
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權是屬於基督教宣導會不閣堂所有
[00:07:20.000 --> 00:07:24.000]  「我們可以說好像都是在以色列的地方。」
[00:07:24.000 --> 00:07:33.000]  「因為在耶穌的時代,猶大才是他們以色列人,或者猶太人的子民集居的地方。」
[00:07:33.000 --> 00:07:39.000]  「就是他們原本在舊日裏面進入迦南地之後那個地區。」
[00:07:39.000 --> 00:07:48.000]  「而北面就有撒瑪利亞,撒瑪利亞就是他們在以色列分裂的時候,是屬於北面的地方。」
[00:07:48.000 --> 00:07:54.000]  「在他們分裂的時候,在所羅門王之後,跟著穆基諾之後,後期裏面呢。」
[00:07:54.000 --> 00:07:58.000]  「經過一段時間,以色列的南北就分裂了。」
[00:07:58.000 --> 00:08:03.000]  「北面首先是去到被攻陷的,然後南面都繼續被攻陷。」
[00:08:03.000 --> 00:08:09.000]  「而當北面被攻陷的時候,其實他們是被外族人去到侵佔。」
[00:08:09.000 --> 00:08:15.000]  「甚至外族人已經居住在一個地方,跟那些北面的以色列人通婚。」
[00:08:15.000 --> 00:08:20.000]  「而猶太人去很多就被擄,仍然很努力去維持自己的傳統。」
[00:08:20.000 --> 00:08:30.000]  「似乎猶太人就看,北面這些跟外邦人已經通婚的人,就不算真正的以色列人,就捍衛外邦人。」
[00:08:30.000 --> 00:08:37.000]  「所以,在後期的歷史裏面,這兩個地方是一個很不同意見的地方。」
[00:08:37.000 --> 00:08:43.000]  「他們因為政治、經濟、種族、宗教上有很多的矛盾,甚至互相的去仇恨。」
[00:08:43.000 --> 00:08:48.000]  「在那個地方裏面,耶穌竟然跟這些撒瑪利人去經濟。」
[00:08:48.000 --> 00:08:52.000]  「而撒瑪利人他們只是接受《摩西五經》而已。」
[00:08:52.000 --> 00:08:56.000]  「他們只是知道《摩西五經》創出利民生。」
[00:08:56.000 --> 00:09:06.000]  「他們也認為根據他們所看的聖經,只有基利森山,就是他們身處的地方,是唯一憲制的聖地。」
[00:09:06.000 --> 00:09:11.000]  「為甚麼呢?因為敬拜在真命記,就是他們有的地方,那個聖經裏面說:」
[00:09:11.000 --> 00:09:16.000]  「你要自己謹慎,不可在你看見任何地方獻上你的繁殖。」
[00:09:16.000 --> 00:09:25.000]  「就是說,是提醒人將來進加拿大的時間,不是到處都是敬拜、憲制的地方,要在指定的地方。」
[00:09:25.000 --> 00:09:26.000]  「這是很強調的。」
[00:09:26.000 --> 00:09:34.000]  「所以他們的心目中就是,哪個地方呢?就是基利森山,一個很重要的地方。」
[00:09:34.000 --> 00:09:42.000]  「為甚麼呢?在上面的綠色字就說:根據他們進入迦南的時候,他們在兩個山的上面。」
[00:09:42.000 --> 00:09:47.000]  「一個山在基利森山上面是要祝福,另一個山就全部走了。」
[00:09:47.000 --> 00:09:54.000]  「所以這個是一個聖誕,他們就應該在這個地方去到敬拜。」
[00:09:54.000 --> 00:10:01.000]  「因為他們的聖經文獻有限,所以根據他們的傳統,基利森山就是一個指定的地方。」
[00:10:01.000 --> 00:10:11.000]  「所以撒瑪利亞人和猶太人,他們都是知道只有指定的地方,不過看到的是不同的。」
[00:10:11.000 --> 00:10:20.000]  「耶穌知道他們是不明白整個二千人的歷史,是指出了他們的錯誤的。」
[00:10:20.000 --> 00:10:24.000]  「不是,應該不對了,基利森山。」
[00:10:24.000 --> 00:10:31.000]  「這個限制呢,其實如果那些門徒在場,可能都會說:你們看不完聖經,只有五卷。」
[00:10:31.000 --> 00:10:37.000]  「不過耶穌接著說的一句話就是,如果門徒在場,都應該會覺得很奇怪。」
[00:10:37.000 --> 00:10:42.000]  「為甚麼祂不是說:不是基利森山,耶路撒先對。」
[00:10:42.000 --> 00:10:45.000]  「所以你剛才說的,就是撒瑪利亞人錯了。」
[00:10:45.000 --> 00:10:46.000]  「為甚麼不是這樣回答?」
[00:10:46.000 --> 00:10:53.000]  「因為兩個都不是,所以如果門徒在場,都應該會覺得很驚訝。」
[00:10:53.000 --> 00:11:00.000]  「在二十三節裡面就說了,現在就是了,現在應該要發生一些事情了。」
[00:11:00.000 --> 00:11:06.000]  「真正敬拜父的,要用心靈和誠實去敬拜祂。」
[00:11:06.000 --> 00:11:10.000]  「因為父要這樣的人敬拜祂。」
[00:11:10.000 --> 00:11:17.000]  「我們留心在這個對話當中,那個婦人問:在哪裡啊?」
[00:11:17.000 --> 00:11:22.000]  「那個介詞「在」呢,其實是在原文,即是原文是紅色的原文字。」
[00:11:22.000 --> 00:11:29.000]  「那個希臘文字,在這裡這一節裡面就說了,用心靈和誠實。」
[00:11:29.000 --> 00:11:32.000]  「在哪裡啊?」
[00:11:32.000 --> 00:11:36.000]  「在哪裡的意思就是,在心靈囉。」
[00:11:36.000 --> 00:11:40.000]  「在真理裡面囉,在真相裡面囉。」
[00:11:40.000 --> 00:11:44.000]  「英文就是in,剛好原文那個字的意思。」
[00:11:44.000 --> 00:11:49.000]  「因為就是,是在耶路撒冷,還是在基利森山。」
[00:11:49.000 --> 00:11:53.000]  「現在他用在原文裡面同一個字的意思的時候,即是在哪裡。」
[00:11:53.000 --> 00:11:55.000]  「如果這樣聽的時候,就在哪裡?」
[00:11:55.000 --> 00:12:00.000]  「在心靈裡面,又在真理裡面。」
[00:12:00.000 --> 00:12:06.000]  「而且有些譯法就說,是用心靈和真實。」
[00:12:06.000 --> 00:12:08.000]  「這個就是原文那個字了。」
[00:12:08.000 --> 00:12:10.000]  「或者說true,英文就是這樣。」
[00:12:10.000 --> 00:12:14.000]  「所以有些人說應該是譯做真理囉,是吧?」
[00:12:14.000 --> 00:12:15.000]  「這也是對的,是吧?」
[00:12:15.000 --> 00:12:20.000]  「所以如果譯做真理的時候,前面這個靈,in spirit。」
[00:12:20.000 --> 00:12:23.000]  「那個spirit又可以解作聖靈。」
[00:12:23.000 --> 00:12:27.000]  「好,所以這個經文其實可以解的時候,都可以很豐富。」
[00:12:27.000 --> 00:12:30.000]  「其實幾個角度都很有意思的,是吧?」
[00:12:30.000 --> 00:12:35.000]  「不過看了接續那一句的時間,他就說,後面那一句就說。」
[00:12:35.000 --> 00:12:38.000]  「是上帝是靈,所以要敬拜祂的。」
[00:12:38.000 --> 00:12:41.000]  「要用心靈和誠實去敬拜祂。」
[00:12:41.000 --> 00:12:43.000]  「為什麼要用心靈和誠實去敬拜祂呢?」
[00:12:43.000 --> 00:12:49.000]  「原因除了是說神的意思,是要這樣。」
[00:12:49.000 --> 00:12:52.000]  「還有就是,上帝是靈。」
[00:12:52.000 --> 00:12:54.000]  「為什麼要再交代這個意思呢?」
[00:12:54.000 --> 00:12:57.000]  「這個是在說神的本質,祂是靈來的。」
[00:12:57.000 --> 00:13:01.000]  「跟人,我們有限的人是不同的。」
[00:13:01.000 --> 00:13:02.000]  「有什麼不同呢?」
[00:13:02.000 --> 00:13:04.000]  「就是說祂是無所不在的。」
[00:13:04.000 --> 00:13:06.000]  「回答這個問題,在哪裡呢?」
[00:13:06.000 --> 00:13:08.000]  「祂是無所不在的。」
[00:13:08.000 --> 00:13:12.000]  「所以不只是說在哪裡,祂在哪裡都在。」
[00:13:12.000 --> 00:13:15.000]  「真正要敬拜的,在哪裡呢?」
[00:13:15.000 --> 00:13:20.000]  「耶穌在這個原文表達的就是,在祂內心那裡。」
[00:13:20.000 --> 00:13:24.000]  「在真理那裡,在真相,在心靈裡面發生什麼事。」
[00:13:24.000 --> 00:13:30.000]  「所以和合本這些就會譯為誠實,在心靈裡面真實。」
[00:13:30.000 --> 00:13:34.000]  「所以又可以解釋真理的時間,就是在說上帝的律法。」
[00:13:34.000 --> 00:13:37.000]  「兩個意思都很有意思,都是我們一起要學習的。」
[00:13:37.000 --> 00:13:43.000]  「所以在這裡來說,耶穌是把耶路撒冷,一個神聖的地方。」
[00:13:43.000 --> 00:13:51.000]  「和撒瑪利亞人他們看為神聖的基地深山,兩個地方所代表的兩個傳統。」
[00:13:51.000 --> 00:13:55.000]  「都否定了,不是最終的指標。」
[00:13:55.000 --> 00:13:59.000]  「不是不行,不過不是最終指標。」
[00:13:59.000 --> 00:14:03.000]  「因為真正敬拜的地方是人的心靈,耶穌是要指出這一點。」
[00:14:03.000 --> 00:14:07.000]  「所以耶穌的回答是將敬拜的問題轉移了。」
[00:14:07.000 --> 00:14:13.000]  「從地方的選擇,甚至是人為的傳統,轉向了人自己的心靈。」
[00:14:13.000 --> 00:14:17.000]  「所以我們做的一切,一定目標就是在敬拜上面。」
[00:14:17.000 --> 00:14:21.000]  「我們怎樣能夠幫助人的心靈,有一個真實的敬拜呢。」
[00:14:21.000 --> 00:14:27.000]  「我們這樣的取向才符合到我們所敬拜的那位神。」
[00:14:27.000 --> 00:14:30.000]  「上帝是靈,這一種的本質。」
[00:14:30.000 --> 00:14:38.000]  「在基地深山,或者在耶路撒冷裡面,所說的敬拜,當時都是在說憲制的。」
[00:14:38.000 --> 00:14:45.000]  「就是從舊約已經開始了,舊約的敬拜方式,主要就是憲制生。」
[00:14:45.000 --> 00:14:50.000]  「或者一些農作物的修成。」
[00:14:50.000 --> 00:14:56.000]  「但也都說,當它來到的時候,是時間要改變,甚至是要徹底的改變。」
[00:14:56.000 --> 00:15:05.000]  「敬拜的意義不再只是流於外表的行動,而是內心我們對神的一份真正的尊崇。」
[00:15:05.000 --> 00:15:10.000]  「為什麼內心那麼重要呢?因為內心是代表一個真我。」
[00:15:10.000 --> 00:15:18.000]  「每個人真正的想法,他的想法,他的方向,它是不是真的敬拜,是在內心裡面發生的。」
[00:15:18.000 --> 00:15:23.000]  「所以上帝是很注意一個人,怎樣去敬拜他。」
[00:15:23.000 --> 00:15:27.000]  「敬拜他又是一個怎樣的人呢?」
[00:15:27.000 --> 00:15:33.000]  「我記得很久之前看過一個廣告,這個廣告是過年的時間。」
[00:15:33.000 --> 00:15:41.000]  「不是的,是說到過年的時間,門鐘響了,小朋友就去開門了。」
[00:15:41.000 --> 00:15:50.000]  「開門的時候,就看到在他眼前,那個黑人就遞著一份禮物,有禮物自己包著的。」
[00:15:50.000 --> 00:15:57.000]  「因為他這樣在腰上遞著那份禮物,大概和這個小朋友的眼睛差不多看齊了。」
[00:15:57.000 --> 00:16:04.000]  「於是鏡頭就拍了小朋友隨手,即時就拿走那份禮物。」
[00:16:04.000 --> 00:16:06.000]  「然後去哪裡呢?」
[00:16:06.000 --> 00:16:10.000]  「一下子就去了桌子底,就拆開那份禮物。」
[00:16:10.000 --> 00:16:14.000]  「是了,是這一份了,是我想要的禮物了。」
[00:16:14.000 --> 00:16:16.000]  「就是曲奇餅。」
[00:16:16.000 --> 00:16:23.000]  「這個廣告很深刻,為什麼呢?因為整個過程的鏡頭都沒有拍到門鐘那個是誰。」
[00:16:23.000 --> 00:16:27.000]  「這個小朋友就是什麼?他很喜歡禮物。」
[00:16:27.000 --> 00:16:32.000]  「於是他也不用理會是誰,他心目中就是曲奇餅。」
[00:16:32.000 --> 00:16:42.000]  「收禮物,如果我們獻祭的時候是獻禮物給上帝,上帝就一定不是這樣看。」
[00:16:42.000 --> 00:16:47.000]  「上帝在這裡說明好著重究竟是哪一個送的。」
[00:16:47.000 --> 00:16:51.000]  「甚至乎哪一個送是很重要的。」
[00:16:51.000 --> 00:16:56.000]  「就是說是提醒我們,我們在神的面前是怎樣的人呢?」
[00:16:56.000 --> 00:17:01.000]  「我們今季讀《創世紀》,在第四章的時間已經提過了,重溫一點。」
[00:17:01.000 --> 00:17:06.000]  「就是講到亞當夏娃的兒子阿伯和約瑟。」
[00:17:06.000 --> 00:17:15.000]  「這個經文寫的就是上帝看中阿伯,意思就是看中了他獻祭的態度,所以就接受他的禮物。」
[00:17:15.000 --> 00:17:26.000]  「就看不中,就是說知道該忍他的獻祭態度是不滿足上帝的心意,所以就不接受他的禮物。」
[00:17:26.000 --> 00:17:32.000]  「接不接受,或者他的態度好不好,他沒有講到上帝的旨意是什麼。」
[00:17:32.000 --> 00:17:38.000]  「不過一定是他預先知道上帝喜歡什麼,不過他怎樣做呢?」
[00:17:38.000 --> 00:17:40.000]  「結果就是這樣了。」
[00:17:40.000 --> 00:17:45.000]  「所以是按照他們應該怎樣做,他們知道怎樣做,而作出判斷。」
[00:17:45.000 --> 00:17:51.000]  「因為上帝去到越南人的時間,不是憑人的外表。」
[00:17:51.000 --> 00:18:00.000]  「所以就好像上帝去到當初選義之列王的時候,選大衛的時候。」
[00:18:00.000 --> 00:18:04.000]  「在他的兄弟當中,說他所有哥哥都是高大威猛的。」
[00:18:04.000 --> 00:18:10.000]  「不過上帝就說不是看人的外表,是看人的內心。」
[00:18:10.000 --> 00:18:14.000]  「所以耶穌在這兩句話裡面是講出了獻祭的精神。」
[00:18:14.000 --> 00:18:19.000]  「這個獻祭的精神都是我們今天講崇拜的核心價值。」
[00:18:19.000 --> 00:18:26.000]  「神在祭物裡面會看到人的內心,是不是真正的去尊重他呢?」
[00:18:26.000 --> 00:18:31.000]  「既然上帝是靈,不單止無所不在,也無所不知。」
[00:18:31.000 --> 00:18:37.000]  「如果我們用心去敬拜他,他是一定知道。」
[00:18:37.000 --> 00:18:44.000]  「所以我們知道在上帝心目中,敬拜是一種很重要的方向。」
[00:18:44.000 --> 00:18:47.000]  「就是我們的內心的態度是怎樣呢?」
[00:18:47.000 --> 00:18:52.000]  「不單單只是表面我們的行動,或者是聲音。」
[00:18:52.000 --> 00:18:56.000]  「用心敬拜又是一件怎樣的事情呢?」
[00:18:56.000 --> 00:19:02.000]  「首先講到誠實的敬拜的意思就是以真誠的動機去敬拜。」
[00:19:02.000 --> 00:19:07.000]  「當我們來到聚會的時候,我真正的動機就是要去敬拜神。」
[00:19:07.000 --> 00:19:09.000]  「我約的對象就是上帝了。」
[00:19:09.000 --> 00:19:13.000]  「我的目的是榮耀神,不是只是緊緊完成任務。」
[00:19:13.000 --> 00:19:18.000]  「或者有其他附帶的好處,可能在崇拜之後可以見到誰。」
[00:19:18.000 --> 00:19:22.000]  「不是的,那個可能是信賴的好處。」
[00:19:22.000 --> 00:19:27.000]  「但是真正最重要我們來到崇拜的目的,是要去敬拜神。」
[00:19:27.000 --> 00:19:32.000]  「是要去到在神的面前,獻上我們的最好。」
[00:19:32.000 --> 00:19:38.000]  「所以我們來崇拜的目的,是很重要我們的心境是怎樣的呢?」
[00:19:38.000 --> 00:19:43.000]  「所以在崇拜之前,最好能夠在禮堂當中。」
[00:19:43.000 --> 00:19:46.000]  「我們有一段安靜的時間,預備自己的心。」
[00:19:46.000 --> 00:19:51.000]  「最好是出發之前已經為自己祈禱,安定自己的心。」
[00:19:51.000 --> 00:19:57.000]  「最好在路上不要遇到那麼多事情干擾我們的心境。」
[00:19:57.000 --> 00:20:01.000]  「以致我們能夠有一個很平靜的心,很專心去敬拜。」
[00:20:01.000 --> 00:20:05.000]  「第二就是用心去敬拜的很重要的就是,心包括什麼呢?」
[00:20:05.000 --> 00:20:11.000]  「通常講知情義,所以用盡我們的心去敬拜。」
[00:20:11.000 --> 00:20:18.000]  「用心去敬拜包括我們的知情義,有三個很重要的方向。」
[00:20:18.000 --> 00:20:22.000]  「當講知情義的時候,我常常都記得就是正經一句說話。」
[00:20:22.000 --> 00:20:26.000]  「你要盡心盡性盡意盡力,愛主你的神。」
[00:20:26.000 --> 00:20:28.000]  「很多事情都要盡的,是嗎?」
[00:20:28.000 --> 00:20:30.000]  「就是負上最好的,就在我們的內心裡面。」
[00:20:30.000 --> 00:20:33.000]  「用了四、用了幾個不同的字,是嗎?」
[00:20:33.000 --> 00:20:36.000]  「都是包括了心。」
[00:20:36.000 --> 00:20:41.000]  「所以我們想正經一早就說我們要愛神,還要盡心盡性盡力。」
[00:20:41.000 --> 00:20:42.000]  「那什麼時候呢?」
[00:20:42.000 --> 00:20:44.000]  「崇拜就是一個最好的時間。」
[00:20:44.000 --> 00:20:50.000]  「崇拜就是表達我們盡我們的心,去表達我們很欣賞神,很愛神。」
[00:20:50.000 --> 00:20:53.000]  「連來到神的殿中,我們都不能夠這樣嘗試。」
[00:20:53.000 --> 00:20:57.000]  「去到盡心,去到敬拜神,去欣賞神的時間。」
[00:20:57.000 --> 00:21:01.000]  「這樣回去,機會不是很大了。」
[00:21:01.000 --> 00:21:04.000]  「這是最好的機會,最好的機會去學習。」
[00:21:04.000 --> 00:21:07.000]  「我們怎麼去愛神,怎麼去高舉神。」
[00:21:07.000 --> 00:21:10.000]  「然後我們回去,我們的行動,我們的生活。」
[00:21:10.000 --> 00:21:13.000]  「就真真正正去到實踐,去到高舉神。」
[00:21:13.000 --> 00:21:19.000]  「用心包括知情意,就說我們在崇拜當中,我們要用我們的理性。」
[00:21:19.000 --> 00:21:22.000]  「我們去學習和判斷真理。」
[00:21:22.000 --> 00:21:27.000]  「正經的都要告訴我們,當我們分享真理在聚會當中的時間。」
[00:21:27.000 --> 00:21:30.000]  「我們要神思明辨。」
[00:21:30.000 --> 00:21:35.000]  「我們要分清楚真理是要向我們怎樣去說話。」
[00:21:35.000 --> 00:21:41.000]  「第二就是用情感,特別是我們唱詩的時間,我們要用情感去投入。」
[00:21:41.000 --> 00:21:45.000]  「所表達的就是我們一種情感的表達。」
[00:21:45.000 --> 00:21:48.000]  「這個在我們的崇拜當中都是非常重要。」
[00:21:48.000 --> 00:21:49.000]  「第三是用意志的。」
[00:21:49.000 --> 00:21:54.000]  「用意志就是說,我們除了有立志,還有堅持。」
[00:21:54.000 --> 00:22:00.000]  「堅持就是我們能夠在崇拜當中可以克服一切的障礙。」
[00:22:00.000 --> 00:22:05.000]  「或者一切的搞笑,保持著一份的專心。」
[00:22:05.000 --> 00:22:09.000]  「這個專心在現代裏面,我們通常特別留意。」
[00:22:09.000 --> 00:22:12.000]  「我們的手機,有沒有突然間響一下,震一下。」
[00:22:12.000 --> 00:22:15.000]  「雖然只是你知道而已,但你已經分心了。」
[00:22:15.000 --> 00:22:19.000]  「這些都是我們需要一同去學習。」
[00:22:19.000 --> 00:22:23.000]  「用心敬拜,要包括意志,說得好像很令人害怕。」
[00:22:23.000 --> 00:22:26.000]  「最簡單來說,保持專注。」
[00:22:26.000 --> 00:22:28.000]  「怎樣保持專注呢?」
[00:22:28.000 --> 00:22:32.000]  「好像我們崇拜整個流程裏面,好像一條路那樣。」
[00:22:32.000 --> 00:22:35.000]  「如果我們走一條路要專注,我就會想起。」
[00:22:35.000 --> 00:22:39.000]  「如果你有學車,或者踩單車。」
[00:22:39.000 --> 00:22:44.000]  「你開單車的時候,你會保持專注向前走。」
[00:22:44.000 --> 00:22:50.000]  「這個就是我們在崇拜當中,用意志的部分,留心專注的時候。」
[00:22:50.000 --> 00:22:52.000]  「要看清楚這條路。」
[00:22:52.000 --> 00:22:55.000]  「不過如果一片朦朧,你也不清楚這條路在哪裏。」
[00:22:55.000 --> 00:22:57.000]  「在哪裏走哪條路線的時候。」
[00:22:57.000 --> 00:23:00.000]  「那當然是走不準確了。」
[00:23:00.000 --> 00:23:03.000]  「所以我們也要知道這條路是甚麼來的。」
[00:23:03.000 --> 00:23:09.000]  「知道這條路,我們要知道整個崇拜的流程是做甚麼的。」
[00:23:09.000 --> 00:23:13.000]  「如果我們知道崇拜的流程,就可以知道這條路怎樣走。」
[00:23:13.000 --> 00:23:17.000]  「那條路看清楚,我們就知道我們怎樣去專注。」
[00:23:17.000 --> 00:23:22.000]  「接下來我很簡單地說,我們整個流程很簡單而已。」
[00:23:22.000 --> 00:23:23.000]  「我就會用三部Code。」
[00:23:23.000 --> 00:23:26.000]  「不是只有三個項目,也不是只有這三個部分。」
[00:23:26.000 --> 00:23:30.000]  「不過這三個部分就是我們最主要的部分。」
[00:23:30.000 --> 00:23:32.000]  「在我們周刊,如果你有看周刊。」
[00:23:32.000 --> 00:23:35.000]  「是用黑的字刻著的。」
[00:23:35.000 --> 00:23:37.000]  「就是一個段落,一個段落,一個段落。」
[00:23:37.000 --> 00:23:38.000]  「這是三大段落。」
[00:23:38.000 --> 00:23:40.000]  「第一是感恩讚美。」
[00:23:40.000 --> 00:23:42.000]  「第二是聆聽主言。」
[00:23:42.000 --> 00:23:45.000]  「第三是同尊致命。」
[00:23:45.000 --> 00:23:48.000]  「這三個段落就是在整個過程當中。」
[00:23:48.000 --> 00:23:50.000]  「當我們開始跟神相聚的時候。」
[00:23:50.000 --> 00:23:52.000]  「我們第一個反應就是神與我們同在。」
[00:23:52.000 --> 00:23:54.000]  「當我們想起上帝的榮美的時候。」
[00:23:54.000 --> 00:23:57.000]  「我們就開口去讚美祂。」
[00:23:57.000 --> 00:24:00.000]  「就好像我們去旅行,看到很美的東西。」
[00:24:00.000 --> 00:24:01.000]  「接著我們怎樣呢?」
[00:24:01.000 --> 00:24:05.000]  「拿個相機,拍照,打卡。」
