
[00:00:00.000 --> 00:00:03.480]  大家姊妹平安
[00:09:15.480 --> 00:09:21.960]  以賽亞才代表上帝向猶太人宣告
[00:09:21.960 --> 00:09:28.200]  「他們誠然是我的百姓」
[00:09:28.200 --> 00:09:29.920]  第八節
[00:09:29.920 --> 00:09:32.520]  就算是這樣也好
[00:09:32.520 --> 00:09:34.480]  耶和華仍然對他們說
[00:09:34.480 --> 00:09:39.400]  「他們誠然是我的百姓」
[00:09:39.400 --> 00:09:42.880]  無論在成敗得失
[00:09:42.880 --> 00:09:46.520]  在興旺的時候
[00:09:46.520 --> 00:09:50.480]  在失落的時候
[00:09:50.480 --> 00:09:52.800]  耶和華仍然對他們說
[00:09:52.800 --> 00:09:55.480]  「他們仍然是我的百姓」
[00:09:55.480 --> 00:09:58.640]  這是身份的肯定
[00:09:58.640 --> 00:10:01.240]  人最迷戀的時候
[00:10:01.240 --> 00:10:04.040]  是失去身份的時候
[00:10:04.040 --> 00:10:06.840]  不知道自己是誰
[00:10:06.840 --> 00:10:08.640]  其實不知道自己是誰
[00:10:08.640 --> 00:10:11.160]  不是因為忘記自己的名字
[00:10:11.160 --> 00:10:13.600]  也不是因為失去名字
[00:10:13.600 --> 00:10:16.680]  而是我們的遭遇
[00:10:16.680 --> 00:10:19.400]  令我們懷疑自己
[00:10:19.400 --> 00:10:21.560]  例如
[00:10:21.560 --> 00:10:23.880]  在一個家庭裡
[00:10:23.880 --> 00:10:25.040]  有一個人
[00:10:25.040 --> 00:10:26.680]  他和家人發生衝突
[00:10:26.680 --> 00:10:32.120]  被趕出家門以外的時候
[00:10:32.120 --> 00:10:35.400]  他會感覺到
[00:10:35.400 --> 00:10:42.160]  我自己是否仍然是這個家的一份子
[00:10:42.160 --> 00:10:43.880]  究竟我是誰呢
[00:10:43.880 --> 00:10:46.760]  我可以去哪裡呢
[00:10:46.760 --> 00:10:49.280]  又例如
[00:10:49.280 --> 00:10:50.720]  在工作的人
[00:10:50.720 --> 00:10:52.480]  被上司批評
[00:10:52.480 --> 00:10:57.240]  或是失去工作的時候
[00:10:57.240 --> 00:10:59.800]  他會問自己
[00:10:59.800 --> 00:11:01.800]  會懷疑自己
[00:11:01.800 --> 00:11:06.280]  我是否真的很沒用呢
[00:11:06.280 --> 00:11:09.920]  我是否很沒能力呢
[00:11:09.920 --> 00:11:16.000]  我接下來可以怎樣呢
[00:11:16.000 --> 00:11:18.600]  又例如在社會裡
[00:11:18.600 --> 00:11:20.520]  表達了意見
[00:11:20.520 --> 00:11:22.120]  又採取了行動
[00:11:22.120 --> 00:11:24.360]  但對方依然顧我
[00:11:24.360 --> 00:11:28.360]  甚至視你為敵人的時候
[00:11:28.360 --> 00:11:30.400]  你會問自己
[00:11:30.400 --> 00:11:35.080]  我還是不是這個社會的一份子呢
[00:11:35.080 --> 00:11:37.240]  究竟我的聲音
[00:11:37.240 --> 00:11:38.160]  我的意見
[00:11:38.160 --> 00:11:40.280]  我的存在
[00:11:40.280 --> 00:11:45.720]  是否仍然被留意和被重視呢
[00:11:45.720 --> 00:11:48.160]  這些懷疑未必是空穴來風
[00:11:48.160 --> 00:11:51.960]  往往是因為我們正在經歷一些事
[00:11:51.960 --> 00:11:53.480]  我們正在遭遇一些事
[00:11:53.480 --> 00:11:57.880]  而產生這些感受
[00:11:57.880 --> 00:12:02.800]  問究竟我們是誰
[00:12:02.800 --> 00:12:07.440]  在過去幾個月的刺激和衝突裡
[00:12:07.440 --> 00:12:09.680]  激盪起很多人去問自己
[00:12:09.680 --> 00:12:11.240]  到底我是誰
[00:12:11.240 --> 00:12:14.280]  我在追求什麼
[00:12:14.280 --> 00:12:15.760]  很多人開始想
[00:12:15.760 --> 00:12:19.400]  原來我不是單單動物性地存在
[00:12:19.400 --> 00:12:23.080]  就是找一些食物來維持自己繼續生存
[00:12:23.080 --> 00:12:26.600]  直等到死亡
[00:12:26.600 --> 00:12:30.760]  很多人開始問
[00:12:30.760 --> 00:12:33.280]  究竟我是誰呢
[00:12:33.280 --> 00:12:35.880]  很多人會感覺到自己的心裡
[00:12:35.880 --> 00:12:37.920]  原來是有感受的
[00:12:37.920 --> 00:12:39.600]  對著某些事情
[00:12:39.600 --> 00:12:41.640]  原來是有反應的
[00:12:41.640 --> 00:12:42.920]  會憤怒
[00:12:42.920 --> 00:12:44.320]  會失落
[00:12:44.320 --> 00:12:48.000]  會沮喪
[00:12:48.000 --> 00:12:52.320]  會分什麼是對什麼是錯
[00:12:52.320 --> 00:12:53.600]  有些人發現
[00:12:53.600 --> 00:12:56.240]  原來自己裡面是有良知
[00:12:56.240 --> 00:12:58.440]  有正義感
[00:12:58.440 --> 00:13:01.240]  有些人更加深刻地問
[00:13:01.240 --> 00:13:04.680]  究竟我應該站在哪裡
[00:13:04.680 --> 00:13:08.000]  我和誰站在一起
[00:13:08.000 --> 00:13:10.000]  在天地之間
[00:13:10.000 --> 00:13:12.600]  我屬於哪裡呢
[00:13:12.600 --> 00:13:16.120]  我究竟去哪裡呢
[00:13:16.120 --> 00:13:22.000]  我以什麼為依歸呢
[00:13:22.000 --> 00:13:25.120]  當時猶大人的遭遇令他們懷疑自己
[00:13:25.120 --> 00:13:27.000]  懷疑自己的信仰
[00:13:27.000 --> 00:13:29.200]  懷疑自己的群體
[00:13:29.200 --> 00:13:31.880]  因為都彷彿成為了孤兒
[00:13:31.880 --> 00:13:34.360]  無家可歸
[00:13:34.360 --> 00:13:38.360]  而華上帝在猶大人遭難的艱難裡
[00:13:38.360 --> 00:13:40.800]  感到迷失的時候向他們重申
[00:13:40.800 --> 00:13:45.120]  他們誠然是我們的百姓
[00:13:45.120 --> 00:13:46.600]  在過去幾個月裡
[00:13:46.600 --> 00:13:47.920]  或者我們都懷疑自己
[00:13:47.920 --> 00:13:50.440]  對自己的身份感到迷茫
[00:13:50.440 --> 00:13:53.000]  感到這裡花果飄零
[00:13:53.000 --> 00:13:56.480]  感到無處為家的淒涼和焦躁
[00:13:56.480 --> 00:13:59.120]  我們歸屬哪裡呢
[00:13:59.120 --> 00:14:03.640]  哪裡肯認我們是他們的人呢
[00:14:03.640 --> 00:14:07.320]  這種狀況相信大家在市面上會見到
[00:14:07.320 --> 00:14:10.680]  很多人舉起不同的旗
[00:14:10.680 --> 00:14:15.120]  就在問其實我是屬於哪裡的呢
[00:14:15.120 --> 00:14:20.120]  哪裡才認我們呢
[00:14:20.120 --> 00:14:22.440]  或者我們都期望
[00:14:22.440 --> 00:14:24.840]  掌管天地的上帝對我們說
[00:14:24.840 --> 00:14:27.720]  你們誠然是我的百姓
[00:14:27.720 --> 00:14:30.240]  屬於天地的主的
[00:14:30.240 --> 00:14:32.120]  就是天國的子民
[00:14:32.120 --> 00:14:36.280]  天國的子民所站在的基礎
[00:14:36.280 --> 00:14:38.480]  就是天國的價值
[00:14:38.480 --> 00:14:40.360]  用天國的價值
[00:14:40.360 --> 00:14:42.720]  來成為我們站在這裡的基礎
[00:14:42.720 --> 00:14:46.840]  成為我們去審視現實的標準
[00:14:46.840 --> 00:14:49.440]  知道自己屬於哪一個
[00:14:49.440 --> 00:14:51.720]  和站在哪裡
[00:14:51.720 --> 00:14:56.400]  是寒夜中的一粒小星星
[00:14:56.400 --> 00:14:58.440]  第二
[00:14:58.440 --> 00:15:05.600]  以後才告訴當時的猶大人
[00:15:05.600 --> 00:15:07.800]  耶和華上帝
[00:15:07.800 --> 00:15:10.120]  在他們一切苦難當中
[00:15:10.120 --> 00:15:13.440]  他也同受苦難
[00:15:13.440 --> 00:15:16.680]  第九節
[00:15:16.680 --> 00:15:18.480]  他們在一切苦難中
[00:15:18.480 --> 00:15:21.960]  他也同受苦難
[00:15:21.960 --> 00:15:29.440]  這是同在和同感
[00:15:29.440 --> 00:15:31.840]  在苦難當中
[00:15:31.840 --> 00:15:35.520]  上主不是離他們而去
[00:15:35.520 --> 00:15:38.160]  上主是和他們同受苦難
[00:15:38.160 --> 00:15:41.800]  其實人是常常都不想這樣的
[00:15:41.800 --> 00:15:44.680]  常常都想當我受苦難的時候
[00:15:44.680 --> 00:15:46.880]  上帝能夠點石成金
[00:15:46.880 --> 00:15:49.880]  馬上把我的苦難拿走
[00:15:49.880 --> 00:15:52.640]  化哭為笑
[00:15:52.640 --> 00:15:57.560]  所以人是很難去接受
[00:15:57.560 --> 00:16:01.680]  一個這樣的上帝
[00:16:01.680 --> 00:16:05.960]  很難去理解一個同受苦難的上帝
[00:16:05.960 --> 00:16:09.000]  但馬丁路德認為
[00:16:09.000 --> 00:16:12.640]  這正正是上帝愛的表現
[00:16:12.640 --> 00:16:15.240]  我們剛剛過了聖誕節
[00:16:15.240 --> 00:16:20.680]  在聖誕劇裡
[00:16:20.680 --> 00:16:25.680]  出生的耶穌
[00:16:25.680 --> 00:16:28.200]  就是一個受苦的耶穌
[00:16:28.200 --> 00:16:30.840]  而不用等到受苦節的時候
[00:16:30.840 --> 00:16:33.040]  才看到那個受苦的耶穌
[00:16:33.040 --> 00:16:38.080]  但這一幕是很難表達出來的
[00:16:38.080 --> 00:16:39.560]  在聖誕劇裡
[00:16:39.560 --> 00:16:44.640]  我們覺得最神奇的是有天使的出現
[00:16:44.640 --> 00:16:47.040]  我們最容易表達到的就是天使的翅膀
[00:16:47.040 --> 00:16:50.120]  吸引到大家
[00:16:50.120 --> 00:16:52.320]  最容易表達到的
[00:16:52.320 --> 00:16:54.960]  就是三博士的服飾
[00:16:54.960 --> 00:16:58.120]  和牧羊人的服飾
[00:16:58.120 --> 00:16:59.920]  但最難表達的
[00:16:59.920 --> 00:17:03.760]  就是那個嬰孩耶穌
[00:17:03.760 --> 00:17:05.920]  馬丁路德說
[00:17:05.920 --> 00:17:08.320]  最大的神蹟
[00:17:08.320 --> 00:17:10.280]  應該是最吸引人的地方
[00:17:10.280 --> 00:17:15.880]  不是天使的降臨
[00:17:15.880 --> 00:17:19.800]  而是那個道成肉身的耶穌
[00:17:19.800 --> 00:17:22.680]  為什麼呢?
[00:17:22.680 --> 00:17:27.880]  因為試想一下
[00:17:27.880 --> 00:17:36.000]  在古代懷孕是一件很危險的事
[00:17:36.000 --> 00:17:40.280]  難產而死是常見的
[00:17:40.280 --> 00:17:43.400]  生了之後養不大
[00:17:43.400 --> 00:17:44.400]  也是常見的
[00:17:44.400 --> 00:17:48.240]  所以為什麼要在古代生這麼多
[00:17:48.240 --> 00:17:55.360]  上帝將自己變成一個這麼脆弱的嬰孩
[00:17:55.360 --> 00:17:59.640]  這是一個最大的神蹟
[00:17:59.640 --> 00:18:03.920]  這個嬰孩需要經歷這麼多風險
[00:18:03.920 --> 00:18:06.440]  才能出生
[00:18:06.440 --> 00:18:09.280]  需要經歷這麼多人的幫助和照顧
[00:18:09.280 --> 00:18:12.000]  才能長大
[00:18:12.000 --> 00:18:18.000]  上帝竟然變成這樣
[00:18:18.000 --> 00:18:20.520]  人期望的是一位超越的上帝
[00:18:20.520 --> 00:18:23.440]  一位坐在天上的上帝
[00:18:23.440 --> 00:18:25.400]  但受苦的上帝
[00:18:25.400 --> 00:18:28.320]  是一位降下凡塵
[00:18:28.320 --> 00:18:34.280]  與我們同在的上帝
[00:18:34.280 --> 00:18:38.520]  這位受苦的上帝對我們來說有什麼意義呢?
[00:18:38.520 --> 00:18:41.600]  受苦的上帝表示在最艱難的時候
[00:18:41.600 --> 00:18:42.600]  最痛苦的時候
[00:18:42.600 --> 00:18:44.320]  最無助的時候
[00:18:44.320 --> 00:18:46.560]  上帝都在那裡
[00:18:46.560 --> 00:18:49.320]  創造天地的主
[00:18:49.320 --> 00:18:55.840]  經歷了人間各種的風險
[00:18:55.840 --> 00:18:57.160]  經歷了被人遺棄
[00:18:57.160 --> 00:18:59.600]  死於十字架上的痛苦
[00:18:59.600 --> 00:19:04.480]  所以當人間我們在受苦的時候
[00:19:04.480 --> 00:19:08.080]  我們不用以為自己是最孤單
[00:19:08.080 --> 00:19:10.440]  因為上帝都在受苦
[00:19:10.440 --> 00:19:12.240]  或者此時此地
[00:19:12.240 --> 00:19:17.440]  不少香港人都在感受社會撕裂的那種痛
[00:19:17.440 --> 00:19:21.040]  在一切的困苦和傷痛裡面
[00:19:21.040 --> 00:19:24.400]  上帝都在那裡與我們同受苦難
[00:19:24.400 --> 00:19:27.520]  第三
[00:19:27.520 --> 00:19:31.080]  以賽亞仙之告訴當時的尤大人知道
[00:19:31.080 --> 00:19:33.760]  那位與我們同受苦難的上帝
[00:19:33.760 --> 00:19:40.760]  卻又同時間是拯救我們的上帝
[00:19:40.760 --> 00:19:47.560]  他說「並且他面前的使者拯救他們
[00:19:47.560 --> 00:19:54.360]  或他以慈愛和憐憫救贖他們」
[00:19:54.360 --> 00:19:57.120]  那個受苦難的上帝
[00:19:57.120 --> 00:20:01.120]  又是那個拯救的上帝
[00:20:01.120 --> 00:20:03.800]  究竟怎麼可能呢?
[00:20:03.800 --> 00:20:06.120]  我們看看希伯來書的作者
[00:20:06.120 --> 00:20:09.760]  是怎麼體會和解釋這個事情的
[00:20:09.760 --> 00:20:11.600]  我們回去《書信經》
[00:20:11.600 --> 00:20:19.600]  讀希伯來書第二章十至十八節
[00:20:19.600 --> 00:20:22.520]  希伯來書第二章十至十八節
[00:20:22.520 --> 00:20:35.440]  新約聖經的第二百四十一頁
[00:20:35.440 --> 00:20:37.720]  第二章第十節
[00:20:37.720 --> 00:20:43.520]  原來「為萬物所屬 為萬物所本
[00:20:43.520 --> 00:20:46.200]  為要令許多兒子進入榮耀
[00:20:46.200 --> 00:20:48.560]  使救他們的玄遂
[00:20:48.560 --> 00:20:53.400]  因受苦難而得以完全 本是合宜的
[00:20:53.400 --> 00:20:54.760]  因那使人誠信的
[00:20:54.760 --> 00:20:56.760]  和那些得以誠信的
[00:20:56.760 --> 00:20:57.920]  都是出於一
[00:20:57.920 --> 00:20:58.880]  為這緣故
[00:20:58.880 --> 00:21:01.800]  他稱他們為弟兄 也不以為此」
[00:21:01.800 --> 00:21:05.400]  說「我要將你的名傳給我的弟兄
[00:21:05.400 --> 00:21:08.160]  在會眾中我要重揚你」
[00:21:08.160 --> 00:21:10.640]  他又說「我要依賴他」
[00:21:10.640 --> 00:21:12.080]  他又說「看啊
[00:21:12.080 --> 00:21:15.280]  我要上帝所給我的兒女都在這裡
[00:21:15.280 --> 00:21:17.280]  既然兒女同有血肉之軀
[00:21:17.280 --> 00:21:20.680]  他也照樣親自承了血肉之軀
[00:21:20.680 --> 00:21:24.000]  為能藉著死敗壞那掌管死權的
[00:21:24.000 --> 00:21:25.400]  就是魔鬼
[00:21:25.400 --> 00:21:29.080]  並要釋放那些一生因怕死而作奴隸的人
[00:21:29.080 --> 00:21:31.200]  誠言他並沒有幫助天使
[00:21:31.200 --> 00:21:33.440]  而是幫助了阿伯拉罕的後裔
[00:21:33.440 --> 00:21:36.800]  所以他凡事應當與他的弟兄相同
[00:21:36.800 --> 00:21:38.400]  為要在上帝的事上
[00:21:38.400 --> 00:21:40.760]  成為慈悲忠信的大祭司
[00:21:40.760 --> 00:21:43.520]  為百姓的罪獻上贖罪祭
[00:21:43.520 --> 00:21:46.640]  然而他自己被試探而受苦
[00:21:46.640 --> 00:21:51.480]  他能幫助被試探的人」
[00:21:51.480 --> 00:21:54.240]  潘復華在被囚處死之前說
[00:21:54.240 --> 00:21:59.440]  只有受苦的上帝才能幫助我們
[00:21:59.440 --> 00:22:05.680]  基督的受苦是真實的
[00:22:05.680 --> 00:22:07.280]  為什麼這樣說呢?
[00:22:07.280 --> 00:22:09.040]  因為有些人以為
[00:22:09.040 --> 00:22:12.240]  基督的受苦只是一會兒
[00:22:12.240 --> 00:22:15.440]  他復活之後就什麼都沒有了
[00:22:15.440 --> 00:22:18.240]  所有的東西都抹掉了
[00:22:18.240 --> 00:22:19.840]  其實不是
[00:22:19.840 --> 00:22:22.280]  基督的受苦是真實的
[00:22:22.280 --> 00:22:24.760]  基督的受苦是改變了他
[00:22:24.760 --> 00:22:30.320]  你怎樣看到基督因為受苦而被改變?
[00:22:30.320 --> 00:22:35.280]  你記不記得復活的基督是怎樣的?
[00:22:35.280 --> 00:22:41.960]  祂說「你拿手指刺入我的釘痕裏面」
[00:22:41.960 --> 00:22:44.840]  復活的基督的身上
[00:22:44.840 --> 00:22:51.720]  是帶著他受苦的傷痕
[00:22:51.720 --> 00:22:53.240]  基督的受苦是真實的
[00:22:53.240 --> 00:22:59.600]  而且基督是因受苦而被改變
[00:22:59.600 --> 00:23:01.440]  莫特曼說
[00:23:01.440 --> 00:23:03.240]  耶穌基督手上的釘痕
[00:23:03.240 --> 00:23:05.520]  仍然存留在他復活的身體上
[00:23:05.520 --> 00:23:07.320]  永不消失
[00:23:07.320 --> 00:23:09.560]  成為一個苦難的印記
[00:23:09.560 --> 00:23:16.520]  所以拯救和苦難不是相對的
[00:23:16.520 --> 00:23:19.120]  拯救和苦難亦不是互相取代的
[00:23:19.120 --> 00:23:22.600]  拯救和苦難是共存的
[00:23:22.600 --> 00:23:24.520]  莫特曼提醒基督徒
[00:23:24.520 --> 00:23:29.680]  盼望如果抽離了不平的苦難
[00:23:29.680 --> 00:23:31.480]  就必然不真實
[00:23:31.480 --> 00:23:34.160]  並且失去了解放的力量
[00:23:34.160 --> 00:23:36.320]  只有以苦難為基礎的盼望
[00:23:36.320 --> 00:23:39.160]  才是具體而實在的
[00:23:39.160 --> 00:23:42.240]  是更加深刻的向導
[00:23:42.240 --> 00:23:48.680]  基督的苦難並不只將他個人放在苦難裏面
[00:23:48.680 --> 00:23:52.640]  他還在表達上帝親自參與在我們的苦難裏面
