
[00:00:00.000 --> 00:00:05.160]  「這是天賦世界,我們的心不必憂傷。」
[00:05:21.840 --> 00:05:25.140]  但是當他繼續做這件事的時候
[00:05:25.140 --> 00:05:27.940]  他會感到不受歡迎
[00:05:27.940 --> 00:05:30.140]  很多時候當有些人歡迎他
[00:05:30.140 --> 00:05:32.840]  Promise Keeper的創辦人來到
[00:05:32.840 --> 00:05:36.140]  有時候人們就吹口哨,很開心歡迎他的時候
[00:05:36.140 --> 00:05:41.540]  當他一出場一邊講一邊呼籲大家不要歧視的時候
[00:05:41.540 --> 00:05:43.940]  他講完的時候說什麼呢
[00:05:43.940 --> 00:05:45.740]  講完的時候
[00:05:45.740 --> 00:05:50.140]  整個場每一個人的面孔都是冷的
[00:05:50.140 --> 00:05:51.540]  不出一把聲
[00:05:51.540 --> 00:05:54.740]  就好像在一個殮房裏面一樣
[00:05:54.740 --> 00:05:56.540]  不受歡迎
[00:05:56.540 --> 00:05:58.340]  或者我們要活得不一樣
[00:05:58.340 --> 00:06:00.540]  我們會有小眾的感覺
[00:06:00.540 --> 00:06:04.540]  小眾感覺到有壓力的生活
[00:06:04.540 --> 00:06:07.140]  我們人普遍都想被認同
[00:06:07.140 --> 00:06:10.340]  或者被感覺到屬於某一個群體
[00:06:10.340 --> 00:06:11.740]  當大家都是這樣的時候
[00:06:11.740 --> 00:06:13.940]  你會覺得很舒服
[00:06:13.940 --> 00:06:16.940]  就好像我們過年我們要行花市
[00:06:16.940 --> 00:06:21.940]  我們要那些警察會用潮水式的控制
[00:06:21.940 --> 00:06:23.140]  全部都是一個方向的
[00:06:23.140 --> 00:06:27.140]  當你不見了人要回頭找人的時候
[00:06:27.140 --> 00:06:29.540]  你真的很辛苦走不回頭
[00:06:29.540 --> 00:06:30.940]  每個人都推你去
[00:06:30.940 --> 00:06:33.340]  你順著去的時候就會很舒服
[00:06:33.340 --> 00:06:37.540]  但當然走得慢已經被人踩在下面了
[00:06:37.540 --> 00:06:38.140]  很舒服
[00:06:38.140 --> 00:06:39.540]  就好像我們拍掌
[00:06:39.540 --> 00:06:41.940]  大家拍重音第一拍
[00:06:41.940 --> 00:06:43.140]  第三拍的時候
[00:06:43.140 --> 00:06:44.740]  你想拍第二拍
[00:06:44.740 --> 00:06:46.140]  第四拍的時候
[00:06:46.140 --> 00:06:47.940]  很難維持得到
[00:06:47.940 --> 00:06:51.140]  小眾就會有這樣的壓力
[00:06:51.140 --> 00:06:53.340]  就好像在衣服上面
[00:06:53.340 --> 00:06:56.340]  很多人假若接下來興迷李群的時候
[00:06:56.340 --> 00:06:57.940]  你很想穿長裙
[00:06:57.940 --> 00:06:59.740]  很不容易買得到
[00:06:59.740 --> 00:07:01.940]  你想穿一些保守一點的衣服
[00:07:01.940 --> 00:07:04.940]  你都不容易買得到
[00:07:04.940 --> 00:07:08.340]  但是當你想活得不同的時候
[00:07:08.340 --> 00:07:11.140]  你要給更高的代價
[00:07:11.140 --> 00:07:13.940]  如果說回基督徒的生活要不一樣
[00:07:13.940 --> 00:07:16.140]  有時候就會面對一些小眾的壓力
[00:07:16.140 --> 00:07:18.540]  但是吊詭的就是
[00:07:18.540 --> 00:07:20.140]  你不要以為因為你不同
[00:07:20.140 --> 00:07:21.740]  別人不接納你
[00:07:21.740 --> 00:07:25.140]  別人不接納是因為
[00:07:25.140 --> 00:07:28.740]  見到你跟他們沒有分別
[00:07:28.740 --> 00:07:31.540]  假若說教會會被歧視
[00:07:31.540 --> 00:07:32.740]  基督徒會被歧視的時候
[00:07:32.740 --> 00:07:35.340]  不是因為基督徒的不同
[00:07:35.340 --> 00:07:38.340]  而是基督徒是因為
[00:07:38.340 --> 00:07:41.940]  我們說的和我們所做的
[00:07:41.940 --> 00:07:43.540]  是背道而馳
[00:07:43.540 --> 00:07:47.940]  這樣顯出了我們的虛偽和偽善
[00:07:47.940 --> 00:07:50.940]  讓我們今天看一看這個馬克福音
[00:07:50.940 --> 00:07:52.740]  當主耶穌說完這個
[00:07:52.740 --> 00:07:54.940]  我們是世上的炎
[00:07:54.940 --> 00:07:56.540]  鼓勵我們不要失了味之後
[00:07:56.540 --> 00:07:58.140]  他說了三個對比
[00:07:58.140 --> 00:07:59.540]  讓我們一起看看好嗎
[00:07:59.540 --> 00:08:01.540]  這三個對比都是以
[00:08:01.540 --> 00:08:03.140]  你們聽見有話說
[00:08:03.140 --> 00:08:05.740]  然後就用指示我告訴你們
[00:08:05.740 --> 00:08:08.540]  做一個對比
[00:08:08.540 --> 00:08:09.540]  裡面有六個對比
[00:08:09.540 --> 00:08:12.540]  時間關係我跟大家來說三個對比
[00:08:12.540 --> 00:08:16.540]  第一是在五章二十七至三十節
[00:08:16.540 --> 00:08:18.740]  是關於奸淫與貞潔
[00:08:18.740 --> 00:08:20.340]  我們看到吧
[00:08:20.340 --> 00:08:21.340]  我們一起讀好嗎
[00:08:21.340 --> 00:08:23.940]  準備二十七到三十節
[00:08:23.940 --> 00:08:25.940]  你們聽見有話說
[00:08:25.940 --> 00:08:27.140]  不可奸淫
[00:08:27.140 --> 00:08:29.140]  指示我告訴你們
[00:08:29.140 --> 00:08:31.540]  凡看見婦女就動淫念的
[00:08:31.540 --> 00:08:34.740]  這人心裡已經與他犯奸淫了
[00:08:34.740 --> 00:08:37.140]  若是你的右眼叫你跌倒
[00:08:37.140 --> 00:08:39.140]  就挖出來丟掉
[00:08:39.140 --> 00:08:41.940]  寧可失去白體中的一體
[00:08:41.940 --> 00:08:44.540]  不叫全身丟在地獄裡
[00:08:44.540 --> 00:08:46.340]  若是右手叫你跌倒
[00:08:46.340 --> 00:08:48.340]  就撼下來丟掉
[00:08:48.340 --> 00:08:50.540]  寧可失去白體中的一體
[00:08:50.540 --> 00:08:53.340]  不叫全身下入地獄
[00:08:53.340 --> 00:08:55.140]  你們聽見有話說
[00:08:55.140 --> 00:08:58.140]  就是當時一班的法利賽人民事
[00:08:58.140 --> 00:09:01.540]  他們影響當時的思想
[00:09:01.540 --> 00:09:03.940]  文化的一個情況
[00:09:03.940 --> 00:09:05.140]  指示我告訴你們
[00:09:05.140 --> 00:09:06.540]  就是耶穌告訴他們
[00:09:06.540 --> 00:09:11.340]  天國的子民的價值觀是怎樣
[00:09:11.340 --> 00:09:12.540]  我們看到聖經告訴我們
[00:09:12.540 --> 00:09:15.140]  同一個奸淫行淫的行為
[00:09:15.140 --> 00:09:18.340]  轉向一個內心的世界
[00:09:18.340 --> 00:09:20.140]  不單止不要有這個行為
[00:09:20.140 --> 00:09:24.940]  更加要裡面的純潔
[00:09:24.940 --> 00:09:25.940]  一個奸淫的思想
[00:09:25.940 --> 00:09:28.340]  就代表我們要幻想
[00:09:28.340 --> 00:09:32.540]  和其他人有一個這樣的性行為
[00:09:32.540 --> 00:09:34.940]  我記得以前年青的時候
[00:09:34.940 --> 00:09:38.940]  如果我們想去買色情雜誌的時候
[00:09:38.940 --> 00:09:43.140]  就會等到那些書報攤
[00:09:43.140 --> 00:09:44.540]  快要關店了
[00:09:44.540 --> 00:09:46.540]  在黑暗的角落等候
[00:09:46.540 --> 00:09:47.540]  當它關店的一刻
[00:09:47.540 --> 00:09:48.940]  準備五十元
[00:09:48.940 --> 00:09:50.540]  衝過去放下五十元
[00:09:50.540 --> 00:09:51.540]  拿去一本書
[00:09:51.540 --> 00:09:52.940]  夾在衣袖裡面
[00:09:52.940 --> 00:09:57.540]  很怕會被人看到
[00:09:57.540 --> 00:09:59.540]  但是今天
[00:09:59.540 --> 00:10:01.940]  色情的文化和資訊
[00:10:01.940 --> 00:10:05.740]  已經能夠很隨便的登堂入室
[00:10:05.740 --> 00:10:07.940]  去到我們每一個人的家裡
[00:10:07.940 --> 00:10:10.340]  能夠接觸到這些資訊的人
[00:10:10.340 --> 00:10:12.340]  不單止是我們成年人
[00:10:12.340 --> 00:10:13.940]  可能是我們的兒童
[00:10:13.940 --> 00:10:17.340]  可能是我們的青少年
[00:10:17.340 --> 00:10:18.940]  這些色情的文化
[00:10:18.940 --> 00:10:19.740]  成為一種文化
[00:10:19.740 --> 00:10:23.740]  就代表了它透過不同的包裝
[00:10:23.740 --> 00:10:26.740]  叫做情色電影
[00:10:26.740 --> 00:10:28.140]  就沒那麼難看了
[00:10:28.140 --> 00:10:29.940]  很多人會接受
[00:10:29.940 --> 00:10:32.540]  它成為了電影裡面的一幕
[00:10:32.540 --> 00:10:33.540]  不可或缺的
[00:10:33.540 --> 00:10:34.540]  導演永遠都說
[00:10:34.540 --> 00:10:39.140]  那一幕是不可以少的
[00:10:39.140 --> 00:10:40.740]  或者一些娛樂雜誌
[00:10:40.740 --> 00:10:43.140]  或者一些藝人
[00:10:43.140 --> 00:10:47.940]  他們一些有關於他們事業上的東西
[00:10:47.940 --> 00:10:49.940]  這些一切的東西都成為了
[00:10:49.940 --> 00:10:52.540]  一些軟性的色情文化
[00:10:52.540 --> 00:10:57.140]  進入每一個人的生活圈子裡面
[00:10:57.140 --> 00:10:59.140]  就說電影宣傳很多
[00:10:59.140 --> 00:11:01.740]  很多的性解放自由
[00:11:01.740 --> 00:11:02.940]  一些這樣的訊息
[00:11:02.940 --> 00:11:04.140]  告訴你
[00:11:04.140 --> 00:11:05.540]  是很開心的
[00:11:05.540 --> 00:11:07.940]  很自由的
[00:11:07.940 --> 00:11:09.940]  很開心的
[00:11:09.940 --> 00:11:12.940]  但是他們卻不提背後的代價
[00:11:12.940 --> 00:11:15.140]  社會的沉重的代價
[00:11:15.140 --> 00:11:18.340]  女性會被視為傷病
[00:11:18.340 --> 00:11:21.540]  身體一切都可以代價而沽
[00:11:21.540 --> 00:11:22.540]  我們發覺
[00:11:22.540 --> 00:11:24.940]  這個地鐵的偷拍案
[00:11:24.940 --> 00:11:27.140]  天天都有很多宗
[00:11:27.140 --> 00:11:30.340]  非禮強姦
[00:11:30.340 --> 00:11:32.340]  兒童青少年
[00:11:32.340 --> 00:11:36.340]  很早就已經沉溺在色情網頁裡面
[00:11:36.340 --> 00:11:40.540]  家庭婚姻瓦解
[00:11:40.540 --> 00:11:43.140]  耶穌要我們怎樣去面對
[00:11:43.140 --> 00:11:44.940]  這些問題呢
[00:11:44.940 --> 00:11:46.340]  他說二十九節
[00:11:46.340 --> 00:11:47.940]  如果你的右眼叫你跌倒
[00:11:47.940 --> 00:11:49.740]  你就挖他出來
[00:11:49.740 --> 00:11:51.340]  如果你的右手叫你跌倒
[00:11:51.340 --> 00:11:53.140]  你就撞他出來
[00:11:53.140 --> 00:11:54.340]  我心想
[00:11:54.340 --> 00:11:55.940]  如果真的這樣做的時候
[00:11:55.940 --> 00:12:01.340]  我們大部分男子都去失明人士之家了
[00:12:01.340 --> 00:12:02.340]  對不對
[00:12:02.340 --> 00:12:03.540]  又或者我們這裡
[00:12:03.540 --> 00:12:05.140]  充滿著一枝一枝的拐杖
[00:12:05.140 --> 00:12:05.940]  放在這裡
[00:12:05.940 --> 00:12:08.140]  上教會不是泊車
[00:12:08.140 --> 00:12:10.740]  是泊拐杖
[00:12:10.740 --> 00:12:12.940]  是不是真的要這樣
[00:12:12.940 --> 00:12:15.140]  在這裡說什麼呢
[00:12:15.140 --> 00:12:15.940]  當時思想的時候
[00:12:15.940 --> 00:12:20.540]  我想起了一齣電影
[00:12:20.540 --> 00:12:22.140]  在2010年的時候
[00:12:22.140 --> 00:12:24.940]  有一齣電影叫做《一百二十七小時》
[00:12:24.940 --> 00:12:28.740]  講到美國一個叫Alan的攀山家
[00:12:28.740 --> 00:12:29.740]  他很年輕
[00:12:29.740 --> 00:12:31.140]  很自恃
[00:12:31.140 --> 00:12:34.340]  他跑到猶他州裡面的
[00:12:34.340 --> 00:12:35.340]  Canyonland
[00:12:35.340 --> 00:12:38.540]  這個峽谷國家公園裡面
[00:12:38.540 --> 00:12:40.940]  一個人去爬山
[00:12:40.940 --> 00:12:44.140]  並且他很喜歡穿越這些縫隙
[00:12:44.140 --> 00:12:45.340]  跳下去縫隙裡面
[00:12:45.340 --> 00:12:49.140]  這些地底的水道裡面
[00:12:49.140 --> 00:12:50.940]  有一次他跳下去的時候
[00:12:50.940 --> 00:12:52.940]  剛好有碎石一起掉下去
[00:12:52.940 --> 00:12:56.140]  他的右手就卡在一個大石
[00:12:56.140 --> 00:12:59.740]  和裂縫的中間
[00:12:59.740 --> 00:13:01.540]  不能夠脫身
[00:13:01.540 --> 00:13:02.540]  一天
[00:13:02.540 --> 00:13:03.740]  兩天
[00:13:03.740 --> 00:13:04.940]  三天
[00:13:04.940 --> 00:13:05.940]  他脫身的
[00:13:05.940 --> 00:13:11.940]  只是用夠他一天的水和糧食
[00:13:11.940 --> 00:13:12.940]  四天
[00:13:12.940 --> 00:13:13.740]  五天
[00:13:13.740 --> 00:13:15.540]  《一百二十七小時》代表了多少天
[00:13:15.540 --> 00:13:17.940]  五天零七個小時
[00:13:17.940 --> 00:13:21.940]  對不對
[00:13:21.940 --> 00:13:24.140]  五天零七個小時
[00:13:24.140 --> 00:13:26.740]  當他來到去面對
[00:13:26.740 --> 00:13:30.140]  他逐步逐步的死亡的時候
[00:13:30.140 --> 00:13:32.740]  他想起了一些事情
[00:13:32.740 --> 00:13:33.940]  在這個電影裡面
[00:13:33.940 --> 00:13:35.540]  交代了這個真人真事
[00:13:35.540 --> 00:13:39.540]  他想起了他所愛的家人
[00:13:39.540 --> 00:13:41.740]  想起了他的將來
[00:13:41.740 --> 00:13:45.940]  想起了他將來美好的人生
[00:13:45.940 --> 00:13:49.140]  所以生活裡面有很多美好的事情
[00:13:49.140 --> 00:13:51.140]  於是乎
[00:13:51.140 --> 00:13:52.340]  他最後
[00:13:52.340 --> 00:13:53.140]  在臨昏迷之前
[00:13:53.140 --> 00:13:54.940]  他鼓起了他的勇氣
[00:13:54.940 --> 00:13:56.740]  做一個決定
[00:13:56.740 --> 00:14:01.340]  壯士斷臂
[00:14:01.340 --> 00:14:03.340]  他首先
[00:14:03.340 --> 00:14:07.140]  他要咬斷了自己的右手的手骨
[00:14:07.140 --> 00:14:10.340]  然後用一把小刀
[00:14:10.340 --> 00:14:12.740]  慢慢割開外皮
[00:14:12.740 --> 00:14:14.540]  再割裡面的肉
[00:14:14.540 --> 00:14:16.940]  割到神經線的時候
[00:14:16.940 --> 00:14:18.140]  電影要用他那種
[00:14:18.140 --> 00:14:19.140]  面容的扭曲
[00:14:19.140 --> 00:14:20.740]  那種嚎叫
[00:14:20.740 --> 00:14:21.740]  告訴我們
[00:14:21.740 --> 00:14:24.140]  我們都切過雞中翼
[00:14:24.140 --> 00:14:28.340]  那些骨和筋都很難切
[00:14:28.340 --> 00:14:31.540]  更何況人的手臂
[00:14:31.540 --> 00:14:35.140]  血流出來的時候我不知道他怎麼樣
[00:14:35.140 --> 00:14:37.740]  最終他能夠將手臂割了出來
[00:14:37.740 --> 00:14:40.340]  爬上去跑四個小時
[00:14:40.340 --> 00:14:43.540]  才在路邊被人救了
[00:14:43.540 --> 00:14:46.340]  求生的意志
[00:14:46.340 --> 00:14:50.940]  令他做壯士斷臂的行動
[00:14:50.940 --> 00:14:52.540]  耶穌基督在這裡告訴我們
[00:14:52.540 --> 00:14:55.940]  當我們面對淫亂的思想
[00:14:55.940 --> 00:14:58.140]  色情的文化的時候
[00:14:58.140 --> 00:14:59.540]  我們的態度
[00:14:59.540 --> 00:15:02.540]  都要是壯士斷臂的態度
[00:15:02.540 --> 00:15:04.340]  這麼認真
[00:15:04.340 --> 00:15:05.140]  因為這件事
[00:15:05.140 --> 00:15:07.740]  確實能夠摧毀了我們的人生
[00:15:07.740 --> 00:15:12.540]  摧毀了我們的家庭
[00:15:12.540 --> 00:15:13.540]  看過一本書
[00:15:13.540 --> 00:15:16.940]  關於男士的聖戰
[00:15:16.940 --> 00:15:20.540]  裡面說
[00:15:20.540 --> 00:15:23.340]  很多人都看過《阿金正傳》
[00:15:23.340 --> 00:15:25.740]  《阿金正傳》大家有看過嗎
[00:15:25.740 --> 00:15:31.940]  說到阿金的人生很特別
[00:15:31.940 --> 00:15:33.140]  在旁邊請人吃朱古力
[00:15:33.140 --> 00:15:35.140]  又說他怎樣怎樣
[00:15:35.140 --> 00:15:39.140]  很多內人尋味的故事
[00:15:39.140 --> 00:15:41.340]  但他說都不要看《阿金正傳》
[00:15:41.340 --> 00:15:44.740]  因為裡面都有幾幕床上戲
[00:15:44.740 --> 00:15:46.940]  可能你心裡不是這麼認真
[00:15:46.940 --> 00:15:48.940]  用不著這樣吧
[00:15:48.940 --> 00:15:51.740]  但是在這裡告訴我們
[00:15:51.740 --> 00:15:54.740]  我們要這麼認真的態度
[00:15:54.740 --> 00:15:56.940]  有時候我們的衣著也是
[00:15:56.940 --> 00:15:58.940]  如果我們要更新文化
[00:15:58.940 --> 00:16:01.540]  抗衡文化的時候
[00:16:01.540 --> 00:16:03.340]  我們想買一些更加
[00:16:03.340 --> 00:16:07.540]  能夠舒服又保護自己的衣服
[00:16:07.540 --> 00:16:09.140]  我們要多走幾里路
[00:16:09.140 --> 00:16:10.940]  當這個世代充滿著
[00:16:10.940 --> 00:16:13.140]  低胸短裙的時候
[00:16:13.140 --> 00:16:15.140]  可能我們都要不方便
[00:16:15.140 --> 00:16:17.340]  要走得更遠
[00:16:17.340 --> 00:16:19.340]  但這些都是不方便的
[00:16:19.340 --> 00:16:21.340]  這些是保守自己
[00:16:21.340 --> 00:16:22.340]  好像旅遊
[00:16:22.340 --> 00:16:27.740]  現在很流行結婚之前拍婚紗照
[00:16:27.740 --> 00:16:29.740]  配在外面
[00:16:29.740 --> 00:16:32.740]  但當我們兩個人出去的時候
[00:16:32.740 --> 00:16:36.740]  我們會受到很多的試探
[00:16:36.740 --> 00:16:38.340]  很多的試探
[00:16:38.340 --> 00:16:39.340]  我們怎樣做呢
[00:16:39.340 --> 00:16:40.740]  我看到很欣賞一些頂尖媒體
[00:16:40.740 --> 00:16:43.340]  就帶一些朋友去
[00:16:43.340 --> 00:16:45.740]  作為一些保障
[00:16:45.740 --> 00:16:47.740]  這些都是很好的做法
[00:16:47.740 --> 00:16:49.540]  你說用不著這麼認真
[00:16:49.540 --> 00:16:53.140]  因為一次一次就能夠
[00:16:53.140 --> 00:16:55.140]  叫我們家破人亡
[00:16:55.140 --> 00:16:57.740]  我很記得一個新聞
[00:16:57.740 --> 00:16:59.340]  一次
[00:16:59.340 --> 00:17:01.740]  有一個做裝修的好男人
[00:17:01.740 --> 00:17:04.340]  被鄰居稱呼一個最好的男人
[00:17:04.340 --> 00:17:07.740]  他太太在那一段時間扭傷了腰骨
[00:17:07.740 --> 00:17:13.140]  他不能夠跟太太有性行為的關係
[00:17:13.140 --> 00:17:15.540]  他的選友慫恿他
[00:17:15.540 --> 00:17:17.140]  上去大陸
[00:17:17.140 --> 00:17:18.140]  他忍了很久
[00:17:18.140 --> 00:17:19.540]  好啦好啦
[00:17:19.540 --> 00:17:21.540]  上去一次
[00:17:21.540 --> 00:17:24.340]  一次意外足以致命
[00:17:24.340 --> 00:17:26.740]  回來就染了性病
[00:17:26.740 --> 00:17:28.740]  後來給了他太太
[00:17:28.740 --> 00:17:29.940]  他太太不原諒他
[00:17:29.940 --> 00:17:33.740]  一路一路地去拒絕他的復和
[00:17:33.740 --> 00:17:36.140]  最終這個男士頂不住
[00:17:36.140 --> 00:17:37.340]  跳樓死了
[00:17:37.340 --> 00:17:39.740]  他太太就跪在他的屍旁說
[00:17:39.740 --> 00:17:41.740]  對不起我為什麼不原諒你
[00:17:41.740 --> 00:17:45.940]  一次一次這樣的鬆懈
[00:17:45.940 --> 00:17:48.940]  就足以叫我們家破人亡
[00:17:48.940 --> 00:17:50.340]  耕耘與貞潔
[00:17:50.340 --> 00:17:54.140]  今天在面對社會色情文化裏面
[00:17:54.140 --> 00:18:00.140]  主耶穌說我們要有壯士斷臂的態度
[00:18:00.140 --> 00:18:01.740]  我們看看第二點
[00:18:01.740 --> 00:18:05.340]  第二個對比是關於離婚和毀身
[00:18:05.340 --> 00:18:11.340]  我們看看第五章31至32節
[00:18:11.340 --> 00:18:14.740]  31至32節
[00:18:14.740 --> 00:18:16.140]  我們一起讀好嗎
[00:18:16.140 --> 00:18:17.340]  準備起
[00:18:17.340 --> 00:18:18.540]  若有話說
[00:18:18.540 --> 00:18:19.740]  人若憂妻
[00:18:19.740 --> 00:18:21.740]  就當給他憂書
[00:18:21.740 --> 00:18:23.540]  只是我告訴你們
[00:18:23.540 --> 00:18:24.740]  凡憂妻的
[00:18:24.740 --> 00:18:26.740]  若不是為淫亂的緣故
[00:18:26.740 --> 00:18:28.940]  就是叫他作淫婦了
[00:18:28.940 --> 00:18:30.940]  人若娶者被憂的婦人
[00:18:30.940 --> 00:18:35.340]  也是凡姦淫了
[00:18:35.340 --> 00:18:36.140]  主耶穌說
[00:18:36.140 --> 00:18:37.540]  是呀你又聽到了
[00:18:37.540 --> 00:18:39.140]  聽到有些人這樣說
[00:18:39.140 --> 00:18:40.740]  人若憂妻
[00:18:40.740 --> 00:18:41.940]  你想憂妻嗎
[00:18:41.940 --> 00:18:43.540]  給他憂書就行了
