
[00:00:00.000 --> 00:00:01.280]  整姐妹平安
[00:04:45.720 --> 00:04:46.980]  主再來
[00:04:46.980 --> 00:04:48.780]  是否真的會發生
[00:04:49.040 --> 00:04:50.840]  在彼得後書三章那裏
[00:04:50.840 --> 00:04:52.380]  有些人就說
[00:04:52.380 --> 00:04:55.700]  要降臨的應許在哪裏呢
[00:04:55.700 --> 00:04:56.980]  自從列祖
[00:04:56.980 --> 00:04:58.780]  死了之後到現在
[00:04:58.780 --> 00:05:00.820]  萬物都沒有變過
[00:05:00.820 --> 00:05:04.660]  你說主會再來,是不是真的?有些人就質疑
[00:05:04.660 --> 00:05:09.000]  因為當時路加福音成書的時候大概主後
[00:05:09.000 --> 00:05:14.900]  五十幾六十年的時候,帖撒羅尼加和彼得後書都是大概這個時間
[00:05:14.900 --> 00:05:16.700]  所以你看到當時
[00:05:16.700 --> 00:05:17.980]  很多人都在
[00:05:17.980 --> 00:05:18.740]  疑惑
[00:05:19.000 --> 00:05:20.280]  到底主再來
[00:05:20.280 --> 00:05:23.860]  是不是真的有這樣的事呢?還是其實不會的呢?
[00:05:23.860 --> 00:05:27.460]  不過
[00:05:27.460 --> 00:05:28.720]  在耶穌
[00:05:28.720 --> 00:05:31.020]  去回應法利賽人
[00:05:31.020 --> 00:05:32.300]  在這一章
[00:05:32.300 --> 00:05:33.600]  十七章
[00:05:33.600 --> 00:05:37.440]  問的問題,就是神的國何時來到之前呢
[00:05:37.440 --> 00:05:38.700]  其實耶穌
[00:05:38.700 --> 00:05:42.040]  又在路加福音十一章的時候
[00:05:42.040 --> 00:05:44.100]  他表明了神的國
[00:05:44.100 --> 00:05:45.380]  臨到
[00:05:45.380 --> 00:05:48.180]  在路加十一章的時候
[00:05:48.700 --> 00:05:54.840]  當時耶穌醫治了一個啞巴的人,把他身上的啞巴鬼趕出來
[00:05:54.840 --> 00:05:57.400]  然後法利賽人就說
[00:05:57.400 --> 00:06:00.740]  耶穌是靠著鬼王趕鬼
[00:06:00.740 --> 00:06:04.060]  然後耶穌就對他講了這番話
[00:06:04.060 --> 00:06:08.920]  我如果靠別西布趕鬼,那你的子孫趕鬼又靠什麼呢?
[00:06:08.920 --> 00:06:13.280]  因此他們必要作你們的審判官
[00:06:13.280 --> 00:06:17.120]  我若靠神的能力趕鬼,這就是神的國
[00:06:17.120 --> 00:06:18.140]  臨到你們了
[00:06:18.400 --> 00:06:20.960]  耶穌說神的國臨到你們了
[00:06:20.960 --> 00:06:23.780]  但是接著很快
[00:06:23.780 --> 00:06:27.100]  去到路加十九章的時候,耶穌
[00:06:27.100 --> 00:06:29.420]  又藉著一個比喻
[00:06:29.420 --> 00:06:34.780]  他用了一個交銀給十個僕人的比喻
[00:06:34.780 --> 00:06:36.060]  他來到
[00:06:36.060 --> 00:06:37.080]  展示
[00:06:37.080 --> 00:06:39.640]  神的國的完全彰顯
[00:06:39.640 --> 00:06:41.440]  又並未來到
[00:06:43.240 --> 00:06:49.380]  所以你看到路加十七章,在這兩個經文中間的時候路加十七章
[00:06:49.380 --> 00:06:52.960]  就對展述神國的本質
[00:06:52.960 --> 00:06:58.600]  顯得非常重要,到底是到還是不到呢?到底是怎樣呢?
[00:06:58.600 --> 00:07:05.500]  所以從耶穌的回應裡面,我們先來看一下神國的本質
[00:07:05.500 --> 00:07:07.300]  到底是什麼
[00:07:07.300 --> 00:07:10.880]  耶穌首先回應法利賽人
[00:07:11.140 --> 00:07:15.500]  他說神的國來到,是眼睛看不見的
[00:07:15.500 --> 00:07:21.380]  在和合本裡面,他就翻譯為神的國來到,不是眼
[00:07:21.380 --> 00:07:23.180]  所能見的
[00:07:23.180 --> 00:07:27.020]  這個"眼所能見"這幾個詞
[00:07:27.020 --> 00:07:29.060]  原文的意思就是
[00:07:29.060 --> 00:07:32.140]  "細察、窺探"的意思
[00:07:32.140 --> 00:07:33.660]  在原文裡面
[00:07:33.660 --> 00:07:36.480]  這個詞通常是用來
[00:07:36.480 --> 00:07:37.760]  說人們
[00:07:37.760 --> 00:07:40.320]  觀察天文景象
[00:07:40.580 --> 00:07:44.160]  天文星象的現象
[00:07:44.160 --> 00:07:46.220]  法利賽人
[00:07:46.220 --> 00:07:50.820]  經常窺探耶穌,我們用今天的字眼
[00:07:50.820 --> 00:07:51.580]  他經常
[00:07:51.580 --> 00:07:52.860]  看著耶穌
[00:07:52.860 --> 00:07:55.180]  因為他們不相信耶穌
[00:07:55.180 --> 00:07:56.700]  是那個理賽
[00:07:56.700 --> 00:08:01.820]  所以他們經常看著耶穌,窺探耶穌
[00:08:01.820 --> 00:08:03.880]  其實就是為了找機會
[00:08:03.880 --> 00:08:07.200]  去批評和挑戰耶穌
[00:08:07.200 --> 00:08:10.280]  法利賽人他問這個問題
[00:08:10.540 --> 00:08:14.120]  其實是帶著一個反面、一個諷刺的味道
[00:08:14.120 --> 00:08:15.920]  意思就是說
[00:08:15.920 --> 00:08:19.760]  耶穌,你既然自認自己是尼塞亞
[00:08:19.760 --> 00:08:21.540]  那到底什麼時候
[00:08:21.540 --> 00:08:23.340]  你才能夠建立
[00:08:23.340 --> 00:08:25.900]  建立神的國呢?
[00:08:25.900 --> 00:08:29.480]  耶穌在這裡的回應就是指出
[00:08:29.480 --> 00:08:30.760]  神的國
[00:08:30.760 --> 00:08:32.040]  不是
[00:08:32.040 --> 00:08:34.340]  屬於物質性的
[00:08:34.340 --> 00:08:36.140]  是屬靈的
[00:08:36.140 --> 00:08:39.980]  所以不是人用肉眼可以看得見的
[00:08:40.740 --> 00:08:42.280]  耶穌叫這些法利賽人
[00:08:42.280 --> 00:08:46.380]  不要憑著自己好像對天文現象那種
[00:08:46.380 --> 00:08:47.660]  窺探
[00:08:47.660 --> 00:08:48.680]  觀察
[00:08:48.680 --> 00:08:49.700]  揣測
[00:08:49.700 --> 00:08:50.740]  這樣的心態
[00:08:50.740 --> 00:08:53.040]  而是要用信心
[00:08:53.040 --> 00:08:54.560]  去接受耶穌
[00:08:54.560 --> 00:08:56.100]  祂所傳的福音
[00:08:56.100 --> 00:08:57.900]  和祂所做的工作
[00:08:57.900 --> 00:09:01.740]  在21節那裡
[00:09:01.740 --> 00:09:04.560]  耶穌更加指出
[00:09:04.560 --> 00:09:06.860]  上帝的國
[00:09:06.860 --> 00:09:09.940]  不是在這裡,不是在那裡
[00:09:10.200 --> 00:09:11.480]  而是神的國
[00:09:11.480 --> 00:09:12.760]  就在
[00:09:12.760 --> 00:09:14.800]  你們中間
[00:09:14.800 --> 00:09:17.360]  就在你們裡面
[00:09:17.360 --> 00:09:21.720]  這個新譯本是譯做「在你們裡面」
[00:09:21.720 --> 00:09:25.560]  但大多數近代的英文譯本
[00:09:25.560 --> 00:09:27.620]  都採用了神的國
[00:09:27.620 --> 00:09:30.680]  「就在你們中間」這個譯文
[00:09:30.680 --> 00:09:32.220]  意思就是說
[00:09:32.220 --> 00:09:34.020]  其實耶穌
[00:09:34.020 --> 00:09:38.880]  在他們當中所做的工作
[00:09:39.380 --> 00:09:42.440]  就是神的臨在的彰顯
[00:09:42.440 --> 00:09:43.720]  而耶穌
[00:09:43.720 --> 00:09:48.340]  在祂一直做事的過程中所彰顯的權能
[00:09:48.340 --> 00:09:51.420]  也是代表著神國的臨在
[00:09:51.420 --> 00:09:53.200]  只不過
[00:09:53.200 --> 00:09:55.760]  神國的終極彰顯
[00:09:55.760 --> 00:09:58.840]  就要等到將來耶穌再來的時候
[00:09:58.840 --> 00:10:00.620]  才會出現
[00:10:00.620 --> 00:10:02.680]  所以神國的本質
[00:10:02.680 --> 00:10:03.960]  其實就是
[00:10:03.960 --> 00:10:04.980]  耶穌
[00:10:04.980 --> 00:10:06.520]  祂所作的
[00:10:06.520 --> 00:10:07.800]  傳道的工作
[00:10:08.060 --> 00:10:10.100]  和祂所彰顯的權能
[00:10:10.100 --> 00:10:11.640]  就是神國的臨在
[00:10:11.640 --> 00:10:16.260]  所以當時耶穌已經來到這個世界,在祂當中的傳道
[00:10:16.260 --> 00:10:17.780]  其實神國已經
[00:10:17.780 --> 00:10:19.840]  臨在,已經來了
[00:10:19.840 --> 00:10:24.440]  不過到終極的彰顯,就是將來耶穌再來的時候
[00:10:24.440 --> 00:10:25.980]  才會出現
[00:10:25.980 --> 00:10:29.300]  第二點我們會看的就是
[00:10:29.300 --> 00:10:30.580]  主宰來
[00:10:30.580 --> 00:10:32.120]  這個的
[00:10:32.120 --> 00:10:33.140]  情況
[00:10:33.140 --> 00:10:34.940]  有什麼特點呢?
[00:10:34.940 --> 00:10:37.500]  第一就是
[00:10:38.020 --> 00:10:39.040]  主宰來
[00:10:39.040 --> 00:10:40.840]  是會突然出現的
[00:10:40.840 --> 00:10:45.700]  在二十節那裡,耶穌說到神的國來到,是眼睛看不見的
[00:10:45.700 --> 00:10:48.260]  看不見是因為
[00:10:48.260 --> 00:10:54.920]  這個現象不是一個一直慢慢慢慢發展的過程
[00:10:54.920 --> 00:10:59.780]  你可以逐一去看,不是一個過程
[00:10:59.780 --> 00:11:03.620]  而是那件事出現,是會突然發生的
[00:11:03.620 --> 00:11:06.180]  可以是白天來到
[00:11:06.440 --> 00:11:07.980]  可以是晚上來到
[00:11:07.980 --> 00:11:11.820]  也都可以是沒有人可以預測到的情況底下
[00:11:11.820 --> 00:11:13.100]  或是時間底下
[00:11:13.100 --> 00:11:14.120]  會來到
[00:11:14.120 --> 00:11:16.680]  所以主宰來的時候
[00:11:16.680 --> 00:11:18.220]  是會突然來到
[00:11:18.220 --> 00:11:20.260]  可能是你在睡覺的時候來到
[00:11:20.260 --> 00:11:24.360]  可能是你在買東西、購物的時候來到
[00:11:24.360 --> 00:11:26.160]  我們沒有辦法預測
[00:11:26.160 --> 00:11:27.940]  第二就是
[00:11:27.940 --> 00:11:30.000]  人人都會看得見的
[00:11:30.760 --> 00:11:36.900]  聖經二十節那裡說,電光怎樣從天這一邊一閃,直照到天那邊
[00:11:36.900 --> 00:11:38.960]  人子在他的日子
[00:11:38.960 --> 00:11:40.500]  都是這樣
[00:11:40.500 --> 00:11:46.120]  這句話除了指人子再來的時候是突如其來之外
[00:11:46.120 --> 00:11:47.660]  也都強調
[00:11:47.660 --> 00:11:49.440]  人子的再來
[00:11:49.440 --> 00:11:50.980]  是世人
[00:11:50.980 --> 00:11:52.260]  每一個人
[00:11:52.260 --> 00:11:56.620]  都有目共睹的,每個人都能夠見到的景象
[00:11:57.640 --> 00:12:01.740]  但聖經亦都說,在這一切之先,耶穌是必被氣絕
[00:12:01.740 --> 00:12:03.020]  受迫害
[00:12:03.020 --> 00:12:06.340]  我們知道耶穌受苦受死
[00:12:06.340 --> 00:12:08.900]  復活都已經是過去了的事
[00:12:08.900 --> 00:12:10.700]  其實我們現在等的
[00:12:10.700 --> 00:12:12.740]  就是主宰來的日子
[00:12:12.740 --> 00:12:15.560]  第三就是
[00:12:15.560 --> 00:12:16.840]  主宰來
[00:12:16.840 --> 00:12:19.660]  其實會在人遇上生活的裡面
[00:12:19.660 --> 00:12:20.680]  臨到
[00:12:20.680 --> 00:12:23.760]  在
[00:12:24.020 --> 00:12:27.860]  26到30節那裡,他就提到
[00:12:27.860 --> 00:12:32.720]  他說挪亞的時代怎樣,人子的時代也是怎樣
[00:12:32.720 --> 00:12:37.340]  當時人們吃喝嫁娶,直到挪亞進入方舟那一天
[00:12:37.340 --> 00:12:40.660]  洪水來了,將他們全部滅掉
[00:12:40.660 --> 00:12:42.960]  在挪德的時代都是這樣
[00:12:42.960 --> 00:12:46.040]  人們都是吃喝買賣,耕種建造
[00:12:46.040 --> 00:12:48.860]  直到挪德離開所多瑪的那一天
[00:12:48.860 --> 00:12:53.200]  火和硫磺從天上降下來,將他們全部滅掉
[00:12:53.460 --> 00:12:56.280]  人子顯然的日子亦都是這樣
[00:12:56.280 --> 00:12:58.320]  這一段經文
[00:12:58.320 --> 00:12:59.600]  可以指
[00:12:59.600 --> 00:13:03.180]  主宰來是在人正常生活
[00:13:03.180 --> 00:13:05.760]  行事的時候突然臨到
[00:13:05.760 --> 00:13:09.580]  即是可能你在這裡煮飯,正常生活
[00:13:09.580 --> 00:13:12.400]  吃飯,煮飯的時候突然來到
[00:13:12.400 --> 00:13:13.680]  那就沒有什麼
[00:13:13.680 --> 00:13:15.980]  負面的意思在那裡
[00:13:15.980 --> 00:13:18.040]  但是
[00:13:18.040 --> 00:13:19.060]  更加
[00:13:19.060 --> 00:13:21.120]  可能值得我們考慮
[00:13:21.380 --> 00:13:23.940]  去接納的那個意思就是
[00:13:23.940 --> 00:13:25.740]  他是指當人
[00:13:25.740 --> 00:13:28.040]  只是顧眼前的生活
[00:13:28.040 --> 00:13:31.100]  而不去遵行上帝心意的時候
[00:13:31.100 --> 00:13:32.900]  上帝的審判
[00:13:32.900 --> 00:13:34.180]  就會突然
[00:13:34.180 --> 00:13:36.480]  來到當中
[00:13:36.480 --> 00:13:41.340]  因為這裡說到挪亞的時代和挪德的時代怎樣
[00:13:41.340 --> 00:13:43.660]  人子來的時候亦都是這樣
[00:13:43.660 --> 00:13:45.700]  挪亞的時代是怎樣
[00:13:45.700 --> 00:13:49.800]  根據聖經在創世紀的那個
[00:13:49.800 --> 00:13:51.080]  技術
[00:13:51.340 --> 00:13:52.360]  當時是
[00:13:52.360 --> 00:13:54.160]  耶和華看見人
[00:13:54.160 --> 00:13:56.460]  在地上罪惡
[00:13:56.460 --> 00:13:57.480]  很大
[00:13:57.480 --> 00:13:58.500]  心裡
[00:13:58.500 --> 00:14:02.100]  終日心裡所思所想的都是邪惡
[00:14:02.100 --> 00:14:05.680]  所以耶和華就後悔做人在地上
[00:14:05.680 --> 00:14:08.500]  所以他心中憂傷他決定
[00:14:08.500 --> 00:14:10.800]  要直洪水來毀滅
[00:14:10.800 --> 00:14:12.080]  這個人類
[00:14:12.080 --> 00:14:13.860]  除了挪亞一家
[00:14:13.860 --> 00:14:15.140]  特侯之外
[00:14:15.140 --> 00:14:17.960]  神定義要毀滅這個大地
[00:14:18.980 --> 00:14:22.060]  那挪德的時代亦都是一樣
[00:14:22.060 --> 00:14:24.880]  當時他在索多瑪這個地方
[00:14:24.880 --> 00:14:30.240]  索多瑪、俄摩拉兩個城其實當時亦都是罪大惡極罪惡昭彰
[00:14:30.240 --> 00:14:31.780]  神
[00:14:31.780 --> 00:14:34.340]  是要去拯救挪德的一家
[00:14:34.340 --> 00:14:38.180]  叫他你帶著你女兒女婿那些快點逃往山上
[00:14:38.180 --> 00:14:40.220]  但是當挪德
[00:14:40.220 --> 00:14:45.340]  去跟他女婿說的時候,女婿以為他在開玩笑,怎會有這樣的事
[00:14:45.340 --> 00:14:46.880]  就不聽不理
[00:14:47.400 --> 00:14:49.700]  最後他們就錯過了悔改
[00:14:49.700 --> 00:14:51.740]  得救的機會
[00:14:51.740 --> 00:14:53.020]  最後而遭到
[00:14:53.020 --> 00:14:54.060]  毀滅
[00:14:54.060 --> 00:14:57.380]  所以當時洪水
[00:14:57.380 --> 00:15:00.700]  和火雨流亡都從天上降下來
[00:15:00.700 --> 00:15:05.580]  除了上帝本要拯救而又聽了上帝話
[00:15:05.580 --> 00:15:08.900]  逃走逃亡的那些人之外
[00:15:08.900 --> 00:15:11.980]  大地就這樣被毀滅
[00:15:11.980 --> 00:15:15.820]  所以這裡其實都想更加告訴我們
[00:15:16.060 --> 00:15:18.880]  這裡講到當我們人
[00:15:18.880 --> 00:15:21.440]  只顧眼前的吃喝
[00:15:21.440 --> 00:15:24.500]  而不去遵行上帝的話的時候
[00:15:24.500 --> 00:15:27.580]  上帝的審判就會突然臨到
[00:15:27.580 --> 00:15:30.900]  這裡帶著一個負面的意思
[00:15:30.900 --> 00:15:36.280]  看到這一段經文的時候,我都突然想到近日
[00:15:36.280 --> 00:15:40.640]  或者近年近月香港那些情況
[00:15:40.640 --> 00:15:44.980]  我們經常都聽到北上北上
[00:15:45.760 --> 00:15:47.040]  一到假期
[00:15:47.040 --> 00:15:48.820]  香港人就北上
[00:15:48.820 --> 00:15:52.420]  生活也好,長假期也好,很多人就北上
[00:15:52.420 --> 00:15:53.700]  這裡講到
[00:15:53.700 --> 00:15:54.720]  現在
[00:15:54.720 --> 00:16:00.100]  已經香港人北上消費已經陷入一種瘋癲的情況
[00:16:00.100 --> 00:16:03.420]  很便宜很便宜,什麼都買下來,買回來才發覺
[00:16:03.420 --> 00:16:06.240]  可能很多東西根本不合用,很浪費
[00:16:06.240 --> 00:16:12.120]  有時候可能我們
[00:16:12.120 --> 00:16:13.140]  覺得
[00:16:13.140 --> 00:16:14.420]  很重要
[00:16:14.420 --> 00:16:15.460]  很便宜
[00:16:15.700 --> 00:16:16.980]  無論多大都去
[00:16:16.980 --> 00:16:19.040]  不去好像對不起自己一樣
[00:16:19.040 --> 00:16:21.860]  我們看這些東西看得很重要
[00:16:21.860 --> 00:16:23.900]  上教會,侍奉
[00:16:23.900 --> 00:16:28.760]  沒有都不要緊,但這些去玩去飲去吃
[00:16:28.760 --> 00:16:30.560]  不可以沒有
[00:16:30.560 --> 00:16:34.400]  可能我們看這些東西,看得比上帝
[00:16:34.400 --> 00:16:36.180]  更加大的時候
[00:16:36.180 --> 00:16:38.220]  其實我們就要小心
[00:16:38.220 --> 00:16:39.760]  不是說我們去
[00:16:39.760 --> 00:16:41.560]  飲飲食食
[00:16:41.560 --> 00:16:44.640]  或者去旅行,有什麼錯,有時候我們都會
[00:16:45.140 --> 00:16:46.940]  但是如果你看這些東西
[00:16:46.940 --> 00:16:48.980]  看得重要過一切
[00:16:48.980 --> 00:16:52.820]  重要過上帝,那我們就要小心
[00:16:52.820 --> 00:16:58.720]  第三
[00:16:58.720 --> 00:17:01.780]  耶穌的回應裏面都帶出了
[00:17:01.780 --> 00:17:04.600]  一個信息,就是我們對主在來
[00:17:04.600 --> 00:17:06.900]  應該有什麼回應呢
[00:17:06.900 --> 00:17:10.740]  在31到35節那裏他講到
[00:17:10.740 --> 00:17:11.760]  到那一天
[00:17:11.760 --> 00:17:13.560]  主在來的時候
[00:17:13.820 --> 00:17:17.160]  人在房頂上,你的器具在屋裏面,你不要
[00:17:17.160 --> 00:17:18.680]  回去拿
[00:17:18.680 --> 00:17:23.040]  如果在田裏的照樣,你都不要回家,不知道要拿什麼
[00:17:23.040 --> 00:17:26.100]  應該記住羅德的妻子的教訓
[00:17:26.100 --> 00:17:29.440]  凡是想保存生命的必喪掉生命
[00:17:29.440 --> 00:17:33.020]  凡是犧牲生命的必保存生命
[00:17:33.020 --> 00:17:38.900]  我告訴你們當那夜,兩個人在一張床上,一個被接去,一個被撇下
[00:17:38.900 --> 00:17:43.000]  兩個女人一起推磨,一個被接去,一個被撇下
[00:17:44.280 --> 00:17:47.100]  在這一段的經文裏面
[00:17:47.100 --> 00:17:49.400]  他給我們看到三樣東西
[00:17:49.400 --> 00:17:52.220]  原來到主在來的時候
[00:17:52.220 --> 00:17:56.320]  你要想到你的景況如何
[00:17:56.320 --> 00:17:59.640]  其實你是沒有拖延或思索的空間
[00:17:59.640 --> 00:18:00.920]  其實你要
[00:18:00.920 --> 00:18:02.700]  盡早為這件事
[00:18:02.700 --> 00:18:06.040]  去思考,要去做個抉擇
[00:18:06.040 --> 00:18:09.640]  34,35節最後兩節告訴我們
[00:18:09.640 --> 00:18:11.420]  主在來的時候
[00:18:11.680 --> 00:18:13.980]  一定會帶來審判的
[00:18:13.980 --> 00:18:15.780]  一個被接去
[00:18:15.780 --> 00:18:18.080]  就是一個夢拯救,一個被撇下
[00:18:18.080 --> 00:18:19.880]  是一個遭審判
[00:18:19.880 --> 00:18:22.940]  面對這樣的情況
[00:18:22.940 --> 00:18:26.280]  我們世人必須迫切的去作出
[00:18:26.280 --> 00:18:27.040]  一個的
[00:18:27.040 --> 00:18:27.820]  抉擇
[00:18:27.820 --> 00:18:32.160]  我想到有時候我們在生活裏面
[00:18:32.160 --> 00:18:34.720]  當我們身體出現什麼問題的時候
[00:18:34.720 --> 00:18:38.040]  可能你去政府醫院排期
[00:18:38.040 --> 00:18:40.360]  但你知道現在排期很久
[00:18:40.860 --> 00:18:43.420]  那你不肯定自己身體有什麼情況的時候
[00:18:43.420 --> 00:18:45.220]  你為了安全起見
[00:18:45.220 --> 00:18:46.240]  你也會
[00:18:46.240 --> 00:18:47.260]  可能你快要死了
[00:18:47.260 --> 00:18:50.080]  我就去看屍家,去檢查清楚
[00:18:50.080 --> 00:18:51.880]  如果有什麼情況
[00:18:51.880 --> 00:18:53.400]  我要盡早去做
[00:18:53.400 --> 00:18:54.680]  其實類似
[00:18:54.680 --> 00:18:58.020]  當你知道原來末世主在來的時候
[00:18:58.020 --> 00:18:59.800]  必定帶來審判
[00:18:59.800 --> 00:19:03.380]  其實你這一刻就要去做一個抉擇
[00:19:03.380 --> 00:19:05.700]  沒有拖延
[00:19:05.700 --> 00:19:08.260]  不能說先慢慢想一想
[00:19:08.260 --> 00:19:10.300]  所以這個其實是一個很迫切
[00:19:10.820 --> 00:19:12.580]  的決定
[00:19:12.580 --> 00:19:15.160]  到底我們要抉擇什麼呢
[00:19:15.160 --> 00:19:16.200]  其實就是
[00:19:16.200 --> 00:19:17.980]  我們要在永恆
[00:19:17.980 --> 00:19:20.800]  和熟悉短暫的人生裏面
[00:19:20.800 --> 00:19:22.600]  你要作出一個抉擇
[00:19:22.600 --> 00:19:25.660]  羅德的太太羅太
[00:19:25.660 --> 00:19:30.540]  她就是因為當時她不聽天使的警告,天使叫她要逃
[00:19:30.540 --> 00:19:31.820]  不要回頭
[00:19:31.820 --> 00:19:33.340]  要往山上走
