
[00:00:00.000 --> 00:00:04.360]  我其實不是一個很熱愛大自然的人
[00:01:40.000 --> 00:01:43.000]  找不到鳥
[00:01:43.000 --> 00:01:44.000]  你明白嗎
[00:01:44.000 --> 00:01:48.000]  於是你就嘗試移動望遠鏡
[00:01:48.000 --> 00:01:49.000]  搞來搞去
[00:01:49.000 --> 00:01:52.000]  沒理由那麼難
[00:01:52.000 --> 00:01:57.000]  接著就知道原來你要調校焦點
[00:01:57.000 --> 00:02:00.000]  一邊移動一邊調校焦點
[00:02:00.000 --> 00:02:03.000]  終於對準
[00:02:03.000 --> 00:02:06.000]  接著就飛走了
[00:02:06.000 --> 00:02:08.000]  真的很煩
[00:02:08.000 --> 00:02:11.000]  所以在過程當中
[00:02:11.000 --> 00:02:13.000]  其實不是那麼容易的
[00:02:13.000 --> 00:02:19.000]  如果你要看到那些鳥鳥的形態
[00:02:19.000 --> 00:02:21.000]  已經很不容易
[00:02:21.000 --> 00:02:23.000]  更加難是我想像
[00:02:23.000 --> 00:02:24.000]  這件事我沒有做過
[00:02:24.000 --> 00:02:26.000]  觀星
[00:02:26.000 --> 00:02:28.000]  不是更難嗎
[00:02:28.000 --> 00:02:29.000]  黑漆漆
[00:02:29.000 --> 00:02:33.000]  你要找出那顆星
[00:02:33.000 --> 00:02:36.000]  我在年初和大家說
[00:02:36.000 --> 00:02:39.000]  異塞亞書的背景的時候
[00:02:39.000 --> 00:02:41.000]  我曾經說過
[00:02:41.000 --> 00:02:44.000]  異塞亞先知其實是活在一個
[00:02:44.000 --> 00:02:47.000]  面對外敵威脅的
[00:02:47.000 --> 00:02:52.000]  一個很動盪不安的大時代
[00:02:52.000 --> 00:02:57.000]  在異塞亞書36至37章
[00:02:57.000 --> 00:03:02.000]  曾經描述亞述王西拿基納
[00:03:02.000 --> 00:03:05.000]  來攻打耶路撒冷
[00:03:05.000 --> 00:03:09.000]  不過那次其實很感恩
[00:03:09.000 --> 00:03:15.000]  危機因為神的主動介入解決了
[00:03:15.000 --> 00:03:18.000]  不過解決了一次危機
[00:03:18.000 --> 00:03:20.000]  其實不代表什麼
[00:03:20.000 --> 00:03:24.000]  因為先知說了預言
[00:03:24.000 --> 00:03:29.000]  其實你們最後都要接受
[00:03:29.000 --> 00:03:34.000]  被擄亡國的結果
[00:03:34.000 --> 00:03:36.000]  對於我們來說
[00:03:36.000 --> 00:03:39.000]  可能在我們的生命歷程當中
[00:03:39.000 --> 00:03:43.000]  我們都曾經面對過不同的困難
[00:03:43.000 --> 00:03:48.000]  現在可能仍然在一個生命的低谷
[00:03:48.000 --> 00:03:51.000]  屬靈的黑夜當中
[00:03:51.000 --> 00:03:56.000]  如果在這麼黑暗的環境
[00:03:56.000 --> 00:04:02.000]  我們究竟怎樣能夠找到星光呢?
[00:04:02.000 --> 00:04:06.000]  當面對國家最黑暗的時候
[00:04:06.000 --> 00:04:12.000]  猶太人不知道究竟他們有沒有機會見到黎明
[00:04:12.000 --> 00:04:14.000]  就在這個時候
[00:04:14.000 --> 00:04:17.000]  神透過耳塞先知
[00:04:17.000 --> 00:04:20.000]  送了一首獨人之歌給他們
[00:04:20.000 --> 00:04:23.000]  這首歌的內容
[00:04:23.000 --> 00:04:27.000]  不是教他們怎樣去找到星光
[00:04:27.000 --> 00:04:30.000]  怎樣去找到光明
[00:04:30.000 --> 00:04:34.000]  其實不用像我官僚那麼辛苦
[00:04:34.000 --> 00:04:36.000]  弄來弄去都找不到
[00:04:36.000 --> 00:04:38.000]  甚至漆黑一片
[00:04:38.000 --> 00:04:43.000]  在茫茫的黑夜困難當中
[00:04:43.000 --> 00:04:46.000]  要找到那一點光明
[00:04:46.000 --> 00:04:48.000]  不用那麼辛苦
[00:04:48.000 --> 00:04:52.000]  耳催向這些猶太人宣告
[00:04:52.000 --> 00:04:56.000]  光明反過來是來找他們的
[00:04:56.000 --> 00:05:02.000]  所以不是靠他們的人力力量
[00:05:02.000 --> 00:05:06.000]  靠自己來找到光明
[00:05:06.000 --> 00:05:09.000]  所以今天和大家分享的
[00:05:09.000 --> 00:05:13.000]  《耳塞書》42章第一至第九節
[00:05:13.000 --> 00:05:15.000]  其實就是講這個內容
[00:05:15.000 --> 00:05:20.000]  好,我想先請大家和我一起讀一讀這段聖經
[00:05:20.000 --> 00:05:22.000]  預備起
[00:05:22.000 --> 00:05:26.000]  看吶,我的僕人,我所扶持所揀選
[00:05:26.000 --> 00:05:30.000]  心裡所喜悅的,我已將我的靈賜給他
[00:05:30.000 --> 00:05:33.000]  他別將功利傳給外邦
[00:05:33.000 --> 00:05:36.000]  他別勸揚,不揚聲
[00:05:36.000 --> 00:05:39.000]  也不使街上聽見他的聲音
[00:05:39.000 --> 00:05:41.000]  壓傷的爐位,他不截斷
[00:05:41.000 --> 00:05:44.000]  將殘的燈火,他不催滅
[00:05:44.000 --> 00:05:47.000]  他憑真實將功利傳開
[00:05:47.000 --> 00:05:50.000]  他別灰心,也不喪膽
[00:05:50.000 --> 00:05:53.000]  直到他在地上設立功利
[00:05:53.000 --> 00:05:56.000]  海島都等候他的訓誨
[00:05:56.000 --> 00:05:59.000]  創造諸天,鋪張窮倉
[00:05:59.000 --> 00:06:02.000]  將地和地所出的一併鋪開
[00:06:02.000 --> 00:06:05.000]  似氣息給地上的眾人
[00:06:05.000 --> 00:06:09.000]  又似靈性給行在其上之人的神耶和華
[00:06:09.000 --> 00:06:11.000]  他如此說
[00:06:11.000 --> 00:06:14.000]  我耶和華憑功義召你
[00:06:14.000 --> 00:06:17.000]  必參乎你的手,保守你
[00:06:17.000 --> 00:06:21.000]  使你作眾民的忠報,作外邦人的光
[00:06:21.000 --> 00:06:25.000]  開闔子的眼,領被囚的出牢獄
[00:06:25.000 --> 00:06:28.000]  領坐黑暗的出監牢
[00:06:28.000 --> 00:06:31.000]  我是耶和華,這是我的名
[00:06:31.000 --> 00:06:34.000]  我必不將我的榮耀歸給假神
[00:06:34.000 --> 00:06:38.000]  也不將我的稱讚歸給挑剔的偶像
[00:06:38.000 --> 00:06:41.000]  看吶,先前的事已經成就
[00:06:41.000 --> 00:06:44.000]  現在我將新事說明
[00:06:44.000 --> 00:06:49.000]  這事未發生先,我就說給你們聽
[00:06:49.000 --> 00:06:51.000]  前一個星期
[00:06:51.000 --> 00:06:56.000]  余姑娘就跟我們分享《以下書》的第四十一章
[00:06:56.000 --> 00:06:59.000]  那時她只是說了前半節
[00:06:59.000 --> 00:07:01.000]  一次到第二十節
[00:07:01.000 --> 00:07:05.000]  是表明耶和華是一個滿有恩典
[00:07:05.000 --> 00:07:08.000]  他是歷史的主宰
[00:07:08.000 --> 00:07:11.000]  其實當中的表述
[00:07:11.000 --> 00:07:16.000]  就有點像在法庭審案時
[00:07:16.000 --> 00:07:19.000]  控辯雙方的辯論
[00:07:19.000 --> 00:07:22.000]  先知告訴列國
[00:07:22.000 --> 00:07:27.000]  即經文四十一章第一節
[00:07:27.000 --> 00:07:31.000]  列國形容他們是「縱海島」
[00:07:31.000 --> 00:07:36.000]  告訴他們神是掌管一切的
[00:07:36.000 --> 00:07:39.000]  無論以色列或是異邦
[00:07:39.000 --> 00:07:43.000]  基本上全部都在祂的掌握之中
[00:07:43.000 --> 00:07:46.000]  即使由第二十一節
[00:07:46.000 --> 00:07:51.000]  前一個星期余姑娘沒時間說下半節
[00:07:51.000 --> 00:07:57.000]  下半場其實是說一些假神的質詢
[00:07:57.000 --> 00:08:01.000]  正因為這些假神全部都是虛空
[00:08:01.000 --> 00:08:06.000]  所以他們的辯解基本上是沒用的
[00:08:06.000 --> 00:08:12.000]  經過了四十一章辯論之後
[00:08:12.000 --> 00:08:16.000]  就來到今天我要跟大家分享的第四十二章
[00:08:16.000 --> 00:08:23.000]  轉而是講到神如何為人帶來安慰
[00:08:23.000 --> 00:08:27.000]  在第四十二章一開始就說
[00:08:27.000 --> 00:08:30.000]  「看吶,我的僕人」
[00:08:30.000 --> 00:08:35.000]  到底這個「僕人」其實是誰呢?
[00:08:35.000 --> 00:08:39.000]  「僕人」這個字在《倚創下書》裏
[00:08:39.000 --> 00:08:42.000]  第四十至五十五章
[00:08:42.000 --> 00:08:45.000]  一共出現了十九次
[00:08:45.000 --> 00:08:48.000]  而在很多人的心裏
[00:08:48.000 --> 00:08:50.000]  一想到這個「僕人」
[00:08:50.000 --> 00:08:53.000]  當然是寓表主耶穌
[00:08:53.000 --> 00:08:57.000]  很直接的連繫就放在那裏
[00:08:57.000 --> 00:09:00.000]  是寓表著耶穌
[00:09:00.000 --> 00:09:06.000]  不過如果我們看一看四十二章第十九節
[00:09:06.000 --> 00:09:09.000]  我今天又沒去到那一段那麼後
[00:09:09.000 --> 00:09:11.000]  講到經文這樣說
[00:09:11.000 --> 00:09:17.000]  「誰比我的僕人眼瞎,誰比我差遣的使者耳聾?
[00:09:17.000 --> 00:09:23.000]  誰瞎眼像那與我和好的,誰瞎眼像耶和華的僕人?」
[00:09:23.000 --> 00:09:27.000]  如果《倚創下》才有這樣的描述的話
[00:09:27.000 --> 00:09:29.000]  其實我們就很明白
[00:09:29.000 --> 00:09:32.000]  沒有理由說這個「僕人」是耶穌
[00:09:32.000 --> 00:09:37.000]  形容祂為「眼瞎耳聾」不應該是這樣的
[00:09:37.000 --> 00:09:42.000]  再加上有一些描述「僕人」這個字
[00:09:42.000 --> 00:09:46.000]  其實是複數
[00:09:46.000 --> 00:09:49.000]  所以它也可以說
[00:09:49.000 --> 00:09:53.000]  亞國甚至是整個以色列民族
[00:09:53.000 --> 00:09:57.000]  或者是那些散居列國的猶太人
[00:09:57.000 --> 00:10:01.000]  另外也有醒學者說
[00:10:01.000 --> 00:10:07.000]  「這些僕人有些地方是說一些特定的歷史人物也說不定」
[00:10:07.000 --> 00:10:09.000]  我全部列出來給你看
[00:10:09.000 --> 00:10:12.000]  所以「僕人」這個稱號
[00:10:12.000 --> 00:10:15.000]  你不要這麼快就黏在主耶穌身上
[00:10:15.000 --> 00:10:20.000]  可能在不同的地方其實有不同的解釋
[00:10:20.000 --> 00:10:23.000]  今天我和大家分享這一段經文
[00:10:23.000 --> 00:10:26.000]  醒學者叫它做「僕人之歌」
[00:10:26.000 --> 00:10:32.000]  由42章到53章一共有4首「僕人之歌」
[00:10:32.000 --> 00:10:39.000]  除了我今天和大家分享的第一首42章之外
[00:10:39.000 --> 00:10:42.000]  其他的已經列出來給你看
[00:10:42.000 --> 00:10:49.000]  如果我們回到第42章的第一至第四節
[00:10:49.000 --> 00:10:51.000]  剛才大家讀的時候
[00:10:51.000 --> 00:10:54.000]  我不知道你覺不覺得有點熟口熟面
[00:10:54.000 --> 00:10:58.000]  好像在哪裡看過
[00:10:58.000 --> 00:11:01.000]  答案是在《馬太福音》
[00:11:01.000 --> 00:11:07.000]  《馬太福音》就將它引用在耶穌身上
[00:11:07.000 --> 00:11:11.000]  我們試一下將《異賽亞書》42章
[00:11:11.000 --> 00:11:15.000]  和《馬太福音》12章相關的經文
[00:11:15.000 --> 00:11:17.000]  合起來看一看
[00:11:17.000 --> 00:11:21.000]  你就會知道原來是這樣
[00:11:21.000 --> 00:11:24.000]  看不看到?非常相似
[00:11:24.000 --> 00:11:28.000]  我們再看另外兩節
[00:11:28.000 --> 00:11:34.000]  到底耶穌這個僕人有什麼特質呢?
[00:11:34.000 --> 00:11:40.000]  在第一節中間的部分是這樣說的
[00:11:40.000 --> 00:11:44.000]  「我所扶持所謹選心裡所喜悅的
[00:11:44.000 --> 00:11:47.000]  我已將我的靈賜給他」
[00:11:47.000 --> 00:11:51.000]  這個描述又是熟口熟面
[00:11:51.000 --> 00:11:57.000]  因為它是在說耶穌受洗的時候的景象
[00:11:57.000 --> 00:12:00.000]  《馬太福音》三章十六至十七節
[00:12:00.000 --> 00:12:01.000]  你看看
[00:12:01.000 --> 00:12:02.000]  「耶穌受了洗
[00:12:02.000 --> 00:12:04.000]  隨即從水裡上來
[00:12:04.000 --> 00:12:06.000]  天忽然為他開了
[00:12:06.000 --> 00:12:08.000]  他就看見神的靈
[00:12:08.000 --> 00:12:10.000]  彷彿甲子降下
[00:12:10.000 --> 00:12:12.000]  落在他身上
[00:12:12.000 --> 00:12:14.000]  從天上有聲音說
[00:12:14.000 --> 00:12:18.000]  這是我的愛子我所喜悅的」
[00:12:18.000 --> 00:12:22.000]  接著到第一節的下半節
[00:12:22.000 --> 00:12:24.000]  最後那句
[00:12:24.000 --> 00:12:28.000]  「他必將公理傳給外邦」
[00:12:28.000 --> 00:12:32.000]  要預言這位主耶穌
[00:12:32.000 --> 00:12:37.000]  他有能力將公理傳給外邦
[00:12:37.000 --> 00:12:40.000]  這個托福是可以被完成的
[00:12:40.000 --> 00:12:47.000]  「公理」這個字在短短第一至第四節經文已經出現了三次
[00:12:47.000 --> 00:12:55.000]  所以可以說是整首《牧人之歌》的關鍵字之一
[00:12:55.000 --> 00:12:56.000]  「公理」
[00:12:56.000 --> 00:12:57.000]  「望翻」
[00:12:57.000 --> 00:12:58.000]  「以查書」
[00:12:58.000 --> 00:13:02.000]  不同的經文其實有不同的翻譯
[00:13:02.000 --> 00:13:03.000]  「公平」
[00:13:03.000 --> 00:13:04.000]  「公義」
[00:13:04.000 --> 00:13:05.000]  「審判」
[00:13:05.000 --> 00:13:07.000]  「冤屈」
[00:13:07.000 --> 00:13:09.000]  「辯論」等等
[00:13:09.000 --> 00:13:12.000]  神要告訴外邦人
[00:13:12.000 --> 00:13:14.000]  即是你和我
[00:13:14.000 --> 00:13:19.000]  即使我們在面對不同的困境
[00:13:19.000 --> 00:13:22.000]  生命裏面很大的艱難
[00:13:22.000 --> 00:13:27.000]  神說他的僕人仍然在
[00:13:27.000 --> 00:13:29.000]  神的僕人
[00:13:29.000 --> 00:13:32.000]  雖然要成就大事
[00:13:32.000 --> 00:13:39.000]  但這位主耶穌不是用了一個轟轟烈烈的方式來做事
[00:13:39.000 --> 00:13:41.000]  即使祂有能力
[00:13:41.000 --> 00:13:44.000]  祂有資格得到最大的榮耀
[00:13:44.000 --> 00:13:50.000]  不過祂選了一個卑微僕人的身份來世人中間
[00:13:50.000 --> 00:13:53.000]  42章第二節
[00:13:53.000 --> 00:13:54.000]  接著這樣說
[00:13:54.000 --> 00:14:00.000]  「他不謙讓,不揚聲,也不使街上聽見他的聲音」
[00:14:00.000 --> 00:14:03.000]  現今的世代
[00:14:03.000 --> 00:14:05.000]  聲大鑒惡
[00:14:05.000 --> 00:14:07.000]  自我抬舉
[00:14:07.000 --> 00:14:08.000]  叢林法則
[00:14:08.000 --> 00:14:13.000]  這些是現在這個世界的運作方式
[00:14:13.000 --> 00:14:17.000]  不過這裏三次提到這位僕人
[00:14:17.000 --> 00:14:20.000]  「不…」
[00:14:20.000 --> 00:14:23.000]  只是要凸顯了
[00:14:23.000 --> 00:14:26.000]  其實他和世人是不同的
[00:14:26.000 --> 00:14:28.000]  來到第三節
[00:14:28.000 --> 00:14:31.000]  這一節熟得不得了
[00:14:31.000 --> 00:14:42.000]  「壓傷的爐位他不截斷,將殘的燈火他不摧滅,他憑真實將功利全開」
[00:14:42.000 --> 00:14:46.000]  我們很容易就有一個解釋
[00:14:46.000 --> 00:14:54.000]  這個僕人真是體恤那些正在面對很艱難的處境的人
[00:14:54.000 --> 00:14:56.000]  這樣就解決了
[00:14:56.000 --> 00:15:01.000]  但是值得我們仔細想一想
[00:15:01.000 --> 00:15:06.000]  究竟壓傷的爐位是怎樣的
[00:15:06.000 --> 00:15:10.000]  相信大家都知道爐位草是空心的
[00:15:10.000 --> 00:15:12.000]  大家知不知道?
[00:15:12.000 --> 00:15:13.000]  它空心
[00:15:13.000 --> 00:15:22.000]  所以其實它是很容易被大風又或者很急的水流
[00:15:22.000 --> 00:15:24.000]  一過來它就斷了
[00:15:24.000 --> 00:15:27.000]  很容易斷的一些植物
[00:15:27.000 --> 00:15:34.000]  甚至如果有些動物要去河邊喝水
[00:15:34.000 --> 00:15:36.000]  一踩又斷
[00:15:36.000 --> 00:15:41.000]  所以它的構造是非常脆弱的
[00:15:41.000 --> 00:15:46.000]  而且爐位是不會好像其他植物一樣
[00:15:46.000 --> 00:15:51.000]  如果有一棵植物的枝斷了
[00:15:51.000 --> 00:15:54.000]  它就在旁邊生第二個出來
[00:15:54.000 --> 00:15:56.000]  但是爐位草是不行的
[00:15:56.000 --> 00:15:58.000]  斷了就是斷了
[00:15:58.000 --> 00:16:01.000]  是沒有辦法去修復的
[00:16:01.000 --> 00:16:08.000]  所以當這裡以剎先之說壓傷的爐位
[00:16:08.000 --> 00:16:11.000]  它當然不是說植物
[00:16:11.000 --> 00:16:14.000]  其實它是在說人
[00:16:14.000 --> 00:16:20.000]  它是要告訴讀者其實人是很脆弱的
[00:16:20.000 --> 00:16:24.000]  每個人都是很脆弱的
[00:16:24.000 --> 00:16:28.000]  很容易會跌倒受傷的
[00:16:28.000 --> 00:16:29.000]  在我們身邊
[00:16:29.000 --> 00:16:35.000]  甚至我們在面對很大的困局的底下
[00:16:35.000 --> 00:16:40.000]  很容易就會被那些排山倒海的問題
[00:16:40.000 --> 00:16:43.000]  將我們壓扁了
[00:16:43.000 --> 00:16:45.000]  除此之外
[00:16:45.000 --> 00:16:49.000]  以剎先之又有第二個描述
[00:16:49.000 --> 00:16:52.000]  將殘的燈火
[00:16:52.000 --> 00:16:55.000]  又值得想一想其實是什麼來的呢?
[00:16:55.000 --> 00:16:58.000]  在以前當然沒有電力供應
[00:16:58.000 --> 00:17:00.000]  沒有電燈
[00:17:00.000 --> 00:17:03.000]  晚上唯一的照明方法
[00:17:03.000 --> 00:17:06.000]  其實就是油燈
[00:17:06.000 --> 00:17:11.000]  如果忘記幫這盞油燈
[00:17:11.000 --> 00:17:13.000]  預備足夠的油
[00:17:13.000 --> 00:17:17.000]  當油差不多用完
[00:17:17.000 --> 00:17:21.000]  這盞燈很明顯越來越暗
[00:17:21.000 --> 00:17:24.000]  接著就閃一閃
[00:17:24.000 --> 00:17:28.000]  最後在它熄滅之前
[00:17:28.000 --> 00:17:33.000]  其實燈芯會出煙
[00:17:33.000 --> 00:17:35.000]  我們現在不用油燈
[00:17:35.000 --> 00:17:38.000]  不過我不知道你有沒有試過點蠟燭
[00:17:38.000 --> 00:17:44.000]  點到尾有個類似的觀察
[00:17:44.000 --> 00:17:48.000]  其實和壓箱的爐位一樣
[00:17:48.000 --> 00:17:50.000]  將殘的燈火
[00:17:50.000 --> 00:17:55.000]  都是在說人的狀況
[00:17:55.000 --> 00:18:03.000]  這一類人可能在最初的熟齡境況都不錯
[00:18:03.000 --> 00:18:08.000]  在那個階段其實生命可以發出光芒
[00:18:08.000 --> 00:18:10.000]  很積極參與服事
[00:18:10.000 --> 00:18:12.000]  很貼近神
[00:18:12.000 --> 00:18:15.000]  和上帝的關係都不錯
[00:18:15.000 --> 00:18:20.000]  不過隨著時間的流逝
[00:18:20.000 --> 00:18:25.000]  燈的油減少了就跌鑊了
[00:18:25.000 --> 00:18:28.000]  燈閃一閃
[00:18:28.000 --> 00:18:35.000]  原本得救的平安喜樂就不見了
[00:18:35.000 --> 00:18:38.000]  他們和主的關係
[00:18:38.000 --> 00:18:44.000]  其實只不過是剩下很微弱的光線
[00:18:44.000 --> 00:18:49.000]  大風少少一吹就熄滅了
[00:18:49.000 --> 00:18:51.000]  從靈性的角度來看
[00:18:51.000 --> 00:18:57.000]  如果這個火所剩無幾的話
[00:18:57.000 --> 00:19:05.000]  其實還哪有力量來面對困難和挑戰
[00:19:05.000 --> 00:19:07.000]  作為一個屋主
[00:19:07.000 --> 00:19:13.000]  晚上油燈差不多熄滅了
[00:19:13.000 --> 00:19:18.000]  開始出煙就吹熄它去睡覺
[00:19:18.000 --> 00:19:25.000]  不過以賽亞先知所說的這個僕人不是這樣
[00:19:25.000 --> 00:19:30.000]  他不會由那盞油燈來熄滅
[00:19:30.000 --> 00:19:36.000]  他不會摧毀我們剩下來的微小信心
[00:19:36.000 --> 00:19:42.000]  主耶穌的心意就是剪好一條燈芯
[00:19:42.000 --> 00:19:45.000]  幫盞燈加上油
[00:19:45.000 --> 00:19:47.000]  潑一下它
[00:19:47.000 --> 00:19:51.000]  令到火可以燒黃
[00:19:51.000 --> 00:19:54.000]  讓它重新發光
[00:19:54.000 --> 00:19:58.000]  甚至比以前更光
[00:19:58.000 --> 00:20:01.000]  我不知道你有沒有認識有些弟兄姊妹
[00:20:01.000 --> 00:20:05.000]  曾經在他們的生命下跌
[00:20:05.000 --> 00:20:08.000]  然後重新站起來
[00:20:08.000 --> 00:20:10.000]  有沒有
[00:20:10.000 --> 00:20:16.000]  那個生命是可以比以前更好
[00:20:16.000 --> 00:20:21.000]  因為上帝在他們的生命裏有恩典
[00:20:21.000 --> 00:20:24.000]  我作為牧者很多年
[00:20:24.000 --> 00:20:28.000]  神給我機會和不同的弟兄姊妹
[00:20:28.000 --> 00:20:34.000]  曾經走過在他們生命裏一些很大的難處
[00:20:34.000 --> 00:20:37.000]  我又一次又一次見證著
[00:20:37.000 --> 00:20:42.000]  神在這些弟兄姊妹生命裏的奇妙作為
[00:20:42.000 --> 00:20:48.000]  在很多沒有辦法的處境裏
[00:20:48.000 --> 00:20:52.000]  當然我見這些弟兄姊妹的時候
[00:20:52.000 --> 00:20:55.000]  一定會和他們分享聖經
[00:20:55.000 --> 00:20:58.000]  作為牧者不會就這樣和他們聊天
[00:20:58.000 --> 00:21:00.000]  然後拜拜
[00:21:00.000 --> 00:21:04.000]  一定會和他們分享聖經講什麼
[00:21:04.000 --> 00:21:11.000]  不過其實很多時候當我說完之後
[00:21:11.000 --> 00:21:14.000]  弟兄姊妹的回應就是
[00:21:14.000 --> 00:21:16.000]  我也知道
[00:21:16.000 --> 00:21:21.000]  甚至他們可以告訴我
[00:21:21.000 --> 00:21:25.000]  所以在那些時候
[00:21:25.000 --> 00:21:30.000]  我想說的是我不知道要說什麼
[00:21:30.000 --> 00:21:32.000]  沒什麼好說的
[00:21:32.000 --> 00:21:35.000]  唯有和他們一起來祈禱
[00:21:35.000 --> 00:21:41.000]  問題是你講完之後不會走了
[00:21:41.000 --> 00:21:43.000]  仍然在這裏
[00:21:43.000 --> 00:21:46.000]  那就祈禱吧
[00:21:46.000 --> 00:21:50.000]  因為我心裏的信念就是
[00:21:50.000 --> 00:21:58.000]  「百傷的蘆葦他不折斷,漿殘的燈火他不催滅」
[00:21:58.000 --> 00:22:02.000]  神是不會讓這些弟兄姊妹
[00:22:02.000 --> 00:22:08.000]  跌入心坑當中然後跌死的
[00:22:08.000 --> 00:22:11.000]  這不是我們的上帝
[00:22:11.000 --> 00:22:15.000]  之後奇妙的事就發生了
[00:22:15.000 --> 00:22:20.000]  下次見到他甚至不用下次
[00:22:20.000 --> 00:22:23.000]  在我們一起祈完禱之後
[00:22:23.000 --> 00:22:28.000]  當晚我就收到這些弟兄姊妹的訊息
[00:22:28.000 --> 00:22:30.000]  告訴我
[00:22:30.000 --> 00:22:35.000]  神怎樣回應了我們迫切的禱告
[00:22:35.000 --> 00:22:40.000]  不是說那個很大的問題整個解決了
[00:22:40.000 --> 00:22:45.000]  不過你將問題拆開細份細份細份
[00:22:45.000 --> 00:22:52.000]  似乎有些位置有點起色
[00:22:52.000 --> 00:22:56.000]  所以無論是什麼原因
[00:22:56.000 --> 00:23:02.000]  令我們那盞油燈開始閃爍
[00:23:02.000 --> 00:23:05.000]  屬靈生命開始出現了
[00:23:05.000 --> 00:23:09.000]  第四節告訴我們
[00:23:09.000 --> 00:23:17.000]  「這位僕人仍然不會灰心,不會喪膽」
[00:23:17.000 --> 00:23:20.000]  以下才知道
[00:23:20.000 --> 00:23:28.000]  故意用「不灰心」來回應「壓傷」
[00:23:28.000 --> 00:23:30.000]  為什麼呢?
[00:23:30.000 --> 00:23:37.000]  因為「灰心」和「壓傷」在原文希伯來文裡是同一個字根
[00:23:37.000 --> 00:23:45.000]  它同樣也用「不喪膽」來回應「張顫」
[00:23:45.000 --> 00:23:51.000]  原因是因為這兩個字的字根也一樣
[00:23:51.000 --> 00:23:55.000]  以賽亞先知清楚表明
[00:23:55.000 --> 00:24:02.000]  我們不用也不能夠靠自己來解決問題
[00:24:02.000 --> 00:24:08.000]  這位僕人最終必定會完成他的使命
[00:24:08.000 --> 00:24:10.000]  將真理傳開
[00:24:10.000 --> 00:24:20.000]  為的就是讓我們重拾救恩給我們的平安喜樂
[00:24:20.000 --> 00:24:26.000]  來到第五節
[00:24:26.000 --> 00:24:29.000]  以賽亞再一次提醒讀者
[00:24:29.000 --> 00:24:34.000]  「神是怎樣的?創造諸天,鋪張窮倉
[00:24:34.000 --> 00:24:37.000]  將地和地所出的一併鋪開
[00:24:37.000 --> 00:24:40.000]  似氣息給地上的眾人
[00:24:40.000 --> 00:24:46.000]  又似靈性給行在其上之人的神耶和華」
[00:24:46.000 --> 00:24:52.000]  他用了「創造」這個描述
[00:24:52.000 --> 00:24:56.000]  放在耶和華這個名字前面
[00:24:56.000 --> 00:25:00.000]  他不是耶和華行先,是反過來的
[00:25:00.000 --> 00:25:07.000]  是要強調神是那位掌管歷史主權的那位
[00:25:07.000 --> 00:25:11.000]  所以昔日的以色列和今天的你和我
[00:25:11.000 --> 00:25:14.000]  其實不需要懷疑
[00:25:14.000 --> 00:25:19.000]  接著去到第五節,第七節,下半節
[00:25:19.000 --> 00:25:21.000]  接著這樣說
[00:25:21.000 --> 00:25:28.000]  「他如此說,我耶和華憑公義召你,必參乎你的手,保守你
[00:25:28.000 --> 00:25:32.000]  使你作眾民的中保,作外邦人的光
[00:25:32.000 --> 00:25:39.000]  開闔子的眼,領被囚的出牢獄,領坐黑暗的出監牢」
[00:25:39.000 --> 00:25:44.000]  神在第六節,上半節
[00:25:44.000 --> 00:25:47.000]  很清楚地告訴讀者
