
[00:00:00.000 --> 00:00:04.000]  那麼今天我們來到一個新的講道的系列
[00:04:21.000 --> 00:04:23.000]  但是我們組織上不是統一的
[00:04:23.000 --> 00:04:25.000]  是完全獨立
[00:04:25.000 --> 00:04:26.000]  可是我們很感謝神
[00:04:26.000 --> 00:04:31.000]  是我們當初買這間教會的時候
[00:04:31.000 --> 00:04:32.000]  記得當時候市政府
[00:04:32.000 --> 00:04:34.000]  不是不讓我們拿permit嗎
[00:04:34.000 --> 00:04:36.000]  就不讓我們進來這邊聚會
[00:04:36.000 --> 00:04:38.000]  我們一直fight
[00:04:38.000 --> 00:04:41.000]  我們在public hearing的當天
[00:04:41.000 --> 00:04:42.000]  方舟教會的牧師
[00:04:42.000 --> 00:04:45.000]  有親自到場來支持我們
[00:04:45.000 --> 00:04:47.000]  雖然在架構上組織上
[00:04:47.000 --> 00:04:49.000]  我們不是統一
[00:04:49.000 --> 00:04:51.000]  可是我們是合一的
[00:04:51.000 --> 00:04:53.000]  他們一直有為我們禱告
[00:04:53.000 --> 00:04:54.000]  在我們旁邊有一間
[00:04:54.000 --> 00:04:56.000]  好像是主恩教會
[00:04:56.000 --> 00:04:58.000]  我們在申請買building的時候
[00:04:58.000 --> 00:04:59.000]  我們第一次買
[00:04:59.000 --> 00:05:01.000]  所以我們根本沒有經驗
[00:05:01.000 --> 00:05:03.000]  他給了我們很多的資料
[00:05:03.000 --> 00:05:05.000]  給我們很多的幫助
[00:05:05.000 --> 00:05:07.000]  所以合一跟統一是不一樣的觀念
[00:05:07.000 --> 00:05:10.000]  我們今天講的是合一的教會
[00:05:10.000 --> 00:05:12.000]  我講的不是統一的教會
[00:05:12.000 --> 00:05:13.000]  所以當然問你說
[00:05:13.000 --> 00:05:14.000]  基督教不是講合一嗎
[00:05:14.000 --> 00:05:17.000]  為什麼你們分這麼多宗派
[00:05:17.000 --> 00:05:18.000]  觀念搞錯
[00:05:18.000 --> 00:05:19.000]  那叫統一
[00:05:19.000 --> 00:05:20.000]  我們是合一
[00:05:20.000 --> 00:05:21.000]  不是統一
[00:05:21.000 --> 00:05:24.000]  所以首先要澄清這個觀念
[00:05:24.000 --> 00:05:26.000]  那麼今天我們第一個
[00:05:26.000 --> 00:05:28.000]  談到的觀點就是說
[00:05:28.000 --> 00:05:29.000]  其實教會
[00:05:29.000 --> 00:05:31.000]  當一群基督聚在一起
[00:05:31.000 --> 00:05:33.000]  其實是應該是一個合一
[00:05:33.000 --> 00:05:35.000]  很和諧的教會
[00:05:35.000 --> 00:05:36.000]  但是當然事實上
[00:05:36.000 --> 00:05:37.000]  如果你去教會去了久
[00:05:37.000 --> 00:05:39.000]  你發現很多教會
[00:05:39.000 --> 00:05:41.000]  其實並不是那麼合一
[00:05:41.000 --> 00:05:43.000]  並不是你想像中那麼合一
[00:05:43.000 --> 00:05:44.000]  相反的
[00:05:44.000 --> 00:05:47.000]  其實很多教會花了很多的時間
[00:05:47.000 --> 00:05:48.000]  我們說內耗
[00:05:48.000 --> 00:05:51.000]  你知道內耗越大
[00:05:51.000 --> 00:05:53.000]  對外的戰鬥力就越低
[00:05:53.000 --> 00:05:55.000]  很多教會花很多的時間精力
[00:05:55.000 --> 00:05:57.000]  全部都在內耗裡面
[00:05:57.000 --> 00:05:58.000]  小組也是一樣
[00:05:58.000 --> 00:05:59.000]  所以今天我們來講說
[00:05:59.000 --> 00:06:00.000]  怎麼樣我們可以
[00:06:00.000 --> 00:06:03.000]  使我們的教會可以更加的合一和諧
[00:06:03.000 --> 00:06:04.000]  那麼第一點我要提的是
[00:06:04.000 --> 00:06:08.000]  首先我們要杜絕造成教會分裂的元素
[00:06:08.000 --> 00:06:12.000]  有些的元素是造成教會分裂的
[00:06:12.000 --> 00:06:13.000]  就是讓我們聚在一起
[00:06:13.000 --> 00:06:14.000]  沒有辦法合一
[00:06:14.000 --> 00:06:16.000]  有些事情我們需要注意
[00:06:16.000 --> 00:06:18.000]  是聖經裡面所提到的
[00:06:18.000 --> 00:06:19.000]  那第一段的經文
[00:06:19.000 --> 00:06:23.000]  我想看各靈多前書的三章一到四節
[00:06:23.000 --> 00:06:24.000]  保羅講到他們一個
[00:06:24.000 --> 00:06:27.000]  很嚴重分裂的問題
[00:06:27.000 --> 00:06:30.000]  在各靈多前書三章一到四節那邊說
[00:06:30.000 --> 00:06:31.000]  弟兄姐妹們老實說
[00:06:31.000 --> 00:06:33.000]  我一向對你們說話
[00:06:33.000 --> 00:06:36.000]  不能把你們當作是屬聖靈的
[00:06:36.000 --> 00:06:38.000]  而是把你們當作屬世的
[00:06:38.000 --> 00:06:41.000]  是基督信仰上的嬰兒
[00:06:41.000 --> 00:06:43.000]  我只能用奶餵你們
[00:06:43.000 --> 00:06:44.000]  不能用飯
[00:06:44.000 --> 00:06:46.000]  因為你們還不會吃飯
[00:06:46.000 --> 00:06:49.000]  就是現在你們也還不會吃飯
[00:06:49.000 --> 00:06:53.000]  因為你們仍然照著人的標準生活
[00:06:53.000 --> 00:06:55.000]  你們當中有嫉妒有紛爭
[00:06:55.000 --> 00:06:59.000]  難道這不是證明你們是屬世的嗎
[00:06:59.000 --> 00:07:02.000]  這依照人的標準生活的嗎
[00:07:02.000 --> 00:07:04.000]  你們當中有人說我是保羅的
[00:07:04.000 --> 00:07:07.000]  也有人說我是亞伯羅的人
[00:07:07.000 --> 00:07:11.000]  這樣你們跟屬世的人有什麼不同呢
[00:07:11.000 --> 00:07:13.000]  所以保羅寫信給各靈多教會
[00:07:13.000 --> 00:07:15.000]  第一樣罵他們的事情就是說
[00:07:15.000 --> 00:07:17.000]  你們真的很不像樣
[00:07:17.000 --> 00:07:19.000]  因為教會本來應該是合一的
[00:07:19.000 --> 00:07:21.000]  你們在那邊分門結黨
[00:07:21.000 --> 00:07:23.000]  所以他們就分門結黨是第一個
[00:07:23.000 --> 00:07:27.000]  在教會裡面常常會遇到的問題
[00:07:27.000 --> 00:07:30.000]  在教會常常我在侍奉這麼久
[00:07:30.000 --> 00:07:33.000]  也常常看到教會其實滿多小圈子的
[00:07:33.000 --> 00:07:34.000]  我們不一定是黨派
[00:07:34.000 --> 00:07:36.000]  但是我們會有小圈子
[00:07:36.000 --> 00:07:38.000]  我們幾個聚在一起
[00:07:38.000 --> 00:07:41.000]  就不跟其他的玩
[00:07:41.000 --> 00:07:43.000]  是in group
[00:07:43.000 --> 00:07:45.000]  其中一點我想特別提的是
[00:07:45.000 --> 00:07:47.000]  其實在教會裡面
[00:07:47.000 --> 00:07:50.000]  因為我們教會特別廣東族
[00:07:50.000 --> 00:07:52.000]  我知道人很多
[00:07:52.000 --> 00:07:56.000]  當你的教會已經去到六七百人的時候
[00:07:56.000 --> 00:07:58.000]  我知道你沒有可能任何事情
[00:07:58.000 --> 00:07:59.000]  都六七百人一起做的
[00:07:59.000 --> 00:08:01.000]  這我了解
[00:08:01.000 --> 00:08:02.000]  在小組也是一樣
[00:08:02.000 --> 00:08:04.000]  小組如果你有十五個人一個小組
[00:08:04.000 --> 00:08:06.000]  你也沒有辦法任何事情
[00:08:06.000 --> 00:08:07.000]  都十五個人一起做
[00:08:07.000 --> 00:08:09.000]  大家有大家不同的schedule
[00:08:09.000 --> 00:08:10.000]  我明白
[00:08:10.000 --> 00:08:12.000]  我講的結黨不是說
[00:08:12.000 --> 00:08:13.000]  不是說一定要
[00:08:13.000 --> 00:08:14.000]  所有事情都大家一起做
[00:08:14.000 --> 00:08:16.000]  我意思是說
[00:08:16.000 --> 00:08:17.000]  當我們相處的時候
[00:08:17.000 --> 00:08:19.000]  不能夠有一個黨派覺得說
[00:08:19.000 --> 00:08:20.000]  我們幾個一起
[00:08:20.000 --> 00:08:23.000]  那我們就看不起那個圈子
[00:08:23.000 --> 00:08:25.000]  當時的人就是這樣
[00:08:25.000 --> 00:08:26.000]  他們跟不同的領袖
[00:08:26.000 --> 00:08:28.000]  所以就看不起別的人
[00:08:28.000 --> 00:08:30.000]  第一個犯的問題是
[00:08:30.000 --> 00:08:34.000]  他們有時候在教會過分的看重人
[00:08:34.000 --> 00:08:36.000]  過分的看重一個人
[00:08:36.000 --> 00:08:37.000]  要跟某一個人
[00:08:37.000 --> 00:08:39.000]  而不是來跟神
[00:08:39.000 --> 00:08:41.000]  這本身是很危險的事情
[00:08:41.000 --> 00:08:43.000]  我記得我當時在貝里斯
[00:08:43.000 --> 00:08:45.000]  我第一次接觸教會的時候
[00:08:45.000 --> 00:08:47.000]  我有一個很好的roommate
[00:08:47.000 --> 00:08:49.000]  那是我第一個認識的基督徒
[00:08:49.000 --> 00:08:52.000]  那麼這個人沒有信主前還不錯
[00:08:52.000 --> 00:08:56.000]  信了主之後就變得很壞
[00:08:56.000 --> 00:08:58.000]  我不知道為什麼
[00:08:58.000 --> 00:08:59.000]  所以有很長一段時間
[00:08:59.000 --> 00:09:02.000]  其實我對教會的印象並不好
[00:09:02.000 --> 00:09:04.000]  那後來我接連認識幾個都是一樣
[00:09:04.000 --> 00:09:07.000]  就是信了主之後突然變得很糟糕
[00:09:07.000 --> 00:09:08.000]  有些事不是一般的糟糕
[00:09:08.000 --> 00:09:09.000]  真的是很糟糕
[00:09:09.000 --> 00:09:11.000]  所以後來我有很長一段時間
[00:09:11.000 --> 00:09:13.000]  是我不肯去教會的
[00:09:13.000 --> 00:09:16.000]  那後來我再回去教會是因為
[00:09:16.000 --> 00:09:18.000]  後來我爸媽信主了
[00:09:18.000 --> 00:09:20.000]  在我面前至少有個不錯的榜樣
[00:09:20.000 --> 00:09:23.000]  那後來我爸媽有提醒我一個觀念說
[00:09:23.000 --> 00:09:25.000]  信仰不是說你去教會看人
[00:09:25.000 --> 00:09:27.000]  你去教會是認識神
[00:09:27.000 --> 00:09:29.000]  你是去敬拜神
[00:09:29.000 --> 00:09:31.000]  如果你看人總有一天你會失望
[00:09:31.000 --> 00:09:33.000]  所以從那時候我就學會一個觀念
[00:09:33.000 --> 00:09:36.000]  原來去教會不要太過看重人
[00:09:36.000 --> 00:09:38.000]  你把太多信心放在人身上
[00:09:38.000 --> 00:09:40.000]  相處久了你總會看到
[00:09:40.000 --> 00:09:42.000]  每個人都有不同的缺點
[00:09:42.000 --> 00:09:44.000]  那你就會很失望
[00:09:44.000 --> 00:09:45.000]  雖然有時候表面教會
[00:09:45.000 --> 00:09:46.000]  你看到很有愛心
[00:09:46.000 --> 00:09:48.000]  可是相處久了可能你會覺得
[00:09:48.000 --> 00:09:50.000]  這個缺點這個缺點
[00:09:50.000 --> 00:09:52.000]  太過看重人的時候
[00:09:52.000 --> 00:09:54.000]  你就忘記你來教會
[00:09:54.000 --> 00:09:55.000]  重點是要敬拜神
[00:09:55.000 --> 00:09:57.000]  你是認識這位神
[00:09:57.000 --> 00:09:59.000]  當你把目標放在神身上的時候
[00:09:59.000 --> 00:10:02.000]  你來教會的動機對了
[00:10:02.000 --> 00:10:05.000]  那你的信仰的成長會比較快
[00:10:05.000 --> 00:10:07.000]  比較不會那麼容易結黨
[00:10:07.000 --> 00:10:09.000]  有時候看人就容易結黨
[00:10:09.000 --> 00:10:10.000]  你知道我們活在一個
[00:10:10.000 --> 00:10:12.000]  很盲目跟從人的年代
[00:10:12.000 --> 00:10:15.000]  我們盲目的相信一些專家的意見
[00:10:15.000 --> 00:10:16.000]  有沒有人聽過
[00:10:16.000 --> 00:10:19.000]  你一天需要喝八杯水啊
[00:10:19.000 --> 00:10:21.000]  我以前在戒毒所director的時候
[00:10:21.000 --> 00:10:23.000]  他去參加一個doctor conference
[00:10:23.000 --> 00:10:25.000]  他們一群doctor聚在一起研究說
[00:10:25.000 --> 00:10:28.000]  到底是不是人應該一天喝八杯水呢
[00:10:28.000 --> 00:10:29.000]  後來研究來研究去發現
[00:10:29.000 --> 00:10:32.000]  根本沒有任何學術研究支持
[00:10:32.000 --> 00:10:34.000]  人一天需要喝八杯水
[00:10:34.000 --> 00:10:38.000]  都是從某一個網絡那邊流傳過來
[00:10:38.000 --> 00:10:39.000]  傳著傳著連醫生都信了
[00:10:39.000 --> 00:10:42.000]  說對病人應該是一天喝八杯水
[00:10:42.000 --> 00:10:44.000]  那後來有真的研究過
[00:10:44.000 --> 00:10:47.000]  覺得一天可能六杯就夠了
[00:10:47.000 --> 00:10:49.000]  那到底一天要喝多少杯水呢
[00:10:49.000 --> 00:10:51.000]  其實我們真的是不知道
[00:10:51.000 --> 00:10:54.000]  其實神已經給了我們
[00:10:54.000 --> 00:10:56.000]  一個很重要的關鍵
[00:10:56.000 --> 00:10:57.000]  讓我們知道
[00:10:57.000 --> 00:11:00.000]  我們一天應該喝多少杯水
[00:11:00.000 --> 00:11:04.000]  那樣東西叫做口渴
[00:11:04.000 --> 00:11:06.000]  口渴的時候你去喝水就對了
[00:11:06.000 --> 00:11:08.000]  所以不要數著
[00:11:08.000 --> 00:11:09.000]  做功課一樣
[00:11:09.000 --> 00:11:11.000]  今天只喝了七杯怎麼辦
[00:11:11.000 --> 00:11:13.000]  怎麼辦 憂慮
[00:11:13.000 --> 00:11:14.000]  那不要這樣
[00:11:14.000 --> 00:11:17.000]  所以我們有時候盲目相信專家
[00:11:17.000 --> 00:11:18.000]  我最近看到一個article寫
[00:11:18.000 --> 00:11:20.000]  一個年輕的醫生
[00:11:20.000 --> 00:11:23.000]  自己述說他出來醫學院的一段故事
[00:11:23.000 --> 00:11:26.000]  說他剛出來醫學院的時候
[00:11:26.000 --> 00:11:28.000]  那時候比較單純
[00:11:28.000 --> 00:11:30.000]  所以那時候看到有癌症病人
[00:11:30.000 --> 00:11:31.000]  都很認真的去看
[00:11:31.000 --> 00:11:32.000]  然後就覺得
[00:11:32.000 --> 00:11:34.000]  有一次看到一個病人覺得
[00:11:34.000 --> 00:11:37.000]  他的癌細胞其實已經擴散到全身
[00:11:37.000 --> 00:11:38.000]  他覺得已經沒救
[00:11:38.000 --> 00:11:39.000]  他就去勸這個病人說
[00:11:39.000 --> 00:11:42.000]  其實你沒有必要花那麼多錢
[00:11:42.000 --> 00:11:44.000]  再去接受說買很貴的藥
[00:11:44.000 --> 00:11:46.000]  接受住院
[00:11:46.000 --> 00:11:47.000]  你就好好回去
[00:11:47.000 --> 00:11:49.000]  享受最後你的日子
[00:11:49.000 --> 00:11:51.000]  過過天人之樂
[00:11:51.000 --> 00:11:52.000]  有什麼事情
[00:11:52.000 --> 00:11:54.000]  喜歡吃什麼多吃
[00:11:54.000 --> 00:11:56.000]  喜歡去哪就多去
[00:11:56.000 --> 00:12:00.000]  可是後來就發現他的家人就很不滿意
[00:12:00.000 --> 00:12:03.000]  就覺得這個醫生明明自己技術不夠
[00:12:03.000 --> 00:12:05.000]  還叫我回家等死
[00:12:05.000 --> 00:12:06.000]  就臭罵他一頓
[00:12:06.000 --> 00:12:10.000]  罵完之後就還是回去賣了房子
[00:12:10.000 --> 00:12:14.000]  用了四十萬的錢去買藥
[00:12:14.000 --> 00:12:18.000]  當然結果過了兩個月他還是死了
[00:12:18.000 --> 00:12:21.000]  後來他就弄懂了
[00:12:21.000 --> 00:12:23.000]  原來醫院也有他們的潛規則
[00:12:23.000 --> 00:12:25.000]  就是無論什麼病就算沒救了
[00:12:25.000 --> 00:12:28.000]  一定要建議他用最貴的藥
[00:12:28.000 --> 00:12:30.000]  所以後來他就遇到一個同樣的病人
[00:12:30.000 --> 00:12:33.000]  也是其實用不用藥都沒救了
[00:12:33.000 --> 00:12:34.000]  他就鼓勵他說
[00:12:34.000 --> 00:12:36.000]  這樣吧其實有一種更好的藥
[00:12:36.000 --> 00:12:38.000]  儘管試試搞不好有救
[00:12:38.000 --> 00:12:41.000]  他就真的是又是花了幾十萬吃完藥
[00:12:41.000 --> 00:12:43.000]  結果他又是死了
[00:12:43.000 --> 00:12:44.000]  那麼那個病人死了之後
[00:12:44.000 --> 00:12:46.000]  這個醫生就覺得好像心裡有點虛虛的
[00:12:46.000 --> 00:12:48.000]  就是覺得好像騙了人
[00:12:48.000 --> 00:12:52.000]  結果不但是病人家屬沒有罵他
[00:12:52.000 --> 00:12:54.000]  還寄了卡片感謝他
[00:12:54.000 --> 00:12:57.000]  謝謝你提供了最好的藥給我們
[00:12:57.000 --> 00:12:58.000]  有時候人很奇怪
[00:12:58.000 --> 00:13:02.000]  就是世上的智慧跟聖經的智慧是不一樣
[00:13:02.000 --> 00:13:07.000]  世上的智慧是盲目崇拜一些專家說的意見
[00:13:07.000 --> 00:13:09.000]  我們不會看事實
[00:13:09.000 --> 00:13:13.000]  我們這世代的智慧是很扭曲的
[00:13:13.000 --> 00:13:17.000]  聖經的智慧是讓我們面對一個很現實的狀況
[00:13:17.000 --> 00:13:18.000]  可是有時候我們不聽
[00:13:18.000 --> 00:13:20.000]  我們聽專家意見
[00:13:20.000 --> 00:13:22.000]  有時候亂跟人就跟錯
[00:13:22.000 --> 00:13:23.000]  在教會也是一樣
[00:13:23.000 --> 00:13:25.000]  教會裡面他們說我是保羅的
[00:13:25.000 --> 00:13:26.000]  我是屬亞伯羅的
[00:13:26.000 --> 00:13:28.000]  亂跟不同的人
[00:13:28.000 --> 00:13:30.000]  教會應該是來跟神
[00:13:30.000 --> 00:13:32.000]  你來到神面前應該是要敬拜他
[00:13:32.000 --> 00:13:35.000]  要認識聖經到底教導是什麼
[00:13:35.000 --> 00:13:38.000]  而不是隨意的跟從某一個領袖
[00:13:38.000 --> 00:13:41.000]  所以在教會裡面我們需要知道
[00:13:41.000 --> 00:13:43.000]  結黨是第一個我們需要了解的
[00:13:43.000 --> 00:13:45.000]  不要去亂跟人
[00:13:45.000 --> 00:13:47.000]  我跟PJ我跟誰誰誰
[00:13:47.000 --> 00:13:49.000]  我們是很合一的一個團隊
[00:13:49.000 --> 00:13:51.000]  所以也感謝神
[00:13:51.000 --> 00:13:54.000]  所以我們大概比較少這方面的問題
[00:13:54.000 --> 00:13:56.000]  第二個我需要提的是
[00:13:56.000 --> 00:13:57.000]  就是驕傲跟忌妒
[00:13:57.000 --> 00:14:01.000]  是另外一個造成教會分裂的元素
[00:14:01.000 --> 00:14:05.000]  教會裡面其實很多的驕傲跟忌妒的
[00:14:05.000 --> 00:14:07.000]  在哥林多前述的十二章二十到二十五節
[00:14:07.000 --> 00:14:09.000]  那邊有一段經文講到
[00:14:09.000 --> 00:14:11.000]  當初哥林多的教會
[00:14:11.000 --> 00:14:14.000]  他們為什麼為了一件事情就鬧分裂了
[00:14:14.000 --> 00:14:17.000]  就為了大家的鼠鱗恩賜各有不同
[00:14:17.000 --> 00:14:19.000]  那邊保羅說其實肢體有許多
[00:14:19.000 --> 00:14:21.000]  身體卻只有一個
[00:14:21.000 --> 00:14:24.000]  所以眼睛不能對手說我不需要你
[00:14:24.000 --> 00:14:26.000]  頭也不能對腳說我用不著你
[00:14:26.000 --> 00:14:27.000]  相反的
[00:14:27.000 --> 00:14:30.000]  身體上那些似乎比較軟弱的肢體
[00:14:30.000 --> 00:14:33.000]  更是我們所不能缺少的
[00:14:33.000 --> 00:14:34.000]  在我們的身體上
[00:14:34.000 --> 00:14:37.000]  那些看來不太重要的部分
[00:14:37.000 --> 00:14:40.000]  卻是我們所特別愛護的
[00:14:40.000 --> 00:14:42.000]  那些不到好看的部分
[00:14:42.000 --> 00:14:45.000]  尤其為我們所關注
[00:14:45.000 --> 00:14:47.000]  那些比較美觀的部分
[00:14:47.000 --> 00:14:50.000]  就不需要特別加以裝飾
[00:14:50.000 --> 00:14:52.000]  上帝這樣安置我們身體各部分
[00:14:52.000 --> 00:14:54.000]  把更大的光榮
[00:14:54.000 --> 00:14:57.000]  分給那些比較不美觀的肢體
[00:14:57.000 --> 00:15:00.000]  好使整個身體不至於分裂
[00:15:00.000 --> 00:15:03.000]  各不同肢體能互相關懷
[00:15:03.000 --> 00:15:05.000]  教會就每一個聚在一起的時候
[00:15:05.000 --> 00:15:07.000]  就像一個身體的每一個部位
[00:15:07.000 --> 00:15:08.000]  每個人都不一樣
[00:15:08.000 --> 00:15:10.000]  可是聚在一起我們就完美
[00:15:10.000 --> 00:15:14.000]  可是分開了就每個人都不完全
[00:15:14.000 --> 00:15:15.000]  你這樣在你身體
[00:15:15.000 --> 00:15:16.000]  你本身的身體
[00:15:16.000 --> 00:15:18.000]  你會發現沒問題的地方
[00:15:18.000 --> 00:15:19.000]  你不會管它
[00:15:19.000 --> 00:15:20.000]  可是有問題的地方
[00:15:20.000 --> 00:15:22.000]  你會特別注意對不對
