
[00:00:00.000 --> 00:00:03.360]  請主席為我們讀出經文
[00:08:23.680 --> 00:08:26.400]  八五年左右
[00:08:26.400 --> 00:08:27.720]  你說遠又不是遠
[00:08:27.720 --> 00:08:29.040]  近又不是近
[00:08:29.040 --> 00:08:30.560]  但在歷史來說
[00:08:30.560 --> 00:08:33.800]  三十年其實不是太長
[00:08:33.800 --> 00:08:35.800]  在教會五旬節
[00:08:35.800 --> 00:08:36.760]  大概三十年前
[00:08:36.760 --> 00:08:38.320]  大家想像一下
[00:08:38.320 --> 00:08:40.840]  是福音開始成型的時候
[00:08:40.840 --> 00:08:42.760]  興旺了一段時間
[00:08:42.760 --> 00:08:44.080]  開始的時候
[00:08:44.080 --> 00:08:46.000]  後來有逼迫
[00:08:46.000 --> 00:08:48.400]  後來信徒就分散到其他地方
[00:08:48.400 --> 00:08:51.120]  才向主告訴我們
[00:08:51.120 --> 00:08:53.440]  當時大家留意
[00:08:53.440 --> 00:08:57.960]  基督信仰不是文化的主流
[00:08:57.960 --> 00:09:03.280]  三十年裡面仍然不是主流
[00:09:03.280 --> 00:09:07.040]  受到排斥是必然的
[00:09:07.040 --> 00:09:11.520]  而當時基督信仰因為不同的價值觀
[00:09:11.520 --> 00:09:16.120]  而引起和其他社會的人的衝突
[00:09:16.120 --> 00:09:17.400]  或者受到迫害
[00:09:17.400 --> 00:09:19.160]  這是預料到的
[00:09:19.160 --> 00:09:20.880]  大家想像一下
[00:09:20.880 --> 00:09:25.160]  三十年那時候
[00:09:25.160 --> 00:09:27.560]  基督教剛剛開始成型
[00:09:27.560 --> 00:09:30.600]  信徒生活在當時的環境裡面
[00:09:30.600 --> 00:09:33.200]  所受的壓力
[00:09:33.200 --> 00:09:37.920]  我相信和現在香港的環境比較來說
[00:09:37.920 --> 00:09:42.320]  有過之而無不及
[00:09:42.320 --> 00:09:44.960]  為什麼我要提到這件事
[00:09:44.960 --> 00:09:48.080]  保羅當時對這些信徒
[00:09:48.080 --> 00:09:51.680]  處於歷史的階段
[00:09:51.680 --> 00:09:54.160]  對於保羅來說
[00:09:54.160 --> 00:09:57.560]  教會裡面外面的逼迫
[00:09:57.560 --> 00:10:02.960]  比不上教會裡面所發生的問題更加重要
[00:10:02.960 --> 00:10:05.720]  大家有沒有留意
[00:10:05.720 --> 00:10:06.920]  我再重複
[00:10:06.920 --> 00:10:08.360]  對於保羅來說
[00:10:08.360 --> 00:10:10.160]  他看這群信徒
[00:10:10.160 --> 00:10:12.960]  教會裡外面發生的事情
[00:10:12.960 --> 00:10:14.600]  對信徒的影響
[00:10:14.600 --> 00:10:21.840]  比不上在教會裡面內部所發生的問題更加重要
[00:10:21.840 --> 00:10:25.040]  為了這些問題去爭議、爭拗
[00:10:25.040 --> 00:10:28.520]  而忽略了信仰最重要的部分
[00:10:28.520 --> 00:10:35.720]  保羅特別提醒他們
[00:10:35.720 --> 00:10:38.840]  爭拗不是一個敬虔的生活
[00:10:38.840 --> 00:10:40.400]  保羅特別提到
[00:10:40.400 --> 00:10:42.600]  教提摩太
[00:10:42.600 --> 00:10:44.440]  給弟兄姊妹更加要留意
[00:10:44.440 --> 00:10:48.280]  在他們甚至爭拗的過程當中
[00:10:48.280 --> 00:10:50.280]  他們忽略了很重要的
[00:10:50.280 --> 00:10:54.360]  信徒最基本的生活態度是什麼呢?
[00:10:54.360 --> 00:10:55.360]  保羅在這裡說
[00:10:55.360 --> 00:10:57.800]  是要過一個敬虔的生活
[00:10:57.800 --> 00:11:00.480]  當然保羅不是叫信徒
[00:11:00.480 --> 00:11:03.680]  不要理會教會以外發生的事情
[00:11:03.680 --> 00:11:04.680]  大家留意
[00:11:04.680 --> 00:11:05.600]  事實上
[00:11:05.600 --> 00:11:08.880]  大家留意在第二章提摩太前書
[00:11:08.880 --> 00:11:11.080]  保羅也是教信徒
[00:11:11.080 --> 00:11:14.480]  為萬人祈禱
[00:11:14.480 --> 00:11:15.400]  因此他這樣說
[00:11:15.400 --> 00:11:16.560]  我勸你們
[00:11:16.560 --> 00:11:18.960]  最重要的是要為萬人禱告
[00:11:18.960 --> 00:11:21.920]  為君王和一切有權位的人
[00:11:21.920 --> 00:11:25.280]  懇求、禱告、代求和感恩
[00:11:25.280 --> 00:11:28.720]  可以讓我們能夠怎樣呢?
[00:11:28.720 --> 00:11:30.720]  做什麼呢?
[00:11:30.720 --> 00:11:35.480]  敬虔、莊重地過平靜、安穩的生活
[00:11:35.480 --> 00:11:38.480]  保羅最後
[00:11:38.480 --> 00:11:42.240]  想有一個平靜、安穩的環境
[00:11:42.240 --> 00:11:44.920]  不是要讓我們享受
[00:11:44.920 --> 00:11:47.800]  他特別提到信徒
[00:11:47.800 --> 00:11:49.800]  以致我們能夠過一個
[00:11:49.800 --> 00:11:53.240]  敬虔和莊重的生活
[00:11:53.240 --> 00:11:55.440]  在保羅的生命裡
[00:11:55.440 --> 00:11:56.920]  他對教會
[00:11:56.920 --> 00:11:59.480]  他不是叫弟兄姊妹不要理會外面
[00:11:59.480 --> 00:12:00.680]  而是他看到
[00:12:00.680 --> 00:12:01.600]  在人生裡
[00:12:01.600 --> 00:12:03.160]  或者特別是在信徒生命裡
[00:12:03.160 --> 00:12:05.800]  更加重要的
[00:12:05.800 --> 00:12:07.800]  無論在教會外面
[00:12:07.800 --> 00:12:10.640]  或者教會裡的紛爭
[00:12:10.640 --> 00:12:11.560]  在當中
[00:12:11.560 --> 00:12:14.160]  我們怎樣能夠棄絕
[00:12:14.160 --> 00:12:15.720]  這些猜忌
[00:12:15.720 --> 00:12:17.360]  這些爭教
[00:12:17.360 --> 00:12:19.960]  而過一個敬虔的生活呢?
[00:12:19.960 --> 00:12:27.240]  這就是保羅在提摩太前書裡所關心的
[00:12:27.240 --> 00:12:29.000]  要提醒提摩太
[00:12:29.000 --> 00:12:31.200]  信徒在一切環境下
[00:12:31.200 --> 00:12:32.520]  無論平安
[00:12:32.520 --> 00:12:34.520]  無論被逼迫
[00:12:34.520 --> 00:12:35.920]  無論在教會外面
[00:12:35.920 --> 00:12:37.360]  無論在教會裡
[00:12:37.360 --> 00:12:43.480]  要怎樣過一個敬虔的生活呢?
[00:12:43.480 --> 00:12:46.120]  什麼才算是一個敬虔的生活呢?
[00:12:46.120 --> 00:12:47.080]  弟兄姊妹
[00:12:47.080 --> 00:12:50.440]  當你想到敬虔的生活是怎樣的呢?
[00:12:50.440 --> 00:12:56.040]  我不知道你腦海中會浮出一些什麼圖畫
[00:12:56.040 --> 00:12:59.560]  怎樣叫敬虔呢?
[00:12:59.560 --> 00:13:01.440]  我真的想
[00:13:01.440 --> 00:13:03.840]  走下來逐個逐個問
[00:13:03.840 --> 00:13:04.840]  弟兄姊妹
[00:13:04.840 --> 00:13:06.920]  你是怎樣看敬虔的?
[00:13:06.920 --> 00:13:10.120]  你有什麼圖畫?
[00:13:10.120 --> 00:13:11.000]  我真的想
[00:13:11.000 --> 00:13:13.240]  給大家幾分鐘去想一想
[00:13:13.240 --> 00:13:17.360]  當你想到敬虔的時候想到什麼呢?
[00:13:17.360 --> 00:13:18.680]  是否想到
[00:13:18.680 --> 00:13:20.800]  只是牧師
[00:13:20.800 --> 00:13:25.400]  想到我們以往親愛的藤牧師
[00:13:25.400 --> 00:13:29.640]  或者想到一些
[00:13:29.640 --> 00:13:31.360]  一些聖人
[00:13:31.360 --> 00:13:34.040]  一些經常躲在家裡看聖經
[00:13:34.040 --> 00:13:38.040]  一些經常去教會的祈禱室
[00:13:38.040 --> 00:13:41.920]  一些經常只看屬靈書籍
[00:13:41.920 --> 00:13:43.920]  一些只是笑口咪咪
[00:13:43.920 --> 00:13:48.280]  經常拿著一本聖經
[00:13:48.280 --> 00:13:50.680]  是不是這樣的人呢?
[00:13:50.680 --> 00:13:53.080]  其實敬虔是什麼意思呢?
[00:13:53.080 --> 00:13:54.880]  敬虔是什麼意思呢?
[00:13:54.880 --> 00:13:56.240]  為什麼要提這個字眼呢?
[00:13:56.240 --> 00:13:57.480]  因為其實很特別
[00:13:57.480 --> 00:13:59.600]  敬虔這個字眼
[00:13:59.600 --> 00:14:05.640]  是保羅特別在他的教牧書信裡面提出來的
[00:14:05.640 --> 00:14:08.120]  敬虔這個字眼在整個新約裡面
[00:14:08.120 --> 00:14:09.920]  連同有關的字
[00:14:09.920 --> 00:14:15.320]  只出現過大概二十次
[00:14:15.320 --> 00:14:17.560]  在整個新約裡面
[00:14:17.560 --> 00:14:21.840]  但居然在教牧書信裡面佔了大半
[00:14:21.840 --> 00:14:27.040]  在教牧書信裡面出現了十二次
[00:14:27.040 --> 00:14:30.520]  即是多少個百分比呢?
[00:14:30.520 --> 00:14:32.440]  多於五十個百分比
[00:14:32.440 --> 00:14:37.000]  而特別是在提摩太前書
[00:14:37.000 --> 00:14:39.240]  在這張書裡面
[00:14:39.240 --> 00:14:42.680]  出現了八次
[00:14:42.680 --> 00:14:48.280]  提摩太前書是保羅給提摩太的指示書
[00:14:48.280 --> 00:14:51.280]  有八次提到
[00:14:51.280 --> 00:14:52.480]  因此以下的時間
[00:14:52.480 --> 00:14:54.080]  我想跟大家看看
[00:14:54.080 --> 00:14:58.800]  究竟保羅跟提摩太講敬虔的
[00:14:58.800 --> 00:15:00.440]  究竟是什麼回事呢?
[00:15:00.440 --> 00:15:03.640]  我們主要看看提摩太前書
[00:15:03.640 --> 00:15:05.640]  究竟是什麼回事呢?
[00:15:05.640 --> 00:15:08.600]  其實這個字眼「敬虔」的時候
[00:15:08.600 --> 00:15:13.080]  是當時在那個時代裡面出現的字眼
[00:15:13.080 --> 00:15:17.160]  不是聖經裡面那個時代創造的字眼
[00:15:17.160 --> 00:15:19.560]  那個字含有一個
[00:15:19.560 --> 00:15:20.720]  大概是這樣的
[00:15:20.720 --> 00:15:23.000]  我嘗試形容
[00:15:23.000 --> 00:15:26.600]  是當有些人見到一個很偉大
[00:15:26.600 --> 00:15:30.320]  很聖潔的環境的時候
[00:15:30.320 --> 00:15:32.720]  發覺到很宏偉
[00:15:32.720 --> 00:15:34.840]  於是就不敢去接近
[00:15:34.840 --> 00:15:37.320]  很害怕
[00:15:37.320 --> 00:15:43.720]  害怕得很自然地想要跪下而敬拜
[00:15:43.720 --> 00:15:45.120]  「敬虔」的意思
[00:15:45.120 --> 00:15:49.760]  是含有一個覺得很偉大、很聖潔
[00:15:49.760 --> 00:15:52.320]  於是不敢接近
[00:15:52.320 --> 00:15:56.200]  而引致那個人想要跪下
[00:15:56.200 --> 00:15:58.360]  昔日先知爾賽亞
[00:15:58.360 --> 00:15:59.760]  在聖殿當中
[00:15:59.760 --> 00:16:03.520]  在爾賽亞書第六章的圖畫
[00:16:03.520 --> 00:16:05.120]  大家有機會回去看看
[00:16:05.120 --> 00:16:06.920]  就是那個圖畫
[00:16:06.920 --> 00:16:08.440]  先知爾賽亞
[00:16:08.440 --> 00:16:10.800]  在聖殿當中見到一個異象
[00:16:10.800 --> 00:16:13.200]  見到神
[00:16:13.200 --> 00:16:16.440]  那個萬子臨到聖殿的時候
[00:16:16.440 --> 00:16:19.320]  當時他見到有些天使
[00:16:19.320 --> 00:16:21.080]  撒拉弗在那裡
[00:16:21.080 --> 00:16:22.560]  當時
[00:16:22.560 --> 00:16:24.480]  大家還記不記得
[00:16:24.480 --> 00:16:26.440]  我考大家聖經
[00:16:26.440 --> 00:16:28.920]  當時爾賽亞說了些什麼
[00:16:28.920 --> 00:16:33.560]  他說「和哉!和哉!我有和了!」
[00:16:33.560 --> 00:16:37.280]  當那些天使在說「聖哉!聖哉!聖哉!」
[00:16:37.280 --> 00:16:42.040]  「和哉!和哉!和哉!」的時候
[00:16:42.040 --> 00:16:43.080]  爾賽亞
[00:16:43.080 --> 00:16:50.040]  先知見到神出現的偉大聖潔的時候
[00:16:50.040 --> 00:16:51.560]  他當時的反應是
[00:16:51.560 --> 00:16:52.560]  「我不行了!」
[00:16:52.560 --> 00:16:54.520]  為什麼不行?
[00:16:54.520 --> 00:16:56.160]  見到神聖潔
[00:16:56.160 --> 00:16:58.480]  有什麼不行?
[00:16:58.480 --> 00:16:59.880]  是因為見到神的聖潔
[00:16:59.880 --> 00:17:02.120]  而看到自己的罪惡
[00:17:02.120 --> 00:17:04.120]  因為看到自己的罪惡的時候
[00:17:04.120 --> 00:17:06.720]  就不敢接近神
[00:17:06.720 --> 00:17:08.560]  覺得自己這麼不聖潔
[00:17:08.560 --> 00:17:11.600]  怎麼可以接近神?
[00:17:11.600 --> 00:17:13.120]  這種懼怕
[00:17:13.120 --> 00:17:16.600]  某程度上是想離開
[00:17:16.600 --> 00:17:19.120]  但是當聖經用這個字眼的時候
[00:17:19.120 --> 00:17:23.400]  不是說敬而遠之那種懼怕
[00:17:23.400 --> 00:17:25.800]  而是見到偉大的神
[00:17:25.800 --> 00:17:29.640]  見到自己微小的時候
[00:17:29.640 --> 00:17:31.000]  見到神的聖潔
[00:17:31.000 --> 00:17:33.800]  見到自己污穢的時候
[00:17:33.800 --> 00:17:36.320]  那個人就很自然地
[00:17:36.320 --> 00:17:40.640]  就會跪拜、敬拜
[00:17:40.640 --> 00:17:44.240]  這正正在整本聖經裡面
[00:17:44.240 --> 00:17:46.440]  講到一個很重要的原則
[00:17:46.440 --> 00:17:50.840]  就是敬畏神的態度
[00:17:50.840 --> 00:17:52.080]  或者
[00:17:52.080 --> 00:17:57.320]  敬虔是因為有敬畏神的態度
[00:17:57.320 --> 00:18:00.280]  有這個緣故
[00:18:00.280 --> 00:18:04.800]  而活出應有的生活態度
[00:18:04.800 --> 00:18:06.040]  我再重複
[00:18:06.040 --> 00:18:07.880]  敬虔就是一個人
[00:18:07.880 --> 00:18:10.320]  懂得去敬畏神
[00:18:10.320 --> 00:18:12.920]  因為敬畏神的緣故
[00:18:12.920 --> 00:18:19.640]  而活出應有的生活態度
[00:18:19.640 --> 00:18:20.840]  就是因為他敬畏神
[00:18:20.840 --> 00:18:22.200]  知道神是聖潔
[00:18:22.200 --> 00:18:23.880]  於是他平時
[00:18:23.880 --> 00:18:27.440]  他生命裡面要保持聖潔
[00:18:27.440 --> 00:18:33.120]  因為知道神是公義
[00:18:33.120 --> 00:18:34.760]  知道神是偉大的
[00:18:34.760 --> 00:18:40.400]  因此他要行公義
[00:18:40.400 --> 00:18:43.840]  這是敬畏神的一個生活態度
[00:18:43.840 --> 00:18:45.040]  我用了這麼長的時間
[00:18:45.040 --> 00:18:48.040]  想讓大家看到
[00:18:48.040 --> 00:18:50.480]  當我們講敬虔的生活
[00:18:50.480 --> 00:18:53.280]  不是一個外在要做這些事
[00:18:53.280 --> 00:18:55.400]  或者不做事的問題
[00:18:55.400 --> 00:18:59.040]  是一個內在的態度
[00:18:59.040 --> 00:19:02.880]  這個態度是對神敬畏的心
[00:19:02.880 --> 00:19:04.760]  因為有敬畏的心
[00:19:04.760 --> 00:19:11.200]  而產生很多我們日常生活要做的事
[00:19:11.200 --> 00:19:14.880]  我們回到提摩太前書
[00:19:14.880 --> 00:19:16.240]  在提摩太前書裡面
[00:19:16.240 --> 00:19:20.000]  保羅教導的信徒
[00:19:20.000 --> 00:19:24.240]  究竟敬虔是什麼一回事呢?
[00:19:24.240 --> 00:19:29.240]  我們看看提摩太前書第三章第十六節
[00:19:29.240 --> 00:19:31.440]  找到的時候我們一起讀
[00:19:31.440 --> 00:19:36.200]  提摩太前書三章十六節
[00:19:55.120 --> 00:19:59.000]  這裏講敬虔
[00:19:59.000 --> 00:20:02.720]  這裏有一個「他」是講到誰呢?
[00:20:02.720 --> 00:20:05.840]  是講到主耶穌嗎?
[00:20:05.840 --> 00:20:09.400]  主耶穌就是那個敬虔的奧秘
[00:20:09.400 --> 00:20:12.480]  我想大家揭開六章第三節
[00:20:12.480 --> 00:20:18.080]  提摩太前書六章第三節
[00:20:18.080 --> 00:20:19.920]  找到的時候我們一起讀
[00:20:19.920 --> 00:20:22.360]  六章第三節開始
[00:20:22.360 --> 00:20:25.320]  「如果有人傳別的教義
[00:20:25.320 --> 00:20:30.240]  必接受我主耶穌的高基督純正的話語
[00:20:30.240 --> 00:20:32.360]  和那敬虔的道理」
[00:20:32.360 --> 00:20:34.120]  大家留意這裏講到敬虔的道理
[00:20:34.120 --> 00:20:36.400]  是誰的敬虔的道理呢?
[00:20:36.400 --> 00:20:38.680]  是主耶穌的敬虔的道理
[00:20:38.680 --> 00:20:43.480]  我第一個講關於敬虔在提摩太前書裏面講到
[00:20:43.480 --> 00:20:48.520]  敬虔之道是在主耶穌裏面
[00:20:48.520 --> 00:20:51.240]  什麼意思呢?
[00:20:51.240 --> 00:20:52.800]  當我剛才問大家
