
[00:00:00.000 --> 00:00:06.780]  (主席)各位兄弟姊妹早晨 主內平安
[00:08:43.600 --> 00:08:47.600]  有些人將一件事告訴耶穌
[00:08:47.600 --> 00:08:50.600]  經文和合本這樣寫
[00:08:50.600 --> 00:08:53.600]  有人將比拉多西加利利人的血
[00:08:53.600 --> 00:08:57.600]  參集在他們的祭物中的事告訴耶穌
[00:08:57.600 --> 00:09:04.600]  在新漢語譯本的翻譯就較為簡明一點
[00:09:04.600 --> 00:09:06.600]  新漢語譯本的翻譯就是
[00:09:06.600 --> 00:09:09.600]  有一些人來告訴耶穌
[00:09:09.600 --> 00:09:13.600]  有些加利利人在憲制的時候
[00:09:13.600 --> 00:09:16.600]  被比拉多殺了
[00:09:16.600 --> 00:09:20.600]  加利利人
[00:09:20.600 --> 00:09:23.600]  不是耶路撒冷人
[00:09:23.600 --> 00:09:28.600]  耶路撒冷人較為接近羅馬的權力的核心
[00:09:28.600 --> 00:09:30.600]  為了生存
[00:09:30.600 --> 00:09:33.600]  耶路撒冷人已經學會了
[00:09:33.600 --> 00:09:37.600]  怎樣跟這些權力打交道
[00:09:37.600 --> 00:09:40.600]  他們未必是建制派
[00:09:40.600 --> 00:09:43.600]  卻是與權力的建制
[00:09:43.600 --> 00:09:47.600]  保持著一種恰當的關係
[00:09:47.600 --> 00:09:52.600]  加利利人相對於耶路撒冷人來說
[00:09:52.600 --> 00:09:55.600]  是草蜢之人
[00:09:55.600 --> 00:09:58.600]  這些草蜢之徒
[00:09:58.600 --> 00:10:01.600]  活在社會的邊緣
[00:10:01.600 --> 00:10:04.600]  較為容易成為革命的分子
[00:10:04.600 --> 00:10:06.600]  而歷史告訴我們
[00:10:06.600 --> 00:10:11.600]  加利利的確是革命分子的溫床
[00:10:11.600 --> 00:10:15.600]  耶穌被稱為加利利人耶穌
[00:10:15.600 --> 00:10:20.600]  這個稱呼也很值得我們去思考
[00:10:20.600 --> 00:10:23.600]  這裡的經文提到
[00:10:23.600 --> 00:10:26.600]  有一群加利利人去憲制
[00:10:26.600 --> 00:10:28.600]  在當時來說
[00:10:28.600 --> 00:10:33.600]  憲制的地方就是耶路撒冷的聖殿
[00:10:33.600 --> 00:10:37.600]  這群加利利人
[00:10:37.600 --> 00:10:40.600]  去到耶路撒冷憲制的時候
[00:10:40.600 --> 00:10:44.600]  被當時統治耶路撒冷的殖民官
[00:10:44.600 --> 00:10:48.600]  比拉多懷疑為革命的分子
[00:10:48.600 --> 00:10:50.600]  看起來
[00:10:50.600 --> 00:10:53.600]  這群人當場被殺
[00:10:53.600 --> 00:10:56.600]  因為他們的血和他們的祭物
[00:10:56.600 --> 00:10:58.600]  參在一起
[00:11:01.600 --> 00:11:04.600]  這是一個人間的悲劇
[00:11:04.600 --> 00:11:07.600]  是一場社會的地震
[00:11:07.600 --> 00:11:09.600]  一群人
[00:11:09.600 --> 00:11:11.600]  一群加利利人
[00:11:11.600 --> 00:11:14.600]  一群社會的邊緣人
[00:11:14.600 --> 00:11:16.600]  他們或許是平民
[00:11:16.600 --> 00:11:19.600]  或許是革命分子
[00:11:19.600 --> 00:11:20.600]  又或者
[00:11:20.600 --> 00:11:25.600]  他們根本只是抱有革命想法的平民
[00:11:25.600 --> 00:11:27.600]  無論如何
[00:11:27.600 --> 00:11:28.600]  他們當時的舉動
[00:11:28.600 --> 00:11:31.600]  只不過是想憲制
[00:11:31.600 --> 00:11:35.600]  只不過是想做一些宗教上的行動
[00:11:35.600 --> 00:11:38.600]  去表達他們生命的敬虔
[00:11:38.600 --> 00:11:42.600]  但是這個殖民官是殘酷的
[00:11:42.600 --> 00:11:44.600]  或許
[00:11:44.600 --> 00:11:47.600]  比拉多認定他們是革命分子
[00:11:47.600 --> 00:11:49.600]  又或許
[00:11:49.600 --> 00:11:52.600]  他根本不確定他們是不是革命分子
[00:11:52.600 --> 00:11:55.600]  只不過他要先下手為強
[00:11:55.600 --> 00:11:57.600]  又或者
[00:11:57.600 --> 00:12:00.600]  他根本只不過是想著
[00:12:00.600 --> 00:12:01.600]  有殺錯
[00:12:01.600 --> 00:12:02.600]  沒有放過
[00:12:02.600 --> 00:12:04.600]  而去藉此
[00:12:04.600 --> 00:12:06.600]  去震懾其他人
[00:12:06.600 --> 00:12:11.600]  這是一個政治板塊的撞擊
[00:12:11.600 --> 00:12:16.600]  然後就造成一個流血的社會地震
[00:12:16.600 --> 00:12:20.600]  耶穌對這件事有什麼看法呢?
[00:12:20.600 --> 00:12:25.600]  當時又有另外一件悲劇發生
[00:12:25.600 --> 00:12:28.600]  經民提及西羅亞流倒塌
[00:12:28.600 --> 00:12:31.600]  就壓死了十八個人
[00:12:31.600 --> 00:12:33.600]  如果我們不計算
[00:12:33.600 --> 00:12:36.600]  這是否涉及一個豆腐渣工程
[00:12:36.600 --> 00:12:38.600]  不計這些
[00:12:38.600 --> 00:12:41.600]  這純粹是一場意外
[00:12:41.600 --> 00:12:43.600]  台灣地震的傷亡
[00:12:43.600 --> 00:12:46.600]  其實主要都是來自塔樓
[00:12:46.600 --> 00:12:48.600]  塔樓造成人命的傷亡
[00:12:48.600 --> 00:12:52.600]  無論是意外還是天災
[00:12:52.600 --> 00:12:56.600]  總是令人向神發出一些疑問
[00:12:56.600 --> 00:12:58.600]  耶穌耶穌
[00:12:58.600 --> 00:13:00.600]  這些人禍
[00:13:00.600 --> 00:13:02.600]  這些意外
[00:13:02.600 --> 00:13:06.600]  算不算是一種天譴呢?
[00:13:06.600 --> 00:13:09.600]  這些人禍
[00:13:09.600 --> 00:13:10.600]  這些意外
[00:13:10.600 --> 00:13:12.600]  或者天災
[00:13:12.600 --> 00:13:13.600]  耶穌耶穌
[00:13:13.600 --> 00:13:15.600]  你有沒有一種說法呢?
[00:13:15.600 --> 00:13:20.600]  讓我們聽一聽主耶穌如何回答
[00:13:22.600 --> 00:13:24.600]  耶穌說
[00:13:24.600 --> 00:13:27.600]  你以為這些人受害
[00:13:27.600 --> 00:13:30.600]  比其他人更有罪嗎?
[00:13:30.600 --> 00:13:31.600]  我告訴你們
[00:13:31.600 --> 00:13:34.600]  不是不是
[00:13:34.600 --> 00:13:36.600]  你們若不悔改
[00:13:36.600 --> 00:13:39.600]  都要如此滅亡
[00:13:39.600 --> 00:13:42.600]  首先
[00:13:42.600 --> 00:13:44.600]  耶穌為這些人禍
[00:13:44.600 --> 00:13:45.600]  意外
[00:13:45.600 --> 00:13:47.600]  天災的受難者
[00:13:47.600 --> 00:13:49.600]  的人格尊嚴
[00:13:49.600 --> 00:13:53.600]  討回一種公道的說法
[00:13:53.600 --> 00:13:56.600]  或者用另一種說法說
[00:13:56.600 --> 00:13:58.600]  耶穌為這些異世者
[00:13:58.600 --> 00:14:01.600]  去洗刷他們的污名
[00:14:01.600 --> 00:14:05.600]  旁觀者
[00:14:05.600 --> 00:14:06.600]  很可能
[00:14:06.600 --> 00:14:10.600]  給了很多種種的污名給他們
[00:14:10.600 --> 00:14:12.600]  耶穌為這些異世去的人
[00:14:12.600 --> 00:14:15.600]  洗刷這些污名
[00:14:15.600 --> 00:14:16.600]  在耶穌看起來
[00:14:16.600 --> 00:14:18.600]  這些受難者
[00:14:18.600 --> 00:14:21.600]  不比其他人更有罪
[00:14:21.600 --> 00:14:25.600]  不比其他人更值得死
[00:14:25.600 --> 00:14:27.600]  或者更應該死
[00:14:27.600 --> 00:14:29.600]  簡單來說
[00:14:29.600 --> 00:14:32.600]  他們不是遭受天譴
[00:14:32.600 --> 00:14:35.600]  耶穌保護了這些異世者的人
[00:14:35.600 --> 00:14:38.600]  的人格尊嚴
[00:14:38.600 --> 00:14:41.600]  其次耶穌的回答
[00:14:41.600 --> 00:14:45.600]  力圖去改變我們
[00:14:45.600 --> 00:14:48.600]  去處理這些問題的時候
[00:14:48.600 --> 00:14:51.600]  所處的位置
[00:14:51.600 --> 00:14:52.600]  面對人禍
[00:14:52.600 --> 00:14:53.600]  意外
[00:14:53.600 --> 00:14:55.600]  天災
[00:14:55.600 --> 00:14:59.600]  我們很可能扮演審判官的角色
[00:14:59.600 --> 00:15:02.600]  然後去評論那些受害人
[00:15:02.600 --> 00:15:05.600]  或者我們會這樣說
[00:15:05.600 --> 00:15:08.600]  那些被懷疑的加利利人
[00:15:08.600 --> 00:15:10.600]  怎麼這麼蠢
[00:15:10.600 --> 00:15:13.600]  蠢到走去耶路撒冷都有
[00:15:14.600 --> 00:15:18.600]  明知柴狼比拉多就在那裡
[00:15:18.600 --> 00:15:20.600]  那裡是他的地盤
[00:15:20.600 --> 00:15:22.600]  你走過去就送死
[00:15:22.600 --> 00:15:25.600]  或者我們會評論
[00:15:25.600 --> 00:15:28.600]  為什麼他們不檢點
[00:15:28.600 --> 00:15:29.600]  做些行動
[00:15:29.600 --> 00:15:34.600]  為什麼要惹柴狼比拉多的懷疑
[00:15:34.600 --> 00:15:37.600]  這些人在人禍
[00:15:37.600 --> 00:15:38.600]  意外
[00:15:38.600 --> 00:15:40.600]  天災中傷亡
[00:15:40.600 --> 00:15:42.600]  究竟是純屬不幸
[00:15:42.600 --> 00:15:44.600]  咎由自取
[00:15:44.600 --> 00:15:47.600]  還是蠢過其他人很多
[00:15:47.600 --> 00:15:48.600]  真是蠢過人
[00:15:48.600 --> 00:15:50.600]  抵死有餘
[00:15:50.600 --> 00:15:54.600]  他們是不是比別人差一些什麼
[00:15:54.600 --> 00:15:56.600]  或者終極地說
[00:15:56.600 --> 00:15:59.600]  他們是不是比其他人更有罪
[00:15:59.600 --> 00:16:02.600]  耶穌的回答
[00:16:02.600 --> 00:16:04.600]  拒絕這些一切的問題
[00:16:04.600 --> 00:16:08.600]  拒絕我們扮演一種審判官的角色
[00:16:08.600 --> 00:16:10.600]  與其問
[00:16:12.600 --> 00:16:15.600]  其他人是不是更愚蠢
[00:16:15.600 --> 00:16:17.600]  更抵死
[00:16:17.600 --> 00:16:19.600]  更有罪
[00:16:19.600 --> 00:16:21.600]  就不如看看自己
[00:16:21.600 --> 00:16:25.600]  到底活出一個什麼的生命出來
[00:16:25.600 --> 00:16:27.600]  在人禍
[00:16:27.600 --> 00:16:28.600]  在意外
[00:16:28.600 --> 00:16:30.600]  在天災裡面有人死了
[00:16:30.600 --> 00:16:33.600]  他們已經去到他們人生的終點
[00:16:33.600 --> 00:16:37.600]  然後耶穌就在這個終點裡面問我們
[00:16:37.600 --> 00:16:41.600]  我們又怎樣面對我們自己的終點呢
[00:16:43.600 --> 00:16:44.600]  每一個人
[00:16:44.600 --> 00:16:46.600]  生命去到終點
[00:16:46.600 --> 00:16:48.600]  都會面對那一位
[00:16:48.600 --> 00:16:52.600]  對生命作全盤審問的上帝
[00:16:52.600 --> 00:16:54.600]  與其評論其他的人
[00:16:54.600 --> 00:16:56.600]  審判其他的人
[00:16:56.600 --> 00:16:58.600]  就不如面對那位
[00:16:58.600 --> 00:17:00.600]  審判你的那位上帝
[00:17:00.600 --> 00:17:03.600]  不如就面對上帝對你的審問
[00:17:03.600 --> 00:17:06.600]  藉此去檢視自己的人生
[00:17:06.600 --> 00:17:08.600]  與其做一個審判官
[00:17:08.600 --> 00:17:11.600]  就不如做一個被審判者
[00:17:12.600 --> 00:17:14.600]  這樣說不是說
[00:17:14.600 --> 00:17:16.600]  那是不是不問世事
[00:17:16.600 --> 00:17:17.600]  走向一個內心
[00:17:17.600 --> 00:17:21.600]  然後在裡面找一個內在的安頓之處呢
[00:17:21.600 --> 00:17:23.600]  不是不是不是這樣
[00:17:23.600 --> 00:17:25.600]  而是說
[00:17:25.600 --> 00:17:28.600]  將天下人的生死
[00:17:28.600 --> 00:17:32.600]  看作是自己生命裡面的大事
[00:17:32.600 --> 00:17:35.600]  我們不是做一個花生友
[00:17:35.600 --> 00:17:37.600]  只是做一個旁觀者
[00:17:37.600 --> 00:17:40.600]  對其他人的生命指指點點
[00:17:40.600 --> 00:17:42.600]  而是視其他人的生死
[00:17:42.600 --> 00:17:45.600]  是自己生命之所當行
[00:17:45.600 --> 00:17:51.600]  所當活的一種憂戚與共的事件
[00:17:51.600 --> 00:17:53.600]  無視他人的生死
[00:17:53.600 --> 00:17:56.600]  只會令我們的生命蒼白
[00:17:56.600 --> 00:17:59.600]  在其他人的生與死的提示裡面
[00:17:59.600 --> 00:18:00.600]  讓我們每一個人
[00:18:00.600 --> 00:18:02.600]  面對上帝對生命的審問
[00:18:02.600 --> 00:18:05.600]  活出一種不會空白地生
[00:18:05.600 --> 00:18:08.600]  亦都不會空白地死的這種生命
[00:18:08.600 --> 00:18:10.600]  這個才是正道
[00:18:10.600 --> 00:18:14.600]  面對人禍、意外、天災
[00:18:14.600 --> 00:18:15.600]  耶穌說
[00:18:15.600 --> 00:18:17.600]  你們若不悔改
[00:18:17.600 --> 00:18:20.600]  都要如此滅亡
[00:18:20.600 --> 00:18:23.600]  都要如此滅亡
[00:18:23.600 --> 00:18:25.600]  耶穌這樣說
[00:18:25.600 --> 00:18:28.600]  重點不是去評價人禍與意外裡面
[00:18:28.600 --> 00:18:30.600]  受害者的人格與價值
[00:18:30.600 --> 00:18:32.600]  祂不是評論這些
[00:18:32.600 --> 00:18:34.600]  而是要指出死亡的本身
[00:18:34.600 --> 00:18:37.600]  可能揭示的意義
[00:18:37.600 --> 00:18:40.600]  死可以輕於鴻毛
[00:18:40.600 --> 00:18:42.600]  可以重於泰山
[00:18:42.600 --> 00:18:46.600]  死可以控訴生命的空洞
[00:18:46.600 --> 00:18:50.600]  但同時亦可以訴說生命的永恆內容
[00:18:50.600 --> 00:18:53.600]  那些受害人遭受的死
[00:18:53.600 --> 00:18:57.600]  揭露了生命空洞的一面
[00:18:57.600 --> 00:18:58.600]  但是
[00:18:58.600 --> 00:18:59.600]  但是
[00:18:59.600 --> 00:19:02.600]  生命可以不是這樣
[00:19:02.600 --> 00:19:06.600]  死亡可以不是這樣
[00:19:06.600 --> 00:19:09.600]  人總有一死
[00:19:09.600 --> 00:19:11.600]  面對死
[00:19:11.600 --> 00:19:13.600]  面對大限
[00:19:13.600 --> 00:19:17.600]  就是面對那位對生命作存盤審問的上帝
[00:19:17.600 --> 00:19:21.600]  死亡面前如何好好地活
[00:19:21.600 --> 00:19:24.600]  以致在死亡臨到的那一刻
[00:19:24.600 --> 00:19:28.600]  不感到生命的無限空虛
[00:19:28.600 --> 00:19:33.600]  而體會到活過的這一生無限的意義
[00:19:33.600 --> 00:19:37.600]  如何能夠活出這樣的生命
[00:19:37.600 --> 00:19:41.600]  如何能夠在大限臨到之前好好地活
[00:19:41.600 --> 00:19:43.600]  耶穌說
[00:19:43.600 --> 00:19:45.600]  要悔改
[00:19:45.600 --> 00:19:47.600]  要悔改
[00:19:47.600 --> 00:19:49.600]  悔改
[00:19:49.600 --> 00:19:51.600]  就是生命的轉向
[00:19:51.600 --> 00:19:55.600]  從面向塵世之人和塵世之物
[00:19:55.600 --> 00:19:59.600]  轉向萬物以外的上帝
[00:19:59.600 --> 00:20:00.600]  這種轉向
[00:20:00.600 --> 00:20:01.600]  這種生命的轉向
[00:20:01.600 --> 00:20:04.600]  對不同的人有不同的意義
[00:20:04.600 --> 00:20:07.600]  對有權力的人來說
[00:20:07.600 --> 00:20:09.600]  就是說你不要
[00:20:09.600 --> 00:20:13.600]  向著那些權力去想
[00:20:13.600 --> 00:20:16.600]  你不要倚仗那些權力
[00:20:16.600 --> 00:20:20.600]  然後去成就自己的詭計
[00:20:20.600 --> 00:20:22.600]  你要轉向轉向
[00:20:22.600 --> 00:20:23.600]  不要看那些
[00:20:23.600 --> 00:20:26.600]  你要看到其實權力來自上帝
[00:20:26.600 --> 00:20:29.600]  要向上帝負責任
[00:20:29.600 --> 00:20:31.600]  死亡的一刻
[00:20:31.600 --> 00:20:36.600]  你的權力和計謀對你有什麼益處呢?
[00:20:36.600 --> 00:20:40.600]  對於擁有財富的人來說
[00:20:40.600 --> 00:20:43.600]  生命的悔改與轉向就意味著
[00:20:43.600 --> 00:20:44.600]  你要明白
[00:20:44.600 --> 00:20:49.600]  財富是為你和他人的幸福而被你擁有的
[00:20:49.600 --> 00:20:52.600]  財富來自上主的祝福
[00:20:52.600 --> 00:20:54.600]  要向上帝負責
[00:20:54.600 --> 00:20:57.600]  以金錢幫助有需要的人
[00:20:57.600 --> 00:21:03.600]  就是眼目從金錢那裡轉向上帝
[00:21:03.600 --> 00:21:05.600]  有些人心中憂傷
[00:21:05.600 --> 00:21:08.600]  對心中憂傷的人來說
[00:21:08.600 --> 00:21:11.600]  所謂悔改是什麼意思呢?
[00:21:11.600 --> 00:21:16.600]  就是你的心裡不要緊緊抓住過去的傷痛
[00:21:16.600 --> 00:21:18.600]  要仰望神
[00:21:18.600 --> 00:21:20.600]  要將你的傷痛交給神
[00:21:20.600 --> 00:21:25.600]  要以神的寬恕去面對那些令你傷痛的人
[00:21:25.600 --> 00:21:28.600]  你的人生要向上帝負責
[00:21:28.600 --> 00:21:34.600]  如果你的眼睛只注目在自己過去的種種事
[00:21:34.600 --> 00:21:39.600]  你怎樣能夠在人生裡大活一場呢?
[00:21:39.600 --> 00:21:42.600]  耶穌說要悔改
[00:21:42.600 --> 00:21:45.600]  否則人生就真是白活一場
[00:21:45.600 --> 00:21:47.600]  死亡臨到的時候
[00:21:47.600 --> 00:21:50.600]  只會感覺到空虛一片
[00:21:50.600 --> 00:21:54.600]  面對上帝而活的人
[00:21:54.600 --> 00:21:56.600]  面對神而活的人
[00:21:56.600 --> 00:22:01.600]  面對人禍、意外、天災的受害者
[00:22:01.600 --> 00:22:04.600]  不會對這些死者指指點點
[00:22:04.600 --> 00:22:08.600]  反而會負起生命的責任
[00:22:08.600 --> 00:22:10.600]  在自己的能力範圍以內
[00:22:10.600 --> 00:22:15.600]  力圖使以後的人不再需要經歷這些沒有意義的死亡
