
[00:00:00.000 --> 00:00:03.260]  阿兄姐妹們,平安,讓我們一起祈禱
[00:06:45.100 --> 00:06:48.100]  假如我們有能力去捐獻的話
[00:06:48.100 --> 00:06:50.100]  其實是由於上帝
[00:06:50.100 --> 00:06:53.100]  已經賜了恩典給我們
[00:06:53.100 --> 00:06:55.100]  而當我們願意
[00:06:55.100 --> 00:06:59.100]  將恩典和別人分享的時候
[00:06:59.100 --> 00:07:01.100]  九章八節告訴我們
[00:07:01.100 --> 00:07:04.100]  上帝能將各樣的恩惠
[00:07:04.100 --> 00:07:06.100]  多多加給你們
[00:07:06.100 --> 00:07:09.100]  使你們凡事尚尚充足
[00:07:09.100 --> 00:07:13.100]  能多做各樣善事
[00:07:13.100 --> 00:07:15.100]  聽傳媒
[00:07:15.100 --> 00:07:17.100]  原來我們可以捐獻幫助別人
[00:07:17.100 --> 00:07:22.100]  不是靠我們自己有多少能力去賺錢
[00:07:22.100 --> 00:07:25.100]  而是上帝能
[00:07:25.100 --> 00:07:28.100]  我真的喜歡第八節起頭這三個字
[00:07:28.100 --> 00:07:30.100]  不是我們自己能
[00:07:30.100 --> 00:07:33.100]  是上帝能
[00:07:33.100 --> 00:07:35.100]  上帝能
[00:07:35.100 --> 00:07:39.100]  讓我想起文書十一章的事件
[00:07:39.100 --> 00:07:40.100]  當時
[00:07:40.100 --> 00:07:42.100]  以色列人已經出了埃及
[00:07:42.100 --> 00:07:44.100]  過了紅海
[00:07:44.100 --> 00:07:50.100]  在曠野中向英許地進發
[00:07:50.100 --> 00:07:51.100]  在路上
[00:07:51.100 --> 00:07:56.100]  他們從埃及帶出來的麵包都吃光了
[00:07:56.100 --> 00:07:59.100]  上帝從天上降下瑪拿
[00:07:59.100 --> 00:08:01.100]  給他們作為食物
[00:08:01.100 --> 00:08:04.100]  但是無論怎樣煎
[00:08:04.100 --> 00:08:05.100]  焗
[00:08:05.100 --> 00:08:06.100]  炒
[00:08:06.100 --> 00:08:07.100]  煮
[00:08:07.100 --> 00:08:08.100]  炆
[00:08:08.100 --> 00:08:11.100]  都仍然是瑪拿
[00:08:11.100 --> 00:08:12.100]  於是
[00:08:12.100 --> 00:08:14.100]  當中有些人就想起
[00:08:14.100 --> 00:08:17.100]  是埃及的好日子
[00:08:17.100 --> 00:08:19.100]  哭著說
[00:08:19.100 --> 00:08:21.100]  誰給我們肉吃
[00:08:21.100 --> 00:08:23.100]  我們記得在埃及的時候
[00:08:23.100 --> 00:08:26.100]  不花錢可以吃魚
[00:08:26.100 --> 00:08:29.100]  還有黃瓜西瓜韭菜
[00:08:29.100 --> 00:08:31.100]  蔥蒜
[00:08:31.100 --> 00:08:34.100]  現在我們的精力都枯乾了
[00:08:34.100 --> 00:08:37.100]  除了這些瑪拿以外
[00:08:37.100 --> 00:08:43.100]  在我們眼前什麼都沒有
[00:08:43.100 --> 00:08:46.100]  他們哭哭啼啼的埋怨
[00:08:46.100 --> 00:08:49.100]  真的令到摩西都受不了
[00:08:49.100 --> 00:08:51.100]  他就向上帝埋怨了
[00:08:51.100 --> 00:08:53.100]  他對上帝說
[00:08:53.100 --> 00:08:56.100]  我不能獨自帶領這眾百姓
[00:08:56.100 --> 00:08:59.100]  這對我太沉重了
[00:08:59.100 --> 00:09:01.100]  如果你這樣待我
[00:09:01.100 --> 00:09:04.100]  倒不如立刻把我殺了
[00:09:04.100 --> 00:09:07.100]  我若在你眼前蒙蔭
[00:09:07.100 --> 00:09:15.100]  求你不要讓我再受這樣的苦
[00:09:15.100 --> 00:09:20.100]  上帝除了要摩西找七十位長老幫他之外
[00:09:20.100 --> 00:09:22.100]  還對他這樣說
[00:09:22.100 --> 00:09:25.100]  你要對百姓說
[00:09:25.100 --> 00:09:28.100]  你們要為了明天
[00:09:28.100 --> 00:09:31.100]  使自己分別為勝
[00:09:31.100 --> 00:09:34.100]  你們將有肉吃
[00:09:34.100 --> 00:09:37.100]  因為你們哭著說
[00:09:37.100 --> 00:09:39.100]  誰給我們肉吃
[00:09:39.100 --> 00:09:43.100]  我們在埃及多麼好
[00:09:43.100 --> 00:09:48.100]  這聲音傳到了耶和華的耳中
[00:09:48.100 --> 00:09:51.100]  所以他必給你們肉吃
[00:09:51.100 --> 00:09:53.100]  你們不止吃一天
[00:09:53.100 --> 00:09:54.100]  兩天
[00:09:54.100 --> 00:09:55.100]  五天
[00:09:55.100 --> 00:09:56.100]  十天
[00:09:56.100 --> 00:09:57.100]  二十天
[00:09:57.100 --> 00:10:01.100]  而是整整一個月
[00:10:01.100 --> 00:10:05.100]  直到肉從你們的鼻孔噴出來
[00:10:05.100 --> 00:10:08.100]  使你們厭惡
[00:10:08.100 --> 00:10:10.100]  摩西聽見之後
[00:10:10.100 --> 00:10:13.100]  嚇了一跳
[00:10:13.100 --> 00:10:18.100]  立即問上帝說
[00:10:18.100 --> 00:10:20.100]  跟我在一起的百姓
[00:10:20.100 --> 00:10:23.100]  保護行的男人就有六十萬
[00:10:23.100 --> 00:10:27.100]  你還說我要把肉吃給他們
[00:10:27.100 --> 00:10:33.100]  使他們可以整整一個月
[00:10:33.100 --> 00:10:35.100]  上帝回答摩西說
[00:10:35.100 --> 00:10:37.100]  耶和華的傍備
[00:10:37.100 --> 00:10:40.100]  何時縮短了嗎
[00:10:40.100 --> 00:10:45.100]  現在你要看我的話向你應言不應驗
[00:10:45.100 --> 00:10:47.100]  弟兄姊妹
[00:10:47.100 --> 00:10:49.100]  不是摩西能
[00:10:49.100 --> 00:10:53.100]  是上帝能
[00:10:53.100 --> 00:10:56.100]  保羅對哥倫多教會說的話
[00:10:56.100 --> 00:11:00.100]  是有舊約聖經作為根據
[00:11:00.100 --> 00:11:02.100]  哥倫多後書九章九節
[00:11:02.100 --> 00:11:05.100]  是引用舊約的話這樣說
[00:11:05.100 --> 00:11:07.100]  如經上所記
[00:11:07.100 --> 00:11:10.100]  他施捨周濟貧窮
[00:11:10.100 --> 00:11:13.100]  他的義行全到永遠
[00:11:13.100 --> 00:11:18.100]  是引用詩篇一百一十二篇第九節
[00:11:18.100 --> 00:11:21.100]  第十節保羅進一步解釋
[00:11:21.100 --> 00:11:27.100]  我們除了得到能力和資源去做善事之外
[00:11:27.100 --> 00:11:32.100]  我們還會增添仁義的果子
[00:11:32.100 --> 00:11:35.100]  我相信這些仁義的果子
[00:11:35.100 --> 00:11:39.100]  是會記錄在天上的戶口裏面
[00:11:39.100 --> 00:11:41.100]  因為主耶穌曾經說過
[00:11:41.100 --> 00:11:45.100]  不要為自己在地上積蓄財寶
[00:11:45.100 --> 00:11:48.100]  地上有蟲子咬
[00:11:48.100 --> 00:11:49.100]  能受壞
[00:11:49.100 --> 00:11:53.100]  也有賊挖洞來偷
[00:11:53.100 --> 00:11:56.100]  要在天上積蓄財寶
[00:11:56.100 --> 00:11:59.100]  天上沒有蟲子咬
[00:11:59.100 --> 00:12:01.100]  不會受壞
[00:12:01.100 --> 00:12:04.100]  也沒有賊挖洞來偷
[00:12:04.100 --> 00:12:09.100]  天上是最安全的地方
[00:12:09.100 --> 00:12:12.100]  不單沒有賊可以偷
[00:12:12.100 --> 00:12:15.100]  也絕對不會倒閉
[00:12:15.100 --> 00:12:21.100]  第十一節還提到另外一個捐獻的果效
[00:12:21.100 --> 00:12:24.100]  就是使人藉著我們
[00:12:24.100 --> 00:12:28.100]  而生感謝上帝的心
[00:12:28.100 --> 00:12:32.100]  由於保羅收到的捐獻
[00:12:32.100 --> 00:12:35.100]  是會送到耶路撒冷的教會
[00:12:35.100 --> 00:12:40.100]  教會的人必定會因此而感謝上帝
[00:12:40.100 --> 00:12:43.100]  從這一段經文中
[00:12:43.100 --> 00:12:47.100]  我們可以看到三個奉獻的果效
[00:12:47.100 --> 00:12:50.100]  第一是愈捐愈有
[00:12:50.100 --> 00:12:54.100]  因為上帝會繼續賜福給我們
[00:12:54.100 --> 00:12:57.100]  使我們凡事付諸
[00:12:57.100 --> 00:12:59.100]  能多多施捨
[00:12:59.100 --> 00:13:04.100]  第二是使我們增添了仁義的果子
[00:13:04.100 --> 00:13:07.100]  回到天下之後我們就會看到
[00:13:07.100 --> 00:13:11.100]  第三是使受惠的人
[00:13:11.100 --> 00:13:16.100]  會對上帝生發出感謝的心
[00:13:16.100 --> 00:13:20.100]  我們繼續看餘下幾節經文
[00:13:20.100 --> 00:13:23.100]  看看奉獻的其他果效
[00:13:23.100 --> 00:13:26.100]  第十二節提到
[00:13:26.100 --> 00:13:30.100]  除了保聖徒的缺乏之外
[00:13:30.100 --> 00:13:37.100]  還會使許多人對上帝充滿更多的感謝
[00:13:37.100 --> 00:13:40.100]  這裡提到的許多人
[00:13:40.100 --> 00:13:43.100]  應該不是教會中的聖徒
[00:13:43.100 --> 00:13:47.100]  事實上當時羅馬帝國
[00:13:47.100 --> 00:13:49.100]  發生了大饑荒
[00:13:49.100 --> 00:13:51.100]  我們看一節經文
[00:13:51.100 --> 00:13:56.100]  在《仕途行傳》十一章二十八節
[00:13:56.100 --> 00:13:59.100]  內中有一位名叫阿加布
[00:13:59.100 --> 00:14:01.100]  站起來積著聖靈
[00:14:01.100 --> 00:14:05.100]  指明天下將有大饑荒
[00:14:05.100 --> 00:14:08.100]  這時到黑奴隸年間
[00:14:08.100 --> 00:14:10.100]  果然有料
[00:14:10.100 --> 00:14:16.100]  這次大饑荒大約是
[00:14:16.100 --> 00:14:21.100]  發生在公元四十五到五十年之間
[00:14:21.100 --> 00:14:25.100]  所以不只是耶路撒冷的信徒
[00:14:25.100 --> 00:14:27.100]  需要別人救助
[00:14:27.100 --> 00:14:31.100]  所有住在耶路撒冷的人
[00:14:31.100 --> 00:14:35.100]  都是需要幫助的
[00:14:35.100 --> 00:14:38.100]  我相信當耶路撒冷的信徒
[00:14:38.100 --> 00:14:40.100]  收到幫助之後
[00:14:40.100 --> 00:14:43.100]  除了幫助信徒之外
[00:14:43.100 --> 00:14:49.100]  都一定會幫助猶太教的孤兒寡婦
[00:14:49.100 --> 00:14:52.100]  因為這是他們的傳統
[00:14:52.100 --> 00:14:56.100]  因此除了信徒會感謝上帝之外
[00:14:56.100 --> 00:14:59.100]  住在耶路撒冷的受助者
[00:14:59.100 --> 00:15:02.100]  都會感謝上帝
[00:15:02.100 --> 00:15:04.100]  所以保羅就會說
[00:15:04.100 --> 00:15:10.100]  許多人對上帝充滿更多的感謝
[00:15:10.100 --> 00:15:14.100]  第十三節 保羅提到另一個果核
[00:15:14.100 --> 00:15:17.100]  就是讓耶路撒冷的信徒
[00:15:17.100 --> 00:15:20.100]  知道這些外邦信徒
[00:15:20.100 --> 00:15:22.100]  真是信了福音
[00:15:22.100 --> 00:15:25.100]  由福音而產生出
[00:15:25.100 --> 00:15:29.100]  對素未謀面的人的愛心
[00:15:29.100 --> 00:15:33.100]  而慷慨捐助給他們和眾人
[00:15:33.100 --> 00:15:38.100]  自然都會使上帝得榮耀
[00:15:38.100 --> 00:15:42.100]  從前的交通外資訊沒有現在那麼發達
[00:15:42.100 --> 00:15:45.100]  在耶路撒冷的許多信徒
[00:15:45.100 --> 00:15:50.100]  雖然聽到保羅帶領了許多外邦人
[00:15:50.100 --> 00:15:52.100]  即是非猶太人信主
[00:15:52.100 --> 00:15:56.100]  但只能算是聽聞
[00:15:56.100 --> 00:16:01.100]  不過藉著那些錢財上的捐獻
[00:16:01.100 --> 00:16:03.100]  使他們真正知道
[00:16:03.100 --> 00:16:06.100]  外邦人真是信了主
[00:16:06.100 --> 00:16:10.100]  而產生出慷慨捐獻的行為
[00:16:10.100 --> 00:16:13.100]  那他們知道之後會怎樣呢?
[00:16:13.100 --> 00:16:17.100]  第十四節說 切切想念你們
[00:16:17.100 --> 00:16:20.100]  為你們祈禱
[00:16:20.100 --> 00:16:24.100]  不知道大家是否希望有人想念你們
[00:16:24.100 --> 00:16:26.100]  又為你們禱告
[00:16:26.100 --> 00:16:29.100]  我在從前的教會工作
[00:16:29.100 --> 00:16:34.100]  從來沒有病過要進醫院
[00:16:34.100 --> 00:16:39.100]  所以大興姐妹不是有很多機會為我祈禱
[00:16:39.100 --> 00:16:42.100]  但是過去三年
[00:16:42.100 --> 00:16:44.100]  退休後開始
[00:16:44.100 --> 00:16:47.100]  每年我都要進醫院一次
[00:16:47.100 --> 00:16:50.100]  最近就做小腸氣手術
[00:16:50.100 --> 00:16:52.100]  是最輕微的手術
[00:16:52.100 --> 00:16:55.100]  做完手術住一晚院
[00:16:55.100 --> 00:17:00.100]  上午已經可以回家養病
[00:17:00.100 --> 00:17:02.100]  休息一個星期
[00:17:02.100 --> 00:17:04.100]  基本上就沒有什麼痛
[00:17:04.100 --> 00:17:06.100]  醫生還告訴我
[00:17:06.100 --> 00:17:09.100]  兩個星期以後
[00:17:09.100 --> 00:17:11.100]  你可以去打高爾夫球了
[00:17:11.100 --> 00:17:13.100]  但是由於患病
[00:17:13.100 --> 00:17:17.100]  從前很多大興姐妹都來關心我
[00:17:17.100 --> 00:17:20.100]  還時常在教會裡為我禱告
[00:17:20.100 --> 00:17:22.100]  這些行為
[00:17:22.100 --> 00:17:26.100]  其實就是讓耶穌基督的愛
[00:17:26.100 --> 00:17:29.100]  在信徒身上彰顯出來
[00:17:29.100 --> 00:17:33.100]  也讓上帝得榮耀
[00:17:33.100 --> 00:17:35.100]  正如主耶穌所說
[00:17:35.100 --> 00:17:38.100]  我賜給你們一條新命令
[00:17:38.100 --> 00:17:42.100]  乃是叫你們彼此相愛
[00:17:42.100 --> 00:17:44.100]  我怎樣愛你們
[00:17:44.100 --> 00:17:48.100]  你們也要怎樣彼此相愛
[00:17:48.100 --> 00:17:50.100]  你們若彼此相愛
[00:17:50.100 --> 00:17:53.100]  眾人因此就認出
[00:17:53.100 --> 00:17:56.100]  你們是我的門徒了
[00:17:56.100 --> 00:18:01.100]  在《約翰福音》十三章三十四到三十五節
[00:18:01.100 --> 00:18:06.100]  讓我總結一下捐獻或奉獻的果效
[00:18:06.100 --> 00:18:08.100]  第一,越捐越有
[00:18:08.100 --> 00:18:11.100]  因為上帝會繼續賜福給我們
[00:18:11.100 --> 00:18:14.100]  使我們凡事付足能多多施捨
[00:18:14.100 --> 00:18:18.100]  第二,使我們爭取一些仁義的果子
[00:18:18.100 --> 00:18:21.100]  回到天家之後就會看到
[00:18:21.100 --> 00:18:24.100]  第三,使受惠的人
[00:18:24.100 --> 00:18:27.100]  包括信徒和非信徒
[00:18:27.100 --> 00:18:32.100]  都會對上帝生發出感謝的心
[00:18:32.100 --> 00:18:39.100]  第四,捐獻是見證我們的信心是真實的
[00:18:39.100 --> 00:18:42.100]  第五,使受惠的信徒
[00:18:42.100 --> 00:18:46.100]  非常樂意為我們祈禱
[00:18:46.100 --> 00:18:52.100]  第六,使上帝得到榮耀重贊
[00:18:52.100 --> 00:18:57.100]  感謝上帝,因為祂有講不盡的恩賜
[00:18:57.100 --> 00:19:00.100]  求主加添我們的信心
[00:19:00.100 --> 00:19:03.100]  甘心樂意地奉獻
[00:19:03.100 --> 00:19:06.100]  讓我們一起祈禱
[00:19:06.100 --> 00:19:11.100]  聖母,感謝祢賜給我們講不盡的恩典
[00:19:11.100 --> 00:19:14.100]  今天是教會的感恩主日
[00:19:14.100 --> 00:19:18.100]  求祢賜給我們樂捐的後因
[00:19:18.100 --> 00:19:20.100]  歡喜快樂地奉獻
[00:19:20.100 --> 00:19:23.100]  由我們所做的一切榮耀祢
[00:19:23.100 --> 00:19:26.100]  奉耶穌基督的名祈禱
[00:19:26.100 --> 00:19:28.100]  阿們
