
[00:00:00.000 --> 00:00:04.000]  George Cullen 說過一句話,他說如果你不喜歡你的工作
[00:06:03.000 --> 00:06:06.000]  OK 再看一個
[00:06:06.000 --> 00:06:08.000]  如果你的household income
[00:06:08.000 --> 00:06:10.000]  是四萬八一年的話
[00:06:10.000 --> 00:06:15.000]  你在全世界是top 1%的有錢人
[00:06:15.000 --> 00:06:17.000]  top 1%
[00:06:17.000 --> 00:06:18.000]  OK
[00:06:18.000 --> 00:06:20.000]  所以首先要跟大家說一聲
[00:06:20.000 --> 00:06:22.000]  Congratulations
[00:06:22.000 --> 00:06:23.000]  就是恭喜
[00:06:23.000 --> 00:06:24.000]  我們在座每一位
[00:06:24.000 --> 00:06:26.000]  應該都是top 1%的有錢人
[00:06:26.000 --> 00:06:28.000]  你們都非常有錢
[00:06:28.000 --> 00:06:29.000]  非常有錢
[00:06:29.000 --> 00:06:31.000]  你知道我在三股的時候
[00:06:31.000 --> 00:06:33.000]  大概前幾個月吧
[00:06:33.000 --> 00:06:34.000]  有人過來跟我聊天
[00:06:34.000 --> 00:06:35.000]  他跟我說
[00:06:35.000 --> 00:06:36.000]  他讀很多歷史
[00:06:36.000 --> 00:06:37.000]  他說歷史
[00:06:37.000 --> 00:06:38.000]  他就跟我說
[00:06:38.000 --> 00:06:40.000]  你知道在歷史裡面介紹
[00:06:40.000 --> 00:06:41.000]  那些帝皇的生活
[00:06:41.000 --> 00:06:42.000]  那些皇帝的生活
[00:06:42.000 --> 00:06:44.000]  他說你知道五百年前
[00:06:44.000 --> 00:06:49.000]  只有皇帝或者皇宮裡面的皇室成員
[00:06:49.000 --> 00:06:51.000]  才能夠享受的吃的東西
[00:06:51.000 --> 00:06:53.000]  住的那個condition
[00:06:53.000 --> 00:06:54.000]  住房condition
[00:06:54.000 --> 00:06:56.000]  他說現在我們每個人
[00:06:56.000 --> 00:06:59.000]  都在享受那個level的life
[00:06:59.000 --> 00:07:01.000]  就是五百年前只有皇帝
[00:07:01.000 --> 00:07:02.000]  才能夠有那種
[00:07:02.000 --> 00:07:04.000]  這種living condition
[00:07:04.000 --> 00:07:06.000]  現在我們普通市民
[00:07:06.000 --> 00:07:08.000]  其實都能夠享受得到
[00:07:08.000 --> 00:07:10.000]  所以congratulations
[00:07:10.000 --> 00:07:11.000]  我們這邊應該
[00:07:11.000 --> 00:07:13.000]  只要你們好好工作
[00:07:13.000 --> 00:07:14.000]  應該你們這一輩子
[00:07:14.000 --> 00:07:18.000]  應該會在top 1%的earner裡面
[00:07:18.000 --> 00:07:19.000]  所以我們應該是
[00:07:19.000 --> 00:07:20.000]  每天起來
[00:07:20.000 --> 00:07:22.000]  應該你都會有這種感覺
[00:07:22.000 --> 00:07:23.000]  覺得wow
[00:07:23.000 --> 00:07:24.000]  I'm so rich
[00:07:24.000 --> 00:07:25.000]  I'm so rich
[00:07:25.000 --> 00:07:26.000]  但是問題是
[00:07:26.000 --> 00:07:29.000]  現在有一個更悲慘的reality
[00:07:29.000 --> 00:07:31.000]  But in reality
[00:07:31.000 --> 00:07:34.000]  只有極少數的人
[00:07:34.000 --> 00:07:37.000]  會覺得我自己很富裕
[00:07:37.000 --> 00:07:38.000]  這是reality
[00:07:38.000 --> 00:07:39.000]  就是你看到是不一樣的
[00:07:39.000 --> 00:07:40.000]  reality suppose
[00:07:40.000 --> 00:07:41.000]  我們起來應該覺得
[00:07:41.000 --> 00:07:42.000]  wow I'm so rich
[00:07:42.000 --> 00:07:44.000]  因為我是top 1%
[00:07:44.000 --> 00:07:47.000]  或者我比很多top 1%都更有錢
[00:07:47.000 --> 00:07:49.000]  但是為什麼很多人起來覺得
[00:07:49.000 --> 00:07:51.000]  I'm so poor
[00:07:51.000 --> 00:07:52.000]  我好像很貧窮
[00:07:52.000 --> 00:07:54.000]  我不覺得我是一個很有錢的人
[00:07:54.000 --> 00:07:55.000]  我還是覺得很不滿足
[00:07:55.000 --> 00:07:56.000]  不開心
[00:07:56.000 --> 00:07:58.000]  為什麼會這樣呢
[00:07:58.000 --> 00:08:01.000]  那今天也是我們今天講的題目
[00:08:01.000 --> 00:08:03.000]  為什麼我們不覺得很富有呢
[00:08:03.000 --> 00:08:06.000]  雖然我們是1%
[00:08:06.000 --> 00:08:08.000]  其中一個原因就是
[00:08:08.000 --> 00:08:11.000]  因為有時候不知不覺
[00:08:11.000 --> 00:08:13.000]  我們成為了錢財的奴隸
[00:08:13.000 --> 00:08:15.000]  那這邊我畫了兩個字
[00:08:15.000 --> 00:08:16.000]  第一個是奴隸
[00:08:16.000 --> 00:08:18.000]  你知道如果
[00:08:18.000 --> 00:08:19.000]  無論你有多少錢
[00:08:19.000 --> 00:08:21.000]  只要你是錢的奴隸
[00:08:21.000 --> 00:08:23.000]  你就一定不會富足的
[00:08:23.000 --> 00:08:26.000]  因為沒有人會把富足跟奴隸
[00:08:26.000 --> 00:08:27.000]  擺在一起說的
[00:08:27.000 --> 00:08:28.000]  你不會說
[00:08:28.000 --> 00:08:31.000]  Oh he is such a wealthy slave
[00:08:31.000 --> 00:08:32.000]  不會這樣講
[00:08:32.000 --> 00:08:33.000]  如果你是slave
[00:08:33.000 --> 00:08:34.000]  You are poor
[00:08:34.000 --> 00:08:36.000]  你是主人才可以開始說
[00:08:36.000 --> 00:08:37.000]  你有多少錢
[00:08:37.000 --> 00:08:40.000]  第二個是不知不覺
[00:08:40.000 --> 00:08:42.000]  所以你知道
[00:08:42.000 --> 00:08:44.000]  我們沒有人想說
[00:08:44.000 --> 00:08:46.000]  我故意想要做錢的奴隸
[00:08:46.000 --> 00:08:47.000]  不會
[00:08:47.000 --> 00:08:49.000]  我們通常都是不知不覺的當中
[00:08:49.000 --> 00:08:52.000]  慢慢變成了錢的奴隸
[00:08:52.000 --> 00:08:53.000]  有一天我們醒來
[00:08:53.000 --> 00:08:55.000]  雖然其實在客觀的環境
[00:08:55.000 --> 00:08:56.000]  我們已經算蠻有錢
[00:08:56.000 --> 00:08:58.000]  可是沒有人覺得我很富足
[00:08:58.000 --> 00:09:00.000]  沒有人醒來覺得說
[00:09:00.000 --> 00:09:02.000]  I am done making money
[00:09:02.000 --> 00:09:03.000]  大家就覺得我很不滿意
[00:09:03.000 --> 00:09:06.000]  我還是不夠錢
[00:09:06.000 --> 00:09:08.000]  因為錢財是最好的奴隸
[00:09:08.000 --> 00:09:10.000]  但是卻是最壞的主人
[00:09:10.000 --> 00:09:12.000]  所以如果你是錢財的主人
[00:09:12.000 --> 00:09:14.000]  你可以駕馭它的話
[00:09:14.000 --> 00:09:16.000]  它會非常好
[00:09:16.000 --> 00:09:18.000]  它會很聽你的話
[00:09:18.000 --> 00:09:19.000]  有錢能使什麼
[00:09:19.000 --> 00:09:20.000]  推磨嘛
[00:09:20.000 --> 00:09:21.000]  所以錢如果聽你的話
[00:09:21.000 --> 00:09:22.000]  它會乖乖的
[00:09:22.000 --> 00:09:25.000]  但是如果你把錢當成你的主人
[00:09:25.000 --> 00:09:27.000]  它會是最壞的主人
[00:09:27.000 --> 00:09:29.000]  You are gonna be miserable
[00:09:29.000 --> 00:09:31.000]  因為如果你是聽錢的話
[00:09:31.000 --> 00:09:33.000]  那今天我們就來看說
[00:09:33.000 --> 00:09:36.000]  到底我們怎麼樣可以避免
[00:09:36.000 --> 00:09:38.000]  成為錢財的一個奴隸
[00:09:38.000 --> 00:09:39.000]  到底有什麼事情
[00:09:39.000 --> 00:09:42.000]  讓我們變成了錢財的奴隸呢
[00:09:42.000 --> 00:09:43.000]  第二個
[00:09:43.000 --> 00:09:46.000]  如果你開始把希望
[00:09:46.000 --> 00:09:49.000]  把你的hope放在錢上面的話
[00:09:49.000 --> 00:09:52.000]  這是你成為錢財奴隸的第一步
[00:09:52.000 --> 00:09:53.000]  這是你的first step
[00:09:53.000 --> 00:09:55.000]  而且你不知不覺
[00:09:55.000 --> 00:09:57.000]  變成你的first step
[00:09:57.000 --> 00:09:58.000]  我們來看一段經文好不好
[00:09:58.000 --> 00:10:00.000]  一起來讀好不好
[00:10:00.000 --> 00:10:03.000]  對那些金氏富足的人
[00:10:03.000 --> 00:10:06.000]  你要警戒他們不可驕傲
[00:10:06.000 --> 00:10:08.000]  不要把希望寄託在
[00:10:08.000 --> 00:10:10.000]  不可靠的錢財物上
[00:10:10.000 --> 00:10:12.000]  而要倚靠那把萬物
[00:10:12.000 --> 00:10:16.000]  豐豐富富的賜給我們享受的上帝
[00:10:16.000 --> 00:10:18.000]  所以這是提莫泰前書
[00:10:18.000 --> 00:10:19.000]  保羅教提莫泰說
[00:10:19.000 --> 00:10:21.000]  教會他們應該有一群有錢人
[00:10:21.000 --> 00:10:24.000]  就是當初金氏很有錢的人
[00:10:24.000 --> 00:10:27.000]  提莫泰就要特別告訴他們說
[00:10:27.000 --> 00:10:29.000]  對那些金氏富足的人
[00:10:29.000 --> 00:10:30.000]  保羅教提莫泰
[00:10:30.000 --> 00:10:32.000]  你要警告他們不可驕傲
[00:10:32.000 --> 00:10:33.000]  所以他知道
[00:10:33.000 --> 00:10:35.000]  他應該跟有錢人打過交道
[00:10:35.000 --> 00:10:37.000]  知道有錢人有多驕傲
[00:10:37.000 --> 00:10:39.000]  第二點他把
[00:10:39.000 --> 00:10:41.000]  他也知道有錢人裡面有個心態
[00:10:41.000 --> 00:10:44.000]  他就說不要把hope
[00:10:44.000 --> 00:10:46.000]  你的盼望希望
[00:10:46.000 --> 00:10:49.000]  寄託在不可靠的錢財上
[00:10:49.000 --> 00:10:51.000]  而是要倚靠那把萬物
[00:10:51.000 --> 00:10:54.000]  豐豐富富賜給我們享受的神
[00:10:54.000 --> 00:10:56.000]  所以這就是保羅教提莫泰
[00:10:56.000 --> 00:10:57.000]  你要提醒有錢人
[00:10:57.000 --> 00:10:59.000]  如果要他們在教會裡面
[00:10:59.000 --> 00:11:02.000]  能夠成為一個很好的有錢人
[00:11:02.000 --> 00:11:04.000]  我們不是很多人會做有錢人
[00:11:04.000 --> 00:11:06.000]  我們都可能會成為有錢人
[00:11:06.000 --> 00:11:08.000]  可是成為有錢人
[00:11:08.000 --> 00:11:09.000]  跟會懂得做有錢人
[00:11:09.000 --> 00:11:11.000]  是不一樣的觀念
[00:11:11.000 --> 00:11:13.000]  有些是我可以成為有錢人
[00:11:13.000 --> 00:11:16.000]  可是我不會怎麼樣做一個有錢人
[00:11:16.000 --> 00:11:17.000]  你們有沒有遇過一些朋友
[00:11:17.000 --> 00:11:19.000]  是沒錢的時候滿正常的
[00:11:19.000 --> 00:11:21.000]  突然間有錢了就
[00:11:21.000 --> 00:11:23.000]  就完全變得好像很怪異
[00:11:23.000 --> 00:11:24.000]  很奇奇怪怪
[00:11:24.000 --> 00:11:26.000]  就完全走了樣
[00:11:26.000 --> 00:11:27.000]  所以那種人就是
[00:11:27.000 --> 00:11:28.000]  他可以成為有錢
[00:11:28.000 --> 00:11:29.000]  可是他不知道
[00:11:29.000 --> 00:11:31.000]  怎麼去做一個有錢人
[00:11:31.000 --> 00:11:32.000]  他們不知道說
[00:11:32.000 --> 00:11:33.000]  有錢了之後
[00:11:33.000 --> 00:11:35.000]  我應該怎麼生活
[00:11:35.000 --> 00:11:36.000]  我的言行舉止
[00:11:36.000 --> 00:11:37.000]  應該怎麼樣處理
[00:11:37.000 --> 00:11:38.000]  我才能夠變成一個
[00:11:38.000 --> 00:11:40.000]  很可愛的有錢人
[00:11:40.000 --> 00:11:41.000]  當神看到覺得
[00:11:41.000 --> 00:11:42.000]  我把錢給你
[00:11:42.000 --> 00:11:44.000]  可是你還是可以很榮耀我
[00:11:44.000 --> 00:11:45.000]  大家看到都覺得
[00:11:45.000 --> 00:11:47.000]  我也想成為基督徒
[00:11:47.000 --> 00:11:48.000]  不是很多人是這樣
[00:11:48.000 --> 00:11:49.000]  有些人就是突然間有了錢
[00:11:49.000 --> 00:11:51.000]  就變得怪怪的這樣子
[00:11:51.000 --> 00:11:52.000]  所以有一個就是
[00:11:52.000 --> 00:11:55.000]  如果我們開始把希望
[00:11:55.000 --> 00:11:56.000]  放在不可靠的錢財上
[00:11:56.000 --> 00:11:59.000]  這是我們的第一步
[00:11:59.000 --> 00:12:00.000]  你覺得窮人跟有錢
[00:12:00.000 --> 00:12:03.000]  哪一個比較大方
[00:12:03.000 --> 00:12:04.000]  哪個比較大方
[00:12:04.000 --> 00:12:07.000]  覺得窮人比較大方的舉手
[00:12:07.000 --> 00:12:08.000]  很有智慧
[00:12:08.000 --> 00:12:13.000]  覺得有錢比較大方的舉手
[00:12:13.000 --> 00:12:15.000]  有些人覺得有錢比較大方
[00:12:15.000 --> 00:12:19.000]  根據美國的survey說
[00:12:19.000 --> 00:12:21.000]  The more money Americans have
[00:12:21.000 --> 00:12:23.000]  the less they give away
[00:12:23.000 --> 00:12:24.000]  所以根據美國的survey
[00:12:24.000 --> 00:12:28.000]  美國人是越多錢越小氣
[00:12:28.000 --> 00:12:30.000]  他們越stingy
[00:12:30.000 --> 00:12:31.000]  越不想給錢
[00:12:31.000 --> 00:12:36.000]  那你說為什麼窮人比較容易大方
[00:12:36.000 --> 00:12:38.000]  反而有錢比較小氣呢
[00:12:38.000 --> 00:12:40.000]  我告訴你為什麼
[00:12:40.000 --> 00:12:41.000]  因為有一些東西叫做
[00:12:41.000 --> 00:12:43.000]  The migration of hope
[00:12:43.000 --> 00:12:45.000]  這是一張一塊錢
[00:12:45.000 --> 00:12:46.000]  上面寫著
[00:12:46.000 --> 00:12:49.000]  In God we trust
[00:12:49.000 --> 00:12:51.000]  所以以前我們的forefather很有智慧
[00:12:51.000 --> 00:12:53.000]  他知道說在錢上面
[00:12:53.000 --> 00:12:55.000]  印了這個不斷提醒你說
[00:12:55.000 --> 00:12:56.000]  我們信的是神
[00:12:56.000 --> 00:12:58.000]  不是信這張錢
[00:12:58.000 --> 00:12:59.000]  一塊錢的時候很容易
[00:12:59.000 --> 00:13:01.000]  It's easy
[00:13:01.000 --> 00:13:03.000]  當你只有一塊錢的時候
[00:13:03.000 --> 00:13:05.000]  In God we trust是很簡單的事
[00:13:05.000 --> 00:13:08.000]  可是如果
[00:13:08.000 --> 00:13:11.000]  這是美國的最新發行的
[00:13:11.000 --> 00:13:14.000]  One million dollar bill
[00:13:14.000 --> 00:13:16.000]  當你有one million的時候
[00:13:16.000 --> 00:13:18.000]  In God we trust
[00:13:18.000 --> 00:13:20.000]  就變成是一個很大的挑戰
[00:13:20.000 --> 00:13:22.000]  為什麼呢
[00:13:22.000 --> 00:13:24.000]  因為migration of hope
[00:13:24.000 --> 00:13:26.000]  有個牧師說這叫migration of hope
[00:13:26.000 --> 00:13:27.000]  意思就是說
[00:13:27.000 --> 00:13:28.000]  migration就是轉移
[00:13:28.000 --> 00:13:30.000]  也就是把你的希望
[00:13:30.000 --> 00:13:33.000]  本來你把hope放在神身上
[00:13:33.000 --> 00:13:35.000]  可是當你慢慢有錢的時候
[00:13:35.000 --> 00:13:37.000]  不知不覺那個hope就移民了
[00:13:37.000 --> 00:13:39.000]  移民開始慢慢慢慢
[00:13:39.000 --> 00:13:41.000]  從一塊一百一千
[00:13:41.000 --> 00:13:43.000]  突然到一百萬的時候
[00:13:43.000 --> 00:13:45.000]  你突然間發現
[00:13:45.000 --> 00:13:48.000]  我的希望開始放在錢上面
[00:13:48.000 --> 00:13:50.000]  而不是放在神那裡
[00:13:50.000 --> 00:13:54.000]  這就是我們成為奴隸的first step
[00:13:54.000 --> 00:13:55.000]  第一步
[00:13:55.000 --> 00:13:57.000]  所以當我們migration of hope
[00:13:57.000 --> 00:13:58.000]  當我們開始把盼望
[00:13:58.000 --> 00:14:00.000]  放在錢上面的時候
[00:14:00.000 --> 00:14:03.000]  就開始成為我們的第一步了
[00:14:03.000 --> 00:14:04.000]  當你開始把希望
[00:14:04.000 --> 00:14:07.000]  從神身上轉移到錢身上的時候
[00:14:07.000 --> 00:14:09.000]  你開始成為錢債奴隸的第一步
[00:14:09.000 --> 00:14:11.000]  你知道當你沒錢的時候
[00:14:11.000 --> 00:14:15.000]  你不會把希望放在錢上面的
[00:14:15.000 --> 00:14:16.000]  如果我銀行只有一千塊
[00:14:16.000 --> 00:14:18.000]  你問我來一千塊
[00:14:18.000 --> 00:14:20.000]  Just give you
[00:14:20.000 --> 00:14:21.000]  我就給你
[00:14:21.000 --> 00:14:22.000]  因為對我來講
[00:14:22.000 --> 00:14:25.000]  多一千塊跟少一千塊沒差的
[00:14:25.000 --> 00:14:26.000]  萬一有事發生的時候
[00:14:26.000 --> 00:14:28.000]  那一千塊是救不了我的
[00:14:28.000 --> 00:14:30.000]  就是對我來講
[00:14:30.000 --> 00:14:31.000]  我很容易就說
[00:14:31.000 --> 00:14:32.000]  我的盼望在神那邊
[00:14:32.000 --> 00:14:34.000]  因為反正我只有一千塊
[00:14:34.000 --> 00:14:36.000]  就算有事那一千塊也救不了我
[00:14:36.000 --> 00:14:37.000]  所以我知道
[00:14:37.000 --> 00:14:39.000]  My hope
[00:14:39.000 --> 00:14:41.000]  我的安全感
[00:14:41.000 --> 00:14:43.000]  一定是我的神才可以
[00:14:43.000 --> 00:14:46.000]  但是如果當我有一百萬的時候
[00:14:46.000 --> 00:14:47.000]  That's a different story
[00:14:47.000 --> 00:14:49.000]  我就開始想了
[00:14:49.000 --> 00:14:50.000]  萬一有事
[00:14:50.000 --> 00:14:53.000]  搞不好一百萬可以幫得到我
[00:14:53.000 --> 00:14:55.000]  Maybe I can put my hope
[00:14:55.000 --> 00:14:57.000]  in my one million dollar
[00:14:57.000 --> 00:14:59.000]  那時候你發現有錢就開始
[00:14:59.000 --> 00:15:01.000]  The thinking就不同了
[00:15:01.000 --> 00:15:03.000]  我們以前當我們只有一萬塊的時候
[00:15:03.000 --> 00:15:04.000]  Doesn't matter
[00:15:04.000 --> 00:15:06.000]  反正有什麼事發生
[00:15:06.000 --> 00:15:07.000]  他也救不了我
[00:15:07.000 --> 00:15:08.000]  我的盼望本來就在神那邊
[00:15:08.000 --> 00:15:09.000]  要拿拿去
[00:15:09.000 --> 00:15:11.000]  但我這一百萬的時候就不一樣了
