
[00:00:00.000 --> 00:00:02.000]  早晨各位頂姐妹
[00:07:46.000 --> 00:07:52.000]  所以這個公平就不會是同等的意思
[00:07:52.000 --> 00:07:56.000]  在當中,我們更加不會
[00:07:56.000 --> 00:07:59.000]  保羅不會要求多不多教會
[00:07:59.000 --> 00:08:06.000]  要和信徒擁有同等或相同的財富
[00:08:06.000 --> 00:08:09.000]  或是相同的收入
[00:08:09.000 --> 00:08:15.000]  所以根據13-15節的意思
[00:08:15.000 --> 00:08:19.000]  似乎是一種分享
[00:08:19.000 --> 00:08:21.000]  公平是一種分享
[00:08:21.000 --> 00:08:27.000]  一種彼此互動,資源共享的概念
[00:08:27.000 --> 00:08:31.000]  我們再看13-15節
[00:08:31.000 --> 00:08:33.000]  那裡說到
[00:08:33.000 --> 00:08:36.000]  當然我不是說你們的捐獻
[00:08:36.000 --> 00:08:41.000]  應該要令人生活舒適
[00:08:41.000 --> 00:08:44.000]  自己就生活困苦
[00:08:44.000 --> 00:08:47.000]  我只是說要公平一點
[00:08:47.000 --> 00:08:49.000]  現在你們是充裕的
[00:08:49.000 --> 00:08:52.000]  能夠接濟有需要的人
[00:08:52.000 --> 00:08:54.000]  將來他們的充裕
[00:08:54.000 --> 00:08:58.000]  也可以在你們有需要的時候
[00:08:58.000 --> 00:09:00.000]  和你們分享
[00:09:00.000 --> 00:09:04.000]  這就是公平
[00:09:04.000 --> 00:09:07.000]  保羅的公平的意思
[00:09:07.000 --> 00:09:10.000]  其實是一種按著能力
[00:09:10.000 --> 00:09:14.000]  去互相補足的概念
[00:09:14.000 --> 00:09:16.000]  在13節裡
[00:09:16.000 --> 00:09:20.000]  我特意用了一個新普及譯本
[00:09:20.000 --> 00:09:25.000]  比較淺白的,一讀下去就明白了
[00:09:25.000 --> 00:09:27.000]  保羅這裡說到
[00:09:27.000 --> 00:09:30.000]  我們不是要刻意令自己很慘
[00:09:30.000 --> 00:09:33.000]  而令別人很舒適
[00:09:33.000 --> 00:09:35.000]  即是說我們不用吃粥水
[00:09:35.000 --> 00:09:38.000]  然後別人吃雞腿
[00:09:38.000 --> 00:09:41.000]  而是要按照能力
[00:09:41.000 --> 00:09:44.000]  12節裡保羅勸導哥倫多教會
[00:09:44.000 --> 00:09:46.000]  是按著所擁有的
[00:09:46.000 --> 00:09:49.000]  而不是按著所沒有的去做
[00:09:49.000 --> 00:09:52.000]  所以這是按著能力
[00:09:52.000 --> 00:09:57.000]  將自己的豐富和別人分享
[00:09:57.000 --> 00:10:01.000]  這是一個比較重要的
[00:10:01.000 --> 00:10:03.000]  一個公平的意思
[00:10:03.000 --> 00:10:04.000]  就是分享
[00:10:04.000 --> 00:10:07.000]  14節更加將分享說得很清晰
[00:10:07.000 --> 00:10:09.000]  直接用分享這個字
[00:10:09.000 --> 00:10:14.000]  就是分享彼此互動的行為
[00:10:14.000 --> 00:10:21.000]  以及你看到是一個施與接受的關係
[00:10:21.000 --> 00:10:23.000]  一個施與受的關係
[00:10:23.000 --> 00:10:25.000]  保羅想表達的是什麼呢?
[00:10:25.000 --> 00:10:29.000]  原來捐助或捐獻的事情上
[00:10:29.000 --> 00:10:31.000]  是沒有貴賤之分的
[00:10:31.000 --> 00:10:35.000]  因為沒有人永遠會站在施的一方
[00:10:35.000 --> 00:10:39.000]  也沒有人永遠會站在受的一方
[00:10:39.000 --> 00:10:42.000]  特別是現在新冠疫情底下
[00:10:42.000 --> 00:10:44.000]  我們看得更加清楚
[00:10:44.000 --> 00:10:48.000]  更加明白這個經文的意思
[00:10:48.000 --> 00:10:52.000]  社會上一些很突如其來的疫情
[00:10:52.000 --> 00:10:55.000]  這是世界上
[00:10:55.000 --> 00:11:00.000]  令到這個經濟有突如其來的變化
[00:11:00.000 --> 00:11:03.000]  而這個變化就是
[00:11:03.000 --> 00:11:08.000]  其實我相信新冠疫情應該影響全球的人
[00:11:08.000 --> 00:11:10.000]  包括我們所有的人
[00:11:10.000 --> 00:11:12.000]  一個巨大的轉變
[00:11:12.000 --> 00:11:16.000]  有些人的家庭會縮水
[00:11:16.000 --> 00:11:20.000]  有些人的公司倒閉了
[00:11:20.000 --> 00:11:23.000]  所以有些人會被裁員
[00:11:23.000 --> 00:11:27.000]  經濟上從充裕變得很拮据
[00:11:27.000 --> 00:11:32.000]  有些人由有屋住到沒有屋住
[00:11:32.000 --> 00:11:34.000]  我曾經在派發的過程中
[00:11:34.000 --> 00:11:38.000]  有機會與一些露宿者分享和聊天
[00:11:38.000 --> 00:11:41.000]  他原來是一個新人
[00:11:41.000 --> 00:11:46.000]  他說他也是剛剛來到這個隧道睡覺
[00:11:46.000 --> 00:11:48.000]  我問他為什麼
[00:11:48.000 --> 00:11:50.000]  他回答說你身光頸靚
[00:11:50.000 --> 00:11:52.000]  不像是露宿者
[00:11:52.000 --> 00:11:55.000]  他說他以前有屋住
[00:11:55.000 --> 00:11:56.000]  住劏房
[00:11:56.000 --> 00:12:00.000]  但因為裁員幾個月也找不到工作
[00:12:00.000 --> 00:12:02.000]  所以沒辦法
[00:12:02.000 --> 00:12:05.000]  連那間屋也付不起租金
[00:12:05.000 --> 00:12:09.000]  所以就去隧道睡覺
[00:12:09.000 --> 00:12:12.000]  原來在我們派發的過程中
[00:12:12.000 --> 00:12:18.000]  突然湧現了很多新的面孔
[00:12:18.000 --> 00:12:20.000]  分隧道
[00:12:20.000 --> 00:12:23.000]  所以我們也知道
[00:12:23.000 --> 00:12:27.000]  在這個均平的概念中
[00:12:27.000 --> 00:12:31.000]  沒有人會永遠成為一個施與解放
[00:12:31.000 --> 00:12:35.000]  也沒有人說自己一定會接受
[00:12:35.000 --> 00:12:37.000]  或者是施與
[00:12:37.000 --> 00:12:39.000]  所以在疫情之下
[00:12:39.000 --> 00:12:41.000]  我們要反思一件事
[00:12:41.000 --> 00:12:44.000]  今天我們所擁有的一切
[00:12:44.000 --> 00:12:46.000]  都不是必然的
[00:12:46.000 --> 00:12:49.000]  都是神的恩典
[00:12:49.000 --> 00:12:53.000]  無論今天我們落在施與的一方
[00:12:53.000 --> 00:12:55.000]  還是接受的一方
[00:12:55.000 --> 00:12:58.000]  都是神看顧我們
[00:12:58.000 --> 00:13:02.000]  有人願意施與給我們
[00:13:02.000 --> 00:13:03.000]  我們去接受
[00:13:03.000 --> 00:13:05.000]  其實都是神的恩典
[00:13:05.000 --> 00:13:07.000]  也不是我們想要的
[00:13:07.000 --> 00:13:10.000]  但在這個情況下
[00:13:10.000 --> 00:13:14.000]  我們真的要去接受別人的施與
[00:13:14.000 --> 00:13:17.000]  當然施與的人也不能老定
[00:13:17.000 --> 00:13:20.000]  你不一定會永遠是施與的一方
[00:13:20.000 --> 00:13:23.000]  所以這個疫情讓我們反思很多事情
[00:13:23.000 --> 00:13:26.000]  保羅在這個行傳裡面
[00:13:26.000 --> 00:13:27.000]  也教導了他的門徒
[00:13:27.000 --> 00:13:31.000]  他說我凡事給你們做榜樣
[00:13:31.000 --> 00:13:34.000]  讓你們知道應該如何去勞苦
[00:13:34.000 --> 00:13:36.000]  輔助軟弱的人
[00:13:36.000 --> 00:13:39.000]  又當紀念主耶穌的話
[00:13:39.000 --> 00:13:41.000]  施比受更為有福
[00:13:41.000 --> 00:13:45.000]  很多慈善團體都用聖經這句話
[00:13:45.000 --> 00:13:48.000]  施比受更為有福
[00:13:48.000 --> 00:13:51.000]  讓姐妹們能夠施與
[00:13:51.000 --> 00:13:55.000]  有能力作出捐獻
[00:13:55.000 --> 00:13:58.000]  其實都是一份極大的福氣
[00:13:58.000 --> 00:14:00.000]  同不同意?
[00:14:00.000 --> 00:14:02.000]  這是神的恩典
[00:14:02.000 --> 00:14:06.000]  我們有榮幸去為主作供
[00:14:06.000 --> 00:14:11.000]  所以均平其實都是一種互相補足
[00:14:11.000 --> 00:14:15.000]  和資源共享的概念
[00:14:15.000 --> 00:14:20.000]  將我們現在的充裕或者豐裕
[00:14:20.000 --> 00:14:23.000]  補足別人的缺乏
[00:14:23.000 --> 00:14:26.000]  相反也是一樣
[00:14:26.000 --> 00:14:33.000]  當中是一種資源互動和共享的行為
[00:14:33.000 --> 00:14:38.000]  而這個行為也促成了人與人之間的關係
[00:14:38.000 --> 00:14:42.000]  彼此更加親密
[00:14:42.000 --> 00:14:47.000]  我們有一個銀行館或者有線飯堂
[00:14:47.000 --> 00:14:50.000]  我們派飯一些活動的相片
[00:14:50.000 --> 00:14:53.000]  當中我們不單派熱飯
[00:14:53.000 --> 00:14:57.000]  更加增加了我們人與人之間的關係
[00:14:57.000 --> 00:15:00.000]  可能我們最初不太認識他
[00:15:00.000 --> 00:15:02.000]  但我們派飯的時候
[00:15:02.000 --> 00:15:04.000]  我們會坐下來和他聊天
[00:15:04.000 --> 00:15:06.000]  有機會和他說兩句
[00:15:06.000 --> 00:15:10.000]  了解他們的背景和現況
[00:15:10.000 --> 00:15:14.000]  所以一些行動和活動
[00:15:14.000 --> 00:15:19.000]  也讓我們增加了社區與社區之間的結連
[00:15:19.000 --> 00:15:23.000]  所以我們現在坐落在金鐘
[00:15:23.000 --> 00:15:26.000]  但我們會落到油尖旺區
[00:15:26.000 --> 00:15:29.000]  特別現在我們在油麻地大角咀一帶
[00:15:29.000 --> 00:15:32.000]  去做一些派飯或慈善
[00:15:32.000 --> 00:15:35.000]  關顧弱勢社群的一些活動的時候
[00:15:35.000 --> 00:15:39.000]  我們是促進了我們社區之間的連結
[00:15:39.000 --> 00:15:42.000]  這個就是聖經所說的
[00:15:42.000 --> 00:15:45.000]  我們就是他的輪舍
[00:15:45.000 --> 00:15:50.000]  在十五節裏面,寶來用了一個舊約的例子
[00:15:50.000 --> 00:15:56.000]  再進一步給我們解釋了一個均平的概念
[00:15:56.000 --> 00:16:03.000]  多收的沒有,剩餘、少收的也沒有,不足
[00:16:03.000 --> 00:16:09.000]  這個是來自新土及日本的翻譯
[00:16:09.000 --> 00:16:14.000]  這句說話在舊約裏面出自昌一及記的十六章十八節
[00:16:14.000 --> 00:16:20.000]  背景就是以色列人在抗野裏面經歷了神的恩典
[00:16:20.000 --> 00:16:24.000]  馬拿,賜馬拿給他們吃
[00:16:24.000 --> 00:16:29.000]  馬拿就是一種圓圓的,小小粒白色的
[00:16:29.000 --> 00:16:32.000]  很有甜味的一些食物
[00:16:32.000 --> 00:16:35.000]  其實馬拿賜給他們是做早餐的
[00:16:35.000 --> 00:16:38.000]  如果你看回經文,做早餐
[00:16:38.000 --> 00:16:41.000]  今天馬拿不知道是不是一些超級食物
[00:16:41.000 --> 00:16:45.000]  可以做一個好一點的早餐
[00:16:45.000 --> 00:16:50.000]  但收拾馬拿是有一個規矩的
[00:16:50.000 --> 00:16:54.000]  按照個人每天的飯量
[00:16:54.000 --> 00:16:57.000]  即是你那天吃多少,你就收多少
[00:16:57.000 --> 00:17:00.000]  不能夠收多的,因為收多了
[00:17:00.000 --> 00:17:05.000]  經文就說他會生蟲,變臭
[00:17:05.000 --> 00:17:10.000]  但很奇怪,如果遇到第二天是安息日的時候
[00:17:10.000 --> 00:17:12.000]  你又可以多收一份
[00:17:12.000 --> 00:17:15.000]  即是你那天可以收兩份
[00:17:15.000 --> 00:17:19.000]  而第二天又不會生蟲,又不會變臭
[00:17:19.000 --> 00:17:24.000]  其實你又會看到這個生蟲變臭都不是必然的
[00:17:24.000 --> 00:17:26.000]  是依靠誰呢?
[00:17:26.000 --> 00:17:30.000]  是神,就是神說的一句話
[00:17:30.000 --> 00:17:38.000]  所以原來這個是出自神的作為和神的恩典
[00:17:38.000 --> 00:17:42.000]  就是神賜給當時的以色列人
[00:17:42.000 --> 00:17:47.000]  在曠野裡的食物,早餐
[00:17:47.000 --> 00:17:51.000]  很有趣,為何保羅將舊約的經文
[00:17:51.000 --> 00:17:55.000]  放在這個均平的概念裡
[00:17:55.000 --> 00:17:59.000]  就告訴你,正如多收的沒有剩餘
[00:17:59.000 --> 00:18:02.000]  少收的也沒有不足呢?
[00:18:02.000 --> 00:18:06.000]  這個就是我們要探究的原因
[00:18:06.000 --> 00:18:11.000]  經文在《出生日記》第十六章十七節,即是前一節裡
[00:18:11.000 --> 00:18:15.000]  就反映到一個現象就是
[00:18:15.000 --> 00:18:18.000]  有多收的,有少收的
[00:18:18.000 --> 00:18:22.000]  以色列人當時不聽話
[00:18:22.000 --> 00:18:27.000]  所以神給他們一個規矩
[00:18:27.000 --> 00:18:31.000]  多收都不能留到明天
[00:18:31.000 --> 00:18:34.000]  多收都沒辦法留
[00:18:34.000 --> 00:18:39.000]  這個反映出,當時的以色列人裡
[00:18:39.000 --> 00:18:43.000]  有些人有能力可以收多一點
[00:18:43.000 --> 00:18:51.000]  有些人沒能力,連他自己那天的飯糧都未必能夠收足
[00:18:51.000 --> 00:18:54.000]  這裡說的是一個什麼現象呢?
[00:18:54.000 --> 00:18:59.000]  就是那些少收的,為何會少收呢?
[00:18:59.000 --> 00:19:02.000]  那些少收的可能是一些老弱
[00:19:02.000 --> 00:19:06.000]  可能有殘疾,可能患病
[00:19:06.000 --> 00:19:10.000]  可能他們是當中的弱勢社群
[00:19:10.000 --> 00:19:12.000]  用今天的言語來說
[00:19:12.000 --> 00:19:17.000]  他們沒能力去收足那天要吃的飯糧
[00:19:17.000 --> 00:19:24.000]  神的規矩其實是鼓勵那些多收的
[00:19:24.000 --> 00:19:27.000]  可以跟那些少收的分享
[00:19:27.000 --> 00:19:32.000]  補足那些缺乏的,不足的人
[00:19:32.000 --> 00:19:36.000]  在曠野的環境下都可以有飽足
[00:19:36.000 --> 00:19:42.000]  因為瑪那的特性是不可以存留
[00:19:42.000 --> 00:19:45.000]  又不能帶走
[00:19:45.000 --> 00:19:52.000]  所以就好像今天的財寶一樣
[00:19:52.000 --> 00:20:00.000]  耶穌基督在登山補訓裏說到有關財寶的類似教導
[00:20:00.000 --> 00:20:06.000]  那裏記載在馬太福音6章19-20節
[00:20:06.000 --> 00:20:13.000]  那裏說不要為自己積贊財寶在地上有蟲子咬,能受壞
[00:20:13.000 --> 00:20:21.000]  要積贊財寶在天上,因為天上沒有蟲子咬,不能受壞
[00:20:21.000 --> 00:20:28.000]  最後就是因為你的財寶在哪裏,你的心就在哪裏
[00:20:28.000 --> 00:20:32.000]  保羅想提醒那麼多教會
[00:20:32.000 --> 00:20:39.000]  今天他們所領受的豐富其實都是神的恩典
[00:20:39.000 --> 00:20:46.000]  這些豐富的恩賜都是地上的財寶帶不走的
[00:20:46.000 --> 00:20:51.000]  所以保羅希望他們明白這個道理的時候
[00:20:51.000 --> 00:20:59.000]  願意向一些缺乏的人或者頂子妹去分享
[00:20:59.000 --> 00:21:07.000]  令他們同樣得到飽足,同享神豐富的恩典
[00:21:07.000 --> 00:21:14.000]  這個就是保羅想表達的君貧的概念
[00:21:14.000 --> 00:21:20.000]  君貧就是與人同享基督的愛
[00:21:20.000 --> 00:21:26.000]  保羅所說的君貧就是與人同享基督的愛
[00:21:26.000 --> 00:21:32.000]  頂子妹,臨後八章其實整章的經文都是講捐獻的主題
[00:21:32.000 --> 00:21:36.000]  特別是慈惠方面的捐獻
[00:21:36.000 --> 00:21:43.000]  他們是一間神很眷顧的教會,恩典又充足
[00:21:43.000 --> 00:21:50.000]  保羅期望他們能夠均平地分擔照顧貧窮人的負擔
[00:21:50.000 --> 00:21:54.000]  而這些貧窮人包括主內的肢體
[00:21:54.000 --> 00:21:58.000]  社會上基層的人士和弱勢社群
[00:21:58.000 --> 00:22:05.000]  當中保羅舉了很多例子,其實有兩個很重要的元素
[00:22:05.000 --> 00:22:12.000]  一個就是願做的心,一個就是願意做的心
[00:22:12.000 --> 00:22:16.000]  保羅在八章十一、十二節裡面
[00:22:16.000 --> 00:22:19.000]  其實出現了兩次願做的心
[00:22:19.000 --> 00:22:25.000]  頂子妹捐獻的事情,在保羅來看其實是一個侍奉
[00:22:25.000 --> 00:22:31.000]  好像一個服侍,我們可以去服侍主的機會
[00:22:31.000 --> 00:22:35.000]  我們可以看為一個服侍主的機會
[00:22:35.000 --> 00:22:43.000]  所以在捐獻的事情上,捐獻者必須出示一個願做的心
[00:22:43.000 --> 00:22:49.000]  就好像他舉馬提頓教會一樣,一個甘心樂意的心
[00:22:49.000 --> 00:22:52.000]  一個奉獻
[00:22:52.000 --> 00:22:56.000]  保羅特意提醒、勸勉多倫多教會
[00:22:56.000 --> 00:23:05.000]  捐助其他有需要或缺乏信徒的事情上,擔言了一年
[00:23:05.000 --> 00:23:12.000]  你們已經計劃了一年,令到現在還沒有啟動
[00:23:12.000 --> 00:23:17.000]  保羅在這裡不是用命令的語氣再一次強調
[00:23:17.000 --> 00:23:23.000]  我不是要吩咐你們,而是勸勉他們,給他們意見
[00:23:23.000 --> 00:23:27.000]  雖然保羅自認自己有這個權柄
[00:23:27.000 --> 00:23:34.000]  但保羅知道願做的心才是神所喜悅的方式
[00:23:34.000 --> 00:23:38.000]  所以頂子妹,我們也有一個疑問
[00:23:38.000 --> 00:23:47.000]  為什麼多倫多教會一直遲遲都不會作出慈惠捐獻的行動呢?
[00:23:47.000 --> 00:23:58.000]  他們一年前想幫助那些有缺乏信徒的心意或熱心,去了哪裡呢?
[00:23:58.000 --> 00:24:02.000]  是不是像今天我們遇到的事情一樣
[00:24:02.000 --> 00:24:05.000]  難道當時有大瘟疫?
[00:24:05.000 --> 00:24:12.000]  難道當時如果不是大瘟疫,他們怎會將整個計劃擱置了這麼久
[00:24:12.000 --> 00:24:20.000]  又突然煞停了?難道頂子妹的心意改變了?
[00:24:20.000 --> 00:24:26.000]  不要擱置在這裡,你知道用錢也可以計劃擱置在不同的地方
[00:24:26.000 --> 00:24:33.000]  我們不如多做一些教會的發展事工去計劃
[00:24:33.000 --> 00:24:44.000]  還是他們對於支援弱勢社群的心意已經冷卻了
[00:24:44.000 --> 00:24:51.000]  不想花錢去救濟他們,因為沒有回報?
[00:24:51.000 --> 00:24:58.000]  還是多倫多教會本身都有缺乏,自顧不暇呢?
[00:24:58.000 --> 00:25:05.000]  不過這應該不會成立的,因為經文形容多倫多教會很豐富
[00:25:05.000 --> 00:25:12.000]  神的恩賜很多,所以一間這麼有恩典的教會
[00:25:12.000 --> 00:25:19.000]  為什麼在辭位的事件上耽擱了一年都遲遲不啟動呢?
[00:25:19.000 --> 00:25:24.000]  保羅說一個願做的心很重要
[00:25:24.000 --> 00:25:32.000]  如果有一個不願做的心,什麼理由都是一個理由
[00:25:32.000 --> 00:25:37.000]  我相信大家都很清楚,什麼理由都可能是「哎呀,我生病了」
[00:25:37.000 --> 00:25:40.000]  「哎呀,你不想上班的時候,我生病了」
[00:25:40.000 --> 00:25:45.000]  「哎呀,今天起床時全身都不舒服」
[00:25:45.000 --> 00:25:49.000]  總之你不想上班,不想起床,不想做那件事的時候
[00:25:49.000 --> 00:25:54.000]  十萬個理由都是理由,不是理由都可以是理由
[00:25:54.000 --> 00:26:00.000]  所以保羅反而要提出一個願做的心
[00:26:00.000 --> 00:26:05.000]  他再提醒多倫多教會,你們起初的熱誠
[00:26:05.000 --> 00:26:10.000]  幫助弱勢社群的熱誠去了哪裡呢?
