
[00:00:00.000 --> 00:00:03.000]  在聆聽主導儀先讓我們一起同心同道
[00:01:59.000 --> 00:02:04.100]  通常生日會當然是要請賓客的
[00:02:04.100 --> 00:02:08.000]  一般過生日都會請一些親朋好友
[00:02:08.000 --> 00:02:11.300]  究竟耶穌祂自己如果是生日
[00:02:11.300 --> 00:02:13.200]  是不是有賓客來呢?
[00:02:13.200 --> 00:02:17.000]  那麼耶穌在生的時候是不是有賓客來呢?
[00:02:17.000 --> 00:02:19.800]  我們在聖誕應該問這些問題
[00:02:19.800 --> 00:02:22.300]  我們在聖誕也會問這個問題
[00:02:22.300 --> 00:02:26.200]  還有聖誕究竟是怎麼樣的一回事呢?
[00:02:26.200 --> 00:02:28.400]  那麼聖誕到底是怎麼一回事呢?
[00:02:28.400 --> 00:02:31.600]  不如我們在這裡做一點點的聖經問答
[00:02:31.600 --> 00:02:34.200]  那麼不如我們做一下小小的聖經問答
[00:02:34.200 --> 00:02:36.400]  有些信徒很怕牧師問問題的
[00:02:36.400 --> 00:02:38.600]  有的人很怕牧師問問題的
[00:02:38.600 --> 00:02:41.400]  所以我就問一個簡單一點的問題
[00:02:41.400 --> 00:02:43.200]  我就問一個簡單的問題
[00:02:43.200 --> 00:02:48.800]  聖誕其實在當時有什麼人在現場呢?
[00:02:48.800 --> 00:02:52.400]  那麼聖誕的時候有什麼人在現場呢?
[00:02:52.400 --> 00:02:54.600]  那麼你們當然會馬上回答,是不是?
[00:02:54.600 --> 00:02:56.300]  那麼肯定有
[00:02:56.300 --> 00:03:00.200]  那麼肯定有耶穌的媽媽,是不是?
[00:03:00.200 --> 00:03:01.600]  肯定有耶穌的母親
[00:03:01.600 --> 00:03:02.700]  不用說了,是不是?
[00:03:02.700 --> 00:03:03.700]  就是不用說了
[00:03:03.700 --> 00:03:04.900]  那麼還有誰呢?
[00:03:04.900 --> 00:03:05.900]  還有誰呢?
[00:03:05.900 --> 00:03:08.300]  祂的爸爸,是不是?
[00:03:08.300 --> 00:03:10.000]  祂的爸爸,OK?
[00:03:10.000 --> 00:03:10.900]  叫什麼名字?
[00:03:10.900 --> 00:03:11.900]  叫什麼名字?
[00:03:11.900 --> 00:03:12.700]  記不記得?
[00:03:12.700 --> 00:03:13.600]  記不記得
[00:03:13.600 --> 00:03:16.000]  藥室,對了
[00:03:16.000 --> 00:03:16.600]  對的
[00:03:16.600 --> 00:03:17.600]  那麼還有呢?
[00:03:17.600 --> 00:03:18.500]  還有呢?
[00:03:19.300 --> 00:03:20.700]  還有那些博士
[00:03:20.700 --> 00:03:21.800]  還有那個博士
[00:03:21.800 --> 00:03:22.800]  多少個啊?
[00:03:22.800 --> 00:03:23.800]  幾個呢?
[00:03:23.800 --> 00:03:24.800]  啊?
[00:03:24.800 --> 00:03:25.900]  多少個?
[00:03:25.900 --> 00:03:26.700]  三個
[00:03:26.700 --> 00:03:27.700]  有三個啊?
[00:03:27.700 --> 00:03:28.400]  三個
[00:03:28.400 --> 00:03:29.900]  為什麼會有三個呢?
[00:03:29.900 --> 00:03:31.900]  為什麼會有三個呢?
[00:03:31.900 --> 00:03:33.900]  那麼因為我們見到教會
[00:03:33.900 --> 00:03:35.100]  不是你們教會
[00:03:35.100 --> 00:03:36.200]  有些教會
[00:03:36.200 --> 00:03:38.000]  很多教會的門口
[00:03:38.000 --> 00:03:42.200]  聖誕的時候都弄了三個的博士,是不是?
[00:03:42.200 --> 00:03:43.800]  因為在很多教會
[00:03:43.800 --> 00:03:45.100]  不一定是這個教會
[00:03:45.100 --> 00:03:48.700]  在門口都有放三個博士
[00:03:48.700 --> 00:03:50.100]  究竟是不是三個呢?
[00:03:50.100 --> 00:03:51.900]  一會兒我們再討論
[00:03:51.900 --> 00:03:53.600]  還有呢?
[00:03:53.600 --> 00:03:54.600]  還有呢?
[00:03:54.600 --> 00:03:55.800]  還有什麼人呢?
[00:03:55.800 --> 00:03:57.100]  還有什麼人呢?
[00:03:57.100 --> 00:03:58.100]  牧羊人
[00:03:58.100 --> 00:03:59.100]  牧羊人?
[00:03:59.100 --> 00:04:00.100]  牧羊人
[00:04:00.100 --> 00:04:01.500]  是不是又有一些牧羊人呢?
[00:04:01.500 --> 00:04:02.600]  是不是有牧羊人呢?
[00:04:02.600 --> 00:04:03.800]  那麼為什麼又有牧羊人呢?
[00:04:03.800 --> 00:04:04.800]  我又知道
[00:04:04.800 --> 00:04:05.600]  為什麼會有牧羊人呢?
[00:04:05.600 --> 00:04:07.100]  因為又是那間教會
[00:04:07.100 --> 00:04:08.300]  或者哪些教會的門口
[00:04:08.300 --> 00:04:09.300]  又有牧羊人一起
[00:04:09.300 --> 00:04:10.800]  和三個博士一起
[00:04:10.800 --> 00:04:12.800]  因為我們也看到一些教會門口
[00:04:12.800 --> 00:04:15.400]  和三個博士在一起的那些牧羊人
[00:04:15.400 --> 00:04:19.800]  這些全部都是我們在教會傳統裡面聽的信息
[00:04:19.800 --> 00:04:23.600]  這就是我們在教會傳統聖誕節所聽到的信息
[00:04:23.600 --> 00:04:25.400]  就算沒有聽到
[00:04:25.400 --> 00:04:27.200]  還有什麼沒聽到的信息
[00:04:27.200 --> 00:04:28.400]  我們都看圖識字
[00:04:28.400 --> 00:04:30.000]  就猜有三個博士
[00:04:30.000 --> 00:04:31.900]  有牧羊人
[00:04:31.900 --> 00:04:33.900]  我們就估計
[00:04:33.900 --> 00:04:35.200]  看那個圖片
[00:04:35.200 --> 00:04:36.000]  有三個博士
[00:04:36.000 --> 00:04:36.900]  有牧羊人
[00:04:36.900 --> 00:04:40.200]  所以今天我和大家一起思想的題目
[00:04:40.200 --> 00:04:42.700]  所以我今天跟大家一起思想的題目
[00:04:42.700 --> 00:04:48.400]  留意,不只是什麼事在耶穌裡傳道的問題
[00:04:48.400 --> 00:04:52.400]  這個不是什麼事在耶穌裡傳道的問題
[00:04:52.400 --> 00:04:55.400]  而是再思,要再想的
[00:04:55.400 --> 00:04:57.200]  是再思再想
[00:04:57.200 --> 00:04:58.900]  那你就說牧師那條問題
[00:04:58.900 --> 00:05:00.500]  都不是聖誕節的
[00:05:00.500 --> 00:05:02.100]  不是的,似乎
[00:05:02.100 --> 00:05:03.100]  講傳道
[00:05:03.100 --> 00:05:04.200]  好像覺得牧師
[00:05:04.200 --> 00:05:07.200]  你這個問題都不是聖誕節裡的問題
[00:05:07.200 --> 00:05:08.600]  一會兒我們會解釋的
[00:05:08.600 --> 00:05:10.400]  不過這條題目是教會給我的
[00:05:10.400 --> 00:05:10.800]  OK
[00:05:10.800 --> 00:05:12.300]  我再給你解釋
[00:05:12.300 --> 00:05:14.900]  不過這是教會給你的題目
[00:05:14.900 --> 00:05:17.900]  那我要跟足指示來做,是不是?
[00:05:17.900 --> 00:05:19.800]  我就跟著這個指示去做
[00:05:19.800 --> 00:05:21.300]  但是其實聖誕
[00:05:21.300 --> 00:05:25.600]  其實有一個很豐富的傳道的教導在裡面
[00:05:25.600 --> 00:05:29.100]  其實聖誕有很豐富的傳道的這個意義
[00:05:29.100 --> 00:05:31.700]  我們有很多傳統
[00:05:31.700 --> 00:05:33.100]  我們有很多傳統
[00:05:33.100 --> 00:05:34.200]  有三博士
[00:05:34.200 --> 00:05:35.500]  有牧羊人
[00:05:35.500 --> 00:05:37.200]  三博士有牧羊人
[00:05:37.200 --> 00:05:40.000]  但是有時候我們聽又不是三博士
[00:05:40.000 --> 00:05:42.300]  有時候我們也聽過三博士
[00:05:42.300 --> 00:05:43.200]  還有什麼?
[00:05:43.200 --> 00:05:44.200]  還有什麼?
[00:05:44.200 --> 00:05:46.100]  三王來朝
[00:05:46.100 --> 00:05:47.500]  有沒有聽過這樣的說法?
[00:05:47.500 --> 00:05:49.700]  還有三王來
[00:05:49.700 --> 00:05:51.100]  來朝
[00:05:51.100 --> 00:05:52.300]  朝見耶穌
[00:05:52.300 --> 00:05:53.600]  朝見耶穌
[00:05:53.600 --> 00:05:55.700]  那為什麼有王的?
[00:05:55.700 --> 00:05:56.500]  還有王的
[00:05:56.500 --> 00:05:58.000]  你有沒有問過這些問題?
[00:05:58.000 --> 00:05:59.300]  你有沒有問這個問題?
[00:05:59.300 --> 00:06:00.300]  凡事就是人說
[00:06:00.300 --> 00:06:03.000]  那你就說了就算了,是不是?
[00:06:03.000 --> 00:06:05.000]  你們就
[00:06:05.000 --> 00:06:06.400]  說了就算了,是不是?
[00:06:06.400 --> 00:06:07.300]  照聽而已
[00:06:07.300 --> 00:06:08.200]  聽了就算了
[00:06:08.200 --> 00:06:11.700]  我們基督徒需要真的嘗試去反思
[00:06:11.700 --> 00:06:13.900]  究竟我聽了很多的東西嗎?
[00:06:13.900 --> 00:06:15.900]  基督徒很多時候要反思
[00:06:15.900 --> 00:06:17.800]  聽所聽到的東西
[00:06:17.800 --> 00:06:20.500]  所以有些人經常跟我說
[00:06:20.500 --> 00:06:23.200]  他說:黃牧師,為什麼你每次說的東西我都沒聽過?
[00:06:23.200 --> 00:06:25.700]  所以有的人有時候就會跟我說
[00:06:25.700 --> 00:06:28.500]  你常常講的東西我都聽過了
[00:06:28.500 --> 00:06:29.400]  我沒聽過的
[00:06:29.400 --> 00:06:30.500]  你沒聽過不重要
[00:06:30.500 --> 00:06:32.500]  最重要是聖經有沒有寫過而已
[00:06:32.500 --> 00:06:34.200]  你沒聽過不重要
[00:06:34.200 --> 00:06:36.700]  但是聖經裡有沒有講過?
[00:06:36.700 --> 00:06:40.700]  那今天我就趁著這個聖誕的節日
[00:06:40.700 --> 00:06:43.200]  今天我借著聖誕的節日
[00:06:43.200 --> 00:06:45.700]  這個一年一度這麼獨特的時間
[00:06:45.700 --> 00:06:47.700]  在一年一度這個獨特的時期
[00:06:47.700 --> 00:06:49.200]  跟大家一次過
[00:06:49.200 --> 00:06:50.700]  和大家一起
[00:06:50.700 --> 00:06:52.700]  看三個君王
[00:06:52.700 --> 00:06:54.700]  看三個君王
[00:06:54.700 --> 00:06:56.200]  解釋給大家聽
[00:06:56.200 --> 00:06:58.700]  三王來朝這些思想
[00:06:58.700 --> 00:07:00.700]  是怎麼講出來的呢?
[00:07:00.700 --> 00:07:03.700]  就跟大家一起看這三王來朝
[00:07:03.700 --> 00:07:05.700]  這個思想是怎麼來的
[00:07:05.700 --> 00:07:09.700]  讓我們看一下這三個王同台演出的時間
[00:07:09.700 --> 00:07:14.700]  就這三王同台出現的時間
[00:07:14.700 --> 00:07:16.700]  原來在背後
[00:07:16.700 --> 00:07:18.200]  原來在背後
[00:07:18.200 --> 00:07:22.700]  是有一個傳道的神學教育在裡面
[00:07:22.700 --> 00:07:28.200]  有個傳統的神學傳道的概念在裡面
[00:07:28.200 --> 00:07:29.700]  這個就是今天我們所看的
[00:07:29.700 --> 00:07:32.700]  剛剛讀完的《馬太福音》第二章
[00:07:32.700 --> 00:07:35.700]  第二章第一至第十二節的經文
[00:07:35.700 --> 00:07:40.700]  這就是剛剛我們讀過的《馬太福音》二章一到十二節
[00:07:40.700 --> 00:07:45.700]  在聖經裡面總共有三個王出現過
[00:07:45.700 --> 00:07:48.700]  在這段聖經裡總共有三個王出現過
[00:07:48.700 --> 00:07:51.700]  有三類王應該這麼說
[00:07:51.700 --> 00:07:53.200]  他們是哪三個呢?
[00:07:53.200 --> 00:07:54.700]  那哪三位呢?
[00:07:54.700 --> 00:07:56.700]  那我們回到經文看一下好不好?
[00:07:56.700 --> 00:07:58.700]  那就回頭看一下經文
[00:07:58.700 --> 00:08:00.700]  經文一開始這樣介紹
[00:08:00.700 --> 00:08:02.700]  二章第一節
[00:08:02.700 --> 00:08:06.700]  當希律王的時候
[00:08:06.700 --> 00:08:11.700]  耶穌生在猶太的伯利恆
[00:08:11.700 --> 00:08:14.700]  耶穌生在猶太的伯利恆
[00:08:14.700 --> 00:08:18.700]  有幾個博士從東方來到耶路撒冷
[00:08:18.700 --> 00:08:21.700]  有幾個博士從東方來到耶路撒冷
[00:08:21.700 --> 00:08:24.700]  一開始原來這段聖經的記載很特別
[00:08:24.700 --> 00:08:27.700]  一開始這段聖經的記載很特別
[00:08:27.700 --> 00:08:29.700]  介紹了三組人
[00:08:29.700 --> 00:08:30.700]  介紹了三組人
[00:08:30.700 --> 00:08:32.700]  這三組的人呢?
[00:08:32.700 --> 00:08:33.700]  這三組人呢?
[00:08:33.700 --> 00:08:36.700]  我們逐個看一下有什麼特色
[00:08:36.700 --> 00:08:38.700]  我們逐個看一下有什麼特色
[00:08:38.700 --> 00:08:40.700]  我們按照福音書的介紹
[00:08:40.700 --> 00:08:42.700]  我們就按照福音書的介紹
[00:08:42.700 --> 00:08:44.700]  第一個我們看的主角
[00:08:44.700 --> 00:08:46.700]  耶穌基督
[00:08:46.700 --> 00:08:50.700]  耶穌基督是一個什麼身份的人呢?
[00:08:50.700 --> 00:08:52.700]  耶穌基督是一個什麼樣身份的人呢?
[00:08:52.700 --> 00:08:56.700]  如果你純粹看第二章就覺得沒什麼特別
[00:08:56.700 --> 00:08:59.700]  如果你純粹看第二章就覺得沒什麼特別
[00:08:59.700 --> 00:09:02.700]  但如果我們回到馬太福音第一章的時候呢
[00:09:02.700 --> 00:09:04.700]  但如果我們回到馬太福音第一章的時候呢
[00:09:04.700 --> 00:09:06.700]  我們就有一段很長的經文
[00:09:06.700 --> 00:09:08.700]  我們就有一段很長的經文
[00:09:08.700 --> 00:09:10.700]  也就是大家很不喜歡讀的經文
[00:09:10.700 --> 00:09:11.700]  也就是大家很不喜歡讀的經文
[00:09:11.700 --> 00:09:12.700]  就叫做《族譜》
[00:09:12.700 --> 00:09:13.700]  就叫做《族譜》
[00:09:13.700 --> 00:09:15.700]  記不記得我們回到馬太福音第一章
[00:09:15.700 --> 00:09:17.700]  記不記得馬太福音第一章
[00:09:17.700 --> 00:09:18.700]  一開始講第一節
[00:09:18.700 --> 00:09:19.700]  一開始講第一節
[00:09:19.700 --> 00:09:22.700]  阿伯拉罕的後裔大衛的子孫
[00:09:22.700 --> 00:09:23.700]  阿伯拉罕的後裔大衛的子孫
[00:09:23.700 --> 00:09:25.700]  耶穌基督的家譜
[00:09:25.700 --> 00:09:26.700]  耶穌基督的家譜
[00:09:26.700 --> 00:09:28.700]  阿伯拉罕的後裔大衛的子孫
[00:09:28.700 --> 00:09:29.700]  耶穌基督的家譜
[00:09:29.700 --> 00:09:30.700]  耶穌基督的家譜
[00:09:30.700 --> 00:09:32.700]  原來這裡一開始介紹耶穌基督的家譜
[00:09:32.700 --> 00:09:33.700]  原來這裡一開始介紹耶穌基督的家譜
[00:09:33.700 --> 00:09:39.700]  原來是存在於阿伯拉罕和大衛王朝的
[00:09:39.700 --> 00:09:41.700]  所以耶穌基督的家譜是存在於
[00:09:41.700 --> 00:09:42.700]  所以耶穌基督的家譜是存在於
[00:09:42.700 --> 00:09:44.700]  亞伯拉罕和大衛王朝的家譜
[00:09:44.700 --> 00:09:45.700]  亞伯拉罕和大衛王朝的家譜
[00:09:45.700 --> 00:09:50.700]  如果當我們跳到第17節和第17節去看的時候呢
[00:09:50.700 --> 00:09:50.700]  如果當我們跳到第17節和第17節去看的時候呢
[00:09:56.700 --> 00:09:59.700]  介紹這個家譜的整個結構
[00:09:59.700 --> 00:10:00.700]  介紹這個家譜的整個結構
[00:10:00.700 --> 00:10:01.700]  介紹這個家譜的整個結構
[00:10:01.700 --> 00:10:02.700]  介紹這個家譜的整個結構
[00:10:02.700 --> 00:10:06.700]  從阿伯拉罕到大衛王朝共有14代
[00:10:06.700 --> 00:10:09.700]  從阿伯拉罕到大衛王朝共有14代
[00:10:09.700 --> 00:10:12.700]  從大衛王朝遷到巴比倫的時候也有14代
[00:10:12.700 --> 00:10:15.700]  從大衛王朝遷到巴比倫的時候也有14代
[00:10:15.700 --> 00:10:19.700]  從遷至巴比倫到基督的時候也有14代
[00:10:19.700 --> 00:10:24.700]  從遷至巴比倫到基督又有14代
[00:10:24.700 --> 00:10:31.700]  所以告訴我們耶穌基督原來是承接這個王朝的後裔
[00:10:31.700 --> 00:10:36.700]  所以告訴我們耶穌基督是承接這個王朝的後裔
[00:10:36.700 --> 00:10:39.700]  簡單來說來到耶穌基督這一刻
[00:10:39.700 --> 00:10:46.700]  簡單來說耶穌基督這一代
[00:10:46.700 --> 00:10:48.700]  作者要告訴我們知道
[00:10:48.700 --> 00:10:49.700]  作者要告訴我們知道
[00:10:49.700 --> 00:10:52.700]  耶穌是王室成員
[00:10:52.700 --> 00:10:54.700]  耶穌是王室成員
[00:10:54.700 --> 00:11:00.700]  而且是承繼這個王朝族譜的重要人物
[00:11:00.700 --> 00:11:03.700]  而且是承繼這個王朝族譜的重要人物
[00:11:03.700 --> 00:11:07.700]  所以開始告訴我們知道耶穌自己本身是王室人員
[00:11:07.700 --> 00:11:08.700]  他是王來的
[00:11:08.700 --> 00:11:10.700]  他是承繼王權的
[00:11:10.700 --> 00:11:13.700]  所以看來耶穌基督是承載這個王室
[00:11:13.700 --> 00:11:16.700]  他是王室成員來繼承的
[00:11:16.700 --> 00:11:18.700]  不過在這段聖經裏面
[00:11:18.700 --> 00:11:19.700]  不過在這段聖經裏面
[00:11:19.700 --> 00:11:20.700]  耶穌很低調
[00:11:20.700 --> 00:11:22.700]  耶穌很低調
[00:11:22.700 --> 00:11:25.700]  低調到差不多很被動
[00:11:25.700 --> 00:11:29.700]  所以低調到很被動
[00:11:29.700 --> 00:11:30.700]  為什麼被動?
[00:11:30.700 --> 00:11:31.700]  為什麼被動?
[00:11:31.700 --> 00:11:33.700]  因為這段聖經沒有直接講到他做過什麼
[00:11:33.700 --> 00:11:34.700]  因為這段聖經沒有直接講到他做過什麼
[00:11:34.700 --> 00:11:36.700]  聖經沒有講他做過什麼
[00:11:36.700 --> 00:11:37.700]  聖經沒有講他做過什麼
[00:11:37.700 --> 00:11:39.700]  那麼我們看看這個王耶穌基督
[00:11:39.700 --> 00:11:40.700]  那麼我們看看這個王耶穌基督
[00:11:40.700 --> 00:11:42.700]  接著遇見了什麼人呢?
[00:11:42.700 --> 00:11:43.700]  接著遇見了什麼人呢?
[00:11:43.700 --> 00:11:45.700]  那麼我們再看耶穌基督後來遇到什麼人呢?
[00:11:45.700 --> 00:11:46.700]  那麼我們再看耶穌基督後來遇到什麼人呢?
[00:11:46.700 --> 00:11:47.700]  第二節就介紹給我們知道
[00:11:47.700 --> 00:11:49.700]  第二節就介紹給我們知道
[00:11:49.700 --> 00:11:50.700]  希律王
[00:11:50.700 --> 00:11:51.700]  希律王
[00:11:51.700 --> 00:11:53.700]  在他的時期的時候
[00:11:53.700 --> 00:11:55.700]  在他的時期的時候
[00:11:55.700 --> 00:11:57.700]  希律王是一個什麼人呢?
[00:11:57.700 --> 00:11:59.700]  希律王到底是什麼人呢?
[00:11:59.700 --> 00:12:02.700]  按照在歷史學的記載
[00:12:02.700 --> 00:12:04.700]  按照歷史學的記載
[00:12:04.700 --> 00:12:07.700]  希律其實他的管治期
[00:12:07.700 --> 00:12:11.700]  是大約在主前40至主前的一年
[00:12:11.700 --> 00:12:16.700]  希律的管治期是主前40
[00:12:16.700 --> 00:12:20.700]  40至1年
[00:12:20.700 --> 00:12:22.700]  41年
[00:12:22.700 --> 00:12:24.700]  不是41年
[00:12:24.700 --> 00:12:26.700]  因為主前的時間
[00:12:26.700 --> 00:12:29.700]  越大號就越長時間
[00:12:29.700 --> 00:12:31.700]  越小號就越近耶穌
[00:12:31.700 --> 00:12:32.700]  越現代
[00:12:32.700 --> 00:12:36.700]  從主前看越長的話
[00:12:36.700 --> 00:12:39.700]  數字越大就越遠
[00:12:39.700 --> 00:12:43.700]  所以主前40年至主前1年
[00:12:43.700 --> 00:12:48.700]  其實就是比較久的時間開始慢慢延伸到主前一年
[00:12:48.700 --> 00:12:50.700]  就是主前40年至主前1年
[00:12:50.700 --> 00:12:52.700]  這個是希律王的時候
[00:12:52.700 --> 00:12:56.700]  大家知不知道耶穌基督不是正正在主前0年出生的?
[00:12:56.700 --> 00:13:02.700]  大家知道耶穌基督不是在主前0年出生的
[00:13:02.700 --> 00:13:05.700]  因為希律是管治時期
[00:13:05.700 --> 00:13:08.700]  剛好就是耶穌基督出生的時間
[00:13:08.700 --> 00:13:13.700]  就是希律管治時正好是耶穌基督出生的時間
[00:13:13.700 --> 00:13:16.700]  所以在希律的王朝之下
[00:13:16.700 --> 00:13:18.700]  所以在希律的王朝之下
[00:13:18.700 --> 00:13:20.700]  就有些很震撼的事情發生
[00:13:20.700 --> 00:13:22.700]  就有很震撼的事情發生
[00:13:22.700 --> 00:13:24.700]  希律是怎樣得到王權的呢?
[00:13:24.700 --> 00:13:26.700]  希律是怎樣得到王權的呢?
[00:13:26.700 --> 00:13:28.700]  這些要講一個多小時的東西
[00:13:28.700 --> 00:13:29.700]  不講那麼多了
[00:13:29.700 --> 00:13:30.700]  簡單講
[00:13:30.700 --> 00:13:32.700]  這個要講就講兩個小時也講不完
[00:13:32.700 --> 00:13:35.700]  希律本身的爸爸
[00:13:35.700 --> 00:13:37.700]  希律本身的爸爸
[00:13:37.700 --> 00:13:42.700]  都是做巴勒斯坦的王
[00:13:42.700 --> 00:13:43.700]  希律王
[00:13:43.700 --> 00:13:45.700]  他是做巴勒斯坦的王
[00:13:45.700 --> 00:13:46.700]  為什麼會做到呢?
[00:13:46.700 --> 00:13:47.700]  為什麼會做到呢?
[00:13:47.700 --> 00:13:49.700]  原來有一個歷史因素的
[00:13:49.700 --> 00:13:51.700]  原來是歷史因素
[00:13:51.700 --> 00:13:52.700]  在當時
[00:13:52.700 --> 00:13:53.700]  在當時
[00:13:53.700 --> 00:13:56.700]  在這個羅馬政府
[00:13:56.700 --> 00:13:57.700]  在羅馬政府
[00:13:57.700 --> 00:14:02.700]  當時因為凱撒大帝曾經遇見一件大的危機
[00:14:02.700 --> 00:14:04.700]  差點命都沒有
[00:14:04.700 --> 00:14:07.700]  凱撒大帝當時遇到很大的危機
[00:14:07.700 --> 00:14:08.700]  差點喪命
[00:14:08.700 --> 00:14:10.700]  希律的爸爸
[00:14:10.700 --> 00:14:11.700]  希律的爸爸
[00:14:11.700 --> 00:14:13.700]  叫做安提帕特
[00:14:13.700 --> 00:14:15.700]  就是安提帕達
[00:14:15.700 --> 00:14:19.700]  他就救了這個凱撒大帝一命
[00:14:19.700 --> 00:14:21.700]  他就救了凱撒大帝一命
[00:14:21.700 --> 00:14:22.700]  於是乎凱撒大帝就說
[00:14:22.700 --> 00:14:24.700]  好,既然你救我一命
[00:14:24.700 --> 00:14:26.700]  我就封了你做王
[00:14:26.700 --> 00:14:27.700]  於是凱撒大帝就說
[00:14:27.700 --> 00:14:28.700]  因為你救了命
[00:14:28.700 --> 00:14:30.700]  所以我就封你做王
[00:14:30.700 --> 00:14:31.700]  羅馬的管治
[00:14:31.700 --> 00:14:36.700]  雖然可以說是用君王和民主混合體
[00:14:36.700 --> 00:14:38.700]  羅馬時代
[00:14:38.700 --> 00:14:40.700]  不是民主選的
[00:14:40.700 --> 00:14:41.700]  不是民主選的
[00:14:41.700 --> 00:14:43.700]  他就是凱撒認命的
[00:14:43.700 --> 00:14:46.700]  但是他們有很多藩王
[00:14:46.700 --> 00:14:48.700]  就是按一個當地的王
[00:14:48.700 --> 00:14:50.700]  去管他們那裡當地的人
[00:14:50.700 --> 00:14:52.700]  最重要交稅
[00:14:52.700 --> 00:14:55.700]  一般他就用當地的人管當地的人
[00:14:55.700 --> 00:14:57.700]  最重要就是交稅
[00:14:57.700 --> 00:15:01.700]  所以我們投資就經常說Cash is King
[00:15:01.700 --> 00:15:04.700]  所以一般都說投資就是現金
[00:15:04.700 --> 00:15:05.700]  交稅就可以了
[00:15:05.700 --> 00:15:07.700]  交了稅就行
[00:15:07.700 --> 00:15:11.700]  知不知道巴勒斯坦地交稅的稅務局在哪裡?
[00:15:11.700 --> 00:15:14.700]  知不知道巴勒斯坦的稅務局是什麼?
[00:15:14.700 --> 00:15:15.700]  當時來的
[00:15:15.700 --> 00:15:17.700]  今天你知不知道CRA在哪裡?
[00:15:17.700 --> 00:15:20.700]  當時你現在知道CRA在哪裡?
[00:15:20.700 --> 00:15:22.700]  一定要知道
[00:15:22.700 --> 00:15:26.700]  當時稅務中心就在加伯倫
[00:15:26.700 --> 00:15:32.700]  當時的稅務中心在加伯倫
[00:15:32.700 --> 00:15:33.700]  在這個地方
[00:15:33.700 --> 00:15:37.700]  羅馬政府的稅官全部在這裡
[00:15:37.700 --> 00:15:40.700]  所以在羅馬統治之下
[00:15:40.700 --> 00:15:43.700]  馬太福音的作者是誰?
[00:15:43.700 --> 00:15:45.700]  在羅馬統治時期
[00:15:45.700 --> 00:15:48.700]  馬太福音的作者是誰呢?
[00:15:48.700 --> 00:15:49.700]  牧師你都傻了
[00:15:49.700 --> 00:15:50.700]  問我這些問題
[00:15:50.700 --> 00:15:51.700]  當然是馬太了
[00:15:51.700 --> 00:15:53.700]  馬太做哪一行的?
