
[00:00:00.000 --> 00:00:03.200]  好感謝主今日又可以同大家見面
[00:06:00.000 --> 00:06:03.000]  所以耶穌活生生將自己復活嘅證據顯明
[00:06:03.000 --> 00:06:06.000]  但係同時,佢亦都講到
[00:06:06.000 --> 00:06:09.000]  神國嘅事,今日
[00:06:09.000 --> 00:06:12.000]  直行主日,對我哋嚟講
[00:06:12.000 --> 00:06:15.000]  我好想直講馬太坊十三章,裡面講到天國嘅事
[00:06:15.000 --> 00:06:18.000]  你知馬太坊有五節
[00:06:18.000 --> 00:06:21.000]  好詳盡嘅講論,登山補訓
[00:06:21.000 --> 00:06:24.000]  馬太坊五至七章
[00:06:24.000 --> 00:06:27.000]  我只問,佢應該有嘅生命
[00:06:27.000 --> 00:06:30.000]  佢嘅生命品格,要勝過嗰啲
[00:06:30.000 --> 00:06:33.000]  宗教嗰啲
[00:06:33.000 --> 00:06:36.000]  律法主義嘅人,要勝過民事同法治初嘅人
[00:06:36.000 --> 00:06:39.000]  要先求神嘅國
[00:06:39.000 --> 00:06:42.000]  神嘅義,即係神嘅生命品格
[00:06:42.000 --> 00:06:45.000]  我哋要有一個愛人如己嘅生命
[00:06:45.000 --> 00:06:48.000]  嚟到第十章,就講到耶穌
[00:06:48.000 --> 00:06:51.000]  差遣佢嘅使徒出去
[00:06:51.000 --> 00:06:54.000]  傳揚天國福音
[00:06:54.000 --> 00:06:57.000]  十三章就係我哋今日睇呢段
[00:06:57.000 --> 00:07:00.000]  跟住去到十八章,講到耶穌教導
[00:07:00.000 --> 00:07:03.000]  我哋點樣睇人,我哋嘅人觀
[00:07:03.000 --> 00:07:06.000]  彼得問,如果有人有弟兄得罪我七次
[00:07:06.000 --> 00:07:09.000]  我係咪send畀佢七次就夠啦
[00:07:09.000 --> 00:07:12.000]  第八次我就唔放過佢
[00:07:12.000 --> 00:07:15.000]  耶穌話七十個七次
[00:07:15.000 --> 00:07:18.000]  即係無條件嘅愛,當嗰個人
[00:07:18.000 --> 00:07:21.000]  會改,我哋要輸佢
[00:07:21.000 --> 00:07:24.000]  七十個七次,讓上帝去處理
[00:07:24.000 --> 00:07:30.000]  廿四廿五章就講到主再來之前
[00:07:30.000 --> 00:07:33.000]  會有咩跡象,好得意㗎喎
[00:07:33.000 --> 00:07:36.000]  耶穌又講主再來,佢自己返嚟之前
[00:07:36.000 --> 00:07:39.000]  有咩跡象,但佢又話無人會知道日子
[00:07:39.000 --> 00:07:42.000]  所以你又知道聖經講嗰啲嘢
[00:07:42.000 --> 00:07:45.000]  好逼近啦,到門口啦
[00:07:45.000 --> 00:07:48.000]  但係幾時到,你又唔知
[00:07:48.000 --> 00:07:51.000]  大家咪知道有個風打緊嚟嘅
[00:07:51.000 --> 00:07:54.000]  叫做彌坦呀
[00:07:54.000 --> 00:07:57.000]  我今朝聽新聞叫彌坦,唔知佢幾時嚟啦
[00:07:57.000 --> 00:08:00.000]  聽講星期二就殺到嚟啦
[00:08:00.000 --> 00:08:03.000]  弟兄姊妹,耶穌嘅再來
[00:08:03.000 --> 00:08:06.000]  亦都講到神國嘅再來
[00:08:06.000 --> 00:08:09.000]  當我哋讀主禱文,願祢嘅國降臨
[00:08:09.000 --> 00:08:12.000]  就係神國嘅事,係幾咁重要呢
[00:08:12.000 --> 00:08:15.000]  因為耶穌喺復活之後40日
[00:08:15.000 --> 00:08:18.000]  去顯明,堅固嗰啲門徒
[00:08:18.000 --> 00:08:21.000]  佢真係從死到復活,你大膽出去傳講福音
[00:08:21.000 --> 00:08:24.000]  呢個打壓係好重要
[00:08:24.000 --> 00:08:27.000]  第二個就係神國係點樣發生
[00:08:27.000 --> 00:08:30.000]  點樣發展,最終會點
[00:08:30.000 --> 00:08:33.000]  今日我哋有四個比喻
[00:08:33.000 --> 00:08:36.000]  有四組嘅比喻,我哋睇一睇
[00:08:36.000 --> 00:08:39.000]  我哋頭先讀咗
[00:08:39.000 --> 00:08:42.000]  一方十三章嘅十九節到二十三節
[00:08:42.000 --> 00:08:45.000]  十八節,所以你哋要聽
[00:08:45.000 --> 00:08:48.000]  殺種嘅比喻,十九節
[00:08:48.000 --> 00:08:51.000]  落在路旁嘅,聽完神嘅道
[00:08:51.000 --> 00:08:54.000]  唔明白嘅
[00:08:54.000 --> 00:08:57.000]  鳥仔就啖咗,魔鬼就拎走咗
[00:08:57.000 --> 00:09:00.000]  完全聽唔明嘅,第二十二十一節
[00:09:00.000 --> 00:09:03.000]  落喺石頭地,佢聽到
[00:09:03.000 --> 00:09:06.000]  歡喜令壽,覺得幾啱聽
[00:09:06.000 --> 00:09:09.000]  但係跟住重點就係,佢冇根
[00:09:09.000 --> 00:09:12.000]  佢嗰粒種子落咗去石頭地
[00:09:12.000 --> 00:09:15.000]  佢冇根,生唔到根
[00:09:15.000 --> 00:09:18.000]  所以佢遇到生命少少嘅衝擊
[00:09:18.000 --> 00:09:21.000]  跟住點呀,跟住就冇咗啦
[00:09:21.000 --> 00:09:24.000]  嗰粒種子就長唔大,第三種就係廿二
[00:09:24.000 --> 00:09:27.000]  廿二節,佢就話落喺
[00:09:27.000 --> 00:09:30.000]  荊棘地嗰啲呢,佢係有根又生長到
[00:09:30.000 --> 00:09:33.000]  但係因為佢比其他世上嘅
[00:09:33.000 --> 00:09:36.000]  世上嘅思慮,擠住咗
[00:09:36.000 --> 00:09:39.000]  好似我喉嚨咁嘢,擠住咗
[00:09:39.000 --> 00:09:42.000]  世上嘅思慮同埋錢財
[00:09:42.000 --> 00:09:45.000]  擠住咗,壓迫住,即係搶咗啲營養
[00:09:45.000 --> 00:09:48.000]  呢個種子呢,呢個神嘅道嘅種子
[00:09:48.000 --> 00:09:51.000]  就結唔到果實,即係冇結果
[00:09:51.000 --> 00:09:54.000]  我自己度咗句說話叫做
[00:09:54.000 --> 00:09:57.000]  冇有結果的結果,你知唔知一個基督徒冇結果
[00:09:57.000 --> 00:10:00.000]  自己嘅結果係咩呀,咁就好可怕
[00:10:00.000 --> 00:10:03.000]  你自己返去睇啦,呢度就講到
[00:10:03.000 --> 00:10:06.000]  第三種落喺
[00:10:06.000 --> 00:10:09.000]  荊棘地結唔到果子嘅,冇結實,第四種呢
[00:10:09.000 --> 00:10:12.000]  就廿三節,嗰度話嗰啲
[00:10:12.000 --> 00:10:15.000]  落喺好土裏面嘅,就結果子
[00:10:15.000 --> 00:10:18.000]  有六十倍,一百倍,三十倍
[00:10:18.000 --> 00:10:21.000]  一個好誇張嘅說法,因為你中過嘢
[00:10:21.000 --> 00:10:24.000]  嗰個收成,有雙倍,三倍
[00:10:24.000 --> 00:10:27.000]  已經係好犀利
[00:10:27.000 --> 00:10:30.000]  佢會講三十倍,六十倍,一百倍
[00:10:30.000 --> 00:10:33.000]  耶穌對嗰陣時,嗰啲猶太人
[00:10:33.000 --> 00:10:36.000]  用佢哋生活明白嘅例子去講
[00:10:36.000 --> 00:10:39.000]  但係講得好誇張
[00:10:39.000 --> 00:10:42.000]  呢段,呢個殺種嘅比喻
[00:10:42.000 --> 00:10:45.000]  係第一個最要緊嘅比喻
[00:10:45.000 --> 00:10:48.000]  我哋睇一睇
[00:10:48.000 --> 00:10:51.000]  輔助經文,喺螢光幕,馬可芬第十三
[00:10:51.000 --> 00:10:54.000]  第四章十三節,馬可芬第四章十三
[00:10:54.000 --> 00:10:57.000]  我哋見多謝讀,預備起
[00:10:57.000 --> 00:11:00.000]  呢個講得好特別
[00:11:00.000 --> 00:11:03.000]  殺種嘅比喻,如果你都聽唔明
[00:11:03.000 --> 00:11:06.000]  你又點聽其他嘅比喻呢?意思就係
[00:11:06.000 --> 00:11:09.000]  呢個比喻你唔明,其他唔使聽
[00:11:09.000 --> 00:11:12.000]  呢個最基本嘅
[00:11:12.000 --> 00:11:15.000]  學習,你掌握唔到
[00:11:15.000 --> 00:11:18.000]  碌公仔麵你都碌唔掂
[00:11:18.000 --> 00:11:21.000]  咁我就唔會教你菜炒牛肉
[00:11:21.000 --> 00:11:24.000]  所以呢個係第一個
[00:11:24.000 --> 00:11:27.000]  最重要嘅
[00:11:27.000 --> 00:11:30.000]  點解呢個比喻係擺第一同埋咁重要呢
[00:11:30.000 --> 00:11:33.000]  咁我哋睇一睇輔助經文
[00:11:33.000 --> 00:11:36.000]  都係馬可四章嘅廿三到廿五節
[00:11:36.000 --> 00:11:39.000]  廿三到廿五節,預備起
[00:11:39.000 --> 00:11:45.000]  呢度有一個好有趣嘅教導
[00:11:45.000 --> 00:11:48.000]  耶穌話聽嘢呢,有個特點嘅
[00:11:48.000 --> 00:11:51.000]  佢話有耳聽嘅呢,有耳仔嘅呢
[00:11:51.000 --> 00:11:54.000]  就應該聽啦,佢話聽係點呢
[00:11:54.000 --> 00:11:57.000]  你用咩態度去,用咩良氣
[00:11:57.000 --> 00:12:00.000]  量俾人,你點對人就點對你
[00:12:00.000 --> 00:12:03.000]  呢個呢同我哋良心嘅法則
[00:12:03.000 --> 00:12:06.000]  係一樣嘅,即係你想人點對你
[00:12:06.000 --> 00:12:09.000]  你去點對人,我哋所謂己所不欲
[00:12:09.000 --> 00:12:12.000]  勿施於人,就呢個良心嘅法則
[00:12:12.000 --> 00:12:15.000]  但呢度所講嘅係應用喺我哋
[00:12:15.000 --> 00:12:18.000]  青神嘅話嗰度,佢話你
[00:12:18.000 --> 00:12:21.000]  用咩態度去聽,你就會得到
[00:12:21.000 --> 00:12:24.000]  一個對應嘅結果,唔止
[00:12:24.000 --> 00:12:27.000]  佢話如果你唔聽
[00:12:27.000 --> 00:12:30.000]  就連你有嗰啲都冇埋,你越肯聽呢
[00:12:30.000 --> 00:12:33.000]  就越有,咁呢個同我哋平日
[00:12:33.000 --> 00:12:36.000]  操練身體嘅運動呢,都係一樣
[00:12:36.000 --> 00:12:39.000]  如果你越肯運動,你體能
[00:12:39.000 --> 00:12:42.000]  就越好,你越唔肯運動,你體能
[00:12:42.000 --> 00:12:45.000]  就越唔好,聖經講緊,如果你越肯
[00:12:45.000 --> 00:12:48.000]  聽教,聽神嘅話,越肯
[00:12:48.000 --> 00:12:51.000]  受教,你得益嘅,得到嘅神
[00:12:51.000 --> 00:12:54.000]  嘅教導就越多,你越唔肯聽
[00:12:54.000 --> 00:12:57.000]  就原本你領受咗嗰啲
[00:12:57.000 --> 00:13:00.000]  都會冇埋,一個
[00:13:00.000 --> 00:13:03.000]  良性循環或者惡性循環,越有嘅
[00:13:03.000 --> 00:13:06.000]  就越有,越冇嘅
[00:13:06.000 --> 00:13:09.000]  連去有嗰啲都冇埋,呢個就係聖經講
[00:13:09.000 --> 00:13:12.000]  聽嘅一個教導,好特別,聽姐妹
[00:13:12.000 --> 00:13:15.000]  撒種個比喻係耶穌講,天國嘅奧秘
[00:13:15.000 --> 00:13:18.000]  裏面第一個首要嘅,呢個都聽唔明
[00:13:18.000 --> 00:13:21.000]  其他唔使聽,點解呀?因為撒種
[00:13:21.000 --> 00:13:24.000]  個比喻講,四種,四種種子
[00:13:24.000 --> 00:13:27.000]  落喺路旁,石頭地
[00:13:27.000 --> 00:13:30.000]  荊棘地,同埋好土地裏面
[00:13:30.000 --> 00:13:33.000]  其實佢係講緊,如果你唔係用一個
[00:13:33.000 --> 00:13:36.000]  有,即係一個有心
[00:13:36.000 --> 00:13:39.000]  一個去聽從嘅態度,你個心態
[00:13:39.000 --> 00:13:42.000]  唔正確,你唔係真係願意聽從嘅人呢?
[00:13:42.000 --> 00:13:45.000]  神嘅話語,對你冇乜意思
[00:13:45.000 --> 00:13:48.000]  今日我哋,有好多人
[00:13:48.000 --> 00:13:51.000]  去教導下一代,或者去教
[00:13:51.000 --> 00:13:54.000]  一啲,我哋叫做還略啲嘅
[00:13:54.000 --> 00:13:57.000]  青少年朋友
[00:13:57.000 --> 00:14:00.000]  有時,佢唔聽你講嘅
[00:14:00.000 --> 00:14:03.000]  你講咩,佢都唔聽,仲要同你做相反嘅嘢
[00:14:03.000 --> 00:14:06.000]  唔係淨係青少年,或者小朋友
[00:14:06.000 --> 00:14:09.000]  我哋大人都係咁
[00:14:09.000 --> 00:14:12.000]  聽紙媒,聖經講,如果對神嘅話語
[00:14:12.000 --> 00:14:15.000]  你唔係有一個正確嘅心態,願意去聽從
[00:14:15.000 --> 00:14:18.000]  去領受呢?
[00:14:18.000 --> 00:14:21.000]  咁點呀?耶穌就話
[00:14:21.000 --> 00:14:24.000]  用比喻,就係對嗰啲唔肯聽神話語
[00:14:24.000 --> 00:14:27.000]  抗拒,拒絕嘅人嘅一個審判
[00:14:27.000 --> 00:14:30.000]  喺舊約聖經,有一個好
[00:14:30.000 --> 00:14:33.000]  深刻嘅例子
[00:14:33.000 --> 00:14:36.000]  就係法老王,神差摩西去勸
[00:14:36.000 --> 00:14:39.000]  法老王比以色列人離開埃及
[00:14:39.000 --> 00:14:42.000]  法老唔聽
[00:14:42.000 --> 00:14:45.000]  法老喺頭嗰六個災,頭嗰五個災
[00:14:45.000 --> 00:14:48.000]  都心硬,自己心硬,自己心硬
[00:14:48.000 --> 00:14:51.000]  完全唔聽神,當神冇到
[00:14:51.000 --> 00:14:54.000]  去到第六災嘅時候,喺初埃及記九章十二節
[00:14:54.000 --> 00:14:57.000]  就開始講,神使法老心硬
[00:14:57.000 --> 00:15:00.000]  羅馬書第一章,你聽過
[00:15:00.000 --> 00:15:03.000]  當嗰啲人犯罪去到一個地步,拒絕神去到一個地步
[00:15:03.000 --> 00:15:06.000]  唔當神係神,當神冇到去到一個地步
[00:15:06.000 --> 00:15:09.000]  羅馬書一章廿四節,廿六節
[00:15:09.000 --> 00:15:12.000]  廿八節,三次嗰度講
[00:15:12.000 --> 00:15:15.000]  神任憑佢地,神任憑佢地
[00:15:15.000 --> 00:15:18.000]  呢度講
[00:15:18.000 --> 00:15:21.000]  神用比喻,對嗰啲
[00:15:21.000 --> 00:15:24.000]  冇心去聽神話語嘅人
[00:15:24.000 --> 00:15:27.000]  去追隨耶穌,覺得佢行神蹟好勁
[00:15:27.000 --> 00:15:30.000]  佢可以醫病,佢可以為我帶嚟好處
[00:15:30.000 --> 00:15:33.000]  帶住呢啲動機,唔係愛慕神
[00:15:33.000 --> 00:15:36.000]  唔係想跟從神
[00:15:36.000 --> 00:15:39.000]  追求公義,信德和平
[00:15:39.000 --> 00:15:42.000]  嗰啲人,佢聽咗
[00:15:42.000 --> 00:15:45.000]  係聽唔明,所以順帝話
[00:15:45.000 --> 00:15:48.000]  神覺嘅比喻,耶穌話,神覺嘅比喻只有比你地知道
[00:15:48.000 --> 00:15:51.000]  因為你地有受教嘅心
[00:15:51.000 --> 00:15:54.000]  係帖後嘅二章十到十一節
[00:15:54.000 --> 00:15:57.000]  甚至講,因為嗰啲人拒絕一個領受
[00:15:57.000 --> 00:16:00.000]  真理嘅心,佢地明明要
[00:16:00.000 --> 00:16:03.000]  不愛光,賭愛黑暗,佢拒絕去領受真理
[00:16:03.000 --> 00:16:06.000]  聖經甚至講,神比佢地一個
[00:16:06.000 --> 00:16:09.000]  生發錯誤嘅心,上帝嘅審判
[00:16:09.000 --> 00:16:12.000]  好多時唔係去到行刑嗰一刻
[00:16:12.000 --> 00:16:15.000]  唔係,上帝嘅審判
[00:16:15.000 --> 00:16:18.000]  喺聖經有好幾個例子都係,當嗰個人
[00:16:18.000 --> 00:16:21.000]  多次多次拒絕神嘅時候
[00:16:21.000 --> 00:16:24.000]  神就洗佢心硬,神就叫嗰啲人
[00:16:24.000 --> 00:16:27.000]  心無滋憂,耳朵發沉
[00:16:27.000 --> 00:16:30.000]  聽都聽唔明,我唔知你有冇見過啲人
[00:16:30.000 --> 00:16:33.000]  執迷不悟,好似我哋勸
[00:16:33.000 --> 00:16:36.000]  一啲人戒賭,戒毒
[00:16:36.000 --> 00:16:39.000]  佢已經搞到個家庭支離破碎
[00:16:39.000 --> 00:16:42.000]  自己嘅生命都已經唔似樣
[00:16:42.000 --> 00:16:45.000]  佢都係好似
[00:16:45.000 --> 00:16:48.000]  完全聽唔明,佢仲喺度猶豫
[00:16:48.000 --> 00:16:51.000]  好辛苦呀,佢唔肯
[00:16:51.000 --> 00:16:54.000]  返轉頭,等姐妹
[00:16:54.000 --> 00:16:57.000]  彷彿神嘅審判已經來臨
[00:16:57.000 --> 00:17:00.000]  所以你唔好諗住
[00:17:00.000 --> 00:17:03.000]  神就係愛,冇錯,神就係愛
[00:17:03.000 --> 00:17:06.000]  但聖經講,神就是光,一個唔肯聽
[00:17:06.000 --> 00:17:09.000]  嘅基督徒係好危險
[00:17:09.000 --> 00:17:12.000]  所以
[00:17:12.000 --> 00:17:15.000]  如果我哋話神就係愛,我哋要愛神
[00:17:15.000 --> 00:17:18.000]  聖經亦都講,神就係光,我哋要敬畏神
[00:17:18.000 --> 00:17:21.000]  愛同敬畏神係並行
[00:17:21.000 --> 00:17:24.000]  你唔好以為神就係愛
[00:17:24.000 --> 00:17:27.000]  愛裡沒有懼怕,你咩都唔使驚
[00:17:27.000 --> 00:17:30.000]  愛裡沒有懼怕,一樣一書四章
[00:17:30.000 --> 00:17:33.000]  嗰度講,喺神嘅審判台前
[00:17:33.000 --> 00:17:36.000]  我哋唔使驚,因為耶穌基督已經將我哋所有嘅罪
[00:17:36.000 --> 00:17:39.000]  過去,現在同未來嘅罪
[00:17:39.000 --> 00:17:42.000]  已經付清咗個罪債嘅代價
[00:17:42.000 --> 00:17:45.000]  但並唔代表我哋唔使懼怕神
[00:17:45.000 --> 00:17:48.000]  所以聖經有150幾次講
[00:17:48.000 --> 00:17:51.000]  唔使驚,不要懼怕
[00:17:51.000 --> 00:17:54.000]  全部都唔係講我哋唔使驚神
[00:17:54.000 --> 00:17:57.000]  所以今日,神嘅話語講咗
[00:17:57.000 --> 00:18:00.000]  我哋係咪肯聽
[00:18:00.000 --> 00:18:03.000]  呢個好重要,所以耶穌話,呢個殺掌嘅比喻
[00:18:03.000 --> 00:18:06.000]  就係講,我哋用咩心態去聽神嘅話
[00:18:06.000 --> 00:18:09.000]  第一,你耳朵都聽唔肯聽
[00:18:09.000 --> 00:18:12.000]  唔肯領受,聽咗又唔願意服從
[00:18:12.000 --> 00:18:18.000]  咁有咩用,所以有啲人
[00:18:18.000 --> 00:18:21.000]  有首Maria Cordero嘅歌叫做要爭取快樂
[00:18:21.000 --> 00:18:24.000]  有冇人聽過,嗰首歌最主要嘅
[00:18:24.000 --> 00:18:27.000]  核心歌詞就係,嘥氣
[00:18:27.000 --> 00:18:30.000]  聽過未,嘥氣
[00:18:30.000 --> 00:18:33.000]  嗰首歌嘅歌名我check過叫,要爭取快樂
[00:18:33.000 --> 00:18:36.000]  有陣時,我聽到啲人講啲廢話
[00:18:36.000 --> 00:18:39.000]  我就話,要爭取快樂,即係嘥氣
[00:18:39.000 --> 00:18:42.000]  咁佢哋聽唔明我講咩,但你哋一開始
