
[00:00:00.000 --> 00:00:04.000]  請姐妹平安讓我們做一次同心低頭祈禱
[00:05:48.000 --> 00:05:52.000]  保羅去勉勵提摩太后
[00:05:52.000 --> 00:05:55.000]  他所侍奉的上帝
[00:05:55.000 --> 00:05:58.000]  是一位怎樣的上帝呢
[00:05:58.000 --> 00:06:01.000]  這位上帝並不是在他
[00:06:01.000 --> 00:06:03.000]  有生之年才出現
[00:06:03.000 --> 00:06:07.000]  這位上帝是由他先祖的時候
[00:06:07.000 --> 00:06:11.000]  已經開始帶領著認識他
[00:06:11.000 --> 00:06:13.000]  不單只是認識他個人
[00:06:13.000 --> 00:06:14.000]  是認識他的家庭
[00:06:14.000 --> 00:06:15.000]  認識他的家族
[00:06:15.000 --> 00:06:17.000]  認識他的民族
[00:06:17.000 --> 00:06:23.000]  認識整個他們的國家
[00:06:23.000 --> 00:06:25.000]  保羅說我侍奉的上帝
[00:06:25.000 --> 00:06:26.000]  就是一個這樣的上帝
[00:06:26.000 --> 00:06:29.000]  他並不是單單和我個人有關係
[00:06:29.000 --> 00:06:31.000]  是由我的祖先開始
[00:06:31.000 --> 00:06:33.000]  一直傳流到今天
[00:06:33.000 --> 00:06:36.000]  都是和我們沒有關係
[00:06:36.000 --> 00:06:40.000]  然後保羅在後面也提到
[00:06:40.000 --> 00:06:44.000]  他要讓提摩太記得
[00:06:44.000 --> 00:06:46.000]  今天他的上帝
[00:06:46.000 --> 00:06:48.000]  也不是在提摩太有生之年
[00:06:48.000 --> 00:06:51.000]  才出現來幫助他
[00:06:51.000 --> 00:06:54.000]  提摩太之所以能夠認識上帝
[00:06:54.000 --> 00:06:57.000]  能夠成為保羅的
[00:06:57.000 --> 00:06:58.000]  屬靈的兒子
[00:06:58.000 --> 00:07:00.000]  成為徒弟
[00:07:00.000 --> 00:07:02.000]  是因為提摩太從小
[00:07:02.000 --> 00:07:06.000]  就從他的媽媽和外婆的身上
[00:07:06.000 --> 00:07:10.000]  去繼承一個很重要的信仰特質
[00:07:10.000 --> 00:07:12.000]  在聖經裏面所說
[00:07:12.000 --> 00:07:15.000]  是一個叫做無毅的信心
[00:07:15.000 --> 00:07:17.000]  在第五節裏面說
[00:07:17.000 --> 00:07:20.000]  我記得你無毅的信心
[00:07:20.000 --> 00:07:24.000]  這信心先存在你愛祖母羅爾
[00:07:24.000 --> 00:07:27.000]  和你母親尤尼基的心裏
[00:07:27.000 --> 00:07:31.000]  我深信也存在你的心裏
[00:07:31.000 --> 00:07:34.000]  保羅讓提摩太去看
[00:07:34.000 --> 00:07:38.000]  其實上帝早早已經準備好了
[00:07:38.000 --> 00:07:41.000]  由他的愛祖母羅爾
[00:07:41.000 --> 00:07:44.000]  到他的媽媽尤尼基
[00:07:44.000 --> 00:07:47.000]  然後到今天的提摩太
[00:07:47.000 --> 00:07:50.000]  上帝早已經給了一個
[00:07:50.000 --> 00:07:53.000]  很重要很重要的資產
[00:07:53.000 --> 00:07:55.000]  在提摩太的身上
[00:07:55.000 --> 00:07:57.000]  就是這個無毅的信
[00:07:57.000 --> 00:07:59.000]  甚麼是無毅的信呢
[00:07:59.000 --> 00:08:01.000]  現代中文譯本就說
[00:08:01.000 --> 00:08:04.000]  是一個純真的信心
[00:08:04.000 --> 00:08:07.000]  好像一個小孩子一樣
[00:08:07.000 --> 00:08:10.000]  他想到甚麼就說甚麼
[00:08:10.000 --> 00:08:13.000]  他想甚麼他就說出來
[00:08:13.000 --> 00:08:15.000]  小朋友是不會去掩飾的
[00:08:15.000 --> 00:08:16.000]  他見到有東西吃的時候
[00:08:16.000 --> 00:08:18.000]  他就會告訴你很餓
[00:08:18.000 --> 00:08:20.000]  雖然可能他剛剛吃完東西
[00:08:20.000 --> 00:08:21.000]  但他真的很想吃
[00:08:21.000 --> 00:08:23.000]  他就會告訴你
[00:08:23.000 --> 00:08:25.000]  當他不喜歡的時候
[00:08:25.000 --> 00:08:26.000]  他當然會去鬧彆扭
[00:08:26.000 --> 00:08:28.000]  所以大家叫小朋友不要鬧彆扭
[00:08:28.000 --> 00:08:29.000]  其實是很難的
[00:08:29.000 --> 00:08:31.000]  因為他真的很想鬧彆扭
[00:08:31.000 --> 00:08:33.000]  他不會去假裝不鬧彆扭
[00:08:33.000 --> 00:08:34.000]  所以你越叫他不要鬧彆扭
[00:08:34.000 --> 00:08:36.000]  他就會越鬧彆扭
[00:08:36.000 --> 00:08:38.000]  所以這個就是小朋友
[00:08:38.000 --> 00:08:41.000]  最單純直率的表現
[00:08:41.000 --> 00:08:43.000]  無毅的信
[00:08:43.000 --> 00:08:45.000]  是不會有任何的修飾
[00:08:45.000 --> 00:08:48.000]  不需要任何的造作
[00:08:48.000 --> 00:08:52.000]  當他相信這個就是上帝所安排
[00:08:52.000 --> 00:08:54.000]  是上帝的帶領
[00:08:54.000 --> 00:08:57.000]  他就是這樣來相信
[00:08:57.000 --> 00:09:01.000]  提摩太子之所以被保羅看中
[00:09:01.000 --> 00:09:05.000]  就是因為他有無毅的信心
[00:09:05.000 --> 00:09:07.000]  縱然他在人的眼中
[00:09:07.000 --> 00:09:10.000]  只不過是一個小子
[00:09:10.000 --> 00:09:13.000]  在一個大的教會群體裏
[00:09:13.000 --> 00:09:16.000]  似乎他未必有一些個人
[00:09:16.000 --> 00:09:20.000]  突出的恩賜能力或才幹
[00:09:20.000 --> 00:09:22.000]  但就是這份無毅的信
[00:09:22.000 --> 00:09:24.000]  單純的信心
[00:09:24.000 --> 00:09:25.000]  保羅認為
[00:09:25.000 --> 00:09:27.000]  是作為一個牧者
[00:09:27.000 --> 00:09:28.000]  最基本
[00:09:28.000 --> 00:09:31.000]  亦都是不能夠去缺少的特質
[00:09:31.000 --> 00:09:35.000]  所以保羅就特別挑選了提摩太子
[00:09:35.000 --> 00:09:37.000]  成為他的徒弟
[00:09:37.000 --> 00:09:41.000]  接續了這個牧養教會的積分
[00:09:41.000 --> 00:09:43.000]  但是提摩太子
[00:09:43.000 --> 00:09:47.000]  實在面對的挑戰很大很大
[00:09:47.000 --> 00:09:50.000]  因此在短短的經文裏
[00:09:50.000 --> 00:09:52.000]  保羅其實三番四次
[00:09:52.000 --> 00:09:54.000]  希望提摩太子得到肯定
[00:09:54.000 --> 00:09:58.000]  除了告訴他他有無毅的信之外
[00:09:58.000 --> 00:09:59.000]  亦都告訴他
[00:09:59.000 --> 00:10:02.000]  他是經過這個按手
[00:10:02.000 --> 00:10:05.000]  以至得到牧養的恩賜
[00:10:05.000 --> 00:10:07.000]  在第六節裏面
[00:10:07.000 --> 00:10:09.000]  讓提摩太子再次想起
[00:10:09.000 --> 00:10:13.000]  他不是靠著自己的血氣
[00:10:13.000 --> 00:10:16.000]  亦不是靠著其他人給他認定
[00:10:16.000 --> 00:10:19.000]  以至他可以去做牧養的積分
[00:10:19.000 --> 00:10:22.000]  他是因為經過按手
[00:10:22.000 --> 00:10:25.000]  是教會一個很重要的
[00:10:25.000 --> 00:10:27.000]  可以說是印證個人
[00:10:27.000 --> 00:10:30.000]  有牧養的恩賜和能力的一個過程
[00:10:30.000 --> 00:10:32.000]  就好像我們今天按立牧師
[00:10:32.000 --> 00:10:34.000]  按立執事
[00:10:34.000 --> 00:10:35.000]  他經過按手
[00:10:35.000 --> 00:10:39.000]  以至他得著這個牧養的恩賜
[00:10:39.000 --> 00:10:42.000]  所以保羅再一次提醒提摩太子
[00:10:42.000 --> 00:10:45.000]  他已經得著了這個恩賜
[00:10:45.000 --> 00:10:48.000]  要好像火一樣跳旺起來
[00:10:48.000 --> 00:10:52.000]  去做這個牧養的工作
[00:10:52.000 --> 00:10:54.000]  接著在第七節
[00:10:54.000 --> 00:10:56.000]  保羅更加很直接了當
[00:10:56.000 --> 00:10:58.000]  告訴提摩太子
[00:10:58.000 --> 00:11:01.000]  他是因為上帝賜給我們的
[00:11:01.000 --> 00:11:04.000]  不是膽怯的心
[00:11:04.000 --> 00:11:06.000]  當我們看聖經的時候就要留意
[00:11:06.000 --> 00:11:07.000]  這樣說
[00:11:07.000 --> 00:11:11.000]  究竟當時提摩太子是膽怯還是不膽怯呢?
[00:11:11.000 --> 00:11:13.000]  可能在保羅的眼中
[00:11:13.000 --> 00:11:14.000]  所看到的提摩太子
[00:11:14.000 --> 00:11:16.000]  他真的有些膽怯
[00:11:16.000 --> 00:11:17.000]  所以就告訴他
[00:11:17.000 --> 00:11:21.000]  上帝給我們的不是膽怯的心
[00:11:21.000 --> 00:11:23.000]  而是什麼呢?
[00:11:23.000 --> 00:11:26.000]  剛強、仁愛、自制的心
[00:11:26.000 --> 00:11:28.000]  似乎在這幾方面
[00:11:28.000 --> 00:11:31.000]  提摩太子可能還要繼續努力
[00:11:31.000 --> 00:11:33.000]  所以保羅就告訴他
[00:11:33.000 --> 00:11:36.000]  是剛強、仁愛、自制的心
[00:11:36.000 --> 00:11:39.000]  而這一點也反映出提摩太子
[00:11:39.000 --> 00:11:43.000]  面對的挑戰和壓力實在不少
[00:11:43.000 --> 00:11:45.000]  所以他需要剛強
[00:11:45.000 --> 00:11:46.000]  需要仁愛
[00:11:46.000 --> 00:11:48.000]  需要有這種自制
[00:11:48.000 --> 00:11:51.000]  就是說緊守
[00:11:51.000 --> 00:11:53.000]  看著自己的職份
[00:11:53.000 --> 00:12:00.000]  也要抓緊上帝給他的應許的心
[00:12:00.000 --> 00:12:02.000]  實在是不容易
[00:12:02.000 --> 00:12:04.000]  一個很大的挑戰
[00:12:04.000 --> 00:12:07.000]  當我們去看提摩太子
[00:12:07.000 --> 00:12:10.000]  他本來是一個怎樣的人
[00:12:10.000 --> 00:12:12.000]  他怎樣來信主
[00:12:12.000 --> 00:12:15.000]  怎樣來成為保羅的同工
[00:12:15.000 --> 00:12:17.000]  我們都可以有一個了解
[00:12:17.000 --> 00:12:21.000]  也因此更加明白提摩太子
[00:12:21.000 --> 00:12:24.000]  提摩太子大概在一個
[00:12:24.000 --> 00:12:28.000]  今天我們叫大學生的年紀
[00:12:28.000 --> 00:12:30.000]  二十多歲的時候
[00:12:30.000 --> 00:12:34.000]  當時是保羅第一次的傳道工作
[00:12:34.000 --> 00:12:36.000]  去到一個地方叫路斯德
[00:12:36.000 --> 00:12:39.000]  路斯德就在今天的土耳其
[00:12:39.000 --> 00:12:41.000]  在那個地方
[00:12:41.000 --> 00:12:45.000]  提摩太子是第一次有機會聽到
[00:12:45.000 --> 00:12:46.000]  保羅的講論
[00:12:46.000 --> 00:12:48.000]  關於耶穌基督的事
[00:12:48.000 --> 00:12:51.000]  認識了耶穌基督的舊恩
[00:12:51.000 --> 00:12:53.000]  也相信是同一時間
[00:12:53.000 --> 00:12:55.000]  他的外祖母羅爾
[00:12:55.000 --> 00:12:56.000]  他的母親尼基
[00:12:56.000 --> 00:12:58.000]  他們本來是猶太人
[00:12:58.000 --> 00:13:01.000]  一直等待尼塞亞降臨
[00:13:01.000 --> 00:13:03.000]  所以當他們聽到保羅的講道之後
[00:13:03.000 --> 00:13:04.000]  他們就知道
[00:13:04.000 --> 00:13:06.000]  原來他們所等待的尼塞亞
[00:13:06.000 --> 00:13:07.000]  就是耶穌基督
[00:13:07.000 --> 00:13:11.000]  因此外祖母和媽媽
[00:13:11.000 --> 00:13:12.000]  加上提摩太子
[00:13:12.000 --> 00:13:16.000]  他們就成為了跟從基督的人
[00:13:16.000 --> 00:13:18.000]  大概兩年之後
[00:13:18.000 --> 00:13:21.000]  保羅又再一次去到路斯德
[00:13:21.000 --> 00:13:24.000]  他知道提摩太子在靈性上
[00:13:24.000 --> 00:13:26.000]  有很大的進步
[00:13:26.000 --> 00:13:29.000]  因為他從小就來認識聖經
[00:13:29.000 --> 00:13:30.000]  在提摩太后書後面
[00:13:30.000 --> 00:13:32.000]  繼續有提到
[00:13:32.000 --> 00:13:34.000]  他來到認識聖經
[00:13:34.000 --> 00:13:38.000]  很明顯就是從他的外婆媽媽身上
[00:13:38.000 --> 00:13:41.000]  有機會來認識關於神的話語
[00:13:41.000 --> 00:13:43.000]  因為他這種進步
[00:13:43.000 --> 00:13:46.000]  所以當時保羅就決定
[00:13:46.000 --> 00:13:48.000]  要揀選提摩太
[00:13:48.000 --> 00:13:50.000]  讓他跟隨自己
[00:13:50.000 --> 00:13:52.000]  繼續去做傳領的功夫
[00:13:52.000 --> 00:13:54.000]  所以當保羅在第二次
[00:13:54.000 --> 00:13:56.000]  出外的報道旅程的時候
[00:13:56.000 --> 00:13:58.000]  提摩太已經成為了
[00:13:58.000 --> 00:14:01.000]  保羅的其中一個助手
[00:14:01.000 --> 00:14:04.000]  一直跟隨著保羅
[00:14:04.000 --> 00:14:06.000]  到處宣教
[00:14:06.000 --> 00:14:08.000]  也因為這個緣故
[00:14:08.000 --> 00:14:10.000]  提摩太可以知道更多
[00:14:10.000 --> 00:14:11.000]  關於耶穌基督的事
[00:14:11.000 --> 00:14:13.000]  也因為這個緣故
[00:14:13.000 --> 00:14:15.000]  很多由保羅建立的教會
[00:14:15.000 --> 00:14:18.000]  提摩太都有機會來參與
[00:14:18.000 --> 00:14:20.000]  所以當時初期的教會
[00:14:20.000 --> 00:14:23.000]  也認識提摩太
[00:14:23.000 --> 00:14:26.000]  提摩太跟著保羅
[00:14:26.000 --> 00:14:30.000]  一起來見證福音的興旺
[00:14:30.000 --> 00:14:31.000]  一起去見證著
[00:14:31.000 --> 00:14:33.000]  神如何在外邦人的地方
[00:14:33.000 --> 00:14:35.000]  建立起教會
[00:14:35.000 --> 00:14:37.000]  而他們因為這樣的過程
[00:14:37.000 --> 00:14:38.000]  兩人之間
[00:14:38.000 --> 00:14:41.000]  不單止是一種師徒的關係
[00:14:41.000 --> 00:14:44.000]  更加好像父子一樣
[00:14:44.000 --> 00:14:48.000]  後來保羅第一次被囚
[00:14:48.000 --> 00:14:51.000]  就在羅馬當中
[00:14:51.000 --> 00:14:54.000]  得到後來的釋放
[00:14:54.000 --> 00:14:56.000]  所以就要去探望
[00:14:56.000 --> 00:14:59.000]  在亞細亞裡面的教會
[00:14:59.000 --> 00:15:02.000]  當時保羅看見
[00:15:02.000 --> 00:15:04.000]  有很多異端
[00:15:04.000 --> 00:15:06.000]  有很多假的師父
[00:15:06.000 --> 00:15:09.000]  在教會當中出現
[00:15:09.000 --> 00:15:11.000]  迷惑了很多信徒
[00:15:11.000 --> 00:15:15.000]  有很多人都不能去辨別這種情況
[00:15:15.000 --> 00:15:16.000]  保羅就知道
[00:15:16.000 --> 00:15:18.000]  如果他只是繼續
[00:15:18.000 --> 00:15:20.000]  到處去建立教會
[00:15:20.000 --> 00:15:23.000]  而沒有一個人
[00:15:23.000 --> 00:15:25.000]  可以專心在教會裡面
[00:15:25.000 --> 00:15:26.000]  去做牧養
[00:15:26.000 --> 00:15:27.000]  去教導
[00:15:27.000 --> 00:15:29.000]  讓信徒有一個好的成長
[00:15:29.000 --> 00:15:31.000]  這樣是不行的
[00:15:31.000 --> 00:15:33.000]  所以就保羅知道
[00:15:33.000 --> 00:15:35.000]  他自己繼續要去
[00:15:35.000 --> 00:15:37.000]  不同的地方建立教會
[00:15:37.000 --> 00:15:39.000]  因為是上帝
[00:15:39.000 --> 00:15:41.000]  讓他成為外邦人的師徒
[00:15:41.000 --> 00:15:43.000]  所以他不能夠停下
[00:15:43.000 --> 00:15:45.000]  他要找信任得過的人
[00:15:45.000 --> 00:15:48.000]  來繼續帶領教會的發展
[00:15:48.000 --> 00:15:51.000]  因此他要將提摩太留下
[00:15:51.000 --> 00:15:53.000]  去建立教會
[00:15:53.000 --> 00:15:54.000]  當時的提摩太
[00:15:54.000 --> 00:15:57.000]  大概是三十歲左右
[00:15:57.000 --> 00:15:59.000]  在當時來說
[00:15:59.000 --> 00:16:02.000]  是一個非常年輕的牧者
[00:16:02.000 --> 00:16:06.000]  因此我們很熟悉的經文
[00:16:06.000 --> 00:16:08.000]  我們常常背
[00:16:08.000 --> 00:16:11.000]  「不可叫人小看你年輕」
[00:16:11.000 --> 00:16:12.000]  為什麼呢?
[00:16:12.000 --> 00:16:14.000]  因為在當時的教會來說
[00:16:14.000 --> 00:16:16.000]  相比起保羅
[00:16:16.000 --> 00:16:18.000]  相比起其他的師徒
[00:16:18.000 --> 00:16:22.000]  提摩太真是一個很年輕的人
[00:16:22.000 --> 00:16:24.000]  所以保羅提醒
[00:16:24.000 --> 00:16:25.000]  也勸勉提摩太
[00:16:25.000 --> 00:16:28.000]  不要像別人看你一樣
[00:16:28.000 --> 00:16:32.000]  用你的年齡來判斷你的能力
[00:16:32.000 --> 00:16:34.000]  判斷你的恩賜
[00:16:34.000 --> 00:16:37.000]  建擔起這麼大的重任
[00:16:37.000 --> 00:16:39.000]  是因為神的揀選
[00:16:39.000 --> 00:16:41.000]  是因為你有很多方面
[00:16:41.000 --> 00:16:44.000]  都可以成為信徒的榜樣
[00:16:44.000 --> 00:16:49.000]  所以保羅不斷來鼓勵提摩太
[00:16:49.000 --> 00:16:52.000]  其實提摩太能夠有
[00:16:52.000 --> 00:16:54.000]  屬靈的氣質
[00:16:54.000 --> 00:16:55.000]  有這樣的能力
[00:16:55.000 --> 00:17:00.000]  來領導著牧養教會的重任
[00:17:00.000 --> 00:17:01.000]  很重要
[00:17:01.000 --> 00:17:03.000]  是因為有他的母親
[00:17:03.000 --> 00:17:07.000]  不斷來守望幫助他
[00:17:07.000 --> 00:17:09.000]  有尼基
[00:17:09.000 --> 00:17:13.000]  其實本身是一個猶太婦女
[00:17:13.000 --> 00:17:17.000]  不過她嫁給了一個希臘人
[00:17:17.000 --> 00:17:19.000]  提摩太的父親
[00:17:19.000 --> 00:17:21.000]  本身是一個希臘人
[00:17:21.000 --> 00:17:25.000]  在他的成長當中
[00:17:25.000 --> 00:17:28.000]  其實是媽媽對於他來說
[00:17:28.000 --> 00:17:31.000]  是一個很大的影響
[00:17:31.000 --> 00:17:33.000]  因為從聖經裡面就知道
[00:17:33.000 --> 00:17:36.000]  提摩太從小去明白聖經
[00:17:36.000 --> 00:17:39.000]  他的聖經當然是舊約的聖經
[00:17:39.000 --> 00:17:41.000]  而這個也是猶太人
[00:17:41.000 --> 00:17:44.000]  他們一個很重要的家庭教育
[00:17:44.000 --> 00:17:45.000]  宗教的教育
[00:17:45.000 --> 00:17:47.000]  從小就讓他們的孩子
[00:17:47.000 --> 00:17:51.000]  可以有機會來讀神的話語
[00:17:51.000 --> 00:17:55.000]  有尼基為什麼可以這樣
[00:17:55.000 --> 00:17:58.000]  來培育他自己的孩子呢?
[00:17:58.000 --> 00:18:00.000]  我相信很重要
[00:18:00.000 --> 00:18:01.000]  有一個原因
[00:18:01.000 --> 00:18:03.000]  是因為有尼基本身
[00:18:03.000 --> 00:18:05.000]  他自己的媽媽羅爾
[00:18:05.000 --> 00:18:08.000]  也就是提摩太的外婆
[00:18:08.000 --> 00:18:10.000]  也是一個敬虔的婦人
[00:18:10.000 --> 00:18:12.000]  所以他也是這樣
[00:18:12.000 --> 00:18:16.000]  把他的孩子培育成長
[00:18:16.000 --> 00:18:18.000]  而這件事很明顯
[00:18:18.000 --> 00:18:20.000]  在保羅的眼中
[00:18:20.000 --> 00:18:22.000]  是極其的重要
[00:18:22.000 --> 00:18:24.000]  他很欣賞這兩位的婦女
[00:18:24.000 --> 00:18:27.000]  羅爾和有尼基
[00:18:27.000 --> 00:18:29.000]  雖然他們是婦人
[00:18:29.000 --> 00:18:30.000]  可能甚至乎是一個
