
[00:00:00.000 --> 00:00:06.080]  上星期跟大家思想過為何要工作
[00:03:15.400 --> 00:03:20.680]  做平民的又一定會被官欺壓
[00:03:20.680 --> 00:03:23.920]  所以中國歷史上有很多民間故事
[00:03:23.920 --> 00:03:27.280]  都是講平民受苦的
[00:03:27.280 --> 00:03:29.840]  以至包青天的故事
[00:03:29.840 --> 00:03:32.080]  就非常受民眾歡迎
[00:03:32.080 --> 00:03:35.080]  傳頌了一千多年
[00:03:35.080 --> 00:03:37.680]  我們要怎樣應付呢?
[00:03:37.680 --> 00:03:41.560]  傳道者沒有馬上提供建議
[00:03:41.560 --> 00:03:46.280]  但是他很同情那些受欺壓的人
[00:03:46.280 --> 00:03:51.880]  他說他明白被欺壓的人的痛苦
[00:03:51.880 --> 00:03:55.200]  所以第二節他這樣說
[00:03:55.200 --> 00:03:57.280]  「我羨慕那些已經死的人
[00:03:57.280 --> 00:04:04.000]  他們比活著的人幸福得多」
[00:04:04.000 --> 00:04:05.920]  被欺壓委屈都很重要
[00:04:05.920 --> 00:04:09.840]  死了他好過了,做人做什麼呢?
[00:04:09.840 --> 00:04:11.800]  但是他又加多一句
[00:04:11.800 --> 00:04:14.520]  他說那些未出生未看見過這個世上
[00:04:14.520 --> 00:04:17.200]  都發生不公平的事的人
[00:04:17.200 --> 00:04:22.160]  現實是更加幸福
[00:04:22.160 --> 00:04:27.000]  傳道者同情那些受欺壓的人的心情
[00:04:27.000 --> 00:04:28.840]  知道他們是委屈
[00:04:28.840 --> 00:04:31.680]  但是單單是同情是不夠的
[00:04:31.680 --> 00:04:35.920]  我們想知道要怎樣應付好呢?
[00:04:35.920 --> 00:04:39.840]  在第四節傳道者有另一個觀察
[00:04:39.840 --> 00:04:44.120]  是會令到工作充滿煩惱的
[00:04:44.120 --> 00:04:45.160]  傳道者說
[00:04:45.160 --> 00:04:47.280]  「人勞碌工作追求功名
[00:04:47.280 --> 00:04:49.680]  是因為羨慕論人
[00:04:49.680 --> 00:04:54.240]  者也是虛空也是暴風」
[00:04:54.240 --> 00:05:00.280]  既然在工作中最有可能是被上司欺壓
[00:05:00.280 --> 00:05:03.960]  一般人會有一個自然的反應
[00:05:03.960 --> 00:05:05.760]  就是向上爬
[00:05:05.760 --> 00:05:07.480]  追求成功
[00:05:07.480 --> 00:05:10.120]  希望有一天自己做上司
[00:05:10.120 --> 00:05:11.560]  即使不欺壓下屬
[00:05:11.560 --> 00:05:15.080]  都不用再被上司欺壓
[00:05:15.080 --> 00:05:18.040]  人同此心,心同此理
[00:05:18.040 --> 00:05:19.840]  不只是一個人想向上爬
[00:05:19.840 --> 00:05:22.360]  其實很多人都想向上爬
[00:05:22.360 --> 00:05:27.720]  於是就會產生一個非常激烈的競爭
[00:05:27.720 --> 00:05:29.400]  競爭既然是這麼激烈
[00:05:29.400 --> 00:05:32.040]  就會令一些人不擇手段
[00:05:32.040 --> 00:05:34.680]  弄虛作假
[00:05:34.680 --> 00:05:38.640]  有些人會選擇送禮給上司
[00:05:38.640 --> 00:05:40.960]  巴結一下上司
[00:05:40.960 --> 00:05:42.680]  在中國這個風氣
[00:05:42.680 --> 00:05:46.040]  可以說曾經非常流行
[00:05:46.040 --> 00:05:48.840]  我曾經有位朋友告訴我
[00:05:48.840 --> 00:05:50.600]  他有一位澳洲朋友
[00:05:50.600 --> 00:05:54.240]  他有一位朋友在香港開錶行
[00:05:54.240 --> 00:05:57.520]  在中國未曾打擊貪污之前
[00:05:57.520 --> 00:06:03.160]  他的生意很好,每天都賣幾隻名牌錶
[00:06:03.160 --> 00:06:07.120]  但自從中國反貪污雷厲風行之後
[00:06:07.120 --> 00:06:09.360]  現在慘了,生意淡薄
[00:06:09.360 --> 00:06:12.880]  一個月賣一隻錶
[00:06:12.880 --> 00:06:18.000]  原來中國反貪污都影響香港經濟
[00:06:18.000 --> 00:06:20.640]  除了巴結上司之外
[00:06:20.640 --> 00:06:25.960]  激烈的競爭亦都很容易形成一種變高就敗
[00:06:25.960 --> 00:06:29.040]  還會有見低就踩的風氣
[00:06:29.040 --> 00:06:33.120]  同事與同事之間出於妒忌
[00:06:33.120 --> 00:06:36.200]  就會導致以魚我炸
[00:06:36.200 --> 00:06:40.400]  在工作場所可以說沒有真正的友誼
[00:06:40.400 --> 00:06:42.920]  有功就搶著領
[00:06:42.920 --> 00:06:45.720]  有禍當然是卸給你
[00:06:45.720 --> 00:06:49.920]  這就是社會工作的現實
[00:06:49.920 --> 00:06:52.800]  其實一般工作場所是這樣
[00:06:52.800 --> 00:06:58.680]  甚至有時連在學術界都會有人由於羨慕別人
[00:06:58.680 --> 00:07:02.880]  而用一些旁門左道的方法追求成功成名
[00:07:02.880 --> 00:07:07.800]  久不久你都聽到一些科學家造假的消息
[00:07:07.800 --> 00:07:12.720]  我記得有一個例子是講到進化論
[00:07:12.720 --> 00:07:18.120]  很多時進化論的科學家其實找不到足夠的證據支持他們領累
[00:07:18.120 --> 00:07:22.080]  於是他們就造假,造假證據
[00:07:22.080 --> 00:07:26.480]  有位19世紀的德國科學家叫做Ernst Hagel
[00:07:26.480 --> 00:07:28.160]  為了證明進化論
[00:07:28.160 --> 00:07:34.720]  他就去觀察一些不同物種的胚胎演變的過程
[00:07:34.720 --> 00:07:37.880]  19世紀的科學不是那麼進步
[00:07:37.880 --> 00:07:39.760]  相機不是那麼厲害
[00:07:39.760 --> 00:07:42.640]  他就畫圖
[00:07:42.640 --> 00:07:45.720]  畫了圖就證明不同的物種
[00:07:45.720 --> 00:07:49.000]  他們的胚胎進化是很相似的
[00:07:49.000 --> 00:07:54.960]  證明什麼呢?證明他們是同一個源頭
[00:07:54.960 --> 00:07:57.480]  到了20世紀的時候
[00:07:57.480 --> 00:08:01.160]  現在就被人證明到其實他們是造假的
[00:08:01.160 --> 00:08:04.200]  即使那時的演明不是很厲害
[00:08:04.200 --> 00:08:09.960]  但都不會差成這樣,畫圖畫成這樣
[00:08:09.960 --> 00:08:14.440]  演明是故意造假的
[00:08:14.440 --> 00:08:17.520]  另一件事發生在十幾年前的中國
[00:08:17.520 --> 00:08:19.320]  在2003年
[00:08:19.320 --> 00:08:26.680]  有一位上海交通大學微電子學院的院長叫做陳進
[00:08:26.680 --> 00:08:31.600]  他為了名利就製造芯片
[00:08:31.600 --> 00:08:33.360]  叫做漢芯一號
[00:08:33.360 --> 00:08:36.120]  芯片,computer chip那些
[00:08:36.120 --> 00:08:41.040]  無論你現在用的手機電話電腦都要有這些computer chip
[00:08:41.040 --> 00:08:46.000]  但電腦芯片是要很高科技才做得到的
[00:08:46.000 --> 00:08:50.880]  其實直到現在中國的電信業仍然是在努力
[00:08:50.880 --> 00:08:57.880]  希望可以做出中國自主研發的芯片
[00:08:57.880 --> 00:09:00.160]  陳進當年怎樣搞呢?
[00:09:00.160 --> 00:09:07.720]  他就買了一些美國motorola出的芯片
[00:09:07.720 --> 00:09:12.360]  然後找人將logo磨去
[00:09:12.360 --> 00:09:18.360]  就印上自己的logo,叫做漢芯一號
[00:09:18.360 --> 00:09:21.400]  結果他當然成名,非常成名
[00:09:21.400 --> 00:09:27.520]  幾年之間還騙了過億人民幣的研發資金
[00:09:27.520 --> 00:09:31.680]  但終於被人揭發,有些人說他是其中一個學生
[00:09:31.680 --> 00:09:35.160]  不要緊,總之是被人揭發他的造假行為
[00:09:35.160 --> 00:09:38.240]  於是陳進變成什麼?
[00:09:38.240 --> 00:09:42.720]  國恥
[00:09:42.720 --> 00:09:47.480]  「善無論人,都忌朋友」這種心理
[00:09:47.480 --> 00:09:55.320]  不只使人拼命工作,還會使人無所不用其極
[00:09:55.320 --> 00:10:00.560]  既然這是一個心理問題,傳道者有什麼建議呢?
[00:10:00.560 --> 00:10:05.080]  有,傳道者教人要改變自己的心
[00:10:05.080 --> 00:10:08.320]  要滿足於自己所擁有人
[00:10:08.320 --> 00:10:11.160]  不要再羨慕其他人
[00:10:11.160 --> 00:10:18.840]  在第六節,他說
[00:10:18.840 --> 00:10:26.400]  「拿一小把而心安理得,遠勝過雙手拱門,卻籠碌暴風」
[00:10:26.400 --> 00:10:29.280]  有些人自然不同意這樣的說法
[00:10:29.280 --> 00:10:33.360]  搞了「拿一小把而心安理得」
[00:10:33.360 --> 00:10:42.120]  我想起華人網球名將張德培的一套視頻見證
[00:10:42.120 --> 00:10:46.600]  他曾經問一位很有錢的人
[00:10:46.600 --> 00:10:50.640]  「你要賺到多少才夠?」
[00:10:50.640 --> 00:10:54.200]  那位有錢人也頗幽默的說
[00:10:54.200 --> 00:10:58.720]  「我只想賺到一元」
[00:10:58.720 --> 00:11:05.400]  其實這是華人所說的「人心不足蛇吞象」的道理
[00:11:05.400 --> 00:11:09.120]  在四章七至八節,傳道者這樣說
[00:11:09.120 --> 00:11:12.040]  有人田一身,又無兒子又無兄弟
[00:11:12.040 --> 00:11:16.880]  但他整天勞碌,從來不滿足於自己所擁有的財富
[00:11:16.880 --> 00:11:20.160]  他辛辛苦苦不敢享受,到底是為誰呢?
[00:11:20.160 --> 00:11:22.560]  有時空虛,有時不幸
[00:11:22.560 --> 00:11:28.760]  其實工作煩惱是來自他人給予的壓力
[00:11:28.760 --> 00:11:32.720]  亦同時來自於自己
[00:11:32.720 --> 00:11:36.240]  別人可以用全世給我們壓力
[00:11:36.240 --> 00:11:42.920]  但我們自己亦可能由於不滿足於自己所擁有的東西
[00:11:42.920 --> 00:11:45.320]  而經常羨慕別人
[00:11:45.320 --> 00:11:47.840]  不斷與別人競爭
[00:11:47.840 --> 00:11:52.520]  而造成了人際關係的煩惱
[00:11:52.520 --> 00:11:57.520]  來自別人的煩惱其實是很難改變的
[00:11:57.520 --> 00:12:00.760]  但如果自己可以學習滿足
[00:12:00.760 --> 00:12:06.480]  並且反省一下自己為何不滿足
[00:12:06.480 --> 00:12:11.160]  想一想自己是為誰辛苦、為誰忙的話
[00:12:11.160 --> 00:12:15.120]  就會有很大的幫助
[00:12:15.120 --> 00:12:18.000]  在職場當中,如果我們有滿足的心
[00:12:18.000 --> 00:12:23.240]  代替由羨慕別人而引起的競爭心
[00:12:23.240 --> 00:12:29.280]  我相信對改變人際關係是有很大的幫助
[00:12:29.280 --> 00:12:34.280]  我們不必將上司看成是欺壓我們的人
[00:12:34.280 --> 00:12:39.680]  不必將同事看成是我們競爭的對手
[00:12:39.680 --> 00:12:42.640]  我們怎樣看待他們呢?
[00:12:42.640 --> 00:12:46.040]  我們要將他們看成為團隊
[00:12:46.040 --> 00:12:51.360]  是自己的隊友合力去做成一件工作
[00:12:51.360 --> 00:12:55.480]  所以傳道者在4章9-12節提到團隊
[00:12:55.480 --> 00:13:00.360]  是比一個人做事更加好
[00:13:00.360 --> 00:13:02.440]  其實很簡單,兩個人總比一個人好
[00:13:02.440 --> 00:13:05.480]  因為兩個人合作,效果更好
[00:13:05.480 --> 00:13:09.960]  這就是隊工精神,要發揮隊工精神
[00:13:09.960 --> 00:13:13.120]  如果我們有一個團隊精神的話
[00:13:13.120 --> 00:13:16.440]  即使被人搶了我們的功勞
[00:13:16.440 --> 00:13:20.240]  我們不會尋求報復
[00:13:20.240 --> 00:13:22.760]  即使是上司欺壓我們
[00:13:22.760 --> 00:13:25.920]  我們都可以信服
[00:13:25.920 --> 00:13:29.320]  維持良好的關係,榮耀上帝
[00:13:29.320 --> 00:13:33.120]  我記得有一位牧師說到一個天證
[00:13:33.120 --> 00:13:36.440]  他有一位會友被上司請進房間
[00:13:36.440 --> 00:13:41.080]  然後告訴他「鄧佢冬菇,redundant」
[00:13:41.080 --> 00:13:44.400]  但這位會友怎樣跟上司說話呢?
[00:13:44.400 --> 00:13:48.920]  他說「你是我的上司,你有權這樣做的」
[00:13:48.920 --> 00:13:50.160]  「你有權redundant我」
[00:13:50.160 --> 00:13:53.160]  「我都願意信服接受你的權柄」
[00:13:53.160 --> 00:13:58.120]  「不過我剛剛跟公司開始了一個項目」
[00:13:58.120 --> 00:14:00.680]  「一個工程,一個project」
[00:14:00.680 --> 00:14:05.360]  「如果你願意,我可以幫你完成這個工程」
[00:14:05.360 --> 00:14:08.360]  「然後才離職的」
[00:14:08.360 --> 00:14:13.000]  嘩!他的上司聽完之後很震驚
[00:14:13.000 --> 00:14:16.280]  就跟他說「你這樣說話?」
[00:14:16.280 --> 00:14:18.560]  「我未見過有人這樣說話的」
[00:14:18.560 --> 00:14:21.680]  「大部份的人都會馬上怒罵我」
[00:14:21.680 --> 00:14:26.840]  「然後砰一砰門就走了」
[00:14:26.840 --> 00:14:29.840]  那位基督徒對上司說
[00:14:29.840 --> 00:14:32.600]  「我是基督徒」
[00:14:32.600 --> 00:14:43.280]  「所以我知道我相信上帝會看著我的」
[00:14:43.280 --> 00:14:46.600]  「我信服在上帝的權柄底下」
[00:14:46.600 --> 00:14:49.800]  「亦都學習信服上司的權柄」
[00:14:49.800 --> 00:14:51.080]  「所以我不會憎恨你」
[00:14:51.080 --> 00:14:54.480]  「我亦都不會為生活憂慮」
[00:14:54.480 --> 00:14:58.160]  「但兄姐妹,如果我們學習改變自己的心態」
[00:14:58.160 --> 00:15:01.880]  「在職場上實踐聖經的教導」
[00:15:01.880 --> 00:15:08.560]  「我相信一定會減少許多從工作而來的煩惱和掙扎」
[00:15:08.560 --> 00:15:13.960]  傳道者在第13至16節用了一個皇帝做比喻
[00:15:13.960 --> 00:15:19.280]  其實是勸導我們要聽勸告
[00:15:19.280 --> 00:15:23.600]  不要做老懵董
[00:15:23.600 --> 00:15:26.720]  不聽忠言
[00:15:26.720 --> 00:15:29.280]  如果是這樣就真是空虛無縫
[00:15:29.280 --> 00:15:32.040]  說了等於不聽,說了等於不說
[00:15:32.040 --> 00:15:34.080]  聽了等於不聽
[00:15:34.080 --> 00:15:36.560]  真是空虛無縫
[00:15:36.560 --> 00:15:39.720]  現在我們看看《已不所書》的經文
[00:15:39.720 --> 00:15:42.320]  看看有甚麼可以學習
[00:15:42.320 --> 00:15:47.320]  首先我想說《已不所書》是一本寫給教會的書信
[00:15:47.320 --> 00:15:50.680]  針對的是教會裏面的弟兄姊妹
[00:15:50.680 --> 00:15:53.480]  應該怎樣去相處
[00:15:53.480 --> 00:15:55.720]  尤其是今天的經文
[00:15:55.720 --> 00:16:02.720]  不是直接針對我們如何在社會中或者工作場所裏面與人相處
[00:16:02.720 --> 00:16:06.160]  不過我建議大家在教會裏面學習好
[00:16:06.160 --> 00:16:09.880]  如何與弟兄姊妹相處之後
[00:16:09.880 --> 00:16:14.520]  在職場中都一定會大有幫助
[00:16:14.520 --> 00:16:16.840]  千萬不要倒過來
[00:16:16.840 --> 00:16:20.040]  將社會那一套待人處事的方法
[00:16:20.040 --> 00:16:24.720]  帶回教會與弟兄姊妹相處
[00:16:24.720 --> 00:16:30.280]  如果是這樣的話,教會問題就多了
[00:16:30.280 --> 00:16:31.440]  《已不所書》
[00:16:31.440 --> 00:16:33.920]  《已不所》的教會就是這樣的教會
[00:16:33.920 --> 00:16:38.240]  保羅沒有直接說出《已不所》教會的問題
[00:16:38.240 --> 00:16:42.560]  不過我們從四章三十節和三十一節
[00:16:42.560 --> 00:16:45.920]  我們可以看到一些端倪出來
[00:16:45.920 --> 00:16:49.520]  那裏說「不要使上帝的聖靈憂傷」
[00:16:49.520 --> 00:16:54.480]  因為聖靈是上帝擁有到裏面的印記
[00:16:54.480 --> 00:16:57.760]  保證上帝釋放你們的日子就要來到
[00:16:57.760 --> 00:17:01.520]  你們要除掉一切怨恨、暴戾、憤怒
[00:17:01.520 --> 00:17:04.240]  不要再勸擾或毀謗
[00:17:04.240 --> 00:17:07.720]  不要再有任何仇恨
[00:17:07.720 --> 00:17:10.440]  三十節提到聖靈憂傷
[00:17:10.440 --> 00:17:12.960]  聖靈為甚麼會憂傷?
[00:17:12.960 --> 00:17:15.560]  如果教會弟兄姊妹是很好
[00:17:15.560 --> 00:17:18.760]  彼此相愛,同心合意,傳揚福音
[00:17:18.760 --> 00:17:21.280]  聖靈肯定不會憂傷
[00:17:21.280 --> 00:17:26.800]  我也不會憂傷,弟兄姊妹也不會憂傷
[00:17:26.800 --> 00:17:30.800]  《已不所》教會不是這樣的
[00:17:30.800 --> 00:17:38.600]  他們是充滿了怨恨、暴戾、憤怒、勸擾甚至毀謗
[00:17:38.600 --> 00:17:44.920]  可能還彼此仇恨
[00:17:44.920 --> 00:17:53.080]  我留意到這裏提到的情況其實都和我們的脾氣和言語有關
[00:17:53.080 --> 00:17:58.160]  怪不得保羅在《已不所》教會的弟兄姊妹
[00:17:58.160 --> 00:18:03.800]  要留意他們的脾氣和言語
[00:18:03.800 --> 00:18:08.800]  言語和脾氣其實都是受我們的心影響
[00:18:08.800 --> 00:18:13.960]  傳道者建議我們要改變我們的心態,學會知足
[00:18:13.960 --> 00:18:21.360]  保羅提醒我們要更新我們的心思、意念
[00:18:21.360 --> 00:18:26.280]  使我們活出上帝的形象,即是活出神性
[00:18:26.280 --> 00:18:29.560]  其實都是由心開始
[00:18:29.560 --> 00:18:32.400]  然後才可以改變脾氣和言語
[00:18:32.400 --> 00:18:37.320]  有關脾氣,保羅也知道人是會發脾氣的
[00:18:37.320 --> 00:18:42.560]  所以他並沒有叫信徒「你們幫我發脾氣」
[00:18:42.560 --> 00:18:44.160]  沒有這樣說
[00:18:44.160 --> 00:18:51.240]  而是說「不可因者脾氣而犯罪,也不可生一整天的氣」
[00:18:51.240 --> 00:18:58.120]  在工作場所裏面,假如我們遇到使我們會發脾氣的人同事
[00:18:58.120 --> 00:19:02.040]  我們要小心,不要將這個脾氣帶回家
[00:19:02.040 --> 00:19:08.320]  然後踢一踢貓貓狗狗,或者用碗碟來發脾氣
[00:19:08.320 --> 00:19:15.200]  至於言語方面,我們要注意二十五節和二十六節的教導
[00:19:15.200 --> 00:19:21.920]  二十五節說「你們不可再撒謊,每一個人必須向弟兄說誠實話」
[00:19:21.920 --> 00:19:25.160]  這是一個很重要的原則
[00:19:25.160 --> 00:19:27.400]  不僅在教會裏面要這樣做
[00:19:27.400 --> 00:19:30.840]  其實在社會中或者工作場所中
[00:19:30.840 --> 00:19:37.280]  我們都要建立一個個人的誠信的形象
[00:19:37.280 --> 00:19:44.000]  如果被那些未信耶穌的人覺得我們每次都說謊話
[00:19:44.000 --> 00:19:47.920]  還支持那些賣二手車的經紀
[00:19:47.920 --> 00:19:50.840]  那就慘了,我們就不用傳福音了
[00:19:50.840 --> 00:19:57.160]  你說的話沒有人信,你還說「死後上天堂」,騙人
[00:19:57.160 --> 00:20:02.200]  所以我們做基督徒一定要不要撒謊
[00:20:02.200 --> 00:20:06.720]  一定要盡量學習說誠實的說話
[00:20:06.720 --> 00:20:10.480]  誠實的說話不一定是你知道什麼就說什麼
[00:20:10.480 --> 00:20:13.240]  你知道有時候你可以不說的
[00:20:13.240 --> 00:20:17.320]  你可以告訴別人「對不起,我答應了別人的秘密」
[00:20:17.320 --> 00:20:19.040]  「對不起,這是別人的私隱」
[00:20:19.040 --> 00:20:22.520]  「你如果很關心那個人,你不如直接去問他」
[00:20:22.520 --> 00:20:24.120]  你可以不說的
[00:20:24.120 --> 00:20:29.200]  但是你要誠誠實實地將你不說的原因告訴別人
[00:20:29.200 --> 00:20:34.400]  第二十九節就提到「不要在言語上傷害別人」
[00:20:34.400 --> 00:20:40.520]  「只要說幫助人、操作人的話,要聽見的人得益處」
[00:20:40.520 --> 00:20:45.240]  什麼是幫助人、操作人的說話呢?
[00:20:45.240 --> 00:20:51.760]  我相信是一些表揚、鼓勵別人的說話
[00:20:51.760 --> 00:20:56.880]  最近我收到一條短片,很多人用WhatsApp發給我
[00:20:56.880 --> 00:21:03.280]  有一條短片說到一位哈佛大學的女博士生
[00:21:03.280 --> 00:21:10.240]  她畢業的時候特別去找一位在小學教過她的老師
[00:21:10.240 --> 00:21:13.000]  來參加她的畢業典禮
[00:21:13.000 --> 00:21:15.640]  為什麼這麼特別呢?
[00:21:15.640 --> 00:21:21.720]  原來這位小學老師曾經稱讚她的作業做得很好
[00:21:21.720 --> 00:21:26.040]  並且對她說,小學生的時候對她說
[00:21:26.040 --> 00:21:29.640]  「你將來在哈佛大學博士學位畢業的時候」
[00:21:29.640 --> 00:21:34.160]  「一定要來請我參加你的畢業典禮」
[00:21:34.160 --> 00:21:36.360]  這些是鼓勵性的說話
[00:21:36.360 --> 00:21:42.040]  但是根據這些說話,那位小學生寄了二十多年
[00:21:42.040 --> 00:21:49.560]  去拿到博士學位,特別去找這位老師來參加她的典禮
[00:21:49.560 --> 00:21:54.080]  在職場上其實會有很多非基督徒
[00:21:54.080 --> 00:21:59.840]  保羅在《哥羅西書》四章五至六節還有一個教導
[00:21:59.840 --> 00:22:02.920]  他說:「你們跟非信徒來往要有智慧」
[00:22:02.920 --> 00:22:06.600]  「要把握機會,講話要溫和風趣」
[00:22:06.600 --> 00:22:10.520]  「要知道該怎樣回答每一個人所提出的問題」
[00:22:10.520 --> 00:22:13.440]  我比較喜歡這個現中版的翻譯
[00:22:13.440 --> 00:22:17.080]  雖然和合款是接近原文的
[00:22:17.080 --> 00:22:20.280]  「你們的言要帶著和氣,用言調和」
[00:22:20.280 --> 00:22:25.320]  怎樣用言調和呢?有時真是摸不著頭腦
[00:22:25.320 --> 00:22:29.920]  現中版就翻譯成「溫和風趣」
[00:22:29.920 --> 00:22:36.480]  我不知道大家有沒有跟一些溫和風趣的人聊過天
[00:22:36.480 --> 00:22:39.040]  其實不是容易的
[00:22:39.040 --> 00:22:43.240]  講當然容易,我們要學習的
[00:22:43.240 --> 00:22:47.280]  怎樣可以講溫和風趣的話,真的要學習的
[00:22:48.280 --> 00:22:51.280]  有一個方法可以和大家分享
[00:22:51.280 --> 00:22:56.160]  如果你發現你的朋友很多人說話很溫和風趣
[00:22:56.160 --> 00:23:01.480]  你不妨和他多聊天,學習他怎樣說話
[00:23:01.480 --> 00:23:06.040]  在我和大家相識的人當中
[00:23:06.040 --> 00:23:11.400]  我個人認為于建宗牧師說話很溫和風趣
[00:23:11.400 --> 00:23:14.840]  所以我見到他都很喜歡和他聊天
[00:23:14.840 --> 00:23:20.720]  鼓勵大家找于牧師聊天,完全免費的
[00:23:20.720 --> 00:23:24.720]  不用交學費,你和他多聊天,你便學到東西
[00:23:24.720 --> 00:23:30.840]  總結一下,在工作上的掙扎和煩惱
[00:23:30.840 --> 00:23:34.840]  其實大多數都是由於人際間的關係
[00:23:34.840 --> 00:23:39.840]  和自己的心理和情緒引起的
[00:23:39.840 --> 00:23:44.840]  聖經教導我們要滿足于自己所擁有
[00:23:44.840 --> 00:23:51.840]  要調整自己的心態,不要和別人比較憎恨
[00:23:51.840 --> 00:23:55.840]  更加要學習培養自己的性情
[00:23:55.840 --> 00:24:00.840]  要活出神性,要有誠信的品格
[00:24:00.840 --> 00:24:07.840]  講說話方面就要多些講鼓勵性和幫助別人的說話
[00:24:07.840 --> 00:24:13.840]  能夠風趣幽默,就一定會錦上添花
[00:24:13.840 --> 00:24:16.840]  我們一起祈禱
[00:24:16.840 --> 00:24:19.840]  天父感謝祢,藉聖經的教導幫助我們明白
[00:24:19.840 --> 00:24:22.840]  要學習接受上帝的命定
[00:24:22.840 --> 00:24:28.840]  學會滿足于祢的恩賜,而不被羨慕和妒忌別人
[00:24:28.840 --> 00:24:34.840]  求祢幫助我們在教會中學習講一些鼓勵和幫助別人的說話
[00:24:34.840 --> 00:24:40.840]  以致我們在職場中更加懂得與外人交往
[00:24:40.840 --> 00:24:44.840]  並且幫助他們認識我們的信仰
[00:24:44.840 --> 00:24:48.840]  奉耶穌基督的名祈禱,阿門
