
[00:00:00.000 --> 00:00:03.260]  各位鄧兄姊妹 早安 各位平安
[00:05:17.800 --> 00:05:19.640]  不只是自己
[00:05:19.640 --> 00:05:23.200]  不只是自己在信仰、行為
[00:05:23.200 --> 00:05:25.800]  或者個人衛生等各方面
[00:05:25.800 --> 00:05:28.480]  而是作為一個國民
[00:05:28.480 --> 00:05:31.400]  即是一個群體 也是以色列人
[00:05:31.400 --> 00:05:34.520]  一整個群體的分別為勝
[00:05:34.520 --> 00:05:37.040]  所以不只是自己
[00:05:37.040 --> 00:05:40.680]  更加是一整個群體的分別為勝
[00:05:40.680 --> 00:05:43.680]  所以這一刻可以跟你旁邊的人說
[00:05:43.680 --> 00:05:46.920]  今天這段經文是與我們有關的
[00:05:46.920 --> 00:05:50.600]  是的 是與我們有關的
[00:05:50.600 --> 00:05:54.680]  所以讓我們再一次讀出這段經文
[00:05:54.680 --> 00:05:56.240]  1、2、3起
[00:06:08.040 --> 00:06:13.360]  「通宵一刻 祭壇上的光 與水人的肖像」
[00:06:13.360 --> 00:06:18.360]  「祭司要穿上祭壇的外套」
[00:06:18.360 --> 00:06:22.200]  「又把祭壇的褲子穿在身上」
[00:06:22.200 --> 00:06:27.080]  「加要把祭壇上的藍色紫色的灰色的袋子」
[00:06:27.080 --> 00:06:29.360]  「放在祭壇旁邊」
[00:06:29.360 --> 00:06:31.920]  「然後針對這些衣服」
[00:06:31.920 --> 00:06:33.800]  「穿上這些衣服」
[00:06:33.800 --> 00:06:37.760]  「把灰拿出營外見識的地方」
[00:06:37.760 --> 00:06:41.280]  「祭壇上的火必須常常燒著」
[00:06:41.280 --> 00:06:44.160]  「不可適應 每天早晨」
[00:06:44.160 --> 00:06:46.960]  「祭司要在上面燒著」
[00:06:46.960 --> 00:06:49.920]  「把祭壇列在壇上」
[00:06:49.920 --> 00:06:54.160]  「又在上面燻燒地方祭祀之光」
[00:06:54.160 --> 00:06:57.600]  「火必須不斷在祭壇上燒著」
[00:06:57.600 --> 00:06:59.440]  「不可適應」
[00:06:59.440 --> 00:07:04.280]  剛才我們也提及過第六章第八節
[00:07:04.280 --> 00:07:07.800]  是第二次再講繁祭
[00:07:07.800 --> 00:07:10.560]  如果比對第一次講
[00:07:10.560 --> 00:07:12.680]  即是第一章 如果大家有印象的話
[00:07:12.680 --> 00:07:14.480]  或者我們剛才就這樣讀
[00:07:14.480 --> 00:07:15.920]  可能你也會發現
[00:07:15.920 --> 00:07:19.560]  為何講一個祭的條例
[00:07:19.560 --> 00:07:22.240]  好像完全沒有提及過動物
[00:07:22.240 --> 00:07:23.280]  大家有沒有發現
[00:07:23.280 --> 00:07:27.760]  平時講任何獻祭好像也會提及羊和象
[00:07:27.760 --> 00:07:31.320]  但剛才那裏一點動物相關的東西也沒有
[00:07:31.320 --> 00:07:33.080]  最多最多都是脂肪
[00:07:33.080 --> 00:07:34.560]  第十二節的這裏
[00:07:34.560 --> 00:07:36.120]  為何會這樣呢
[00:07:36.120 --> 00:07:37.840]  因為這一段剛才也提及過
[00:07:37.840 --> 00:07:40.000]  是一個祭司的實務
[00:07:40.000 --> 00:07:43.760]  讓祭司知道他們可以怎樣
[00:07:43.760 --> 00:07:47.040]  好好地去預備一個環境
[00:07:47.040 --> 00:07:49.400]  知道他們每一天的工作
[00:07:49.400 --> 00:07:52.080]  他們預備的功夫要做甚麼
[00:07:52.080 --> 00:07:52.960]  所以同樣地
[00:07:52.960 --> 00:07:54.240]  願意今天的訊息
[00:07:54.240 --> 00:07:57.840]  也是在幫助我們去預備我們生命的祭壇
[00:07:57.840 --> 00:08:01.200]  我們對神的學務是不惜滅的
[00:08:01.200 --> 00:08:04.040]  剛才在讀這段經文的時候
[00:08:04.040 --> 00:08:06.320]  不知道大家有沒有發現
[00:08:06.320 --> 00:08:11.320]  或者觀察到一些常常重複的地方呢
[00:08:11.320 --> 00:08:13.160]  差不多每一次都會問大家
[00:08:13.160 --> 00:08:15.160]  有甚麼重複的地方呢
[00:08:15.160 --> 00:08:17.360]  這一段經文
[00:08:17.360 --> 00:08:19.240]  其實這段經文也挺明顯的
[00:08:19.240 --> 00:08:20.840]  也是今天的講題
[00:08:20.840 --> 00:08:22.160]  就是燒著
[00:08:22.160 --> 00:08:24.440]  無論它是說一直燒著、常常燒著
[00:08:24.440 --> 00:08:27.160]  還是必須不斷燒著
[00:08:27.160 --> 00:08:29.240]  其實都是在說燒著
[00:08:29.240 --> 00:08:31.360]  而第一個去形容
[00:08:31.360 --> 00:08:34.080]  火一直燒著的狀態
[00:08:34.080 --> 00:08:38.920]  一個時態就是要通宵達旦
[00:08:38.920 --> 00:08:41.840]  通宵達旦在第九節是這麼說的
[00:08:41.840 --> 00:08:44.040]  它就是說要通宵達旦
[00:08:44.040 --> 00:08:47.240]  而另一個中文譯本
[00:08:47.240 --> 00:08:49.480]  就是說由晚上到天亮
[00:08:49.480 --> 00:08:53.080]  那麼通宵達旦就是由晚上一直
[00:08:53.080 --> 00:08:55.480]  可能黑眼圈都出現了
[00:08:55.480 --> 00:08:58.400]  然後到早上天亮
[00:08:58.400 --> 00:09:00.960]  所以是由晚上到天亮
[00:09:00.960 --> 00:09:04.640]  這個火都是一直燒著的
[00:09:04.640 --> 00:09:09.240]  這一段經文其實沒有很明確的說
[00:09:09.240 --> 00:09:14.320]  怎樣可以令到這個火
[00:09:14.320 --> 00:09:17.120]  通宵達旦地燒
[00:09:17.120 --> 00:09:20.000]  但是它告訴我們的是
[00:09:20.000 --> 00:09:24.280]  要令到這個火保持著通宵達旦地燒
[00:09:24.280 --> 00:09:28.200]  這是我們要去設法確保的事
[00:09:28.200 --> 00:09:29.800]  什麼意思呢?
[00:09:29.800 --> 00:09:31.920]  其實它是在暗示
[00:09:31.920 --> 00:09:36.440]  原來火是有機會會熄滅的
[00:09:36.440 --> 00:09:37.720]  原來火是有機會會熄滅
[00:09:37.720 --> 00:09:38.880]  大家有沒有想過
[00:09:38.880 --> 00:09:42.120]  原來火是有機會會熄滅的
[00:09:42.120 --> 00:09:45.120]  當我們不去聚精會神
[00:09:45.120 --> 00:09:47.080]  或者想一些方法
[00:09:47.080 --> 00:09:50.960]  或者不去檢視火是什麼狀態的時候
[00:09:50.960 --> 00:09:54.600]  原來火是有機會會熄滅的
[00:09:54.600 --> 00:09:56.280]  當時的以色列人
[00:09:56.280 --> 00:09:59.000]  只有火不熄滅的時候
[00:09:59.000 --> 00:10:02.240]  他們才可以繼續去獻祭
[00:10:02.240 --> 00:10:04.960]  如果火萬一熄滅了的話
[00:10:04.960 --> 00:10:09.200]  是不是就可以隨便拿一個
[00:10:09.200 --> 00:10:12.000]  可能打火機或者當時的蠟燭
[00:10:12.000 --> 00:10:13.680]  火柴
[00:10:13.680 --> 00:10:15.480]  就可以點燃呢?
[00:10:15.480 --> 00:10:17.200]  當然不是
[00:10:17.200 --> 00:10:19.120]  因為在《利美記》有一個概念
[00:10:19.120 --> 00:10:22.840]  就是「聖火」和「煩火」
[00:10:22.840 --> 00:10:24.320]  「聖火」和「煩火」
[00:10:24.320 --> 00:10:28.080]  在第九章之後的一些段落有提及
[00:10:28.080 --> 00:10:31.360]  提及到有火從耶和華面前出來
[00:10:31.360 --> 00:10:33.800]  燒盡了繁祭和自由
[00:10:33.800 --> 00:10:36.720]  緊接著到第十章的時候
[00:10:36.720 --> 00:10:39.840]  提及到亞倫的兒子拿達和阿比胡
[00:10:39.840 --> 00:10:44.600]  拿著自己在耶和華面前獻上了煩火
[00:10:44.600 --> 00:10:49.440]  於是就有火從耶和華面前燒滅了
[00:10:49.440 --> 00:10:53.440]  所以為什麼要這麼竭力去保持著火呢?
[00:10:53.440 --> 00:10:56.040]  因為其實由神而來的火
[00:10:56.040 --> 00:11:00.400]  我們是沒有辦法用自己的方法去點燃的
[00:11:00.400 --> 00:11:03.200]  而當火沒有了的話
[00:11:03.200 --> 00:11:05.960]  對於當時的以色列人來說
[00:11:05.960 --> 00:11:09.120]  就是他們不能夠去獻祭了
[00:11:09.120 --> 00:11:11.120]  於是我們要問的是
[00:11:11.120 --> 00:11:13.000]  對於我們而言
[00:11:13.000 --> 00:11:15.000]  如果火沒有了的時候
[00:11:15.000 --> 00:11:17.240]  我們會怎樣呢?
[00:11:17.240 --> 00:11:19.080]  大家可以有少許時間去想想
[00:11:19.080 --> 00:11:23.520]  如果我們生命對於神的火沒有了的時候
[00:11:23.520 --> 00:11:27.760]  會是怎樣的呢?
[00:11:27.760 --> 00:11:31.080]  其實我們來了神就不能夠作神魔了
[00:11:31.080 --> 00:11:34.160]  而且這個要保持著火
[00:11:34.160 --> 00:11:39.360]  其實重點不是一個宗教的儀式
[00:11:39.360 --> 00:11:42.480]  好像在《聖母意記》上第十五章這裡提及到
[00:11:42.480 --> 00:11:44.160]  「聽命聖於賢祭」
[00:11:44.160 --> 00:11:47.480]  其實比起一些宗教的儀式
[00:11:47.480 --> 00:11:52.000]  更加重要的是我們心中的馴服
[00:11:52.000 --> 00:11:54.920]  我們有沒有遵行神的話語呢?
[00:11:54.920 --> 00:11:59.120]  而不只是一個形式上的敬虔
[00:11:59.120 --> 00:12:01.280]  所以去保持著這個火
[00:12:01.280 --> 00:12:05.240]  說的是我們有沒有去聽從神的話
[00:12:05.240 --> 00:12:09.560]  我們有沒有在心中的馴服呢?
[00:12:09.560 --> 00:12:12.680]  說到火要不熄滅的時候
[00:12:12.680 --> 00:12:17.720]  我就想起奧運的傳火具
[00:12:17.720 --> 00:12:23.240]  奧運這件事其實是源於希臘的神話
[00:12:23.240 --> 00:12:25.760]  也是他們的宗教
[00:12:25.760 --> 00:12:27.920]  所以大家知不知道
[00:12:27.920 --> 00:12:29.040]  或者有沒有聽過
[00:12:29.040 --> 00:12:34.360]  如果他們要一開始收集這個所謂的聖火
[00:12:34.360 --> 00:12:36.640]  我們姑且都叫聖火
[00:12:36.640 --> 00:12:39.120]  他們要收集這個聖火是有什麼方法的呢?
[00:12:39.120 --> 00:12:41.600]  大家有沒有聽過?
[00:12:41.600 --> 00:12:43.720]  咦 聽到 是的
[00:12:43.720 --> 00:12:46.000]  就是要用太陽
[00:12:46.000 --> 00:12:48.280]  因為正如剛才所說
[00:12:48.280 --> 00:12:50.600]  他們都相信是聖火
[00:12:50.600 --> 00:12:53.800]  所以不能用打火機或者什麼點著
[00:12:53.800 --> 00:12:56.600]  所以他們首先要有太陽
[00:12:56.600 --> 00:13:00.320]  然後就一直射著這個凹面鏡
[00:13:00.320 --> 00:13:02.800]  然後就去收集這個火
[00:13:02.800 --> 00:13:05.080]  然後有了第一把火之後
[00:13:05.080 --> 00:13:06.840]  就一直傳下去
[00:13:06.840 --> 00:13:10.160]  大家都會在新聞可能見過
[00:13:10.160 --> 00:13:13.520]  有搭車 有搭船 有搭飛機
[00:13:13.520 --> 00:13:16.680]  要搭這些不同的交通工具的時候
[00:13:16.680 --> 00:13:21.120]  他們都需要有一些很特別的器皿去裝著
[00:13:21.120 --> 00:13:23.840]  以至於這個火是不熄滅的
[00:13:23.840 --> 00:13:25.240]  一直傳 傳 傳 傳
[00:13:25.240 --> 00:13:31.160]  傳到當屆那個國家的主場館的所謂聖火台
[00:13:31.160 --> 00:13:34.480]  當然我們想一想
[00:13:34.480 --> 00:13:37.960]  在奧運這麼漫長的歷史裏面
[00:13:37.960 --> 00:13:42.240]  有沒有發生過一個聖火熄滅的意外呢?
[00:13:42.240 --> 00:13:43.960]  也不難想像是有的
[00:13:43.960 --> 00:13:45.520]  這麼久的歷史 是不是?
[00:13:45.520 --> 00:13:47.720]  在Santa紀錄發現
[00:13:47.720 --> 00:13:50.640]  在1976年的加拿大的Montreux
[00:13:50.640 --> 00:13:52.520]  即是蒙特利爾的奧運
[00:13:52.520 --> 00:13:55.080]  他們傳到開幕之後
[00:13:55.080 --> 00:13:58.200]  就有暴雨淋熄了那個火
[00:13:58.200 --> 00:14:00.480]  因為這個聖火台是很重要的
[00:14:00.480 --> 00:14:03.080]  所以一直都有看守著的
[00:14:03.080 --> 00:14:05.600]  看守著的人一看到火熄滅了
[00:14:05.600 --> 00:14:08.600]  就馬上從褲袋裡拿出打火機
[00:14:08.600 --> 00:14:10.880]  就點燃了它
[00:14:10.880 --> 00:14:15.960]  於是 因為這個火不是來自太陽的
[00:14:15.960 --> 00:14:18.960]  不是神聖的起源
[00:14:18.960 --> 00:14:24.640]  所以奧委會就要把這個不純正的火熄滅了
[00:14:24.640 --> 00:14:26.760]  然後就要用一個叫做
[00:14:26.760 --> 00:14:30.160]  官方備用的火種去點燃
[00:14:30.160 --> 00:14:32.160]  是由希臘他們帶來的
[00:14:32.160 --> 00:14:34.400]  事實上 其實歷史上
[00:14:34.400 --> 00:14:38.720]  都不止這一次的熄滅的意外
[00:14:38.720 --> 00:14:40.760]  而為了應對這些意外
[00:14:40.760 --> 00:14:43.480]  他們就有一個方法
[00:14:43.480 --> 00:14:45.280]  就是當他在
[00:14:45.280 --> 00:14:47.920]  剛才說到太陽射在鏡子上的時候
[00:14:47.920 --> 00:14:50.080]  他們就不止收集一個火種
[00:14:50.080 --> 00:14:52.800]  而是會收集多過一團的火
[00:14:52.800 --> 00:14:56.000]  就會有一些叫做官方的備用燈
[00:14:56.000 --> 00:14:57.160]  火種燈
[00:14:57.160 --> 00:15:01.200]  就一直在整個全聖火的過程都會跟著
[00:15:01.200 --> 00:15:03.200]  回到今天的經文
[00:15:03.200 --> 00:15:05.000]  昔日的以色列人
[00:15:05.000 --> 00:15:08.240]  他們要 剛才說到要通宵達旦
[00:15:08.240 --> 00:15:11.040]  去保持著火去燒
[00:15:11.040 --> 00:15:12.040]  有什麼方法呢
[00:15:12.040 --> 00:15:15.000]  是不是要派一個夜班的漢奸也是這樣呢
[00:15:15.000 --> 00:15:18.960]  隨時在褲子上掩著打火機呢
[00:15:18.960 --> 00:15:20.640]  還是要做什麼方法呢
[00:15:20.640 --> 00:15:23.000]  一早計算好什麼
[00:15:23.000 --> 00:15:26.200]  經文似乎沒有很明確地說清楚
[00:15:26.200 --> 00:15:27.720]  怎樣 就是how
[00:15:27.720 --> 00:15:29.480]  可以不熄
[00:15:29.480 --> 00:15:31.960]  他沒有說清楚 沒有明確地指出
[00:15:31.960 --> 00:15:33.840]  但是有學者就指出
[00:15:33.840 --> 00:15:35.960]  當第九節 剛剛讀的第九節
[00:15:35.960 --> 00:15:39.240]  他說到要放在柴上
[00:15:39.240 --> 00:15:41.760]  雖然相對於第十二節
[00:15:41.760 --> 00:15:44.760]  他說直接是說在上面燒柴
[00:15:44.760 --> 00:15:46.280]  十二節是比較明確的
[00:15:46.280 --> 00:15:48.600]  第九節是好像暗示多一點
[00:15:48.600 --> 00:15:51.160]  但其實都已經在說
[00:15:51.160 --> 00:15:53.160]  要確保有柴
[00:15:53.160 --> 00:15:57.840]  所以我們要從經文學習的就是
[00:15:57.840 --> 00:15:59.800]  我們要去預備
[00:15:59.800 --> 00:16:03.440]  無論如何 我們要知道的是我們可以預備
[00:16:03.440 --> 00:16:04.760]  我們都要警醒
[00:16:04.760 --> 00:16:06.040]  就是我們要留意著
[00:16:06.040 --> 00:16:08.960]  究竟這個火的狀態是怎樣呢
[00:16:08.960 --> 00:16:11.960]  我們要檢視自己那個火的狀態是怎樣
[00:16:11.960 --> 00:16:16.760]  也都要為這個祭壇設置好一個環境
[00:16:16.760 --> 00:16:18.920]  而另一個經文說到
[00:16:18.920 --> 00:16:21.640]  可以令火繼續燒著
[00:16:21.640 --> 00:16:22.920]  然後不熄滅的方法
[00:16:22.920 --> 00:16:25.200]  就是處理一些灰
[00:16:25.200 --> 00:16:29.000]  其實這個方法都不難去理解
[00:16:29.000 --> 00:16:32.880]  大家有沒有聽過青少年會去宿一宵營會
[00:16:32.880 --> 00:16:34.920]  可能家長也有聽過
[00:16:34.920 --> 00:16:36.880]  其實這個宿一宵營會
[00:16:36.880 --> 00:16:38.400]  都很久歷史了
[00:16:38.400 --> 00:16:39.160]  我都數不到
[00:16:39.160 --> 00:16:41.520]  我想至少都有十幾年了
[00:16:41.520 --> 00:16:45.800]  每年青少年在農曆年假的時候
[00:16:45.800 --> 00:16:48.400]  就會去宿一宵營會
[00:16:48.400 --> 00:16:51.920]  很明顯宿一宵這個字是食字的
[00:16:51.920 --> 00:16:55.880]  是什麼意思呢 就是我們除了睡一晚之外
[00:16:55.880 --> 00:16:57.600]  我們會燒烤的
[00:16:57.600 --> 00:16:59.200]  無論多熱
[00:16:59.200 --> 00:17:01.920]  雖然農曆年有時候都會熱的
[00:17:01.920 --> 00:17:02.720]  雖然是冬天
[00:17:02.720 --> 00:17:03.480]  但是都會熱
[00:17:03.480 --> 00:17:05.160]  我們都要燒烤的
[00:17:05.160 --> 00:17:07.160]  是一個傳統
[00:17:07.160 --> 00:17:10.040]  我們每年燒烤都是第一晚的時候
[00:17:10.040 --> 00:17:12.240]  到最後大家吃飽了
[00:17:12.240 --> 00:17:13.760]  要關火了
[00:17:13.760 --> 00:17:16.400]  我們要把牆交給別人的時候
[00:17:16.400 --> 00:17:18.000]  我想問一下大家
[00:17:18.000 --> 00:17:21.240]  有什麼方法可以關掉這個炭火
[00:17:21.240 --> 00:17:22.800]  燒烤的火
[00:17:22.800 --> 00:17:25.680]  大家平時會怎樣關的
[00:17:25.680 --> 00:17:26.480]  淋水
[00:17:26.480 --> 00:17:28.800]  還有沒有其他方法
[00:17:28.800 --> 00:17:31.120]  用沙沙在哪裡
[00:17:31.120 --> 00:17:32.760]  燒完它我聽到
[00:17:32.760 --> 00:17:35.800]  其實我經常都要幫忙
[00:17:35.800 --> 00:17:37.760]  善後的時候留到最後
[00:17:37.760 --> 00:17:39.360]  就會說
[00:17:39.360 --> 00:17:41.240]  怎樣可以關掉這個火
[00:17:41.240 --> 00:17:44.080]  其實我最常聽到的一句話就是
[00:17:44.080 --> 00:17:45.880]  可以了 就這樣放在這裡
[00:17:45.880 --> 00:17:47.640]  它會關掉的
[00:17:47.640 --> 00:17:48.680]  可以了 就這樣放在這裡
[00:17:48.680 --> 00:17:49.200]  它會關掉的
[00:17:49.200 --> 00:17:52.080]  然後平時我都沒有怎麼想的
[00:17:52.080 --> 00:17:53.880]  因為我不是專家
[00:17:53.880 --> 00:17:54.600]  我剛才說了
[00:17:54.600 --> 00:17:55.680]  所以就說 好吧
[00:17:55.680 --> 00:17:57.360]  你們說就這樣放在這裡就關掉
[00:17:57.360 --> 00:17:59.320]  那就就這樣放在這裡
[00:17:59.320 --> 00:18:01.360]  但是今天我就在這裡
[00:18:01.360 --> 00:18:02.720]  不是這次預備的時候
[00:18:02.720 --> 00:18:04.040]  我就在這裡想
[00:18:04.040 --> 00:18:05.760]  其實為什麼
[00:18:05.760 --> 00:18:07.480]  就這樣放在這裡就會關掉的呢
[00:18:07.480 --> 00:18:10.680]  到底為什麼就這樣放在這裡就會關掉的呢
[00:18:10.680 --> 00:18:11.360]  於是
[00:18:11.360 --> 00:18:12.800]  大家好像很厲害
[00:18:12.800 --> 00:18:15.200]  大家是不是經常勾引去燒烤
[00:18:15.200 --> 00:18:19.680]  是的 就是找了上網查
[00:18:19.680 --> 00:18:21.560]  有兩個原因
[00:18:21.560 --> 00:18:24.400]  其實都是跟灰有關的
[00:18:24.400 --> 00:18:25.480]  第一就是
[00:18:25.480 --> 00:18:26.200]  她說到
[00:18:26.200 --> 00:18:29.360]  因為火 剛才說要有氧氣
[00:18:29.360 --> 00:18:30.800]  要通風
[00:18:30.800 --> 00:18:33.160]  所以如果一直燒
[00:18:33.160 --> 00:18:34.840]  很多灰的時候
[00:18:34.840 --> 00:18:37.880]  就會塞住爐的底部
[00:18:37.880 --> 00:18:40.480]  所以空氣就不流通了
[00:18:40.480 --> 00:18:42.760]  所以火就會窒息
[00:18:42.760 --> 00:18:44.520]  那就關掉了
[00:18:44.520 --> 00:18:46.200]  這是第一個原因
[00:18:46.200 --> 00:18:47.880]  而第二個原因就是
[00:18:47.880 --> 00:18:49.840]  當灰也是
[00:18:49.840 --> 00:18:51.720]  慢慢燒 越來越多灰
[00:18:51.720 --> 00:18:54.080]  就會包住了整個炭
[00:18:54.080 --> 00:18:56.160]  所以就會阻隔了
[00:18:56.160 --> 00:18:58.160]  炭和空氣的接觸
[00:18:58.160 --> 00:19:01.480]  就會令到火勢一直慢慢減弱
[00:19:01.480 --> 00:19:03.000]  然後就關掉了
[00:19:03.000 --> 00:19:04.080]  所以簡單來說
[00:19:04.080 --> 00:19:06.600]  這兩個原因都是關於灰的
[00:19:06.600 --> 00:19:08.080]  就是因為有灰
[00:19:08.080 --> 00:19:11.600]  阻隔了空氣的接觸
[00:19:11.600 --> 00:19:14.400]  所以剛才當經文讀到
[00:19:14.400 --> 00:19:17.240]  要祭司去清走灰
