
[00:00:00.000 --> 00:00:04.000]  讓我們廣道而先,我們同心地禱告
[00:09:32.000 --> 00:09:35.000]  就是上文所說,是魔鬼的兒女
[00:09:35.000 --> 00:09:39.000]  是被魔鬼的權勢去管轄著
[00:09:39.000 --> 00:09:46.000]  要提到為什麼要殺弟弟呢?因為自己的行為是邪惡
[00:09:46.000 --> 00:09:48.000]  而弟弟的行為是正直的
[00:09:48.000 --> 00:09:50.000]  行為這個字是複數的
[00:09:50.000 --> 00:09:52.000]  就是說不是單一事件
[00:09:52.000 --> 00:09:56.000]  意味著不是阿伯從來沒有做過錯事
[00:09:56.000 --> 00:09:59.000]  或者該隱從來沒有做過對的事
[00:09:59.000 --> 00:10:03.000]  該隱說他是邪惡者
[00:10:03.000 --> 00:10:06.000]  不是因為他偶然犯了一次殺人的罪
[00:10:06.000 --> 00:10:09.000]  而是整個人的本質
[00:10:09.000 --> 00:10:13.000]  對比之下,阿伯的本質是正直的
[00:10:13.000 --> 00:10:17.000]  他願意信靠神,跟神有好的關係
[00:10:17.000 --> 00:10:21.000]  以致神去越納阿伯的憲制,不越納該隱
[00:10:21.000 --> 00:10:26.000]  原因不是在憲制,不是在供物的本身
[00:10:26.000 --> 00:10:30.000]  而是在憲制人本身的本質,他的品格
[00:10:30.000 --> 00:10:36.000]  心思意念去跟上帝整體的態度、關係
[00:10:36.000 --> 00:10:41.000]  弟弟從來沒有向哥哥做過任何傷害的事
[00:10:41.000 --> 00:10:47.000]  只是恰如其分地展示他自己正直、善良的品格
[00:10:47.000 --> 00:10:51.000]  但卻引來哥哥的嫉妒和報仇的心
[00:10:51.000 --> 00:10:56.000]  於是就引進了下一次經文描述的景象
[00:10:56.000 --> 00:11:02.000]  他說:「弟兄們,世人如果恨你們,你們不要驚訝」
[00:11:02.000 --> 00:11:07.000]  估計當時,可能在養一書的處境
[00:11:07.000 --> 00:11:14.000]  有些人給一些假教師給其他人去憎恨
[00:11:14.000 --> 00:11:19.000]  當信徒去做一些善良正直的行為
[00:11:19.000 --> 00:11:22.000]  就將其他的惡行顯明出來
[00:11:22.000 --> 00:11:25.000]  世人很自然會憎恨他們
[00:11:25.000 --> 00:11:29.000]  回想起以前上班的時候,要打卡
[00:11:29.000 --> 00:11:32.000]  有些人遲到,你猜他會怎樣做呢?
[00:11:32.000 --> 00:11:36.000]  靜悄悄找他的同事幫他打卡
[00:11:36.000 --> 00:11:40.000]  基督徒通常就耍手拎頭不說謊
[00:11:40.000 --> 00:11:45.000]  被人指指點點,或者不合作,很煩
[00:11:45.000 --> 00:11:49.000]  被人指指點點,排斥一定不好受
[00:11:49.000 --> 00:11:51.000]  約翰要鼓勵信徒
[00:11:51.000 --> 00:11:58.000]  正正告訴他們,因為他們是屬上帝的兒女
[00:11:58.000 --> 00:12:03.000]  不是屬魔鬼的兒女,所以被人指指點點,被人憎恨
[00:12:03.000 --> 00:12:09.000]  約翰說:「因為這個,你們證明你們已經出死入生」
[00:12:09.000 --> 00:12:14.000]  出死入生,就是從一個地域搬到另一個地域
[00:12:14.000 --> 00:12:16.000]  講述屬靈的光景
[00:12:16.000 --> 00:12:20.000]  人未信主的時候,屬靈生命是死亡的
[00:12:20.000 --> 00:12:25.000]  信了之後,進入神的生命,一個新的領域裡
[00:12:25.000 --> 00:12:30.000]  已經,即是你已經入了這個生命,而且一直延續到永恆
[00:12:30.000 --> 00:12:35.000]  那怎樣引證一個人已經出死入生呢?
[00:12:35.000 --> 00:12:40.000]  約翰說:「就是看你所屬的信仰群體裡
[00:12:40.000 --> 00:12:43.000]  你和弟兄姊妹的關係是怎樣
[00:12:43.000 --> 00:12:49.000]  你會踏踏實實,表現出一種愛弟兄姊妹的表現」
[00:12:49.000 --> 00:12:52.000]  我不知道大家有沒有試過呢?
[00:12:52.000 --> 00:12:54.000]  因為我的家人在海外
[00:12:54.000 --> 00:12:58.000]  很多時候,即是我第一次去參加他們的聚會的時候
[00:12:58.000 --> 00:13:01.000]  有時暑假過去,很多弟兄姊妹第一次見
[00:13:01.000 --> 00:13:06.000]  但第一次見已經有一種講不出的結連在那裡
[00:13:06.000 --> 00:13:09.000]  好像有一種很特別的感覺在那裡
[00:13:09.000 --> 00:13:13.000]  我相信這種就是,大家都是有從神而來的愛
[00:13:13.000 --> 00:13:15.000]  那種愛的結連
[00:13:15.000 --> 00:13:22.000]  有時弟兄姊妹第一次見好像比那些很多年的舊朋友還熟悉
[00:13:22.000 --> 00:13:29.000]  愛的反面就是恨
[00:13:29.000 --> 00:13:32.000]  接著約翰用反面的方式去講
[00:13:32.000 --> 00:13:35.000]  一些沒有愛心的人,情況是多麼惡劣
[00:13:35.000 --> 00:13:38.000]  其實在上文他已經講了
[00:13:38.000 --> 00:13:42.000]  如果你恨你的弟兄,你仍然在黑暗裡
[00:13:42.000 --> 00:13:46.000]  約翰更加進一步,更加進深地說
[00:13:46.000 --> 00:13:50.000]  如果你恨弟兄,就是殺人
[00:13:50.000 --> 00:13:54.000]  我想恨弟兄就是殺人的論點
[00:13:54.000 --> 00:14:00.000]  可能是建基於耶穌,馬太福音當時的教導
[00:14:00.000 --> 00:14:02.000]  馬太福音耶穌這樣說
[00:14:02.000 --> 00:14:07.000]  你們聽過有古人說不可以殺人,犯殺人的必受審判
[00:14:07.000 --> 00:14:11.000]  但我告訴你們,凡向弟兄動怒,必須受審判
[00:14:11.000 --> 00:14:15.000]  凡向弟兄是廢物,必須受議會審判
[00:14:15.000 --> 00:14:19.000]  凡向弟兄是白癡,必須遭遇地獄的火
[00:14:19.000 --> 00:14:29.000]  當然,我們會覺得你恨一個人和殺一個人
[00:14:29.000 --> 00:14:32.000]  犯罪的程度其實是很大
[00:14:32.000 --> 00:14:34.000]  不過我們試想想
[00:14:34.000 --> 00:14:37.000]  如果你很憎恨一個人,你仇恨一個人
[00:14:37.000 --> 00:14:41.000]  不只是憎恨一個人,你的心態會怎樣呢?
[00:14:41.000 --> 00:14:45.000]  不會為他祈禱,希望他可以凡事順利
[00:14:45.000 --> 00:14:48.000]  你不會的,你一定是懷著惡意
[00:14:48.000 --> 00:14:51.000]  希望對方的生命受到虧損
[00:14:51.000 --> 00:14:55.000]  如果你聽到他有些不太好的祭語,你會怎樣?
[00:14:55.000 --> 00:14:58.000]  你很心涼,抵你什麼?
[00:14:58.000 --> 00:15:01.000]  你會感到很痛快
[00:15:01.000 --> 00:15:06.000]  所以某程度上,你也是在奪他的命
[00:15:06.000 --> 00:15:10.000]  某程度上,你恨一個人,你殺兩個人
[00:15:10.000 --> 00:15:16.000]  其實都是表現到一種沒有神的生命,那種邪惡的本性
[00:15:16.000 --> 00:15:21.000]  該人的反面例子給我們有什麼提醒?
[00:15:21.000 --> 00:15:24.000]  為什麼信仰群體,彼此相愛這麼重要?
[00:15:24.000 --> 00:15:26.000]  我們一起思想一下
[00:15:26.000 --> 00:15:31.000]  該人殺阿伯這個事件最諷刺的就是
[00:15:31.000 --> 00:15:36.000]  如果我們想兩兄弟會發生這些事件,你說什麼場景是最容易有的?
[00:15:36.000 --> 00:15:42.000]  爭妻子、爭地圖,然後互相爭執
[00:15:42.000 --> 00:15:45.000]  但不是的,事件發生是什麼?
[00:15:45.000 --> 00:15:51.000]  憲制,一個看來最敬虔的宗教活動
[00:15:51.000 --> 00:15:59.000]  有參與一些外在的宗教活動,不等於是上帝兒女的憑證
[00:15:59.000 --> 00:16:05.000]  該人殺弟弟的事件裡,正正是在這些場景裡引起衝突
[00:16:05.000 --> 00:16:07.000]  約翰一書的場景也有點近似
[00:16:07.000 --> 00:16:15.000]  當時有假教師的出現,因此教會裡有紛爭,信徒也受到傷害
[00:16:15.000 --> 00:16:18.000]  所以約翰這麼緊張,信徒要彼此團結
[00:16:18.000 --> 00:16:23.000]  不要讓紛爭破壞了肢體的結連,引來內患
[00:16:23.000 --> 00:16:26.000]  更不要讓一些受傷害的肢體
[00:16:26.000 --> 00:16:33.000]  可能因爲信徒也是這樣,感到失望,而信心被動搖
[00:16:33.000 --> 00:16:38.000]  所以約翰一書的場景裡,信徒彼此相愛,很緊要
[00:16:38.000 --> 00:16:43.000]  我們回到跳出約翰一書的處境
[00:16:43.000 --> 00:16:46.000]  按照聖經的教導,我們也知道
[00:16:46.000 --> 00:16:53.000]  律法的總綱,是盡心盡性,盡意愛主你的神,愛倫遇己
[00:16:53.000 --> 00:16:59.000]  愛神愛人的生命,是一個信徒的標記
[00:16:59.000 --> 00:17:03.000]  教會的活動很興旺,當然是好
[00:17:03.000 --> 00:17:05.000]  但不一定代表很成功
[00:17:05.000 --> 00:17:11.000]  要看看弟兄姊妹帶著什麼心態,去參與服侍,去相交
[00:17:11.000 --> 00:17:15.000]  如果我是為了想比別人厲害,這種競爭的心態
[00:17:15.000 --> 00:17:20.000]  可能比起愛,有更大即時的動力
[00:17:20.000 --> 00:17:24.000]  就是要我發奮圖強,我想比別人厲害
[00:17:24.000 --> 00:17:28.000]  我愛一個人,通常有更大的動力,讓你即時發奮圖強
[00:17:28.000 --> 00:17:33.000]  但愛是為了建立生命,而你想比別人厲害
[00:17:33.000 --> 00:17:36.000]  你是想拆毀其他的生命,去成就自己
[00:17:36.000 --> 00:17:38.000]  教會也可以是這樣
[00:17:38.000 --> 00:17:41.000]  如果信徒有一種互相比較,誰學歷高一點
[00:17:41.000 --> 00:17:43.000]  誰茶餅低一點,誰講得好一點
[00:17:43.000 --> 00:17:49.000]  有很多比較的心態,很容易
[00:17:49.000 --> 00:17:54.000]  事功可能有成就,某某的聲譽被稱讚
[00:17:54.000 --> 00:17:58.000]  但整個教會整體受到虧損
[00:17:58.000 --> 00:18:05.000]  我最近給一本書的題目很吸引,就賣掉了
[00:18:05.000 --> 00:18:09.000]  這本是高明謙牧師的著作
[00:18:09.000 --> 00:18:13.000]  名字叫做《投入整個生命來存息》
[00:18:13.000 --> 00:18:16.000]  是講述一些色經的方法
[00:18:16.000 --> 00:18:19.000]  其中有一頁是這樣寫的
[00:18:19.000 --> 00:18:26.000]  他說:存息的活動並不是只是理性或政治的活動
[00:18:26.000 --> 00:18:30.000]  而是要求整個人來參與的生命投入
[00:18:30.000 --> 00:18:35.000]  存息的結果並不是只是獲得一大堆的知識和學問
[00:18:35.000 --> 00:18:39.000]  或只是用來支撐某個政治觀點
[00:18:39.000 --> 00:18:45.000]  而是帶來愛神愛人的生命轉化和改變
[00:18:45.000 --> 00:18:51.000]  他特別提到當時可能有一些不同政治立場的人
[00:18:51.000 --> 00:18:54.000]  將自己的前設讀入色經裡
[00:18:54.000 --> 00:19:00.000]  以至用一些經文去支撐他們的政治立場
[00:19:00.000 --> 00:19:08.000]  信仰群體有沒有表現出愛神愛人的生命轉化和改變
[00:19:08.000 --> 00:19:14.000]  成為檢視這個信仰群體一個很重要的指標
[00:19:14.000 --> 00:19:17.000]  這也是我們的提醒
[00:19:17.000 --> 00:19:23.000]  這是我們問自己的靈情好不好的提醒
[00:19:23.000 --> 00:19:30.000]  約翰引用完該忍殺弟弟亞伯的反面例子之後
[00:19:30.000 --> 00:19:33.000]  接著引用耶穌寫命正面的例子
[00:19:33.000 --> 00:19:37.000]  我們看十六至十八節
[00:19:37.000 --> 00:19:42.000]  約翰第一句說話就是問:何謂愛?
[00:19:42.000 --> 00:19:45.000]  愛可以有很多的詮釋
[00:19:45.000 --> 00:19:47.000]  有些是激情
[00:19:47.000 --> 00:19:51.000]  我們為了滿足我們個人的情慾和渴望
[00:19:51.000 --> 00:19:53.000]  例如某些性愛
[00:19:53.000 --> 00:19:55.000]  可以是親情
[00:19:55.000 --> 00:19:59.000]  可以是表達忠誠我們朋友之間的愛
[00:19:59.000 --> 00:20:03.000]  信徒可能會根據自己的概念去詮釋
[00:20:03.000 --> 00:20:06.000]  基督信仰裡的愛是什麼
[00:20:06.000 --> 00:20:12.000]  所以約翰要跟他的受信人去解釋愛的本質是什麼
[00:20:12.000 --> 00:20:15.000]  約翰說:基督為我們寫命
[00:20:15.000 --> 00:20:19.000]  我們從此就知道何謂愛
[00:20:19.000 --> 00:20:22.000]  基督的愛成為了愛的典範
[00:20:22.000 --> 00:20:25.000]  當然耶穌基督所做的很獨特
[00:20:25.000 --> 00:20:26.000]  包括救恩
[00:20:26.000 --> 00:20:29.000]  包括贖罪一個意義在這裡
[00:20:29.000 --> 00:20:31.000]  這一點我們不能學
[00:20:31.000 --> 00:20:36.000]  但是耶穌基督寫生、寫己、犧牲
[00:20:36.000 --> 00:20:39.000]  去服侍、去愛的這個表現
[00:20:39.000 --> 00:20:42.000]  是我們可以效法的
[00:20:42.000 --> 00:20:45.000]  情慾的愛是為了滿足自己
[00:20:45.000 --> 00:20:47.000]  如果別人不能滿足你
[00:20:47.000 --> 00:20:49.000]  得不到你想要的東西
[00:20:49.000 --> 00:20:51.000]  你會受到很大的挫折
[00:20:51.000 --> 00:20:55.000]  真愛讓我們脫離自我中心
[00:20:55.000 --> 00:20:57.000]  為著其他人得到好處
[00:20:57.000 --> 00:20:59.000]  我們去分享生命
[00:20:59.000 --> 00:21:02.000]  我們期望有回報
[00:21:02.000 --> 00:21:05.000]  我聽過一個真實的個案
[00:21:05.000 --> 00:21:07.000]  有一位婦人
[00:21:07.000 --> 00:21:08.000]  你叫她減肥
[00:21:08.000 --> 00:21:10.000]  你叫她注重健康身體
[00:21:10.000 --> 00:21:11.000]  就不太理會
[00:21:11.000 --> 00:21:13.000]  但是因為她知道
[00:21:13.000 --> 00:21:15.000]  她自己要將她某一個器官
[00:21:15.000 --> 00:21:18.000]  移植給一位有危疾的親人
[00:21:18.000 --> 00:21:21.000]  結果她竭盡所能
[00:21:21.000 --> 00:21:23.000]  排除萬難
[00:21:23.000 --> 00:21:26.000]  她將自己的身體練到最健美
[00:21:26.000 --> 00:21:27.000]  為什麼?
[00:21:27.000 --> 00:21:29.000]  當然自己要承擔這個手術
[00:21:29.000 --> 00:21:32.000]  更加她要操盡她的器官
[00:21:32.000 --> 00:21:35.000]  將它移植給她的家人
[00:21:35.000 --> 00:21:38.000]  這些有時都成為一個很好的提醒
[00:21:38.000 --> 00:21:39.000]  人有沒有惰性?
[00:21:39.000 --> 00:21:40.000]  一定有的
[00:21:40.000 --> 00:21:41.000]  是不是?
[00:21:41.000 --> 00:21:42.000]  但有時都叫自己
[00:21:42.000 --> 00:21:44.000]  生生性性做人
[00:21:44.000 --> 00:21:47.000]  因為我們不只是為自己而活
[00:21:47.000 --> 00:21:50.000]  我們要為他者而活
[00:21:50.000 --> 00:21:53.000]  要用跟著去勉勵信徒
[00:21:53.000 --> 00:21:55.000]  他說既然基督為我們寫命
[00:21:55.000 --> 00:21:57.000]  我們應當為弟兄寫命
[00:21:57.000 --> 00:22:00.000]  應當其實是頗強的語氣
[00:22:00.000 --> 00:22:03.000]  你有義務,你有責任去做
[00:22:03.000 --> 00:22:05.000]  如果大家看著這篇經文
[00:22:05.000 --> 00:22:07.000]  各位,你們應當為弟兄寫命
[00:22:07.000 --> 00:22:09.000]  你們的反應是怎樣?
[00:22:09.000 --> 00:22:11.000]  寫命喔
[00:22:11.000 --> 00:22:15.000]  好像很好的理想
[00:22:15.000 --> 00:22:17.000]  不過遙不可及
[00:22:17.000 --> 00:22:19.000]  我觀望我四周圍的弟兄姊妹
[00:22:19.000 --> 00:22:21.000]  又不用這麼危難
[00:22:21.000 --> 00:22:23.000]  要我的命去救他們
[00:22:23.000 --> 00:22:25.000]  明白的
[00:22:25.000 --> 00:22:26.000]  我們就心安理得
[00:22:26.000 --> 00:22:27.000]  我們放下
[00:22:27.000 --> 00:22:30.000]  依然預備一會兒去吃午餐
[00:22:30.000 --> 00:22:33.000]  約翰都很明白這個道理
[00:22:33.000 --> 00:22:35.000]  他沒有要求信徒
[00:22:35.000 --> 00:22:40.000]  真的要這麼極端的奉獻
[00:22:40.000 --> 00:22:42.000]  一條命都要拿出來
[00:22:42.000 --> 00:22:44.000]  但是要從小做起
[00:22:44.000 --> 00:22:47.000]  踏踏實實地去操練一些
[00:22:47.000 --> 00:22:49.000]  犧牲愛的原則
[00:22:49.000 --> 00:22:52.000]  落實愛弟兄的這份功課
[00:22:52.000 --> 00:22:54.000]  約翰他用了一個
[00:22:54.000 --> 00:22:56.000]  去幫助在貧困裏面
[00:22:56.000 --> 00:22:57.000]  有需要的姿態
[00:22:57.000 --> 00:22:59.000]  作為一個例子
[00:22:59.000 --> 00:23:02.000]  他說凡有世上財物的
[00:23:02.000 --> 00:23:04.000]  看見弟兄缺乏
[00:23:04.000 --> 00:23:06.000]  卻關閉了賊人的心
[00:23:06.000 --> 00:23:09.000]  神的愛怎樣可以住在裏面?
[00:23:09.000 --> 00:23:11.000]  這個看見就不是偶然
[00:23:11.000 --> 00:23:12.000]  就是看到一眼
[00:23:12.000 --> 00:23:14.000]  而是你長期已經注視到
[00:23:14.000 --> 00:23:15.000]  有這個東西
[00:23:15.000 --> 00:23:16.000]  弟兄是single
[00:23:16.000 --> 00:23:18.000]  就是說某一個人
[00:23:18.000 --> 00:23:19.000]  有這樣的需要
[00:23:19.000 --> 00:23:21.000]  神的愛可以理解為
[00:23:21.000 --> 00:23:22.000]  從神而來的愛
[00:23:22.000 --> 00:23:24.000]  或者你愛神的心
[00:23:24.000 --> 00:23:26.000]  整句可以這樣理解
[00:23:26.000 --> 00:23:28.000]  如果你擁有世上一些的
