
[00:00:00.000 --> 00:00:04.960]  好,結婚就要簽婚書
[00:03:16.520 --> 00:03:19.200]  具有法律效力的商業協議
[00:03:19.200 --> 00:03:25.200]  只是私下的情侶之間的送贈
[00:03:25.200 --> 00:03:26.800]  無論結果是怎樣
[00:03:26.800 --> 00:03:31.800]  其實這是一件很令人遺憾的事
[00:03:31.800 --> 00:03:32.960]  是一件很可惜的事
[00:03:32.960 --> 00:03:35.640]  其實他們拍拖了十多年
[00:03:35.640 --> 00:03:40.520]  最後要打官司,其實是很可惜的
[00:03:40.520 --> 00:03:45.120]  而這件事正正牽涉到人與人之間的承諾
[00:03:45.120 --> 00:03:49.280]  到底我們應該怎樣看待承諾呢?
[00:03:49.280 --> 00:03:53.920]  今天我想從剛才主席跟我們讀的那一段經文中
[00:03:53.920 --> 00:03:55.320]  去看看這個課題
[00:03:55.320 --> 00:03:58.920]  到底聖經對我們在這方面有甚麼教導
[00:03:58.920 --> 00:04:02.640]  我們由七月開始,即下半年
[00:04:02.640 --> 00:04:07.600]  我們教牧同工會講解約書亞記
[00:04:07.600 --> 00:04:10.720]  一直講到年底
[00:04:10.720 --> 00:04:17.920]  上兩個星期唐主任李牧師講了第一章一至九節
[00:04:17.920 --> 00:04:20.800]  那一段其實是講到摩西死後
[00:04:20.800 --> 00:04:23.760]  神對約書亞的吩咐
[00:04:23.760 --> 00:04:26.520]  來到今天我講的這一段
[00:04:26.520 --> 00:04:31.680]  就是約書亞開始正式承擔領袖職事
[00:04:31.680 --> 00:04:34.720]  他立即要起床工作
[00:04:34.720 --> 00:04:37.920]  我想問問大家
[00:04:37.920 --> 00:04:40.520]  其實神給約書亞一個很清晰的使命
[00:04:40.520 --> 00:04:43.440]  這個使命是甚麼?
[00:04:43.440 --> 00:04:44.760]  記得嗎?
[00:04:44.760 --> 00:04:47.200]  我們看回這一節,我們一起讀
[00:04:47.200 --> 00:04:49.480]  「我的僕人摩西死了」
[00:04:49.480 --> 00:04:51.480]  「現在你要起來」
[00:04:51.480 --> 00:04:54.640]  「和眾百姓過者約彈河」
[00:04:54.640 --> 00:04:58.560]  「往我所要賜給以色列人的地去」
[00:04:58.560 --> 00:05:00.360]  那個使命是甚麼?
[00:05:00.360 --> 00:05:03.920]  就是帶領以色列人過約彈河
[00:05:03.920 --> 00:05:06.440]  去取得那個應許之地
[00:05:06.440 --> 00:05:10.200]  這個就是神給他一個很清晰的使命
[00:05:10.200 --> 00:05:12.120]  既然領受了這個使命
[00:05:12.120 --> 00:05:13.560]  他就要開始工作
[00:05:13.560 --> 00:05:15.960]  他做第一件事是甚麼?
[00:05:15.960 --> 00:05:17.480]  我們看看
[00:05:17.480 --> 00:05:20.560]  原來他吩咐那些以色列人的領袖
[00:05:20.560 --> 00:05:21.520]  吩咐甚麼呢?
[00:05:21.520 --> 00:05:23.600]  就是「你們要走遍刑中」
[00:05:23.600 --> 00:05:25.000]  「吩咐百姓說」
[00:05:25.000 --> 00:05:26.600]  「當預備食物」
[00:05:26.600 --> 00:05:28.000]  「因為三日之內」
[00:05:28.000 --> 00:05:29.680]  「你們要過者約彈河」
[00:05:29.680 --> 00:05:31.120]  「進去德耶和華」
[00:05:31.120 --> 00:05:34.240]  「你們神賜你們為業之地」
[00:05:34.240 --> 00:05:37.520]  原來第一件事就是吩咐那些以色列人
[00:05:37.520 --> 00:05:38.800]  要預備食物
[00:05:38.800 --> 00:05:42.240]  看到這裡,我不知道你們會否有個疑問
[00:05:42.240 --> 00:05:45.040]  以色列人在曠野吃甚麼?
[00:05:45.040 --> 00:05:46.240]  瑪拿
[00:05:46.240 --> 00:05:48.360]  瑪拿是怎樣的?
[00:05:48.360 --> 00:05:51.560]  每天降下來的
[00:05:51.560 --> 00:05:53.200]  可不可以留過夜?
[00:05:53.200 --> 00:05:55.120]  留過夜會怎樣?
[00:05:55.120 --> 00:05:58.640]  會生蟲,會變臭
[00:05:58.640 --> 00:06:01.880]  不能過夜,那你怎樣預備食物呢?
[00:06:01.880 --> 00:06:04.280]  你預備一天,第二天就沒有了
[00:06:04.280 --> 00:06:06.520]  而且是每天降的
[00:06:06.520 --> 00:06:11.200]  那為何約書雅要他預備食物呢?
[00:06:11.200 --> 00:06:12.840]  於是有人就說
[00:06:12.840 --> 00:06:17.040]  約書雅是否太害怕,他下錯了命令呢?
[00:06:17.040 --> 00:06:19.000]  第一章的一字九節
[00:06:19.000 --> 00:06:22.600]  神經常吩咐你要「剛強壯膽」
[00:06:22.600 --> 00:06:25.640]  他是否很蛇蛙呢?
[00:06:25.640 --> 00:06:27.880]  約書雅是甚麼出身的?
[00:06:27.880 --> 00:06:29.280]  他是甚麼人?
[00:06:29.280 --> 00:06:31.040]  是軍人
[00:06:31.040 --> 00:06:34.200]  他是出生入死
[00:06:34.200 --> 00:06:37.000]  習慣了「南征北遷」
[00:06:37.000 --> 00:06:39.960]  所以他不是膽小如鼠的人
[00:06:39.960 --> 00:06:43.760]  還有,昔日摩西派十二個探子
[00:06:43.760 --> 00:06:47.120]  進入迦南地偵察地形
[00:06:47.120 --> 00:06:49.880]  你猜他派的十二個人是甚麼人?
[00:06:49.880 --> 00:06:52.000]  你會否派藥妓去呢?
[00:06:52.000 --> 00:06:56.360]  當然是派最精壯、最精銳的人員去
[00:06:56.360 --> 00:06:59.080]  那十二個人中其中一個就是約書雅
[00:06:59.080 --> 00:07:04.600]  還要十二個探子回來回報時
[00:07:04.600 --> 00:07:05.800]  跟以色列人說
[00:07:05.800 --> 00:07:06.960]  他們說甚麼?
[00:07:06.960 --> 00:07:08.680]  其中十個都說
[00:07:08.680 --> 00:07:12.120]  那些迦南人很威風、很勁、巨人
[00:07:12.120 --> 00:07:13.320]  很可怕
[00:07:13.320 --> 00:07:16.720]  我們不要去打,打不贏
[00:07:16.720 --> 00:07:19.960]  唯獨兩個人說
[00:07:19.960 --> 00:07:22.360]  「不是的,我們必能得勝」
[00:07:22.360 --> 00:07:23.920]  那兩個是誰?
[00:07:23.920 --> 00:07:25.960]  就是約書雅,另一個呢?
[00:07:25.960 --> 00:07:29.200]  大家,你們都很熟悉《聖經》
[00:07:29.200 --> 00:07:34.640]  我們看到約書雅不是一個膽小的人
[00:07:34.640 --> 00:07:38.280]  他在這裡叫以色列人預備食物
[00:07:38.280 --> 00:07:40.000]  那是甚麼意思呢?
[00:07:40.000 --> 00:07:44.000]  原文除了可以解作食物之外
[00:07:44.000 --> 00:07:49.240]  其實也可以涵蓋所有的需要
[00:07:49.240 --> 00:07:50.360]  涵蓋所有的需要
[00:07:50.360 --> 00:07:53.240]  所以約書雅在這裡
[00:07:53.240 --> 00:07:55.600]  就是叫他們預備好
[00:07:55.600 --> 00:07:58.400]  其實在這個命令中
[00:07:58.400 --> 00:08:00.920]  還有一個重點
[00:08:00.920 --> 00:08:02.280]  就是跟他們說
[00:08:02.280 --> 00:08:06.880]  你們三天之內就要過約旦河
[00:08:06.880 --> 00:08:10.480]  我想問,以色列人在曠野漂流了多久?
[00:08:10.480 --> 00:08:13.080]  四十年
[00:08:13.080 --> 00:08:14.360]  他們漂流了四十年
[00:08:14.360 --> 00:08:16.200]  為的是甚麼?
[00:08:16.200 --> 00:08:18.520]  就是要進入迦南地
[00:08:18.520 --> 00:08:19.520]  現在突然間告訴他們
[00:08:19.520 --> 00:08:21.560]  三天之內你們就要過河
[00:08:21.560 --> 00:08:24.280]  就要進入英許地
[00:08:24.280 --> 00:08:25.400]  如果你是以色列人
[00:08:25.400 --> 00:08:27.400]  你會怎樣預備呢?
[00:08:27.400 --> 00:08:29.880]  我先把行李箱拿下來
[00:08:29.880 --> 00:08:31.120]  配搭一下衣服
[00:08:31.120 --> 00:08:33.600]  想想帶甚麼衣服和鞋物
[00:08:33.600 --> 00:08:35.720]  要不要帶風筒呢?
[00:08:35.720 --> 00:08:37.160]  那個酒店有沒有風筒呢?
[00:08:37.160 --> 00:08:39.520]  這是我們平時旅行時會做的事
[00:08:39.520 --> 00:08:40.680]  但以色列人當時
[00:08:40.680 --> 00:08:43.360]  你猜他們預備甚麼呢?
[00:08:43.360 --> 00:08:46.000]  他們預備打仗
[00:08:46.000 --> 00:08:47.880]  雖然那塊是英許地
[00:08:47.880 --> 00:08:50.760]  但其實他們要打回來才有
[00:08:50.760 --> 00:08:53.400]  不是馬上就到手
[00:08:53.400 --> 00:08:55.480]  所以其實他們是需要
[00:08:55.480 --> 00:08:58.280]  預備好身心靈
[00:08:58.280 --> 00:09:01.880]  來進入迦南地
[00:09:01.880 --> 00:09:03.360]  約書亞除了
[00:09:03.360 --> 00:09:05.760]  第一件事就是吩咐他們預備
[00:09:05.760 --> 00:09:08.920]  接著約書亞還做了一件事
[00:09:08.920 --> 00:09:10.400]  這件事是甚麼呢?
[00:09:10.400 --> 00:09:12.320]  約書亞對留便人
[00:09:12.320 --> 00:09:15.640]  加德人和馬拿西半支派的人說
[00:09:15.640 --> 00:09:18.320]  你們要追念耶和華的僕人
[00:09:18.320 --> 00:09:20.920]  摩西所吩咐你們的話說
[00:09:20.920 --> 00:09:24.560]  耶和華說你們的神使你們得享平安
[00:09:24.560 --> 00:09:28.960]  也必將這地賜給你們
[00:09:28.960 --> 00:09:32.480]  留便、加德和馬拿西半支派
[00:09:32.480 --> 00:09:35.040]  其實是兩個半支派的人
[00:09:35.040 --> 00:09:36.120]  這兩個半支派
[00:09:36.120 --> 00:09:39.600]  其實是以色列人十二個支派之中
[00:09:39.600 --> 00:09:41.640]  即是其中兩個半
[00:09:41.640 --> 00:09:43.040]  為甚麼會是半個呢?
[00:09:43.040 --> 00:09:45.600]  因為馬拿西支派太大了
[00:09:45.600 --> 00:09:47.800]  分開兩半
[00:09:47.800 --> 00:09:50.640]  為甚麼約書亞要特別
[00:09:50.640 --> 00:09:52.640]  對這兩個半支派的人
[00:09:52.640 --> 00:09:56.800]  跟他們說神賜你平安
[00:09:56.800 --> 00:09:58.680]  也必會賜你土地
[00:09:58.680 --> 00:10:01.720]  為甚麼要特別向這兩個支派的人說
[00:10:01.720 --> 00:10:05.160]  而不向其他人說呢?
[00:10:05.160 --> 00:10:08.320]  這件事其實可以追溯到
[00:10:08.320 --> 00:10:10.840]  《文數記》三十二章
[00:10:10.840 --> 00:10:13.400]  原來當日摩西曾經
[00:10:13.400 --> 00:10:15.040]  跟這兩個半支派的人
[00:10:15.040 --> 00:10:17.080]  有過一個協定
[00:10:17.080 --> 00:10:18.680]  這個協定就是
[00:10:18.680 --> 00:10:20.720]  這兩個半支派的人
[00:10:20.720 --> 00:10:23.480]  我們可以看看這個圖
[00:10:23.480 --> 00:10:26.680]  這條是約旦河中間
[00:10:26.680 --> 00:10:28.240]  這條是加里利海
[00:10:28.240 --> 00:10:29.360]  這條是死海
[00:10:29.360 --> 00:10:31.680]  中間這條是約旦河
[00:10:31.680 --> 00:10:34.360]  那兩個半支派的人
[00:10:34.360 --> 00:10:36.640]  看到這塊地
[00:10:36.640 --> 00:10:38.640]  河東這塊地
[00:10:38.640 --> 00:10:40.480]  是很好的土地
[00:10:40.480 --> 00:10:45.240]  適合木鳳的生畜
[00:10:45.240 --> 00:10:47.600]  所以他們主動跟摩西說
[00:10:47.600 --> 00:10:49.960]  不如你把這塊地
[00:10:49.960 --> 00:10:53.240]  分給我們兩個半支派
[00:10:53.240 --> 00:10:55.480]  摩西答應了他們
[00:10:55.480 --> 00:10:57.760]  但是他們要承諾
[00:10:57.760 --> 00:11:01.520]  將來他們可以先將
[00:11:01.520 --> 00:11:04.040]  他們的妻兒子女和生畜
[00:11:04.040 --> 00:11:06.600]  安頓好在這塊土地上
[00:11:06.600 --> 00:11:08.560]  但是他們安頓好之後
[00:11:08.560 --> 00:11:12.880]  就要跟其他支派一起過河
[00:11:12.880 --> 00:11:16.760]  在那裡跟他們一起作戰
[00:11:16.760 --> 00:11:21.440]  打敗那些加南人佔領了土地
[00:11:21.440 --> 00:11:23.280]  其他的支派都分好地
[00:11:23.280 --> 00:11:27.480]  然後他們才可以回去
[00:11:27.480 --> 00:11:31.040]  河東的地方跟家人團聚
[00:11:31.040 --> 00:11:35.880]  這是他們跟摩西做好的協定
[00:11:35.880 --> 00:11:38.280]  所以今天約旦河
[00:11:38.280 --> 00:11:41.160]  起來承擔摩西的職事的時候
[00:11:41.160 --> 00:11:44.320]  他就要再跟這兩個半支派的人
[00:11:44.320 --> 00:11:48.160]  再去重申這一個協定
[00:11:48.160 --> 00:11:51.080]  所以他接著所說的
[00:11:51.080 --> 00:11:53.360]  就是我剛才所說的
[00:11:53.360 --> 00:11:56.160]  你們的妻子孩子和生畜
[00:11:56.160 --> 00:11:58.400]  都可以留在約旦河東
[00:11:58.400 --> 00:11:59.920]  摩西所及你們的地
[00:11:59.920 --> 00:12:02.280]  但你們中間一切大能的勇士
[00:12:02.280 --> 00:12:03.400]  都要帶著兵器
[00:12:03.400 --> 00:12:05.760]  在你們的弟兄前面過去
[00:12:05.760 --> 00:12:06.800]  幫助他們
[00:12:06.800 --> 00:12:08.600]  等到耶和華使你們的弟兄
[00:12:08.600 --> 00:12:11.200]  將你們一樣得享平安
[00:12:11.200 --> 00:12:12.600]  並且得罪耶和華
[00:12:12.600 --> 00:12:15.240]  你們神所賜他們為業之地
[00:12:15.240 --> 00:12:18.200]  那時才可以回你們所得之地
[00:12:18.200 --> 00:12:19.400]  承受為業
[00:12:19.400 --> 00:12:23.240]  就是要說的僕人摩西在約旦河東
[00:12:23.240 --> 00:12:27.240]  向日出之地所及你們的
[00:12:27.240 --> 00:12:32.040]  當時摩西跟這兩個半支派的人
[00:12:32.040 --> 00:12:33.080]  所做的協定
[00:12:33.080 --> 00:12:36.720]  其實是全以色列人都知道的
[00:12:36.720 --> 00:12:39.120]  所以來到現在這個時間
[00:12:39.120 --> 00:12:44.840]  約書亞他做了摩西繼承人的接班人之後
[00:12:44.840 --> 00:12:47.280]  他要領軍去打仗
[00:12:47.280 --> 00:12:52.560]  他就要去確定到底有多少人馬
[00:12:52.560 --> 00:12:55.560]  他的人馬有多少徵狀
[00:12:55.560 --> 00:12:57.560]  他要打仗
[00:12:57.560 --> 00:13:02.440]  而且這兩個半支派的人為數是不少的
[00:13:02.440 --> 00:13:06.600]  所以他就要跟這些人重新協定
[00:13:06.600 --> 00:13:10.480]  兩個半支派的人有什麼反應
[00:13:10.480 --> 00:13:12.840]  我們又看一下這一段
[00:13:12.840 --> 00:13:14.680]  他們回答約書亞說
[00:13:14.680 --> 00:13:16.200]  你所吩咐我們行的
[00:13:16.200 --> 00:13:17.640]  我們都必行
[00:13:17.640 --> 00:13:19.160]  你所差遣我們去的
[00:13:19.160 --> 00:13:20.680]  我們都必去
[00:13:20.680 --> 00:13:22.280]  我們從前在一切事上
[00:13:22.280 --> 00:13:23.720]  怎樣聽從摩西
[00:13:23.720 --> 00:13:26.720]  現在也必照樣聽從你
[00:13:26.720 --> 00:13:29.720]  為願耶和華你的神與你同在
[00:13:29.720 --> 00:13:31.920]  將與摩西同在一樣
[00:13:31.920 --> 00:13:34.080]  我們從前在一切事上
[00:13:34.080 --> 00:13:36.000]  怎樣聽從摩西
[00:13:36.000 --> 00:13:38.760]  現在也必照樣聽從你
[00:13:38.760 --> 00:13:41.560]  為願耶和華你的神與你同在
[00:13:41.560 --> 00:13:43.760]  將與摩西同在一樣
[00:13:43.760 --> 00:13:46.360]  無論什麼人違背你的命令
[00:13:46.360 --> 00:13:48.600]  不聽從你所吩咐他的一切話
[00:13:48.600 --> 00:13:50.400]  就必自死他
[00:13:50.400 --> 00:13:54.560]  你只要剛強壯膽
[00:13:54.560 --> 00:13:57.880]  在這裡我們看到兩個半支派的人
[00:13:57.880 --> 00:13:59.720]  他們是遵守承諾的
[00:13:59.720 --> 00:14:04.640]  他們一而再提起從前跟摩西的承諾
[00:14:04.640 --> 00:14:08.240]  他們現在繼續去效忠
[00:14:08.240 --> 00:14:12.400]  差不多說到誓死效忠
[00:14:12.400 --> 00:14:15.200]  當我們繼續去看約書亞記
[00:14:15.200 --> 00:14:16.320]  繼續看下去的時候
[00:14:16.320 --> 00:14:17.360]  我們就會看到一件事
[00:14:17.360 --> 00:14:20.240]  其實他們雙方都有履行諾言
[00:14:20.240 --> 00:14:21.880]  特別那兩個半支派的人
[00:14:21.880 --> 00:14:25.080]  其實他們已經有地了
[00:14:25.080 --> 00:14:26.920]  其實他們可以隨便打
[00:14:26.920 --> 00:14:27.760]  你這樣打
[00:14:27.760 --> 00:14:29.360]  即是容易命都沒了
[00:14:29.360 --> 00:14:30.680]  怎樣回家呢
[00:14:30.680 --> 00:14:32.360]  但他們沒有這樣做
[00:14:32.360 --> 00:14:34.200]  他們過河之後繼續
[00:14:34.200 --> 00:14:38.720]  跟其他一支派的兄弟一起奮勇作戰
[00:14:38.720 --> 00:14:41.200]  直到九個半支派的人
[00:14:41.200 --> 00:14:44.000]  全部都分了地
[00:14:44.000 --> 00:14:48.360]  然後他們才回去一家團聚
[00:14:48.360 --> 00:14:51.760]  整件事是很完美的
[00:14:51.760 --> 00:14:55.920]  亦都看到他們是守承諾的
[00:14:55.920 --> 00:14:57.320]  回到我們現實生活
[00:14:57.320 --> 00:15:01.240]  我們是不是都是這麼重視承諾的呢
[00:15:01.240 --> 00:15:02.320]  我不知道你有沒有試過
[00:15:02.320 --> 00:15:05.600]  有些人約好了約會
[00:15:05.600 --> 00:15:07.680]  接著時間到了
[00:15:07.680 --> 00:15:08.880]  收到一個電話就說
[00:15:08.880 --> 00:15:10.080]  喂 我沒有空
[00:15:10.080 --> 00:15:11.760]  我來不了
[00:15:11.760 --> 00:15:14.640]  你不是現在才知道的
[00:15:14.640 --> 00:15:15.680]  即是失約
[00:15:15.680 --> 00:15:19.440]  特別現在手提電話非常方便
[00:15:19.440 --> 00:15:24.480]  你真是到時才會收到電話
[00:15:24.480 --> 00:15:27.160]  還有就是有些人會答應了做某件事
[00:15:27.160 --> 00:15:30.240]  但到時又沒有了回事
[00:15:30.240 --> 00:15:33.080]  又或者是做生意的課不對板
[00:15:33.080 --> 00:15:36.640]  前一陣子有人在網上訂購口罩
[00:15:36.640 --> 00:15:38.120]  誰知那些貨來到的時候
[00:15:38.120 --> 00:15:39.280]  就完全不是那樣東西
[00:15:39.280 --> 00:15:43.960]  告到法庭被控違反商品說明條例
[00:15:43.960 --> 00:15:49.880]  判要120小時的社會服務令
[00:15:49.880 --> 00:15:52.880]  另外還有在工作上
[00:15:52.880 --> 00:15:57.280]  持交工作或是工課都會
[00:15:57.280 --> 00:15:59.320]  持交工課
[00:15:59.320 --> 00:16:03.680]  其實都會容易令人質疑我們的信仰
[00:16:03.680 --> 00:16:06.000]  誠信不是隨口說的
[00:16:06.000 --> 00:16:09.760]  人家就會看你的為人
[00:16:09.760 --> 00:16:13.080]  你的行為表現是怎樣
[00:16:13.080 --> 00:16:15.600]  來看你是否一個有誠信的人
[00:16:15.600 --> 00:16:18.800]  所謂一次不忠是甚麼
[00:16:18.800 --> 00:16:21.200]  百次不用
[00:16:21.200 --> 00:16:23.840]  還有有時我們做父母的
[00:16:23.840 --> 00:16:28.320]  都會容易答應了子女要做的事
[00:16:28.320 --> 00:16:29.600]  不做
[00:16:29.600 --> 00:16:31.480]  答應了今晚回去吃飯
[00:16:31.480 --> 00:16:34.400]  到時又不見影
[00:16:34.400 --> 00:16:37.240]  又或者答應了小朋友
[00:16:37.240 --> 00:16:40.040]  你做完功課就讓你玩
[00:16:40.040 --> 00:16:42.520]  又或者你考試考得好
[00:16:42.520 --> 00:16:44.040]  就會送禮物給你
[00:16:44.040 --> 00:16:46.040]  到時又可能不記得
[00:16:46.040 --> 00:16:47.240]  沒有這件事
[00:16:47.240 --> 00:16:52.440]  不記得其實不是一個合理的理由
[00:16:52.440 --> 00:16:56.120]  你答應了人就有責任要記得
[00:16:56.120 --> 00:16:59.240]  你不記得就寫下來
[00:16:59.240 --> 00:17:01.720]  你找人工智能來提醒你
[00:17:01.720 --> 00:17:03.200]  這是你的責任
[00:17:03.200 --> 00:17:07.640]  你不記得就是你不負責任
[00:17:07.640 --> 00:17:09.040]  父母說了不算數
[00:17:09.040 --> 00:17:10.840]  不單止失去信用
[00:17:10.840 --> 00:17:13.800]  而且還會失去權威
[00:17:13.800 --> 00:17:16.640]  日子久了子女就不尊重你
[00:17:16.640 --> 00:17:21.240]  同時這對小朋友的成長是不好的
[00:17:21.240 --> 00:17:26.120]  你會令到小朋友覺得說話不用負責任
[00:17:26.120 --> 00:17:27.480]  可以隨便
[00:17:27.480 --> 00:17:29.440]  就會養成一種輕率
[00:17:29.440 --> 00:17:30.400]  沒有信用
[00:17:30.400 --> 00:17:33.880]  沒有口齒的壞習慣
[00:17:33.880 --> 00:17:37.280]  成長後不單止會失去朋友
[00:17:37.280 --> 00:17:41.960]  甚至是損失成功的機會
[00:17:41.960 --> 00:17:45.160]  剛才我說的是一些不守承諾
[00:17:45.160 --> 00:17:46.920]  沒有信用的例子
[00:17:46.920 --> 00:17:50.960]  但其實去到另一個極端是甚麼
[00:17:50.960 --> 00:17:54.160]  就是不願意作出承諾
[00:17:54.160 --> 00:17:57.400]  不想承擔責任
[00:17:57.400 --> 00:18:01.920]  通常這些人喜歡用無寧兩可的話
[00:18:01.920 --> 00:18:04.200]  不去確定
[00:18:04.200 --> 00:18:05.600]  例如說
[00:18:05.600 --> 00:18:09.240]  我應該可能或者有機會會去探望你
[00:18:09.240 --> 00:18:10.920]  你等一等
[00:18:10.920 --> 00:18:14.320]  我應該可能或者會有機會
[00:18:14.320 --> 00:18:17.080]  很多個不確定
[00:18:17.080 --> 00:18:21.720]  還有就是我不知道到時可不可以
[00:18:21.720 --> 00:18:23.080]  到時見到就見
[00:18:23.080 --> 00:18:24.080]  見不到就不見
[00:18:24.080 --> 00:18:26.800]  你又沒有人敢對待你
[00:18:26.800 --> 00:18:31.720]  這些事情會發生在朋友之間的關係
[00:18:31.720 --> 00:18:35.920]  工作上或戀愛的關係也會發生
[00:18:35.920 --> 00:18:37.160]  如果你正在拍拖
[00:18:37.160 --> 00:18:38.560]  對方敢跟你說話
[00:18:38.560 --> 00:18:42.760]  你不要以為他在玩曖昧就很浪漫
[00:18:42.760 --> 00:18:45.080]  其實他很可能是在敷衍你
[00:18:45.080 --> 00:18:48.480]  不想作出承擔承諾
[00:18:48.480 --> 00:18:52.400]  是避免來確立一種清楚的關係
[00:18:52.400 --> 00:18:54.160]  既然是這樣
[00:18:54.160 --> 00:18:55.960]  你就要想想
[00:18:55.960 --> 00:18:59.160]  到底如果對方都不想確立這個關係
[00:18:59.160 --> 00:19:04.240]  你是不是還要在關係上浪費時間
[00:19:04.240 --> 00:19:07.280]  現代人不想作出承擔
[00:19:07.280 --> 00:19:09.920]  除了因為性格因素之外
[00:19:09.920 --> 00:19:13.160]  也可能因為太多選擇
[00:19:13.160 --> 00:19:17.920]  你看網上淘寶這麼多的選擇
[00:19:17.920 --> 00:19:20.280]  為何我現在選擇作出承諾
[00:19:20.280 --> 00:19:23.600]  將來更好的出現時我會吃虧
[00:19:23.600 --> 00:19:27.800]  這可能是我們有的心態
[00:19:27.800 --> 00:19:33.360]  其實很多關係上都需要有承諾有承擔
[00:19:33.360 --> 00:19:35.880]  是要有衛生有承諾
[00:19:35.880 --> 00:19:38.680]  這樣的關係才是實在的
[00:19:38.680 --> 00:19:40.720]  使人有安全感
[00:19:40.720 --> 00:19:43.040]  有造就性
[00:19:43.040 --> 00:19:47.360]  有承諾就代表著一個清晰的目標
[00:19:47.360 --> 00:19:51.600]  有清晰的目標我們成功的機會也會大一點
[00:19:51.600 --> 00:19:53.640]  不過其實也有例外
[00:19:53.640 --> 00:19:59.960]  有些承諾其實是矛盾的
[00:19:59.960 --> 00:20:03.080]  例如我剛才所說的婚姻協議書
[00:20:03.080 --> 00:20:05.200]  它也是一個承諾
[00:20:05.200 --> 00:20:10.720]  不過它跟婚姻精神是背道而馳的
[00:20:10.720 --> 00:20:14.840]  我們的婚姻觀念應該是一生一世的
[00:20:14.840 --> 00:20:20.960]  但是婚姻協議書其實就是製造一個逃生門
[00:20:20.960 --> 00:20:24.280]  買好保險戴好頭盔
[00:20:24.280 --> 00:20:29.960]  這樣的婚姻觀念其實只會為家庭帶來不穩定的因素
