
[00:00:00.000 --> 00:00:02.000]  希伯來書第十二章
[00:02:25.920 --> 00:02:27.920]  去見證着上帝他們生命的緣故
[00:02:27.920 --> 00:02:29.920]  我們的信心
[00:02:29.920 --> 00:02:31.920]  因爲他們的緣故被建立
[00:02:31.920 --> 00:02:33.920]  就正如我們當講道教會每一年堂慶
[00:02:33.920 --> 00:02:35.920]  自然會提起的
[00:02:35.920 --> 00:02:37.920]  麥加倫教士
[00:02:37.920 --> 00:02:39.920]  白志貞教士兩位的歷史
[00:02:39.920 --> 00:02:41.920]  固然你今天爲免我又再
[00:02:41.920 --> 00:02:43.920]  不停地說,你可以看回
[00:02:43.920 --> 00:02:45.920]  穆斯林的話,再一次敘述
[00:02:45.920 --> 00:02:47.920]  我們不單止每一次都在敘述
[00:02:47.920 --> 00:02:49.920]  講兩位姑娘
[00:02:49.920 --> 00:02:51.920]  教會,但更重要
[00:02:51.920 --> 00:02:53.920]  其實在過去的日子
[00:02:53.920 --> 00:02:55.920]  隨着麥姑娘白姑娘兩位
[00:02:55.920 --> 00:02:57.920]  一路進來西環堂的每一個人
[00:02:57.920 --> 00:02:59.920]  都成爲了見證人
[00:02:59.920 --> 00:03:01.920]  一代又一代的
[00:03:01.920 --> 00:03:03.920]  一代又一代
[00:03:03.920 --> 00:03:05.920]  不論他們早洗禮的
[00:03:05.920 --> 00:03:07.920]  稍後洗禮的,遲些洗禮的
[00:03:07.920 --> 00:03:09.920]  一代又一代的人
[00:03:09.920 --> 00:03:11.920]  我們都成爲了見證人
[00:03:11.920 --> 00:03:13.920]  因爲他生命
[00:03:13.920 --> 00:03:15.920]  有一些特質
[00:03:15.920 --> 00:03:17.920]  在神面前經歷了一些很
[00:03:17.920 --> 00:03:19.920]  重要的事情,甚至可能很簡單
[00:03:19.920 --> 00:03:21.920]  他每個禮拜就來到這裏
[00:03:21.920 --> 00:03:23.920]  和我一起敬拜神,信仰從來沒有
[00:03:23.920 --> 00:03:25.920]  扭曲,專心
[00:03:25.920 --> 00:03:27.920]  持久地持守着
[00:03:27.920 --> 00:03:29.920]  這些都是我們看到的
[00:03:29.920 --> 00:03:31.920]  見證人,因着他們的緣故
[00:03:31.920 --> 00:03:33.920]  我們知道我所信的
[00:03:33.920 --> 00:03:35.920]  一點都不假
[00:03:35.920 --> 00:03:39.920]  在今天裏面,不好意思
[00:03:39.920 --> 00:03:41.920]  我很生氣,我們長青區
[00:03:41.920 --> 00:03:43.920]  的姐妹,曾經爲姐妹
[00:03:43.920 --> 00:03:45.920]  做過一頓過身
[00:03:45.920 --> 00:03:47.920]  接下來的禮拜,我們會安息禮拜
[00:03:47.920 --> 00:03:49.920]  因爲自己的心情,偶爾都會想起她
[00:03:49.920 --> 00:03:51.920]  因爲
[00:03:51.920 --> 00:03:53.920]  她雖然不是第一屆洗禮
[00:03:53.920 --> 00:03:55.920]  但她是我們第二屆洗禮
[00:03:55.920 --> 00:03:57.920]  在這段日子,仍然和我們一起
[00:03:57.920 --> 00:03:59.920]  是相交的姐妹
[00:03:59.920 --> 00:04:01.920]  彷彿好像
[00:04:01.920 --> 00:04:03.920]  一代人,一代人,一代人
[00:04:03.920 --> 00:04:05.920]  過去,當然
[00:04:05.920 --> 00:04:07.920]  你要想到自己,應該沒那麼快
[00:04:07.920 --> 00:04:09.920]  但反過來
[00:04:09.920 --> 00:04:11.920]  我們怎麼會想到呢
[00:04:11.920 --> 00:04:13.920]  想起當日的時間
[00:04:13.920 --> 00:04:15.920]  或更早前
[00:04:15.920 --> 00:04:17.920]  麥姑娘,白姑娘建立教會
[00:04:17.920 --> 00:04:19.920]  甚至更早前,十一章裏面
[00:04:19.920 --> 00:04:21.920]  說到歷世歷代,在信心裏面
[00:04:21.920 --> 00:04:23.920]  跟隨的一羣見證人
[00:04:23.920 --> 00:04:25.920]  可能他經歷的過程裏面
[00:04:25.920 --> 00:04:27.920]  都真的沒想到,原來我今天
[00:04:27.920 --> 00:04:29.920]  生命的東西,竟然成爲後來的人的鼓勵
[00:04:29.920 --> 00:04:31.920]  但人生就是這麼奇妙
[00:04:31.920 --> 00:04:33.920]  或者在信仰的路上追尋
[00:04:33.920 --> 00:04:35.920]  或者在神的面前
[00:04:35.920 --> 00:04:37.920]  奔跑的那段路,就是這麼奇妙
[00:04:37.920 --> 00:04:39.920]  我們的生命
[00:04:39.920 --> 00:04:41.920]  終有一天,都會像這裏說的一樣
[00:04:41.920 --> 00:04:43.920]  是會成爲見證人的
[00:04:43.920 --> 00:04:45.920]  而見證人有什麼重要
[00:04:45.920 --> 00:04:47.920]  就是我們今天要說的問題
[00:04:47.920 --> 00:04:49.920]  有這麼多人在見證神,有這麼多人在見證
[00:04:49.920 --> 00:04:51.920]  在說我們所信的
[00:04:51.920 --> 00:04:53.920]  是真的時間,有什麼重要
[00:04:53.920 --> 00:04:55.920]  有一件很重要的事情就是
[00:04:55.920 --> 00:04:57.920]  這一羣走過信仰的路人
[00:04:57.920 --> 00:04:59.920]  讓我知道一件事,我所信的
[00:04:59.920 --> 00:05:01.920]  一點都不假,特別如果
[00:05:01.920 --> 00:05:03.920]  是我生命有懷疑
[00:05:03.920 --> 00:05:05.920]  很掙扎
[00:05:05.920 --> 00:05:07.920]  今天雖然堂慶,但我扎醒
[00:05:07.920 --> 00:05:09.920]  也是十點半,還下不下來
[00:05:09.920 --> 00:05:11.920]  我會鼓勵你,因着有一羣
[00:05:11.920 --> 00:05:13.920]  見證人,我仍然下來
[00:05:13.920 --> 00:05:15.920]  當我生命裏面有很多猶豫的地方
[00:05:15.920 --> 00:05:17.920]  當我出去工作裏面
[00:05:17.920 --> 00:05:19.920]  有很多不如意的處境的時候
[00:05:19.920 --> 00:05:21.920]  甚至我家庭裏面,有很多矛盾
[00:05:21.920 --> 00:05:23.920]  很多問題的緣故
[00:05:23.920 --> 00:05:25.920]  我真的很掙扎,神啊
[00:05:25.920 --> 00:05:27.920]  我是不是要繼續跟隨你的時候
[00:05:27.920 --> 00:05:29.920]  今天,出來擺攤之後
[00:05:29.920 --> 00:05:31.920]  就在見證這些東西
[00:05:31.920 --> 00:05:33.920]  我在這裏聽Wayman在說
[00:05:33.920 --> 00:05:35.920]  我怎麼信耶穌之後
[00:05:35.920 --> 00:05:37.920]  從前OT的錢很重要,但是我知道
[00:05:37.920 --> 00:05:39.920]  我生命裏面有些東西更重要
[00:05:39.920 --> 00:05:41.920]  家庭的關係更重要
[00:05:41.920 --> 00:05:43.920]  就像剛纔大太說的,爺爺一樣
[00:05:43.920 --> 00:05:45.920]  我信耶穌之後,和家裏的關係
[00:05:45.920 --> 00:05:47.920]  都不同,對女兒都多了寬恕
[00:05:47.920 --> 00:05:49.920]  這些見證
[00:05:49.920 --> 00:05:51.920]  都是在提醒我們,我們生命總有機會
[00:05:51.920 --> 00:05:53.920]  不同處境
[00:05:53.920 --> 00:05:55.920]  或者是類近的東西,都會遇到
[00:05:55.920 --> 00:05:57.920]  很多困難和掙扎,但因着
[00:05:57.920 --> 00:05:59.920]  這一羣人的緣故,我知道
[00:05:59.920 --> 00:06:01.920]  我信神是信得過的
[00:06:01.920 --> 00:06:03.920]  我信神是信得過的
[00:06:03.920 --> 00:06:05.920]  縱然我曾經很懷疑
[00:06:05.920 --> 00:06:07.920]  我走出來,能不能說話
[00:06:07.920 --> 00:06:09.920]  我自己一直告訴別人
[00:06:09.920 --> 00:06:11.920]  我至少成長都是沒有信心的,膽怯的人
[00:06:11.920 --> 00:06:13.920]  但是不同的人
[00:06:13.920 --> 00:06:15.920]  因着神的緣故,一樣是
[00:06:15.920 --> 00:06:17.920]  今天美美到來,當日的結果
[00:06:17.920 --> 00:06:19.920]  一路點神改變他
[00:06:19.920 --> 00:06:21.920]  很奇妙
[00:06:21.920 --> 00:06:23.920]  或者我們當日,可能讀書裏面
[00:06:23.920 --> 00:06:25.920]  都被人覺得看不起,可能我們生命裏面
[00:06:25.920 --> 00:06:27.920]  有很多地方覺得,自己都懷疑自己
[00:06:27.920 --> 00:06:29.920]  我沒有能力再上了
[00:06:29.920 --> 00:06:31.920]  我去到的學校,不像人家去某些名校
[00:06:31.920 --> 00:06:33.920]  或者我在名校
[00:06:33.920 --> 00:06:35.920]  怎知成績是"爆尾"
[00:06:35.920 --> 00:06:37.920]  甚至,我一直讀書的時候
[00:06:37.920 --> 00:06:39.920]  很迷茫,就算我大學畢業
[00:06:39.920 --> 00:06:41.920]  都不知前路是怎樣
[00:06:41.920 --> 00:06:43.920]  究竟是怎樣呢?很多數字猛告訴我們
[00:06:43.920 --> 00:06:45.920]  接下來一代我們這羣大學生
[00:06:45.920 --> 00:06:47.920]  真的不知道到時
[00:06:47.920 --> 00:06:49.920]  的生活會如何,或者很多的憂慮
[00:06:49.920 --> 00:06:51.920]  但是我們知道一件事
[00:06:51.920 --> 00:06:53.920]  因着相信耶穌
[00:06:53.920 --> 00:06:55.920]  因着一大羣
[00:06:55.920 --> 00:06:57.920]  以往一樣地跟隨神的人
[00:06:57.920 --> 00:06:59.920]  在這些事上,神都帶領我們
[00:06:59.920 --> 00:07:01.920]  所以
[00:07:01.920 --> 00:07:03.920]  見證人讓我們
[00:07:03.920 --> 00:07:05.920]  生命在任何矛盾
[00:07:05.920 --> 00:07:07.920]  懷疑、挫折
[00:07:07.920 --> 00:07:09.920]  在這些時候
[00:07:09.920 --> 00:07:11.920]  他們的見證是在激勵我們
[00:07:11.920 --> 00:07:13.920]  很重要的一件事
[00:07:13.920 --> 00:07:15.920]  這羣見證人,一點都不虛假
[00:07:15.920 --> 00:07:17.920]  而更美好的,對我來說
[00:07:17.920 --> 00:07:19.920]  當我今天跪到西函堂
[00:07:19.920 --> 00:07:21.920]  我去土告,跪到西函堂
[00:07:21.920 --> 00:07:23.920]  要和你們分享的時候,很想和你們說
[00:07:23.920 --> 00:07:25.920]  今天我們講的見證人
[00:07:25.920 --> 00:07:27.920]  不是聖經裏面
[00:07:27.920 --> 00:07:29.920]  十一章講的那些都死了
[00:07:29.920 --> 00:07:31.920]  剛纔的每一個見證人
[00:07:31.920 --> 00:07:33.920]  是不是在生
[00:07:33.920 --> 00:07:35.920]  是,不然怎麼出來
[00:07:35.920 --> 00:07:37.920]  很重要的一件事
[00:07:37.920 --> 00:07:39.920]  這件事甚至比希伯來書
[00:07:39.920 --> 00:07:41.920]  裏面單單描述的那些
[00:07:41.920 --> 00:07:43.920]  對我們來說更豐富
[00:07:43.920 --> 00:07:45.920]  因爲希伯來書十一章
[00:07:45.920 --> 00:07:47.920]  講的是歷世歷代以前那些
[00:07:47.920 --> 00:07:49.920]  但是我們今天發現
[00:07:49.920 --> 00:07:51.920]  當我們未成爲未來
[00:07:51.920 --> 00:07:53.920]  講的以前,即日後成爲我們以前
[00:07:53.920 --> 00:07:55.920]  我們現世這一代
[00:07:55.920 --> 00:07:57.920]  已經因着有不同的
[00:07:57.920 --> 00:07:59.920]  你們的見證,是激勵着我們
[00:07:59.920 --> 00:08:01.920]  見證人不單止
[00:08:01.920 --> 00:08:03.920]  在某些時間
[00:08:03.920 --> 00:08:05.920]  這說法真是午夜夢迴
[00:08:05.920 --> 00:08:07.920]  不是啊
[00:08:07.920 --> 00:08:09.920]  見證人是成爲我們
[00:08:09.920 --> 00:08:11.920]  身旁陪伴我們一起
[00:08:11.920 --> 00:08:13.920]  跑天路的
[00:08:13.920 --> 00:08:15.920]  這件事是重要的
[00:08:15.920 --> 00:08:17.920]  當我們這幾天在教會里面
[00:08:17.920 --> 00:08:19.920]  講我們簡約的時間,有三樣東西
[00:08:19.920 --> 00:08:21.920]  我們邀請你們,你們進到教會
[00:08:21.920 --> 00:08:23.920]  知道一定要做的,裏面三樣
[00:08:23.920 --> 00:08:25.920]  崇拜,小祖
[00:08:25.920 --> 00:08:27.920]  侍奉,我們邀請你們
[00:08:27.920 --> 00:08:29.920]  三樣東西你沒有逃避
[00:08:29.920 --> 00:08:31.920]  爲什麼?就因爲
[00:08:31.920 --> 00:08:33.920]  我們生命,我們成長裏面
[00:08:33.920 --> 00:08:35.920]  我們不是一個因的
[00:08:35.920 --> 00:08:37.920]  順耶穌不是一個因的事
[00:08:37.920 --> 00:08:39.920]  我們更需要有人成爲我們的友伴
[00:08:39.920 --> 00:08:41.920]  和我們一同跑這條路
[00:08:41.920 --> 00:08:43.920]  所以
[00:08:43.920 --> 00:08:45.920]  敬拜我們一起
[00:08:45.920 --> 00:08:47.920]  小祖有更緊密的關係
[00:08:47.920 --> 00:08:49.920]  我們心底裏面生命更多分享
[00:08:49.920 --> 00:08:51.920]  和我們一起,所以服事
[00:08:51.920 --> 00:08:53.920]  每一個人服事
[00:08:53.920 --> 00:08:55.920]  我們有很多不同的
[00:08:55.920 --> 00:08:57.920]  牧區或者部門的服事
[00:08:57.920 --> 00:08:59.920]  我們都是一個團隊去做的
[00:08:59.920 --> 00:09:01.920]  敬拜,剛纔我們一羣人
[00:09:01.920 --> 00:09:03.920]  不是突然有個人出來和唱的
[00:09:03.920 --> 00:09:05.920]  有個人和唱沒有信心我們都會鼓勵他
[00:09:05.920 --> 00:09:07.920]  對不對?是啊
[00:09:07.920 --> 00:09:09.920]  我們一起走這條路
[00:09:09.920 --> 00:09:11.920]  見證人不是單單
[00:09:11.920 --> 00:09:13.920]  爲我們在懷疑的時間
[00:09:13.920 --> 00:09:15.920]  給我們信心
[00:09:15.920 --> 00:09:17.920]  見證人是陪伴我們走的
[00:09:17.920 --> 00:09:19.920]  因爲我知道旁邊的人
[00:09:19.920 --> 00:09:21.920]  生命都曾經經歷過這些路
[00:09:21.920 --> 00:09:23.920]  這些路,這些事
[00:09:23.920 --> 00:09:25.920]  是在幫助我們,是扶持了我們
[00:09:25.920 --> 00:09:27.920]  在昨天的時間
[00:09:27.920 --> 00:09:29.920]  我出席了一個會議
[00:09:29.920 --> 00:09:31.920]  對我來說都挺興奮的
[00:09:31.920 --> 00:09:33.920]  因爲講了很多年
[00:09:33.920 --> 00:09:35.920]  那個叫第一屆基督教
[00:09:35.920 --> 00:09:37.920]  歷期輔導的一個會議
[00:09:37.920 --> 00:09:39.920]  有一大羣
[00:09:39.920 --> 00:09:41.920]  歷期輔導,但還是信耶穌的
[00:09:41.920 --> 00:09:43.920]  經常說有機會大家走在一起
[00:09:43.920 --> 00:09:45.920]  講了很多年
[00:09:45.920 --> 00:09:47.920]  昨天終於是第一屆
[00:09:47.920 --> 00:09:49.920]  終於第一屆,大家一起
[00:09:49.920 --> 00:09:51.920]  我們有機會
[00:09:51.920 --> 00:09:53.920]  這些場合除了喝喝喫喫之外
[00:09:53.920 --> 00:09:55.920]  都要聽聽他們的
[00:09:55.920 --> 00:09:57.920]  我特意請了臺灣
[00:09:57.920 --> 00:09:59.920]  體驗教育的會長過來
[00:09:59.920 --> 00:10:01.920]  就不是單單聽他的
[00:10:01.920 --> 00:10:03.920]  聽了他的,其中一個片段
[00:10:03.920 --> 00:10:05.920]  不單止他
[00:10:05.920 --> 00:10:07.920]  在裏面介入的
[00:10:07.920 --> 00:10:09.920]  還要是另外一個人
[00:10:09.920 --> 00:10:11.920]  大家知道地球最高峯在哪裏
[00:10:11.920 --> 00:10:15.920]  喜馬拉雅山,阿西二次峯
[00:10:15.920 --> 00:10:17.920]  有些叫聖母峯,全部都是那裏的
[00:10:17.920 --> 00:10:19.920]  都是尼泊爾那裏上去的
[00:10:19.920 --> 00:10:21.920]  大家知不知道地球上
[00:10:21.920 --> 00:10:23.920]  上得去最多的是什麼人呢
[00:10:23.920 --> 00:10:25.920]  上去那個峯頂
[00:10:25.920 --> 00:10:27.920]  不是在山腳走過那些
[00:10:27.920 --> 00:10:29.920]  如果你心水清晰
[00:10:29.920 --> 00:10:31.920]  肯定是尼泊爾的,沒錯
[00:10:31.920 --> 00:10:33.920]  你經常見到的那些登山隊
[00:10:33.920 --> 00:10:35.920]  拍照那些,是很合適
[00:10:35.920 --> 00:10:37.920]  他們都真的上去的,但其實有一大羣
[00:10:37.920 --> 00:10:39.920]  是尼泊爾的人
[00:10:39.920 --> 00:10:41.920]  是陪着他們的,他們做街的
[00:10:41.920 --> 00:10:43.920]  帶街上的
[00:10:43.920 --> 00:10:45.920]  到今天爲止
[00:10:45.920 --> 00:10:47.920]  上得最多頂峯的那個
[00:10:47.920 --> 00:10:49.920]  其實總共上了
[00:10:49.920 --> 00:10:51.920]  二十一次
[00:10:51.920 --> 00:10:53.920]  上了二十一次地球最高峯
[00:10:53.920 --> 00:10:55.920]  他叫
[00:10:55.920 --> 00:10:57.920]  Alpert Shepard
[00:10:57.920 --> 00:10:59.920]  你很可愛的,你發現你搜尋這個名字
[00:10:59.920 --> 00:11:01.920]  你聽到那個音就打上去就行了
[00:11:01.920 --> 00:11:03.920]  我猜他的尼泊爾名字本身不是我的英文
[00:11:03.920 --> 00:11:05.920]  所以你會見到APPA也有
[00:11:05.920 --> 00:11:07.920]  APA也有
[00:11:07.920 --> 00:11:09.920]  總之他叫Alpert Shepard
[00:11:09.920 --> 00:11:11.920]  一個這樣的尼泊爾人
[00:11:11.920 --> 00:11:13.920]  在昨天裏面就在聽臺灣
[00:11:13.920 --> 00:11:15.920]  好奇美國臺灣這位
[00:11:15.920 --> 00:11:17.920]  雖然他是大學教授,但其實他是孫教授
[00:11:17.920 --> 00:11:19.920]  他是讀神學的,去到校園裏面
[00:11:19.920 --> 00:11:21.920]  做經驗學習的
[00:11:21.920 --> 00:11:23.920]  他說其中有一年
[00:11:23.920 --> 00:11:25.920]  二十一次裏面有一次
[00:11:25.920 --> 00:11:27.920]  臺灣這位會長
[00:11:27.920 --> 00:11:29.920]  跟他一起上
[00:11:29.920 --> 00:11:31.920]  當時Alpert Shepard經驗上了很多次
[00:11:31.920 --> 00:11:33.920]  應該是
[00:11:33.920 --> 00:11:35.920]  第十還是第十一次上頂的時候
[00:11:35.920 --> 00:11:37.920]  他在路上走
[00:11:37.920 --> 00:11:39.920]  很長日子,很多天
[00:11:39.920 --> 00:11:41.920]  這個地球上
[00:11:41.920 --> 00:11:43.920]  講得Facebook最多的人
[00:11:43.920 --> 00:11:45.920]  他說
[00:11:45.920 --> 00:11:47.920]  他每一天早上
[00:11:47.920 --> 00:11:49.920]  天亮的那一刻
[00:11:49.920 --> 00:11:51.920]  就巡迴每一個營地
[00:11:51.920 --> 00:11:53.920]  敲敲營
[00:11:53.920 --> 00:11:55.920]  然後就跟每一個
[00:11:55.920 --> 00:11:57.920]  他帶上的人
[00:11:57.920 --> 00:11:59.920]  問一個問題
[00:11:59.920 --> 00:12:01.920]  Good morning, coffee or tea?
[00:12:01.920 --> 00:12:03.920]  Good morning, coffee or tea?
[00:12:03.920 --> 00:12:05.920]  Good morning, coffee or tea?
[00:12:05.920 --> 00:12:07.920]  他每一天
[00:12:07.920 --> 00:12:09.920]  一路上山
[00:12:09.920 --> 00:12:11.920]  他叫Base Camp位置上到最頂
[00:12:11.920 --> 00:12:13.920]  走到那裏
[00:12:13.920 --> 00:12:15.920]  對於他們行山那羣
[00:12:15.920 --> 00:12:17.920]  黃一樣厲害的人
[00:12:17.920 --> 00:12:19.920]  我昨天聽了很多
[00:12:19.920 --> 00:12:21.920]  但其中一個很有印象
[00:12:21.920 --> 00:12:23.920]  特別是今天,當他講見證人的時間
[00:12:23.920 --> 00:12:25.920]  有時見證人是這樣的
[00:12:25.920 --> 00:12:27.920]  他是陪我們生命
[00:12:27.920 --> 00:12:29.920]  走上去
[00:12:29.920 --> 00:12:31.920]  他的學習在那些時間
[00:12:31.920 --> 00:12:33.920]  是我們需要的時候
[00:12:33.920 --> 00:12:35.920]  成爲那個僕人去服侍我們
[00:12:35.920 --> 00:12:37.920]  都會
[00:12:37.920 --> 00:12:39.920]  很奇妙,一個這樣的人
[00:12:39.920 --> 00:12:41.920]  他竟然爲他服務對象
[00:12:41.920 --> 00:12:43.920]  即是一生人第一次來
[00:12:43.920 --> 00:12:45.920]  第一次上山
[00:12:45.920 --> 00:12:47.920]  我都走過很多次
[00:12:47.920 --> 00:12:49.920]  他竟然每一天早上都說這句
[00:12:49.920 --> 00:12:51.920]  Good morning, coffee or tea?
[00:12:51.920 --> 00:12:53.920]  我見到原來人的生命
[00:12:53.920 --> 00:12:55.920]  是這樣的互動
[00:12:55.920 --> 00:12:57.920]  讓一些有經驗的人
[00:12:57.920 --> 00:12:59.920]  成爲我們生命裏的同行者
[00:12:59.920 --> 00:13:01.920]  在回望教會的日子
[00:13:01.920 --> 00:13:03.920]  又有一些這樣的見證人
[00:13:03.920 --> 00:13:05.920]  我想起大約
[00:13:05.920 --> 00:13:07.920]  三、四年前有段日子
[00:13:07.920 --> 00:13:09.920]  在我們教會特別爲
[00:13:09.920 --> 00:13:11.920]  即稱區的弟兄姐妹
[00:13:11.920 --> 00:13:13.920]  我們有心靈師父那些
[00:13:13.920 --> 00:13:15.920]  出了一些戰經
[00:13:15.920 --> 00:13:17.920]  我推這件事的時候
[00:13:17.920 --> 00:13:19.920]  這些戰經就是究竟
[00:13:19.920 --> 00:13:21.920]  我們能不能找到我們成親的那些幫手呢
[00:13:21.920 --> 00:13:23.920]  或者我們邀請一些
[00:13:23.920 --> 00:13:25.920]  即稱的弟兄姐妹的時候
[00:13:25.920 --> 00:13:27.920]  他們樂不樂意呢
[00:13:27.920 --> 00:13:29.920]  我們都有一定的戰經
[00:13:29.920 --> 00:13:31.920]  但是我們做了一年,然後再做兩年
[00:13:31.920 --> 00:13:33.920]  甚至過了三年
[00:13:33.920 --> 00:13:35.920]  我們這兩年沒有再做
[00:13:35.920 --> 00:13:37.920]  但是弟兄姐妹說
[00:13:37.920 --> 00:13:39.920]  縱然過了一年
[00:13:39.920 --> 00:13:41.920]  我們有界限地
[00:13:41.920 --> 00:13:43.920]  有一年爲期
[00:13:43.920 --> 00:13:45.920]  有時限的生命師父的關係
[00:13:45.920 --> 00:13:47.920]  我們一起要面對
[00:13:47.920 --> 00:13:49.920]  但原來完了一年之後
[00:13:49.920 --> 00:13:51.920]  有些個別弟兄姐妹告訴我
[00:13:51.920 --> 00:13:53.920]  原來過了兩年
[00:13:53.920 --> 00:13:55.920]  有些弟兄姐妹有需要的時候都會找我
[00:13:55.920 --> 00:13:57.920]  有些成親的弟兄姐妹很興奮地告訴我
[00:13:57.920 --> 00:13:59.920]  原來那個關係不是完了一年就斷的
[00:13:59.920 --> 00:14:01.920]  我竟然在日後的時間
[00:14:01.920 --> 00:14:03.920]  我可以幫到他
[00:14:03.920 --> 00:14:05.920]  整個過程我一直在聽
[00:14:05.920 --> 00:14:07.920]  弟兄姐妹你們彼此的見證
[00:14:07.920 --> 00:14:09.920]  彷彿說明了剛纔的道理
[00:14:09.920 --> 00:14:11.920]  生命的見證人
[00:14:11.920 --> 00:14:13.920]  不是整天給我們看的
[00:14:13.920 --> 00:14:15.920]  不是給我們有些時間想起他
[00:14:15.920 --> 00:14:17.920]  生命的見證人
[00:14:17.920 --> 00:14:19.920]  憑我們現在的處境
[00:14:19.920 --> 00:14:21.920]  可以和我們同行
[00:14:21.920 --> 00:14:23.920]  成爲我們的友伴
[00:14:23.920 --> 00:14:25.920]  縱然你會在想
[00:14:25.920 --> 00:14:27.920]  我的mentor牧師
[00:14:27.920 --> 00:14:29.920]  真的很苦惱
