
[00:00:00.000 --> 00:00:05.000]  請您低頭,我們一起同心祈禱
[00:05:27.000 --> 00:05:30.000]  不單止我們被稱為異
[00:05:30.000 --> 00:05:33.000]  還有就是我們是奴隸
[00:05:33.000 --> 00:05:35.000]  我們是罪的奴隸
[00:05:35.000 --> 00:05:39.000]  但是現在我們被救贖
[00:05:39.000 --> 00:05:41.000]  我們被釋放
[00:05:41.000 --> 00:05:43.000]  聖經裏面怎樣說呢
[00:05:43.000 --> 00:05:45.000]  它說感謝神
[00:05:45.000 --> 00:05:49.000]  因為你們從前雖然作罪的勞僕
[00:05:49.000 --> 00:05:57.000]  現今卻從心裏信服了所傳給你們道理的模範
[00:05:57.000 --> 00:06:01.000]  你們既從罪裏得了釋放
[00:06:01.000 --> 00:06:05.000]  就作了異的勞僕
[00:06:05.000 --> 00:06:10.000]  原來我們每一個都是被罪捆綁著我們
[00:06:10.000 --> 00:06:13.000]  我們好像身不由己
[00:06:13.000 --> 00:06:16.000]  一個奴隸是何等賞望
[00:06:16.000 --> 00:06:20.000]  他可以被贖出來
[00:06:20.000 --> 00:06:24.000]  他能夠得著自由
[00:06:24.000 --> 00:06:29.000]  所以原來耶穌基督就是這樣救贖我們
[00:06:29.000 --> 00:06:33.000]  第三就是我們都欠了債
[00:06:33.000 --> 00:06:37.000]  欠債就是要去還債
[00:06:37.000 --> 00:06:43.000]  但是現在竟然有人幫我們償還了
[00:06:43.000 --> 00:06:47.000]  我們藉著愛子的血得蒙救贖
[00:06:47.000 --> 00:06:51.000]  是過犯得以赦免
[00:06:51.000 --> 00:06:57.000]  乃是召他豐富的恩典
[00:06:57.000 --> 00:07:00.000]  如果你欠了人家錢
[00:07:00.000 --> 00:07:03.000]  人家現在說你不用還
[00:07:03.000 --> 00:07:08.000]  那是多麼大的好消息呢
[00:07:08.000 --> 00:07:11.000]  原來我們每一個都有很多的過犯
[00:07:11.000 --> 00:07:13.000]  我們要承擔的
[00:07:13.000 --> 00:07:18.000]  但是現在我們被宣佈得以赦免
[00:07:18.000 --> 00:07:23.000]  第四就是我們本來都是愛人
[00:07:23.000 --> 00:07:29.000]  但是現在我們被接納成為神的兒女
[00:07:29.000 --> 00:07:32.000]  我們在未信耶穌之前
[00:07:32.000 --> 00:07:36.000]  我們根本和神是沒有任何關係
[00:07:36.000 --> 00:07:39.000]  沒有任何關連的
[00:07:39.000 --> 00:07:42.000]  為什麼你和我今天
[00:07:42.000 --> 00:07:47.000]  能夠被稱為神的兒女呢?
[00:07:47.000 --> 00:07:50.000]  這是何等大的恩典
[00:07:50.000 --> 00:07:56.000]  我們能夠得著兒子的名分
[00:07:56.000 --> 00:07:58.000]  然後第五
[00:07:58.000 --> 00:08:02.000]  就是剛才所提到的和好
[00:08:02.000 --> 00:08:06.000]  我們本來是與神為敵的
[00:08:06.000 --> 00:08:09.000]  我們各人走自己的路
[00:08:09.000 --> 00:08:13.000]  但是現在因著耶穌基督的緣故
[00:08:13.000 --> 00:08:18.000]  我們能夠與神和好
[00:08:18.000 --> 00:08:23.000]  建立一個和好的關係
[00:08:23.000 --> 00:08:25.000]  所以我很盼望
[00:08:25.000 --> 00:08:28.000]  這五個角度
[00:08:28.000 --> 00:08:33.000]  來描繪神一個這麼豐富的救恩
[00:08:33.000 --> 00:08:36.000]  能夠提醒各位幫助各位
[00:08:36.000 --> 00:08:39.000]  當你可能向你的親戚朋友
[00:08:39.000 --> 00:08:43.000]  向你的同事講述福音的時候
[00:08:43.000 --> 00:08:46.000]  你可以有不同的入手點
[00:08:46.000 --> 00:08:51.000]  用不同的角度來向他們解釋
[00:08:51.000 --> 00:08:54.000]  以致讓他們能夠明白
[00:08:54.000 --> 00:09:02.000]  原來耶穌基督為我們成就的是多麼大的恩典
[00:09:02.000 --> 00:09:06.000]  我們回到哥羅西書
[00:09:06.000 --> 00:09:09.000]  哥羅西書最主要提到的
[00:09:09.000 --> 00:09:15.000]  就是耶穌基督為我們所做的事
[00:09:15.000 --> 00:09:19.000]  其中一個耶穌基督為我們所成就的
[00:09:19.000 --> 00:09:24.000]  就是一個和好的計劃
[00:09:24.000 --> 00:09:26.000]  這個和好的計劃
[00:09:26.000 --> 00:09:31.000]  是神一個很特別的設計
[00:09:31.000 --> 00:09:35.000]  是神一個很完整的安排
[00:09:35.000 --> 00:09:39.000]  我們的神就是那個設計師
[00:09:39.000 --> 00:09:43.000]  又是那個推動者
[00:09:43.000 --> 00:09:47.000]  原來是神採取一個主動
[00:09:47.000 --> 00:09:51.000]  要與世人來和好
[00:09:51.000 --> 00:09:57.000]  請大家跟我一起讀螢幕上那段聖經
[00:09:57.000 --> 00:10:01.000]  因為父喜歡叫一切的風聲
[00:10:01.000 --> 00:10:04.000]  在他裡面居住
[00:10:04.000 --> 00:10:07.000]  便藉著他叫萬有
[00:10:07.000 --> 00:10:11.000]  無論是地上的、天上的
[00:10:11.000 --> 00:10:15.000]  都與自己和好鳥
[00:10:15.000 --> 00:10:18.000]  聖經裡面告訴我們
[00:10:18.000 --> 00:10:27.000]  在創世以前,神已經有一個救贖的計劃
[00:10:27.000 --> 00:10:32.000]  祂就藉著祂的愛子耶穌基督
[00:10:32.000 --> 00:10:38.000]  來成就這個救贖的計劃
[00:10:38.000 --> 00:10:42.000]  所以神將一切的風聲
[00:10:42.000 --> 00:10:47.000]  都藏在基督的裡面
[00:10:47.000 --> 00:10:51.000]  《哥羅西書》特別是一本
[00:10:51.000 --> 00:10:56.000]  很高舉基督的一本書
[00:10:56.000 --> 00:10:59.000]  特別是上個星期我們聽過
[00:10:59.000 --> 00:11:03.000]  一個很精彩的基督論
[00:11:03.000 --> 00:11:07.000]  就是基督是元首
[00:11:07.000 --> 00:11:10.000]  基督是居首位
[00:11:10.000 --> 00:11:17.000]  神又將一切的風聲都藏在祂的裡頭
[00:11:17.000 --> 00:11:21.000]  然後基督所成就的工作是什麼呢?
[00:11:21.000 --> 00:11:28.000]  就是叫萬有都與祂和好
[00:11:28.000 --> 00:11:33.000]  原來這個和好計劃所包括的層面
[00:11:33.000 --> 00:11:37.000]  是非常之豐富的
[00:11:37.000 --> 00:11:42.000]  是涵蓋所有的萬物
[00:11:42.000 --> 00:11:48.000]  原來萬有都藉基督的緣故
[00:11:48.000 --> 00:11:50.000]  能夠得拯救
[00:11:50.000 --> 00:11:54.000]  原來當罪惡進入這個世界的時候
[00:11:54.000 --> 00:11:59.000]  不單止我們人犯罪墮落了
[00:11:59.000 --> 00:12:05.000]  連這個世界都在嘆息當中
[00:12:05.000 --> 00:12:08.000]  因此當新天新地
[00:12:08.000 --> 00:12:12.000]  當主耶穌基督再回來的時候
[00:12:12.000 --> 00:12:17.000]  是萬有都要改變
[00:12:17.000 --> 00:12:21.000]  成為一個新的天地
[00:12:21.000 --> 00:12:24.000]  所以在聖經裡面所描寫的
[00:12:24.000 --> 00:12:30.000]  是萬有都能夠與神和好
[00:12:30.000 --> 00:12:37.000]  所以神的工作是非常之奇妙
[00:12:37.000 --> 00:12:42.000]  就是這個和好的計劃
[00:12:42.000 --> 00:12:47.000]  和好的方法在什麼上面成就呢?
[00:12:47.000 --> 00:12:49.000]  聖經告訴我們
[00:12:49.000 --> 00:12:55.000]  既然藉著他在十字架上所流的血
[00:12:55.000 --> 00:12:59.000]  成就了和平
[00:12:59.000 --> 00:13:05.000]  成就和平也可以說是締結了和平
[00:13:05.000 --> 00:13:11.000]  這個和平就是在十字架上
[00:13:11.000 --> 00:13:16.000]  耶穌的犧牲所成就的
[00:13:16.000 --> 00:13:21.000]  因此十字架和耶穌基督的補血
[00:13:21.000 --> 00:13:27.000]  是我們信仰裡面一個很重要的核心
[00:13:27.000 --> 00:13:31.000]  我們什麼時候都需要思想
[00:13:31.000 --> 00:13:36.000]  耶穌在十字架上的作為
[00:13:36.000 --> 00:13:38.000]  祂的大愛
[00:13:38.000 --> 00:13:41.000]  祂為我們所成就的
[00:13:41.000 --> 00:13:45.000]  一會兒大家會手煮餐
[00:13:45.000 --> 00:13:48.000]  每一次手煮餐
[00:13:48.000 --> 00:13:52.000]  就是讓十字架的愛
[00:13:52.000 --> 00:13:56.000]  再一次來提醒我們
[00:13:56.000 --> 00:14:00.000]  在我們那本詩集裡
[00:14:00.000 --> 00:14:05.000]  有一位很出名的作詩人
[00:14:05.000 --> 00:14:08.000]  名叫Fanny Cosby
[00:14:08.000 --> 00:14:13.000]  大家很熟悉的一位盲眼的詩人
[00:14:13.000 --> 00:14:19.000]  Fanny Cosby一共寫了幾千首的聖詩
[00:14:19.000 --> 00:14:22.000]  有人曾經做過一個統計
[00:14:22.000 --> 00:14:26.000]  在Fanny Cosby所寫的聖詩裡
[00:14:26.000 --> 00:14:29.000]  她最喜歡描寫的題材
[00:14:29.000 --> 00:14:35.000]  就是十字架和耶穌的愛
[00:14:35.000 --> 00:14:38.000]  這位失明的詩人
[00:14:38.000 --> 00:14:42.000]  她無法接觸世界上其他的事物
[00:14:42.000 --> 00:14:45.000]  但是在她的心裡
[00:14:45.000 --> 00:14:52.000]  卻常常想起耶穌基督的愛
[00:14:52.000 --> 00:14:57.000]  她被十字架所吸引
[00:14:57.000 --> 00:15:02.000]  十字架成為她經常宣揚
[00:15:02.000 --> 00:15:04.000]  她去描寫
[00:15:04.000 --> 00:15:07.000]  她傳遞的一個訊息
[00:15:07.000 --> 00:15:10.000]  難怪她所寫的詩
[00:15:10.000 --> 00:15:13.000]  能夠感動很多人
[00:15:13.000 --> 00:15:17.000]  一直流傳到現在
[00:15:17.000 --> 00:15:20.000]  讓我們每一個屬神的兒女
[00:15:20.000 --> 00:15:24.000]  我們能夠與神和好
[00:15:24.000 --> 00:15:28.000]  是因為耶穌在十字架上
[00:15:28.000 --> 00:15:31.000]  為我們所成就
[00:15:31.000 --> 00:15:34.000]  所以讓我們高舉十字架
[00:15:34.000 --> 00:15:38.000]  倚靠主的十字架
[00:15:38.000 --> 00:15:40.000]  當主耶穌在十字架上
[00:15:40.000 --> 00:15:43.000]  為我們所成就
[00:15:43.000 --> 00:15:45.000]  締結了和平之後
[00:15:45.000 --> 00:15:50.000]  我們就帶來一個很大的改變
[00:15:50.000 --> 00:15:54.000]  因為從前我們是怎樣呢?
[00:15:54.000 --> 00:15:57.000]  現在我們是改變過來
[00:15:57.000 --> 00:15:59.000]  保羅她描寫
[00:15:59.000 --> 00:16:01.000]  我們從前是怎樣呢?
[00:16:01.000 --> 00:16:06.000]  她說:你們從前是與神隔絕
[00:16:06.000 --> 00:16:12.000]  因著惡行心裡與他為敵
[00:16:12.000 --> 00:16:15.000]  這裏描寫了三件事
[00:16:15.000 --> 00:16:20.000]  第一,我們與神沒有任何的關連
[00:16:20.000 --> 00:16:23.000]  我們是隔開的
[00:16:23.000 --> 00:16:25.000]  我們與神沒有關係
[00:16:25.000 --> 00:16:31.000]  第二,我們都有很多的罪惡行為
[00:16:31.000 --> 00:16:34.000]  在我們身上顯明出來
[00:16:34.000 --> 00:16:39.000]  第三,我們的心思意念
[00:16:39.000 --> 00:16:42.000]  都是偏行己路
[00:16:42.000 --> 00:16:44.000]  與神為敵
[00:16:44.000 --> 00:16:47.000]  這就是我們從前的境況
[00:16:47.000 --> 00:16:51.000]  但是現在耶穌將我們救拔了
[00:16:51.000 --> 00:16:54.000]  我們就有一個很大的改變
[00:16:54.000 --> 00:16:56.000]  現在是怎樣呢?
[00:16:56.000 --> 00:17:01.000]  但如今她藉著基督的肉身受死
[00:17:01.000 --> 00:17:06.000]  叫你們與自己和好
[00:17:06.000 --> 00:17:09.000]  都成了聖潔
[00:17:09.000 --> 00:17:11.000]  沒有瑕疵
[00:17:11.000 --> 00:17:13.000]  無可責備
[00:17:13.000 --> 00:17:19.000]  把你們引到自己面前
[00:17:19.000 --> 00:17:24.000]  原來現在我們就得著改變
[00:17:24.000 --> 00:17:27.000]  我們成為新的人
[00:17:27.000 --> 00:17:33.000]  又有三件事成為我們前面的目標
[00:17:33.000 --> 00:17:36.000]  就是我們要聖潔
[00:17:36.000 --> 00:17:38.000]  沒有瑕疵
[00:17:38.000 --> 00:17:40.000]  無可責備
[00:17:40.000 --> 00:17:45.000]  原來我們有了這個救恩之後
[00:17:45.000 --> 00:17:49.000]  我們開始走一條誠信的路
[00:17:49.000 --> 00:17:57.000]  讓我們的生活能夠慢慢更能夠討神的喜悅
[00:17:57.000 --> 00:18:01.000]  所以一個夢神拯救
[00:18:01.000 --> 00:18:04.000]  叫我們能夠與祂和好的人
[00:18:04.000 --> 00:18:08.000]  生命是很不一樣的
[00:18:08.000 --> 00:18:13.000]  台灣有一位弟兄
[00:18:13.000 --> 00:18:17.000]  在他的生命裏有一個很大的改變
[00:18:17.000 --> 00:18:22.000]  我想請大家看看他很短的見證
[00:18:48.000 --> 00:18:51.000]  在台北縣中和市的小巷內
[00:18:51.000 --> 00:18:54.000]  有一家不起眼的基督教書房
[00:18:54.000 --> 00:18:58.000]  創辦人張君令與妻子黃燕燕夫妻倆
[00:18:58.000 --> 00:19:02.000]  每天朝九晚九的忙碌著
[00:19:02.000 --> 00:19:06.000]  看似平凡的書房卻有著深刻的故事
[00:19:06.000 --> 00:19:11.000]  因為書房裏有著許多神聖的物品
[00:19:11.000 --> 00:19:17.000]  因為張君令曾經是個活躍港台的大毒梟
[00:19:17.000 --> 00:19:22.000]  現在浪子回頭賣毒品變成賣聖經
[00:19:22.000 --> 00:19:27.000]  他希望藉由文字出版品來幫助許多監獄中的朋友
[00:19:27.000 --> 00:19:33.000]  或是貧苦的神學生來傳揚耶穌的愛
[00:19:33.000 --> 00:19:37.000]  原來這位張君令生長起一個
[00:19:37.000 --> 00:19:41.000]  充滿罪惡的家庭裏
[00:19:41.000 --> 00:19:44.000]  因為他父親也是騙徒
[00:19:44.000 --> 00:19:49.000]  所以他自小就在這樣的環境裏成長
[00:19:49.000 --> 00:19:53.000]  他學了許多怎樣去偷、騙、拐騙
[00:19:53.000 --> 00:19:56.000]  後來他就販毒
[00:19:56.000 --> 00:20:00.000]  但是當他被拘捕坐牢的時候
[00:20:00.000 --> 00:20:04.000]  在監獄裏面他偷、騙、拐騙
[00:20:04.000 --> 00:20:09.000]  在監獄裏面他聽到福音
[00:20:09.000 --> 00:20:13.000]  他有一個很大的扭轉
[00:20:13.000 --> 00:20:16.000]  整個人改變過來
[00:20:16.000 --> 00:20:20.000]  於是他成為一個新造的人
[00:20:20.000 --> 00:20:24.000]  他決心要賣聖經
[00:20:24.000 --> 00:20:26.000]  不是賣毒品
[00:20:26.000 --> 00:20:30.000]  來幫助更多的人
[00:20:30.000 --> 00:20:35.000]  原來耶穌基督能夠改變我們的生命
[00:20:35.000 --> 00:20:38.000]  與神和好
[00:20:38.000 --> 00:20:44.000]  就叫我們能夠與神建立一個關係
[00:20:44.000 --> 00:20:47.000]  當我們與神和好之後
[00:20:47.000 --> 00:20:50.000]  我們前面可以做什麼呢?
[00:20:50.000 --> 00:20:55.000]  我們前面走的路是一條怎樣的路呢?
[00:20:55.000 --> 00:21:01.000]  保羅告訴我們有四方面我們要去做的
[00:21:01.000 --> 00:21:07.000]  第一,我們在道上要恆心
[00:21:07.000 --> 00:21:11.000]  這裏出現一個轉接詞
[00:21:11.000 --> 00:21:14.000]  就是「只要」
[00:21:14.000 --> 00:21:17.000]  這個字眼非常之重要
[00:21:17.000 --> 00:21:22.000]  因為就是開啟下面的段落
[00:21:22.000 --> 00:21:27.000]  既然我們已經與神和好
[00:21:27.000 --> 00:21:35.000]  我們就只要你們在所信的道上恆心
[00:21:35.000 --> 00:21:38.000]  作為一個和好的人
[00:21:38.000 --> 00:21:42.000]  我們需要在真道上恆心
[00:21:42.000 --> 00:21:44.000]  有另外一個翻譯
[00:21:44.000 --> 00:21:48.000]  就是要常存信心
[00:21:48.000 --> 00:21:54.000]  這個字眼是有一個不停向前行
[00:21:54.000 --> 00:21:56.000]  前進的意思
[00:21:56.000 --> 00:22:00.000]  就是說我們在神的真理上
[00:22:00.000 --> 00:22:03.000]  我們要更多的認識
[00:22:03.000 --> 00:22:06.000]  不斷的成長
[00:22:06.000 --> 00:22:12.000]  想和大家看看猶太書二十和二十一節
[00:22:12.000 --> 00:22:14.000]  請大家一起讀
[00:22:14.000 --> 00:22:22.000]  親愛的弟兄啊,你們卻要在至聖的真道上造就自己
[00:22:22.000 --> 00:22:25.000]  在聖靈裏禱告
[00:22:25.000 --> 00:22:29.000]  保守自己常在神的愛中
[00:22:29.000 --> 00:22:36.000]  仰望我們主耶穌基督的憐憫直到永生
[00:22:36.000 --> 00:22:44.000]  我們需要在神的真道上得著造就
[00:22:44.000 --> 00:22:47.000]  更多的禱告
[00:22:47.000 --> 00:22:52.000]  保守自己在神的愛中
[00:22:52.000 --> 00:22:55.000]  然後我們就能夠仰望神
[00:22:55.000 --> 00:23:00.000]  堅持到底直到永生
[00:23:00.000 --> 00:23:03.000]  剛才所提到的將軍令弟兄
[00:23:03.000 --> 00:23:06.000]  原來他一出監之後
[00:23:06.000 --> 00:23:08.000]  都碰到很大的挑戰
[00:23:08.000 --> 00:23:11.000]  因為當他住在中途宿舍的時候
[00:23:11.000 --> 00:23:15.000]  他以前的朋友又來找他
[00:23:15.000 --> 00:23:18.000]  他遇到一個很大的要決擇
[00:23:18.000 --> 00:23:21.000]  到底是走回以前的路
[00:23:21.000 --> 00:23:26.000]  還是繼續跟從主耶穌
[00:23:26.000 --> 00:23:33.000]  好在有一位牧師定期來跟他一起查聖經
[00:23:33.000 --> 00:23:37.000]  幫助他打好根基
[00:23:37.000 --> 00:23:40.000]  當他讀更多聖經的時候
[00:23:40.000 --> 00:23:46.000]  他就知道他需要選擇依靠神
[00:23:46.000 --> 00:23:51.000]  在神的真道上更深的紮根
[00:23:51.000 --> 00:23:53.000]  更加的前行
[00:23:53.000 --> 00:23:58.000]  所以他能夠活出一個美好的見證
[00:23:58.000 --> 00:24:02.000]  今天我們都需要在神的真道裡面
[00:24:02.000 --> 00:24:06.000]  我們更深的得以成長
[00:24:06.000 --> 00:24:10.000]  更經歷神的恩典
[00:24:10.000 --> 00:24:13.000]  除了我們在道上行心之外
[00:24:13.000 --> 00:24:18.000]  我們更加需要穩固不動搖
[00:24:18.000 --> 00:24:25.000]  保羅說我們需要根基穩固堅定不移
[00:24:25.000 --> 00:24:31.000]  原來哥林多這個地方是有地震的
[00:24:31.000 --> 00:24:34.000]  凡是居住在地震的地方都知道
[00:24:34.000 --> 00:24:39.000]  你蓋的房子一定要很牢固
[00:24:39.000 --> 00:24:43.000]  根基要很可靠
[00:24:43.000 --> 00:24:48.000]  否則房子就會倒塌
[00:24:48.000 --> 00:24:51.000]  原來今天我們都很需要
[00:24:51.000 --> 00:24:56.000]  每一個屬神的兒女有很好的基礎
[00:24:56.000 --> 00:25:00.000]  我們都要有穩固的基礎
[00:25:00.000 --> 00:25:02.000]  在聖經裡面怎麼說呢?
[00:25:02.000 --> 00:25:15.000]  他說我們若將起初確實的信心堅持到底就在基督裡有份
[00:25:15.000 --> 00:25:22.000]  我們需要將我們的信心堅持到底
[00:25:22.000 --> 00:25:25.000]  然後在哥林多前書裏
[00:25:25.000 --> 00:25:26.000]  保羅又說
[00:25:26.000 --> 00:25:34.000]  所以我親愛的弟兄們你們務要堅固不可搖動
[00:25:34.000 --> 00:25:39.000]  常常竭力多做主公
[00:25:39.000 --> 00:25:47.000]  因為知道你們的勞苦在主裡面不是徒然的
[00:25:47.000 --> 00:25:53.000]  原來我們很需要堅固不搖動
[00:25:53.000 --> 00:25:59.000]  最近我們教會一位年長的會友回到天父道
[00:25:59.000 --> 00:26:02.000]  他一共九十幾歲
[00:26:02.000 --> 00:26:08.000]  我知道他很年輕的時候已經加入教會
[00:26:08.000 --> 00:26:12.000]  我特意查一查他受浸的紀錄
[00:26:12.000 --> 00:26:19.000]  他是1937年就在我們教會受浸
[00:26:19.000 --> 00:26:25.000]  到現在已經七十幾八十年了
[00:26:25.000 --> 00:26:30.000]  原來他一直忠心跟從神
[00:26:30.000 --> 00:26:36.000]  沒有離開主根基牢固
[00:26:36.000 --> 00:26:39.000]  你想想一個人信靠神
[00:26:39.000 --> 00:26:44.000]  七十幾年沒有離開
[00:26:44.000 --> 00:26:47.000]  是何等的難得
[00:26:47.000 --> 00:26:49.000]  我時時聽他提起
[00:26:49.000 --> 00:26:54.000]  他年輕的時候參加少年團
[00:26:54.000 --> 00:27:00.000]  得到叔叔阿姨給他很多的教導
[00:27:00.000 --> 00:27:04.000]  所以他有很好的穩固的基礎
[00:27:04.000 --> 00:27:08.000]  以至他一直走這條人生的路
[00:27:08.000 --> 00:27:12.000]  他是繼續的跟從神
[00:27:12.000 --> 00:27:20.000]  我不知道你今天是不是一個根基很穩固的信徒
[00:27:20.000 --> 00:27:24.000]  讓我們真的持守神的道
[00:27:24.000 --> 00:27:27.000]  堅固不動搖
[00:27:27.000 --> 00:27:31.000]  因為第三樣保羅提醒我們的
[00:27:31.000 --> 00:27:34.000]  有時我們會被搖動
[00:27:34.000 --> 00:27:39.000]  失去了福音的盼望
[00:27:39.000 --> 00:27:44.000]  原來有些人會離開了福音
[00:27:44.000 --> 00:27:48.000]  所以保羅特別提出一個警惕
[00:27:48.000 --> 00:27:52.000]  叫我們不要流失了
[00:27:52.000 --> 00:27:56.000]  因為在希伯來書就提到
[00:27:56.000 --> 00:28:02.000]  因此我們必須更加留心所曾聽見的
[00:28:02.000 --> 00:28:08.000]  免得我們隨流飄走
[00:28:08.000 --> 00:28:12.000]  原來今天有很多東西在吸引我們
[00:28:12.000 --> 00:28:16.000]  有很多潮流衝擊我們
[00:28:16.000 --> 00:28:20.000]  這個世界有很多東西會吸引我們
[00:28:20.000 --> 00:28:24.000]  因此有很多信徒
[00:28:24.000 --> 00:28:29.000]  慢慢地離開了
[00:28:29.000 --> 00:28:34.000]  香港的教會每隔五年
[00:28:34.000 --> 00:28:38.000]  就有一個叫做教會的普查
[00:28:38.000 --> 00:28:43.000]  就將我們香港一千多間教會的情況
[00:28:43.000 --> 00:28:47.000]  做一個比較深入的調查和分析
[00:28:47.000 --> 00:28:52.000]  去年就剛剛做了一個普查
[00:28:52.000 --> 00:28:57.000]  其中有一個數字都令我們要提醒的
[00:28:57.000 --> 00:29:04.000]  就是信徒的流失率不斷提高當中
[00:29:04.000 --> 00:29:06.000]  我不知道你有沒有發覺
[00:29:06.000 --> 00:29:09.000]  有些你很熟悉的弟兄姊妹
[00:29:09.000 --> 00:29:11.000]  或者你認識的弟兄姊妹
[00:29:11.000 --> 00:29:16.000]  最近好像在教會裏面比較少見到她
[00:29:16.000 --> 00:29:19.000]  你有沒有關心她呢?
[00:29:19.000 --> 00:29:22.000]  打個電話問候一下她
[00:29:22.000 --> 00:29:24.000]  了解一下她的情況
