
[00:00:00.000 --> 00:00:03.280]  前一次我講約拿書的時候
[00:07:46.120 --> 00:07:52.200]  耶穌用五餅二魚給五千人吃飽
[00:07:52.200 --> 00:07:55.880]  和用七個餅幾條魚
[00:07:55.880 --> 00:07:57.880]  令到四千人吃飽
[00:07:57.880 --> 00:07:59.880]  他們看不到這個神蹟
[00:07:59.880 --> 00:08:01.880]  他們錯過了口福
[00:08:01.880 --> 00:08:03.880]  也錯過了眼福
[00:08:05.400 --> 00:08:08.200]  他們現在很想補償一下
[00:08:08.200 --> 00:08:12.280]  想現在耶穌在天上行一個神蹟給他們
[00:08:12.280 --> 00:08:14.280]  滿足一下他們這個慾望
[00:08:14.280 --> 00:08:19.560]  這樣 耶穌當然不理睬他們
[00:08:19.560 --> 00:08:22.760]  第二
[00:08:22.760 --> 00:08:25.480]  法利塞人求看神蹟
[00:08:25.480 --> 00:08:29.480]  目的不是為了想歸順耶穌
[00:08:29.480 --> 00:08:31.480]  也就是說
[00:08:31.480 --> 00:08:34.280]  如果親眼看到耶穌行神蹟
[00:08:34.280 --> 00:08:36.280]  就真的相信
[00:08:36.280 --> 00:08:38.280]  耶穌就是彌賽亞
[00:08:38.280 --> 00:08:40.280]  耶穌就是神的兒子
[00:08:40.280 --> 00:08:42.280]  不是
[00:08:42.280 --> 00:08:44.280]  他們想看神蹟
[00:08:44.280 --> 00:08:46.280]  不是想認耶穌為主
[00:08:46.280 --> 00:08:48.280]  他們只是想在
[00:08:48.280 --> 00:08:50.280]  耶穌的行動裡面
[00:08:50.280 --> 00:08:53.880]  找到把柄來控告祂
[00:08:53.880 --> 00:08:55.880]  或者糟蹋祂
[00:08:55.880 --> 00:08:59.880]  去毀謗祂
[00:09:05.240 --> 00:09:07.240]  在第三章
[00:09:07.240 --> 00:09:09.240]  分別有兩段的記載
[00:09:09.240 --> 00:09:11.240]  有一些文士
[00:09:11.240 --> 00:09:13.240]  真的去誣衊耶穌
[00:09:13.240 --> 00:09:17.240]  是靠鬼王來趕鬼
[00:09:17.240 --> 00:09:21.240]  誣衊耶穌
[00:09:21.240 --> 00:09:23.240]  靠鬼王來趕鬼
[00:09:23.240 --> 00:09:25.240]  是褻瀆聖靈
[00:09:25.240 --> 00:09:29.240]  另外有一段
[00:09:29.240 --> 00:09:31.240]  說當耶穌
[00:09:31.240 --> 00:09:35.240]  治好了一隻手枯乾的人
[00:09:35.240 --> 00:09:37.240]  那時候
[00:09:37.240 --> 00:09:39.240]  那些法利塞人
[00:09:39.240 --> 00:09:43.240]  和希律黨的人
[00:09:43.240 --> 00:09:45.240]  他們商量要
[00:09:45.240 --> 00:09:47.240]  除滅耶穌
[00:09:47.240 --> 00:09:49.240]  這就是他們看到神蹟之後的反應
[00:09:49.240 --> 00:09:53.240]  耶穌當然知道
[00:09:53.240 --> 00:09:55.240]  他們背後的心態
[00:09:55.240 --> 00:09:57.240]  所以不理會他們
[00:09:59.240 --> 00:10:01.240]  第三
[00:10:01.240 --> 00:10:03.240]  法利塞人
[00:10:03.240 --> 00:10:05.240]  極之輕視耶穌
[00:10:05.240 --> 00:10:09.240]  法利塞人
[00:10:09.240 --> 00:10:11.240]  指定耶穌要從天上
[00:10:11.240 --> 00:10:13.240]  顯示神蹟給他們看
[00:10:13.240 --> 00:10:17.240]  即是說
[00:10:17.240 --> 00:10:19.240]  他先前所做的神蹟
[00:10:19.240 --> 00:10:21.240]  他在地上所做的神蹟不計數
[00:10:21.240 --> 00:10:25.240]  要現在
[00:10:25.240 --> 00:10:27.240]  在他們面前
[00:10:27.240 --> 00:10:29.240]  做一個他們指定的神蹟
[00:10:29.240 --> 00:10:31.240]  這樣才算數
[00:10:31.240 --> 00:10:35.240]  這是極之輕視耶穌
[00:10:35.240 --> 00:10:39.240]  這樣的情況
[00:10:39.240 --> 00:10:41.240]  就好像一個學生
[00:10:41.240 --> 00:10:43.240]  一個音樂的學生
[00:10:43.240 --> 00:10:45.240]  譬如他參加鋼琴比賽
[00:10:45.240 --> 00:10:47.240]  或者是做
[00:10:47.240 --> 00:10:49.240]  鋼琴的恩別士
[00:10:49.240 --> 00:10:51.240]  Audition
[00:10:51.240 --> 00:10:53.240]  那又怎樣呢? Audition
[00:10:53.240 --> 00:10:55.240]  即是你平時彈其他歌
[00:10:55.240 --> 00:10:57.240]  或者平時彈得多好
[00:10:57.240 --> 00:10:59.240]  也不計數
[00:10:59.240 --> 00:11:01.240]  是要當時
[00:11:01.240 --> 00:11:03.240]  在評判面前
[00:11:03.240 --> 00:11:05.240]  彈指定的那首樂曲
[00:11:05.240 --> 00:11:07.240]  彈到了
[00:11:07.240 --> 00:11:09.240]  評判說合格了
[00:11:09.240 --> 00:11:11.240]  那你就合格
[00:11:11.240 --> 00:11:13.240]  法利塞人
[00:11:13.240 --> 00:11:15.240]  就是想做神蹟的評判
[00:11:15.240 --> 00:11:19.240]  耶穌明白
[00:11:19.240 --> 00:11:21.240]  他們的心態
[00:11:21.240 --> 00:11:23.240]  所以不理會他們
[00:11:25.240 --> 00:11:27.240]  當我們知道
[00:11:27.240 --> 00:11:29.240]  法利塞人的心態之後
[00:11:29.240 --> 00:11:31.240]  這樣對我們
[00:11:31.240 --> 00:11:33.240]  去看
[00:11:33.240 --> 00:11:35.240]  第十五節
[00:11:35.240 --> 00:11:37.240]  第八章第十五節那段經文
[00:11:37.240 --> 00:11:39.240]  究竟是什麼意思呢?
[00:11:39.240 --> 00:11:41.240]  我們會有更多把握
[00:11:41.240 --> 00:11:43.240]  在第十五節
[00:11:43.240 --> 00:11:45.240]  耶穌
[00:11:45.240 --> 00:11:47.240]  祝福
[00:11:47.240 --> 00:11:49.240]  他的門徒說
[00:11:49.240 --> 00:11:51.240]  你們要謹慎
[00:11:51.240 --> 00:11:53.240]  防備法利塞人的教和希律的教
[00:11:55.240 --> 00:11:57.240]  這句話
[00:11:57.240 --> 00:11:59.240]  是什麼意思呢?
[00:11:59.240 --> 00:12:03.240]  那些門徒就以為
[00:12:03.240 --> 00:12:05.240]  耶穌是指桑罵槐
[00:12:05.240 --> 00:12:07.240]  責怪他們忘記帶餅
[00:12:07.240 --> 00:12:09.240]  他們
[00:12:09.240 --> 00:12:11.240]  是帶不夠一個餅
[00:12:11.240 --> 00:12:13.240]  十幾人怎麼吃一個餅呢?
[00:12:13.240 --> 00:12:15.240]  帶不夠餅
[00:12:15.240 --> 00:12:19.240]  因為他們好幾次
[00:12:19.240 --> 00:12:21.240]  已經忘記帶餅了
[00:12:21.240 --> 00:12:23.240]  為什麼有五餅二餘
[00:12:23.240 --> 00:12:25.240]  只是神蹟而已
[00:12:25.240 --> 00:12:27.240]  五餅二餘都是小孩子
[00:12:27.240 --> 00:12:29.240]  奉獻的
[00:12:29.240 --> 00:12:31.240]  他們自己沒有
[00:12:31.240 --> 00:12:33.240]  這群門徒習慣了
[00:12:33.240 --> 00:12:35.240]  忘記帶餅
[00:12:35.240 --> 00:12:37.240]  所以他們已經很敏感
[00:12:37.240 --> 00:12:39.240]  也很尷尬
[00:12:39.240 --> 00:12:41.240]  每次都忘記帶餅
[00:12:41.240 --> 00:12:43.240]  所以耶穌一說和餅有關
[00:12:43.240 --> 00:12:45.240]  他們就很緊張
[00:12:45.240 --> 00:12:47.240]  以為耶穌是責怪他們
[00:12:47.240 --> 00:12:49.240]  其實耶穌
[00:12:49.240 --> 00:12:51.240]  這句話不是這樣的意思
[00:12:51.240 --> 00:12:53.240]  是另有心意
[00:12:53.240 --> 00:12:55.240]  我相信
[00:12:55.240 --> 00:12:57.240]  耶穌說這句話
[00:12:57.240 --> 00:13:01.240]  是繼續說求神蹟的題目
[00:13:01.240 --> 00:13:05.240]  這裡所說的
[00:13:05.240 --> 00:13:07.240]  教
[00:13:07.240 --> 00:13:09.240]  即是面教
[00:13:09.240 --> 00:13:11.240]  廣東人叫發粉
[00:13:11.240 --> 00:13:15.240]  教
[00:13:15.240 --> 00:13:17.240]  對面粉有很大的
[00:13:17.240 --> 00:13:19.240]  催化力
[00:13:19.240 --> 00:13:21.240]  影響力
[00:13:21.240 --> 00:13:23.240]  小小的教可以將一團面粉
[00:13:23.240 --> 00:13:25.240]  發到很大
[00:13:25.240 --> 00:13:27.240]  即是說影響很大
[00:13:27.240 --> 00:13:29.240]  好的影響很大
[00:13:29.240 --> 00:13:31.240]  但壞的影響也會很大
[00:13:31.240 --> 00:13:33.240]  而教可以
[00:13:33.240 --> 00:13:35.240]  很多時候形容為
[00:13:35.240 --> 00:13:37.240]  邪惡的事或壞事
[00:13:37.240 --> 00:13:39.240]  法利初人的教
[00:13:39.240 --> 00:13:41.240]  是什麼呢?
[00:13:41.240 --> 00:13:43.240]  就是他們假冒為善
[00:13:43.240 --> 00:13:45.240]  主耶穌上指責他們這方面
[00:13:45.240 --> 00:13:47.240]  希律的教是什麼呢?
[00:13:47.240 --> 00:13:49.240]  就是敗壞的道德
[00:13:49.240 --> 00:13:55.240]  法利初人
[00:13:55.240 --> 00:13:57.240]  他自己不花心機
[00:13:57.240 --> 00:13:59.240]  去追求真正的善
[00:13:59.240 --> 00:14:01.240]  卻是去追求
[00:14:01.240 --> 00:14:03.240]  要看神蹟
[00:14:03.240 --> 00:14:05.240]  希律王
[00:14:05.240 --> 00:14:07.240]  他不花心機去改善
[00:14:07.240 --> 00:14:09.240]  他自己的道德生活
[00:14:09.240 --> 00:14:11.240]  卻是希望看神蹟
[00:14:11.240 --> 00:14:15.240]  耶穌吩咐我們
[00:14:15.240 --> 00:14:17.240]  提防這兩類人的心態
[00:14:17.240 --> 00:14:19.240]  即是說
[00:14:19.240 --> 00:14:21.240]  不要學他們這樣的心態
[00:14:21.240 --> 00:14:23.240]  言行思想
[00:14:23.240 --> 00:14:25.240]  生活
[00:14:25.240 --> 00:14:27.240]  即是說
[00:14:27.240 --> 00:14:29.240]  我們基督徒
[00:14:29.240 --> 00:14:31.240]  不要去追求
[00:14:31.240 --> 00:14:33.240]  看神蹟或要有神蹟出現
[00:14:33.240 --> 00:14:35.240]  而忽視自己的
[00:14:35.240 --> 00:14:37.240]  真正敬虔的生活
[00:14:37.240 --> 00:14:39.240]  道德的生活
[00:14:45.240 --> 00:14:47.240]  在
[00:14:47.240 --> 00:14:49.240]  勞加福音23章8節
[00:14:49.240 --> 00:14:51.240]  有記載希律審問
[00:14:51.240 --> 00:14:53.240]  耶穌的時候
[00:14:53.240 --> 00:14:55.240]  他的確是很想耶穌
[00:14:55.240 --> 00:14:57.240]  行神蹟給他看看
[00:14:57.240 --> 00:15:01.240]  防備法利初人的教
[00:15:01.240 --> 00:15:03.240]  和希律的教
[00:15:03.240 --> 00:15:05.240]  其中一個很重要的
[00:15:05.240 --> 00:15:07.240]  意思就是
[00:15:07.240 --> 00:15:09.240]  我們不要學他們
[00:15:09.240 --> 00:15:11.240]  不要受他們的影響
[00:15:11.240 --> 00:15:13.240]  不要等神蹟出現
[00:15:13.240 --> 00:15:15.240]  才去學習行善
[00:15:15.240 --> 00:15:17.240]  不要等神蹟出現之後
[00:15:17.240 --> 00:15:19.240]  才過道德的生活
[00:15:19.240 --> 00:15:23.240]  信了主就要按聖經的教訓
[00:15:23.240 --> 00:15:25.240]  去生活
[00:15:25.240 --> 00:15:27.240]  不用等神蹟
[00:15:27.240 --> 00:15:29.240]  已經有一個很大的神蹟
[00:15:29.240 --> 00:15:31.240]  就是你的重生
[00:15:31.240 --> 00:15:33.240]  神給了你新的生命
[00:15:33.240 --> 00:15:37.240]  已經夠了
[00:15:43.240 --> 00:15:45.240]  基督徒不需要追求神蹟
[00:15:45.240 --> 00:15:47.240]  他需要追求
[00:15:47.240 --> 00:15:49.240]  真正的敬虔
[00:15:49.240 --> 00:15:51.240]  和信服
[00:15:51.240 --> 00:15:53.240]  所以我們千萬不要弄錯
[00:15:53.240 --> 00:15:55.240]  還有一點
[00:15:55.240 --> 00:15:59.240]  耶穌在這段聖經裡
[00:15:59.240 --> 00:16:01.240]  19-20節
[00:16:01.240 --> 00:16:03.240]  去問門徒
[00:16:03.240 --> 00:16:05.240]  還記不記得
[00:16:05.240 --> 00:16:07.240]  那兩次曾經
[00:16:07.240 --> 00:16:09.240]  用五個餅
[00:16:09.240 --> 00:16:11.240]  給五千人吃飽
[00:16:11.240 --> 00:16:13.240]  剩下的零碎
[00:16:13.240 --> 00:16:15.240]  都裝滿十二個籃
[00:16:15.240 --> 00:16:17.240]  另外一次
[00:16:17.240 --> 00:16:19.240]  用七個餅
[00:16:19.240 --> 00:16:21.240]  還有幾條魚
[00:16:21.240 --> 00:16:23.240]  令到四千人吃飽
[00:16:23.240 --> 00:16:25.240]  剩下的零碎
[00:16:25.240 --> 00:16:27.240]  裝滿七個糠
[00:16:27.240 --> 00:16:29.240]  在21節
[00:16:29.240 --> 00:16:31.240]  21節
[00:16:31.240 --> 00:16:33.240]  耶穌問他們
[00:16:33.240 --> 00:16:35.240]  你們還是不明白嗎?
[00:16:35.240 --> 00:16:39.240]  就是說
[00:16:39.240 --> 00:16:41.240]  你和我生活了這麼久
[00:16:41.240 --> 00:16:43.240]  同在了這麼久
[00:16:43.240 --> 00:16:45.240]  你見我行那麼多神蹟
[00:16:45.240 --> 00:16:47.240]  你們還不明白嗎?
[00:16:47.240 --> 00:16:53.240]  如果我們就這樣看這些經文
[00:16:53.240 --> 00:16:55.240]  其實我們自己也不明白
[00:16:55.240 --> 00:16:57.240]  不明白耶穌
[00:16:57.240 --> 00:16:59.240]  究竟要我們明白什麼呢?
[00:16:59.240 --> 00:17:01.240]  究竟耶穌要門徒
[00:17:01.240 --> 00:17:03.240]  要他們明白什麼呢?
[00:17:03.240 --> 00:17:07.240]  我們可以猜到一點
[00:17:07.240 --> 00:17:09.240]  真的不是
[00:17:09.240 --> 00:17:13.240]  耶穌想門徒
[00:17:13.240 --> 00:17:15.240]  去明白
[00:17:15.240 --> 00:17:17.240]  去知道
[00:17:17.240 --> 00:17:19.240]  祂就是那位好像在
[00:17:19.240 --> 00:17:21.240]  詩篇23篇
[00:17:21.240 --> 00:17:23.240]  所說的那位牧者
[00:17:23.240 --> 00:17:25.240]  那位大牧人
[00:17:25.240 --> 00:17:27.240]  祂的羊
[00:17:27.240 --> 00:17:29.240]  必不自缺乏
[00:17:29.240 --> 00:17:35.240]  在六章
[00:17:35.240 --> 00:17:37.240]  第38、39節
[00:17:37.240 --> 00:17:39.240]  其實馬可福音去描述
[00:17:39.240 --> 00:17:41.240]  五餅二魚的神蹟
[00:17:41.240 --> 00:17:43.240]  那個時候
[00:17:43.240 --> 00:17:45.240]  當時的場景
[00:17:45.240 --> 00:17:47.240]  那裡是說
[00:17:47.240 --> 00:17:49.240]  眾人是坐在青草地上
[00:17:49.240 --> 00:17:53.240]  這個場景
[00:17:53.240 --> 00:17:55.240]  就是和詩篇23篇
[00:17:55.240 --> 00:17:57.240]  那個場景很相似
[00:17:57.240 --> 00:17:59.240]  我們看看詩篇23篇第一節
[00:17:59.240 --> 00:18:03.240]  耶和說:是我的牧者
[00:18:03.240 --> 00:18:05.240]  我必不自缺乏
[00:18:05.240 --> 00:18:07.240]  第二節
[00:18:07.240 --> 00:18:09.240]  祂使我躺臥在青草地上
[00:18:09.240 --> 00:18:11.240]  令我在可安歇的水邊
[00:18:11.240 --> 00:18:19.240]  耶穌想門徒知道
[00:18:19.240 --> 00:18:21.240]  祂就是那位可以
[00:18:21.240 --> 00:18:23.240]  供應每日所需的
[00:18:23.240 --> 00:18:25.240]  那位神
[00:18:25.240 --> 00:18:27.240]  耶和說
[00:18:27.240 --> 00:18:31.240]  耶穌特別提上兩次
[00:18:31.240 --> 00:18:33.240]  吃飽的那兩個神蹟
[00:18:33.240 --> 00:18:35.240]  是想提醒門徒說
[00:18:35.240 --> 00:18:37.240]  只要有主的同在
[00:18:37.240 --> 00:18:39.240]  是不需要
[00:18:39.240 --> 00:18:41.240]  為吃什麼
[00:18:41.240 --> 00:18:43.240]  喝什麼來擔憂
[00:18:43.240 --> 00:18:47.240]  祂也要門徒不要忘記
[00:18:47.240 --> 00:18:49.240]  在每日的生活裡
[00:18:49.240 --> 00:18:51.240]  都是
[00:18:51.240 --> 00:18:53.240]  一個隱藏的神蹟
[00:18:53.240 --> 00:18:55.240]  為什麼呢?
[00:18:55.240 --> 00:18:57.240]  每日有主的同在
[00:18:57.240 --> 00:18:59.240]  每日與主同行
[00:18:59.240 --> 00:19:01.240]  這是一個隱藏的神蹟
[00:19:01.240 --> 00:19:03.240]  你們知道
[00:19:03.240 --> 00:19:05.240]  未信的人是沒有福氣的
[00:19:05.240 --> 00:19:09.240]  想想
[00:19:09.240 --> 00:19:11.240]  因為道成肉身的耶穌基督
[00:19:11.240 --> 00:19:13.240]  本身就是一個神蹟
[00:19:13.240 --> 00:19:15.240]  而我們能夠將道成肉身的耶穌基督
[00:19:15.240 --> 00:19:17.240]  接在我們的心裡
[00:19:17.240 --> 00:19:19.240]  神在我們的心裡
[00:19:19.240 --> 00:19:21.240]  是一個神蹟
[00:19:21.240 --> 00:19:25.240]  我們要明白這個道理
[00:19:29.240 --> 00:19:31.240]  聖光牧師
[00:19:31.240 --> 00:19:33.240]  在他所寫的一本小冊子裡
[00:19:33.240 --> 00:19:35.240]  講得很好
[00:19:35.240 --> 00:19:37.240]  他說
[00:19:37.240 --> 00:19:39.240]  基督教不是以神蹟
[00:19:39.240 --> 00:19:41.240]  來去吸引人
[00:19:41.240 --> 00:19:43.240]  基督教是強調
[00:19:43.240 --> 00:19:45.240]  以真理來去教導人
[00:19:45.240 --> 00:19:47.240]  因為神蹟本身
[00:19:47.240 --> 00:19:49.240]  不能夠叫人知罪認罪悔改
[00:19:49.240 --> 00:19:55.240]  唯有真理
[00:19:55.240 --> 00:19:57.240]  才可以叫人成性
[00:19:57.240 --> 00:19:59.240]  和信服神
[00:19:59.240 --> 00:20:03.240]  後面那句是我改動了一點
