
[00:00:00.000 --> 00:00:02.120]  當我今天站在這個講台的時候
[00:02:18.960 --> 00:02:21.680]  第三就是大家所講
[00:02:21.680 --> 00:02:23.680]  真是微卜先知的先知
[00:02:23.680 --> 00:02:26.620]  正如以賽亞書在那裏講的
[00:02:26.620 --> 00:02:28.620]  特別是第五十三章
[00:02:28.620 --> 00:02:31.920]  如果是這樣的時候
[00:02:31.920 --> 00:02:33.340]  大家回去
[00:02:33.340 --> 00:02:35.340]  在我們看哈蓋書的時候
[00:02:35.340 --> 00:02:37.340]  你就想一下哈蓋
[00:02:37.340 --> 00:02:39.340]  是當時的一個先知
[00:02:39.340 --> 00:02:41.340]  你猜他是什麼樣的角色呢?
[00:02:41.340 --> 00:02:44.180]  是時代的出口
[00:02:44.180 --> 00:02:46.180]  是神話語的出口
[00:02:46.180 --> 00:02:48.180]  還是先知的出口呢?
[00:02:48.180 --> 00:02:50.180]  我可以告訴你們
[00:02:50.180 --> 00:02:52.180]  雖然只有兩章
[00:02:52.180 --> 00:02:54.180]  今天大家應該好好反省一下
[00:02:54.180 --> 00:02:56.180]  好好再讀一讀哈蓋書
[00:02:57.180 --> 00:02:59.180]  我讀了哈蓋書講了無數次
[00:02:59.180 --> 00:03:01.180]  但這次
[00:03:01.180 --> 00:03:04.180]  連那篇講章我都稍微改了一點
[00:03:04.180 --> 00:03:07.180]  是因為現在所講的是我講章沒有的
[00:03:07.180 --> 00:03:11.180]  原來哈蓋
[00:03:11.180 --> 00:03:13.180]  當跟著所羅巴伯
[00:03:13.180 --> 00:03:15.180]  他們由秘魯的巴比倫回到去的時候
[00:03:15.180 --> 00:03:17.180]  大家聽過李志輝傳說
[00:03:17.180 --> 00:03:19.180]  是要做什麼?
[00:03:19.180 --> 00:03:21.180]  起聖殿
[00:03:21.180 --> 00:03:23.180]  大家記住這件事
[00:03:23.180 --> 00:03:25.180]  哈蓋書提醒他要起聖殿
[00:03:25.180 --> 00:03:27.180]  公元前537年
[00:03:27.180 --> 00:03:29.180]  他們回到去
[00:03:29.180 --> 00:03:31.180]  由巴比倫
[00:03:31.180 --> 00:03:33.180]  今天的伊拉克的地方
[00:03:33.180 --> 00:03:35.180]  回到以色列的地方
[00:03:35.180 --> 00:03:37.180]  為了要起
[00:03:37.180 --> 00:03:39.180]  被巴比倫拆爛了的聖殿
[00:03:39.180 --> 00:03:41.180]  我想問
[00:03:41.180 --> 00:03:43.180]  當他們537年回到去的時候
[00:03:43.180 --> 00:03:45.180]  他們有沒有起到聖殿?
[00:03:45.180 --> 00:03:47.180]  沒有
[00:03:47.180 --> 00:03:49.180]  所羅巴伯
[00:03:49.180 --> 00:03:51.180]  面對很多的掙扎
[00:03:51.180 --> 00:03:53.180]  我稍後會詳細講一下
[00:03:53.180 --> 00:03:55.180]  他們面對的掙扎
[00:03:55.180 --> 00:03:57.180]  他要帶著子民回到去
[00:03:57.180 --> 00:03:59.180]  其中一個目的
[00:03:59.180 --> 00:04:01.180]  可能就是要
[00:04:01.180 --> 00:04:03.180]  重建他們的
[00:04:03.180 --> 00:04:05.180]  以色列國
[00:04:05.180 --> 00:04:07.180]  重建他們的政治系統
[00:04:07.180 --> 00:04:09.180]  甚至他們的宗教系統
[00:04:09.180 --> 00:04:11.180]  要建立這個聖殿
[00:04:11.180 --> 00:04:13.180]  無奈
[00:04:13.180 --> 00:04:15.180]  無奈
[00:04:15.180 --> 00:04:17.180]  他們沒有做到這件事
[00:04:17.180 --> 00:04:19.180]  而哈蓋就在537年的時候
[00:04:19.180 --> 00:04:21.180]  我相信他跟
[00:04:21.180 --> 00:04:23.180]  所羅巴伯
[00:04:23.180 --> 00:04:25.180]  約書亞這個祭司一起回去
[00:04:25.180 --> 00:04:27.180]  還有我不知道有多少萬人
[00:04:27.180 --> 00:04:31.180]  16年裏面
[00:04:31.180 --> 00:04:33.180]  哈蓋每天
[00:04:33.180 --> 00:04:35.180]  見到這個狀況
[00:04:35.180 --> 00:04:37.180]  他從來都沒有說過什麼
[00:04:37.180 --> 00:04:39.180]  逼到
[00:04:39.180 --> 00:04:41.180]  逼到神親自
[00:04:41.180 --> 00:04:43.180]  去感動他最後一個時間
[00:04:43.180 --> 00:04:45.180]  就在公元前520
[00:04:45.180 --> 00:04:47.180]  就是他回歸的17年後
[00:04:47.180 --> 00:04:49.180]  他開始
[00:04:49.180 --> 00:04:51.180]  講這番話
[00:04:51.180 --> 00:04:53.180]  他開始
[00:04:53.180 --> 00:04:55.180]  講一個時代的訊息
[00:04:55.180 --> 00:04:57.180]  為什麼你們回到這個地方
[00:04:57.180 --> 00:04:59.180]  上帝的殿
[00:04:59.180 --> 00:05:01.180]  你們沒有建呢
[00:05:01.180 --> 00:05:03.180]  我相信
[00:05:03.180 --> 00:05:05.180]  哈蓋書
[00:05:05.180 --> 00:05:07.180]  其中有一個就是時代的訊息
[00:05:07.180 --> 00:05:09.180]  今天
[00:05:09.180 --> 00:05:11.180]  直到哈蓋書第二章
[00:05:11.180 --> 00:05:13.180]  20到23節
[00:05:13.180 --> 00:05:15.180]  已經脫離了時代訊息
[00:05:15.180 --> 00:05:17.180]  因為第一章講了
[00:05:17.180 --> 00:05:19.180]  真是你所講的先知的先知
[00:05:19.180 --> 00:05:21.180]  也是神的話語的出口
[00:05:21.180 --> 00:05:23.180]  我希望剛才這番說話
[00:05:23.180 --> 00:05:25.180]  雖然我沒有預備
[00:05:25.180 --> 00:05:27.180]  在我的講章
[00:05:27.180 --> 00:05:29.180]  但是我這一章
[00:05:29.180 --> 00:05:31.180]  心情複雜給大家知道
[00:05:31.180 --> 00:05:33.180]  作為一個傳道者
[00:05:33.180 --> 00:05:35.180]  作為大家
[00:05:35.180 --> 00:05:37.180]  和大家一起進入經文的時候
[00:05:37.180 --> 00:05:39.180]  我們要
[00:05:39.180 --> 00:05:41.180]  預備自己
[00:05:41.180 --> 00:05:43.180]  成為一個屬靈的先知
[00:05:43.180 --> 00:05:45.180]  即是時代的出口
[00:05:45.180 --> 00:05:47.180]  有見證
[00:05:47.180 --> 00:05:49.180]  也成為神的話語的幫助
[00:05:49.180 --> 00:05:51.180]  神的話語對你的生命有偉揚
[00:05:51.180 --> 00:05:53.180]  還有一樣
[00:05:53.180 --> 00:05:55.180]  今天活在這個世上
[00:05:55.180 --> 00:05:57.180]  也挺難的
[00:05:57.180 --> 00:05:59.180]  挺辛苦的
[00:05:59.180 --> 00:06:01.180]  有沒有人明天想上班
[00:06:01.180 --> 00:06:03.180]  每個人都想上班
[00:06:03.180 --> 00:06:05.180]  可能有些人覺得很難
[00:06:05.180 --> 00:06:07.180]  但不要緊
[00:06:07.180 --> 00:06:09.180]  我們仍然生活見證
[00:06:09.180 --> 00:06:11.180]  因為我們是要見證上帝
[00:06:11.180 --> 00:06:13.180]  有一個理睬的訊息
[00:06:13.180 --> 00:06:15.180]  仍然掌握權居守衛的主
[00:06:15.180 --> 00:06:17.180]  在當中請大家紀念我
[00:06:17.180 --> 00:06:19.180]  一起進入
[00:06:19.180 --> 00:06:21.180]  我們這個經文
[00:06:21.180 --> 00:06:23.180]  我們有個很簡短的祈禱
[00:06:23.180 --> 00:06:25.180]  天父爸爸我求你
[00:06:25.180 --> 00:06:27.180]  靈在我們這個會場當中
[00:06:27.180 --> 00:06:29.180]  彼此的融化
[00:06:29.180 --> 00:06:31.180]  彼此的提醒彼此的鼓勵
[00:06:31.180 --> 00:06:33.180]  在這個時代裡
[00:06:33.180 --> 00:06:35.180]  我們應該怎樣在你的面前
[00:06:35.180 --> 00:06:37.180]  用你的話語提醒我們
[00:06:37.180 --> 00:06:39.180]  正如陳牧師剛才說
[00:06:39.180 --> 00:06:41.180]  你擺我們的教會
[00:06:41.180 --> 00:06:43.180]  名分位分
[00:06:43.180 --> 00:06:45.180]  特別你擺在這教會裡
[00:06:45.180 --> 00:06:47.180]  每一個信徒
[00:06:47.180 --> 00:06:49.180]  你的門徒
[00:06:49.180 --> 00:06:51.180]  他們面對今時今日
[00:06:51.180 --> 00:06:53.180]  特別面對這個說話
[00:06:53.180 --> 00:06:55.180]  面對這個先知訊息的時候
[00:06:55.180 --> 00:06:57.180]  他們應該
[00:06:57.180 --> 00:06:59.180]  他們在你面前
[00:06:59.180 --> 00:07:01.180]  的感受
[00:07:01.180 --> 00:07:03.180]  求你向他們親自說話
[00:07:03.180 --> 00:07:05.180]  願聽的說的
[00:07:05.180 --> 00:07:07.180]  同德在你裡面來的
[00:07:07.180 --> 00:07:09.180]  安慰鼓勵和引導
[00:07:09.180 --> 00:07:11.180]  奉耶穌的名禱告
[00:07:11.180 --> 00:07:13.180]  阿們
[00:07:13.180 --> 00:07:17.180]  有一張圖片我想給大家看
[00:07:17.180 --> 00:07:19.180]  powerpoint裡面
[00:07:19.180 --> 00:07:21.180]  這張powerpoint裡面
[00:07:21.180 --> 00:07:23.180]  如果有人看電影
[00:07:23.180 --> 00:07:25.180]  你會看過這套電影
[00:07:25.180 --> 00:07:27.180]  它叫做極地長征
[00:07:27.180 --> 00:07:29.180]  這套電影精彩的情況
[00:07:29.180 --> 00:07:31.180]  就是很感人的
[00:07:31.180 --> 00:07:33.180]  其中有幾幕
[00:07:33.180 --> 00:07:35.180]  我看了裡面都會有流淚
[00:07:35.180 --> 00:07:37.180]  就是當這個主角
[00:07:37.180 --> 00:07:39.180]  他去到南極探險的時候
[00:07:39.180 --> 00:07:41.180]  他帶了八隻雪橇犬
[00:07:41.180 --> 00:07:43.180]  當時都很現代
[00:07:43.180 --> 00:07:45.180]  可以很多雪橇的車
[00:07:45.180 --> 00:07:47.180]  但他沒有用
[00:07:47.180 --> 00:07:49.180]  因為犬裡面有特別的功能
[00:07:49.180 --> 00:07:51.180]  所以他帶了去
[00:07:51.180 --> 00:07:53.180]  而且因為他帶了去
[00:07:53.180 --> 00:07:55.180]  這八隻犬都曾經救過
[00:07:55.180 --> 00:07:57.180]  在南極的時候
[00:07:57.180 --> 00:07:59.180]  他有風險救了他
[00:07:59.180 --> 00:08:01.180]  但當他回到他們的基地沒多久
[00:08:01.180 --> 00:08:03.180]  他們接到一個很大的消息
[00:08:03.180 --> 00:08:05.180]  就是關於天氣的消息
[00:08:05.180 --> 00:08:07.180]  所以他們必須要撤退
[00:08:07.180 --> 00:08:09.180]  因為他們的營地在南極
[00:08:09.180 --> 00:08:11.180]  是承受不起這些的
[00:08:11.180 --> 00:08:13.180]  包括資源
[00:08:13.180 --> 00:08:15.180]  所以他們坐假
[00:08:15.180 --> 00:08:17.180]  他們來的飛機就走
[00:08:17.180 --> 00:08:19.180]  但問題是來的時候就分批來
[00:08:19.180 --> 00:08:21.180]  走的時候要一次過走
[00:08:21.180 --> 00:08:23.180]  所以這八隻的犬就不能夠
[00:08:23.180 --> 00:08:25.180]  跟這架飛機走
[00:08:25.180 --> 00:08:27.180]  這八隻失都失到
[00:08:27.180 --> 00:08:29.180]  我不知道為什麼失不到
[00:08:29.180 --> 00:08:31.180]  可能是劇情的需要
[00:08:31.180 --> 00:08:33.180]  總之這八隻犬就沒得走
[00:08:33.180 --> 00:08:35.180]  飛機就走了
[00:08:35.180 --> 00:08:37.180]  飛機就想著
[00:08:37.180 --> 00:08:39.180]  飛機飛得很快
[00:08:39.180 --> 00:08:41.180]  兩三天後天氣好我就會回來
[00:08:41.180 --> 00:08:43.180]  所以這群犬在的時候
[00:08:43.180 --> 00:08:45.180]  這幾隻狗應該沒事的
[00:08:45.180 --> 00:08:47.180]  誰有看過這套戲的請舉手
[00:08:47.180 --> 00:08:49.180]  不用說了
[00:08:49.180 --> 00:08:51.180]  有誰想聽的
[00:08:51.180 --> 00:08:53.180]  繼續舉手
[00:08:53.180 --> 00:08:55.180]  有這麼多人的
[00:08:55.180 --> 00:08:57.180]  可能版本不同
[00:08:57.180 --> 00:08:59.180]  這個電話經常提醒我
[00:08:59.180 --> 00:09:01.180]  應該怎樣呢
[00:09:01.180 --> 00:09:03.180]  當這八隻犬在的時候
[00:09:03.180 --> 00:09:05.180]  第二天的時候
[00:09:05.180 --> 00:09:07.180]  第三天第四天
[00:09:07.180 --> 00:09:09.180]  風越來越大
[00:09:09.180 --> 00:09:11.180]  南極就越來越冷
[00:09:11.180 --> 00:09:13.180]  刮起風
[00:09:13.180 --> 00:09:15.180]  牠們是動物來的
[00:09:15.180 --> 00:09:17.180]  動物需要什麼
[00:09:17.180 --> 00:09:19.180]  最基本一樣
[00:09:19.180 --> 00:09:21.180]  是吃
[00:09:21.180 --> 00:09:23.180]  你不要告訴我
[00:09:23.180 --> 00:09:25.180]  愛呀
[00:09:25.180 --> 00:09:27.180]  愛是一個很高層次
[00:09:27.180 --> 00:09:29.180]  也很深層次的東西
[00:09:29.180 --> 00:09:31.180]  沒有愛吃也沒用
[00:09:31.180 --> 00:09:33.180]  是不是
[00:09:33.180 --> 00:09:35.180]  如果個個都不愛你
[00:09:35.180 --> 00:09:37.180]  我吃東西有什麼意思呢
[00:09:37.180 --> 00:09:39.180]  所以我回到正常動物的心態
[00:09:39.180 --> 00:09:41.180]  當牠沒得吃的時候
[00:09:41.180 --> 00:09:43.180]  有幾隻就在那裡掙扎
[00:09:43.180 --> 00:09:45.180]  結果有七隻都掙扎走了
[00:09:45.180 --> 00:09:47.180]  有一隻比較老的
[00:09:47.180 --> 00:09:49.180]  裡面很有靈性的
[00:09:49.180 --> 00:09:51.180]  我不需要掙扎
[00:09:51.180 --> 00:09:53.180]  我相信主人會回來救我
[00:09:53.180 --> 00:09:55.180]  我就坐在那裡慢慢等
[00:09:55.180 --> 00:09:57.180]  結果這隻最有靈性的
[00:09:57.180 --> 00:09:59.180]  相信主人的就死在那裡
[00:09:59.180 --> 00:10:01.180]  說實話
[00:10:01.180 --> 00:10:03.180]  當這架飛機飛出去的時候
[00:10:03.180 --> 00:10:05.180]  那個主人想回來拯救牠們
[00:10:05.180 --> 00:10:07.180]  但無奈如何呢
[00:10:07.180 --> 00:10:09.180]  就在那裡等啊等啊等啊
[00:10:09.180 --> 00:10:11.180]  天氣都不好
[00:10:11.180 --> 00:10:13.180]  一天兩天三天
[00:10:13.180 --> 00:10:15.180]  一個月兩個月三個月
[00:10:15.180 --> 00:10:17.180]  到六個月後
[00:10:17.180 --> 00:10:19.180]  我想問你七隻犬在六個
[00:10:19.180 --> 00:10:21.180]  這麼極地的裡面
[00:10:21.180 --> 00:10:23.180]  牠們怎樣呢
[00:10:23.180 --> 00:10:25.180]  終於這個作者忍受不住
[00:10:25.180 --> 00:10:27.180]  第二年春天的時候
[00:10:27.180 --> 00:10:29.180]  牠就回到那個基地
[00:10:29.180 --> 00:10:31.180]  我想問牠見不見到那些犬
[00:10:31.180 --> 00:10:33.180]  牠見到
[00:10:33.180 --> 00:10:35.180]  那條鏈
[00:10:35.180 --> 00:10:37.180]  其中那條鏈
[00:10:37.180 --> 00:10:39.180]  套著一隻狗
[00:10:39.180 --> 00:10:41.180]  和牠的屍體
[00:10:41.180 --> 00:10:43.180]  但七隻
[00:10:43.180 --> 00:10:45.180]  不見了
[00:10:45.180 --> 00:10:47.180]  如果你是那個
[00:10:47.180 --> 00:10:49.180]  你那個七隻不見了
[00:10:49.180 --> 00:10:51.180]  去了哪裡呢
[00:10:51.180 --> 00:10:53.180]  北極熊來
[00:10:53.180 --> 00:10:55.180]  南極武熊
[00:10:55.180 --> 00:10:57.180]  海豹來吃了牠們
[00:10:57.180 --> 00:10:59.180]  還是怎樣呢
[00:10:59.180 --> 00:11:01.180]  感謝主
[00:11:01.180 --> 00:11:03.180]  回來很快結束
[00:11:03.180 --> 00:11:05.180]  就是當這個主人
[00:11:05.180 --> 00:11:07.180]  在那裡再走的時候
[00:11:07.180 --> 00:11:09.180]  這七隻犬都回來的時候
[00:11:09.180 --> 00:11:11.180]  那種情況
[00:11:11.180 --> 00:11:13.180]  哇就很開心
[00:11:13.180 --> 00:11:15.180]  這一幕是我最興奮
[00:11:15.180 --> 00:11:17.180]  最sad就是走的時候
[00:11:17.180 --> 00:11:19.180]  我想借這個故事和我們今天的題目
[00:11:19.180 --> 00:11:21.180]  傾福與揀選
[00:11:21.180 --> 00:11:23.180]  有一個關係
[00:11:23.180 --> 00:11:25.180]  當這個作者
[00:11:25.180 --> 00:11:27.180]  這個主人
[00:11:27.180 --> 00:11:29.180]  擺下這七隻狗的時候
[00:11:29.180 --> 00:11:31.180]  似乎有些擺下牠們
[00:11:31.180 --> 00:11:33.180]  好像傾倒就不要
[00:11:33.180 --> 00:11:35.180]  反出去這樣
[00:11:35.180 --> 00:11:37.180]  這隻狗好像被遺棄
[00:11:37.180 --> 00:11:39.180]  但當主人被回來的時候
[00:11:39.180 --> 00:11:41.180]  再次擁抱牠們
[00:11:41.180 --> 00:11:43.180]  再拯救的時候
[00:11:43.180 --> 00:11:45.180]  好像這個揀選
[00:11:45.180 --> 00:11:47.180]  所以我嘗試用這些小小的情況去形容
[00:11:47.180 --> 00:11:49.180]  因為傾福與揀選其實很狡雜
[00:11:49.180 --> 00:11:51.180]  不過在我們今天哈該書
[00:11:51.180 --> 00:11:53.180]  二章二十到二十三節
[00:11:53.180 --> 00:11:55.180]  就有一個很詳細的
[00:11:55.180 --> 00:11:57.180]  在當中將這幾個字
[00:11:57.180 --> 00:11:59.180]  再提一出
[00:11:59.180 --> 00:12:01.180]  當等一下我們讀這篇哈該書的時候
[00:12:01.180 --> 00:12:03.180]  我想請大家留意
[00:12:03.180 --> 00:12:05.180]  傾福和揀選
[00:12:05.180 --> 00:12:07.180]  這兩個字好不好
[00:12:07.180 --> 00:12:09.180]  這個就是我的題目
[00:12:09.180 --> 00:12:11.180]  在哪裡來呢?就是在聖經裡
[00:12:11.180 --> 00:12:13.180]  不過在讀這個經文的時候
[00:12:13.180 --> 00:12:15.180]  我想給大家了解一下
[00:12:15.180 --> 00:12:17.180]  在這個情況裡
[00:12:17.180 --> 00:12:19.180]  就哈該書
[00:12:19.180 --> 00:12:21.180]  為什麼我的碼錶不動
[00:12:21.180 --> 00:12:23.180]  OK
[00:12:23.180 --> 00:12:25.180]  哈該書
[00:12:25.180 --> 00:12:27.180]  大家看的時候
[00:12:27.180 --> 00:12:29.180]  似乎
[00:12:29.180 --> 00:12:31.180]  好像單獨一個先知的訊息
[00:12:31.180 --> 00:12:33.180]  剛才我說過
[00:12:33.180 --> 00:12:35.180]  他有一個時代的責任
[00:12:35.180 --> 00:12:37.180]  告訴這班以色列人
[00:12:37.180 --> 00:12:39.180]  回歸的人不聽的時候
[00:12:39.180 --> 00:12:41.180]  告訴他們是一個篤責
[00:12:41.180 --> 00:12:43.180]  是面對著被人用石頭扔的
[00:12:43.180 --> 00:12:45.180]  我們十七年都不起
[00:12:45.180 --> 00:12:47.180]  關你什麼事
[00:12:47.180 --> 00:12:49.180]  為什麼你要我們起
[00:12:49.180 --> 00:12:51.180]  不過他篤責得對
[00:12:51.180 --> 00:12:53.180]  他們懂得審查
[00:12:53.180 --> 00:12:55.180]  第二他就告訴他們
[00:12:55.180 --> 00:12:57.180]  神的話語是他們的出口
[00:12:57.180 --> 00:12:59.180]  所以上次陳牧師說
[00:12:59.180 --> 00:13:01.180]  當他們無奈的時候
[00:13:01.180 --> 00:13:03.180]  他就說他們剛強
[00:13:03.180 --> 00:13:05.180]  他們就得到剛強
[00:13:05.180 --> 00:13:07.180]  今天
[00:13:07.180 --> 00:13:09.180]  這四節其實是一個時代
[00:13:09.180 --> 00:13:11.180]  是真是先知
[00:13:11.180 --> 00:13:13.180]  告訴他們
[00:13:13.180 --> 00:13:15.180]  我們的掌權
[00:13:15.180 --> 00:13:17.180]  哈該直著的說話
[00:13:17.180 --> 00:13:19.180]  告訴所羅巴巴
[00:13:19.180 --> 00:13:21.180]  甚至上帝親自告訴所羅巴巴
[00:13:21.180 --> 00:13:23.180]  是上帝親自的
[00:13:23.180 --> 00:13:25.180]  我要揀選你承接
[00:13:25.180 --> 00:13:27.180]  我未完成的工作
[00:13:27.180 --> 00:13:29.180]  所以這篇特別在二十節
[00:13:29.180 --> 00:13:31.180]  這四節裏面
[00:13:31.180 --> 00:13:33.180]  大家看的時候
[00:13:33.180 --> 00:13:35.180]  你發覺他有軍事的影響
[00:13:35.180 --> 00:13:37.180]  有社會的影響
[00:13:37.180 --> 00:13:39.180]  有政治的影響
[00:13:39.180 --> 00:13:41.180]  什麼都說了
[00:13:41.180 --> 00:13:43.180]  看不看到
[00:13:43.180 --> 00:13:45.180]  軍事政治社會外交
[00:13:45.180 --> 00:13:47.180]  都在這一節
[00:13:47.180 --> 00:13:49.180]  集於經文一身
[00:13:49.180 --> 00:13:51.180]  如果你看到就看到
[00:13:51.180 --> 00:13:53.180]  看不到我希望講完
[00:13:53.180 --> 00:13:55.180]  你都看得到
[00:13:55.180 --> 00:13:57.180]  我們期望的
[00:13:57.180 --> 00:13:59.180]  我們試試讀這篇經文
[00:13:59.180 --> 00:14:01.180]  為了我們可以專心讀和聆聽
[00:14:01.180 --> 00:14:03.180]  我先請姊妹
[00:14:03.180 --> 00:14:05.180]  因為姊妹通常集中精神
[00:14:05.180 --> 00:14:07.180]  所以讀的時候
[00:14:07.180 --> 00:14:09.180]  男士要留意
[00:14:09.180 --> 00:14:11.180]  有什麼訊息提醒我們
[00:14:11.180 --> 00:14:13.180]  然後我請弟兄再讀
[00:14:13.180 --> 00:14:15.180]  告訴姊妹
[00:14:15.180 --> 00:14:17.180]  我們請姊妹
[00:14:17.180 --> 00:14:19.180]  同一節四節經文
[00:14:19.180 --> 00:14:21.180]  先請姊妹讀一次
[00:14:21.180 --> 00:14:23.180]  然後請弟兄讀一次
[00:14:23.180 --> 00:14:25.180]  預備起姊妹
[00:14:25.180 --> 00:14:27.180]  123
[00:14:39.180 --> 00:15:03.180]  ......
[00:15:03.180 --> 00:15:05.180]  好 弟兄
[00:15:05.180 --> 00:15:07.180]  剛才你看不看到「傾覆」的字
[00:15:07.180 --> 00:15:09.180]  我都投了給大家
[00:15:09.180 --> 00:15:11.180]  請大家揀選這些字
[00:15:11.180 --> 00:15:13.180]  這個就在我們的題目裏
[00:15:13.180 --> 00:15:15.180]  神告訴我們要「傾覆」一些東西
[00:15:15.180 --> 00:15:17.180]  也都揀選一些東西
[00:15:17.180 --> 00:15:19.180]  好 弟兄讀的時候請姊妹去留意
[00:15:19.180 --> 00:15:21.180]  預備 弟兄123來
[00:15:21.180 --> 00:15:47.180]  1月24日耶華的華第二次臨到哈蓋說:你要告訴猶大省長所羅巴伯說:我必震動天地,我必傾覆列國的寶座,除滅列邦的勢力,並傾覆戰車和坐在其上的。馬必跌倒,騎馬的敗落,各人被弟兄的刀所殺。
[00:15:47.180 --> 00:16:01.180]  萬鈞之耶華說:我僕人撒拉鐵的兒子所羅巴伯,到那日我必以你為人,因我揀選了你。這是萬鈞之耶華說的。
[00:16:01.180 --> 00:16:22.180]  這是萬鈞之耶華上帝的訊息 訊息裏面有兩個重點 第一 哈蓋書在當中 整個哈蓋書提醒我們 特別是這裏有兩個重點 第一 鼓勵所羅巴伯 上帝仍然作王 特別是第22節你看到 所有的軍事 政治 社會 經濟全部押在這一節裏面
[00:16:22.180 --> 00:16:48.180]  第二個重點是重新肯定所羅巴伯 你是上帝所揀選 我就透過這個經文 我們看看在我當中裏面 當我預備的時候 我裏面 心裏面有些和大家分享 是聖經裏面 跳出我心裏面 然後和大家分享 第一 就是在當中裏面 聖經的話語這個訊息就好像是甘露一樣 滋潤我們 奮力前行
[00:16:48.180 --> 00:17:17.180]  其實你不要想著這個是訊息 其實我們在靈修的時候 我們用過哈蓋書 是不是 大家用每日讀經釋義 請記念我們一樣東西 我們明年 即明年我們教牧童宮在想 用什麼方法呢 大家一起去靈修 用些什麼刊物我們不知道 不過呢 我們今年和過去幾年我們都是用每日讀經釋義 在這裏面 第20節或者第23節 有幾兩樣東西就是 有三個重點提醒我們 要學一些 神提醒我們一些安慰 鼓勵的功課
