
[00:00:00.000 --> 00:00:03.000]  各位靈姐妹,早安!
[00:06:46.000 --> 00:06:48.000]  for the advent of the Lord
[00:06:48.000 --> 00:06:52.000]  Christ's downcast gaze and crossed hands
[00:06:52.000 --> 00:06:56.000]  in contrast with John's more active expression and hand gestures
[00:06:56.000 --> 00:07:00.000]  also underscore the focus of the moment
[00:07:00.000 --> 00:07:04.000]  To the left of the scene we meet a gathering of women
[00:07:04.000 --> 00:07:08.000]  a feature characteristic of Jarlon Dio's work
[00:07:08.000 --> 00:07:11.000]  They too are engaged in listening to John
[00:07:11.000 --> 00:07:14.000]  Two of them are pictured from the back
[00:07:14.000 --> 00:07:17.000]  One standing and one seated at the foot of the rock
[00:07:17.000 --> 00:07:19.000]  on which John stands
[00:07:19.000 --> 00:07:22.000]  The seated woman is especially evocative
[00:07:22.000 --> 00:07:25.000]  Her body is turned and directed toward John
[00:07:25.000 --> 00:07:28.000]  Even as a child at the foot of the prophet
[00:07:28.000 --> 00:07:31.000]  reaches out to get her attention
[00:07:31.000 --> 00:07:33.000]  This detail alludes to conversion
[00:07:33.000 --> 00:07:36.000]  away from the pagan classical world
[00:07:36.000 --> 00:07:38.000]  that the child represents
[00:07:38.000 --> 00:07:42.000]  to the anticipation of the gospel heralded by John
[00:07:42.000 --> 00:07:44.000]  Seeing the woman's back
[00:07:44.000 --> 00:07:47.000]  the viewer is called to follow her example
[00:07:47.000 --> 00:07:50.000]  and to find oneself in her company
[00:07:50.000 --> 00:07:53.000]  in the crowd surrounding John
[00:07:53.000 --> 00:07:56.000]  In the midst of this elegant and colorful crowd
[00:07:56.000 --> 00:07:58.000]  John the Baptist stands on a rock
[00:07:58.000 --> 00:08:02.000]  in his camel hair shirt and preaches the coming of Christ
[00:08:02.000 --> 00:08:04.000]  His words call us to turn to
[00:08:04.000 --> 00:08:06.000]  and to make way for the Lord
[00:08:06.000 --> 00:08:08.000]  and let our hearts be filled
[00:08:08.000 --> 00:08:11.000]  with joyful expectation as he nears
[00:08:11.000 --> 00:08:16.000]  今天我帶了第三幅名畫
[00:08:16.000 --> 00:08:21.000]  由一位畫家多米尼戈·基蘭達奧
[00:08:21.000 --> 00:08:23.000]  我嘗試去讀英文
[00:08:23.000 --> 00:08:25.000]  不過讀得不準
[00:08:25.000 --> 00:08:29.000]  這幅畫和上星期的畫都相約
[00:08:29.000 --> 00:08:32.000]  因為都是圍繞著路加福音第三章
[00:08:32.000 --> 00:08:38.000]  去繪畫一幅師浸約翰傳道的景象
[00:08:38.000 --> 00:08:44.000]  在第三章中描述到約翰正在曠野裡
[00:08:44.000 --> 00:08:47.000]  向群眾宣講
[00:08:47.000 --> 00:08:50.000]  有一群人冒名而來
[00:08:50.000 --> 00:08:52.000]  就好像途中一樣
[00:08:52.000 --> 00:08:57.000]  很多人去找師浸約翰去師浸
[00:08:57.000 --> 00:09:02.000]  其中有些人自以為很敬畏神的人
[00:09:02.000 --> 00:09:07.000]  卻被師浸約翰看出他們的內心
[00:09:07.000 --> 00:09:11.000]  讓我們一起讀出路加福音三章七
[00:09:11.000 --> 00:09:13.000]  到第八節預備起
[00:09:13.000 --> 00:09:17.000]  約翰對那出來要受他浸的眾人說
[00:09:17.000 --> 00:09:19.000]  毒蛇的種類
[00:09:19.000 --> 00:09:24.000]  誰指示你們逃避將來的憤怒呢
[00:09:24.000 --> 00:09:26.000]  你們要結出果子來
[00:09:26.000 --> 00:09:29.000]  與悔改的心相稱
[00:09:29.000 --> 00:09:31.000]  不要自己心裡說
[00:09:31.000 --> 00:09:36.000]  有亞伯拉罕為我們的祖宗
[00:09:36.000 --> 00:09:38.000]  師浸約翰一開始就說
[00:09:38.000 --> 00:09:43.000]  這群人稱他們為毒蛇的種類
[00:09:43.000 --> 00:09:46.000]  誰是毒蛇的種類呢
[00:09:46.000 --> 00:09:48.000]  這些人其實有一個特徵
[00:09:48.000 --> 00:09:51.000]  就是他們已經遠離神
[00:09:51.000 --> 00:09:54.000]  但他們仍然毫不自覺
[00:09:54.000 --> 00:09:58.000]  當時師浸約翰特別針對
[00:09:58.000 --> 00:10:03.000]  薩都該和法利塞人這群宗教人士
[00:10:03.000 --> 00:10:08.000]  這群人認為自己已經是亞伯拉罕的子孫
[00:10:08.000 --> 00:10:10.000]  覺得自己一生出來
[00:10:10.000 --> 00:10:14.000]  就自動成為神的子民
[00:10:14.000 --> 00:10:18.000]  以為能夠避開上帝的審判
[00:10:18.000 --> 00:10:19.000]  可能你會說
[00:10:19.000 --> 00:10:23.000]  這群人豈不是已經主動去找師浸約翰
[00:10:23.000 --> 00:10:25.000]  準備去受祂的浸
[00:10:25.000 --> 00:10:27.000]  他們怎會離棄神
[00:10:27.000 --> 00:10:29.000]  不忠於神呢
[00:10:29.000 --> 00:10:31.000]  師浸約翰指出
[00:10:31.000 --> 00:10:33.000]  他們生命的行為
[00:10:33.000 --> 00:10:37.000]  與悔改的心不相稱
[00:10:37.000 --> 00:10:39.000]  沒錯,他們的表現
[00:10:39.000 --> 00:10:41.000]  好像很想親近神
[00:10:41.000 --> 00:10:45.000]  但實際上他們卻是遠離神
[00:10:45.000 --> 00:10:51.000]  即是說他們說一套做一套
[00:10:51.000 --> 00:10:53.000]  用兩個字去形容
[00:10:53.000 --> 00:10:56.000]  即是虛偽
[00:10:56.000 --> 00:11:02.000]  虛偽是靈命裡的一個大敵
[00:11:02.000 --> 00:11:07.000]  今天我不知道我們是否也很虛偽
[00:11:07.000 --> 00:11:10.000]  我會形容這些人
[00:11:10.000 --> 00:11:14.000]  好像山寨版的信徒
[00:11:14.000 --> 00:11:17.000]  你知道甚麼是山寨版
[00:11:17.000 --> 00:11:20.000]  即是他們的仿真度極高
[00:11:20.000 --> 00:11:22.000]  同樣這群信徒
[00:11:22.000 --> 00:11:24.000]  他們的仿真度也極高
[00:11:24.000 --> 00:11:28.000]  他們只是徒有外表的敬虔
[00:11:28.000 --> 00:11:32.000]  耶穌基督對他們的評價是四個字
[00:11:32.000 --> 00:11:35.000]  假冒為善
[00:11:35.000 --> 00:11:37.000]  各位頂姐妹
[00:11:37.000 --> 00:11:43.000]  生命的實質比身份更加重要
[00:11:43.000 --> 00:11:46.000]  我們不要以為我們是牧者
[00:11:46.000 --> 00:11:47.000]  我們是會坐
[00:11:47.000 --> 00:11:48.000]  我們是領袖
[00:11:48.000 --> 00:11:51.000]  我在教會長期服侍了很久
[00:11:51.000 --> 00:11:54.000]  我在基督教的家庭裡長大
[00:11:54.000 --> 00:11:58.000]  我回到教會不知道多少年了
[00:11:58.000 --> 00:12:04.000]  不要以為這樣我們就不會假冒為善
[00:12:04.000 --> 00:12:09.000]  一個人的身份不等於一個人的生命特質
[00:12:09.000 --> 00:12:12.000]  就正如基督徒一定是好人
[00:12:12.000 --> 00:12:14.000]  作為牧者屬靈領袖
[00:12:14.000 --> 00:12:17.000]  作為聖人就不會犯罪
[00:12:17.000 --> 00:12:21.000]  就有免疫的能力
[00:12:21.000 --> 00:12:28.000]  我們會不會被罵醒毒蛇的種類呢?
[00:12:28.000 --> 00:12:30.000]  斯正若翰說
[00:12:30.000 --> 00:12:34.000]  現在虎子已經放在樹根上
[00:12:34.000 --> 00:12:38.000]  凡不見好果子的樹就砍下來
[00:12:38.000 --> 00:12:42.000]  吊在火裡
[00:12:42.000 --> 00:12:45.000]  面對耶穌基督再來臨的時候
[00:12:45.000 --> 00:12:47.000]  情況都是一樣
[00:12:47.000 --> 00:12:49.000]  對有一些人來說
[00:12:49.000 --> 00:12:52.000]  沒錯這是一個救贖的日子
[00:12:52.000 --> 00:12:54.000]  但對另一些人來說
[00:12:54.000 --> 00:12:58.000]  這卻是審判的日子
[00:12:58.000 --> 00:13:03.000]  我們聽不聽到來自曠野的聲音呢?
[00:13:03.000 --> 00:13:07.000]  群眾聽到約翰的說話
[00:13:07.000 --> 00:13:09.000]  他們心裡覺得疾心
[00:13:09.000 --> 00:13:12.000]  於是就帶著迫切和期望地問
[00:13:12.000 --> 00:13:15.000]  我們應該做些什麼呢?
[00:13:15.000 --> 00:13:19.000]  讓我們一起讀第十到十四節
[00:13:19.000 --> 00:13:20.000]  預備起
[00:13:20.000 --> 00:13:21.000]  眾人問他說
[00:13:21.000 --> 00:13:25.000]  這樣我們當作什麼呢?
[00:13:25.000 --> 00:13:26.000]  約翰回答說
[00:13:26.000 --> 00:13:28.000]  有兩件異常的
[00:13:28.000 --> 00:13:30.000]  就分級那沒有的
[00:13:30.000 --> 00:13:33.000]  有食物的也當這樣行
[00:13:33.000 --> 00:13:35.000]  又有稅利來要受贈
[00:13:35.000 --> 00:13:36.000]  問他說
[00:13:36.000 --> 00:13:40.000]  夫子我們當作什麼呢?
[00:13:40.000 --> 00:13:44.000]  約翰說除了例定的數目不要多取
[00:13:44.000 --> 00:13:46.000]  又有兵兵問他說
[00:13:46.000 --> 00:13:49.000]  我們當作什麼呢?
[00:13:49.000 --> 00:13:52.000]  約翰說不要以強暴待人
[00:13:52.000 --> 00:13:54.000]  也不要訛詐人
[00:13:54.000 --> 00:13:59.000]  自己有錢糧就當知足
[00:13:59.000 --> 00:14:06.000]  我們當作什麼呢?
[00:14:06.000 --> 00:14:11.000]  問問題是三種不同類型的人
[00:14:11.000 --> 00:14:14.000]  這三類人在當時社會來說
[00:14:14.000 --> 00:14:17.000]  都是一些被邊緣化的人
[00:14:17.000 --> 00:14:20.000]  第一批問的人是眾人
[00:14:20.000 --> 00:14:24.000]  聖經裡面很多時候都形容這班詞匯
[00:14:24.000 --> 00:14:28.000]  就等於當時猶太的平民百姓
[00:14:28.000 --> 00:14:31.000]  他們的特徵就是沒什麼學識
[00:14:31.000 --> 00:14:33.000]  沒什麼地位
[00:14:33.000 --> 00:14:34.000]  多他一個不多
[00:14:34.000 --> 00:14:36.000]  少他一個不少
[00:14:36.000 --> 00:14:39.000]  如果用剛才這幅名畫
[00:14:39.000 --> 00:14:41.000]  站在施浸約翰
[00:14:41.000 --> 00:14:42.000]  應該這樣說
[00:14:42.000 --> 00:14:45.000]  坐在施浸約翰後面的那班人
[00:14:45.000 --> 00:14:48.000]  如果我弄走其中一個
[00:14:48.000 --> 00:14:50.000]  你也不會察覺到
[00:14:50.000 --> 00:14:52.000]  這就是眾人的特色
[00:14:52.000 --> 00:14:55.000]  但在《老家呼音》裡面
[00:14:55.000 --> 00:15:03.000]  這些老百姓卻在上帝心中有一定的地位
[00:15:03.000 --> 00:15:09.000]  這批人問我們該做什麼的時候
[00:15:09.000 --> 00:15:11.000]  約翰怎樣回答
[00:15:11.000 --> 00:15:15.000]  他說有兩件衣裳的就分給那沒有的
[00:15:15.000 --> 00:15:19.000]  有食物的也當這樣行
[00:15:19.000 --> 00:15:23.000]  約翰以一個分享為主題
[00:15:23.000 --> 00:15:24.000]  為他的回應
[00:15:24.000 --> 00:15:28.000]  以人的生活最簡單的衣和食
[00:15:28.000 --> 00:15:30.000]  兩方面要求他們
[00:15:30.000 --> 00:15:35.000]  人總是希望人跟我們分享他們有的
[00:15:35.000 --> 00:15:40.000]  而不是我們跟別人分享我們有
[00:15:40.000 --> 00:15:42.000]  約翰在這裡提醒
[00:15:42.000 --> 00:15:46.000]  要將我們的分享出去
[00:15:46.000 --> 00:15:50.000]  讓沒有的也跟我們一起去經驗到
[00:15:50.000 --> 00:15:55.000]  主所賜給我們的喜樂和滿足
[00:15:55.000 --> 00:15:58.000]  以前我們也有機會看過粵語長片
[00:15:58.000 --> 00:16:01.000]  粵語長片裡最能夠反映到
[00:16:01.000 --> 00:16:07.000]  那些窮人通常都很樂意互相關照
[00:16:07.000 --> 00:16:11.000]  這也是一個很真實的寫照
[00:16:11.000 --> 00:16:14.000]  可能因為他們經歷過缺乏
[00:16:14.000 --> 00:16:19.000]  更加敏銳到和同理到人的需要
[00:16:19.000 --> 00:16:23.000]  但往往那些擁有最多的人
[00:16:23.000 --> 00:16:28.000]  是最不願意跟別人分享
[00:16:28.000 --> 00:16:32.000]  所以對於我們可能一出生
[00:16:32.000 --> 00:16:35.000]  都未經歷過什麼是缺乏的人來說
[00:16:35.000 --> 00:16:38.000]  我們更加要學習操練
[00:16:38.000 --> 00:16:42.000]  積極地去分享功課
[00:16:42.000 --> 00:16:47.000]  我們也不要泯滅聖靈給我們的感動
[00:16:47.000 --> 00:16:49.000]  特別在今年
[00:16:49.000 --> 00:16:52.000]  聖誕節又面對疫情
[00:16:52.000 --> 00:16:55.000]  大家又去不了哪裡的時候
[00:16:55.000 --> 00:16:58.000]  可能你心裡也會有一些負擔
[00:16:58.000 --> 00:17:02.000]  很想去關心身邊的人
[00:17:02.000 --> 00:17:05.000]  所以弟兄姊妹不要等
[00:17:05.000 --> 00:17:07.000]  坐言起行
[00:17:07.000 --> 00:17:10.000]  不要心裡想著等教會安排
[00:17:10.000 --> 00:17:12.000]  看教會怎麼做
[00:17:12.000 --> 00:17:13.000]  我想跟你說
[00:17:13.000 --> 00:17:15.000]  你就是教會
[00:17:15.000 --> 00:17:16.000]  不用等
[00:17:16.000 --> 00:17:19.000]  既然神感動你去做一些事情
[00:17:19.000 --> 00:17:22.000]  為什麼不是由你去做呢?
[00:17:22.000 --> 00:17:24.000]  讓我們也去學習
[00:17:24.000 --> 00:17:26.000]  分享這個功課
[00:17:26.000 --> 00:17:29.000]  神要讓我們去經歷
[00:17:29.000 --> 00:17:32.000]  施比壽更為有福
[00:17:32.000 --> 00:17:36.000]  第二批發問的人是瑞利
[00:17:36.000 --> 00:17:40.000]  他們是專門為羅馬人收稅的
[00:17:40.000 --> 00:17:42.000]  他們當要收稅的時候
[00:17:42.000 --> 00:17:45.000]  首先他們要買了一個收稅權
[00:17:45.000 --> 00:17:47.000]  才可以這樣做
[00:17:47.000 --> 00:17:49.000]  所以開支很大
[00:17:49.000 --> 00:17:52.000]  以致他們要用一些不正當的方式
[00:17:52.000 --> 00:17:56.000]  從百姓身上榨取錢財
[00:17:56.000 --> 00:17:59.000]  所以當時這群人都很不受歡迎
[00:17:59.000 --> 00:18:02.000]  甚至被視為罪人
[00:18:02.000 --> 00:18:04.000]  約翰跟他們說
[00:18:04.000 --> 00:18:09.000]  除了規定的數目就不要多收
[00:18:09.000 --> 00:18:12.000]  他要求他們不要多徵收
[00:18:12.000 --> 00:18:15.000]  好像是一個輕描淡寫
[00:18:15.000 --> 00:18:17.000]  其實是挺要命的
[00:18:17.000 --> 00:18:21.000]  因為會直接影響他們的生計
[00:18:21.000 --> 00:18:23.000]  在當時來說
[00:18:23.000 --> 00:18:26.000]  多收其實是一個常規
[00:18:26.000 --> 00:18:27.000]  換成另一個角度
[00:18:27.000 --> 00:18:29.000]  如果不多收的話
[00:18:29.000 --> 00:18:32.000]  這群瑞利就不能養家
[00:18:32.000 --> 00:18:37.000]  就不能養活跟隨他們的手下
[00:18:37.000 --> 00:18:39.000]  因為是常規
[00:18:39.000 --> 00:18:42.000]  被人不知不覺地
[00:18:42.000 --> 00:18:47.000]  成為了理所當然去壓榨
[00:18:47.000 --> 00:18:51.000]  這個或許是約翰真正的教導
[00:18:51.000 --> 00:18:53.000]  今天我們又會不會
[00:18:53.000 --> 00:18:56.000]  在好像看起來是常規的裡面
[00:18:56.000 --> 00:18:59.000]  自我這樣理所當然
[00:18:59.000 --> 00:19:02.000]  離開了主的吩咐
[00:19:02.000 --> 00:19:05.000]  離開了主的教導
[00:19:05.000 --> 00:19:07.000]  這一點也提醒我們
[00:19:07.000 --> 00:19:10.000]  今天我們是不是以一個誠實
[00:19:10.000 --> 00:19:11.000]  正直的態度
[00:19:11.000 --> 00:19:14.000]  不會做出一些不恰當的行為
[00:19:14.000 --> 00:19:18.000]  傷害了一些貧窮人的權益
[00:19:18.000 --> 00:19:21.000]  第三批人是兵丁
[00:19:21.000 --> 00:19:25.000]  當時這班不是羅馬的士兵
[00:19:25.000 --> 00:19:28.000]  只是被僱用作為兵役的人
[00:19:28.000 --> 00:19:31.000]  他們的收入也不多地位很低
[00:19:31.000 --> 00:19:35.000]  不少的兵丁始終擁有武器
[00:19:35.000 --> 00:19:38.000]  去欺壓百姓
[00:19:38.000 --> 00:19:40.000]  勒索、敲詐
[00:19:40.000 --> 00:19:42.000]  所以和瑞麗一樣
[00:19:42.000 --> 00:19:46.000]  這班人在當時也是不受歡迎
[00:19:46.000 --> 00:19:47.000]  約翰跟他們說
[00:19:47.000 --> 00:19:49.000]  不要勒索任何人
[00:19:49.000 --> 00:19:50.000]  不要敲詐人
[00:19:50.000 --> 00:19:57.000]  自己有良享就該知足
[00:19:57.000 --> 00:20:02.000]  我們很少去為自己所有而去感恩
[00:20:02.000 --> 00:20:04.000]  反而經常埋怨
[00:20:04.000 --> 00:20:06.000]  好像不夠
[00:20:06.000 --> 00:20:11.000]  好像很想擁有更多的收入權利
[00:20:11.000 --> 00:20:13.000]  職位名分
[00:20:13.000 --> 00:20:17.000]  有時候我們甚至用一些不正當的方法
[00:20:17.000 --> 00:20:21.000]  將其他人的東西變成我們自己
[00:20:21.000 --> 00:20:23.000]  在歷史裡面
[00:20:23.000 --> 00:20:25.000]  也有不少有武器的人
[00:20:25.000 --> 00:20:28.000]  由本來是人民的保護者
[00:20:28.000 --> 00:20:31.000]  成為了欺壓者
[00:20:31.000 --> 00:20:32.000]  在今天的社會
[00:20:32.000 --> 00:20:34.000]  在我們的生活裡面
[00:20:34.000 --> 00:20:37.000]  這些武器不單止是刀槍
[00:20:37.000 --> 00:20:39.000]  這裡更加讓我們反省到
[00:20:39.000 --> 00:20:41.000]  當我們擁有權力
[00:20:41.000 --> 00:20:44.000]  而錯誤地運用的時候
[00:20:44.000 --> 00:20:49.000]  可能會帶來人很多的痛苦
[00:20:49.000 --> 00:20:51.000]  如果我們細心地看
[00:20:51.000 --> 00:20:56.000]  施浸約翰以上三個的回應
[00:20:56.000 --> 00:21:01.000]  沒有一樣是所謂和宗教有關
[00:21:01.000 --> 00:21:06.000]  而是每日日常生活裡息息相關
[00:21:06.000 --> 00:21:08.000]  頂姐妹
[00:21:08.000 --> 00:21:10.000]  當我們與生俱來
[00:21:10.000 --> 00:21:13.000]  是一個耳濡目染
[00:21:13.000 --> 00:21:17.000]  可能我們都難以有一個覺醒
[00:21:17.000 --> 00:21:19.000]  原來世界的價值觀
[00:21:19.000 --> 00:21:21.000]  和神國道的價值觀
[00:21:21.000 --> 00:21:23.000]  是相遙甚遠
[00:21:23.000 --> 00:21:25.000]  結果是什麼呢
[00:21:25.000 --> 00:21:28.000]  結果就是追求權力的
[00:21:28.000 --> 00:21:30.000]  就被權力去腐蝕
[00:21:30.000 --> 00:21:33.000]  追求物質的就被物質敗壞
[00:21:33.000 --> 00:21:36.000]  以為追求權力的
[00:21:36.000 --> 00:21:38.000]  為高權重的
[00:21:38.000 --> 00:21:39.000]  手持武器的
[00:21:39.000 --> 00:21:42.000]  就可以去欺負
[00:21:42.000 --> 00:21:45.000]  比他更低層的人
[00:21:45.000 --> 00:21:50.000]  我們要將眾人問約翰的問題
[00:21:50.000 --> 00:21:52.000]  反問我們自己
[00:21:52.000 --> 00:21:55.000]  並將約翰的答案
[00:21:55.000 --> 00:21:59.000]  應用在我們自己的身上
[00:21:59.000 --> 00:22:01.000]  施浸約翰在這裡
[00:22:01.000 --> 00:22:04.000]  沒有要求人做一些很厲害
[00:22:04.000 --> 00:22:06.000]  很非凡的事情
[00:22:06.000 --> 00:22:09.000]  他也沒有以自己的標準
[00:22:09.000 --> 00:22:11.000]  強加在人的身上
[00:22:11.000 --> 00:22:13.000]  他沒有要求當時的老百姓
[00:22:13.000 --> 00:22:15.000]  像他那樣
[00:22:15.000 --> 00:22:17.000]  在曠野吃野蜜
[00:22:17.000 --> 00:22:19.000]  蝗蟲穿駱駝毛
[00:22:19.000 --> 00:22:21.000]  他也沒有要求當時的稅利
[00:22:21.000 --> 00:22:23.000]  你們停止收稅
[00:22:23.000 --> 00:22:26.000]  也沒有要求那些兵兵
[00:22:26.000 --> 00:22:28.000]  不要當兵
[00:22:28.000 --> 00:22:30.000]  他的要求很簡單
[00:22:30.000 --> 00:22:33.000]  就是做回平凡生活裡面
[00:22:33.000 --> 00:22:35.000]  人人都能夠做的
[00:22:35.000 --> 00:22:38.000]  學習分享
[00:22:38.000 --> 00:22:42.000]  如何去實踐公義正直的行為
[00:22:42.000 --> 00:22:45.000]  以及去學習知足
[00:22:45.000 --> 00:22:48.000]  在經文裡面這三類人的提問
[00:22:48.000 --> 00:22:50.000]  再一次提醒我們
