
[00:00:00.000 --> 00:00:08.000]  若行福音,二十章二十四節,請聽我讀
[00:02:33.000 --> 00:02:36.000]  因為他們是為耶穌的緣故放棄了很多東西
[00:02:36.000 --> 00:02:41.000]  放棄了職業,名譽,朋友,甚至是家庭
[00:02:41.000 --> 00:02:44.000]  但是他們的收場是慘淡的
[00:02:44.000 --> 00:02:48.000]  他們是要怕周圍的人,怕自己的愛人
[00:02:48.000 --> 00:02:51.000]  親人會舉報和出賣
[00:02:51.000 --> 00:02:55.000]  所以他們是灰心喪志的
[00:02:55.000 --> 00:02:58.000]  當門徒是很失望喪志的時候
[00:02:58.000 --> 00:03:01.000]  穆達拉瑪利亞就帶著香膏
[00:03:01.000 --> 00:03:05.000]  在復活日的早上就要去墳墓那裡
[00:03:05.000 --> 00:03:08.000]  要去用香膏羔耶穌基督的身體
[00:03:08.000 --> 00:03:14.000]  他的心情是非常的沉重
[00:03:14.000 --> 00:03:16.000]  當他去到墳墓的時候
[00:03:16.000 --> 00:03:20.000]  墓門的大石落開了
[00:03:20.000 --> 00:03:22.000]  這是很奇怪的
[00:03:22.000 --> 00:03:24.000]  有什麼人在搗亂呢?
[00:03:24.000 --> 00:03:27.000]  是不是有人偷了耶穌基督的身體呢?
[00:03:27.000 --> 00:03:32.000]  於是他就跑去見耶穌所愛的門徒
[00:03:32.000 --> 00:03:34.000]  和去見彼得
[00:03:34.000 --> 00:03:35.000]  對他們說
[00:03:35.000 --> 00:03:41.000]  有人將主從墳墓裡落了去
[00:03:41.000 --> 00:03:44.000]  我們不知道放在哪裡
[00:03:44.000 --> 00:03:46.000]  彼得和門徒
[00:03:46.000 --> 00:03:48.000]  那個門徒
[00:03:48.000 --> 00:03:50.000]  那位主所愛的門徒
[00:03:50.000 --> 00:03:52.000]  就去到墳墓那裡
[00:03:52.000 --> 00:03:54.000]  在墳墓那裡
[00:03:54.000 --> 00:03:55.000]  那位門徒
[00:03:55.000 --> 00:03:57.000]  主所愛的門徒
[00:03:57.000 --> 00:03:58.000]  看見了
[00:03:58.000 --> 00:04:00.000]  他就相信
[00:04:00.000 --> 00:04:04.000]  相信耶穌基督從死裡復活
[00:04:04.000 --> 00:04:07.000]  所以這位門徒
[00:04:07.000 --> 00:04:09.000]  看見就相信
[00:04:09.000 --> 00:04:12.000]  看見這個空的墳墓
[00:04:12.000 --> 00:04:16.000]  知道裡面有屬靈的意義
[00:04:16.000 --> 00:04:19.000]  這也成為我們整個教會
[00:04:19.000 --> 00:04:24.000]  歷代以來教會的信仰基礎
[00:04:24.000 --> 00:04:28.000]  空墳成為了第一個證據
[00:04:28.000 --> 00:04:32.000]  證明耶穌基督在第三天
[00:04:32.000 --> 00:04:35.000]  從死裡復活
[00:04:35.000 --> 00:04:39.000]  後來耶穌基督又向其他的門徒顯現
[00:04:39.000 --> 00:04:41.000]  叫他們做見證
[00:04:41.000 --> 00:04:43.000]  在五旬節當中
[00:04:43.000 --> 00:04:45.000]  彼得對百姓說
[00:04:45.000 --> 00:04:48.000]  耶穌以精神叫他從死裡復活
[00:04:48.000 --> 00:04:51.000]  我們會為這件事做見證
[00:04:51.000 --> 00:04:53.000]  在所羅門的廊下
[00:04:53.000 --> 00:04:55.000]  彼得又再次說
[00:04:55.000 --> 00:04:59.000]  你們殺了那生命的主耶穌
[00:04:59.000 --> 00:05:03.000]  神卻叫他從死裡復活了
[00:05:03.000 --> 00:05:07.000]  我們是為這件事去做見證的
[00:05:07.000 --> 00:05:12.000]  自此之後門徒不斷說耶穌基督復活的真實
[00:05:12.000 --> 00:05:16.000]  並且經歷耶穌基督復活的大能
[00:05:16.000 --> 00:05:18.000]  保羅先生就是其中一位
[00:05:18.000 --> 00:05:21.000]  生命有很大的改變
[00:05:21.000 --> 00:05:26.000]  甚至是帶來人類很大的影響
[00:05:26.000 --> 00:05:29.000]  從這些聖經的記載當中
[00:05:29.000 --> 00:05:36.000]  我們看見門徒是因為看見復活的耶穌
[00:05:36.000 --> 00:05:39.000]  因此相信耶穌基督的復活
[00:05:39.000 --> 00:05:42.000]  約翰就是主所愛的門徒
[00:05:42.000 --> 00:05:47.000]  就是那位門徒去看見就相信
[00:05:47.000 --> 00:05:50.000]  其他的門徒也因為看見
[00:05:50.000 --> 00:05:54.000]  而相信耶穌基督的復活
[00:05:54.000 --> 00:05:58.000]  但是在教會歷史當中
[00:05:58.000 --> 00:06:02.000]  大多數的基督徒是沒有看見
[00:06:02.000 --> 00:06:06.000]  而要決定是否相信
[00:06:06.000 --> 00:06:09.000]  正如你們,你們是沒有看見的
[00:06:09.000 --> 00:06:13.000]  為何你們會相信耶穌呢?
[00:06:13.000 --> 00:06:16.000]  我們如何去相信耶穌呢?
[00:06:16.000 --> 00:06:19.000]  沒有看見就相信?
[00:06:19.000 --> 00:06:24.000]  一般來說,當人們沒有看見復活的耶穌的時候
[00:06:24.000 --> 00:06:28.000]  真的很難以相信耶穌基督的復活
[00:06:28.000 --> 00:06:31.000]  如果你們稍微有些理性的話
[00:06:31.000 --> 00:06:33.000]  你說是不是?
[00:06:33.000 --> 00:06:35.000]  你和我沒有看見
[00:06:35.000 --> 00:06:38.000]  為何會相信耶穌基督的復活?
[00:06:38.000 --> 00:06:40.000]  這是荒謬
[00:06:40.000 --> 00:06:43.000]  對一般人來說
[00:06:43.000 --> 00:06:47.000]  春天來到是非常自然的
[00:06:47.000 --> 00:06:52.000]  我們在冬天買水仙花的花頭
[00:06:52.000 --> 00:06:55.000]  等待春天的來臨
[00:06:55.000 --> 00:07:00.000]  春天來到,水仙花能夠從泥土轉出來
[00:07:00.000 --> 00:07:05.000]  能夠可以綻放仙花
[00:07:05.000 --> 00:07:07.000]  這是很自然的
[00:07:07.000 --> 00:07:10.000]  這也是很理性的
[00:07:10.000 --> 00:07:13.000]  但是人從死裡復活
[00:07:13.000 --> 00:07:16.000]  這是不自然的
[00:07:16.000 --> 00:07:19.000]  這也不合乎我們的理性
[00:07:19.000 --> 00:07:25.000]  當人被埋葬在泥土裏,這就是完結
[00:07:25.000 --> 00:07:29.000]  所以我們不會期待被埋葬的人
[00:07:29.000 --> 00:07:32.000]  是會重新出現
[00:07:32.000 --> 00:07:33.000]  我們不會的
[00:07:33.000 --> 00:07:37.000]  我們只會當他埋在土地的時候
[00:07:37.000 --> 00:07:41.000]  我們就很自然的去道別
[00:07:41.000 --> 00:07:45.000]  這個不知道是不是弟兄姊妹們的想法呢?
[00:07:45.000 --> 00:07:48.000]  你們都沒有見過耶穌
[00:07:48.000 --> 00:07:51.000]  沒有見過耶穌的復活
[00:07:51.000 --> 00:07:57.000]  我們怎能夠相信耶穌基督的復活?
[00:07:57.000 --> 00:08:01.000]  假如基督徒會有這樣的想法
[00:08:01.000 --> 00:08:05.000]  假如你也有這樣的想法
[00:08:05.000 --> 00:08:08.000]  一些非基督徒聽到復活
[00:08:08.000 --> 00:08:10.000]  當然是無稽之談
[00:08:10.000 --> 00:08:13.000]  我的表哥是一個物理學家
[00:08:13.000 --> 00:08:16.000]  他覺得是不可能的
[00:08:16.000 --> 00:08:19.000]  是假的,不是真的
[00:08:19.000 --> 00:08:24.000]  所以現代人會認為人的復活是不可能的
[00:08:24.000 --> 00:08:29.000]  沒有人看見人從死裡復活
[00:08:29.000 --> 00:08:32.000]  你們沒有看過
[00:08:32.000 --> 00:08:37.000]  所以讀哲學的人會讀到David Hume
[00:08:37.000 --> 00:08:38.000]  幽默
[00:08:38.000 --> 00:08:40.000]  幽默是一句名言
[00:08:40.000 --> 00:08:42.000]  看見就相信
[00:08:42.000 --> 00:08:45.000]  看不見就不相信
[00:08:45.000 --> 00:08:50.000]  所以要親眼看見耶穌基督的復活
[00:08:50.000 --> 00:08:54.000]  我們才能夠相信復活的實在
[00:08:54.000 --> 00:08:56.000]  沒有看見的話
[00:08:56.000 --> 00:08:58.000]  理性一點吧
[00:08:58.000 --> 00:09:02.000]  就不要相信耶穌基督的復活
[00:09:02.000 --> 00:09:06.000]  在這十幾年我在美國回到香港
[00:09:06.000 --> 00:09:12.000]  我有機會去國內一些著名的大學講學
[00:09:12.000 --> 00:09:14.000]  其實我一開始回來香港
[00:09:14.000 --> 00:09:16.000]  我沒有打算在教會
[00:09:16.000 --> 00:09:18.000]  也沒有打算在神學院
[00:09:18.000 --> 00:09:20.000]  我打算去大陸
[00:09:20.000 --> 00:09:22.000]  因為這樣的關係
[00:09:22.000 --> 00:09:25.000]  我和一些大學有些關係
[00:09:25.000 --> 00:09:27.000]  譬如中山大學
[00:09:27.000 --> 00:09:29.000]  浙江大學
[00:09:29.000 --> 00:09:31.000]  人民大學
[00:09:31.000 --> 00:09:32.000]  復旦大學
[00:09:32.000 --> 00:09:34.000]  北大等
[00:09:34.000 --> 00:09:41.000]  我有機會和這些非基督徒的學者講福音
[00:09:41.000 --> 00:09:44.000]  當然他們是文化基督徒
[00:09:44.000 --> 00:09:50.000]  他們是不相信耶穌的所謂基督徒
[00:09:50.000 --> 00:09:52.000]  他們很欣賞基督教
[00:09:52.000 --> 00:09:56.000]  所以他們研究基督教的經典
[00:09:56.000 --> 00:09:59.000]  他們也很喜歡耶穌基督的人格
[00:09:59.000 --> 00:10:02.000]  耶穌基督那種愛的教導
[00:10:02.000 --> 00:10:06.000]  但是他們不能夠相信耶穌基督的復活
[00:10:06.000 --> 00:10:10.000]  不相信人可以從死裡復活
[00:10:10.000 --> 00:10:14.000]  因為復活是違反科學
[00:10:14.000 --> 00:10:18.000]  抵觸科學的原則
[00:10:18.000 --> 00:10:22.000]  他們認為有哪個人真的看見人復活呢
[00:10:22.000 --> 00:10:26.000]  有哪個人真的看見耶穌基督的復活呢
[00:10:26.000 --> 00:10:29.000]  要看見才能夠相信
[00:10:29.000 --> 00:10:31.000]  所以用另一個角度來說
[00:10:31.000 --> 00:10:34.000]  他們叫做實證主義者
[00:10:34.000 --> 00:10:39.000]  實證主義者就是要看見才能夠相信
[00:10:39.000 --> 00:10:43.000]  沒有看見,不能相信
[00:10:43.000 --> 00:10:45.000]  耶穌基督的門徒多瑪
[00:10:45.000 --> 00:10:51.000]  都是一位要看見才能相信的實證主義者
[00:10:51.000 --> 00:10:55.000]  所以當門徒對多瑪說
[00:10:55.000 --> 00:10:57.000]  我們已經看見主耶穌
[00:10:57.000 --> 00:10:59.000]  多瑪於是回應說
[00:10:59.000 --> 00:11:04.000]  除非我看見他手上的釘痕
[00:11:04.000 --> 00:11:08.000]  用指頭探入他的肋旁
[00:11:08.000 --> 00:11:12.000]  否則我是不會相信的
[00:11:12.000 --> 00:11:14.000]  多瑪的意思是
[00:11:14.000 --> 00:11:18.000]  我們不會聽一些不實際的故事
[00:11:18.000 --> 00:11:21.000]  我們要有堅實的證據
[00:11:21.000 --> 00:11:24.000]  我要親眼看見他的手
[00:11:24.000 --> 00:11:26.000]  為我們洗腳的手
[00:11:26.000 --> 00:11:28.000]  我們是看得到才行
[00:11:28.000 --> 00:11:33.000]  我要親眼看見他和我們走過路上的腳
[00:11:33.000 --> 00:11:36.000]  我才能夠相信
[00:11:36.000 --> 00:11:40.000]  多瑪是不願意用心靈去相信
[00:11:40.000 --> 00:11:43.000]  他要用他的觀感去相信
[00:11:43.000 --> 00:11:45.000]  他希望能夠看見,能夠觸摸
[00:11:45.000 --> 00:11:47.000]  見到耶穌,觸摸耶穌
[00:11:47.000 --> 00:11:51.000]  他就知道情況的真假
[00:11:51.000 --> 00:11:53.000]  過了八天之後
[00:11:53.000 --> 00:11:56.000]  門徒又在屋裏面
[00:11:56.000 --> 00:11:58.000]  多瑪也和他們一起
[00:11:58.000 --> 00:12:00.000]  耶穌出現站在當中說
[00:12:00.000 --> 00:12:03.000]  願你們平安
[00:12:03.000 --> 00:12:07.000]  他對多瑪說伸出你的指頭來
[00:12:07.000 --> 00:12:09.000]  摸我的手
[00:12:09.000 --> 00:12:11.000]  伸出你的手來
[00:12:11.000 --> 00:12:13.000]  探入我的肋旁
[00:12:13.000 --> 00:12:16.000]  不要疑惑,總要信
[00:12:16.000 --> 00:12:20.000]  耶穌對多瑪是很忍耐的
[00:12:20.000 --> 00:12:23.000]  他很慈祥地對多瑪說
[00:12:23.000 --> 00:12:28.000]  多瑪,假如你要看見,要觸摸
[00:12:28.000 --> 00:12:30.000]  才能夠相信
[00:12:30.000 --> 00:12:33.000]  你就將你的手去觸摸
[00:12:33.000 --> 00:12:36.000]  放在我的肋旁
[00:12:36.000 --> 00:12:38.000]  所有著名的藝術家
[00:12:38.000 --> 00:12:40.000]  他們都畫了一幅畫
[00:12:40.000 --> 00:12:44.000]  說到多瑪真的去觸摸耶穌基督的手
[00:12:44.000 --> 00:12:46.000]  探入他的肋旁
[00:12:46.000 --> 00:12:50.000]  復活的主向他顯現
[00:12:50.000 --> 00:12:52.000]  多瑪說
[00:12:52.000 --> 00:12:55.000]  我的主,我的神
[00:12:55.000 --> 00:12:57.000]  他相信了
[00:12:57.000 --> 00:12:59.000]  我的主,我的神
[00:12:59.000 --> 00:13:01.000]  你是我的神
[00:13:01.000 --> 00:13:03.000]  耶穌對他說
[00:13:03.000 --> 00:13:06.000]  你因看見了我才信
[00:13:06.000 --> 00:13:08.000]  那沒有看見
[00:13:08.000 --> 00:13:16.000]  就信的有福了
[00:13:16.000 --> 00:13:17.000]  耶穌基督說
[00:13:17.000 --> 00:13:19.000]  那些看見而信的人
[00:13:19.000 --> 00:13:22.000]  和那些未看見而信的人
[00:13:22.000 --> 00:13:24.000]  是有分別的
[00:13:24.000 --> 00:13:26.000]  那些未看見而信的人
[00:13:26.000 --> 00:13:30.000]  是更加卓越,是更Excellent
[00:13:30.000 --> 00:13:33.000]  是有福的,是喜樂的
[00:13:33.000 --> 00:13:36.000]  所以耶穌基督不但很自詳地說
[00:13:36.000 --> 00:13:38.000]  對多瑪說
[00:13:38.000 --> 00:13:40.000]  沒錯,你可以來觸摸我
[00:13:40.000 --> 00:13:42.000]  去相信
[00:13:42.000 --> 00:13:44.000]  但是那些不需要去觸摸我
[00:13:44.000 --> 00:13:46.000]  而相信的人
[00:13:46.000 --> 00:13:49.000]  更為有福了
[00:13:49.000 --> 00:13:51.000]  真的
[00:13:51.000 --> 00:13:54.000]  在二千年的教會歷史當中
[00:13:54.000 --> 00:13:57.000]  有些基督徒是真的相信
[00:13:57.000 --> 00:13:59.000]  見到耶穌,觸摸到耶穌
[00:13:59.000 --> 00:14:02.000]  而去相信耶穌基督的復活
[00:14:02.000 --> 00:14:05.000]  但有些是藉著聖靈
[00:14:05.000 --> 00:14:08.000]  有些是未見過的
[00:14:08.000 --> 00:14:10.000]  但無論如何
[00:14:10.000 --> 00:14:12.000]  他們是藉著聖靈
[00:14:12.000 --> 00:14:15.000]  經歷到耶穌基督的復活
[00:14:15.000 --> 00:14:18.000]  經歷到復活的生命
[00:14:18.000 --> 00:14:20.000]  在教會歷史當中
[00:14:20.000 --> 00:14:22.000]  德國的神學家潘福華
[00:14:22.000 --> 00:14:24.000]  是一個代表
[00:14:24.000 --> 00:14:27.000]  他是1906年出生
[00:14:27.000 --> 00:14:29.000]  21歲
[00:14:29.000 --> 00:14:31.000]  是莫德神學博士
[00:14:31.000 --> 00:14:33.000]  很出名的
[00:14:33.000 --> 00:14:35.000]  他二十多歲就寫了一份
[00:14:35.000 --> 00:14:39.000]  很著名的青少年工作的提綱
[00:14:39.000 --> 00:14:41.000]  二十多歲即是跟你們差不多
[00:14:41.000 --> 00:14:43.000]  甚至比你們還小
[00:14:43.000 --> 00:14:45.000]  他已經很有銳見
[00:14:45.000 --> 00:14:47.000]  寫了很多的文章
[00:14:47.000 --> 00:14:49.000]  所以真是一個
[00:14:49.000 --> 00:14:51.000]  很有神學才華的人
[00:14:51.000 --> 00:14:53.000]  他畢業之後
[00:14:53.000 --> 00:14:55.000]  就在德國的大學教書
[00:14:55.000 --> 00:14:58.000]  雖然他是大學教書
[00:14:58.000 --> 00:15:00.000]  應該是學舊式的
[00:15:00.000 --> 00:15:01.000]  但他不是
[00:15:01.000 --> 00:15:03.000]  因為媽媽媽媽是很敬虔的
[00:15:03.000 --> 00:15:05.000]  所以他本身都很敬虔
[00:15:05.000 --> 00:15:06.000]  很信教
[00:15:06.000 --> 00:15:09.000]  1933年是他生命的轉捩點
[00:15:09.000 --> 00:15:12.000]  那時候就希特拉掌權
[00:15:12.000 --> 00:15:14.000]  掌權的時候
[00:15:14.000 --> 00:15:16.000]  就是潘福華跟一些教會
[00:15:16.000 --> 00:15:18.000]  叫confessing church
[00:15:18.000 --> 00:15:20.000]  宣主教會
[00:15:20.000 --> 00:15:24.000]  是批評納粹主義那種邪惡
[00:15:24.000 --> 00:15:26.000]  就叫教會
[00:15:26.000 --> 00:15:29.000]  叫當時的國家教會
[00:15:29.000 --> 00:15:31.000]  信義中的教會
[00:15:31.000 --> 00:15:35.000]  不要跟納粹主義妥協
[00:15:35.000 --> 00:15:37.000]  在1937年
[00:15:37.000 --> 00:15:39.000]  他被革除大學的教席
[00:15:39.000 --> 00:15:43.000]  即是說他在德國是沒有書教的了
[00:15:43.000 --> 00:15:45.000]  1939年6月份
[00:15:45.000 --> 00:15:47.000]  他就去到紐約
[00:15:47.000 --> 00:15:49.000]  美國的紐約
[00:15:49.000 --> 00:15:51.000]  本來在那裡
[00:15:51.000 --> 00:15:52.000]  他可以跟一些神學家
[00:15:52.000 --> 00:15:53.000]  叫潘天力那一類
[00:15:53.000 --> 00:15:55.000]  繼續出名的
[00:15:55.000 --> 00:15:59.000]  成為當代首屈一指
[00:15:59.000 --> 00:16:01.000]  呼嘩啦啦的神學家
[00:16:01.000 --> 00:16:03.000]  但他去到的時候
[00:16:03.000 --> 00:16:05.000]  他心靈是很不開心
[00:16:05.000 --> 00:16:08.000]  因為他覺得自己在這裡退縮
[00:16:08.000 --> 00:16:10.000]  還有覺得將來如果德國
[00:16:10.000 --> 00:16:12.000]  復國的話
[00:16:12.000 --> 00:16:13.000]  重建的話
[00:16:13.000 --> 00:16:15.000]  他真的很羞愧
[00:16:15.000 --> 00:16:17.000]  他沒有資格回去德國
[00:16:17.000 --> 00:16:19.000]  所以沒多久
[00:16:19.000 --> 00:16:22.000]  他就決定回到德國
[00:16:22.000 --> 00:16:24.000]  回到德國之後
[00:16:24.000 --> 00:16:26.000]  1943年4月5日
[00:16:26.000 --> 00:16:30.000]  他被德國的秘密警察拘捕
[00:16:30.000 --> 00:16:33.000]  就說他幫助一些猶太人
[00:16:33.000 --> 00:16:36.000]  逃到瑞士
[00:16:36.000 --> 00:16:39.000]  1944年的復活節
[00:16:39.000 --> 00:16:42.000]  潘復華就在他的監獄當中
[00:16:42.000 --> 00:16:44.000]  寫信給他一位好朋友
[00:16:44.000 --> 00:16:47.000]  這封信是這樣說的
[00:16:47.000 --> 00:16:49.000]  就說
[00:16:49.000 --> 00:16:51.000]  基督的復活
[00:16:51.000 --> 00:16:55.000]  是叫我們學習如何去生活
[00:16:55.000 --> 00:16:58.000]  假如有些人因為能夠相信
[00:16:58.000 --> 00:17:00.000]  耶穌基督的復活
[00:17:00.000 --> 00:17:04.000]  並且活出耶穌基督復活的大能
[00:17:04.000 --> 00:17:06.000]  我們的世界
[00:17:06.000 --> 00:17:09.000]  就會有很大的改變
[00:17:09.000 --> 00:17:12.000]  這個就是復活節的意義
[00:17:12.000 --> 00:17:15.000]  是復活節的權能
[00:17:15.000 --> 00:17:16.000]  所以
[00:17:16.000 --> 00:17:20.000]  耶穌基督復活的證明在哪裡?
[00:17:20.000 --> 00:17:23.000]  就在於人的生命的轉化
[00:17:23.000 --> 00:17:25.000]  你的生命能不能轉化?
[00:17:25.000 --> 00:17:27.000]  很難的
[00:17:27.000 --> 00:17:29.000]  你自己轉化?
[00:17:29.000 --> 00:17:31.000]  很難的
[00:17:31.000 --> 00:17:33.000]  唯有
[00:17:33.000 --> 00:17:37.000]  你和我經歷耶穌基督復活的大能
[00:17:37.000 --> 00:17:39.000]  生命才能夠轉變
[00:17:39.000 --> 00:17:44.000]  生命才能夠有信有望有愛的能力
[00:17:44.000 --> 00:17:47.000]  在1945年4月9日的黃昏
[00:17:47.000 --> 00:17:52.000]  潘卓華被警察守衛帶走
[00:17:52.000 --> 00:17:55.000]  他知道這代表死亡
[00:17:55.000 --> 00:17:57.000]  但離開囚室的時候
[00:17:57.000 --> 00:17:58.000]  他沒有害怕
[00:17:58.000 --> 00:17:59.000]  他只有安靜
[00:17:59.000 --> 00:18:01.000]  甚至微笑
[00:18:01.000 --> 00:18:04.000]  他說這是生命的終結
[00:18:04.000 --> 00:18:05.000]  但對我來說
[00:18:05.000 --> 00:18:09.000]  這是生命的新開始
[00:18:09.000 --> 00:18:11.000]  他死的時候
[00:18:11.000 --> 00:18:13.000]  39歲
[00:18:13.000 --> 00:18:18.000]  潘卓華的一生可歌可泣
[00:18:18.000 --> 00:18:20.000]  但很悲劇性
[00:18:20.000 --> 00:18:22.000]  39歲就死了
[00:18:22.000 --> 00:18:24.000]  你想想我們這樣的年紀就死了
[00:18:24.000 --> 00:18:26.000]  是不是很悲劇性呢?
[00:18:26.000 --> 00:18:29.000]  他本來可以安分守己
[00:18:29.000 --> 00:18:31.000]  結婚生子
[00:18:31.000 --> 00:18:34.000]  他女朋友很漂亮
[00:18:34.000 --> 00:18:38.000]  他成長在一個很有才華的世家
[00:18:38.000 --> 00:18:41.000]  根本人生可以很幸福
[00:18:41.000 --> 00:18:44.000]  很如意很喜樂
[00:18:44.000 --> 00:18:48.000]  他可以成為一代出名的學者
[00:18:48.000 --> 00:18:50.000]  世界級的神學家
[00:18:50.000 --> 00:18:53.000]  他可以成為一個出名的牧師
[00:18:53.000 --> 00:18:55.000]  有更多的著作
[00:18:55.000 --> 00:18:58.000]  有些人說潘卓華很厲害
[00:18:58.000 --> 00:19:00.000]  是一個很有勇氣的人
[00:19:00.000 --> 00:19:03.000]  但其實你看他的傳記
[00:19:03.000 --> 00:19:08.000]  他是一個膽小如鼠的人
[00:19:08.000 --> 00:19:09.000]  在七歲的時候
[00:19:09.000 --> 00:19:11.000]  他自己回學校不敢回
[00:19:11.000 --> 00:19:13.000]  他說走那條路很害怕
[00:19:13.000 --> 00:19:18.000]  所以要哥哥要姐姐陪他
[00:19:18.000 --> 00:19:20.000]  如果你看他的情書
[00:19:20.000 --> 00:19:21.000]  監獄的書信
[00:19:21.000 --> 00:19:25.000]  你見到一個人是猶豫的
[00:19:25.000 --> 00:19:27.000]  膽小的
[00:19:27.000 --> 00:19:31.000]  但是他能夠改變
[00:19:31.000 --> 00:19:34.000]  其實他不需要回德國
[00:19:34.000 --> 00:19:38.000]  其實他也不需要反對希特勒
[00:19:38.000 --> 00:19:39.000]  不需要
[00:19:39.000 --> 00:19:41.000]  但是他在當中
[00:19:41.000 --> 00:19:45.000]  因為他要忠心跟隨主耶穌基督
[00:19:45.000 --> 00:19:50.000]  他在當中經歷耶穌基督復活的大能
[00:19:50.000 --> 00:19:51.000]  耶穌基督的復活
[00:19:51.000 --> 00:19:54.000]  叫他生命得到轉化
[00:19:54.000 --> 00:19:56.000]  這位神學家這位牧師
[00:19:56.000 --> 00:20:00.000]  他沒有見過耶穌基督的復活
[00:20:00.000 --> 00:20:04.000]  但是他是堅信耶穌基督的復活
[00:20:04.000 --> 00:20:06.000]  並且是經歷
[00:20:06.000 --> 00:20:12.000]  活出耶穌基督復活的大能
[00:20:12.000 --> 00:20:15.000]  除了這位德國的牧師之外
[00:20:15.000 --> 00:20:18.000]  在香港其實如果你細心留意
[00:20:18.000 --> 00:20:21.000]  我們周圍也有很多這類的故事
[00:20:21.000 --> 00:20:25.000]  不過在這裡讓我提一個大家熟悉的故事
[00:20:25.000 --> 00:20:31.000]  十四年前的謝遠文醫生是其中一位
[00:20:31.000 --> 00:20:34.000]  當他的丈夫離世之後
[00:20:34.000 --> 00:20:36.000]  他心裡憂傷
[00:20:36.000 --> 00:20:41.000]  他也不明白神為什麼要他丈夫離開
[00:20:41.000 --> 00:20:44.000]  後來他要幫別人
[00:20:44.000 --> 00:20:47.000]  他醫治非典型的肺炎
[00:20:47.000 --> 00:20:50.000]  但是自己又染病
[00:20:50.000 --> 00:20:53.000]  在他患病的時候是很難呼吸
[00:20:53.000 --> 00:20:55.000]  我不知道你們有沒有試過
[00:20:55.000 --> 00:20:58.000]  呼吸困難是何等的辛苦
[00:20:58.000 --> 00:21:00.000]  呼吸困難好像窒息一樣
[00:21:00.000 --> 00:21:02.000]  極其痛苦
[00:21:02.000 --> 00:21:05.000]  但是他竟然沒有什麼怨言
[00:21:05.000 --> 00:21:08.000]  沒有質疑為什麼他救人
[00:21:08.000 --> 00:21:10.000]  神沒有保守他
[00:21:10.000 --> 00:21:12.000]  他反而是更加的親近主
[00:21:12.000 --> 00:21:15.000]  他對神有堅定的信
[00:21:15.000 --> 00:21:18.000]  他是相信復活
[00:21:18.000 --> 00:21:21.000]  所以他知道
[00:21:21.000 --> 00:21:25.000]  他說那叫主耶穌基督復活的
[00:21:25.000 --> 00:21:32.000]  也必叫他和耶穌基督一同的復活
[00:21:32.000 --> 00:21:37.000]  謝醫生從來沒有見過耶穌基督的復活
[00:21:37.000 --> 00:21:41.000]  他沒有見過復活的耶穌基督
[00:21:41.000 --> 00:21:45.000]  但是他相信耶穌基督的復活
[00:21:45.000 --> 00:21:48.000]  他經歷耶穌基督的復活
[00:21:48.000 --> 00:21:51.000]  有位神學院的老師帶領他的學生
[00:21:51.000 --> 00:21:54.000]  去到海地做兩次的短宣
[00:21:54.000 --> 00:21:57.000]  海地是一個很貧窮的國家
[00:21:57.000 --> 00:22:02.000]  人均年收入是478美元
