
[00:00:00.000 --> 00:00:02.500]  各位弟兄姊妹,早上平安!
[00:04:42.100 --> 00:04:46.300]  祭司有祭司的職務,不能夠越過這樣的界限。
[00:04:46.300 --> 00:04:49.500]  沒想到這位君王烏西亞,
[00:04:49.500 --> 00:04:53.800]  覺得自己是如此的強盛,就開始驕傲起來,
[00:04:53.800 --> 00:04:57.300]  要在殿裏面的香壇上燒香。
[00:04:57.300 --> 00:04:58.300]  聖經裏面告訴我們說,
[00:04:58.300 --> 00:05:01.500]  亞撒利亞和八十位勇敢的祭司,
[00:05:01.500 --> 00:05:04.400]  只要攔住他都攔不住,
[00:05:04.400 --> 00:05:06.300]  他覺得他什麼都可以做。
[00:05:06.300 --> 00:05:10.400]  沒想到他發怒,正想要上去燒香的時候,
[00:05:10.400 --> 00:05:16.800]  神就懲罰了他,他馬上長了大麻風。
[00:05:16.800 --> 00:05:19.800]  然後在最後第二十一節,
[00:05:19.800 --> 00:05:24.600]  就爲烏西亞的義生寫下了這樣的一個寫照,
[00:05:24.600 --> 00:05:28.300]  烏西亞王長大麻風至到死日,
[00:05:28.300 --> 00:05:31.300]  因此住在別的宮裏,與猶華的殿隔絕,
[00:05:31.300 --> 00:05:35.300]  他兒子月旦管理家事,治理國民。
[00:05:35.300 --> 00:05:39.300]  他有好的開始,但是卻沒有好的結束。
[00:05:39.300 --> 00:05:43.100]  原因在哪裏?是因爲他心高氣傲,
[00:05:43.100 --> 00:05:46.400]  行事邪僻,藐視耶和華的律法。
[00:05:46.400 --> 00:05:50.000]  所以我們千萬要記得,驕傲是不得的。
[00:05:50.000 --> 00:05:51.000]  聖經告訴我們說,
[00:05:51.000 --> 00:05:55.400]  敗壞之先人心驕傲,千萬不能驕傲,
[00:05:55.400 --> 00:05:57.100]  無論你是功成名就,
[00:05:57.100 --> 00:05:58.900]  多麼的強盛,多麼的偉大,
[00:05:58.900 --> 00:06:01.300]  千萬記得一定要謙卑。
[00:06:01.300 --> 00:06:02.400]  因爲聖經告訴我們說,
[00:06:02.400 --> 00:06:08.300]  神阻擋驕傲的人,是恩給謙卑的人。
[00:06:08.300 --> 00:06:09.500]  因此你可以想象,
[00:06:09.500 --> 00:06:11.700]  這樣一個偉大的王,
[00:06:11.700 --> 00:06:15.700]  68歲,治理耶路撒冷52年,
[00:06:15.700 --> 00:06:17.100]  他在這樣離開的時候,
[00:06:17.100 --> 00:06:20.600]  整個國家陷入到一種驚慌的狀況。
[00:06:20.600 --> 00:06:23.600]  身爲神的先知以賽亞,
[00:06:23.600 --> 00:06:24.800]  身爲神的代言人,
[00:06:24.800 --> 00:06:27.100]  要向百姓說什麼話呢?
[00:06:27.100 --> 00:06:30.300]  到底他的兒子月旦是否能夠繼承他父親
[00:06:30.300 --> 00:06:33.000]  這樣一個偉大過去的作爲,
[00:06:33.000 --> 00:06:37.200]  來繼續能夠治理猶大國呢?
[00:06:37.200 --> 00:06:38.900]  百姓人心惶惶,
[00:06:38.900 --> 00:06:40.200]  不知該怎麼辦。
[00:06:40.200 --> 00:06:43.400]  因此整個國家就陷入到危機裏面。
[00:06:43.400 --> 00:06:46.200]  如果是你,你會怎麼辦?
[00:06:46.200 --> 00:06:49.300]  我們先來看看整個世界的局面,
[00:06:49.300 --> 00:06:51.000]  不是在危機裏面嗎?
[00:06:51.000 --> 00:06:55.300]  上個禮拜當俄羅斯入侵烏克蘭的時候,
[00:06:55.300 --> 00:06:59.900]  看到整個國際真的是馬上陷入到一種危機當中,
[00:06:59.900 --> 00:07:02.100]  不知道該怎麼辦。
[00:07:02.100 --> 00:07:04.300]  看看美國也是如此,
[00:07:04.300 --> 00:07:07.600]  通貨膨脹讓許多人陷入到經濟的危機,
[00:07:07.600 --> 00:07:10.500]  因此也引起了許多婚姻家庭裏面的危機,
[00:07:10.500 --> 00:07:14.900]  可能你的生命也陷入到你生命中的危機,
[00:07:14.900 --> 00:07:16.600]  可能是中年危機。
[00:07:16.600 --> 00:07:19.000]  你會怎麼辦?
[00:07:19.000 --> 00:07:21.200]  以賽亞該怎麼辦?
[00:07:21.200 --> 00:07:23.300]  今天我們從他的經歷當中來學習
[00:07:23.300 --> 00:07:26.100]  如何在危機當中能夠經歷神,
[00:07:26.100 --> 00:07:27.800]  能夠重新認識神。
[00:07:27.800 --> 00:07:29.800]  從上面三方面來思想。
[00:07:29.800 --> 00:07:34.600]  首先第一,你要知道在危機中神沒有丟棄你。
[00:07:34.600 --> 00:07:39.100]  告訴旁邊的人說,在危機中神沒有丟棄你。
[00:07:39.100 --> 00:07:41.700]  這是非常基礎、非常基本的認識。
[00:07:41.700 --> 00:07:42.700]  爲什麼呢?
[00:07:42.700 --> 00:07:44.100]  通常在危機當中的時候,
[00:07:44.100 --> 00:07:45.800]  我們會只是看看我們的環境,
[00:07:45.800 --> 00:07:46.800]  看看我們自己,
[00:07:46.800 --> 00:07:49.200]  我們覺得特別的孤單。
[00:07:49.200 --> 00:07:50.400]  當你破產的時候,
[00:07:50.400 --> 00:07:52.000]  當你走投無路的時候,
[00:07:52.000 --> 00:07:55.600]  親朋友、好友都離開了你,
[00:07:55.600 --> 00:07:57.100]  衆叛親離。
[00:07:57.100 --> 00:07:59.600]  在這個時候你感覺到特別的孤單,
[00:07:59.600 --> 00:08:01.300]  覺得真的沒有人在關心你,
[00:08:01.300 --> 00:08:02.600]  沒有人在幫助你,
[00:08:02.600 --> 00:08:05.300]  然後魔鬼也會落井下石,
[00:08:05.300 --> 00:08:06.800]  給你很多負面的話,
[00:08:06.800 --> 00:08:08.500]  你感覺到特別的孤單。
[00:08:08.500 --> 00:08:09.700]  就在這個時候,
[00:08:09.700 --> 00:08:13.600]  神讓以賽亞透過一個異象,
[00:08:13.600 --> 00:08:16.200]  他能夠進入到神的殿中,
[00:08:16.200 --> 00:08:18.200]  看見神的寶座,
[00:08:18.200 --> 00:08:20.600]  看見神坐在高高的寶座上,
[00:08:20.600 --> 00:08:23.800]  衣裳隨下遮滿聖殿。
[00:08:23.800 --> 00:08:25.500]  所以還是告訴他說,
[00:08:25.500 --> 00:08:30.500]  在危機當中,你要知道我沒有丟棄你。
[00:08:30.500 --> 00:08:32.100]  這是當你在危機當中的時候,
[00:08:32.100 --> 00:08:35.300]  你要記得的一個非常重要的事情,
[00:08:35.300 --> 00:08:38.000]  神永遠不丟棄你。
[00:08:38.000 --> 00:08:43.700]  神爲什麼允許以賽亞看到這樣的異象呢?
[00:08:43.700 --> 00:08:45.900]  因爲他知道人一般的反應,
[00:08:45.900 --> 00:08:47.300]  面對危機的時候,
[00:08:47.300 --> 00:08:48.600]  大概有三方面的反應。
[00:08:48.600 --> 00:08:51.100]  第一個反應是什麼?怨天憂人。
[00:08:51.100 --> 00:08:55.500]  壞壞壞,爲什麼是我呢?
[00:08:55.500 --> 00:08:57.500]  爲什麼不是他,爲什麼是我?
[00:08:57.500 --> 00:08:59.700]  我就是這麼倒黴。
[00:08:59.700 --> 00:09:03.200]  第二個反應是什麼?就是手忙腳亂。
[00:09:03.200 --> 00:09:05.700]  焦頭爛額,想找朋友幫助,
[00:09:05.700 --> 00:09:07.500]  想聯繫什麼的關係,
[00:09:07.500 --> 00:09:09.400]  走投無路,不知道該如何是好,
[00:09:09.400 --> 00:09:11.000]  手忙腳亂。
[00:09:11.000 --> 00:09:13.100]  第三個反應是什麼?
[00:09:13.100 --> 00:09:17.800]  既然找不到幫助,就自暴自棄。
[00:09:17.800 --> 00:09:21.200]  分了算了,離了就算了,
[00:09:21.200 --> 00:09:24.400]  死了就算了吧,大不了。
[00:09:24.400 --> 00:09:27.000]  所以我們就自暴自棄。
[00:09:27.000 --> 00:09:29.500]  當我們有這樣的一般的回應的時候,
[00:09:29.500 --> 00:09:30.800]  結果是什麼?
[00:09:30.800 --> 00:09:34.000]  茶飯不思,弄到你胃痛。
[00:09:34.000 --> 00:09:36.600]  難道你真的是心情沮喪,
[00:09:36.600 --> 00:09:40.000]  得了憂鬱症,躁鬱症,各種病症都來?
[00:09:40.000 --> 00:09:42.000]  我們信靠耶穌基督的人,
[00:09:42.000 --> 00:09:45.400]  我們要拒絕這一般的回應,阿們?
[00:09:45.400 --> 00:09:46.900]  那我們要怎麼辦呢?
[00:09:46.900 --> 00:09:50.500]  我們來到神的面前,就好像以賽亞一樣,
[00:09:50.500 --> 00:09:52.900]  看見神坐在高高的寶座上,
[00:09:52.900 --> 00:09:54.900]  知道神沒有離棄你,
[00:09:54.900 --> 00:09:56.000]  因此你要怎麼樣?
[00:09:56.000 --> 00:09:58.800]  你要放手交給神。
[00:09:58.800 --> 00:10:02.100]  告訴旁邊的人說要放手交給神。
[00:10:02.100 --> 00:10:03.600]  這是我們坦誠聽的一句話,
[00:10:03.600 --> 00:10:06.900]  Let go and let God.
[00:10:06.900 --> 00:10:08.600]  你說爲什麼要Let go呢?
[00:10:08.600 --> 00:10:10.600]  爲什麼要放手呢?
[00:10:10.600 --> 00:10:12.500]  你不放手你能夠做什麼?
[00:10:12.500 --> 00:10:15.500]  你自己沒有辦法解決你目前所在的困境,
[00:10:15.500 --> 00:10:17.500]  所在的危機,
[00:10:17.500 --> 00:10:19.200]  你只好放手,別人也不能夠幫助你,
[00:10:19.200 --> 00:10:20.800]  那你放手吧。
[00:10:20.800 --> 00:10:23.000]  那爲什麼要Let God呢?
[00:10:23.000 --> 00:10:26.000]  因爲只有神,
[00:10:26.000 --> 00:10:27.900]  祂知道你的需要,
[00:10:27.900 --> 00:10:30.300]  只有神祂能夠幫助你,
[00:10:30.300 --> 00:10:34.100]  只有神祂能夠願意幫助你。
[00:10:34.100 --> 00:10:36.800]  如果你緊緊地抓住不放的時候,
[00:10:36.800 --> 00:10:39.700]  神要幫助你的話也無從找手。
[00:10:39.700 --> 00:10:41.600]  你要Let go,
[00:10:41.600 --> 00:10:44.600]  讓神把祂的手放在你的手上,
[00:10:44.600 --> 00:10:47.500]  帶領你走出你的困境,
[00:10:47.500 --> 00:10:50.900]  走出你的危機。
[00:10:50.900 --> 00:10:54.100]  聖經裏面的但依利是我們最好的榜樣。
[00:10:54.100 --> 00:10:57.100]  他在異國他鄉里面因爲有祝福神的同在,
[00:10:57.100 --> 00:10:58.500]  步步高昇,
[00:10:58.500 --> 00:11:05.200]  正到他全國在當時的尼普賈尼沙王統治底下的最高的職位,
[00:11:05.200 --> 00:11:09.900]  三個總長要管這些總督。
[00:11:09.900 --> 00:11:13.100]  沒想到其他的同儕就因此嫉妒他,
[00:11:13.100 --> 00:11:14.300]  想要來陷害他,
[00:11:14.300 --> 00:11:15.800]  但是卻在他的生活裏面,
[00:11:15.800 --> 00:11:17.300]  在他的禮事方面,
[00:11:17.300 --> 00:11:19.500]  完全找不到他誤國的把柄。
[00:11:19.500 --> 00:11:23.000]  只有在他的宗教的事情上,
[00:11:23.000 --> 00:11:26.000]  他們想到一個非常惡毒的計謀,
[00:11:26.000 --> 00:11:27.400]  要來陷害他。
[00:11:27.400 --> 00:11:28.200]  什麼的計謀呢?
[00:11:28.200 --> 00:11:31.300]  我們看看《大義禮書》第六章第六到第八節。
[00:11:31.300 --> 00:11:34.300]  於是總長和總督紛紛聚集來見王說,
[00:11:34.300 --> 00:11:36.500]  願大禮勿完,萬歲!
[00:11:36.500 --> 00:11:41.100]  國中的總長、欽差、總督、某侍和巡撫彼此善意。
[00:11:41.100 --> 00:11:42.900]  當然沒有跟大義禮善意了。
[00:11:42.900 --> 00:11:44.500]  要立一條堅定的禁令,
[00:11:44.500 --> 00:11:48.200]  三十日內不許何人落在碗以外,
[00:11:48.200 --> 00:11:51.100]  或向神或向人求什麼?
[00:11:51.100 --> 00:11:53.600]  記得大義禮是一個虔誠、敬畏神的人,
[00:11:53.600 --> 00:11:55.600]  不能夠向任何人跪拜的,
[00:11:55.600 --> 00:11:56.700]  只有向神跪拜的,
[00:11:56.700 --> 00:11:58.200]  就必扔在什麼?
[00:11:58.200 --> 00:12:00.500]  屍子坑中。
[00:12:00.500 --> 00:12:02.500]  完了,現在求你立這禁令,
[00:12:02.500 --> 00:12:05.800]  加蓋玉璽,使禁令絕不更改,
[00:12:05.800 --> 00:12:08.500]  照馬代和波斯人的例是不可更改的。
[00:12:08.500 --> 00:12:09.500]  換句話說,他們說,
[00:12:09.500 --> 00:12:12.900]  你看,大義禮,你死定了,
[00:12:12.900 --> 00:12:16.100]  你肯定要成爲獅子的午餐了。
[00:12:16.100 --> 00:12:22.200]  他們就是一心想要殺掉他們的眼中釘,大義禮。
[00:12:22.200 --> 00:12:24.900]  你想想看,如果你是大義禮的話,你會怎麼辦?
[00:12:24.900 --> 00:12:28.600]  怨天憂人嗎?
[00:12:28.600 --> 00:12:30.400]  手忙腳亂嗎?
[00:12:30.400 --> 00:12:31.600]  自暴自棄嗎?
[00:12:31.600 --> 00:12:34.300]  感謝主大義禮沒有一般人的反應,
[00:12:34.300 --> 00:12:40.500]  但是他卻以平常心去面對他生命中最大的危機。
[00:12:40.500 --> 00:12:41.600]  他怎麼做呢?
[00:12:41.600 --> 00:12:43.400]  非常喜歡第六章第十節。
[00:12:43.400 --> 00:12:45.500]  你看看,他說,大義禮知道這禁令,
[00:12:45.500 --> 00:12:47.400]  蓋了玉璽,就到自己家裏,
[00:12:47.400 --> 00:12:50.400]  他樓上的窗戶向着耶路撒冷是開的,
[00:12:50.400 --> 00:12:52.200]  換句話說,是他禱告的密室,
[00:12:52.200 --> 00:12:55.200]  是他每天餘生獨處清靜的地方,
[00:12:55.200 --> 00:13:01.600]  一日三次雙系跪在他身面前做什麼?
[00:13:01.600 --> 00:13:06.200]  禱告還有什麼?感謝與肅禪一樣。
[00:13:06.200 --> 00:13:09.600]  你說,怎麼還能夠感謝啊?
[00:13:09.600 --> 00:13:14.400]  你快成爲師子的午餐或者早餐,還感謝什麼?
[00:13:14.400 --> 00:13:17.800]  如果你平常不禱告,平常不感謝的話,
[00:13:17.800 --> 00:13:21.200]  大難臨頭的時候,你根本不會感謝。
[00:13:21.200 --> 00:13:23.600]  還有什麼可以感謝的?
[00:13:23.600 --> 00:13:27.400]  但是大義禮,他像晚餐一樣,
[00:13:27.400 --> 00:13:32.400]  你平常心,到了他餘生獨處約會的地方,
[00:13:32.400 --> 00:13:35.600]  關起門來,打開窗口,面向耶路撒冷,
[00:13:35.600 --> 00:13:40.400]  一天三次照樣地感謝詐美主,敬拜詐美主。
[00:13:40.400 --> 00:13:43.000]  Hallelujah!他在做什麼?
[00:13:43.000 --> 00:13:46.900]  他在Let go,然後Let God。
[00:13:46.900 --> 00:13:49.800]  他在放手,交給神。
[00:13:49.800 --> 00:13:52.500]  神拿我這個事情,我沒辦法。
[00:13:52.500 --> 00:13:54.700]  師子的口我也沒辦法。
[00:13:54.700 --> 00:13:58.100]  但是主啊,你有辦法,就交給你好了。
[00:13:58.100 --> 00:14:03.200]  我還是來敬拜詐美,來感謝,來禱告。
[00:14:03.200 --> 00:14:07.600]  上個禮拜當烏克蘭被俄羅斯入侵的時候,
[00:14:07.600 --> 00:14:12.000]  全世界的人都在爲烏克蘭來禱告,特別是我們基督徒。
[00:14:12.000 --> 00:14:13.600]  大家爲他們守望禱告,
[00:14:13.600 --> 00:14:16.100]  當中有許多我們的弟兄姐妹,
[00:14:16.100 --> 00:14:19.000]  我們都在爲烏克蘭來守望禱告。
[00:14:19.000 --> 00:14:23.200]  這幾天在網路上瘋傳的一張相片,令我看得非常感動。
[00:14:23.200 --> 00:14:27.400]  甚至你可能也看到,就在這樣一個危難的時刻,
[00:14:27.400 --> 00:14:32.800]  國家面臨極大要被俄羅斯侵佔的危機當中,
[00:14:32.800 --> 00:14:35.700]  俄羅斯的烏克蘭信徒做什麼呢?
[00:14:35.700 --> 00:14:37.700]  看看這張相片。
[00:14:37.700 --> 00:14:42.300]  跪在雪地中,同心禱告。
[00:14:42.300 --> 00:14:46.400]  跪在雪地中,禱告感謝主。
[00:14:46.400 --> 00:14:50.300]  與樹場一樣,他們在做什麼?
[00:14:50.300 --> 00:14:52.200]  他們在Let go。
[00:14:52.200 --> 00:14:53.800]  他們在做什麼?
[00:14:53.800 --> 00:14:56.100]  他們在Let go。
[00:14:56.100 --> 00:14:59.000]  放手,交給神。
[00:14:59.000 --> 00:15:01.600]  現在你在困境當中嗎?
[00:15:01.600 --> 00:15:05.200]  現在你在家庭、婚姻裏面危機嗎?
[00:15:05.200 --> 00:15:08.200]  是你的事業、經濟上的危機嗎?
[00:15:08.200 --> 00:15:11.700]  不要再掙扎了吧,Let go。
[00:15:11.700 --> 00:15:14.500]  放手,交給神。
[00:15:14.500 --> 00:15:18.400]  祂是那位坐在高高的寶座上,
[00:15:18.400 --> 00:15:23.000]  祂永遠不丟棄你,因爲祂愛你。
[00:15:23.000 --> 00:15:26.000]  那爲什麼我們要Let go and Let God呢?
[00:15:26.000 --> 00:15:27.600]  第二,我們非常重要的,
[00:15:27.600 --> 00:15:30.300]  因爲我們相信在危機中,
[00:15:30.300 --> 00:15:32.700]  神仍然在掌權。
[00:15:32.700 --> 00:15:34.600]  一起講一遍來。
[00:15:34.600 --> 00:15:39.900]  現在在危機中,神仍然在掌權。
[00:15:39.900 --> 00:15:42.400]  這是我們每位信靠神兒女的人,
[00:15:42.400 --> 00:15:44.200]  我們最基本的信念,
[00:15:44.200 --> 00:15:48.400]  我們的神是永遠坐在寶座上的。
[00:15:48.400 --> 00:15:50.900]  當地上的寶座騰空出來的時候,
[00:15:50.900 --> 00:15:53.400]  人民慌張驚慌不知所措的時候,
[00:15:53.400 --> 00:15:55.600]  連先知以賽都不知道該怎麼辦的時候,
[00:15:55.600 --> 00:15:56.700]  神讓他們看見什麼?
[00:15:56.700 --> 00:15:59.100]  有一位寶座,是耶和華,
[00:15:59.100 --> 00:16:03.100]  坐在那高高的寶座上。
[00:16:03.100 --> 00:16:08.000]  一扇錘下遮滿聖殿,
[00:16:08.000 --> 00:16:10.800]  薩達佛在那裏飛翔,
[00:16:10.800 --> 00:16:14.300]  大聲地喊叫說,聖哉!聖哉!聖哉!
[00:16:14.300 --> 00:16:20.600]  萬君之耶和華,祂的榮光充滿全地。
[00:16:20.600 --> 00:16:21.800]  神就告訴以賽亞說,
[00:16:21.800 --> 00:16:24.300]  嘿,我在掌權啊,
[00:16:24.300 --> 00:16:26.300]  你還擔心什麼?
[00:16:26.300 --> 00:16:27.100]  你還吵什麼?
[00:16:27.100 --> 00:16:29.100]  現在我在掌權啊,
[00:16:29.100 --> 00:16:31.500]  我仍然坐在寶座上,
[00:16:31.500 --> 00:16:36.600]  沒有任何的事情可以驚動我。
[00:16:36.600 --> 00:16:38.900]  因此,在危機當中,
[00:16:38.900 --> 00:16:43.000]  我們要重新來認識我們的神。
[00:16:43.000 --> 00:16:44.800]  以賽亞怎麼重新認識神呢?
[00:16:44.800 --> 00:16:48.000]  三方面,首先,聖哉!聖哉!聖哉!
[00:16:48.000 --> 00:16:49.300]  我們的神是什麼?
[00:16:49.300 --> 00:16:50.900]  聖潔的神。
[00:16:50.900 --> 00:16:52.600]  一起來說,我們的神是什麼?
[00:16:52.600 --> 00:16:53.800]  聖潔的神。
[00:16:53.800 --> 00:16:57.100]  聖潔在原文的意思就是分別出來的意思,
[00:16:57.100 --> 00:16:59.600]  就是與衆不同,獨一無二,
[00:16:59.600 --> 00:17:01.700]  唯有祂是那位完全聖潔,
[00:17:01.700 --> 00:17:03.500]  祂的審判是完全的公義,
[00:17:03.500 --> 00:17:07.600]  祂是那位完全沒有任何神可以跟祂一同比較的,
[00:17:07.600 --> 00:17:08.700]  完全聖潔的。
[00:17:08.700 --> 00:17:10.000]  那爲什麼要講三次呢?
[00:17:10.000 --> 00:17:12.600]  聖哉!聖哉!聖哉!
[00:17:12.600 --> 00:17:18.900]  其實我們在英文中文有不同的語言來做比較,對不對?
[00:17:18.900 --> 00:17:22.200]  當你看到一個漂亮的女子,你說漂亮。
[00:17:22.200 --> 00:17:24.300]  更漂亮的女子的時候,你說什麼?
[00:17:24.300 --> 00:17:25.500]  更漂亮。
[00:17:25.500 --> 00:17:27.300]  看到一個比更漂亮更漂亮的女子,
[00:17:27.300 --> 00:17:29.500]  你怎麼說?最漂亮。
[00:17:29.500 --> 00:17:32.200]  當你看到,在猶太人裏面,
[00:17:32.200 --> 00:17:35.400]  當你看到一個漂亮的女子,你說漂亮。
[00:17:35.400 --> 00:17:38.900]  看到另外一個女子,你說哇,漂亮漂亮。
[00:17:38.900 --> 00:17:45.300]  當你看到我的師母的時候,你說漂亮漂亮漂亮。
[00:17:45.300 --> 00:17:48.200]  漂亮到不能夠比較啊。
[00:17:48.200 --> 00:17:50.700]  我們認識聖潔到不能比較。
[00:17:50.700 --> 00:17:53.700]  你要重新認識祂。
[00:17:53.700 --> 00:17:55.900]  祂是那位坐在高高的寶座上,
[00:17:55.900 --> 00:17:58.500]  祂是那位完全聖潔的神,
[00:17:58.500 --> 00:18:00.800]  無人可以與祂相比的神。
[00:18:00.800 --> 00:18:02.300]  然後第二,祂是什麼?
[00:18:02.300 --> 00:18:05.800]  祂是萬君之友華。
