
[00:00:00.000 --> 00:00:02.800]  我們在聽聖經話語之前一起祈禱
[00:02:17.200 --> 00:02:19.400]  分別送去不同的地方
[00:02:19.400 --> 00:02:23.600]  第一棵樹很想成為一個寶盒
[00:02:23.800 --> 00:02:26.800]  被送到一個木匠的手上
[00:02:26.800 --> 00:02:31.000]  這個木匠也很高興見到這棵木材
[00:02:31.000 --> 00:02:33.600]  不過木匠弄啊弄 弄啊弄
[00:02:33.600 --> 00:02:36.400]  沒有把它弄成一個藏寶盒
[00:02:36.400 --> 00:02:39.000]  只是把它弄成一個木箱
[00:02:39.000 --> 00:02:42.000]  用來給動物擺糧食
[00:02:42.000 --> 00:02:44.200]  第二棵樹
[00:02:44.200 --> 00:02:46.000]  被送去造船廠
[00:02:46.000 --> 00:02:49.200]  他很高興自己會成為大船
[00:02:49.200 --> 00:02:53.600]  不過員工發現自己不是一隻大船
[00:02:53.800 --> 00:02:55.400]  只是一隻小船
[00:02:55.400 --> 00:02:57.600]  他有點失望
[00:02:57.600 --> 00:03:00.600]  第三棵樹更加覺得奇怪
[00:03:00.600 --> 00:03:03.600]  工廠將它鋸成一條條的木條
[00:03:03.600 --> 00:03:05.800]  然後放在倉庫裏面
[00:03:05.800 --> 00:03:10.600]  他不明白為何天父不讓他的願望實現
[00:03:10.600 --> 00:03:13.200]  過了一段長的時間
[00:03:13.200 --> 00:03:14.600]  有一天
[00:03:14.600 --> 00:03:19.600]  變成這個食物箱的木樹
[00:03:19.600 --> 00:03:22.600]  他發現有一對父母
[00:03:22.800 --> 00:03:27.600]  將一個寶寶放在這個食物箱裏面
[00:03:27.600 --> 00:03:31.600]  你知不知道他是誰?
[00:03:31.600 --> 00:03:34.600]  第二棵樹
[00:03:34.600 --> 00:03:36.600]  他有一天發現
[00:03:36.600 --> 00:03:38.600]  來了一班年青人
[00:03:38.600 --> 00:03:42.600]  其中一個在遇到大風浪的時候
[00:03:42.600 --> 00:03:44.200]  他站起來
[00:03:44.200 --> 00:03:45.400]  他罵那些風
[00:03:45.400 --> 00:03:47.600]  停啊 安靜啊
[00:03:47.600 --> 00:03:49.600]  突然間全部平靜了
[00:03:49.800 --> 00:03:53.600]  這隻小漁船覺得很驚訝
[00:03:53.600 --> 00:03:55.600]  他雖然做不到大船
[00:03:55.600 --> 00:04:00.600]  他卻是載著全世界最厲害做天地的君王
[00:04:00.600 --> 00:04:02.600]  是誰?
[00:04:02.600 --> 00:04:04.600]  第三棵樹
[00:04:04.600 --> 00:04:06.600]  終於從倉庫拿出來
[00:04:06.600 --> 00:04:10.600]  木條鋸成一個十字架
[00:04:10.600 --> 00:04:12.600]  這棵樹很傷心
[00:04:12.600 --> 00:04:15.600]  為何自己會變成殺人的工具
[00:04:15.600 --> 00:04:18.600]  而且死在上面的人是沒有罪的
[00:04:18.800 --> 00:04:20.600]  他很傷心
[00:04:20.600 --> 00:04:22.600]  直到有一天他知道
[00:04:22.600 --> 00:04:25.600]  這個在十字架上死去的人
[00:04:25.600 --> 00:04:27.600]  神讓他復活
[00:04:27.600 --> 00:04:30.600]  他明白到將來別人看到他
[00:04:30.600 --> 00:04:34.600]  就會想起神
[00:04:34.600 --> 00:04:36.600]  這三棵樹
[00:04:36.600 --> 00:04:40.600]  他們的夢想好像沒有實現
[00:04:40.600 --> 00:04:42.600]  但神卻是用他們的夢想
[00:04:42.600 --> 00:04:45.600]  成就更大的事
[00:04:45.600 --> 00:04:47.600]  我不知道我們當中的小朋友
[00:04:47.800 --> 00:04:49.600]  有沒有想過將來長大
[00:04:49.600 --> 00:04:51.600]  要做些什麼事
[00:04:51.600 --> 00:04:53.600]  你去做夢
[00:04:53.600 --> 00:04:54.600]  你去夢想
[00:04:54.600 --> 00:04:59.600]  神會讓你的夢想在他的計劃裡使用你
[00:04:59.600 --> 00:05:00.600]  大朋友
[00:05:00.600 --> 00:05:02.600]  你去到什麼年紀都好
[00:05:02.600 --> 00:05:05.600]  你仍然可以向神求
[00:05:05.600 --> 00:05:07.600]  仍然可以為神做事
[00:05:07.600 --> 00:05:10.600]  今天我們也會藉著聖經
[00:05:10.600 --> 00:05:14.600]  去聽聽耶穌在十二歲的時候
[00:05:14.800 --> 00:05:23.600]  他怎樣去領受天父安排給他的任務
[00:05:23.600 --> 00:05:25.600]  我想問問大家
[00:05:25.600 --> 00:05:27.600]  在聖經裡面
[00:05:27.600 --> 00:05:31.600]  記載的耶穌第一句話是什麼話
[00:05:31.600 --> 00:05:35.600]  是不是「神愛世人」
[00:05:35.600 --> 00:05:38.600]  是不是「天國近了」
[00:05:38.600 --> 00:05:41.600]  是不是「來跟從我」
[00:05:41.600 --> 00:05:43.600]  通通都不是
[00:05:43.800 --> 00:05:46.600]  而是我們今天讀的路加福音這一句
[00:05:46.600 --> 00:05:48.600]  你打開聖經
[00:05:48.600 --> 00:05:52.600]  路加福音第二章
[00:05:52.600 --> 00:05:57.600]  記載了耶穌在十二歲所說的第一句話
[00:05:57.600 --> 00:05:59.600]  四十九節
[00:05:59.600 --> 00:06:01.600]  我請你幫我讀
[00:06:01.600 --> 00:06:02.600]  預備起
[00:06:02.600 --> 00:06:06.600]  「他說:為什麼教我呢
[00:06:06.600 --> 00:06:11.600]  你們不知道我已歲在我父的家裡嗎」
[00:06:11.800 --> 00:06:17.600]  這一句就是耶穌在聖經裡面記載的第一句話
[00:06:17.600 --> 00:06:20.600]  要找就是有失去過
[00:06:20.600 --> 00:06:21.600]  發生什麼事呢
[00:06:21.600 --> 00:06:23.600]  整件事你看回聖經
[00:06:23.600 --> 00:06:25.600]  約瑟和瑪利亞這對父母
[00:06:25.600 --> 00:06:29.600]  帶著十二歲的耶穌一起上耶路撒冷
[00:06:29.600 --> 00:06:32.600]  要過一個很盛大的逾越節
[00:06:32.600 --> 00:06:33.600]  四十三節那裡說
[00:06:33.600 --> 00:06:35.600]  過完節之後他們回家了
[00:06:35.600 --> 00:06:37.600]  走著走著走到一半
[00:06:37.600 --> 00:06:38.600]  走了一天
[00:06:38.800 --> 00:06:42.600]  發現耶穌不見了
[00:06:42.600 --> 00:06:44.600]  我想問一下在座的父母
[00:06:44.600 --> 00:06:47.600]  你的孩子要離開視線多久你才發現呢
[00:06:47.600 --> 00:06:49.600]  我是用秒計的
[00:06:49.600 --> 00:06:52.600]  一天
[00:06:52.600 --> 00:06:53.600]  有沒有搞錯啊
[00:06:53.600 --> 00:06:54.600]  如果現在上網
[00:06:54.600 --> 00:06:56.600]  馬上被人圍攻了
[00:06:56.600 --> 00:06:59.600]  古代的社會有個特別的
[00:06:59.600 --> 00:07:02.600]  他們在遠行或者聚集的時候
[00:07:02.600 --> 00:07:04.600]  男士還男士行
[00:07:04.600 --> 00:07:06.600]  女士還女士行
[00:07:06.600 --> 00:07:08.600]  小孩子還小孩子
[00:07:08.800 --> 00:07:12.600]  差不多大家家庭會早回到一起
[00:07:12.600 --> 00:07:15.600]  在路程當中有休息
[00:07:15.600 --> 00:07:18.600]  耶穌的父母可能在想
[00:07:18.600 --> 00:07:20.600]  由那撒勒走去耶路撒冷
[00:07:20.600 --> 00:07:21.600]  四天的山路
[00:07:21.600 --> 00:07:24.600]  這四天都沒事
[00:07:24.600 --> 00:07:25.600]  去到耶路撒冷
[00:07:25.600 --> 00:07:26.600]  過整個逾越節
[00:07:26.600 --> 00:07:27.600]  要八天這麼多
[00:07:27.600 --> 00:07:28.600]  沒事啊
[00:07:28.600 --> 00:07:29.600]  大家都在一起
[00:07:29.600 --> 00:07:31.600]  回去的那一程都是四天
[00:07:31.600 --> 00:07:32.600]  沒事的
[00:07:32.600 --> 00:07:34.600]  以為一定安全的
[00:07:34.600 --> 00:07:36.600]  但是就是這樣
[00:07:36.600 --> 00:07:38.600]  四十四節說走了一天
[00:07:38.800 --> 00:07:39.600]  去到黃昏的時候
[00:07:39.600 --> 00:07:41.600]  大家停下來休息
[00:07:41.600 --> 00:07:43.600]  父母才發現
[00:07:43.600 --> 00:07:44.600]  耶穌不見了
[00:07:44.600 --> 00:07:45.600]  沒有回來
[00:07:45.600 --> 00:07:46.600]  很緊急
[00:07:46.600 --> 00:07:48.600]  到處去找親戚
[00:07:48.600 --> 00:07:49.600]  去耶穌認識的朋友
[00:07:49.600 --> 00:07:51.600]  去鄉里找他
[00:07:51.600 --> 00:07:52.600]  都找不到
[00:07:52.600 --> 00:07:54.600]  第二天一早
[00:07:54.600 --> 00:07:56.600]  馬上反過來
[00:07:56.600 --> 00:07:58.600]  走回去耶路撒冷
[00:07:58.600 --> 00:08:00.600]  又用了一天
[00:08:00.600 --> 00:08:02.600]  你有沒有試過走失啊
[00:08:02.600 --> 00:08:04.600]  小朋友或者大朋友
[00:08:04.600 --> 00:08:07.600]  我就試過了
[00:08:07.800 --> 00:08:09.600]  我十一歲的時候
[00:08:09.600 --> 00:08:10.600]  試過一次走失
[00:08:10.600 --> 00:08:11.600]  當時我一家人
[00:08:11.600 --> 00:08:12.600]  爸爸媽媽
[00:08:12.600 --> 00:08:14.600]  我和妹妹
[00:08:14.600 --> 00:08:16.600]  剛剛搬到一個新的地方去住
[00:08:16.600 --> 00:08:17.600]  在這個新的地方
[00:08:17.600 --> 00:08:18.600]  我們要出發去一個地方
[00:08:18.600 --> 00:08:20.600]  參加一個活動
[00:08:20.600 --> 00:08:22.600]  要轉車的
[00:08:22.600 --> 00:08:24.600]  我們一家四個人出發
[00:08:24.600 --> 00:08:26.600]  去到轉車的車站
[00:08:26.600 --> 00:08:27.600]  地鐵站
[00:08:27.600 --> 00:08:28.600]  一開車門
[00:08:28.600 --> 00:08:29.600]  人很多
[00:08:29.600 --> 00:08:30.600]  四方八面
[00:08:30.600 --> 00:08:31.600]  湧了不同的人進來
[00:08:31.600 --> 00:08:32.600]  湧著湧著
[00:08:32.600 --> 00:08:33.600]  出了一個車門
[00:08:33.600 --> 00:08:34.600]  我發現
[00:08:34.600 --> 00:08:35.600]  爸爸媽媽和妹妹不見了
[00:08:35.800 --> 00:08:38.600]  怎麼找都找不到
[00:08:38.600 --> 00:08:39.600]  爸爸媽媽走失的時候
[00:08:39.600 --> 00:08:40.600]  或者你不見了
[00:08:40.600 --> 00:08:41.600]  爸爸媽媽
[00:08:41.600 --> 00:08:42.600]  小朋友應該怎麼做
[00:08:42.600 --> 00:08:43.600]  求助
[00:08:43.600 --> 00:08:44.600]  或者站在原地等
[00:08:44.600 --> 00:08:46.600]  我就選擇站在原地等
[00:08:46.600 --> 00:08:48.600]  等了五分鐘
[00:08:48.600 --> 00:08:49.600]  十分鐘
[00:08:49.600 --> 00:08:50.600]  十五分鐘
[00:08:50.600 --> 00:08:51.600]  二十分鐘
[00:08:51.600 --> 00:08:56.600]  為什麼不回來找我
[00:08:56.600 --> 00:08:58.600]  摸一摸自己的袋子
[00:08:58.600 --> 00:09:00.600]  有什麼呢
[00:09:00.600 --> 00:09:01.600]  有張車票
[00:09:01.600 --> 00:09:03.600]  是可以回程的
[00:09:03.800 --> 00:09:06.600]  以前的電池票
[00:09:06.600 --> 00:09:07.600]  還有一條鎖匙
[00:09:07.600 --> 00:09:10.600]  幸好爸爸媽媽給了我家裡的鎖匙
[00:09:10.600 --> 00:09:12.600]  我就拿著車票回程
[00:09:12.600 --> 00:09:13.600]  想想怎麼來的
[00:09:13.600 --> 00:09:15.600]  就坐車回去
[00:09:15.600 --> 00:09:17.600]  用鎖匙回家
[00:09:17.600 --> 00:09:20.600]  在家裡等
[00:09:20.600 --> 00:09:21.600]  過了一段很長的時間
[00:09:21.600 --> 00:09:23.600]  爸爸媽媽終於回家了
[00:09:23.600 --> 00:09:24.600]  他們非常緊張
[00:09:24.600 --> 00:09:25.600]  看到我
[00:09:25.600 --> 00:09:26.600]  你去了哪裡
[00:09:26.600 --> 00:09:27.600]  發生什麼事
[00:09:27.600 --> 00:09:29.600]  為什麼不跟著我
[00:09:29.600 --> 00:09:31.600]  四十三節經文說
[00:09:31.800 --> 00:09:36.600]  這個十二歲的耶穌
[00:09:36.600 --> 00:09:38.600]  他留在耶路撒冷
[00:09:38.600 --> 00:09:39.600]  他父母卻不知道
[00:09:39.600 --> 00:09:41.600]  原本的文字是說
[00:09:41.600 --> 00:09:44.600]  耶穌不是被人留在耶路撒冷
[00:09:44.600 --> 00:09:49.600]  而是主動留在耶路撒冷
[00:09:49.600 --> 00:09:52.600]  只有他父母不知道
[00:09:52.600 --> 00:09:54.600]  小小的耶穌被什麼吸引著
[00:09:54.600 --> 00:09:56.600]  他要留在耶路撒冷
[00:09:56.600 --> 00:09:57.600]  你呢
[00:09:57.600 --> 00:10:00.600]  你會不會容易被一些東西吸引著
[00:10:00.800 --> 00:10:02.600]  就什麼都不記得
[00:10:02.600 --> 00:10:05.600]  我有時候跟別人吃飯
[00:10:05.600 --> 00:10:07.600]  我要很小心去到餐廳選位置
[00:10:07.600 --> 00:10:09.600]  因為一坐下的時候
[00:10:09.600 --> 00:10:10.600]  如果選的位置不好
[00:10:10.600 --> 00:10:11.600]  那就糟糕了
[00:10:11.600 --> 00:10:14.600]  明明是看著對方吃飯
[00:10:14.600 --> 00:10:15.600]  看著看著
[00:10:15.600 --> 00:10:18.600]  如果餐廳有一個電視
[00:10:18.600 --> 00:10:20.600]  我的目光就由那個人
[00:10:20.600 --> 00:10:22.600]  慢慢轉移到那個電視
[00:10:22.600 --> 00:10:23.600]  無論他播什麼
[00:10:23.600 --> 00:10:24.600]  我都是看著那裡
[00:10:24.600 --> 00:10:26.600]  就在那裡吃飯
[00:10:26.600 --> 00:10:29.600]  吸引著我
[00:10:29.800 --> 00:10:31.600]  有些小朋友
[00:10:31.600 --> 00:10:34.600]  可能很喜歡觀察昆蟲
[00:10:34.600 --> 00:10:36.600]  不知道有沒有小朋友喜歡看昆蟲
[00:10:36.600 --> 00:10:37.600]  看螞蟻
[00:10:37.600 --> 00:10:39.600]  最近有飛蟻
[00:10:39.600 --> 00:10:41.600]  爸爸媽媽帶著
[00:10:41.600 --> 00:10:43.600]  有時候走著走著
[00:10:43.600 --> 00:10:46.600]  小朋友不在身邊
[00:10:46.600 --> 00:10:48.600]  回頭一看原來蹲下了
[00:10:48.600 --> 00:10:49.600]  在那裡看毛毛蟲
[00:10:49.600 --> 00:10:50.600]  看蝴蝶
[00:10:50.600 --> 00:10:52.600]  看其他的小昆蟲
[00:10:52.600 --> 00:10:53.600]  去觀察
[00:10:53.600 --> 00:10:55.600]  吸引著他的注意力
[00:10:55.600 --> 00:10:56.600]  但是小小的耶穌
[00:10:56.600 --> 00:10:57.600]  他留在耶路撒冷
[00:10:57.800 --> 00:10:59.800]  有什麼吸引著他呢?
[00:10:59.800 --> 00:11:01.600]  當他爸爸媽媽千辛萬苦
[00:11:01.600 --> 00:11:03.600]  用了一天多的時間
[00:11:03.600 --> 00:11:05.600]  走回頭去找耶穌
[00:11:05.600 --> 00:11:07.600]  去到第三天找到他
[00:11:07.600 --> 00:11:08.600]  結果發現
[00:11:08.600 --> 00:11:10.600]  在四十六節是什麼事情呢?
[00:11:10.600 --> 00:11:11.600]  你幫我讀吧
[00:11:11.600 --> 00:11:12.600]  預備起
[00:11:12.600 --> 00:11:14.600]  「過了三天」
[00:11:14.600 --> 00:11:17.600]  「再發現媽媽在聖殿裡」
[00:11:17.600 --> 00:11:19.600]  「坐在教師中間」
[00:11:19.600 --> 00:11:21.600]  「一邊聽一邊填密」
[00:11:21.600 --> 00:11:23.600]  而且聽的人看到他
[00:11:23.600 --> 00:11:25.600]  很稀奇他怎樣去對答
[00:11:25.800 --> 00:11:27.800]  覺得他很聰明
[00:11:27.800 --> 00:11:29.600]  應對得很好
[00:11:29.600 --> 00:11:31.600]  耶穌原來留下了
[00:11:31.600 --> 00:11:33.600]  他不是去看表演
[00:11:33.600 --> 00:11:35.600]  不是去看其他的
[00:11:35.600 --> 00:11:37.600]  他是留下了在聖殿裡
[00:11:37.600 --> 00:11:39.600]  也不是在那裡玩
[00:11:39.600 --> 00:11:41.600]  他留下了在聖殿裡
[00:11:41.600 --> 00:11:43.600]  跟別人聊天
[00:11:43.600 --> 00:11:45.600]  耶穌聊天是什麼意思呢?
[00:11:45.600 --> 00:11:47.600]  耶穌是很專注地
[00:11:47.600 --> 00:11:49.600]  跟一群人聊天
[00:11:49.600 --> 00:11:51.600]  這群人是在聖殿裡
[00:11:51.600 --> 00:11:52.600]  在整個國家裡
[00:11:52.600 --> 00:11:54.600]  最熟悉聖經的人
[00:11:54.800 --> 00:11:56.600]  那些研究聖經的人
[00:11:56.600 --> 00:11:58.600]  在討論聖經
[00:11:58.600 --> 00:12:00.600]  而且耶穌不只是聽
[00:12:00.600 --> 00:12:02.600]  他也會跟這些人聊天
[00:12:02.600 --> 00:12:04.600]  討論和發表他的意見
[00:12:04.600 --> 00:12:05.600]  和講道理
[00:12:05.600 --> 00:12:07.600]  而其他旁邊的人
[00:12:07.600 --> 00:12:09.600]  也很稀奇他的聰明
[00:12:09.600 --> 00:12:11.600]  很稀奇他有這個悟性
[00:12:11.600 --> 00:12:13.600]  其實「稀奇」這個字是在第二章
[00:12:13.600 --> 00:12:15.600]  已經用了第三次
[00:12:15.600 --> 00:12:16.600]  前面
[00:12:16.600 --> 00:12:20.600]  前面這個地方說天使顯現給無形人看
[00:12:20.600 --> 00:12:21.600]  那裡是第一次
[00:12:21.600 --> 00:12:22.600]  第二次
[00:12:22.600 --> 00:12:24.600]  就在上一點點
[00:12:24.800 --> 00:12:26.600]  就是西面
[00:12:26.600 --> 00:12:29.600]  為嬰兒祝福的時候
[00:12:29.600 --> 00:12:30.600]  他講道的說話
[00:12:30.600 --> 00:12:32.600]  父母覺得稀奇
[00:12:32.600 --> 00:12:33.600]  第三次就是今天
[00:12:33.600 --> 00:12:37.600]  見到耶穌在跟這些教聖經的人
[00:12:37.600 --> 00:12:38.600]  對答如流
[00:12:38.600 --> 00:12:40.600]  表達出很智慧的對話
[00:12:40.600 --> 00:12:43.600]  令到在場的人士都很震驚
[00:12:43.600 --> 00:12:44.600]  難以想像
[00:12:44.600 --> 00:12:45.600]  怎麼可能是這樣呢?
[00:12:45.600 --> 00:12:47.600]  就好像在座的父母
[00:12:47.600 --> 00:12:49.600]  或者爺爺、奶奶、公公、婆婆
[00:12:49.600 --> 00:12:51.600]  你平時完了崇拜
[00:12:51.600 --> 00:12:52.600]  要去主一學課室
[00:12:52.600 --> 00:12:54.600]  接小朋友放主一學的話
[00:12:54.800 --> 00:12:55.600]  你去到課室的時候
[00:12:55.600 --> 00:12:57.600]  你發現小朋友不在
[00:12:57.600 --> 00:12:58.600]  很緊張
[00:12:58.600 --> 00:12:59.600]  沿著走廊出去找
[00:12:59.600 --> 00:13:02.600]  一直找到去辦公室門口
[00:13:02.600 --> 00:13:03.600]  你見到你的孩子
[00:13:03.600 --> 00:13:05.600]  或者見到你的孫子
[00:13:05.600 --> 00:13:07.600]  他在跟蕭牧師
[00:13:07.600 --> 00:13:08.600]  很多不同的牧師
[00:13:08.600 --> 00:13:10.600]  圍著在講聖經
[00:13:10.600 --> 00:13:12.600]  而且蕭牧師和很多牧師
[00:13:12.600 --> 00:13:13.600]  看著很驚訝
[00:13:13.600 --> 00:13:16.600]  很贊同、很欣賞他的表情
[00:13:16.600 --> 00:13:19.600]  怎麼可能有一個這樣傑出的兒童
[00:13:19.600 --> 00:13:20.600]  在我們的教會裡面呢?
[00:13:20.600 --> 00:13:23.600]  就是這樣的感覺
[00:13:23.800 --> 00:13:25.600]  小小的耶穌留下在聖殿
[00:13:25.600 --> 00:13:27.600]  他不單止被聖殿裡面
[00:13:27.600 --> 00:13:30.600]  講論聖經的事情吸引著
[00:13:30.600 --> 00:13:32.600]  而且他更加展現一種
[00:13:32.600 --> 00:13:35.600]  很過人的智慧
[00:13:35.600 --> 00:13:37.600]  如果你閉上眼聽他講話
[00:13:37.600 --> 00:13:39.600]  你會以為他是聖殿裡面的大祭司
[00:13:39.600 --> 00:13:41.600]  這個是他的地頭
[00:13:41.600 --> 00:13:43.600]  是他的主場
[00:13:43.600 --> 00:13:45.600]  他的智慧是從哪裡來的呢?
[00:13:45.600 --> 00:13:47.600]  就是今天我們所讀的
[00:13:47.600 --> 00:13:50.600]  以賽亞書十一章一到二節那裡
[00:13:50.600 --> 00:13:51.600]  你不用揭了
[00:13:51.800 --> 00:13:54.600]  那裡很簡單講到
[00:13:54.600 --> 00:13:57.600]  耶西就是大衛的爸爸
[00:13:57.600 --> 00:14:00.600]  那裡說大衛的後裔將會有一個君王
[00:14:00.600 --> 00:14:03.600]  他領受聖靈在他身上
[00:14:03.600 --> 00:14:05.600]  以至他有一個很傑出的
[00:14:05.600 --> 00:14:07.600]  智慧、謀略、能力、知識
[00:14:07.600 --> 00:14:09.600]  可以管理好他的國家
[00:14:09.600 --> 00:14:11.600]  管理好他的國度
[00:14:11.600 --> 00:14:13.600]  就算豺狼、野獸、獅子
[00:14:13.600 --> 00:14:17.600]  都可以和BB綿羊一起同住
[00:14:17.600 --> 00:14:19.600]  不會傷害對方
[00:14:19.800 --> 00:14:22.600]  惡人不能夠犯事
[00:14:22.600 --> 00:14:24.600]  一個和平的國度
[00:14:24.600 --> 00:14:27.600]  展現一種很廣泛的智慧
[00:14:27.600 --> 00:14:30.600]  耶穌的智慧就是他有神的靈在當中
[00:14:30.600 --> 00:14:33.600]  神給他一個獨特的智慧
[00:14:33.600 --> 00:14:36.600]  但是他父母明不明白呢?
[00:14:36.600 --> 00:14:38.600]  經文繼續講四十八節
[00:14:38.600 --> 00:14:40.600]  他父母看到的時候是怎樣呢?
[00:14:40.600 --> 00:14:42.600]  非常驚奇
[00:14:42.600 --> 00:14:44.600]  不是說他兒子這麼厲害
[00:14:44.600 --> 00:14:45.600]  不是這個意思
[00:14:45.600 --> 00:14:49.600]  而是一種不知所措的感受
[00:14:49.800 --> 00:14:52.600]  父母拼命找他找了三天
[00:14:52.600 --> 00:14:56.600]  你可不可以想像到那種精神彷彿是怎樣呢?
[00:14:56.600 --> 00:14:58.600]  他們完全不明白一個小孩
[00:14:58.600 --> 00:15:01.600]  為什麼會一個人自己留在耶路撒冷
[00:15:01.600 --> 00:15:02.600]  進了這個聖殿
[00:15:02.600 --> 00:15:04.600]  和這群人聊天
[00:15:04.600 --> 00:15:05.600]  不明白
[00:15:05.600 --> 00:15:10.600]  所以瑪利亞的說話是最直接反映他們對耶穌的不滿
[00:15:10.600 --> 00:15:11.600]  四十八節下半節
[00:15:11.600 --> 00:15:13.600]  他母親說的話
[00:15:13.600 --> 00:15:14.600]  你幫我讀吧
[00:15:14.800 --> 00:15:19.600]  孩子,為什麼你對我這麼無奈?
[00:15:19.600 --> 00:15:25.600]  你看,幾乎每一個都很擔心你再找你
[00:15:25.600 --> 00:15:29.600]  剛才小朋友我不是說自己走失的事情嗎?
[00:15:29.600 --> 00:15:30.600]  十一歲的時候
[00:15:30.600 --> 00:15:33.600]  最近我又和自己的母親討論這件事
[00:15:33.600 --> 00:15:36.600]  我說其實我不是很記得當時發生的事
[00:15:36.600 --> 00:15:39.600]  我只是覺得自己在做夢
[00:15:39.600 --> 00:15:41.600]  我問母親
[00:15:41.600 --> 00:15:43.600]  當時你的感受是怎樣?
[00:15:43.800 --> 00:15:45.600]  我母親說
[00:15:45.600 --> 00:15:47.600]  當我們知道你上不了車
[00:15:47.600 --> 00:15:49.600]  我們都很焦急
[00:15:49.600 --> 00:15:51.600]  不知道該怎麼辦
[00:15:51.600 --> 00:15:53.600]  以為你會在目的地出現
[00:15:53.600 --> 00:15:55.600]  等啊等,等啊等
[00:15:55.600 --> 00:15:57.600]  一直等了很多班車都不見你出閘
[00:15:57.600 --> 00:16:00.600]  兒子呢?沒有來到
[00:16:00.600 --> 00:16:03.600]  總之就非常憂心
[00:16:03.600 --> 00:16:05.600]  小朋友不熟路
[00:16:05.600 --> 00:16:07.600]  又沒有手機那個年代
[00:16:07.600 --> 00:16:09.600]  又沒有電話
[00:16:09.600 --> 00:16:10.600]  什麼都沒有
[00:16:10.600 --> 00:16:11.600]  可以怎樣做?
[00:16:11.800 --> 00:16:13.600]  唯有回頭去找
[00:16:13.600 --> 00:16:16.600]  那種內心的焦急心焦如焚的感覺
[00:16:16.600 --> 00:16:17.600]  很難受
[00:16:17.600 --> 00:16:21.600]  一邊擔心一邊憂心一邊傷心
[00:16:21.600 --> 00:16:24.600]  一邊祈禱求天父保守你平安
[00:16:24.600 --> 00:16:26.600]  在回程希望見到你
[00:16:26.600 --> 00:16:28.600]  其實真的沒有什麼可以做
[00:16:28.600 --> 00:16:33.600]  瑪麗亞剛才所說的話
[00:16:33.600 --> 00:16:36.600]  兒子,你為什麼會這樣對我們?
