
[00:00:00.000 --> 00:00:04.180]  講關於安息 講關於安靜
[00:02:43.960 --> 00:02:45.560]  是很重要的
[00:02:45.560 --> 00:02:47.920]  我很想你今天帶著一點
[00:02:47.920 --> 00:02:50.720]  或者多一點警醒
[00:02:50.720 --> 00:02:53.720]  多一點的alertness(警覺)去聽這篇讀
[00:02:53.720 --> 00:02:55.860]  因為當我自己預備的時候
[00:02:55.860 --> 00:02:57.160]  我也有一點害怕
[00:02:57.160 --> 00:03:00.800]  今天這段經文是很特別的
[00:03:00.800 --> 00:03:02.580]  是很長的一段經文
[00:03:02.580 --> 00:03:04.380]  是一個講章的講章
[00:03:04.380 --> 00:03:05.940]  我解釋一下你就明白了
[00:03:05.940 --> 00:03:08.440]  當我選了這段經文一直看的時候
[00:03:08.440 --> 00:03:09.760]  我就發覺大件事了
[00:03:09.760 --> 00:03:11.260]  好像自己作弄自己一樣
[00:03:11.260 --> 00:03:12.240]  為什麼呢?
[00:03:12.240 --> 00:03:14.800]  原來希伯來書第三第四章
[00:03:14.800 --> 00:03:16.160]  是一篇講章
[00:03:16.160 --> 00:03:18.460]  一篇警告的講章
[00:03:18.460 --> 00:03:21.980]  他講的經文是舊約的詩篇
[00:03:21.980 --> 00:03:23.000]  第九十五篇
[00:03:23.000 --> 00:03:24.640]  和創世紀第二章
[00:03:24.640 --> 00:03:25.820]  OK
[00:03:25.820 --> 00:03:28.600]  我又再看看詩篇第九十五篇
[00:03:28.600 --> 00:03:31.360]  詩篇九十五篇又是另一篇大話的講章
[00:03:31.360 --> 00:03:34.200]  他講的是《昌益及記》、《文素記》和《新明記》的經文
[00:03:34.200 --> 00:03:38.100]  當我預備希伯來書第三第四章的時候
[00:03:38.100 --> 00:03:39.560]  我就要看完這一堆東西了
[00:03:39.560 --> 00:03:40.460]  OK
[00:03:40.460 --> 00:03:43.140]  原本那段經文只有二十多節
[00:03:43.140 --> 00:03:45.920]  但加上這裡我就不知道有多少章的經文了
[00:03:46.140 --> 00:03:50.180]  不過我今天嘗試由底一直上頂
[00:03:50.180 --> 00:03:52.500]  好像用一個故事講故事的形式
[00:03:52.500 --> 00:03:54.980]  讓你起碼有一點概念
[00:03:54.980 --> 00:03:56.920]  到底整段經文講什麼
[00:03:56.920 --> 00:03:58.800]  他對我們的提醒是什麼
[00:03:58.800 --> 00:04:00.440]  我們今天要做的是什麼
[00:04:00.440 --> 00:04:01.040]  就是這樣了
[00:04:01.040 --> 00:04:05.060]  所以今天會有一些跳和會有一些撞的
[00:04:05.060 --> 00:04:06.320]  有沒有人暈車撞的?
[00:04:06.320 --> 00:04:08.360]  會開得OK快的
[00:04:08.360 --> 00:04:10.720]  所以如果你看到旁邊那個睡著的
[00:04:10.720 --> 00:04:12.620]  你可以讓他睡一分鐘
[00:04:12.620 --> 00:04:13.660]  然後你撕醒他
[00:04:13.660 --> 00:04:14.160]  OK
[00:04:14.160 --> 00:04:16.980]  要不然我們就不知道他去了哪裡,他就完全脫光了
[00:04:16.980 --> 00:04:19.620]  好,想跟你簡單講一下
[00:04:19.620 --> 00:04:21.780]  下面最底的那三段經文
[00:04:21.780 --> 00:04:25.340]  就是講以色列人出埃及進入迦南的背景
[00:04:25.340 --> 00:04:26.940]  我們要知道這個背景
[00:04:26.940 --> 00:04:29.140]  我們才看得明白希伯來書第三章
[00:04:29.140 --> 00:04:30.980]  大概講什麼呢?
[00:04:30.980 --> 00:04:33.900]  在Exodus
[00:04:33.900 --> 00:04:35.380]  出埃及的十七章
[00:04:35.380 --> 00:04:36.800]  第一至七節
[00:04:36.800 --> 00:04:39.560]  其實講以色列人剛剛離開埃及
[00:04:39.560 --> 00:04:40.580]  去到曠野
[00:04:40.580 --> 00:04:41.700]  沒多久而已
[00:04:41.700 --> 00:04:42.840]  有東西吃了
[00:04:42.840 --> 00:04:44.440]  有馬來,有東西吃了
[00:04:44.440 --> 00:04:45.260]  接著呢
[00:04:45.260 --> 00:04:46.380]  這群人怎麼樣呢?
[00:04:46.380 --> 00:04:48.520]  就繼續在曠野前行
[00:04:48.520 --> 00:04:50.340]  去到一個地方發個口渴
[00:04:50.340 --> 00:04:51.280]  就罵了
[00:04:51.280 --> 00:04:53.100]  就埋怨摩西
[00:04:53.100 --> 00:04:54.300]  給我們水喝
[00:04:54.300 --> 00:04:56.140]  接著就罵摩西
[00:04:56.140 --> 00:04:59.100]  為什麼你將我們從埃及地領出來
[00:04:59.100 --> 00:05:01.460]  但是是不是要我們在這裡渴死
[00:05:01.460 --> 00:05:03.060]  是不是想作弄我們
[00:05:03.060 --> 00:05:05.500]  聖經形容這一群人
[00:05:05.500 --> 00:05:07.380]  "Lonely"到什麼地步呢?
[00:05:07.380 --> 00:05:10.100]  "Lonely"這是一個很貼切的形容詞
[00:05:10.100 --> 00:05:13.780]  因為他們簡直是想用石頭將摩西打死
[00:05:13.780 --> 00:05:15.500]  結果
[00:05:15.500 --> 00:05:19.300]  上帝就讓盆石出水
[00:05:19.300 --> 00:05:21.500]  就讓他們有水喝
[00:05:21.500 --> 00:05:22.580]  接著呢
[00:05:22.580 --> 00:05:23.700]  上帝就這麼說
[00:05:23.700 --> 00:05:24.460]  經文就這麼說
[00:05:24.460 --> 00:05:24.880]  他說
[00:05:24.880 --> 00:05:26.780]  以色列人在這裡爭鬧
[00:05:26.780 --> 00:05:29.020]  並且試探耶和華
[00:05:29.020 --> 00:05:33.140]  說耶和華是不是已經不在我們中間
[00:05:33.140 --> 00:05:33.660]  明白嗎?
[00:05:33.660 --> 00:05:34.940]  這是第一段經文
[00:05:34.940 --> 00:05:35.900]  很短的
[00:05:35.900 --> 00:05:37.380]  講他們剛剛出埃及
[00:05:37.380 --> 00:05:38.220]  進到曠野
[00:05:38.220 --> 00:05:39.300]  因為沒有水
[00:05:39.300 --> 00:05:40.420]  就罵發脾氣
[00:05:40.420 --> 00:05:41.700]  我要走,我要回家
[00:05:41.700 --> 00:05:42.660]  像什麼呢?
[00:05:42.660 --> 00:05:43.820]  像行山那些
[00:05:43.820 --> 00:05:47.300]  就是告訴你要走四個小時
[00:05:47.300 --> 00:05:48.620]  你走了三個小時
[00:05:48.620 --> 00:05:49.380]  有沒有搞錯?
[00:05:49.380 --> 00:05:50.580]  有樓梯的
[00:05:50.580 --> 00:05:51.860]  有沒有搞錯?
[00:05:51.860 --> 00:05:53.140]  沒有帶雨傘給我
[00:05:53.140 --> 00:05:53.860]  有沒有搞錯?
[00:05:53.860 --> 00:05:54.620]  就是這樣了
[00:05:54.620 --> 00:05:56.460]  接著就罵你去行山的那個
[00:05:56.460 --> 00:05:58.860]  所以盡量不要帶他去行山
[00:05:58.860 --> 00:05:59.700]  OK?
[00:05:59.700 --> 00:06:01.100]  第二段經文
[00:06:01.100 --> 00:06:04.020]  是文數記十三十四章
[00:06:04.020 --> 00:06:07.860]  這段經文的背景就說他們已經在曠野
[00:06:07.860 --> 00:06:10.820]  過了準備進入迦南
[00:06:10.820 --> 00:06:13.820]  準備進入迦南的那個美地
[00:06:13.820 --> 00:06:19.100]  以色列人就派了探子進入迦南
[00:06:19.100 --> 00:06:21.020]  那些探子回報回來
[00:06:21.020 --> 00:06:22.420]  記不記得有多少個探子?
[00:06:22.420 --> 00:06:23.820]  十二個
[00:06:23.820 --> 00:06:26.260]  就是你聽過的就當作重溫
[00:06:26.260 --> 00:06:28.460]  沒聽過的就當作有些新的知識
[00:06:28.460 --> 00:06:32.100]  以色列每一個族派了一個探子去探迦南地
[00:06:32.100 --> 00:06:34.220]  結果那十二個探子回來
[00:06:34.220 --> 00:06:36.980]  有十個就散播謠言
[00:06:36.980 --> 00:06:37.540]  就說
[00:06:37.540 --> 00:06:39.340]  我在裡面看到很多巨人
[00:06:39.340 --> 00:06:41.020]  那些巨人是阿納族
[00:06:41.020 --> 00:06:44.700]  我們在他們的眼中就像蚱蜢一樣
[00:06:44.700 --> 00:06:48.860]  在他們的眼中我們確實是蚱蜢一樣
[00:06:48.860 --> 00:06:49.980]  就是告訴你
[00:06:49.980 --> 00:06:51.620]  其實我們是沒得打的
[00:06:51.620 --> 00:06:52.700]  輸定的
[00:06:52.700 --> 00:06:55.740]  十二個裡面有十個這樣說
[00:06:55.740 --> 00:06:59.100]  結果全會中就大聲喧嚷
[00:06:59.100 --> 00:07:00.740]  百姓就開始哭了
[00:07:00.740 --> 00:07:02.180]  又跑去找摩西
[00:07:02.180 --> 00:07:02.900]  不僅如此
[00:07:02.900 --> 00:07:03.980]  這次還有亞倫
[00:07:03.980 --> 00:07:04.780]  就發怨言
[00:07:04.780 --> 00:07:05.460]  就罵
[00:07:05.460 --> 00:07:07.540]  我們寧願死在埃及地
[00:07:07.540 --> 00:07:09.260]  寧願死在曠野
[00:07:09.260 --> 00:07:11.620]  夜禍說為何將我們帶到這裡
[00:07:11.620 --> 00:07:14.300]  又讓我們死在都夏呢
[00:07:14.300 --> 00:07:15.820]  OK吧
[00:07:15.820 --> 00:07:16.700]  罵
[00:07:16.700 --> 00:07:18.700]  我們不如回去吧
[00:07:18.700 --> 00:07:21.620]  不如我們今天找一個新的領袖
[00:07:21.620 --> 00:07:22.940]  帶我們走回頭路
[00:07:22.940 --> 00:07:24.020]  進入埃及吧
[00:07:24.020 --> 00:07:26.620]  在埃及做奴隸多好啊
[00:07:26.620 --> 00:07:28.220]  起碼我有得吃
[00:07:28.220 --> 00:07:29.500]  起碼我有得住
[00:07:29.500 --> 00:07:31.500]  我是每天做十六個小時而已
[00:07:31.500 --> 00:07:32.900]  Not too bad
[00:07:33.900 --> 00:07:35.980]  這是他們的心態
[00:07:35.980 --> 00:07:38.860]  他們已經到了曠野的邊緣
[00:07:38.860 --> 00:07:40.540]  準備進入迦南地
[00:07:40.540 --> 00:07:41.860]  原本
[00:07:41.860 --> 00:07:45.140]  我想上帝不是想他們在曠野四十年
[00:07:45.140 --> 00:07:48.060]  聖經沒有說他們走了多久
[00:07:48.060 --> 00:07:49.340]  但是經文很有趣
[00:07:49.340 --> 00:07:50.460]  經文就說
[00:07:50.460 --> 00:07:53.700]  上帝聽到就很生氣
[00:07:53.700 --> 00:07:56.900]  他說這群百姓藐視我要到什麼時候
[00:07:56.900 --> 00:07:59.580]  我在他們中間做了這麼多神蹟騎士
[00:07:59.580 --> 00:08:01.540]  他們還是不相信我
[00:08:01.540 --> 00:08:02.460]  我決定
[00:08:02.660 --> 00:08:04.660]  要用瘟疫將他們全部殺掉
[00:08:04.660 --> 00:08:07.700]  上帝下了這麼一個 order(命令)
[00:08:07.700 --> 00:08:12.020]  你就要為有摩西這麼好的領袖感恩
[00:08:12.020 --> 00:08:15.060]  摩西就為這群百姓去求情
[00:08:15.060 --> 00:08:16.140]  祈禱
[00:08:16.140 --> 00:08:18.340]  結果上帝就回心轉意
[00:08:18.340 --> 00:08:18.900]  好
[00:08:18.900 --> 00:08:19.860]  我聽你說
[00:08:19.860 --> 00:08:21.180]  我不殺他們
[00:08:21.180 --> 00:08:22.300]  不過
[00:08:22.300 --> 00:08:25.540]  他們不可以進入迦南地
[00:08:25.540 --> 00:08:29.500]  在他們有生之年
[00:08:29.500 --> 00:08:32.060]  他們都不能踏入迦南地
[00:08:33.660 --> 00:08:35.660]  接著上帝就和他們計數
[00:08:35.660 --> 00:08:40.660]  他們整個的旅程去探迦南地
[00:08:40.660 --> 00:08:43.020]  去窺探迦南地的探子
[00:08:43.020 --> 00:08:44.500]  總共去了四十天
[00:08:44.500 --> 00:08:45.020]  好了
[00:08:45.020 --> 00:08:46.540]  每天當一年
[00:08:46.540 --> 00:08:49.980]  所以他們就在曠野漂流了四十年
[00:08:49.980 --> 00:08:53.660]  直到他們當中第一代的以色列人
[00:08:53.660 --> 00:08:55.980]  全部都死在曠野的時候
[00:08:55.980 --> 00:08:57.420]  第二代可以進去
[00:08:57.420 --> 00:08:59.140]  行不行?
[00:08:59.140 --> 00:09:01.580]  第十三十四章就在說
[00:09:01.580 --> 00:09:02.740]  這個故事
[00:09:02.740 --> 00:09:07.420]  當中除了例外的就是迦納和約書亞
[00:09:07.420 --> 00:09:09.380]  因為這兩個都是探子
[00:09:09.380 --> 00:09:11.220]  他們兩個是唯一覺得
[00:09:11.220 --> 00:09:12.820]  上帝既然答應我們
[00:09:12.820 --> 00:09:15.260]  我就相信我們可以打迦南地
[00:09:15.260 --> 00:09:17.700]  那十個說不行的
[00:09:17.700 --> 00:09:19.540]  上帝就用瘟疫殺了
[00:09:19.540 --> 00:09:23.060]  另外那些就等他慢慢終老而死
[00:09:23.060 --> 00:09:25.540]  這是第十三十四章
[00:09:25.540 --> 00:09:27.740]  可能你會聽完這兩段經文
[00:09:27.740 --> 00:09:29.980]  你說這和安息有什麼關係呢?
[00:09:29.980 --> 00:09:33.180]  怎樣能夠扭曲安息這個概念呢?
[00:09:33.180 --> 00:09:37.380]  就要多謝有新明記的第十二章第九第十節
[00:09:37.380 --> 00:09:38.820]  請丁子妹讀好嗎?
[00:09:38.820 --> 00:09:40.060]  預備一二三
[00:10:00.980 --> 00:10:03.820]  好了,這段經文提到安息了
[00:10:03.820 --> 00:10:06.740]  我想問總結這三段經文
[00:10:06.740 --> 00:10:08.740]  安息代表什麼?
[00:10:08.740 --> 00:10:13.780]  他下安息的定義是什麼?
[00:10:13.780 --> 00:10:14.980]  睡覺?
[00:10:14.980 --> 00:10:15.980]  不是
[00:10:15.980 --> 00:10:20.060]  他下安息的定義就等於那群人可以進到迦南地
[00:10:20.060 --> 00:10:21.860]  進入到安息
[00:10:21.860 --> 00:10:23.780]  你進不到迦南地即是怎樣?
[00:10:23.780 --> 00:10:24.980]  你進入不到安息
[00:10:24.980 --> 00:10:27.060]  這個是第一章
[00:10:27.060 --> 00:10:33.700]  我的意思是摩西五經怎樣去講安息的其中一個定義
[00:10:33.700 --> 00:10:34.700]  好了
[00:10:34.700 --> 00:10:36.500]  下面那一章搞定了
[00:10:36.500 --> 00:10:37.460]  我們上一章
[00:10:37.460 --> 00:10:38.620]  詩篇九十五篇
[00:10:38.620 --> 00:10:40.500]  所以頭一段會快一點
[00:10:40.500 --> 00:10:42.860]  否則十點也走不了
[00:10:42.860 --> 00:10:45.060]  不用怕,今天不會這麼晚
[00:10:45.060 --> 00:10:47.420]  詩篇九十五篇有什麼特別?
[00:10:47.420 --> 00:10:50.620]  詩篇九十五篇是一篇重讚的詩
[00:10:50.620 --> 00:10:52.420]  是一篇宣召的詩
[00:10:52.420 --> 00:10:54.380]  你試試有沒有其他詩
[00:10:54.380 --> 00:10:57.940]  以前在其他教會是會有宣召經文的
[00:10:57.940 --> 00:10:59.980]  有沒有聽過什麼叫宣召經文?
[00:10:59.980 --> 00:11:02.220]  當崇拜一開始的時候
[00:11:02.220 --> 00:11:04.180]  主席不是打招呼的
[00:11:04.180 --> 00:11:05.980]  是讀一段經文
[00:11:05.980 --> 00:11:08.180]  Call to worship
[00:11:08.180 --> 00:11:11.380]  是叫你我們一起來敬拜
[00:11:11.380 --> 00:11:13.780]  你啊我們一起來唱歌
[00:11:13.780 --> 00:11:16.380]  你啊我們一起去到神的面前
[00:11:16.380 --> 00:11:20.140]  詩篇九十五篇就是那時候的以色列人
[00:11:20.140 --> 00:11:24.380]  當他們進入安息日敬拜的時候
[00:11:24.380 --> 00:11:26.140]  經常引用的詩
[00:11:26.140 --> 00:11:26.980]  行不行?
[00:11:26.980 --> 00:11:29.780]  所以是一篇宣召的詩
[00:11:29.780 --> 00:11:30.780]  分兩部分
[00:11:30.780 --> 00:11:31.980]  第一部分是這樣的
[00:11:31.980 --> 00:11:33.380]  大概讀給你聽
[00:11:33.380 --> 00:11:35.620]  來啊我們要向耶和華歌唱
[00:11:35.620 --> 00:11:38.180]  向拯救我們的盆石歡呼
[00:11:38.180 --> 00:11:40.580]  我們要以感謝來到他們面前
[00:11:40.580 --> 00:11:42.380]  用詩歌向他歡呼
[00:11:42.380 --> 00:11:43.980]  得得得得得得這樣
[00:11:43.980 --> 00:11:45.220]  就去到第七節
[00:11:45.220 --> 00:11:46.740]  就說得很溫暖的
[00:11:46.740 --> 00:11:47.340]  是不是?
[00:11:47.340 --> 00:11:50.580]  因為祂是我上帝,我是祂草場的百姓
[00:11:50.580 --> 00:11:52.980]  我是祂手中的羊
[00:11:52.980 --> 00:11:54.980]  有沒有聽過這些經文?
[00:11:54.980 --> 00:11:57.380]  類似在呼召的時候就會用
[00:11:57.380 --> 00:11:58.380]  就是你啊
[00:11:58.380 --> 00:11:59.180]  來啊
[00:11:59.180 --> 00:12:00.780]  上帝的羊來啊
[00:12:00.780 --> 00:12:01.380]  come
[00:12:01.380 --> 00:12:01.980]  come
[00:12:01.980 --> 00:12:03.580]  我們崇拜開始了
[00:12:03.580 --> 00:12:05.180]  但這段經文呢
[00:12:05.180 --> 00:12:06.980]  這一部分只是一半
[00:12:06.980 --> 00:12:08.580]  下半部分是什麼呢?
[00:12:08.580 --> 00:12:10.180]  中間有個轉接句
[00:12:10.180 --> 00:12:11.980]  第七節下半部
[00:12:11.980 --> 00:12:14.780]  就是為願你們
[00:12:14.780 --> 00:12:17.580]  今天聽他的話
[00:12:17.580 --> 00:12:22.980]  為願你們今天聽他的話
[00:12:22.980 --> 00:12:25.980]  接著第八至十一節
[00:12:25.980 --> 00:12:28.780]  其實就重複剛才說的
[00:12:28.780 --> 00:12:32.580]  猜及記、民數記和生命記的經文
[00:12:32.580 --> 00:12:34.380]  就說這群以色列人怎麼樣呢?
[00:12:34.380 --> 00:12:36.380]  不像那群以色列人
[00:12:36.380 --> 00:12:38.180]  那群以色列人就是硬心
[00:12:38.180 --> 00:12:39.780]  那群以色列人就是不聽話
[00:12:39.780 --> 00:12:42.180]  那群以色列人就是走著走著回頭
[00:12:42.180 --> 00:12:46.980]  因為他們不信,所以他們就游離浪蕩四十年
[00:12:46.980 --> 00:12:47.980]  接著第十一節
[00:12:47.980 --> 00:12:52.980]  他說所以上帝發牢在列路中起誓
[00:12:52.980 --> 00:12:57.380]  他們絕對不可以進入我的安息
[00:12:57.380 --> 00:12:58.580]  行不行?
[00:12:58.580 --> 00:13:01.180]  你明白他怎麼用那幾段舊約了
[00:13:01.180 --> 00:13:03.780]  所以今天你們要怎麼樣?
[00:13:03.780 --> 00:13:05.180]  聽
[00:13:05.180 --> 00:13:06.380]  第七節
[00:13:06.380 --> 00:13:07.380]  你們今天要聽
[00:13:07.380 --> 00:13:09.580]  因為你的祖宗不聽
[00:13:09.580 --> 00:13:12.580]  好了,這篇詩是誰作的呢?
[00:13:12.580 --> 00:13:15.580]  你猜吧
[00:13:15.580 --> 00:13:17.580]  猜也沒有
[00:13:17.580 --> 00:13:18.580]  大衛
[00:13:18.580 --> 00:13:20.580]  詩篇大部分是大衛寫的
[00:13:20.580 --> 00:13:22.580]  這一篇也不例外
[00:13:22.580 --> 00:13:24.580]  特別的地方就是當我們想想
[00:13:24.580 --> 00:13:25.980]  當大衛寫這篇詩的時候
[00:13:25.980 --> 00:13:28.180]  他們進了迦南地沒有?
[00:13:28.180 --> 00:13:30.180]  進了的了
[00:13:30.180 --> 00:13:32.580]  那他講什麼呢?
[00:13:32.580 --> 00:13:34.580]  為什麼說今天他們要聽
[00:13:34.580 --> 00:13:36.580]  若果不是他們要聽的話
[00:13:36.580 --> 00:13:39.580]  他們就進不了安息呢?
[00:13:39.580 --> 00:13:41.580]  大衛怎麼去演繹
[00:13:41.580 --> 00:13:46.580]  我的安息這四個字呢?
[00:13:46.580 --> 00:13:47.580]  嚴格來說
[00:13:47.580 --> 00:13:50.580]  整段詩篇是沒有解釋的
[00:13:50.580 --> 00:13:52.580]  但我只可以告訴你
[00:13:52.580 --> 00:13:53.580]  如果大衛這樣寫
[00:13:53.580 --> 00:13:55.580]  在大衛眼中
[00:13:55.580 --> 00:13:56.580]  我的安息
[00:13:56.580 --> 00:13:57.580]  上帝的安息
[00:13:57.580 --> 00:14:00.580]  不單止是進迦南地
[00:14:00.580 --> 00:14:01.580]  因為已經進了
[00:14:01.580 --> 00:14:03.580]  明白邏輯嗎?
[00:14:03.580 --> 00:14:05.580]  好了,我們再看看
[00:14:05.580 --> 00:14:08.580]  希伯來書第三第四章
[00:14:08.580 --> 00:14:10.580]  今天由於這段經文很長
[00:14:10.580 --> 00:14:13.580]  所以我也不會跟你逐節讀
[00:14:13.580 --> 00:14:15.580]  我會將它拆了幾個細段
[00:14:15.580 --> 00:14:17.580]  跟你逐一講
[00:14:17.580 --> 00:14:18.580]  OK?
[00:14:18.580 --> 00:14:20.580]  是不是很像上課呢?
[00:14:20.580 --> 00:14:21.580]  不要緊,忍耐一下
[00:14:21.580 --> 00:14:23.580]  你看看旁邊那個人睡了沒有?
[00:14:23.580 --> 00:14:25.580]  如果他還沒睡著呢
[00:14:25.580 --> 00:14:26.580]  你推一推他
[00:14:26.580 --> 00:14:28.580]  讓他再清醒一點
[00:14:28.580 --> 00:14:31.580]  希伯來書第三第四章的結構是這樣的
[00:14:31.580 --> 00:14:33.580]  第三章七至十一節
[00:14:33.580 --> 00:14:36.580]  其實它就引用了詩篇後面那一段
[00:14:36.580 --> 00:14:40.580]  就是說以色列礦野漂流的歷史
[00:14:40.580 --> 00:14:42.580]  到了第三章中間
[00:14:42.580 --> 00:14:44.580]  就有一些警告與勸勉
[00:14:44.580 --> 00:14:46.580]  我現在先不講了
[00:14:46.580 --> 00:14:47.580]  留待後面再講
[00:14:47.580 --> 00:14:49.580]  接著到了第十五至十九節
[00:14:49.580 --> 00:14:51.580]  作者去解釋
[00:14:51.580 --> 00:14:53.580]  到底在希伯來書的作者
[00:14:53.580 --> 00:14:56.580]  怎麼看詩篇第九十五篇呢?
[00:14:56.580 --> 00:14:58.580]  就說其實這班人
[00:14:58.580 --> 00:15:01.580]  為什麼不能夠進入上帝的安息呢?
[00:15:01.580 --> 00:15:03.580]  因為他們不順
[00:15:03.580 --> 00:15:05.580]  因為他們不順服
[00:15:05.580 --> 00:15:07.580]  說了這兩件事
[00:15:07.580 --> 00:15:09.580]  接著第四章又有一些警告
[00:15:09.580 --> 00:15:12.580]  到了第四章三節開始
[00:15:12.580 --> 00:15:15.580]  他就講《創世紀》第二章了
[00:15:15.580 --> 00:15:17.580]  嘩,好悶啊,即是怎樣呢?
[00:15:17.580 --> 00:15:19.580]  因為正如我所說
[00:15:19.580 --> 00:15:22.580]  安息已經不再只是在講入家男了
[00:15:22.580 --> 00:15:24.580]  那希伯來書的作者
[00:15:24.580 --> 00:15:26.580]  如果要去講安息
[00:15:26.580 --> 00:15:28.580]  他要重新redefine
[00:15:28.580 --> 00:15:30.580]  安息是什麼呢?
[00:15:30.580 --> 00:15:32.580]  你明白我的意思吧?
[00:15:32.580 --> 00:15:33.580]  若果不是的話
[00:15:33.580 --> 00:15:35.580]  他們就要全部移民去以色列了
[00:15:35.580 --> 00:15:37.580]  有些海外僑居嘛
[00:15:37.580 --> 00:15:38.580]  即是我進入安息
