
[00:00:00.000 --> 00:00:02.960]  各位來賓朋友早晨
[00:13:51.000 --> 00:13:53.000]  首領殺掉
[00:13:53.000 --> 00:13:55.000]  以色列人就將
[00:13:55.000 --> 00:13:57.000]  這班城的人口
[00:13:57.000 --> 00:13:59.000]  消滅
[00:13:59.000 --> 00:14:01.000]  根據摩西五經當中
[00:14:01.000 --> 00:14:05.000]  神對耶和華神
[00:14:05.000 --> 00:14:07.000]  對摩西的吩咐
[00:14:07.000 --> 00:14:09.000]  對以色列人的吩咐
[00:14:09.000 --> 00:14:11.000]  這班族人一定要殺
[00:14:11.000 --> 00:14:13.000]  不要影響
[00:14:13.000 --> 00:14:15.000]  以色列選民進入迦南地時
[00:14:15.000 --> 00:14:17.000]  各省的生活
[00:14:17.000 --> 00:14:19.000]  至於這班
[00:14:19.000 --> 00:14:21.000]  看到第十一節的時候
[00:14:21.000 --> 00:14:23.000]  就燒了
[00:14:23.000 --> 00:14:25.000]  焚燒了夏所
[00:14:25.000 --> 00:14:27.000]  將這些王
[00:14:27.000 --> 00:14:29.000]  這班的同黨
[00:14:29.000 --> 00:14:31.000]  抓住和殺掉他們
[00:14:31.000 --> 00:14:33.000]  這班都是那些民族
[00:14:33.000 --> 00:14:35.000]  神要滅的民族
[00:14:35.000 --> 00:14:37.000]  至於
[00:14:37.000 --> 00:14:41.000]  第十三節的時候
[00:14:41.000 --> 00:14:43.000]  繼續看
[00:14:43.000 --> 00:14:45.000]  到第十四節
[00:14:45.000 --> 00:14:47.000]  到第十五節
[00:14:47.000 --> 00:14:49.000]  第十五節提到
[00:14:49.000 --> 00:14:51.000]  耶和華神怎樣吩咐他的僕人摩西
[00:14:51.000 --> 00:14:53.000]  摩西就照樣吩咐約書亞
[00:14:53.000 --> 00:14:55.000]  約書亞就照樣行
[00:14:55.000 --> 00:14:59.000]  凡是耶和華神吩咐的
[00:14:59.000 --> 00:15:01.000]  約書亞沒有一件事
[00:15:01.000 --> 00:15:07.000]  而怠慢而不遵守
[00:15:07.000 --> 00:15:11.000]  沒有疏忽
[00:15:11.000 --> 00:15:13.000]  就好像我以前
[00:15:13.000 --> 00:15:17.000]  在政府工作
[00:15:17.000 --> 00:15:19.000]  有所謂的train of command
[00:15:19.000 --> 00:15:21.000]  一層一層的指令下來
[00:15:21.000 --> 00:15:25.000]  大老闆說什麼
[00:15:25.000 --> 00:15:27.000]  我在政府部門工作
[00:15:27.000 --> 00:15:29.000]  那個部門
[00:15:29.000 --> 00:15:31.000]  是有指令的
[00:15:31.000 --> 00:15:33.000]  一個跟一個
[00:15:33.000 --> 00:15:35.000]  不可以違令
[00:15:35.000 --> 00:15:39.000]  這裡就是一個軍隊的
[00:15:39.000 --> 00:15:41.000]  狀況
[00:15:41.000 --> 00:15:43.000]  好像命令式
[00:15:43.000 --> 00:15:45.000]  耶和華吩咐摩西
[00:15:45.000 --> 00:15:47.000]  摩西就吩咐下來
[00:15:47.000 --> 00:15:49.000]  約書亞就一件一件
[00:15:49.000 --> 00:15:51.000]  每件事都緊緊跟隨
[00:15:51.000 --> 00:15:55.000]  這是一個跟著神的
[00:15:55.000 --> 00:15:57.000]  引領跟著神的旨意
[00:15:57.000 --> 00:15:59.000]  神就祝福他們
[00:15:59.000 --> 00:16:01.000]  第十六節我們繼續看
[00:16:01.000 --> 00:16:03.000]  大家所讀的經文當中
[00:16:03.000 --> 00:16:05.000]  約書亞就帶領
[00:16:05.000 --> 00:16:07.000]  這班以色列民
[00:16:07.000 --> 00:16:09.000]  佔領了
[00:16:09.000 --> 00:16:11.000]  這一大片的土地
[00:16:11.000 --> 00:16:13.000]  加南地的土地
[00:16:13.000 --> 00:16:15.000]  無論是山地南地
[00:16:15.000 --> 00:16:17.000]  這班山區高原
[00:16:17.000 --> 00:16:19.000]  北方的山地高原
[00:16:19.000 --> 00:16:21.000]  地方
[00:16:21.000 --> 00:16:23.000]  完完全全征服了
[00:16:23.000 --> 00:16:25.000]  經過多年的時間
[00:16:25.000 --> 00:16:27.000]  這個真賤
[00:16:27.000 --> 00:16:29.000]  一層一層的帶領
[00:16:29.000 --> 00:16:31.000]  長年累月的帶領他們
[00:16:31.000 --> 00:16:33.000]  除了欺騙那班
[00:16:33.000 --> 00:16:35.000]  我們在
[00:16:35.000 --> 00:16:37.000]  我們駐日提到
[00:16:37.000 --> 00:16:39.000]  欺騙的那班領袖
[00:16:39.000 --> 00:16:41.000]  那班長老來到他們當中
[00:16:41.000 --> 00:16:43.000]  去趕和
[00:16:43.000 --> 00:16:45.000]  用詭計來趕和
[00:16:45.000 --> 00:16:47.000]  但都是得到拯救
[00:16:47.000 --> 00:16:49.000]  神
[00:16:49.000 --> 00:16:51.000]  至於對其他這班
[00:16:51.000 --> 00:16:53.000]  犯罪嚴重的
[00:16:53.000 --> 00:16:55.000]  犯了不可饒恕罪的人
[00:16:55.000 --> 00:16:57.000]  那班族人
[00:16:57.000 --> 00:16:59.000]  他們就
[00:16:59.000 --> 00:17:01.000]  神就一一殲滅他們
[00:17:01.000 --> 00:17:03.000]  藉著摩西
[00:17:03.000 --> 00:17:05.000]  透過約書亞
[00:17:05.000 --> 00:17:07.000]  去將他們滅盡
[00:17:07.000 --> 00:17:09.000]  神使他們肝硬
[00:17:09.000 --> 00:17:11.000]  去抵擋他們在真賤當中
[00:17:11.000 --> 00:17:13.000]  使他們滅盡
[00:17:13.000 --> 00:17:15.000]  約書亞來到
[00:17:15.000 --> 00:17:17.000]  這個時候
[00:17:17.000 --> 00:17:19.000]  看到這些地方
[00:17:19.000 --> 00:17:21.000]  看到山地希伯倫
[00:17:21.000 --> 00:17:23.000]  底壁阿拿伯
[00:17:23.000 --> 00:17:25.000]  猶大的山地
[00:17:25.000 --> 00:17:27.000]  這些是南方的地方
[00:17:27.000 --> 00:17:29.000]  這些阿納族所有族人都滅絕了
[00:17:29.000 --> 00:17:31.000]  沒有剩下一個阿納族
[00:17:31.000 --> 00:17:33.000]  剩下迦薩
[00:17:33.000 --> 00:17:35.000]  和阿薩特
[00:17:35.000 --> 00:17:37.000]  但是這些事情
[00:17:37.000 --> 00:17:39.000]  都一一在23節提到
[00:17:39.000 --> 00:17:41.000]  有個總結在當中
[00:17:41.000 --> 00:17:43.000]  這樣
[00:17:43.000 --> 00:17:45.000]  約書亞就照著耶和華的吩咐
[00:17:45.000 --> 00:17:47.000]  這個又是吩咐
[00:17:47.000 --> 00:17:49.000]  一層一層
[00:17:49.000 --> 00:17:51.000]  一一吩咐一切的話
[00:17:51.000 --> 00:17:53.000]  都聽從
[00:17:53.000 --> 00:17:55.000]  跟著這個指令之下
[00:17:55.000 --> 00:17:59.000]  就得到太平
[00:17:59.000 --> 00:18:01.000]  真賤
[00:18:01.000 --> 00:18:03.000]  想起現代的美國歷史
[00:18:03.000 --> 00:18:05.000]  美國很喜歡用軍事競賽
[00:18:05.000 --> 00:18:09.000]  用軍隊的實力
[00:18:09.000 --> 00:18:11.000]  來維持和平
[00:18:11.000 --> 00:18:13.000]  的實力
[00:18:13.000 --> 00:18:15.000]  但是耶和華
[00:18:15.000 --> 00:18:17.000]  他就不是靠軍力
[00:18:17.000 --> 00:18:19.000]  我們看到這幾場戰爭
[00:18:19.000 --> 00:18:21.000]  一直多年的戰爭
[00:18:21.000 --> 00:18:23.000]  是靠著耶和華的能力
[00:18:23.000 --> 00:18:25.000]  他的權能而得勝
[00:18:25.000 --> 00:18:27.000]  他不需要有很多裝甲車
[00:18:27.000 --> 00:18:29.000]  用裝甲車
[00:18:29.000 --> 00:18:31.000]  或者用核子彈
[00:18:31.000 --> 00:18:33.000]  不需要用這些特別的武器
[00:18:33.000 --> 00:18:35.000]  但是神
[00:18:35.000 --> 00:18:37.000]  約書亞跟著
[00:18:37.000 --> 00:18:39.000]  神的吩咐
[00:18:39.000 --> 00:18:41.000]  就戰勝了
[00:18:41.000 --> 00:18:43.000]  能夠得到和平
[00:18:43.000 --> 00:18:45.000]  我們來到最後一章的時候
[00:18:45.000 --> 00:18:47.000]  十二章的時候
[00:18:47.000 --> 00:18:49.000]  我們看到一個總結
[00:18:49.000 --> 00:18:51.000]  是總結了
[00:18:51.000 --> 00:18:53.000]  以色列民
[00:18:53.000 --> 00:18:55.000]  去到應去之地的事情
[00:18:55.000 --> 00:18:57.000]  包括在約旦河東岸
[00:18:57.000 --> 00:18:59.000]  摩西
[00:18:59.000 --> 00:19:01.000]  跟著摩西帶領的時候
[00:19:01.000 --> 00:19:03.000]  跟著摩西的時候
[00:19:03.000 --> 00:19:05.000]  摩西不能夠進入迦南地
[00:19:05.000 --> 00:19:07.000]  但是在約旦河的東岸
[00:19:07.000 --> 00:19:09.000]  他就成功
[00:19:09.000 --> 00:19:11.000]  擊敗西雲
[00:19:11.000 --> 00:19:13.000]  這個皇帝
[00:19:13.000 --> 00:19:15.000]  西雲是南方一點的
[00:19:15.000 --> 00:19:17.000]  在死海旁邊的位置
[00:19:17.000 --> 00:19:19.000]  在希什本
[00:19:19.000 --> 00:19:23.000]  西雲
[00:19:23.000 --> 00:19:25.000]  是那個地方
[00:19:25.000 --> 00:19:27.000]  那個地區
[00:19:27.000 --> 00:19:29.000]  的皇帝
[00:19:29.000 --> 00:19:31.000]  他就擊敗了西雲
[00:19:31.000 --> 00:19:33.000]  還有北方
[00:19:33.000 --> 00:19:35.000]  第四節提到北方巴山王
[00:19:35.000 --> 00:19:37.000]  這個皇帝
[00:19:37.000 --> 00:19:39.000]  佔領了一些土地
[00:19:39.000 --> 00:19:41.000]  他們將這些土地
[00:19:41.000 --> 00:19:43.000]  分給了兩個半的支派
[00:19:43.000 --> 00:19:45.000]  就是將他次級
[00:19:45.000 --> 00:19:47.000]  劉邊人
[00:19:47.000 --> 00:19:49.000]  迦德人和馬來西
[00:19:49.000 --> 00:19:51.000]  半個支派的民
[00:19:51.000 --> 00:19:53.000]  這裏就在
[00:19:53.000 --> 00:19:55.000]  第六節那裏
[00:19:55.000 --> 00:19:57.000]  提到
[00:19:57.000 --> 00:19:59.000]  這些土地就分給了他們
[00:19:59.000 --> 00:20:01.000]  但是我們看到最後總結的時候
