
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹 早晨
[00:02:02.000 --> 00:02:04.000]  在學術界
[00:02:04.000 --> 00:02:06.000]  在社會的各行各業
[00:02:06.000 --> 00:02:09.500]  都有很多有天份的人
[00:02:09.500 --> 00:02:14.500]  但是忠誠的人卻不多
[00:02:14.500 --> 00:02:16.500]  今天的教會
[00:02:16.500 --> 00:02:19.000]  也都有很多有天份
[00:02:19.000 --> 00:02:21.000]  有恩賜的人
[00:02:21.000 --> 00:02:23.000]  我們的主耶穌
[00:02:23.000 --> 00:02:25.000]  就是那一位將天份
[00:02:25.000 --> 00:02:29.000]  將恩賜賜給我們的上帝
[00:02:29.000 --> 00:02:32.000]  但是今天的教會
[00:02:32.000 --> 00:02:37.000]  卻是需要更多對耶穌忠誠的門徒
[00:02:37.000 --> 00:02:40.000]  需要更多願意付代價
[00:02:40.000 --> 00:02:42.000]  去跟隨耶穌
[00:02:42.000 --> 00:02:45.000]  去為耶穌受苦的門徒
[00:02:45.000 --> 00:02:50.000]  上帝都給了很多恩賜給你
[00:02:50.000 --> 00:02:55.000]  你又對他是不是忠誠呢?
[00:02:55.000 --> 00:02:57.000]  當我們今天嘗試要揭開
[00:02:57.000 --> 00:03:00.000]  基督的奧秘的時候
[00:03:00.000 --> 00:03:03.000]  我希望你能夠見到那一位
[00:03:03.000 --> 00:03:06.000]  值得我們一生對他忠誠
[00:03:06.000 --> 00:03:09.000]  值得我們付代價去跟隨他
[00:03:09.000 --> 00:03:12.000]  那一位的基督
[00:03:12.000 --> 00:03:14.000]  今天的經文
[00:03:14.000 --> 00:03:16.000]  剛才主席讀了
[00:03:16.000 --> 00:03:19.000]  是一段很難解
[00:03:19.000 --> 00:03:23.000]  也是很難明白的經文
[00:03:23.000 --> 00:03:27.000]  我會盡我管家的職份
[00:03:27.000 --> 00:03:30.000]  去嘗試用簡單的方法
[00:03:30.000 --> 00:03:33.000]  希望能夠將這一段的經文
[00:03:33.000 --> 00:03:36.000]  解得明白
[00:03:36.000 --> 00:03:39.000]  不過我們很需要聖靈的幫助
[00:03:39.000 --> 00:03:44.000]  就讓我們首先低頭禱告
[00:03:44.000 --> 00:03:45.000]  親愛的聖靈
[00:03:45.000 --> 00:03:47.000]  求祢在這一刻
[00:03:47.000 --> 00:03:49.000]  祢在我們每一個人的心裏
[00:03:49.000 --> 00:03:52.000]  去自由的運行
[00:03:52.000 --> 00:03:55.000]  祢引導我們進入
[00:03:55.000 --> 00:03:57.000]  你自己的話語當中
[00:03:57.000 --> 00:03:59.000]  進入真理當中
[00:03:59.000 --> 00:04:02.000]  以致我們不單止是頭腦上
[00:04:02.000 --> 00:04:04.000]  我們明白你的說話
[00:04:04.000 --> 00:04:07.000]  我們更加願意在我們的生命裏
[00:04:07.000 --> 00:04:10.000]  去活出真理
[00:04:10.000 --> 00:04:14.000]  因為真理就能夠使我們得到自由
[00:04:14.000 --> 00:04:16.000]  求祢光照我們每一個
[00:04:16.000 --> 00:04:18.000]  幫助我們每一個
[00:04:18.000 --> 00:04:23.000]  讓說的聽的都能夠同感一靈
[00:04:23.000 --> 00:04:25.000]  多謝你聽我們的祈禱
[00:04:25.000 --> 00:04:28.000]  奉耶穌基督聖名祈求
[00:04:28.000 --> 00:04:30.000]  阿們
[00:04:46.000 --> 00:04:57.000]  寶羅就是戴爾巴弗信主的那個人
[00:04:57.000 --> 00:05:00.000]  於是寶羅就寫了這一封書信
[00:05:00.000 --> 00:05:05.000]  託人帶給哥羅西的信徒
[00:05:05.000 --> 00:05:07.000]  你可以想像到
[00:05:07.000 --> 00:05:11.000]  哥羅西的信徒從來沒有見過寶羅
[00:05:11.000 --> 00:05:13.000]  可能他們會知道
[00:05:13.000 --> 00:05:19.000]  這個就是戴爾巴弗信主的那個人
[00:05:19.000 --> 00:05:22.000]  但是這個人正在坐牢
[00:05:22.000 --> 00:05:25.000]  他在監獄當中所寫的
[00:05:25.000 --> 00:05:28.000]  究竟信不信得過呢
[00:05:28.000 --> 00:05:30.000]  哥羅西教會的異端
[00:05:30.000 --> 00:05:35.000]  也都一定會想盡辦法去攻擊寶羅
[00:05:35.000 --> 00:05:38.000]  所以寶羅除了他要講明
[00:05:38.000 --> 00:05:41.000]  這個基督的真理之外
[00:05:41.000 --> 00:05:46.000]  他也都要向哥羅西的教徒解釋
[00:05:46.000 --> 00:05:51.000]  自己作為外邦人使徒的職份
[00:05:51.000 --> 00:05:58.000]  以致他能夠捍衛他所寫的那封信的可信性
[00:05:58.000 --> 00:06:02.000]  他就在二十四二十五節說出
[00:06:02.000 --> 00:06:06.000]  他做使徒的職份
[00:06:06.000 --> 00:06:09.000]  剛才讀過一章二十四節
[00:06:09.000 --> 00:06:12.000]  寶羅就和哥羅西的信徒說
[00:06:12.000 --> 00:06:15.000]  現在我為你們受苦
[00:06:15.000 --> 00:06:18.000]  他一開始就告訴他們
[00:06:18.000 --> 00:06:22.000]  其實我坐牢我受苦是為了你們
[00:06:22.000 --> 00:06:24.000]  是為了教會
[00:06:24.000 --> 00:06:26.000]  不過我賭過歡樂
[00:06:26.000 --> 00:06:29.000]  並且為基督的身體
[00:06:29.000 --> 00:06:30.000]  就是為教會
[00:06:30.000 --> 00:06:32.000]  要在我肉身上
[00:06:32.000 --> 00:06:36.000]  補滿基督患難的缺陷
[00:06:36.000 --> 00:06:43.000]  這節經文起碼有兩點是很難明白的地方
[00:06:43.000 --> 00:06:49.000]  第一點就是為什麼受苦是會歡樂的
[00:06:49.000 --> 00:06:56.000]  第二點什麼叫做補滿基督患難的缺陷
[00:06:56.000 --> 00:07:00.000]  讓我們一起去思想一下
[00:07:00.000 --> 00:07:04.000]  我想人的本性就是不喜歡受苦
[00:07:04.000 --> 00:07:06.000]  如果我問你喜歡不喜歡受苦
[00:07:06.000 --> 00:07:08.000]  你回答我很喜歡
[00:07:08.000 --> 00:07:11.000]  我就會覺得很奇怪
[00:07:11.000 --> 00:07:16.000]  人受苦更加不會覺得歡樂
[00:07:16.000 --> 00:07:19.000]  為什麼寶羅在這裡這樣說呢
[00:07:19.000 --> 00:07:23.000]  究竟寶羅所受的苦是什麼苦呢
[00:07:23.000 --> 00:07:26.000]  我們從哥林多後書第十一章
[00:07:26.000 --> 00:07:29.000]  二十四至二十七節
[00:07:29.000 --> 00:07:34.000]  我們就知道寶羅的受苦不是普通的受苦
[00:07:34.000 --> 00:07:36.000]  那裡記載著
[00:07:36.000 --> 00:07:40.000]  他被鞭打五次每次四十
[00:07:40.000 --> 00:07:42.000]  被棍打三次
[00:07:42.000 --> 00:07:44.000]  被石頭打了一次
[00:07:44.000 --> 00:07:48.000]  又遇到損壞了三次
[00:07:48.000 --> 00:07:51.000]  他受勞碌受困苦
[00:07:51.000 --> 00:07:54.000]  多次不得睡又饑又渴
[00:07:54.000 --> 00:07:59.000]  多次不得食受寒冷赤身勞體
[00:07:59.000 --> 00:08:00.000]  弟兄姊妹
[00:08:00.000 --> 00:08:02.000]  這一種的受苦
[00:08:02.000 --> 00:08:06.000]  不是說像你被老闆罵幾句
[00:08:06.000 --> 00:08:08.000]  又或者被你的子女激親
[00:08:08.000 --> 00:08:10.000]  又或者你在教會侍奉
[00:08:10.000 --> 00:08:12.000]  遇到一些很麻煩的人
[00:08:12.000 --> 00:08:14.000]  不是這麼簡單
[00:08:14.000 --> 00:08:17.000]  為什麼寶羅還會
[00:08:17.000 --> 00:08:20.000]  在這樣的受苦的情況
[00:08:20.000 --> 00:08:23.000]  他還會說他覺得歡樂
[00:08:23.000 --> 00:08:26.000]  我相信是因為寶羅覺得
[00:08:26.000 --> 00:08:28.000]  為了福音的緣故
[00:08:28.000 --> 00:08:31.000]  為了建立教會的緣故
[00:08:31.000 --> 00:08:35.000]  而去受苦是一個特權
[00:08:35.000 --> 00:08:38.000]  耶穌也在八福那裡說
[00:08:38.000 --> 00:08:42.000]  為而受逼迫的人有福了
[00:08:42.000 --> 00:08:46.000]  因為天國是他們的
[00:08:46.000 --> 00:08:47.000]  弟兄姊妹
[00:08:47.000 --> 00:08:51.000]  我們不能說每一種的受苦
[00:08:51.000 --> 00:08:54.000]  所有的受苦都會叫人歡樂
[00:08:54.000 --> 00:08:57.000]  我們也不能說所有的受苦
[00:08:57.000 --> 00:09:00.000]  是會叫人成長
[00:09:00.000 --> 00:09:03.000]  但是如果為基督受苦
[00:09:03.000 --> 00:09:06.000]  如果是為而受逼迫的話
[00:09:06.000 --> 00:09:10.000]  卻是有福卻是歡樂的
[00:09:10.000 --> 00:09:13.000]  因為當我們用永恆的眼光
[00:09:13.000 --> 00:09:16.000]  去看上帝的國度的時候
[00:09:16.000 --> 00:09:20.000]  我們再不是聚焦在這個世界
[00:09:20.000 --> 00:09:25.000]  一些為主短暫的受苦
[00:09:25.000 --> 00:09:30.000]  其實就不算是什麼一回事
[00:09:30.000 --> 00:09:31.000]  另一方面
[00:09:31.000 --> 00:09:34.000]  當寶羅說他要在肉身上
[00:09:34.000 --> 00:09:37.000]  補滿基督患難的缺陷的時候
[00:09:37.000 --> 00:09:38.000]  請你留心
[00:09:38.000 --> 00:09:43.000]  他不是說基督在十字架上的救贖
[00:09:43.000 --> 00:09:47.000]  因為沒有人能夠在上帝的救贖當中
[00:09:47.000 --> 00:09:50.000]  加添任何的東西
[00:09:50.000 --> 00:09:57.000]  更加不是基督的救贖有任何的缺陷
[00:09:57.000 --> 00:10:01.000]  所以寶羅不是在說這回事
[00:10:01.000 --> 00:10:05.000]  雖然原文這節經文的字
[00:10:05.000 --> 00:10:08.000]  的確可以翻譯做缺陷
[00:10:08.000 --> 00:10:10.000]  翻譯做Lacking
[00:10:10.000 --> 00:10:14.000]  但是其實一個更加貼近原文的翻譯
[00:10:14.000 --> 00:10:19.000]  是Left Over 遺留下來
[00:10:19.000 --> 00:10:21.000]  在這個罪惡的世界
[00:10:21.000 --> 00:10:26.000]  大部分的人都是敵黨福音的
[00:10:26.000 --> 00:10:29.000]  信耶穌的人是會受逼迫的
[00:10:29.000 --> 00:10:35.000]  這個是救贖遺留下來的受苦
[00:10:35.000 --> 00:10:37.000]  我們看看今天這個世界
[00:10:37.000 --> 00:10:41.000]  仍然有很多信耶穌的人
[00:10:41.000 --> 00:10:45.000]  是受苦受逼迫
[00:10:45.000 --> 00:10:48.000]  所以寶羅在這句話的意思
[00:10:48.000 --> 00:10:53.000]  就好像在《新譜及譯本》的翻譯
[00:10:53.000 --> 00:10:55.000]  寶羅是在說
[00:10:55.000 --> 00:11:01.000]  我是在分擔基督仍然為教會所受的苦
[00:11:01.000 --> 00:11:07.000]  教會就是基督的身體
[00:11:07.000 --> 00:11:11.000]  寶羅從自己在大馬式路上
[00:11:11.000 --> 00:11:14.000]  遇到基督的經歷
[00:11:14.000 --> 00:11:16.000]  他就明白到
[00:11:16.000 --> 00:11:21.000]  迫迫教會其實就是迫迫耶穌基督
[00:11:21.000 --> 00:11:24.000]  如果你還記得《使徒行傳》第九章
[00:11:24.000 --> 00:11:27.000]  第四節和第五節是這樣說的
[00:11:27.000 --> 00:11:29.000]  當時寶羅在大馬式路上
[00:11:29.000 --> 00:11:31.000]  有個聲音跟他說
[00:11:31.000 --> 00:11:34.000]  蘇羅蘇羅你為什麼迫迫我
[00:11:34.000 --> 00:11:37.000]  他就說主啊你是誰
[00:11:37.000 --> 00:11:39.000]  那個聲音就說
[00:11:39.000 --> 00:11:43.000]  我就是你所迫迫的耶穌
[00:11:43.000 --> 00:11:45.000]  所以寶羅從他親身的經歷
[00:11:45.000 --> 00:11:49.000]  他很明白教會受迫迫
[00:11:49.000 --> 00:11:51.000]  即是基督受迫迫
[00:11:51.000 --> 00:11:55.000]  教會受苦即是基督受苦
[00:11:55.000 --> 00:11:57.000]  所以他會在
[00:11:57.000 --> 00:12:00.000]  寶羅會在菲勒比書三章十節說
[00:12:00.000 --> 00:12:06.000]  他曉得和他(基督)一同受苦
[00:12:06.000 --> 00:12:11.000]  The fellowship of sharing in his sufferings
[00:12:11.000 --> 00:12:13.000]  這個就是這樣的意思
[00:12:13.000 --> 00:12:17.000]  寶羅除了對哥羅西的信徒說
[00:12:17.000 --> 00:12:19.000]  我為你們受苦之外
[00:12:19.000 --> 00:12:23.000]  他還說上帝賜給他一個管家的職份
[00:12:23.000 --> 00:12:26.000]  亦都是為了他們
[00:12:26.000 --> 00:12:28.000]  而這個管家的職份是什麼呢
[00:12:28.000 --> 00:12:33.000]  就是要將上帝的道理傳得完備
[00:12:33.000 --> 00:12:38.000]  剛才主席讀的二十五和二十六節
[00:12:38.000 --> 00:12:42.000]  在和合本的翻譯是分開兩節的經文
[00:12:42.000 --> 00:12:44.000]  但如果你看新譯本
[00:12:44.000 --> 00:12:47.000]  就將二十五和二十六節
[00:12:47.000 --> 00:12:50.000]  是放在一起是一句的
[00:12:50.000 --> 00:12:52.000]  意思是完整的
[00:12:52.000 --> 00:12:56.000]  我比較喜歡新譯本的翻譯
[00:12:56.000 --> 00:13:01.000]  請大家一起讀出新譯本的翻譯
[00:13:01.000 --> 00:13:06.000]  我照著神為你們而賜給我的管家職份
[00:13:06.000 --> 00:13:09.000]  作了教會的服役
[00:13:09.000 --> 00:13:11.000]  要把神的道
[00:13:11.000 --> 00:13:16.000]  就是歷世歷代隱藏的奧秘傳得完備
[00:13:16.000 --> 00:13:23.000]  現在這奧秘已經向他的眾聖徒顯明了
[00:13:23.000 --> 00:13:27.000]  我在哥羅西書的第一講就曾經說過
[00:13:27.000 --> 00:13:32.000]  保羅在哥羅西書用了三個神學的名詞
[00:13:32.000 --> 00:13:36.000]  去描繪一幅基督的圖像
[00:13:36.000 --> 00:13:39.000]  這三個名詞的原文
[00:13:39.000 --> 00:13:43.000]  第一個就是Prototokos 守生
[00:13:43.000 --> 00:13:47.000]  第二個Pleruma 就是豐盛的意思
[00:13:47.000 --> 00:13:51.000]  而第三個Mysterion 就是奧秘
[00:13:51.000 --> 00:13:56.000]  今天我們集中看這個奧秘
[00:13:56.000 --> 00:13:59.000]  這個奧秘究竟是什麼呢?
[00:13:59.000 --> 00:14:01.000]  一章二十七節
[00:14:01.000 --> 00:14:05.000]  新譯本的翻譯就是這樣
[00:14:05.000 --> 00:14:10.000]  神願意使他們知道這奧秘在愛族人中
[00:14:10.000 --> 00:14:12.000]  有多麼榮耀的豐盛
[00:14:12.000 --> 00:14:16.000]  這奧秘就是基督在你們裡面
[00:14:16.000 --> 00:14:19.000]  承了榮耀的盼望
[00:14:19.000 --> 00:14:23.000]  保羅寫的東西是很清晰的
[00:14:23.000 --> 00:14:25.000]  他很清楚地告訴我們
[00:14:25.000 --> 00:14:29.000]  這個奧秘就是基督在你們裡面
[00:14:29.000 --> 00:14:32.000]  承了榮耀的盼望
[00:14:32.000 --> 00:14:34.000]  Christ in you
[00:14:34.000 --> 00:14:37.000]  The hope of glory
[00:14:37.000 --> 00:14:39.000]  每一個字我們都認識
[00:14:39.000 --> 00:14:41.000]  不過加在一起
[00:14:41.000 --> 00:14:47.000]  究竟是什麼意思呢?
[00:14:47.000 --> 00:14:52.000]  這個奧秘基本上是在說
[00:14:52.000 --> 00:14:56.000]  上帝藉著基督對人類
[00:14:56.000 --> 00:15:01.000]  包括猶太人和外邦人的救贖
[00:15:01.000 --> 00:15:03.000]  如果有朝一日
[00:15:03.000 --> 00:15:06.000]  你去到天堂的門口
[00:15:06.000 --> 00:15:08.000]  天父問你
[00:15:08.000 --> 00:15:11.000]  為什麼我要讓你進去?
[00:15:11.000 --> 00:15:14.000]  我不知道你會怎樣回答
[00:15:14.000 --> 00:15:16.000]  可能有很多人
[00:15:16.000 --> 00:15:19.000]  有很多信徒都會回答
[00:15:19.000 --> 00:15:23.000]  因為我信耶穌是你的兒子
[00:15:23.000 --> 00:15:25.000]  我信他在十字架上
[00:15:25.000 --> 00:15:27.000]  為我的罪被釘死
[00:15:27.000 --> 00:15:30.000]  三天之後復活
[00:15:30.000 --> 00:15:37.000]  這個答案對不對呢?
[00:15:37.000 --> 00:15:39.000]  當然是對的
[00:15:39.000 --> 00:15:41.000]  因為恩信清義
[00:15:41.000 --> 00:15:44.000]  是我們信仰的根基
[00:15:44.000 --> 00:15:51.000]  不過這個答案卻是不足夠
[00:15:51.000 --> 00:15:55.000]  如果我們只是說
[00:15:55.000 --> 00:15:58.000]  因為我信所以我就得救
[00:15:58.000 --> 00:16:02.000]  這個是高舉了人的信心
[00:16:02.000 --> 00:16:06.000]  而忽略了上帝的恩典
[00:16:06.000 --> 00:16:10.000]  救贖其實是上帝藉著
[00:16:10.000 --> 00:16:13.000]  耶穌基督賜給人的恩典
[00:16:13.000 --> 00:16:15.000]  是一個應許
[00:16:15.000 --> 00:16:18.000]  而這個應許在萬古之先
[00:16:18.000 --> 00:16:20.000]  是已經為人預備好的
[00:16:20.000 --> 00:16:24.000]  剛才的經文我們看過
[00:16:24.000 --> 00:16:29.000]  上帝並不是在人犯了罪之後
[00:16:29.000 --> 00:16:31.000]  才想辦法
[00:16:31.000 --> 00:16:33.000]  怎麼辦呢?
[00:16:33.000 --> 00:16:34.000]  創造了人
[00:16:34.000 --> 00:16:35.000]  但是人又犯罪
[00:16:35.000 --> 00:16:36.000]  怎麼辦呢?
[00:16:36.000 --> 00:16:37.000]  好吧好吧
[00:16:37.000 --> 00:16:39.000]  不如就差派我的兒子
[00:16:39.000 --> 00:16:41.000]  耶穌去為人代罪
[00:16:41.000 --> 00:16:43.000]  不是這樣
[00:16:43.000 --> 00:16:45.000]  是萬古之先已經
[00:16:45.000 --> 00:16:49.000]  應許了這個救贖的恩典
[00:16:49.000 --> 00:16:52.000]  如果我們看提多書一章二節
[00:16:52.000 --> 00:16:55.000]  「這都是本著永生的盼望
[00:16:55.000 --> 00:16:58.000]  這永生是那不說方的神
[00:16:58.000 --> 00:17:01.000]  在萬世以前所應許的」
[00:17:01.000 --> 00:17:03.000]  「應許」這個字的原文
[00:17:03.000 --> 00:17:06.000]  亦都是約的意思
[00:17:06.000 --> 00:17:08.000]  covenant的意思
[00:17:08.000 --> 00:17:11.000]  所以即是說上帝在萬古之先
[00:17:11.000 --> 00:17:14.000]  已經為人納了約
[00:17:14.000 --> 00:17:17.000]  這個約就是藉著基督
[00:17:17.000 --> 00:17:22.000]  將救贖的恩典帶給人
[00:17:22.000 --> 00:17:26.000]  提摩泰後書一章九節又這樣說
[00:17:26.000 --> 00:17:27.000]  「神拯救了我們
[00:17:27.000 --> 00:17:29.000]  以聖召呼召我們
[00:17:29.000 --> 00:17:32.000]  不是按照我們的行為
[00:17:32.000 --> 00:17:35.000]  而是按照自己的意旨和恩典
[00:17:35.000 --> 00:17:39.000]  這恩典是祂在萬世以前
[00:17:39.000 --> 00:17:45.000]  在基督耶穌裡賜給我們的」
[00:17:45.000 --> 00:17:48.000]  救贖是恩典
[00:17:48.000 --> 00:17:51.000]  沒錯是需要人的信心來配合
[00:17:51.000 --> 00:17:54.000]  但是請問是恩典先
[00:17:54.000 --> 00:17:57.000]  抑或是信心先
[00:17:57.000 --> 00:18:01.000]  以弗所書第二章第四和第五節
[00:18:01.000 --> 00:18:06.000]  說得很清楚這是新漢語譯本的翻譯
[00:18:06.000 --> 00:18:08.000]  請大家一起讀出
[00:18:08.000 --> 00:18:11.000]  「可是神滿有憐憫
[00:18:11.000 --> 00:18:14.000]  以他的大愛來愛我們
[00:18:14.000 --> 00:18:18.000]  竟在我們在過凡中死了的時候
[00:18:18.000 --> 00:18:22.000]  使我們與基督一同活過來
[00:18:22.000 --> 00:18:26.000]  你們是靠著恩典得救」
[00:18:26.000 --> 00:18:28.000]  請問一個死了的人
[00:18:28.000 --> 00:18:33.000]  會不會突然自動地復活呢?
[00:18:33.000 --> 00:18:36.000]  請問一個在靈裡死了的人
[00:18:36.000 --> 00:18:39.000]  會不會突然說我有信心
[00:18:39.000 --> 00:18:43.000]  我信耶穌了我就復活呢?
[00:18:43.000 --> 00:18:48.000]  是上帝的愛和上帝的憐憫
[00:18:48.000 --> 00:18:55.000]  給了我們這個因信耶穌而得救的恩典
[00:18:55.000 --> 00:18:59.000]  以弗所書第二章第八和第九節
[00:18:59.000 --> 00:19:05.000]  是很多人都懂得唸的金句
[00:19:05.000 --> 00:19:08.000]  「我們得救是本乎甚麼
[00:19:08.000 --> 00:19:11.000]  因也因著信」
[00:19:11.000 --> 00:19:14.000]  我們看看新漢語的譯本
[00:19:14.000 --> 00:19:17.000]  「因為你們是靠著恩典
[00:19:17.000 --> 00:19:20.000]  藉著信心而得救的
[00:19:20.000 --> 00:19:25.000]  這不是出於你們自己而是神所賜的
[00:19:25.000 --> 00:19:31.000]  也不是出於行為免得有人自誇」
[00:19:31.000 --> 00:19:34.000]  如果今天在天堂門口
[00:19:34.000 --> 00:19:37.000]  天父問我為甚麼我要讓你進去
[00:19:37.000 --> 00:19:43.000]  我就會說是因為你的愛和你的憐憫
[00:19:43.000 --> 00:19:49.000]  藉著耶穌基督為我預備了這個救贖的恩典
[00:19:49.000 --> 00:19:55.000]  我相信我接受這個恩典
[00:19:55.000 --> 00:20:01.000]  弟兄姊妹你明不明白其實一切都是恩典
[00:20:01.000 --> 00:20:04.000]  你又是不是一個感恩的人
[00:20:04.000 --> 00:20:07.000]  是懂得凡事去謝恩呢?
[00:20:07.000 --> 00:20:09.000]  正如保羅說過
[00:20:09.000 --> 00:20:12.000]  我今日成為何等樣的人
[00:20:12.000 --> 00:20:15.000]  都是蒙甚麼?
[00:20:15.000 --> 00:20:20.000]  都是蒙上帝的恩而成
[00:20:20.000 --> 00:20:22.000]  如果你懂得感恩
[00:20:22.000 --> 00:20:29.000]  我相信你就會活出一個很不同的生命
[00:20:29.000 --> 00:20:31.000]  有了這個基礎
[00:20:31.000 --> 00:20:36.000]  我們現在可以盡心去思想這個奧秘
[00:20:36.000 --> 00:20:41.000]  特別是基督在你們裏面
[00:20:41.000 --> 00:20:45.000]  Christ in you 的意思
[00:20:45.000 --> 00:20:50.000]  你會見到保羅在哥羅西書其他的地方
[00:20:50.000 --> 00:20:56.000]  他都很時常用你們在基督裏面
[00:20:56.000 --> 00:20:59.000]  You in Christ 或者就這樣 In Christ
[00:20:59.000 --> 00:21:04.000]  究竟基督在你們裏面和你們在基督裏面
[00:21:04.000 --> 00:21:06.000]  有沒有甚麼不同呢?
[00:21:06.000 --> 00:21:08.000]  有沒有甚麼分別呢?
[00:21:08.000 --> 00:21:12.000]  有一個牧師就問他的童工團隊這個問題
[00:21:12.000 --> 00:21:14.000]  其中有一個童工
[00:21:14.000 --> 00:21:18.000]  他就給了一個非常有智慧的答案
[00:21:18.000 --> 00:21:20.000]  他說我不知道
[00:21:20.000 --> 00:21:23.000]  因為這個是一個奧秘
[00:21:23.000 --> 00:21:29.000]  就讓我們大家一起去思想這個奧秘
[00:21:29.000 --> 00:21:32.000]  約翰福音十七章
[00:21:32.000 --> 00:21:35.000]  是耶穌離世之前
[00:21:35.000 --> 00:21:39.000]  為當時的門徒和為將來的門徒
[00:21:39.000 --> 00:21:42.000]  一段的禱文
[00:21:42.000 --> 00:21:44.000]  我想問大家
[00:21:44.000 --> 00:21:45.000]  約翰福音十七章
[00:21:45.000 --> 00:21:49.000]  耶穌這一段的禱文的主題是甚麼呢?
[00:21:49.000 --> 00:21:55.000]  究竟耶穌為門徒祈禱甚麼呢?
[00:21:55.000 --> 00:21:58.000]  我相信很多人都會回答
[00:21:58.000 --> 00:22:05.000]  那個主題就是信徒的合一
[00:22:05.000 --> 00:22:08.000]  這個答案也都不是錯
[00:22:08.000 --> 00:22:12.000]  不過卻是不足夠
[00:22:12.000 --> 00:22:14.000]  為甚麼不足夠?
[00:22:14.000 --> 00:22:16.000]  因為合一這個字
[00:22:16.000 --> 00:22:17.000]  Unity這個字
[00:22:17.000 --> 00:22:20.000]  在原文從來沒有出現過
[00:22:20.000 --> 00:22:23.000]  原文那個字是一
[00:22:23.000 --> 00:22:25.000]  One
[00:22:25.000 --> 00:22:27.000]  所以當我們看經文的時候
[00:22:27.000 --> 00:22:30.000]  我們要很小心地看
[00:22:30.000 --> 00:22:35.000]  例如我們看約翰福音十七章第二十二節
[00:22:35.000 --> 00:22:36.000]  那裏就說
[00:22:36.000 --> 00:22:40.000]  耶穌向天父的一個禱告
[00:22:40.000 --> 00:22:42.000]  你所賜給我的榮耀
[00:22:42.000 --> 00:22:44.000]  我已賜給他們
[00:22:44.000 --> 00:22:46.000]  使他們合而為一
[00:22:46.000 --> 00:22:49.000]  將我們合而為一
[00:22:49.000 --> 00:22:50.000]  英文的譯本就是
[00:22:50.000 --> 00:22:58.000]  That they may be one as we are one
[00:22:58.000 --> 00:23:00.000]  耶穌說他已經將
[00:23:00.000 --> 00:23:02.000]  天父賜給他的榮耀
[00:23:02.000 --> 00:23:05.000]  賜給了那些門徒
[00:23:05.000 --> 00:23:08.000]  使他們合而為一
[00:23:08.000 --> 00:23:10.000]  而這一種合而為一
[00:23:10.000 --> 00:23:15.000]  就好像三位一體的真神
[00:23:15.000 --> 00:23:19.000]  天父和耶穌的合一
[00:23:19.000 --> 00:23:24.000]  我們再看第二十三節
