
[00:00:00.000 --> 00:00:02.000]  各位弟子妹平安
[00:02:42.000 --> 00:02:46.000]  他也被稱為教會的柱石
[00:02:46.000 --> 00:02:48.000]  這本書寫成的目的
[00:02:48.000 --> 00:02:53.000]  是為了指導信徒一些應該有的態度和行為
[00:02:53.000 --> 00:02:59.000]  並提出實際的勸勉和教導
[00:02:59.000 --> 00:03:01.000]  三章一至十二節
[00:03:01.000 --> 00:03:05.000]  是對於基督徒應該怎樣說話
[00:03:05.000 --> 00:03:09.000]  提出雅各的指引
[00:03:09.000 --> 00:03:10.000]  作者指出
[00:03:10.000 --> 00:03:13.000]  舌頭在身體這麼多器官之中
[00:03:13.000 --> 00:03:15.000]  或許不是最小
[00:03:15.000 --> 00:03:18.000]  不過也是屬於細小的一類
[00:03:18.000 --> 00:03:21.000]  不過你千萬不要輕看它
[00:03:21.000 --> 00:03:23.000]  舌頭的威力很大
[00:03:23.000 --> 00:03:25.000]  就好像一顆小小的火種
[00:03:25.000 --> 00:03:29.000]  足以去燒毀整片很大的森林
[00:03:29.000 --> 00:03:33.000]  又例如馬匹的力很大
[00:03:33.000 --> 00:03:35.000]  你只要用少許的爪環
[00:03:35.000 --> 00:03:37.000]  不知道大家有沒有機會見過爪環
[00:03:37.000 --> 00:03:44.000]  就是套在馬或牛的嘴裡的一條小小的鐵鏈
[00:03:44.000 --> 00:03:46.000]  或者一艘很巨大的郵輪
[00:03:46.000 --> 00:03:48.000]  只要你用少許的駝
[00:03:48.000 --> 00:03:51.000]  無論是拆騎的或是駕駛的
[00:03:51.000 --> 00:03:54.000]  只需要用這一個小小的雀魂或是駝
[00:03:54.000 --> 00:03:59.000]  就可以控制這匹馬或是一艘輪船的方向
[00:03:59.000 --> 00:04:03.000]  同一個人如果能夠控制他的舌頭
[00:04:03.000 --> 00:04:06.000]  不出惡言去傷害其他人
[00:04:06.000 --> 00:04:09.000]  也不說一些詭詐口是心非的話
[00:04:09.000 --> 00:04:12.000]  在適當的時候說適當的話
[00:04:12.000 --> 00:04:14.000]  在言語上沒有過失
[00:04:14.000 --> 00:04:18.000]  雅各認為他就是完全人物
[00:04:18.000 --> 00:04:21.000]  不過雅各同時又指出
[00:04:21.000 --> 00:04:25.000]  各類的飛禽走獸都已經被人類制服
[00:04:25.000 --> 00:04:29.000]  唯獨舌頭沒有人能夠制服
[00:04:29.000 --> 00:04:34.000]  雅各更加強調舌頭是一個永不靜止的邪惡
[00:04:34.000 --> 00:04:36.000]  滿了害死人的毒氣
[00:04:36.000 --> 00:04:40.000]  它甚至可以將一個人的生命摧毀
[00:04:40.000 --> 00:04:45.000]  香港越來越多人患上情緒病或是抑鬱症
[00:04:45.000 --> 00:04:48.000]  而且有越來越年輕的趨勢
[00:04:48.000 --> 00:04:53.000]  其中之一的病徵就是沒有動力去做任何事
[00:04:53.000 --> 00:04:56.000]  就好像一架車或是一架船
[00:04:56.000 --> 00:04:59.000]  它沒有電油沒有能量
[00:04:59.000 --> 00:05:02.000]  對任何事情都失去了興趣
[00:05:02.000 --> 00:05:04.000]  可能你會問沒有理由的
[00:05:04.000 --> 00:05:07.000]  無情情為甚麼會沒有電油
[00:05:07.000 --> 00:05:10.000]  以下是一些讓人扭一扭
[00:05:10.000 --> 00:05:13.000]  失去動力的一些方法
[00:05:13.000 --> 00:05:17.000]  經常被人低扁挖苦
[00:05:17.000 --> 00:05:20.000]  例如可能大家都聽過這樣的說話
[00:05:20.000 --> 00:05:23.000]  不是吧 你這樣都不懂
[00:05:23.000 --> 00:05:26.000]  又或者你會聽到這樣說
[00:05:26.000 --> 00:05:30.000]  你的牌怎麼拿的 搞成這樣
[00:05:30.000 --> 00:05:35.000]  第二就是你的腦力時時都不獲得肯定
[00:05:35.000 --> 00:05:38.000]  不知道你有沒有講過以下的說話
[00:05:38.000 --> 00:05:42.000]  只有97分 你的3分去了哪裡
[00:05:42.000 --> 00:05:44.000]  又或者明明是你自己的努力
[00:05:44.000 --> 00:05:48.000]  卻被上司或同事去領功
[00:05:48.000 --> 00:05:53.000]  第三就是經常被人挑剔被人批評
[00:05:53.000 --> 00:05:57.000]  第四就是我們家長要留意
[00:05:57.000 --> 00:05:59.000]  不斷被糾正
[00:05:59.000 --> 00:06:02.000]  甚至是被替代完成正在做的事
[00:06:02.000 --> 00:06:05.000]  例如是不斷被人拆了你的功課
[00:06:05.000 --> 00:06:08.000]  要你重新再做
[00:06:08.000 --> 00:06:09.000]  又例如這樣說
[00:06:09.000 --> 00:06:14.000]  哎呀 等我做好過了
[00:06:14.000 --> 00:06:18.000]  第五就是時時被人當作透明
[00:06:18.000 --> 00:06:20.000]  例如你說甚麼對方都沒有反應
[00:06:20.000 --> 00:06:23.000]  當你不存在一樣
[00:06:23.000 --> 00:06:27.000]  第六 經常被導引去爭論
[00:06:27.000 --> 00:06:29.000]  例如當你很心平氣和
[00:06:29.000 --> 00:06:33.000]  想跟對方談一談
[00:06:33.000 --> 00:06:37.000]  很快就被導引陷入爭論中
[00:06:37.000 --> 00:06:40.000]  令人很疲累
[00:06:40.000 --> 00:06:43.000]  其實以上所提及的只是一些小小的例子
[00:06:43.000 --> 00:06:45.000]  當然還有成千上萬的方法
[00:06:45.000 --> 00:06:48.000]  可以讓一個人完全失去動力
[00:06:48.000 --> 00:06:51.000]  有些是別人強加在自己身上
[00:06:51.000 --> 00:06:57.000]  有些是當事人自己對自己的期望落空所造成
[00:06:57.000 --> 00:06:59.000]  例如我剛才所說的
[00:06:59.000 --> 00:07:03.000]  專門說經常、時時、不斷
[00:07:03.000 --> 00:07:06.000]  如果我們只遇上一兩次以上的情況
[00:07:06.000 --> 00:07:10.000]  並不會構成我們漏油或無電
[00:07:10.000 --> 00:07:14.000]  但如果一個人浸入這些環境中
[00:07:14.000 --> 00:07:20.000]  並且內化相信別人對自己低扁批評的話
[00:07:20.000 --> 00:07:24.000]  那些精力和心靈的能量
[00:07:24.000 --> 00:07:29.000]  自然會慢慢被掏空
[00:07:29.000 --> 00:07:32.000]  我們說這種情況是慢性謀殺
[00:07:32.000 --> 00:07:34.000]  也不是太過份
[00:07:34.000 --> 00:07:37.000]  其實這與虐待沒有太大分別
[00:07:37.000 --> 00:07:40.000]  表面上我們找不到傷痕
[00:07:40.000 --> 00:07:43.000]  但內心的傷害卻是非常真實
[00:07:43.000 --> 00:07:45.000]  難怪聖經說
[00:07:45.000 --> 00:07:48.000]  舌頭是一個不義的世界
[00:07:48.000 --> 00:07:50.000]  充滿了害死人的毒氣
[00:07:50.000 --> 00:07:53.000]  能夠將一個人的生命摧毀
[00:07:53.000 --> 00:07:55.000]  求上帝憐憫
[00:07:55.000 --> 00:07:58.000]  可能我們自己包括我
[00:07:58.000 --> 00:08:00.000]  也時時在有意無意之間
[00:08:00.000 --> 00:08:02.000]  不知不覺之中
[00:08:02.000 --> 00:08:04.000]  用了以上的方法或其他方式
[00:08:04.000 --> 00:08:07.000]  摧毀了別人生命的靈子
[00:08:07.000 --> 00:08:09.000]  我們自己也不知道
[00:08:09.000 --> 00:08:13.000]  所以求上帝去教導幫助我們可以轉向
[00:08:13.000 --> 00:08:15.000]  不僅如此
[00:08:15.000 --> 00:08:18.000]  舌頭能夠玷污我們的全身
[00:08:18.000 --> 00:08:19.000]  試想想
[00:08:19.000 --> 00:08:22.000]  想像下一位穿戴高貴的淑女
[00:08:22.000 --> 00:08:26.000]  又或是一位儀表翩翩風度的君子
[00:08:26.000 --> 00:08:27.000]  不過
[00:08:27.000 --> 00:08:29.000]  他口出惡言
[00:08:29.000 --> 00:08:31.000]  或者是謾罵不停
[00:08:31.000 --> 00:08:32.000]  我相信十個人之中
[00:08:32.000 --> 00:08:35.000]  有九個半都會另另扣
[00:08:35.000 --> 00:08:38.000]  他們精心所基然的高貴形象
[00:08:38.000 --> 00:08:40.000]  一定大打折扣
[00:08:40.000 --> 00:08:42.000]  其實一個人的說話
[00:08:42.000 --> 00:08:43.000]  只是表現了
[00:08:43.000 --> 00:08:47.000]  他的修養和他的人品是怎樣
[00:08:47.000 --> 00:08:49.000]  阿哥接著就強調
[00:08:49.000 --> 00:08:52.000]  我們用舌頭去歌頌讚美上帝
[00:08:52.000 --> 00:08:54.000]  又用同一個舌頭去咒罵
[00:08:54.000 --> 00:08:58.000]  上帝按照他自己的形象所做的人
[00:08:58.000 --> 00:09:00.000]  真是令人費解
[00:09:00.000 --> 00:09:03.000]  亦都是太過不應該
[00:09:03.000 --> 00:09:04.000]  反問一句說話就是
[00:09:04.000 --> 00:09:06.000]  同一個水源
[00:09:06.000 --> 00:09:08.000]  為何會流出甜水和苦水
[00:09:08.000 --> 00:09:10.000]  兩種水來的呢
[00:09:10.000 --> 00:09:14.000]  好像我們不會在無花果樹去找菩提子一樣
[00:09:14.000 --> 00:09:19.000]  一棵樹亦都不會有兩種果實
[00:09:19.000 --> 00:09:21.000]  換句話說
[00:09:21.000 --> 00:09:23.000]  如果我們口出惡言
[00:09:23.000 --> 00:09:25.000]  或者是講詭詐的話
[00:09:25.000 --> 00:09:27.000]  雖然我們滿口敬歉
[00:09:27.000 --> 00:09:30.000]  我們其實不是真誠的
[00:09:30.000 --> 00:09:34.000]  來讚美崇敬我們的上主
[00:09:34.000 --> 00:09:38.000]  我講這幾次經文的教導是嚴厲的
[00:09:38.000 --> 00:09:40.000]  不過卻是真實
[00:09:40.000 --> 00:09:42.000]  我們要留心
[00:09:42.000 --> 00:09:45.000]  更加願意我們能夠以謙卑的心懷
[00:09:45.000 --> 00:09:48.000]  去求上帝幫助
[00:09:48.000 --> 00:09:50.000]  面對舌頭這麼大威力
[00:09:50.000 --> 00:09:52.000]  卻是小小的器官
[00:09:52.000 --> 00:09:54.000]  我們應該怎樣去對待呢
[00:09:54.000 --> 00:09:55.000]  作者指出
[00:09:55.000 --> 00:09:57.000]  第一要做的是
[00:09:57.000 --> 00:10:01.000]  勒住你的舌頭
[00:10:01.000 --> 00:10:04.000]  要勒住你的舌頭
[00:10:04.000 --> 00:10:05.000]  一日廿四小時
[00:10:05.000 --> 00:10:07.000]  除了發開口夢
[00:10:07.000 --> 00:10:11.000]  好像自己沒有辦法去掌控之外
[00:10:11.000 --> 00:10:15.000]  我們隨時都可以隨心所欲去說話
[00:10:15.000 --> 00:10:17.000]  只是成熟的人
[00:10:17.000 --> 00:10:20.000]  是會為自己的自由作出選擇
[00:10:20.000 --> 00:10:22.000]  和承擔後果
[00:10:22.000 --> 00:10:24.000]  勒住自己的舌頭
[00:10:24.000 --> 00:10:28.000]  並不是叫大家去做啞巴
[00:10:28.000 --> 00:10:32.000]  只是特別在憤怒的時候
[00:10:32.000 --> 00:10:35.000]  我們在被人激親
[00:10:35.000 --> 00:10:37.000]  在被人傷害
[00:10:37.000 --> 00:10:39.000]  或者被人挑釁的時候
[00:10:39.000 --> 00:10:43.000]  我們更加要勒住自己的舌頭
[00:10:43.000 --> 00:10:45.000]  在詩篇三十一篇的
[00:10:45.000 --> 00:10:48.000]  Sorry 詩篇三十九篇第一節
[00:10:48.000 --> 00:10:50.000]  詩人大衛這樣說
[00:10:50.000 --> 00:10:52.000]  我要謹慎我的言行
[00:10:52.000 --> 00:10:55.000]  免得我的舌頭犯罪
[00:10:55.000 --> 00:10:57.000]  我人在我面前的時候
[00:10:57.000 --> 00:11:02.000]  我要用爵橫勒住我的口
[00:11:02.000 --> 00:11:05.000]  被人打了一巴
[00:11:05.000 --> 00:11:09.000]  怎麼可以忍一手不去還對方一巴呢
[00:11:09.000 --> 00:11:12.000]  特別是你又不是打不過他
[00:11:12.000 --> 00:11:14.000]  以牙還牙
[00:11:14.000 --> 00:11:17.000]  不要令我對方以為你好欺負
[00:11:17.000 --> 00:11:19.000]  是不是
[00:11:19.000 --> 00:11:21.000]  同樣被人奚落
[00:11:21.000 --> 00:11:23.000]  謾罵羞辱
[00:11:23.000 --> 00:11:25.000]  詛咒
[00:11:25.000 --> 00:11:26.000]  誣蔑
[00:11:26.000 --> 00:11:29.000]  怎麼忍一口不去回敬對方
[00:11:29.000 --> 00:11:31.000]  最少都一句
[00:11:31.000 --> 00:11:34.000]  以宣洩自己被對方所挑起
[00:11:34.000 --> 00:11:36.000]  那個心頭之火
[00:11:36.000 --> 00:11:38.000]  亦都還以對方顏色
[00:11:38.000 --> 00:11:42.000]  免得對方再進一步傷害自己
[00:11:42.000 --> 00:11:44.000]  勒住自己的舌頭
[00:11:44.000 --> 00:11:46.000]  談何容易呢
[00:11:46.000 --> 00:11:48.000]  而且
[00:11:48.000 --> 00:11:50.000]  為什麼要勒住呢
[00:11:50.000 --> 00:11:52.000]  我非常同意
[00:11:52.000 --> 00:11:54.000]  這個真的不容易
[00:11:54.000 --> 00:11:55.000]  如果不是的話
[00:11:55.000 --> 00:11:56.000]  雅各也不會說
[00:11:56.000 --> 00:11:59.000]  唯有舌頭沒有人能夠制服
[00:11:59.000 --> 00:12:00.000]  不過
[00:12:00.000 --> 00:12:03.000]  卻是我們應該努力的方向
[00:12:03.000 --> 00:12:04.000]  保羅也說
[00:12:04.000 --> 00:12:06.000]  要攻克己身
[00:12:06.000 --> 00:12:08.000]  叫身服我
[00:12:08.000 --> 00:12:11.000]  至於為什麼要勒住我們的舌頭呢
[00:12:11.000 --> 00:12:14.000]  除了這個是聖經的教導勸勉
[00:12:14.000 --> 00:12:16.000]  更加因為
[00:12:16.000 --> 00:12:18.000]  我們的選擇
[00:12:18.000 --> 00:12:19.000]  反映了
[00:12:19.000 --> 00:12:21.000]  我想成為一個怎樣的人
[00:12:21.000 --> 00:12:23.000]  我的選擇
[00:12:23.000 --> 00:12:24.000]  反映了
[00:12:24.000 --> 00:12:27.000]  我想成為一個怎樣的人
[00:12:27.000 --> 00:12:29.000]  宣洩其實有很多渠道
[00:12:29.000 --> 00:12:30.000]  保護自己
[00:12:30.000 --> 00:12:31.000]  不受傷害
[00:12:31.000 --> 00:12:33.000]  我們有很多的方法
[00:12:33.000 --> 00:12:35.000]  出口傷人
[00:12:35.000 --> 00:12:36.000]  以其人之道
[00:12:36.000 --> 00:12:37.000]  還是其人之身
[00:12:37.000 --> 00:12:39.000]  只不過是將自己
[00:12:39.000 --> 00:12:43.000]  都拉進去地獄之火裏面
[00:12:43.000 --> 00:12:45.000]  最無辜
[00:12:45.000 --> 00:12:47.000]  要令人傷感的地方
[00:12:47.000 --> 00:12:50.000]  莫過於因一時的意氣的說話
[00:12:50.000 --> 00:12:51.000]  沒錯
[00:12:51.000 --> 00:12:54.000]  我是燒了一口氣
[00:12:54.000 --> 00:12:55.000]  不過
[00:12:55.000 --> 00:12:57.000]  讓自己所珍惜的關係
[00:12:57.000 --> 00:12:59.000]  受到破壞
[00:12:59.000 --> 00:13:01.000]  破壞了的關係想要修補
[00:13:01.000 --> 00:13:04.000]  其實比勒住自己的舌頭
[00:13:04.000 --> 00:13:05.000]  不出惡言
[00:13:05.000 --> 00:13:08.000]  其實是更加困難
[00:13:08.000 --> 00:13:09.000]  此外
[00:13:09.000 --> 00:13:13.000]  能夠敏銳自己說話的習慣
[00:13:13.000 --> 00:13:15.000]  看看有沒有對人帶來困擾呢
[00:13:15.000 --> 00:13:17.000]  都是我們需要注意的
[00:13:17.000 --> 00:13:20.000]  記得我有一個朋友跟我分享
[00:13:20.000 --> 00:13:21.000]  他年輕的時候
[00:13:21.000 --> 00:13:23.000]  有一個經驗
[00:13:23.000 --> 00:13:24.000]  那一次
[00:13:24.000 --> 00:13:27.000]  他的朋友在盛怒之下跟他說
[00:13:27.000 --> 00:13:29.000]  你整天說我錯
[00:13:29.000 --> 00:13:32.000]  難道你全對嗎
[00:13:32.000 --> 00:13:34.000]  當時我的朋友莫名其妙
[00:13:34.000 --> 00:13:36.000]  他經過沉思探究
[00:13:36.000 --> 00:13:37.000]  原來發現
[00:13:37.000 --> 00:13:40.000]  他自己有一個口頭禪
[00:13:40.000 --> 00:13:41.000]  這個口頭禪就是
[00:13:41.000 --> 00:13:43.000]  當他跟別人聊天
[00:13:43.000 --> 00:13:44.000]  談論一些事情的時候
[00:13:44.000 --> 00:13:46.000]  開口第一句就說
[00:13:46.000 --> 00:13:48.000]  很自然很習慣地說
[00:13:48.000 --> 00:13:49.000]  你錯了
[00:13:49.000 --> 00:13:53.000]  然後就發表他自己的偉論觀點
[00:13:53.000 --> 00:13:54.000]  自此之後
[00:13:54.000 --> 00:13:56.000]  經過這個朋友的提醒
[00:13:56.000 --> 00:13:59.000]  他跟別人聊天都會很小心
[00:13:59.000 --> 00:14:02.000]  希望自己不會再犯同一個錯誤
[00:14:02.000 --> 00:14:03.000]  為什麼我說
[00:14:03.000 --> 00:14:05.000]  最初的時候真的很不習慣
[00:14:05.000 --> 00:14:07.000]  說話都變得結結巴巴
[00:14:07.000 --> 00:14:09.000]  好像口吃一樣
[00:14:09.000 --> 00:14:12.000]  更多的時候就是衝口而出
[00:14:12.000 --> 00:14:15.000]  說了你錯兩個字
[00:14:15.000 --> 00:14:16.000]  才懂得閉嘴
[00:14:16.000 --> 00:14:18.000]  然後打完槍
[00:14:18.000 --> 00:14:20.000]  不過慢慢地
[00:14:20.000 --> 00:14:23.000]  他發現用另外三個字去代替
[00:14:23.000 --> 00:14:24.000]  你錯了
[00:14:24.000 --> 00:14:27.000]  這個口頭禪可能會更加好
[00:14:27.000 --> 00:14:28.000]  這句話就是
[00:14:28.000 --> 00:14:29.000]  我認為
[00:14:29.000 --> 00:14:32.000]  他用了這個口頭禪去代替
[00:14:32.000 --> 00:14:35.000]  情況就好很多了
[00:14:35.000 --> 00:14:38.000]  實在需要上帝的幫助和提醒
[00:14:38.000 --> 00:14:42.000]  因為人總是忠言逆耳
[00:14:42.000 --> 00:14:45.000]  問心一句我都是
[00:14:45.000 --> 00:14:47.000]  但是來自上帝的提醒
[00:14:47.000 --> 00:14:51.000]  我相信每一個人都會比較容易去接受
[00:14:51.000 --> 00:14:53.000]  祈求上帝去幫助我們
[00:14:53.000 --> 00:14:55.000]  讓我們能夠知道
[00:14:55.000 --> 00:14:58.000]  自己有哪些說話的習慣
[00:14:58.000 --> 00:15:00.000]  是需要優化的
[00:15:00.000 --> 00:15:02.000]  親愛的兄弟姐妹
[00:15:02.000 --> 00:15:05.000]  願我們去祈求上帝
[00:15:05.000 --> 00:15:09.000]  去幫助我們願意去勒住我們的舌頭
[00:15:09.000 --> 00:15:10.000]  不出口傷人
[00:15:10.000 --> 00:15:14.000]  也都願意去優化我們說話的態度
[00:15:14.000 --> 00:15:16.000]  和措辭
[00:15:16.000 --> 00:15:18.000]  第二
[00:15:18.000 --> 00:15:21.000]  就是說出造就人的說話
[00:15:21.000 --> 00:15:24.000]  勒住自己的舌頭不出惡言或者詭詐的說話
[00:15:24.000 --> 00:15:26.000]  看來都挺消極的
[00:15:26.000 --> 00:15:29.000]  其實另一方面我們可以積極一點
[00:15:29.000 --> 00:15:32.000]  用言語去鼓舞每一個人的心靈
[00:15:32.000 --> 00:15:33.000]  第六節說
[00:15:33.000 --> 00:15:37.000]  舌頭可以銷毀生命的輪子
[00:15:37.000 --> 00:15:38.000]  同樣
[00:15:38.000 --> 00:15:41.000]  舌頭也可以去建立一個人生命的輪子
[00:15:41.000 --> 00:15:44.000]  在《耳塞夏書50章》四十節
[00:15:44.000 --> 00:15:48.000]  《耳塞夏書50章》第四節這麼說
[00:15:48.000 --> 00:15:52.000]  主耶和華賜我受教者的舌頭
[00:15:52.000 --> 00:15:57.000]  使我知道怎樣用言語去輔助疲乏的人
[00:15:57.000 --> 00:15:58.000]  疲乏
[00:15:58.000 --> 00:16:01.000]  可以解作沒有動力
[00:16:01.000 --> 00:16:04.000]  就像剛才所說的一架車一架手船
[00:16:04.000 --> 00:16:06.000]  沒有電油沒有能量
[00:16:06.000 --> 00:16:11.000]  不能夠向前移動
[00:16:11.000 --> 00:16:13.000]  可能你會問
[00:16:13.000 --> 00:16:16.000]  怎樣去加油
[00:16:16.000 --> 00:16:19.000]  在哪裡有油站呢
[00:16:19.000 --> 00:16:22.000]  當我們知道怎樣為自己加油的時候
[00:16:22.000 --> 00:16:29.000]  我們就能夠去幫助輔助那些疲乏的人
[00:16:29.000 --> 00:16:31.000]  在說怎樣去加油之前
[00:16:31.000 --> 00:16:34.000]  我們首先要認清一個事實
[00:16:34.000 --> 00:16:38.000]  我們不可能要求人人去善待自己
[00:16:38.000 --> 00:16:40.000]  如果你遇到善待自己的人
[00:16:40.000 --> 00:16:43.000]  是上帝所賜特別的恩典
[00:16:43.000 --> 00:16:46.000]  但我們卻可以去留意
[00:16:46.000 --> 00:16:48.000]  自己心靈的情況
[00:16:48.000 --> 00:16:51.000]  是不是正在漏油呢
[00:16:51.000 --> 00:16:52.000]  如果是的話
[00:16:52.000 --> 00:16:54.000]  可以即時去修補漏洞
[00:16:54.000 --> 00:16:55.000]  去保護自己
[00:16:55.000 --> 00:16:59.000]  就像我們多做運動多休息
[00:16:59.000 --> 00:17:01.000]  多吃一些有營養的東西的時候
[00:17:01.000 --> 00:17:03.000]  我們的身體會越來越有抵抗力
[00:17:03.000 --> 00:17:07.000]  越能夠抵抗疾病的入侵
[00:17:07.000 --> 00:17:09.000]  當我們懂得去保護自己的時候
[00:17:09.000 --> 00:17:14.000]  我們也懂得在適當的時候去油站加油
[00:17:14.000 --> 00:17:16.000]  每天的安靜
[00:17:16.000 --> 00:17:19.000]  留意自己心靈和情緒的流動
[00:17:19.000 --> 00:17:21.000]  是第一步
[00:17:21.000 --> 00:17:23.000]  第二步當然是祈求上帝去修補
[00:17:23.000 --> 00:17:26.000]  去醫治自己的傷口和破口
[00:17:26.000 --> 00:17:27.000]  至於入油呢
[00:17:27.000 --> 00:17:29.000]  起碼有三個方法
[00:17:29.000 --> 00:17:30.000]  第一
[00:17:30.000 --> 00:17:33.000]  有時間去做一些你想做的事情
[00:17:33.000 --> 00:17:35.000]  或者是你的興趣
[00:17:35.000 --> 00:17:37.000]  又或者和自己的朋友伴侶
[00:17:37.000 --> 00:17:40.000]  一起享受共聚的時光
[00:17:40.000 --> 00:17:42.000]  題外話說一說
[00:17:42.000 --> 00:17:44.000]  我相信這個就解釋了部分原因
[00:17:44.000 --> 00:17:47.000]  為什麼香港會越來越多人有情緒病
[00:17:47.000 --> 00:17:49.000]  因為無論是大人還是小朋友
[00:17:49.000 --> 00:17:52.000]  每天都忙忙碌碌
[00:17:52.000 --> 00:17:56.000]  很少有時間去做自己想做的事情
[00:17:56.000 --> 00:17:59.000]  小朋友沒有時間去玩
[00:17:59.000 --> 00:18:01.000]  只有上課
[00:18:01.000 --> 00:18:05.000]  以及去上一些不是自己興趣的興趣班
[00:18:05.000 --> 00:18:09.000]  成年人下班的時間越來越晚
[00:18:09.000 --> 00:18:11.000]  如果是自己喜歡的工作
[00:18:11.000 --> 00:18:13.000]  那我要恭喜你
[00:18:13.000 --> 00:18:15.000]  當然這個是沒有問題的
[00:18:15.000 --> 00:18:17.000]  除了上班之外
[00:18:17.000 --> 00:18:19.000]  就是為職業去進修
[00:18:19.000 --> 00:18:21.000]  持續進修
[00:18:21.000 --> 00:18:25.000]  但是很少我們會為興趣去進修
[00:18:25.000 --> 00:18:27.000]  我們實在需要抽空做一些
[00:18:27.000 --> 00:18:29.000]  自己感到興趣的事情
[00:18:29.000 --> 00:18:31.000]  去為我們的心靈
[00:18:31.000 --> 00:18:34.000]  和為我們的情緒去加油
[00:18:34.000 --> 00:18:36.000]  第二個方法就是
[00:18:36.000 --> 00:18:38.000]  去和大自然為伍
[00:18:38.000 --> 00:18:42.000]  大自然其實是最好的心靈治療師和加油站
[00:18:42.000 --> 00:18:44.000]  無論我們做園藝插花
[00:18:44.000 --> 00:18:46.000]  遠足行山
[00:18:46.000 --> 00:18:48.000]  去看一下海
[00:18:48.000 --> 00:18:51.000]  在公園聽雀鳥吱吱喳喳叫
