
[00:00:00.000 --> 00:00:02.540]  歡迎大家來到我們的《周圍崇拜》
[00:02:46.680 --> 00:02:51.960]  呈現了一個ABCCBA前後孤影的結構
[00:02:51.960 --> 00:02:54.920]  最外層的時候我們都很熟悉
[00:02:54.920 --> 00:02:56.840]  就是兩個迦納的神蹟
[00:02:56.840 --> 00:02:58.920]  兩個神蹟都是在迦納所做的
[00:02:58.920 --> 00:03:01.600]  第一個是水面走的神蹟
[00:03:01.600 --> 00:03:03.400]  其實是一個天國的記號
[00:03:03.400 --> 00:03:05.800]  記號是指向耶穌的十字架
[00:03:05.800 --> 00:03:09.520]  今天我們要讀的是第二個迦納的神蹟
[00:03:09.520 --> 00:03:11.480]  是大神的兒子活了
[00:03:11.480 --> 00:03:13.520]  是一個復活的記號
[00:03:13.520 --> 00:03:17.200]  於是我們有外層的受死與復活
[00:03:17.200 --> 00:03:21.440]  是整個基督救贖的倚天劍屠龍刀
[00:03:21.440 --> 00:03:26.600]  是包圍著這三章這一大段的聖經
[00:03:26.600 --> 00:03:29.680]  接著中間我們有B1和B2
[00:03:29.680 --> 00:03:31.360]  在耶路撒冷裏面
[00:03:31.360 --> 00:03:33.640]  耶穌為上帝的聖殿召集
[00:03:33.640 --> 00:03:35.680]  他引用的是大衛的詩篇
[00:03:35.680 --> 00:03:36.440]  耶穌是誰?
[00:03:36.440 --> 00:03:38.960]  他是猶太人的君王
[00:03:38.960 --> 00:03:42.160]  接著在撒瑪利亞婦人的井旁
[00:03:42.160 --> 00:03:44.520]  耶穌與她論永生的活傳
[00:03:44.520 --> 00:03:47.200]  最後撒瑪利亞人應信耶穌
[00:03:47.200 --> 00:03:48.720]  做世界的救主
[00:03:48.720 --> 00:03:49.480]  耶穌是誰?
[00:03:49.480 --> 00:03:52.400]  耶穌是猶太人的君王
[00:03:52.400 --> 00:03:54.640]  全世界的救主
[00:03:54.640 --> 00:03:57.680]  在架構的中間有兩個有名的
[00:03:57.680 --> 00:03:59.680]  有名稱的以色列的老師
[00:03:59.680 --> 00:04:00.280]  和先知
[00:04:00.280 --> 00:04:03.720]  一個是負面的黑夜人尼哥特姆
[00:04:03.720 --> 00:04:08.440]  另一個是正面的追光者施洗約翰
[00:04:08.440 --> 00:04:10.640]  無論從正面或者負面來講
[00:04:10.640 --> 00:04:12.160]  耶穌都是高人一等
[00:04:12.160 --> 00:04:17.000]  遠遠超過這兩個以色列的先知和老師
[00:04:17.000 --> 00:04:18.160]  他的形容是什麼?
[00:04:18.160 --> 00:04:20.480]  我們必須要聽耶穌的話
[00:04:20.480 --> 00:04:21.880]  因為他是一個先知
[00:04:21.880 --> 00:04:25.560]  先知來的最重要的事情就是說上帝的話
[00:04:25.560 --> 00:04:28.000]  於是我們要聽他的話
[00:04:28.000 --> 00:04:32.520]  這與今天的故事是很有關係的
[00:04:32.520 --> 00:04:35.920]  在整個架構裏面還有三個作者
[00:04:35.920 --> 00:04:38.600]  試圖約翰特意加插
[00:04:38.600 --> 00:04:40.880]  或者保留著的解說
[00:04:40.880 --> 00:04:43.200]  這三個解說也是很重要的
[00:04:43.200 --> 00:04:44.960]  解說的中心是
[00:04:44.960 --> 00:04:49.520]  有很多人因為看到耶穌的神蹟就相信耶穌
[00:04:49.520 --> 00:04:52.040]  下一句就是耶穌卻不相信他們
[00:04:52.040 --> 00:04:54.400]  就是說他們的信是假的
[00:04:54.400 --> 00:04:58.600]  然後不斷強調我們要真信耶穌
[00:04:58.600 --> 00:05:01.440]  如果真信耶穌就不被定罪
[00:05:01.440 --> 00:05:04.840]  不信耶穌或者假信耶穌就被定罪
[00:05:04.840 --> 00:05:07.120]  真信而止有永生
[00:05:07.120 --> 00:05:10.440]  不信而止假信而止的話
[00:05:10.440 --> 00:05:14.600]  就沒有辦法脫離上帝的憤怒
[00:05:14.600 --> 00:05:18.560]  因看見神蹟而信主的耶穌不信他們
[00:05:18.560 --> 00:05:20.960]  這是一個很大很大的警告
[00:05:20.960 --> 00:05:25.800]  也是今天這個故事的背景
[00:05:25.800 --> 00:05:28.200]  在過去的五篇講章裏面
[00:05:28.200 --> 00:05:32.440]  我們細心研讀了撒瑪利亞夫人和耶穌
[00:05:32.440 --> 00:05:35.000]  在井旁的七輪對話
[00:05:35.000 --> 00:05:39.880]  這是福音作者裏面所記載下來最長的一個對話
[00:05:39.880 --> 00:05:44.120]  在這個對話裏最終耶穌啟示了他自己基督的身份
[00:05:44.120 --> 00:05:45.560]  他神聖的身份
[00:05:45.560 --> 00:05:46.640]  他就是「我是」
[00:05:46.640 --> 00:05:49.680]  他是耶和華自己道成了作生
[00:05:49.680 --> 00:05:52.200]  在整個故事裏面最特別的地方
[00:05:52.200 --> 00:05:56.320]  是耶穌在撒瑪利亞多留了兩天
[00:05:56.320 --> 00:05:59.960]  讓我們有機會深層的明白
[00:05:59.960 --> 00:06:06.240]  反覆的思想 幾個很重要的神學的題目
[00:06:06.240 --> 00:06:11.880]  永生活水 聖靈敬拜 世界救主
[00:06:11.880 --> 00:06:14.520]  我們開始明白因為那兩天的原因
[00:06:14.520 --> 00:06:20.280]  我們有機會去探索這幾樣東西最大的意義
[00:06:20.280 --> 00:06:23.800]  我們會說耶穌在撒瑪利亞的兩三天
[00:06:23.800 --> 00:06:26.960]  可能是他在地上三十多年的人生
[00:06:26.960 --> 00:06:31.240]  三年多天國事公裏面最開心的日子
[00:06:31.240 --> 00:06:32.960]  為何這麼開心呢?
[00:06:32.960 --> 00:06:35.400]  因為在那兩三天裏面
[00:06:35.400 --> 00:06:40.120]  沒有人會催促他行更多的神蹟
[00:06:40.120 --> 00:06:44.880]  只有一班學無真道 聆聽話語的羊群
[00:06:44.880 --> 00:06:45.920]  你明白嗎?
[00:06:45.920 --> 00:06:47.560]  這是很特別的日子
[00:06:47.560 --> 00:06:52.480]  在那兩三天裏面沒有人要求他行任何的神蹟
[00:06:52.480 --> 00:06:55.960]  他亦都沒有需要去行任何的神蹟
[00:06:55.960 --> 00:07:01.200]  因為上帝的羊要聽耶穌的聲音
[00:07:01.200 --> 00:07:04.640]  他們渴望的是耶穌的道
[00:07:04.640 --> 00:07:09.240]  這與我們今天這段聖經亦都很有關係
[00:07:09.240 --> 00:07:12.120]  然而大陸的日子總要過去
[00:07:12.120 --> 00:07:14.920]  回到殘酷的現實
[00:07:14.920 --> 00:07:19.080]  對於神蹟索求的聲音又再響起
[00:07:19.080 --> 00:07:22.600]  於是帶我們進入今天的這段聖經
[00:07:22.600 --> 00:07:25.040]  我們回到殘酷的現實
[00:07:25.040 --> 00:07:29.360]  過了兩天 耶穌離開那地方往加里尼去
[00:07:29.360 --> 00:07:30.920]  第四章第44節
[00:07:30.920 --> 00:07:33.520]  因為耶穌自己作過見證說
[00:07:33.520 --> 00:07:38.080]  擅自在自己的家鄉是沒有尊敬的
[00:07:38.080 --> 00:07:40.560]  之前耶穌離開猶大
[00:07:40.560 --> 00:07:43.200]  要經過撒瑪利亞去加里尼
[00:07:43.200 --> 00:07:45.400]  現在過了兩三天之後
[00:07:45.400 --> 00:07:46.920]  快樂的日子過了
[00:07:46.920 --> 00:07:48.440]  現在他依依不捨的
[00:07:48.440 --> 00:07:50.120]  他這次離開那地方
[00:07:50.120 --> 00:07:51.520]  那地方是撒瑪利亞
[00:07:51.520 --> 00:07:53.560]  他現在要繼續他的旅程
[00:07:53.560 --> 00:07:56.280]  回到加里尼
[00:07:56.280 --> 00:07:57.760]  他事公的大本營
[00:07:57.760 --> 00:07:58.720]  他的老家
[00:07:58.720 --> 00:08:00.040]  就在這個時候
[00:08:00.040 --> 00:08:02.000]  故事還沒開始
[00:08:02.000 --> 00:08:03.080]  將要開始的時候
[00:08:03.080 --> 00:08:09.000]  作者使徒約翰加插了一個很奇怪的評語
[00:08:09.000 --> 00:08:10.680]  第四章第44節
[00:08:10.680 --> 00:08:13.080]  因為耶穌自己作過見證
[00:08:13.080 --> 00:08:15.440]  說擅自在自己的家鄉
[00:08:15.440 --> 00:08:17.080]  他現在就要回鄉了
[00:08:17.080 --> 00:08:21.800]  自己的家鄉裡面沒有人尊重他
[00:08:21.800 --> 00:08:23.640]  這個是約翰的加插
[00:08:23.640 --> 00:08:24.920]  為什麼我說是加插呢
[00:08:24.920 --> 00:08:28.440]  因為很多聖經學者都認為
[00:08:28.440 --> 00:08:30.920]  這句話擅自在自己的家鄉裡面
[00:08:30.920 --> 00:08:32.640]  沒有人尊敬的評語
[00:08:32.640 --> 00:08:34.840]  其實不是出於這個故事的
[00:08:34.840 --> 00:08:38.400]  約翰很喜歡抽其他的東西接回來這裡
[00:08:38.400 --> 00:08:41.240]  所以這句話應該不是出於這個故事的
[00:08:41.240 --> 00:08:45.880]  這句話是作者使徒約翰
[00:08:45.880 --> 00:08:48.160]  將一個可能從前發生
[00:08:48.160 --> 00:08:49.760]  或者之後發生的事
[00:08:49.760 --> 00:08:53.000]  抽出來移花接木到這個地方
[00:08:53.000 --> 00:08:55.960]  成為這個故事的引源
[00:08:55.960 --> 00:08:59.080]  這個作者是經常會做這樣的事情的
[00:08:59.080 --> 00:09:00.720]  我想帶你去看一下
[00:09:00.720 --> 00:09:02.680]  這個擅自在自己的家鄉裡面
[00:09:02.680 --> 00:09:06.320]  沒有受人尊敬的這句話的出處
[00:09:06.320 --> 00:09:09.920]  你可能都記得這個故事的
[00:09:09.920 --> 00:09:12.000]  《馬克福音》第六章
[00:09:12.000 --> 00:09:13.760]  有聖經學者覺得
[00:09:13.760 --> 00:09:15.360]  《馬克福音》第十三章
[00:09:15.360 --> 00:09:17.000]  《老家福音》第四章裡面
[00:09:17.000 --> 00:09:21.400]  記載的都是同一個事件
[00:09:21.400 --> 00:09:23.240]  《馬克福音》第六章第一節
[00:09:23.240 --> 00:09:24.840]  「耶穌來到自己的家鄉
[00:09:24.840 --> 00:09:28.080]  門徒也跟著祂到了安息日
[00:09:28.080 --> 00:09:30.400]  在會堂裡面教導人
[00:09:30.400 --> 00:09:33.360]  眾人聽見就很驚奇說
[00:09:33.360 --> 00:09:36.520]  這人哪來這本事呢?
[00:09:36.520 --> 00:09:38.520]  所賜他的是什麼智慧?
[00:09:38.520 --> 00:09:41.520]  他所做的是何等的異能?
[00:09:41.520 --> 00:09:43.760]  這人不是那木匠嗎?
[00:09:43.760 --> 00:09:45.120]  不是瑪利亞的兒子?
[00:09:45.120 --> 00:09:49.600]  瑪利亞國約西猶大西門的長兄嗎?
[00:09:49.600 --> 00:09:52.400]  他的智慧我們不都在這裡嗎?
[00:09:52.400 --> 00:09:55.080]  他們就厭煩他」
[00:09:55.080 --> 00:09:56.560]  這個所謂的家鄉
[00:09:56.560 --> 00:09:59.200]  應該是拿撒勒
[00:09:59.200 --> 00:10:02.120]  就是耶穌所長大的地方
[00:10:02.120 --> 00:10:05.360]  接著第六章第四節
[00:10:05.360 --> 00:10:06.560]  「耶穌對他們說
[00:10:06.560 --> 00:10:10.720]  先知除了在本鄉本族和自己家以外
[00:10:10.720 --> 00:10:13.480]  沒有不被尊重的」
[00:10:13.480 --> 00:10:17.080]  這就是約翰引用那句話的出處
[00:10:17.080 --> 00:10:19.840]  但這個故事不是那個故事
[00:10:19.840 --> 00:10:23.280]  他大概知道在《芙蕾夫音》裡面有一個這樣的故事
[00:10:23.280 --> 00:10:25.920]  接著他將這句話抽了出來
[00:10:25.920 --> 00:10:32.800]  移拍節目到他自己故事的開始
[00:10:32.800 --> 00:10:35.800]  約翰很想我們記得這一節聖經
[00:10:35.800 --> 00:10:38.400]  才進入他現在的故事
[00:10:38.400 --> 00:10:41.720]  於是按照司徒約翰的引導
[00:10:41.720 --> 00:10:44.680]  我們現在帶著這個「先知在自己家鄉
[00:10:44.680 --> 00:10:48.720]  沒有被人尊重」的心理準備
[00:10:48.720 --> 00:10:50.080]  預備自己
[00:10:50.080 --> 00:10:52.880]  回到約翰《芙蕾夫音》第四章
[00:10:52.880 --> 00:10:55.520]  我們已經有心理準備了
[00:10:55.520 --> 00:10:57.920]  第四章第44節
[00:10:57.920 --> 00:11:01.480]  「現在在自己家鄉裡是沒有人尊重的
[00:11:01.480 --> 00:11:03.560]  先知在自己家鄉裡是沒有人尊重的」
[00:11:03.560 --> 00:11:04.720]  接著第45節
[00:11:04.720 --> 00:11:07.600]  來吧來吧 我知道他們會拒絕我的
[00:11:07.600 --> 00:11:12.880]  「到了加利利 加利利人都歡迎他」
[00:11:12.880 --> 00:11:16.160]  驚喜啊 真是很奇怪的
[00:11:16.160 --> 00:11:21.680]  作者司徒約翰叫我們要預備好心情
[00:11:21.680 --> 00:11:24.960]  因為耶穌在家鄉不會受到人的尊敬
[00:11:24.960 --> 00:11:27.360]  一個很奇奇怪怪的評語
[00:11:27.360 --> 00:11:29.280]  移拍節目的評語
[00:11:29.280 --> 00:11:31.640]  接著突然間來到加利利
[00:11:31.640 --> 00:11:34.680]  加利利人是夾道歡迎他的
[00:11:34.680 --> 00:11:37.840]  是不是約翰自己有一點先入為主
[00:11:37.840 --> 00:11:41.200]  或者過分消極呢?
[00:11:41.200 --> 00:11:43.240]  原來不是的
[00:11:43.240 --> 00:11:46.520]  約翰所寫的描述其實還沒完
[00:11:46.520 --> 00:11:50.240]  還有下面那句 下面那句才是重點
[00:11:50.240 --> 00:11:52.760]  他說「這些人夾道歡迎耶穌
[00:11:52.760 --> 00:11:57.680]  因為他們在也想耶路撒冷去過節
[00:11:57.680 --> 00:12:00.880]  曾經在過節的時候在耶路撒冷裡面
[00:12:00.880 --> 00:12:04.880]  看過耶穌在節期裡面所做的一切事」
[00:12:04.880 --> 00:12:07.520]  耶穌在節期裡面做過些什麼
[00:12:07.520 --> 00:12:09.240]  令他們那麼歡迎耶穌呢?
[00:12:09.240 --> 00:12:14.080]  我要帶你回到《讓福音》第二章第23節
[00:12:14.080 --> 00:12:17.200]  耶穌在耶路撒冷過完月節的時候
[00:12:17.200 --> 00:12:22.560]  有許多人看見祂所行的神蹟
[00:12:22.560 --> 00:12:24.880]  就信了祂的名
[00:12:24.880 --> 00:12:28.120]  原來耶穌在耶路撒冷過節的時候
[00:12:28.120 --> 00:12:32.160]  行了神蹟 於是一名經人出了名
[00:12:32.160 --> 00:12:36.960]  難怪現在來到加利利的時候那麼受歡迎
[00:12:36.960 --> 00:12:39.680]  我先帶你看完第二章
[00:12:39.680 --> 00:12:45.000]  裡面耶穌對那些人信祂的名的回應
[00:12:45.000 --> 00:12:46.840]  祂不是多謝革聖位
[00:12:46.840 --> 00:12:48.280]  真是好啊 大家那麼鼓勵
[00:12:48.280 --> 00:12:50.400]  多謝大家鼓勵 不是
[00:12:50.400 --> 00:12:53.640]  第24節 耶穌自己卻不信任他
[00:12:53.640 --> 00:12:55.400]  在原文是同一個字來的
[00:12:55.400 --> 00:12:58.080]  他們信耶穌 耶穌不信他們
[00:12:58.080 --> 00:13:00.720]  因為他認識所有的人也
[00:13:00.720 --> 00:13:03.320]  用不著誰來證明人是怎樣的
[00:13:03.320 --> 00:13:06.360]  因為他知道認識人的心
[00:13:06.360 --> 00:13:07.000]  他知道什麼?
[00:13:07.000 --> 00:13:10.840]  他知道他們是因為神蹟而信祂的
[00:13:10.840 --> 00:13:12.840]  不是因為祂的人
[00:13:12.840 --> 00:13:14.120]  不是因為祂的教導
[00:13:14.120 --> 00:13:16.040]  是因為神蹟
[00:13:16.040 --> 00:13:22.400]  於是耶穌不信任他們
[00:13:22.400 --> 00:13:26.040]  我想你知道作者仕途若翰
[00:13:26.040 --> 00:13:30.120]  是強烈的反對抗議
[00:13:30.120 --> 00:13:36.880]  這種因神蹟而歡迎相信耶穌的行為
[00:13:36.880 --> 00:13:41.320]  他說當加利利人因為見過耶穌的神蹟
[00:13:41.320 --> 00:13:45.000]  知道祂有錢 知道祂有能力
[00:13:45.000 --> 00:13:48.920]  而去奉承祂 包圍祂的時候
[00:13:48.920 --> 00:13:52.400]  這個其實是對先知的不敬
[00:13:52.400 --> 00:13:55.040]  大家明白嗎?
[00:13:55.040 --> 00:13:58.520]  若翰說他們表面上是歡迎耶穌
[00:13:58.520 --> 00:14:02.800]  其實是對耶穌一個不尊重
[00:14:02.800 --> 00:14:05.640]  對祂作為先知的不敬
[00:14:05.640 --> 00:14:07.280]  或者我們可以這樣想
[00:14:07.280 --> 00:14:09.240]  作為一個先知
[00:14:09.240 --> 00:14:11.680]  被上帝差遣
[00:14:11.680 --> 00:14:14.800]  從天降下來到人群當中
[00:14:14.800 --> 00:14:18.000]  先知帶著的使命是什麼?
[00:14:18.000 --> 00:14:22.320]  先知帶著的使命是要傳遞上帝的說話
[00:14:22.320 --> 00:14:25.240]  先知的使命是要表明上帝的心意
[00:14:25.240 --> 00:14:28.520]  這個就是先知的使命
[00:14:28.520 --> 00:14:31.840]  但是這裡那些人因為見到神蹟
[00:14:31.840 --> 00:14:36.480]  根本不在乎他想要說的話
[00:14:36.480 --> 00:14:37.200]  你明白嗎?
[00:14:37.200 --> 00:14:38.760]  因為他只是看著神蹟
[00:14:38.760 --> 00:14:40.440]  只是想他做多一點神蹟
[00:14:40.440 --> 00:14:45.160]  他怎樣去解釋神蹟裡面的信息不重要
[00:14:45.160 --> 00:14:49.720]  這個是對先知最終極的不敬
[00:14:49.720 --> 00:14:51.960]  這裡是不是很多人都是這樣的?
[00:14:51.960 --> 00:14:53.440]  一看耶穌的福音書
[00:14:53.440 --> 00:14:55.320]  嘩!很多神蹟
[00:14:55.320 --> 00:14:56.280]  很多神蹟
[00:14:56.280 --> 00:14:57.880]  兒童的故事書
[00:14:57.880 --> 00:15:00.320]  最好的耶穌行了很多神蹟
[00:15:00.320 --> 00:15:01.840]  和老人家也是看神蹟
[00:15:01.840 --> 00:15:03.240]  和兒童也是看神蹟
[00:15:03.240 --> 00:15:04.720]  和有病的人也是看神蹟
[00:15:04.720 --> 00:15:06.880]  有需要的人全部都看神蹟
[00:15:06.880 --> 00:15:08.520]  死了你
[00:15:08.520 --> 00:15:11.240]  因為你在看神蹟的時候
[00:15:11.240 --> 00:15:15.480]  你根本聽不進耶穌所說的天國福音
[00:15:15.480 --> 00:15:17.360]  這個所謂的神蹟
[00:15:17.360 --> 00:15:18.960]  其實希臘原文是記號
[00:15:18.960 --> 00:15:20.440]  很清楚的
[00:15:20.440 --> 00:15:21.720]  是天國的記號
[00:15:21.720 --> 00:15:26.600]  那個神蹟只是外層的禮物包裝
[00:15:26.600 --> 00:15:30.760]  裡面藏著的是記號
[00:15:30.760 --> 00:15:33.640]  是禮物的實體
[00:15:33.640 --> 00:15:36.400]  那個是上帝託付給先知
[00:15:36.400 --> 00:15:39.440]  是先知要傳遞給人民
[00:15:39.440 --> 00:15:43.520]  上帝的信息
[00:15:43.520 --> 00:15:49.040]  因此當人只求地上的神蹟
[00:15:49.040 --> 00:15:51.920]  不要天上的記號的時候
[00:15:51.920 --> 00:15:53.880]  不想要聽上帝的話
[00:15:53.880 --> 00:15:55.200]  只要地上的神蹟
[00:15:55.200 --> 00:15:58.720]  我看到光光閃閃就對了
[00:15:58.720 --> 00:16:00.160]  他們其實對上帝
[00:16:00.160 --> 00:16:03.320]  對先知都是不敬
[00:16:03.320 --> 00:16:05.360]  並且同時之間
[00:16:05.360 --> 00:16:07.840]  因為他整天在看神蹟
[00:16:07.840 --> 00:16:12.120]  那個神蹟令他成為一個屬靈的核子
[00:16:12.120 --> 00:16:14.080]  成為一個屬靈的聾人
[00:16:14.080 --> 00:16:17.600]  於是他們有眼不能看見
[00:16:17.600 --> 00:16:21.080]  有耳不能聽見
[00:16:21.080 --> 00:16:23.600]  耶穌經常警告眾人說
[00:16:23.600 --> 00:16:25.880]  你要看你自己屬靈的眼睛
[00:16:25.880 --> 00:16:27.240]  你有沒有看得明白
[00:16:27.240 --> 00:16:30.720]  聽得清楚上帝的福音
[00:16:30.720 --> 00:16:32.600]  《馬太福音》第六章第二十二節
[00:16:32.600 --> 00:16:33.520]  耶穌這樣說
[00:16:33.520 --> 00:16:36.880]  眼睛是身體的燈
[00:16:36.880 --> 00:16:38.880]  你們的眼睛若是明亮
[00:16:38.880 --> 00:16:40.200]  全身就光明
[00:16:40.200 --> 00:16:42.200]  你們的眼睛若是昏花
[00:16:42.200 --> 00:16:43.520]  全身就黑暗
[00:16:43.520 --> 00:16:45.240]  你們裡面的光藥
[00:16:45.240 --> 00:16:46.680]  黑暗了那
[00:16:46.680 --> 00:16:48.760]  黑暗是何等的大
[00:16:48.760 --> 00:16:51.080]  你們知道上下文是在說
[00:16:51.080 --> 00:16:53.960]  人對錢財的追求
[00:16:53.960 --> 00:16:56.600]  這班人為何喜歡神蹟
[00:16:56.600 --> 00:16:59.120]  因為神蹟是地上的榮耀
[00:16:59.120 --> 00:17:00.840]  因為神蹟有一種能力
[00:17:00.840 --> 00:17:02.760]  全世界王大仙都喜歡的
[00:17:02.760 --> 00:17:06.200]  王大仙敬拜王大仙的人都會喜歡的
[00:17:06.200 --> 00:17:08.440]  於是是屬於地上的東西
[00:17:08.440 --> 00:17:12.000]  當你將你想所求的地方
[00:17:12.000 --> 00:17:14.200]  是地上的東西的時候
[00:17:14.200 --> 00:17:18.640]  你屬靈的眼睛已經是黑暗了
[00:17:18.640 --> 00:17:21.520]  這班人看不見聽不懂
[00:17:21.520 --> 00:17:24.120]  耶穌所行的一切事
[00:17:24.120 --> 00:17:26.400]  其實我不知道你記不記得
[00:17:26.400 --> 00:17:29.200]  當時這班人都在耶路撒冷
[00:17:29.200 --> 00:17:31.240]  在耶路撒冷裡面
[00:17:31.240 --> 00:17:32.520]  耶穌做了很多的事情
[00:17:32.520 --> 00:17:33.360]  除了行神之外
[00:17:33.360 --> 00:17:34.560]  祂做了很多其他的事情
[00:17:34.560 --> 00:17:36.840]  但是他們不明白
[00:17:36.840 --> 00:17:39.400]  耶穌在耶路撒冷所做的
[00:17:39.400 --> 00:17:42.320]  他們不明白耶穌為何在上帝的聖殿裡面
[00:17:42.320 --> 00:17:44.200]  心裡焦急如同火燒
[00:17:44.200 --> 00:17:46.160]  你記不記得
[00:17:46.160 --> 00:17:47.440]  他們不明白
[00:17:47.440 --> 00:17:50.040]  他們看到耶穌在做這些事情
[00:17:50.040 --> 00:17:51.200]  他們不明白
[00:17:51.200 --> 00:17:55.120]  甚至當時猶太人看到耶穌返台
[00:17:55.120 --> 00:17:59.080]  清理聖殿的時候
[00:17:59.080 --> 00:18:01.000]  他們的反應是
[00:18:01.000 --> 00:18:03.080]  你可不可以給我們看更多的神蹟
[00:18:03.080 --> 00:18:05.600]  《楊寶欽》第二章第十八節
[00:18:05.600 --> 00:18:08.400]  你能顯什麼神蹟給我們看
[00:18:08.400 --> 00:18:11.120]  表明你可以做這件事嗎
[00:18:11.120 --> 00:18:15.320]  他們心裡頭來來去去就是神蹟
[00:18:15.320 --> 00:18:16.400]  更多的神蹟
[00:18:16.400 --> 00:18:19.000]  於是他們沒辦法明白耶穌所做的事情
[00:18:19.000 --> 00:18:21.480]  也沒辦法明白耶穌的說話
[00:18:21.480 --> 00:18:22.320]  耶穌說了什麼
[00:18:22.320 --> 00:18:25.720]  拆毀者聖殿三天內我要把它重建
[00:18:25.720 --> 00:18:28.640]  全世界都聽到這句話
[00:18:28.640 --> 00:18:31.160]  耶穌所說是指祂自己的身體
[00:18:31.160 --> 00:18:32.640]  沒有人明白這句話
[00:18:32.640 --> 00:18:32.960]  為什麼
[00:18:32.960 --> 00:18:35.520]  因為大家都在等神蹟
[00:18:35.520 --> 00:18:38.280]  大家都是在等希望有更多的神蹟
[00:18:38.280 --> 00:18:45.080]  這是《楊寶欽》第二章的一個故事
[00:18:45.080 --> 00:18:49.640]  我想你繼續用這個眼光進入《楊寶欽》第三章
[00:18:49.640 --> 00:18:51.600]  去到《楊寶欽》第三章的時候
[00:18:51.600 --> 00:18:53.440]  有一個黑夜人叫尼哥德姆
[00:18:53.440 --> 00:18:56.240]  他前來拜訪耶穌的原因是什麼
[00:18:56.240 --> 00:18:58.560]  因為耶穌所行的神蹟
[00:18:58.560 --> 00:18:59.600]  你聽到這句話
[00:18:59.600 --> 00:19:01.280]  你知道這個人沒有前途的
