
[00:00:00.000 --> 00:00:03.200]  幾多天了?已經九百五十九天了
[00:07:03.280 --> 00:07:04.920]  原來後面有
[00:07:04.920 --> 00:07:07.000]  好 哥倫多教會裡面的人
[00:07:07.000 --> 00:07:08.120]  也都是很多外邦人
[00:07:08.120 --> 00:07:09.200]  大部分都是外邦人
[00:07:09.200 --> 00:07:11.080]  就是非猶太人
[00:07:11.080 --> 00:07:12.960]  而猶太人是少數
[00:07:12.960 --> 00:07:14.080]  而比較富裕的
[00:07:14.080 --> 00:07:16.400]  因為是一個比較有錢的地方
[00:07:16.400 --> 00:07:18.200]  他們很喜歡用他們的家裡
[00:07:18.200 --> 00:07:21.840]  來開放給弟兄姊妹去聚集
[00:07:21.840 --> 00:07:22.880]  所以那些家主
[00:07:22.880 --> 00:07:24.200]  就是家裡的主
[00:07:24.200 --> 00:07:26.040]  就某程度上都是比較有錢
[00:07:26.040 --> 00:07:27.600]  有權柄
[00:07:27.600 --> 00:07:30.400]  或者某程度上也有勢力在裡面
[00:07:30.400 --> 00:07:33.240]  我開放家裡給教會聚集
[00:07:33.240 --> 00:07:35.280]  而裡面也剛才說了
[00:07:35.280 --> 00:07:37.320]  他們都摻雜了
[00:07:37.320 --> 00:07:39.160]  很多未信之前的壞習慣
[00:07:39.160 --> 00:07:40.320]  譬如有些拜偶像
[00:07:40.320 --> 00:07:42.160]  淫亂的東西在裡面
[00:07:42.160 --> 00:07:44.240]  所以在信仰上都是要處理的
[00:07:44.240 --> 00:07:47.080]  一會兒會再說哥倫多教會有什麼問題
[00:07:47.080 --> 00:07:48.520]  在這一進入先說到這裡
[00:07:48.520 --> 00:07:49.800]  我們再有一個祈禱
[00:07:49.800 --> 00:07:52.640]  準備我們的心去聽神的話語
[00:07:52.640 --> 00:07:54.480]  全能全智主我們仰望你
[00:07:54.480 --> 00:07:57.840]  在今天我們要去聆聽上主你的道
[00:07:57.840 --> 00:08:01.480]  特別我們要反思教會是什麼
[00:08:01.480 --> 00:08:02.840]  福音是什麼
[00:08:02.840 --> 00:08:05.320]  我們作為門徒的使命
[00:08:05.320 --> 00:08:06.960]  有沒有改變到
[00:08:06.960 --> 00:08:09.640]  我們在重新出發之前
[00:08:09.640 --> 00:08:11.520]  求你讓我們先看看
[00:08:11.520 --> 00:08:15.200]  我們教會或者香港的教會
[00:08:15.200 --> 00:08:18.320]  有什麼問題我們要去面對
[00:08:18.320 --> 00:08:20.800]  以致我們都能夠放下
[00:08:20.800 --> 00:08:23.040]  一切過去的枷鎖
[00:08:23.040 --> 00:08:24.880]  就好像脫了口罩之後
[00:08:24.880 --> 00:08:27.160]  我們怎樣再次重新出發
[00:08:27.160 --> 00:08:28.600]  求主你幫助我們
[00:08:28.600 --> 00:08:32.440]  願意今天上主你親自打開我們的心
[00:08:32.440 --> 00:08:33.680]  打開我們的耳朵
[00:08:33.680 --> 00:08:39.000]  打開我們的腦袋去聽你的話語
[00:08:39.000 --> 00:08:41.040]  我們更加願意去領受
[00:08:41.040 --> 00:08:42.440]  以致去走出來
[00:08:42.440 --> 00:08:44.000]  求你幫助我們
[00:08:44.000 --> 00:08:47.600]  使用我讓我成為你流通的管子
[00:08:47.600 --> 00:08:50.120]  也成為你的僕人
[00:08:50.120 --> 00:08:52.680]  以致我講的道不是出於個人的意欲
[00:08:52.680 --> 00:08:54.800]  是有上帝你的心意在裡面
[00:08:54.800 --> 00:08:55.840]  求主你使用
[00:08:55.840 --> 00:08:58.080]  好告奉耶穌基督得勝名字祈求
[00:08:58.080 --> 00:09:00.000]  阿們
[00:09:00.000 --> 00:09:03.920]  首先我要預備哥倫多前書
[00:09:03.920 --> 00:09:06.560]  我都要看完整篇哥倫多前書
[00:09:06.560 --> 00:09:09.360]  以及要看回整個架構
[00:09:09.360 --> 00:09:12.480]  我就用十個問題來歸納了
[00:09:12.480 --> 00:09:14.320]  不是今天要講完十個問題
[00:09:14.320 --> 00:09:15.480]  大家不用怕
[00:09:15.480 --> 00:09:19.560]  我可能會在今年之內看安排去做
[00:09:19.560 --> 00:09:21.720]  大致上我們可以看到哥倫多
[00:09:21.720 --> 00:09:23.440]  是一個問題多多的教會
[00:09:23.440 --> 00:09:28.240]  問題多多哥倫多是一個大綱的頭目
[00:09:28.240 --> 00:09:30.040]  分黨分派搞分裂
[00:09:30.040 --> 00:09:31.800]  是一至四章
[00:09:31.800 --> 00:09:34.360]  亂倫淫亂嚴重性
[00:09:34.360 --> 00:09:36.440]  五章
[00:09:36.440 --> 00:09:39.720]  信徒之間起訴訟
[00:09:39.720 --> 00:09:42.840]  即是說信徒之間都會互相告對方
[00:09:42.840 --> 00:09:44.200]  即是很羞恥
[00:09:44.200 --> 00:09:45.280]  教會裏面的事
[00:09:45.280 --> 00:09:46.040]  教會自己解決
[00:09:46.040 --> 00:09:48.680]  就要弄在外面法庭去做
[00:09:48.680 --> 00:09:51.240]  論守獨身為婚姻
[00:09:51.240 --> 00:09:53.240]  亦都會涉及這個問題在第七章裏面
[00:09:53.240 --> 00:09:54.400]  這個很出名
[00:09:54.400 --> 00:09:56.560]  論吃祭偶像食物
[00:09:56.560 --> 00:09:59.440]  即是說那些拜過神的燒肉
[00:09:59.440 --> 00:10:02.280]  我們香港人都很容易會討論這個問題
[00:10:02.280 --> 00:10:03.000]  我們試著行
[00:10:03.000 --> 00:10:04.440]  我們信了耶穌基督的人
[00:10:04.440 --> 00:10:05.520]  怎樣做呢
[00:10:05.520 --> 00:10:07.440]  在八至十章裏用三章來講
[00:10:07.440 --> 00:10:08.600]  保羅亦當然是
[00:10:08.600 --> 00:10:10.280]  論婦女蒙頭侍奉
[00:10:10.280 --> 00:10:12.200]  這個就比較文化
[00:10:12.200 --> 00:10:13.480]  或者比較他們的傳統少少
[00:10:13.480 --> 00:10:15.440]  這個在第十一章會再講
[00:10:15.440 --> 00:10:16.320]  論主餐
[00:10:16.320 --> 00:10:18.600]  我們差不多每一次每一個月
[00:10:18.600 --> 00:10:20.360]  我們都會讀這段經文
[00:10:20.360 --> 00:10:23.360]  在哥林多前面的第十一章
[00:10:23.360 --> 00:10:26.360]  另外其實第八點是一個重點
[00:10:26.360 --> 00:10:28.240]  論教會的屬靈恩賜
[00:10:28.240 --> 00:10:30.280]  哥林多教會亦都是人才輩出
[00:10:30.280 --> 00:10:32.640]  個個都有他們的恩賜
[00:10:32.640 --> 00:10:35.920]  但有時恩賜是很好的
[00:10:35.920 --> 00:10:39.200]  但如果沒有一個恰當的運用
[00:10:39.200 --> 00:10:41.040]  更加沒有愛的話
[00:10:41.040 --> 00:10:42.160]  這個恩賜
[00:10:42.160 --> 00:10:43.480]  這個侍奉
[00:10:43.480 --> 00:10:44.880]  不單止造就不了教會
[00:10:44.880 --> 00:10:46.560]  更加成為教會的傷害
[00:10:46.560 --> 00:10:49.360]  所以在十二十四章裏面中間
[00:10:49.360 --> 00:10:52.120]  或者我們更加熟悉的
[00:10:52.120 --> 00:10:53.280]  就是那個愛篇
[00:10:53.280 --> 00:10:54.600]  在哥林多前書
[00:10:54.600 --> 00:10:56.760]  我們經常說愛是恆久忍耐有恩賜
[00:10:56.760 --> 00:10:57.520]  在哪裏呢
[00:10:57.520 --> 00:10:59.560]  就在哥林多前書的第十三章
[00:10:59.560 --> 00:11:01.720]  這個愛篇成為了
[00:11:01.720 --> 00:11:04.400]  保羅裏面連結整個哥林多
[00:11:04.400 --> 00:11:07.200]  問題的核心的解決
[00:11:07.200 --> 00:11:10.000]  就是有愛
[00:11:10.000 --> 00:11:12.120]  就算你教會多厲害都好
[00:11:12.120 --> 00:11:13.560]  問題多多
[00:11:13.560 --> 00:11:15.200]  但沒有愛的話
[00:11:15.200 --> 00:11:18.320]  它是一切都解決不了
[00:11:18.320 --> 00:11:19.920]  去到第九個問題
[00:11:19.920 --> 00:11:22.040]  第十五章裏面說身體復活
[00:11:22.040 --> 00:11:24.400]  竟然有人不相信耶穌基督復活
[00:11:24.400 --> 00:11:26.520]  在哥林多前書裏面怎麼揣測呢
[00:11:26.520 --> 00:11:28.000]  以及論捐獻
[00:11:28.000 --> 00:11:29.800]  在第十六章裏面
[00:11:29.800 --> 00:11:31.560]  當我看了這本釋經書的時候
[00:11:31.560 --> 00:11:33.440]  他就用一個段落
[00:11:33.440 --> 00:11:36.320]  大致上勾納了一間這樣的教會
[00:11:36.320 --> 00:11:37.600]  他怎樣形容呢
[00:11:37.600 --> 00:11:40.400]  我們想一間四分裂的教會
[00:11:40.400 --> 00:11:44.520]  有幾位勢力的領袖在勾心鬥角
[00:11:44.520 --> 00:11:47.120]  爭取高抬自己
[00:11:47.120 --> 00:11:50.600]  而且各自都有自己一班忠實的跟隨者
[00:11:50.600 --> 00:11:53.920]  當中有一位領袖更加和自己的繼母
[00:11:53.920 --> 00:11:56.440]  即是後母發生亂亂的行為
[00:11:56.440 --> 00:11:59.240]  而教會裏面很多信徒都不和他
[00:11:59.240 --> 00:12:00.520]  執行什麼紀律處分
[00:12:00.520 --> 00:12:02.240]  相反就誇耀他
[00:12:02.240 --> 00:12:05.120]  能夠在基督裏面有自由的行動
[00:12:05.120 --> 00:12:06.520]  自由的行為
[00:12:06.520 --> 00:12:08.920]  而這班信徒裏面也有很多世俗化
[00:12:08.920 --> 00:12:11.120]  在法庭上都彼此控告
[00:12:11.120 --> 00:12:13.960]  甚至有些信徒會嫖妓
[00:12:13.960 --> 00:12:17.680]  有些抗衡這種日益猖獗的敗壞歪風
[00:12:17.680 --> 00:12:19.960]  有些人另一邊走去極端
[00:12:19.960 --> 00:12:21.720]  我們鼓吹獨生的生活
[00:12:21.720 --> 00:12:23.600]  要禁慾主義
[00:12:23.600 --> 00:12:24.720]  禁慾即是什麼都禁
[00:12:24.720 --> 00:12:27.680]  或者要戒掉所有很清的東西
[00:12:27.680 --> 00:12:30.640]  奉為一個理想的基督徒的狀況
[00:12:30.640 --> 00:12:32.280]  又對不對呢
[00:12:32.280 --> 00:12:36.040]  另外一些初信的弟兄姊妹
[00:12:36.040 --> 00:12:37.400]  在哥林多教會裏面
[00:12:37.400 --> 00:12:40.880]  就仍然有很多拜偶像或異教徒的生活方式
[00:12:40.880 --> 00:12:42.440]  未能夠一刀兩斷
[00:12:42.440 --> 00:12:45.320]  也成為了信徒之間的激辯
[00:12:45.320 --> 00:12:48.440]  有些說自己能夠講預言、講謊言
[00:12:48.440 --> 00:12:49.960]  這些情況經常出現
[00:12:49.960 --> 00:12:53.680]  在自高自低地抬高自己
[00:12:53.680 --> 00:12:55.680]  但又無法詛咒其他人
[00:12:55.680 --> 00:12:58.200]  反而在炫耀自己
[00:12:58.200 --> 00:12:59.560]  這些寧命不成熟的基督徒
[00:12:59.560 --> 00:13:03.280]  甚至有些是不相信基督身體復活
[00:13:03.280 --> 00:13:06.720]  聽完這個教會真的不行
[00:13:06.720 --> 00:13:10.120]  不如放棄它吧
[00:13:10.120 --> 00:13:12.160]  我們不要放棄哥林多教會
[00:13:12.160 --> 00:13:15.560]  正如我們今天的香港教會
[00:13:15.560 --> 00:13:17.760]  一樣是問題多多
[00:13:17.760 --> 00:13:19.920]  我嘗試用我的觀察
[00:13:19.920 --> 00:13:23.680]  因為我也有機會跟不同的牧者
[00:13:23.680 --> 00:13:28.320]  不同的宗派、紅土區去接觸
[00:13:28.320 --> 00:13:30.880]  香港人自從2019年之後
[00:13:30.880 --> 00:13:35.160]  仍然處於長期抑鬱、屈結未解
[00:13:35.160 --> 00:13:37.560]  心病未醫的階段
[00:13:37.560 --> 00:13:39.160]  我們口罩脫了
[00:13:39.160 --> 00:13:41.640]  是什麼問題立即解除了呢
[00:13:41.640 --> 00:13:43.320]  就這樣口罩脫了之後
[00:13:43.320 --> 00:13:48.040]  我們可能有很多屈結、心病未解
[00:13:48.040 --> 00:13:48.960]  我們還記得
[00:13:48.960 --> 00:13:51.400]  突然間要排長龍去做檢測
[00:13:51.400 --> 00:13:54.560]  有人困在高雄21日不能出來
[00:13:54.560 --> 00:13:56.200]  我自己也身受其害
[00:13:56.200 --> 00:13:58.200]  我在英國也不能回來香港
[00:13:58.200 --> 00:14:00.000]  要繞道去泰國
[00:14:00.000 --> 00:14:03.040]  要住了十幾二十天才能回來香港
[00:14:03.040 --> 00:14:04.600]  有些人就說我結婚了
[00:14:04.600 --> 00:14:06.320]  但不能放走
[00:14:06.320 --> 00:14:08.560]  更慘的是有家人在醫院裡
[00:14:08.560 --> 00:14:10.440]  也不能進去探望他
[00:14:10.440 --> 00:14:14.040]  有些就困在自己家裡等人救濟
[00:14:14.040 --> 00:14:15.720]  長期戴口罩
[00:14:15.720 --> 00:14:17.760]  學生上學每天都要撩鼻
[00:14:17.760 --> 00:14:22.080]  香港人的心裡仍然有很多的屈結、不滿
[00:14:22.080 --> 00:14:25.840]  是無從發洩或者未能夠紓解
[00:14:25.840 --> 00:14:27.320]  口罩解開了
[00:14:27.320 --> 00:14:29.440]  心靈是否也放開了呢
[00:14:29.440 --> 00:14:33.240]  可能我們還有很多的怨氣未能夠出聲
[00:14:33.240 --> 00:14:38.280]  很多未能夠的部分未得到解放
[00:14:38.280 --> 00:14:42.040]  也有很多失去了,不能回來
[00:14:42.040 --> 00:14:43.720]  我們教會的弟兄姊妹
[00:14:43.720 --> 00:14:45.440]  我們領袖之間
[00:14:45.440 --> 00:14:52.560]  同樣可能都活在心靈裡的矛盾未解開
[00:14:52.560 --> 00:14:56.200]  而香港除了剛才說的這三年的屈結之外
[00:14:56.200 --> 00:14:58.880]  我們城市之間的生活的節奏的急速
[00:14:58.880 --> 00:15:00.800]  仍然是各有各忙
[00:15:00.800 --> 00:15:03.240]  無論是加班工作忙
[00:15:03.240 --> 00:15:05.760]  我們要看著小孩的功課忙
[00:15:05.760 --> 00:15:08.040]  又要照顧兩老的忙
[00:15:08.040 --> 00:15:09.640]  弟兄姊妹出外旅行也很忙
[00:15:09.640 --> 00:15:11.560]  我聽收音機說
[00:15:11.560 --> 00:15:15.840]  現在復活節的旅行已經開始爆滿
[00:15:15.840 --> 00:15:19.160]  而且比2019年更加興旺
[00:15:19.160 --> 00:15:22.160]  更多人報復式消費
[00:15:22.160 --> 00:15:26.720]  而且貴團是更加受歡迎的
[00:15:26.720 --> 00:15:28.280]  我們也認識很多弟兄姊妹
[00:15:28.280 --> 00:15:31.440]  一個人要打兩至三個人的工
[00:15:31.440 --> 00:15:34.640]  即是工資炒人不再補充
[00:15:34.640 --> 00:15:38.240]  子女最重要是能夠進入心儀的學校
[00:15:38.240 --> 00:15:40.560]  比自己能否升職更重要
[00:15:40.560 --> 00:15:44.000]  又有時做家長的媽媽又要接放學
[00:15:44.000 --> 00:15:46.600]  又要去老人院照顧自己的媽媽
[00:15:46.600 --> 00:15:48.160]  分身都應付不來
[00:15:48.160 --> 00:15:48.960]  這麼忙碌的生活
[00:15:48.960 --> 00:15:51.080]  你還叫我每個星期回來教會崇拜
[00:15:51.080 --> 00:15:52.040]  都沒有時間
[00:15:52.040 --> 00:15:53.880]  還叫我去侍奉
[00:15:53.880 --> 00:15:54.840]  要查經
[00:15:54.840 --> 00:15:55.720]  要關心弟兄姊妹
[00:15:55.720 --> 00:15:58.040]  要傳福音
[00:15:58.040 --> 00:16:00.240]  另外移民多
[00:16:00.240 --> 00:16:01.240]  老化
[00:16:01.240 --> 00:16:02.840]  青黃不接
[00:16:02.840 --> 00:16:04.760]  這個問題其實在我們教會
[00:16:04.760 --> 00:16:06.160]  我發覺挺厲害的
[00:16:06.160 --> 00:16:08.000]  我跟其他教會說
[00:16:08.000 --> 00:16:10.480]  我也是兩三個家庭移民了
[00:16:10.480 --> 00:16:13.360]  我們教會在過去兩年裡
[00:16:13.360 --> 00:16:16.720]  有十至十二個家庭移民了
[00:16:16.720 --> 00:16:18.200]  走了四十至五十人
[00:16:18.200 --> 00:16:19.720]  我想這個大家都知道的
[00:16:19.720 --> 00:16:21.920]  看回接近我們教會的
[00:16:21.920 --> 00:16:23.880]  我們教會原本是二百多人
[00:16:23.880 --> 00:16:25.800]  走了20%
[00:16:25.800 --> 00:16:28.840]  而我們平均年齡都很明顯
[00:16:28.840 --> 00:16:31.720]  特別早堂都是比較年長的
[00:16:31.720 --> 00:16:35.040]  我目測我們沒有一個很準確的統計
[00:16:35.040 --> 00:16:36.560]  我相信我們平均年齡
[00:16:36.560 --> 00:16:38.120]  都應該過了五十
[00:16:38.120 --> 00:16:39.920]  可能我們土鎮的平均年齡
