
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹 各位嘉賓 親友
[00:04:11.000 --> 00:04:13.000]  不過我先問一問題
[00:04:13.000 --> 00:04:14.000]  很簡單問一問題
[00:04:14.000 --> 00:04:17.000]  你愛不愛神
[00:04:17.000 --> 00:04:18.000]  我媽媽覺得
[00:04:18.000 --> 00:04:19.000]  我再問一次
[00:04:19.000 --> 00:04:21.000]  你愛不愛神
[00:04:21.000 --> 00:04:22.000]  愛
[00:04:22.000 --> 00:04:23.000]  好了
[00:04:23.000 --> 00:04:25.000]  你們說的
[00:04:25.000 --> 00:04:27.000]  節經文怎麼說呢
[00:04:27.000 --> 00:04:29.000]  人若說我愛神
[00:04:29.000 --> 00:04:30.000]  你們說了
[00:04:30.000 --> 00:04:32.000]  你說愛了
[00:04:32.000 --> 00:04:34.000]  卻恨他的弟兄
[00:04:34.000 --> 00:04:36.000]  就是說方華的
[00:04:36.000 --> 00:04:37.000]  你有沒有恨
[00:04:37.000 --> 00:04:38.000]  你立刻心裏面
[00:04:38.000 --> 00:04:40.000]  有沒有一些你恨的人
[00:04:40.000 --> 00:04:42.000]  你立刻想一想
[00:04:42.000 --> 00:04:44.000]  有一堆出來了
[00:04:44.000 --> 00:04:46.000]  可能一個出來了
[00:04:46.000 --> 00:04:47.000]  不要想了
[00:04:47.000 --> 00:04:48.000]  想一些你愛的人
[00:04:48.000 --> 00:04:49.000]  不要想恨的
[00:04:49.000 --> 00:04:50.000]  會不會有呢
[00:04:50.000 --> 00:04:51.000]  可能有的
[00:04:51.000 --> 00:04:53.000]  不過未必說恨
[00:04:53.000 --> 00:04:55.000]  可能不是這麼喜歡
[00:04:55.000 --> 00:04:56.000]  會不會有呢
[00:04:56.000 --> 00:04:57.000]  是仇人
[00:04:57.000 --> 00:04:59.000]  這樣就好像很嚴重
[00:04:59.000 --> 00:05:02.000]  可能有些你不太喜歡的人
[00:05:02.000 --> 00:05:03.000]  原來聖經說
[00:05:03.000 --> 00:05:06.000]  你剛剛說我愛神
[00:05:06.000 --> 00:05:09.000]  但是你心裏面又有恨的人
[00:05:09.000 --> 00:05:11.000]  那怎麼辦呢
[00:05:11.000 --> 00:05:12.000]  聖經說
[00:05:12.000 --> 00:05:15.000]  這樣就說方華
[00:05:15.000 --> 00:05:18.000]  因為你不愛所看見的弟兄
[00:05:18.000 --> 00:05:21.000]  就不能愛沒有看見的神
[00:05:21.000 --> 00:05:23.000]  你愛神的人
[00:05:23.000 --> 00:05:26.000]  你就會愛神所愛的東西
[00:05:26.000 --> 00:05:27.000]  神愛什麼呢
[00:05:27.000 --> 00:05:29.000]  有一節經文我們很熟悉
[00:05:29.000 --> 00:05:31.000]  我們一起背一次
[00:05:31.000 --> 00:05:34.000]  告訴我們的嘉賓
[00:05:34.000 --> 00:05:35.000]  我們沒有夾的
[00:05:35.000 --> 00:05:38.000]  不過應該大家都會背
[00:05:38.000 --> 00:05:39.000]  甚至嘉賓
[00:05:39.000 --> 00:05:42.000]  可能你也會這一節經文
[00:05:42.000 --> 00:05:45.000]  我們一起三聲背一節經文
[00:05:45.000 --> 00:05:46.000]  不過穩定一點
[00:05:46.000 --> 00:05:48.000]  還是給一點提示
[00:05:48.000 --> 00:05:50.000]  不然一整個都不一樣
[00:05:50.000 --> 00:05:52.000]  神節後的
[00:05:52.000 --> 00:05:54.000]  一二三
[00:05:54.000 --> 00:05:56.000]  神愛世人
[00:05:56.000 --> 00:06:00.000]  甚至將他的獨生子賜給他們
[00:06:00.000 --> 00:06:03.000]  叫一切順他的
[00:06:03.000 --> 00:06:04.000]  不致滅亡
[00:06:04.000 --> 00:06:06.000]  凡德永生
[00:06:06.000 --> 00:06:08.000]  神愛誰
[00:06:08.000 --> 00:06:11.000]  神就是愛我所愛的人
[00:06:11.000 --> 00:06:12.000]  不是
[00:06:12.000 --> 00:06:13.000]  神愛世人
[00:06:13.000 --> 00:06:14.000]  世人包括誰
[00:06:14.000 --> 00:06:15.000]  包括我愛的人
[00:06:15.000 --> 00:06:18.000]  和我不愛的人
[00:06:18.000 --> 00:06:19.000]  包括我爸爸
[00:06:19.000 --> 00:06:21.000]  神也愛他
[00:06:21.000 --> 00:06:22.000]  親愛的各位
[00:06:22.000 --> 00:06:24.000]  神愛我們每一個人
[00:06:24.000 --> 00:06:26.000]  聖經就說到
[00:06:26.000 --> 00:06:28.000]  神愛我們為什麼
[00:06:28.000 --> 00:06:29.000]  如果我說愛神
[00:06:29.000 --> 00:06:30.000]  但我又有恨
[00:06:30.000 --> 00:06:32.000]  為什麼我就不是愛呢
[00:06:32.000 --> 00:06:34.000]  其實這一節經文
[00:06:34.000 --> 00:06:35.000]  這一段經文
[00:06:35.000 --> 00:06:36.000]  最出名的
[00:06:36.000 --> 00:06:38.000]  可能是之前那節
[00:06:38.000 --> 00:06:39.000]  第十九節
[00:06:39.000 --> 00:06:40.000]  我們很多弟兄姊妹
[00:06:40.000 --> 00:06:42.000]  可能都用過這一節
[00:06:42.000 --> 00:06:43.000]  第十九節就是說
[00:06:43.000 --> 00:06:45.000]  我們愛
[00:06:45.000 --> 00:06:47.000]  因為神先愛我們
[00:06:47.000 --> 00:06:49.000]  通常這幾時出現呢
[00:06:49.000 --> 00:06:51.000]  都是婚禮的時候出現
[00:06:51.000 --> 00:06:52.000]  婚禮的時候
[00:06:52.000 --> 00:06:53.000]  我們
[00:06:53.000 --> 00:06:56.000]  就是我和我結婚的太太
[00:06:56.000 --> 00:06:57.000]  我們愛
[00:06:57.000 --> 00:06:59.000]  是因為神先愛了我們
[00:06:59.000 --> 00:07:01.000]  那我們就能夠認識
[00:07:01.000 --> 00:07:03.000]  我們能夠相愛
[00:07:03.000 --> 00:07:04.000]  能夠結婚
[00:07:04.000 --> 00:07:06.000]  所以都不是錯的
[00:07:06.000 --> 00:07:08.000]  不過嚴格來講
[00:07:08.000 --> 00:07:11.000]  我們就有點斷章取義的
[00:07:11.000 --> 00:07:12.000]  因為那一節經文
[00:07:12.000 --> 00:07:13.000]  就不是說
[00:07:13.000 --> 00:07:15.000]  我們愛
[00:07:15.000 --> 00:07:16.000]  而是說
[00:07:16.000 --> 00:07:18.000]  神愛我的原父
[00:07:18.000 --> 00:07:21.000]  所以我懂得去愛人
[00:07:21.000 --> 00:07:23.000]  因為神愛我的原父
[00:07:23.000 --> 00:07:25.000]  我懂得去愛人
[00:07:25.000 --> 00:07:27.000]  我喜歡用一個例子
[00:07:27.000 --> 00:07:28.000]  一個事蹟
[00:07:28.000 --> 00:07:29.000]  一個事情
[00:07:29.000 --> 00:07:31.000]  在很多年前
[00:07:31.000 --> 00:07:34.000]  在菲律賓初初開發的時候
[00:07:34.000 --> 00:07:36.000]  剛剛開發的時候
[00:07:36.000 --> 00:07:38.000]  有兩個年輕人
[00:07:38.000 --> 00:07:40.000]  他們很喜歡賽車
[00:07:40.000 --> 00:07:43.000]  有一次就被警察抓了
[00:07:43.000 --> 00:07:44.000]  兩個都抓了
[00:07:44.000 --> 00:07:46.000]  坐牢了
[00:07:46.000 --> 00:07:48.000]  其中一個是有錢人
[00:07:48.000 --> 00:07:49.000]  給五百元
[00:07:49.000 --> 00:07:50.000]  就離開了
[00:07:50.000 --> 00:07:51.000]  當時
[00:07:51.000 --> 00:07:52.000]  就是這樣
[00:07:52.000 --> 00:07:54.000]  有錢人就不幫他付
[00:07:54.000 --> 00:07:55.000]  是不給
[00:07:55.000 --> 00:07:57.000]  他是自己走的
[00:07:57.000 --> 00:07:58.000]  另外一個
[00:07:58.000 --> 00:07:59.000]  沒有錢
[00:07:59.000 --> 00:08:01.000]  他和他媽媽相依為命
[00:08:01.000 --> 00:08:03.000]  他媽媽來到監獄
[00:08:03.000 --> 00:08:04.000]  去看他的時候
[00:08:04.000 --> 00:08:05.000]  他就說
[00:08:05.000 --> 00:08:07.000]  我的朋友給了我五百元
[00:08:07.000 --> 00:08:08.000]  就可以走了
[00:08:08.000 --> 00:08:09.000]  媽媽說
[00:08:09.000 --> 00:08:10.000]  但是我沒有
[00:08:10.000 --> 00:08:12.000]  我盡快找回來
[00:08:12.000 --> 00:08:14.000]  因為很不想兒子
[00:08:14.000 --> 00:08:16.000]  去面對這個艱難
[00:08:16.000 --> 00:08:17.000]  不想他辛苦
[00:08:17.000 --> 00:08:19.000]  希望愛他救他
[00:08:19.000 --> 00:08:21.000]  這個媽媽怎麼做呢
[00:08:21.000 --> 00:08:22.000]  她走了
[00:08:22.000 --> 00:08:24.000]  去當時一些礦場做事
[00:08:24.000 --> 00:08:26.000]  在礦場搬一些礦石
[00:08:26.000 --> 00:08:30.000]  她不做這些塞腳、扇腳
[00:08:30.000 --> 00:08:32.000]  礦石都掉下來了
[00:08:32.000 --> 00:08:33.000]  扎著她的手
[00:08:33.000 --> 00:08:35.000]  那些礦石很利
[00:08:35.000 --> 00:08:37.000]  就切了她三隻手指
[00:08:37.000 --> 00:08:39.000]  接著
[00:08:39.000 --> 00:08:41.000]  她的本宮就過來問
[00:08:41.000 --> 00:08:42.000]  什麼事
[00:08:42.000 --> 00:08:43.000]  了解完之後
[00:08:43.000 --> 00:08:44.000]  就說
[00:08:44.000 --> 00:08:45.000]  不要搞這麼多了
[00:08:45.000 --> 00:08:46.000]  我給你五百元
[00:08:46.000 --> 00:08:48.000]  媽媽就很開心
[00:08:48.000 --> 00:08:49.000]  拿著五百元
[00:08:49.000 --> 00:08:51.000]  然後撿回那三隻手指
[00:08:51.000 --> 00:08:52.000]  是自己的東西
[00:08:52.000 --> 00:08:53.000]  撿回它
[00:08:53.000 --> 00:08:54.000]  然後包一包
[00:08:54.000 --> 00:08:55.000]  包一包她的手
[00:08:55.000 --> 00:08:57.000]  接著第一時間去哪
[00:08:57.000 --> 00:08:58.000]  去監獄
[00:08:58.000 --> 00:09:00.000]  去救兒子出來
[00:09:00.000 --> 00:09:02.000]  當救出來的時候
[00:09:02.000 --> 00:09:03.000]  兒子看到媽媽包她的手
[00:09:03.000 --> 00:09:04.000]  問什麼事
[00:09:04.000 --> 00:09:06.000]  媽媽就告訴他情況
[00:09:06.000 --> 00:09:10.000]  接著兒子做一件很特別的事
[00:09:10.000 --> 00:09:11.000]  他將這三隻手指
[00:09:11.000 --> 00:09:12.000]  如果今天你冷靜下來
[00:09:12.000 --> 00:09:14.000]  都還可以撿回來
[00:09:14.000 --> 00:09:15.000]  以前沒有
[00:09:15.000 --> 00:09:16.000]  他將這三隻手指
[00:09:16.000 --> 00:09:17.000]  拿回來
[00:09:17.000 --> 00:09:18.000]  洗乾淨
[00:09:18.000 --> 00:09:19.000]  刮乾淨
[00:09:19.000 --> 00:09:21.000]  剩下九折骨
[00:09:21.000 --> 00:09:23.000]  那些九折骨
[00:09:23.000 --> 00:09:25.000]  他穿起它
[00:09:25.000 --> 00:09:26.000]  穿起
[00:09:26.000 --> 00:09:27.000]  穿起
[00:09:27.000 --> 00:09:29.000]  然後掛在門口
[00:09:29.000 --> 00:09:31.000]  你到他家玩的時候
[00:09:31.000 --> 00:09:33.000]  你家這麼特別
[00:09:33.000 --> 00:09:34.000]  這個門鐘
[00:09:34.000 --> 00:09:35.000]  這個風鈴
[00:09:35.000 --> 00:09:38.000]  這是我媽媽的手指
[00:09:38.000 --> 00:09:40.000]  聽到要嚇一嚇
[00:09:40.000 --> 00:09:41.000]  為什麼他這麼做
[00:09:41.000 --> 00:09:43.000]  因為他覺得媽媽對他愛
[00:09:43.000 --> 00:09:45.000]  是一種犧牲的愛
[00:09:45.000 --> 00:09:46.000]  很大的愛
[00:09:46.000 --> 00:09:47.000]  所以
[00:09:47.000 --> 00:09:49.000]  他怕不記得神愛
[00:09:49.000 --> 00:09:50.000]  他媽媽愛他
[00:09:50.000 --> 00:09:51.000]  所以掛在門口
[00:09:51.000 --> 00:09:52.000]  意思就是
[00:09:52.000 --> 00:09:54.000]  每一次我出入的時候
[00:09:54.000 --> 00:09:57.000]  看到這三隻手指的骨
[00:09:57.000 --> 00:09:58.000]  他就想起
[00:09:58.000 --> 00:10:00.000]  媽媽對他的愛
[00:10:00.000 --> 00:10:01.000]  好了
[00:10:01.000 --> 00:10:02.000]  故事就是這樣
[00:10:02.000 --> 00:10:03.000]  當你出來
[00:10:03.000 --> 00:10:05.000]  那個有錢人又來了
[00:10:05.000 --> 00:10:07.000]  我們一起去飛車
[00:10:07.000 --> 00:10:08.000]  這個年輕人
[00:10:08.000 --> 00:10:09.000]  是不是不喜歡呢
[00:10:09.000 --> 00:10:10.000]  他喜歡的
[00:10:10.000 --> 00:10:11.000]  是不是媽媽不給呢
[00:10:11.000 --> 00:10:12.000]  媽媽沒有說過
[00:10:12.000 --> 00:10:13.000]  你以後不准
[00:10:13.000 --> 00:10:15.000]  我沒有多少三隻手指
[00:10:15.000 --> 00:10:17.000]  沒有說過
[00:10:17.000 --> 00:10:19.000]  什麼都沒有說
[00:10:19.000 --> 00:10:21.000]  年輕人還去不去呢
[00:10:21.000 --> 00:10:22.000]  我們當然覺得
[00:10:22.000 --> 00:10:23.000]  不去
[00:10:23.000 --> 00:10:24.000]  他真的不去
[00:10:24.000 --> 00:10:25.000]  為什麼
[00:10:25.000 --> 00:10:26.000]  因為我媽媽
[00:10:26.000 --> 00:10:28.000]  正正就是為了我飛車這件事情
[00:10:28.000 --> 00:10:30.000]  沒有了三隻手指
[00:10:30.000 --> 00:10:31.000]  再去
[00:10:31.000 --> 00:10:32.000]  他不想做一些
[00:10:32.000 --> 00:10:34.000]  令媽媽傷心的事
[00:10:34.000 --> 00:10:36.000]  不單止是飛車
[00:10:36.000 --> 00:10:37.000]  其他的事情
[00:10:37.000 --> 00:10:38.000]  我相信
[00:10:38.000 --> 00:10:39.000]  他想起這件事情
[00:10:39.000 --> 00:10:41.000]  如果是媽媽不喜歡的話
[00:10:41.000 --> 00:10:43.000]  他都情願不做了
[00:10:43.000 --> 00:10:45.000]  親愛的各位
[00:10:45.000 --> 00:10:47.000]  耶穌對我們的愛
[00:10:47.000 --> 00:10:48.000]  犧牲的愛
[00:10:48.000 --> 00:10:49.000]  耶穌不是說
[00:10:49.000 --> 00:10:50.000]  我們犧牲三隻手指
[00:10:50.000 --> 00:10:51.000]  不止
[00:10:51.000 --> 00:10:54.000]  他整個為我們的緣父
[00:10:54.000 --> 00:10:56.000]  釘身在十字架上
[00:10:56.000 --> 00:10:58.000]  為我們流盡他的寶血
[00:10:58.000 --> 00:11:00.000]  不是因為他有罪
[00:11:00.000 --> 00:11:01.000]  是因為我們有罪
[00:11:01.000 --> 00:11:03.000]  他要擔當我們的罪
[00:11:03.000 --> 00:11:05.000]  要赦免我們的罪
[00:11:05.000 --> 00:11:07.000]  所以耶穌基督這份愛
[00:11:07.000 --> 00:11:08.000]  他的犧牲
[00:11:08.000 --> 00:11:09.000]  我們就不只是
[00:11:09.000 --> 00:11:11.000]  三隻手指掛在那裡
[00:11:11.000 --> 00:11:14.000]  如果按照照片放回去的時候
[00:11:14.000 --> 00:11:15.000]  整個耶穌
[00:11:15.000 --> 00:11:17.000]  整副骨頭放在那裡
[00:11:17.000 --> 00:11:19.000]  整個放在門口
[00:11:19.000 --> 00:11:20.000]  每一次你出入的時候
[00:11:20.000 --> 00:11:21.000]  你就想到
[00:11:21.000 --> 00:11:23.000]  耶穌這麼愛我
[00:11:23.000 --> 00:11:25.000]  為我捨命
[00:11:25.000 --> 00:11:27.000]  我就不要做一些
[00:11:27.000 --> 00:11:29.000]  令他傷心的事情
[00:11:29.000 --> 00:11:31.000]  當然耶穌復活了
[00:11:31.000 --> 00:11:32.000]  復活的主
[00:11:32.000 --> 00:11:33.000]  當然不會有這個骨頭
[00:11:33.000 --> 00:11:37.000]  家裡可能有十字架也不一定
[00:11:37.000 --> 00:11:39.000]  你家裡就真的有十字架
[00:11:39.000 --> 00:11:40.000]  又是做什麼的
[00:11:40.000 --> 00:11:41.000]  是不是辟邪的
[00:11:41.000 --> 00:11:42.000]  當然不是
[00:11:42.000 --> 00:11:44.000]  我爸爸信主的時候
[00:11:44.000 --> 00:11:45.000]  他就是要辟邪的
[00:11:45.000 --> 00:11:46.000]  他說
[00:11:46.000 --> 00:11:48.000]  因為我們住在村屋
[00:11:48.000 --> 00:11:49.000]  地下那一層
[00:11:49.000 --> 00:11:50.000]  家裡又有三叉
[00:11:50.000 --> 00:11:51.000]  又有八卦
[00:11:51.000 --> 00:11:53.000]  因為對面有一間幼稚園
[00:11:53.000 --> 00:11:54.000]  幼稚園是教什麼的
[00:11:54.000 --> 00:11:55.000]  教書的
[00:11:55.000 --> 00:11:56.000]  我爸爸很難賭
[00:11:56.000 --> 00:11:58.000]  所以賭仔姓什麼
[00:11:58.000 --> 00:11:59.000]  不是姓蘇
[00:11:59.000 --> 00:12:00.000]  姓賴
[00:12:00.000 --> 00:12:02.000]  一起來就
[00:12:02.000 --> 00:12:03.000]  哎呀
[00:12:03.000 --> 00:12:04.000]  一早就對著那間書院
[00:12:04.000 --> 00:12:05.000]  書院
[00:12:05.000 --> 00:12:06.000]  一早起來就書院了
[00:12:06.000 --> 00:12:09.000]  所以就畫個八卦在那裡
[00:12:09.000 --> 00:12:11.000]  斜著那間學校
[00:12:11.000 --> 00:12:13.000]  怎麼知道那間學校呢
[00:12:13.000 --> 00:12:14.000]  畫一隻鑊出來
[00:12:14.000 --> 00:12:16.000]  但是最難明白的
[00:12:16.000 --> 00:12:19.000]  就是那間天主教的幼稚園
[00:12:19.000 --> 00:12:21.000]  你應該畫十字架都明白
[00:12:21.000 --> 00:12:22.000]  你畫一隻鑊出來
[00:12:22.000 --> 00:12:24.000]  我爸爸再弄多一支三叉
[00:12:24.000 --> 00:12:26.000]  我知道三叉八卦怎麼擺
[00:12:26.000 --> 00:12:28.000]  一起來頂著那間學校
[00:12:28.000 --> 00:12:30.000]  當他信耶穌的時候
[00:12:30.000 --> 00:12:31.000]  他說
[00:12:31.000 --> 00:12:32.000]  阿強
[00:12:32.000 --> 00:12:33.000]  我們一信耶穌
[00:12:33.000 --> 00:12:35.000]  你買三個十字架回來
[00:12:35.000 --> 00:12:36.000]  你幹什麼
[00:12:36.000 --> 00:12:37.000]  他說
[00:12:37.000 --> 00:12:38.000]  前門後門
[00:12:38.000 --> 00:12:39.000]  屋裡都畫一個
[00:12:39.000 --> 00:12:40.000]  都頂著對面的
[00:12:40.000 --> 00:12:42.000]  我說不是這樣用的
[00:12:42.000 --> 00:12:43.000]  不過不要緊
[00:12:43.000 --> 00:12:45.000]  最重要是他肯先丟掉那些東西
[00:12:45.000 --> 00:12:47.000]  也好
[00:12:47.000 --> 00:12:48.000]  於是就買了三個
[00:12:48.000 --> 00:12:49.000]  他說
[00:12:49.000 --> 00:12:50.000]  耶穌在大廳
[00:12:50.000 --> 00:12:52.000]  現在在屋裡有一個
[00:12:52.000 --> 00:12:55.000]  前門對著那間學校
[00:12:55.000 --> 00:12:56.000]  後門又有一個
[00:12:56.000 --> 00:12:57.000]  他說
[00:12:57.000 --> 00:12:59.000]  耶穌要保護我們了
[00:12:59.000 --> 00:13:01.000]  他當然不是說保護
[00:13:01.000 --> 00:13:02.000]  他是黑社會的
[00:13:02.000 --> 00:13:03.000]  不是
[00:13:03.000 --> 00:13:04.000]  他是社團的人
[00:13:04.000 --> 00:13:05.000]  他說
[00:13:05.000 --> 00:13:07.000]  耶穌照著我們
[00:13:07.000 --> 00:13:09.000]  現在就耶穌照著
[00:13:09.000 --> 00:13:10.000]  看著
[00:13:10.000 --> 00:13:11.000]  他很安定了
[00:13:11.000 --> 00:13:13.000]  慢慢教他
[00:13:13.000 --> 00:13:14.000]  慢慢告訴他
[00:13:14.000 --> 00:13:16.000]  不是這樣用的
[00:13:16.000 --> 00:13:18.000]  十字架是給你
[00:13:18.000 --> 00:13:19.000]  是記得
[00:13:19.000 --> 00:13:22.000]  好像那三隻手指
[00:13:22.000 --> 00:13:23.000]  骨頭那樣
[00:13:23.000 --> 00:13:24.000]  是給你記得
[00:13:24.000 --> 00:13:25.000]  看到的時候
[00:13:25.000 --> 00:13:28.000]  為我犧牲的耶穌
[00:13:28.000 --> 00:13:30.000]  為我釘十字架的主
[00:13:30.000 --> 00:13:31.000]  他愛我
[00:13:31.000 --> 00:13:33.000]  我今天出門的時候
[00:13:33.000 --> 00:13:36.000]  就帶著這份愛來到出門口
[00:13:36.000 --> 00:13:37.000]  出到門口之後
[00:13:37.000 --> 00:13:39.000]  遇到一些
