
[00:00:00.000 --> 00:00:04.000]  頂尖我們再一次祈禱
[00:02:22.000 --> 00:02:24.000]  讓我們去學習
[00:02:24.000 --> 00:02:28.000]  前面一至六章的故事告訴你
[00:02:28.000 --> 00:02:31.000]  我們肉眼所見的現實世界
[00:02:31.000 --> 00:02:34.000]  是一個抗拒上帝的社會文化
[00:02:34.000 --> 00:02:38.000]  每天一幕又一幕在你眼前見到的圖畫
[00:02:38.000 --> 00:02:41.000]  吸引的也好,洗腦的也好
[00:02:41.000 --> 00:02:44.000]  威嚇的也好,誘惑的也好
[00:02:44.000 --> 00:02:46.000]  都是要將你和我去同化
[00:02:46.000 --> 00:02:48.000]  要你和我去屈服
[00:02:48.000 --> 00:02:51.000]  要你和我去離開上帝
[00:02:51.000 --> 00:02:56.000]  但以你書就是要透過一些更強烈的影像奇特的情節
[00:02:56.000 --> 00:03:01.000]  去令這些眼前的圖像的沉迷當中的我們去警醒
[00:03:01.000 --> 00:03:04.000]  怎樣能夠不被四圍的世界
[00:03:04.000 --> 00:03:08.000]  看見現實的殘酷所吞噬
[00:03:08.000 --> 00:03:11.000]  但以你書的七至十二章
[00:03:11.000 --> 00:03:14.000]  繼續透過異象Vision,願象
[00:03:14.000 --> 00:03:16.000]  幫助神的子民
[00:03:16.000 --> 00:03:21.000]  在秘魯開始面對一個長達數百年的新環境裡
[00:03:21.000 --> 00:03:24.000]  即使要面對一個又一個的強權帝國
[00:03:24.000 --> 00:03:26.000]  血腥殘忍的統治
[00:03:26.000 --> 00:03:29.000]  一些不可一世的君王
[00:03:29.000 --> 00:03:31.000]  在這些願象Vision當中
[00:03:31.000 --> 00:03:33.000]  上帝讓他的子民看見
[00:03:33.000 --> 00:03:36.000]  他是永遠掌權的
[00:03:36.000 --> 00:03:39.000]  以至子民的人生的前路
[00:03:39.000 --> 00:03:41.000]  縱然是荊棘滿途
[00:03:41.000 --> 00:03:43.000]  縱然是很多困難
[00:03:43.000 --> 00:03:46.000]  縱然是黑暗好似近了
[00:03:46.000 --> 00:03:48.000]  仍然能夠忍耐
[00:03:48.000 --> 00:03:52.000]  不會走迷,走錯,走失
[00:03:52.000 --> 00:03:55.000]  少些去講黑暗近了
[00:03:55.000 --> 00:04:00.000]  多些去講我們的神永遠掌權
[00:04:00.000 --> 00:04:02.000]  我們看經文吧
[00:04:02.000 --> 00:04:04.000]  來到第七第八章
[00:04:04.000 --> 00:04:07.000]  打開聖經
[00:04:07.000 --> 00:04:11.000]  1322頁
[00:04:11.000 --> 00:04:13.000]  必須要交代的是
[00:04:13.000 --> 00:04:16.000]  雖然第七和第八章都是異象
[00:04:16.000 --> 00:04:18.000]  都是有怪獸
[00:04:18.000 --> 00:04:20.000]  但第七章是用阿蘭文
[00:04:20.000 --> 00:04:23.000]  當時的國際語言去寫的
[00:04:23.000 --> 00:04:25.000]  即是他寫給的受眾是比較廣闊一點
[00:04:25.000 --> 00:04:27.000]  包括聶邦的人
[00:04:27.000 --> 00:04:29.000]  而第八章所記載的
[00:04:29.000 --> 00:04:32.000]  就轉用希伯來文來寫
[00:04:32.000 --> 00:04:34.000]  顯然這個異象
[00:04:34.000 --> 00:04:37.000]  是要針對著但爾利以及神的子民
[00:04:37.000 --> 00:04:40.000]  那些秘魯的猶太人所講的
[00:04:40.000 --> 00:04:42.000]  白沙薩王的第三年
[00:04:42.000 --> 00:04:46.000]  這個是八章第一節所提到的時間的標記
[00:04:46.000 --> 00:04:48.000]  距離巴比倫滅亡
[00:04:48.000 --> 00:04:50.000]  大概還有十年的時間
[00:04:50.000 --> 00:04:53.000]  你記得第五章說到那個手
[00:04:53.000 --> 00:04:55.000]  那個手就是在說巴比倫
[00:04:55.000 --> 00:04:58.000]  在白沙薩王的年代去滅亡
[00:04:58.000 --> 00:05:01.000]  但今天看的異象是距離那個滅亡的時間
[00:05:01.000 --> 00:05:03.000]  還有大約十年
[00:05:03.000 --> 00:05:05.000]  在這段日子裡
[00:05:05.000 --> 00:05:08.000]  上帝讓但爾利看見一些異象
[00:05:08.000 --> 00:05:10.000]  Vision 遠景
[00:05:10.000 --> 00:05:11.000]  看見什麼異象呢?
[00:05:11.000 --> 00:05:13.000]  首先第一節已經交代了
[00:05:13.000 --> 00:05:15.000]  如果你有唐用聖經你可以看
[00:05:15.000 --> 00:05:16.000]  沒有的話你可以聽我說
[00:05:16.000 --> 00:05:17.000]  第一節交代了
[00:05:17.000 --> 00:05:20.000]  就是他看見自己忽然來到一個
[00:05:20.000 --> 00:05:23.000]  以蘭省書山的城堡
[00:05:23.000 --> 00:05:26.000]  在這個城堡旁邊的河邊
[00:05:26.000 --> 00:05:28.000]  經文特別提城堡
[00:05:28.000 --> 00:05:31.000]  或者在原文多一點
[00:05:31.000 --> 00:05:34.000]  我們懂得詩篇的山寨或者寨城
[00:05:34.000 --> 00:05:37.000]  表達這個城堡是一個軍事的要塞
[00:05:37.000 --> 00:05:41.000]  意思就是指向當時在巴比倫帝國的末年
[00:05:41.000 --> 00:05:44.000]  巴比倫和波斯有戰爭
[00:05:44.000 --> 00:05:47.000]  這裡以蘭是其中的戰場之一
[00:05:47.000 --> 00:05:49.000]  這個書山的城堡
[00:05:49.000 --> 00:05:51.000]  也是戰地的地方
[00:05:51.000 --> 00:05:53.000]  就在這個戰場的旁邊
[00:05:53.000 --> 00:05:57.000]  但爾利看見有兩隻異獸出現
[00:05:57.000 --> 00:05:59.000]  經文的一至十四節就開始描述
[00:05:59.000 --> 00:06:03.000]  但爾利看見一隻公綿羊和一隻公山羊
[00:06:03.000 --> 00:06:06.000]  簡單來說我們要找出這個異象當中
[00:06:06.000 --> 00:06:08.000]  最多著墨的地方
[00:06:08.000 --> 00:06:13.000]  就會掌握到這個異象要給我們看見的重點
[00:06:13.000 --> 00:06:15.000]  公綿羊只是說了兩節
[00:06:15.000 --> 00:06:17.000]  第三第四節就說完了
[00:06:17.000 --> 00:06:19.000]  所以不是重點
[00:06:19.000 --> 00:06:22.000]  而後面那隻公山羊是有十節這麼多
[00:06:22.000 --> 00:06:25.000]  五至十四節就重要了
[00:06:25.000 --> 00:06:28.000]  而在這十節裡面又分開前那四節說
[00:06:28.000 --> 00:06:32.000]  公山羊最初是一隻很大的獨角
[00:06:32.000 --> 00:06:33.000]  是第一個王
[00:06:33.000 --> 00:06:35.000]  然後後六節說到
[00:06:35.000 --> 00:06:37.000]  這個獨角截斷之後
[00:06:37.000 --> 00:06:39.000]  再長出四隻角
[00:06:39.000 --> 00:06:43.000]  在其中一隻的四角上出現了一隻小角
[00:06:43.000 --> 00:06:46.000]  而這個小角接著做了很多壞事
[00:06:46.000 --> 00:06:51.000]  明顯地這個異象的焦點就在這隻小角上
[00:06:51.000 --> 00:06:55.000]  然後就到我們今天所讀經文的選段
[00:06:55.000 --> 00:06:58.000]  第一點我要和大家分享的就是
[00:06:58.000 --> 00:07:02.000]  皇網帝國神必截斷
[00:07:02.000 --> 00:07:04.000]  當但爾利看完這個異象的時候
[00:07:04.000 --> 00:07:07.000]  上帝發聲吩咐天使加伯列
[00:07:07.000 --> 00:07:09.000]  你解給以色列聽
[00:07:09.000 --> 00:07:11.000]  讓他聽清楚
[00:07:11.000 --> 00:07:14.000]  他看見的遠像是什麼意思
[00:07:14.000 --> 00:07:15.000]  加伯列怎麼說?
[00:07:15.000 --> 00:07:18.000]  你幫我讀二十二十一節
[00:07:18.000 --> 00:07:20.000]  預備起
[00:07:20.000 --> 00:07:39.000]  天使解得很清楚
[00:07:39.000 --> 00:07:42.000]  和前面四獸異象不同的地方就是
[00:07:42.000 --> 00:07:44.000]  這裡說明是哪一個角度
[00:07:44.000 --> 00:07:46.000]  公綿羊的兩隻角
[00:07:46.000 --> 00:07:48.000]  即是第一隻出來的異獸
[00:07:48.000 --> 00:07:50.000]  那個角有一短一長
[00:07:50.000 --> 00:07:54.000]  分別是代表馬代和波斯這兩個政權
[00:07:54.000 --> 00:07:56.000]  馬代和波斯本來是聯合軍
[00:07:56.000 --> 00:07:59.000]  但是大約在巴比倫王
[00:07:59.000 --> 00:08:02.000]  白沙薩的年間
[00:08:02.000 --> 00:08:07.000]  波斯這一邊吞併了馬代
[00:08:07.000 --> 00:08:11.000]  所以就表達這個長的吃了短的
[00:08:11.000 --> 00:08:13.000]  長的比短的厲害
[00:08:13.000 --> 00:08:16.000]  雖然這一隻公綿羊整個記載只有兩節
[00:08:16.000 --> 00:08:17.000]  篇幅很短
[00:08:17.000 --> 00:08:19.000]  但不代表這個帝國很弱
[00:08:19.000 --> 00:08:21.000]  第四節是這樣說的
[00:08:21.000 --> 00:08:24.000]  他說沒有走獸能夠在這隻公綿羊面前
[00:08:24.000 --> 00:08:26.000]  站立得住
[00:08:26.000 --> 00:08:29.000]  也沒有能拯救脫離他手的
[00:08:29.000 --> 00:08:33.000]  代表馬代波斯這隻公綿羊的勢力很強大
[00:08:33.000 --> 00:08:35.000]  的確在歷史上
[00:08:35.000 --> 00:08:38.000]  波斯帝國足足有二百年的國造
[00:08:38.000 --> 00:08:41.000]  直到公山羊希臘王出現
[00:08:41.000 --> 00:08:45.000]  才被截斷打敗
[00:08:45.000 --> 00:08:48.000]  無可否認我們看歷史也能對應
[00:08:48.000 --> 00:08:50.000]  這個希臘王就是馬其頓王
[00:08:50.000 --> 00:08:52.000]  亞歷山大大帝
[00:08:52.000 --> 00:08:54.000]  他只是在十二年之間
[00:08:54.000 --> 00:08:56.000]  就將馬其頓王國
[00:08:56.000 --> 00:09:00.000]  由歐洲的希臘擴展到中東
[00:09:00.000 --> 00:09:03.000]  埃及到波斯灣
[00:09:03.000 --> 00:09:06.000]  遠至印度河旁邊
[00:09:06.000 --> 00:09:09.000]  整大片土地十二年之間
[00:09:09.000 --> 00:09:11.000]  迅速成為他的領土
[00:09:11.000 --> 00:09:14.000]  所以在公山羊當中有形容
[00:09:14.000 --> 00:09:16.000]  他腳不碰塵
[00:09:16.000 --> 00:09:20.000]  即是飛快地吞併了很多土地
[00:09:20.000 --> 00:09:24.000]  只是亞歷山大王在三十二歲的時候
[00:09:24.000 --> 00:09:26.000]  在他如日中天
[00:09:26.000 --> 00:09:29.000]  差不多有人要擁戴他成為神明的時候
[00:09:29.000 --> 00:09:31.000]  他突然病發而死
[00:09:31.000 --> 00:09:35.000]  應驗了異象當中第八節所講
[00:09:35.000 --> 00:09:38.000]  這公山羊非常狂妄自大
[00:09:38.000 --> 00:09:40.000]  但在他強盛的時候
[00:09:40.000 --> 00:09:43.000]  那大國被截斷了
[00:09:43.000 --> 00:09:45.000]  在大國原來的地方
[00:09:45.000 --> 00:09:47.000]  有四個顯眼的角
[00:09:47.000 --> 00:09:49.000]  向天的四方長出來
[00:09:49.000 --> 00:09:51.000]  亞歷山大在毫無預兆之下
[00:09:51.000 --> 00:09:54.000]  在他權力的頂峰被截斷
[00:09:54.000 --> 00:09:57.000]  突如其來的死亡
[00:09:57.000 --> 00:09:59.000]  他的手下四名大將
[00:09:59.000 --> 00:10:03.000]  就將他那麼大的帝國一分為四
[00:10:03.000 --> 00:10:05.000]  其實我們應該要問
[00:10:05.000 --> 00:10:08.000]  這些事距離但爾利
[00:10:08.000 --> 00:10:11.000]  二百年那麼遠
[00:10:11.000 --> 00:10:13.000]  和但爾利有什麼關係呢?
[00:10:13.000 --> 00:10:17.000]  讓他看到那麼遠的東西又如何呢?
[00:10:17.000 --> 00:10:20.000]  這個遠像對但爾利有什麼意義呢?
[00:10:20.000 --> 00:10:24.000]  關鍵就在於那一個詞語
[00:10:24.000 --> 00:10:27.000]  「狂妄自大」
[00:10:27.000 --> 00:10:29.000]  在這裡不斷經文異象當中
[00:10:29.000 --> 00:10:31.000]  不斷重重複複都顯現
[00:10:31.000 --> 00:10:33.000]  一些狂妄自大的獸
[00:10:33.000 --> 00:10:35.000]  這些帝王帝國
[00:10:35.000 --> 00:10:38.000]  是目中無神的王者
[00:10:38.000 --> 00:10:41.000]  很自然但爾利就會想起他先前的老闆
[00:10:41.000 --> 00:10:44.000]  狂妄自大的尼布格尼薩王
[00:10:44.000 --> 00:10:46.000]  他現在的老闆
[00:10:46.000 --> 00:10:49.000]  狂妄自大的白沙薩王
[00:10:49.000 --> 00:10:50.000]  異象讓他看到
[00:10:50.000 --> 00:10:51.000]  甚至二百年後
[00:10:51.000 --> 00:10:55.000]  仍然有這些狂妄自大的王不斷出現
[00:10:55.000 --> 00:10:59.000]  不過有一個重重複複出現的結局
[00:10:59.000 --> 00:11:00.000]  無可避免地
[00:11:00.000 --> 00:11:03.000]  這些狂妄自大的王
[00:11:03.000 --> 00:11:05.000]  都被上帝刑罰
[00:11:05.000 --> 00:11:08.000]  被截斷
[00:11:08.000 --> 00:11:11.000]  狂妄帝國神必截斷
[00:11:11.000 --> 00:11:12.000]  即使當下
[00:11:12.000 --> 00:11:15.000]  但爾利和一眾秘魯的猶太人
[00:11:15.000 --> 00:11:17.000]  在這個帝國狂暴的統治下
[00:11:17.000 --> 00:11:19.000]  天天以淚洗面
[00:11:19.000 --> 00:11:21.000]  大概你讀過一篇詩篇
[00:11:21.000 --> 00:11:23.000]  說他們在加巴魯河邊
[00:11:23.000 --> 00:11:24.000]  天天在哭
[00:11:24.000 --> 00:11:26.000]  還被人調戲
[00:11:26.000 --> 00:11:30.000]  黑暗看似無了期
[00:11:30.000 --> 00:11:34.000]  當但爾利看到這麼灰暗的圖畫時
[00:11:34.000 --> 00:11:36.000]  十三十四節
[00:11:36.000 --> 00:11:39.000]  突然之間有兩個路人甲乙走過
[00:11:39.000 --> 00:11:40.000]  在那裡聊天
[00:11:40.000 --> 00:11:42.000]  我請你幫我讀第十三節
[00:11:42.000 --> 00:11:43.000]  如果你有聖經的話
[00:11:43.000 --> 00:11:44.000]  跟我一起讀
[00:11:44.000 --> 00:11:45.000]  預備起
[00:11:45.000 --> 00:11:49.000]  我聽見一位聖者在說話
[00:11:49.000 --> 00:11:52.000]  又有一位聖者問他
[00:11:52.000 --> 00:11:55.000]  這個關於除掉常憲的制
[00:11:55.000 --> 00:11:58.000]  和引致毀壞的罪過
[00:11:58.000 --> 00:12:02.000]  以及踐踏聖所和聖民的異象
[00:12:02.000 --> 00:12:06.000]  要到何時呢?
[00:12:06.000 --> 00:12:09.000]  這個路人甲的天使就說了一句話
[00:12:09.000 --> 00:12:12.000]  要到何時呢?
[00:12:12.000 --> 00:12:14.000]  其實我在猜想這一幕的情景
[00:12:14.000 --> 00:12:16.000]  有點像我們小時候看的教育電視
[00:12:16.000 --> 00:12:18.000]  現在的教育電視進步了
[00:12:18.000 --> 00:12:20.000]  我們小時候看的教育電視是這樣的
[00:12:20.000 --> 00:12:22.000]  當一個主角在木椅子口外的時候
[00:12:22.000 --> 00:12:24.000]  有兩個路人甲就出來
[00:12:24.000 --> 00:12:26.000]  啊 是呢
[00:12:26.000 --> 00:12:27.000]  這個異象當中
[00:12:27.000 --> 00:12:28.000]  關於取消憲制
[00:12:28.000 --> 00:12:29.000]  各樣破壞
[00:12:29.000 --> 00:12:30.000]  又褻瀆聖所
[00:12:30.000 --> 00:12:32.000]  殺害聖民的事
[00:12:32.000 --> 00:12:35.000]  要到何時才完呢?
[00:12:35.000 --> 00:12:36.000]  那你就想著
[00:12:36.000 --> 00:12:37.000]  這個路人甲看著路人穴
[00:12:37.000 --> 00:12:39.000]  路人穴就回答他
[00:12:39.000 --> 00:12:40.000]  誰知道路人穴一看
[00:12:40.000 --> 00:12:41.000]  看著鏡頭那裡
[00:12:41.000 --> 00:12:44.000]  不是對著路人甲回答他
[00:12:44.000 --> 00:12:46.000]  就跟那個主角說
[00:12:46.000 --> 00:12:50.000]  要到二千三百個晚上和早上啊
[00:12:50.000 --> 00:12:52.000]  大概就是這樣
[00:12:52.000 --> 00:12:54.000]  打破了電影手法
[00:12:54.000 --> 00:12:56.000]  第四道牆的效果
[00:12:56.000 --> 00:12:57.000]  天使回答
[00:12:57.000 --> 00:13:00.000]  要二千三百個晚上和早上
[00:13:00.000 --> 00:13:01.000]  這麼久
[00:13:01.000 --> 00:13:02.000]  什麼意思呢?
[00:13:02.000 --> 00:13:04.000]  這個數字很準確
[00:13:04.000 --> 00:13:07.000]  比較多人接納的解釋就是
[00:13:07.000 --> 00:13:11.000]  代表著聖殿每天一早一晚憲制
[00:13:11.000 --> 00:13:14.000]  一共二千三百次的憲制
[00:13:14.000 --> 00:13:17.000]  算起來大約三年多一點
[00:13:17.000 --> 00:13:18.000]  又或者
[00:13:18.000 --> 00:13:20.000]  二千三百個日與夜
[00:13:20.000 --> 00:13:22.000]  大約七年左右
[00:13:22.000 --> 00:13:23.000]  當然也有人認為
[00:13:23.000 --> 00:13:25.000]  這個只是一個象徵的數字
[00:13:25.000 --> 00:13:28.000]  無論如何這裡說出了一個數字
[00:13:28.000 --> 00:13:30.000]  這個意象這個遠象
[00:13:30.000 --> 00:13:32.000]  加上這個數字的遠象
[00:13:32.000 --> 00:13:33.000]  給大人們看見
[00:13:33.000 --> 00:13:35.000]  看見什麼事實呢?
[00:13:35.000 --> 00:13:39.000]  就是上帝沒有放過巴比倫帝國
[00:13:39.000 --> 00:13:41.000]  沒有放過巴比倫帝國
[00:13:41.000 --> 00:13:44.000]  以後去取代他的馬代波斯
[00:13:44.000 --> 00:13:48.000]  也沒有放過取代馬代波斯的希臘國
[00:13:48.000 --> 00:13:51.000]  在他們狂妄自大的時候
[00:13:51.000 --> 00:13:54.000]  上帝都截斷他們
[00:13:54.000 --> 00:13:58.000]  其實你代入當時神的子民的心境
[00:13:58.000 --> 00:14:00.000]  嘩!今天已經不是好過了
[00:14:00.000 --> 00:14:02.000]  明天還要不知道什麼世界
[00:14:02.000 --> 00:14:05.000]  二百年後還是這樣?
[00:14:05.000 --> 00:14:06.000]  還要二百年過後
[00:14:06.000 --> 00:14:08.000]  神的子民還要被人蹂躪
[00:14:08.000 --> 00:14:10.000]  很恐怖呀!
[00:14:10.000 --> 00:14:11.000]  蹂躪多久呀?
[00:14:11.000 --> 00:14:14.000]  二千三百個日與夜
[00:14:14.000 --> 00:14:17.000]  不管他是三年半還是七年
[00:14:17.000 --> 00:14:18.000]  還是一段時間
[00:14:18.000 --> 00:14:20.000]  你可以想像
[00:14:20.000 --> 00:14:22.000]  都是很久的
[00:14:22.000 --> 00:14:25.000]  今天我們經歷三個月而已
[00:14:25.000 --> 00:14:26.000]  已經炎多
[00:14:26.000 --> 00:14:27.000]  雜體抑鬱
[00:14:27.000 --> 00:14:28.000]  低沉
[00:14:28.000 --> 00:14:30.000]  無奈相痛
[00:14:30.000 --> 00:14:32.000]  二千三百
[00:14:32.000 --> 00:14:35.000]  很驚嚇
[00:14:35.000 --> 00:14:37.000]  所以在當中
[00:14:37.000 --> 00:14:39.000]  那個老人甲的天使
[00:14:39.000 --> 00:14:41.000]  就幫達爾利講出他的心聲
[00:14:41.000 --> 00:14:45.000]  去問:要到什麼時候呢?
[00:14:45.000 --> 00:14:49.000]  How long?
[00:14:49.000 --> 00:14:54.000]  神透過他的使者講出達爾利心中的疑問
[00:14:54.000 --> 00:14:56.000]  但是這個二千三百
[00:14:56.000 --> 00:14:58.000]  放在這裡的意象
[00:14:58.000 --> 00:15:00.000]  代表什麼呢?
[00:15:00.000 --> 00:15:03.000]  就是代表整段這麼痛苦的日子
[00:15:03.000 --> 00:15:06.000]  有數得計
[00:15:06.000 --> 00:15:07.000]  有完的一天
[00:15:07.000 --> 00:15:09.000]  是有數完的一天
[00:15:09.000 --> 00:15:11.000]  有停止的一天
[00:15:11.000 --> 00:15:13.000]  等於證明這些極端邪惡
[00:15:13.000 --> 00:15:14.000]  極度殘暴
[00:15:14.000 --> 00:15:15.000]  對上帝褻瀆
[00:15:15.000 --> 00:15:17.000]  殘害聖民的日子
[00:15:17.000 --> 00:15:19.000]  是會完的
[00:15:19.000 --> 00:15:21.000]  是會終結的
[00:15:21.000 --> 00:15:23.000]  在指定的日期
[00:15:23.000 --> 00:15:24.000]  這些神眼中的惡人
[00:15:24.000 --> 00:15:28.000]  是會被毀滅的
[00:15:28.000 --> 00:15:29.000]  而且這個毀滅
[00:15:29.000 --> 00:15:30.000]  在二十五節
[00:15:30.000 --> 00:15:31.000]  天使已經解了
[00:15:31.000 --> 00:15:33.000]  不是因為人的手去做
[00:15:33.000 --> 00:15:37.000]  是上帝的手
[00:15:37.000 --> 00:15:38.000]  頂妾妹
[00:15:38.000 --> 00:15:39.000]  今天我們眼見
[00:15:39.000 --> 00:15:40.000]  世上有很多
[00:15:40.000 --> 00:15:44.000]  抵擋上帝的政權和國家
[00:15:44.000 --> 00:15:48.000]  當道,而且那種敵對上帝
[00:15:48.000 --> 00:15:50.000]  殘害信徒的事情
[00:15:50.000 --> 00:15:53.000]  越演越烈
[00:15:53.000 --> 00:15:56.000]  神的子民備受折磨
[00:15:56.000 --> 00:15:58.000]  但以來在他的院障裡
[00:15:58.000 --> 00:16:00.000]  他所經歷的人生
[00:16:00.000 --> 00:16:02.000]  沒錯,他一生大部分的時間
[00:16:02.000 --> 00:16:05.000]  都是落在巴比倫的痕跡裡
[00:16:05.000 --> 00:16:07.000]  十幾歲被人捉了去
[00:16:07.000 --> 00:16:09.000]  到巴比倫滅亡
[00:16:09.000 --> 00:16:11.000]  七十年的日子
[00:16:11.000 --> 00:16:12.000]  到他八十幾歲
[00:16:12.000 --> 00:16:14.000]  他仍然是在一個
[00:16:14.000 --> 00:16:16.000]  被擄的狀態裡
[00:16:16.000 --> 00:16:17.000]  但是這個遠見
[00:16:17.000 --> 00:16:20.000]  是讓他看到更遠的時間
[00:16:20.000 --> 00:16:23.000]  即使巴比倫這麼強盛
[00:16:23.000 --> 00:16:24.000]  都會一夜覆亡
[00:16:24.000 --> 00:16:25.000]  往後的歷史
[00:16:25.000 --> 00:16:26.000]  即使有不同的
[00:16:26.000 --> 00:16:28.000]  邪惡的政權不斷出現
[00:16:28.000 --> 00:16:31.000]  上帝總會截斷他們
[00:16:31.000 --> 00:16:33.000]  肅神的子民
[00:16:33.000 --> 00:16:35.000]  不可以灰心
[00:16:35.000 --> 00:16:37.000]  因為上帝會按照他的計劃
[00:16:37.000 --> 00:16:41.000]  有數得計地去成事
[00:16:41.000 --> 00:16:43.000]  頂姐妹
[00:16:43.000 --> 00:16:45.000]  讓我們少去說
[00:16:45.000 --> 00:16:46.000]  黑暗近了
[00:16:46.000 --> 00:16:48.000]  多去說
[00:16:48.000 --> 00:16:50.000]  我們的神永遠掌權
[00:16:50.000 --> 00:16:52.000]  因為狂妄的帝國
[00:16:52.000 --> 00:16:55.000]  神必截斷
[00:16:55.000 --> 00:16:57.000]  第二點
[00:16:57.000 --> 00:17:01.000]  在這段長時間的日子裡
[00:17:01.000 --> 00:17:03.000]  神的子民會經歷
[00:17:03.000 --> 00:17:05.000]  世界的同化
[00:17:05.000 --> 00:17:07.000]  在世界的同化當中
[00:17:07.000 --> 00:17:09.000]  必有苦罪出現
[00:17:09.000 --> 00:17:11.000]  意象裡點出了希臘
[00:17:11.000 --> 00:17:13.000]  表達了往後神子民
[00:17:13.000 --> 00:17:14.000]  在一段很長的時間
[00:17:14.000 --> 00:17:15.000]  他們要面對一個
[00:17:15.000 --> 00:17:17.000]  很陌生的希臘文化
[00:17:17.000 --> 00:17:19.000]  他們在近東的地方
[00:17:19.000 --> 00:17:20.000]  無論是埃及
[00:17:20.000 --> 00:17:22.000]  無論是亞述
[00:17:22.000 --> 00:17:23.000]  巴比倫
[00:17:23.000 --> 00:17:24.000]  波斯
[00:17:24.000 --> 00:17:26.000]  都是東方的文化
[00:17:26.000 --> 00:17:27.000]  但是往後日子
[00:17:27.000 --> 00:17:28.000]  到了希臘的時代
[00:17:28.000 --> 00:17:30.000]  他們面對一個西方
[00:17:30.000 --> 00:17:33.000]  完全不熟習的文化
[00:17:33.000 --> 00:17:36.000]  他們會遭受到帝國的同化
[00:17:36.000 --> 00:17:37.000]  而這個同化的過程裡
[00:17:37.000 --> 00:17:40.000]  會演變出很多苦難
[00:17:40.000 --> 00:17:42.000]  神是在這裡預先
[00:17:42.000 --> 00:17:44.000]  讓他的子民看到這個現象
[00:17:44.000 --> 00:17:45.000]  這個視野
[00:17:45.000 --> 00:17:47.000]  這個事情的發生
[00:17:47.000 --> 00:17:49.000]  那麼神的子民怎麼辦呢?
[00:17:49.000 --> 00:17:50.000]  其實你不要以為
[00:17:50.000 --> 00:17:53.000]  猶太人很討厭希臘的文化
[00:17:53.000 --> 00:17:55.000]  不是的
[00:17:55.000 --> 00:17:57.000]  在這個同化過程的開始
[00:17:57.000 --> 00:18:00.000]  希臘人對猶太人是相當之通融的
[00:18:00.000 --> 00:18:01.000]  比他們有
[00:18:01.000 --> 00:18:02.000]  用今天的術語
[00:18:02.000 --> 00:18:04.000]  高度自治
[00:18:04.000 --> 00:18:05.000]  他們能夠有自己的律法
[00:18:05.000 --> 00:18:07.000]  用回摩西的律法
[00:18:07.000 --> 00:18:08.000]  能夠維持自己
