
[00:00:00.000 --> 00:00:05.000]  我不知道你帶著什麼心情來參加今天的崇拜
[00:01:51.000 --> 00:01:54.000]  讓我們聽的 說的 是同感一靈的
[00:01:54.000 --> 00:01:58.000]  讓我們能夠在這個話語裡面重新得力
[00:01:58.000 --> 00:02:00.000]  主 多謝祢
[00:02:21.000 --> 00:02:27.000]  面對著香港這個反修例引發的社會運動
[00:02:27.000 --> 00:02:31.000]  不知道你會不會在禱告的時候問過神
[00:02:31.000 --> 00:02:34.000]  神啊 祢在不在
[00:02:34.000 --> 00:02:36.000]  祢看不看到
[00:02:36.000 --> 00:02:38.000]  或者說 祢會不會跟神說
[00:02:38.000 --> 00:02:43.000]  祢會不會介入去盡快止息
[00:02:43.000 --> 00:02:46.000]  這些的暴力呢
[00:02:46.000 --> 00:02:48.000]  其實昔日哈巴谷
[00:02:48.000 --> 00:02:51.000]  甚至當時祂面對社會的罪惡
[00:02:51.000 --> 00:02:53.000]  那種不義呢
[00:02:53.000 --> 00:02:55.000]  那種困境呢
[00:02:55.000 --> 00:02:56.000]  祂就問神
[00:02:56.000 --> 00:03:00.000]  祂就去禱告 去禱告問神
[00:03:00.000 --> 00:03:02.000]  問神 為什麼會這樣
[00:03:02.000 --> 00:03:05.000]  為什麼會這樣
[00:03:05.000 --> 00:03:07.000]  我們這樣問神
[00:03:07.000 --> 00:03:10.000]  不是表示我們沒有信心
[00:03:10.000 --> 00:03:12.000]  就是正正我們因為對神有信心
[00:03:12.000 --> 00:03:14.000]  我們知道神啊
[00:03:14.000 --> 00:03:16.000]  祢是一位公義的神
[00:03:16.000 --> 00:03:17.000]  祢是一位慈愛的神
[00:03:17.000 --> 00:03:19.000]  為什麼會這樣
[00:03:19.000 --> 00:03:21.000]  神是容許我們這樣
[00:03:21.000 --> 00:03:23.000]  來向神表達
[00:03:23.000 --> 00:03:27.000]  透過禱告去表達這個信心
[00:03:27.000 --> 00:03:30.000]  我們看一看哈巴谷書第一章開始
[00:03:30.000 --> 00:03:32.000]  就有兩個問題
[00:03:32.000 --> 00:03:33.000]  祂問
[00:03:33.000 --> 00:03:35.000]  好像我們今天
[00:03:35.000 --> 00:03:38.000]  都對我們有很大的啟發
[00:03:38.000 --> 00:03:39.000]  第一條呢
[00:03:39.000 --> 00:03:41.000]  我請姊妹大大聲讀
[00:03:41.000 --> 00:03:42.000]  預備起
[00:03:42.000 --> 00:03:48.000]  神祢為何容讓罪惡不斷在猶大發生
[00:03:48.000 --> 00:03:50.000]  我們要看一看
[00:03:50.000 --> 00:03:53.000]  就是在哈巴谷書第一章
[00:03:53.000 --> 00:03:55.000]  第三節到第四節
[00:03:55.000 --> 00:03:59.000]  那裡是怎樣說當時的情況呢
[00:03:59.000 --> 00:04:00.000]  如果你可以
[00:04:00.000 --> 00:04:01.000]  其實你打開一路
[00:04:01.000 --> 00:04:04.000]  打開你的聖經一路去看下去
[00:04:04.000 --> 00:04:06.000]  第三節
[00:04:06.000 --> 00:04:08.000]  我讀給大家聽
[00:04:08.000 --> 00:04:10.000]  哈巴谷這樣跟神說
[00:04:10.000 --> 00:04:13.000]  你為何使我看見罪孽
[00:04:13.000 --> 00:04:16.000]  你為何看著奸惡而不理呢
[00:04:16.000 --> 00:04:21.000]  毀滅和強暴在我面前
[00:04:21.000 --> 00:04:24.000]  又起了爭端和相鬥的事
[00:04:24.000 --> 00:04:26.000]  因此律法放鬆
[00:04:26.000 --> 00:04:28.000]  功利也不顯明
[00:04:28.000 --> 00:04:30.000]  惡人為困而人
[00:04:30.000 --> 00:04:33.000]  所以功利顯然顛倒
[00:04:33.000 --> 00:04:36.000]  大家不知道
[00:04:36.000 --> 00:04:39.000]  在這個哈巴谷的禱告裡
[00:04:39.000 --> 00:04:43.000]  好像有一種共鳴
[00:04:43.000 --> 00:04:47.000]  為何毀滅和強暴在我們面前
[00:04:47.000 --> 00:04:52.000]  讓我們看見爭端和相鬥的事
[00:04:52.000 --> 00:04:53.000]  在我們中間
[00:04:53.000 --> 00:04:55.000]  在這幾個月裡
[00:04:55.000 --> 00:04:58.000]  好像沒有停過
[00:04:58.000 --> 00:05:02.000]  然後神怎樣答覆呢
[00:05:02.000 --> 00:05:03.000]  當我們這樣問
[00:05:03.000 --> 00:05:05.000]  神會回答我們
[00:05:05.000 --> 00:05:07.000]  我們請弟兄大大聲讀
[00:05:07.000 --> 00:05:09.000]  預備起
[00:05:09.000 --> 00:05:13.000]  會藉迦勒底人懲罰猶大
[00:05:13.000 --> 00:05:15.000]  迦勒底人是甚麼人呢
[00:05:15.000 --> 00:05:19.000]  迦勒底人我們熟悉的巴比倫
[00:05:19.000 --> 00:05:22.000]  我們很明白在歷史裡
[00:05:22.000 --> 00:05:24.000]  神後來藉著
[00:05:24.000 --> 00:05:27.000]  正如他回答哈巴谷先一樣
[00:05:27.000 --> 00:05:31.000]  會藉著迦勒底人來懲罰猶大
[00:05:31.000 --> 00:05:35.000]  當你聽到這個回答的時候
[00:05:35.000 --> 00:05:40.000]  你心裡會怎麼想呢
[00:05:40.000 --> 00:05:47.000]  哈巴谷說「吓?不是吧?」
[00:05:47.000 --> 00:05:54.000]  你跟著看他怎樣再問神
[00:05:54.000 --> 00:05:56.000]  請姐妹們預備起
[00:05:56.000 --> 00:06:01.000]  神你為何會用比猶大更邪惡的人
[00:06:01.000 --> 00:06:05.000]  去懲罰選民
[00:06:05.000 --> 00:06:08.000]  神怎樣回答呢
[00:06:08.000 --> 00:06:13.000]  弟兄,審判終必臨到
[00:06:13.000 --> 00:06:20.000]  為二人恩順得生
[00:06:20.000 --> 00:06:23.000]  神給了他一個答案
[00:06:23.000 --> 00:06:25.000]  審判一定會來
[00:06:25.000 --> 00:06:30.000]  為二人恩順得生
[00:06:30.000 --> 00:06:35.000]  當哈巴谷問第二個問題的時候
[00:06:35.000 --> 00:06:38.000]  他問「不是吧?神」
[00:06:38.000 --> 00:06:42.000]  「你用其他方法我都可以接受」
[00:06:42.000 --> 00:06:49.000]  「但你怎樣可以用比猶大人更惡的迦勒底人來懲罰我們呢?」
[00:06:49.000 --> 00:06:51.000]  他覺得是不公道的
[00:06:51.000 --> 00:06:56.000]  他覺得是不可以接受的
[00:06:56.000 --> 00:07:00.000]  但是二章一節我們留意到
[00:07:00.000 --> 00:07:05.000]  哈巴谷選擇了一個安靜等候神
[00:07:05.000 --> 00:07:08.000]  怎樣去解釋給他聽
[00:07:08.000 --> 00:07:12.000]  所以第四節我們發覺
[00:07:12.000 --> 00:07:17.000]  第四節是神給他的答案
[00:07:17.000 --> 00:07:21.000]  我們先看看第二章的這一至四節
[00:07:21.000 --> 00:07:26.000]  雖然神給了他一個答案
[00:07:26.000 --> 00:07:28.000]  但是他很不明白
[00:07:28.000 --> 00:07:32.000]  他要在祈禱的守望台去守望
[00:07:32.000 --> 00:07:35.000]  看看神怎樣回答他的疑問
[00:07:35.000 --> 00:07:39.000]  神竟然說「你要冥冥地寫上」
[00:07:39.000 --> 00:07:41.000]  因為寫上的時候
[00:07:41.000 --> 00:07:43.000]  知道神不會欺騙的
[00:07:43.000 --> 00:07:46.000]  神說了就是了
[00:07:46.000 --> 00:07:47.000]  所以你要寫上
[00:07:47.000 --> 00:07:48.000]  寫什麼呢?
[00:07:48.000 --> 00:07:53.000]  他說因為有一個默示要給哈巴谷
[00:07:53.000 --> 00:07:55.000]  要給整個猶大
[00:07:55.000 --> 00:07:58.000]  他說因為這個默示有一定的日期
[00:07:58.000 --> 00:07:59.000]  快要應驗
[00:07:59.000 --> 00:08:00.000]  並且並不虛課
[00:08:00.000 --> 00:08:02.000]  雖然會遲一點
[00:08:02.000 --> 00:08:03.000]  但是還要等
[00:08:03.000 --> 00:08:04.000]  哈巴谷你要等
[00:08:04.000 --> 00:08:06.000]  但是記住
[00:08:06.000 --> 00:08:08.000]  因為必然臨到
[00:08:08.000 --> 00:08:10.000]  不在前言
[00:08:10.000 --> 00:08:12.000]  是什麼呢?
[00:08:12.000 --> 00:08:15.000]  迦勒底人自高自大
[00:08:15.000 --> 00:08:18.000]  心不正直
[00:08:18.000 --> 00:08:22.000]  為二人恩順得生
[00:08:22.000 --> 00:08:27.000]  第三節所說的審判
[00:08:27.000 --> 00:08:30.000]  是審判迦勒底人
[00:08:30.000 --> 00:08:32.000]  神要審判
[00:08:32.000 --> 00:08:34.000]  同樣要審判迦勒底人
[00:08:34.000 --> 00:08:36.000]  如果你再看第二章
[00:08:36.000 --> 00:08:38.000]  由五節到二十節
[00:08:38.000 --> 00:08:42.000]  迦勒底人的五個災禍
[00:08:42.000 --> 00:08:46.000]  是比猶大人更加加倍的
[00:08:46.000 --> 00:08:48.000]  來受罰
[00:08:48.000 --> 00:08:52.000]  而哈巴谷先知第二章第四節
[00:08:52.000 --> 00:08:56.000]  卻是成為了哈巴谷先知書裏面
[00:08:56.000 --> 00:09:00.000]  這一個重要的訊息
[00:09:00.000 --> 00:09:04.000]  是影響著整個
[00:09:04.000 --> 00:09:09.000]  一會兒我們看第三章的發展
[00:09:09.000 --> 00:09:11.000]  我們一起讀一讀
[00:09:11.000 --> 00:09:13.000]  紅色的字
[00:09:13.000 --> 00:09:17.000]  為二人恩順得生
[00:09:17.000 --> 00:09:19.000]  一會兒我解釋
[00:09:19.000 --> 00:09:21.000]  將一個這麼重要的訊息
[00:09:21.000 --> 00:09:23.000]  影響著我們今天整個信仰的訊息
[00:09:23.000 --> 00:09:27.000]  我一會兒再解釋
[00:09:27.000 --> 00:09:30.000]  迦勒底人自高自大
[00:09:30.000 --> 00:09:32.000]  心不正直
[00:09:32.000 --> 00:09:36.000]  他們必然在神自己所定的日子裏
[00:09:36.000 --> 00:09:42.000]  受罰,並且是加倍受罰
[00:09:42.000 --> 00:09:44.000]  在第四節
[00:09:44.000 --> 00:09:46.000]  我們看到
[00:09:46.000 --> 00:09:49.000]  二人恩順得生
[00:09:49.000 --> 00:09:54.000]  放在先知的心裏
[00:09:54.000 --> 00:09:58.000]  他反覆思想
[00:09:58.000 --> 00:10:00.000]  我們一會兒再回頭
[00:10:00.000 --> 00:10:03.000]  接著到第三章的時候
[00:10:03.000 --> 00:10:09.000]  當神開了先知的竅之後
[00:10:09.000 --> 00:10:12.000]  第三章來到了
[00:10:12.000 --> 00:10:14.000]  我們一起讀
[00:10:14.000 --> 00:10:15.000]  耶和華
[00:10:15.000 --> 00:10:19.000]  我聽見你的名聲或作言語就懼怕
[00:10:19.000 --> 00:10:20.000]  耶和華
[00:10:20.000 --> 00:10:22.000]  求你在這一年間
[00:10:22.000 --> 00:10:24.000]  復興你的作為
[00:10:24.000 --> 00:10:27.000]  在這一年間顯明你出來
[00:10:27.000 --> 00:10:29.000]  在發露的時候
[00:10:29.000 --> 00:10:31.000]  以憐憫為念
[00:10:31.000 --> 00:10:33.000]  簡單來說
[00:10:33.000 --> 00:10:39.000]  哈巴谷先知領受了神的啟示
[00:10:39.000 --> 00:10:40.000]  神的默示
[00:10:40.000 --> 00:10:43.000]  知道這個災難
[00:10:43.000 --> 00:10:46.000]  這個日子
[00:10:46.000 --> 00:10:48.000]  必定會臨到
[00:10:48.000 --> 00:10:51.000]  但在那時候
[00:10:51.000 --> 00:10:53.000]  他仍然繼續禱告
[00:10:53.000 --> 00:10:57.000]  其實哈巴谷先知三章都是禱告
[00:10:57.000 --> 00:10:58.000]  他又繼續禱告
[00:10:58.000 --> 00:11:01.000]  告訴神 神既然是這樣
[00:11:01.000 --> 00:11:02.000]  他就信服了
[00:11:02.000 --> 00:11:05.000]  他知道他就信服在神的面前
[00:11:05.000 --> 00:11:07.000]  他就求神一件事
[00:11:07.000 --> 00:11:10.000]  求你在公義審判的時候
[00:11:10.000 --> 00:11:14.000]  請你紀念你的子民
[00:11:14.000 --> 00:11:21.000]  以憐憫為念
[00:11:21.000 --> 00:11:23.000]  接著第三章
[00:11:23.000 --> 00:11:26.000]  當哈巴谷這樣說的時候
[00:11:26.000 --> 00:11:30.000]  在這一年間復興你的作為
[00:11:30.000 --> 00:11:32.000]  其實解釋是這樣的
[00:11:32.000 --> 00:11:38.000]  先知知道神將會懲罰 審判
[00:11:38.000 --> 00:11:42.000]  祈禱說 求你自己
[00:11:42.000 --> 00:11:45.000]  繼續你自己這個決定
[00:11:45.000 --> 00:11:49.000]  作為公義的審判
[00:11:49.000 --> 00:12:06.000]  先知讓神的計劃臨到
[00:12:06.000 --> 00:12:08.000]  第三章我講到
[00:12:08.000 --> 00:12:10.000]  在這個禱告之後
[00:12:10.000 --> 00:12:13.000]  神就將哈巴谷帶去
[00:12:13.000 --> 00:12:17.000]  看整個以色列的歷史
[00:12:17.000 --> 00:12:22.000]  特別當他一直看
[00:12:22.000 --> 00:12:25.000]  看到神怎樣來帶他們
[00:12:25.000 --> 00:12:27.000]  特別以色列人來拯救他們
[00:12:27.000 --> 00:12:30.000]  離開埃及之後過紅海
[00:12:30.000 --> 00:12:34.000]  這一段整個拯救的歷史
[00:12:34.000 --> 00:12:39.000]  哈巴谷再次知道
[00:12:39.000 --> 00:12:45.000]  認識這個全知全能並且掌管歷史的神
[00:12:45.000 --> 00:12:49.000]  以致他來到哈巴谷書最後的
[00:12:49.000 --> 00:12:52.000]  三章十七到十九節
[00:12:52.000 --> 00:12:56.000]  發出一段我們今天要讀的
[00:12:56.000 --> 00:13:00.000]  信心的凱歌
[00:13:00.000 --> 00:13:04.000]  我們一起起來
[00:13:04.000 --> 00:13:06.000]  這一段信心的凱歌
[00:13:06.000 --> 00:13:10.000]  值得我們去背了它
[00:13:10.000 --> 00:13:12.000]  如果你說讀每周經文
[00:13:12.000 --> 00:13:16.000]  我們分一兩次就背了它
[00:13:16.000 --> 00:13:17.000]  成為你一生的幫助
[00:13:43.000 --> 00:13:46.000]  又使我蘊幸在高處
[00:13:46.000 --> 00:13:47.000]  各位請坐
[00:13:47.000 --> 00:13:52.000]  當我們看這一段十七至十九節
[00:13:52.000 --> 00:13:54.000]  信心的凱歌的時候
[00:13:54.000 --> 00:13:57.000]  我們一定要回去看第十六節
[00:13:57.000 --> 00:14:00.000]  第十六節裏面講到什麼呢
[00:14:00.000 --> 00:14:04.000]  正如剛才第二章的時候
[00:14:04.000 --> 00:14:05.000]  同樣的情況
[00:14:05.000 --> 00:14:07.000]  當他等候神的時候
[00:14:07.000 --> 00:14:09.000]  神告訴你
[00:14:09.000 --> 00:14:12.000]  加勒底人要有五個災禍
[00:14:12.000 --> 00:14:16.000]  讓猶大人更加受罰
[00:14:16.000 --> 00:14:17.000]  加倍受罰
[00:14:17.000 --> 00:14:19.000]  之後到第三章
[00:14:19.000 --> 00:14:21.000]  第三章他又來到神的面前
[00:14:21.000 --> 00:14:23.000]  求你繼續你自己的心
[00:14:23.000 --> 00:14:26.000]  他知道神的計劃不能難了
[00:14:26.000 --> 00:14:27.000]  因為是他的時間
[00:14:27.000 --> 00:14:28.000]  是他的方法
[00:14:28.000 --> 00:14:30.000]  是沒有人可以難了
[00:14:30.000 --> 00:14:32.000]  於是在這個時候
[00:14:32.000 --> 00:14:34.000]  他又再一次來禱告神
[00:14:34.000 --> 00:14:35.000]  他就等候神
[00:14:35.000 --> 00:14:38.000]  在當時第三章十六節的時候
[00:14:38.000 --> 00:14:43.000]  當他看到神自己做的歷史之後
[00:14:43.000 --> 00:14:44.000]  聖經記載
[00:14:44.000 --> 00:14:49.000]  他在當中聽見神的聲音的時候
[00:14:49.000 --> 00:14:50.000]  他顫抖
[00:14:50.000 --> 00:14:51.000]  他害怕
[00:14:51.000 --> 00:14:55.000]  他有一個敬畏的心來害怕
[00:14:55.000 --> 00:14:56.000]  接著他又說
[00:14:56.000 --> 00:15:01.000]  我只可安靜地等候災難之日的臨到
[00:15:01.000 --> 00:15:03.000]  犯警之民的上來
[00:15:03.000 --> 00:15:05.000]  什麼叫做災難的例子呢
[00:15:05.000 --> 00:15:08.000]  就是迦勒底人要來攻打
[00:15:08.000 --> 00:15:11.000]  並且猶大亡國
[00:15:11.000 --> 00:15:13.000]  這些侵略的日子
[00:15:13.000 --> 00:15:17.000]  這個犯警之民上來
[00:15:17.000 --> 00:15:20.000]  即是說到這班迦勒底人
[00:15:20.000 --> 00:15:21.000]  這班巴比倫人
[00:15:21.000 --> 00:15:23.000]  來對他們的侵略
[00:15:23.000 --> 00:15:27.000]  他知道
[00:15:27.000 --> 00:15:31.000]  神的子民要面對這個政治的危機
[00:15:31.000 --> 00:15:34.000]  這個戰爭帶來的經濟崩潰
[00:15:34.000 --> 00:15:36.000]  這個災難
[00:15:36.000 --> 00:15:37.000]  因為當時他們
[00:15:37.000 --> 00:15:39.000]  我剛才讀了一段經文
[00:15:39.000 --> 00:15:40.000]  這些全部是什麼
[00:15:40.000 --> 00:15:43.000]  因為當時是一個農業畜牧的社會
[00:15:43.000 --> 00:15:45.000]  全部要靠這些
[00:15:45.000 --> 00:15:48.000]  他們整個的倚靠
[00:15:48.000 --> 00:15:53.000]  都是靠著這些農業和畜牧業
[00:15:53.000 --> 00:15:54.000]  政治的危機
[00:15:54.000 --> 00:15:56.000]  經濟的崩潰
[00:15:56.000 --> 00:16:02.000]  就自然帶來社會的一個動盪
[00:16:02.000 --> 00:16:05.000]  今天我們
[00:16:05.000 --> 00:16:06.000]  你我
[00:16:06.000 --> 00:16:09.000]  在過去這半年的日子裡
[00:16:09.000 --> 00:16:16.000]  我們都有一個很大的困境
[00:16:16.000 --> 00:16:18.000]  叫我們香港人
[00:16:18.000 --> 00:16:24.000]  經歷一個不再一樣的困境
[00:16:24.000 --> 00:16:27.000]  相信大多數的香港人
[00:16:27.000 --> 00:16:28.000]  都未經歷過
[00:16:28.000 --> 00:16:30.000]  過去我們這六個月
[00:16:30.000 --> 00:16:34.000]  這個困境
[00:16:34.000 --> 00:16:37.000]  暴力引發了很多衝突
[00:16:37.000 --> 00:16:39.000]  事實是這樣
[00:16:39.000 --> 00:16:45.000]  我嘗試將這個十七節
[00:16:45.000 --> 00:16:52.000]  我嘗試想想我們現在面對的實況
[00:16:52.000 --> 00:16:53.000]  什麼不發旺呢
[00:16:53.000 --> 00:16:54.000]  我想想
[00:16:54.000 --> 00:16:56.000]  銀行
[00:16:56.000 --> 00:16:57.000]  商場
[00:16:57.000 --> 00:17:00.000]  店鋪都關門
[00:17:00.000 --> 00:17:02.000]  不發旺
[00:17:02.000 --> 00:17:03.000]  地鐵
[00:17:03.000 --> 00:17:04.000]  巴士
[00:17:04.000 --> 00:17:05.000]  停開
[00:17:05.000 --> 00:17:07.000]  不結果
[00:17:07.000 --> 00:17:08.000]  機場停止運作
[00:17:08.000 --> 00:17:10.000]  不效力
[00:17:10.000 --> 00:17:11.000]  食肆
[00:17:11.000 --> 00:17:12.000]  超市
[00:17:12.000 --> 00:17:13.000]  街市
[00:17:13.000 --> 00:17:14.000]  都拉閘
[00:17:14.000 --> 00:17:16.000]  不出糧
[00:17:16.000 --> 00:17:17.000]  所有的學校
[00:17:17.000 --> 00:17:19.000]  停課
[00:17:19.000 --> 00:17:22.000]  都沒了牛
[00:17:22.000 --> 00:17:23.000]  教會
[00:17:23.000 --> 00:17:26.000]  連教會一些的聚會和小組都取消了
[00:17:26.000 --> 00:17:30.000]  連洋教會都沒有了
[00:17:30.000 --> 00:17:38.000]  當然這是我嘗試投入在這個環境裡
[00:17:38.000 --> 00:17:41.000]  我們明白到
[00:17:41.000 --> 00:17:44.000]  暴力帶來不安
[00:17:44.000 --> 00:17:46.000]  帶來恐懼
[00:17:46.000 --> 00:17:50.000]  經濟的前景是令人憂慮的
[00:17:50.000 --> 00:17:58.000]  否則政府現在不用不斷說出紓困的措施
[00:17:58.000 --> 00:18:00.000]  另外一件事
[00:18:00.000 --> 00:18:02.000]  是令我們痛心的
[00:18:02.000 --> 00:18:06.000]  就是人際關係的破裂
[00:18:06.000 --> 00:18:10.000]  家人朋友關係破裂
[00:18:10.000 --> 00:18:13.000]  明明是一個很和諧的家庭
[00:18:13.000 --> 00:18:16.000]  因為政見的不同
[00:18:16.000 --> 00:18:18.000]  鬧翻了
[00:18:18.000 --> 00:18:20.000]  變得冷漠
[00:18:20.000 --> 00:18:21.000]  你有沒有聽過
[00:18:21.000 --> 00:18:22.000]  你當我隱形
[00:18:22.000 --> 00:18:24.000]  我當你隱形
[00:18:24.000 --> 00:18:26.000]  在家裡
[00:18:26.000 --> 00:18:29.000]  你也聽到
[00:18:29.000 --> 00:18:32.000]  有年輕人
[00:18:32.000 --> 00:18:35.000]  回不了家住
[00:18:35.000 --> 00:18:42.000]  要到處找地方住
[00:18:42.000 --> 00:18:46.000]  我們每個香港人
[00:18:46.000 --> 00:18:47.000]  或多或少
[00:18:47.000 --> 00:18:52.000]  都在這個困境裡
[00:18:52.000 --> 00:18:55.000]  雖然是這樣
[00:18:55.000 --> 00:18:57.000]  好像哈伯菊師之後
[00:18:57.000 --> 00:19:03.000]  我知道他們落在這麼大的困境裡
[00:19:03.000 --> 00:19:06.000]  雖然他自身在其中
[00:19:06.000 --> 00:19:08.000]  自身在困境裡
[00:19:08.000 --> 00:19:10.000]  但是作為信徒
[00:19:10.000 --> 00:19:11.000]  哈伯菊一樣
[00:19:11.000 --> 00:19:20.000]  他要選擇靠主去起路
[00:19:20.000 --> 00:19:26.000]  雖然我們自身在這些困境裡
[00:19:26.000 --> 00:19:29.000]  但是我們可以選擇
[00:19:29.000 --> 00:19:32.000]  靠主去起路
[00:19:32.000 --> 00:19:35.000]  你要選擇
[00:19:35.000 --> 00:19:36.000]  因為在那個環境裡
[00:19:36.000 --> 00:19:40.000]  環境不會改變
[00:19:40.000 --> 00:19:42.000]  好像哈伯菊師說
[00:19:42.000 --> 00:19:45.000]  然而我要因耶和華寬恩
[00:19:45.000 --> 00:19:48.000]  因救我的神起路
[00:19:48.000 --> 00:19:50.000]  真的不容易
[00:19:50.000 --> 00:19:53.000]  使徒保羅也有這樣的選擇
[00:19:53.000 --> 00:19:54.000]  他不但如此
[00:19:54.000 --> 00:19:56.000]  就在患難裡
[00:19:56.000 --> 00:19:58.000]  保羅我們多次說
[00:19:58.000 --> 00:19:59.000]  在患難裡
[00:19:59.000 --> 00:20:01.000]  他也是寬寬喜喜的
[00:20:01.000 --> 00:20:03.000]  因為知道患難生忍耐
[00:20:03.000 --> 00:20:04.000]  忍耐生老年
[00:20:04.000 --> 00:20:08.000]  老年生盼望
[00:20:08.000 --> 00:20:12.000]  才知道在困惑和困境裡
[00:20:12.000 --> 00:20:18.000]  他是選擇靠主來起路
[00:20:18.000 --> 00:20:20.000]  你看到才知道
[00:20:20.000 --> 00:20:22.000]  他在困境的時候
[00:20:22.000 --> 00:20:24.000]  他選擇親近主
[00:20:24.000 --> 00:20:26.000]  緊緊地抓住神
[00:20:26.000 --> 00:20:28.000]  他安靜等候神
[00:20:28.000 --> 00:20:30.000]  這是他的選擇
[00:20:30.000 --> 00:20:33.000]  他選擇安靜等候神
[00:20:33.000 --> 00:20:34.000]  告訴他
[00:20:34.000 --> 00:20:37.000]  向他作啟示
[00:20:37.000 --> 00:20:39.000]  當我們回去看
[00:20:39.000 --> 00:20:44.000]  哈伯菊書第二章第三章的時候
[00:20:44.000 --> 00:20:45.000]  你會發覺
[00:20:45.000 --> 00:20:47.000]  神在這兩個問題裡
[00:20:47.000 --> 00:20:49.000]  向他揭示了
[00:20:49.000 --> 00:20:53.000]  一個很重要很重要的真理
[00:20:53.000 --> 00:20:55.000]  當他明白了之後
[00:20:55.000 --> 00:20:59.000]  他知道神給他應許和盼望的時候
[00:20:59.000 --> 00:21:03.000]  他心裡不再受煩
[00:21:05.000 --> 00:21:08.000]  我們回去看下一章
[00:21:08.000 --> 00:21:11.000]  我們說哈伯菊書
[00:21:11.000 --> 00:21:13.000]  哈伯菊書這一節的經文
[00:21:13.000 --> 00:21:14.000]  我要解釋
[00:21:14.000 --> 00:21:16.000]  沒錯
[00:21:16.000 --> 00:21:18.000]  迦勒底人自高自大
[00:21:18.000 --> 00:21:20.000]  心不正直
[00:21:20.000 --> 00:21:24.000]  為義人恩順得生
[00:21:24.000 --> 00:21:29.000]  這個真理是神不單向哈伯菊宣告
[00:21:29.000 --> 00:21:32.000]  今天也要向我們宣告
[00:21:32.000 --> 00:21:33.000]  說出什麼呢
[00:21:33.000 --> 00:21:36.000]  惡人終必受審判
[00:21:36.000 --> 00:21:40.000]  義人必恩順得生
[00:21:40.000 --> 00:21:44.000]  大家對於義人必恩順得生
[00:21:44.000 --> 00:21:47.000]  你怎麼去理解呢
[00:21:47.000 --> 00:21:50.000]  在這裡我們去知道
[00:21:50.000 --> 00:21:55.000]  原來神要告訴哈伯菊
[00:21:55.000 --> 00:21:58.000]  敬畏神的人
[00:21:58.000 --> 00:22:00.000]  會因著信靠神
[00:22:00.000 --> 00:22:05.000]  而得到拯救
[00:22:05.000 --> 00:22:07.000]  我再說
[00:22:07.000 --> 00:22:10.000]  義人是敬畏神的人
[00:22:10.000 --> 00:22:12.000]  是因著信
[00:22:12.000 --> 00:22:13.000]  這個信是一個倚靠
