
[00:00:00.000 --> 00:00:05.320]  我們今天思想的是門徒和天父的關係
[00:05:38.660 --> 00:05:41.460]  我們信不過這個天父的時候
[00:05:41.460 --> 00:05:46.060]  我們如何向他禱告呢?
[00:05:46.060 --> 00:05:51.780]  我們看第七節
[00:05:51.780 --> 00:05:54.540]  你們祈求就給你們尋找就尋見
[00:05:54.540 --> 00:05:57.660]  叩門就給你們開門
[00:05:57.660 --> 00:06:02.580]  祈求尋找叩門
[00:06:02.580 --> 00:06:05.100]  從第十一節
[00:06:05.100 --> 00:06:08.100]  讓我們看到可以知道
[00:06:08.100 --> 00:06:10.980]  這裡所講的就是門徒
[00:06:10.980 --> 00:06:14.220]  即是你和我向神的祈禱
[00:06:14.220 --> 00:06:18.980]  而這三個都是動詞
[00:06:18.980 --> 00:06:26.940]  反映了禱告者的三種感受或者態度
[00:06:26.940 --> 00:06:30.340]  直接的請求
[00:06:30.340 --> 00:06:32.780]  很費力氣
[00:06:32.780 --> 00:06:34.700]  有個渴求
[00:06:34.700 --> 00:06:36.100]  即是你肚子餓
[00:06:36.100 --> 00:06:38.460]  即是像嬰兒肚子餓的時候很想喝奶
[00:06:38.460 --> 00:06:40.340]  那種渴求
[00:06:40.340 --> 00:06:42.820]  那種用力的尋找
[00:06:42.820 --> 00:06:45.500]  要很費力氣
[00:06:45.500 --> 00:06:52.140]  還有排除任何障礙去到叩門
[00:06:52.140 --> 00:06:58.140]  這三種動詞都有現在式的時態
[00:06:58.140 --> 00:07:02.460]  是表示著延續的動作
[00:07:02.460 --> 00:07:04.540]  是一路延續的
[00:07:04.540 --> 00:07:07.300]  不是叩完就算了
[00:07:07.300 --> 00:07:08.220]  就走了
[00:07:08.220 --> 00:07:13.220]  等著神怎樣去做事
[00:07:13.220 --> 00:07:21.780]  而就得著就尋見就給我們開門
[00:07:21.780 --> 00:07:26.860]  這三種的詞都是一個未來的時態
[00:07:26.860 --> 00:07:31.260]  而就得著就給你們開門
[00:07:31.260 --> 00:07:35.580]  即是頭尾第一第三個的意思
[00:07:35.580 --> 00:07:39.820]  是用了被動式的語態
[00:07:39.820 --> 00:07:43.420]  猶太人往往用這種被動式的語態
[00:07:43.420 --> 00:07:47.220]  來表示是神的作為
[00:07:47.220 --> 00:07:49.020]  即是說
[00:07:49.020 --> 00:07:50.940]  開門的那個
[00:07:50.940 --> 00:07:54.660]  和給我們得著的那個
[00:07:54.660 --> 00:07:57.700]  是神給的
[00:07:57.700 --> 00:08:01.020]  不是我們怎樣努力求
[00:08:01.020 --> 00:08:02.740]  不是我們怎樣懇切
[00:08:02.740 --> 00:08:04.500]  雖然剛才我說
[00:08:04.500 --> 00:08:06.340]  尋求尋找
[00:08:06.340 --> 00:08:07.900]  不是祈求尋找叩門
[00:08:07.900 --> 00:08:10.260]  是很用力很直接
[00:08:10.260 --> 00:08:13.740]  很排除任何障礙去做去叩門
[00:08:13.740 --> 00:08:16.780]  但是
[00:08:16.780 --> 00:08:19.220]  這裡的意思
[00:08:19.220 --> 00:08:23.340]  是告訴你不是我們有多麼努力多麼懇切
[00:08:23.340 --> 00:08:27.140]  而是神的給予
[00:08:27.140 --> 00:08:30.740]  神的工作
[00:08:30.740 --> 00:08:32.820]  就是那位
[00:08:32.820 --> 00:08:36.700]  救贖我們上帝的工作
[00:08:36.700 --> 00:08:42.900]  賜予
[00:08:42.900 --> 00:08:47.340]  這個就是
[00:08:47.340 --> 00:08:49.300]  說到
[00:08:49.300 --> 00:08:55.100]  我們和上帝的關係
[00:08:55.100 --> 00:08:56.580]  接著
[00:08:56.580 --> 00:08:59.580]  接著主耶穌用了一個比喻
[00:08:59.580 --> 00:09:01.460]  來解釋
[00:09:01.460 --> 00:09:03.300]  地上的父親
[00:09:03.300 --> 00:09:09.700]  就不會將壞的東西給他的子女
[00:09:09.700 --> 00:09:13.460]  所以那位聽禱告的天父
[00:09:13.460 --> 00:09:19.660]  更是不可能將壞的東西給求他的人
[00:09:19.660 --> 00:09:22.420]  就像告訴我們
[00:09:22.420 --> 00:09:26.780]  你們中間有哪個兒子向他求餅
[00:09:26.780 --> 00:09:28.180]  反而給石頭他呢?
[00:09:28.180 --> 00:09:28.980]  要魚
[00:09:28.980 --> 00:09:32.300]  反而給蛇他呢?
[00:09:32.300 --> 00:09:33.540]  你們雖然邪惡
[00:09:33.540 --> 00:09:36.780]  尚且知道把好東西給兒女
[00:09:36.780 --> 00:09:39.140]  何況你們在天上的負難度
[00:09:39.140 --> 00:09:47.140]  不把更好的東西接起求他的人嗎?
[00:09:47.140 --> 00:09:52.220]  石頭和蛇是不好的東西
[00:09:52.220 --> 00:09:55.780]  餅和魚是好的東西
[00:09:55.780 --> 00:09:57.140]  不好的東西
[00:09:57.140 --> 00:10:01.820]  其實可以譯作為敗壞和邪惡的
[00:10:01.820 --> 00:10:05.900]  這個解釋更加指明
[00:10:05.900 --> 00:10:08.380]  那個主角
[00:10:08.380 --> 00:10:13.020]  不是在那個請求者的那一方面
[00:10:13.020 --> 00:10:16.060]  而是在那個供應者
[00:10:16.060 --> 00:10:17.140]  即是說
[00:10:17.140 --> 00:10:25.460]  主耶穌並非單純地教導門徒禱告
[00:10:25.460 --> 00:10:28.140]  更加要教導門徒
[00:10:28.140 --> 00:10:38.060]  要有孩子般對父母的絕對信賴和信任
[00:10:38.060 --> 00:10:41.500]  並且去承認
[00:10:41.500 --> 00:10:48.260]  其實那個供應者才是主權
[00:10:48.260 --> 00:10:52.900]  不是說我們祈禱得到甚麼東西
[00:10:52.900 --> 00:10:57.900]  我們就可以任我們的意思來得到
[00:10:57.900 --> 00:11:01.500]  是絕對信任那個供應者
[00:11:01.500 --> 00:11:03.420]  將好的東西
[00:11:03.420 --> 00:11:08.300]  這裡寫說更好的東西給求他的人
[00:11:08.300 --> 00:11:11.540]  事實上聖經沒有告訴我們
[00:11:11.540 --> 00:11:15.140]  這個好的東西是甚麼
[00:11:15.140 --> 00:11:17.660]  還有主耶穌說
[00:11:17.660 --> 00:11:20.940]  叫我們先求祂的國和祂的兒
[00:11:20.940 --> 00:11:22.980]  接著是甚麼
[00:11:22.980 --> 00:11:26.620]  這些東西都要加給你們
[00:11:26.620 --> 00:11:28.260]  都是說這些
[00:11:28.260 --> 00:11:31.980]  沒有明顯說是甚麼
[00:11:31.980 --> 00:11:36.380]  可能主耶穌真的沒有清楚說明
[00:11:36.380 --> 00:11:38.980]  究竟這些是甚麼
[00:11:38.980 --> 00:11:42.420]  以致祂鼓勵我們提醒我們
[00:11:42.420 --> 00:11:47.620]  我們只需要單單去仰賴和信任
[00:11:47.620 --> 00:11:49.980]  那位供應者
[00:11:49.980 --> 00:11:52.340]  我們禱告的對象
[00:11:52.340 --> 00:11:53.620]  就是這樣
[00:11:53.620 --> 00:12:01.020]  祂就會將更好的東西給我們
[00:12:01.020 --> 00:12:03.620]  我在兒童院長大
[00:12:03.620 --> 00:12:05.580]  我很深深經歷到
[00:12:05.580 --> 00:12:11.100]  體會到甚麼叫做絕對的仰賴和信任
[00:12:11.100 --> 00:12:12.740]  為甚麼這樣說呢
[00:12:12.740 --> 00:12:14.060]  在兒童院
[00:12:14.060 --> 00:12:15.700]  吃的
[00:12:15.700 --> 00:12:17.220]  穿的
[00:12:17.220 --> 00:12:18.420]  住的
[00:12:18.420 --> 00:12:20.460]  甚至去哪裏
[00:12:20.460 --> 00:12:23.580]  都是兒童院安排供應的
[00:12:23.580 --> 00:12:26.420]  我沒得說我要甚麼
[00:12:26.420 --> 00:12:27.460]  我吃甚麼
[00:12:27.460 --> 00:12:28.260]  我住在哪裏
[00:12:28.260 --> 00:12:29.180]  我和誰住
[00:12:29.180 --> 00:12:32.580]  完全沒有我話事權的
[00:12:32.580 --> 00:12:36.100]  我就單單的去期待
[00:12:36.100 --> 00:12:40.020]  去等待著買甚麼菜呢
[00:12:40.020 --> 00:12:42.380]  那就回來煮了
[00:12:42.380 --> 00:12:43.820]  穿甚麼呢
[00:12:43.820 --> 00:12:45.580]  又不知道
[00:12:45.580 --> 00:12:48.300]  就期待著這些
[00:12:48.300 --> 00:12:49.900]  我記得
[00:12:49.900 --> 00:12:51.700]  我很小的時候
[00:12:51.700 --> 00:12:56.140]  大約四、五歲
[00:12:56.140 --> 00:13:01.220]  兒童院給了我一條睡裙來睡覺
[00:13:01.220 --> 00:13:02.340]  沒得選擇
[00:13:02.340 --> 00:13:04.100]  給了我穿就穿了
[00:13:04.100 --> 00:13:06.500]  我依稀記得
[00:13:06.500 --> 00:13:09.740]  那些家長說
[00:13:09.740 --> 00:13:11.220]  沒所謂啦
[00:13:11.220 --> 00:13:12.780]  小孩子
[00:13:12.780 --> 00:13:14.500]  睡覺而已
[00:13:14.500 --> 00:13:16.580]  又不是見人
[00:13:16.580 --> 00:13:17.900]  很無奈的
[00:13:17.900 --> 00:13:20.140]  你還穿著裙睡覺
[00:13:20.140 --> 00:13:23.860]  我記得整天被人笑
[00:13:23.860 --> 00:13:27.540]  當時有沒有零用錢去買
[00:13:27.540 --> 00:13:29.860]  我喜歡吃的東西
[00:13:29.860 --> 00:13:31.380]  喜歡穿的東西
[00:13:31.380 --> 00:13:32.220]  喜歡玩的東西
[00:13:32.220 --> 00:13:34.020]  是完全沒有的
[00:13:34.020 --> 00:13:37.780]  玩具都是兒童院供應的
[00:13:37.780 --> 00:13:42.340]  所以我要絕對的去仰賴和信任
[00:13:42.340 --> 00:13:44.220]  兒童院對我的供應
[00:13:44.220 --> 00:13:46.140]  對我的安排
[00:13:46.140 --> 00:13:47.140]  給不給
[00:13:47.140 --> 00:13:48.500]  給多少
[00:13:48.500 --> 00:13:50.180]  給甚麼
[00:13:50.180 --> 00:13:51.740]  都沒得選擇的
[00:13:51.740 --> 00:13:53.420]  我只是仰賴
[00:13:53.420 --> 00:13:55.580]  我只是信任
[00:13:55.580 --> 00:13:58.540]  它一定不會害我的
[00:13:58.540 --> 00:14:03.340]  我作為一個等待者
[00:14:03.340 --> 00:14:06.620]  就是等待著供應者
[00:14:06.620 --> 00:14:08.540]  我要接受
[00:14:08.540 --> 00:14:09.620]  我不會
[00:14:09.620 --> 00:14:12.980]  我沒可能懷疑
[00:14:12.980 --> 00:14:14.620]  一個供應者
[00:14:14.620 --> 00:14:17.580]  他對我的態度是怎樣
[00:14:17.580 --> 00:14:19.460]  我不會想
[00:14:19.460 --> 00:14:20.820]  收到食物
[00:14:20.820 --> 00:14:22.900]  我不會想有沒有毒
[00:14:22.900 --> 00:14:24.900]  即是收到一件衣服
[00:14:24.900 --> 00:14:26.900]  會不會害我的
[00:14:26.900 --> 00:14:27.740]  我不會想的
[00:14:27.740 --> 00:14:29.420]  如果我想的時候
[00:14:29.420 --> 00:14:30.500]  後果是怎樣
[00:14:30.500 --> 00:14:31.780]  餓死
[00:14:31.780 --> 00:14:32.860]  凍死
[00:14:32.860 --> 00:14:35.420]  是不是
[00:14:35.420 --> 00:14:37.180]  感謝主
[00:14:37.180 --> 00:14:40.860]  當時雖然是沒得選擇
[00:14:40.860 --> 00:14:44.660]  但是無所缺乏
[00:14:44.660 --> 00:14:47.580]  亦都沒有營養不良
[00:14:47.580 --> 00:14:49.780]  現在還肥肥白白
[00:14:49.780 --> 00:14:52.780]  感謝主
[00:14:52.780 --> 00:14:53.940]  我真是體會到
[00:14:53.940 --> 00:14:55.260]  真的
[00:14:55.260 --> 00:14:57.300]  絕對的信靠
[00:14:57.300 --> 00:14:58.580]  絕對的信任
[00:14:58.580 --> 00:15:02.100]  那位供應者
[00:15:02.100 --> 00:15:04.180]  但是有很多時候
[00:15:04.180 --> 00:15:07.060]  我們信不過上帝
[00:15:07.060 --> 00:15:08.420]  又或者
[00:15:08.420 --> 00:15:12.380]  我們當上帝是那個
[00:15:12.380 --> 00:15:13.500]  換了
[00:15:13.500 --> 00:15:14.580]  換了名的
[00:15:14.580 --> 00:15:16.460]  王大仙
[00:15:16.460 --> 00:15:17.500]  甚麼意思呢
[00:15:17.500 --> 00:15:18.420]  就是說
[00:15:18.420 --> 00:15:21.660]  我們很希望有求必應
[00:15:21.660 --> 00:15:22.860]  我們很希望
[00:15:22.860 --> 00:15:23.940]  我們的需要
[00:15:23.940 --> 00:15:25.860]  一定要得到
[00:15:25.860 --> 00:15:28.660]  得不到我們的需要
[00:15:28.660 --> 00:15:30.740]  我們會憤怒神
[00:15:30.740 --> 00:15:32.220]  我們會埋怨神
[00:15:32.220 --> 00:15:33.420]  我們會發脾氣
[00:15:33.420 --> 00:15:34.620]  我們會罵神
[00:15:34.620 --> 00:15:36.620]  我們會找神晦氣
[00:15:36.620 --> 00:15:38.700]  有沒有試過
[00:15:38.700 --> 00:15:40.540]  有
[00:15:40.540 --> 00:15:43.740]  很誠實
[00:15:43.740 --> 00:15:46.020]  到了一個地步
[00:15:46.020 --> 00:15:48.300]  我們跟神爭執
[00:15:48.300 --> 00:15:49.100]  你這樣待我
[00:15:49.100 --> 00:15:50.100]  我不回教會
[00:15:50.100 --> 00:15:50.900]  我不靈修
[00:15:50.900 --> 00:15:52.500]  我不侍奉
[00:15:52.500 --> 00:15:55.900]  我不信耶穌
[00:15:55.900 --> 00:15:58.580]  有時候我們以為
[00:15:58.580 --> 00:16:00.020]  上帝是王大仙
[00:16:00.020 --> 00:16:01.300]  一定要
[00:16:01.300 --> 00:16:05.900]  一定要滿足我們的要求
[00:16:05.900 --> 00:16:08.700]  好像整個小孩一樣
[00:16:08.700 --> 00:16:12.180]  如果你做愛人的父母
[00:16:12.180 --> 00:16:15.700]  你會領教過小孩
[00:16:15.700 --> 00:16:18.180]  逛過玩具店的時候
[00:16:18.180 --> 00:16:21.860]  記得我們的兒女都是領教過他們
[00:16:21.860 --> 00:16:22.940]  逛過玩具店的時候
[00:16:22.940 --> 00:16:24.660]  你知道結果是甚麼
[00:16:24.660 --> 00:16:26.100]  見到他想買的東西
[00:16:26.100 --> 00:16:27.740]  怎樣
[00:16:27.740 --> 00:16:29.420]  叫你買
[00:16:29.420 --> 00:16:31.140]  通常父母說買甚麼
[00:16:31.140 --> 00:16:32.580]  家裡有很多
[00:16:32.580 --> 00:16:34.140]  於是怎樣
[00:16:34.140 --> 00:16:35.500]  吐了
[00:16:35.500 --> 00:16:36.580]  哭了
[00:16:36.580 --> 00:16:37.380]  大吵
[00:16:37.380 --> 00:16:38.780]  有沒有見過
[00:16:38.780 --> 00:16:40.380]  有時候我也見過
[00:16:40.380 --> 00:16:42.580]  商場也見過
[00:16:42.580 --> 00:16:45.540]  到自己真的不能夠得寢的時候
[00:16:45.540 --> 00:16:48.980]  就吐了
[00:16:48.980 --> 00:16:50.700]  兩姐妹
[00:16:50.700 --> 00:16:53.060]  我們的上帝
[00:16:53.060 --> 00:16:54.660]  他已經許過我們
[00:16:54.660 --> 00:16:55.540]  讓我們開門
[00:16:55.540 --> 00:16:56.900]  讓我們尋見
[00:16:56.900 --> 00:16:58.820]  不是按著我們的意思
[00:16:58.820 --> 00:17:00.740]  這裡告訴我們
[00:17:00.740 --> 00:17:03.020]  最重要的是我們知道
[00:17:03.020 --> 00:17:05.980]  誰是客人 誰是主
[00:17:05.980 --> 00:17:10.180]  我們的祈求
[00:17:10.180 --> 00:17:11.660]  我們要仰賴
[00:17:11.660 --> 00:17:14.940]  我們要信任那個供應者
[00:17:14.940 --> 00:17:16.700]  而我們很安然的
[00:17:16.700 --> 00:17:19.500]  信靠和仰賴他的時候
[00:17:19.500 --> 00:17:21.820]  他承諾
[00:17:21.820 --> 00:17:27.220]  會將更好的給我們
[00:17:27.220 --> 00:17:29.660]  因為這裡告訴我們
[00:17:29.660 --> 00:17:31.900]  肉身的爸爸
[00:17:31.900 --> 00:17:36.100]  常不會給兒女壞東西
[00:17:36.100 --> 00:17:38.860]  何況我們天上的父親
[00:17:38.860 --> 00:17:44.140]  豈不把更好的給我們呢?
[00:17:44.140 --> 00:17:45.860]  這裡耶穌強調
[00:17:45.860 --> 00:17:48.540]  那位供應者
[00:17:48.540 --> 00:17:50.700]  是我們的天父
[00:17:50.700 --> 00:17:52.780]  是可親近的
[00:17:52.780 --> 00:17:54.500]  可仰賴的
[00:17:54.500 --> 00:18:01.100]  可信任的
[00:18:01.100 --> 00:18:04.500]  第二方面
[00:18:04.500 --> 00:18:06.500]  談及到的
[00:18:06.500 --> 00:18:10.260]  就是這位我們向他禱告的
[00:18:10.260 --> 00:18:11.860]  這位供應者
[00:18:11.860 --> 00:18:15.140]  和我們之間的關係
[00:18:15.140 --> 00:18:17.900]  是很親密的
[00:18:17.900 --> 00:18:22.660]  就是談及到天父和兒女的關係
[00:18:22.660 --> 00:18:24.540]  所以這裡特別用法
[00:18:24.540 --> 00:18:29.980]  何況你們在天上的父
[00:18:29.980 --> 00:18:33.500]  我們和這位供應者
[00:18:33.500 --> 00:18:36.900]  是有天父和兒女的關係
[00:18:36.900 --> 00:18:41.900]  他不單單是一個滿有大能
[00:18:41.900 --> 00:18:43.900]  和創天造地的上帝
[00:18:43.900 --> 00:18:50.180]  那種能力更加像一個爸爸
[00:18:50.180 --> 00:18:53.340]  是我們天上的父親
[00:18:53.340 --> 00:18:55.900]  這種關係
[00:18:55.900 --> 00:18:59.700]  不單單在乎感受
[00:18:59.700 --> 00:19:02.660]  而是實實在在建基一個
[00:19:02.660 --> 00:19:06.300]  很堅固的承諾
[00:19:06.300 --> 00:19:09.140]  我相信大家都懂得背
[00:19:09.140 --> 00:19:11.980]  《約翰福音》一章十二節
[00:19:11.980 --> 00:19:13.860]  「凡接待他的
[00:19:13.860 --> 00:19:16.260]  就是信他名的人
[00:19:16.260 --> 00:19:19.020]  他就賜他們權並作」
[00:19:19.020 --> 00:19:20.420]  甚麼呢?
[00:19:20.420 --> 00:19:23.180]  「臣的兒女」
[00:19:23.180 --> 00:19:24.980]  你是臣的兒女
[00:19:24.980 --> 00:19:26.700]  我是臣的兒女
[00:19:26.700 --> 00:19:27.900]  即是說
[00:19:27.900 --> 00:19:33.220]  那位供應者是我們的天父
[00:19:33.220 --> 00:19:35.700]  事實上在山上補訓
[00:19:35.700 --> 00:19:38.620]  即是說我們通常說的登山補訓
[00:19:38.620 --> 00:19:42.140]  經常都提到天父
[00:19:42.140 --> 00:19:46.220]  用天父來代表神
[00:19:46.220 --> 00:19:48.620]  這樣稱呼的
[00:19:48.620 --> 00:19:50.620]  五章十六節
[00:19:50.620 --> 00:19:53.540]  他叫我們讓人見到我們的好行為
[00:19:53.540 --> 00:19:57.700]  又重讚我們在天上的父親
[00:19:57.700 --> 00:19:59.140]  五章四十五節
[00:19:59.140 --> 00:20:01.740]  他說要愛仇敵
[00:20:01.740 --> 00:20:06.020]  很叫我們成為天父的兒女
[00:20:06.020 --> 00:20:10.100]  第六章更加主教導我們如何禱告
[00:20:10.100 --> 00:20:15.300]  第一句「我們在天上的父」
[00:20:15.300 --> 00:20:16.460]  六章二十四節
[00:20:16.460 --> 00:20:19.140]  叫我們不要憂慮明天
[00:20:19.140 --> 00:20:24.860]  因為我們所需要的天父知道了
[00:20:24.860 --> 00:20:27.620]  我們和神的關係
[00:20:27.620 --> 00:20:32.860]  是兒子和天父的關係
[00:20:32.860 --> 00:20:35.260]  肉身的爸爸雖然不好
[00:20:35.260 --> 00:20:38.860]  尚且知道將好的東西給他的子女
[00:20:38.860 --> 00:20:42.300]  何況我們在天上的父
[00:20:42.300 --> 00:20:46.660]  難道不把更好的東西給求他的人?
[00:20:46.660 --> 00:20:49.300]  親愛的弟兄姊妹
[00:20:49.300 --> 00:20:52.260]  我們那個供應者
[00:20:52.260 --> 00:20:55.820]  不是單單坐著審判我們
[00:20:55.820 --> 00:20:57.540]  看我們有沒有做壞事
[00:20:57.540 --> 00:20:59.180]  看我們是否敬虔
[00:20:59.180 --> 00:21:04.420]  他是我們的天父
[00:21:04.420 --> 00:21:07.180]  可能有些弟兄姊妹
[00:21:07.180 --> 00:21:08.820]  包括我在內
[00:21:08.820 --> 00:21:11.060]  在成長的階段裡
[00:21:11.060 --> 00:21:15.420]  跟爸爸的關係不是太好
[00:21:15.420 --> 00:21:17.340]  不親密不止
[00:21:17.340 --> 00:21:22.900]  不能夠有和睦的相處
[00:21:22.900 --> 00:21:24.860]  所以很難明白
[00:21:24.860 --> 00:21:30.900]  究竟天父的印象是怎樣的呢?
[00:21:30.900 --> 00:21:34.940]  我們和新生爸爸的關係
[00:21:34.940 --> 00:21:37.180]  我們都摸不透
[00:21:37.180 --> 00:21:39.980]  究竟天上的爸爸是怎樣的呢?
[00:21:39.980 --> 00:21:43.620]  甚至有時我們經常說
[00:21:43.620 --> 00:21:46.180]  有很多書經常說
[00:21:46.180 --> 00:21:48.380]  失蹤的爸爸
[00:21:48.380 --> 00:21:51.460]  家裡沒有爸爸
[00:21:51.460 --> 00:21:52.780]  不是說沒有爸爸
[00:21:52.780 --> 00:21:55.660]  而是爸爸回家就睡覺
[00:21:55.660 --> 00:21:57.500]  兒女已經睡覺了
[00:21:57.500 --> 00:22:00.780]  回家出現兒女都睡覺了
[00:22:00.780 --> 00:22:01.820]  起床的時候
[00:22:01.820 --> 00:22:04.060]  媽媽和兒女都上學了
[00:22:04.060 --> 00:22:05.860]  爸爸才起床
[00:22:05.860 --> 00:22:08.340]  兒女完全看不到爸爸
[00:22:08.340 --> 00:22:11.140]  叫做失蹤的父親
