
[00:00:00.000 --> 00:00:04.960]  很感激神有機會再一次在台上跟大家正道
[00:02:04.960 --> 00:02:08.920]  因為有很多病是跟基因有關
[00:02:08.920 --> 00:02:11.080]  很多時候其中一句就要問他
[00:02:11.080 --> 00:02:13.520]  他說有很多是回答不了你的
[00:02:13.520 --> 00:02:14.520]  為什麼很多回答不了呢
[00:02:14.520 --> 00:02:19.320]  原來很多是出世已經被人領養的
[00:02:19.320 --> 00:02:21.920]  那個年代原來都挺普遍
[00:02:21.920 --> 00:02:24.320]  我讀書的時候都是在上一代
[00:02:24.320 --> 00:02:24.960]  問那些病人
[00:02:24.960 --> 00:02:26.400]  他們很多時候是被人領養
[00:02:26.400 --> 00:02:28.080]  所以他都不知道他們家族的事
[00:02:28.080 --> 00:02:32.160]  當年他們領養最大的原因是什麼呢
[00:02:32.160 --> 00:02:34.360]  不是錢的問題
[00:02:34.360 --> 00:02:37.120]  可能在中國其他地方
[00:02:37.120 --> 00:02:38.240]  我們很多時候就說
[00:02:38.240 --> 00:02:40.200]  生十個養不完
[00:02:40.200 --> 00:02:41.040]  給幾個人
[00:02:41.040 --> 00:02:43.560]  我聽過老一輩的人都會這樣說
[00:02:43.560 --> 00:02:44.920]  但英國就很少的
[00:02:44.920 --> 00:02:46.960]  很少你看到養不完
[00:02:46.960 --> 00:02:48.560]  因為是政府養的
[00:02:48.560 --> 00:02:50.960]  很多時候他們領養的原因
[00:02:50.960 --> 00:02:53.320]  就是因為還沒結婚
[00:02:53.320 --> 00:02:56.480]  因為當時的社會是不接受
[00:02:56.480 --> 00:02:59.000]  是一個羞恥的事
[00:02:59.000 --> 00:03:01.200]  所以很多就因為這樣的原因
[00:03:01.200 --> 00:03:03.920]  就是領養了出去
[00:03:03.920 --> 00:03:07.160]  當時也是墮胎還沒合法化
[00:03:07.160 --> 00:03:09.320]  這個是跟今天的年代
[00:03:09.320 --> 00:03:10.840]  是很大的分別
[00:03:10.840 --> 00:03:15.760]  今天很少聽到人是被人領養出去的
[00:03:15.760 --> 00:03:19.840]  但是以前真的不少有這樣的人
[00:03:19.840 --> 00:03:23.280]  今天我們知道
[00:03:23.280 --> 00:03:26.760]  在婚姻以外的性關係
[00:03:26.760 --> 00:03:29.320]  我們已經是普遍來說
[00:03:29.320 --> 00:03:30.200]  社會
[00:03:30.200 --> 00:03:31.960]  社會就不要說教會了
[00:03:31.960 --> 00:03:34.200]  是接受了的
[00:03:34.200 --> 00:03:34.880]  大家是
[00:03:34.880 --> 00:03:37.000]  你喜不喜歡聽都好
[00:03:37.000 --> 00:03:38.200]  無論在西方國家
[00:03:38.200 --> 00:03:39.040]  東方國家
[00:03:39.040 --> 00:03:41.760]  已經是普遍是接受了的
[00:03:41.760 --> 00:03:42.760]  很多時候
[00:03:42.760 --> 00:03:44.720]  有時候我聽到我的小朋友說
[00:03:44.720 --> 00:03:47.320]  誰跟我女朋友去巴黎玩幾天
[00:03:47.320 --> 00:03:49.640]  你會不會問她
[00:03:49.640 --> 00:03:51.960]  你是否訂了一間酒店
[00:03:51.960 --> 00:03:53.200]  住了一間房
[00:03:53.200 --> 00:03:55.000]  是否兩張床
[00:03:55.000 --> 00:03:56.360]  沒有人問這些事情
[00:03:56.360 --> 00:03:56.960]  我告訴你
[00:03:56.960 --> 00:03:58.560]  是沒有人問的
[00:03:58.560 --> 00:04:00.440]  你問了她她不會回答你
[00:04:00.440 --> 00:04:04.000]  所以這個其實你在酒店裡發生什麼事
[00:04:04.000 --> 00:04:05.200]  你都管不了
[00:04:05.200 --> 00:04:06.280]  大家都明白
[00:04:06.280 --> 00:04:07.960]  所以這個其實是
[00:04:07.960 --> 00:04:09.800]  不經不過潛移默化
[00:04:09.800 --> 00:04:11.240]  我們是已經
[00:04:11.240 --> 00:04:12.000]  在道德上
[00:04:12.000 --> 00:04:15.560]  我們已經是跟傳統是慢慢偏離了
[00:04:15.560 --> 00:04:16.920]  特別是跟聖經的教訓
[00:04:16.920 --> 00:04:19.000]  我們是偏離了很多
[00:04:19.000 --> 00:04:21.400]  那麼不僅是
[00:04:21.400 --> 00:04:23.400]  你說不僅是男女
[00:04:23.400 --> 00:04:25.240]  男同男女同女
[00:04:25.240 --> 00:04:27.080]  如果我有個兒子跟一個男人
[00:04:27.080 --> 00:04:28.360]  住一間房
[00:04:28.360 --> 00:04:28.880]  一張床
[00:04:28.880 --> 00:04:29.400]  我都害怕
[00:04:29.400 --> 00:04:30.600]  知不知道在這個年代
[00:04:30.600 --> 00:04:31.160]  是的
[00:04:31.160 --> 00:04:33.680]  因為其實是很普遍
[00:04:33.680 --> 00:04:36.760]  其實是多過你們所想像的
[00:04:36.760 --> 00:04:37.960]  多過想像的
[00:04:37.960 --> 00:04:39.480]  英國每十年
[00:04:39.480 --> 00:04:41.320]  它做一個統查
[00:04:41.320 --> 00:04:47.000]  就是講性的行為上的統查
[00:04:47.000 --> 00:04:48.680]  法國是十年一次的
[00:04:48.680 --> 00:04:50.680]  那麼最近那一次其實法國
[00:04:50.680 --> 00:04:52.600]  有同性的
[00:04:52.600 --> 00:04:53.360]  不是傾向
[00:04:53.360 --> 00:04:55.080]  只是有同性的行為
[00:04:55.080 --> 00:04:57.600]  其實是佔了有差不多
[00:04:57.600 --> 00:04:59.800]  up to 20%
[00:04:59.800 --> 00:05:01.120]  五分之一
[00:05:01.120 --> 00:05:03.720]  你不要以為是男同男是多的
[00:05:03.720 --> 00:05:05.200]  女同女都很多
[00:05:05.200 --> 00:05:06.840]  不過很多是不公開的
[00:05:06.840 --> 00:05:09.000]  在這個普查之下
[00:05:09.000 --> 00:05:09.880]  他們就說
[00:05:09.880 --> 00:05:11.200]  不用記名的
[00:05:11.200 --> 00:05:12.640]  我真的很自願說出來
[00:05:12.640 --> 00:05:14.160]  那麼其實是不少的
[00:05:14.160 --> 00:05:15.560]  五個人一個
[00:05:15.560 --> 00:05:16.320]  是不是
[00:05:16.320 --> 00:05:18.720]  那麼今天教會又坐到五十人
[00:05:18.720 --> 00:05:19.360]  是不是
[00:05:19.360 --> 00:05:22.120]  那麼你用回那個比率
[00:05:22.120 --> 00:05:22.840]  你知不知道
[00:05:22.840 --> 00:05:23.800]  那很多的了
[00:05:23.800 --> 00:05:24.520]  是不是
[00:05:24.520 --> 00:05:26.400]  就是可能五十個
[00:05:26.400 --> 00:05:30.080]  其實是得人驚的數字
[00:05:30.080 --> 00:05:33.440]  那麼這個也是我們今天看到的趨勢
[00:05:33.440 --> 00:05:36.560]  那麼所以以前我們讀書的時候
[00:05:36.560 --> 00:05:39.200]  講到這個abortion
[00:05:39.200 --> 00:05:40.000]  這個英文字
[00:05:40.000 --> 00:05:41.800]  abortion可能聽過一下
[00:05:41.800 --> 00:05:44.040]  那麼中文譯作流產
[00:05:44.040 --> 00:05:46.600]  通常我們講的是小產
[00:05:46.600 --> 00:05:47.880]  自然流產
[00:05:47.880 --> 00:05:48.600]  但是今天不是的
[00:05:48.600 --> 00:05:49.800]  講abortion這個字
[00:05:49.800 --> 00:05:50.680]  你第一個反應
[00:05:50.680 --> 00:05:51.880]  那些人就知道是
[00:05:51.880 --> 00:05:52.800]  人工流產
[00:05:52.800 --> 00:05:53.840]  就是墮胎
[00:05:53.840 --> 00:05:56.200]  因為墮胎1967年後發化之後
[00:05:56.200 --> 00:06:00.080]  就開始非常盛行
[00:06:00.080 --> 00:06:04.920]  每年20萬個墮胎
[00:06:04.920 --> 00:06:07.040]  這個是講去年的數字
[00:06:07.040 --> 00:06:08.320]  要不要給原因
[00:06:08.320 --> 00:06:09.880]  你說要給原因
[00:06:09.880 --> 00:06:11.520]  不過其中一個原因就是
[00:06:11.520 --> 00:06:15.120]  如果是危害母親的健康
[00:06:15.120 --> 00:06:15.960]  那麼就可以了
[00:06:15.960 --> 00:06:18.520]  那什麼叫危害母親的健康呢
[00:06:18.520 --> 00:06:19.080]  你說不行
[00:06:19.080 --> 00:06:19.720]  我不喜歡
[00:06:19.720 --> 00:06:21.320]  我會死的
[00:06:21.320 --> 00:06:22.520]  如果就算我生出來
[00:06:22.520 --> 00:06:23.960]  你說我照顧不了
[00:06:23.960 --> 00:06:24.920]  我還沒準備好
[00:06:24.920 --> 00:06:26.280]  這都是危害的健康
[00:06:26.280 --> 00:06:27.880]  危害的心靈健康
[00:06:27.880 --> 00:06:28.800]  所以其實今天
[00:06:28.800 --> 00:06:30.120]  其實有這個例
[00:06:30.120 --> 00:06:31.600]  和沒有這個例沒有分別的
[00:06:31.600 --> 00:06:33.840]  因為其實已經是on demand
[00:06:33.840 --> 00:06:36.000]  就是你想要就是給你的
[00:06:36.000 --> 00:06:37.720]  那麼在我工作的那個department
[00:06:37.720 --> 00:06:39.520]  都是有墮胎的
[00:06:39.520 --> 00:06:42.200]  所以我都很清楚知道它是做什麼的
[00:06:42.200 --> 00:06:44.000]  需要兩個醫生簽紙
[00:06:44.000 --> 00:06:45.480]  那麼其中一個醫生
[00:06:45.480 --> 00:06:46.840]  不需要認識病人
[00:06:46.840 --> 00:06:47.920]  不需要知道
[00:06:47.920 --> 00:06:49.600]  看病你就可以簽的
[00:06:49.600 --> 00:06:50.360]  經常找我簽
[00:06:50.360 --> 00:06:51.640]  但他知道我不簽的
[00:06:51.640 --> 00:06:52.480]  幾十年都
[00:06:52.480 --> 00:06:53.800]  所以我當值的時候
[00:06:53.800 --> 00:06:54.600]  他不喜歡我在這裏
[00:06:54.600 --> 00:06:56.240]  因為我很煩
[00:06:56.240 --> 00:06:57.880]  他問我都說不簽
[00:06:57.880 --> 00:07:00.000]  我說你問了我三十年
[00:07:00.000 --> 00:07:01.200]  我說我不簽的
[00:07:01.200 --> 00:07:02.480]  可以不簽的
[00:07:02.480 --> 00:07:06.880]  不過那些護士覺得你煩了他
[00:07:06.880 --> 00:07:09.920]  那麼不夠醫生了 不夠人手了
[00:07:09.920 --> 00:07:11.160]  你在這裏你都不簽
[00:07:11.160 --> 00:07:12.760]  我怎麼找你回來簽
[00:07:12.760 --> 00:07:15.440]  所以其實是很大很大的問題
[00:07:15.440 --> 00:07:17.240]  那麼就
[00:07:17.240 --> 00:07:18.240]  亦都是一個原因
[00:07:18.240 --> 00:07:19.600]  為什麼我不做婦產科
[00:07:19.600 --> 00:07:20.480]  其實我讀書的時候
[00:07:20.480 --> 00:07:21.600]  婦產科是最厲害的
[00:07:21.600 --> 00:07:23.160]  那個成績
[00:07:23.160 --> 00:07:25.720]  但是就因為過不了墮胎的關係
[00:07:25.720 --> 00:07:27.840]  是 政府說你不用
[00:07:27.840 --> 00:07:29.720]  但我聽過一些師兄師姐說
[00:07:29.720 --> 00:07:32.320]  你不做你永遠不會升級的
[00:07:32.320 --> 00:07:33.680]  就是你是散底的
[00:07:33.680 --> 00:07:35.120]  你做到顧問主任
[00:07:35.120 --> 00:07:35.920]  你一定要做
[00:07:35.920 --> 00:07:37.280]  不做誰做
[00:07:37.280 --> 00:07:40.800]  難道找另一個醫院的主任主管來做嗎
[00:07:40.800 --> 00:07:42.040]  沒有可能
[00:07:42.040 --> 00:07:43.880]  所以這個亦都是今天
[00:07:43.880 --> 00:07:45.400]  我們醫學上的
[00:07:45.400 --> 00:07:47.720]  這個出現的情況
[00:07:47.720 --> 00:07:49.440]  那麼回到《聖經》
[00:07:49.440 --> 00:07:52.080]  《聖經》就看到這個《路加福音》
[00:07:52.080 --> 00:07:54.200]  今天我選了《路加福音》十七章
[00:07:54.200 --> 00:07:56.880]  那麼很多人都會想起
[00:07:56.880 --> 00:07:59.200]  中共末世
[00:07:59.200 --> 00:08:01.280]  就想起《馬太福音》廿四章
[00:08:01.280 --> 00:08:03.120]  又或者《路加福音》廿一章
[00:08:03.120 --> 00:08:04.560]  其實這裏都是說過
[00:08:04.560 --> 00:08:06.440]  很多關於中國的預兆
[00:08:06.440 --> 00:08:07.600]  今天我不是說中國預兆
[00:08:07.600 --> 00:08:09.760]  今天我不是說民與公打民
[00:08:09.760 --> 00:08:10.920]  國與公打國
[00:08:10.920 --> 00:08:11.920]  那些大家都很熟悉
[00:08:11.920 --> 00:08:13.280]  遲些都會再說的
[00:08:13.280 --> 00:08:15.640]  今天我只是說人子來臨
[00:08:15.640 --> 00:08:17.240]  耶穌基督再回來
[00:08:17.240 --> 00:08:19.000]  是什麼時候再回來
[00:08:19.000 --> 00:08:22.280]  相信大家都很有興趣知道這件事
[00:08:22.280 --> 00:08:22.920]  是不是 耶穌基督
[00:08:22.920 --> 00:08:23.760]  其實答不了你的
[00:08:23.760 --> 00:08:24.680]  什麼時候回來
[00:08:24.680 --> 00:08:26.480]  不過《聖經》有提示
[00:08:26.480 --> 00:08:29.000]  什麼情況之下他會回來
[00:08:29.000 --> 00:08:30.640]  那麼就
[00:08:30.640 --> 00:08:32.680]  《馬太福音》廿四章就說了這個
[00:08:32.680 --> 00:08:34.880]  中國的預兆和人子來臨
[00:08:34.880 --> 00:08:36.920]  但是《路加福音》是分開兩次說的
[00:08:36.920 --> 00:08:38.320]  十七章和廿一章
[00:08:38.320 --> 00:08:39.480]  所以很有可能
[00:08:39.480 --> 00:08:42.160]  耶穌不是同一個場合說這兩樣東西
[00:08:42.160 --> 00:08:44.360]  也都有一點點分別
[00:08:44.360 --> 00:08:45.880]  首先一樣東西就是
[00:08:45.880 --> 00:08:47.680]  剛才大家讀了一篇《聖經》
[00:08:47.680 --> 00:08:49.040]  首先是法利塞人
[00:08:49.040 --> 00:08:51.160]  可以先問一個問題
[00:08:51.160 --> 00:08:54.080]  法利塞人一班知識分子
[00:08:54.080 --> 00:08:56.400]  猶太人知識分子就問耶穌
[00:08:56.400 --> 00:08:59.120]  他說神的國什麼時候來到
[00:08:59.120 --> 00:09:00.760]  你聽到神的國
[00:09:00.760 --> 00:09:03.520]  這個字就比較上是
[00:09:03.520 --> 00:09:04.880]  你未必想到是什麼
[00:09:04.880 --> 00:09:06.320]  什麼叫神的國
[00:09:06.320 --> 00:09:08.840]  其實他有一點點想試探一下
[00:09:08.840 --> 00:09:10.520]  耶穌怎麼回答他
[00:09:10.520 --> 00:09:12.160]  Kingdom of God
[00:09:12.160 --> 00:09:14.000]  其實
[00:09:14.000 --> 00:09:15.800]  法利塞人的意思就是
[00:09:15.800 --> 00:09:18.000]  他指神的國就指耶穌
[00:09:18.000 --> 00:09:19.880]  尼塞亞基督第一次
[00:09:19.880 --> 00:09:21.360]  第一次來是什麼時候
[00:09:21.360 --> 00:09:23.960]  因為他們相信這個是
[00:09:23.960 --> 00:09:25.760]  Kingdom of God來到這個世上
[00:09:25.760 --> 00:09:27.000]  尼塞亞來到
[00:09:27.000 --> 00:09:28.320]  基督來到
[00:09:28.320 --> 00:09:30.760]  但是耶穌怎麼回答他
[00:09:30.760 --> 00:09:32.440]  其實耶穌已經來了
[00:09:32.440 --> 00:09:33.600]  他問耶穌一個問題
[00:09:33.600 --> 00:09:35.560]  不過他們不相信耶穌就是尼塞亞
[00:09:35.560 --> 00:09:37.080]  所以他專門問這個問題
[00:09:37.080 --> 00:09:38.320]  耶穌就回答他
[00:09:38.320 --> 00:09:39.840]  他說神的國來到
[00:09:39.840 --> 00:09:42.040]  不是眼睛看得見的
[00:09:42.040 --> 00:09:42.680]  很簡單
[00:09:42.680 --> 00:09:44.280]  不是你的眼睛可以看到的
[00:09:44.280 --> 00:09:45.120]  你不要想著
[00:09:45.120 --> 00:09:46.960]  你會看到耶穌從天而降
[00:09:46.960 --> 00:09:47.560]  這個講法是
[00:09:47.560 --> 00:09:48.600]  First coming of Christ
[00:09:48.600 --> 00:09:49.280]  第一次來
[00:09:49.280 --> 00:09:50.240]  不是第二次來
[00:09:50.240 --> 00:09:51.120]  你是看不到的
[00:09:51.120 --> 00:09:53.360]  他說神的國就是天國
[00:09:53.360 --> 00:09:55.960]  馬太福音說很多關於天國的
[00:09:55.960 --> 00:09:58.080]  他們很少用神的國這個字
[00:09:58.080 --> 00:09:58.480]  為什麼呢
[00:09:58.480 --> 00:10:01.320]  因為馬太福音寫的信是給猶太人
[00:10:01.320 --> 00:10:03.920]  猶太人就盡量不想提到神
[00:10:03.920 --> 00:10:05.320]  他們覺得神是很神聖
[00:10:05.320 --> 00:10:07.160]  耶和華更加是不會提的
[00:10:07.160 --> 00:10:09.200]  所以他說天就代表神的了
[00:10:09.200 --> 00:10:10.800]  天國也代表神的國
[00:10:10.800 --> 00:10:12.360]  但是路加就是外邦人
[00:10:12.360 --> 00:10:13.120]  他比較大膽一點
[00:10:13.120 --> 00:10:14.720]  他就寫神的國
[00:10:14.720 --> 00:10:18.320]  然後耶穌就多加一句
[00:10:18.320 --> 00:10:19.520]  他說人也不能說
[00:10:19.520 --> 00:10:21.880]  汗在這裏或說在那裏
[00:10:21.880 --> 00:10:22.960]  就是基督在哪裏
[00:10:22.960 --> 00:10:23.880]  你不可以說在這裏
[00:10:23.880 --> 00:10:25.000]  也不可以說在那裏
[00:10:25.000 --> 00:10:27.080]  因為真正的神的國
[00:10:27.080 --> 00:10:29.280]  在我們的心裏面
[00:10:29.280 --> 00:10:31.840]  話本有個細節就說畫中間
[00:10:31.840 --> 00:10:35.240]  就是神的國其實就在你們的中間那裏
[00:10:35.240 --> 00:10:38.280]  耶穌沒有很正面回答他神的國來了沒有
[00:10:38.280 --> 00:10:41.480]  也沒有正面說什麼時候
[00:10:41.480 --> 00:10:42.640]  只是說你來了
[00:10:42.640 --> 00:10:44.280]  你來了你也不知道
[00:10:44.280 --> 00:10:47.280]  因為祂在你的心裏面而已
[00:10:47.280 --> 00:10:48.280]  大家都很熟悉
[00:10:48.280 --> 00:10:51.320]  馬太福音三章一開始的時候
[00:10:51.320 --> 00:10:53.680]  獅子約翰就在曠野大聲喊
[00:10:53.680 --> 00:10:54.080]  他說什麼呢
[00:10:54.080 --> 00:10:54.840]  你們要悔改
[00:10:54.840 --> 00:10:56.760]  因為天國近了
[00:10:56.760 --> 00:10:57.880]  什麼叫近
[00:10:57.880 --> 00:10:59.400]  近就是快了
[00:10:59.400 --> 00:11:00.280]  什麼叫快
[00:11:00.280 --> 00:11:01.920]  明天啊後天啊
[00:11:01.920 --> 00:11:03.400]  十年後還是二千年後
[00:11:03.400 --> 00:11:04.400]  你可能會這樣想
[00:11:04.400 --> 00:11:06.640]  但是當看回原文的時候
[00:11:06.640 --> 00:11:10.240]  其實那個近字那字是right now
[00:11:10.240 --> 00:11:12.640]  現在即將來臨
[00:11:12.640 --> 00:11:14.280]  其實因為約翰
[00:11:14.280 --> 00:11:16.040]  是獅子約翰
[00:11:16.040 --> 00:11:18.000]  之後耶穌就很快就來了
[00:11:18.000 --> 00:11:18.440]  是不是
[00:11:18.440 --> 00:11:19.800]  他大他一點點而已
[00:11:19.800 --> 00:11:22.200]  所以獅子約翰他的預言就是說
[00:11:22.200 --> 00:11:23.160]  right now
[00:11:23.160 --> 00:11:24.080]  或者imminently
[00:11:24.080 --> 00:11:27.160]  就是很快速耶穌就會
[00:11:27.160 --> 00:11:28.040]  這個基督
[00:11:28.040 --> 00:11:28.960]  他沒有用耶穌的名字
[00:11:28.960 --> 00:11:30.200]  基督就會來了
[00:11:30.200 --> 00:11:32.440]  天國會來了
[00:11:32.440 --> 00:11:34.360]  聖經中我覺得很清楚
[00:11:34.360 --> 00:11:38.800]  就是基督就是以馬來利
[00:11:38.800 --> 00:11:41.800]  就是神與人同在的意思
[00:11:41.800 --> 00:11:42.800]  就是耶穌的名字
[00:11:42.800 --> 00:11:43.800]  就是以馬來利
[00:11:43.800 --> 00:11:45.280]  就是神與人同在
[00:11:45.280 --> 00:11:46.560]  耶穌有很多名字
[00:11:46.560 --> 00:11:51.360]  就是說耶穌來到
[00:11:51.360 --> 00:11:53.960]  祂的靈神的靈就住在你裏面
[00:11:53.960 --> 00:11:56.200]  神的國就在你裏面
[00:11:56.200 --> 00:11:58.040]  但是這個其實
[00:11:58.040 --> 00:11:59.920]  不是今天講到的重點
[00:11:59.920 --> 00:12:01.680]  因為今天講到是想講
[00:12:01.680 --> 00:12:03.160]  the second coming of Christ
[00:12:03.160 --> 00:12:05.080]  第二次來臨
[00:12:05.080 --> 00:12:05.920]  所以接著
[00:12:05.920 --> 00:12:08.760]  耶穌就沒有理會這班法利塞人
[00:12:08.760 --> 00:12:11.040]  接著祂又對門徒說
[00:12:11.040 --> 00:12:13.080]  這番話是跟門徒說的
[00:12:13.080 --> 00:12:14.760]  這就是末世的天機
[00:12:14.760 --> 00:12:15.520]  祂不那麼大聲說
[00:12:15.520 --> 00:12:17.480]  祂就跟門徒說而已
[00:12:17.480 --> 00:12:20.240]  之前法利塞人問祂那個神的國
[00:12:20.240 --> 00:12:21.520]  祂的意思就是
[00:12:21.520 --> 00:12:23.200]  基督什麼時候第一次來
[00:12:23.200 --> 00:12:24.080]  就是會來
[00:12:24.080 --> 00:12:25.800]  祂們不知道第一第二次
[00:12:25.800 --> 00:12:27.720]  但是耶穌其實已經回答了祂
[00:12:27.720 --> 00:12:29.280]  接著耶穌所講的
[00:12:29.280 --> 00:12:32.120]  就是這個是第二次來
[00:12:32.120 --> 00:12:34.240]  這個是人子的日子
[00:12:34.240 --> 00:12:35.200]  所以大家要分辨
[00:12:35.200 --> 00:12:36.320]  很多時候我們搞錯了
[00:12:36.320 --> 00:12:39.440]  神的國和人子的日子是兩樣東西
[00:12:39.440 --> 00:12:41.080]  神的國在耶穌第一次來
[00:12:41.080 --> 00:12:42.680]  已經建立在人間
[00:12:42.680 --> 00:12:43.600]  在我們的心裏面
[00:12:43.600 --> 00:12:44.880]  聖靈入了我們心裏面
[00:12:44.880 --> 00:12:47.880]  但是將來基督會再回來
[00:12:47.880 --> 00:12:49.480]  這個是第二次
[00:12:49.480 --> 00:12:51.560]  這個就叫做人子的日子
[00:12:51.560 --> 00:12:53.800]  就是耶穌所跟門徒說的
[00:12:53.800 --> 00:12:56.760]  祂說那些日子將會到
[00:12:56.760 --> 00:12:57.720]  不知道什麼時候
[00:12:57.720 --> 00:13:00.160]  祂說你們渴望能看見人子一個日子
[00:13:00.160 --> 00:13:01.760]  但卻看不見
[00:13:01.760 --> 00:13:02.880]  有人要對你們說
[00:13:02.880 --> 00:13:04.360]  看啊在那裏
[00:13:04.360 --> 00:13:06.080]  或說看啊在這裏
[00:13:06.080 --> 00:13:07.200]  就一樣
[00:13:07.200 --> 00:13:09.080]  基督再回來的時候你要小心
[00:13:09.080 --> 00:13:10.320]  你不知道什麼時候來
[00:13:10.320 --> 00:13:12.200]  也不知道在哪裏
[00:13:12.200 --> 00:13:13.320]  祂說你們不要出去
[00:13:13.320 --> 00:13:15.160]  也不要去追隨祂們
[00:13:15.160 --> 00:13:15.840]  就是那些人說
[00:13:15.840 --> 00:13:17.160]  哎 基督在這裏
[00:13:17.160 --> 00:13:18.560]  你不要走過去看看
[00:13:18.560 --> 00:13:19.840]  哇 基督啊 真的是基督啊
[00:13:19.840 --> 00:13:21.680]  不要這樣 祂說
[00:13:21.680 --> 00:13:22.760]  不要說基督在這裏
[00:13:22.760 --> 00:13:24.320]  在那裏你就跟著祂們
[00:13:24.320 --> 00:13:26.840]  祂說好像閃電從天這邊一閃
[00:13:26.840 --> 00:13:29.000]  直至到那天那天那邊
[00:13:29.000 --> 00:13:29.920]  好像閃電一閃
[00:13:29.920 --> 00:13:31.720]  由這邊閃到那邊
[00:13:31.720 --> 00:13:33.560]  人子的日子又是這樣
[00:13:33.560 --> 00:13:35.880]  就是你眼都還沒有眨一下
[00:13:35.880 --> 00:13:37.120]  人子已經回來了
[00:13:37.120 --> 00:13:37.840]  而回來了的時候
[00:13:37.840 --> 00:13:38.680]  每個人都能看到
[00:13:38.680 --> 00:13:40.080]  你不需要聽別人說
[00:13:40.080 --> 00:13:41.200]  說基督在這裏
[00:13:41.200 --> 00:13:42.280]  基督在那裏
[00:13:42.280 --> 00:13:43.400]  大家明白了吧
[00:13:43.400 --> 00:13:46.680]  有一個我們叫他做異端
[00:13:46.680 --> 00:13:47.880]  就是東方閃電
[00:13:47.880 --> 00:13:50.760]  這個教的名字很奇怪
