
[00:00:00.000 --> 00:00:01.640]  各位電影節目平安
[00:02:08.640 --> 00:02:10.040]  怎樣跟隨祢
[00:02:10.040 --> 00:02:12.960]  求祢施恩帶領我們下一個時間
[00:02:12.960 --> 00:02:14.640]  讓我們在祢面前
[00:02:14.640 --> 00:02:16.160]  我們說的聽的
[00:02:16.160 --> 00:02:17.720]  一同蒙恩維
[00:02:17.720 --> 00:02:19.440]  我們仰望祈禱
[00:02:19.440 --> 00:02:21.760]  奉主耶穌明治祈求
[00:02:21.760 --> 00:02:22.840]  阿們
[00:02:25.240 --> 00:02:29.320]  我們今天繼續思想聖經有關主耶穌的比喻
[00:02:29.320 --> 00:02:32.000]  大家剛才讀經文
[00:02:32.000 --> 00:02:34.280]  你會留意到我們今天所思想的
[00:02:34.280 --> 00:02:38.000]  會特別提到我們作為神的僕人
[00:02:38.000 --> 00:02:39.240]  我們的身份
[00:02:39.240 --> 00:02:41.600]  沒錯,每一個弟兄姊妹
[00:02:41.600 --> 00:02:43.880]  我們都是神的僕人
[00:02:43.880 --> 00:02:47.040]  我們都是一齊來侍奉祂
[00:02:47.040 --> 00:02:50.200]  但想到神的僕人之前
[00:02:50.200 --> 00:02:52.600]  我想我們大家一定會想到
[00:02:52.600 --> 00:02:54.280]  聖經清楚說
[00:02:54.560 --> 00:02:58.280]  主耶穌祂成為了人的僕人
[00:02:58.280 --> 00:03:00.600]  菲律賓書二章
[00:03:00.600 --> 00:03:01.920]  我們熟悉的經文
[00:03:01.920 --> 00:03:03.560]  一路提醒我們
[00:03:03.560 --> 00:03:05.120]  提到一位主
[00:03:05.120 --> 00:03:07.760]  祂本有神的形象
[00:03:07.760 --> 00:03:11.840]  祂不以與神同等為強奪的
[00:03:11.840 --> 00:03:14.720]  不會兼執著這個身份
[00:03:14.720 --> 00:03:16.480]  反倒虛己
[00:03:16.480 --> 00:03:19.920]  成了奴僕的形象
[00:03:19.920 --> 00:03:24.400]  一位主祂成為了奴僕
[00:03:25.560 --> 00:03:27.720]  當你再進心想一想的時候
[00:03:27.720 --> 00:03:29.960]  你會覺得很不可思議
[00:03:29.960 --> 00:03:34.160]  怎麼可能一位創造天地的主
[00:03:34.160 --> 00:03:35.640]  永恆的上帝
[00:03:35.640 --> 00:03:38.240]  會成為人的奴僕
[00:03:38.240 --> 00:03:43.360]  我很記得一位華人的目者
[00:03:43.360 --> 00:03:44.680]  他在美國服侍
[00:03:44.680 --> 00:03:46.440]  講述他的經歷
[00:03:46.440 --> 00:03:50.240]  他提到他去到當地的黑人教會
[00:03:50.240 --> 00:03:51.240]  來港讀
[00:03:51.240 --> 00:03:53.240]  間中都會被邀請去港讀
[00:03:53.960 --> 00:03:55.240]  去到的時候很興奮
[00:03:55.240 --> 00:03:56.520]  因為黑人弟兄姊妹
[00:03:56.520 --> 00:03:58.840]  他們的表達很直接
[00:03:58.840 --> 00:04:01.440]  很響亮的表達
[00:04:01.440 --> 00:04:04.200]  每一次當他講一句話的時候
[00:04:04.200 --> 00:04:06.320]  大家就會「Hallelujah」
[00:04:06.320 --> 00:04:07.800]  馬上就和應
[00:04:07.800 --> 00:04:09.840]  再講兩句「Amen」
[00:04:09.840 --> 00:04:11.920]  最初好像有點不習慣
[00:04:11.920 --> 00:04:12.960]  但慢慢發覺
[00:04:12.960 --> 00:04:14.640]  很可以跟弟兄姊妹一起
[00:04:14.640 --> 00:04:16.240]  很痛心地敬拜
[00:04:16.240 --> 00:04:19.640]  他就說那次去港讀的時候
[00:04:19.640 --> 00:04:22.720]  照常弟兄姊妹有很好的回應
[00:04:23.320 --> 00:04:24.520]  一邊講的時候
[00:04:24.520 --> 00:04:27.080]  他就提到菲律賓書第二章
[00:04:27.080 --> 00:04:31.200]  主耶穌為了愛我們的緣故
[00:04:31.200 --> 00:04:33.000]  成為了奴僕
[00:04:33.000 --> 00:04:35.680]  一講到這裡的時候
[00:04:35.680 --> 00:04:37.560]  突然間發覺弟兄姊妹
[00:04:37.560 --> 00:04:39.120]  靜了
[00:04:39.120 --> 00:04:40.760]  沒有反應
[00:04:40.760 --> 00:04:42.200]  沒有「Hallelujah」
[00:04:42.200 --> 00:04:43.080]  沒有「Amen」
[00:04:43.080 --> 00:04:44.800]  他很奇怪
[00:04:44.800 --> 00:04:46.440]  是不是我說錯話呢?
[00:04:46.440 --> 00:04:50.960]  之後他問弟兄姊妹
[00:04:51.240 --> 00:04:53.720]  為何剛才你們是這樣的呢?
[00:04:53.720 --> 00:04:56.160]  弟兄姊妹告訴他
[00:04:56.160 --> 00:04:58.160]  他說當你講到主耶穌
[00:04:58.160 --> 00:05:00.240]  成為了人的奴僕的時候
[00:05:00.240 --> 00:05:03.040]  我們有很多很多回憶
[00:05:03.040 --> 00:05:05.080]  因為他們的上一代
[00:05:05.080 --> 00:05:06.200]  他們的先輩
[00:05:06.200 --> 00:05:08.400]  很多都是做奴僕的
[00:05:08.400 --> 00:05:11.240]  而他們明白奴僕的身份
[00:05:11.240 --> 00:05:13.800]  是多麼淒慘的生活
[00:05:13.800 --> 00:05:16.000]  多麼受壓迫
[00:05:16.000 --> 00:05:17.600]  多麼的捆綁
[00:05:17.600 --> 00:05:21.080]  是他們深刻親自體會的
[00:05:22.120 --> 00:05:23.760]  所以當他們一聽到
[00:05:23.760 --> 00:05:25.280]  聖經說
[00:05:25.280 --> 00:05:27.960]  主耶穌成為人的奴僕的時候
[00:05:27.960 --> 00:05:31.320]  他們是一時間難以接受
[00:05:31.320 --> 00:05:36.360]  弟兄姊妹不要因為我們熟悉這個真理
[00:05:36.360 --> 00:05:38.560]  我們輕忽了這件事情
[00:05:38.560 --> 00:05:40.200]  主耶穌來到世上
[00:05:40.200 --> 00:05:41.760]  很清楚地告訴我們
[00:05:41.760 --> 00:05:44.160]  我們不是要接受人的服侍
[00:05:44.160 --> 00:05:46.800]  而是要服侍人
[00:05:46.800 --> 00:05:49.440]  而成為了人的奴僕
[00:05:50.120 --> 00:05:51.720]  祂甘願順服
[00:05:51.720 --> 00:05:52.840]  以至於死
[00:05:52.840 --> 00:05:54.920]  且死在十字架上
[00:05:54.920 --> 00:05:57.800]  為我們受死
[00:05:57.800 --> 00:05:59.680]  為我們洗腳
[00:05:59.680 --> 00:06:04.400]  當我們想到主為我們成為了奴僕的時候
[00:06:04.400 --> 00:06:05.920]  轉一個角度
[00:06:05.920 --> 00:06:07.600]  我們會立時想到
[00:06:07.600 --> 00:06:10.440]  在聖經很多處地方提及到
[00:06:10.440 --> 00:06:13.800]  我們這一班蒙受拯救的人
[00:06:13.800 --> 00:06:17.920]  我們都會成為了主的奴僕
[00:06:19.200 --> 00:06:21.600]  保羅在《哥林多前書》第七章
[00:06:21.600 --> 00:06:24.480]  提到如果哪一個人做奴僕的話
[00:06:24.480 --> 00:06:25.320]  他信了主
[00:06:25.320 --> 00:06:27.200]  他就是主所釋放的人
[00:06:27.200 --> 00:06:29.840]  接著他提到那些不是奴僕的
[00:06:29.840 --> 00:06:31.120]  自由的人
[00:06:31.120 --> 00:06:31.720]  就說
[00:06:31.720 --> 00:06:33.560]  第七章二十二節
[00:06:33.560 --> 00:06:34.520]  聖經這樣說
[00:06:34.520 --> 00:06:37.600]  「作自由之人蒙召的
[00:06:37.600 --> 00:06:40.840]  就是基督的奴僕
[00:06:40.840 --> 00:06:43.560]  你們是從價買來的
[00:06:43.560 --> 00:06:45.800]  不要作人的奴僕」
[00:06:47.080 --> 00:06:49.280]  這件事情是相提並論的
[00:06:49.280 --> 00:06:52.120]  我們成為了基督的奴僕之後
[00:06:52.120 --> 00:06:53.280]  要上上記得
[00:06:53.280 --> 00:06:56.480]  我們因為主曾經為我們作奴僕
[00:06:56.480 --> 00:06:58.160]  用重價
[00:06:58.160 --> 00:07:00.040]  生命的代價
[00:07:00.040 --> 00:07:01.640]  將我們買熟回來
[00:07:01.640 --> 00:07:04.640]  因此我們不要做這個世界的奴僕
[00:07:04.640 --> 00:07:08.200]  不要只是聽從人
[00:07:08.200 --> 00:07:10.680]  作了人的奴僕
[00:07:10.680 --> 00:07:12.280]  包括自己
[00:07:12.880 --> 00:07:17.080]  而一生去尊重主耶穌給我們的吩咐
[00:07:17.080 --> 00:07:18.800]  作祂的僕人
[00:07:18.800 --> 00:07:23.000]  因為我們是祂重價所買熟回來的
[00:07:23.000 --> 00:07:25.080]  正因為這樣
[00:07:25.080 --> 00:07:26.920]  今天我們所思想的題目
[00:07:26.920 --> 00:07:28.120]  裡面所提到的
[00:07:28.120 --> 00:07:29.920]  既然是主的僕人
[00:07:29.920 --> 00:07:32.280]  我們謙卑自己
[00:07:32.280 --> 00:07:34.920]  知道我們所做的
[00:07:34.920 --> 00:07:37.120]  是應份做的
[00:07:37.120 --> 00:07:38.880]  是應該做的
[00:07:38.880 --> 00:07:42.200]  在下面我們讀到《勞加福音》
[00:07:42.400 --> 00:07:43.200]  《勞加福音》裡面
[00:07:43.200 --> 00:07:46.000]  大家剛才讀的時候會發現有三個小段
[00:07:46.000 --> 00:07:47.800]  或者說三個比喻
[00:07:47.800 --> 00:07:50.960]  第一個比喻提及大漠石
[00:07:50.960 --> 00:07:52.960]  山在頸上面
[00:07:52.960 --> 00:07:56.520]  這裡可以是一個事實的情況
[00:07:56.520 --> 00:07:58.520]  也可以是一個比喻
[00:07:58.520 --> 00:08:03.200]  比喻一種極其恐怖的死亡的情況
[00:08:03.200 --> 00:08:05.160]  第二我們會談到的
[00:08:05.160 --> 00:08:07.400]  就是介塞子的信心
[00:08:07.400 --> 00:08:08.920]  然後接著我們提到的
[00:08:08.920 --> 00:08:11.160]  就是按照主的吩咐
[00:08:11.160 --> 00:08:12.520]  作主的僕人
[00:08:12.520 --> 00:08:14.640]  這三部分
[00:08:14.640 --> 00:08:17.560]  可以是一個獨立的三個小段
[00:08:17.560 --> 00:08:21.280]  可能《勞加福音》是按照時序
[00:08:21.280 --> 00:08:23.400]  來記錄這三件事情
[00:08:23.400 --> 00:08:26.360]  但也有可能這三個小段
[00:08:26.360 --> 00:08:28.800]  有一種相關連的意義
[00:08:28.800 --> 00:08:31.000]  是連繫著這三個小段
[00:08:31.000 --> 00:08:33.920]  我們現在就一起小心地讀一讀
[00:08:33.920 --> 00:08:35.800]  這三個小段
[00:08:35.800 --> 00:08:38.920]  首先《聖經》第十章一開始的時候
[00:08:38.920 --> 00:08:41.840]  提到大漠石山在頸上的比喻
[00:08:41.840 --> 00:08:43.480]  一個重點提到
[00:08:43.480 --> 00:08:46.720]  要謹慎不要使人犯罪
[00:08:46.720 --> 00:08:48.440]  《聖經》說
[00:08:48.440 --> 00:08:49.800]  耶穌對門徒說
[00:08:49.800 --> 00:08:53.080]  「使人叛倒的事是不可避免的
[00:08:53.080 --> 00:08:57.040]  但那使人叛倒的人有禍了」
[00:08:57.040 --> 00:09:00.520]  聖經提到在這個世界上
[00:09:00.520 --> 00:09:02.520]  甚至在神的子民當中
[00:09:02.520 --> 00:09:05.440]  有「使人叛倒的事」
[00:09:05.440 --> 00:09:08.040]  這個叛倒原來的意思
[00:09:08.040 --> 00:09:10.560]  是包括了「魚餌」
[00:09:10.560 --> 00:09:14.920]  這些引誘、吸引了人
[00:09:14.920 --> 00:09:17.200]  又包含了「網羅」
[00:09:17.200 --> 00:09:19.920]  將你綁著、捆著
[00:09:19.920 --> 00:09:23.960]  又包含了一種像障礙的意思
[00:09:23.960 --> 00:09:26.480]  整個意思是說
[00:09:26.480 --> 00:09:29.640]  有些人使別人跌倒
[00:09:29.640 --> 00:09:33.360]  或者是令到他被捕捉
[00:09:33.360 --> 00:09:35.880]  甚至在新日本
[00:09:35.880 --> 00:09:37.680]  如果你讀《聖經》的時候提到
[00:09:37.680 --> 00:09:40.080]  是「使人犯罪」的含義
[00:09:40.080 --> 00:09:42.680]  一些人所做的事情
[00:09:42.680 --> 00:09:44.040]  不單止自己跌倒
[00:09:44.040 --> 00:09:46.160]  也令到別人跌倒
[00:09:46.160 --> 00:09:47.840]  令到別人犯罪
[00:09:47.840 --> 00:09:53.200]  聖經說這些事情是會出現的
[00:09:53.200 --> 00:09:54.680]  如果你讀《聖經》
[00:09:54.680 --> 00:09:57.800]  在前面十六章《馬太科音》的時候
[00:09:57.800 --> 00:10:00.800]  就提到主怎樣去責備那些「法理才人」
[00:10:00.800 --> 00:10:04.800]  他們的生活言行是虛偽的
[00:10:04.800 --> 00:10:07.320]  因此叫很多人跌倒
[00:10:07.320 --> 00:10:09.840]  也提到當這些「法理才人」
[00:10:09.840 --> 00:10:12.720]  在不同的地方去教訓別人的時候
[00:10:12.720 --> 00:10:16.960]  他們引誘別人走錯的路
[00:10:16.960 --> 00:10:18.760]  他們使別人跌倒
[00:10:18.760 --> 00:10:21.120]  當然不單止在《聖經》的時代
[00:10:21.120 --> 00:10:22.440]  也在今天你會看到
[00:10:22.440 --> 00:10:24.640]  有很多不同的事情發生
[00:10:24.640 --> 00:10:26.400]  是叫人跌倒的
[00:10:26.400 --> 00:10:29.120]  最近剛剛留意到新聞提及到
[00:10:29.120 --> 00:10:31.680]  網上很多的消息
[00:10:31.680 --> 00:10:35.000]  其中一段就是關於發現網絡
[00:10:35.000 --> 00:10:38.040]  現在招聘很多人做工
[00:10:38.040 --> 00:10:40.560]  現在很多人很想找到工作的時候
[00:10:40.560 --> 00:10:41.960]  留意網上的消息
[00:10:41.960 --> 00:10:45.600]  後來經過調查之後
[00:10:45.600 --> 00:10:48.040]  發覺這間公司聘請了很多人
[00:10:48.040 --> 00:10:49.720]  但是要他們做什麼呢?
[00:10:49.720 --> 00:10:52.440]  要他們開新的銀行戶口
[00:10:52.440 --> 00:10:57.280]  然後有很多這方面的轉接要交給他們做
[00:10:57.280 --> 00:11:02.480]  但是發覺這些戶口是要來洗黑錢的
[00:11:03.240 --> 00:11:06.520]  因此一大批被招聘的人
[00:11:06.520 --> 00:11:10.400]  同樣陷在犯罪的過程裡面
[00:11:10.400 --> 00:11:12.680]  很多事情你會發覺
[00:11:12.680 --> 00:11:15.080]  人自己跌倒之餘
[00:11:15.080 --> 00:11:16.960]  不單止自己受影響
[00:11:16.960 --> 00:11:21.040]  也會引誘很多人犯罪和得罪別人
[00:11:21.040 --> 00:11:23.280]  當然我們也會留意到
[00:11:23.280 --> 00:11:26.920]  在教會裡面有這些事情
[00:11:26.920 --> 00:11:29.560]  我本來也在想有些事情
[00:11:29.560 --> 00:11:31.360]  有些例子提出來
[00:11:31.360 --> 00:11:33.480]  但是我想大家都會留意到
[00:11:33.480 --> 00:11:35.040]  或者最基本的會看到
[00:11:35.040 --> 00:11:37.600]  就是今天有一些人
[00:11:37.600 --> 00:11:39.560]  他不能夠信耶穌
[00:11:39.560 --> 00:11:44.200]  是因為有一些他的朋友或家人是基督徒
[00:11:44.200 --> 00:11:47.600]  你可能覺得好像很矛盾
[00:11:47.600 --> 00:11:49.760]  他們是基督徒為什麼不會信耶穌呢?
[00:11:49.760 --> 00:11:52.240]  其中一位朋友
[00:11:52.240 --> 00:11:53.920]  他是未信主的
[00:11:53.920 --> 00:11:55.960]  他就說
[00:11:55.960 --> 00:11:57.760]  他說我的老闆
[00:12:00.040 --> 00:12:01.440]  我認識他
[00:12:01.440 --> 00:12:04.920]  表面上是一個好人
[00:12:04.920 --> 00:12:07.480]  但是體會到他怎樣
[00:12:07.480 --> 00:12:10.240]  只是爭取個人的利益
[00:12:10.240 --> 00:12:12.000]  怎樣壓榨員工
[00:12:12.000 --> 00:12:13.840]  怎樣做事
[00:12:13.840 --> 00:12:17.360]  然後他走來邀請我回他教會
[00:12:17.360 --> 00:12:21.720]  我知道他是基督徒之後
[00:12:21.720 --> 00:12:24.560]  我就決心以後都不回教會
[00:12:24.560 --> 00:12:28.440]  大家明白那種情況
[00:12:28.440 --> 00:12:31.280]  當人見到一些稱為基督徒的人
[00:12:31.280 --> 00:12:33.880]  但是他所行所做的事情
[00:12:33.880 --> 00:12:36.120]  帶來了很壞的見證
[00:12:36.120 --> 00:12:39.240]  是阻攔人來信主
[00:12:39.240 --> 00:12:45.040]  也會叫人陷入一些網絡裡面
[00:12:45.040 --> 00:12:46.400]  主耶穌說道
[00:12:46.400 --> 00:12:51.840]  使人叛道的事是不可能避免的
[00:12:51.840 --> 00:12:55.760]  這件事情是我們要接受
[00:12:55.760 --> 00:12:57.600]  是會出現的
[00:12:57.600 --> 00:13:00.000]  但是這種接受不等於
[00:13:00.000 --> 00:13:04.000]  那使人叛道的人是沒事的
[00:13:04.000 --> 00:13:05.760]  主說他們有禍了
[00:13:05.760 --> 00:13:08.600]  意味著就算這些事情是不能避免
[00:13:08.600 --> 00:13:13.280]  不會減輕神對這些人的懲罰
[00:13:13.280 --> 00:13:17.120]  仍然是有神對他們的審判
[00:13:17.120 --> 00:13:18.720]  所以主特別用一句話說
[00:13:18.720 --> 00:13:22.120]  這些人有禍了
[00:13:22.120 --> 00:13:23.240]  是有禍了
[00:13:23.240 --> 00:13:25.800]  然後接著大家都會熟悉的一件事情
[00:13:25.800 --> 00:13:27.400]  聖經裡面說到
[00:13:27.400 --> 00:13:30.520]  對他來說第二節
[00:13:30.520 --> 00:13:33.640]  在他的脖子上生了一塊大磨石
[00:13:33.640 --> 00:13:35.320]  把它扔在海裡
[00:13:35.320 --> 00:13:42.400]  也比他使這個小人物中的一個叛道還好
[00:13:42.400 --> 00:13:44.240]  當時的人很明白
[00:13:44.240 --> 00:13:48.320]  因為大磨石是一些又大又重的磨石
[00:13:48.320 --> 00:13:52.160]  用來磨穀物的
[00:13:52.160 --> 00:13:56.840]  這個大磨石生在人的頭上
[00:13:56.840 --> 00:13:58.240]  在他的脖子上
[00:13:58.240 --> 00:14:00.920]  然後扔到深海
[00:14:00.920 --> 00:14:05.120]  他有沒有機會可以翻身
[00:14:05.120 --> 00:14:08.080]  是一種完全無助
[00:14:08.080 --> 00:14:12.360]  很悲慘的一種死亡
[00:14:12.360 --> 00:14:13.440]  在過程裡面
[00:14:13.440 --> 00:14:15.480]  法國聖經特別說一件事情
[00:14:15.480 --> 00:14:17.800]  對於這些人來說
[00:14:17.800 --> 00:14:20.080]  將他拋在海裡
[00:14:20.080 --> 00:14:24.960]  比他使這個小人物中的一個叛道還好
[00:14:24.960 --> 00:14:26.840]  有一種比較在這裡
[00:14:26.840 --> 00:14:29.080]  你發覺
[00:14:29.080 --> 00:14:31.040]  主耶穌告訴你
[00:14:31.040 --> 00:14:33.880]  你被人綁一塊石頭扔到海裡
[00:14:33.880 --> 00:14:39.240]  比你去叫人跌倒好
[00:14:39.240 --> 00:14:42.720]  大家會想到這個選擇
[00:14:42.720 --> 00:14:44.640]  如果你去選擇的時候
[00:14:44.640 --> 00:14:46.520]  而且你必須選一
[00:14:46.520 --> 00:14:49.480]  你會選擇什麼?
[00:14:49.480 --> 00:14:50.240]  當然
[00:14:50.240 --> 00:14:52.680]  叫人跌倒沒那麼慘
[00:14:52.680 --> 00:14:54.680]  但是主是很清楚告訴我們
[00:14:54.680 --> 00:14:56.760]  使人叛道
[00:14:56.760 --> 00:15:03.000]  是比被人用石頭沉在深海裡更慘
[00:15:03.000 --> 00:15:07.600]  面對著上帝給人的那種審判
[00:15:07.600 --> 00:15:10.400]  主看得很嚴重
[00:15:10.400 --> 00:15:11.560]  我們即時會想起
[00:15:11.560 --> 00:15:12.720]  可能大家都會想起
[00:15:12.720 --> 00:15:14.360]  馬達芬提到
[00:15:14.360 --> 00:15:15.080]  主耶穌說
[00:15:15.080 --> 00:15:16.880]  如果你在身體裡面
[00:15:16.880 --> 00:15:20.640]  你一隻手叫你犯罪跌倒
[00:15:20.640 --> 00:15:23.560]  寧願你將他斬下來
[00:15:23.560 --> 00:15:26.800]  少了身體、肢體當中的其中之一
[00:15:26.800 --> 00:15:32.280]  比你整個人被拋在地獄裡好
[00:15:32.280 --> 00:15:33.000]  大家看到
[00:15:33.000 --> 00:15:36.080]  當然主沒有叫我們斬下手
[00:15:36.080 --> 00:15:39.800]  但是祂讓我們看到那種嚴重性
[00:15:39.800 --> 00:15:41.800]  而祂在這裡很清楚地說出一件事情
[00:15:41.800 --> 00:15:43.720]  就是你要留意
[00:15:43.720 --> 00:15:47.080]  不要因為你所作所行的事情
[00:15:47.080 --> 00:15:48.920]  叫人跌倒
[00:15:48.920 --> 00:15:51.080]  叫人犯罪
[00:15:51.080 --> 00:15:53.800]  這就是我們在今天的生活裡面
[00:15:53.800 --> 00:15:57.440]  我們需要常常警覺
[00:15:57.440 --> 00:15:58.400]  你會發覺很多時候
[00:15:58.400 --> 00:16:03.560]  我們面對一些不好的處境
[00:16:03.560 --> 00:16:06.600]  或者惡人、惡事
[00:16:06.600 --> 00:16:09.560]  不一定是我們會犯錯
[00:16:09.560 --> 00:16:12.520]  但是往往因為別人犯錯
[00:16:12.520 --> 00:16:14.480]  而激動你的心
[00:16:14.480 --> 00:16:17.520]  他做得這件事
[00:16:17.520 --> 00:16:19.760]  我為什麼不可以這樣做
[00:16:19.760 --> 00:16:22.200]  他都可以了,我為什麼不可以
[00:16:22.200 --> 00:16:23.640]  因為別人的錯
[00:16:23.640 --> 00:16:28.000]  以致我們會被引動來犯錯
[00:16:28.000 --> 00:16:31.360]  這些情況也是我們需要常常留意
[00:16:31.360 --> 00:16:34.240]  這個可能不是對方主動這樣做
[00:16:34.240 --> 00:16:34.920]  但是留心
[00:16:34.920 --> 00:16:36.880]  不因為別人的罪
[00:16:36.880 --> 00:16:40.480]  引致你也犯罪
[00:16:40.480 --> 00:16:42.320]  剛才我們看到聖經裡面讀到
[00:16:42.320 --> 00:16:44.000]  就是我們要留意
[00:16:44.000 --> 00:16:47.880]  我們是被主所重價買贖回來的
[00:16:47.880 --> 00:16:50.560]  格林德前書同樣有提及
[00:16:50.560 --> 00:16:53.320]  我們是重價所買贖回來的
[00:16:53.320 --> 00:16:57.840]  因此要在身子上榮耀上帝
[00:16:57.840 --> 00:16:58.960]  常常記得我們今天
[00:16:58.960 --> 00:17:02.440]  能夠不需要面對審判
[00:17:02.440 --> 00:17:05.760]  是因為主耶穌曾經作我們的僕人
[00:17:05.760 --> 00:17:07.600]  而我們怎樣自己
[00:17:07.600 --> 00:17:11.720]  在一切所行的事上榮耀上帝
[00:17:11.720 --> 00:17:16.800]  才能夠與你所夢的恩是相稱
[00:17:16.800 --> 00:17:17.600]  我們再看下去
[00:17:17.600 --> 00:17:20.920]  在第二方面聖經再提及一件事
[00:17:20.920 --> 00:17:25.080]  就是要去規勸犯罪的人
[00:17:25.080 --> 00:17:28.920]  去寬恕曾經得罪自己的人
[00:17:28.920 --> 00:17:32.240]  在第三節下半句
[00:17:32.240 --> 00:17:34.280]  聖經這樣說
[00:17:34.280 --> 00:17:37.840]  「如果你的兄弟犯罪,要責備他;
[00:17:37.840 --> 00:17:42.520]  如果他犯,他悔改,要寬恕他。」
[00:17:42.520 --> 00:17:44.480]  聖經提到一件事情就是
[00:17:44.480 --> 00:17:48.280]  在裏面不僅不要叫人叛賭
[00:17:48.280 --> 00:17:50.880]  更加要去規勸犯罪的人
[00:17:50.880 --> 00:17:54.880]  去寬恕曾經得罪自己的人
[00:17:54.880 --> 00:17:58.240]  聖經提及要責備他
[00:17:58.240 --> 00:18:00.560]  或者我們即時會有感覺
[00:18:00.560 --> 00:18:02.080]  這也合理
[00:18:02.080 --> 00:18:05.120]  也應該給他一個機會
[00:18:05.120 --> 00:18:06.480]  我們罵他
[00:18:06.480 --> 00:18:09.120]  他這樣做是不行的
[00:18:09.120 --> 00:18:12.320]  但聖經責備這裡有一個很特別的意思
[00:18:12.320 --> 00:18:18.120]  是在說你怎樣能夠去指明他的是非
[00:18:18.120 --> 00:18:20.800]  《漢語聖經》特別有一個註腳提到
[00:18:20.800 --> 00:18:24.680]  一個經文這句說話的原本含義
[00:18:24.680 --> 00:18:29.280]  是「陳明是非的價值」
[00:18:29.280 --> 00:18:30.760]  不是去指責他
[00:18:30.760 --> 00:18:32.560]  不是去埋怨他
[00:18:32.560 --> 00:18:35.080]  而是很嚴正的
[00:18:35.080 --> 00:18:39.280]  去幫助他分辨錯誤
[00:18:39.280 --> 00:18:41.960]  目的是讓他能夠從這些錯誤當中
[00:18:41.960 --> 00:18:44.600]  能夠出來
[00:18:44.600 --> 00:18:46.880]  不僅不會成為別人的絆腳石
[00:18:46.880 --> 00:18:52.720]  而且能夠去幫助他們從罪當中出來
[00:18:52.720 --> 00:18:56.920]  然後「如果他悔改,要寬恕他」
[00:18:56.920 --> 00:18:58.320]  第四節繼續說
[00:18:58.320 --> 00:19:00.040]  「如果他一天七次得罪
[00:19:00.040 --> 00:19:03.120]  你又七次回到你那裡去」
