
[00:00:00.000 --> 00:00:02.000]  各位聽眾好
[00:01:43.280 --> 00:01:45.280]  艱不艱難?
[00:01:45.280 --> 00:01:46.960]  可能是很艱難的
[00:01:46.960 --> 00:01:51.400]  所以用這個默想進入今天的訊息
[00:01:51.400 --> 00:01:54.800]  所以第一個提醒是我們面對前景
[00:01:54.800 --> 00:01:57.560]  可能有很多劇變
[00:01:57.560 --> 00:02:00.680]  劇變是變得沒那麼差
[00:02:00.680 --> 00:02:03.040]  變得好了還是非常差
[00:02:03.040 --> 00:02:05.760]  是我們有時不能夠完全掌握的
[00:02:05.760 --> 00:02:10.160]  所以我今天用一些聖經創世紀方年的經文
[00:02:10.160 --> 00:02:13.320]  去默想如果一個大逆風的時代
[00:02:13.320 --> 00:02:15.760]  可以變得多差
[00:02:15.760 --> 00:02:19.320]  但其實這些經文只是一個歷史曾經出現的故事
[00:02:19.320 --> 00:02:22.360]  不等於我們一定會經歷好了
[00:02:22.360 --> 00:02:23.800]  差了或極差
[00:02:23.800 --> 00:02:25.680]  只是一個對比
[00:02:25.680 --> 00:02:28.280]  而聖經去到47章說
[00:02:28.280 --> 00:02:30.080]  當時的饑荒很大
[00:02:30.080 --> 00:02:32.360]  甚至沒有糧食
[00:02:32.360 --> 00:02:37.080]  以及埃及和迦南地人都餓了
[00:02:37.080 --> 00:02:41.680]  即是說方年很實在很感受那份饑餓
[00:02:41.680 --> 00:02:45.360]  舉例這個疫情再發展幾年
[00:02:45.360 --> 00:02:48.440]  可能歐美國家捱到
[00:02:48.440 --> 00:02:50.160]  會窮的國家會有問題
[00:02:50.160 --> 00:02:51.960]  你明白嗎 世界各地
[00:02:51.960 --> 00:02:55.280]  可能會有一個很嚴峻的世界動盪
[00:02:55.280 --> 00:02:57.600]  香港剛剛經歷了兩年的故事
[00:02:57.600 --> 00:03:00.680]  現在在講壇裏面很多目者都不方便說話
[00:03:00.680 --> 00:03:02.120]  因為說話很敏感
[00:03:02.120 --> 00:03:05.360]  我自己以前都是比較肯說話的人
[00:03:05.360 --> 00:03:06.680]  都開了Facebook
[00:03:06.680 --> 00:03:09.240]  半年前都關了
[00:03:09.240 --> 00:03:11.920]  因為揹著一個機構見到
[00:03:11.920 --> 00:03:14.760]  現在說話有很多的敏感性
[00:03:14.760 --> 00:03:15.880]  風浪性
[00:03:15.880 --> 00:03:20.400]  我自己上年六月心靈裏面有很多憂鬱
[00:03:20.400 --> 00:03:22.400]  我就留了一撇鬍鬚
[00:03:22.400 --> 00:03:25.480]  你當我看到一撇鬍鬚吧 看不到
[00:03:25.480 --> 00:03:26.680]  甚麼都做不到
[00:03:26.680 --> 00:03:27.680]  又不能說話
[00:03:27.680 --> 00:03:29.720]  我就留鬍鬚
[00:03:29.720 --> 00:03:33.120]  人生裏面是一段很艱難的時代
[00:03:33.120 --> 00:03:35.720]  這段時代香港人有不同的立場
[00:03:35.720 --> 00:03:38.400]  但是甚麼立場的人都好
[00:03:38.400 --> 00:03:41.760]  我覺得這個時代是非常非常艱難
[00:03:41.760 --> 00:03:43.320]  移民潮的湧現
[00:03:43.320 --> 00:03:45.880]  很多的憂鬱 很多的擔心
[00:03:45.880 --> 00:03:48.400]  但是回到今日的經文
[00:03:48.400 --> 00:03:50.480]  在一個劇變的時代
[00:03:50.480 --> 00:03:54.240]  特別是在《創世紀》講到方年
[00:03:54.240 --> 00:03:59.120]  可以說他看到方年的艱難可以每況愈下
[00:03:59.120 --> 00:04:02.440]  第一步就是他們失去所有的銀紙
[00:04:02.440 --> 00:04:06.080]  可能方年的糧很貴
[00:04:06.080 --> 00:04:08.640]  所以用很多銀紙去買糧
[00:04:08.640 --> 00:04:13.080]  所以我們的銀紙用盡了 沒錢了
[00:04:13.080 --> 00:04:15.320]  去到第二級的艱難
[00:04:15.320 --> 00:04:17.640]  他沒錢去買糧
[00:04:17.640 --> 00:04:19.080]  去到這個藥室
[00:04:19.080 --> 00:04:20.600]  不同地方的人
[00:04:20.600 --> 00:04:23.880]  約瑟華將你的生畜賣給我
[00:04:23.880 --> 00:04:24.800]  寫上記載
[00:04:24.800 --> 00:04:30.240]  他將他的牛 羊 驢 馬 一切生畜
[00:04:30.240 --> 00:04:32.080]  一切生畜賣了是甚麼意思呢
[00:04:32.080 --> 00:04:35.160]  舉例如果我是一個做茶餐廳的
[00:04:35.160 --> 00:04:37.560]  我將那些咖啡機 爐 甚麼都賣了
[00:04:37.560 --> 00:04:40.320]  那可不可以再開一個士多
[00:04:40.320 --> 00:04:44.600]  我工廠將那些車衣衫 車機甚麼都賣了
[00:04:44.600 --> 00:04:45.440]  所以不再耕作
[00:04:45.440 --> 00:04:47.600]  即是沒有將來了
[00:04:47.600 --> 00:04:49.240]  連牛馬都賣了
[00:04:49.240 --> 00:04:51.000]  當時是農業的社會
[00:04:51.000 --> 00:04:53.800]  賣完牛馬就連耕田都不行了
[00:04:53.800 --> 00:04:55.400]  但沒辦法了 沒得吃了
[00:04:55.400 --> 00:04:57.920]  但這不是終結
[00:04:57.920 --> 00:05:00.160]  再下一步
[00:05:00.160 --> 00:05:01.840]  再過一年
[00:05:01.840 --> 00:05:03.240]  賣完牛了
[00:05:03.240 --> 00:05:04.800]  甚麼都沒有了
[00:05:04.800 --> 00:05:07.600]  他說我甚麼都沒有 還想吃
[00:05:07.600 --> 00:05:08.960]  餓死了
[00:05:08.960 --> 00:05:12.520]  不如這樣吧 可不可以將我們的身體
[00:05:12.520 --> 00:05:15.480]  以及所有的田賣了給你
[00:05:15.480 --> 00:05:18.360]  甚麼叫賣身體
[00:05:18.360 --> 00:05:19.640]  做奴隸
[00:05:19.640 --> 00:05:21.280]  這個人以前有田有地
[00:05:21.280 --> 00:05:22.960]  即是轉中產的
[00:05:22.960 --> 00:05:27.160]  因為中產群體突然由中產變成
[00:05:27.160 --> 00:05:28.400]  沒有錢
[00:05:28.400 --> 00:05:29.920]  到做奴隸
[00:05:29.920 --> 00:05:31.920]  劇變快不快
[00:05:31.920 --> 00:05:33.560]  很恐怖的劇變
[00:05:33.560 --> 00:05:35.040]  他寫上記載
[00:05:35.040 --> 00:05:37.600]  最低那一行的紅色字
[00:05:37.600 --> 00:05:43.760]  弱失為法老買了埃及所有的地
[00:05:43.760 --> 00:05:46.400]  所以去到摩西的時代
[00:05:46.400 --> 00:05:48.160]  為何法老那麼強盛
[00:05:48.160 --> 00:05:49.960]  可能和這個背景有關
[00:05:49.960 --> 00:05:52.040]  以前法老只是部分地
[00:05:52.040 --> 00:05:56.880]  經過這個大的經濟 政治變動之後
[00:05:56.880 --> 00:05:58.640]  法老掌握了所有的地
[00:05:58.640 --> 00:06:01.960]  大獨裁 大強國王
[00:06:01.960 --> 00:06:04.160]  所以世代的改變
[00:06:04.160 --> 00:06:06.080]  很急的改變
[00:06:06.080 --> 00:06:11.440]  接著在那個時代開始改變了制度
[00:06:11.440 --> 00:06:13.800]  上面那一行中間那裡的紅色字
[00:06:13.800 --> 00:06:15.640]  一起讀 間中一行
[00:06:15.640 --> 00:06:20.160]  你們要把五分之一納給法老
[00:06:20.160 --> 00:06:22.760]  一般的時代都是十分之一
[00:06:22.760 --> 00:06:25.920]  中國的井田祭一格
[00:06:25.920 --> 00:06:28.680]  五分之一差不多雙倍
[00:06:28.680 --> 00:06:31.960]  即是那個制度一變了之後
[00:06:31.960 --> 00:06:35.040]  那個制度可能會更艱難
[00:06:35.040 --> 00:06:36.160]  艱難裡面還有一點
[00:06:36.160 --> 00:06:37.880]  就是去到47章
[00:06:37.880 --> 00:06:40.320]  間中的紅色字一起讀
[00:06:40.320 --> 00:06:44.720]  直到今日法老必得五分之一
[00:06:44.720 --> 00:06:47.440]  當年饑荒年定一個規矩
[00:06:47.440 --> 00:06:48.920]  五分之一
[00:06:48.920 --> 00:06:52.440]  定了那個規矩之後有沒有變
[00:06:52.440 --> 00:06:55.760]  就一直留著這個嚴的規矩
[00:06:55.760 --> 00:06:57.000]  明白嗎
[00:06:57.000 --> 00:06:59.800]  如果大家說將來十年都要戴口罩
[00:06:59.800 --> 00:07:03.240]  大家感覺差不差
[00:07:03.240 --> 00:07:08.320]  將來十年內餐廳都要四人桌
[00:07:08.320 --> 00:07:09.840]  或者安心出行等等
[00:07:09.840 --> 00:07:12.440]  制度改變了之後
[00:07:12.440 --> 00:07:16.560]  其實對當代的影響是很深遠的
[00:07:16.560 --> 00:07:18.200]  我們有時看弱勢故事
[00:07:18.200 --> 00:07:21.080]  只想他的兄弟被救就完了
[00:07:21.080 --> 00:07:23.920]  但其實那個是一個劇變的時代
[00:07:23.920 --> 00:07:28.200]  劇變之後整個環境是很大很大的劇變
[00:07:28.200 --> 00:07:30.480]  而劇變的時候在這個時代
[00:07:30.480 --> 00:07:33.720]  是沒有再回頭的時代的感覺
[00:07:33.720 --> 00:07:36.320]  在這個環境裡面
[00:07:36.320 --> 00:07:39.480]  也有同人同命的情況
[00:07:39.480 --> 00:07:40.680]  剛才讀完經文就說
[00:07:40.680 --> 00:07:44.120]  直到今日法老必得五分之一
[00:07:44.120 --> 00:07:45.840]  下一句是甚麼
[00:07:45.840 --> 00:07:49.360]  唯獨祭司的地不歸法老
[00:07:49.360 --> 00:07:50.960]  即是說有特權的
[00:07:50.960 --> 00:07:52.160]  永遠都有特權
[00:07:52.160 --> 00:07:53.800]  歷代都是不同地方
[00:07:53.800 --> 00:07:55.840]  在環境裡面都有特權
[00:07:55.840 --> 00:07:58.600]  有些人信警有些人逆警
[00:07:58.600 --> 00:08:00.840]  舉例在香港環境裡面
[00:08:00.840 --> 00:08:03.440]  有些工作暫時比較穩定
[00:08:03.440 --> 00:08:05.360]  但有些工作可能已經沒有了
[00:08:05.360 --> 00:08:09.800]  例如零售業、旅遊業、航空業
[00:08:09.800 --> 00:08:12.280]  或者短期很艱難
[00:08:12.280 --> 00:08:15.000]  但我也認識一些人在這個環境裡面
[00:08:15.000 --> 00:08:16.920]  生意好了一點
[00:08:16.920 --> 00:08:21.440]  他們做工廠做醫療設備
[00:08:21.440 --> 00:08:23.160]  舉例簡單來說
[00:08:23.160 --> 00:08:25.000]  這一年裡面賣口罩的公司
[00:08:25.000 --> 00:08:27.000]  賣多了賣少了
[00:08:27.000 --> 00:08:29.000]  賣多了賣少了
[00:08:29.000 --> 00:08:32.000]  移民潮裡面很有趣
[00:08:32.000 --> 00:08:33.560]  如果你做護士
[00:08:33.560 --> 00:08:35.480]  去到哪裡都可以聘請
[00:08:35.480 --> 00:08:38.600]  某些行業可能在逆風的時代
[00:08:38.600 --> 00:08:40.080]  仍然相對強
[00:08:40.080 --> 00:08:41.680]  這是一個比喻
[00:08:41.680 --> 00:08:44.160]  在眾多變幻裡面
[00:08:44.160 --> 00:08:46.840]  又有一個每況愈下的處境
[00:08:46.840 --> 00:08:50.080]  但也有一個同人同命
[00:08:50.080 --> 00:08:52.600]  貧富懸殊等等的處境
[00:08:52.600 --> 00:08:54.840]  所以發展到創世紀的故事
[00:08:54.840 --> 00:08:58.440]  聖經記載法老開強世道
[00:08:58.440 --> 00:09:01.560]  叫百姓為他建兩座城市
[00:09:01.560 --> 00:09:02.960]  奴役百姓
[00:09:02.960 --> 00:09:05.840]  整個制度完全改變
[00:09:05.840 --> 00:09:10.400]  所以在香港面對這個大時代的改變
[00:09:10.400 --> 00:09:13.040]  中美的大冷戰
[00:09:13.040 --> 00:09:15.640]  疫情的變幻
[00:09:15.640 --> 00:09:16.840]  香港移民潮
[00:09:16.840 --> 00:09:22.240]  其實教會的社會動盪都很深
[00:09:22.240 --> 00:09:24.920]  我舉個比喻
[00:09:24.920 --> 00:09:26.200]  我兒女都讀大學
[00:09:26.200 --> 00:09:29.240]  兩個都在Zoom時代讀大學
[00:09:29.240 --> 00:09:30.400]  認識不到人
[00:09:30.400 --> 00:09:31.240]  我兒子在英國
[00:09:31.240 --> 00:09:32.640]  我女兒在香港
[00:09:32.640 --> 00:09:34.440]  我兒子很想回香港
[00:09:34.440 --> 00:09:35.720]  但現在香港政府
[00:09:35.720 --> 00:09:37.400]  英國那些不准搶
[00:09:37.400 --> 00:09:40.040]  我兒子暑假很鬱悶
[00:09:40.040 --> 00:09:41.520]  未到暑假已經很鬱悶
[00:09:41.520 --> 00:09:43.960]  曾經想過可不可以
[00:09:43.960 --> 00:09:45.120]  叫我出一堆錢
[00:09:45.120 --> 00:09:46.520]  坐飛機去加拿大
[00:09:46.520 --> 00:09:48.320]  再回頭送過來可以嗎
[00:09:48.320 --> 00:09:50.920]  那些複雜的計劃
[00:09:50.920 --> 00:09:52.400]  都是想不通的
[00:09:52.400 --> 00:09:55.520]  21日21日21日都想不通
[00:09:55.520 --> 00:09:58.200]  但他住英國的地方
[00:09:58.200 --> 00:10:01.920]  租約暑假一段時間是不能住的
[00:10:01.920 --> 00:10:05.120]  其實是很徬徨
[00:10:05.120 --> 00:10:07.440]  到40歲的家庭
[00:10:07.440 --> 00:10:09.320]  就想著子女將來在哪裏
[00:10:09.320 --> 00:10:11.960]  很多教會40歲以上的家庭
[00:10:11.960 --> 00:10:13.440]  移民得最急
[00:10:13.440 --> 00:10:15.760]  量很大
[00:10:15.760 --> 00:10:18.440]  60多歲特別是有錢一點的
[00:10:18.440 --> 00:10:21.080]  就開始想離岸戶口
[00:10:21.080 --> 00:10:22.520]  不同的人
[00:10:22.520 --> 00:10:25.800]  在不同時代的困擾將來
[00:10:25.800 --> 00:10:27.800]  回到疫情
[00:10:27.800 --> 00:10:29.040]  舉例
[00:10:29.040 --> 00:10:31.240]  有個校友的媽媽
[00:10:31.240 --> 00:10:32.760]  入了老人院
[00:10:32.760 --> 00:10:33.720]  她很感恩
[00:10:33.720 --> 00:10:35.440]  竟然自己住的私樓裏面
[00:10:35.440 --> 00:10:37.160]  下面三、四樓
[00:10:37.160 --> 00:10:39.320]  剛好開了一個老人院
[00:10:39.320 --> 00:10:43.640]  她安排媽媽住在下面的老人院
[00:10:43.640 --> 00:10:46.320]  每次下班可以探一探
[00:10:46.320 --> 00:10:47.360]  但疫情到現在
[00:10:47.360 --> 00:10:48.960]  沒得探
[00:10:48.960 --> 00:10:52.560]  她的丈夫中風很久
[00:10:52.560 --> 00:10:54.800]  沒得探
[00:10:54.800 --> 00:10:57.800]  突然她丈夫去看醫生的時候
[00:10:57.800 --> 00:10:59.440]  她就夾著裏面的醫護
[00:10:59.440 --> 00:11:01.600]  在窗外揮手
[00:11:01.600 --> 00:11:03.880]  打個招呼
[00:11:03.880 --> 00:11:07.760]  疫情裏面有很多各類型的變化
[00:11:07.760 --> 00:11:09.560]  變化裏面有很多張力
[00:11:09.560 --> 00:11:12.640]  還有中美的冷戰
[00:11:12.640 --> 00:11:14.200]  我看一些台灣新聞
[00:11:14.200 --> 00:11:17.560]  他們經常講戰機、軍事
[00:11:17.560 --> 00:11:21.000]  怕台灣有些戰爭
[00:11:21.000 --> 00:11:22.280]  這些我都不懂
[00:11:22.280 --> 00:11:23.200]  如果有的話
[00:11:23.200 --> 00:11:27.000]  動蕩都可以很猛烈
[00:11:27.000 --> 00:11:29.280]  我看下一張投影
[00:11:29.280 --> 00:11:31.680]  所以在這個動蕩裏面
[00:11:31.680 --> 00:11:33.880]  其實其中我很深的感受
[00:11:33.880 --> 00:11:37.360]  就好像今天另一段的經文
[00:11:37.360 --> 00:11:38.840]  第二行括號是
[00:11:38.840 --> 00:11:43.920]  「你們為什麼彼此對望?」
[00:11:43.920 --> 00:11:45.920]  我覺得這個表達很有意思
[00:11:45.920 --> 00:11:48.920]  左望望 右望望
[00:11:48.920 --> 00:11:52.520]  其實他們的兄弟都不知怎麼辦
[00:11:52.520 --> 00:11:53.680]  左望望怎麼辦
[00:11:53.680 --> 00:11:54.920]  怎麼辦 沒得吃
[00:11:54.920 --> 00:11:57.000]  是不是要去埃及呢
[00:11:57.000 --> 00:11:58.480]  就是上一段的經文
[00:11:58.480 --> 00:12:00.880]  其中我一個體會就是
[00:12:00.880 --> 00:12:04.240]  其實在這些大動蕩時代
[00:12:04.240 --> 00:12:08.320]  其實沒有人真正知道怎樣面對
[00:12:08.320 --> 00:12:10.760]  我自己都算是有些辦法
[00:12:10.760 --> 00:12:14.320]  喜歡說話、帶領開會的人
[00:12:14.320 --> 00:12:16.520]  也有職場經驗等等
[00:12:16.520 --> 00:12:19.720]  做過大教會主任牧師
[00:12:19.720 --> 00:12:22.480]  但面對這次這兩年的故事
[00:12:22.480 --> 00:12:24.480]  其實心裏面你問我
[00:12:24.480 --> 00:12:26.680]  我很多事都不知道
[00:12:26.680 --> 00:12:27.360]  真的不知道
[00:12:27.360 --> 00:12:29.880]  你問大公司的CEO
[00:12:29.880 --> 00:12:32.480]  其實他都不知道
[00:12:32.480 --> 00:12:33.760]  這次打了疫苗之後
[00:12:33.760 --> 00:12:35.440]  有些國家 智利打完之後
[00:12:35.440 --> 00:12:38.240]  好像數量又回到很多
[00:12:38.240 --> 00:12:40.320]  歐洲又再爆一次
[00:12:40.320 --> 00:12:44.040]  就算香港的疫症低了之後
[00:12:44.040 --> 00:12:47.000]  香港可不可以跟歐美、日本旅遊呢
[00:12:47.000 --> 00:12:48.800]  可能都不知道
[00:12:48.800 --> 00:12:51.040]  很多的不知道
[00:12:51.040 --> 00:12:53.720]  在動蕩時期其中一個困難就是
[00:12:53.720 --> 00:12:56.960]  我們對前景很多的不知道
[00:12:56.960 --> 00:12:59.160]  這幕很有意思
[00:12:59.160 --> 00:13:02.080]  啞哥仔左望望 右望望 不知道
[00:13:02.080 --> 00:13:04.640]  但最後感覺到唯一一條路
[00:13:04.640 --> 00:13:06.240]  啞哥大聲說
[00:13:06.240 --> 00:13:10.680]  「仔呀仔呀 你落去 去滴糧啦」
[00:13:10.680 --> 00:13:12.560]  「如果不是我們死定啦」
[00:13:12.560 --> 00:13:18.880]  啞哥的十個兄弟就落去滴糧
[00:13:18.880 --> 00:13:21.400]  很有意思一望
[00:13:21.400 --> 00:13:23.560]  講完這句說話之後
[00:13:23.560 --> 00:13:28.360]  啞哥有沒有放便啞蚊去滴糧
[00:13:28.360 --> 00:13:31.280]  為什麼不放便啞蚊去滴糧
[00:13:31.280 --> 00:13:32.720]  只有一句說話
[00:13:32.720 --> 00:13:35.360]  因為啞哥說
[00:13:35.360 --> 00:13:38.960]  「恐怕他遭害」
[00:13:38.960 --> 00:13:40.280]  啞哥大聲說
[00:13:40.280 --> 00:13:42.320]  「仔呀仔呀 落去滴糧啦」
[00:13:42.320 --> 00:13:45.040]  心裏面說什麼
[00:13:45.040 --> 00:13:47.760]  「如果你滴糧之後可能會死㗎喎」
[00:13:47.760 --> 00:13:50.160]  「落到一個地方可能會被人欺負㗎喎」
[00:13:50.160 --> 00:13:53.280]  「如果我最細個仔跟你落去就會死㗎喎」
[00:13:53.280 --> 00:13:55.240]  口就叫其他仔落去
[00:13:55.240 --> 00:13:58.320]  就留住最細個仔不去
[00:13:58.320 --> 00:14:03.080]  請問啞哥想不想通前路
[00:14:03.080 --> 00:14:05.440]  口很大聲「去呀去呀去呀」
[00:14:05.440 --> 00:14:07.280]  其實心裏面行不行
[00:14:07.280 --> 00:14:09.640]  所以今日在疫情裏面有些領袖
[00:14:09.640 --> 00:14:10.360]  「去呀去呀去呀」
[00:14:10.360 --> 00:14:11.960]  他自己都不知道什麼事
[00:14:11.960 --> 00:14:15.560]  講話懂得面對
[00:14:15.560 --> 00:14:18.560]  和真的能夠面對
[00:14:18.560 --> 00:14:20.360]  可能有很大距離
[00:14:20.360 --> 00:14:21.920]  啞哥都是這樣情況
[00:14:21.920 --> 00:14:24.200]  醒英講到在滴糧裏面很多人
[00:14:24.200 --> 00:14:27.640]  他只是滴糧裏面其中一批人
[00:14:27.640 --> 00:14:30.360]  去滴糧的時候
[00:14:30.360 --> 00:14:33.200]  醒英記了當時約瑟認到他們
[00:14:33.200 --> 00:14:35.240]  他第一次去滴糧
[00:14:35.240 --> 00:14:38.880]  約瑟認到他們就說他們是奸細
[00:14:38.880 --> 00:14:43.560]  請問啞哥的兄弟是不是奸細
[00:14:43.560 --> 00:14:44.960]  是還是不是
[00:14:44.960 --> 00:14:45.880]  不是
[00:14:45.880 --> 00:14:49.720]  但是去到寄人籬下
[00:14:49.720 --> 00:14:51.400]  對方說你奸細
[00:14:51.400 --> 00:14:53.400]  有沒有得搏
[00:14:53.400 --> 00:14:54.960]  沒有得搏
[00:14:54.960 --> 00:14:59.520]  所以有時寄人籬下是容易還是艱難
[00:14:59.520 --> 00:15:01.000]  可以很艱難
[00:15:01.000 --> 00:15:03.280]  然後他說一定是奸細
[00:15:03.280 --> 00:15:07.240]  被約瑟報仇
[00:15:07.240 --> 00:15:09.040]  約瑟被冤枉
[00:15:09.040 --> 00:15:14.680]  最後捉了他們其中一個西面
[00:15:14.680 --> 00:15:16.280]  為什麼選西面呢
[00:15:16.280 --> 00:15:18.080]  醒英沒有講為什麼
[00:15:18.080 --> 00:15:20.480]  點指指兵兵點到你就是
[00:15:20.480 --> 00:15:24.400]  有時在無奈的處境裏面
[00:15:24.400 --> 00:15:25.840]  點到你就是
[00:15:25.840 --> 00:15:27.360]  你中招就中招
[00:15:27.360 --> 00:15:30.760]  亦很難解釋為什麼是西面
[00:15:30.760 --> 00:15:32.640]  其他人可以回去一年
[00:15:32.640 --> 00:15:34.080]  西面就坐牢一年
[00:15:34.080 --> 00:15:36.440]  他們就這樣處境
[00:15:36.440 --> 00:15:38.640]  所以在一個大動盪裏面
[00:15:38.640 --> 00:15:41.080]  其實很多迷失很多不明白
[00:15:41.080 --> 00:15:42.600]  或者跟人不同命
[00:15:42.600 --> 00:15:47.600]  但是都很多艱辛的處境
[00:15:47.600 --> 00:15:50.680]  接著到第二次來滴糧
[00:15:50.680 --> 00:15:51.720]  滴了糧之後
[00:15:51.720 --> 00:15:55.360]  表面上約瑟讓他們走
[00:15:55.360 --> 00:16:00.640]  約瑟派他們的家宅放了個杯
[00:16:00.640 --> 00:16:02.960]  杯在他們背包裏面
[00:16:02.960 --> 00:16:04.920]  等他們走了一段路
[00:16:04.920 --> 00:16:07.600]  就找家宅去追他們
[00:16:07.600 --> 00:16:10.360]  就冤枉他們偷東西
[00:16:10.360 --> 00:16:13.840]  和偷他們本來滴糧的錢
[00:16:13.840 --> 00:16:17.040]  就捉了在辯雅敏的袋裏面
[00:16:17.040 --> 00:16:18.600]  找到這個杯等等
[00:16:18.600 --> 00:16:20.200]  就捉他們回來
[00:16:20.200 --> 00:16:25.320]  這個約瑟就跟他們說
[00:16:25.320 --> 00:16:28.360]  叫那些家宅跟他們說
[00:16:28.360 --> 00:16:30.640]  下面最低的藍色字
[00:16:30.640 --> 00:16:35.560]  你們為什麼以惡報善
[00:16:35.560 --> 00:16:39.400]  罵哪些人
[00:16:39.400 --> 00:16:41.600]  罵約瑟兄弟
[00:16:41.600 --> 00:16:47.080]  即是我約瑟慷慨賣糧給你
[00:16:47.080 --> 00:16:50.720]  你拿了糧偷我的杯
[00:16:50.720 --> 00:16:53.240]  你這班賊
[00:16:53.240 --> 00:16:58.040]  嚴格上他們是真做還是假做
[00:16:58.040 --> 00:16:59.520]  沒有做
[00:16:59.520 --> 00:17:00.760]  但是寄人籬下
[00:17:00.760 --> 00:17:02.440]  人家要冤枉你有做
[00:17:02.440 --> 00:17:04.400]  有沒有說話
[00:17:04.400 --> 00:17:05.720]  沒有說話
[00:17:05.720 --> 00:17:08.480]  這個人再強勢一點
[00:17:08.480 --> 00:17:11.640]  約瑟的家宅對他們說
[00:17:11.640 --> 00:17:14.920]  你們是作惡的人
[00:17:14.920 --> 00:17:17.960]  你們這行是作惡的
[00:17:17.960 --> 00:17:20.720]  即是在一些大動蕩
[00:17:20.720 --> 00:17:23.040]  特別強勢的環境
[00:17:23.040 --> 00:17:24.640]  被冤枉的時候
[00:17:24.640 --> 00:17:27.160]  有沒有反駁
[00:17:27.160 --> 00:17:28.960]  可能都沒有反駁
[00:17:28.960 --> 00:17:30.200]  寄人籬下
[00:17:30.200 --> 00:17:31.320]  強勢
[00:17:31.320 --> 00:17:32.640]  搭橫機的時候
[00:17:32.640 --> 00:17:35.640]  有時都是很難處理的
[00:17:35.640 --> 00:17:36.840]  所以聖經裏面說到
[00:17:36.840 --> 00:17:39.120]  在一些艱難時期裏面
[00:17:39.120 --> 00:17:43.680]  有很多經文都說到一些艱難
[00:17:43.680 --> 00:17:46.240]  有時在艱難環境怎麽面對都不知道
[00:17:46.240 --> 00:17:48.880]  用建築為例
[00:17:48.880 --> 00:17:51.120]  我們面對疫情都很多的挑戰
[00:17:51.120 --> 00:17:52.240]  很多機構都是
[00:17:52.240 --> 00:17:54.880]  我們上年疫情開始的時候
[00:17:54.880 --> 00:17:57.360]  勇敢地試一個叫無牆教室
[00:17:57.360 --> 00:17:58.120]  不知道有沒有人試過
[00:17:58.120 --> 00:17:59.240]  即是上網
[00:17:59.240 --> 00:18:01.920]  原來早推的時候
[00:18:01.920 --> 00:18:03.840]  又能夠努力去教導
[00:18:03.840 --> 00:18:05.600]  都很多地方都有需要
[00:18:05.600 --> 00:18:07.480]  我們做了三輪
[00:18:07.480 --> 00:18:09.840]  大概不同科
[00:18:09.840 --> 00:18:11.760]  有些報名人數三千
[00:18:11.760 --> 00:18:13.680]  有些多到七千都有
[00:18:13.680 --> 00:18:18.880]  原來大家很想在疫情裏面得到慰養
[00:18:18.880 --> 00:18:20.000]  對我來説
[00:18:20.000 --> 00:18:22.720]  其實是傻傻的
[00:18:22.720 --> 00:18:24.080]  我們不知道
[00:18:24.080 --> 00:18:25.280]  甚麼都做不到
[00:18:25.280 --> 00:18:26.360]  就試一下推
[00:18:26.360 --> 00:18:28.760]  如果仇恨都要有人服侍到
[00:18:28.760 --> 00:18:29.840]  人人肯奉獻
