
[00:00:00.000 --> 00:00:02.640]  剛才有很多年青人
[00:04:33.420 --> 00:04:34.780]  好
[00:04:34.780 --> 00:04:38.220]  在今天我們所看的這段聖經裡面
[00:04:38.220 --> 00:04:40.800]  (粵語)
[00:04:40.800 --> 00:04:42.360]  談論到以色列民
[00:04:42.360 --> 00:04:46.660]  他們已經被擄去了一個很遠很遠的地方
[00:04:46.660 --> 00:04:52.400]  (粵語)
[00:04:52.400 --> 00:04:54.780]  後來他們得以歸回
[00:04:54.780 --> 00:04:57.480]  一個特別的機會可以歸回到他們的
[00:04:57.480 --> 00:05:00.080]  以前昔日的首都耶路撒冷
[00:05:00.080 --> 00:05:03.820]  (粵語)
[00:05:03.820 --> 00:05:09.220]  能夠回到鄉下看一看昔日自己國家的首都
[00:05:09.220 --> 00:05:12.460]  (粵語)
[00:05:12.460 --> 00:05:14.400]  不知道你有什麼心情呢?
[00:05:14.400 --> 00:05:16.560]  (粵語)
[00:05:16.560 --> 00:05:18.900]  如果你其中一個回到耶路撒冷
[00:05:18.900 --> 00:05:21.800]  (粵語)
[00:05:21.800 --> 00:05:23.340]  你會開心嗎?
[00:05:23.340 --> 00:05:24.200]  (粵語)
[00:05:24.200 --> 00:05:25.200]  還是傷心呢?
[00:05:25.200 --> 00:05:26.440]  (粵語)
[00:05:26.440 --> 00:05:28.800]  甚至這一次他們回去的時候
[00:05:28.800 --> 00:05:31.180]  (粵語)
[00:05:31.180 --> 00:05:32.880]  得到皇帝的支持
[00:05:32.880 --> 00:05:34.380]  (粵語)
[00:05:34.380 --> 00:05:38.020]  可以重建神的殿這個事件
[00:05:38.020 --> 00:05:40.360]  (粵語)
[00:05:40.360 --> 00:05:41.860]  在這個過程當中
[00:05:41.860 --> 00:05:45.220]  我相信心裡是很悲喜交集
[00:05:45.220 --> 00:05:52.060]  (粵語)
[00:05:52.060 --> 00:05:54.760]  因為他們可以再次有一個新的開始
[00:05:54.760 --> 00:05:58.900]  (粵語)
[00:05:58.900 --> 00:06:02.700]  來到這裡我就想起我自己信主的時候那一刻
[00:06:02.700 --> 00:06:07.080]  (粵語)
[00:06:07.080 --> 00:06:10.880]  大家還記不記得你最初信主的那一刻是怎麼樣的呢?
[00:06:10.880 --> 00:06:14.720]  (粵語)
[00:06:14.720 --> 00:06:16.520]  我給兩秒鐘大家想想
[00:06:16.520 --> 00:06:18.460]  (粵語)
[00:06:18.460 --> 00:06:20.160]  當時你的心情是怎麼樣的?
[00:06:20.160 --> 00:06:21.720]  (粵語)
[00:06:21.720 --> 00:06:23.320]  我信了主二十八年
[00:06:23.320 --> 00:06:26.100]  (粵語)
[00:06:26.100 --> 00:06:29.000]  每一次當我想起信主那一刻的時候
[00:06:29.000 --> 00:06:31.100]  (粵語)
[00:06:31.100 --> 00:06:34.840]  那個情景還鎖在我腦裡
[00:06:34.840 --> 00:06:39.180]  (粵語)
[00:06:39.180 --> 00:06:43.840]  我覺得是一個難能可貴的重新開始
[00:06:43.840 --> 00:06:47.620]  (粵語)
[00:06:47.620 --> 00:06:50.920]  上帝能夠讓我們每一個人能夠再次得到救恩
[00:06:50.920 --> 00:06:54.260]  (粵語)
[00:06:54.260 --> 00:06:57.960]  從而我們可以重新一個新的生命活在這個地上
[00:06:57.960 --> 00:07:00.760]  (粵語)
[00:07:00.760 --> 00:07:03.200]  其實看回教會也是一樣的
[00:07:03.200 --> 00:07:07.500]  (粵語)
[00:07:07.500 --> 00:07:11.040]  教會其實都是眾信徒聚在一起
[00:07:11.040 --> 00:07:14.040]  是一個新的生命生活的開始
[00:07:14.040 --> 00:07:21.920]  (粵語)
[00:07:21.920 --> 00:07:25.880]  東區華人真信會已經建立了二十四年
[00:07:25.880 --> 00:07:28.260]  (粵語)
[00:07:28.260 --> 00:07:31.600]  在座大約有百多人的人數
[00:07:31.600 --> 00:07:34.600]  (粵語)
[00:07:34.600 --> 00:07:36.600]  我們為什麼要成為一間教會?
[00:07:36.600 --> 00:07:38.400]  (粵語)
[00:07:38.400 --> 00:07:40.600]  是因為我們秉承著聖經裡面
[00:07:40.600 --> 00:07:43.340]  耶穌曾經在馬太福音這樣說
[00:07:43.340 --> 00:07:47.540]  (粵語)
[00:07:47.540 --> 00:07:49.040]  十八章第二十節裡面
[00:07:49.040 --> 00:07:50.380]  耶穌曾經這樣說過
[00:07:50.380 --> 00:07:51.980]  因為無論在那裡
[00:07:51.980 --> 00:07:54.920]  只要有兩三個人奉我名聚會
[00:07:54.920 --> 00:07:56.880]  我就會在他們當中
[00:07:56.880 --> 00:08:06.560]  (粵語)
[00:08:06.560 --> 00:08:08.160]  二十四年前
[00:08:08.160 --> 00:08:10.200]  東區華人真信會一幫弟兄姊妹
[00:08:10.200 --> 00:08:13.200]  開始兩三個人聚在一起
[00:08:13.200 --> 00:08:20.540]  (粵語)
[00:08:20.540 --> 00:08:22.740]  發展到今時今日有百多人
[00:08:22.740 --> 00:08:24.980]  (粵語)
[00:08:24.980 --> 00:08:26.580]  只是在座百多人
[00:08:26.580 --> 00:08:28.480]  可能還有很多已經信了主
[00:08:28.480 --> 00:08:31.420]  然後去了別的地方繼續工作侍奉
[00:08:31.420 --> 00:08:42.460]  (粵語)
[00:08:42.460 --> 00:08:46.340]  這個發展是上帝給我們的恩典
[00:08:46.340 --> 00:08:51.380]  (粵語)
[00:08:51.380 --> 00:08:53.880]  但我相信在這二十四年的裡面
[00:08:53.880 --> 00:08:56.440]  (粵語)
[00:08:56.440 --> 00:08:58.920]  我們的經歷絕對不容易
[00:08:58.920 --> 00:09:03.380]  (粵語)
[00:09:03.380 --> 00:09:04.920]  正如剛才一幫年輕人說
[00:09:04.920 --> 00:09:06.080]  他們要受衝擊的
[00:09:06.080 --> 00:09:08.020]  我相信我們教會二十四年裡面
[00:09:08.020 --> 00:09:10.260]  經過了不同的衝擊
[00:09:10.260 --> 00:09:21.300]  (粵語)
[00:09:21.300 --> 00:09:23.980]  其實這些衝擊正正是要證明一件事
[00:09:23.980 --> 00:09:26.740]  (粵語)
[00:09:26.740 --> 00:09:28.180]  我們真的是一間教會
[00:09:28.180 --> 00:09:30.380]  (粵語)
[00:09:30.380 --> 00:09:32.680]  如果一間教會是沒有衝擊的話
[00:09:32.680 --> 00:09:35.820]  (粵語)
[00:09:35.820 --> 00:09:37.260]  就不是真正的教會
[00:09:37.260 --> 00:09:38.860]  (粵語)
[00:09:38.860 --> 00:09:40.120]  因為在《仕途行傳》裡面
[00:09:40.120 --> 00:09:43.320]  讓我們知道教會由開始那一天開始
[00:09:43.320 --> 00:09:45.000]  不斷受衝擊
[00:09:45.000 --> 00:09:53.960]  (粵語)
[00:09:53.960 --> 00:09:56.840]  但當越受衝擊的時候
[00:09:56.840 --> 00:09:58.240]  (粵語)
[00:09:58.240 --> 00:10:01.480]  我們的生命就會越來越寧靜
[00:10:01.480 --> 00:10:04.480]  (粵語)
[00:10:04.480 --> 00:10:05.320]  有衝擊的時候
[00:10:05.320 --> 00:10:08.380]  也同時看到我們自己的軟弱和不足
[00:10:08.380 --> 00:10:13.160]  (粵語)
[00:10:13.160 --> 00:10:16.360]  而這個正正就是成長的開始點
[00:10:16.360 --> 00:10:19.600]  (粵語)
[00:10:19.600 --> 00:10:21.460]  所以二十四年的衝擊
[00:10:21.460 --> 00:10:26.840]  就不斷地給上帝機會與我們一起成長起來
[00:10:26.840 --> 00:10:31.940]  (粵語)
[00:10:31.940 --> 00:10:33.380]  我遇到困難的時候
[00:10:33.380 --> 00:10:34.880]  (粵語)
[00:10:34.880 --> 00:10:36.680]  我們就會更加求神
[00:10:36.680 --> 00:10:37.880]  (粵語)
[00:10:37.880 --> 00:10:39.340]  更加靠近祂
[00:10:39.340 --> 00:10:41.220]  (粵語)
[00:10:41.220 --> 00:10:42.180]  當平穩的時候
[00:10:42.180 --> 00:10:44.420]  我們的心又開始散散的的時候
[00:10:44.420 --> 00:10:47.560]  (粵語)
[00:10:47.560 --> 00:10:49.300]  上帝又給我們另一個衝擊
[00:10:49.300 --> 00:10:51.900]  (粵語)
[00:10:51.900 --> 00:10:57.300]  所以教會不斷要受著外在或內在不斷的衝擊
[00:10:57.300 --> 00:10:59.660]  才能夠更加強壯起來
[00:10:59.660 --> 00:11:05.440]  (粵語)
[00:11:05.440 --> 00:11:08.040]  我們經過這個不斷的磨練
[00:11:08.040 --> 00:11:10.520]  (粵語)
[00:11:10.520 --> 00:11:12.340]  才能夠更有力量
[00:11:12.340 --> 00:11:15.680]  可以面對一個多變的時代
[00:11:15.680 --> 00:11:22.560]  (粵語)
[00:11:22.560 --> 00:11:25.660]  而今天我們看的以色列記第三章
[00:11:25.660 --> 00:11:28.200]  (粵語)
[00:11:28.200 --> 00:11:30.900]  就是記載他們剛剛在一個很大的衝擊
[00:11:30.900 --> 00:11:33.140]  被擄到外邦的地方
[00:11:33.140 --> 00:11:38.740]  (粵語)
[00:11:38.740 --> 00:11:41.340]  上帝帶回他們一個新的開始
[00:11:41.340 --> 00:11:44.740]  (粵語)
[00:11:44.740 --> 00:11:46.980]  回去可以重建神的殿
[00:11:46.980 --> 00:11:49.380]  重建他們的屬靈生活
[00:11:49.380 --> 00:11:53.160]  (粵語)
[00:11:53.160 --> 00:11:54.060]  但原來我們發覺
[00:11:54.060 --> 00:11:54.980]  當他們回到的時候
[00:11:54.980 --> 00:11:56.720]  過程也是很困難的
[00:11:56.720 --> 00:12:00.960]  (粵語)
[00:12:00.960 --> 00:12:03.700]  困難不單只是在資源上面
[00:12:03.700 --> 00:12:06.840]  甚至在身邊周遭的人不斷攻擊他們
[00:12:06.840 --> 00:12:14.700]  (粵語)
[00:12:14.700 --> 00:12:20.340]  但就是因為他們更多受衝擊
[00:12:20.340 --> 00:12:23.880]  (粵語)
[00:12:23.880 --> 00:12:26.280]  他們更加能夠貼近上帝
[00:12:26.280 --> 00:12:31.220]  (粵語)
[00:12:31.220 --> 00:12:33.500]  按照上帝給他們的指示
[00:12:33.500 --> 00:12:36.600]  (粵語)
[00:12:36.600 --> 00:12:40.640]  去活出一個真是有屬靈生命的屬神群體
[00:12:40.640 --> 00:12:46.440]  (粵語)
[00:12:46.440 --> 00:12:48.340]  今天我可以透過這段聖經
[00:12:48.340 --> 00:12:50.880]  從三個角度跟大家一起去看看
[00:12:50.880 --> 00:12:52.940]  他們怎樣在這個過程裏面
[00:12:52.940 --> 00:12:54.320]  更強壯起來
[00:12:54.320 --> 00:13:02.620]  (粵語)
[00:13:02.620 --> 00:13:04.320]  讓我們一起翻開聖經
[00:13:04.320 --> 00:13:05.660]  以色列記第三章
[00:13:05.660 --> 00:13:07.960]  我們先一起看看第一至第六節好不好
[00:13:07.960 --> 00:13:14.240]  (粵語)
[00:13:14.240 --> 00:13:15.600]  因為是聯合崇拜
[00:13:15.600 --> 00:13:17.800]  聯合崇拜我們就不如
[00:13:17.800 --> 00:13:20.940]  我們讀完中文之後
[00:13:20.940 --> 00:13:23.240]  我們就讀法文一次好不好
[00:13:23.240 --> 00:13:28.780]  (粵語)
[00:13:28.780 --> 00:13:31.780]  我會帶大家一起讀中文的
[00:13:31.780 --> 00:13:33.520]  然後請Sigma帶我們一起讀
[00:13:33.520 --> 00:13:35.520]  一至六節的法文好不好
[00:13:35.520 --> 00:13:38.060]  我們先讀中文,然後讀法文
[00:13:38.060 --> 00:13:41.560]  我們一起讀,我們是華語部好不好
[00:13:41.560 --> 00:13:48.880]  (粵語)
[00:13:48.880 --> 00:13:51.380]  等一下,是不是翻譯有點不同
[00:13:51.380 --> 00:13:52.840]  (粵語)
[00:13:52.840 --> 00:13:56.240]  不如我讀打出來的橫幅好不好
[00:13:56.240 --> 00:13:58.080]  好,我們一起讀
[00:13:58.080 --> 00:14:08.120]  (粵語)
[00:14:08.120 --> 00:14:14.860]  約撒達的兒子耶穌亞和索西斯的親族
[00:14:14.860 --> 00:14:20.500]  撒拉鐵的兒子所羅巴伯和他的兄弟
[00:14:20.500 --> 00:14:25.200]  都起來建築以色列神的祭壇
[00:14:25.200 --> 00:14:30.520]  要照著神人摩西律法書上所寫的
[00:14:30.520 --> 00:14:34.520]  在祭壇上獻梵祭
[00:14:34.520 --> 00:14:38.620]  因他們懼怕當地的居民
[00:14:38.620 --> 00:14:43.720]  就在殿的原有根基上建立祭壇
[00:14:43.720 --> 00:14:47.960]  在祭壇上向耶和華獻梵祭
[00:14:47.960 --> 00:14:51.540]  就是早晚的梵祭
[00:14:51.540 --> 00:14:57.480]  他們又按照律法上所記載的守住彭節
[00:14:57.480 --> 00:15:00.720]  每天照著規定的數目
[00:15:00.720 --> 00:15:03.780]  獻上當天的梵祭
[00:15:03.780 --> 00:15:08.120]  另外又獻上獻的梵祭
[00:15:08.120 --> 00:15:10.720]  月索祭的梵祭
[00:15:10.720 --> 00:15:15.660]  和一切耶和華的聖節所獻的梵祭
[00:15:15.660 --> 00:15:18.360]  以及甘心樂意的人
[00:15:18.360 --> 00:15:22.000]  向耶和華所獻的甘心仔
[00:15:22.000 --> 00:15:25.140]  從七月一日起
[00:15:25.140 --> 00:15:29.440]  他們就開始向耶和華獻梵祭
[00:15:29.440 --> 00:15:32.380]  但是那時耶和華的殿
[00:15:32.380 --> 00:15:35.140]  還沒有立定根基
[00:15:35.140 --> 00:15:45.560]  (法文翻譯)
[00:15:45.560 --> 00:15:52.800]  (法文翻譯)
[00:15:52.800 --> 00:15:54.860]  在這裏一至六節裏面
[00:15:54.860 --> 00:15:57.040]  (法文翻譯)
[00:15:57.040 --> 00:15:59.740]  一開始就說到了七月
[00:15:59.740 --> 00:16:03.480]  (法文翻譯)
[00:16:03.480 --> 00:16:05.740]  七月是甚麼呢?
[00:16:05.740 --> 00:16:08.520]  很多人就說七月當然是大熱天
[00:16:08.520 --> 00:16:09.280]  當然不是
[00:16:09.280 --> 00:16:13.360]  (法文翻譯)
[00:16:13.360 --> 00:16:18.260]  這個七月是指猶太人的七月
[00:16:18.260 --> 00:16:22.960]  (法文翻譯)
[00:16:22.960 --> 00:16:26.660]  即是我們今時今日的九月或者十月
[00:16:26.660 --> 00:16:33.540]  (法文翻譯)
[00:16:33.540 --> 00:16:36.640]  這個時間是他們猶太人的新年
[00:16:36.640 --> 00:16:39.440]  (法文翻譯)
[00:16:39.440 --> 00:16:40.780]  新年有甚麼做呢?
[00:16:40.780 --> 00:16:45.880]  (法文翻譯)
[00:16:45.880 --> 00:16:50.220]  他們有甚麼慶祝呢?
[00:16:50.220 --> 00:16:54.520]  (法文翻譯)
[00:16:54.520 --> 00:17:00.500]  他們帶著很興奮的心情
[00:17:00.500 --> 00:17:03.300]  (法文翻譯)
[00:17:03.300 --> 00:17:05.080]  在這麼重要的節日
[00:17:05.080 --> 00:17:06.680]  (法文翻譯)
[00:17:06.680 --> 00:17:08.940]  就想聚在一起
[00:17:08.940 --> 00:17:11.140]  (法文翻譯)
[00:17:11.140 --> 00:17:13.640]  所以經文就說他們各城裏的以色列人
[00:17:13.640 --> 00:17:17.280]  都聚在耶路撒冷
[00:17:17.280 --> 00:17:22.220]  (法文翻譯)
[00:17:22.220 --> 00:17:26.400]  希望有一個大家新年彼此慰問
[00:17:26.400 --> 00:17:28.200]  或者彼此祝福的時間
[00:17:28.200 --> 00:17:33.940]  (法文翻譯)
[00:17:33.940 --> 00:17:36.200]  更重要的就是希望跟上帝
[00:17:36.200 --> 00:17:39.180]  能夠作一個感恩的獻祭
[00:17:39.180 --> 00:17:43.180]  (法文翻譯)
[00:17:43.180 --> 00:17:44.320]  誰知聖經告訴我們
[00:17:44.320 --> 00:17:50.880]  當他們回去的時候
[00:17:50.880 --> 00:17:52.880]  (法文翻譯)
[00:17:52.880 --> 00:17:56.620]  他們發覺那裏一片荒涼
[00:17:56.620 --> 00:17:59.100]  (法文翻譯)
[00:17:59.100 --> 00:18:00.760]  聖殿沒有了
[00:18:00.760 --> 00:18:02.960]  (法文翻譯)
[00:18:02.960 --> 00:18:04.400]  祭壇也沒有了
[00:18:04.400 --> 00:18:07.200]  (法文翻譯)
[00:18:07.200 --> 00:18:09.040]  在這樣的狀態下
[00:18:09.040 --> 00:18:10.140]  (法文翻譯)
[00:18:10.140 --> 00:18:12.780]  其實等同於甚麼呢
[00:18:12.780 --> 00:18:14.380]  (法文翻譯)
[00:18:14.380 --> 00:18:18.120]  類似我們準備去燒烤的時候
[00:18:18.120 --> 00:18:19.980]  不過忘記帶燒烤爐
[00:18:19.980 --> 00:18:25.920]  (法文翻譯)
[00:18:25.920 --> 00:18:29.760]  最重要的需要的工具沒有了
[00:18:29.760 --> 00:18:32.200]  (法文翻譯)
[00:18:32.200 --> 00:18:35.200]  以色列人對聖殿對於獻祭
[00:18:35.200 --> 00:18:37.500]  他們的重視是因為他們認同
[00:18:37.500 --> 00:18:40.500]  這是敬拜神的唯一的方法
[00:18:40.500 --> 00:18:51.000]  (法文翻譯)
[00:18:51.000 --> 00:18:52.620]  因此在聖經裏面記載到
[00:18:52.620 --> 00:18:53.920]  這班人就很緊張
[00:18:53.920 --> 00:18:56.820]  (法文翻譯)
[00:18:56.820 --> 00:18:59.680]  他們就唯有找回他們當時的領袖
[00:18:59.680 --> 00:19:02.560]  (法文翻譯)
[00:19:02.560 --> 00:19:04.360]  帶領他們回去的人
[00:19:04.360 --> 00:19:07.860]  (法文翻譯)
[00:19:07.860 --> 00:19:10.200]  包括耶穌
[00:19:10.200 --> 00:19:11.700]  (法文翻譯)
[00:19:11.700 --> 00:19:14.300]  還有當祭司的那班兄弟
[00:19:14.300 --> 00:19:15.340]  (法文翻譯)
[00:19:15.340 --> 00:19:18.380]  還有當時帶隊回去的
[00:19:18.380 --> 00:19:21.140]  索羅巴伯和他的兄弟
[00:19:21.140 --> 00:19:24.220]  (法文翻譯)
[00:19:24.220 --> 00:19:26.620]  就合手合腳
[00:19:26.620 --> 00:19:28.380]  (法文翻譯)
[00:19:28.380 --> 00:19:32.720]  一起興建上帝的獻祭壇
[00:19:32.720 --> 00:19:38.360]  (法文翻譯)
[00:19:38.360 --> 00:19:39.860]  我讀到這裏就想起
[00:19:39.860 --> 00:19:43.160]  我看回我們教會
[00:19:43.160 --> 00:19:46.540]  去建堂的時候那幅圖畫的照片
[00:19:46.540 --> 00:19:52.640]  (法文翻譯)
[00:19:52.640 --> 00:19:53.640]  你有沒有看過?
[00:19:53.640 --> 00:19:55.780]  (法文翻譯)
[00:19:55.780 --> 00:19:57.420]  看過你記不記得有一幅
[00:19:57.420 --> 00:19:58.880]  其中很深刻的?
[00:19:58.880 --> 00:20:02.820]  (法文翻譯)
[00:20:02.820 --> 00:20:04.820]  我看就不是在甚麼相片補到
[00:20:04.820 --> 00:20:06.880]  是在相網查到出來的
[00:20:06.880 --> 00:20:13.700]  (法文翻譯)
[00:20:13.700 --> 00:20:15.300]  其中一幅圖就說
[00:20:15.300 --> 00:20:18.540]  弟兄姊妹合手合腳去撿石頭
[00:20:18.540 --> 00:20:19.840]  拿走它
[00:20:19.840 --> 00:20:24.540]  (法文翻譯)
[00:20:24.540 --> 00:20:29.180]  (法文翻譯)
[00:20:29.180 --> 00:20:32.120]  希望工程建築的時候
[00:20:32.120 --> 00:20:33.920]  能夠更有效率
[00:20:33.920 --> 00:20:37.020]  (法文翻譯)
[00:20:37.020 --> 00:20:38.820]  我們看見這一段聖經
[00:20:38.820 --> 00:20:40.960]  他們就興建一些東西出來
[00:20:40.960 --> 00:20:47.100]  (法文翻譯)
[00:20:47.100 --> 00:20:48.800]  和昔日我們興建堂的時候
[00:20:48.800 --> 00:20:51.600]  一起為了興建堂去努力很類似
[00:20:51.600 --> 00:20:58.480]  (法文翻譯)
[00:20:58.480 --> 00:20:59.580]  但是在這裡告訴我們
[00:20:59.580 --> 00:21:00.380]  當他們興建的時候
[00:21:00.380 --> 00:21:02.580]  興建了祭壇之後呢
[00:21:02.580 --> 00:21:06.720]  (法文翻譯)
[00:21:06.720 --> 00:21:07.920]  就很害怕
[00:21:07.920 --> 00:21:09.060]  (法文翻譯)
[00:21:09.060 --> 00:21:10.420]  害怕甚麼呢
[00:21:10.420 --> 00:21:11.420]  (法文翻譯)
[00:21:11.420 --> 00:21:13.120]  聖經沒有詳細記載
[00:21:13.120 --> 00:21:15.820]  (法文翻譯)
[00:21:15.820 --> 00:21:19.100]  不過有很多不同的聖經的研究就這樣說
[00:21:19.100 --> 00:21:22.460]  (法文翻譯)
[00:21:22.460 --> 00:21:26.840]  因為當時他們都是從外地回來以色列地
[00:21:26.840 --> 00:21:30.480]  (法文翻譯)
[00:21:30.480 --> 00:21:32.980]  當時以色列地已經住了不同的人
[00:21:32.980 --> 00:21:36.820]  (法文翻譯)
[00:21:36.820 --> 00:21:40.880]  有些可能是猶太人
[00:21:40.880 --> 00:21:42.880]  有些甚至可能是外邦人
[00:21:42.880 --> 00:21:47.120]  (法文翻譯)
[00:21:47.120 --> 00:21:50.020]  外邦人就覺得你們搞這麼多事
[00:21:50.020 --> 00:21:52.720]  肯定是有些甚麼詭計
[00:21:52.720 --> 00:22:01.460]  (法文翻譯)
[00:22:01.460 --> 00:22:02.340]  但是有些人就說
[00:22:02.340 --> 00:22:05.380]  可能自己的猶太人都不喜歡他們回來
[00:22:05.380 --> 00:22:11.040]  (法文翻譯)
[00:22:11.040 --> 00:22:13.140]  這種心態就是怎樣
[00:22:13.140 --> 00:22:14.280]  因為怕他們回來
[00:22:14.280 --> 00:22:19.120]  又有些甚麼事可能從我們捱辛苦之後拿走了
[00:22:19.120 --> 00:22:26.480]  (法文翻譯)
[00:22:26.480 --> 00:22:28.760]  所以他們不做其他事
[00:22:28.760 --> 00:22:32.000]  (法文翻譯)
[00:22:32.000 --> 00:22:34.640]  首先只是做一件事
[00:22:34.640 --> 00:22:37.040]  (法文翻譯)
[00:22:37.040 --> 00:22:40.540]  就是建好這個祭壇
[00:22:40.540 --> 00:22:43.080]  (法文翻譯)
[00:22:43.080 --> 00:22:46.020]  然後聖經告訴我們他們在上面怎樣
[00:22:46.020 --> 00:22:47.620]  開始去獻祭
[00:22:47.620 --> 00:22:51.180]  (法文翻譯)
[00:22:51.180 --> 00:22:52.120]  他們獻祭
[00:22:52.120 --> 00:22:54.920]  為甚麼要用獻祭為他們第一樣功夫呢
[00:22:54.920 --> 00:22:56.920]  (法文翻譯)
[00:22:56.920 --> 00:22:58.920]  因為是要表示出
[00:22:58.920 --> 00:23:01.020]  (法文翻譯)
[00:23:01.020 --> 00:23:02.660]  他們回來的時候
[00:23:02.660 --> 00:23:07.100]  是跟他們有一個共同的同心的地方
[00:23:07.100 --> 00:23:12.000]  (法文翻譯)
[00:23:12.000 --> 00:23:15.600]  就是遵照上帝的說話
[00:23:15.600 --> 00:23:17.980]  (法文翻譯)
