
[00:00:00.000 --> 00:00:01.420]  各位電影節目的早晨
[00:03:29.660 --> 00:03:31.660]  你再這樣就做乞丐了
[00:03:31.660 --> 00:03:34.900]  我不知道你有沒有聽過這些
[00:03:34.900 --> 00:03:35.900]  是不是很熟悉
[00:03:35.900 --> 00:03:39.380]  很多時候在我們成長的過程裡面
[00:03:39.380 --> 00:03:41.060]  很多負面的事情
[00:03:41.060 --> 00:03:43.100]  一直隨著我們的長大
[00:03:43.100 --> 00:03:44.620]  在我們的思想裡面
[00:03:44.620 --> 00:03:46.100]  一直侵蝕著我們
[00:03:46.100 --> 00:03:47.540]  以致我們長大的時候
[00:03:47.540 --> 00:03:48.340]  有時候我們會覺得
[00:03:48.340 --> 00:03:49.140]  是的
[00:03:49.140 --> 00:03:50.260]  我是什麼呢?
[00:03:50.260 --> 00:03:52.140]  當挫敗來臨的時候
[00:03:52.140 --> 00:03:53.940]  或者當這些衝擊我們的時候
[00:03:53.940 --> 00:03:54.540]  我們會想
[00:03:54.540 --> 00:03:55.340]  是的
[00:03:55.340 --> 00:03:56.340]  我是什麼呢?
[00:03:56.340 --> 00:03:58.980]  有時候我們覺得算了
[00:03:58.980 --> 00:04:00.980]  既然每個人都這樣看我的時候
[00:04:00.980 --> 00:04:01.980]  既然我是這樣的話
[00:04:01.980 --> 00:04:02.780]  就罷了
[00:04:02.780 --> 00:04:04.180]  就任由它吧
[00:04:04.180 --> 00:04:06.660]  聖經不是這樣教導我們的
[00:04:06.660 --> 00:04:08.860]  聖經教導我們的時候就是說
[00:04:08.860 --> 00:04:10.100]  我們要愛我們自己
[00:04:10.100 --> 00:04:11.340]  什麼叫愛我自己呢?
[00:04:11.340 --> 00:04:12.780]  就是我們要在神的面前
[00:04:12.780 --> 00:04:13.820]  用神的眼光
[00:04:13.820 --> 00:04:14.980]  用神的角度
[00:04:14.980 --> 00:04:17.060]  去認識我們自己
[00:04:17.060 --> 00:04:20.020]  這個我講的就是對自己重新的認識
[00:04:20.020 --> 00:04:21.660]  以及建立一個自信
[00:04:21.660 --> 00:04:24.380]  是豐盛人生七大要求裡面其中的一個
[00:04:24.380 --> 00:04:26.340]  這個是第三個我們要記得的
[00:04:26.340 --> 00:04:27.620]  它帶給你什麼呢?
[00:04:27.620 --> 00:04:28.700]  快樂的生活
[00:04:28.700 --> 00:04:29.940]  美滿的愛情
[00:04:29.940 --> 00:04:31.820]  幫助你達成你所做的
[00:04:31.820 --> 00:04:33.580]  想做的一些事情
[00:04:33.580 --> 00:04:36.020]  在我做家庭的個案裡面
[00:04:36.020 --> 00:04:37.820]  很多時候我會發現到一樣東西
[00:04:37.820 --> 00:04:40.660]  就是為什麼家庭裡面會產生一些問題呢?
[00:04:40.660 --> 00:04:41.900]  我們先不要說小孩子
[00:04:41.900 --> 00:04:43.140]  我們說夫婦之間
[00:04:43.140 --> 00:04:44.500]  為什麼他們會產生問題呢?
[00:04:44.500 --> 00:04:45.940]  因為他們不懂得
[00:04:45.940 --> 00:04:48.420]  怎麼樣自己愛自己
[00:04:49.140 --> 00:04:52.060]  所以他不懂得去愛他隔壁的那個
[00:04:52.060 --> 00:04:54.180]  很多時候你說不是的
[00:04:54.180 --> 00:04:55.380]  已經結婚了
[00:04:55.380 --> 00:04:56.620]  應該是好的了
[00:04:56.620 --> 00:04:58.540]  應該認識的了
[00:04:58.540 --> 00:05:00.540]  應該很愛對方的了
[00:05:00.540 --> 00:05:02.980]  但是可惜很多時候我看到一個個案裡面
[00:05:02.980 --> 00:05:04.660]  就是我發現到原來
[00:05:04.660 --> 00:05:07.820]  那個問題其中一個就是一個不懂得愛自己
[00:05:07.820 --> 00:05:10.220]  所以才不懂得愛他身邊的人
[00:05:10.220 --> 00:05:12.260]  所以今天我們要學的
[00:05:12.260 --> 00:05:13.300]  這是第三個要求
[00:05:13.300 --> 00:05:14.980]  如果你想豐盛的生命
[00:05:14.980 --> 00:05:17.300]  如果你想神給你豐盛的生命的時候
[00:05:17.300 --> 00:05:20.100]  你必須學懂去愛自己
[00:05:20.100 --> 00:05:22.180]  記得學懂愛自己
[00:05:22.180 --> 00:05:24.740]  不是等於自把自為
[00:05:24.740 --> 00:05:27.740]  或者不是等於我一個的自戀
[00:05:27.740 --> 00:05:28.900]  不是
[00:05:28.900 --> 00:05:29.700]  是分別
[00:05:29.700 --> 00:05:31.300]  愛自己
[00:05:31.300 --> 00:05:33.060]  不是自戀狂
[00:05:33.060 --> 00:05:35.100]  記清楚
[00:05:35.100 --> 00:05:36.260]  愛自己
[00:05:36.260 --> 00:05:37.580]  不是自戀狂
[00:05:37.580 --> 00:05:39.380]  希臘有一個神話
[00:05:39.380 --> 00:05:40.780]  那個神話就是神仙
[00:05:40.780 --> 00:05:42.460]  那個神仙是一個自戀
[00:05:42.460 --> 00:05:44.140]  我不知道大家是否記得了
[00:05:44.140 --> 00:05:45.900]  什麼是自戀呢?
[00:05:45.900 --> 00:05:47.740]  就是什麼都要在自己那裡
[00:05:47.740 --> 00:05:48.940]  什麼都要看著自己
[00:05:48.940 --> 00:05:50.220]  什麼都要別人遷就自己
[00:05:50.220 --> 00:05:51.180]  什麼都要遷就自己
[00:05:51.180 --> 00:05:52.260]  什麼都是自己先
[00:05:52.260 --> 00:05:54.220]  完全不理別人的感受
[00:05:54.220 --> 00:05:55.660]  完全不理其他的人
[00:05:55.660 --> 00:05:56.980]  什麼都是滿足了自己
[00:05:56.980 --> 00:05:57.860]  這就是自戀
[00:05:57.860 --> 00:05:59.220]  所以
[00:05:59.220 --> 00:06:03.340]  那個就師就變成了一堆水仙花插在水旁
[00:06:03.340 --> 00:06:06.820]  每天都可以在河裡面看到自己的樣子
[00:06:06.820 --> 00:06:08.220]  OK
[00:06:08.220 --> 00:06:11.020]  這就是自戀狂的一個名詞
[00:06:11.020 --> 00:06:13.340]  就是我們心理學裡面
[00:06:13.340 --> 00:06:16.780]  自戀狂就是用了這個希臘神的名字
[00:06:16.780 --> 00:06:18.260]  來做的自戀狂
[00:06:18.260 --> 00:06:19.900]  我們說自愛
[00:06:19.900 --> 00:06:20.980]  不是自戀
[00:06:20.980 --> 00:06:23.060]  今天我們在這裡要學的
[00:06:23.060 --> 00:06:24.820]  就是如何從神的眼光
[00:06:24.820 --> 00:06:27.860]  從神的角度來看我們自己
[00:06:27.860 --> 00:06:30.500]  以致我們能夠建立我們的自信
[00:06:30.500 --> 00:06:31.900]  我們的自尊
[00:06:31.900 --> 00:06:34.220]  而學會如何愛我們自己
[00:06:34.220 --> 00:06:36.340]  這個我們很重要的一點就是
[00:06:36.340 --> 00:06:37.860]  不是從什麼其他的角度
[00:06:37.860 --> 00:06:39.700]  因為我們從人的角度來看的時候
[00:06:39.700 --> 00:06:40.620]  你會失敗的
[00:06:40.620 --> 00:06:42.580]  剛才我說當你長大的時候
[00:06:42.580 --> 00:06:44.060]  如果你從爸爸媽媽的角度
[00:06:44.060 --> 00:06:45.860]  有時爸爸媽媽的角度裡面
[00:06:45.860 --> 00:06:47.180]  都會使我們失敗
[00:06:47.180 --> 00:06:47.700]  為什麼呢?
[00:06:47.700 --> 00:06:48.980]  因為他們的話語
[00:06:48.980 --> 00:06:50.020]  可能他們的生氣
[00:06:50.020 --> 00:06:53.420]  可能他們出來的一些不好的批評
[00:06:53.420 --> 00:06:55.140]  都會使我們失敗的
[00:06:55.140 --> 00:06:55.780]  剛才我說
[00:06:55.780 --> 00:06:57.380]  生個叉燒佬就生你
[00:06:57.380 --> 00:06:58.380]  是不是?
[00:06:58.380 --> 00:07:00.780]  我經常都跟你們說不要這麼說
[00:07:00.780 --> 00:07:02.540]  如果你生叉燒
[00:07:02.540 --> 00:07:03.460]  那你是什麼呢?
[00:07:03.460 --> 00:07:05.980]  是不是?
[00:07:05.980 --> 00:07:07.940]  所以其實就是轉頭罵自己而已
[00:07:07.940 --> 00:07:09.060]  所以不要說
[00:07:09.060 --> 00:07:10.860]  不要罵你生個叉燒佬就生你
[00:07:10.860 --> 00:07:11.620]  不要這麼說
[00:07:11.620 --> 00:07:13.380]  不然的話你就自己罵自己而已
[00:07:13.380 --> 00:07:15.380]  很多時候我們發覺到一件事
[00:07:15.380 --> 00:07:15.940]  真的
[00:07:15.940 --> 00:07:18.740]  很多時候人在長大過程裡面
[00:07:18.740 --> 00:07:20.380]  一直看著別人
[00:07:20.380 --> 00:07:21.820]  他看著別人的時候
[00:07:21.820 --> 00:07:22.820]  可能會失敗
[00:07:22.820 --> 00:07:23.780]  可能會失望
[00:07:23.780 --> 00:07:24.660]  為什麼呢?
[00:07:24.660 --> 00:07:26.900]  從人裡面能不能拿到自尊
[00:07:26.900 --> 00:07:29.740]  從人裡面能不能學到自愛
[00:07:29.740 --> 00:07:32.220]  能不能學到真正的愛呢?
[00:07:32.220 --> 00:07:33.220]  愛自己呢?
[00:07:33.220 --> 00:07:33.940]  是很難的
[00:07:33.940 --> 00:07:35.300]  很多時候是學不到的
[00:07:35.300 --> 00:07:39.060]  我記得很多時候在美國教會裡面
[00:07:39.060 --> 00:07:40.740]  很多弟兄姐妹看著那位牧師
[00:07:40.740 --> 00:07:41.860]  說很愛那位牧師
[00:07:41.860 --> 00:07:42.740]  說跟著他
[00:07:42.740 --> 00:07:44.380]  但是那位牧師一跌下來的時候
[00:07:44.380 --> 00:07:45.140]  就倒下了
[00:07:45.140 --> 00:07:48.020]  所以今天我們不是看著別人
[00:07:48.020 --> 00:07:49.700]  去學怎麼愛我們自己
[00:07:49.700 --> 00:07:50.820]  而是看著神
[00:07:50.820 --> 00:07:52.420]  從神的角度裡面
[00:07:52.420 --> 00:07:53.300]  來看一下
[00:07:53.300 --> 00:07:55.140]  怎樣來愛我們自己
[00:07:55.140 --> 00:07:56.420]  學習
[00:07:56.420 --> 00:07:58.980]  將我們自己的自信
[00:07:58.980 --> 00:08:00.220]  將我們的自尊
[00:08:00.220 --> 00:08:02.540]  在神裡面重新的提升
[00:08:02.540 --> 00:08:04.100]  重新的建立
[00:08:04.100 --> 00:08:05.780]  無論怎樣過去了
[00:08:05.780 --> 00:08:07.540]  過去了別人怎麼踩你
[00:08:07.540 --> 00:08:08.660]  或者怎麼看你
[00:08:08.660 --> 00:08:09.700]  怎麼說你
[00:08:09.700 --> 00:08:10.700]  你怎麼看自己
[00:08:10.700 --> 00:08:12.660]  你怎麼不喜歡自己
[00:08:12.660 --> 00:08:14.460]  很多時候很多年輕人長大的時候
[00:08:14.460 --> 00:08:15.380]  一直到現在的時候
[00:08:15.380 --> 00:08:16.460]  很多時候他們覺得一件事
[00:08:16.460 --> 00:08:17.540]  我不喜歡我自己
[00:08:17.540 --> 00:08:18.700]  因為我太胖
[00:08:18.700 --> 00:08:20.460]  或者我不喜歡自己
[00:08:20.460 --> 00:08:21.740]  為什麼我的眼睛長得這麼近
[00:08:21.740 --> 00:08:22.740]  OK
[00:08:22.740 --> 00:08:23.500]  我不喜歡自己
[00:08:23.500 --> 00:08:24.940]  為什麼我的眉毛會是這樣
[00:08:24.940 --> 00:08:26.700]  我不知道你有沒有看電視
[00:08:26.700 --> 00:08:28.500]  改眉改運
[00:08:28.500 --> 00:08:30.060]  現在很流行的
[00:08:30.060 --> 00:08:33.060]  就是找一些人去替你剃眉
[00:08:33.060 --> 00:08:35.260]  剃完之後就改運了
[00:08:35.260 --> 00:08:37.100]  又是這樣
[00:08:37.100 --> 00:08:37.740]  外面很多人
[00:08:37.740 --> 00:08:38.300]  為什麼呢?
[00:08:38.300 --> 00:08:39.780]  因為他不喜歡他自己
[00:08:39.780 --> 00:08:41.940]  他覺得我這樣
[00:08:41.940 --> 00:08:42.740]  這樣不漂亮
[00:08:42.740 --> 00:08:43.980]  或者我這樣不好運
[00:08:43.980 --> 00:08:45.020]  所以我就會改
[00:08:45.020 --> 00:08:46.820]  這個是不是叫愛自己
[00:08:46.820 --> 00:08:47.620]  這個不是叫愛自己
[00:08:47.620 --> 00:08:48.700]  這個是自己騙自己
[00:08:48.700 --> 00:08:50.620]  明白嗎?
[00:08:50.620 --> 00:08:53.060]  我們在神裡面不是這樣的
[00:08:53.060 --> 00:08:55.180]  我們在神裡面長大的時候
[00:08:55.180 --> 00:08:56.180]  可能我們有很多
[00:08:56.180 --> 00:08:58.180]  在別人給我們的媒介
[00:08:58.180 --> 00:08:58.820]  給我們的
[00:08:58.820 --> 00:09:00.940]  就叫做你太肥
[00:09:00.940 --> 00:09:01.700]  OK
[00:09:01.700 --> 00:09:03.100]  什麼叫肥呢?
[00:09:03.100 --> 00:09:04.140]  什麼叫瘦呢?
[00:09:04.140 --> 00:09:04.860]  很多時候
[00:09:04.860 --> 00:09:06.500]  瘦你永遠沒有標準的
[00:09:07.220 --> 00:09:08.740]  就算你多瘦
[00:09:08.740 --> 00:09:10.060]  別人都會說你肥
[00:09:10.060 --> 00:09:12.260]  你信不信呢?
[00:09:12.260 --> 00:09:13.980]  信了是不是?
[00:09:13.980 --> 00:09:14.900]  你多瘦
[00:09:14.900 --> 00:09:16.100]  別人都會說你肥
[00:09:16.100 --> 00:09:18.300]  是不是?
[00:09:18.300 --> 00:09:19.540]  所以很多時候你會發覺
[00:09:19.540 --> 00:09:21.980]  什麼是從人的眼光
[00:09:21.980 --> 00:09:23.460]  來看自己呢?
[00:09:23.460 --> 00:09:25.500]  記得我說了一句話
[00:09:25.500 --> 00:09:26.420]  記得
[00:09:26.420 --> 00:09:29.580]  就是為什麼要因為別人
[00:09:29.580 --> 00:09:30.780]  而導致你病
[00:09:30.780 --> 00:09:34.020]  為什麼要因為別人
[00:09:34.020 --> 00:09:35.180]  而導致你病呢?
[00:09:35.180 --> 00:09:36.260]  很多時候我發覺
[00:09:36.260 --> 00:09:38.220]  在我來找我的病人的時候
[00:09:38.220 --> 00:09:40.460]  很多都是因為別人而導致他們病
[00:09:40.460 --> 00:09:41.140]  為什麼呢?
[00:09:41.140 --> 00:09:42.540]  因為別人這樣說
[00:09:42.540 --> 00:09:43.620]  哦
[00:09:43.620 --> 00:09:44.820]  我不是這樣
[00:09:44.820 --> 00:09:45.980]  別人這樣說
[00:09:45.980 --> 00:09:46.980]  我回答不了
[00:09:46.980 --> 00:09:47.780]  別人這樣說
[00:09:47.780 --> 00:09:48.740]  我不行
[00:09:48.740 --> 00:09:50.580]  他的自信
[00:09:50.580 --> 00:09:51.940]  他的自尊
[00:09:51.940 --> 00:09:52.940]  自我
[00:09:52.940 --> 00:09:54.460]  對自己的愛
[00:09:54.460 --> 00:09:55.780]  是完全學不到的
[00:09:55.780 --> 00:09:57.020]  所以別人說這件事
[00:09:57.020 --> 00:09:57.580]  他就說
[00:09:57.580 --> 00:09:57.980]  是啊
[00:09:57.980 --> 00:09:59.300]  說他為什麼這樣
[00:09:59.300 --> 00:10:00.060]  為什麼這樣
[00:10:00.060 --> 00:10:01.820]  為什麼我不可以他們的標準
[00:10:01.820 --> 00:10:02.420]  為什麼不行
[00:10:02.420 --> 00:10:04.980]  導致自己整個人都亂七八糟
[00:10:04.980 --> 00:10:05.860]  然後就病了
[00:10:06.740 --> 00:10:07.660]  所以我經常都說
[00:10:07.660 --> 00:10:08.900]  為什麼要因為別人
[00:10:08.900 --> 00:10:10.100]  而導致你病呢?
[00:10:10.100 --> 00:10:11.100]  今天留意
[00:10:11.100 --> 00:10:13.300]  我們不是要別人導致我們病
[00:10:13.300 --> 00:10:13.820]  不是這樣的
[00:10:13.820 --> 00:10:14.620]  這樣是不值得的
[00:10:14.620 --> 00:10:16.020]  別人跟你說
[00:10:16.020 --> 00:10:17.620]  然後別人給了別人準則
[00:10:17.620 --> 00:10:19.100]  社會給了準則
[00:10:19.100 --> 00:10:20.660]  或者媒介給了準則
[00:10:20.660 --> 00:10:21.500]  你就要去跟
[00:10:21.500 --> 00:10:23.180]  跟不上的時候你就不開心
[00:10:23.180 --> 00:10:24.420]  不開心的時候你就抑鬱
[00:10:24.420 --> 00:10:25.420]  抑鬱的時候就病了
[00:10:25.420 --> 00:10:27.420]  病了的時候你就要拿錢去看醫生了
[00:10:27.420 --> 00:10:29.340]  或者看我了
[00:10:29.340 --> 00:10:31.460]  是不是?
[00:10:31.460 --> 00:10:33.740]  然後別人在外面就嘰嘰笑了
[00:10:33.740 --> 00:10:34.460]  OK?
[00:10:35.060 --> 00:10:36.700]  那是不是叫做自愛呢?
[00:10:36.700 --> 00:10:38.020]  那是不是叫做真愛呢?
[00:10:38.020 --> 00:10:39.540]  是不是叫做尊重自己呢?
[00:10:39.540 --> 00:10:41.580]  是不是叫做學會怎麼去欣賞自己呢?
[00:10:41.580 --> 00:10:42.180]  不是
[00:10:42.180 --> 00:10:43.860]  你是亂七八糟的
[00:10:43.860 --> 00:10:46.300]  所以我們用神的眼光
[00:10:46.300 --> 00:10:50.180]  用神的眼光
[00:10:50.180 --> 00:10:51.620]  來學習一下
[00:10:51.620 --> 00:10:53.140]  神怎麼看我們
[00:10:53.140 --> 00:10:55.620]  我們建立我們在神裡面的自信
[00:10:55.620 --> 00:10:56.260]  OK?
[00:10:56.260 --> 00:10:57.820]  讓我們在神的面前
[00:10:57.820 --> 00:10:59.540]  能夠站出來
[00:10:59.540 --> 00:11:00.620]  無論別人怎麼說
[00:11:00.620 --> 00:11:01.180]  記得
[00:11:01.180 --> 00:11:04.140]  我們不是說我們不去理會別人
[00:11:04.340 --> 00:11:05.460]  不是這個意思
[00:11:05.460 --> 00:11:05.980]  而是說
[00:11:05.980 --> 00:11:07.060]  如果我們在神的面前
[00:11:07.060 --> 00:11:07.900]  我們知道
[00:11:07.900 --> 00:11:10.700]  我們自己的位置
[00:11:10.700 --> 00:11:12.020]  以及神怎麼愛我們
[00:11:12.020 --> 00:11:13.740]  而我們的自信建立起來的時候
[00:11:13.740 --> 00:11:14.740]  我們的自尊
[00:11:14.740 --> 00:11:15.900]  我們的自愛
[00:11:15.900 --> 00:11:17.140]  我們就能夠建立我們
[00:11:17.140 --> 00:11:18.460]  在別人的面前站出來
[00:11:18.460 --> 00:11:20.700]  由於
[00:11:20.700 --> 00:11:22.620]  神愛我們的緣故
[00:11:22.620 --> 00:11:25.220]  由於神在我們的生命裡面
[00:11:25.220 --> 00:11:27.100]  去模造我們的緣故
[00:11:27.100 --> 00:11:28.940]  我們會越來越變得好
[00:11:28.940 --> 00:11:31.180]  越來越變得帥哥帥妹
[00:11:31.180 --> 00:11:33.420]  越來越變得親近耶穌
[00:11:33.620 --> 00:11:35.180]  更像我們的主
[00:11:35.180 --> 00:11:36.180]  在聖經裡面
[00:11:36.180 --> 00:11:37.940]  《河西亞書》第二章第十九節
[00:11:37.940 --> 00:11:40.340]  耶和華臣這麼說
[00:11:40.340 --> 00:11:43.780]  「我必聘你永遠歸我為妻
[00:11:43.780 --> 00:11:48.540]  以仁義、公平、慈愛、憐憫
[00:11:48.540 --> 00:11:50.220]  聘你歸我」
[00:11:50.220 --> 00:11:51.820]  在這裡我們看到一件事
[00:11:51.820 --> 00:11:52.300]  就是說
[00:11:52.300 --> 00:11:53.140]  原來
[00:11:53.140 --> 00:11:54.460]  我們的耶和華臣
[00:11:54.460 --> 00:11:56.060]  他是將我們
[00:11:56.060 --> 00:11:57.380]  成為一對新婦一樣
[00:11:57.380 --> 00:11:59.620]  來聘我們成為他的妻子
[00:11:59.620 --> 00:12:02.940]  以仁愛、公義、慈愛、憐憫
[00:12:02.940 --> 00:12:03.940]  在我們的裡面
[00:12:03.940 --> 00:12:04.980]  來聘我們
[00:12:04.980 --> 00:12:06.020]  聘的意思就是說
[00:12:06.020 --> 00:12:07.780]  他要來選擇我們
[00:12:07.780 --> 00:12:09.660]  讓我們回來
[00:12:09.660 --> 00:12:11.340]  選擇了我們在他裡面
[00:12:11.340 --> 00:12:13.100]  所以今天突然之間
[00:12:13.100 --> 00:12:13.860]  你
[00:12:13.860 --> 00:12:15.500]  怎麼看你自己呢
[00:12:15.500 --> 00:12:17.260]  聖經裡面說
[00:12:17.260 --> 00:12:18.980]  我們是基督的新婦
[00:12:18.980 --> 00:12:20.460]  OK
[00:12:20.460 --> 00:12:21.420]  我們是基督的新婦
[00:12:21.420 --> 00:12:21.900]  意思就是
[00:12:21.900 --> 00:12:22.980]  我們是基督裡面
[00:12:22.980 --> 00:12:24.740]  基督是愛我們的
[00:12:24.740 --> 00:12:26.460]  是歸眾我們的
[00:12:26.460 --> 00:12:28.580]  但是我們怎麼看我們自己呢
[00:12:28.580 --> 00:12:30.380]  我們是不是仍然用一個眼光
[00:12:30.380 --> 00:12:31.380]  就是說我不行的
[00:12:31.380 --> 00:12:32.420]  我是爛泥來的
[00:12:32.420 --> 00:12:33.780]  我爛泥褲不想穿的
[00:12:33.780 --> 00:12:35.020]  我是叉燒來的
[00:12:35.020 --> 00:12:36.300]  OK
[00:12:36.300 --> 00:12:37.180]  還是豬扒呢
[00:12:37.180 --> 00:12:37.940]  我不知道
[00:12:37.940 --> 00:12:39.580]  OK
[00:12:39.580 --> 00:12:41.540]  說到這一點
[00:12:41.540 --> 00:12:42.700]  我覺得很好笑的
[00:12:42.700 --> 00:12:45.100]  我以前在美國的時候
