
[00:00:00.000 --> 00:00:04.740]  不知大家平時有沒有聽下時下的流行曲呢?
[00:05:19.240 --> 00:05:23.840]  咁呢個雅閣嘅仔猶大呢就係門徒嚟㗎
[00:05:23.840 --> 00:05:25.560]  咁即係佢自己唔係門徒啦
[00:05:25.560 --> 00:05:29.520]  咁呢個猶大又唔係出賣主嗰個猶大嚟㗎
[00:05:29.520 --> 00:05:32.760]  咁呢個雅閣同樣都只係喺呢度出現過㗎咋
[00:05:32.760 --> 00:05:35.920]  咁呢兩個人呢就係直直無名㗎
[00:05:35.920 --> 00:05:39.800]  咁咪應該呢佢哋就唔係雅閣書嘅作者
[00:05:39.800 --> 00:05:43.800]  咁呀三個都直直無名喎
[00:05:43.800 --> 00:05:46.520]  咁跟住呢個雅閣呢就出名啲啦
[00:05:46.520 --> 00:05:50.360]  呢個雅閣呢同約翰呢就係兩兄弟嚟㗎
[00:05:50.360 --> 00:05:51.920]  佢係哥哥
[00:05:51.920 --> 00:05:55.080]  咁佢兩兄弟呢就經常呢同彼得
[00:05:55.080 --> 00:05:58.480]  三個人呢就跟住耶穌出出入入
[00:05:58.480 --> 00:06:03.480]  咁就係耶穌呢最親密嗰三個嘅門徒嘅其中之一
[00:06:03.480 --> 00:06:07.120]  咁呢一個嘅雅閣呢就
[00:06:07.120 --> 00:06:08.560]  佢係點死㗎呢?
[00:06:08.560 --> 00:06:11.080]  大家知唔知呀?
[00:06:11.080 --> 00:06:14.760]  佢係呢希律王呢用刀呢殺死㗎
[00:06:14.760 --> 00:06:16.440]  即係佢係殉道
[00:06:16.440 --> 00:06:18.400]  佢仲係喺門徒裏面呢
[00:06:18.400 --> 00:06:21.840]  咁多個門徒裏面第一個殉道嘅門徒
[00:06:21.840 --> 00:06:23.520]  咁佢係唔係呢?
[00:06:23.520 --> 00:06:24.680]  點解唔係呢?
[00:06:24.680 --> 00:06:26.360]  死得早囉
[00:06:26.360 --> 00:06:31.000]  死得太早咁應該都唔係寫雅閣書嘅作者
[00:06:31.000 --> 00:06:33.600]  仲有一個雅閣係邊個?
[00:06:33.600 --> 00:06:36.560]  耶穌嘅弟弟雅閣
[00:06:36.560 --> 00:06:40.800]  咁呢個耶穌嘅弟弟雅閣呢就係當時初期教會
[00:06:40.800 --> 00:06:42.760]  嘅教會領袖嚟㗎
[00:06:42.760 --> 00:06:45.000]  耶路撒冷教會嘅領袖
[00:06:45.000 --> 00:06:48.000]  喺《仕逃行傳》第十五章嗰度呢記載
[00:06:48.000 --> 00:06:51.160]  當時曾經開過一個耶路撒冷大會
[00:06:51.160 --> 00:06:55.080]  嚟到去處理一啲爭議嘅問題
[00:06:55.080 --> 00:06:56.320]  而當時呢
[00:06:56.320 --> 00:06:57.600]  呢個雅閣呢
[00:06:57.600 --> 00:07:01.600]  就係曾經呢一錘定音嘅
[00:07:01.600 --> 00:07:02.480]  咁呢
[00:07:02.480 --> 00:07:05.480]  應該一般都相信呢係呢一位嘅雅閣
[00:07:05.480 --> 00:07:09.320]  耶穌嘅弟弟雅閣呢係雅閣書嘅作者
[00:07:09.320 --> 00:07:12.240]  咁大家又知唔知佢點死㗎?
[00:07:12.240 --> 00:07:15.360]  根據猶太史學家嘅記載呢
[00:07:15.360 --> 00:07:18.200]  佢呢係同當時一啲宗教領袖
[00:07:18.200 --> 00:07:21.200]  大家呢喺度辯論信仰嘅問題
[00:07:21.200 --> 00:07:23.600]  咁呢嗰啲嘅領袖呢就叫佢呢
[00:07:23.600 --> 00:07:26.120]  要當眾呢去否認耶穌
[00:07:26.120 --> 00:07:28.480]  同埋呢去咒助耶穌
[00:07:28.480 --> 00:07:31.360]  咁當時雅閣呢就唔肯
[00:07:31.360 --> 00:07:34.000]  唔單止呢佢認耶穌做主
[00:07:34.000 --> 00:07:37.600]  仲當眾嘅嚟到去讚美耶穌
[00:07:37.600 --> 00:07:38.680]  就係咁呢
[00:07:38.680 --> 00:07:42.200]  佢呢畀人呢喺聖殿頂嗰度
[00:07:42.200 --> 00:07:44.120]  推落去
[00:07:44.120 --> 00:07:45.720]  唔死得
[00:07:45.720 --> 00:07:48.720]  然之後用石頭掟佢
[00:07:48.720 --> 00:07:49.520]  都唔死
[00:07:49.520 --> 00:07:50.360]  最後呢
[00:07:50.360 --> 00:07:57.880]  係畀人間生用棍呢係嘔死㗎
[00:07:57.880 --> 00:08:01.080]  剛才即係我哋講五個雅閣
[00:08:01.080 --> 00:08:03.640]  三個就直直無名㗎
[00:08:03.640 --> 00:08:05.240]  咁就唔知佢點死
[00:08:05.240 --> 00:08:06.760]  因為都冇記載
[00:08:06.760 --> 00:08:09.760]  咁剩低嗰兩個雅閣呢都係殉道
[00:08:09.760 --> 00:08:12.840]  即係呢為信仰嘅緣故呢
[00:08:12.840 --> 00:08:16.280]  而死嘅犧牲㗎
[00:08:16.280 --> 00:08:17.920]  咁由此可見呢
[00:08:17.920 --> 00:08:19.720]  當時啲人信耶穌呢
[00:08:19.720 --> 00:08:24.480]  就唔係呢食飯飲茶咁簡單一件事
[00:08:24.480 --> 00:08:28.520]  係佢哋會面對呢信仰上好多嘅逼迫㗎
[00:08:28.520 --> 00:08:32.240]  佢哋呢會真係有殺身之禍㗎
[00:08:32.240 --> 00:08:33.400]  咁呢
[00:08:33.400 --> 00:08:36.160]  當時我哋可以想像
[00:08:36.160 --> 00:08:37.960]  雅閣書嘅讀者
[00:08:37.960 --> 00:08:42.040]  就係面對一個咁樣嘅處境
[00:08:42.040 --> 00:08:43.600]  嗰啲讀者係邊個
[00:08:43.600 --> 00:08:45.960]  雅閣書嘅讀者係邊個
[00:08:45.960 --> 00:08:48.080]  我哋睇返第一節
[00:08:48.080 --> 00:08:52.360]  佢哋就係呢散住喺各地嘅十二之派嘅人
[00:08:52.360 --> 00:08:56.120]  十二之派嘅人就指猶太人啦
[00:08:56.120 --> 00:08:59.320]  咁佢哋呢係散居各地嘅猶太人
[00:08:59.320 --> 00:09:01.520]  而佢哋係信耶穌
[00:09:01.520 --> 00:09:05.640]  即係信主嘅散居嘅猶太人
[00:09:05.640 --> 00:09:08.080]  就係呢卷書嘅
[00:09:08.080 --> 00:09:09.200]  寫作嘅對象
[00:09:09.200 --> 00:09:11.080]  佢哋就係嗰啲嘅讀者
[00:09:11.080 --> 00:09:14.600]  呢啲散居各地嘅猶太信徒呢
[00:09:14.600 --> 00:09:16.360]  其實喺當時嘅社會嚟講
[00:09:16.360 --> 00:09:20.120]  佢哋係屬於極少數派
[00:09:20.120 --> 00:09:22.080]  咁你可以想像呢
[00:09:22.080 --> 00:09:25.200]  就係佢哋喺社會啦
[00:09:25.200 --> 00:09:27.560]  甚至喺家庭裏面
[00:09:27.560 --> 00:09:30.640]  都好可能會受到信仰
[00:09:30.640 --> 00:09:33.720]  因信仰而受到迫害
[00:09:33.720 --> 00:09:35.680]  佢哋都係受苦嘅人
[00:09:35.680 --> 00:09:37.680]  所以呢雅閣就寫呢封信呢
[00:09:37.680 --> 00:09:38.920]  嚟到去教導佢哋
[00:09:38.920 --> 00:09:40.560]  去鼓勵佢哋
[00:09:40.560 --> 00:09:43.360]  而事實上呢忍受苦難
[00:09:43.360 --> 00:09:45.240]  亦都係呢雅閣書
[00:09:45.240 --> 00:09:47.640]  一個呢好重要嘅主題
[00:09:47.640 --> 00:09:49.240]  甚至一開波呢
[00:09:49.240 --> 00:09:51.120]  就嚟到去討論嘅課題
[00:09:51.120 --> 00:09:52.160]  我哋今日
[00:09:52.160 --> 00:09:55.240]  剛才頭先讀嘅經文呢
[00:09:55.240 --> 00:09:56.680]  十二節一開始就話
[00:09:56.680 --> 00:09:59.920]  忍受試探嘅人係有福嘅
[00:09:59.920 --> 00:10:01.840]  呢個嘅試探呢
[00:10:01.840 --> 00:10:04.160]  同前面第二節嗰度
[00:10:04.160 --> 00:10:07.120]  佢話你哋落喺百般嘅試煉中
[00:10:07.120 --> 00:10:09.800]  嗰個試煉同十二節嘅試探
[00:10:09.800 --> 00:10:11.200]  喺原文嚟講呢
[00:10:11.200 --> 00:10:13.920]  係同一個字嚟嘅
[00:10:13.920 --> 00:10:16.520]  呢啲嘅試煉或者係試探
[00:10:16.520 --> 00:10:17.640]  其實呢就
[00:10:17.640 --> 00:10:19.080]  即係唔單單係
[00:10:19.080 --> 00:10:21.440]  嗰啲咩生老病死呀
[00:10:21.440 --> 00:10:23.440]  成功失敗悲歡離合嗰啲
[00:10:23.440 --> 00:10:25.240]  而係呢亦都指到呢
[00:10:25.240 --> 00:10:27.040]  係因信仰
[00:10:27.040 --> 00:10:31.800]  而遭受嘅各樣嘅磨難
[00:10:31.800 --> 00:10:33.520]  雅各書就係呢
[00:10:33.520 --> 00:10:36.520]  要鼓勵呢啲受苦嘅信徒
[00:10:36.520 --> 00:10:38.200]  咁所以呢一段嘅經文呢
[00:10:38.200 --> 00:10:41.560]  亦都係呢適合呢去回應今日
[00:10:41.560 --> 00:10:43.400]  嗰啲受苦者
[00:10:43.400 --> 00:10:44.680]  佢哋嘅心聲
[00:10:44.680 --> 00:10:46.000]  佢哋嘅呼聲
[00:10:46.000 --> 00:10:47.920]  而第一個嘅呼聲就係
[00:10:47.920 --> 00:10:52.480]  上帝你係否在場
[00:10:52.480 --> 00:10:54.280]  喺回應呢個問題之前呢
[00:10:54.280 --> 00:10:57.160]  我想同大家再睇下呢兩節經文
[00:10:57.160 --> 00:10:58.640]  十二節嗰度即係
[00:10:58.640 --> 00:11:01.360]  忍受試探嘅人係有福嘅
[00:11:01.360 --> 00:11:04.560]  雅各呢竟然呢係將呢
[00:11:04.560 --> 00:11:07.560]  受苦同埋有福呢係擺埋一齊
[00:11:07.560 --> 00:11:10.520]  受苦嘅就有福喇
[00:11:10.520 --> 00:11:11.360]  唔單止係咁喎
[00:11:11.360 --> 00:11:12.680]  第二節都係喎
[00:11:12.680 --> 00:11:14.680]  你哋樂在百般時年中
[00:11:14.680 --> 00:11:17.240]  都要以為大喜樂喎
[00:11:17.240 --> 00:11:18.840]  即係唔係有福咁簡單
[00:11:18.840 --> 00:11:20.680]  你受苦呀你就要
[00:11:20.680 --> 00:11:22.560]  嘩正呀
[00:11:22.560 --> 00:11:23.400]  得咗喇
[00:11:23.400 --> 00:11:24.640]  我終於受苦喇
[00:11:24.640 --> 00:11:26.120]  咁喎
[00:11:26.120 --> 00:11:29.880]  你覺唔覺得有啲變態
[00:11:29.880 --> 00:11:31.360]  即係好似嗰啲呢
[00:11:31.360 --> 00:11:32.760]  被虐狂呢
[00:11:32.760 --> 00:11:33.600]  係有啲人
[00:11:33.600 --> 00:11:36.960]  越係被虐打就越開心㗎嘛
[00:11:36.960 --> 00:11:38.520]  真係真係
[00:11:38.520 --> 00:11:40.920]  講得唔好聽啲真係變變地態
[00:11:40.920 --> 00:11:43.080]  咁點解雅各
[00:11:43.080 --> 00:11:45.160]  喺呢度會話受苦
[00:11:45.160 --> 00:11:49.040]  你哋就要喜樂就要開心呢
[00:11:49.040 --> 00:11:51.320]  咁我哋一齊嚟到去
[00:11:51.320 --> 00:11:54.200]  讀下呢兩段嘅經文
[00:11:54.200 --> 00:11:59.280]  因為知道你哋嘅信心經過試驗
[00:11:59.280 --> 00:12:01.120]  就生忍耐
[00:12:01.120 --> 00:12:04.000]  但忍耐也當成功
[00:12:04.000 --> 00:12:08.760]  使你哋成全原被毫無缺欠
[00:12:08.760 --> 00:12:09.920]  仲有
[00:12:09.920 --> 00:12:14.000]  忍受試探的人是有福的
[00:12:14.000 --> 00:12:17.600]  因為他經過試驗以後
[00:12:17.600 --> 00:12:20.320]  必得生命的冠冕
[00:12:20.320 --> 00:12:25.720]  者是主應許給那些愛他之人的
[00:12:25.720 --> 00:12:28.200]  喺呢度雅各講咗個理由出嚟
[00:12:28.200 --> 00:12:30.200]  點解受苦都要喜樂
[00:12:30.200 --> 00:12:34.320]  就係因為苦難係上帝畀我哋嘅考驗
[00:12:34.320 --> 00:12:37.400]  能夠鍛煉出我哋嘅信心
[00:12:37.400 --> 00:12:42.880]  使我哋變得完善完美
[00:12:42.880 --> 00:12:46.000]  信心其實係虛無縹緲
[00:12:46.000 --> 00:12:48.280]  大家覺唔覺得係
[00:12:48.280 --> 00:12:51.200]  你可唔可以攞你啲信心出嚟畀我睇下
[00:12:51.200 --> 00:12:53.440]  可唔可以量度
[00:12:53.440 --> 00:12:56.040]  見唔到睇唔到㗎嘛
[00:12:56.040 --> 00:12:58.280]  係睇唔到嘅我哋嘅信心
[00:12:58.280 --> 00:13:03.000]  但係當你落喺苦難嘅折磨裏面嘅時候
[00:13:03.000 --> 00:13:04.440]  就能夠睇到
[00:13:04.440 --> 00:13:06.120]  到底你有幾多嘅信心
[00:13:06.120 --> 00:13:08.600]  你有沒有信心
[00:13:08.600 --> 00:13:11.320]  呢個情況其實有啲似我哋
[00:13:11.320 --> 00:13:12.360]  即係鐵
[00:13:12.360 --> 00:13:15.800]  鐵係一種比較軟嘅金屬嚟嘅
[00:13:15.800 --> 00:13:17.960]  點樣知道呢啲鐵
[00:13:17.960 --> 00:13:21.680]  能夠成為剛硬嘅金屬呢
[00:13:21.680 --> 00:13:23.280]  要經過啲咩
[00:13:23.280 --> 00:13:26.520]  火燒、高溫
[00:13:26.520 --> 00:13:29.960]  高溫嚟到去除當中嘅雜質
[00:13:29.960 --> 00:13:31.160]  去無全身
[00:13:31.160 --> 00:13:33.600]  就能夠煉出鋼嚟
[00:13:33.600 --> 00:13:37.800]  大家知唔知嗰個高溫係幾高溫
[00:13:37.800 --> 00:13:41.040]  攝氏1600度
[00:13:41.040 --> 00:13:44.040]  平時我哋燒到39度都已經
[00:13:44.040 --> 00:13:45.360]  好轟呀轟呀
[00:13:45.360 --> 00:13:47.840]  攝氏1600度
[00:13:47.840 --> 00:13:49.760]  即係大概係1600度
[00:13:49.760 --> 00:13:52.160]  如果唔經過咁樣嘅鍛煉呢
[00:13:52.160 --> 00:13:55.640]  鐵就永遠都仍係鐵
[00:13:55.640 --> 00:13:57.720]  唔會變成鋼
[00:13:57.720 --> 00:13:59.520]  同樣我哋嘅信心
[00:13:59.520 --> 00:14:02.560]  喺風平浪靜嘅日子裏面
[00:14:02.560 --> 00:14:04.840]  都係證明唔到
[00:14:04.840 --> 00:14:07.440]  唯有落喺困難嘅當中
[00:14:07.440 --> 00:14:09.600]  周圍嘅環境迫迫我哋
[00:14:09.600 --> 00:14:12.680]  要我哋放棄信仰嚟到換取利益
[00:14:12.680 --> 00:14:15.240]  甚至係要嚟保命嘅時候
[00:14:15.240 --> 00:14:17.200]  倘若我哋呢個時候
[00:14:17.200 --> 00:14:19.800]  仍然係堅守信仰嘅話
[00:14:19.800 --> 00:14:23.520]  呢一個信仰就係課真價實
[00:14:23.520 --> 00:14:25.520]  喺當中鍛煉出嚟嘅
[00:14:25.520 --> 00:14:29.240]  亦都係真正嘅信心
[00:14:29.240 --> 00:14:31.920]  返返去我哋剛才嘅問題
[00:14:31.920 --> 00:14:34.920]  上帝呀你係否在場
[00:14:34.920 --> 00:14:37.760]  我想問
[00:14:37.760 --> 00:14:39.000]  我哋通常喺咩時間
[00:14:39.000 --> 00:14:42.760]  會問呢個咁嘅問題
[00:14:42.760 --> 00:14:45.280]  腐爛中
[00:14:45.280 --> 00:14:48.880]  當恆子衝破三萬三
[00:14:48.880 --> 00:14:50.720]  你點石成金
[00:14:50.720 --> 00:14:51.720]  人人都
[00:14:51.720 --> 00:14:53.080]  好多人係
[00:14:53.080 --> 00:14:54.480]  日日如此撈飯嘅時候
[00:14:54.480 --> 00:14:56.520]  你會唔會問呢個問題呢
[00:14:56.520 --> 00:14:58.800]  你唔會呀
[00:14:58.800 --> 00:15:01.120]  當你層樓由二千萬
[00:15:01.120 --> 00:15:03.680]  跌到得返一千二百萬嘅時候
[00:15:03.680 --> 00:15:04.760]  咁你就會問
[00:15:04.760 --> 00:15:08.240]  上帝呀你喺邊呀
[00:15:08.240 --> 00:15:09.560]  換句話講
[00:15:09.560 --> 00:15:12.560]  上帝是否存在
[00:15:12.560 --> 00:15:16.760]  係咪由我哋嘅經歷嚟到決定呀
[00:15:16.760 --> 00:15:19.880]  好景嘅時候上帝就喺度
[00:15:19.880 --> 00:15:21.240]  逆景嘅時候
[00:15:21.240 --> 00:15:22.560]  上帝咪不在
[00:15:22.560 --> 00:15:24.800]  上帝你喺邊呀
[00:15:24.800 --> 00:15:27.200]  如果上帝真係咁
[00:15:27.200 --> 00:15:31.800]  你唔覺得呢個上帝好脆弱嗎
[00:15:31.800 --> 00:15:33.160]  而且呢一個嘅講法
[00:15:33.160 --> 00:15:35.040]  亦都同我哋剛才所講嘅
[00:15:35.040 --> 00:15:37.920]  信心要經歷考驗
[00:15:37.920 --> 00:15:40.760]  係背道而馳
[00:15:40.760 --> 00:15:43.680]  上帝話要經過困難嘅考驗
[00:15:43.680 --> 00:15:45.720]  先可以鍛煉出信心
[00:15:45.720 --> 00:15:48.440]  但係我哋先可以證明到
[00:15:48.440 --> 00:15:49.560]  我哋嘅信仰係真實
[00:15:49.560 --> 00:15:51.040]  但係我哋就話呢
[00:15:51.040 --> 00:15:55.760]  困難就證明上帝不存在
[00:15:55.760 --> 00:15:57.880]  咁邊個先啱呀
[00:15:57.880 --> 00:16:00.080]  你啱定上帝啱
[00:16:00.080 --> 00:16:01.960]  梗係上帝啱呀
[00:16:01.960 --> 00:16:05.360]  遊戲規則佢定㗎嘛
[00:16:05.360 --> 00:16:07.840]  上帝之所以為上帝
[00:16:07.840 --> 00:16:09.640]  就係因為佢有絕對嘅主權
[00:16:09.640 --> 00:16:12.440]  呢個唔係獨裁呀
[00:16:12.440 --> 00:16:16.360]  如果上帝要聽命於人嘅
[00:16:16.360 --> 00:16:21.440]  咁樣嘅上帝仲係上帝嗎
[00:16:21.440 --> 00:16:25.960]  不過呢上帝亦都唔係殘忍嘅
[00:16:25.960 --> 00:16:28.960]  喺剛才第十二節嗰度佢話呢
[00:16:28.960 --> 00:16:31.400]  忍受試探嘅人係有福
[00:16:31.400 --> 00:16:34.680]  因為佢哋經過試驗以後
[00:16:34.680 --> 00:16:37.760]  必得生命嘅冠冕
[00:16:37.760 --> 00:16:44.320]  呢個係主應許畀嗰啲愛佢嘅人
[00:16:44.320 --> 00:16:48.320]  雅各話面對考驗嘅過程
[00:16:48.320 --> 00:16:52.680]  完咗之後你就會得到生命嘅冠冕
[00:16:52.680 --> 00:16:55.960]  冠冕就係獎賞嘅意思
[00:16:55.960 --> 00:17:01.560]  係畀嗰啲喺呢一場人生賽跑上面得勝嘅嗰啲人
[00:17:01.560 --> 00:17:03.680]  跑完嘅人
[00:17:03.680 --> 00:17:06.960]  呢度呢係上帝嘅應許嚟㗎
[00:17:06.960 --> 00:17:09.720]  點樣可以得到呢個獎賞呢
[00:17:09.720 --> 00:17:12.520]  點樣可以得到
[00:17:12.520 --> 00:17:15.400]  忍受試探 忍耐
[00:17:15.400 --> 00:17:19.920]  忍耐嘅意思就唔係單單咬緊牙關
[00:17:19.920 --> 00:17:21.920]  堅持咁簡單
[00:17:21.920 --> 00:17:26.840]  而係仲要喺呢個過程嘅裏面
[00:17:26.840 --> 00:17:31.320]  係相信認定神嘅應許會出現
[00:17:31.320 --> 00:17:37.480]  係所以能夠堅持 堅守呢個信仰無畏無懼
[00:17:37.480 --> 00:17:39.480]  咁樣嘅忍耐
[00:17:39.480 --> 00:17:42.280]  唔單止係喺苦難裏面死撐
[00:17:42.280 --> 00:17:44.680]  而係懷住盼望嘅
[00:17:44.680 --> 00:17:47.720]  懷住信心嘅嚟到去堅持
[00:17:47.720 --> 00:17:51.080]  呢個就好似跑馬拉松咁
[00:17:51.080 --> 00:17:54.200]  大家知唔知下個禮拜係渣打馬拉松
[00:17:54.200 --> 00:17:56.640]  有冇參加
[00:17:56.640 --> 00:17:59.960]  可能我哋當中有啲人會參加
[00:17:59.960 --> 00:18:01.440]  當你係咁跑係咁跑
[00:18:01.440 --> 00:18:02.480]  好辛苦嘅時候
