
[00:00:00.000 --> 00:00:06.480]  好,弟兄姊妹,讓我們聽主的大提琴,讓我們重新打開。
[00:05:30.520 --> 00:05:33.120]  然後他們一起去。
[00:05:33.120 --> 00:05:36.920]  雨晴那一天,他們開了兩個多小時,
[00:05:36.920 --> 00:05:39.420]  到達的時候已經是下午的時間,
[00:05:39.420 --> 00:05:43.720]  然後他開始把營地的營蓋起來,
[00:05:43.720 --> 00:05:48.820]  然後就在這個時候,天開始慢慢的黑了。
[00:05:48.820 --> 00:05:52.320]  丈夫就跟他說,太太啊,你知道嗎?
[00:05:52.320 --> 00:05:56.720]  今天我爲你預備一份很好的禮物。
[00:05:56.720 --> 00:06:00.320]  太太看,問他,是什麼啊?
[00:06:00.320 --> 00:06:04.720]  然後他就跟太太說,你看,我買了什麼東西?
[00:06:04.720 --> 00:06:06.920]  還記得嗎?買了什麼東西?
[00:06:06.920 --> 00:06:10.020]  喫蚊子的這些火把嘛。
[00:06:10.020 --> 00:06:12.720]  他說,我買了很多了,
[00:06:12.720 --> 00:06:15.420]  現在我把它搖在這個營地,
[00:06:15.420 --> 00:06:20.320]  然後讓蚊子再也不盯在你皮膚上面。
[00:06:20.320 --> 00:06:21.220]  你看不開心?
[00:06:21.220 --> 00:06:25.420]  哇,太太看到,這位先生真是體貼,
[00:06:25.420 --> 00:06:27.720]  他明白我的需要。
[00:06:27.720 --> 00:06:29.720]  那個時候馬上走到他跟前,
[00:06:29.720 --> 00:06:34.820]  給他一個吻,然後開心地望着他,
[00:06:34.820 --> 00:06:37.920]  說,先生,我也爲你預備了。
[00:06:37.920 --> 00:06:39.820]  他說,是什麼啊?
[00:06:39.820 --> 00:06:42.720]  也是上帝爲我們預備的。
[00:06:42.720 --> 00:06:45.820]  你知道嗎,哪一天我爲你思想很久,
[00:06:45.820 --> 00:06:48.420]  應該買什麼東西給你,
[00:06:48.420 --> 00:06:52.520]  讓你整個旅程都難忘一生。
[00:06:52.520 --> 00:06:55.120]  我想起當時曾經跟我說,
[00:06:55.120 --> 00:06:57.520]  在四方人裏面,
[00:06:57.520 --> 00:07:00.720]  每一次旅行,每一次BBQ,
[00:07:00.720 --> 00:07:05.520]  都必須在最後削減一個棉花糖的。
[00:07:05.520 --> 00:07:12.120]  你看,這裏就是我爲你的預備最大的棉花糖。
[00:07:12.120 --> 00:07:13.620]  連口水都很開心。
[00:07:13.620 --> 00:07:17.720]  哇,太太又說,是上帝爲他們預備。
[00:07:17.720 --> 00:07:22.720]  先生也說,也是上帝爲我們預備最好的。
[00:07:22.720 --> 00:07:25.220]  那麼先生就一個一個的佛寶,
[00:07:25.220 --> 00:07:27.520]  把它搖在這個營地,
[00:07:27.520 --> 00:07:30.620]  放在很多不同的角落,
[00:07:30.620 --> 00:07:34.420]  去成爲一個好像心一樣的形象。
[00:07:34.420 --> 00:07:37.420]  然後就跟太太說了,
[00:07:37.420 --> 00:07:39.920]  我已經把佛寶弄好了,
[00:07:39.920 --> 00:07:44.420]  現在麻煩你把這個打火器給我吧。
[00:07:44.420 --> 00:07:45.920]  我把它點起來,
[00:07:45.920 --> 00:07:49.220]  然後呢,蚊子再不來了。
[00:07:49.220 --> 00:07:52.020]  太太就跟他說,
[00:07:52.020 --> 00:07:56.020]  不是你預備的嗎?
[00:07:56.020 --> 00:07:58.420]  他說,爲什麼是我預備的?
[00:07:58.420 --> 00:08:00.020]  太太跟他說,
[00:08:00.020 --> 00:08:03.920]  打火器這些東西是男生所預備的,
[00:08:03.920 --> 00:08:06.220]  從來沒有女生預備的嗎?
[00:08:06.220 --> 00:08:07.820]  他說,不是,你是女生,
[00:08:07.820 --> 00:08:09.720]  你必須要養小胎嘛。
[00:08:09.720 --> 00:08:11.520]  今天晚上我們喫什麼東西,
[00:08:11.520 --> 00:08:13.020]  你也預備好,
[00:08:13.020 --> 00:08:15.820]  我們一起來個小棉花糖嘛,
[00:08:15.820 --> 00:08:18.620]  一定要打火器。
[00:08:18.620 --> 00:08:20.420]  太太說,沒有,
[00:08:20.420 --> 00:08:23.120]  我以爲你是男生,你預備的。
[00:08:23.120 --> 00:08:27.020]  太太也簡單回答,我沒有。
[00:08:27.020 --> 00:08:30.520]  最後怎麼樣呢?
[00:08:30.520 --> 00:08:31.920]  沒有打火器,
[00:08:31.920 --> 00:08:35.520]  哪裏弄來火把把蚊子驅走了?
[00:08:35.520 --> 00:08:36.520]  沒有打火器,
[00:08:36.520 --> 00:08:42.220]  哪裏來火把棉花糖燒得甜甜很好喫的?
[00:08:42.220 --> 00:08:45.020]  這種姐妹,一陣子告訴你,
[00:08:45.020 --> 00:08:48.220]  他們後來的結果怎麼樣。
[00:08:48.220 --> 00:08:51.020]  不過,很多時候,
[00:08:51.020 --> 00:08:54.220]  我們都活在很多誤會的裏面,
[00:08:54.220 --> 00:08:56.720]  我猜你是怎樣,
[00:08:56.720 --> 00:08:59.420]  你也猜我是怎樣,
[00:08:59.420 --> 00:09:01.820]  比起互相猜測,
[00:09:01.820 --> 00:09:03.020]  但最後,
[00:09:03.020 --> 00:09:08.520]  發生問題也是因爲我們只在猜對方是怎樣,
[00:09:08.520 --> 00:09:11.120]  誤會也是從這裏開始。
[00:09:11.120 --> 00:09:13.320]  今天我們所讀到的經文,
[00:09:13.320 --> 00:09:15.520]  閱書押記,
[00:09:15.520 --> 00:09:17.220]  我們看到宇星電影,
[00:09:17.220 --> 00:09:21.220]  也是同樣掉在同樣的問題裏面,
[00:09:21.220 --> 00:09:24.320]  他們比起猜測對方的心意,
[00:09:24.320 --> 00:09:27.420]  以爲都是上帝的意思,
[00:09:27.420 --> 00:09:29.120]  但是最後我們發現,
[00:09:29.120 --> 00:09:31.820]  原來當大家猜測的時候,
[00:09:31.820 --> 00:09:34.920]  最終掉在一個很大的誤會里面,
[00:09:34.920 --> 00:09:38.120]  甚至我們從今天的經文裏面我們看到,
[00:09:38.120 --> 00:09:39.520]  宇星人差一點,
[00:09:39.520 --> 00:09:43.120]  他們要同族之間來打仗,
[00:09:43.120 --> 00:09:46.620]  這個就是我們今天這段經文的背景,
[00:09:46.620 --> 00:09:49.720]  我們應當怎麼樣處理誤會,
[00:09:49.720 --> 00:09:57.420]  也怎麼能夠失去我們之間的懷疑的危險,
[00:09:57.420 --> 00:10:01.020]  所以讓我們今天從這段經文裏面我們看一下,
[00:10:01.020 --> 00:10:03.420]  那首先讓我們回到這一段經文,
[00:10:03.420 --> 00:10:07.120]  我們先讀一遍這十節到十二節好不好,
[00:10:07.120 --> 00:10:10.020]  因爲這一段經文我們是從這十二節,
[00:10:10.020 --> 00:10:13.120]  看到他們這個誤會是怎麼開啓的,
[00:10:13.120 --> 00:10:16.020]  然後我們一起打開這段聖經,
[00:10:16.020 --> 00:10:21.220]  打開之後我們一起用普通話或者廣東話來讀出也可以,
[00:10:21.220 --> 00:10:31.220]  裏面人,迦德人和馬拉斯半支派的人都要靠近月蛋河的一帶迦南地,
[00:10:31.220 --> 00:10:35.520]  就是月蛋河那裏附了一座潭,
[00:10:35.520 --> 00:10:38.120]  那潭看着高大,
[00:10:38.120 --> 00:10:42.620]  一些人聽說裏面人,迦德人,
[00:10:42.620 --> 00:10:47.720]  馬拉斯半支派的人靠近月蛋河邊,
[00:10:47.720 --> 00:10:51.920]  在迦南地屬於西列人的那邊,
[00:10:51.920 --> 00:10:56.020]  住了一座潭,全會衆一聽見,
[00:10:56.020 --> 00:10:58.620]  要聚集在赤裸,
[00:10:58.620 --> 00:11:01.920]  要想去攻打他們,
[00:11:01.920 --> 00:11:04.520]  我先看到這裏,
[00:11:04.520 --> 00:11:07.720]  這說什麼東西,這裏是告訴我們有些時候,
[00:11:07.720 --> 00:11:11.820]  當我們沒有清楚來動腦筋,
[00:11:11.820 --> 00:11:15.820]  來想清楚事情的實在的情況是怎麼樣的時候,
[00:11:15.820 --> 00:11:19.520]  我們就很容易衝動來處理事情,
[00:11:19.520 --> 00:11:22.620]  這個也是誤會的開始,
[00:11:22.620 --> 00:11:23.720]  在這段經文裏面,
[00:11:23.720 --> 00:11:25.720]  我們看到兩個支派的人,
[00:11:25.720 --> 00:11:30.520]  他們先前已經知道他們完成他們應許月數啊,
[00:11:30.520 --> 00:11:33.520]  跟你係列人的約定,
[00:11:33.520 --> 00:11:38.220]  打完仗幫你們在月蛋河的四邊,
[00:11:38.220 --> 00:11:40.620]  拿到所有神應許地之後,
[00:11:40.620 --> 00:11:46.220]  我們纔回到我們河東那一邊的土地,
[00:11:46.220 --> 00:11:47.120]  完成工作,
[00:11:47.120 --> 00:11:49.320]  月數要允許他們回去,
[00:11:49.320 --> 00:11:52.720]  然後他們就在這裏所說的,
[00:11:52.720 --> 00:11:56.920]  在迦南地的一個地方,
[00:11:56.920 --> 00:11:59.020]  一帶的地方,
[00:11:59.020 --> 00:12:01.720]  住了一座潭,
[00:12:01.720 --> 00:12:03.520]  如果大家講英文聖經的,
[00:12:03.520 --> 00:12:05.620]  那裏可能給你一個名字,
[00:12:05.620 --> 00:12:10.820]  那個地方的名字叫格列羅,
[00:12:10.820 --> 00:12:11.820]  這個是什麼東西?
[00:12:11.820 --> 00:12:14.220]  這個是原文裏面的,
[00:12:14.220 --> 00:12:18.120]  也許說是不來文的裏面,
[00:12:18.120 --> 00:12:20.020]  他們所說的region,
[00:12:20.020 --> 00:12:22.620]  一個地方的意思,
[00:12:22.620 --> 00:12:23.320]  另外一個,
[00:12:23.320 --> 00:12:25.920]  我們知道這個地方的有另外一個名字,
[00:12:25.920 --> 00:12:37.620]  就是Gilgal,這個是什麼地方?這個地方原來是以前以信令民,
[00:12:37.620 --> 00:12:42.520]  他們進入到月蛋河四邊的時候,
[00:12:42.520 --> 00:12:44.120]  過河的地方,
[00:12:44.120 --> 00:12:46.120]  也可以說是以信令民,
[00:12:46.120 --> 00:12:48.820]  他們進入應許地的時候,
[00:12:48.820 --> 00:12:52.220]  第一個進口,
[00:12:52.220 --> 00:12:53.720]  兩個半支派,
[00:12:53.720 --> 00:12:55.020]  他們完成他們工作,
[00:12:55.020 --> 00:12:57.220]  不到月需要他們允許,
[00:12:57.220 --> 00:12:59.720]  讓他們回去他們的家鄉,
[00:12:59.720 --> 00:13:04.320]  他們所分得的土地的時候,
[00:13:04.320 --> 00:13:07.620]  他們就在這個很值得紀念的地點,
[00:13:07.620 --> 00:13:10.820]  蓋了一座潭,
[00:13:10.820 --> 00:13:12.820]  就在這個時候,
[00:13:12.820 --> 00:13:15.220]  另外這九個半支派的人,
[00:13:15.220 --> 00:13:17.020]  沒有問什麼問題,
[00:13:17.020 --> 00:13:18.420]  他們只是怎麼樣?
[00:13:18.420 --> 00:13:21.920]  經文典禮第十二十一集說,
[00:13:21.920 --> 00:13:28.020]  以信令人聽說裏面人家的人,
[00:13:28.020 --> 00:13:30.420]  馬拉斯半支派的人,
[00:13:30.420 --> 00:13:36.020]  靠近月蛋河那邊等等住了一座潭,
[00:13:36.020 --> 00:13:38.620]  一衆姐妹,
[00:13:38.620 --> 00:13:39.920]  一向你都明白,
[00:13:39.920 --> 00:13:44.120]  我說中文神經的翻譯不太好的,
[00:13:44.120 --> 00:13:47.220]  這一期他們的翻譯很不錯了,
[00:13:47.220 --> 00:13:52.220]  中文神經說他們聽說,
[00:13:52.220 --> 00:13:56.320]  這是物位的最原始的情況,
[00:13:56.320 --> 00:14:01.320]  也是我們經常看到人的物位的開啓點,
[00:14:01.320 --> 00:14:04.020]  我們只聽說,
[00:14:04.020 --> 00:14:08.120]  我們沒有花時間來到證實,
[00:14:08.120 --> 00:14:11.420]  我們說聽說的事情,
[00:14:11.420 --> 00:14:15.220]  那今天我們知道這個世界裏面沒有電話,
[00:14:15.220 --> 00:14:20.020]  沒有電腦可以說是這個世界很多事情做不到的,
[00:14:20.020 --> 00:14:23.620]  但是每一天當我們提起我們的手機,
[00:14:23.620 --> 00:14:26.220]  打開電腦看電影,
[00:14:26.220 --> 00:14:28.420]  打開這個瀏覽器,
[00:14:28.420 --> 00:14:30.320]  我們看到世界很多消息,
[00:14:30.320 --> 00:14:34.020]  到底上面哪一面的資料是什麼?
[00:14:34.020 --> 00:14:38.020]  是不是真正事情的事實?
[00:14:38.020 --> 00:14:41.720]  還是我們只是聽說的一樣的心態,
[00:14:41.720 --> 00:14:45.020]  來到聽這些的事情?
[00:14:45.020 --> 00:14:47.420]  沒有證實,
[00:14:47.420 --> 00:14:48.920]  只有聽說,
[00:14:48.920 --> 00:14:52.520]  往往是我們出現物位的開啓,
[00:14:52.520 --> 00:14:57.120]  一些人在月蛋河以西的九個半支派,
[00:14:57.120 --> 00:15:00.620]  他們就是因爲聽說,
[00:15:00.620 --> 00:15:05.320]  那兩個支派在這個渡口的地方,
[00:15:05.320 --> 00:15:15.120]  Google或是原文試過了來文所說的Galila,這個地點哪裏?
[00:15:15.120 --> 00:15:16.320]  他一直談,
[00:15:16.320 --> 00:15:18.220]  他們說這個很大的問題,
[00:15:18.220 --> 00:15:20.020]  我們聽說他們做這樣事情,
[00:15:20.020 --> 00:15:25.120]  所以我們馬上要預備爲他們打一場仗,
[00:15:25.120 --> 00:15:27.520]  不但是要阻止他們這樣做,
[00:15:27.520 --> 00:15:32.320]  同時要教訓他們這樣做。
[00:15:32.320 --> 00:15:37.120]  弟兄姐妹,你知道嗎?
[00:15:37.120 --> 00:15:44.120]  這裏也反映到有一個以色列民之間的一個很大的問題,
[00:15:44.120 --> 00:15:47.020]  你知道物位從外來,
[00:15:47.020 --> 00:15:50.020]  我們知道很多時候是因爲我們沒有證實,
[00:15:50.020 --> 00:15:52.220]  所聽過的事情之外,
[00:15:52.220 --> 00:15:57.120]  最重要的源頭是在哪裏?
[00:15:57.120 --> 00:16:01.120]  你們的心裏面有鬼,
[00:16:01.120 --> 00:16:05.820]  你們對身邊的人有一些不滿意的時候,
[00:16:05.820 --> 00:16:10.420]  藏在你裏面有一點點事情,
[00:16:10.420 --> 00:16:13.920]  這可以把它提出來,
[00:16:13.920 --> 00:16:19.920]  化成爲一種對對方的不滿意的反感。
[00:16:19.920 --> 00:16:22.620]  九個半支派,
[00:16:22.620 --> 00:16:28.220]  他們爲什麼他心裏面很不滿意這兩個半支派呢?
[00:16:28.220 --> 00:16:35.020]  源自最初,這兩個半支派看到戈蘭高地哪裏?
[00:16:35.020 --> 00:16:36.920]  地非常美麗,
[00:16:36.920 --> 00:16:42.020]  於是乎他們馬上就失望哪片地屬於他們的。
[00:16:42.020 --> 00:16:45.820]  如果到我們重讀到民書記憶的時間,
[00:16:45.820 --> 00:16:53.720]  我們就發現這九個半支派對這兩個半支派的是很不滿意的。
[00:16:53.720 --> 00:16:55.220]  爲什麼你們看到好的時候,
[00:16:55.220 --> 00:16:58.920]  你馬上自己失望成爲你自己的一部分的利益,
[00:16:58.920 --> 00:17:00.420]  那麼我們怎麼樣?
[00:17:00.420 --> 00:17:02.920]  你把我們掉在這裏嗎?
[00:17:02.920 --> 00:17:04.320]  好的,
[00:17:04.320 --> 00:17:09.020]  這兩個半支派的人在摩世的調停之下,
[00:17:09.020 --> 00:17:17.720]  他們依然願意跟隨其他的派一起進入到四方的月大河的四邊,
[00:17:17.720 --> 00:17:23.720]  幫他們一起攻打陰曲地。
[00:17:23.720 --> 00:17:29.420]  心裏面那一根刺一直在他們裏面。
[00:17:29.420 --> 00:17:35.720]  表面上他們想成功完成所有的他們的約定,
[00:17:35.720 --> 00:17:42.420]  但是心裏面那一根刺一直盯着他們裏面,
[00:17:42.420 --> 00:17:48.420]  誤會很多時候就是從哪裏出來的。
[00:17:48.420 --> 00:17:54.420]  表面是因爲他們聽說,
[00:17:54.420 --> 00:18:01.220]  聽說是把裏面的心態完完全全表達出來。
[00:18:01.220 --> 00:18:07.420]  其實他們這九個半支派不是單單爲了這兩個半支派在哪裏,
[00:18:07.420 --> 00:18:11.420]  乾脆就談馬上要爲他們打架。
[00:18:11.420 --> 00:18:16.220]  實際上他們心裏面已經對他們很不滿意。
[00:18:16.220 --> 00:18:17.220]  弟兄姐妹,
[00:18:17.220 --> 00:18:18.720]  我們很多時候當基督徒,
[00:18:18.720 --> 00:18:22.520]  或是我們在家庭裏面我們處理很多虛情的事件,
[00:18:22.520 --> 00:18:23.920]  有些時候,
[00:18:23.920 --> 00:18:25.520]  你們留心一點,
[00:18:25.520 --> 00:18:26.720]  問一下,
[00:18:26.720 --> 00:18:30.720]  如果當你身邊的人有一點不滿意的時候,
[00:18:30.720 --> 00:18:39.220]  是不是你在他的心中已經種了一些他的你很不滿意的事情?
[00:18:39.220 --> 00:18:43.720]  這個也是我們當基督徒在這個虛情上面所見證的很重要,
[00:18:43.720 --> 00:18:47.520]  很需要來到小心瞭解的事情。
[00:18:47.520 --> 00:18:48.920]  否則的話,
[00:18:48.920 --> 00:18:51.820]  就算我們口講得多漂亮,
[00:18:51.820 --> 00:18:54.120]  我們行爲做得那麼好,
[00:18:54.120 --> 00:19:05.320]  如果我們很不小心的在別人的心裏面栽種一些讓別人來到對我們污衊的忌諱的源頭的話,
[00:19:05.320 --> 00:19:08.920]  我們見證你做得不好的。
[00:19:08.920 --> 00:19:10.120]  所以這一點是第一點,
[00:19:10.120 --> 00:19:12.320]  我們需要好好的動腦筋。
[00:19:12.320 --> 00:19:13.520]  當基督徒的時候,
[00:19:13.520 --> 00:19:23.820]  我們有沒有想清楚我們做事情有沒有在哪一方面爲別人放下這個絆腳石?
[00:19:23.820 --> 00:19:24.820]  也同時,
[00:19:24.820 --> 00:19:29.620]  當我們當基督徒的時候跟其他的人交往,
[00:19:29.620 --> 00:19:33.520]  我們有沒有也好好的聆聽別人,
[00:19:33.520 --> 00:19:37.920]  瞭解別人他說話的動機是什麼東西?
[00:19:37.920 --> 00:19:46.120]  否則的話,很多時候我們單憑我們自己的瞭解來到就走一個定論來到批評其他人的故事,
[00:19:46.120 --> 00:19:49.120]  最後可能變成更嚴重的誤會。
[00:19:49.120 --> 00:19:50.020]  那這個是第一點,
[00:19:50.020 --> 00:19:51.920]  我們可以從這一段聖經裏面,
[00:19:51.920 --> 00:19:56.520]  我們學習到原來誤會可以從這裏開始。
[00:19:56.520 --> 00:19:59.620]  那麼這個誤會已經開啓了,
[00:19:59.620 --> 00:20:01.020]  發生在這裏,
[00:20:01.020 --> 00:20:02.320]  我們看你心裏面,
[00:20:02.320 --> 00:20:03.520]  他們怎麼處理吧,
[00:20:03.520 --> 00:20:04.320]  好吧?
[00:20:04.320 --> 00:20:10.520]  那跟着從這裏13級到一級的29級蠻長的一段經文,
[00:20:10.520 --> 00:20:12.720]  我們在這裏就看到,
[00:20:12.720 --> 00:20:18.920]  這段河東跟河西的兩方面的一些人民,
[00:20:18.920 --> 00:20:24.520]  他們有一次的交談的機會。
[00:20:24.520 --> 00:20:24.920]  那首先,
[00:20:24.920 --> 00:20:28.520]  我們從12級來再看一下,
[00:20:28.520 --> 00:20:35.320]  12級這裏說,學會衆一聽見,就聚集在四羅,
[00:20:35.320 --> 00:20:38.520]  要想去攻打他們,
[00:20:38.520 --> 00:20:42.120]  這是約旦河東的那兩個半雞派,
[00:20:42.120 --> 00:20:43.720]  四羅是什麼地方?
[00:20:43.720 --> 00:20:44.620]  當時來說,
[00:20:44.620 --> 00:20:51.320]  可以是其他以先以西地他們的總部,
[00:20:51.320 --> 00:21:00.120]  約書亞智師等等的所有的人都權在這個地方,包括神的月桂,
[00:21:00.120 --> 00:21:02.820]  也同時在四羅這個地點,
[00:21:02.820 --> 00:21:04.320]  他們就想到這裏,
[00:21:04.320 --> 00:21:06.020]  要跟約書亞說,
[00:21:06.020 --> 00:21:07.520]  你給我一個permission,
[00:21:07.520 --> 00:21:08.720]  給我一個允許,
[00:21:08.720 --> 00:21:13.120]  使我們能夠現在想去攻打他們吧,
[00:21:13.120 --> 00:21:14.920]  那好的,
[00:21:14.920 --> 00:21:16.020]  從13級這裏,
[00:21:16.020 --> 00:21:20.520]  我們看到約書亞的安排是怎麼樣?
[00:21:20.520 --> 00:21:25.120]  他就是要把這一件事情交給當時以西地民,
[00:21:25.120 --> 00:21:31.620]  他們的祭司以利亞沙的兒子菲尼沙來處理,
[00:21:31.620 --> 00:21:32.320]  爲什麼呢?
[00:21:32.320 --> 00:21:34.220]  這個是很明顯的事情,
[00:21:34.220 --> 00:21:37.420]  因爲這一種並不是單單是打仗的事情,
[00:21:37.420 --> 00:21:40.920]  這也是一些民他們心裏面的問題,
[00:21:40.920 --> 00:21:42.920]  還有這一種是什麼事情?
[00:21:42.920 --> 00:21:46.920]  是有關敬拜的事情,
[00:21:46.920 --> 00:21:53.020]  弟兄姐妹,首先我想在這裏跟大家提出來,
[00:21:53.020 --> 00:21:59.820]  很多時候我們對別人提出不滿意的事情的時候,
[00:21:59.820 --> 00:22:02.620]  我們很小的把它包裝的,
[00:22:02.620 --> 00:22:07.520]  包裝在一些很合情合理的事情裏面,
[00:22:07.520 --> 00:22:09.620]  這裏包裝在哪裏?
[00:22:09.620 --> 00:22:13.520]  包裝在敬拜的事情,
[00:22:13.520 --> 00:22:15.220]  他們蓋一個壇,
[00:22:15.220 --> 00:22:20.520]  所以我們就在這個時候用敬拜的事情來到討伐他們,
[00:22:20.520 --> 00:22:22.520]  是他們的錯,
[00:22:22.520 --> 00:22:23.720]  我們憑這個機會,
