
[00:00:00.000 --> 00:00:04.440]  弟兄姊妹,過去幾個月我們都是看《馬可福音》
[00:03:39.360 --> 00:03:42.320]  樣樣東西美國的最好,現在就未必了
[00:03:42.320 --> 00:03:45.120]  汽車那時只有美國才好
[00:03:45.120 --> 00:03:46.800]  後來就被日本取代
[00:03:46.800 --> 00:03:49.440]  當時2000年前
[00:03:49.440 --> 00:03:52.320]  猶太人面對這些文化的衝擊
[00:03:52.320 --> 00:03:56.080]  特別是希臘文化,接著是羅馬文化
[00:03:56.080 --> 00:03:58.920]  這些宗教領袖就很擔心
[00:03:58.920 --> 00:04:02.520]  這些人民如果又離開了神的話語就不行了
[00:04:02.520 --> 00:04:06.520]  他們就在摩西的律法之外
[00:04:06.520 --> 00:04:09.840]  訂立了很多規條、規範
[00:04:09.840 --> 00:04:12.840]  這些規條比律法還要多很多倍
[00:04:12.840 --> 00:04:16.160]  人民就要遵守這些規條
[00:04:16.160 --> 00:04:20.040]  但是人民不想遵守怎麼辦呢?
[00:04:20.040 --> 00:04:22.200]  這些宗教領袖就說
[00:04:22.200 --> 00:04:25.760]  這些規條就是我們的傳統
[00:04:25.760 --> 00:04:28.560]  是和神的話語一樣重要
[00:04:28.560 --> 00:04:31.360]  你如果不遵守的話,你就犯罪
[00:04:31.360 --> 00:04:39.000]  將這些傳統提升到神的話語同樣的重要
[00:04:39.000 --> 00:04:42.240]  這就犯了嚴重的錯誤
[00:04:42.240 --> 00:04:45.600]  這也演變成現在的猶太教
[00:04:45.600 --> 00:04:46.920]  耶穌來了
[00:04:46.920 --> 00:04:51.080]  耶穌其實不是反對猶太人的文化
[00:04:51.080 --> 00:04:54.080]  但耶穌就反對那些
[00:04:54.080 --> 00:04:57.600]  傳統是和聖經有抵觸的傳統
[00:04:57.600 --> 00:05:03.880]  今天我們要思考究竟現在你和我的傳統
[00:05:03.880 --> 00:05:06.360]  我們教會的傳統,我們個人的傳統
[00:05:06.360 --> 00:05:08.920]  我們家庭的傳統,社會的傳統
[00:05:08.920 --> 00:05:12.640]  有沒有和聖經有抵觸呢?
[00:05:12.640 --> 00:05:15.000]  這個背景我們講完
[00:05:15.000 --> 00:05:19.760]  我們就看耶穌和宗教領袖如何衝突
[00:05:19.760 --> 00:05:23.280]  如果你回到《馬可福音》第二章
[00:05:23.280 --> 00:05:26.920]  你記得第二章23-24節
[00:05:26.920 --> 00:05:28.920]  有一次在安息日
[00:05:28.920 --> 00:05:31.120]  耶穌從麥田經過
[00:05:31.120 --> 00:05:34.600]  他的門徒一邊走一邊撿麥水吃
[00:05:34.600 --> 00:05:36.600]  法利塞人對耶穌說
[00:05:36.600 --> 00:05:42.280]  你看他們的門徒又犯了安息日不可作的事
[00:05:42.280 --> 00:05:44.800]  事實上十誡裏面
[00:05:44.800 --> 00:05:47.640]  有一誡是守安息日,第四誡
[00:05:47.640 --> 00:05:53.200]  但是猶太人在守安息日的誡命上
[00:05:53.200 --> 00:05:55.200]  加了很多規條
[00:05:55.200 --> 00:05:57.200]  你連經過田野
[00:05:57.200 --> 00:05:59.800]  見到麥水的島嶽都不可以撕來吃
[00:05:59.800 --> 00:06:03.400]  牛掉進坑裏面想拉上來都不可以
[00:06:03.400 --> 00:06:05.960]  在安息日又不可以醫病
[00:06:05.960 --> 00:06:10.360]  即是說如果香港現在放假就不可以看醫生
[00:06:10.360 --> 00:06:11.640]  死了都不能進醫院
[00:06:11.640 --> 00:06:16.880]  這個跟神的誡命其實有抵觸
[00:06:16.880 --> 00:06:20.640]  我們到了第七章
[00:06:20.640 --> 00:06:22.640]  按照我們所讀的
[00:06:22.640 --> 00:06:26.960]  法利塞人和經學家在耶路撒冷尼聚集到耶穌那裏
[00:06:26.960 --> 00:06:29.440]  其實他們想去窺探耶穌
[00:06:29.440 --> 00:06:32.960]  見到門徒用不潔的手
[00:06:32.960 --> 00:06:35.960]  即是沒有洗過的手吃飯
[00:06:35.960 --> 00:06:39.440]  原來猶太人他們的拘守古人的傳統
[00:06:39.440 --> 00:06:41.960]  如果不認真洗手就不吃東西
[00:06:41.960 --> 00:06:45.600]  在街市回來不洗手不吃東西
[00:06:45.600 --> 00:06:47.600]  有很多別的傳統
[00:06:47.600 --> 00:06:53.280]  你說牧師洗手的傳統是很合理的有衛生
[00:06:53.280 --> 00:06:55.760]  因為外面有很多細菌
[00:06:55.760 --> 00:07:00.480]  這顯明宗教領袖很明白事理
[00:07:00.480 --> 00:07:01.560]  但又不是
[00:07:01.560 --> 00:07:06.160]  因為2000年前都沒有人知道有細菌
[00:07:06.160 --> 00:07:09.880]  他們這個潔淨不是外面衛生的潔淨
[00:07:09.880 --> 00:07:11.520]  是心靈的潔淨
[00:07:11.520 --> 00:07:13.760]  猶太人為何要回來洗手呢
[00:07:13.760 --> 00:07:17.280]  原來所有外面非猶太人
[00:07:17.280 --> 00:07:20.000]  所謂外邦人都是不潔淨的
[00:07:20.000 --> 00:07:21.240]  都是不好的
[00:07:21.240 --> 00:07:23.240]  他們碰的東西都不好都不潔淨
[00:07:23.240 --> 00:07:24.760]  我們去那裏買東西
[00:07:24.760 --> 00:07:26.760]  去那裏跟他們交往做生意
[00:07:26.760 --> 00:07:30.840]  我的心靈因為跟他們接近
[00:07:30.840 --> 00:07:32.840]  所以就變了不潔淨
[00:07:32.840 --> 00:07:34.480]  不潔淨又怎樣
[00:07:34.480 --> 00:07:36.080]  回家就不潔淨
[00:07:36.080 --> 00:07:38.240]  所以我洗手這個儀式
[00:07:38.240 --> 00:07:40.720]  就令到我的心靈潔淨
[00:07:40.720 --> 00:07:43.280]  即是說他用外表一些禮儀
[00:07:43.280 --> 00:07:48.040]  一些傳統來幫助自己的心靈潔淨
[00:07:48.040 --> 00:07:50.680]  他洗手不是為了洗細菌
[00:07:50.680 --> 00:07:52.400]  因為他們不知道有細菌
[00:07:52.400 --> 00:07:54.000]  那時又沒有顯微鏡
[00:07:54.000 --> 00:07:54.840]  是不是
[00:07:54.840 --> 00:07:58.640]  這是一個禮儀上的潔淨
[00:07:58.640 --> 00:08:02.640]  英文叫Ceremonial Cleansing
[00:08:02.640 --> 00:08:05.720]  其實他的想法就是這樣
[00:08:05.720 --> 00:08:09.520]  那麼耶穌怎樣處理這個問題呢
[00:08:09.520 --> 00:08:12.960]  從耶穌的對話裏面
[00:08:12.960 --> 00:08:14.800]  我們看到三個真理
[00:08:14.800 --> 00:08:19.520]  這三個真理值得你和我去很小心的反思
[00:08:19.520 --> 00:08:20.480]  第一個
[00:08:20.480 --> 00:08:25.320]  我們不應該以人的傳統取代了神的誡命
[00:08:25.320 --> 00:08:27.800]  在第七章第三節裏說
[00:08:27.800 --> 00:08:33.280]  法利塞人和所有猶太人都屈守古人的傳統
[00:08:33.280 --> 00:08:37.640]  他這樣做是令到耶穌基督
[00:08:37.640 --> 00:08:40.520]  對他們發出最嚴厲的指責
[00:08:40.520 --> 00:08:43.040]  馬可福音從第一章看到第七章
[00:08:43.040 --> 00:08:46.640]  耶穌基督罵得最厲害的就是第七章
[00:08:46.640 --> 00:08:48.800]  他們屈守古人的傳統
[00:08:48.800 --> 00:08:52.560]  為什麼耶穌基督這麼嚴厲的罵他呢
[00:08:52.560 --> 00:08:56.080]  今天耶穌基督會不會這麼嚴厲的罵你和我呢
[00:08:56.080 --> 00:08:57.920]  大家現在精神了
[00:08:57.920 --> 00:08:59.480]  本來剛才可能睡一覺
[00:08:59.480 --> 00:09:00.520]  突然間說到你
[00:09:00.520 --> 00:09:01.600]  燒了你那一疊
[00:09:01.600 --> 00:09:03.120]  精神一點了
[00:09:03.120 --> 00:09:05.320]  那麼耶穌基督怎樣罵他呢
[00:09:05.320 --> 00:09:08.840]  他用以塞俠書第29章13字
[00:09:08.840 --> 00:09:10.360]  上帝罵以色列人
[00:09:10.360 --> 00:09:13.800]  這些子民用言語來親近我
[00:09:13.800 --> 00:09:15.560]  用嘴唇來尊敬我
[00:09:15.560 --> 00:09:17.680]  他們的心遠離我
[00:09:17.680 --> 00:09:19.000]  你有沒有留意到
[00:09:19.000 --> 00:09:21.480]  崇拜唱詩主 我愛你
[00:09:21.480 --> 00:09:23.080]  其實是差不多睡著覺
[00:09:23.080 --> 00:09:25.800]  心裡面有疾度 有偉旁
[00:09:25.800 --> 00:09:27.560]  外面好像好聽
[00:09:27.560 --> 00:09:31.320]  用嘴唇尊敬我 心遠離我
[00:09:31.320 --> 00:09:32.920]  他們對我的敬畏
[00:09:32.920 --> 00:09:35.800]  只是遵從傳統的吩咐
[00:09:35.800 --> 00:09:37.400]  來到禮拜堂
[00:09:37.400 --> 00:09:41.280]  就按照外面的傳統
[00:09:41.280 --> 00:09:43.880]  而不是裡面的真心
[00:09:43.880 --> 00:09:50.640]  耶穌基督又用一個例子
[00:09:50.640 --> 00:09:52.840]  你們怎樣是外面的傳統呢
[00:09:52.840 --> 00:09:54.520]  在第10到第12字
[00:09:54.520 --> 00:09:56.520]  摩西說當孝敬父母
[00:09:56.520 --> 00:09:59.160]  如果咒罵父母必被處死
[00:09:59.160 --> 00:10:01.200]  但你們竟然說
[00:10:01.200 --> 00:10:02.440]  人對父母說
[00:10:02.440 --> 00:10:04.400]  我應該給你的供奉
[00:10:04.400 --> 00:10:06.640]  已經作了國耳板
[00:10:07.440 --> 00:10:10.000]  國耳板 我已經奉獻給上帝了
[00:10:10.000 --> 00:10:13.480]  那你就不給那個人供養父母
[00:10:13.480 --> 00:10:16.000]  這句話的意思是怎樣呢
[00:10:16.000 --> 00:10:17.920]  原來國耳板的英文是
[00:10:17.920 --> 00:10:20.120]  Cobble
[00:10:20.120 --> 00:10:22.560]  它的意思是向神發誓
[00:10:22.560 --> 00:10:24.280]  將一件事給了神
[00:10:24.280 --> 00:10:27.080]  譬如如果我有間屋
[00:10:27.080 --> 00:10:29.920]  我說上帝 我要將這間屋奉獻給你
[00:10:29.920 --> 00:10:31.200]  國耳板
[00:10:31.200 --> 00:10:33.000]  這間屋就是屬於上帝
[00:10:33.000 --> 00:10:35.200]  不過我就不需要立刻現在奉獻
[00:10:35.200 --> 00:10:37.920]  我可以死了之後這間屋才奉獻給上帝
[00:10:37.920 --> 00:10:40.840]  但是這間屋
[00:10:40.840 --> 00:10:42.720]  我講了這一句 發了這個誓
[00:10:42.720 --> 00:10:44.160]  就不可以收回的了
[00:10:44.160 --> 00:10:45.840]  這間屋就變了奉獻給上帝
[00:10:45.840 --> 00:10:47.840]  即是舊約 現在就沒有這回事了
[00:10:47.840 --> 00:10:49.440]  如果有個人
[00:10:49.440 --> 00:10:51.440]  他其實用一個藉口
[00:10:51.440 --> 00:10:52.880]  他不想養父母
[00:10:52.880 --> 00:10:56.160]  他說父母啊 我每個月給你那一千元
[00:10:56.160 --> 00:10:58.160]  我已經作了國耳板
[00:10:58.160 --> 00:11:04.680]  那些律法師就不准他用那一千元給父母
[00:11:04.680 --> 00:11:06.400]  這一千元就給上帝
[00:11:06.400 --> 00:11:08.400]  或者你現在不給 將來也要給
[00:11:08.400 --> 00:11:11.040]  你可以保留著 但是不可以給父母
[00:11:11.040 --> 00:11:12.640]  那一千元就給上帝了
[00:11:12.640 --> 00:11:14.840]  但是如果一個人後來悔改
[00:11:14.840 --> 00:11:16.040]  這樣做是不對的
[00:11:16.040 --> 00:11:18.040]  我還是給父母吧
[00:11:18.040 --> 00:11:20.360]  那些經學家就說
[00:11:20.360 --> 00:11:21.480]  不行 不行 不行
[00:11:21.480 --> 00:11:23.880]  你已經發了誓給上帝了
[00:11:23.880 --> 00:11:26.560]  那一千元就不可以再給父母了
[00:11:26.560 --> 00:11:28.320]  那耶穌的意思就是說
[00:11:28.320 --> 00:11:32.600]  你們就不讓那些人再為父母作神
[00:11:32.600 --> 00:11:34.200]  你說這是不是很嚴重
[00:11:34.200 --> 00:11:37.480]  就是用一些傳統來扭曲了上帝的誡命
[00:11:37.480 --> 00:11:39.920]  那時候的情況是這樣的
[00:11:39.920 --> 00:11:42.640]  所以耶穌基督道歉非常的嚴厲
[00:11:42.640 --> 00:11:46.400]  用傳統來取代了神的誡命
[00:11:46.400 --> 00:11:48.880]  你知不知道這就是拜偶像
[00:11:48.880 --> 00:11:52.960]  十誡裡面頭四誡很重要的就是
[00:11:52.960 --> 00:11:54.960]  以上帝為第一
[00:11:54.960 --> 00:11:56.080]  不可以拜偶像
[00:11:56.080 --> 00:11:58.080]  拜偶像就是將一些東西
[00:11:58.080 --> 00:12:01.080]  提升到和上帝一樣高的位置
[00:12:01.080 --> 00:12:03.080]  這就是拜偶像
[00:12:03.080 --> 00:12:05.080]  如果你將一些傳統
[00:12:05.080 --> 00:12:06.760]  一些不是上帝的話
[00:12:06.760 --> 00:12:10.680]  這些傳統變成上帝的話語一樣重要
[00:12:10.680 --> 00:12:12.680]  甚至重要過上帝的話語
[00:12:12.680 --> 00:12:13.960]  扭曲上帝的話語
[00:12:13.960 --> 00:12:14.960]  這就是拜偶像
[00:12:14.960 --> 00:12:16.880]  所以那時候的法理錯人
[00:12:16.880 --> 00:12:18.880]  經學家就是拜偶像
[00:12:18.880 --> 00:12:20.880]  就是說他拜傳統
[00:12:20.880 --> 00:12:22.680]  他多過拜上帝
[00:12:22.680 --> 00:12:25.960]  所以為什麼耶穌基督對他這麼嚴厲
[00:12:25.960 --> 00:12:27.120]  就是這樣
[00:12:27.120 --> 00:12:29.800]  耶穌基督稱他為假冒為善
[00:12:29.800 --> 00:12:32.200]  為偽君子
[00:12:34.080 --> 00:12:36.080]  耶穌基督說
[00:12:36.080 --> 00:12:39.360]  在《約翰福音》第四章二十四字
[00:12:39.360 --> 00:12:42.000]  祂說神試過靈敬拜祂的
[00:12:42.000 --> 00:12:45.480]  必須用心靈按著真理來敬拜祂
[00:12:45.480 --> 00:12:50.440]  《和合本》譯作心靈和誠實
[00:12:50.440 --> 00:12:53.000]  這裡譯成心靈和真理我覺得很好
[00:12:53.000 --> 00:12:56.400]  你敬拜神用心靈一定要用真心
[00:12:56.400 --> 00:12:58.840]  不是外表是裡面的敬拜
[00:12:58.840 --> 00:13:05.120]  而是按著神的話、神的真理來敬拜祂
[00:13:05.120 --> 00:13:06.080]  所以弟兄姊妹
[00:13:06.080 --> 00:13:07.680]  你每一次敬拜神
[00:13:07.680 --> 00:13:10.400]  你在家裡敬拜、在教會裡敬拜
[00:13:10.400 --> 00:13:12.880]  你有沒有想過我是不是真心的
[00:13:12.880 --> 00:13:15.680]  是不是真的還是假的
[00:13:15.680 --> 00:13:18.280]  我是不是只是用口唇來敬拜祂
[00:13:18.280 --> 00:13:19.880]  我到處罵人
[00:13:19.880 --> 00:13:23.000]  毀謗、惡毒
[00:13:23.000 --> 00:13:28.360]  我是不是按著聖經的話語來敬拜我的神
[00:13:29.840 --> 00:13:31.840]  所以我們記住
[00:13:31.840 --> 00:13:35.080]  我們不可以用人的傳統來取代神的誡明
[00:13:35.080 --> 00:13:38.360]  第二點我們要思考的就是
[00:13:38.360 --> 00:13:41.600]  心靈的污穢不是從外面來
[00:13:41.600 --> 00:13:43.600]  而是從裡面來
[00:13:43.600 --> 00:13:45.600]  我們剛才說過
[00:13:45.600 --> 00:13:52.200]  禮儀上的潔淨不能幫助到你的內心
[00:13:52.200 --> 00:13:54.920]  耶穌基督在《瑪福音》第七章十四字
[00:13:54.920 --> 00:13:56.600]  祂就叫那些門徒
[00:13:56.600 --> 00:14:01.320]  祂說你要聽從外面進去的不能使人污穢
[00:14:01.320 --> 00:14:04.280]  從裡面出來的才使人污穢
[00:14:04.280 --> 00:14:07.840]  祂說的污穢不是身體的污穢
[00:14:07.840 --> 00:14:09.840]  而是心靈的污穢
[00:14:09.840 --> 00:14:12.080]  心靈的污穢不是從外面來的
[00:14:12.080 --> 00:14:14.080]  你外面吃了魚生有蟲
[00:14:14.080 --> 00:14:15.760]  在我肚子裡有蟲
[00:14:15.760 --> 00:14:17.120]  你治好了它之後
[00:14:17.120 --> 00:14:18.280]  那些蟲在肚子裡
[00:14:18.280 --> 00:14:19.760]  這個都不是心靈的污穢
[00:14:19.760 --> 00:14:21.760]  這個是你的腸的污穢
[00:14:21.760 --> 00:14:23.760]  都可以搞定
[00:14:23.760 --> 00:14:26.800]  但是心靈的污穢是從裡面出來的
[00:14:26.800 --> 00:14:28.800]  耶穌列了十二樣東西
[00:14:28.800 --> 00:14:30.800]  你看看
[00:14:30.800 --> 00:14:32.800]  淫亂 偷渡 兇殺 姦淫
[00:14:32.800 --> 00:14:34.800]  貪心 邪惡 詭詐
[00:14:34.800 --> 00:14:39.840]  放蕩 嫉妒 毀謗 驕傲 慾妄
[00:14:39.840 --> 00:14:41.840]  弟兄姊妹今天我們來想
[00:14:41.840 --> 00:14:43.840]  我們信耶穌
[00:14:43.840 --> 00:14:45.840]  或者你是未信耶穌
[00:14:45.840 --> 00:14:47.840]  但你有個渴慕的心
[00:14:47.840 --> 00:14:49.840]  否則你今天都不會信耶穌
[00:14:49.840 --> 00:14:51.840]  因為你沒有信耶穌
[00:14:51.840 --> 00:14:53.840]  你有個渴慕的心
[00:14:53.840 --> 00:14:55.840]  否則你今天都不會在這裡
[00:14:55.840 --> 00:14:57.840]  你要親近耶穌
[00:14:57.840 --> 00:14:59.840]  究竟你心裡面有沒有這些污穢呢
[00:14:59.840 --> 00:15:01.840]  你說有
[00:15:01.840 --> 00:15:03.840]  羅木斯我有
[00:15:03.840 --> 00:15:05.840]  但我沒有辦法拿走這些污穢
[00:15:05.840 --> 00:15:07.840]  我也明白
[00:15:07.840 --> 00:15:09.840]  記不記得我們在馬可福音第五章
[00:15:09.840 --> 00:15:11.840]  講到耶穌去到一個格拉森的地方
[00:15:11.840 --> 00:15:13.840]  見到一個人被鬼附著
[00:15:13.840 --> 00:15:15.840]  記不記得
[00:15:15.840 --> 00:15:17.840]  那些鬼去了豬那裡
[00:15:17.840 --> 00:15:19.840]  豬就衝了下海
[00:15:19.840 --> 00:15:21.840]  有兩個細蚊仔在那裡
[00:15:21.840 --> 00:15:23.840]  那兩隻很可愛的豬
[00:15:23.840 --> 00:15:25.840]  那次
[00:15:25.840 --> 00:15:27.840]  那個格拉森的人被鬼附著
[00:15:27.840 --> 00:15:29.840]  他沒有辦法叫自己得著潔淨
[00:15:29.840 --> 00:15:31.840]  只有耶穌基督
[00:15:31.840 --> 00:15:33.840]  才能夠
[00:15:33.840 --> 00:15:35.840]  潔淨他
[00:15:35.840 --> 00:15:37.840]  所以第三點
[00:15:37.840 --> 00:15:39.840]  這段經文提醒我們
[00:15:39.840 --> 00:15:41.840]  只有耶穌基督才能真正的潔淨我們
[00:15:41.840 --> 00:15:43.840]  事實上
[00:15:43.840 --> 00:15:45.840]  羅馬書第三章第十節說
[00:15:45.840 --> 00:15:47.840]  沒有一個正義的人
[00:15:47.840 --> 00:15:49.840]  一個都沒有
[00:15:49.840 --> 00:15:51.840]  每一個人在神面前都是敗壞
[00:15:51.840 --> 00:15:53.840]  我們每一個人都像
[00:15:53.840 --> 00:15:55.840]  那個格拉森一樣
[00:15:55.840 --> 00:15:57.840]  我們沒有辦法潔淨自己
[00:15:57.840 --> 00:15:59.840]  耶穌基督來到這個世上
[00:15:59.840 --> 00:16:01.840]  他是創天造地的神
[00:16:01.840 --> 00:16:03.840]  他來到這個世界上
[00:16:03.840 --> 00:16:05.840]  為我們釘十字架
[00:16:05.840 --> 00:16:07.840]  埋葬復活
[00:16:07.840 --> 00:16:09.840]  然後他說
[00:16:09.840 --> 00:16:11.840]  每一個人都可以來到我這裡
[00:16:11.840 --> 00:16:13.840]  神愛世人
[00:16:13.840 --> 00:16:15.840]  甚至將他的獨生子賜給他們
[00:16:15.840 --> 00:16:17.840]  我們無法救自己
[00:16:17.840 --> 00:16:19.840]  但如果對耶穌基督說
[00:16:19.840 --> 00:16:21.840]  主我願意相信你
[00:16:21.840 --> 00:16:23.840]  就一個這麼簡單的決定
[00:16:23.840 --> 00:16:25.840]  我願意跟隨你
[00:16:25.840 --> 00:16:27.840]  求你拯救我
[00:16:27.840 --> 00:16:29.840]  潔淨我
[00:16:29.840 --> 00:16:31.840]  耶穌基督就將
[00:16:31.840 --> 00:16:33.840]  他的補血洗淨你的罪
[00:16:33.840 --> 00:16:35.840]  你就成為一個新造的人
[00:16:35.840 --> 00:16:37.840]  弟兄姊妹各位朋友
[00:16:37.840 --> 00:16:39.840]  這個很重要
[00:16:39.840 --> 00:16:41.840]  如果你還沒決定
[00:16:41.840 --> 00:16:43.840]  信耶穌的話
[00:16:43.840 --> 00:16:45.840]  這個就是機會
[00:16:45.840 --> 00:16:47.840]  你只要心裏默默的向神禱告
[00:16:47.840 --> 00:16:49.840]  一會兒我會給你機會
[00:16:49.840 --> 00:16:51.840]  主我願意
[00:16:51.840 --> 00:16:53.840]  我願意接受你做我的救主
[00:16:53.840 --> 00:16:55.840]  請潔淨我,他就潔淨你
[00:16:55.840 --> 00:16:59.840]  我們看了這三樣東西
[00:16:59.840 --> 00:17:01.840]  我們不應該以人的傳統
[00:17:01.840 --> 00:17:03.840]  取代神的誡命
[00:17:03.840 --> 00:17:05.840]  心靈的污穢是從裏面散
[00:17:05.840 --> 00:17:07.840]  因為我們有一個罪根
[00:17:07.840 --> 00:17:09.840]  在我們心裏面
[00:17:09.840 --> 00:17:11.840]  我們就會犯罪
[00:17:11.840 --> 00:17:13.840]  才能真正的潔淨我們
[00:17:13.840 --> 00:17:17.840]  我們做一些反思
[00:17:17.840 --> 00:17:19.840]  第一
[00:17:19.840 --> 00:17:21.840]  有哪些傳統應該保留
[00:17:21.840 --> 00:17:23.840]  有哪些傳統應該刪除
[00:17:23.840 --> 00:17:25.840]  有些傳統是很好的
[00:17:25.840 --> 00:17:27.840]  譬如過節我們一家一起吃飯
[00:17:27.840 --> 00:17:29.840]  這個很好
[00:17:29.840 --> 00:17:31.840]  我們每一日夫妻
[00:17:31.840 --> 00:17:33.840]  我們一起祈禱
[00:17:33.840 --> 00:17:35.840]  才睡覺這個也很好
[00:17:35.840 --> 00:17:37.840]  有家庭崇拜這個也很好
[00:17:37.840 --> 00:17:39.840]  有些傳統是不好的
[00:17:39.840 --> 00:17:41.840]  有些傳統是錯誤的
[00:17:41.840 --> 00:17:43.840]  譬如我們中國人以前有些傳統
[00:17:43.840 --> 00:17:45.840]  過年不可以掃地
[00:17:45.840 --> 00:17:47.840]  過年不可以洗頭
[00:17:47.840 --> 00:17:49.840]  這些是好的還是不好的傳統
[00:17:49.840 --> 00:17:51.840]  做了一隻髒貓
[00:17:51.840 --> 00:17:53.840]  教會裏面有些傳統也不好
[00:17:53.840 --> 00:17:55.840]  我記得幾年前
[00:17:55.840 --> 00:17:57.840]  我在神學院講道
[00:17:57.840 --> 00:17:59.840]  完了之後
[00:17:59.840 --> 00:18:01.840]  幾位神學教授來吃飯
[00:18:01.840 --> 00:18:03.840]  他們提到
[00:18:03.840 --> 00:18:05.840]  我們以前
[00:18:05.840 --> 00:18:07.840]  我們神學院是很嚴格的
[00:18:07.840 --> 00:18:09.840]  傳統是男學生和女學生
[00:18:09.840 --> 00:18:11.840]  要分開坐
[00:18:11.840 --> 00:18:13.840]  不可以在讀書那幾年
[00:18:13.840 --> 00:18:15.840]  談戀愛
[00:18:15.840 --> 00:18:17.840]  但現在改了
[00:18:17.840 --> 00:18:19.840]  我們現在
[00:18:19.840 --> 00:18:21.840]  沒有這個傳統了
[00:18:21.840 --> 00:18:23.840]  我們還鼓勵他們談戀愛
[00:18:23.840 --> 00:18:25.840]  為什麼呢
[00:18:25.840 --> 00:18:27.840]  因為我們發現男女學生不談戀愛
[00:18:27.840 --> 00:18:29.840]  畢業後就出去做宣教士
[00:18:29.840 --> 00:18:31.840]  做傳道人
