
[00:00:00.000 --> 00:00:03.700]  我想跟大家在思想世代委員之前
[00:03:23.540 --> 00:03:28.140]  希望可以讓到大家都得著我所見到的東西
[00:03:28.140 --> 00:03:31.040]  剛才提到這段經文有主題
[00:03:31.040 --> 00:03:33.740]  其實其中講到關於信和義
[00:03:33.740 --> 00:03:38.740]  信和義其實都是在這段經文前那幾章的一些主題
[00:03:38.740 --> 00:03:40.840]  如果我們去看第一章
[00:03:40.840 --> 00:03:42.940]  使徒保羅打完招呼
[00:03:42.940 --> 00:03:44.340]  講完平安之後
[00:03:44.340 --> 00:03:46.640]  他就講到他很想親自去到羅馬
[00:03:46.640 --> 00:03:49.040]  接著將福音想帶到去羅馬
[00:03:49.040 --> 00:03:51.440]  因為他見到福音是上帝的大能兒
[00:03:51.440 --> 00:03:53.540]  人是需要這個大能兒
[00:03:53.540 --> 00:03:55.440]  需要去知道福音
[00:03:55.440 --> 00:03:58.540]  所以在一章的十六到十七節就講到
[00:03:58.540 --> 00:04:00.240]  我不以福音為恥
[00:04:00.240 --> 00:04:02.140]  這福音本是神的大能兒
[00:04:02.140 --> 00:04:03.340]  要救一切相信的
[00:04:03.340 --> 00:04:05.540]  先是猶太人後是希臘人
[00:04:05.540 --> 00:04:09.340]  因為神的義正在這福音顯明出來
[00:04:09.340 --> 00:04:11.640]  這義是本於信以至於信
[00:04:11.640 --> 00:04:14.640]  如經上所記義人必因信得生
[00:04:14.640 --> 00:04:17.240]  所以在這段經文之後
[00:04:17.240 --> 00:04:20.240]  基本上往後的經節就是在解釋這件事
[00:04:20.240 --> 00:04:21.940]  首先經文當中就會解釋
[00:04:21.940 --> 00:04:24.440]  原來世人當中有的罪惡
[00:04:24.440 --> 00:04:25.440]  接著上帝的審判
[00:04:25.440 --> 00:04:26.540]  人的論斷
[00:04:26.540 --> 00:04:30.740]  接著猶太人中那個以律法清義的思想
[00:04:30.740 --> 00:04:33.440]  等等這些方面其實都可以解釋
[00:04:33.440 --> 00:04:37.040]  世人每個人都是罪人
[00:04:37.040 --> 00:04:41.240]  所以他也引用了一些詩篇的經節
[00:04:41.240 --> 00:04:43.140]  就講到如經上所記
[00:04:43.140 --> 00:04:45.240]  沒有義人連一個都沒有
[00:04:45.240 --> 00:04:47.940]  這個就記在三章十節那裡
[00:04:47.940 --> 00:04:49.440]  話雖如此
[00:04:49.440 --> 00:04:51.240]  經文當中也都解釋了
[00:04:51.240 --> 00:04:52.440]  就是之後說的
[00:04:52.440 --> 00:04:54.240]  雖然每一個都是罪人
[00:04:54.240 --> 00:04:56.440]  但是也都存在著上帝的憐憫
[00:04:56.440 --> 00:04:58.840]  就講到基督耶穌的救贖
[00:04:58.840 --> 00:05:00.240]  使人可以因此清義
[00:05:00.240 --> 00:05:02.440]  所以在羅馬書三章二十八節
[00:05:02.440 --> 00:05:03.440]  都講了一句說話
[00:05:03.440 --> 00:05:04.740]  就是所以我們確定了
[00:05:04.740 --> 00:05:06.440]  人清義是因著信
[00:05:06.440 --> 00:05:09.640]  不在乎遵行律法
[00:05:09.640 --> 00:05:12.040]  這裡之後就進入第四章
[00:05:12.040 --> 00:05:14.640]  經文中就解釋這個因信清義
[00:05:14.640 --> 00:05:18.540]  就不只發生在耶穌被釘十格之後
[00:05:18.540 --> 00:05:19.440]  信耶穌之後
[00:05:19.440 --> 00:05:24.640]  但是在亞伯拉罕就已經發生著這樣的事情
[00:05:24.640 --> 00:05:27.640]  經文也都引用了創世紀十五章六節
[00:05:27.640 --> 00:05:29.640]  就講到亞伯拉罕信耶和懷耶和
[00:05:29.640 --> 00:05:30.840]  就以此為他的義
[00:05:30.840 --> 00:05:33.440]  或者在羅馬書就講到亞伯拉罕信神
[00:05:33.440 --> 00:05:36.040]  這就算為他的義
[00:05:36.040 --> 00:05:37.240]  好了 我講到這裡
[00:05:37.240 --> 00:05:38.440]  基本上我想
[00:05:38.440 --> 00:05:39.840]  可能大家都會見到的
[00:05:39.840 --> 00:05:41.840]  就是整個四章
[00:05:41.840 --> 00:05:43.140]  包括我們所思想的經文
[00:05:43.140 --> 00:05:46.540]  其實都是在講亞伯拉罕這件事
[00:05:46.540 --> 00:05:48.540]  回到關於性格
[00:05:48.540 --> 00:05:49.940]  今天這段經文
[00:05:49.940 --> 00:05:54.540]  又怎樣令到我在性格當中有多一點的看法呢
[00:05:54.540 --> 00:05:58.840]  首先我想和大家去想的一個事情就是
[00:05:58.840 --> 00:06:01.440]  什麼是性格呢
[00:06:01.440 --> 00:06:02.240]  什麼是character
[00:06:02.240 --> 00:06:04.040]  什麼是personality
[00:06:04.040 --> 00:06:05.940]  剛才我和Royal聊了一會
[00:06:05.940 --> 00:06:07.240]  什麼是性格呢
[00:06:07.240 --> 00:06:09.340]  我想如果我們去Google找
[00:06:09.340 --> 00:06:09.840]  網上找
[00:06:09.840 --> 00:06:11.940]  可能找到有很多不同的定義
[00:06:11.940 --> 00:06:13.240]  或者我用另一個方式
[00:06:13.240 --> 00:06:15.340]  或者另一個方式去問大家
[00:06:15.340 --> 00:06:16.940]  當講到關於性格
[00:06:16.940 --> 00:06:19.140]  或者要解釋性格的時候
[00:06:19.140 --> 00:06:20.640]  要講一些詞彙的話
[00:06:20.640 --> 00:06:22.340]  或者關鍵詞的話
[00:06:22.340 --> 00:06:23.440]  關聯的詞
[00:06:23.440 --> 00:06:25.440]  大家會想到什麼
[00:06:25.440 --> 00:06:26.340]  給一個答案
[00:06:26.340 --> 00:06:27.740]  來吧
[00:06:27.740 --> 00:06:29.840]  好 喂
[00:06:29.840 --> 00:06:31.140]  厲害
[00:06:31.140 --> 00:06:32.140]  我叫你解釋性格
[00:06:32.140 --> 00:06:34.340]  不是說性格
[00:06:34.340 --> 00:06:37.140]  有沒有 來
[00:06:37.140 --> 00:06:38.040]  冷靜
[00:06:38.040 --> 00:06:39.440]  講關於性格
[00:06:39.440 --> 00:06:42.840]  但是如果我想定義性格呢
[00:06:42.840 --> 00:06:46.040]  NBTI 價值觀 OK 還有呢
[00:06:46.040 --> 00:06:49.040]  九型人格 OK
[00:06:49.040 --> 00:06:49.840]  思維
[00:06:49.840 --> 00:06:50.440]  對了
[00:06:50.440 --> 00:06:52.940]  我們可以想到很多不同的關聯詞
[00:06:52.940 --> 00:06:54.740]  但是今天我想和大家講
[00:06:54.740 --> 00:06:55.840]  我想到什麼呢
[00:06:55.840 --> 00:06:58.340]  我想到這三個關聯詞
[00:06:58.340 --> 00:07:03.340]  傾向 選擇 行為
[00:07:03.340 --> 00:07:06.040]  為什麼我會想到這三個關聯詞呢
[00:07:06.040 --> 00:07:07.040]  因為其實在
[00:07:07.040 --> 00:07:09.440]  當我得到這個性格的課題
[00:07:09.440 --> 00:07:10.740]  知道我要講性格了
[00:07:10.740 --> 00:07:13.240]  之後我就會想究竟性格有什麼可以講呢
[00:07:13.240 --> 00:07:14.540]  當然我們就會想到
[00:07:14.540 --> 00:07:15.440]  有很多不同的東西
[00:07:15.440 --> 00:07:17.640]  然後如果我們上個星期
[00:07:17.640 --> 00:07:19.140]  沒叫我們去做NBTI
[00:07:19.140 --> 00:07:20.840]  通常有些心理分析
[00:07:20.840 --> 00:07:22.140]  之後做了
[00:07:22.140 --> 00:07:23.540]  通常裡面都會講到關於
[00:07:23.540 --> 00:07:24.940]  原來性格裡面你會有這樣
[00:07:24.940 --> 00:07:26.840]  就是會解釋你是這樣的人的時候
[00:07:26.840 --> 00:07:27.840]  你會有這樣的傾向
[00:07:27.840 --> 00:07:28.640]  這樣的選擇
[00:07:28.640 --> 00:07:29.940]  這樣的行為
[00:07:29.940 --> 00:07:31.340]  所以我就想到這些東西
[00:07:31.340 --> 00:07:33.540]  然後就會見到
[00:07:33.540 --> 00:07:38.340]  這些東西就是一些性格裡面會存在的東西
[00:07:38.340 --> 00:07:41.840]  那問題繼續想的就是
[00:07:41.840 --> 00:07:43.340]  大家有沒有
[00:07:43.340 --> 00:07:45.240]  就是對於這幾個字
[00:07:45.240 --> 00:07:46.240]  和性格
[00:07:46.240 --> 00:07:49.140]  你們有沒有看到一些的關係呢
[00:07:49.140 --> 00:07:50.540]  可能不少人覺得就是
[00:07:50.540 --> 00:07:51.940]  我們的性格就是
[00:07:51.940 --> 00:07:53.540]  影響了我們的傾向
[00:07:53.540 --> 00:07:55.640]  選擇 行為
[00:07:55.640 --> 00:07:58.240]  但大家有沒有想過
[00:07:58.240 --> 00:08:00.540]  會不會是我們的傾向
[00:08:00.540 --> 00:08:02.040]  選擇 行為
[00:08:02.040 --> 00:08:05.140]  導致了我們的性格呢
[00:08:05.140 --> 00:08:06.840]  我們慢慢想想
[00:08:06.840 --> 00:08:09.340]  又或者大家會不會跟我一樣
[00:08:09.340 --> 00:08:14.740]  留意到其實有一個循環在這裡呢
[00:08:14.740 --> 00:08:15.740]  我所想到的一個
[00:08:15.740 --> 00:08:16.940]  在我理解
[00:08:16.940 --> 00:08:18.440]  或者去嘗試去理解的時候
[00:08:18.440 --> 00:08:22.840]  我就想到一個循環其實是類似這樣的
[00:08:22.840 --> 00:08:28.240]  就是我們的傾向會影響我們的選擇
[00:08:28.240 --> 00:08:30.240]  然後選擇就會影響我們的行為
[00:08:30.240 --> 00:08:31.240]  行為會影響我們的性格
[00:08:31.240 --> 00:08:32.840]  甚至性格又會影響回頭
[00:08:32.840 --> 00:08:34.340]  整個這樣的循環
[00:08:34.340 --> 00:08:36.940]  譬如如果我們傾向安靜的
[00:08:36.940 --> 00:08:38.140]  好像我這樣的話
[00:08:38.140 --> 00:08:39.740]  就會選擇一個人
[00:08:39.740 --> 00:08:44.340]  就是這樣 多謝你
[00:08:44.340 --> 00:08:46.340]  因為
[00:08:46.340 --> 00:08:49.340]  多謝你
[00:08:49.340 --> 00:08:51.140]  但是如果選擇一個人之後
[00:08:51.140 --> 00:08:52.340]  我們會有些什麼行為
[00:08:52.340 --> 00:08:53.240]  可能我們就會選擇
[00:08:53.240 --> 00:08:55.740]  在家裡自己活動
[00:08:55.740 --> 00:08:56.440]  自己一個人
[00:08:56.440 --> 00:08:57.540]  這個就是我們的行為
[00:08:57.540 --> 00:08:59.740]  這個行為可能就會給人
[00:08:59.740 --> 00:09:01.140]  甚至給我們自己一個平團
[00:09:01.140 --> 00:09:02.640]  我們一個內向的人
[00:09:02.640 --> 00:09:06.440]  或者我們一個比較喜歡安靜的人
[00:09:06.440 --> 00:09:08.140]  接著因為這樣的性格判斷
[00:09:08.140 --> 00:09:10.240]  亦都會帶來我們的一個傾向
[00:09:10.240 --> 00:09:12.240]  其實是一個這樣的循環
[00:09:12.240 --> 00:09:13.840]  在我們的生命當中
[00:09:13.840 --> 00:09:16.740]  而我想說的就是
[00:09:16.740 --> 00:09:18.640]  在我們生命當中
[00:09:18.640 --> 00:09:20.140]  有很多不同的部分
[00:09:20.140 --> 00:09:23.040]  都可以發現到這樣的一個循環
[00:09:23.040 --> 00:09:25.040]  而導致了我們每一個人
[00:09:25.040 --> 00:09:26.940]  都有自己獨特
[00:09:26.940 --> 00:09:30.440]  但又複雜的個性
[00:09:30.440 --> 00:09:32.140]  但是當我想到這裡
[00:09:32.140 --> 00:09:33.740]  那當然我就會想
[00:09:33.740 --> 00:09:35.140]  究竟這四樣東西
[00:09:35.140 --> 00:09:38.340]  想到的時候想說哪一個部分呢
[00:09:38.340 --> 00:09:39.440]  但是都很難找到的
[00:09:39.440 --> 00:09:40.340]  其實在經文當中
[00:09:40.340 --> 00:09:41.340]  在聖經當中其實是要找
[00:09:41.340 --> 00:09:42.240]  怎樣解釋解釋
[00:09:42.240 --> 00:09:43.540]  好像很難說
[00:09:43.540 --> 00:09:46.540]  接著就想到一個問題了
[00:09:46.540 --> 00:09:49.240]  那如果一個人
[00:09:49.240 --> 00:09:51.440]  一個人生當中
[00:09:51.440 --> 00:09:55.840]  這個循環會由哪一個開始先呢
[00:09:55.840 --> 00:09:57.740]  哪一個會先有呢
[00:09:57.740 --> 00:09:58.640]  就是這樣問
[00:09:58.640 --> 00:10:01.840]  如果一個嬰兒出生了
[00:10:01.840 --> 00:10:04.640]  譚先生就會有個兒子出生了
[00:10:04.640 --> 00:10:06.040]  譚一
[00:10:06.040 --> 00:10:07.640]  當一個嬰兒出生
[00:10:07.640 --> 00:10:09.940]  當一個嬰兒出生的時候
[00:10:09.940 --> 00:10:12.340]  你覺得哪一個會先有呢
[00:10:12.340 --> 00:10:14.540]  你會不會說他有個性格呢
[00:10:14.540 --> 00:10:15.740]  他什麼都沒有做
[00:10:15.740 --> 00:10:17.340]  連行為都沒有
[00:10:17.340 --> 00:10:19.240]  那我們怎樣去說他的性格呢
[00:10:19.240 --> 00:10:21.340]  他第一個行為可能一出來就是哭
[00:10:21.340 --> 00:10:22.840]  難道我們說因為你這樣哭
[00:10:22.840 --> 00:10:24.840]  所以你是一個悲觀的嬰兒
[00:10:24.840 --> 00:10:26.740]  你不會的嘛
[00:10:26.740 --> 00:10:27.440]  對不對
[00:10:27.440 --> 00:10:29.640]  那更何況選擇
[00:10:29.640 --> 00:10:33.840]  嬰兒也不會有很多的選擇
[00:10:33.840 --> 00:10:35.340]  所以當我想這個時候
[00:10:35.340 --> 00:10:36.840]  或者想我們人生當中
[00:10:36.840 --> 00:10:37.740]  究竟有些什麼先呢
[00:10:37.740 --> 00:10:40.740]  可能就是傾向這件事
[00:10:40.740 --> 00:10:41.540]  為什麼
[00:10:41.540 --> 00:10:45.740]  因為這個是受著外在的因素影響
[00:10:45.740 --> 00:10:47.440]  或者周圍的環境影響
[00:10:47.440 --> 00:10:49.840]  而一個人通常傾向哪一邊
[00:10:49.840 --> 00:10:51.440]  都取決於他的家庭
[00:10:51.440 --> 00:10:53.740]  他所處的環境
[00:10:53.740 --> 00:10:54.540]  或者這樣說
[00:10:54.540 --> 00:10:55.440]  如果不說嬰孩
[00:10:55.440 --> 00:10:58.140]  那我們就回到人類歷史的第一個人
[00:10:58.140 --> 00:10:59.740]  亞當
[00:10:59.740 --> 00:11:00.440]  大家有沒有想過
[00:11:00.440 --> 00:11:02.340]  當亞當被做之後
[00:11:02.340 --> 00:11:05.040]  吐第一口氣那一刻
[00:11:05.040 --> 00:11:09.940]  他是一個什麼性格的人
[00:11:09.940 --> 00:11:11.340]  沒有性格還是有性格
[00:11:11.340 --> 00:11:13.340]  這個是一個有趣的課題
[00:11:13.340 --> 00:11:14.140]  我們很難說
[00:11:14.140 --> 00:11:14.540]  為什麼
[00:11:14.540 --> 00:11:21.440]  因為他什麼都沒有做
[00:11:21.440 --> 00:11:22.740]  OK
[00:11:22.740 --> 00:11:24.640]  這個是一個很長的課題
[00:11:24.640 --> 00:11:28.040]  不過我想跟大家一起去看的是什麼呢
[00:11:28.040 --> 00:11:29.940]  這個亞當
[00:11:29.940 --> 00:11:33.440]  當他被做吐第一口氣的時候
[00:11:33.440 --> 00:11:34.240]  其實他沒有什麼行為
[00:11:34.240 --> 00:11:36.240]  我們很難說他有什麼性格
[00:11:36.240 --> 00:11:38.940]  但是我們可以說他有些好的傾向
[00:11:38.940 --> 00:11:39.840]  為什麼
[00:11:39.840 --> 00:11:41.140]  因為在做亞當之前
[00:11:41.140 --> 00:11:43.640]  上帝就已經做了一個很好的環境給他
[00:11:43.640 --> 00:11:46.340]  而他當時就處於一個非常好的環境
[00:11:46.340 --> 00:11:49.940]  因此我們可以判斷說他有一個好的傾向
[00:11:49.940 --> 00:11:51.140]  因為有一個好的傾向
[00:11:51.140 --> 00:11:52.540]  他就會做一個好的選擇
[00:11:52.540 --> 00:11:54.140]  有好的選擇就會有好的行為
[00:11:54.140 --> 00:11:56.140]  導致他有一個好的性格再傾向
[00:11:56.140 --> 00:11:57.940]  明白嗎
[00:11:57.940 --> 00:12:00.640]  Sorry
[00:12:00.640 --> 00:12:01.040]  等等
[00:12:01.040 --> 00:12:02.140]  我還沒解釋到那裡
[00:12:02.140 --> 00:12:03.640]  正想解釋
[00:12:03.640 --> 00:12:04.140]  刺激你
[00:12:04.140 --> 00:12:04.840]  OK
[00:12:04.840 --> 00:12:05.240]  好了
[00:12:05.240 --> 00:12:07.140]  接著然後就是因為這樣
[00:12:07.140 --> 00:12:10.540]  本身亞當應該是一個好的循環
[00:12:10.540 --> 00:12:11.940]  而夏娃出來的時候
[00:12:11.940 --> 00:12:13.440]  如果我這樣去解釋的話
[00:12:13.440 --> 00:12:14.840]  也都是一個好的循環
[00:12:14.840 --> 00:12:16.340]  問題來了
[00:12:16.340 --> 00:12:16.940]  好像剛才那麼說
[00:12:16.940 --> 00:12:17.740]  為什麼會犯罪呢
[00:12:17.740 --> 00:12:19.840]  出現了一個事情影響了他們的傾向
[00:12:19.840 --> 00:12:20.440]  什麼
[00:12:20.440 --> 00:12:23.140]  就是蛇開始跟我們說話
[00:12:23.140 --> 00:12:25.240]  當蛇開始跟我們說話的時候
[00:12:25.240 --> 00:12:26.840]  導致他們在
[00:12:26.840 --> 00:12:29.440]  如果我們說傾向是一個類似天秤的話
[00:12:29.440 --> 00:12:31.040]  本身傾向好的那一邊
[00:12:31.040 --> 00:12:32.640]  突然間好像回到了中間
[00:12:32.640 --> 00:12:34.740]  而且搖擺不定
[00:12:34.740 --> 00:12:35.940]  不過
[00:12:35.940 --> 00:12:38.340]  在那個傾向的搖擺不定
[00:12:38.340 --> 00:12:41.340]  當那一刻的時候
[00:12:41.340 --> 00:12:44.440]  他仍然可以作出一個選擇
[00:12:44.440 --> 00:12:46.640]  因為傾向就是選擇
[00:12:46.640 --> 00:12:48.840]  所以他仍然可以選擇好的
[00:12:48.840 --> 00:12:50.140]  所以我們不可以說賴
[00:12:50.140 --> 00:12:54.740]  因為有蛇先生去說這個這樣的
[00:12:54.740 --> 00:12:57.540]  說這樣的東西所以令到他犯罪
[00:12:57.540 --> 00:12:57.940]  不是
[00:12:57.940 --> 00:12:59.640]  是因為他的選擇
[00:12:59.640 --> 00:13:02.640]  他的選擇導致他犯下一個罪
[00:13:02.640 --> 00:13:05.040]  而開始在那個時候
[00:13:05.040 --> 00:13:06.040]  就犯下那個
[00:13:06.040 --> 00:13:07.040]  他們選擇了犯罪
[00:13:07.040 --> 00:13:08.540]  不是選擇了好的一邊
[00:13:08.540 --> 00:13:10.640]  而導致了一個新的循環出來
[00:13:10.640 --> 00:13:12.140]  因為錯誤的選擇
[00:13:12.140 --> 00:13:13.340]  有錯誤的行為
[00:13:13.340 --> 00:13:14.440]  帶來錯誤的性格
[00:13:14.440 --> 00:13:15.940]  再去錯誤的傾向
[00:13:15.940 --> 00:13:17.740]  接著我們見人類的歷史就是這樣
[00:13:17.740 --> 00:13:20.340]  不斷循環
[00:13:20.340 --> 00:13:21.840]  再解釋下去
[00:13:21.840 --> 00:13:23.540]  當亞當犯罪
[00:13:23.540 --> 00:13:25.440]  然後下一個發生是什麼
[00:13:25.440 --> 00:13:26.940]  就是他亞當的後代
[00:13:26.940 --> 00:13:27.940]  找他出來之後
[00:13:27.940 --> 00:13:30.240]  竟然就發生就是
[00:13:30.240 --> 00:13:31.840]  他們殺人
[00:13:31.840 --> 00:13:33.940]  就已經開始殺人
[00:13:33.940 --> 00:13:36.140]  然後去到羅亞時代
[00:13:36.140 --> 00:13:38.640]  因為那個罪惡有多麼嚴重
[00:13:38.640 --> 00:13:39.340]  令到上帝
[00:13:39.340 --> 00:13:40.340]  真是很嚴重
[00:13:40.340 --> 00:13:42.740]  令到上帝是要落一個洪水
[00:13:42.740 --> 00:13:44.740]  去大清洗
[00:13:44.740 --> 00:13:45.840]  當重置的時候
[00:13:45.840 --> 00:13:47.340]  是不是就解決了這個循環
[00:13:47.340 --> 00:13:48.640]  令到所有東西變好呢
[00:13:48.640 --> 00:13:49.640]  不是
[00:13:49.640 --> 00:13:50.840]  因為當之後的時候
[00:13:50.840 --> 00:13:52.440]  去到十一章
[00:13:52.440 --> 00:13:55.240]  人仍然建立巴別塔
[00:13:55.240 --> 00:13:59.640]  想把巴別塔建立到通頂
[00:13:59.640 --> 00:14:01.640]  去頂天
[00:14:01.640 --> 00:14:05.040]  令到全讓他們自己的命
[00:14:05.040 --> 00:14:10.940]  這個是見到那個罪不斷地發生
[00:14:10.940 --> 00:14:13.140]  所以
[00:14:13.140 --> 00:14:14.540]  我想說的就是
[00:14:14.540 --> 00:14:16.240]  去到這裡
[00:14:16.240 --> 00:14:19.240]  我理解到一個對於我們人來講
[00:14:19.240 --> 00:14:22.640]  很重要需要留意的東西
[00:14:22.640 --> 00:14:24.040]  如果當我們講傾向
[00:14:24.040 --> 00:14:26.840]  只是好和壞那邊的話
[00:14:26.840 --> 00:14:27.840]  受罪的影響
[00:14:27.840 --> 00:14:29.240]  原來人要傾向好
[00:14:29.240 --> 00:14:30.640]  或者要變好
[00:14:30.640 --> 00:14:34.440]  不是一件容易的事情
[00:14:34.440 --> 00:14:36.440]  因為不是傾向好那邊
[00:14:36.440 --> 00:14:37.140]  所以很多時候
[00:14:37.140 --> 00:14:38.640]  我們作出不好的選擇
[00:14:38.640 --> 00:14:40.440]  不好的選擇帶來不好的行為
[00:14:40.440 --> 00:14:43.240]  而令到我們有一個
[00:14:43.240 --> 00:14:45.340]  或者成為了一個不好的性格
[00:14:45.340 --> 00:14:47.240]  而這個不好的性格再回頭
[00:14:47.240 --> 00:14:48.640]  令到我們有不好的傾向
[00:14:48.640 --> 00:14:50.240]  這個循環不斷重複
[00:14:50.240 --> 00:14:53.440]  成為了一個根深蒂固的價值
[00:14:53.440 --> 00:14:54.140]  觀念
[00:14:54.140 --> 00:14:54.840]  習慣
[00:14:54.840 --> 00:14:56.140]  文化
[00:14:56.140 --> 00:14:58.540]  而這些東西影響著我們每一個人
[00:14:58.540 --> 00:15:01.440]  所以我們不難理解的一句話
[00:15:01.440 --> 00:15:04.340]  經常說本性難言這件事
[00:15:04.340 --> 00:15:05.640]  其實我覺得就是因為
[00:15:05.640 --> 00:15:07.240]  我們見到一些人是很難過的
[00:15:07.240 --> 00:15:11.640]  因為不斷地去看待這件事
[00:15:11.640 --> 00:15:13.240]  而我們接著
[00:15:13.240 --> 00:15:17.040]  經過這一系列的思想之後
[00:15:17.040 --> 00:15:18.840]  如果回到羅馬書的經文
[00:15:18.840 --> 00:15:21.240]  我們就會比較容易理解
[00:15:21.240 --> 00:15:23.140]  為什麼在經文當中曾經說過
[00:15:23.140 --> 00:15:25.540]  沒有二人一個都沒有
[00:15:25.540 --> 00:15:27.340]  因為我們很容易傾向惡
[00:15:27.340 --> 00:15:30.040]  而我們也多少少能夠更加理解
[00:15:30.040 --> 00:15:31.640]  上帝為什麼要給應許
[00:15:31.640 --> 00:15:33.240]  是因為有祂的意思
[00:15:33.240 --> 00:15:34.040]  正如經文所說
[00:15:34.040 --> 00:15:34.740]  在十四節就說
[00:15:34.740 --> 00:15:37.340]  若是屬乎律法的人才得為後事
[00:15:37.340 --> 00:15:38.540]  信就歸於虛空
[00:15:38.540 --> 00:15:40.540]  應許也就廢棄了
[00:15:40.540 --> 00:15:43.940]  是因為上帝給應許是有祂的意思
