
[00:00:00.000 --> 00:00:04.160]  我近期和一個想戒煙的人
[00:08:25.440 --> 00:08:26.920]  不可能的
[00:08:26.920 --> 00:08:29.240]  我後來發現原來
[00:08:29.240 --> 00:08:32.720]  原來家裡背後的人
[00:08:32.720 --> 00:08:34.800]  即是有個外母
[00:08:34.800 --> 00:08:36.880]  生病了
[00:08:36.880 --> 00:08:38.360]  拆了偶像之後
[00:08:38.360 --> 00:08:39.120]  她經常生病
[00:08:39.120 --> 00:08:41.160]  所以就要施壓
[00:08:41.160 --> 00:08:44.160]  給這個女兒
[00:08:44.160 --> 00:08:46.080]  和給女兒的老公
[00:08:46.520 --> 00:08:47.360]  一定要什麼
[00:08:47.360 --> 00:08:48.720]  把那些東西放在那裡
[00:08:48.720 --> 00:08:50.080]  否則就跟你拼了
[00:08:50.080 --> 00:08:52.480]  在壓力之下
[00:08:52.480 --> 00:08:54.000]  又把那些東西放回去
[00:08:54.000 --> 00:08:55.960]  是不是吐血
[00:08:55.960 --> 00:09:00.960]  我們知道之後就
[00:09:00.960 --> 00:09:02.520]  抓他來
[00:09:02.520 --> 00:09:04.320]  很溫柔地
[00:09:04.320 --> 00:09:05.800]  很強硬地
[00:09:05.800 --> 00:09:07.440]  和他說
[00:09:07.440 --> 00:09:11.040]  很多理由
[00:09:11.040 --> 00:09:13.960]  我們先不管他
[00:09:13.960 --> 00:09:14.480]  說完
[00:09:14.480 --> 00:09:15.760]  你快點找方法
[00:09:16.520 --> 00:09:17.280]  搞定他
[00:09:17.280 --> 00:09:19.680]  又過了一兩個月
[00:09:19.680 --> 00:09:21.440]  農曆年前
[00:09:21.440 --> 00:09:23.240]  他又來跟我們說
[00:09:23.240 --> 00:09:24.880]  他說Joe
[00:09:24.880 --> 00:09:26.840]  把那些東西都扔了
[00:09:26.840 --> 00:09:30.360]  為什麼可以扔掉
[00:09:30.360 --> 00:09:31.520]  這麼厲害
[00:09:31.520 --> 00:09:33.600]  他就說
[00:09:33.600 --> 00:09:36.440]  裝回偶像之後
[00:09:36.440 --> 00:09:38.080]  他太太經常生病
[00:09:38.080 --> 00:09:42.240]  所以太太和他母親說
[00:09:42.240 --> 00:09:43.200]  即是他的外母說
[00:09:43.200 --> 00:09:46.200]  要扔掉那些東西
[00:09:47.200 --> 00:09:48.120]  他太太出聲
[00:09:48.120 --> 00:09:49.160]  他的外母就
[00:09:49.160 --> 00:09:51.120]  就沒有扶
[00:09:51.120 --> 00:09:52.840]  如果他自己出聲
[00:09:52.840 --> 00:09:54.320]  又吵架了
[00:09:54.320 --> 00:09:56.080]  我們很開心
[00:09:56.080 --> 00:09:57.400]  我們也要上去看看
[00:09:57.400 --> 00:09:58.160]  是不是真的
[00:09:58.160 --> 00:10:00.680]  所以走上去又再去探望他
[00:10:00.680 --> 00:10:01.440]  又談一輪
[00:10:01.440 --> 00:10:04.120]  這些牧養容易嗎
[00:10:04.120 --> 00:10:07.440]  我都怕他有第二次
[00:10:07.440 --> 00:10:08.880]  再來一次
[00:10:08.880 --> 00:10:09.600]  不知道怎麼辦
[00:10:09.600 --> 00:10:13.560]  我發現原來要牧養一個人
[00:10:13.560 --> 00:10:16.280]  讓他在信仰裡面成長
[00:10:16.920 --> 00:10:18.720]  是不容易的
[00:10:18.720 --> 00:10:20.560]  很多起起跌跌
[00:10:20.560 --> 00:10:22.520]  就算我們自己也是
[00:10:22.520 --> 00:10:23.760]  牧養我們那個
[00:10:23.760 --> 00:10:24.720]  也一樣是這樣說
[00:10:24.720 --> 00:10:26.520]  很多起起跌跌
[00:10:26.520 --> 00:10:29.680]  而原來剛才看到的例子
[00:10:29.680 --> 00:10:32.320]  民間宗教是對於一些人
[00:10:32.320 --> 00:10:34.040]  是很牢固在心裡面
[00:10:34.040 --> 00:10:37.600]  他仍然看信耶穌是很迷信
[00:10:37.600 --> 00:10:38.800]  或者是要求福
[00:10:38.800 --> 00:10:39.880]  消災 解難
[00:10:39.880 --> 00:10:40.960]  諸如此類
[00:10:40.960 --> 00:10:45.360]  很多東西不能夠一下子放下
[00:10:46.040 --> 00:10:47.200]  就算信一輪
[00:10:47.200 --> 00:10:48.720]  也未能夠放下
[00:10:48.720 --> 00:10:51.040]  這只是其中一樣
[00:10:51.040 --> 00:10:54.160]  還有很多生命的習慣
[00:10:54.160 --> 00:10:57.040]  很多對信仰的知識
[00:10:57.040 --> 00:10:59.480]  其實要牧養一個人成熟
[00:10:59.480 --> 00:11:01.520]  然後歸向主
[00:11:01.520 --> 00:11:03.840]  很自由地信主
[00:11:03.840 --> 00:11:06.280]  奉獻屬事主
[00:11:06.280 --> 00:11:08.640]  其實是一條不容易的路
[00:11:08.640 --> 00:11:11.120]  所以聖經這裡提到
[00:11:11.120 --> 00:11:11.920]  要什麼
[00:11:11.920 --> 00:11:13.360]  無要牧養
[00:11:14.760 --> 00:11:16.040]  無要的意思是什麼
[00:11:16.040 --> 00:11:18.320]  是一定要的
[00:11:18.320 --> 00:11:24.000]  人的成長是要有人來幫助
[00:11:24.000 --> 00:11:25.280]  或者講解
[00:11:25.280 --> 00:11:27.160]  或者和他一起走的
[00:11:27.160 --> 00:11:28.920]  如果不是
[00:11:28.920 --> 00:11:31.600]  其實很容易會走歪路的
[00:11:31.600 --> 00:11:34.400]  在現在這個年代裡面
[00:11:34.400 --> 00:11:36.520]  其實我們信耶穌
[00:11:36.520 --> 00:11:38.440]  或者我們的下一代信耶穌
[00:11:38.440 --> 00:11:41.680]  他們面對的衝擊和掙扎
[00:11:41.680 --> 00:11:43.840]  是越來越複雜
[00:11:44.520 --> 00:11:46.600]  以及是很迷迷糊糊的
[00:11:46.600 --> 00:11:51.280]  我們近期在一班教牧童工
[00:11:51.280 --> 00:11:54.320]  在流傳一件事情
[00:11:54.320 --> 00:11:55.240]  我們看到之後
[00:11:55.240 --> 00:11:56.320]  就發現到
[00:11:56.320 --> 00:11:59.280]  哇 原來在社會裡面
[00:11:59.280 --> 00:12:00.440]  也有這樣的事情發生
[00:12:00.440 --> 00:12:02.600]  大家有沒有聽過
[00:12:02.600 --> 00:12:06.120]  基督教性別文化節
[00:12:06.120 --> 00:12:11.800]  第一屆基督教性別文化節
[00:12:11.800 --> 00:12:12.920]  有打出來吧
[00:12:15.280 --> 00:12:15.800]  沒有吧
[00:12:15.800 --> 00:12:17.600]  是新的第一屆
[00:12:17.600 --> 00:12:19.560]  而且是正在舉行
[00:12:19.560 --> 00:12:20.360]  快要完結了
[00:12:20.360 --> 00:12:24.920]  原來是基督徒團體發起的
[00:12:24.920 --> 00:12:31.040]  有香港基督徒學生運動
[00:12:31.040 --> 00:12:33.480]  有香港婦女基督徒協會
[00:12:33.480 --> 00:12:34.880]  還有教會的
[00:12:34.880 --> 00:12:36.520]  叫做春天教會
[00:12:36.520 --> 00:12:37.800]  大家聽過沒有
[00:12:37.800 --> 00:12:39.080]  我第一次聽
[00:12:39.080 --> 00:12:41.840]  他們原來在大學裡面
[00:12:42.320 --> 00:12:45.520]  針對一班基督徒的學生
[00:12:45.520 --> 00:12:47.120]  或者一班基督徒的青年人
[00:12:47.120 --> 00:12:48.800]  外人也可以去的
[00:12:48.800 --> 00:12:50.520]  就參與這些活動
[00:12:50.520 --> 00:12:52.480]  其實裡面我看過了
[00:12:52.480 --> 00:12:53.920]  搞些什麼呢
[00:12:53.920 --> 00:12:56.040]  原來是搞一些
[00:12:56.040 --> 00:13:00.160]  例如身體互動接觸的工作坊
[00:13:00.160 --> 00:13:02.200]  你可以帶伴侶去的
[00:13:02.200 --> 00:13:05.000]  讓身體接觸
[00:13:05.000 --> 00:13:07.840]  打破人與人之間的隔膜
[00:13:08.520 --> 00:13:12.840]  有些工作坊會請一些叫做午夜男
[00:13:12.840 --> 00:13:14.160]  藍色的男
[00:13:14.160 --> 00:13:19.880]  即是男士是專做賣淫的事情的人
[00:13:19.880 --> 00:13:24.680]  講解給基督徒的青年人聽
[00:13:24.680 --> 00:13:26.120]  即是參加者
[00:13:26.120 --> 00:13:31.080]  如何可以在性上開心一些
[00:13:31.080 --> 00:13:32.920]  或者特別一些
[00:13:32.920 --> 00:13:38.200]  還有些工作坊展示一些性的玩具
[00:13:39.520 --> 00:13:42.320]  他們說這是基督教的文化節
[00:13:42.320 --> 00:13:43.080]  性別節
[00:13:43.080 --> 00:13:43.920]  所以一定要講什麼
[00:13:43.920 --> 00:13:45.280]  講聖經
[00:13:45.280 --> 00:13:47.800]  所以工作坊是講亞哥書的
[00:13:47.800 --> 00:13:52.240]  他們會強調亞哥書裡面那種情慾
[00:13:52.240 --> 00:13:56.920]  那些男女的性的情況
[00:13:56.920 --> 00:14:01.720]  要打破基督教裡面那種
[00:14:01.720 --> 00:14:04.800]  對性的很嚴厲、很嚴謹
[00:14:04.800 --> 00:14:07.400]  要自由、要釋放
[00:14:09.360 --> 00:14:11.400]  原來我們的年輕人
[00:14:11.400 --> 00:14:13.640]  是很容易接觸這些的
[00:14:13.640 --> 00:14:15.280]  這是文化
[00:14:15.280 --> 00:14:18.520]  普遍的文化是正在開展的
[00:14:18.520 --> 00:14:22.440]  我們大家這個年紀
[00:14:22.440 --> 00:14:24.280]  我們的小朋友是否一直在成長
[00:14:24.280 --> 00:14:25.920]  中學
[00:14:25.920 --> 00:14:28.040]  進到大學就很開心
[00:14:28.040 --> 00:14:29.520]  啞拍爛手掌
[00:14:29.520 --> 00:14:33.040]  或者不讀書
[00:14:33.040 --> 00:14:35.840]  讀完書去外面工作也好
[00:14:36.360 --> 00:14:39.600]  但原來他們去到一個很自由的社會
[00:14:39.600 --> 00:14:43.280]  一個很多衝擊的社會
[00:14:43.280 --> 00:14:48.120]  所以我們不要看著牧羊
[00:14:48.120 --> 00:14:49.720]  當然不是叫你箝制牠
[00:14:49.720 --> 00:14:50.840]  不是叫你控制牠
[00:14:50.840 --> 00:14:53.920]  但我們要看著牠們
[00:14:53.920 --> 00:14:56.840]  你參加什麼活動
[00:14:56.840 --> 00:14:59.080]  學校是基督徒搞的
[00:14:59.080 --> 00:15:00.240]  挺好的
[00:15:00.240 --> 00:15:02.720]  原來可能有些不是的
[00:15:02.720 --> 00:15:04.760]  或者可能要問問牠
[00:15:05.240 --> 00:15:07.280]  其實你認識的朋友是怎樣的
[00:15:07.280 --> 00:15:11.360]  你認識的學生、朋友是怎樣的
[00:15:11.360 --> 00:15:14.040]  我們都要關心多一點
[00:15:14.040 --> 00:15:16.760]  不要說年輕人
[00:15:16.760 --> 00:15:19.160]  就算我們成年人
[00:15:19.160 --> 00:15:22.680]  在這個世界裏面都很多挑戰
[00:15:22.680 --> 00:15:24.680]  很多刺激的
[00:15:24.680 --> 00:15:27.160]  我們一稍不留神
[00:15:27.160 --> 00:15:31.360]  少被關注或者少被人看著
[00:15:31.360 --> 00:15:35.080]  其實都很容易會做錯事
[00:15:35.560 --> 00:15:39.040]  所以聖經裏面說我們毋要牧羊
[00:15:39.040 --> 00:15:41.360]  彼此之間都要牧羊
[00:15:41.360 --> 00:15:44.520]  我們知不知道我們周圍的人
[00:15:44.520 --> 00:15:46.800]  我們的組員、教會的人
[00:15:46.800 --> 00:15:48.880]  家裏的人
[00:15:48.880 --> 00:15:50.480]  其實在發生什麼事呢
[00:15:50.480 --> 00:15:56.560]  我們會問你近期工作怎樣
[00:15:56.560 --> 00:15:58.200]  這些都會問的
[00:15:58.200 --> 00:16:01.320]  你近期的人際關係怎樣
[00:16:01.320 --> 00:16:03.560]  你在看什麼書
[00:16:04.200 --> 00:16:05.920]  你在看什麼
[00:16:05.920 --> 00:16:09.200]  如果結了婚,你的家庭怎樣
[00:16:09.200 --> 00:16:11.440]  你的家庭的關係怎樣
[00:16:11.440 --> 00:16:14.080]  會間中問這些的
[00:16:14.080 --> 00:16:16.720]  其實這些是牧羊來的
[00:16:16.720 --> 00:16:21.120]  我發現你敢問
[00:16:21.120 --> 00:16:22.840]  人家就會怎樣
[00:16:22.840 --> 00:16:24.680]  人家敢回答你
[00:16:24.680 --> 00:16:26.200]  靜悄悄地回答你
[00:16:26.200 --> 00:16:27.600]  你不敢問
[00:16:27.600 --> 00:16:29.480]  人家又不敢回答你
[00:16:29.480 --> 00:16:33.600]  所以在毋要牧羊裏面
[00:16:33.840 --> 00:16:37.200]  其實我們彼此之間要間中問一下
[00:16:37.200 --> 00:16:38.040]  聊聊天
[00:16:38.040 --> 00:16:41.040]  我們大家分組聊聊聖經
[00:16:41.040 --> 00:16:43.520]  你怎樣?近期怎樣?
[00:16:43.520 --> 00:16:47.280]  你明不明白我們周圍的弟兄姊妹
[00:16:47.280 --> 00:16:48.440]  我們都是羊來的
[00:16:48.440 --> 00:16:50.760]  大家的狀況如何呢
[00:16:50.760 --> 00:16:56.640]  如果不是很容易會出錯
[00:16:56.640 --> 00:16:58.760]  如果我們不牧羊
[00:16:58.760 --> 00:17:01.800]  有人會偷養
[00:17:01.800 --> 00:17:03.600]  有人會牧羊
[00:17:04.280 --> 00:17:05.760]  有人會拿走牠
[00:17:05.760 --> 00:17:11.200]  所以我們彼此要去牧羊看著
[00:17:11.200 --> 00:17:17.600]  因為很多外面的資訊
[00:17:17.600 --> 00:17:19.360]  或者是環境
[00:17:19.360 --> 00:17:24.400]  很想我們在信仰裏面更加開放
[00:17:24.400 --> 00:17:28.240]  或者更加不理會一些原則
[00:17:28.240 --> 00:17:31.000]  所以我們要彼此多點去牧羊
[00:17:34.840 --> 00:17:37.760]  我會發現原來在基督教裏面
[00:17:37.760 --> 00:17:39.200]  原來都有很多
[00:17:39.200 --> 00:17:40.960]  我形容為甚麼
