
[00:00:00.000 --> 00:00:12.300]  記者:或者開始之先容許牧師問一個冒犯性私人的問題
[00:02:05.800 --> 00:02:07.320]  記者:當然教會的問題累積了很久了
[00:02:07.320 --> 00:02:08.760]  記者:我自己歸納了三樣
[00:02:08.760 --> 00:02:10.960]  記者:第一就是我們教會的年齡老化
[00:02:10.960 --> 00:02:13.320]  記者:第一就是我們教會的年齡老化
[00:02:13.320 --> 00:02:15.520]  記者:我想中位數是五十多歲
[00:02:15.520 --> 00:02:17.520]  記者:我想中位數是五十多歲
[00:02:17.520 --> 00:02:21.760]  記者:第二個問題就是侍奉的人手稱王不接
[00:02:21.760 --> 00:02:25.280]  記者:第二個問題就是侍奉的人手稱王不接
[00:02:25.280 --> 00:02:29.080]  記者:第三就是我們整體的事工基本上停滯不前
[00:02:29.080 --> 00:02:32.680]  記者:第三就是我們整體的事工基本上停滯不前
[00:02:32.680 --> 00:02:35.680]  記者:這個很多原因導致這樣
[00:02:35.680 --> 00:02:38.160]  記者:這當然很多原因導致這樣
[00:02:38.160 --> 00:02:41.080]  記者:但我想問一個更深層的問題
[00:02:41.080 --> 00:02:43.080]  記者:但我想問一個更深層的問題
[00:02:43.080 --> 00:02:44.560]  記者:如果按照現時的狀況
[00:02:44.560 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:02:46.320]  記者:如果按照現時的狀況
[00:02:46.320 --> 00:03:16.280]  五年後我們教會會怎樣?十年後我們教會會怎樣?大家有沒有想過這個問題?如果按照健康教會的觀念,中國浸完全是符合一間叫做福音斷層的教會,老化的教會,意思就是說教會
[00:03:16.320 --> 00:03:44.280]  長期在福音事公上是沒有果效,簡單來說就是有出沒入,或者是出多入少,五月份我們在教會營曾經做過健康教會調查,其實充分反映了教會兩大問題
[00:03:46.320 --> 00:04:12.280]  一個就是有效功能的結構,另一個就是我們需要為本的報導,簡單來說內部的架構運作不順順,對外我們的福音果效也不高
[00:04:12.280 --> 00:04:38.160]  換句話說,尖閣浸不是一間典型內部消費的教會,意思就是我們把九成以上的資源用在內部消費上,而不是用在福音事公上,當中就呈現兩個很嚴重的問題
[00:04:38.160 --> 00:05:05.840]  今天好像跟大家上宣教的道論一樣,第一個問題就是焦點在人的問題上,如果再坦白一點是自私的問題,我們把福音私有化了,我擁有這份舊恩,我得到這個福音,我就把它私有化了,不願意和別人分享
[00:05:05.840 --> 00:05:31.160]  第二個就是方法的問題,我們比較固步自封,不肯踏出那個安殊區,有人這樣說,我們有沒有想過兩千年前,上帝只有一位的獨生兒子,但他卻差派他成為宣教士
[00:05:31.160 --> 00:05:43.520]  肉身取了奴服的形象成為人的樣式,最後捨身在十字架上,成就了救贖的大忌
[00:05:43.520 --> 00:06:01.320]  有人形容耶穌在地上其中一個最重要的工作,就是要選照門徒,建立信仰的群體,就是今天的教會
[00:06:01.320 --> 00:06:19.600]  耶穌離世升天的時候,把神救贖的大忌委託教會去進行,期待教會完成天國的福音
[00:06:19.600 --> 00:06:39.560]  如果從這個角度,我要問我們的教會有沒有進行到主的託付呢?我們是想把教會變成一個救生站,還是變成一個俱樂部呢?
[00:06:39.560 --> 00:06:56.280]  今天早上讀第一段經文,羅馬書一章十四節說,無論是希臘人,外化人,聰明人,愚族人,我都欠他們的債
[00:06:56.280 --> 00:07:14.480]  劉亦寶羅在這裡用欠債來形容他們的福音使命,我們都知道欠債還錢是天經地義的事,沒有什麼可誇的
[00:07:14.480 --> 00:07:29.840]  如果反過來說,欠債不還是人格的問題,如果你說我不還,我就是不還,你可以報警抓我
[00:07:29.840 --> 00:07:48.240]  但是這裡保羅提到,他傳福音好像要還福音的債,而且他是全身都是債,每個人都是他的債主,所以他要拼命想辦法去還這些債
[00:07:48.240 --> 00:08:08.880]  保羅說我都欠他們的債,原來這個翻譯可以說我是一個債台高築的人,原來他在福音的事工上,保羅形容自己是欠債累累
[00:08:08.880 --> 00:08:25.680]  他無論是當時的希臘人,希臘人當然是指當時的知識份子,化外人,文明以外的人,無論你是聰明或者愚者
[00:08:25.680 --> 00:08:42.320]  保羅在裡面都有一種認定的催逼,就是說我欠他們福音的債,我對不起他們,我輕視了主的託付,所以我身上有一個債務要去還
[00:08:42.320 --> 00:09:00.000]  我在他們身上有未完成的責任,我是一個活在福音債務前身的人,所以我情願盡我一切的力量去償還這個福音的債
[00:09:00.000 --> 00:09:20.480]  去到十六節,保羅說我不以福音為恥,如果從治理行間,他認為欠別人福音的債是一種光榮,言下之意他欠越多的人越好
[00:09:20.480 --> 00:09:37.760]  以致他可以靠著主的恩典去償還,不分國籍,無論他是不是自己的同胞,是當時猶太人看不起的外邦人,希臘人,化外人,或者其他的民族
[00:09:37.760 --> 00:09:52.080]  簡單來說從修辭學上,保羅說我欠他們福音的債,難怪保羅為了償還這個福音的債,記不記得上兩個星期我所說的
[00:09:52.080 --> 00:10:18.160]  他放棄自己大好的前途,由一個如日當中的政治明星,變成一個政治犯,形容自己被打被捕坐監,連審問他羅馬政府的官員,都認為保羅已經癲狂了,已經失去理智了
[00:10:18.160 --> 00:10:26.800]  但保羅仍然把握最後的機會向雅基帕王傳福音
[00:10:26.800 --> 00:10:40.560]  換句話來說保羅把欠債的心情化作一種燃料,轉化成一種傳福音的動力
[00:10:40.560 --> 00:10:54.800]  很明顯今天很多的教會,包括我們的教會,我們沒有這份欠債還錢的迫切感
[00:10:54.800 --> 00:11:12.240]  我們不單止沒有還債的動機,我們甚至白佔用來償還債項的資源,以致我們債台高築
[00:11:12.240 --> 00:11:24.240]  儘管保羅的使命是向外邦人傳福音,但保羅在羅馬書第九章提到
[00:11:24.240 --> 00:11:34.240]  第二段經文是這樣說,我是大有憂愁,心裡時常傷痛
[00:11:34.240 --> 00:11:46.000]  他認為猶太人未能聽到這個福音,認識耶穌基督是心裡一個沉重的負擔
[00:11:46.000 --> 00:11:58.800]  是他的責任,猶太人不能信奉這個福音,令他情緒上受到很大的困擾
[00:11:58.800 --> 00:12:05.200]  甚至到了一個程度,他說為了他的同胞骨肉之親
[00:12:05.200 --> 00:12:18.000]  如果能夠但求他們聽到這個福音,就算我自己被詛咒,跟他一生最愛的基督分離他都願意
[00:12:18.000 --> 00:12:28.240]  請問我們有沒有保羅這份情詞迫切,這份切膚之痛
[00:12:28.240 --> 00:12:43.600]  早幾年環教會慶祝福音來華已經超過兩百年
[00:12:43.600 --> 00:12:53.840]  其實昔日很多宣教士為了基督的愛離鄉別井來到中國
[00:12:53.840 --> 00:13:01.520]  他們唯一的目的是希望我們中國人聽到這個福音
[00:13:01.520 --> 00:13:09.200]  但今天的華人教會,華人基督徒,我們有沒有保羅這份心智
[00:13:09.200 --> 00:13:16.880]  大有憂愁,心裡時常傷痛,為我骨肉之親
[00:13:16.880 --> 00:13:26.880]  只要他們能夠聽到福音,我寧可自己被詛咒,以基督的愛分離
[00:13:26.880 --> 00:13:35.440]  大家有沒有想過,以前我翻看一些宣教的文獻
[00:13:35.440 --> 00:13:48.240]  以前的宣教士要來到中國傳道,坐船要半年至九個月才能來到
[00:13:48.240 --> 00:13:58.240]  他們至少要花兩年到四年學習華語,為了要傳福音
[00:13:58.240 --> 00:14:11.040]  但我們作為親愛的中國人,我們竟然為我們的同胞閉口不言
[00:14:11.040 --> 00:14:18.720]  欠債不還,一開始我提到教會現在面對的問題
[00:14:18.720 --> 00:14:26.400]  其中一個是人的問題,簡單來說就是我們自私的問題
[00:14:26.400 --> 00:14:34.720]  欠缺了一份欠債還錢的心,或者是可有可無
[00:14:34.720 --> 00:14:42.800]  第二個方面就是宣教模式的問題,最後那段經文是《約翰福音》第四章三十五節這樣說
[00:14:42.800 --> 00:14:49.200]  《約翰福音》第四章三十五節這樣說
[00:14:49.200 --> 00:14:56.480]  《約翰福音》第四章三十五節,你們豈不說到收割的時候還有四個月
[00:14:56.480 --> 00:15:02.000]  我告訴你們,舉目向田觀看,莊稼已經收了,可以收割了
[00:15:02.000 --> 00:15:06.480]  你們豈不說到收割的時候還有四個月
[00:15:06.480 --> 00:15:09.440]  你們豈不說到收割的時候還有四個月嗎
[00:15:09.440 --> 00:15:12.320]  是當時很流行的一句口頭禪
[00:15:12.320 --> 00:15:14.640]  是當時很流行的一句口頭禪
[00:15:14.640 --> 00:15:16.880]  意思大致就像廣東話一樣
[00:15:16.880 --> 00:15:19.280]  意思大致就像廣東話一樣
[00:15:19.280 --> 00:15:21.040]  大把時間,不用這麼心急
[00:15:21.040 --> 00:15:23.040]  還有很多時間不用這麼急
[00:15:23.040 --> 00:15:24.560]  趕著去投胎去拿出世紙
[00:15:24.560 --> 00:15:26.880]  你趕著去投胎去拿出世紙嗎
[00:15:26.880 --> 00:15:30.720]  其實當中涉及同樣一個心態或者模式的問題
[00:15:30.720 --> 00:15:33.840]  其實當中涉及同樣一個心態或者模式的問題
[00:15:33.840 --> 00:15:36.080]  按照一般耕種的運作
[00:15:36.080 --> 00:15:38.080]  按照一般耕種的運作
[00:15:38.080 --> 00:15:40.400]  由殺種一直到收割
[00:15:40.400 --> 00:15:42.720]  從殺種一直到收割
[00:15:42.720 --> 00:15:44.720]  大概要四個月的時間
[00:15:44.720 --> 00:15:51.520]  這句話就明顯當時耶穌指出當時的人沒有一份的迫切感
[00:15:51.520 --> 00:15:55.840]  耶穌指當時的人沒有一份的迫切的感
[00:15:55.840 --> 00:15:58.640]  他們說還有四個月才收割,何必這麼心急
[00:15:58.640 --> 00:16:00.640]  他們就說還有四個月才收割
[00:16:00.640 --> 00:16:01.600]  那麼著急幹嘛
[00:16:01.600 --> 00:16:03.600]  言下之意,大把時間,大把機會
[00:16:03.600 --> 00:16:06.560]  言下之意,好多時間,好多的機會
[00:16:06.560 --> 00:16:09.760]  這種不用心急或者不丟不掉的
[00:16:09.760 --> 00:16:12.960]  其實又充分在我們現代基督徒的心裏面反映
[00:16:12.960 --> 00:16:14.960]  這種不用心急或者不丟不掉的
[00:16:14.960 --> 00:16:16.960]  充分在我們現代基督徒的心裏面反映
[00:16:16.960 --> 00:16:20.880]  當然農作物的成長或成熟有一定的自然規律
[00:16:20.880 --> 00:16:25.440]  當然農作物的成長或成熟會有一個自然的規律
[00:16:25.440 --> 00:16:29.600]  不會按我們主觀的願望去令它快高長大
[00:16:29.600 --> 00:16:32.880]  不會按我們主觀的願望讓它快高長大
[00:16:32.880 --> 00:16:37.520]  當然很多農夫用很多合理或者健康的方法
[00:16:37.520 --> 00:16:39.760]  去幫助這些農作物去成長
[00:16:39.760 --> 00:16:43.440]  當然很多農夫用一些健康和實惠的方法
[00:16:43.440 --> 00:16:45.440]  去幫助農作物去健康成長
[00:16:45.440 --> 00:16:47.440]  但在《約翰福音》這段經文
[00:16:47.440 --> 00:16:50.160]  耶穌在講的是一個農作物
[00:16:50.160 --> 00:16:53.280]  但在《約翰福音》這段經文
[00:16:53.280 --> 00:16:54.960]  耶穌講的是農作物
[00:16:54.960 --> 00:17:00.000]  但其實祂在講的是當時對收割的心態
[00:17:00.000 --> 00:17:03.680]  但其實祂在講當時的人對收割的一種心態
[00:17:03.680 --> 00:17:05.680]  所以祂提醒當時的門徒
[00:17:05.680 --> 00:17:07.040]  所以祂提醒當時的門徒
[00:17:07.040 --> 00:17:08.640]  祂說莊稼已經熟了
[00:17:08.640 --> 00:17:09.840]  祂說莊稼已經熟了
[00:17:09.840 --> 00:17:10.320]  可以收割了
[00:17:10.320 --> 00:17:11.120]  可以收割了
[00:17:11.120 --> 00:17:12.320]  不需要等四個月了
[00:17:12.320 --> 00:17:13.440]  不需要等四個月了
[00:17:13.440 --> 00:17:15.440]  明明耶穌講這番話是甚麼意思呢
[00:17:15.440 --> 00:17:17.440]  福音耶穌講這番話是甚麼意思呢
[00:17:17.440 --> 00:17:19.440]  福音的宣講
[00:17:19.440 --> 00:17:20.240]  福音的宣講
[00:17:20.240 --> 00:17:24.080]  不是按我們人的頭腦去規劃
[00:17:24.080 --> 00:17:26.080]  不是按我們人的頭腦去規劃
[00:17:26.080 --> 00:17:27.360]  還有四個月
[00:17:27.360 --> 00:17:28.320]  還有四個月
[00:17:28.320 --> 00:17:29.120]  還有大把時間
[00:17:29.120 --> 00:17:30.160]  還有好多的時間
[00:17:30.160 --> 00:17:30.880]  很難的
[00:17:30.880 --> 00:17:31.840]  很難的
[00:17:31.840 --> 00:17:34.080]  不是這個時候
[00:17:34.080 --> 00:17:35.040]  不是現在了
[00:17:35.040 --> 00:17:37.680]  但耶穌說莊稼已經熟了
[00:17:37.680 --> 00:17:39.600]  但耶穌說莊稼已經熟了
[00:17:39.600 --> 00:17:42.160]  可以收割了
[00:17:42.160 --> 00:17:46.480]  我每天從墳嶺回來教會
[00:17:46.480 --> 00:17:49.360]  我每天從墳嶺回來教會
[00:17:49.360 --> 00:17:53.760]  會經過尖東有很多旅遊車的停車場
[00:17:53.760 --> 00:17:56.400]  會經過尖東有很多旅遊車停的地方
[00:17:56.400 --> 00:17:59.520]  那裏方便國內的遊客在那裏上落
[00:17:59.520 --> 00:18:01.280]  那裏方便國內的遊客在那裏上落
[00:18:01.280 --> 00:18:04.640]  如果大家有機會都會經過那裏
[00:18:04.640 --> 00:18:06.480]  有一幅很有趣的圖畫
[00:18:06.480 --> 00:18:08.080]  有一幅很有趣的圖畫
[00:18:08.080 --> 00:18:09.600]  其中一幅就是
[00:18:09.600 --> 00:18:11.360]  有一些法輪功的人
[00:18:11.360 --> 00:18:14.960]  專向大陸的遊客推廣他們的那種消息
[00:18:14.960 --> 00:18:17.520]  有一幅就是法輪功的人
[00:18:17.520 --> 00:18:22.960]  專向國內的遊客推廣他們的東西
[00:18:22.960 --> 00:18:24.240]  總之他們的信念
[00:18:24.240 --> 00:18:25.680]  推廣他們的信念
[00:18:25.680 --> 00:18:27.600]  因為那裏多國內的遊客
[00:18:27.600 --> 00:18:28.960]  因為那裏多國內的遊客
[00:18:28.960 --> 00:18:30.640]  他們就動那些牌
[00:18:30.640 --> 00:18:31.680]  他們拿那些牌
[00:18:31.680 --> 00:18:32.880]  有些在旁邊練功
[00:18:32.880 --> 00:18:34.000]  有些在旁邊練功
[00:18:34.000 --> 00:18:35.520]  播音樂
[00:18:35.520 --> 00:18:37.600]  務求將這個信息爭取機會
[00:18:37.600 --> 00:18:39.200]  就算你來香港自由行
[00:18:39.200 --> 00:18:40.320]  我都要向你傳
[00:18:40.320 --> 00:18:41.920]  務求把他們那個信息
[00:18:41.920 --> 00:18:44.080]  藉這個機會向他們傳
[00:18:44.080 --> 00:18:47.440]  最近我就見到有另一方面打對台
[00:18:47.440 --> 00:18:49.840]  最近我看見有另外一方面打對台
[00:18:49.840 --> 00:18:51.440]  我相信是國內的政府
[00:18:51.440 --> 00:18:55.040]  派一些人跟他們傳一些相反的信息
[00:18:55.040 --> 00:18:58.080]  相信也許是國內派一些人
[00:18:58.080 --> 00:18:59.040]  跟他們傳另外一些的消息
[00:18:59.040 --> 00:19:00.640]  那是一個很有趣的圖畫
[00:19:00.640 --> 00:19:01.680]  一個很有趣的圖畫
[00:19:01.680 --> 00:19:04.000]  有些遊客上旅遊車的時候
[00:19:04.000 --> 00:19:05.600]  有些遊客上旅遊車的時候
[00:19:05.600 --> 00:19:07.840]  法輪功的人就拿著牌在那裏搖
[00:19:07.840 --> 00:19:09.840]  法輪功的人就拿著牌在那裏搖
[00:19:09.840 --> 00:19:11.280]  反法輪功的人就拿著牌在那裏搖
[00:19:11.280 --> 00:19:12.960]  反法輪功的人就拿著牌在那裏搖
[00:19:12.960 --> 00:19:15.120]  反法輪功的人就拿著牌在那裏搖
[00:19:15.120 --> 00:19:17.120]  就像大家在那裏鬥士
[00:19:17.120 --> 00:19:18.400]  但我想說
[00:19:18.400 --> 00:19:22.720]  連一個我們人看來是一個
[00:19:22.720 --> 00:19:24.480]  你可以說是邪教的
[00:19:24.480 --> 00:19:26.720]  他都還那麽努力
[00:19:26.720 --> 00:19:28.640]  邪教他們都那麽努力
[00:19:28.640 --> 00:19:30.240]  如果我們現在看
[00:19:30.240 --> 00:19:31.920]  人來看一個邪教的
[00:19:31.920 --> 00:19:33.440]  他們都那麽的努力
[00:19:33.440 --> 00:19:35.840]  我上網看過李洪志的言論
[00:19:35.840 --> 00:19:38.000]  我上網看過李洪志的言論
[00:19:38.000 --> 00:19:42.880]  我發功延遲地球的毀滅
[00:19:42.880 --> 00:19:47.600]  他說如果不是我發功延遲地球的毀滅
[00:19:47.600 --> 00:19:49.280]  地球已經毀滅了一百年
[00:19:49.280 --> 00:19:52.560]  地球已經毀滅了一百年了
[00:19:52.560 --> 00:19:54.560]  你想想有多少人相信他
[00:19:54.560 --> 00:19:56.880]  但是大家想一下有多多人信他們
[00:19:56.880 --> 00:20:00.000]  我在美國的時候唐人街每逢有節旗
[00:20:00.000 --> 00:20:03.200]  我在美國的時候唐人街每逢有節旗
[00:20:03.200 --> 00:20:05.600]  法輪功就在那裂隊操練
[00:20:05.600 --> 00:20:09.920]  法輪功就在那裂隊操練
[00:20:09.920 --> 00:20:13.280]  那些假的都講成真
[00:20:13.280 --> 00:20:15.600]  那些假的都講成真
[00:20:15.600 --> 00:20:17.600]  我們真的有時候變成假
[00:20:17.600 --> 00:20:19.760]  我們真的有時候變成假
[00:20:19.760 --> 00:20:20.880]  耶穌在這裏說
[00:20:20.880 --> 00:20:25.760]  我們不要用一般人的眼光和心態去看宣教士工好不好
[00:20:25.760 --> 00:20:30.480]  耶穌在這裏說我們不要用一般人的眼光去看宣教士的工作好不好
[00:20:30.480 --> 00:20:33.680]  我們不要想著大把時間不需要急於一時
[00:20:33.680 --> 00:20:36.320]  我們不要老想好多時間不要急於一時
[00:20:36.320 --> 00:20:38.000]  等一下先
[00:20:38.000 --> 00:20:40.000]  我們等一下先
[00:20:40.000 --> 00:20:43.920]  難怪很多宣教學者指出今天教會最大的問題
[00:20:43.920 --> 00:20:46.560]  是收割沒有那種迫切性
[00:20:46.560 --> 00:20:50.720]  難怪宣教士就覺得我們現在教會的最大問題
[00:20:50.720 --> 00:20:52.720]  就是收割沒有迫切性
[00:20:52.720 --> 00:20:58.800]  坦白講我都去過不少的一些窮鄉僻壤的地方做宣教工作
[00:20:58.800 --> 00:21:04.400]  坦白講我都去過不少的一些窮鄉僻壤的地方做宣教工作
[00:21:04.400 --> 00:21:06.400]  你想不到那些地方
[00:21:06.400 --> 00:21:08.400]  什麼教都會去
[00:21:08.400 --> 00:21:10.960]  你想不到那些地方什麼教都會去
[00:21:10.960 --> 00:21:12.960]  台灣的一貫道
[00:21:12.960 --> 00:21:14.000]  台灣的一貫道
[00:21:14.000 --> 00:21:16.000]  耶和華見證人
[00:21:16.000 --> 00:21:18.000]  法輪功全部人都去
[00:21:18.000 --> 00:21:20.000]  全都跑那邊去
[00:21:20.000 --> 00:21:22.000]  但是我們基督徒就沒有去
[00:21:22.000 --> 00:21:24.560]  這種還有四個月的心態
[00:21:24.560 --> 00:21:26.560]  這種還有四個月的心態
[00:21:26.560 --> 00:21:28.560]  這種言論對我們一點都不陌生
[00:21:28.560 --> 00:21:30.560]  這種言論對我們一點都不陌生
[00:21:30.560 --> 00:21:32.560]  可能我們會這樣想
[00:21:32.560 --> 00:21:34.560]  可能我們會這樣想
[00:21:34.560 --> 00:21:36.560]  等教會的士工上軌道
[00:21:36.560 --> 00:21:38.560]  等教會的士工上軌道
[00:21:38.560 --> 00:21:40.560]  等教會的弟兄姊妹準備好了
[00:21:40.560 --> 00:21:42.560]  等有適當的宣教工廠出現
[00:21:42.560 --> 00:21:44.560]  等有適當的宣教工廠出現
[00:21:44.560 --> 00:21:46.560]  但我想說如果我們不踏出一步
[00:21:46.560 --> 00:21:48.560]  但我想說如果我們不踏出一步
[00:21:48.560 --> 00:21:50.560]  我們永遠都停留在這個安書區
[00:21:50.560 --> 00:21:52.560]  我們永遠都停留在這個安書區
[00:21:52.560 --> 00:21:54.560]  我們永遠都停留在這個安書區
[00:21:54.560 --> 00:21:58.560]  因為人生的反應不是按我們去評估
[00:21:58.560 --> 00:21:58.560]  因為人生的反應不是按我們去評估
[00:21:58.560 --> 00:22:00.560]  因為人生的反應不是按我們去評估
[00:22:00.560 --> 00:22:02.560]  因為人生的反應不是按我們去評估
[00:22:02.560 --> 00:22:04.560]  裝甲往往在我們意想不到的情況下
[00:22:04.560 --> 00:22:06.560]  裝甲往往在我們意想不到的情況下
[00:22:06.560 --> 00:22:08.560]  裝甲往往在我們意想不到的情況下
[00:22:08.560 --> 00:22:10.560]  裝甲往往在我們意想不到的情況下
[00:22:10.560 --> 00:22:12.560]  這種殺種和收割其實是一種互利
[00:22:12.560 --> 00:22:14.560]  這種殺種和收割其實是一種互利
[00:22:14.560 --> 00:22:16.560]  這種殺種和收割其實是一種互利
[00:22:16.560 --> 00:22:18.560]  還記得保羅怎麼說嗎
[00:22:18.560 --> 00:22:20.560]  還記得保羅怎麼說嗎
[00:22:20.560 --> 00:22:22.560]  這人殺種那人收割
[00:22:22.560 --> 00:22:24.560]  這人殺種那人收割
[00:22:24.560 --> 00:22:26.560]  今天我們宣揚福音好像殺種一樣
[00:22:26.560 --> 00:22:28.560]  今天我們宣揚福音好像殺種一樣
[00:22:28.560 --> 00:22:30.560]  今天我們宣揚福音好像殺種一樣
[00:22:30.560 --> 00:22:32.560]  今天我們宣揚福音好像殺種一樣
[00:22:32.560 --> 00:22:34.560]  今天我們宣揚福音好像殺種一樣
[00:22:34.560 --> 00:22:36.560]  今天我們宣揚福音好像殺種一樣
[00:22:36.560 --> 00:22:38.560]  今天我們宣揚福音好像殺種一樣
[00:22:38.560 --> 00:22:40.560]  今天我們宣揚福音好像殺種一樣
[00:22:40.560 --> 00:22:42.560]  今天我們宣揚福音好像殺種一樣
[00:22:42.560 --> 00:22:44.560]  今天我們宣揚福音好像殺種一樣
[00:22:44.560 --> 00:22:46.560]  今天我們宣揚福音好像殺種一樣
[00:22:46.560 --> 00:22:48.560]  今天我們宣揚福音好像殺種一樣
[00:22:48.560 --> 00:22:50.560]  今天我們宣揚福音好像殺種一樣
[00:22:50.560 --> 00:22:52.560]  今天我們宣揚福音好像殺種一樣
[00:22:52.560 --> 00:22:54.560]  今天我們宣揚福音好像殺種一樣
[00:22:54.560 --> 00:22:56.560]  今天我們宣揚福音好像殺種一樣
[00:22:56.560 --> 00:22:58.560]  今天我們宣揚福音好像殺種一樣
[00:22:58.560 --> 00:23:00.560]  今天我們宣揚福音好像殺種一樣
[00:23:00.560 --> 00:23:02.560]  今天我們宣揚福音好像殺種一樣
[00:23:02.560 --> 00:23:04.560]  今天我們宣揚福音好像殺種一樣
[00:23:04.560 --> 00:23:06.560]  今天我們宣揚福音好像殺種一樣
[00:23:06.560 --> 00:23:08.560]  今天我們宣揚福音好像殺種一樣
[00:23:08.560 --> 00:23:10.560]  今天我們宣揚福音好像殺種一樣
[00:23:10.560 --> 00:23:12.560]  今天我們宣揚福音好像殺種一樣
[00:23:12.560 --> 00:23:14.560]  今天我們宣揚福音好像殺種一樣
[00:23:14.560 --> 00:23:16.560]  今天我們宣揚福音好像殺種一樣
[00:23:16.560 --> 00:23:20.560]  今天我們宣揚福音好像殺種一樣
[00:23:20.560 --> 00:23:22.560]  今天我們宣揚福音好像殺種一樣
[00:23:22.560 --> 00:23:24.560]  今天我們宣揚福音好像殺種一樣
[00:23:24.560 --> 00:23:26.560]  今天我們宣揚福音好像殺種一樣
[00:23:26.560 --> 00:23:28.560]  今天我們宣揚福音好像殺種一樣
[00:23:28.560 --> 00:23:30.560]  今天我們宣揚福音好像殺種一樣
[00:23:30.560 --> 00:23:32.560]  今天我們宣揚福音好像殺種一樣
[00:23:32.560 --> 00:23:34.560]  今天我們宣揚福音好像殺種一樣
[00:23:34.560 --> 00:23:36.560]  今天我們宣揚福音好像殺種一樣
[00:23:36.560 --> 00:23:38.560]  今天我們宣揚福音好像殺種一樣
[00:23:38.560 --> 00:23:40.560]  今天我們宣揚福音好像殺種一樣
[00:23:40.560 --> 00:23:42.560]  今天我們宣揚福音好像殺種一樣
[00:23:42.560 --> 00:23:44.560]  今天我們宣揚福音好像殺種一樣
[00:23:44.560 --> 00:23:46.560]  今天我們宣揚福音好像殺種一樣
[00:23:46.560 --> 00:23:48.560]  今天我們宣揚福音好像殺種一樣
[00:23:48.560 --> 00:23:50.560]  今天我們宣揚福音好像殺種一樣
[00:23:50.560 --> 00:23:52.560]  今天我們宣揚福音好像殺種一樣
[00:23:52.560 --> 00:23:54.560]  今天我們宣揚福音好像殺種一樣
[00:23:54.560 --> 00:23:56.560]  今天我們宣揚福音好像殺種一樣
[00:23:56.560 --> 00:23:58.560]  今天我們宣揚福音好像殺種一樣
[00:23:58.560 --> 00:24:00.560]  今天我們宣揚福音好像殺種一樣
[00:24:00.560 --> 00:24:02.560]  今天我們宣揚福音好像殺種一樣
[00:24:02.560 --> 00:24:04.560]  今天我們宣揚福音好像殺種一樣
[00:24:04.560 --> 00:24:06.560]  今天我們宣揚福音好像殺種一樣
