
[00:00:00.000 --> 00:00:05.480]  我們讀一段聖經,馬太福音第五章十四節到十六節
[00:03:56.200 --> 00:03:59.800]  但我們看見神的心意卻不是如此
[00:03:59.800 --> 00:04:03.840]  主在這裏很清楚地說你們是世上的光
[00:04:03.840 --> 00:04:06.240]  請問誰是你們呢
[00:04:06.240 --> 00:04:07.440]  就是我們
[00:04:07.440 --> 00:04:09.440]  就是教會整體
[00:04:09.440 --> 00:04:12.160]  主說你們就是世上的光
[00:04:12.160 --> 00:04:15.520]  而且這個光不是要點在鬥底下
[00:04:15.520 --> 00:04:19.040]  不是在教會里面發光
[00:04:19.040 --> 00:04:22.240]  這個光是要等在燈臺上
[00:04:22.240 --> 00:04:26.440]  主說這個光是要照在人前
[00:04:26.440 --> 00:04:30.120]  是叫世人看得見的
[00:04:30.120 --> 00:04:34.080]  當世人看見就能夠歸榮耀給神
[00:04:34.080 --> 00:04:39.600]  換作面對今天我們常常說一個充滿黑暗的世代
[00:04:39.600 --> 00:04:42.720]  教會是有責任的
[00:04:42.720 --> 00:04:46.120]  因爲主說你們是世上的光
[00:04:46.120 --> 00:04:48.240]  教會是有責任的
[00:04:48.240 --> 00:04:54.840]  教會要很實際地走進社區裏面爲主發光
[00:04:54.840 --> 00:04:58.320]  才能夠扭轉這個黑暗世代
[00:04:58.320 --> 00:05:03.240]  事實上這些年我越來越看見神在這個末後世代
[00:05:03.240 --> 00:05:09.920]  爲他自己的緣故正在興起一支極大的軍隊
[00:05:09.920 --> 00:05:12.680]  在以西節書37章裏面
[00:05:12.680 --> 00:05:16.280]  你看見當神叫以西節看見一個異象
[00:05:16.280 --> 00:05:20.200]  看見在平原上有很多的枯骨
[00:05:20.200 --> 00:05:23.920]  神就吩咐以西節發出預言
[00:05:23.920 --> 00:05:27.040]  叫風從四面吹進來
[00:05:27.040 --> 00:05:29.000]  吹在這些骸骨上
[00:05:29.000 --> 00:05:34.400]  結果這些骸骨就活過來成爲有靈的活人了
[00:05:34.400 --> 00:05:38.640]  這不是神今天就在我們信徒生命當中
[00:05:38.640 --> 00:05:41.800]  在教會里面所做的工作嗎
[00:05:41.800 --> 00:05:46.800]  我們以前死在罪惡過犯當中是沒有盼望的
[00:05:46.800 --> 00:05:51.320]  但神的靈靈到在我們身上向我們吹氣
[00:05:51.320 --> 00:05:57.640]  叫我們從罪惡過犯當中活過來成爲有靈的活人
[00:05:57.640 --> 00:06:01.000]  但是爲什麼神要做這樣的事情呢
[00:06:01.000 --> 00:06:03.440]  爲什麼神要向我們吹氣呢
[00:06:03.440 --> 00:06:08.400]  是爲什麼今天神要在教會當中做復興的作爲呢
[00:06:08.400 --> 00:06:13.000]  在以西節書37章第10節給我們這個答案
[00:06:13.000 --> 00:06:15.520]  以西節書37章第10節一同來唸
[00:06:15.520 --> 00:06:19.200]  於是我遵命說預言氣息就進入骸骨
[00:06:19.200 --> 00:06:23.480]  骸骨變活了並且站起來成爲什麼
[00:06:23.480 --> 00:06:27.960]  成爲極大的軍隊
[00:06:27.960 --> 00:06:31.680]  這些日子來我真的看見在全世界各地
[00:06:31.680 --> 00:06:33.880]  當我在到處在傳福音的時候
[00:06:33.880 --> 00:06:38.520]  我真的親眼看見神在各處正在召聚
[00:06:38.520 --> 00:06:41.720]  正在興起這支極大的軍隊
[00:06:41.720 --> 00:06:44.320]  這是一支轉化的大軍
[00:06:44.320 --> 00:06:50.160]  要在這樣彎曲背面的世代彰顯出神的榮耀來
[00:06:50.160 --> 00:06:54.240]  而你我今天就在這支軍隊當中
[00:06:54.240 --> 00:06:57.840]  今天神對教會的心意不只在教會里面
[00:06:57.840 --> 00:07:00.760]  我們彼此相愛而已
[00:07:00.760 --> 00:07:05.320]  神對教會的心意是要興起一支軍隊
[00:07:05.320 --> 00:07:07.560]  顯出上帝的榮耀來的
[00:07:07.560 --> 00:07:08.600]  Amen
[00:07:08.600 --> 00:07:11.960]  第二我們需要明白神對你的心意
[00:07:11.960 --> 00:07:16.280]  跟你們說你要明白神對你的心意
[00:07:16.280 --> 00:07:20.120]  你不但要明白神對教會整體的心意
[00:07:20.120 --> 00:07:24.440]  更重要你要明白神對你的心意是什麼
[00:07:24.440 --> 00:07:26.800]  《遺福耳術》第五章十七節
[00:07:26.800 --> 00:07:29.480]  保羅很清楚說不要做糊塗人
[00:07:29.480 --> 00:07:33.160]  要明白主的旨意如何
[00:07:33.160 --> 00:07:34.440]  跟你們說不要做糊塗人
[00:07:34.440 --> 00:07:36.880]  你跟他說
[00:07:36.880 --> 00:07:39.240]  也許你過去是糊里糊塗
[00:07:39.240 --> 00:07:41.160]  但從今天開始
[00:07:41.160 --> 00:07:47.760]  你應當主動積極地尋求神在你身上的心意
[00:07:47.760 --> 00:07:49.880]  你還記得保羅
[00:07:49.880 --> 00:07:52.840]  當保羅要前往大馬社去
[00:07:52.840 --> 00:07:57.120]  當時他還不信主要去逼迫基督徒的時候
[00:07:57.120 --> 00:08:01.840]  在往大馬社的路上他還被主大光光照
[00:08:01.840 --> 00:08:05.800]  他就從馬上跌下來撲倒在地
[00:08:05.800 --> 00:08:07.800]  當他撲倒在地的時候
[00:08:07.800 --> 00:08:12.240]  他問了主他一生當中最重要兩個問題
[00:08:12.240 --> 00:08:13.480]  第一個問題他問主
[00:08:13.480 --> 00:08:16.280]  說主啊你是誰啊
[00:08:16.280 --> 00:08:18.800]  保羅知道這個用大光光照
[00:08:18.800 --> 00:08:21.680]  祂必然是祂生命的主宰
[00:08:21.680 --> 00:08:24.240]  但他卻不知道祂是誰
[00:08:24.240 --> 00:08:27.520]  所以他說主啊你是誰
[00:08:27.520 --> 00:08:30.040]  而今天我們正好相反不是嗎
[00:08:30.040 --> 00:08:31.160]  我們知道祂是誰
[00:08:31.160 --> 00:08:33.680]  但不知道祂是我們的主啊
[00:08:33.680 --> 00:08:35.400]  保羅知道這是祂的主
[00:08:35.400 --> 00:08:37.800]  但不知道祂是誰啊
[00:08:37.800 --> 00:08:39.040]  祂說主啊你是誰
[00:08:39.040 --> 00:08:42.120]  我要認識你啊
[00:08:42.120 --> 00:08:45.040]  而當耶穌向他顯明祂是耶穌的時候
[00:08:45.040 --> 00:08:45.960]  第二個問題
[00:08:45.960 --> 00:08:49.000]  保羅立刻問第二個問題
[00:08:49.000 --> 00:08:52.360]  那主啊我當做什麼
[00:08:52.360 --> 00:08:56.600]  一旦你確信耶穌是你的主的時候
[00:08:56.600 --> 00:09:00.560]  很自然你一定要問下一個問題
[00:09:00.560 --> 00:09:04.440]  那就是主啊我當做什麼
[00:09:04.440 --> 00:09:06.800]  弟兄姐妹在你一生當中
[00:09:06.800 --> 00:09:10.000]  你問過這兩個問題嗎
[00:09:10.000 --> 00:09:13.760]  今天也許你已經知道耶穌的名字
[00:09:13.760 --> 00:09:18.800]  但是你知道耶穌是你生命的主宰嗎
[00:09:18.800 --> 00:09:24.080]  你有沒有真的願意讓耶穌在你生命當中主導
[00:09:24.080 --> 00:09:27.680]  並且引導你生命的道路
[00:09:27.680 --> 00:09:29.240]  你可知道在你一生當中
[00:09:29.240 --> 00:09:33.480]  最重要的事情不是你想幹什麼
[00:09:33.480 --> 00:09:39.400]  最重要一件事情是到底神要你幹什麼
[00:09:39.400 --> 00:09:44.840]  如果你真的確認耶穌是你生命的主
[00:09:44.840 --> 00:09:47.760]  那你就必須認真到神面前
[00:09:47.760 --> 00:09:49.960]  尋求神問這一個問題
[00:09:49.960 --> 00:09:54.600]  你說主啊我當做什麼
[00:09:54.600 --> 00:09:57.960]  弟兄姐妹我常常覺得今天我們做一個基督徒
[00:09:57.960 --> 00:10:00.200]  我們生活在這個地上
[00:10:00.200 --> 00:10:04.280]  我們真的不能夠再只是坐在這裏
[00:10:04.280 --> 00:10:09.200]  過一個得過且過的生活而已
[00:10:09.200 --> 00:10:14.160]  我告訴你如果今天我們不主動來爲主而活
[00:10:14.160 --> 00:10:19.080]  那我告訴你魔鬼撒旦就會採取主動
[00:10:19.080 --> 00:10:22.200]  他會採取主動來影響我們
[00:10:22.200 --> 00:10:24.120]  來試探我們
[00:10:24.120 --> 00:10:26.880]  叫我們遠離我們的主
[00:10:26.880 --> 00:10:29.480]  A.W. Toaster他曾經這樣說
[00:10:29.480 --> 00:10:34.320]  他說如果我們一天不主動來親近神
[00:10:34.320 --> 00:10:42.200]  我們一天就是敞開門歡迎仇敵進入我們的生命當中
[00:10:42.200 --> 00:10:44.240]  進入我們的生活當中
[00:10:44.240 --> 00:10:47.400]  換句話說如果今天我們不採取主動
[00:10:47.400 --> 00:10:50.960]  我告訴你這個世界不會客氣的
[00:10:50.960 --> 00:10:54.240]  這個世界會採取主動的
[00:10:54.240 --> 00:10:58.000]  這爲什麼很多時候你覺得做基督徒做得很辛苦的原因
[00:10:58.000 --> 00:11:02.000]  因爲你就是在一天在被動的一個地位上
[00:11:02.000 --> 00:11:04.640]  一天到晚捱打嘛
[00:11:04.640 --> 00:11:06.960]  一種被動的被試探嘛
[00:11:06.960 --> 00:11:09.080]  當然很辛苦
[00:11:09.080 --> 00:11:15.200]  今天做個基督徒我們不能夠再只是被動的坐在這裏捱打
[00:11:15.200 --> 00:11:17.600]  今天我們必須要採取主動
[00:11:17.600 --> 00:11:19.240]  爲主而活
[00:11:19.240 --> 00:11:20.320]  你們
[00:11:20.320 --> 00:11:23.640]  跟你們說你要採取主動跟他說
[00:11:23.640 --> 00:11:27.440]  我們要主動積極的爲主興起
[00:11:27.440 --> 00:11:30.440]  主動積極的尋求神的心意
[00:11:30.440 --> 00:11:34.360]  主動積極的爲主而活
[00:11:34.360 --> 00:11:37.880]  只有當我們積極主動
[00:11:37.880 --> 00:11:41.320]  我們纔可能在神手中
[00:11:41.320 --> 00:11:44.880]  成爲一個影響世代的器皿
[00:11:44.880 --> 00:11:46.040]  你們
[00:11:46.040 --> 00:11:47.640]  所以第一個很重要
[00:11:47.640 --> 00:11:50.680]  你一定要明白神對教會的心意
[00:11:50.680 --> 00:11:53.720]  神對你的心意
[00:11:53.720 --> 00:11:55.120]  第二
[00:11:55.120 --> 00:11:57.760]  你要起來爲你的環境禱告
[00:11:57.760 --> 00:12:02.080]  跟你們說要起來爲你的環境禱告
[00:12:02.080 --> 00:12:05.240]  一旦你明白神對你的心意
[00:12:05.240 --> 00:12:07.720]  你就要起來與神同宮
[00:12:07.720 --> 00:12:14.000]  最基本的一個與神同宮的方式就是禱告
[00:12:14.000 --> 00:12:16.120]  在以利亞的時代
[00:12:16.120 --> 00:12:21.240]  那個時候以色列遭遇極大的一個乾旱
[00:12:21.240 --> 00:12:24.160]  到處都是充滿饑荒
[00:12:24.160 --> 00:12:26.560]  就在那個時代
[00:12:26.560 --> 00:12:32.120]  神呼召以利亞到加密山上去禱告
[00:12:32.120 --> 00:12:34.080]  列王紀上我們看這段經文
[00:12:34.080 --> 00:12:38.520]  在十八章第四十一到四十四節這裏說
[00:12:38.520 --> 00:12:39.760]  以利亞對亞哈說
[00:12:39.760 --> 00:12:43.960]  你現在可以上去喫喝飲有多餘的享受
[00:12:43.960 --> 00:12:45.080]  亞哈就上去喫喝飲
[00:12:45.080 --> 00:12:47.080]  以利亞上到加密山頂
[00:12:47.080 --> 00:12:48.600]  屈身在地
[00:12:48.600 --> 00:12:50.920]  將臉浮在兩旗之中
[00:12:50.920 --> 00:12:51.840]  對僕人說
[00:12:51.840 --> 00:12:54.200]  你上去向海觀看
[00:12:54.200 --> 00:12:56.800]  僕人就上去觀看說沒有什麼
[00:12:56.800 --> 00:13:00.000]  他說再去觀看如此七次
[00:13:00.000 --> 00:13:00.920]  第七次僕人說
[00:13:00.920 --> 00:13:03.520]  我看見有一小片雲從海里上來
[00:13:03.520 --> 00:13:05.360]  不過如人手那樣大
[00:13:05.360 --> 00:13:06.160]  以利亞說
[00:13:06.160 --> 00:13:07.880]  你上去告訴亞哈
[00:13:07.880 --> 00:13:11.960]  當套車下去免得被雨阻擋
[00:13:11.960 --> 00:13:17.400]  這裏講到當以利亞聽見那多雨的響聲了
[00:13:17.400 --> 00:13:22.280]  他就上到加密山頂在那裏去禱告
[00:13:22.280 --> 00:13:25.120]  我們就看見當他在那裏禱告的時候
[00:13:25.120 --> 00:13:29.160]  神就降下大雨解除了乾旱
[00:13:29.160 --> 00:13:30.800]  同樣我也感覺到
[00:13:30.800 --> 00:13:34.520]  今天神也是一樣要呼召我們起來
[00:13:34.520 --> 00:13:37.760]  爲我們所處的大環境來禱告
[00:13:37.760 --> 00:13:40.000]  很多時候當我們面對現今的環境
[00:13:40.000 --> 00:13:41.280]  現今的世代
[00:13:41.280 --> 00:13:44.120]  看見充滿罪惡跟悖逆的時候
[00:13:44.120 --> 00:13:47.040]  我們心中不是常常很哀嘆嗎
[00:13:47.040 --> 00:13:48.960]  我常聽到很多人在那裏說
[00:13:48.960 --> 00:13:52.840]  這次四封日下人心不古
[00:13:52.840 --> 00:13:56.360]  多少時候當我們面對美國這樣一個國家
[00:13:56.360 --> 00:14:01.320]  好像漸漸遠離當初屬神的價值觀跟道德觀的時候
[00:14:01.320 --> 00:14:05.680]  我們心中不也是常常很憂慮跟恐懼嗎
[00:14:05.680 --> 00:14:07.080]  但事實上弟兄姐妹
[00:14:07.080 --> 00:14:09.800]  越是充滿黑暗的時代
[00:14:09.800 --> 00:14:12.960]  越是神復興要降臨的時刻
[00:14:12.960 --> 00:14:17.760]  你們在整個教會歷史當中你看一下
[00:14:17.760 --> 00:14:19.440]  難道不是很多時候
[00:14:19.440 --> 00:14:23.160]  當信仰在長期安逸環境當中的時候
[00:14:23.160 --> 00:14:27.520]  信仰就會面臨一個滅亡的命運嗎
[00:14:27.520 --> 00:14:29.280]  可是什麼時候信仰
[00:14:29.280 --> 00:14:32.080]  面對一個充滿挑戰的環境的時候
[00:14:32.080 --> 00:14:36.200]  反而信仰是活潑有力的不是嗎
[00:14:36.200 --> 00:14:38.360]  所以當你看見現今的環境的時候
[00:14:38.360 --> 00:14:40.520]  千萬不要哀嘆
[00:14:40.520 --> 00:14:43.400]  反而要在這樣的環境當中清楚的看見
[00:14:43.400 --> 00:14:45.360]  越是在艱難的時刻
[00:14:45.360 --> 00:14:47.120]  越是在黑暗的時刻
[00:14:47.120 --> 00:14:52.200]  越是我們可以起來與主同宮的時刻
[00:14:52.200 --> 00:14:58.720]  這就是神呼召我們要起來與神一起同宮
[00:14:58.720 --> 00:15:01.720]  起來禱告的時刻
[00:15:01.720 --> 00:15:06.640]  弟兄姐姐今天也許你我知道禱告的重要
[00:15:06.640 --> 00:15:12.320]  也許你我真的知道我們要抓住神的應許持續的禱告
[00:15:12.320 --> 00:15:16.320]  但如果你只是坐在那裏聽聽而已
[00:15:16.320 --> 00:15:18.520]  那還是沒有用嘛
[00:15:18.520 --> 00:15:23.160]  我們看見當以利亞聽見多雨的響聲
[00:15:23.160 --> 00:15:25.880]  他明白神的呼召
[00:15:25.880 --> 00:15:29.160]  如果他不起來禱告
[00:15:29.160 --> 00:15:32.240]  如果他不上到加密山頂上
[00:15:32.240 --> 00:15:34.920]  在那裏俯伏在神的面前
[00:15:34.920 --> 00:15:37.680]  我告訴你雨還是不會降臨下來
[00:15:37.680 --> 00:15:40.760]  乾旱還是不能夠解決的
[00:15:40.760 --> 00:15:44.160]  所以你不能只是坐在這裏聽聽就算了
[00:15:44.160 --> 00:15:49.960]  弟兄姐你需要起來爲你的環境來禱告
[00:15:49.960 --> 00:15:52.120]  爲你的家庭來禱告
[00:15:52.120 --> 00:15:54.000]  爲你的小組來禱告
[00:15:54.000 --> 00:15:55.760]  爲你的教會來禱告
[00:15:55.760 --> 00:15:58.880]  爲社區城市來禱告
[00:15:58.880 --> 00:16:03.480]  要求主降下復興的雨在我們中間
[00:16:03.480 --> 00:16:08.720]  解除我們靈裏面屬靈的乾旱
[00:16:08.720 --> 00:16:10.080]  不但要起來禱告
[00:16:10.080 --> 00:16:11.760]  而且要持續的禱告
[00:16:11.760 --> 00:16:15.120]  更何況要持續的禱告
[00:16:15.120 --> 00:16:17.000]  我們看見以利亞
[00:16:17.000 --> 00:16:20.200]  在靈裏面聽見了多雨的響聲
[00:16:20.200 --> 00:16:21.920]  他在加密山上去禱告
[00:16:21.920 --> 00:16:24.360]  我相信在那個時刻
[00:16:24.360 --> 00:16:26.000]  他怎麼想
[00:16:26.000 --> 00:16:27.920]  他心中都覺得他只要一禱告
[00:16:27.920 --> 00:16:29.120]  雨就降臨下來
[00:16:29.120 --> 00:16:30.960]  應該是這樣
[00:16:30.960 --> 00:16:33.960]  但其實事實上卻不是如此
[00:16:33.960 --> 00:16:35.080]  當他禱告的時候
[00:16:35.080 --> 00:16:38.480]  他一邊禱告一邊叫僕人去觀看
[00:16:38.480 --> 00:16:41.080]  看什麼 看有沒有動靜
[00:16:41.080 --> 00:16:42.640]  第一次僕人回來了
[00:16:42.640 --> 00:16:44.560]  Nothing 什麼都沒有
[00:16:44.560 --> 00:16:46.280]  再禱告
[00:16:46.280 --> 00:16:47.800]  第二次僕人回來了
[00:16:47.800 --> 00:16:49.880]  還是Nothing 什麼都沒有
[00:16:49.880 --> 00:16:51.440]  再禱告
[00:16:51.440 --> 00:16:52.600]  第三次僕人回來
[00:16:52.600 --> 00:16:54.160]  還是什麼都沒有
[00:16:54.160 --> 00:16:57.120]  一片小云都沒有
[00:16:57.120 --> 00:16:58.520]  換了你
[00:16:58.520 --> 00:17:00.400]  你會怎麼樣反應
[00:17:00.400 --> 00:17:01.840]  啊 算了算了
[00:17:01.840 --> 00:17:03.560]  凡事不過三了
[00:17:03.560 --> 00:17:05.040]  什麼多雨響聲
[00:17:05.040 --> 00:17:06.320]  大家聽錯了
[00:17:06.320 --> 00:17:07.440]  禱告也沒用了
[00:17:07.440 --> 00:17:11.440]  還是試試別的方法吧
[00:17:11.440 --> 00:17:13.560]  可是以利亞沒有啊
[00:17:13.560 --> 00:17:16.080]  以利亞持續地禱告
[00:17:16.080 --> 00:17:18.160]  直到第七次
[00:17:18.160 --> 00:17:21.480]  他纔看見有一片雲
[00:17:21.480 --> 00:17:24.160]  像手掌這麼大的雲飄過來
[00:17:24.160 --> 00:17:28.360]  他就知道大雨即將要降臨
[00:17:28.360 --> 00:17:29.480]  第二點同樣
[00:17:29.480 --> 00:17:30.600]  我深深地相信
[00:17:30.600 --> 00:17:35.880]  今天神也是呼召我們要起來禱告的時刻
[00:17:35.880 --> 00:17:38.680]  雖然有時候我們看看我們周圍的環境
[00:17:38.680 --> 00:17:40.920]  好像禱告了一次 兩次 三次
[00:17:40.920 --> 00:17:43.280]  沒有什麼任何改變的跡象
[00:17:43.280 --> 00:17:45.680]  連片雲都沒有
[00:17:45.680 --> 00:17:47.440]  但不要灰心
[00:17:47.440 --> 00:17:50.320]  我們要持續地禱告下去
[00:17:50.320 --> 00:17:54.280]  並且期待神要做偉大奇妙的事情
[00:17:54.280 --> 00:17:55.640]  Amen
[00:17:55.640 --> 00:17:56.760]  我們看見下一節經文
[00:17:56.760 --> 00:17:59.000]  在《煉王記》上18到45節怎麼說呢
[00:17:59.000 --> 00:18:00.320]  這裏說
[00:18:00.320 --> 00:18:05.880]  "煞時間 天陰風雲黑暗 降下大雨"
[00:18:05.880 --> 00:18:08.360]  這裏說"煞時間"
[00:18:08.360 --> 00:18:09.840]  哇 我好喜歡這三個字
[00:18:09.840 --> 00:18:12.840]  "煞時間"什麼意思啊
[00:18:12.840 --> 00:18:14.320]  快啊
[00:18:14.320 --> 00:18:16.040]  忽然間
[00:18:16.040 --> 00:18:18.560]  我告訴你當神開始工作的時候
[00:18:18.560 --> 00:18:21.280]  那個速度是快到你無法想象
[00:18:21.280 --> 00:18:22.920]  "煞時間"
[00:18:22.920 --> 00:18:26.320]  忽然間 在你想不到的時候
[00:18:26.320 --> 00:18:29.600]  神要降下一字的恩高
[00:18:29.600 --> 00:18:32.320]  神要降下突破的恩高
[00:18:32.320 --> 00:18:35.480]  神要賜下復興的恩高在我們中間
[00:18:35.480 --> 00:18:36.680]  Amen
[00:18:36.680 --> 00:18:40.360]  今天無論你處在什麼樣的環境
[00:18:40.360 --> 00:18:43.440]  無論在什麼樣的光景當中
[00:18:43.440 --> 00:18:44.680]  不要灰心
[00:18:44.680 --> 00:18:47.200]  要持續禱告
[00:18:47.200 --> 00:18:49.120]  直到神工作爲止
[00:18:49.120 --> 00:18:50.200]  Amen
[00:18:50.200 --> 00:18:52.640]  所以第二個我們一定要禱告
[00:18:52.640 --> 00:18:54.320]  第三個很重要
[00:18:54.320 --> 00:18:58.280]  重新建立與世界連結的平臺
[00:18:58.280 --> 00:19:00.800]  給你們說要重新建立與世界連結的平臺
[00:19:00.800 --> 00:19:04.200]  跟他說
[00:19:04.200 --> 00:19:06.160]  在馬太福音第五章十六節
[00:19:06.160 --> 00:19:11.920]  主說"你們的光也將照樣照在人前"
[00:19:11.920 --> 00:19:14.520]  怎麼樣造法呢
[00:19:14.520 --> 00:19:15.480]  主接着講
[00:19:15.480 --> 00:19:19.320]  特別講到要藉着我們的好行爲
[00:19:19.320 --> 00:19:21.520]  將世人看見
[00:19:21.520 --> 00:19:23.640]  將榮耀歸給天父
[00:19:23.640 --> 00:19:27.000]  在這我們看見轉化社區
[00:19:27.000 --> 00:19:29.680]  不能夠只單靠禱告
[00:19:29.680 --> 00:19:31.560]  今天你我可以在教會里面
[00:19:31.560 --> 00:19:34.080]  又禱告又捆綁抽屜
[00:19:34.080 --> 00:19:38.360]  但這個世界還是感覺不到神的愛的
[00:19:38.360 --> 00:19:40.520]  轉化社區跟城市
[00:19:40.520 --> 00:19:45.000]  必須是靠我們付上好行爲的代價
[00:19:45.000 --> 00:19:46.000]  Amen
[00:19:46.000 --> 00:19:50.320]  所以我常說靈恩一定要實際
[00:19:50.320 --> 00:19:53.120]  若是靈恩只是爲了滿足我們自己
[00:19:53.120 --> 00:19:56.160]  那靈裏面小小的需求的話
[00:19:56.160 --> 00:19:59.000]  那就是神祕主義啊
[00:19:59.000 --> 00:20:03.800]  靈恩一定要使我們有勇氣
[00:20:03.800 --> 00:20:06.800]  走進這個社區裏面
[00:20:06.800 --> 00:20:09.560]  服侍那些需要的人羣
[00:20:09.560 --> 00:20:12.120]  來顯明上帝的慈愛
[00:20:12.120 --> 00:20:13.440]  Amen
[00:20:13.440 --> 00:20:17.360]  唯有當我們開始用行動來服侍這個世代的時候
[00:20:17.360 --> 00:20:20.360]  這個世界才能夠感受到
[00:20:20.360 --> 00:20:22.720]  神是真的慈愛的
[00:20:22.720 --> 00:20:26.280]  唯有當我們用行動來服侍這個世代的時候
[00:20:26.280 --> 00:20:30.640]  我們看見這個世界才能夠明白神的愛
[00:20:30.640 --> 00:20:36.400]  我越來越看見這是今天教會最需要活出來的真理
[00:20:36.400 --> 00:20:40.320]  因爲太多的時候我們看見教會總是覺得世界太黑暗
[00:20:40.320 --> 00:20:43.680]  我們急於想離開這個世界不是嗎
[00:20:43.680 --> 00:20:47.680]  但卻沒想到其實主耶穌正是因爲這個世界黑暗
[00:20:47.680 --> 00:20:52.480]  才道成肉身進入這個世界的不是嗎
[00:20:52.480 --> 00:20:55.720]  那另一方面這些年當我在教會服侍的時候
[00:20:55.720 --> 00:20:58.000]  我也發現一件事情
[00:20:58.000 --> 00:21:04.360]  那就是教會跟社會之間社區之間那個鴻溝很大
