
[00:00:00.000 --> 00:00:02.800]  你們有沒有經歷過有些人心急到
[00:03:06.880 --> 00:03:08.120]  近年我也有機會
[00:03:08.120 --> 00:03:10.640]  陪一些新來的朋友
[00:03:10.640 --> 00:03:13.920]  去銀行開銀行戶口
[00:03:13.920 --> 00:03:16.120]  你們最近的經歷是怎樣
[00:03:16.120 --> 00:03:18.280]  我陪那些人
[00:03:18.280 --> 00:03:20.640]  十五分鐘之內就搞定了
[00:03:20.640 --> 00:03:22.000]  甚至有時候說
[00:03:22.000 --> 00:03:22.800]  其實現在很容易
[00:03:22.800 --> 00:03:23.880]  你上網做了很多東西
[00:03:23.880 --> 00:03:26.520]  來到就很快就搞定了
[00:03:26.520 --> 00:03:30.440]  真是有效率是吧
[00:03:30.440 --> 00:03:31.640]  但是我突然想一想
[00:03:31.640 --> 00:03:33.160]  我上次真的想一想
[00:03:33.160 --> 00:03:34.400]  為什麼現在變成這麼快
[00:03:34.400 --> 00:03:36.920]  這麼有效率的
[00:03:36.920 --> 00:03:40.400]  也要歸功一下我們這些人
[00:03:40.400 --> 00:03:43.160]  但是我不是很享受
[00:03:43.160 --> 00:03:44.880]  我不是很喜歡
[00:03:44.880 --> 00:03:46.440]  我覺得整個開始慢慢
[00:03:46.440 --> 00:03:47.240]  我不知道你們有沒有
[00:03:47.240 --> 00:03:48.080]  住得久的人
[00:03:48.080 --> 00:03:50.360]  我覺得開始這些步伐
[00:03:50.360 --> 00:03:52.680]  都變得越來越快越來越急
[00:03:52.680 --> 00:03:54.640]  甚至有時候我們等一會
[00:03:54.640 --> 00:03:57.480]  我們都忍不住
[00:03:57.480 --> 00:03:59.240]  其實原來現在這個現況
[00:03:59.240 --> 00:04:03.040]  我也有份搞到這樣的
[00:04:03.040 --> 00:04:05.000]  就是因為我們有時候生活上
[00:04:05.000 --> 00:04:08.840]  越來越沒有一個忍耐的心
[00:04:08.840 --> 00:04:11.240]  我們回到聖經裏面
[00:04:11.240 --> 00:04:13.080]  聖經裏面初期的教會
[00:04:13.080 --> 00:04:13.840]  一班信徒
[00:04:13.840 --> 00:04:15.600]  他們很相信主是會回來的
[00:04:15.600 --> 00:04:17.080]  很快會回來的
[00:04:17.080 --> 00:04:20.560]  所以亞閣看到身邊很多信徒
[00:04:20.560 --> 00:04:21.680]  面對著很多困難
[00:04:21.680 --> 00:04:23.240]  很多迫迫的時候
[00:04:23.240 --> 00:04:25.040]  就寫這一封信
[00:04:25.040 --> 00:04:27.440]  亞閣書鼓勵他們
[00:04:27.440 --> 00:04:28.680]  在困難裏面
[00:04:28.680 --> 00:04:30.840]  在痛苦裏面忍耐一下
[00:04:30.840 --> 00:04:33.200]  等候主就快回來了
[00:04:33.200 --> 00:04:35.240]  忍耐一下
[00:04:35.240 --> 00:04:37.080]  今天這段經文
[00:04:37.080 --> 00:04:37.880]  忍耐
[00:04:37.880 --> 00:04:41.200]  其實這個字出現了六次
[00:04:41.200 --> 00:04:42.640]  六次
[00:04:42.640 --> 00:04:45.000]  忍耐也是聖靈的果子素質
[00:04:45.000 --> 00:04:46.920]  第四個忍耐
[00:04:46.920 --> 00:04:49.200]  忍耐是什麼來的
[00:04:49.200 --> 00:04:51.360]  忍耐不是死忍
[00:04:51.360 --> 00:04:53.400]  也不是沒有辦法
[00:04:53.400 --> 00:04:55.800]  逆來順受來就算了
[00:04:55.800 --> 00:04:57.280]  忍耐原本去的意思
[00:04:57.280 --> 00:04:59.040]  原文的意思是什麼呢
[00:04:59.040 --> 00:05:00.000]  就是當我們面對
[00:05:00.000 --> 00:05:01.960]  患難磨練的時候
[00:05:01.960 --> 00:05:04.320]  我們仍然保持著一個
[00:05:04.320 --> 00:05:07.400]  很堅穩堅定的心
[00:05:07.400 --> 00:05:08.320]  這是第一
[00:05:08.320 --> 00:05:09.600]  第二就是當我們面對
[00:05:09.600 --> 00:05:11.080]  人與人之間相處
[00:05:11.080 --> 00:05:13.240]  一些不是那麼好的對待的時候
[00:05:13.240 --> 00:05:16.280]  甚至別人挑釁你的時候
[00:05:16.280 --> 00:05:19.320]  你仍然保持你自己心境裏面
[00:05:19.320 --> 00:05:23.440]  心靈裏面一個平靜穩定
[00:05:23.440 --> 00:05:24.800]  原來這裏是講求
[00:05:24.800 --> 00:05:26.960]  忍耐是講求一個平衡
[00:05:26.960 --> 00:05:30.320]  我們如何能夠保持這個平衡
[00:05:30.320 --> 00:05:33.880]  去面對這些發生的事情呢
[00:05:33.880 --> 00:05:36.000]  平衡
[00:05:36.000 --> 00:05:37.040]  不過還是這樣說
[00:05:37.040 --> 00:05:38.560]  我們人始終都是人
[00:05:38.560 --> 00:05:40.800]  是不是
[00:05:40.800 --> 00:05:42.680]  就算我們是信耶穌的人
[00:05:42.680 --> 00:05:45.840]  我們有時都真的忍無可忍
[00:05:45.840 --> 00:05:48.000]  面對一些的情況
[00:05:48.000 --> 00:05:49.000]  你想想
[00:05:49.000 --> 00:05:50.760]  如果我們不斷地忍下去
[00:05:50.760 --> 00:05:53.560]  死忍下去的時候會發生什麼呢
[00:05:53.560 --> 00:05:55.600]  會出事的 會死人的
[00:05:55.600 --> 00:05:56.480]  要麼就自己死
[00:05:56.480 --> 00:05:59.160]  轟爆自己精神病情緒病
[00:05:59.160 --> 00:06:03.240]  要麼你忍不住就爆對方
[00:06:03.240 --> 00:06:05.800]  但是我們今天做基督徒的時候
[00:06:05.800 --> 00:06:10.240]  神怎樣教導我們忍耐
[00:06:10.240 --> 00:06:11.120]  這個忍耐
[00:06:11.120 --> 00:06:13.160]  我們怎樣可以從聖靈裏面
[00:06:13.160 --> 00:06:15.880]  能夠得到回來 經歷到回來呢
[00:06:15.880 --> 00:06:19.440]  我們一起有個祈禱
[00:06:19.440 --> 00:06:21.120]  天父求你 藉著你自己的說話
[00:06:21.120 --> 00:06:23.920]  今天幫助我們 教導我們
[00:06:23.920 --> 00:06:26.800]  特別在現在現今這個世界
[00:06:26.800 --> 00:06:28.160]  我們做神
[00:06:28.160 --> 00:06:31.160]  你自己的門徒的時候
[00:06:31.160 --> 00:06:32.880]  真的遇到很多挑戰
[00:06:32.880 --> 00:06:34.600]  很多事情跟我們聖經所講
[00:06:34.600 --> 00:06:36.840]  真的很不同
[00:06:36.840 --> 00:06:38.240]  但是我們怎樣
[00:06:38.240 --> 00:06:39.080]  神啊 聖靈啊
[00:06:39.080 --> 00:06:40.640]  你怎樣幫助我們
[00:06:40.640 --> 00:06:42.480]  特別有一個忍耐
[00:06:42.480 --> 00:06:44.200]  是面對我們的生命
[00:06:44.200 --> 00:06:45.880]  求主你教我們
[00:06:45.880 --> 00:06:46.960]  聽我們的祈禱
[00:06:46.960 --> 00:06:49.640]  奉耶穌基督聖名求 阿們
[00:06:49.640 --> 00:06:50.520]  所以忍耐
[00:06:50.520 --> 00:06:51.680]  第一件事我們要想想
[00:06:51.680 --> 00:06:54.880]  為什麼我們要去忍耐呢
[00:06:54.880 --> 00:06:57.200]  為什麼要忍耐呢
[00:06:57.200 --> 00:06:59.200]  原來忍耐
[00:06:59.200 --> 00:07:03.480]  我們等下去是值得的
[00:07:03.480 --> 00:07:04.960]  值得
[00:07:04.960 --> 00:07:08.040]  我們再讀一次第七第八節
[00:07:08.040 --> 00:07:09.360]  弟兄們
[00:07:09.360 --> 00:07:12.400]  你們要忍耐直到主來
[00:07:12.400 --> 00:07:14.600]  看啊 農夫忍耐
[00:07:14.600 --> 00:07:17.600]  等候地裡寶貴的出產
[00:07:17.600 --> 00:07:20.560]  直到得了秋雨春雨
[00:07:20.560 --> 00:07:22.520]  你們也當忍耐
[00:07:22.520 --> 00:07:24.360]  兼顧你們的心
[00:07:24.360 --> 00:07:27.840]  因為主來的日子近
[00:07:27.840 --> 00:07:29.080]  首先一開始
[00:07:29.080 --> 00:07:33.280]  作者雅各用農夫耕田做一個例子
[00:07:33.280 --> 00:07:35.480]  農夫耕田要忍耐
[00:07:35.480 --> 00:07:37.760]  等候收成
[00:07:37.760 --> 00:07:40.360]  有沒有中過東西
[00:07:40.360 --> 00:07:42.440]  正常來說就簡單一點
[00:07:42.440 --> 00:07:45.600]  也要準備泥土
[00:07:45.600 --> 00:07:48.040]  爬泥 鬆泥 施肥
[00:07:48.040 --> 00:07:50.200]  再落種子插秧
[00:07:50.200 --> 00:07:51.840]  除草施肥
[00:07:51.840 --> 00:07:54.360]  還要看看天氣是否適合
[00:07:54.360 --> 00:07:55.360]  有沒有颱風
[00:07:55.360 --> 00:07:57.520]  有沒有太乾旱
[00:07:57.520 --> 00:08:01.320]  還有沒有蟲來咬農作物
[00:08:01.320 --> 00:08:03.000]  說到耐心等候
[00:08:03.000 --> 00:08:03.920]  這裡說到
[00:08:03.920 --> 00:08:06.120]  原來春雨秋雨
[00:08:06.120 --> 00:08:06.920]  為什麼呢
[00:08:06.920 --> 00:08:09.560]  原來聖經二田巴勒斯坦那個地方
[00:08:09.560 --> 00:08:12.440]  他們是地中海型的氣候
[00:08:12.440 --> 00:08:14.840]  他們乾旱的日子很長
[00:08:14.840 --> 00:08:15.920]  就像我們巴斯
[00:08:15.920 --> 00:08:18.800]  其實有時候也挺乾旱的
[00:08:18.800 --> 00:08:20.320]  但是乾旱之餘
[00:08:20.320 --> 00:08:25.360]  他們是等秋天和春天
[00:08:25.360 --> 00:08:28.680]  秋天和春天就會下很多的雨
[00:08:28.680 --> 00:08:31.200]  就是這些春雨秋雨
[00:08:31.200 --> 00:08:33.520]  幫助他們那些土產
[00:08:33.520 --> 00:08:35.800]  才長出來長得漂亮
[00:08:35.800 --> 00:08:37.400]  所以這裡告訴我們
[00:08:37.400 --> 00:08:41.360]  農夫是要刻苦努力去經營
[00:08:41.360 --> 00:08:44.440]  也要長時間等候
[00:08:44.440 --> 00:08:45.760]  才有農作物出現
[00:08:45.760 --> 00:08:47.400]  但是為什麼他要等候
[00:08:47.400 --> 00:08:49.840]  因為他看到有收成
[00:08:49.840 --> 00:08:51.360]  當他看到收成的時候
[00:08:51.360 --> 00:08:55.440]  他就知道他現在所等候的是值得的
[00:08:55.440 --> 00:08:58.800]  而且你想想在聖經裡面
[00:08:58.800 --> 00:08:59.880]  忍耐
[00:08:59.880 --> 00:09:02.640]  聖經裡面經常說主會回來
[00:09:02.640 --> 00:09:06.200]  我們張琳琪其中一個重心點就是
[00:09:06.200 --> 00:09:09.160]  我們不只是聖誕節慶祝耶穌降生
[00:09:09.160 --> 00:09:11.800]  也是我們相信主有一天會再回來
[00:09:11.800 --> 00:09:16.360]  我們內心的去等候祂再回來
[00:09:16.360 --> 00:09:18.080]  你想想我們人生裡面
[00:09:18.080 --> 00:09:19.880]  這個等候
[00:09:19.880 --> 00:09:21.640]  其實只是我們人生裡面
[00:09:21.640 --> 00:09:24.800]  一個很小的時間
[00:09:24.800 --> 00:09:27.520]  一點的時間
[00:09:27.520 --> 00:09:29.160]  在神的時間裡面
[00:09:29.160 --> 00:09:31.840]  永恆裡面是一個很短很短的
[00:09:31.840 --> 00:09:34.560]  所以你現在的等候是有價值的
[00:09:34.560 --> 00:09:38.440]  放在神的國度裡面長遠看是有價值的
[00:09:38.440 --> 00:09:40.280]  等候是有價值的
[00:09:40.280 --> 00:09:42.240]  我相信我們在座很多弟兄姊妹
[00:09:42.240 --> 00:09:44.680]  你正在等不同的東西
[00:09:44.680 --> 00:09:46.840]  回到我們在神裡面
[00:09:46.840 --> 00:09:50.600]  我們有很多弟兄姊妹很努力
[00:09:50.600 --> 00:09:54.960]  很願意為主做很多的工作
[00:09:54.960 --> 00:09:56.360]  為什麼
[00:09:56.360 --> 00:10:00.360]  因為你知道自己的家人自己的朋友
[00:10:00.360 --> 00:10:01.680]  身邊的人信耶穌
[00:10:01.680 --> 00:10:05.600]  得著愛神的愛神的福音很重要
[00:10:05.600 --> 00:10:07.600]  所以我們很期望很多時候
[00:10:07.600 --> 00:10:09.520]  我們去愛身邊的人
[00:10:09.520 --> 00:10:10.840]  去和身邊的人傳福音
[00:10:10.840 --> 00:10:14.840]  很希望他們快點信耶穌的
[00:10:14.840 --> 00:10:16.520]  又說回重點
[00:10:16.520 --> 00:10:21.760]  重點是什麼是很快有修成的
[00:10:21.760 --> 00:10:23.800]  蔥
[00:10:23.800 --> 00:10:25.200]  蔥真的挺容易的
[00:10:25.200 --> 00:10:27.400]  你用現成的蔥剪了上面那節
[00:10:27.400 --> 00:10:29.960]  接著用水浸或者放進去
[00:10:29.960 --> 00:10:31.960]  很快就已經飆上來生出來
[00:10:31.960 --> 00:10:34.080]  你又剪了它又再生過
[00:10:34.080 --> 00:10:37.440]  這些真的很快
[00:10:37.440 --> 00:10:42.160]  但是不是每樣東西都是這麼即食這麼快的
[00:10:42.160 --> 00:10:46.280]  其實大部分的東西你都要等候時間
[00:10:46.280 --> 00:10:49.040]  剛才所說的對的天氣
[00:10:49.040 --> 00:10:51.440]  對的土壤
[00:10:51.440 --> 00:10:55.680]  甚至適當的水分
[00:10:55.680 --> 00:10:56.920]  它才能夠生長
[00:10:56.920 --> 00:10:59.480]  還要給時間等候它生長
[00:10:59.480 --> 00:11:00.640]  農夫也是這樣的
[00:11:00.640 --> 00:11:02.040]  農夫插秧的時候
[00:11:02.040 --> 00:11:05.360]  沒想過今天插秧下個星期就立刻收到
[00:11:05.360 --> 00:11:09.480]  他是要等候時間的等候
[00:11:09.480 --> 00:11:13.200]  當等候到修成的時候
[00:11:13.200 --> 00:11:15.400]  農夫還是很忙的
[00:11:15.400 --> 00:11:19.240]  因為他要快手快腳要割
[00:11:19.240 --> 00:11:23.640]  不然就會很快會黃會老死
[00:11:23.640 --> 00:11:25.720]  所以今天在這裡提醒我們
[00:11:25.720 --> 00:11:27.840]  有什麼提醒就是
[00:11:27.840 --> 00:11:30.560]  可能我們今天等候身邊的人改變
[00:11:30.560 --> 00:11:34.880]  等候身邊的人他信耶穌很多年
[00:11:34.880 --> 00:11:37.240]  他都未信
[00:11:37.240 --> 00:11:40.440]  又或者你很關心身邊的祖源
[00:11:40.440 --> 00:11:42.680]  你詛咒一些初信者
[00:11:42.680 --> 00:11:43.360]  你看到他
[00:11:43.360 --> 00:11:44.520]  為什麼我這麼關心他
[00:11:44.520 --> 00:11:47.840]  這麼幫他一起做初信成長
[00:11:47.840 --> 00:11:49.800]  這麼多年他都是浮浮沉沉
[00:11:49.800 --> 00:11:53.000]  都不是很積極的
[00:11:53.000 --> 00:11:55.400]  又或者你等候一些東西
[00:11:55.400 --> 00:11:59.640]  等來等去你都未等到結果出來
[00:11:59.640 --> 00:12:01.600]  但我們相信
[00:12:01.600 --> 00:12:04.240]  我們是播種的
[00:12:04.240 --> 00:12:06.240]  我們是負責梟灌的
[00:12:06.240 --> 00:12:08.960]  收割那個是我們的神
[00:12:08.960 --> 00:12:10.760]  神有他自己的時間
[00:12:10.760 --> 00:12:14.160]  到了時候的時候就要收割了
[00:12:14.160 --> 00:12:16.160]  所以對於我們來說
[00:12:16.160 --> 00:12:19.360]  我們要知道收割的是神
[00:12:19.360 --> 00:12:22.000]  我們要等候神的時間
[00:12:22.000 --> 00:12:23.600]  但是值得等的
[00:12:23.600 --> 00:12:28.200]  因為之後那一件事是很重要
[00:12:28.200 --> 00:12:30.160]  值得等
[00:12:30.160 --> 00:12:31.760]  值得等
[00:12:31.760 --> 00:12:32.880]  弟兄姊妹
[00:12:32.880 --> 00:12:33.840]  我想和你們分享一下
[00:12:33.840 --> 00:12:36.960]  早陣子你們都聽我說過
[00:12:36.960 --> 00:12:38.000]  我家人
[00:12:38.000 --> 00:12:40.080]  特別我媽媽信耶穌
[00:12:40.080 --> 00:12:45.160]  說我等了她三十多年
[00:12:45.160 --> 00:12:46.880]  由我自己開始信耶穌之後
[00:12:46.880 --> 00:12:49.600]  我都很想自己家人信耶穌
[00:12:49.600 --> 00:12:52.200]  我見到我家不同的人開始信耶穌
[00:12:52.200 --> 00:12:56.480]  但是我媽媽早在十幾二十年前
[00:12:56.480 --> 00:12:57.080]  她跟我說
[00:12:57.080 --> 00:12:59.000]  兒子你放心吧
[00:12:59.000 --> 00:13:00.520]  我會相信的
[00:13:00.520 --> 00:13:02.600]  但是你記得當我臨死的時候
[00:13:02.600 --> 00:13:03.600]  我躺在病床裡
[00:13:03.600 --> 00:13:04.560]  臨死的時候
[00:13:04.560 --> 00:13:07.840]  你記住提醒我
[00:13:07.840 --> 00:13:09.360]  叫我決定信耶穌
[00:13:09.360 --> 00:13:11.120]  我現在不相信
[00:13:11.120 --> 00:13:12.760]  因為你媽媽太邪惡了
[00:13:12.760 --> 00:13:16.000]  我還有很多事情要去做
[00:13:16.000 --> 00:13:17.320]  現在不相信
[00:13:17.320 --> 00:13:18.800]  等我差不多臨死的時候
[00:13:18.800 --> 00:13:20.160]  我就相信了
[00:13:20.160 --> 00:13:23.280]  真的我媽媽說了很多年
[00:13:23.280 --> 00:13:23.880]  因為我明白
[00:13:23.880 --> 00:13:25.640]  我媽媽很喜歡有很多不同的嗜好
[00:13:25.640 --> 00:13:27.840]  包括打麻雀各方面
[00:13:27.840 --> 00:13:29.680]  她覺得信耶穌就不可以碰那些
[00:13:29.680 --> 00:13:31.000]  所以她就說
[00:13:31.000 --> 00:13:35.440]  等等先吧
[00:13:35.440 --> 00:13:37.680]  一等就等了很多年
[00:13:37.680 --> 00:13:38.400]  但是我告訴你
[00:13:38.400 --> 00:13:39.680]  神的工作就很奇妙
[00:13:39.680 --> 00:13:41.720]  我媽媽信耶穌
[00:13:41.720 --> 00:13:43.920]  不是我帶她信耶穌的
[00:13:43.920 --> 00:13:45.160]  我媽媽是因為
[00:13:45.160 --> 00:13:48.040]  她自己為我爸爸祈禱
[00:13:48.040 --> 00:13:49.280]  我爸爸病了很久
[00:13:49.280 --> 00:13:51.480]  她為我爸爸祈禱
[00:13:51.480 --> 00:13:53.400]  她一祈完之後
[00:13:53.400 --> 00:13:54.400]  她看到
[00:13:54.400 --> 00:13:55.040]  經歷到
[00:13:55.040 --> 00:13:56.880]  哇 原來是這麼厲害的
[00:13:56.880 --> 00:13:59.520]  她自己信耶穌
[00:13:59.520 --> 00:14:01.520]  直到她信完耶穌之後
[00:14:01.520 --> 00:14:03.240]  她自己信完耶穌之後
[00:14:03.240 --> 00:14:05.720]  我等她浸禮
[00:14:05.720 --> 00:14:07.520]  她自己說提出浸禮
[00:14:07.520 --> 00:14:09.280]  我等了她四年
[00:14:09.280 --> 00:14:11.280]  但是她自己去提出
[00:14:11.280 --> 00:14:13.680]  她自己經歷神去浸的
[00:14:13.680 --> 00:14:16.280]  所以我覺得神是有祂的時間
[00:14:16.280 --> 00:14:20.280]  有祂的方法
[00:14:20.280 --> 00:14:22.520]  當我看到我媽媽信耶穌
[00:14:22.520 --> 00:14:24.720]  我媽媽浸禮的時候
[00:14:24.720 --> 00:14:26.560]  十多歲之前的三十年
[00:14:26.560 --> 00:14:28.480]  等了她三十年
[00:14:28.480 --> 00:14:30.520]  看到這件事發生的時候
[00:14:30.520 --> 00:14:33.760]  那種的喜樂是值得的
[00:14:33.760 --> 00:14:36.280]  那種等候是值得的
[00:14:36.280 --> 00:14:37.840]  我們就好像農夫那樣
[00:14:37.840 --> 00:14:39.560]  我們繼續密密的努力
[00:14:39.560 --> 00:14:42.080]  做自己要做的事
[00:14:42.080 --> 00:14:43.120]  繼續去愛
[00:14:43.120 --> 00:14:44.120]  繼續去關心
[00:14:44.120 --> 00:14:46.440]  繼續去分享神的愛
[00:14:46.440 --> 00:14:47.680]  這個是我們要做的
[00:14:47.680 --> 00:14:48.960]  值得的
[00:14:48.960 --> 00:14:50.200]  我們等候是值得的
[00:14:50.200 --> 00:14:53.040]  第二件事
[00:14:53.040 --> 00:14:55.640]  當我們等候的過程中
[00:14:55.640 --> 00:14:58.720]  有一個很大的挑戰
[00:14:58.720 --> 00:15:00.200]  又或者操練
[00:15:00.200 --> 00:15:02.880]  又或者我覺得是一種引誘試探
[00:15:02.880 --> 00:15:04.000]  就是
[00:15:04.000 --> 00:15:05.640]  這裡提醒我們
[00:15:05.640 --> 00:15:08.720]  不要彼此埋怨
[00:15:08.720 --> 00:15:10.560]  不要彼此埋怨
[00:15:10.560 --> 00:15:12.120]  弟兄 我們一起再讀好嗎
[00:15:12.120 --> 00:15:13.520]  我們請弟兄
[00:15:13.520 --> 00:15:17.080]  弟兄們 你們不要彼此埋怨
[00:15:17.080 --> 00:15:18.960]  免得受審判
[00:15:18.960 --> 00:15:22.840]  看啊 審判的主站在門前了
[00:15:22.840 --> 00:15:25.840]  弟兄們 你們要把那先前
[00:15:25.840 --> 00:15:28.520]  奉主明說話的眾先知
[00:15:28.520 --> 00:15:32.600]  當作能受苦 能忍耐的榜樣
[00:15:32.600 --> 00:15:34.880]  那先前忍耐的人
[00:15:34.880 --> 00:15:37.400]  我們稱他們是有福的
[00:15:37.400 --> 00:15:38.440]  當然這段說話
[00:15:38.440 --> 00:15:40.360]  這個背景以前是跟弟兄說的
[00:15:40.360 --> 00:15:43.400]  但是神的心意是對我們弟兄姊妹
[00:15:43.400 --> 00:15:44.800]  都是這樣說的
[00:15:44.800 --> 00:15:47.280]  我們不要彼此埋怨
[00:15:47.280 --> 00:15:49.400]  當我們有這個忍耐的時候
[00:15:49.400 --> 00:15:51.680]  我們就不要彼此埋怨
[00:15:51.680 --> 00:15:53.520]  人的口舌
[00:15:53.520 --> 00:15:55.120]  我們的舌頭
[00:15:55.120 --> 00:15:56.680]  真的很厲害
[00:15:56.680 --> 00:15:58.640]  我們可以用我們的舌頭
[00:15:58.640 --> 00:16:00.200]  讚賞很多的人
[00:16:00.200 --> 00:16:01.480]  建立很多的人
[00:16:01.480 --> 00:16:03.800]  詛咒很多的人
[00:16:03.800 --> 00:16:05.960]  但是同樣我們可以用舌頭
[00:16:05.960 --> 00:16:09.360]  去毒死很多的人
[00:16:09.360 --> 00:16:11.120]  就好像我們一樣
[00:16:11.120 --> 00:16:14.280]  這個名字我創作的
[00:16:14.280 --> 00:16:15.680]  毒蝕神徒
[00:16:15.680 --> 00:16:16.720]  我一直在想的時候
[00:16:16.720 --> 00:16:17.760]  形容一下
