
[00:00:00.000 --> 00:00:04.700]  今日跟大家分享的一個主題叫「操練敬虔」
[00:03:43.720 --> 00:03:48.800]  因為我們把盼望寄託在永活神身上
[00:03:48.800 --> 00:03:51.160]  祂是萬人的救主
[00:03:51.160 --> 00:03:55.880]  更是信徒的救主
[00:03:55.880 --> 00:03:58.960]  我會從三點跟大家分享
[00:03:58.960 --> 00:04:01.320]  敬虔的對象是哪一個呢?
[00:04:01.320 --> 00:04:04.360]  敬虔的動力或者基礎是甚麼呢?
[00:04:04.360 --> 00:04:05.760]  敬虔的操練
[00:04:05.760 --> 00:04:10.200]  我們需要有甚麼努力
[00:04:10.200 --> 00:04:15.000]  或者叫做努力不懈
[00:04:15.000 --> 00:04:21.880]  敬虔這個字在提摩太前書
[00:04:21.880 --> 00:04:24.920]  在提摩太前書出現了八次
[00:04:24.920 --> 00:04:30.000]  如果計算其他同源字和字根的字
[00:04:30.000 --> 00:04:32.360]  有十三、十四次那麼多
[00:04:32.360 --> 00:04:33.840]  很短的書卷
[00:04:33.840 --> 00:04:36.600]  但是出現了那麼多次
[00:04:36.600 --> 00:04:41.120]  這個字一定有它的重要性
[00:04:41.120 --> 00:04:47.280]  原來這個字在當時的外邦世界
[00:04:47.280 --> 00:04:50.520]  是很普遍運用這個字的
[00:04:50.520 --> 00:04:53.880]  在外邦世界沒有宗教這個字
[00:04:53.880 --> 00:04:57.280]  而反而有敬虔這個字
[00:04:57.280 --> 00:04:59.440]  這個字其實是說到
[00:04:59.440 --> 00:05:01.400]  如果我們用廣東話說
[00:05:01.400 --> 00:05:04.200]  很神心
[00:05:04.200 --> 00:05:09.560]  他們的敬虔的對象是哪一個呢?
[00:05:09.560 --> 00:05:12.600]  原來他們的敬虔的對象
[00:05:12.600 --> 00:05:14.920]  是尊敬一些神明
[00:05:14.920 --> 00:05:16.920]  或者當時的羅馬皇帝
[00:05:16.920 --> 00:05:18.520]  甚至他們的父母
[00:05:18.520 --> 00:05:22.400]  因為這班人都是恩庇者
[00:05:22.400 --> 00:05:23.960]  Benefactor
[00:05:23.960 --> 00:05:27.160]  這些人是施主
[00:05:27.160 --> 00:05:29.280]  是支持他們的
[00:05:29.280 --> 00:05:32.840]  是賜恩惠給他們的
[00:05:32.840 --> 00:05:38.160]  可以說這些人是他們的米飯班主
[00:05:39.760 --> 00:05:42.080]  當然最頂級
[00:05:42.080 --> 00:05:44.440]  或者最頂層的
[00:05:44.440 --> 00:05:46.760]  當然是羅馬皇帝
[00:05:46.760 --> 00:05:49.960]  所以在《兩約》中間的裡頭
[00:05:49.960 --> 00:05:51.880]  有一些文獻
[00:05:51.880 --> 00:05:56.320]  說到如何高舉這些羅馬皇帝
[00:05:56.320 --> 00:06:01.040]  如何去敬虔感恩羅馬皇帝
[00:06:01.040 --> 00:06:02.760]  稍後我們會看羅馬皇帝
[00:06:02.760 --> 00:06:04.920]  和他們敬虔的對象
[00:06:04.920 --> 00:06:06.440]  除了羅馬皇帝之外
[00:06:06.440 --> 00:06:08.160]  還有一位女神
[00:06:08.160 --> 00:06:12.000]  這是神明 亞底米女神
[00:06:12.000 --> 00:06:14.000]  在羅馬文化裡面
[00:06:14.000 --> 00:06:17.360]  有一個叫恩庇的制度
[00:06:17.360 --> 00:06:19.800]  有錢一點的恩庇者
[00:06:19.800 --> 00:06:25.000]  可以來支持沒有那麼有錢的人
[00:06:25.000 --> 00:06:27.800]  而是一級一級的
[00:06:27.800 --> 00:06:31.640]  當然最大的當然是羅馬皇帝
[00:06:31.640 --> 00:06:34.600]  在文獻裡面這樣說
[00:06:34.600 --> 00:06:40.040]  人民以敬虔和感恩獻給皇帝
[00:06:40.040 --> 00:06:43.960]  提比留凱撒神明奧古斯都
[00:06:43.960 --> 00:06:45.760]  是一個名字
[00:06:45.760 --> 00:06:48.920]  這個皇帝他們稱之為神明
[00:06:48.920 --> 00:06:51.240]  他是城市的創建者
[00:06:51.240 --> 00:06:53.760]  是世界的恩庇者
[00:06:53.760 --> 00:06:57.560]  人民就應該要以敬虔和感恩
[00:06:57.560 --> 00:07:04.280]  來回應的一個正確的行動
[00:07:04.280 --> 00:07:06.280]  羅馬皇帝是最厲害
[00:07:06.280 --> 00:07:07.760]  最終極的恩庇者
[00:07:07.760 --> 00:07:11.560]  皇帝的人像通常都會坐落在
[00:07:11.560 --> 00:07:13.400]  城市廣場的中央
[00:07:13.400 --> 00:07:15.680]  你要提醒人民
[00:07:15.680 --> 00:07:18.160]  你向哪一個中心呢?
[00:07:18.160 --> 00:07:20.960]  當然是羅馬皇帝中心
[00:07:20.960 --> 00:07:25.480]  皇帝的身份好像神一樣
[00:07:25.480 --> 00:07:30.440]  這是羅馬帝國主義的一些意識形態
[00:07:30.440 --> 00:07:34.080]  皇帝稱之為上帝
[00:07:34.080 --> 00:07:37.760]  羅馬皇帝稱之為救主
[00:07:37.760 --> 00:07:40.400]  稱為恩庇者
[00:07:40.400 --> 00:07:44.680]  稱為他的來到是一個福音
[00:07:44.680 --> 00:07:46.200]  是好消息
[00:07:46.200 --> 00:07:48.000]  他的顯現
[00:07:48.000 --> 00:07:50.080]  他的大駕光臨
[00:07:50.080 --> 00:07:53.000]  是我們眾人民的福氣
[00:07:53.000 --> 00:07:55.640]  所以在另一個文獻裡面
[00:07:55.640 --> 00:07:58.440]  有一段這樣的文字
[00:07:58.440 --> 00:08:01.880]  這是出自普林尼的碑文
[00:08:01.880 --> 00:08:04.400]  因上蒼使萬物有序
[00:08:04.400 --> 00:08:06.480]  又極度關心我們的生活
[00:08:06.480 --> 00:08:08.640]  為了設立最完美的秩序
[00:08:08.640 --> 00:08:11.120]  而將奧古斯都賜給我們
[00:08:11.120 --> 00:08:13.120]  以美德充滿他
[00:08:13.120 --> 00:08:15.720]  好叫他恩庇人類
[00:08:15.720 --> 00:08:19.880]  並派他作我們後裔的救主
[00:08:19.880 --> 00:08:23.080]  好叫他終止戰爭
[00:08:23.080 --> 00:08:25.600]  使萬物有序
[00:08:25.600 --> 00:08:27.720]  又因為他凱撒
[00:08:27.720 --> 00:08:30.720]  他的顯現超出我們的預期
[00:08:30.720 --> 00:08:32.960]  勝過以前的恩庇者
[00:08:32.960 --> 00:08:35.800]  後人難忘其項背
[00:08:35.800 --> 00:08:37.120]  又因神明
[00:08:37.120 --> 00:08:42.040]  奧古斯都的誕臣
[00:08:42.040 --> 00:08:45.680]  是給世界福音的起頭
[00:08:45.680 --> 00:08:48.440]  當我們看到這些文獻的時候
[00:08:48.440 --> 00:08:50.320]  我們不期然會想到
[00:08:50.320 --> 00:08:52.360]  嘩 為什麼這些字眼
[00:08:52.360 --> 00:08:54.920]  這麼像我們福音書的字眼呢
[00:08:54.920 --> 00:08:58.240]  甚至這次馬可福音
[00:08:58.240 --> 00:09:04.640]  馬可福音的第一章第一字是相當革命性的
[00:09:04.640 --> 00:09:09.760]  相當挑戰當時的文化
[00:09:09.760 --> 00:09:15.840]  相當衝擊當時的文化
[00:09:15.840 --> 00:09:19.080]  福音的起頭是耶穌基督
[00:09:19.080 --> 00:09:20.640]  神的兒子耶穌基督
[00:09:20.640 --> 00:09:22.560]  但這裡說福音的起頭
[00:09:22.560 --> 00:09:26.880]  就是我們這位神明奧古斯都
[00:09:26.880 --> 00:09:30.440]  但整卷的提摩太前書
[00:09:30.440 --> 00:09:33.200]  就是在一個這樣的世界
[00:09:33.200 --> 00:09:36.400]  在一個這樣的脈絡裏面
[00:09:36.400 --> 00:09:40.040]  保羅來告訴這班讀者
[00:09:40.040 --> 00:09:44.400]  誰才是真正的恩庇者
[00:09:44.400 --> 00:09:46.400]  誰才是真正的上帝
[00:09:46.400 --> 00:09:48.760]  誰才是真正的救主
[00:09:48.760 --> 00:09:54.240]  誰才是真正將福音給過我們
[00:09:54.240 --> 00:09:58.880]  所以當我們去看這個書卷的時候
[00:09:58.880 --> 00:10:02.240]  我們就能夠去找著
[00:10:02.240 --> 00:10:09.160]  另一個的悲聞就是
[00:10:09.160 --> 00:10:13.680]  奧古斯都墓地的悲聞
[00:10:13.680 --> 00:10:16.560]  曾經有一段這樣的描述
[00:10:16.560 --> 00:10:20.400]  我發現羅馬的時候是個滿是磚頭的城市
[00:10:20.400 --> 00:10:23.480]  而我離開之後所留下的
[00:10:23.480 --> 00:10:25.880]  是個鋪滿大理石的城市
[00:10:25.880 --> 00:10:29.400]  這就是神聖奧古斯都的公跡
[00:10:29.400 --> 00:10:30.560]  很多公跡
[00:10:30.560 --> 00:10:33.320]  所以他建很多的建築物
[00:10:33.320 --> 00:10:36.920]  很宏偉的殿
[00:10:36.920 --> 00:10:39.600]  很宏偉的廟
[00:10:39.600 --> 00:10:43.920]  很宏偉的劇場等等
[00:10:43.920 --> 00:10:48.800]  所以在一個這樣的世界裏面
[00:10:48.800 --> 00:10:51.280]  他認為這就是我的公跡
[00:10:51.280 --> 00:10:59.520]  可以留到千古存留下去的
[00:10:59.520 --> 00:11:04.640]  另外一個的對象就是
[00:11:04.640 --> 00:11:06.360]  亞底米女神
[00:11:06.360 --> 00:11:07.640]  亞底米女神
[00:11:07.640 --> 00:11:11.880]  她是土地豐收和生育繁殖的女神
[00:11:11.880 --> 00:11:14.520]  而所有的廟裏面有女祭師
[00:11:14.520 --> 00:11:17.680]  他們自稱自己是「恩庇者」
[00:11:17.680 --> 00:11:21.040]  她可以幫助你財源廣進
[00:11:21.040 --> 00:11:22.600]  珠龍入水
[00:11:22.600 --> 00:11:24.600]  甚至珠江補氣
[00:11:24.600 --> 00:11:28.640]  更加有一些符咒給你
[00:11:28.640 --> 00:11:31.960]  以致你可以來抵擋一些鬼魔
[00:11:31.960 --> 00:11:33.680]  這個女性的「恩庇者」
[00:11:33.680 --> 00:11:36.280]  是傳一些假的福音
[00:11:36.280 --> 00:11:38.880]  抬高自己
[00:11:38.880 --> 00:11:41.720]  抬舉自己的善行
[00:11:41.720 --> 00:11:44.680]  甚至是管轄人
[00:11:44.680 --> 00:11:46.160]  亞底米神廟
[00:11:46.160 --> 00:11:49.760]  比起雅典的巴塞隆神殿
[00:11:49.760 --> 00:11:51.560]  更大四倍
[00:11:51.560 --> 00:11:54.440]  用了多少年來建造呢?
[00:11:54.440 --> 00:11:55.520]  你猜猜
[00:11:55.520 --> 00:11:59.320]  120年來建造
[00:11:59.320 --> 00:12:01.120]  嘩!你說真是厲害
[00:12:01.120 --> 00:12:05.120]  真是很宏偉
[00:12:05.120 --> 00:12:07.240]  所以在一個這樣的大城市裏面
[00:12:07.240 --> 00:12:08.560]  其實很多人來做生意
[00:12:08.560 --> 00:12:10.400]  很多人來這裏
[00:12:10.400 --> 00:12:12.000]  是有文化
[00:12:12.000 --> 00:12:13.400]  有不同的交易
[00:12:13.400 --> 00:12:15.520]  但他們都會帶他們的偶像
[00:12:15.520 --> 00:12:18.240]  帶他們的神來到這個大城市
[00:12:18.240 --> 00:12:21.080]  但是無論你帶多少神來
[00:12:21.080 --> 00:12:25.800]  都不會衝擊亞底米女神的地位
[00:12:25.800 --> 00:12:29.600]  因為只是建造神廟都120年了
[00:12:29.600 --> 00:12:33.040]  整個城市和亞底米女神
[00:12:33.040 --> 00:12:37.800]  一切的事情都是有關係的
[00:12:37.800 --> 00:12:41.560]  當然神廟的庫房帶來龐大的收入
[00:12:41.560 --> 00:12:43.520]  外來的入侵者
[00:12:43.520 --> 00:12:48.080]  都非常尊重這個建築物的神聖
[00:12:48.080 --> 00:12:52.400]  是因為這個神廟是提供救恩的
[00:12:52.400 --> 00:12:55.520]  整個城市和偶像的生意是有關係的
[00:12:55.520 --> 00:12:57.640]  所以在《仕途行傳》裏面
[00:12:57.640 --> 00:13:02.240]  都提到製造亞底米神的銀庵
[00:13:02.240 --> 00:13:05.720]  當然只是建造這個殿都建了120年了
[00:13:05.720 --> 00:13:09.480]  所以什麼生意都和這個女神
[00:13:09.480 --> 00:13:11.920]  這個神廟有關
[00:13:11.920 --> 00:13:14.640]  是深入了他們的政治
[00:13:14.640 --> 00:13:15.960]  他們的經濟
[00:13:15.960 --> 00:13:17.400]  他們的文化
[00:13:17.400 --> 00:13:18.720]  他們的人際關係
[00:13:18.720 --> 00:13:22.000]  他們的社群的群體
[00:13:22.000 --> 00:13:24.400]  每一個的環節
[00:13:24.400 --> 00:13:27.440]  生活環節都有這些影響
[00:13:27.440 --> 00:13:30.000]  如果一個人信了耶穌的時候
[00:13:30.000 --> 00:13:34.600]  他不能夠再做一些涉及偶像的工作的時候
[00:13:34.600 --> 00:13:35.880]  這樣即是怎樣?
[00:13:35.880 --> 00:13:38.360]  沒有飯吃了
[00:13:38.360 --> 00:13:40.840]  自己打爛自己飯碗
[00:13:40.840 --> 00:13:42.320]  經濟不保
[00:13:42.320 --> 00:13:44.560]  甚至社區的人都會排斥他
[00:13:44.560 --> 00:13:48.560]  社區的結連都會受到很多的影響
[00:13:48.560 --> 00:13:51.160]  這個就是當時的世界
[00:13:51.160 --> 00:13:56.160]  當時每一個人所面對的一個圖畫
[00:13:56.160 --> 00:14:00.760]  但保羅寫提摩太前書的時候
[00:14:00.760 --> 00:14:02.240]  就是告訴他
[00:14:02.240 --> 00:14:03.960]  真正的上帝
[00:14:03.960 --> 00:14:05.720]  真正的救主
[00:14:05.720 --> 00:14:09.000]  真正的恩庇者是哪一位?
[00:14:09.000 --> 00:14:12.360]  真正的神就是我們這位救主神
[00:14:12.360 --> 00:14:14.520]  盼望的基督耶穌
[00:14:14.520 --> 00:14:17.120]  祂是不扭壞的
[00:14:17.120 --> 00:14:21.200]  人看不見是一位獨一的真神
[00:14:21.200 --> 00:14:24.040]  祂呼籲我們都要為君王祈禱
[00:14:24.040 --> 00:14:25.480]  為甚麼?
[00:14:25.480 --> 00:14:27.680]  其實君王也是人
[00:14:27.680 --> 00:14:28.880]  就不像羅馬皇帝
[00:14:28.880 --> 00:14:31.680]  祂是神明
[00:14:31.680 --> 00:14:33.880]  為君王都要祈禱
[00:14:33.880 --> 00:14:38.080]  是永活神的教會
[00:14:38.080 --> 00:14:39.840]  更加說到耶穌基督
[00:14:39.840 --> 00:14:41.600]  祂就是道成肉身
[00:14:41.600 --> 00:14:45.280]  我們所敬虔的信仰的內涵
[00:14:45.280 --> 00:14:46.760]  不是只有個殼
[00:14:46.760 --> 00:14:49.800]  我們所敬虔信仰的對象
[00:14:49.800 --> 00:14:52.440]  是那位以肉身顯現
[00:14:52.440 --> 00:14:53.760]  在聖靈裡稱義
[00:14:53.760 --> 00:14:55.240]  被眾天使看見
[00:14:55.240 --> 00:14:56.440]  被傳到外族
[00:14:56.440 --> 00:14:57.760]  為世人所信奉
[00:14:57.760 --> 00:14:59.280]  被接到榮耀裡
[00:14:59.280 --> 00:15:03.720]  我們這位的耶穌基督
[00:15:03.720 --> 00:15:07.240]  這位的神是獨一的全能神
[00:15:07.240 --> 00:15:09.040]  剛才我們唱這首詩歌
[00:15:09.040 --> 00:15:12.400]  敬拜我們獨一的神
[00:15:12.400 --> 00:15:14.040]  是萬王之王
[00:15:14.040 --> 00:15:16.280]  萬主之主
[00:15:16.280 --> 00:15:18.400]  耶穌基督的大駕光臨
[00:15:18.400 --> 00:15:19.960]  祂的顯現
[00:15:19.960 --> 00:15:25.000]  帶來了全人類的祝福和救恩
[00:15:25.000 --> 00:15:26.760]  祂才是救主
[00:15:26.760 --> 00:15:28.280]  不是羅馬皇帝
[00:15:28.280 --> 00:15:32.080]  不是亞底米女神
[00:15:32.080 --> 00:15:33.120]  祂是救主
[00:15:33.120 --> 00:15:36.920]  祂是真正的Benefactor
[00:15:36.920 --> 00:15:39.600]  祂是叫我們能夠得到
[00:15:39.600 --> 00:15:43.200]  真正祝福國泰民安的那位
[00:15:43.200 --> 00:15:43.800]  弟兄姊妹
[00:15:43.800 --> 00:15:48.000]  今天你敬虔的對象是哪一位呢?
[00:15:48.000 --> 00:15:49.000]  或者說
[00:15:49.000 --> 00:15:54.680]  你敬虔的對象是甚麼呢?
[00:15:54.680 --> 00:15:58.920]  可能我們都沒有拜這些偶像
[00:15:58.920 --> 00:16:00.760]  但是在我們生命裡
[00:16:00.760 --> 00:16:02.240]  有沒有一些東西
[00:16:02.240 --> 00:16:06.000]  比起上帝更加重要
[00:16:06.000 --> 00:16:07.920]  你倚靠這些東西
[00:16:07.920 --> 00:16:13.720]  是更加投入多於上帝呢?
[00:16:13.720 --> 00:16:16.400]  會不會是一些人
[00:16:16.400 --> 00:16:18.600]  會不會是一些財富
[00:16:18.600 --> 00:16:20.800]  又或者在我們信仰歷程裡
[00:16:20.800 --> 00:16:24.600]  最重要的是甚麼都抱著
[00:16:24.600 --> 00:16:27.200]  一腳踏幾船
[00:16:27.200 --> 00:16:29.920]  我們有沒有敬虔的對象
[00:16:29.920 --> 00:16:32.800]  我們有沒有真正獨一的
[00:16:32.800 --> 00:16:37.080]  來仰望我們那位獨一的真神
[00:16:37.080 --> 00:16:39.080]  我們這一位的耶穌基督
[00:16:39.080 --> 00:16:41.280]  我們這一位的萬王之王
[00:16:41.280 --> 00:16:42.880]  萬主之主
[00:16:42.880 --> 00:16:44.840]  敬虔的對象
[00:16:44.840 --> 00:16:48.120]  我們必須要對準
[00:16:48.120 --> 00:16:49.600]  第二點想分享的就是
[00:16:49.600 --> 00:16:51.800]  敬虔的動力
[00:16:51.800 --> 00:16:53.280]  為甚麼要這麼敬虔
[00:16:53.280 --> 00:16:56.400]  為甚麼動力何來
[00:16:56.400 --> 00:16:59.160]  基礎是在哪裏呢?
[00:16:59.160 --> 00:17:01.560]  在這段經文裡
[00:17:01.560 --> 00:17:03.680]  用了一幅圖畫
[00:17:03.680 --> 00:17:05.320]  一幅對比的圖畫
[00:17:05.320 --> 00:17:09.360]  就是《操練身體》和《操練敬虔》的一幅圖畫
[00:17:09.360 --> 00:17:12.160]  來作對比
[00:17:12.160 --> 00:17:16.720]  《操練身體》在當時的社會裡
[00:17:16.720 --> 00:17:19.840]  是非常流行的
[00:17:19.840 --> 00:17:20.960]  大家都知道
[00:17:20.960 --> 00:17:24.760]  在羅馬這個社會裡
[00:17:24.760 --> 00:17:28.800]  他們很著重身體健康
[00:17:28.800 --> 00:17:31.280]  很有能力
[00:17:31.280 --> 00:17:34.080]  鼓吹運動來強身
[00:17:34.080 --> 00:17:35.680]  完全忽略了
[00:17:35.680 --> 00:17:39.160]  內在屬靈生命的操練
[00:17:39.160 --> 00:17:44.040]  以致令到社會很多的道德敗壞
[00:17:44.040 --> 00:17:45.600]  罪惡充斥
[00:17:45.600 --> 00:17:47.200]  不少人醉生夢死
[00:17:47.200 --> 00:17:48.520]  行屍走肉
[00:17:48.520 --> 00:17:54.840]  甚至帶來很多的悲劇
[00:17:54.840 --> 00:17:59.840]  對今生和來生都沒有盼望的
[00:17:59.840 --> 00:18:04.520]  但是敬虔在這裡的對比
[00:18:04.520 --> 00:18:09.680]  就是有今生和來生的應許
[00:18:09.680 --> 00:18:11.720]  回看我們今天
[00:18:11.720 --> 00:18:13.360]  香港這個社會
[00:18:13.360 --> 00:18:14.760]  操練
[00:18:14.760 --> 00:18:15.600]  敬虔
[00:18:15.600 --> 00:18:17.120]  操練這個字
[00:18:17.120 --> 00:18:19.520]  就是我們今天說做健身
[00:18:19.520 --> 00:18:21.080]  做健身
[00:18:21.080 --> 00:18:22.440]  健身這個字
[00:18:22.440 --> 00:18:23.960]  運動場
[00:18:23.960 --> 00:18:25.800]  或者是體操
[00:18:25.800 --> 00:18:28.480]  這個字
[00:18:28.480 --> 00:18:30.760]  香港人都很著重健康
[00:18:30.760 --> 00:18:34.680]  香港人都很著重操練身體
[00:18:34.680 --> 00:18:37.960]  當我在不同的社區裡看到
[00:18:37.960 --> 00:18:40.760]  開了很多這些健身中心
[00:18:40.760 --> 00:18:42.680]  這些健身中心
[00:18:42.680 --> 00:18:44.120]  看到很多人在這裡
[00:18:44.120 --> 00:18:45.280]  跑步
[00:18:45.280 --> 00:18:49.120]  做健身等等
[00:18:49.120 --> 00:18:50.360]  飲食的節制
[00:18:50.360 --> 00:18:52.560]  我們香港人都很留意
[00:18:52.560 --> 00:18:55.440]  我們要吃得健康
[00:18:55.440 --> 00:18:58.360]  我盼望在過年這幾天的放假裡
[00:18:58.360 --> 00:19:00.080]  我們弟兄姊妹都能夠有
[00:19:00.080 --> 00:19:01.160]  很好的休息
[00:19:01.160 --> 00:19:02.880]  多睡覺
[00:19:02.880 --> 00:19:05.840]  和親人有多一些團聚
[00:19:05.840 --> 00:19:08.120]  但是在過年裡
[00:19:08.120 --> 00:19:10.840]  我們的飲食不知道有沒有節制呢
[00:19:10.840 --> 00:19:14.200]  我們吃一些年糕
[00:19:14.200 --> 00:19:15.120]  蘿蔔糕
[00:19:15.120 --> 00:19:16.440]  很多的糕點
[00:19:16.440 --> 00:19:17.840]  油角
[00:19:17.840 --> 00:19:19.760]  等等
[00:19:19.760 --> 00:19:21.600]  蛋散
[00:19:21.600 --> 00:19:24.640]  可能我們都要留意
[00:19:24.640 --> 00:19:30.440]  這些食物都是一般健康的
[00:19:30.440 --> 00:19:33.200]  操練身體
[00:19:33.200 --> 00:19:35.360]  是今生的
[00:19:35.360 --> 00:19:36.840]  是短暫的
[00:19:36.840 --> 00:19:39.640]  因為人都會過去
[00:19:39.640 --> 00:19:41.800]  但是都是好的
[00:19:41.800 --> 00:19:43.400]  都是需要來操練的
[00:19:43.400 --> 00:19:46.880]  否則我們就會有很多
[00:19:46.880 --> 00:19:50.160]  身體上的毛病會出現
[00:19:50.160 --> 00:19:52.200]  有些人去操練身體
[00:19:52.200 --> 00:19:56.280]  或者我聽到有一些病人
[00:19:56.280 --> 00:20:00.560]  甚至是喝自己的尿液
[00:20:00.560 --> 00:20:05.320]  認為這樣就可以治療某些病
[00:20:05.320 --> 00:20:08.920]  在我成長班裡有一位弟兄
[00:20:08.920 --> 00:20:11.360]  應該說他在信仰班
[00:20:11.360 --> 00:20:14.520]  仍然在追求信仰
[00:20:14.520 --> 00:20:18.120]  他在幾個月裡減了50磅
[00:20:18.120 --> 00:20:21.080]  我們已經約了他兩個星期之後
[00:20:21.080 --> 00:20:24.200]  他在我們成長班裡跟我們分享
[00:20:24.200 --> 00:20:32.040]  如何在這麼短的時間內可以減50磅呢
[00:20:32.040 --> 00:20:33.640]  Barry最想聽
[00:20:33.640 --> 00:20:37.200]  我邀請你過來
[00:20:37.200 --> 00:20:39.040]  他說有一次
[00:20:39.040 --> 00:20:40.720]  醫生跟他說
[00:20:40.720 --> 00:20:44.120]  如果你是這麼胖這麼重的時候
[00:20:44.120 --> 00:20:46.320]  你的膝蓋就要做手術
[00:20:46.320 --> 00:20:49.720]  當時他還是年輕
[00:20:49.720 --> 00:20:54.000]  他聽完這個忠告之後
[00:20:54.000 --> 00:20:55.520]  他立定志向
[00:20:55.520 --> 00:20:58.720]  他就來操練他的身體
[00:20:58.720 --> 00:21:01.640]  其實是不容易的
[00:21:01.640 --> 00:21:03.560]  飲食的節制
[00:21:03.560 --> 00:21:06.440]  他是完全不吃零食的
[00:21:06.440 --> 00:21:08.240]  大家知道甚麼是零食嗎
[00:21:08.240 --> 00:21:10.200]  「零」就是零食
[00:21:10.200 --> 00:21:11.600]  是零的零食
[00:21:11.600 --> 00:21:13.800]  完全不吃零食的
