
[00:00:00.000 --> 00:00:05.000]  十月尾我放了一個八天的年假去退休
[00:04:27.760 --> 00:04:31.760]  而這個是神原初的設計
[00:04:31.760 --> 00:04:32.960]  但不知道你有沒有留意
[00:04:32.960 --> 00:04:35.520]  我們人雖然是那麼不同
[00:04:35.520 --> 00:04:39.280]  但我們又很傾向喜歡一樣
[00:04:39.280 --> 00:04:43.040]  特別你有一些和你一樣的想法感受在一起
[00:04:43.040 --> 00:04:46.080]  你特別覺得他是你自己
[00:04:46.080 --> 00:04:48.280]  有些人和你做事的方式很接近
[00:04:48.280 --> 00:04:50.560]  你又覺得這個真的是可信任的搭檔
[00:04:50.560 --> 00:04:53.280]  這個就是我的搭檔
[00:04:53.280 --> 00:04:55.680]  如果有人和你的能力差不多
[00:04:55.680 --> 00:04:57.600]  譬如有一群音樂人走在一起
[00:04:57.600 --> 00:04:59.400]  一群運動員走在一起
[00:04:59.400 --> 00:05:01.200]  他會特別快樂
[00:05:01.200 --> 00:05:03.320]  因為覺得彼此能夠理解
[00:05:03.320 --> 00:05:04.920]  我們的興趣關注
[00:05:04.920 --> 00:05:07.240]  我們追求的東西很相近
[00:05:07.240 --> 00:05:09.160]  但如果身邊的人和你很不同
[00:05:09.160 --> 00:05:11.080]  你就會覺得很不自在
[00:05:11.080 --> 00:05:12.760]  我是不是屬於這個群體
[00:05:12.760 --> 00:05:17.560]  我好像不是屬於這個群體
[00:05:17.560 --> 00:05:20.840]  就好像這段經文說
[00:05:20.840 --> 00:05:23.320]  好像腳看到手
[00:05:23.320 --> 00:05:25.440]  會覺得雖然有點相似
[00:05:25.440 --> 00:05:28.120]  但腳沒有手那麼靈活
[00:05:28.120 --> 00:05:30.320]  可以做到很多細緻的事情
[00:05:30.320 --> 00:05:33.680]  就會覺得自己是否起不到什麼作用
[00:05:33.680 --> 00:05:37.120]  他忘記了他的角色其實是走路
[00:05:37.120 --> 00:05:39.400]  不是做這些細緻的事情
[00:05:39.400 --> 00:05:40.480]  又好像耳朵
[00:05:40.480 --> 00:05:42.680]  他和眼睛一樣都在臉上
[00:05:42.680 --> 00:05:47.600]  他在吸收外界的資訊
[00:05:47.600 --> 00:05:48.880]  但他發現
[00:05:48.880 --> 00:05:50.680]  為什麼我看不到東西
[00:05:50.680 --> 00:05:52.440]  在比較之下
[00:05:52.440 --> 00:05:56.200]  他忘記了其實他的作用是聽聲
[00:05:56.200 --> 00:05:59.200]  他就會覺得這裡是否不需要我
[00:05:59.200 --> 00:06:02.760]  忘記了自己的角色
[00:06:02.760 --> 00:06:03.760]  為什麼會這樣
[00:06:03.760 --> 00:06:08.360]  我發現人在看到彼此間的不同的時候
[00:06:08.360 --> 00:06:13.760]  我們很容易會看到自己沒有的東西
[00:06:13.760 --> 00:06:17.800]  他沒有看到原來自己很獨有的角色
[00:06:17.800 --> 00:06:22.400]  自己很獨特可以發揮的作用
[00:06:22.400 --> 00:06:26.560]  另一邊廂眼和頭都是很特別
[00:06:26.560 --> 00:06:29.280]  身上在發揮一些領導的作用
[00:06:29.280 --> 00:06:32.160]  眼引導手去做事
[00:06:32.160 --> 00:06:36.000]  所以眼不可以和手說我用不著你
[00:06:36.000 --> 00:06:38.680]  頭引導腳去行走
[00:06:38.680 --> 00:06:39.680]  如果沒有腳
[00:06:39.680 --> 00:06:42.280]  頭怎麼引導他都去不了哪裡
[00:06:42.280 --> 00:06:44.680]  所以眼和頭很重要
[00:06:44.680 --> 00:06:48.560]  但實際上我們知道手和腳不彼此配搭
[00:06:48.560 --> 00:06:51.800]  眼和頭都發揮不了作用
[00:06:51.800 --> 00:06:54.120]  其實神在說的是
[00:06:54.120 --> 00:06:56.680]  你們是彼此需要
[00:06:56.680 --> 00:07:02.560]  我們是彼此需要
[00:07:02.560 --> 00:07:05.560]  這是我的設計
[00:07:05.560 --> 00:07:11.720]  我們能否看到自己獨有的角色和作用呢
[00:07:11.720 --> 00:07:16.880]  現實中我們總是不由自主地和其他人比較
[00:07:16.880 --> 00:07:18.680]  當我自己有的能力
[00:07:18.680 --> 00:07:20.520]  對方沒有的時候
[00:07:20.520 --> 00:07:22.960]  我們最常有的想法就是
[00:07:22.960 --> 00:07:24.960]  我好像比他好
[00:07:24.960 --> 00:07:25.960]  為什麼
[00:07:25.960 --> 00:07:27.880]  或者你會怪他
[00:07:27.880 --> 00:07:30.360]  為什麼你不努力做好一點
[00:07:30.360 --> 00:07:35.160]  其實這個想法代入所有的恩賜能力都適用
[00:07:35.160 --> 00:07:40.800]  有人可能覺得自己說話能力不好
[00:07:40.800 --> 00:07:42.960]  一說大家都不明白
[00:07:42.960 --> 00:07:45.000]  大家很被他說服
[00:07:45.000 --> 00:07:47.680]  又很喜歡聽他說話
[00:07:47.680 --> 00:07:49.920]  他可能會覺得那個人真的不行
[00:07:49.920 --> 00:07:52.360]  他還是不要說了
[00:07:52.360 --> 00:07:55.760]  說得一切都錯了
[00:07:55.760 --> 00:07:58.000]  為什麼他不說好一點
[00:07:58.000 --> 00:08:00.000]  不預備好一點
[00:08:00.000 --> 00:08:06.440]  他忘記了神是額外將說話的能力賜給他
[00:08:06.440 --> 00:08:10.640]  有人會覺得他自己的組織力很好
[00:08:10.640 --> 00:08:12.240]  很多事情在我手裏
[00:08:12.240 --> 00:08:13.680]  我都知道先後次序
[00:08:13.680 --> 00:08:15.680]  應該怎樣安排分工
[00:08:15.680 --> 00:08:17.720]  他好像糊裡糊塗
[00:08:17.720 --> 00:08:19.480]  搞得一切都亂了
[00:08:19.480 --> 00:08:23.400]  為什麼他不認真想清楚再做
[00:08:23.400 --> 00:08:24.720]  有人可能覺得
[00:08:24.720 --> 00:08:27.080]  我幫助別人很到位
[00:08:27.080 --> 00:08:28.360]  我看到別人的需要
[00:08:28.360 --> 00:08:29.800]  我很細心
[00:08:29.800 --> 00:08:34.000]  我很能夠及時協助別人
[00:08:34.000 --> 00:08:35.680]  為什麼他會這樣
[00:08:35.680 --> 00:08:37.040]  他不主動幫助別人
[00:08:37.040 --> 00:08:39.040]  他這麼自私
[00:08:39.040 --> 00:08:41.560]  為什麼會這樣
[00:08:41.560 --> 00:08:44.040]  有些人又會覺得
[00:08:44.040 --> 00:08:46.920]  我處理事情很快
[00:08:46.920 --> 00:08:48.920]  所有事情都跟得很足
[00:08:48.920 --> 00:08:50.000]  做得很好
[00:08:50.000 --> 00:08:57.040]  為什麼他經常都想來想去都沒有行動
[00:08:57.040 --> 00:09:00.400]  我們可能沒有發現原來神將組織
[00:09:00.400 --> 00:09:01.720]  將說話
[00:09:01.720 --> 00:09:02.920]  將幫助人
[00:09:02.920 --> 00:09:04.200]  將做事的能力
[00:09:04.200 --> 00:09:07.800]  就是分配給四個不同的人
[00:09:07.800 --> 00:09:09.280]  會不會很多時候我們就是
[00:09:09.280 --> 00:09:11.680]  將恩賜能力角色的不同
[00:09:11.680 --> 00:09:14.840]  錯看成了對方的問題
[00:09:14.840 --> 00:09:16.040]  忘記了
[00:09:16.040 --> 00:09:17.840]  其實本來
[00:09:17.840 --> 00:09:20.200]  恩賜角色就是不同
[00:09:20.200 --> 00:09:22.320]  就是人人都不同
[00:09:22.320 --> 00:09:24.440]  結果落入了互相比較
[00:09:24.440 --> 00:09:28.920]  看低對方甚至怪責對方的循環裏面
[00:09:28.920 --> 00:09:30.920]  我以前上班的時候
[00:09:30.920 --> 00:09:33.960]  有個經理跟我聊天
[00:09:33.960 --> 00:09:35.160]  他跟我說
[00:09:35.160 --> 00:09:37.400]  另一個經理跟他生
[00:09:37.400 --> 00:09:40.480]  他下屬不懂得思考
[00:09:40.480 --> 00:09:43.520]  遇到問題又不懂得解決
[00:09:43.520 --> 00:09:46.440]  他就說你這樣做就可以了
[00:09:46.440 --> 00:09:47.720]  這樣都想不到
[00:09:47.720 --> 00:09:49.600]  很氣憤
[00:09:49.600 --> 00:09:53.080]  這位朋友的經理就跟他說
[00:09:53.080 --> 00:09:55.600]  其實正正因為你是經理
[00:09:55.600 --> 00:09:57.000]  你是經理
[00:09:57.000 --> 00:10:01.040]  所以你有能力去想到問題的解決方法
[00:10:01.040 --> 00:10:04.400]  而且當他想不到來找你諮詢你的意見
[00:10:04.400 --> 00:10:06.680]  這不是正正你的角色嗎
[00:10:06.680 --> 00:10:09.320]  為什麼你要這麼氣憤呢
[00:10:09.320 --> 00:10:10.200]  言下之意
[00:10:10.200 --> 00:10:12.640]  如果不是這樣他就做了經理了
[00:10:12.640 --> 00:10:14.480]  不用你做了
[00:10:14.480 --> 00:10:17.760]  當時他這句說話其實都點醒了我
[00:10:17.760 --> 00:10:21.120]  他怎樣看我自己在團隊裏面的角色
[00:10:21.120 --> 00:10:24.880]  我怎樣跟我身邊的同事合作
[00:10:24.880 --> 00:10:30.080]  或者同樣的那位被他的經理埋怨的下屬
[00:10:30.080 --> 00:10:33.200]  可能他其實也在跟另一個他的同事生
[00:10:33.200 --> 00:10:34.520]  我的經理
[00:10:34.520 --> 00:10:35.240]  我的姐姐
[00:10:35.240 --> 00:10:36.320]  我的哥哥
[00:10:36.320 --> 00:10:38.920]  他想事情真的很快
[00:10:38.920 --> 00:10:40.600]  不過他經常失手
[00:10:40.600 --> 00:10:42.040]  做事他又不細心
[00:10:42.040 --> 00:10:44.400]  我經常幫他執手尾
[00:10:44.400 --> 00:10:47.080]  說不定可能都是這樣的情況
[00:10:47.080 --> 00:10:50.760]  有些人的強項是思考解決方法
[00:10:50.760 --> 00:10:53.640]  有些人的強項是處理細節
[00:10:53.640 --> 00:10:56.360]  有些人的角色是領導
[00:10:56.360 --> 00:10:58.240]  有些人的角色是執行
[00:10:58.240 --> 00:11:00.240]  有時我們很想其他人跟我們一樣
[00:11:00.240 --> 00:11:01.600]  做到我們做到的事
[00:11:01.600 --> 00:11:03.960]  你會感覺舒服些
[00:11:03.960 --> 00:11:05.120]  但是否合理
[00:11:05.120 --> 00:11:09.800]  甚至乎是否一件好事呢
[00:11:09.800 --> 00:11:13.240]  想一想當其他人沒有我的能力的時候
[00:11:13.240 --> 00:11:15.920]  我的反應會是怎樣呢
[00:11:15.920 --> 00:11:18.600]  會無意中我們都看低了對方
[00:11:18.600 --> 00:11:21.880]  或者怪責對方沒有努力呢
[00:11:21.880 --> 00:11:24.360]  會否我們嘗試從另一個角度
[00:11:24.360 --> 00:11:26.280]  用神的角度去看
[00:11:26.280 --> 00:11:28.800]  去欣賞一下
[00:11:28.800 --> 00:11:33.720]  其實我和他就是神特意放在這個位置
[00:11:33.720 --> 00:11:37.320]  發揮各自獨特有的角色
[00:11:37.320 --> 00:11:40.200]  而不需要再去比較
[00:11:40.200 --> 00:11:43.080]  相反有時別人有的恩賜能力
[00:11:43.080 --> 00:11:44.680]  當我們沒有的時候
[00:11:44.680 --> 00:11:47.160]  我們又落入另一個困難裏面
[00:11:47.160 --> 00:11:49.400]  我們又會想我真的不行
[00:11:49.400 --> 00:11:50.880]  我真的不夠好
[00:11:50.880 --> 00:11:52.840]  我一定要做得好過他才行
[00:11:52.840 --> 00:11:56.720]  將很多無謂的競爭、比較、壓力
[00:11:56.720 --> 00:11:59.800]  甚至恐懼放在自己身上
[00:11:59.800 --> 00:12:01.240]  做不到別人做的事
[00:12:01.240 --> 00:12:03.000]  我就會被人取代
[00:12:03.000 --> 00:12:04.720]  我就會被淘汰
[00:12:04.720 --> 00:12:06.240]  我就很廢
[00:12:06.240 --> 00:12:07.720]  我就很沒用
[00:12:07.720 --> 00:12:09.600]  要收檔了
[00:12:09.600 --> 00:12:13.000]  不知道這些聲音是否經常在我們腦裏
[00:12:13.000 --> 00:12:14.160]  困擾著我們
[00:12:14.160 --> 00:12:15.880]  折磨著我們
[00:12:15.880 --> 00:12:18.800]  如果要離開這種互相比較
[00:12:18.800 --> 00:12:25.320]  我們可以走一條怎樣的路呢?
[00:12:25.320 --> 00:12:26.320]  第十八字這樣說
[00:12:26.320 --> 00:12:29.160]  「但現在神隨自己的意思
[00:12:29.160 --> 00:12:33.160]  把肢體一一安置在身體上了」
[00:12:33.160 --> 00:12:34.760]  神是按著他的心意
[00:12:34.760 --> 00:12:37.240]  逐一的安放了我們
[00:12:37.240 --> 00:12:39.440]  正如每一個哥林多信徒
[00:12:39.440 --> 00:12:40.480]  他們得到的恩賜
[00:12:40.480 --> 00:12:43.320]  保羅說是經過神悉心的安排
[00:12:43.320 --> 00:12:47.080]  已經逐一、逐一、逐一、逐一
[00:12:47.080 --> 00:12:49.360]  安放好了
[00:12:49.360 --> 00:12:50.480]  我相信我們每一個
[00:12:50.480 --> 00:12:52.280]  國風聖堂的弟兄姊妹
[00:12:52.280 --> 00:12:53.640]  也是神悉心
[00:12:53.640 --> 00:12:55.160]  逐一、逐一
[00:12:55.160 --> 00:12:57.360]  安放在群體裏面
[00:12:57.360 --> 00:12:59.080]  我們不需要互相比較
[00:12:59.080 --> 00:13:00.960]  一個人不可能懂得所有東西
[00:13:00.960 --> 00:13:02.000]  一個人也不可能
[00:13:02.000 --> 00:13:05.040]  將所有事情做得對、做得好
[00:13:05.040 --> 00:13:08.120]  神的設計本來就是要我們互相需要
[00:13:08.120 --> 00:13:09.720]  彼此的需要
[00:13:09.720 --> 00:13:10.920]  加在一起
[00:13:10.920 --> 00:13:12.040]  就是完整
[00:13:12.040 --> 00:13:13.080]  加在一起
[00:13:13.080 --> 00:13:15.080]  就是足夠
[00:13:15.080 --> 00:13:20.000]  六月有一個侍奉人員大會
[00:13:20.000 --> 00:13:20.800]  如果你是教會
[00:13:20.800 --> 00:13:22.000]  你有參與侍奉的
[00:13:22.000 --> 00:13:23.880]  你也是被邀請的行列
[00:13:23.880 --> 00:13:26.120]  不知道你有沒有去參與
[00:13:26.120 --> 00:13:29.840]  當中有一個團隊畫畫的活動
[00:13:29.840 --> 00:13:34.040]  我們一群人要畫出這兩幅橫幅
[00:13:34.040 --> 00:13:35.360]  是我們的連題
[00:13:35.360 --> 00:13:36.880]  如何合作呢
[00:13:36.880 --> 00:13:40.480]  當中有人將這兩幅橫幅
[00:13:40.480 --> 00:13:42.920]  印成這麼小幅的圖
[00:13:42.920 --> 00:13:45.040]  剪碎它
[00:13:45.040 --> 00:13:48.880]  我們每人有四、五塊拼圖
[00:13:48.880 --> 00:13:51.200]  但這些拼圖是弄亂了的
[00:13:51.200 --> 00:13:53.920]  好像一群人一開始是打亂了的
[00:13:53.920 --> 00:13:55.440]  每人分一些給我們
[00:13:55.440 --> 00:13:58.240]  每一組大概有八個人
[00:13:58.240 --> 00:13:59.840]  分了幾塊之後
[00:13:59.840 --> 00:14:01.880]  你會發現好像不合適的位置
[00:14:01.880 --> 00:14:03.360]  組不到
[00:14:03.360 --> 00:14:04.680]  你就要想
[00:14:04.680 --> 00:14:08.120]  哪一塊是應該交給對方的組
[00:14:08.120 --> 00:14:10.600]  哪一塊是對方組應該要給我的
[00:14:10.600 --> 00:14:13.320]  然後在互相交換的過程中
[00:14:13.320 --> 00:14:17.320]  我們獲得我們需要畫的那一部分
[00:14:17.320 --> 00:14:19.280]  然後我們就可以開始去畫
[00:14:19.280 --> 00:14:20.480]  因為分了組
[00:14:20.480 --> 00:14:21.600]  我們有時候拿到手
[00:14:21.600 --> 00:14:23.720]  你覺得有些拼圖好像沒有用
[00:14:23.720 --> 00:14:24.880]  你驟眼看
[00:14:24.880 --> 00:14:28.480]  但其實就是剛好隔壁組很需要那一塊
[00:14:28.480 --> 00:14:30.120]  或者有些圖
[00:14:30.120 --> 00:14:31.440]  如果你去比較
[00:14:31.440 --> 00:14:34.120]  有人會說我有個「真」字
[00:14:34.120 --> 00:14:35.120]  很重要、很漂亮
[00:14:35.120 --> 00:14:36.240]  我有些字
[00:14:36.240 --> 00:14:39.200]  有些人只有綠色一片
[00:14:39.200 --> 00:14:41.120]  他整幅畫就是綠色一片
[00:14:41.120 --> 00:14:43.200]  感覺上好像很平凡
[00:14:43.200 --> 00:14:46.200]  但如果這幅橫幅沒有那些綠葉
[00:14:46.200 --> 00:14:47.680]  只有那些字
[00:14:47.680 --> 00:14:48.960]  其實也不漂亮
[00:14:48.960 --> 00:14:51.880]  也不可以組成一個組合
[00:14:51.880 --> 00:14:55.760]  神已經將所有的拼圖給了我們
[00:14:55.760 --> 00:14:58.520]  雖然可能是打亂了
[00:14:58.520 --> 00:15:02.000]  而我們就是畫中的一塊拼圖
[00:15:02.000 --> 00:15:04.600]  可能你是有字在上面的
[00:15:04.600 --> 00:15:06.920]  很顯眼、很突出
[00:15:06.920 --> 00:15:09.440]  可能你是比較多顏色的那個
[00:15:09.440 --> 00:15:11.960]  或者你只是一塊綠色
[00:15:11.960 --> 00:15:14.360]  很平凡、不顯眼
[00:15:14.360 --> 00:15:16.280]  但神將我們放在一起
[00:15:16.280 --> 00:15:19.640]  必定有我們各自很寶貴的價值和角色
[00:15:19.640 --> 00:15:20.680]  每個人看來
[00:15:20.680 --> 00:15:22.600]  可能是強、可能弱
[00:15:22.600 --> 00:15:25.000]  可能顯眼、可能平凡
[00:15:25.000 --> 00:15:26.800]  但各有位置
[00:15:26.800 --> 00:15:29.680]  缺一都不可
[00:15:29.680 --> 00:15:32.440]  今天在很多的教學場所
[00:15:32.440 --> 00:15:34.440]  大、中、小學到幼稚園
[00:15:34.440 --> 00:15:37.040]  很多職場我們講求的都是
[00:15:37.040 --> 00:15:38.680]  你最好樣樣都要懂
[00:15:38.680 --> 00:15:40.160]  你樣樣都是厲害
[00:15:40.160 --> 00:15:42.200]  你就可以成為尖子
[00:15:42.200 --> 00:15:44.960]  你就可以成為出類拔萃
[00:15:44.960 --> 00:15:47.800]  你可以一直是升職加薪的那個
[00:15:47.800 --> 00:15:50.240]  否則你就被淘汰
[00:15:50.240 --> 00:15:53.120]  是一個太弱留強的文化
[00:15:53.120 --> 00:15:54.800]  或者我們在這裡生活了這麼多年
[00:15:54.800 --> 00:15:56.320]  我們都很習慣
[00:15:56.320 --> 00:15:58.760]  怎樣在這個文化裏面去打滾
[00:15:58.760 --> 00:16:01.000]  怎樣向上爬
[00:16:01.000 --> 00:16:03.320]  但其實這個文化造就了的
[00:16:03.320 --> 00:16:05.320]  就是人和人之間
[00:16:05.320 --> 00:16:08.120]  很多不良的競爭和比較
[00:16:08.120 --> 00:16:10.920]  我們越來越看重自己的成功
[00:16:10.920 --> 00:16:13.040]  我要達到一些目標
[00:16:13.040 --> 00:16:15.440]  不單止是一班人的目標
[00:16:15.440 --> 00:16:18.400]  我要達到我自己的目標
[00:16:18.400 --> 00:16:21.200]  而離開了彼此欣賞
[00:16:21.200 --> 00:16:23.080]  彼此合作這種
[00:16:23.080 --> 00:16:29.520]  社群、神設計的群體的文化
[00:16:29.520 --> 00:16:31.000]  最近十一月
[00:16:31.000 --> 00:16:33.680]  其實都是每年行山界
[00:16:33.680 --> 00:16:36.720]  或者你喜歡戶外活動的人的大日子
[00:16:36.720 --> 00:16:40.200]  你不走去看這件事都是很開心的
[00:16:40.200 --> 00:16:44.400]  就是有一個樂施會搞的偽行者
[00:16:44.400 --> 00:16:48.200]  用48小時一隊4個人
[00:16:48.200 --> 00:16:50.720]  橫跨香港的東面到西面
[00:16:50.720 --> 00:16:52.480]  100公里的麥理浩徑
[00:16:52.480 --> 00:16:55.680]  平時你每天走幾個小時都腳痛的
[00:16:55.680 --> 00:16:58.960]  他一次過走完
[00:16:58.960 --> 00:17:00.320]  是一個很大型的籌款活動
[00:17:00.320 --> 00:17:02.720]  也是一場行山的競賽
[00:17:02.720 --> 00:17:05.600]  很多人都是要去做一些時間
[00:17:05.600 --> 00:17:07.200]  去挑戰自己
[00:17:07.200 --> 00:17:08.880]  每次想走快一點
[00:17:08.880 --> 00:17:10.360]  我們4個人再走快一點
[00:17:10.360 --> 00:17:12.200]  所以很多人是每年走完再走
[00:17:12.200 --> 00:17:14.400]  因為他要不斷的挑戰
[00:17:14.400 --> 00:17:16.440]  偽行者的教練叫Raymond
[00:17:16.440 --> 00:17:20.040]  他講了他多年行偽行的體會
[00:17:20.040 --> 00:17:24.640]  他說他們那隊隊伍其實都很一流
[00:17:24.640 --> 00:17:28.120]  他們心目中的時間是15小時可以完成
[00:17:28.120 --> 00:17:30.720]  基本上應該是很前的
[00:17:30.720 --> 00:17:33.200]  應該是全程是要跑的
[00:17:33.200 --> 00:17:34.200]  應該不能休息
[00:17:34.200 --> 00:17:35.000]  就是跑
[00:17:35.000 --> 00:17:37.880]  跑足15小時就完成了
[00:17:37.880 --> 00:17:39.520]  他說在去年的時候
[00:17:39.520 --> 00:17:41.040]  他們剛好有一個隊員
[00:17:41.040 --> 00:17:43.240]  在跑下山的時候
[00:17:43.240 --> 00:17:44.480]  就掉了一塊
[00:17:44.480 --> 00:17:45.440]  我不知道是不是晚上
[00:17:45.440 --> 00:17:48.320]  整個眼鏡都碎了
[00:17:48.320 --> 00:17:49.440]  看不到東西
[00:17:49.440 --> 00:17:51.000]  就受傷了
[00:17:51.000 --> 00:17:53.080]  他們就照顧好他之後
[00:17:53.080 --> 00:17:55.200]  他們休息一會就再上路
[00:17:55.200 --> 00:17:57.480]  但這個時候他們做了一個決定
[00:17:57.480 --> 00:18:02.720]  他們決定放棄他們之前的目標
[00:18:02.720 --> 00:18:04.600]  改變策略
[00:18:04.600 --> 00:18:07.400]  不再以15小時為目標
[00:18:07.400 --> 00:18:09.560]  他們有一個最大的目標
[00:18:09.560 --> 00:18:12.080]  就是要一起完成
[00:18:12.080 --> 00:18:13.680]  一起衝線
[00:18:13.680 --> 00:18:15.320]  他講了他的說話
