
[00:00:00.000 --> 00:00:06.680]  好,我們今天就回到我們《舊約》的講座
[00:02:28.280 --> 00:02:29.720]  但是我們活在枝幹裡面
[00:02:29.720 --> 00:02:33.560]  然而根和枝幹是有直接的關係
[00:02:33.560 --> 00:02:36.880]  我們需要去明白這個關係
[00:02:36.880 --> 00:02:39.600]  另一件事我們不斷強調就是
[00:02:39.600 --> 00:02:41.440]  我們其實不是一個
[00:02:41.440 --> 00:02:44.120]  《舊約》講座神學講座的一個系列
[00:02:44.120 --> 00:02:45.960]  我們是一個讀經的計劃
[00:02:45.960 --> 00:02:47.880]  我們當中很鼓勵大家
[00:02:47.880 --> 00:02:49.120]  不斷在這裡
[00:02:49.120 --> 00:02:52.320]  與我們一起去研讀《舊約》的時候
[00:02:52.320 --> 00:02:55.240]  也是自己不斷在讀《舊約》的
[00:02:55.240 --> 00:02:55.880]  OK
[00:02:55.880 --> 00:02:58.440]  我希望大家不是貪得意來聽聽
[00:02:58.440 --> 00:02:59.760]  雖然我們歡迎你
[00:02:59.760 --> 00:03:02.760]  如果你沒有直接與我們參加這個讀經計劃
[00:03:02.760 --> 00:03:04.880]  你也是歡迎你一直在這裡聽的
[00:03:04.880 --> 00:03:08.280]  不過最後每個人都要去讀聖經
[00:03:08.280 --> 00:03:09.720]  讀原本聖經的
[00:03:09.720 --> 00:03:11.680]  我們強調幾個數字
[00:03:11.680 --> 00:03:12.520]  十二
[00:03:12.520 --> 00:03:14.960]  我們希望十二歲以下
[00:03:14.960 --> 00:03:16.400]  或者十二歲之前
[00:03:16.400 --> 00:03:17.800]  你可以讀完新約
[00:03:17.800 --> 00:03:19.080]  起碼一次
[00:03:19.080 --> 00:03:20.960]  我們希望在教會長大的年輕人
[00:03:20.960 --> 00:03:24.280]  到十八歲起碼讀完新舊約聖經一次
[00:03:24.280 --> 00:03:27.680]  我們希望在教會裡面長大的成年人
[00:03:27.680 --> 00:03:30.880]  死之前起碼讀二十多次聖經
[00:03:30.880 --> 00:03:33.840]  要預備你自己去認識上帝
[00:03:33.840 --> 00:03:35.360]  而不是到那一刻你說
[00:03:35.360 --> 00:03:36.960]  為什麼聖經裡面有這樣的東西
[00:03:36.960 --> 00:03:38.600]  我從來沒有聽過
[00:03:38.600 --> 00:03:41.840]  我們要知道上帝是誰
[00:03:41.840 --> 00:03:44.240]  因為唯一的方法就是
[00:03:44.240 --> 00:03:45.640]  一定要去讀那本聖經
[00:03:45.640 --> 00:03:46.600]  剛才阿雍說
[00:03:46.600 --> 00:03:49.960]  我們希望我們當中的年輕人是聖靈充滿
[00:03:49.960 --> 00:03:51.720]  如果你要聖靈充滿的話
[00:03:51.720 --> 00:03:52.960]  你必須要做一件事
[00:03:52.960 --> 00:03:54.880]  你必須要熟讀聖經
[00:03:54.880 --> 00:03:56.920]  沒有一個聖靈充滿的年輕人
[00:03:56.920 --> 00:03:59.400]  是不熟讀聖經的
[00:03:59.400 --> 00:04:00.440]  從另一個角度來講
[00:04:00.440 --> 00:04:02.320]  如果我們真的熟讀聖經的話
[00:04:02.320 --> 00:04:05.680]  我們希望上帝讓我們可以聖靈充滿
[00:04:05.680 --> 00:04:07.880]  去做祂的工作
[00:04:07.880 --> 00:04:09.040]  最後有個數字
[00:04:09.040 --> 00:04:12.720]  我們讀聖經是因為我們要去到一個叫
[00:04:12.720 --> 00:04:14.600]  escape velocity
[00:04:14.600 --> 00:04:17.040]  在物理上就是說
[00:04:17.040 --> 00:04:18.440]  你要去到某一個速度
[00:04:18.440 --> 00:04:21.840]  以致你再不受地心吸力所影響
[00:04:21.840 --> 00:04:24.040]  你可以奧遊太空
[00:04:24.040 --> 00:04:27.200]  我們最終讀聖經的目的是什麼
[00:04:27.200 --> 00:04:29.680]  就是我們不再貼地
[00:04:29.680 --> 00:04:31.760]  不是被這個世界所吸引著
[00:04:31.760 --> 00:04:36.400]  而是可以奔跑一條完全不一樣的天路
[00:04:36.400 --> 00:04:38.040]  這個是非常重要
[00:04:38.040 --> 00:04:40.000]  我們不斷要提醒我們自己
[00:04:40.000 --> 00:04:42.440]  為什麼我們來聽舊約的講座
[00:04:42.440 --> 00:04:45.280]  為什麼我們每天去讀聖經
[00:04:45.280 --> 00:04:46.800]  我想跟你說
[00:04:46.800 --> 00:04:49.000]  在我們這個系列當中
[00:04:49.000 --> 00:04:51.120]  其實我們很需要這個網頁
[00:04:51.120 --> 00:04:55.040]  因為這個網頁記錄了很多過去的講座
[00:04:55.040 --> 00:04:56.800]  因為可能你今天聽
[00:04:56.800 --> 00:04:58.160]  我今天在一個鐘頭裡面
[00:04:58.160 --> 00:05:00.640]  我可以給你的東西只是很片面
[00:05:00.640 --> 00:05:02.320]  有些東西我之前已經錄了
[00:05:02.320 --> 00:05:04.840]  因為我沒有時間在現在講
[00:05:04.840 --> 00:05:06.880]  所以如果你忘記了的時候
[00:05:06.880 --> 00:05:10.920]  你可能很需要回到真理廚房裡面
[00:05:10.920 --> 00:05:13.480]  去找我們一些加油站
[00:05:13.480 --> 00:05:17.320]  去找一些跟利尾記有關的
[00:05:17.320 --> 00:05:21.320]  我們講過的一些系列
[00:05:21.320 --> 00:05:23.080]  如果你跟我們一起讀經的時候
[00:05:23.080 --> 00:05:25.760]  你知道我們剛剛讀完摩西五經
[00:05:25.760 --> 00:05:26.960]  我不知道你在哪裡
[00:05:26.960 --> 00:05:28.440]  如果你還沒出到摩西五經
[00:05:28.440 --> 00:05:29.360]  繼續努力
[00:05:29.360 --> 00:05:30.520]  你很快就出到了
[00:05:30.520 --> 00:05:33.160]  或者有些人已經出了一陣子了
[00:05:33.160 --> 00:05:37.520]  摩西五經總括來說是需要一起看的
[00:05:37.520 --> 00:05:38.800]  但是因為太大了
[00:05:38.800 --> 00:05:39.920]  我們沒辦法一起看
[00:05:39.920 --> 00:05:42.640]  所以我們每一次就可以看創世記
[00:05:42.640 --> 00:05:43.640]  出埃及記
[00:05:43.640 --> 00:05:44.600]  利尾記
[00:05:44.600 --> 00:05:45.600]  文數記
[00:05:45.600 --> 00:05:46.760]  和生命記
[00:05:46.760 --> 00:05:48.400]  但是總體來講
[00:05:48.400 --> 00:05:51.720]  我們要記住它們是一個整體
[00:05:51.720 --> 00:05:53.040]  如果你計算這條數
[00:05:53.040 --> 00:05:56.360]  摩西五經總共有187章
[00:05:56.360 --> 00:05:58.760]  你計算整本舊約
[00:05:58.760 --> 00:05:59.960]  就是五分之一
[00:05:59.960 --> 00:06:03.080]  就是說如果你跟我們一起讀完摩西五經
[00:06:03.080 --> 00:06:05.560]  舊約你已經過了五分之一了
[00:06:05.560 --> 00:06:07.720]  五分之一不是很多
[00:06:07.720 --> 00:06:09.840]  但是其實是非常重要的
[00:06:09.840 --> 00:06:11.360]  我們需要明白
[00:06:11.360 --> 00:06:13.160]  這五分之一究竟在說什麼
[00:06:13.160 --> 00:06:14.440]  我們繼續下去
[00:06:14.440 --> 00:06:17.400]  我們才明白前面的路程
[00:06:17.400 --> 00:06:20.240]  我不知道你前面兩個月有沒有跟我們一起
[00:06:20.240 --> 00:06:22.880]  如果你有機會之前跟我們一起的時候
[00:06:22.880 --> 00:06:26.000]  你記得我們第一個講座是講創世記的
[00:06:26.000 --> 00:06:29.120]  我用了一句話來代表了創世記
[00:06:29.120 --> 00:06:32.200]  就是墮落救贖三部曲
[00:06:32.200 --> 00:06:33.400]  如果你忘記了
[00:06:33.400 --> 00:06:34.760]  你可能要回去聽
[00:06:34.760 --> 00:06:38.240]  我將整本創世記分為三個段落
[00:06:38.240 --> 00:06:39.680]  第一個段落是講墮落
[00:06:39.680 --> 00:06:41.240]  包括羅亞
[00:06:41.240 --> 00:06:43.120]  羅亞的故事如果你記得
[00:06:43.120 --> 00:06:44.960]  在希伯倫文裡面
[00:06:44.960 --> 00:06:48.200]  其實是一個重複的亞當的墮落
[00:06:48.200 --> 00:06:51.120]  所以由亞當到羅亞的故事
[00:06:51.120 --> 00:06:52.920]  到創世記第十一章
[00:06:52.920 --> 00:06:54.200]  都是墮落的
[00:06:54.200 --> 00:06:56.240]  接著講救贖的開始
[00:06:56.240 --> 00:06:58.600]  就是阿巴拉罕的揀選
[00:06:58.600 --> 00:07:00.440]  而到最後那一部分
[00:07:00.440 --> 00:07:02.680]  講到約瑟的時候
[00:07:02.680 --> 00:07:05.480]  就是一個救贖的承傳
[00:07:05.480 --> 00:07:06.440]  不過
[00:07:06.440 --> 00:07:08.520]  都是影子而已
[00:07:08.520 --> 00:07:10.320]  其實救贖還沒成全
[00:07:10.320 --> 00:07:12.760]  但是在故事裡面
[00:07:12.760 --> 00:07:18.280]  已經是很整全的由墮落到救贖的三部曲
[00:07:18.280 --> 00:07:19.880]  接著上一個月
[00:07:19.880 --> 00:07:20.720]  一個月前
[00:07:20.720 --> 00:07:22.040]  我們在這裡
[00:07:22.040 --> 00:07:25.960]  我們一起講偶像之家逃生記
[00:07:25.960 --> 00:07:27.640]  是講出埃及
[00:07:27.640 --> 00:07:29.160]  很多人誤會
[00:07:29.160 --> 00:07:31.720]  一想到出埃及就是我今天有什麼困難
[00:07:31.720 --> 00:07:33.240]  接著上帝怎麼可以拯救我
[00:07:33.240 --> 00:07:34.360]  那就叫出埃及
[00:07:34.360 --> 00:07:35.680]  你的埃及是誰呢?
[00:07:35.680 --> 00:07:37.080]  你的法老是誰呢?
[00:07:37.080 --> 00:07:39.080]  哪個壞人在整你呢?
[00:07:39.080 --> 00:07:40.400]  於是求上帝
[00:07:40.400 --> 00:07:41.680]  讓你出埃及
[00:07:41.680 --> 00:07:43.560]  如果你這麼想
[00:07:43.560 --> 00:07:46.080]  你完全應用錯了
[00:07:46.080 --> 00:07:48.240]  埃及重要的地方是因為
[00:07:48.240 --> 00:07:51.160]  埃及從頭到尾都是一個偶像之家
[00:07:51.160 --> 00:07:53.880]  如果你上次有在這裡聽我們講實災
[00:07:53.880 --> 00:07:54.400]  你就知道了
[00:07:54.400 --> 00:07:55.440]  每一個災
[00:07:55.440 --> 00:07:58.600]  都是指向埃及人的偶像
[00:07:58.600 --> 00:08:01.320]  上帝最討厭的就是偶像
[00:08:01.320 --> 00:08:06.600]  於是上帝要將祂的子民從埃及地帶出來
[00:08:06.600 --> 00:08:07.680]  不過
[00:08:07.680 --> 00:08:09.560]  埃及地就可以出到
[00:08:09.560 --> 00:08:12.680]  但是埃及還在他們的生命裡面
[00:08:12.680 --> 00:08:14.600]  所以之後的故事
[00:08:14.600 --> 00:08:16.040]  其實都是講到
[00:08:16.040 --> 00:08:18.480]  他們人離開了埃及
[00:08:18.480 --> 00:08:21.800]  但是埃及沒有離開他們的心裡面
[00:08:21.800 --> 00:08:23.680]  然而他們要成為上帝的子民
[00:08:23.680 --> 00:08:25.640]  就是今天我們開始講這件事
[00:08:25.640 --> 00:08:27.880]  你會發覺
[00:08:27.880 --> 00:08:29.080]  在利米奇裡面
[00:08:29.080 --> 00:08:31.920]  上帝在不斷啟示自己給他們聽
[00:08:31.920 --> 00:08:36.040]  告訴他們他跟埃及的偶像有多不一樣
[00:08:36.040 --> 00:08:38.560]  當我們說上帝是聖潔的意思是什麼呢?
[00:08:38.560 --> 00:08:40.960]  上帝是跟這個世界分開的
[00:08:40.960 --> 00:08:43.640]  上帝跟這個世界的偶像不一樣的
[00:08:43.640 --> 00:08:46.000]  上帝跟其他的假神不一樣的
[00:08:46.000 --> 00:08:49.120]  上帝要祂子民生活的方向
[00:08:49.120 --> 00:08:50.320]  取向方式
[00:08:50.320 --> 00:08:52.040]  跟這個世界是不一樣的
[00:08:52.040 --> 00:08:53.560]  這個叫做聖潔
[00:08:53.560 --> 00:08:56.560]  不要想著聖潔就是某一些很好的人
[00:08:56.560 --> 00:08:59.680]  不要想著聖潔就是道德上這麼簡單
[00:08:59.680 --> 00:09:03.720]  是講到整個人的世界觀的取向
[00:09:03.720 --> 00:09:07.080]  因為上帝是一個聖潔的上帝
[00:09:07.080 --> 00:09:08.840]  上帝是君王
[00:09:08.840 --> 00:09:12.600]  上帝告訴我們他是一個聖潔的君王
[00:09:12.600 --> 00:09:17.360]  於是利米奇就說有一幫人叫利美
[00:09:17.360 --> 00:09:18.640]  他們的工作是什麼呢?
[00:09:18.640 --> 00:09:22.080]  就是要保衛上帝的聖潔
[00:09:22.080 --> 00:09:24.640]  如果你有聽過我之前的《加油站》
[00:09:24.640 --> 00:09:28.840]  你會發現我有兩張圖片去代表利美記的
[00:09:28.840 --> 00:09:32.320]  第一張圖片重點就放在利美人
[00:09:32.320 --> 00:09:33.720]  利美人的工作是什麼呢?
[00:09:33.720 --> 00:09:36.240]  就是要保護上帝的聖潔
[00:09:36.240 --> 00:09:38.640]  他們的工作就是要讓以色列
[00:09:38.640 --> 00:09:41.560]  整個群體是跟世界不一樣的
[00:09:41.560 --> 00:09:45.640]  但是有另外一個主題
[00:09:45.640 --> 00:09:49.400]  就是其實是上帝通過利美記
[00:09:49.400 --> 00:09:51.360]  啟示了祂給我們的救恩
[00:09:51.360 --> 00:09:54.360]  這個中心思想就不在利美人那裡
[00:09:54.360 --> 00:09:57.480]  是上帝為他們預備一個救贖日
[00:09:57.480 --> 00:09:59.680]  耶和華的救贖日
[00:09:59.680 --> 00:10:01.560]  稍後我們也會提到一點
[00:10:01.560 --> 00:10:05.320]  但是因為之前我講了《加油站》
[00:10:05.320 --> 00:10:07.960]  所以我不會講太多
[00:10:07.960 --> 00:10:10.960]  但是這個故事還沒完
[00:10:10.960 --> 00:10:13.560]  聖潔君王保衛者的利美記
[00:10:13.560 --> 00:10:17.680]  其實就是在出《埃及記》之後
[00:10:17.680 --> 00:10:20.120]  那一年發生的事情
[00:10:20.120 --> 00:10:22.880]  就是說其實他是出《埃及記》的一部分
[00:10:22.880 --> 00:10:24.480]  之後還有下文
[00:10:24.480 --> 00:10:28.280]  下文就是當上帝把利美記給了猶太人之後
[00:10:28.280 --> 00:10:30.840]  猶太人有沒有好好地遵守呢?
[00:10:30.840 --> 00:10:33.880]  答案就是沒有
[00:10:33.880 --> 00:10:36.120]  之後的《文數記》
[00:10:36.120 --> 00:10:38.000]  下次我們回來看《文數記》
[00:10:38.000 --> 00:10:39.880]  就真的很多故事講了
[00:10:39.880 --> 00:10:40.760]  故事是什麼呢?
[00:10:40.760 --> 00:10:42.000]  全部都是壞的故事
[00:10:42.000 --> 00:10:44.720]  是曠野中的大叛逆
[00:10:44.720 --> 00:10:46.520]  因為以色列人出了《埃及記》之後
[00:10:46.520 --> 00:10:51.800]  一年他在西奶山底下領受上帝的律法
[00:10:51.800 --> 00:10:54.600]  這個律法包括了在《出埃及記》裡面
[00:10:54.600 --> 00:10:56.680]  第20章到40章的東西
[00:10:56.680 --> 00:10:59.080]  藥櫃等等
[00:10:59.080 --> 00:11:02.760]  也包括了利美記
[00:11:02.760 --> 00:11:04.200]  結束之後
[00:11:04.200 --> 00:11:08.760]  他繼續應該在曠野中進入迦蘭地
[00:11:08.760 --> 00:11:12.120]  但是之後的故事就記載在《文數記》
[00:11:12.120 --> 00:11:14.120]  因為他們的叛逆
[00:11:14.120 --> 00:11:15.720]  第一他們很快
[00:11:15.720 --> 00:11:16.520]  其實幾個月
[00:11:16.520 --> 00:11:18.480]  可能兩個月就已經到應許之地了
[00:11:18.480 --> 00:11:19.880]  但是他們不信
[00:11:19.880 --> 00:11:21.160]  他們崩潰
[00:11:21.160 --> 00:11:22.920]  他們投訴上帝
[00:11:22.920 --> 00:11:24.240]  他們不信上帝
[00:11:24.240 --> 00:11:26.560]  然後整天都很想回埃及
[00:11:26.560 --> 00:11:28.040]  於是上帝就說
[00:11:28.040 --> 00:11:31.240]  要他們在曠野中40年
[00:11:31.240 --> 00:11:32.680]  但是他40年裡面
[00:11:32.680 --> 00:11:34.080]  他應該吸取了教訓
[00:11:34.080 --> 00:11:36.480]  應該在40年裡面去悔改
[00:11:36.480 --> 00:11:38.280]  去馴服上帝
[00:11:38.280 --> 00:11:38.920]  他不是
[00:11:38.920 --> 00:11:43.800]  40年裡面的故事是不斷循環的大叛逆
[00:11:43.800 --> 00:11:47.880]  所以《文數記》是一個很沉悶的一本書
[00:11:47.880 --> 00:11:49.840]  很不開心的一本書
[00:11:49.840 --> 00:11:54.240]  接著帶我們去到《生命記》
[00:11:54.240 --> 00:11:56.760]  《生命記》是摩西40年之後
[00:11:56.760 --> 00:11:58.200]  進不了迦蘭
[00:11:58.200 --> 00:12:03.120]  最後在摩押平原裡面的廣章
[00:12:03.120 --> 00:12:06.560]  最後的呼喊叫他們醒一醒
[00:12:06.560 --> 00:12:07.440]  你們之前
[00:12:07.440 --> 00:12:08.360]  你們的父親
[00:12:08.360 --> 00:12:09.440]  你們的祖父
[00:12:09.440 --> 00:12:10.640]  因為他們的叛逆
[00:12:10.640 --> 00:12:12.080]  全部死在曠野裡面
[00:12:12.080 --> 00:12:13.840]  現在你們要進入去了
[00:12:13.840 --> 00:12:15.880]  你們不要再重蹈覆轍
[00:12:15.880 --> 00:12:19.280]  於是摩西跟他說回以前40年所發生的事情
[00:12:19.280 --> 00:12:20.680]  去鼓勵他們
[00:12:20.680 --> 00:12:23.000]  要一心一意的追隨耶穌的話
[00:12:23.000 --> 00:12:24.560]  所以你看到
[00:12:24.560 --> 00:12:28.120]  由出《埃及記》
[00:12:28.120 --> 00:12:30.240]  一直出
[00:12:30.240 --> 00:12:32.880]  到最後的《生命記》
[00:12:32.880 --> 00:12:35.200]  中間其實只是40年而已
[00:12:35.200 --> 00:12:37.640]  之前是前面的話語
[00:12:37.640 --> 00:12:38.520]  你想想
[00:12:38.520 --> 00:12:42.360]  這五本書我們相信大概都是摩西所寫的
[00:12:42.360 --> 00:12:43.040]  是不是?
[00:12:43.040 --> 00:12:47.920]  摩西創世記是寫著他以前的事情
[00:12:47.920 --> 00:12:50.200]  因為摩西當時還沒出生
[00:12:50.200 --> 00:12:52.920]  只不過是前人流傳回來給他的故事
[00:12:52.920 --> 00:12:54.600]  上帝啟示給他的故事
[00:12:54.600 --> 00:12:55.960]  但是這個故事告訴你
[00:12:55.960 --> 00:12:57.360]  為什麼人需要救贖
[00:12:57.360 --> 00:12:59.600]  為什麼這個有罪等等
[00:12:59.600 --> 00:13:03.920]  摩西自己親眼目睹的是出《埃及記》
[00:13:03.920 --> 00:13:07.160]  接著他親眼目睹的是《利美記》
[00:13:07.160 --> 00:13:10.600]  接著他親眼目睹的是《文素記》
[00:13:10.600 --> 00:13:13.560]  到了《生命記》最後的遺言
[00:13:13.560 --> 00:13:14.280]  那就完了
[00:13:14.280 --> 00:13:16.560]  中間大概是40年
[00:13:16.560 --> 00:13:17.760]  我想說一件事情
[00:13:17.760 --> 00:13:20.760]  我們讀這五本聖經的時候
[00:13:20.760 --> 00:13:22.400]  有一個很特別的讀法
[00:13:22.400 --> 00:13:25.760]  就是我們知道最終的故事還沒完
[00:13:25.760 --> 00:13:30.720]  最終的故事是指向十字架的
[00:13:30.720 --> 00:13:34.880]  這些因為中間由出了埃及進入迦蘭
[00:13:34.880 --> 00:13:37.840]  到現在還有一千多年的時候
[00:13:37.840 --> 00:13:41.040]  中間很多事情不斷在發生
[00:13:41.040 --> 00:13:42.960]  所有以色列人的舊約歷史
[00:13:42.960 --> 00:13:44.640]  指向JSO基督十字架
[00:13:44.640 --> 00:13:47.120]  所以我給你溫習一下
[00:13:47.120 --> 00:13:50.000]  如果你將這五句背了
[00:13:50.000 --> 00:13:53.920]  你大概對摩西五經就有一個印象了
[00:13:53.920 --> 00:13:56.560]  墮落救贖三部曲
[00:13:56.560 --> 00:13:59.040]  偶像之家逃生記
[00:13:59.040 --> 00:14:02.520]  聖潔君王保衛者
[00:14:02.520 --> 00:14:04.640]  曠野中的大半翼
[00:14:04.640 --> 00:14:06.280]  最後到了生命記
[00:14:06.280 --> 00:14:08.560]  摩西的中心思想是甚麼
[00:14:08.560 --> 00:14:10.640]  心受割禮心愛主
[00:14:10.640 --> 00:14:14.480]  你們要受心裡面的割禮
[00:14:14.480 --> 00:14:15.680]  以至你可以甚麼
[00:14:15.680 --> 00:14:20.480]  尋釁盡心盡性盡義盡力愛耶和華你的上帝
[00:14:20.480 --> 00:14:23.120]  這不是跟你說天花夜談
[00:14:23.120 --> 00:14:25.280]  不是跟你說童話故事
[00:14:25.280 --> 00:14:30.560]  它真的要我們全心全力全人去愛上帝
[00:14:30.560 --> 00:14:33.200]  以色列人做不到這件事
[00:14:33.200 --> 00:14:34.240]  很多人
[00:14:34.240 --> 00:14:35.760]  我不知道你有沒有聽過這樣的東西
[00:14:35.760 --> 00:14:37.280]  有些人跟我說
[00:14:37.280 --> 00:14:40.880]  穆斯林我讀舊約很有感覺
[00:14:40.880 --> 00:14:43.440]  很覺得我跟以色列人很接近
[00:14:43.440 --> 00:14:46.720]  他們有這麼半翼我也有這麼半翼
[00:14:46.720 --> 00:14:48.240]  上帝仍然救了我
[00:14:48.240 --> 00:14:49.600]  我說你千萬不要這樣覺得
[00:14:49.600 --> 00:14:51.440]  如果你覺得你跟他們很接近
[00:14:51.440 --> 00:14:53.280]  那你就糟糕了
[00:14:53.280 --> 00:14:55.520]  因為他們死你不會活的
[00:14:55.520 --> 00:14:56.640]  你知道嗎
[00:14:56.640 --> 00:14:58.240]  上帝很公平的
[00:14:58.240 --> 00:14:59.200]  如果你讀舊約
[00:14:59.200 --> 00:15:01.920]  你覺得跟以色列人很親戚的話
[00:15:01.920 --> 00:15:03.280]  你死了
[00:15:03.280 --> 00:15:04.560]  因為你不應該這樣
[00:15:04.560 --> 00:15:09.200]  以色列在整個舊約聖經是反面教材
[00:15:09.200 --> 00:15:11.360]  你不要以為幸好我現在活在新約
[00:15:11.360 --> 00:15:12.960]  因為我有免死金牌
[00:15:12.960 --> 00:15:14.800]  不是這樣玩的
[00:15:14.800 --> 00:15:15.840]  是很公平的
[00:15:15.840 --> 00:15:17.520]  上帝從舊約到新約
[00:15:17.520 --> 00:15:18.960]  是同一個上帝
[00:15:18.960 --> 00:15:20.400]  如果你說舊約一個上帝
[00:15:20.400 --> 00:15:21.360]  新約一個上帝
[00:15:21.360 --> 00:15:22.320]  舊約那個很兇
[00:15:22.320 --> 00:15:24.000]  新約那個很友善的話
[00:15:24.000 --> 00:15:26.160]  你是異端
[00:15:26.160 --> 00:15:28.800]  在舊歷史已經出現過很多人
[00:15:28.800 --> 00:15:31.680]  看看舊約覺得不太喜歡
[00:15:31.680 --> 00:15:33.920]  於是說我是相信新約的上帝
[00:15:33.920 --> 00:15:35.280]  不相信舊約的上帝
[00:15:35.280 --> 00:15:38.560]  或者舊約的上帝被人篡改過
[00:15:38.560 --> 00:15:41.840]  這些是異端
[00:15:41.840 --> 00:15:43.680]  不是正統的思想
[00:15:43.680 --> 00:15:45.120]  然而到了我們今天的時代
[00:15:45.120 --> 00:15:46.720]  儘管我們拿著本聖經說
[00:15:46.720 --> 00:15:48.160]  我們相信他是上帝的話語
[00:15:48.160 --> 00:15:50.400]  其實很多人不知道為什麼
[00:15:50.400 --> 00:15:51.440]  於是讀著讀著又說
[00:15:51.440 --> 00:15:52.640]  哎呀真是好了
[00:15:52.640 --> 00:15:54.720]  有耶穌救我
[00:15:54.720 --> 00:15:55.680]  不是的
[00:15:55.680 --> 00:15:58.320]  如果你覺得你跟舊約很親切的話
[00:15:58.320 --> 00:15:59.680]  對不起耶穌救不了你
[00:15:59.680 --> 00:16:02.000]  因為你根本沒有悔改
[00:16:02.000 --> 00:16:02.880]  真的沒有悔改
[00:16:02.880 --> 00:16:04.880]  所以今天我們很有意思
[00:16:04.880 --> 00:16:06.000]  我們去讀《利未記》
