
[00:00:00.000 --> 00:00:04.080]  很開心可以跟大家有一次的尼泰去察經
[00:01:24.400 --> 00:01:26.480]  他心裡面立刻向神有禱告
[00:01:26.480 --> 00:01:28.680]  但他繼續跟王應對
[00:01:28.680 --> 00:01:31.600]  講出原來他自己在故鄉有問題
[00:01:31.600 --> 00:01:33.800]  他甚至向王申請
[00:01:33.800 --> 00:01:39.400]  可不可以回去幫自己的人民重建城牆
[00:01:39.400 --> 00:01:41.480]  王立刻批准
[00:01:41.480 --> 00:01:42.440]  很奇妙
[00:01:42.440 --> 00:01:44.320]  你看到他的禱告是什麼嗎?
[00:01:44.320 --> 00:01:47.000]  求神你幫助我在王面前亨通
[00:01:47.000 --> 00:01:48.400]  只是這麼簡單一句
[00:01:48.400 --> 00:01:51.000]  其餘的他就沒有再怎麼說了
[00:01:51.000 --> 00:01:52.600]  但是他一直都有計劃的
[00:01:52.600 --> 00:01:53.480]  好了
[00:01:53.480 --> 00:01:55.400]  今天我們就會跳下去
[00:01:55.400 --> 00:01:57.080]  不看當中的過程
[00:01:57.080 --> 00:01:59.240]  因為我只是集中看禱告
[00:01:59.240 --> 00:02:04.600]  尼稀米回到他自己故鄉工作的時候
[00:02:04.600 --> 00:02:08.080]  就面對很多人的壓力挑戰
[00:02:08.080 --> 00:02:09.520]  他就很生氣
[00:02:09.520 --> 00:02:12.480]  於是他就向神尼大去祈禱
[00:02:12.480 --> 00:02:15.680]  我不知道你在你生命當中
[00:02:15.680 --> 00:02:19.720]  有沒有經歷過一些人對你好不好
[00:02:19.720 --> 00:02:23.840]  對尼大甚至傷害你
[00:02:23.840 --> 00:02:26.200]  又或者做一些很不公義的事
[00:02:26.200 --> 00:02:27.560]  你不會只是求神祝福他
[00:02:27.560 --> 00:02:28.560]  你一定不會的
[00:02:28.560 --> 00:02:30.040]  我至少不會
[00:02:30.040 --> 00:02:33.200]  甚至你很想神尼大去做事
[00:02:33.200 --> 00:02:35.920]  譬如很簡單舉一個例子
[00:02:35.920 --> 00:02:40.960]  當俄羅斯要攻入烏克蘭的時候
[00:02:40.960 --> 00:02:43.960]  我立刻真的很不開心
[00:02:43.960 --> 00:02:45.040]  我還在問神
[00:02:45.040 --> 00:02:49.080]  因為那時候想著俄羅斯的軍力這麼強的時候
[00:02:49.080 --> 00:02:55.720]  一定很快兩三天之內就滅取了烏克蘭
[00:02:55.720 --> 00:02:57.480]  但是想不到
[00:02:57.480 --> 00:02:59.400]  現在已經過了一個月了
[00:02:59.400 --> 00:03:01.960]  俄羅斯其實拿不到什麼
[00:03:01.960 --> 00:03:03.720]  但是也傷害了很多的人
[00:03:03.720 --> 00:03:06.720]  那你怎麼會去為普京祈禱呢?
[00:03:06.720 --> 00:03:08.400]  我就求神尼大審判
[00:03:08.400 --> 00:03:11.160]  求神尼大去認罰這些人
[00:03:11.160 --> 00:03:14.040]  那時候會不會那個禱告
[00:03:14.040 --> 00:03:17.760]  就跟耶穌教導我們為敵人祈禱
[00:03:17.760 --> 00:03:19.960]  是會有些分別呢?
[00:03:19.960 --> 00:03:22.240]  所以今天我們就來看看
[00:03:22.240 --> 00:03:27.720]  尼希米他怎麼藉著禱告去咒罵人
[00:03:27.720 --> 00:03:31.480]  然後我們去探討究竟我們可不可以在禱告裡面
[00:03:31.480 --> 00:03:33.760]  對一些我們很不滿意
[00:03:33.760 --> 00:03:35.520]  甚至覺得我們很不公平的人
[00:03:35.520 --> 00:03:38.720]  發出這個的咒咒呢?
[00:03:38.720 --> 00:03:41.000]  我們要先了解背景
[00:03:41.000 --> 00:03:43.960]  我們看看他想面對的挑戰是什麼
[00:03:43.960 --> 00:03:46.080]  尼希米回到自己的故鄉
[00:03:46.080 --> 00:03:49.720]  領導自己那幫人民重建的時候
[00:03:49.720 --> 00:03:52.880]  他周圍包圍著那些阿拉伯人
[00:03:52.880 --> 00:03:54.480]  對很多的攻擊
[00:03:54.480 --> 00:03:57.440]  如果你記得以色列復國的時候
[00:03:57.440 --> 00:03:59.480]  我那時候也很小
[00:03:59.480 --> 00:04:03.120]  1967年、1973年
[00:04:03.120 --> 00:04:05.680]  以色列被很多國家
[00:04:05.680 --> 00:04:11.920]  包括了埃及、敘利亞、伊朗、伊拉克、約旦
[00:04:11.920 --> 00:04:13.680]  去圍攻
[00:04:13.680 --> 00:04:17.800]  其實這是過去歷史裡面經常會出現的事情
[00:04:17.800 --> 00:04:20.800]  那時候他們的城牆
[00:04:20.800 --> 00:04:22.000]  去破爛
[00:04:22.000 --> 00:04:23.440]  城門被毀
[00:04:23.440 --> 00:04:25.040]  四面楚歌
[00:04:25.040 --> 00:04:28.000]  他們還有人勾結外國勢力
[00:04:28.000 --> 00:04:31.880]  有參巴拉、多比亞、阿拉伯人、阿滿人
[00:04:31.880 --> 00:04:33.240]  以及阿薩達人
[00:04:33.240 --> 00:04:34.920]  去圍攻他
[00:04:34.920 --> 00:04:36.480]  我們看看這張地圖
[00:04:36.480 --> 00:04:38.280]  你見不見到
[00:04:38.280 --> 00:04:40.320]  有很多的
[00:04:40.320 --> 00:04:43.760]  下面以色列是約旦河
[00:04:43.760 --> 00:04:47.440]  我也很希望有機會和大家去以色列旅行
[00:04:47.440 --> 00:04:50.520]  摩訶是深黃色的
[00:04:50.520 --> 00:04:52.600]  上面灰色的
[00:04:52.600 --> 00:04:55.840]  右手邊是阿滿人多比亞
[00:04:55.840 --> 00:04:59.840]  再上一點淺黃色
[00:04:59.840 --> 00:05:01.480]  就是基列
[00:05:01.480 --> 00:05:04.840]  那時候你再留意到藍色的
[00:05:04.840 --> 00:05:06.160]  就是薩馬尼亞
[00:05:06.160 --> 00:05:09.600]  有和倫人參巴拉
[00:05:09.600 --> 00:05:12.520]  尼泰去對付他們
[00:05:12.520 --> 00:05:15.040]  左手邊就是基色
[00:05:15.040 --> 00:05:17.200]  就是深紫色的
[00:05:17.200 --> 00:05:21.360]  你留意到原來他們被人重重包圍
[00:05:21.360 --> 00:05:23.320]  尼泰去對付他們
[00:05:23.320 --> 00:05:28.240]  薩馬尼亞和參巴拉就在北面
[00:05:28.240 --> 00:05:30.480]  阿滿人就在東面
[00:05:30.480 --> 00:05:33.200]  基線和阿拉伯人就在南面
[00:05:33.200 --> 00:05:35.160]  阿薩達人就在西面
[00:05:35.160 --> 00:05:39.520]  所以他們面對的惡勢力是越來越大的
[00:05:39.520 --> 00:05:43.080]  甚至用一些尖酸刻薄的言語
[00:05:43.080 --> 00:05:46.320]  令他們灰心喪志
[00:05:46.320 --> 00:05:51.760]  那時候參巴拉曾經用了五國的說話
[00:05:51.760 --> 00:05:55.200]  去挑戰他們
[00:05:55.200 --> 00:05:56.440]  你留意到
[00:05:56.440 --> 00:05:58.680]  我們不會詳細看這五句說話
[00:05:58.680 --> 00:06:01.320]  對他弟兄和薩馬尼亞的軍兵說
[00:06:01.320 --> 00:06:04.400]  這些軟弱的猶太人做什麼呢?
[00:06:04.400 --> 00:06:06.200]  要保護自己嗎?
[00:06:06.200 --> 00:06:07.800]  要憲制嗎?
[00:06:07.800 --> 00:06:09.520]  要一日成功嗎?
[00:06:09.520 --> 00:06:14.280]  要從土堆裡拿出火燒的石頭再立成長嗎?
[00:06:14.280 --> 00:06:16.600]  你有沒有留意到有五個說話
[00:06:16.600 --> 00:06:18.920]  其實都挺陰毒的
[00:06:18.920 --> 00:06:20.200]  為什麼呢?
[00:06:20.200 --> 00:06:21.520]  是針對他們的需要
[00:06:21.520 --> 00:06:23.400]  我們中國人都有句話
[00:06:23.400 --> 00:06:25.800]  崩口人就記崩口碗
[00:06:25.800 --> 00:06:28.920]  這些軟弱的猶太人做什麼呢?
[00:06:28.920 --> 00:06:31.720]  不要忘記他們是亡國之後歸回
[00:06:31.720 --> 00:06:33.880]  那幫人都是較為貧窮
[00:06:33.880 --> 00:06:36.280]  較為弱勢
[00:06:36.280 --> 00:06:38.720]  雖然他們是猶太人
[00:06:38.720 --> 00:06:39.760]  但不是任何猶太人
[00:06:39.760 --> 00:06:42.720]  你們這些軟弱的猶太人做什麼呢?
[00:06:42.720 --> 00:06:44.440]  很簡單舉個例子
[00:06:44.440 --> 00:06:46.680]  你最近覺得自己胖了
[00:06:46.680 --> 00:06:48.800]  怎料你剛好見到一個朋友
[00:06:48.800 --> 00:06:50.760]  很久沒見你
[00:06:50.760 --> 00:06:52.040]  哇! 幹什麼?
[00:06:52.040 --> 00:06:53.720]  你胖了這麼多
[00:06:53.720 --> 00:06:55.080]  那你會不會開心?
[00:06:55.080 --> 00:06:57.720]  你當然是剛剛中正你的死穴
[00:06:57.720 --> 00:06:59.600]  那你當然不會不開心
[00:06:59.600 --> 00:07:01.600]  要保護自己
[00:07:01.600 --> 00:07:04.840]  就是說其實你們沒有能力保護自己
[00:07:04.840 --> 00:07:08.320]  你們現在城牆都爛了
[00:07:08.320 --> 00:07:09.840]  要憲制嗎?
[00:07:09.840 --> 00:07:13.000]  你一個就是挑戰他們的信仰
[00:07:13.000 --> 00:07:14.480]  你們這幫人
[00:07:14.480 --> 00:07:16.720]  如果你的神是這麼真實的時候
[00:07:16.720 --> 00:07:20.520]  你就不需要被人圍攻
[00:07:20.520 --> 00:07:22.320]  你國家不會滅亡
[00:07:22.320 --> 00:07:24.480]  你還要向你的神來憲制
[00:07:24.480 --> 00:07:25.400]  浪費唇舌
[00:07:25.400 --> 00:07:27.360]  死了就好了
[00:07:27.360 --> 00:07:29.480]  這句是中正要害
[00:07:29.480 --> 00:07:33.160]  要一日成功嗎?
[00:07:33.160 --> 00:07:36.600]  讓他們知道其實你們未來要做的事
[00:07:36.600 --> 00:07:37.960]  是很漫長的
[00:07:37.960 --> 00:07:40.320]  讓他們灰心喪志
[00:07:40.320 --> 00:07:43.840]  哇! 真的是這麼偉大的工程
[00:07:43.840 --> 00:07:45.360]  或者是這麼艱巨的工程
[00:07:45.360 --> 00:07:46.760]  要做很久了
[00:07:46.760 --> 00:07:48.320]  現在又面對這麼多壓力
[00:07:48.320 --> 00:07:49.600]  真的死定了
[00:07:49.600 --> 00:07:50.520]  還有
[00:07:50.520 --> 00:07:51.760]  真真假假
[00:07:51.760 --> 00:07:53.680]  前面那些全部都是真的
[00:07:53.680 --> 00:07:55.640]  後面這句其實是假的
[00:07:55.640 --> 00:07:58.560]  要從土堆拿出火燒的石頭
[00:07:58.560 --> 00:08:00.480]  再立牆嗎?
[00:08:00.480 --> 00:08:02.560]  看到他們城牆爛了嗎?
[00:08:02.560 --> 00:08:06.680]  那些石頭如果被火燒過的時候
[00:08:06.680 --> 00:08:09.560]  是絕對不會堅硬的
[00:08:09.560 --> 00:08:11.520]  後面我們沒有打出來做過
[00:08:11.520 --> 00:08:13.080]  那隻狐狸跳上去
[00:08:13.080 --> 00:08:15.160]  你的牆也會倒塌
[00:08:15.160 --> 00:08:17.040]  有一句較為粗俗的說話
[00:08:17.040 --> 00:08:18.000]  是廣東話
[00:08:18.000 --> 00:08:19.760]  不知道大家有沒有聽過
[00:08:19.760 --> 00:08:21.760]  "撒尿射臨牆"
[00:08:21.760 --> 00:08:25.680]  就是有些人有時候在街上小解
[00:08:25.680 --> 00:08:27.280]  那就算好了
[00:08:27.280 --> 00:08:28.720]  對著牆來
[00:08:28.720 --> 00:08:30.440]  就是叫什麼?
[00:08:30.440 --> 00:08:31.240]  "weary"
[00:08:31.240 --> 00:08:33.800]  誰知道尿都可以弄倒牆
[00:08:33.800 --> 00:08:34.880]  那牆是什麼?
[00:08:34.880 --> 00:08:36.720]  簡直是差到不得了
[00:08:36.720 --> 00:08:38.520]  所以說狐狸跳上去
[00:08:38.520 --> 00:08:41.760]  你們的牆也會倒塌
[00:08:41.760 --> 00:08:45.440]  事實上其實是在混淆他們
[00:08:45.440 --> 00:08:46.760]  《聖經》裡面很清楚地說
[00:08:46.760 --> 00:08:48.880]  他們的城門是木造的
[00:08:48.880 --> 00:08:50.280]  被燒毀
[00:08:50.280 --> 00:08:52.520]  但是城牆是沒有燒過的
[00:08:52.520 --> 00:08:54.280]  無論如何意思就是
[00:08:54.280 --> 00:09:00.160]  他們一直在面對這些挑戰
[00:09:00.160 --> 00:09:02.400]  令到他們懷疑神的真實
[00:09:02.400 --> 00:09:04.320]  令到他們灰心喪志
[00:09:04.320 --> 00:09:06.400]  不僅是用口說
[00:09:06.400 --> 00:09:08.680]  更加恐怖的是什麼呢?
[00:09:08.680 --> 00:09:09.880]  他們做事了
[00:09:09.880 --> 00:09:12.040]  那麼我們請榮安
[00:09:12.040 --> 00:09:15.480]  給我們讀出《尼希米記》第四章第八節
[00:09:15.480 --> 00:09:24.480]  原來不僅是用口說
[00:09:24.480 --> 00:09:26.840]  他們更加要怎樣呢?
[00:09:26.840 --> 00:09:28.040]  策劃
[00:09:28.040 --> 00:09:30.480]  在裡面搞破壞
[00:09:30.480 --> 00:09:33.160]  令到他們驚恐
[00:09:33.160 --> 00:09:35.480]  那麼時候如果他們一有人來
[00:09:35.480 --> 00:09:37.200]  但是攻擊他們的時候
[00:09:37.200 --> 00:09:38.640]  那就自然混亂
[00:09:38.640 --> 00:09:40.640]  工程就會停止
[00:09:40.640 --> 00:09:41.880]  那麼時候
[00:09:41.880 --> 00:09:44.080]  我們再看看第十一節
[00:09:44.080 --> 00:09:46.040]  敵人怎麼來做事?
[00:09:46.040 --> 00:09:47.920]  我們的敵人且說
[00:09:47.920 --> 00:09:49.920]  趁他們不知不覺
[00:09:49.920 --> 00:09:51.960]  我們進入他們中間
[00:09:51.960 --> 00:09:52.880]  殺他們
[00:09:52.880 --> 00:09:54.400]  死工作止絕
[00:09:54.400 --> 00:09:55.880]  看到很恐怖嗎?
[00:09:55.880 --> 00:09:57.960]  他還要來做什麼呢?
[00:09:57.960 --> 00:10:00.000]  進入他們中間
[00:10:00.000 --> 00:10:01.840]  將他們來帶去
[00:10:01.840 --> 00:10:03.120]  殺死
[00:10:03.120 --> 00:10:04.560]  搞亂他們
[00:10:04.560 --> 00:10:06.120]  所以有時候
[00:10:06.120 --> 00:10:08.120]  真的一害怕的時候
[00:10:08.120 --> 00:10:10.200]  人踩人就踩死人
[00:10:10.200 --> 00:10:11.360]  那麼
[00:10:11.360 --> 00:10:14.720]  在廣州有一次
[00:10:14.720 --> 00:10:16.320]  在地鐵那裡
[00:10:16.320 --> 00:10:17.480]  他們的人很逼的
[00:10:17.480 --> 00:10:18.200]  突然聽到有人說
[00:10:18.200 --> 00:10:19.720]  哎呀! 砍人了!
[00:10:19.720 --> 00:10:20.960]  哇! 那個個就很害怕
[00:10:20.960 --> 00:10:22.360]  馬上逃離現場
[00:10:22.360 --> 00:10:23.880]  結果人踩人
[00:10:23.880 --> 00:10:25.280]  但是原來
[00:10:25.280 --> 00:10:26.760]  杯弓蛇影而已
[00:10:26.760 --> 00:10:29.480]  因為剛剛對上在昆明的時候
[00:10:29.480 --> 00:10:31.880]  曾經真的有人在地鐵那裡砍人
[00:10:31.880 --> 00:10:33.400]  所以
[00:10:33.400 --> 00:10:34.600]  大家都很害怕
[00:10:34.600 --> 00:10:36.160]  當年一這樣說的時候
[00:10:36.160 --> 00:10:37.120]  其實是沒有的
[00:10:37.120 --> 00:10:38.200]  沒有這件事情發生
[00:10:38.200 --> 00:10:39.840]  人們就害怕得不得了
[00:10:39.840 --> 00:10:41.240]  就是這樣的問題
[00:10:41.240 --> 00:10:42.640]  正在影響他們
[00:10:42.640 --> 00:10:43.320]  好了
[00:10:43.320 --> 00:10:44.880]  所以你看到
[00:10:44.880 --> 00:10:49.280]  尼希米他正在帶領子民
[00:10:49.280 --> 00:10:51.760]  來大陸做神的工作
[00:10:51.760 --> 00:10:58.240]  但是卻是面對敵人的不斷的言語上的挑釁
[00:10:58.240 --> 00:11:00.240]  行動上的攻擊
[00:11:00.240 --> 00:11:02.040]  還要來殺他們的人
[00:11:02.040 --> 00:11:03.040]  讓他們混亂
[00:11:03.040 --> 00:11:05.040]  所以他們是很生氣
[00:11:05.040 --> 00:11:06.120]  很生氣的時候
[00:11:06.120 --> 00:11:07.120]  尼希米怎樣呢?
[00:11:07.120 --> 00:11:09.760]  他為了自己
[00:11:09.760 --> 00:11:11.080]  為了神的角度
[00:11:11.080 --> 00:11:12.920]  為了這幫敵人來祈禱
[00:11:12.920 --> 00:11:14.760]  他的祈禱是什麼呢?
[00:11:14.760 --> 00:11:15.760]  你留意一下
[00:11:15.760 --> 00:11:18.120]  尼希米沒有跟他們爭辯
[00:11:18.120 --> 00:11:20.440]  雖然他用言語挑釁他
[00:11:20.440 --> 00:11:22.760]  他只是向神傾訴而已
[00:11:22.760 --> 00:11:25.960]  好,我們一起來看第四章的第四節
[00:11:25.960 --> 00:11:33.960]  尼希米將事實告訴神
[00:11:33.960 --> 00:11:35.000]  神啊
[00:11:35.000 --> 00:11:36.680]  你聽我們祈禱啊
[00:11:36.680 --> 00:11:38.200]  因為我們被人看不起
[00:11:38.200 --> 00:11:39.840]  我們被人藐視
[00:11:39.840 --> 00:11:44.240]  尼希米不僅僅因為自己受到挑戰
[00:11:44.240 --> 00:11:46.000]  而作出這個回應
[00:11:46.000 --> 00:11:50.320]  他很清楚自己是被神帶來感動的
[00:11:50.320 --> 00:11:51.960]  在神的…
[00:11:51.960 --> 00:11:53.280]  就是被差遣
[00:11:53.280 --> 00:11:55.480]  然後回來服侍子民
[00:11:55.480 --> 00:11:57.000]  為神有工作
[00:11:57.000 --> 00:11:58.000]  可說到神啊
[00:11:58.000 --> 00:12:00.520]  你的工作現在被人藐視
[00:12:00.520 --> 00:12:03.840]  就是你也被人藐視了
[00:12:03.840 --> 00:12:06.600]  神啊,你的命受著羞辱
[00:12:06.600 --> 00:12:08.280]  原來
[00:12:08.280 --> 00:12:10.760]  我們基督徒也可能會忽略了這一句經文
[00:12:10.760 --> 00:12:12.760]  大家要很留意
[00:12:12.760 --> 00:12:16.160]  原來如果我們藐視神的言語
[00:12:16.160 --> 00:12:18.400]  違背神的命令的時候
[00:12:19.280 --> 00:12:24.520]  我們是很容易被神去刑罰、被剪除的
[00:12:24.520 --> 00:12:29.160]  我們來看看《文數記》第十五章的第31節
[00:12:29.160 --> 00:12:32.240]  跟他藐視耶和華的言語
[00:12:32.240 --> 00:12:34.320]  違背耶和華的命令
[00:12:34.320 --> 00:12:36.040]  乃人總要剪除
[00:12:36.040 --> 00:12:38.720]  他的罪孽要歸到他身上
[00:12:38.720 --> 00:12:42.480]  如果藐視耶和華的言語違背神的命令
[00:12:42.480 --> 00:12:43.600]  這個人要被剪除
[00:12:43.600 --> 00:12:44.720]  是不是很嚴重啊?
[00:12:44.720 --> 00:12:47.840]  不要…不是嚇大家
[00:12:48.240 --> 00:12:51.120]  想想我們有沒有好好的靈修
[00:12:51.120 --> 00:12:54.720]  神是要求我們來到有奉獻
[00:12:54.720 --> 00:12:57.320]  我們有沒有來太后去奉獻呢?
[00:12:57.320 --> 00:13:01.760]  我們有沒有真的絕對的遵從神的心意呢?
[00:13:01.760 --> 00:13:05.480]  我們更加知道原來我們要傳福音啊
[00:13:05.480 --> 00:13:06.520]  若有人在基督徒裡
[00:13:06.520 --> 00:13:07.640]  他就是新造的人
[00:13:07.640 --> 00:13:09.680]  舊事已過都變成新的了
[00:13:09.680 --> 00:13:11.120]  但是
[00:13:11.120 --> 00:13:12.480]  插了一句什麼?
[00:13:12.480 --> 00:13:17.960]  原來我們就要來太后去成為一個傳福音的使者
[00:13:18.360 --> 00:13:20.040]  我們有沒有做到這些事?
[00:13:20.040 --> 00:13:21.640]  所以
[00:13:21.640 --> 00:13:24.840]  有時候我們輕忽了這句話的嚴重性
[00:13:24.840 --> 00:13:27.880]  求神幫助我們再一次的得到提醒
[00:13:27.880 --> 00:13:30.400]  你起碼很清楚指出這些人
[00:13:30.400 --> 00:13:32.000]  是違反了神的心意
[00:13:32.000 --> 00:13:33.200]  挑戰神
[00:13:33.200 --> 00:13:36.720]  去相信他的徒兒會得到神的應允
[00:13:36.720 --> 00:13:38.120]  好了,接著
[00:13:38.120 --> 00:13:39.800]  留意下面那一句
[00:13:39.800 --> 00:13:40.600]  下面那一句就是
[00:13:40.600 --> 00:13:42.520]  你要來太后去聽我們祈禱
[00:13:42.520 --> 00:13:43.640]  因為我們被人藐視
[00:13:43.640 --> 00:13:45.280]  下面那一句就來了
[00:13:45.280 --> 00:13:47.640]  就是要懲罰他們
[00:13:47.640 --> 00:13:49.640]  第四章第四節的下半節
[00:13:49.640 --> 00:13:54.880]  道理使他們的委訪歸於他們的頭上
[00:13:54.880 --> 00:13:59.080]  使他們老道之地作為良物
[00:13:59.080 --> 00:14:00.880]  其實在奏奏他
[00:14:00.880 --> 00:14:02.800]  求你寫到他們
[00:14:02.800 --> 00:14:03.720]  騙我們
[00:14:03.720 --> 00:14:05.400]  罵我們
[00:14:05.400 --> 00:14:06.920]  說我們那些壞事
[00:14:06.920 --> 00:14:08.200]  全部
[00:14:08.200 --> 00:14:10.120]  放回他們的頭上
[00:14:10.120 --> 00:14:12.640]  更加希望他們國家滅亡
[00:14:12.640 --> 00:14:13.760]  被擄
[00:14:15.040 --> 00:14:19.280]  我覺得現在的人吵架
[00:14:19.280 --> 00:14:21.000]  其實是沒甚麼藝術的
[00:14:21.000 --> 00:14:23.320]  我記得我小時候
[00:14:23.320 --> 00:14:26.040]  我十幾歲之前
[00:14:26.040 --> 00:14:29.520]  聽到隔離鄰舍或者街上的人吵架
[00:14:29.520 --> 00:14:31.120]  其實很好玩的
[00:14:31.120 --> 00:14:32.920]  他們不只是吵架
[00:14:32.920 --> 00:14:34.440]  他們是有動作的
[00:14:34.440 --> 00:14:36.040]  所以那時候我很受感染的
[00:14:36.040 --> 00:14:37.320]  我也會有的
[00:14:37.320 --> 00:14:38.520]  那些人罵你
[00:14:38.520 --> 00:14:40.080]  你知不知道那些人是怎樣的
[00:14:40.080 --> 00:14:41.840]  我站起來
[00:14:41.840 --> 00:14:42.760]  我仰過你
[00:14:42.760 --> 00:14:44.560]  我揍過你
[00:14:44.560 --> 00:14:46.400]  好像心氣一樣
[00:14:46.400 --> 00:14:48.320]  我回頭彈給你
[00:14:48.320 --> 00:14:51.160]  有時人家說你死了
[00:14:51.160 --> 00:14:52.560]  彈給你
[00:14:52.560 --> 00:14:53.920]  但現在人們沒這些動作
[00:14:53.920 --> 00:14:54.960]  就這樣解釋
[00:14:54.960 --> 00:14:57.760]  原來那時候是很好看的
[00:14:57.760 --> 00:15:00.680]  求你使他們的委訪
[00:15:00.680 --> 00:15:03.080]  歸於他們的頭上
[00:15:03.080 --> 00:15:04.560]  就是這個意思
[00:15:04.560 --> 00:15:07.240]  他們罵我們的時候
[00:15:07.240 --> 00:15:09.080]  神啊你為我們伸冤
[00:15:09.080 --> 00:15:12.840]  要這幫敵人自食其果
[00:15:12.840 --> 00:15:14.560]  他們咒咒我們
[00:15:14.560 --> 00:15:17.680]  就很希望我們的咒咒彈回頭
[00:15:17.680 --> 00:15:21.160]  讓他們歸到他們頭上
[00:15:21.160 --> 00:15:26.040]  這是私人往往的禱告
[00:15:26.040 --> 00:15:30.800]  因為他們很深信神是一個賞善佛惡的神
[00:15:30.800 --> 00:15:33.520]  所以對於人們做不好的事情
[00:15:33.520 --> 00:15:35.320]  他們就會受到刑罰
[00:15:35.320 --> 00:15:37.480]  我們一起看詩篇第七篇
[00:15:37.480 --> 00:15:40.120]  16、17兩節
[00:15:40.120 --> 00:15:43.600]  阿的毒害必臨到他自己的頭上
[00:15:43.600 --> 00:15:47.440]  阿的強暴必落到他自己的腦袋上
[00:15:47.440 --> 00:15:50.840]  我要他照著要華的公義稱讚他
[00:15:50.840 --> 00:15:53.640]  歌頌要華至高者定
[00:15:53.640 --> 00:15:56.600]  他們的毒害要臨到他自己頭上
[00:15:56.600 --> 00:16:01.080]  他們的強暴也會令他們自己受苦
[00:16:01.080 --> 00:16:04.520]  我要照著神的公義來稱謝神
[00:16:04.520 --> 00:16:06.360]  這是很重要的
[00:16:06.360 --> 00:16:08.800]  所以你留意到神是公義
[00:16:08.800 --> 00:16:11.360]  所以他繼續引伸下去
[00:16:11.360 --> 00:16:17.320]  第四節就說到你要將他們的委託歸回他們的頭上
[00:16:17.320 --> 00:16:18.880]  讓他們來大虛滅亡
[00:16:18.880 --> 00:16:22.280]  第五節是說什麼呢?
[00:16:22.280 --> 00:16:24.400]  我們一起看尼希米的禱告
[00:16:24.400 --> 00:16:26.960]  必要以他們的罪孽
[00:16:26.960 --> 00:16:31.560]  必要使他們的罪惡從你面前逃亡
[00:16:31.560 --> 00:16:36.120]  因為他們在修道的人眼前惹動你的怒氣
[00:16:36.120 --> 00:16:37.880]  這裡我很清楚說
[00:16:37.880 --> 00:16:41.760]  神啊你不要遮掩他們的罪孽
[00:16:41.760 --> 00:16:47.680]  每一個人犯錯都會盡量掩飾自己的過錯
[00:16:47.680 --> 00:16:52.680]  盡量不讓別人知道他犯錯
[00:16:52.680 --> 00:16:56.200]  他就求神揭發這些人的壞事
[00:16:56.200 --> 00:17:00.840]  要讓他們的壞事去公諸於世
[00:17:00.840 --> 00:17:03.000]  因為他們惹動到神的怒氣
[00:17:03.000 --> 00:17:05.440]  因為他們犯罪的時候就得罪神
[00:17:05.440 --> 00:17:08.200]  所以尼希米的禱告不只是為自己
[00:17:08.200 --> 00:17:09.360]  你有沒有留意到?
[00:17:09.360 --> 00:17:13.640]  他一直都是從神的國度去想
[00:17:13.640 --> 00:17:17.240]  他專心仰望神修道這個城牆
[00:17:17.240 --> 00:17:20.920]  他不理會敵人的挑釁
[00:17:20.920 --> 00:17:25.240]  他將那種怒氣向神傾訴的時候
[00:17:25.240 --> 00:17:26.320]  結果是什麼呢?
