
[00:00:00.000 --> 00:00:05.140]  好 今天會和大家一起分享聖誕節的訊息
[00:16:58.000 --> 00:17:01.000]  因此我們是會要付代價
[00:17:01.000 --> 00:17:02.000]  我們會受苦
[00:17:02.000 --> 00:17:04.000]  但是不要忘記
[00:17:04.000 --> 00:17:08.000]  我們的主一定會補償我們
[00:17:08.000 --> 00:17:09.000]  因為他愛我們
[00:17:09.000 --> 00:17:11.000]  我們願意為他負上
[00:17:11.000 --> 00:17:12.000]  這樣的時候
[00:17:12.000 --> 00:17:15.000]  他給我們的就會更多
[00:17:15.000 --> 00:17:17.000]  這是很重要
[00:17:17.000 --> 00:17:19.000]  我舉一個例子
[00:17:19.000 --> 00:17:21.000]  上個星期日
[00:17:21.000 --> 00:17:24.000]  我就去了另外一個地方港島
[00:17:24.000 --> 00:17:25.000]  九龍塘之後
[00:17:25.000 --> 00:17:27.000]  那些弟兄姐妹跟我一起吃飯
[00:17:27.000 --> 00:17:28.000]  我們去吃日本餐
[00:17:28.000 --> 00:17:30.000]  我也很喜歡吃日本餐
[00:17:30.000 --> 00:17:34.000]  我就發訊息給我女兒
