
[00:00:00.000 --> 00:00:07.000]  宗棠師母,讓我們在聆聽主的意思和心低頭逃過
[00:10:03.000 --> 00:10:05.000]  即是三個猶太人
[00:10:05.000 --> 00:10:07.000]  的年輕人
[00:10:07.000 --> 00:10:09.000]  怎樣好呢
[00:10:09.000 --> 00:10:13.000]  所以今天我給了一個題目
[00:10:13.000 --> 00:10:15.000]  很特別的題目,叫做
[00:10:15.000 --> 00:10:17.000]  有危才有機的見證
[00:10:17.000 --> 00:10:21.000]  見證是在一些危機
[00:10:21.000 --> 00:10:23.000]  的時候去作出的
[00:10:23.000 --> 00:10:25.000]  好,讓我們一起打開
[00:10:25.000 --> 00:10:27.000]  這段聖經,我們再讀多一次
[00:10:27.000 --> 00:10:29.000]  但如果你輸了第三章
[00:10:29.000 --> 00:10:31.000]  第二十四至三十節
[00:10:31.000 --> 00:10:33.000]  我們一起去
[00:10:33.000 --> 00:10:35.000]  熟讀一下這段聖經
[00:10:35.000 --> 00:10:37.000]  的發展是怎樣
[00:10:37.000 --> 00:10:39.000]  好,我們一起去讀
[00:11:01.000 --> 00:11:03.000]  有捆綁
[00:11:03.000 --> 00:11:05.000]  在火中遊行
[00:11:05.000 --> 00:11:07.000]  也沒有受傷
[00:11:07.000 --> 00:11:09.000]  那第四個的上帽
[00:11:09.000 --> 00:11:11.000]  好象神子
[00:11:11.000 --> 00:11:13.000]  於是彌布
[00:11:13.000 --> 00:11:15.000]  格里薩就近
[00:11:15.000 --> 00:11:17.000]  烈火搖門說
[00:11:17.000 --> 00:11:19.000]  至高神的僕人
[00:11:19.000 --> 00:11:21.000]  沙德拉米薩
[00:11:21.000 --> 00:11:23.000]  阿伯尼哥
[00:11:23.000 --> 00:11:25.000]  出來,上這裏來吧
[00:11:25.000 --> 00:11:27.000]  沙德拉米薩
[00:11:27.000 --> 00:11:29.000]  阿伯尼哥
[00:11:29.000 --> 00:11:31.000]  就從火中出來了
[00:11:31.000 --> 00:11:33.000]  那些總督
[00:11:33.000 --> 00:11:35.000]  陰差,巡撫
[00:11:35.000 --> 00:11:37.000]  和黃的謀士
[00:11:37.000 --> 00:11:39.000]  一同聚集看者
[00:11:39.000 --> 00:11:41.000]  三個人,見火
[00:11:41.000 --> 00:11:43.000]  武力傷他們的身體
[00:11:43.000 --> 00:11:45.000]  頭髮也沒有
[00:11:45.000 --> 00:11:47.000]  燒焦,衣裳
[00:11:47.000 --> 00:11:49.000]  也沒有變色,並沒有
[00:11:49.000 --> 00:11:51.000]  火燎的氣味
[00:11:51.000 --> 00:11:53.000]  彌布格里薩說
[00:11:53.000 --> 00:11:55.000]  沙德拉米薩
[00:11:55.000 --> 00:11:57.000]  阿伯尼哥的神
[00:11:57.000 --> 00:11:59.000]  是應當稱重的
[00:11:59.000 --> 00:12:01.000]  他差遣
[00:12:01.000 --> 00:12:03.000]  使者救護
[00:12:03.000 --> 00:12:05.000]  依靠他的僕人
[00:12:05.000 --> 00:12:07.000]  他們不遵黃命
[00:12:07.000 --> 00:12:09.000]  捨去己身
[00:12:09.000 --> 00:12:11.000]  在他們神以外
[00:12:11.000 --> 00:12:13.000]  不肯侍奉敬拜別神
[00:12:13.000 --> 00:12:15.000]  現在我降旨
[00:12:15.000 --> 00:12:17.000]  無論何方
[00:12:17.000 --> 00:12:19.000]  何國,何族的人
[00:12:19.000 --> 00:12:21.000]  謀獨
[00:12:21.000 --> 00:12:23.000]  沙德拉米薩
[00:12:23.000 --> 00:12:25.000]  阿伯尼哥之神的
[00:12:25.000 --> 00:12:27.000]  必必凌遲
[00:12:27.000 --> 00:12:29.000]  他的房屋
[00:12:29.000 --> 00:12:31.000]  必成墳墮
[00:12:31.000 --> 00:12:33.000]  因為沒有別神
[00:12:33.000 --> 00:12:35.000]  能這樣施行拯救
[00:12:35.000 --> 00:12:37.000]  那時
[00:12:37.000 --> 00:12:39.000]  黃在巴比倫省
[00:12:39.000 --> 00:12:41.000]  高聲了沙德拉米薩
[00:12:41.000 --> 00:12:43.000]  阿伯尼哥
[00:12:43.000 --> 00:12:45.000]  在這段聖經裡
[00:12:45.000 --> 00:12:47.000]  我們
[00:12:47.000 --> 00:12:49.000]  終於有更明朗的
[00:12:49.000 --> 00:12:51.000]  介紹
[00:12:51.000 --> 00:12:53.000]  告訴我們
[00:12:53.000 --> 00:12:55.000]  原來當時
[00:12:55.000 --> 00:12:57.000]  正值
[00:12:57.000 --> 00:12:59.000]  就在這個
[00:12:59.000 --> 00:13:01.000]  開光禮
[00:13:01.000 --> 00:13:03.000]  的尾後
[00:13:03.000 --> 00:13:05.000]  的時間
[00:13:05.000 --> 00:13:07.000]  剛剛在這個完結的時候
[00:13:07.000 --> 00:13:09.000]  或者最近
[00:13:09.000 --> 00:13:11.000]  最尾的時候
[00:13:11.000 --> 00:13:13.000]  這班的加拿大人
[00:13:13.000 --> 00:13:15.000]  就來舉報
[00:13:15.000 --> 00:13:17.000]  告訴尼布教尼撒王
[00:13:17.000 --> 00:13:19.000]  有這三個
[00:13:19.000 --> 00:13:21.000]  幼大的
[00:13:21.000 --> 00:13:23.000]  年輕人
[00:13:23.000 --> 00:13:25.000]  他沒有跪拜
[00:13:25.000 --> 00:13:27.000]  你的金像
[00:13:27.000 --> 00:13:29.000]  所以才有一大群
[00:13:29.000 --> 00:13:31.000]  前民所講到的
[00:13:31.000 --> 00:13:33.000]  這些總督
[00:13:33.000 --> 00:13:35.000]  陰差 巡撫
[00:13:35.000 --> 00:13:37.000]  和黃的一切謀士
[00:13:37.000 --> 00:13:39.000]  全部的人都在場
[00:13:39.000 --> 00:13:41.000]  一起去看
[00:13:41.000 --> 00:13:43.000]  我們去看看
[00:13:43.000 --> 00:13:45.000]  在這個公眾羞辱
[00:13:45.000 --> 00:13:47.000]  三位
[00:13:47.000 --> 00:13:49.000]  但以利的同伴
[00:13:49.000 --> 00:13:51.000]  究竟
[00:13:51.000 --> 00:13:53.000]  做了一個什麼
[00:13:53.000 --> 00:13:55.000]  結果出來呢
[00:13:55.000 --> 00:13:57.000]  是不是尼斯
[00:13:57.000 --> 00:13:59.000]  這個加拿大人成功
[00:13:59.000 --> 00:14:01.000]  這樣打倒
[00:14:01.000 --> 00:14:03.000]  這三個同伴
[00:14:03.000 --> 00:14:05.000]  清除他們的政治
[00:14:05.000 --> 00:14:07.000]  上面的阻礙
[00:14:07.000 --> 00:14:09.000]  然後重奪
[00:14:09.000 --> 00:14:11.000]  他們這個巴比倫省
[00:14:11.000 --> 00:14:13.000]  的陰差大臣之位
[00:14:13.000 --> 00:14:15.000]  還是
[00:14:15.000 --> 00:14:17.000]  有出人意表的
[00:14:17.000 --> 00:14:19.000]  結果呢
[00:14:19.000 --> 00:14:21.000]  我們再看看這段聖經
[00:14:21.000 --> 00:14:23.000]  所講什麼
[00:14:23.000 --> 00:14:25.000]  所以這段聖經
[00:14:25.000 --> 00:14:27.000]  讓我們去看看
[00:14:27.000 --> 00:14:29.000]  究竟
[00:14:29.000 --> 00:14:31.000]  繼續上帝怎樣用
[00:14:31.000 --> 00:14:33.000]  但以利與其三位同伴
[00:14:33.000 --> 00:14:35.000]  去引導
[00:14:35.000 --> 00:14:37.000]  上帝心中要拯救的
[00:14:37.000 --> 00:14:39.000]  一個人尼布教尼撒王
[00:14:39.000 --> 00:14:41.000]  我們一起去看看
[00:14:41.000 --> 00:14:43.000]  好了
[00:14:43.000 --> 00:14:45.000]  在這段事件的裏面
[00:14:45.000 --> 00:14:47.000]  我們已經知道
[00:14:47.000 --> 00:14:49.000]  這三個人
[00:14:49.000 --> 00:14:51.000]  扔進去這個火窯裏面
[00:14:51.000 --> 00:14:53.000]  熱到不堪言
[00:14:53.000 --> 00:14:55.000]  扔進去的人都已經
[00:14:55.000 --> 00:14:57.000]  被燒死的時候
[00:14:57.000 --> 00:14:59.000]  竟然發現到
[00:14:59.000 --> 00:15:01.000]  一件這樣的事
[00:15:01.000 --> 00:15:03.000]  哪個人發現這件事
[00:15:03.000 --> 00:15:05.000]  很奇怪的事
[00:15:05.000 --> 00:15:07.000]  原來是
[00:15:07.000 --> 00:15:09.000]  正正立下這個命令
[00:15:09.000 --> 00:15:11.000]  要去容許
[00:15:11.000 --> 00:15:13.000]  這些的
[00:15:13.000 --> 00:15:15.000]  上帝的人
[00:15:15.000 --> 00:15:17.000]  操指控的
[00:15:17.000 --> 00:15:19.000]  由大國的三個
[00:15:19.000 --> 00:15:21.000]  被擄的人
[00:15:21.000 --> 00:15:23.000]  扔進這個窯的
[00:15:23.000 --> 00:15:25.000]  最終決定者尼布教尼撒王
[00:15:25.000 --> 00:15:27.000]  發現了一件事
[00:15:27.000 --> 00:15:29.000]  在這件事的裏面
[00:15:29.000 --> 00:15:31.000]  引起了眾人
[00:15:31.000 --> 00:15:33.000]  不能解釋的
[00:15:33.000 --> 00:15:35.000]  一個現象
[00:15:35.000 --> 00:15:37.000]  我們看看第一部份
[00:15:37.000 --> 00:15:39.000]  二十四次和五次
[00:15:39.000 --> 00:15:41.000]  怎樣叫人
[00:15:41.000 --> 00:15:43.000]  這個時刻
[00:15:43.000 --> 00:15:45.000]  瀰漫到尼布教尼撒王
[00:15:45.000 --> 00:15:47.000]  這個群體
[00:15:47.000 --> 00:15:49.000]  我們看看
[00:15:49.000 --> 00:15:51.000]  那時
[00:15:51.000 --> 00:15:53.000]  那時尼布教尼撒王驚奇
[00:15:53.000 --> 00:15:57.000]  原來在整件事件的裏面
[00:15:57.000 --> 00:15:59.000]  尼布教尼撒王
[00:15:59.000 --> 00:16:01.000]  很細心地去到
[00:16:01.000 --> 00:16:03.000]  看這件事發展
[00:16:03.000 --> 00:16:07.000]  既然那個窯是這麼熱的
[00:16:07.000 --> 00:16:09.000]  我們要想想
[00:16:09.000 --> 00:16:11.000]  窯的設計是怎樣
[00:16:11.000 --> 00:16:13.000]  窯和我們今天
[00:16:13.000 --> 00:16:15.000]  所想的窯是很不同的
[00:16:15.000 --> 00:16:17.000]  今天的窯
[00:16:17.000 --> 00:16:19.000]  在工廠裏面
[00:16:19.000 --> 00:16:21.000]  找一些很高的防火磚
[00:16:21.000 --> 00:16:23.000]  然後去砌了一個
[00:16:23.000 --> 00:16:25.000]  方形的結構
[00:16:25.000 --> 00:16:27.000]  然後去到
[00:16:27.000 --> 00:16:29.000]  放一些東西在裏面燒
[00:16:29.000 --> 00:16:31.000]  昔日的窯
[00:16:31.000 --> 00:16:33.000]  絕大部份
[00:16:33.000 --> 00:16:35.000]  在山坡上
[00:16:35.000 --> 00:16:37.000]  然後滑進去
[00:16:37.000 --> 00:16:39.000]  一些山坡裏面的
[00:16:39.000 --> 00:16:41.000]  一些岩洞
[00:16:41.000 --> 00:16:43.000]  然後在這些岩洞裏面
[00:16:43.000 --> 00:16:45.000]  進行
[00:16:45.000 --> 00:16:47.000]  燒窯
[00:16:47.000 --> 00:16:49.000]  或者燒
[00:16:49.000 --> 00:16:51.000]  瓷器的運作
[00:16:51.000 --> 00:16:53.000]  為什麼要在山坡上
[00:16:53.000 --> 00:16:55.000]  因為山坡的結構
[00:16:55.000 --> 00:16:57.000]  容易滑
[00:16:57.000 --> 00:16:59.000]  並且向上的煙火
[00:16:59.000 --> 00:17:01.000]  可以在上面流走
[00:17:01.000 --> 00:17:03.000]  有對流才會燒得熱
