
[00:00:00.000 --> 00:00:03.800]  鼎姊妹在去年7月14日
[00:02:25.520 --> 00:02:28.920]  第一個爭議就是它的歷史性
[00:02:28.920 --> 00:02:34.080]  所以有些人說若拿書不是真實的歷史
[00:02:34.080 --> 00:02:36.960]  只不過是根據一些傳奇人物
[00:02:36.960 --> 00:02:39.560]  而寫的短篇小說
[00:02:39.560 --> 00:02:42.760]  令你開心一下,有趣一下
[00:02:42.760 --> 00:02:46.120]  有些人認為若拿書只不過是預言故事
[00:02:46.120 --> 00:02:47.320]  是要藉著這個故事
[00:02:47.320 --> 00:02:50.240]  諷刺一下秘魯回歸的猶太人
[00:02:50.240 --> 00:02:51.600]  亦都學者認為
[00:02:51.600 --> 00:02:53.640]  這個只不過是一個屬靈的故事
[00:02:53.640 --> 00:02:56.520]  要帶出某些屬靈的真理
[00:02:56.520 --> 00:02:58.120]  當然另一個解釋
[00:02:58.120 --> 00:03:02.480]  就是若拿書確實是一個真實的歷史記錄
[00:03:02.480 --> 00:03:05.520]  丙姐妹,四個的解釋
[00:03:05.520 --> 00:03:08.440]  你會認同哪一個呢?
[00:03:08.440 --> 00:03:11.720]  另一個就是關於這本書提到的若拿
[00:03:11.720 --> 00:03:13.480]  若拿是甚麼人呢?
[00:03:13.480 --> 00:03:15.120]  他是否一個真實的先知
[00:03:15.120 --> 00:03:17.800]  甚至是否一個真實的人物
[00:03:17.800 --> 00:03:22.960]  聖經懷疑,「華林道亞美太的兒子若拿說」
[00:03:22.960 --> 00:03:26.080]  這本書一開始就提到若拿
[00:03:26.080 --> 00:03:28.120]  根據其他資料告訴你
[00:03:28.120 --> 00:03:30.720]  若拿是一個西部倫支派的人
[00:03:30.720 --> 00:03:32.400]  其他我們就不知道了
[00:03:32.400 --> 00:03:35.520]  而唯一提到若拿這個人物的
[00:03:35.520 --> 00:03:38.880]  就是在獵王記下十四章二十五節
[00:03:38.880 --> 00:03:41.160]  同樣是很詳細記載到
[00:03:41.160 --> 00:03:44.600]  他也是亞美太的兒子若拿
[00:03:44.600 --> 00:03:45.960]  但很多學者就說
[00:03:45.960 --> 00:03:49.520]  這個若拿和若拿書的若拿是否同一個人呢?
[00:03:49.520 --> 00:03:52.240]  他們好像有很多的爭論
[00:03:52.240 --> 00:03:54.400]  如果我們相信
[00:03:54.400 --> 00:03:56.360]  獵王記下所提到的
[00:03:56.360 --> 00:03:59.680]  確實是若拿書所說的這位先知若拿的時候
[00:03:59.680 --> 00:04:01.360]  這樣的基礎
[00:04:01.360 --> 00:04:05.640]  若拿書的若拿就是第八世紀的先知
[00:04:05.640 --> 00:04:12.240]  與亞摩斯、荷西亞、尼加、以太亞是同期的先知
[00:04:12.240 --> 00:04:14.000]  可能在我的迷惘裏
[00:04:14.000 --> 00:04:15.840]  那即是怎樣呢?
[00:04:15.840 --> 00:04:18.680]  感恩在亞述的史記
[00:04:18.680 --> 00:04:22.360]  提到亞述國在若拿的時代
[00:04:22.360 --> 00:04:25.160]  曾經經歷過兩次的瘟疫
[00:04:25.160 --> 00:04:26.880]  死傷無數
[00:04:26.880 --> 00:04:28.840]  當時的亞述百姓
[00:04:28.840 --> 00:04:30.440]  面對瘟疫的時候
[00:04:30.440 --> 00:04:32.960]  他們覺得不是普通的疫症
[00:04:32.960 --> 00:04:36.080]  一定背後有神明的管教
[00:04:36.080 --> 00:04:38.640]  所以其實他們也有一種悔改的心
[00:04:38.640 --> 00:04:42.680]  他們自己知道自己是甚麼回事
[00:04:42.680 --> 00:04:44.760]  以致遭受瘟疫
[00:04:44.760 --> 00:04:45.880]  就在這個時候
[00:04:45.880 --> 00:04:49.120]  若拿的訊息就可以解釋
[00:04:49.120 --> 00:04:52.240]  為甚麼當時來來回回的
[00:04:52.240 --> 00:04:55.200]  君王、百姓那麼容易悔改
[00:04:55.200 --> 00:04:57.760]  可能有這個背景的驅使
[00:04:57.760 --> 00:05:01.880]  如果亞述史記所提到的若拿時代
[00:05:01.880 --> 00:05:03.280]  我們就知道
[00:05:03.280 --> 00:05:05.880]  這件事是建基於一個真實的歷史
[00:05:05.880 --> 00:05:09.480]  而若拿亦是一個真實的先知
[00:05:09.480 --> 00:05:11.520]  無論如何各位頂子妹
[00:05:11.520 --> 00:05:14.480]  重要的不是甚麼史記
[00:05:14.480 --> 00:05:16.320]  重要的是我們主耶穌基督
[00:05:16.320 --> 00:05:18.880]  就著我們所迷惘的一個困惑
[00:05:18.880 --> 00:05:21.480]  作出一個肯定的宣告
[00:05:21.480 --> 00:05:23.440]  在《馬太福音》十二章
[00:05:23.440 --> 00:05:25.000]  三十八節、四十節
[00:05:25.000 --> 00:05:25.960]  其中三十九節結束到
[00:05:25.960 --> 00:05:29.480]  耶穌回答法利賽人的回答問題的時候
[00:05:29.480 --> 00:05:32.760]  祂說一個邪惡的淫亂的世代
[00:05:32.760 --> 00:05:34.280]  如果要看神蹟
[00:05:34.280 --> 00:05:36.000]  除了先知若拿的神蹟
[00:05:36.000 --> 00:05:39.400]  再沒有神蹟給你們看了
[00:05:39.400 --> 00:05:42.360]  若拿三日三夜在餘福裏面
[00:05:42.360 --> 00:05:46.680]  我都會三日三夜在地裏面
[00:05:46.680 --> 00:05:51.360]  耶穌都肯定了若拿這個先知的身份
[00:05:51.360 --> 00:05:53.560]  肯定了若拿這個事蹟
[00:05:53.560 --> 00:05:55.360]  是建基於歷史裏面
[00:05:55.360 --> 00:05:57.440]  甚至借用若拿在餘福裏面
[00:05:57.440 --> 00:05:59.760]  三日三夜去預表祂
[00:05:59.760 --> 00:06:04.280]  三日三夜離開世界的事實
[00:06:04.280 --> 00:06:06.160]  所以弟兄姊妹
[00:06:06.160 --> 00:06:08.440]  雖然歷世歷代很多學者
[00:06:08.440 --> 00:06:09.960]  特別是近代學者
[00:06:09.960 --> 00:06:12.720]  對於若拿書的寫作年期
[00:06:12.720 --> 00:06:16.560]  若拿這個身份有很多的保留、爭議
[00:06:16.560 --> 00:06:19.160]  但耶穌基督的宣告
[00:06:19.160 --> 00:06:23.040]  我們確信若拿書是建基於一個真正的歷史
[00:06:23.040 --> 00:06:25.400]  若拿確實是一個先知
[00:06:25.400 --> 00:06:28.560]  甚至也算是一個不差的先知
[00:06:28.560 --> 00:06:30.840]  不過這本書的獨特之處是什麼呢?
[00:06:30.840 --> 00:06:35.600]  很多先知書是多數宣告審判的信息
[00:06:35.600 --> 00:06:37.040]  或者宣布一些安慰的信息
[00:06:37.040 --> 00:06:39.560]  你看任何先知書都是這樣的
[00:06:39.560 --> 00:06:43.000]  但你看整本若拿書四章裏面
[00:06:43.000 --> 00:06:45.720]  只有第三章第四節下半節
[00:06:45.720 --> 00:06:47.760]  一句短短的宣告
[00:06:47.760 --> 00:06:49.720]  就是再等四十天
[00:06:49.720 --> 00:06:52.040]  你們必傾福了
[00:06:52.040 --> 00:06:54.240]  其他都是記載若拿的
[00:06:54.240 --> 00:06:56.360]  怎樣領受召命
[00:06:56.360 --> 00:06:58.440]  怎樣不聽話逃命
[00:06:58.440 --> 00:07:01.400]  然後上帝用什麼方法去管教等等
[00:07:01.400 --> 00:07:04.880]  很不同的一卷書
[00:07:04.880 --> 00:07:07.240]  今天很想跟大家思想
[00:07:07.240 --> 00:07:13.120]  為什麼信服神是上階之選呢?
[00:07:13.120 --> 00:07:15.600]  當然剛才的閱詩也說了
[00:07:15.600 --> 00:07:20.640]  我們的主行事是沒有錯誤的
[00:07:20.640 --> 00:07:24.560]  既然我們的主是一位不做錯事的主
[00:07:24.560 --> 00:07:27.560]  我們信服祂是沒有錯誤的
[00:07:27.560 --> 00:07:29.480]  不過從若拿書第一章裏面
[00:07:29.480 --> 00:07:31.200]  我看到第一個原因
[00:07:31.200 --> 00:07:32.200]  告訴我
[00:07:32.200 --> 00:07:33.960]  告訴各位頂智媒
[00:07:33.960 --> 00:07:37.040]  信服上帝為什麼是一個上階之選呢?
[00:07:37.040 --> 00:07:39.560]  是因為從若拿的不信服
[00:07:39.560 --> 00:07:42.200]  我們看到神的管教
[00:07:42.200 --> 00:07:43.800]  管教何來不好呢?
[00:07:43.800 --> 00:07:45.560]  聖經希伯書也說
[00:07:45.560 --> 00:07:47.720]  神所愛的就要管教
[00:07:47.720 --> 00:07:51.240]  不過有時候我們可以免除上帝的管教
[00:07:51.240 --> 00:07:52.600]  只因為我們不信服
[00:07:52.600 --> 00:07:54.480]  我們才激勵神的管教
[00:07:54.480 --> 00:07:57.160]  目的是要挽回我們
[00:07:57.160 --> 00:07:58.920]  不過若拿的不信服
[00:07:58.920 --> 00:08:02.160]  的確帶來神的管教
[00:08:02.160 --> 00:08:03.560]  聖經對若拿說
[00:08:03.560 --> 00:08:06.760]  你起來往利利尾大城去
[00:08:06.760 --> 00:08:11.280]  向其中的居民呼喊
[00:08:11.280 --> 00:08:13.360]  其實利利尾大城是什麼呢?
[00:08:13.360 --> 00:08:19.120]  原來利利尾這個城是羅亞的曾孫陵祿所建的
[00:08:19.120 --> 00:08:22.280]  如果現在的位置大概是伊拉克
[00:08:22.280 --> 00:08:24.280]  也是亞述的首都
[00:08:24.280 --> 00:08:26.600]  為什麼被稱為大城呢?
[00:08:26.600 --> 00:08:28.400]  根據創世紀第十章
[00:08:28.400 --> 00:08:30.800]  給我們的提示可能的原因
[00:08:30.800 --> 00:08:33.040]  因為利利尾不單止是一個獨立的城市
[00:08:33.040 --> 00:08:37.120]  它和另外三個城市合成為一個大城
[00:08:37.120 --> 00:08:39.920]  所以統稱為大城
[00:08:39.920 --> 00:08:40.920]  無論如何
[00:08:40.920 --> 00:08:43.280]  這個利利尾的大城
[00:08:43.280 --> 00:08:45.080]  因著他們的惡行
[00:08:45.080 --> 00:08:48.240]  最終在公元前612
[00:08:48.240 --> 00:08:52.360]  被馬袋和巴比倫的聯軍所攻破
[00:08:52.360 --> 00:08:54.200]  這是歷史的事實
[00:08:54.200 --> 00:08:55.640]  好了,神說
[00:08:55.640 --> 00:08:59.360]  你要向其中的居民呼喊
[00:08:59.360 --> 00:09:01.280]  是不是叫若拿
[00:09:01.280 --> 00:09:02.800]  總之你去利利尾大城
[00:09:02.800 --> 00:09:04.440]  叫幾聲
[00:09:04.440 --> 00:09:05.520]  你叫什麼都可以
[00:09:05.520 --> 00:09:06.560]  是不是這樣?
[00:09:06.560 --> 00:09:07.280]  不是
[00:09:07.280 --> 00:09:11.640]  聖經上帝要叫若拿去這個城市裡面
[00:09:11.640 --> 00:09:14.680]  但是要宣佈一個審判的訊息
[00:09:14.680 --> 00:09:17.640]  這是呼喊在若拿書這裡的意思
[00:09:17.640 --> 00:09:19.280]  上帝使用若拿
[00:09:19.280 --> 00:09:20.960]  要去到這個城市裡面
[00:09:20.960 --> 00:09:24.320]  宣告上帝要審判這個城市
[00:09:24.320 --> 00:09:25.640]  正如有一句話
[00:09:25.640 --> 00:09:29.120]  宣告警戒他百姓的訊息
[00:09:29.120 --> 00:09:30.120]  為什麼呢?
[00:09:30.120 --> 00:09:31.720]  因為經文下半節說
[00:09:31.720 --> 00:09:33.080]  他們的惡
[00:09:33.080 --> 00:09:35.720]  達到我的面前
[00:09:35.720 --> 00:09:37.680]  什麼叫達到我面前呢?
[00:09:37.680 --> 00:09:40.200]  其實達到原本是說
[00:09:40.200 --> 00:09:41.440]  百姓的惡
[00:09:41.440 --> 00:09:44.760]  已經上升到神的面前
[00:09:44.760 --> 00:09:47.000]  其實是有意思的
[00:09:47.000 --> 00:09:48.560]  在表達的裡面
[00:09:48.560 --> 00:09:51.160]  告訴我們上帝是高高在上
[00:09:51.160 --> 00:09:54.400]  去眼目偏察全地
[00:09:54.400 --> 00:09:56.320]  只不過利利尾大城的百姓
[00:09:56.320 --> 00:09:57.480]  他們的惡
[00:09:57.480 --> 00:09:58.920]  好像煙一樣
[00:09:58.920 --> 00:10:01.440]  好像在下面發出來
[00:10:01.440 --> 00:10:03.720]  惡上升到神的面前
[00:10:03.720 --> 00:10:05.080]  即是神看到了
[00:10:05.080 --> 00:10:06.920]  神說我無法忍受
[00:10:06.920 --> 00:10:08.640]  我要透過若拿
[00:10:08.640 --> 00:10:12.840]  才宣告審判的訊息
[00:10:12.840 --> 00:10:15.600]  若利利尾城有什麼惡呢?
[00:10:15.600 --> 00:10:18.120]  後面的經文都有略提
[00:10:18.120 --> 00:10:20.520]  第三章那裡有略提到
[00:10:20.520 --> 00:10:22.920]  不過要全面
[00:10:22.920 --> 00:10:24.440]  我們沒辦法不看
[00:10:24.440 --> 00:10:25.840]  獵王記上
[00:10:25.840 --> 00:10:27.160]  拿紅書
[00:10:27.160 --> 00:10:28.200]  西班牙書
[00:10:28.200 --> 00:10:29.800]  那裡提到利利尾城
[00:10:29.800 --> 00:10:31.520]  他們會拜偶像
[00:10:31.520 --> 00:10:33.880]  他們會圖謀攻擊耶和華上帝
[00:10:33.880 --> 00:10:36.160]  他們會行強暴行邪術
[00:10:36.160 --> 00:10:38.920]  甚至他們內心是非常傲慢的
[00:10:38.920 --> 00:10:41.320]  這樣的民族
[00:10:41.320 --> 00:10:42.440]  上帝說他們的惡
[00:10:42.440 --> 00:10:44.200]  已經上升到他們面前
[00:10:44.200 --> 00:10:49.040]  他必須要宣告審判的訊息
[00:10:49.040 --> 00:10:50.600]  作為神的代言人
[00:10:50.600 --> 00:10:52.960]  作為先知的若拿
[00:10:52.960 --> 00:10:56.400]  加上利利尾城的惡行
[00:10:56.400 --> 00:10:58.720]  而且歷史告訴你
[00:10:58.720 --> 00:11:00.440]  亞述國
[00:11:00.440 --> 00:11:03.120]  同意之列國是敵人
[00:11:03.120 --> 00:11:06.280]  若拿應該聽到上帝的召命
[00:11:06.280 --> 00:11:07.880]  簡單來說
[00:11:07.880 --> 00:11:09.400]  「拿」一聲
[00:11:09.400 --> 00:11:12.560]  還沒講完已經說「我去」
[00:11:12.560 --> 00:11:14.480]  特別當你知道
[00:11:14.480 --> 00:11:16.360]  你要奉上帝的命
[00:11:16.360 --> 00:11:18.320]  對付你的敵人的時候
[00:11:18.320 --> 00:11:20.320]  你會開心到不得了
[00:11:20.320 --> 00:11:22.560]  這是正常反應
[00:11:22.560 --> 00:11:23.600]  但是結果
[00:11:23.600 --> 00:11:26.480]  聖經說若拿卻起來
[00:11:26.480 --> 00:11:28.440]  逃往他之去
[00:11:28.440 --> 00:11:30.040]  躲避耶和華
[00:11:30.040 --> 00:11:33.080]  並且去到船底
[00:11:33.080 --> 00:11:38.960]  目的是躲避耶和華
[00:11:38.960 --> 00:11:42.320]  一個先知有這個身份
[00:11:42.320 --> 00:11:47.800]  還要聽候差事才完整
[00:11:47.800 --> 00:11:49.800]  就像一個空中服務員
[00:11:49.800 --> 00:11:51.560]  他知道今天要當職
[00:11:51.560 --> 00:11:53.520]  不過去哪裡都要等
[00:11:53.520 --> 00:11:56.080]  特別是在後備階段
[00:11:56.080 --> 00:11:59.760]  他需要知道公司的指派
[00:11:59.760 --> 00:12:04.360]  知道了他就可以整裝出發
[00:12:04.360 --> 00:12:06.240]  同樣的先知
[00:12:06.240 --> 00:12:08.840]  能夠有幸地成為先知
[00:12:08.840 --> 00:12:11.800]  能夠機會接受上帝告訴你
[00:12:11.800 --> 00:12:13.640]  我要做什麼的時候
[00:12:13.640 --> 00:12:15.840]  這就是一個完整的召命
[00:12:15.840 --> 00:12:17.280]  若拿應該很開心
[00:12:17.280 --> 00:12:19.040]  有事做了
[00:12:19.040 --> 00:12:23.880]  而且向自己的敵人宣告審判的訊息
[00:12:23.880 --> 00:12:25.920]  多開心
[00:12:25.920 --> 00:12:27.240]  很可惜
[00:12:27.240 --> 00:12:28.840]  聖經的記載告訴你
[00:12:28.840 --> 00:12:30.920]  若拿做了一件匪夷所思
[00:12:30.920 --> 00:12:32.720]  令我們費解的事情
[00:12:32.720 --> 00:12:37.280]  他竟然逃避神的召命
[00:12:37.280 --> 00:12:42.360]  原本他應該向東北的尼尼尾城
[00:12:42.360 --> 00:12:46.480]  他竟然向西逃往他之
[00:12:46.480 --> 00:12:50.560]  然後透過約柏的海港坐船
[00:12:50.560 --> 00:12:51.480]  簡單來說
[00:12:51.480 --> 00:12:54.920]  是要遠離上帝的召命
[00:12:54.920 --> 00:13:00.240]  徹底地表示對神召命的不服從
[00:13:00.240 --> 00:13:03.680]  聖經記載到他上船的時候
[00:13:03.680 --> 00:13:05.960]  是先吸了船架
[00:13:05.960 --> 00:13:08.240]  即是買了船票
[00:13:08.240 --> 00:13:11.600]  其實這個句子所表達的是什麼呢?
[00:13:11.600 --> 00:13:15.520]  若拿不單止買自己那份船票
[00:13:15.520 --> 00:13:16.360]  簡單來說
[00:13:16.360 --> 00:13:18.360]  他包了整艘船
[00:13:18.360 --> 00:13:20.080]  他嫌買船票要等很久
[00:13:20.080 --> 00:13:21.280]  越快越好
[00:13:21.280 --> 00:13:24.440]  包了整艘船
[00:13:24.440 --> 00:13:27.120]  這是從語法上的表達
[00:13:27.120 --> 00:13:29.920]  加上聖經裡也沒有提到其他乘客
[00:13:29.920 --> 00:13:31.840]  只提到那些水手
[00:13:31.840 --> 00:13:35.280]  所以我很相信若拿真的包了船
[00:13:35.280 --> 00:13:38.280]  是全面地逃避上帝的吩咐
[00:13:38.280 --> 00:13:41.000]  甚至不惜付上代價
[00:13:41.000 --> 00:13:45.400]  徹底地違抗上帝的吩咐
[00:13:45.400 --> 00:13:48.200]  經文基本上沒有交代
[00:13:48.200 --> 00:13:50.960]  若拿為什麼這麼奇怪會逃命
[00:13:50.960 --> 00:13:54.080]  我們大家都不明白
[00:13:54.080 --> 00:13:56.520]  除了後面有說四章二節
[00:13:56.520 --> 00:14:00.760]  基本上有解釋若拿為什麼逃命
[00:14:00.760 --> 00:14:03.520]  不過看完我們都不太明白
[00:14:03.520 --> 00:14:06.200]  甚至慈愛關你逃命什麼事
[00:14:06.200 --> 00:14:07.680]  我都很希望有機會
[00:14:07.680 --> 00:14:09.600]  遲些我們在講壇裡面
[00:14:09.600 --> 00:14:13.440]  我們繼續思想這個真理的事情
[00:14:13.440 --> 00:14:16.120]  若拿作為一個先知卻遺命
[00:14:16.120 --> 00:14:18.600]  這個是不能夠被接納的
[00:14:18.600 --> 00:14:20.320]  加上在一章九節
[00:14:20.320 --> 00:14:24.040]  是整章裡面一個很重要的一節
[00:14:24.040 --> 00:14:26.040]  若拿說我是希伯來人
[00:14:26.040 --> 00:14:29.880]  我是敬畏這位創天造地的主宰
[00:14:29.880 --> 00:14:32.960]  一個表明自己懼怕上帝
[00:14:32.960 --> 00:14:35.600]  一個表明自己是上帝的子民
[00:14:35.600 --> 00:14:38.360]  也知道上帝是一位創天造地的主宰
[00:14:38.360 --> 00:14:42.520]  竟然不信服上帝的吩咐
[00:14:42.520 --> 00:14:44.880]  他也知道自己是一個先知
[00:14:44.880 --> 00:14:48.240]  這是非常矛盾的事情
[00:14:48.240 --> 00:14:50.800]  但也反映了人性那種活躍
[00:14:50.800 --> 00:14:53.680]  可以去到這麼盡
[00:14:53.680 --> 00:14:55.920]  是不能理解的
[00:14:55.920 --> 00:15:00.640]  人是不容易信服的
[00:15:00.640 --> 00:15:01.920]  結果怎樣呢
[00:15:01.920 --> 00:15:04.080]  一個誤信的先知
[00:15:04.080 --> 00:15:06.040]  結果是怎樣呢
[00:15:06.040 --> 00:15:08.160]  上帝透過第四節告訴他
[00:15:08.160 --> 00:15:10.080]  「使海中起大風
[00:15:10.080 --> 00:15:11.720]  海就狂風大作
[00:15:11.720 --> 00:15:13.840]  甚至船幾乎破壞」
[00:15:13.840 --> 00:15:15.840]  然後經過一輪的記載之後
[00:15:15.840 --> 00:15:17.480]  這個過程
[00:15:17.480 --> 00:15:19.320]  他們即是那班船員和船長
[00:15:19.320 --> 00:15:20.800]  就將若拿抬起
[00:15:20.800 --> 00:15:22.680]  拋在海中
[00:15:22.680 --> 00:15:26.200]  海的狂浪就平息了
[00:15:26.200 --> 00:15:27.800]  不單止這樣
[00:15:27.800 --> 00:15:29.400]  最奇妙第十七節
[00:15:29.400 --> 00:15:32.240]  耶華竟然安排大雨吞了若拿
[00:15:32.240 --> 00:15:33.840]  他在漁夫中三日三夜
[00:15:33.840 --> 00:15:35.840]  這是第一章的記載
[00:15:35.840 --> 00:15:41.400]  也是若拿逃命的結果來到這裡
[00:15:41.400 --> 00:15:44.320]  從一章九節若拿的宣告
[00:15:44.320 --> 00:15:47.920]  加上一章三節和十五節大自然的反應
[00:15:47.920 --> 00:15:49.800]  讓我們知道
[00:15:49.800 --> 00:15:54.640]  我們的上帝是一位創造天地宇宙萬物的主宰
[00:15:54.640 --> 00:15:58.080]  大自然和人都只不過是受造者
[00:15:58.080 --> 00:16:00.960]  所以人都要順命
[00:16:00.960 --> 00:16:07.400]  就如海浪都要順命上帝的旨意成就
[00:16:07.400 --> 00:16:09.800]  神是全知全能的
[00:16:09.800 --> 00:16:14.680]  他絕對有主權呼召人去完成他的使命
[00:16:14.680 --> 00:16:17.520]  當然你和我每個人
[00:16:17.520 --> 00:16:21.440]  上帝都給了一個很重要的武器
[00:16:21.440 --> 00:16:25.200]  這個武器可以害了我們也可以考驗我們
[00:16:25.200 --> 00:16:29.840]  就是我們有自由意志去選擇聽與不聽
[00:16:29.840 --> 00:16:32.720]  禍與福已經陳明在你面前
[00:16:32.720 --> 00:16:35.480]  你選擇聽命你就得福
[00:16:35.480 --> 00:16:38.320]  你選擇逆命你就招禍
[00:16:38.320 --> 00:16:43.720]  但是先知若拿卻是走得有這麼遠得這麼遠
[00:16:43.720 --> 00:16:46.440]  並且去到船艙底
[00:16:46.440 --> 00:16:48.480]  一個包了船的人
[00:16:48.480 --> 00:16:51.680]  照理來說應該找一個最好的艙口
[00:16:51.680 --> 00:16:54.520]  享受大自然的景色
[00:16:54.520 --> 00:16:57.040]  但是對於一個同命不聽上帝的話的人
[00:16:57.040 --> 00:16:57.960]  他只有一件事
[00:16:57.960 --> 00:17:01.680]  我就是不想去面對上帝的呼召
[00:17:01.680 --> 00:17:03.240]  面對這樣的人
[00:17:03.240 --> 00:17:05.600]  上帝沒有即時擊殺若拿
[00:17:05.600 --> 00:17:08.040]  反而很欣賞他
[00:17:08.040 --> 00:17:09.760]  不得不看他保留生命
[00:17:09.760 --> 00:17:14.960]  並且用一條大魚來保護他
[00:17:14.960 --> 00:17:20.240]  上帝更加透過這條大魚逼他去退收
[00:17:20.240 --> 00:17:23.240]  你做先知好像有點問題
[00:17:23.240 --> 00:17:25.240]  在大魚裏面退收一下
[00:17:25.240 --> 00:17:27.320]  絕對不是若拿願意的
[00:17:27.320 --> 00:17:28.760]  不過是上帝恩典
[00:17:28.760 --> 00:17:30.720]  我給你幾天退收
[00:17:30.720 --> 00:17:33.280]  你好好反省
[00:17:33.280 --> 00:17:35.720]  若拿因為不信服
[00:17:35.720 --> 00:17:40.760]  結果要招致不必要的管教
[00:17:40.760 --> 00:17:41.520]  第二方面
[00:17:41.520 --> 00:17:45.880]  為何我認為信服上帝是上家的一支船呢?
[00:17:45.880 --> 00:17:48.720]  正正與若拿有一個對比
[00:17:48.720 --> 00:17:51.280]  就是水手們願意信服
[00:17:51.280 --> 00:17:53.600]  他們就經歷神的拯救
[00:17:53.600 --> 00:17:55.080]  在第五節記載
[00:17:55.080 --> 00:17:56.800]  水手就懼怕
[00:17:56.800 --> 00:17:58.480]  個人哀求他們的神
[00:17:58.480 --> 00:18:01.480]  然後將船上的貨物拋在海中
[00:18:01.480 --> 00:18:03.560]  希望船輕一點
[00:18:03.560 --> 00:18:06.440]  那時若拿就在船底裏面睡著了
[00:18:06.440 --> 00:18:08.600]  船主就說你為甚麼睡覺
[00:18:08.600 --> 00:18:12.160]  麻煩你起身找回你的神求救
[00:18:12.160 --> 00:18:15.840]  希望我們可以不致滅亡
[00:18:15.840 --> 00:18:18.520]  甚至他們希望透過抽籤
[00:18:18.520 --> 00:18:21.720]  去找出罪魁禍首是誰
[00:18:21.720 --> 00:18:24.920]  希望這件事能夠早日解決
[00:18:24.920 --> 00:18:28.160]  最後他們從若拿的口中
[00:18:28.160 --> 00:18:30.480]  知道他就是罪魁禍首
[00:18:30.480 --> 00:18:33.640]  和事發的經過
[00:18:33.640 --> 00:18:36.360]  於是他就問
[00:18:36.360 --> 00:18:37.720]  究竟發生甚麼事
[00:18:37.720 --> 00:18:39.440]  你從事甚麼行業
[00:18:39.440 --> 00:18:40.400]  你是來自甚麼國家
[00:18:40.400 --> 00:18:43.120]  你是甚麼民族的人
[00:18:43.120 --> 00:18:47.000]  水手和船長
[00:18:47.000 --> 00:18:48.600]  他們因為懼怕
[00:18:48.600 --> 00:18:52.400]  於是就用魚翁撒網的方式
[00:18:52.400 --> 00:18:53.800]  來求神
[00:18:53.800 --> 00:18:54.560]  簡單來說
