
[00:00:00.000 --> 00:00:04.320]  上個禮拜我有機會到夏威夷的大島
[00:01:38.400 --> 00:01:43.800]  你要在這裏爲我建立一個傳福音的大學
[00:01:43.800 --> 00:01:47.000]  在當時很多人就對他說
[00:01:47.000 --> 00:01:50.100]  你在這裏開大學有誰會來啊
[00:01:50.100 --> 00:01:53.800]  人們到夏威夷都是要到Oahu
[00:01:53.800 --> 00:01:56.400]  到Waikiki你去過的地方
[00:01:56.400 --> 00:01:58.100]  很少人去大島
[00:01:58.100 --> 00:02:03.400]  就算去大島有誰會到你這個破爛的地方呢
[00:02:03.400 --> 00:02:08.900]  但當時他就是聆聽聖靈的聲音
[00:02:08.900 --> 00:02:12.200]  順從聖靈的引導
[00:02:12.200 --> 00:02:15.200]  買下了那個破舊的旅館
[00:02:15.200 --> 00:02:17.400]  開始了萬國大學
[00:02:17.400 --> 00:02:21.700]  如今萬國大學每年有上千的學生
[00:02:21.700 --> 00:02:24.500]  從世界各地來到那裏上課
[00:02:24.500 --> 00:02:28.200]  而且全世界有五百多個地方
[00:02:28.200 --> 00:02:31.700]  已經設立了門徒訓練中心的分校
[00:02:31.700 --> 00:02:36.400]  五十年來他們拆遣了兩萬多位宣教士
[00:02:36.400 --> 00:02:39.600]  進入全世界各地做宣教的工作
[00:02:39.600 --> 00:02:41.800]  這個萬國大學
[00:02:41.800 --> 00:02:46.200]  不僅是成爲一個神國人才造就的地方
[00:02:46.200 --> 00:02:49.000]  而且成爲青年使命團
[00:02:49.000 --> 00:02:53.600]  在全世界宣教工作的指揮中心
[00:02:53.600 --> 00:02:55.600]  而那一天
[00:02:55.600 --> 00:02:59.600]  當我站立在那個美麗的校園裏面
[00:02:59.600 --> 00:03:03.700]  一邊聽他講他一生的故事
[00:03:03.700 --> 00:03:06.000]  他花了一整天陪我
[00:03:06.000 --> 00:03:08.000]  真的讓我非常感動
[00:03:08.000 --> 00:03:12.100]  另一方面也親眼看見
[00:03:12.100 --> 00:03:15.600]  神藉着他的手所做的工作
[00:03:15.600 --> 00:03:18.800]  我的心真的充滿敬畏弟兄姐妹
[00:03:18.800 --> 00:03:21.300]  因爲我看見當一個人
[00:03:21.300 --> 00:03:24.100]  願意順服在神的面前
[00:03:24.100 --> 00:03:28.800]  全然擺上自己爲神而活的時候
[00:03:28.800 --> 00:03:32.000]  神能夠藉着他所做的工作
[00:03:32.000 --> 00:03:34.800]  是何等的偉大跟非凡
[00:03:34.800 --> 00:03:38.000]  是遠超過我們人所能夠想象的
[00:03:38.000 --> 00:03:39.000]  你們
[00:03:39.000 --> 00:03:42.000]  弟兄姐今天當我們來到神的面前
[00:03:42.000 --> 00:03:45.600]  我相信我們有同樣這樣一種渴望
[00:03:46.000 --> 00:03:49.000]  主要求你使用我們
[00:03:49.000 --> 00:03:53.500]  讓我們成爲一個擴展神國的器皿
[00:03:53.500 --> 00:03:54.500]  不是嗎
[00:03:54.500 --> 00:03:58.300]  但今天我們要怎麼樣預備我們自己
[00:03:58.300 --> 00:04:02.500]  能夠成爲這樣一個擴展神國的器皿呢
[00:04:02.500 --> 00:04:04.500]  從今天的經文當中
[00:04:04.500 --> 00:04:08.200]  我們看見有三方面我們需要做的
[00:04:08.200 --> 00:04:09.600]  第一個
[00:04:09.600 --> 00:04:12.000]  你需要看見神的國度
[00:04:12.000 --> 00:04:14.500]  跟你比方說你需要看見神的國度
[00:04:16.200 --> 00:04:17.900]  在今天所讀的經文當中
[00:04:17.900 --> 00:04:20.300]  我們看見以賽亞所處的環境
[00:04:20.300 --> 00:04:22.200]  並不是一個很容易的環境
[00:04:22.200 --> 00:04:24.500]  第一節一開始就講到
[00:04:24.500 --> 00:04:27.000]  烏西亞王崩的那一年
[00:04:27.000 --> 00:04:31.300]  烏西亞王是猶大國一個非常好的君王
[00:04:31.300 --> 00:04:35.300]  他的死帶來整個國家非常巨大的不安
[00:04:35.300 --> 00:04:38.500]  因爲不知道前面的道路會是如何
[00:04:38.500 --> 00:04:41.800]  就好像今天我們所面對的環境一樣
[00:04:41.800 --> 00:04:43.900]  不但世界動盪不安
[00:04:43.900 --> 00:04:46.800]  而且當年美國的大選這一次
[00:04:46.800 --> 00:04:48.400]  更是一團混亂
[00:04:48.400 --> 00:04:50.400]  不知道何去何從
[00:04:50.400 --> 00:04:53.100]  然而就在這個時刻
[00:04:53.100 --> 00:04:55.600]  以賽亞看見一個異象
[00:04:55.600 --> 00:05:00.100]  他看見我們的主座在高高的寶座上
[00:05:00.100 --> 00:05:04.600]  換句話說以賽亞不但是看見一個圖畫
[00:05:04.600 --> 00:05:05.600]  弟兄姐妹
[00:05:05.600 --> 00:05:08.600]  以賽亞更看見一個國度
[00:05:08.600 --> 00:05:12.900]  這個國度是從亙古到永遠的國度
[00:05:13.300 --> 00:05:16.900]  這個國度是我們的神正在掌權的國度
[00:05:16.900 --> 00:05:20.600]  而無論這個世界的環境如何改變
[00:05:20.600 --> 00:05:25.400]  我們看見這個國度也是一個永遠不能夠被震動的國度
[00:05:25.400 --> 00:05:31.100]  雖然歷史歷代你看見魔鬼撒旦用各樣的詭計
[00:05:31.100 --> 00:05:33.400]  想要來破壞神的工作
[00:05:33.400 --> 00:05:36.200]  在舊約時代我們看見魔鬼撒旦
[00:05:36.200 --> 00:05:40.000]  多少時候使神的血迷失敗跟跌倒
[00:05:40.500 --> 00:05:43.700]  甚至保持魔鬼撒旦想盡各樣的方法
[00:05:43.700 --> 00:05:46.500]  把神的百姓趕盡殺絕
[00:05:46.500 --> 00:05:50.200]  甚至把耶穌基督釘在十字架上
[00:05:50.200 --> 00:05:54.400]  但是至終耶穌基督從死裏復活
[00:05:54.400 --> 00:05:57.800]  徹底敗壞謀求的一切的詭計
[00:05:57.800 --> 00:06:00.900]  在人類的歷史當中
[00:06:00.900 --> 00:06:04.100]  我們看見多少人的一個權勢
[00:06:04.100 --> 00:06:07.700]  也是想盡辦法攔阻神的工作
[00:06:08.000 --> 00:06:11.000]  從羅馬的政權到共產主義
[00:06:11.000 --> 00:06:14.400]  甚至到現今回教對教會的逼迫
[00:06:14.400 --> 00:06:18.700]  但神的權柄卻高過這一切的權柄
[00:06:18.700 --> 00:06:23.700]  至終我們要看見萬國都要來稱頌我們的神
[00:06:23.700 --> 00:06:27.600]  萬民要來頌揚唯有耶穌基督是主
[00:06:27.600 --> 00:06:31.700]  弟兄姐妹今天作爲一個基督徒
[00:06:31.700 --> 00:06:34.200]  我們活在地上
[00:06:34.600 --> 00:06:38.100]  所以我們一定要有個國度性的眼光
[00:06:38.100 --> 00:06:42.800]  你不要一天到晚只看見你自己的需要
[00:06:42.800 --> 00:06:44.400]  只看見你的環境
[00:06:44.400 --> 00:06:47.400]  你需要求神開你的眼睛
[00:06:47.400 --> 00:06:48.800]  看見神的國度
[00:06:48.800 --> 00:06:54.000]  你需要看見無論這個世界如何在改變
[00:06:54.000 --> 00:06:56.700]  神的國度卻永遠長存
[00:06:56.700 --> 00:06:59.800]  這爲什麼主耶穌說
[00:06:59.800 --> 00:07:03.600]  你們要先求神的國和神的義
[00:07:04.200 --> 00:07:08.400]  這些東西都要怎麼樣加給你們
[00:07:08.400 --> 00:07:11.200]  爲什麼耶穌說這句話
[00:07:11.200 --> 00:07:13.600]  因爲耶穌很清楚的知道
[00:07:13.600 --> 00:07:17.700]  這些東西雖然是我們所需要的
[00:07:17.700 --> 00:07:20.500]  但這些東西都是暫時的
[00:07:20.500 --> 00:07:24.000]  這些東西都是會過去的
[00:07:24.000 --> 00:07:27.500]  但神的國度卻是存到永遠的
[00:07:27.500 --> 00:07:31.000]  只有當什麼時候你能夠抓住
[00:07:31.000 --> 00:07:34.300]  這個存到永遠的事物的時候
[00:07:34.300 --> 00:07:37.400]  你纔可能得到智慧跟力量
[00:07:37.400 --> 00:07:41.900]  來面對每天生活不斷改變的事物
[00:07:41.900 --> 00:07:43.800]  我再次說
[00:07:43.800 --> 00:07:48.300]  只有當你能夠抓住那永恆的事物的時候
[00:07:48.300 --> 00:07:51.400]  你纔可能得到智慧跟力量
[00:07:51.400 --> 00:07:55.400]  來面對每天生活不斷改變的事物
[00:07:55.400 --> 00:07:58.800]  你們這爲什麼耶穌很清楚的教導
[00:07:58.800 --> 00:08:01.000]  我們說你生活在地上嗎
[00:08:01.000 --> 00:08:02.700]  你要先求什麼
[00:08:02.700 --> 00:08:04.800]  神的國和神的義
[00:08:04.800 --> 00:08:07.600]  這些東西是暫時的
[00:08:07.600 --> 00:08:10.400]  這些東西都要加給你的
[00:08:10.400 --> 00:08:12.900]  當你什麼時候你明白了永恆
[00:08:12.900 --> 00:08:14.600]  你就能夠享受
[00:08:14.600 --> 00:08:17.700]  在這個暫時世界所存在的東西
[00:08:17.700 --> 00:08:18.500]  Amen
[00:08:18.500 --> 00:08:19.900]  世上的弟兄姐妹
[00:08:19.900 --> 00:08:23.300]  只有當你看見神的國度的時候
[00:08:23.300 --> 00:08:27.500]  你才能夠開始明白神的心意嗎
[00:08:28.400 --> 00:08:30.900]  神的心意何等盼望
[00:08:30.900 --> 00:08:33.100]  渴望萬人得救
[00:08:33.100 --> 00:08:35.000]  神不願一人成人
[00:08:35.000 --> 00:08:38.800]  因爲神看見今天的世代
[00:08:38.800 --> 00:08:41.600]  好像羊走迷一樣
[00:08:41.600 --> 00:08:43.900]  好像羊沒有牧人一樣
[00:08:43.900 --> 00:08:45.600]  弟兄姐妹
[00:08:45.600 --> 00:08:49.200]  這些年我也是走遍世界許多的地方
[00:08:49.200 --> 00:08:53.400]  從現代化的城市到窮鄉僻壤
[00:08:53.400 --> 00:08:57.500]  我也遇到很多不同文化的人羣
[00:08:58.600 --> 00:09:00.300]  但無論我走到哪裏
[00:09:00.300 --> 00:09:02.400]  我越來越看見
[00:09:02.400 --> 00:09:05.000]  也越來越明白一件事情
[00:09:05.000 --> 00:09:08.300]  那就是今天人的心靈
[00:09:08.300 --> 00:09:10.600]  仍然需要耶穌基督的救恩
[00:09:10.600 --> 00:09:12.800]  弟兄姐妹
[00:09:12.800 --> 00:09:15.400]  今天你看見了神的國度嗎
[00:09:15.400 --> 00:09:18.600]  你看見了神的心意嗎
[00:09:18.600 --> 00:09:21.000]  如果你看不見
[00:09:21.000 --> 00:09:27.000]  那就你只會在生活各樣的需求當中打轉而已
[00:09:28.500 --> 00:09:30.900]  但什麼時候你看見了
[00:09:30.900 --> 00:09:33.700]  你看見了神的國度
[00:09:33.700 --> 00:09:36.400]  你心中就有一種渴望
[00:09:36.400 --> 00:09:37.000]  我告訴你
[00:09:37.000 --> 00:09:40.400]  你就要在每天的生活當中
[00:09:40.400 --> 00:09:42.400]  你要來跟隨神
[00:09:42.400 --> 00:09:44.100]  與他來同工
[00:09:44.100 --> 00:09:45.400]  擴展神的國度
[00:09:45.400 --> 00:09:48.000]  所以第一個
[00:09:48.000 --> 00:09:49.600]  你需要看見神的國度
[00:09:49.600 --> 00:09:50.600]  第二個
[00:09:50.600 --> 00:09:52.900]  你需要聽見神的呼召
[00:09:52.900 --> 00:09:53.400]  跟你爬樹
[00:09:53.400 --> 00:09:54.600]  你需要聽見神的呼召
[00:09:56.800 --> 00:09:58.400]  在第八節這裏說
[00:09:58.400 --> 00:10:01.200]  以賽亞就聽見神的說話
[00:10:01.200 --> 00:10:02.500]  我聽見主的聲音
[00:10:02.500 --> 00:10:04.700]  說我可以猜見誰呢
[00:10:04.700 --> 00:10:07.500]  誰肯爲我們而去呢
[00:10:07.500 --> 00:10:09.700]  在這裏主說
[00:10:09.700 --> 00:10:11.900]  誰肯爲我們而去
[00:10:11.900 --> 00:10:14.300]  當然這裏的我們是指的三位一體
[00:10:14.300 --> 00:10:16.800]  真神之間的對話
[00:10:16.800 --> 00:10:17.500]  但弟兄姐妹
[00:10:17.500 --> 00:10:19.400]  當你讀這句話的時候
[00:10:19.400 --> 00:10:22.000]  你是否能夠感受到
[00:10:22.000 --> 00:10:25.800]  好像神有一種嘆息的口氣在中間
[00:10:26.900 --> 00:10:28.200]  好像神在那裏說
[00:10:28.200 --> 00:10:31.600]  爲什麼沒有人肯爲我們去
[00:10:31.600 --> 00:10:33.300]  你知道
[00:10:33.300 --> 00:10:35.200]  以前我讀這段聖經不大明白
[00:10:35.200 --> 00:10:36.100]  我總是在想
[00:10:36.100 --> 00:10:38.900]  爲什麼難道在當時真的沒有先知
[00:10:38.900 --> 00:10:40.200]  沒有祭司嗎
[00:10:40.200 --> 00:10:43.200]  可是我現在明白了
[00:10:43.200 --> 00:10:45.600]  其實不是沒有人
[00:10:45.600 --> 00:10:48.900]  事實上有很多的人
[00:10:48.900 --> 00:10:51.100]  願意爲神而去
[00:10:51.100 --> 00:10:52.800]  就像今天
[00:10:52.800 --> 00:10:54.300]  也有很多的人
[00:10:54.300 --> 00:10:57.900]  願意想爲神來擺上服飾神
[00:10:57.900 --> 00:11:03.200]  但是卻沒有人肯單單爲神而去
[00:11:03.200 --> 00:11:06.900]  我再說有很多人願意去
[00:11:06.900 --> 00:11:12.900]  但卻沒有人願意單單爲神而去
[00:11:12.900 --> 00:11:17.000]  今天有很多人想服飾神
[00:11:17.000 --> 00:11:19.000]  但卻是帶着自己的條件
[00:11:19.000 --> 00:11:22.700]  很多人想服飾神
[00:11:22.700 --> 00:11:25.400]  是有自己的想法
[00:11:25.400 --> 00:11:27.700]  是有自己的意念在其中
[00:11:27.700 --> 00:11:32.500]  年輕的摩西很想服飾神
[00:11:32.500 --> 00:11:36.200]  但他一拳就把那個埃及人打死
[00:11:36.200 --> 00:11:37.000]  爲什麼
[00:11:37.000 --> 00:11:39.400]  因爲他以爲可以靠自己的力量
[00:11:39.400 --> 00:11:41.300]  來拯救以色列人
[00:11:41.300 --> 00:11:44.000]  他要以色列人看見他多有能力
[00:11:44.000 --> 00:11:45.600]  來跟從我吧
[00:11:45.600 --> 00:11:48.200]  他是爲自己
[00:11:48.200 --> 00:11:50.200]  他不是爲神
[00:11:51.600 --> 00:11:53.700]  先知巴南
[00:11:53.700 --> 00:11:57.900]  他是爲那個不義的公駕來奔跑
[00:11:57.900 --> 00:12:01.000]  神叫他說不要去摩押王那裏
[00:12:01.000 --> 00:12:02.700]  爲摩押王祝福
[00:12:02.700 --> 00:12:06.200]  但他看在錢的份上
[00:12:06.200 --> 00:12:08.900]  因爲摩押王要給他錢
[00:12:08.900 --> 00:12:11.000]  他還是去了
[00:12:11.000 --> 00:12:12.900]  他是爲自己
[00:12:12.900 --> 00:12:14.700]  不是爲神
[00:12:14.700 --> 00:12:16.800]  先知約納
[00:12:16.800 --> 00:12:21.000]  他永遠只想去他想去的地方
[00:12:21.000 --> 00:12:23.200]  誰讓他去你你爲
[00:12:23.200 --> 00:12:24.400]  他就不尊崇
[00:12:24.400 --> 00:12:26.100]  就是不去
[00:12:26.100 --> 00:12:27.600]  他倒不愛金錢
[00:12:27.600 --> 00:12:29.800]  他沒有愛金錢
[00:12:29.800 --> 00:12:34.100]  但他卻不順從神的心意
[00:12:34.100 --> 00:12:35.900]  他還是爲自己
[00:12:35.900 --> 00:12:37.200]  不是爲神
[00:12:37.200 --> 00:12:41.400]  他只想做他自己想做的事情
[00:12:41.400 --> 00:12:46.000]  第二點今天神仍然在尋找
[00:12:46.000 --> 00:12:48.600]  神所尋找的不見得是能幹的人
[00:12:48.600 --> 00:12:50.400]  不見得是宗教的領袖
[00:12:50.400 --> 00:12:52.200]  神卻在尋找一些
[00:12:52.200 --> 00:12:56.400]  單單願意爲神擺上自己
[00:12:56.400 --> 00:12:57.500]  不是爲自己的名
[00:12:57.500 --> 00:12:59.000]  也不是爲自己的利
[00:12:59.000 --> 00:13:01.300]  不是爲自己的益處
[00:13:01.300 --> 00:13:05.300]  而是全然爲神的人
[00:13:05.300 --> 00:13:06.600]  而就在這個時刻
[00:13:06.600 --> 00:13:09.500]  我們看見以賽爾就回應了
[00:13:09.500 --> 00:13:11.100]  他既然是如此
[00:13:11.100 --> 00:13:11.800]  他說主啊
[00:13:11.800 --> 00:13:16.000]  我在這裏請差遣我
[00:13:16.000 --> 00:13:18.200]  要注意當以賽爾在這裏說
[00:13:18.200 --> 00:13:20.100]  我在這裏請差遣我的時候
[00:13:20.100 --> 00:13:22.900]  請問你以賽爾知不知道
[00:13:22.900 --> 00:13:26.900]  神要他去哪裏啊
[00:13:26.900 --> 00:13:27.500]  No
[00:13:27.500 --> 00:13:29.700]  他不知道神要他去哪裏
[00:13:29.700 --> 00:13:30.400]  我請問你
[00:13:30.400 --> 00:13:31.900]  當以賽爾在這裏說
[00:13:31.900 --> 00:13:33.800]  我在這裏請差遣我的時候
[00:13:33.800 --> 00:13:37.700]  他知不知道神要他做什麼啊
[00:13:37.700 --> 00:13:39.100]  知不知道
[00:13:39.100 --> 00:13:40.400]  No
[00:13:40.400 --> 00:13:42.100]  他也不知道
[00:13:42.100 --> 00:13:44.600]  他既不知道神要他去哪裏
[00:13:44.600 --> 00:13:48.200]  他也不知道神要他做什麼
[00:13:48.200 --> 00:13:51.100]  他只是單單的我再次說
[00:13:51.100 --> 00:13:55.400]  單單的把自己擺上給神
[00:13:55.400 --> 00:13:55.800]  主啊
[00:13:55.800 --> 00:13:57.400]  無論是遠方
[00:13:57.400 --> 00:13:58.700]  無論是近處
[00:13:58.700 --> 00:14:00.200]  無論是現在
[00:14:00.200 --> 00:14:01.600]  無論是將來
[00:14:01.600 --> 00:14:03.000]  無論是全職
[00:14:03.000 --> 00:14:04.200]  無論是代職
[00:14:04.200 --> 00:14:04.800]  主啊
[00:14:04.800 --> 00:14:09.600]  我在這裏請你差遣我
[00:14:09.600 --> 00:14:11.400]  你們
[00:14:11.400 --> 00:14:12.900]  你知道
[00:14:12.900 --> 00:14:16.700]  當以賽爾做了這樣回應之後
[00:14:16.700 --> 00:14:19.900]  在我們人的想象當中
[00:14:19.900 --> 00:14:24.200]  我們以爲神一定會這樣回答的
[00:14:24.200 --> 00:14:25.600]  神一定會說
[00:14:25.600 --> 00:14:27.800]  太棒了
[00:14:27.800 --> 00:14:28.800]  太好了
[00:14:28.800 --> 00:14:30.400]  你放心去吧
[00:14:30.400 --> 00:14:31.800]  我必與你同在
[00:14:31.800 --> 00:14:34.300]  一切都會非常順利的
[00:14:34.300 --> 00:14:36.400]  人們會好愛你的
[00:14:36.400 --> 00:14:39.200]  人們好樂意聽你說話的
[00:14:39.200 --> 00:14:40.700]  我們想一定是這樣
[00:14:40.700 --> 00:14:42.200]  這樣的我在這裏請他
[00:14:42.200 --> 00:14:43.200]  神說那你去吧
[00:14:43.200 --> 00:14:43.800]  我與你同在
[00:14:43.800 --> 00:14:45.700]  一切順利
[00:14:45.700 --> 00:14:46.900]  可是如果你仔細讀一下聖經
[00:14:46.900 --> 00:14:48.200]  你發現
[00:14:48.200 --> 00:14:52.600]  發現剛剛好相反
[00:14:52.600 --> 00:14:54.600]  你很少讀以賽爾書
[00:14:54.600 --> 00:14:56.900]  八節以後你很少讀
[00:14:56.900 --> 00:14:58.800]  第九節開始說什麼呢
[00:14:58.800 --> 00:15:00.100]  主說你告訴百姓說
[00:15:00.100 --> 00:15:01.900]  你們聽是要聽見卻不明白
[00:15:01.900 --> 00:15:03.200]  看是要看見卻不曉得
[00:15:03.200 --> 00:15:04.100]  換句話說
[00:15:04.100 --> 00:15:05.300]  你是要去傳福音
[00:15:05.300 --> 00:15:07.500]  但是百姓不會有回應
[00:15:07.500 --> 00:15:10.700]  沒反應的
[00:15:10.700 --> 00:15:12.300]  十一節主說
[00:15:12.300 --> 00:15:13.600]  直到城邑荒涼
[00:15:13.600 --> 00:15:14.300]  無人居住
[00:15:14.300 --> 00:15:15.000]  房屋空閒
[00:15:15.000 --> 00:15:15.800]  無人
[00:15:15.800 --> 00:15:17.700]  地圖極其荒涼
[00:15:17.700 --> 00:15:18.700]  換句話說
[00:15:18.700 --> 00:15:20.800]  你要去擴展神的國度
[00:15:20.800 --> 00:15:21.700]  但很多時候
[00:15:21.700 --> 00:15:25.700]  你不會看見任何果孝
[00:15:25.700 --> 00:15:27.800]  這真是很令人灰心的話
[00:15:27.800 --> 00:15:29.200]  不是嗎
[00:15:29.200 --> 00:15:29.700]  但第二點
[00:15:29.700 --> 00:15:33.400]  神的心意卻不是叫我們灰心
[00:15:33.400 --> 00:15:36.000]  神的心意是要勸勉我們
[00:15:36.000 --> 00:15:37.500]  一個服侍神的人
[00:15:37.500 --> 00:15:39.000]  無論環境如何
[00:15:39.000 --> 00:15:42.700]  一定要忠心持守神的託付
[00:15:42.700 --> 00:15:43.900]  你們
[00:15:43.900 --> 00:15:45.200]  因爲十三節怎麼說
[00:15:45.200 --> 00:15:46.100]  神應許說
[00:15:46.100 --> 00:15:47.700]  樹木雖被砍伐
[00:15:47.700 --> 00:15:50.800]  但樹敦子卻仍然存留
[00:15:50.800 --> 00:15:52.700]  這個聖節的種類
[00:15:52.700 --> 00:15:55.400]  在神的國中也是如此
[00:15:55.400 --> 00:15:56.500]  換句話說
[00:15:56.500 --> 00:15:59.400]  這些種子是神保留的
[00:15:59.400 --> 00:16:01.000]  直到時候到了
[00:16:01.000 --> 00:16:03.500]  這些種子要發芽成長
[00:16:03.500 --> 00:16:05.800]  至終神的國度要降臨
[00:16:05.800 --> 00:16:07.400]  神的旨意要成全的
[00:16:07.400 --> 00:16:09.600]  Hallelujah
[00:16:09.600 --> 00:16:10.200]  弟兄姐妹
[00:16:10.200 --> 00:16:10.900]  多少時候
[00:16:10.900 --> 00:16:12.700]  今天我們看現今的時代
[00:16:12.700 --> 00:16:13.700]  不也是如此
[00:16:13.700 --> 00:16:15.300]  有同樣的感受嗎
[00:16:15.300 --> 00:16:16.000]  我們感覺到
[00:16:16.000 --> 00:16:19.000]  傳福音多麼的困難
[00:16:19.000 --> 00:16:21.900]  好像傳福音沒什麼果效
[00:16:21.900 --> 00:16:23.400]  看見地土荒涼
[00:16:23.400 --> 00:16:25.400]  怎麼做也看不見結果
[00:16:25.400 --> 00:16:26.900]  不是嗎
[00:16:26.900 --> 00:16:29.400]  多少時候我們也感覺灰心
[00:16:29.400 --> 00:16:31.200]  傳福音有用嗎
[00:16:31.200 --> 00:16:32.100]  進入社區
[00:16:32.100 --> 00:16:34.800]  愛心服侍有用嗎
[00:16:34.800 --> 00:16:36.800]  但主的話在這裏告訴我們
[00:16:36.800 --> 00:16:38.200]  不要灰心
[00:16:38.200 --> 00:16:41.100]  跟你們說不要灰心
[00:16:41.100 --> 00:16:44.000]  只要我們持續忠心的
[00:16:44.000 --> 00:16:45.900]  擺上自己自尊
[00:16:45.900 --> 00:16:48.000]  神的國度必然降臨
[00:16:48.000 --> 00:16:49.900]  正如神所應時的
[00:16:49.900 --> 00:16:51.500]  Amen
[00:16:51.500 --> 00:16:52.100]  所以第二個
[00:16:52.100 --> 00:16:56.000]  你要來聽見神的呼召
[00:16:56.000 --> 00:16:57.200]  第三
[00:16:57.200 --> 00:16:59.000]  你需要回應神的呼召
[00:16:59.000 --> 00:17:03.600]  跟你們說你要回應神的呼召
[00:17:03.600 --> 00:17:07.000]  當今天神向他的百姓發出呼召
[00:17:07.000 --> 00:17:11.500]  說誰肯爲我們而去的時候
[00:17:11.500 --> 00:17:15.400]  弟兄姐我看見在歷史歷代
[00:17:15.400 --> 00:17:19.000]  多少神的僕人跟宣教士
[00:17:19.000 --> 00:17:21.600]  他們聽見了神的聲音
[00:17:21.600 --> 00:17:24.200]  他們看見了神的國度
[00:17:24.200 --> 00:17:26.400]  他們也像以賽亞一樣
[00:17:26.400 --> 00:17:29.000]  回應了神的呼召
[00:17:29.000 --> 00:17:30.400]  他們說主啊
[00:17:30.400 --> 00:17:32.000]  我在這裏
[00:17:32.000 --> 00:17:34.200]  請差遣我
[00:17:34.200 --> 00:17:36.500]  克里威廉進到印度
[00:17:36.500 --> 00:17:40.100]  完成了印度聖經翻譯的工作
[00:17:40.100 --> 00:17:42.300]  李文斯頓進入非洲
[00:17:42.300 --> 00:17:46.200]  打開了黑暗大陸福音的門
[00:17:46.200 --> 00:17:48.400]  戴德森進入中國
[00:17:48.400 --> 00:17:50.600]  他成立了內地會
[00:17:50.600 --> 00:17:54.300]  你知道戴德森一家五代
[00:17:54.300 --> 00:17:58.800]  都現身在中國宣教的事工上
[00:17:58.800 --> 00:18:00.700]  我還記得我年輕的時候
[00:18:00.700 --> 00:18:04.100]  曾經聽過戴德森的曾孫
[00:18:04.100 --> 00:18:07.800]  就是戴紹貞牧師講過一篇信息
[00:18:07.800 --> 00:18:10.500]  那篇信息的題目就是
[00:18:10.500 --> 00:18:11.700]  中國人啊
[00:18:11.700 --> 00:18:14.900]  你在哪裏
[00:18:14.900 --> 00:18:17.000]  你知道我年輕的時候聽那段信息
[00:18:17.000 --> 00:18:21.100]  我真的帶過極大的震撼
[00:18:21.100 --> 00:18:22.200]  作爲一箇中國人
[00:18:22.200 --> 00:18:25.000]  一方面我們覺得自己很驕傲
[00:18:25.000 --> 00:18:30.400]  我們人口占全世界五分之一的人口
[00:18:30.400 --> 00:18:35.300]  可是當我們環顧神的國度的時候
[00:18:35.300 --> 00:18:39.100]  連我自己心中也不能夠不發出一個吶喊
[00:18:39.100 --> 00:18:41.000]  就是中國人啊
[00:18:41.000 --> 00:18:44.100]  我們在哪裏
[00:18:44.100 --> 00:18:50.000]  那些肯擺上給神用的在哪裏
[00:18:50.000 --> 00:18:50.600]  感謝神
[00:18:50.600 --> 00:18:53.900]  這些年我看見中國教會
[00:18:53.900 --> 00:18:57.800]  已經漸漸地開始回應神的護照
[00:18:57.800 --> 00:18:59.600]  我更感謝神的一件事情
[00:18:59.600 --> 00:19:02.800]  就看見伶良堂是神在末後的世代
