
[00:00:00.000 --> 00:00:07.280]  好,我們今早就來看一個很熟悉的主題
[00:10:16.000 --> 00:10:19.000]  「夫子 我們在這裏真好
[00:10:19.000 --> 00:10:21.000]  可以搭三座棚
[00:10:21.000 --> 00:10:22.000]  一座為你
[00:10:22.000 --> 00:10:24.000]  一座為摩西
[00:10:24.000 --> 00:10:26.000]  一座為伊利亞
[00:10:26.000 --> 00:10:30.000]  他卻不知道所說的是什麼
[00:10:30.000 --> 00:10:32.000]  說者說的時候
[00:10:32.000 --> 00:10:35.000]  有一朵雲彩來遮蓋他們
[00:10:35.000 --> 00:10:39.000]  他們進入雲彩裏就懼怕」
[00:10:39.000 --> 00:10:40.000]  35節
[00:10:40.000 --> 00:10:43.000]  「有聲音從雲彩裏出來
[00:10:43.000 --> 00:10:46.000]  說者是我的愛子
[00:10:46.000 --> 00:10:48.000]  我所揀選的
[00:10:48.000 --> 00:10:50.000]  你們要聽它
[00:10:50.000 --> 00:10:51.000]  聲音著了
[00:10:51.000 --> 00:10:54.000]  只見耶穌一人在那裏
[00:10:54.000 --> 00:10:56.000]  當那些日子
[00:10:56.000 --> 00:10:59.000]  門徒不提所看見的事
[00:10:59.000 --> 00:11:02.000]  一樣也不夠數人」
[00:11:03.000 --> 00:11:05.000]  「有聲音從雲彩裏出來
[00:11:05.000 --> 00:11:07.000]  說者是我的愛子
[00:11:07.000 --> 00:11:09.000]  我所揀選的
[00:11:09.000 --> 00:11:11.000]  你們要聽它
[00:11:11.000 --> 00:11:12.000]  聲音著了
[00:11:12.000 --> 00:11:15.000]  只見耶穌一人在那裏
[00:11:15.000 --> 00:11:17.000]  當那些日子
[00:11:17.000 --> 00:11:20.000]  門徒不提所看見的事
[00:11:20.000 --> 00:11:23.000]  一樣也不夠數人」
[00:11:23.000 --> 00:11:33.000]  「有聲音從雲彩裏出來
[00:11:33.000 --> 00:11:35.000]  說者是我的愛子
[00:11:35.000 --> 00:11:37.000]  我所揀選的
[00:11:37.000 --> 00:11:39.000]  你們要聽它
[00:11:39.000 --> 00:11:40.000]  聲音著了
[00:11:40.000 --> 00:11:43.000]  只見耶穌一人在那裏
[00:11:43.000 --> 00:11:45.000]  當那些日子
[00:11:45.000 --> 00:11:48.000]  門徒不提所看見的事
[00:11:48.000 --> 00:11:51.000]  一樣也不夠數人」
[00:11:51.000 --> 00:11:55.000]  這是一個開始
[00:11:55.000 --> 00:11:59.000]  上帝天父再一次見證的時刻
[00:11:59.000 --> 00:12:03.000]  這裏就說他們約有八日
[00:12:03.000 --> 00:12:05.000]  即是說完前一段話
[00:12:05.000 --> 00:12:06.000]  約有八日
[00:12:06.000 --> 00:12:10.000]  在馬太福音就說過了六天
[00:12:10.000 --> 00:12:12.000]  究竟是六天還是八日呢
[00:12:12.000 --> 00:12:15.000]  相信路加可能會計算當日
[00:12:15.000 --> 00:12:17.000]  和最後那天
[00:12:17.000 --> 00:12:21.000]  約有八日
[00:12:21.000 --> 00:12:24.000]  當中只隔了不到一個星期
[00:12:24.000 --> 00:12:25.000]  很短的時間
[00:12:25.000 --> 00:12:27.000]  就是將主耶穌基督
[00:12:27.000 --> 00:12:32.000]  和門徒所分享的一段
[00:12:32.000 --> 00:12:33.000]  他來到這個世界
[00:12:33.000 --> 00:12:36.000]  將要面對十字架苦難的一段說話
[00:12:36.000 --> 00:12:37.000]  隔了幾天之後
[00:12:37.000 --> 00:12:40.000]  他就將這個事情
[00:12:40.000 --> 00:12:44.000]  帶領三個門徒去經歷
[00:12:44.000 --> 00:12:48.000]  「你們當中有人在未死之前
[00:12:48.000 --> 00:12:51.000]  就必看見神的國」
[00:12:51.000 --> 00:12:53.000]  就是這個意思
[00:12:53.000 --> 00:12:55.000]  所以我們在這裏看到
[00:12:55.000 --> 00:12:58.000]  究竟這座山在哪裏呢
[00:12:58.000 --> 00:13:00.000]  這個叫「變象山」
[00:13:00.000 --> 00:13:01.000]  如果在以色列
[00:13:01.000 --> 00:13:03.000]  有些人可能去過那個地方
[00:13:03.000 --> 00:13:04.000]  這個「變象山」
[00:13:04.000 --> 00:13:06.000]  有人最初學者
[00:13:06.000 --> 00:13:09.000]  比較建議可能是黑門山
[00:13:09.000 --> 00:13:14.000]  就是這個哥薩利亞菲勒比那個地方
[00:13:14.000 --> 00:13:15.000]  比較北邊
[00:13:15.000 --> 00:13:19.000]  但是後來也研究認為
[00:13:19.000 --> 00:13:21.000]  不可能那麼遠
[00:13:21.000 --> 00:13:23.000]  也不可能那麼高
[00:13:23.000 --> 00:13:27.000]  因為比較不像去到北邊那麼遠
[00:13:27.000 --> 00:13:28.000]  也沒有黑門山是最高
[00:13:28.000 --> 00:13:29.000]  在當地的時候
[00:13:29.000 --> 00:13:32.000]  他們以色列的時候
[00:13:32.000 --> 00:13:33.000]  是從北邊最高的山
[00:13:33.000 --> 00:13:34.000]  照計不會那麼高
[00:13:34.000 --> 00:13:35.000]  因為他下山的時候
[00:13:35.000 --> 00:13:37.000]  就見到那些人在那裏
[00:13:37.000 --> 00:13:40.000]  所以後來就發掘到一個遺跡
[00:13:40.000 --> 00:13:45.000]  這個就是在大概
[00:13:45.000 --> 00:13:47.000]  主後1300年的時候
[00:13:47.000 --> 00:13:50.000]  在考古學發現一個
[00:13:50.000 --> 00:13:53.000]  當時一個教會建築物的遺址
[00:13:53.000 --> 00:13:55.000]  應該就是當時羅馬天主教
[00:13:55.000 --> 00:13:56.000]  為了紀念這件事
[00:13:56.000 --> 00:13:58.000]  建了一個教堂
[00:13:58.000 --> 00:14:00.000]  經過千多年之後
[00:14:00.000 --> 00:14:01.000]  當然覆蓋了
[00:14:01.000 --> 00:14:03.000]  現在就發掘出來
[00:14:03.000 --> 00:14:05.000]  所以這個就是「他樸山」
[00:14:05.000 --> 00:14:07.000]  就比較是加上去南邊
[00:14:07.000 --> 00:14:08.000]  就是南很多
[00:14:08.000 --> 00:14:11.000]  近而又老撒冷那邊很多
[00:14:11.000 --> 00:14:15.000]  所以現在通常學者都認為
[00:14:15.000 --> 00:14:18.000]  應該耶穌登山變象
[00:14:18.000 --> 00:14:20.000]  就應該在這個「他樸山」這個地方
[00:14:20.000 --> 00:14:23.000]  所以我們稍為可以了解一下
[00:14:23.000 --> 00:14:25.000]  這個事實
[00:14:25.000 --> 00:14:29.000]  以及現時所找到的一些根據
[00:14:29.000 --> 00:14:33.000]  耶穌當時大概傳到一年半左右
[00:14:33.000 --> 00:14:34.000]  所以在他三年當中
[00:14:34.000 --> 00:14:36.000]  剛剛有一個分界線
[00:14:36.000 --> 00:14:38.000]  所以他就來到
[00:14:38.000 --> 00:14:40.000]  在這個中期的時候
[00:14:40.000 --> 00:14:43.000]  開始讓門徒知道
[00:14:43.000 --> 00:14:45.000]  他來這個世界的目的
[00:14:45.000 --> 00:14:48.000]  就是為了要面對十字架
[00:14:48.000 --> 00:14:50.000]  完成在十字架上面的救恩
[00:14:50.000 --> 00:14:53.000]  將這個很清楚地揭示給門徒
[00:14:53.000 --> 00:14:55.000]  當然門徒未能夠明白
[00:14:55.000 --> 00:14:58.000]  未能夠即時了解 領會
[00:14:58.000 --> 00:15:00.000]  所以耶穌還經過了一年多的時間
[00:15:00.000 --> 00:15:02.000]  繼續幫助他們
[00:15:02.000 --> 00:15:05.000]  以至最後真正地來完成了救恩
[00:15:05.000 --> 00:15:07.000]  所以他們一下山的時候
[00:15:07.000 --> 00:15:09.000]  就面對一個新的階段
[00:15:09.000 --> 00:15:11.000]  就是一個耶穌知道
[00:15:11.000 --> 00:15:13.000]  祂要在耶路撒冷
[00:15:13.000 --> 00:15:15.000]  要將成的事
[00:15:15.000 --> 00:15:17.000]  究竟在這段的記載裡面
[00:15:17.000 --> 00:15:20.000]  我們今天跟大家分享有幾方面
[00:15:20.000 --> 00:15:21.000]  成為我們的鼓勵
[00:15:21.000 --> 00:15:24.000]  以及我們對聖經的了解
[00:15:24.000 --> 00:15:26.000]  第一 我們可以讓我們知道
[00:15:26.000 --> 00:15:29.000]  這段聖經很重要地告訴我們
[00:15:29.000 --> 00:15:34.000]  它要顯明耶穌真是那位救世的基督
[00:15:34.000 --> 00:15:36.000]  所以我們回到第十八節這樣看
[00:15:36.000 --> 00:15:39.000]  耶穌自己禱告的時候
[00:15:39.000 --> 00:15:42.000]  大家留意 耶穌是從禱告開始的
[00:15:42.000 --> 00:15:44.000]  禱告的時候 門徒有同學在那裡
[00:15:44.000 --> 00:15:46.000]  耶穌就問他們
[00:15:46.000 --> 00:15:48.000]  你們說我是誰
[00:15:48.000 --> 00:15:52.000]  有些人就說你可能是屍世玉汗
[00:15:52.000 --> 00:15:54.000]  因為這是耶穌的什麼
[00:15:54.000 --> 00:15:56.000]  耶穌的先鋒
[00:15:56.000 --> 00:16:01.000]  可能就是舊約預言將會來的彌賽亞
[00:16:01.000 --> 00:16:04.000]  其實他們不知道屍世玉汗是不是
[00:16:04.000 --> 00:16:06.000]  的確當時有人問屍世玉汗是不是
[00:16:06.000 --> 00:16:07.000]  不是
[00:16:07.000 --> 00:16:09.000]  會不會就是以利亞
[00:16:09.000 --> 00:16:11.000]  因為接著馬拉基書舊約預言
[00:16:11.000 --> 00:16:13.000]  就說馬利亞將會來到
[00:16:13.000 --> 00:16:16.000]  後來耶穌解釋其實來了
[00:16:16.000 --> 00:16:18.000]  就是誰 就是屍世玉汗
[00:16:18.000 --> 00:16:22.000]  就是將以利亞的心智能力帶給你
[00:16:22.000 --> 00:16:24.000]  預備主的道路
[00:16:24.000 --> 00:16:27.000]  宣告基督要臨到臨
[00:16:27.000 --> 00:16:32.000]  還有可能是古時有個先知 有活料
[00:16:32.000 --> 00:16:35.000]  耶穌說你們說我是誰
[00:16:35.000 --> 00:16:39.000]  彼得就說是上帝所立的基督
[00:16:39.000 --> 00:16:41.000]  所以這段記載裡面很重要
[00:16:41.000 --> 00:16:44.000]  要帶出一個清楚的意義
[00:16:44.000 --> 00:16:47.000]  就是說原來要顯明
[00:16:47.000 --> 00:16:51.000]  耶穌真是那位舊世的基督
[00:16:51.000 --> 00:16:54.000]  是神所一直在舊約預言
[00:16:54.000 --> 00:16:57.000]  一直在計劃
[00:16:57.000 --> 00:17:00.000]  以至實現的那位彌賽亞
[00:17:00.000 --> 00:17:03.000]  就是他們所等候神的應許實現
[00:17:03.000 --> 00:17:05.000]  所以這個就是我們看到
[00:17:05.000 --> 00:17:08.000]  誰是基督 誰是所應許的彌賽亞
[00:17:08.000 --> 00:17:10.000]  耶穌就是
[00:17:10.000 --> 00:17:12.000]  這位是耶穌親自表明
[00:17:12.000 --> 00:17:14.000]  彼得被聖靈感動說出這句話
[00:17:14.000 --> 00:17:17.000]  當然他是頭腦上的認識
[00:17:17.000 --> 00:17:21.000]  這段記載有些人認為跟出埃及記
[00:17:21.000 --> 00:17:23.000]  摩西的記載很類似
[00:17:23.000 --> 00:17:25.000]  有些類似的地方
[00:17:25.000 --> 00:17:26.000]  事實上是
[00:17:26.000 --> 00:17:28.000]  不過也不是完全
[00:17:28.000 --> 00:17:33.000]  我們記得摩西曾經上西乃山領受十戒
[00:17:33.000 --> 00:17:34.000]  當他下山的時候
[00:17:34.000 --> 00:17:37.000]  有什麼事情發生
[00:17:37.000 --> 00:17:39.000]  他就臉皮發光 記得嗎
[00:17:39.000 --> 00:17:45.000]  充滿著他親近神而有的榮光榮耀反射出來
[00:17:45.000 --> 00:17:48.000]  但是這個不是摩西自己本身的榮光
[00:17:48.000 --> 00:17:51.000]  所以這個又說是類似
[00:17:51.000 --> 00:17:53.000]  但不是完全
[00:17:53.000 --> 00:17:55.000]  但是耶穌在登山變象就不是了
[00:17:55.000 --> 00:17:58.000]  登山變象就是他自己顯出
[00:17:58.000 --> 00:18:01.000]  他自己神榮耀的榮光出來
[00:18:01.000 --> 00:18:05.000]  而且不是下山的時候
[00:18:05.000 --> 00:18:09.000]  在山上的時候來見到
[00:18:09.000 --> 00:18:11.000]  所以這個很明顯
[00:18:11.000 --> 00:18:13.000]  所以有些人認為這個
[00:18:13.000 --> 00:18:16.000]  或者可以叫做登山顯象
[00:18:16.000 --> 00:18:21.000]  顯出他的神的形象出來
[00:18:21.000 --> 00:18:23.000]  當然登山變象是對的
[00:18:23.000 --> 00:18:26.000]  因為他從人的形象一變
[00:18:26.000 --> 00:18:29.000]  顯露出上帝獨生子的形象出來
[00:18:29.000 --> 00:18:31.000]  以致讓人知道
[00:18:31.000 --> 00:18:36.000]  這個就是神要猜你的基督
[00:18:36.000 --> 00:18:37.000]  讓人在頭腦上知道
[00:18:37.000 --> 00:18:40.000]  耶穌是基督
[00:18:40.000 --> 00:18:42.000]  是所應去的微卓
[00:18:42.000 --> 00:18:44.000]  但是他對於微卓的身份
[00:18:44.000 --> 00:18:45.000]  和他成就的工作
[00:18:45.000 --> 00:18:47.000]  不是完全了解
[00:18:47.000 --> 00:18:49.000]  當然這個就是後來
[00:18:49.000 --> 00:18:51.000]  他真的經歷到的時候
[00:18:51.000 --> 00:18:53.000]  就深深體會到
[00:18:53.000 --> 00:18:56.000]  不單止是頭腦的認識
[00:18:56.000 --> 00:18:57.000]  他真的體會到
[00:18:57.000 --> 00:19:00.000]  原來我們這麼親近的夫子
[00:19:00.000 --> 00:19:02.000]  這位耶穌
[00:19:02.000 --> 00:19:05.000]  真的是神所設立的基督
[00:19:05.000 --> 00:19:07.000]  就是神舊約一直以來
[00:19:07.000 --> 00:19:08.000]  為我們預備的
[00:19:08.000 --> 00:19:11.000]  救人的救主
[00:19:11.000 --> 00:19:14.000]  所以弟兄姊妹求神幫助我們
[00:19:14.000 --> 00:19:17.000]  進入在靈裏面對神的認識
[00:19:17.000 --> 00:19:21.000]  我們從字面 從知識
[00:19:21.000 --> 00:19:23.000]  我們能夠進入到
[00:19:23.000 --> 00:19:26.000]  我們內心屬靈的眼睛裏面
[00:19:26.000 --> 00:19:28.000]  和我們的信心的堅定裏面
[00:19:28.000 --> 00:19:29.000]  認識到
[00:19:29.000 --> 00:19:32.000]  原來我們所信的耶穌
[00:19:32.000 --> 00:19:35.000]  就是這位神為我們預備的基督
[00:19:35.000 --> 00:19:37.000]  這個需要神幫助我們
[00:19:37.000 --> 00:19:41.000]  亦都需要禱告
[00:19:41.000 --> 00:19:43.000]  還有一些類似的地方
[00:19:43.000 --> 00:19:45.000]  當然就是摩西
[00:19:45.000 --> 00:19:47.000]  我們說在當時登山變象
[00:19:47.000 --> 00:19:49.000]  忽然間有兩個人顯現
