
[00:00:00.000 --> 00:00:03.400]  第一節讓我們先聽神的導議,讓我們先同心投靠
[00:02:42.800 --> 00:02:45.800]  他最早的一堂崇拜是八點半
[00:02:45.800 --> 00:02:50.800]  我都想八點半去崇拜的人應該相對少一點
[00:02:50.800 --> 00:02:52.800]  這麼早起床
[00:02:52.800 --> 00:02:56.800]  我想早上八點半的人應該不是很多
[00:02:56.800 --> 00:03:00.800]  誰不知去到的時候發覺如果不是
[00:03:00.800 --> 00:03:03.800]  一去才發現不是
[00:03:03.800 --> 00:03:07.300]  去到所有停車場都滿了
[00:03:07.300 --> 00:03:09.300]  所有的停車位都滿了
[00:03:09.300 --> 00:03:12.800]  還有一樣我很深刻印象
[00:03:12.800 --> 00:03:14.800]  還有一個很深刻的印象
[00:03:14.800 --> 00:03:17.800]  去到的時候每個人都拿著聖經
[00:03:17.800 --> 00:03:19.800]  每一個人都拿著自己的聖經
[00:03:19.800 --> 00:03:22.800]  我們現在的弟兄姊妹開始不拿聖經
[00:03:22.800 --> 00:03:23.800]  只拿手機
[00:03:23.800 --> 00:03:25.800]  有些手機都不拿
[00:03:25.800 --> 00:03:27.800]  現在這群姐妹都不拿聖經了
[00:03:27.800 --> 00:03:28.800]  拿手機
[00:03:28.800 --> 00:03:30.800]  我在法國巴黎的時候
[00:03:30.800 --> 00:03:32.800]  法語教會沒有一個人拿聖經
[00:03:32.800 --> 00:03:36.800]  在法國巴黎的教會每一個人都拿聖經
[00:03:36.800 --> 00:03:38.800]  叫他拿聖經他都不拿
[00:03:38.800 --> 00:03:41.800]  我去到這間教會每一個人都拿著聖經
[00:03:41.800 --> 00:03:43.800]  那間教會每一個人都拿著聖經
[00:03:43.800 --> 00:03:46.800]  還不是小本是基本大本
[00:03:46.800 --> 00:03:47.800]  好像一個詩集那麼大本
[00:03:47.800 --> 00:03:50.800]  好像一個像詩集那麼大的本子
[00:03:50.800 --> 00:03:51.800]  還有一樣東西更奇怪
[00:03:51.800 --> 00:03:52.800]  還有一個奇怪的事
[00:03:52.800 --> 00:03:54.800]  每一個人都拿著一本筆記本
[00:03:54.800 --> 00:03:56.800]  還有一個筆記本
[00:03:56.800 --> 00:03:58.800]  我進到這個場地
[00:03:58.800 --> 00:04:00.800]  我來到這個場地
[00:04:00.800 --> 00:04:03.800]  五千人座位真的坐滿了
[00:04:03.800 --> 00:04:04.800]  五千人全部坐滿了
[00:04:04.800 --> 00:04:07.800]  我相信這五千人一順序應該好一點
[00:04:07.800 --> 00:04:09.800]  我相信他們信主應該好一點
[00:04:09.800 --> 00:04:11.800]  因為要抵受到眼瞓
[00:04:11.800 --> 00:04:12.800]  才可以崇拜
[00:04:12.800 --> 00:04:14.800]  就是他們很渴望主
[00:04:14.800 --> 00:04:16.800]  因為他們渴望主
[00:04:16.800 --> 00:04:17.800]  一路聽到
[00:04:17.800 --> 00:04:18.800]  哇!每一個人都在寫筆記
[00:04:18.800 --> 00:04:19.800]  一路聽到呢
[00:04:19.800 --> 00:04:21.800]  每一個人都在寫筆記
[00:04:21.800 --> 00:04:24.800]  你們牧師都不是叫水皮
[00:04:24.800 --> 00:04:26.800]  都聽到很多東西要寫筆記
[00:04:26.800 --> 00:04:27.800]  牧師呢
[00:04:27.800 --> 00:04:29.800]  我自己都要聽到
[00:04:29.800 --> 00:04:30.800]  都要寫很多筆記
[00:04:30.800 --> 00:04:31.800]  我開始發覺到
[00:04:31.800 --> 00:04:33.800]  原來這個世界還有很多真的基督徒
[00:04:33.800 --> 00:04:36.800]  在世界上都有很多真的基督徒
[00:04:36.800 --> 00:04:38.800]  接著呢
[00:04:38.800 --> 00:04:39.800]  完了崇拜之後呢
[00:04:39.800 --> 00:04:40.800]  崇拜之後呢
[00:04:40.800 --> 00:04:43.800]  他就帶了我去這個叫做
[00:04:43.800 --> 00:04:45.800]  歡迎室的裏面
[00:04:45.800 --> 00:04:47.800]  就帶我去了歡迎室
[00:04:47.800 --> 00:04:48.800]  有人就
[00:04:48.800 --> 00:04:49.800]  歡迎我的姊妹就說
[00:04:49.800 --> 00:04:51.800]  你在哪裏來呀
[00:04:51.800 --> 00:04:52.800]  那歡迎的姊妹就說
[00:04:52.800 --> 00:04:53.800]  你從哪裏來呀
[00:04:53.800 --> 00:04:56.800]  我說在多倫多的一間浸信會來的
[00:04:56.800 --> 00:04:59.800]  我說是從多倫多的一間浸信會來的
[00:04:59.800 --> 00:05:01.800]  或者你們牧師的英文差
[00:05:01.800 --> 00:05:04.800]  或者說牧師的英文不太好
[00:05:04.800 --> 00:05:06.800]  好像聽錯了
[00:05:06.800 --> 00:05:09.800]  多倫多浸信會來的
[00:05:09.800 --> 00:05:11.800]  好像聽到是多倫多浸信會來的
[00:05:11.800 --> 00:05:13.800]  你知道多倫多浸信會和
[00:05:13.800 --> 00:05:16.800]  在多倫多來一間浸信會是兩回事的
[00:05:16.800 --> 00:05:18.800]  如果說多倫多浸信會和
[00:05:18.800 --> 00:05:21.800]  多倫多一個浸信會和一個浸信會
[00:05:21.800 --> 00:05:23.800]  多倫多浸信會就很大了
[00:05:23.800 --> 00:05:25.800]  多倫多浸信會很大
[00:05:25.800 --> 00:05:27.800]  他的招呼都不同
[00:05:27.800 --> 00:05:28.800]  招呼都不一樣
[00:05:28.800 --> 00:05:30.800]  當然我現在就澄清了
[00:05:30.800 --> 00:05:31.800]  當然還是澄清了
[00:05:31.800 --> 00:05:34.800]  我為什麼要講這些經驗給大家聽
[00:05:34.800 --> 00:05:36.800]  為什麼要講這個經歷給大家聽
[00:05:36.800 --> 00:05:38.800]  我只想講給大家知道
[00:05:38.800 --> 00:05:41.800]  在每個人的生活環節裏面
[00:05:41.800 --> 00:05:42.800]  在每個人的生活環境當中
[00:05:42.800 --> 00:05:45.800]  其實分分鐘很多人都可能誤會你
[00:05:45.800 --> 00:05:48.800]  分分鐘有些人都會誤會你
[00:05:48.800 --> 00:05:49.800]  而誤會你的時候
[00:05:49.800 --> 00:05:50.800]  而誤會你的時候
[00:05:50.800 --> 00:05:51.800]  你可能就會
[00:05:51.800 --> 00:05:53.800]  好像有些好處
[00:05:53.800 --> 00:05:55.800]  你可能會說有好處
[00:05:55.800 --> 00:05:56.800]  那你會不會
[00:05:56.800 --> 00:05:59.800]  就因為這些好處就不澄清呢
[00:05:59.800 --> 00:06:01.800]  你會不會因為好處而不澄清呢
[00:06:01.800 --> 00:06:03.800]  比如我剛才最初說
[00:06:03.800 --> 00:06:04.800]  像剛才講的
[00:06:04.800 --> 00:06:05.800]  有人找錯錢給你
[00:06:05.800 --> 00:06:07.800]  有人找錯錢給你
[00:06:07.800 --> 00:06:08.800]  順口說
[00:06:08.800 --> 00:06:10.800]  今天大部份人都不懂
[00:06:10.800 --> 00:06:12.800]  找錯錢是怎麼回事
[00:06:12.800 --> 00:06:13.800]  現在很多人都不知道
[00:06:13.800 --> 00:06:14.800]  找錯錢是怎麼回事
[00:06:14.800 --> 00:06:16.800]  我最近聽了一個例子
[00:06:16.800 --> 00:06:18.800]  最近有人聽了一個例子
[00:06:18.800 --> 00:06:19.800]  買兩盒蛋
[00:06:19.800 --> 00:06:20.800]  每盒蛋兩元
[00:06:20.800 --> 00:06:21.800]  買了兩盒雞蛋
[00:06:21.800 --> 00:06:23.800]  你給他五元
[00:06:23.800 --> 00:06:25.800]  給他五塊錢
[00:06:25.800 --> 00:06:27.800]  大部份人不知道應該找回多少錢
[00:06:27.800 --> 00:06:29.800]  大部份人不知道應該找回多少錢
[00:06:29.800 --> 00:06:31.800]  你們計不計得到
[00:06:31.800 --> 00:06:33.800]  賺一元
[00:06:33.800 --> 00:06:34.800]  那就錯了
[00:06:34.800 --> 00:06:36.800]  因為要付稅
[00:06:36.800 --> 00:06:39.800]  雞蛋
[00:06:39.800 --> 00:06:41.800]  我開玩笑的
[00:06:41.800 --> 00:06:46.800]  因為今天大部份人都是用卡的
[00:06:46.800 --> 00:06:48.800]  因為大部份人都是刷卡的
[00:06:48.800 --> 00:06:49.800]  弟兄姊妹
[00:06:49.800 --> 00:06:52.800]  其實今天很多人根本不懂計數
[00:06:52.800 --> 00:06:55.800]  找錯錢
[00:06:55.800 --> 00:06:56.800]  找錯錢
[00:06:56.800 --> 00:06:58.800]  我的經驗是什麼呢
[00:06:58.800 --> 00:06:59.800]  我的經驗是
[00:06:59.800 --> 00:07:01.800]  我會告訴別人你找錯錢
[00:07:01.800 --> 00:07:02.800]  會告訴他你找錯了
[00:07:02.800 --> 00:07:03.800]  我曾經有人試過
[00:07:03.800 --> 00:07:06.800]  找錯了十元給我
[00:07:06.800 --> 00:07:07.800]  曾經有一次
[00:07:07.800 --> 00:07:08.800]  一個人找多了十塊錢給我
[00:07:08.800 --> 00:07:10.800]  我拿回十元給他
[00:07:10.800 --> 00:07:11.800]  我找回給他
[00:07:11.800 --> 00:07:13.800]  有一次我拿去修車
[00:07:13.800 --> 00:07:15.800]  有一次去修車
[00:07:15.800 --> 00:07:16.800]  修完車之後
[00:07:16.800 --> 00:07:17.800]  他給了我一張單
[00:07:17.800 --> 00:07:18.800]  他給了我一張單
[00:07:18.800 --> 00:07:19.800]  他給了我一張單
[00:07:19.800 --> 00:07:20.800]  他給了我一張單
[00:07:20.800 --> 00:07:21.800]  算差了兩百多塊
[00:07:21.800 --> 00:07:22.800]  算差了兩百多塊
[00:07:22.800 --> 00:07:23.800]  加幣
[00:07:24.800 --> 00:07:27.800]  我不知道他走了
[00:07:27.800 --> 00:07:29.800]  我不知道他走了
[00:07:29.800 --> 00:07:30.800]  但我一直在車上計
[00:07:30.800 --> 00:07:32.800]  這條數好像不太對
[00:07:32.800 --> 00:07:33.800]  然後一路在心裏想
[00:07:33.800 --> 00:07:35.800]  好像數字不對
[00:07:35.800 --> 00:07:36.800]  我開了兩個街口
[00:07:36.800 --> 00:07:38.800]  我在街口那裏立刻計到
[00:07:38.800 --> 00:07:39.800]  他計錯數
[00:07:39.800 --> 00:07:41.800]  我回去給錢他的時候
[00:07:41.800 --> 00:07:44.800]  開出不久才算出這個數
[00:07:44.800 --> 00:07:46.800]  然後回去找他
[00:07:46.800 --> 00:07:47.800]  你知不知道那個
[00:07:47.800 --> 00:07:49.800]  修車車房的老闆
[00:07:49.800 --> 00:07:50.800]  怎麼跟我說
[00:07:50.800 --> 00:07:52.800]  車房的老闆怎麼說呢
[00:07:52.800 --> 00:07:54.800]  我沒見過一個人這麼老實
[00:07:54.800 --> 00:07:57.800]  我沒見過一個人這麼老實
[00:07:57.800 --> 00:07:59.800]  我現在跟他是好朋友
[00:07:59.800 --> 00:08:00.800]  我跟他現在是好朋友
[00:08:00.800 --> 00:08:02.800]  現在雖然他沒有做
[00:08:02.800 --> 00:08:03.800]  退休了
[00:08:03.800 --> 00:08:04.800]  我仍然跟他有聯絡
[00:08:04.800 --> 00:08:06.800]  雖然他現在退休了
[00:08:06.800 --> 00:08:07.800]  我仍然跟他有聯絡
[00:08:07.800 --> 00:08:09.800]  為什麼我們要這麼老實呢
[00:08:09.800 --> 00:08:10.800]  為什麼要這麼老實呢
[00:08:10.800 --> 00:08:13.800]  這些就是基督徒應有的
[00:08:13.800 --> 00:08:16.800]  我們有的清心態度
[00:08:16.800 --> 00:08:18.800]  這是基督徒應該有的
[00:08:18.800 --> 00:08:19.800]  一種清心的態度
[00:08:19.800 --> 00:08:21.800]  或者叫做忠誠的態度
[00:08:21.800 --> 00:08:23.800]  今天我們看這段聖經
[00:08:23.800 --> 00:08:26.800]  其實就要靠我們這一樣東西
[00:08:26.800 --> 00:08:30.800]  你知不知道世人犯了罪之後
[00:08:30.800 --> 00:08:32.800]  去拜佛訓的人
[00:08:32.800 --> 00:08:34.800]  都是沒有誠信的
[00:08:34.800 --> 00:08:36.800]  沒有忠誠的
[00:08:36.800 --> 00:08:38.800]  你問一下你自己
[00:08:38.800 --> 00:08:40.800]  我們基督徒
[00:08:40.800 --> 00:08:42.800]  遇到這樣的情況
[00:08:42.800 --> 00:08:44.800]  你有沒有忠誠呢
[00:08:44.800 --> 00:08:46.800]  有好處的時候
[00:08:46.800 --> 00:08:49.800]  你是不是想死呢
[00:08:49.800 --> 00:08:53.800]  還是表現出你的忠誠
[00:08:53.800 --> 00:08:55.800]  我們看看今天這段聖經
[00:08:55.800 --> 00:08:58.800]  怎樣教導你和我
[00:08:58.800 --> 00:09:00.800]  甚至包括保羅
[00:09:00.800 --> 00:09:03.800]  怎樣突破他的屬靈生命
[00:09:03.800 --> 00:09:07.800]  怎樣衝破人性的罪惡
[00:09:07.800 --> 00:09:11.800]  從而見證上主
[00:09:11.800 --> 00:09:13.800]  不然的話
[00:09:13.800 --> 00:09:18.800]  我們等同於偷取上帝的榮耀
[00:09:18.800 --> 00:09:20.800]  我們再看看這段聖經好不好
[00:09:20.800 --> 00:09:23.800]  上個禮拜我們已經看過了
[00:09:23.800 --> 00:09:26.800]  在第十四章第一至第七節裏面
[00:09:26.800 --> 00:09:32.800]  原來當保羅和巴拿巴一傳道之後
[00:09:32.800 --> 00:09:37.800]  整個世界馬上分裂
[00:09:37.800 --> 00:09:41.800]  分裂成為信主和不信主的人
[00:09:41.800 --> 00:09:47.800]  而他們選擇了依然在上帝裏面
[00:09:47.800 --> 00:09:49.800]  去按照上帝的說話傳道
[00:09:49.800 --> 00:09:50.800]  不怕分裂
[00:09:50.800 --> 00:09:53.800]  而他們選擇依然按上帝的道事傳道
[00:09:53.800 --> 00:09:55.800]  這個已經不容易的功課了
[00:09:55.800 --> 00:09:56.800]  這已經很不容易的功課了
[00:09:56.800 --> 00:09:58.800]  今天我們要看的是什麼事情呢
[00:09:58.800 --> 00:10:00.800]  今天是什麼事情呢
[00:10:00.800 --> 00:10:01.800]  進一步看看
[00:10:01.800 --> 00:10:02.800]  進一步來看
[00:10:02.800 --> 00:10:04.800]  一個人怎樣在主的裏面
[00:10:04.800 --> 00:10:07.800]  去竭力去守住這份忠誠
[00:10:07.800 --> 00:10:08.800]  一個人怎樣在主裏
[00:10:08.800 --> 00:10:10.800]  竭力守住這份忠誠
[00:10:10.800 --> 00:10:11.800]  保持一份清心
[00:10:11.800 --> 00:10:13.800]  保持一份清心
[00:10:13.800 --> 00:10:14.800]  我們來看看好不好
[00:10:14.800 --> 00:10:15.800]  我們一起來看
[00:10:15.800 --> 00:10:16.800]  這段聖經講什麼呢
[00:10:16.800 --> 00:10:17.800]  這段聖經講什麼呢
[00:10:17.800 --> 00:10:19.800]  剛才彭平姐妹已經幫我們讀過了
[00:10:19.800 --> 00:10:20.800]  剛才彭平姐妹已經幫我們讀過了
[00:10:20.800 --> 00:10:22.800]  我再將這個故事講多一次給大家聽聽
[00:10:22.800 --> 00:10:23.800]  我再將這個故事講多一次給大家聽聽
[00:10:23.800 --> 00:10:25.800]  我再簡單講一下這個故事
[00:10:25.800 --> 00:10:26.800]  這段聖經就講到
[00:10:26.800 --> 00:10:27.800]  保羅和巴拿巴
[00:10:27.800 --> 00:10:30.800]  從以哥廉去到另一個地區
[00:10:30.800 --> 00:10:32.800]  叫做呂高尼的地區
[00:10:32.800 --> 00:10:34.800]  保羅和巴拿巴
[00:10:34.800 --> 00:10:36.800]  來到了一個地方叫做
[00:10:36.800 --> 00:10:38.800]  呂高尼
[00:10:38.800 --> 00:10:39.800]  呂高尼的地方
[00:10:39.800 --> 00:10:40.800]  這個地區是什麼呢
[00:10:40.800 --> 00:10:42.800]  因為他之前去那個以哥廉
[00:10:42.800 --> 00:10:43.800]  被人趕走
[00:10:43.800 --> 00:10:45.800]  因為他是被人家趕走
[00:10:45.800 --> 00:10:47.800]  有人想用石頭打他
[00:10:47.800 --> 00:10:49.800]  被人打了就要走了
[00:10:49.800 --> 00:10:51.800]  有人用石頭打他
[00:10:51.800 --> 00:10:52.800]  基督徒不是說
[00:10:52.800 --> 00:10:54.800]  打吧,我信教了,我信道了
[00:10:54.800 --> 00:10:55.800]  不是這樣的
[00:10:55.800 --> 00:10:56.800]  基督徒不是說
[00:10:56.800 --> 00:10:58.800]  一被打了就要殉道
[00:10:58.800 --> 00:11:01.800]  基督徒要帶腦袋去信主的
[00:11:01.800 --> 00:11:02.800]  要用扭腦袋去信主
[00:11:02.800 --> 00:11:03.800]  記住
[00:11:03.800 --> 00:11:06.800]  We bring our brain to believe Jesus Christ
[00:11:06.800 --> 00:11:07.800]  我們不是
[00:11:07.800 --> 00:11:09.800]  人家說什麼,我信什麼
[00:11:09.800 --> 00:11:10.800]  人家說什麼,我信什麼
[00:11:10.800 --> 00:11:11.800]  不是說別人說什麼就信什麼的
[00:11:11.800 --> 00:11:12.800]  不是說別人說什麼就信什麼的
[00:11:12.800 --> 00:11:13.800]  聖經這樣寫
[00:11:13.800 --> 00:11:15.800]  讓我們學會要帶著腦袋
[00:11:15.800 --> 00:11:16.800]  人家用石頭打
[00:11:16.800 --> 00:11:18.800]  保羅就走了
[00:11:18.800 --> 00:11:19.800]  聖經寫著
[00:11:19.800 --> 00:11:20.800]  如果別人打了,他就走了
[00:11:20.800 --> 00:11:23.800]  當他走到呂高尼的地區的時候
[00:11:23.800 --> 00:11:26.800]  就進入到路斯德城
[00:11:26.800 --> 00:11:30.800]  呂哥,你來到了路斯德城
[00:11:30.800 --> 00:11:31.800]  一會兒他們會去到另一個城
[00:11:31.800 --> 00:11:33.800]  叫做特比
[00:11:33.800 --> 00:11:34.800]  但是當他進入的時候
[00:11:34.800 --> 00:11:36.800]  又馬上見到一件事
[00:11:36.800 --> 00:11:38.800]  他們來到這個城裡的時候
[00:11:38.800 --> 00:11:39.800]  馬上看到一個事情
[00:11:39.800 --> 00:11:41.800]  第八節那裡這樣說
[00:11:41.800 --> 00:11:42.800]  第八節這樣說
[00:11:42.800 --> 00:11:44.800]  見到一個兩腳無力的人
[00:11:44.800 --> 00:11:46.800]  見到一個兩腳無力的人
[00:11:46.800 --> 00:11:47.800]  這個人怎樣
[00:11:47.800 --> 00:11:49.800]  生來已經是瘸腿的
[00:11:49.800 --> 00:11:51.800]  生來是瘸腿的
[00:11:51.800 --> 00:11:52.800]  從來都不能夠走路
[00:11:52.800 --> 00:11:53.800]  從來沒走過路
[00:11:53.800 --> 00:11:54.800]  等一等
[00:11:54.800 --> 00:11:57.800]  這個現象其實是路加醫生
[00:11:57.800 --> 00:11:58.800]  就是《仕途行傳》的作者
[00:11:58.800 --> 00:12:00.800]  故意這樣記載的
[00:12:00.800 --> 00:12:02.800]  這段情況是路加醫生的
[00:12:02.800 --> 00:12:03.800]  《史籌行者》的作者
[00:12:03.800 --> 00:12:04.800]  他是故意這麼記載的
[00:12:04.800 --> 00:12:06.800]  他不單記載這個人的事件
[00:12:06.800 --> 00:12:08.800]  他一會兒還記載了
[00:12:08.800 --> 00:12:11.800]  保羅和巴拿巴被誤認為神
[00:12:11.800 --> 00:12:13.800]  他不光記錄了這個人的故事
[00:12:13.800 --> 00:12:14.800]  還記錄了保羅和巴拿巴
[00:12:14.800 --> 00:12:16.800]  被誤認為是神的事情
[00:12:16.800 --> 00:12:18.800]  為什麼他要記載這兩件事呢?
[00:12:18.800 --> 00:12:19.800]  他為什麼要記載這兩件事呢?
[00:12:19.800 --> 00:12:21.800]  第一件事的原因
[00:12:21.800 --> 00:12:23.800]  就是原來路加醫生
[00:12:23.800 --> 00:12:24.800]  路加醫生呢?
[00:12:24.800 --> 00:12:26.800]  《仕途行傳》的作者
[00:12:26.800 --> 00:12:27.800]  《史籌行者》的作者
[00:12:27.800 --> 00:12:29.800]  他是故意告訴我們
[00:12:29.800 --> 00:12:30.800]  故意告訴我們
[00:12:30.800 --> 00:12:32.800]  其實保羅和巴拿巴的侍奉
[00:12:32.800 --> 00:12:34.800]  保羅和巴拿巴的侍奉
[00:12:34.800 --> 00:12:36.800]  和另一個仕途在先前
[00:12:36.800 --> 00:12:39.800]  叫做彼得的侍奉是一模一樣的
[00:12:39.800 --> 00:12:41.800]  是連接的
[00:12:41.800 --> 00:12:43.800]  所有侍奉主的人
[00:12:43.800 --> 00:12:45.800]  不在乎他是不是曾經
[00:12:45.800 --> 00:12:47.800]  親身跟著耶穌也好
[00:12:47.800 --> 00:12:50.800]  不在乎他曾經親身跟隨耶穌也好
[00:12:50.800 --> 00:12:52.800]  或者後來因為他認罪悔改
[00:12:52.800 --> 00:12:54.800]  而信主也好
[00:12:54.800 --> 00:12:56.800]  或者後來認罪悔改信主也好
[00:12:56.800 --> 00:12:57.800]  就好像保羅和巴拿巴那樣
[00:12:57.800 --> 00:12:58.800]  好像保羅和巴拿巴一樣
[00:12:58.800 --> 00:12:59.800]  他沒有跟耶穌
[00:12:59.800 --> 00:13:00.800]  跟了三年多
[00:13:00.800 --> 00:13:03.800]  他沒有跟過耶穌三年多
[00:13:03.800 --> 00:13:05.800]  但是他是認罪悔改信耶穌
[00:13:05.800 --> 00:13:06.800]  但是他認罪悔改信耶穌
[00:13:06.800 --> 00:13:08.800]  他的侍奉是一模一樣的
[00:13:08.800 --> 00:13:10.800]  他的侍奉是一模一樣的
[00:13:10.800 --> 00:13:11.800]  怎麼一模一樣呢?
[00:13:11.800 --> 00:13:13.800]  可以醫治人的病
[00:13:13.800 --> 00:13:14.800]  可以醫治人的病
[00:13:14.800 --> 00:13:16.800]  生來瘸腿的人
[00:13:16.800 --> 00:13:17.800]  生來瘸腿的人
[00:13:17.800 --> 00:13:18.800]  在哪裡試過?
[00:13:18.800 --> 00:13:19.800]  彼得
[00:13:19.800 --> 00:13:20.800]  彼得是在哪裡試過呢?
[00:13:20.800 --> 00:13:23.800]  《侍徒行傳》的第三章第二節就記載過了
[00:13:23.800 --> 00:13:25.800]  《侍徒行傳》三章二節就記載了
[00:13:25.800 --> 00:13:27.800]  當時他和約翰一起進入聖殿的時候
[00:13:27.800 --> 00:13:30.800]  也同樣遇見一個生來瘸腿的人
[00:13:30.800 --> 00:13:32.800]  在這個聖殿的走廊裏面
[00:13:32.800 --> 00:13:33.800]  是黑淺的
[00:13:33.800 --> 00:13:35.800]  當時他跟
[00:13:35.800 --> 00:13:37.800]  進入聖殿之前就看到
[00:13:37.800 --> 00:13:39.800]  有一個人生來瘸腿的
[00:13:39.800 --> 00:13:41.800]  或者是找弟兄姊妹
[00:13:41.800 --> 00:13:43.800]  或者同胞幫助
[00:13:43.800 --> 00:13:45.800]  或者兄弟姐妹幫助他
[00:13:45.800 --> 00:13:48.800]  之後說到保羅和巴拿巴被誤認為神
[00:13:48.800 --> 00:13:51.800]  原來有一個回應彼得
[00:13:51.800 --> 00:13:53.800]  之後保羅和巴拿巴被誤認神
[00:13:53.800 --> 00:13:55.800]  跟前面的彼得
[00:13:55.800 --> 00:13:58.800]  在第十章第二十五和二十六節裏面
[00:13:58.800 --> 00:13:59.800]  在十章二十五到二十六節裏面
[00:13:59.800 --> 00:14:01.800]  他被誤認為神
[00:14:01.800 --> 00:14:02.800]  被誤認神
[00:14:02.800 --> 00:14:03.800]  被誰誤認?
[00:14:03.800 --> 00:14:07.800]  被戈利留這個很想聽主導的人誤會
[00:14:07.800 --> 00:14:08.800]  以為他是神
[00:14:08.800 --> 00:14:11.800]  被戈利留這個很想聽神話的人誤認神
[00:14:11.800 --> 00:14:13.800]  但是兩個人
[00:14:13.800 --> 00:14:15.800]  都有同樣的特色
[00:14:15.800 --> 00:14:16.800]  是甚麼特色呢?
[00:14:16.800 --> 00:14:17.800]  甚麼特色呢?
[00:14:17.800 --> 00:14:20.800]  當保羅和巴拿巴進入到路斯德城的時候
