
[00:00:00.000 --> 00:00:07.340]  好,我們今天是講到哥倫多後書六章十四節到七章一節
[00:02:47.740 --> 00:02:51.760]  婚姻究竟有什麼條件呢?
[00:02:51.760 --> 00:02:57.940]  今天我們其中一段經文講到,在哥倫多後書六章十四節
[00:02:57.940 --> 00:03:06.700]  它這樣說:你們和不信的,緣不相配,不要同父一丫
[00:03:06.700 --> 00:03:13.540]  當然很多人引用這段聖經講到婚姻裡面,也不是錯的
[00:03:13.540 --> 00:03:22.200]  只不過這段聖經除了講婚姻關係以外,有更大的範疇我們涉及到
[00:03:22.200 --> 00:03:28.460]  在婚姻裡面我們也知道,我們為什麼一定要同一個信仰呢?
[00:03:28.460 --> 00:03:37.840]  就是在世上地上,或者世俗,我們講婚姻或者婚姻輔導我們也知道,我自己也是婚姻輔導員
[00:03:37.840 --> 00:03:43.340]  也用了一套prepare and enrich,一個非常出名的工具
[00:03:43.340 --> 00:03:49.480]  它講到婚姻有幾個範疇,我們不可以沒有的,不可以不處理的
[00:03:49.480 --> 00:03:55.340]  包括什麼呢?溝通,明白了,溝通到才結婚
[00:03:55.340 --> 00:04:01.800]  包括衝突,衝突本身不是問題,怎樣解決衝突才是問題
[00:04:01.800 --> 00:04:07.880]  包括什麼呢?恩親的關係,成長的關係,哎,很有趣
[00:04:07.880 --> 00:04:13.780]  它更加講到,有一項我們很重要的事,就是你們的信仰是不是一樣
[00:04:13.780 --> 00:04:19.900]  連世俗的人也知道,如果信仰不一樣,婚姻裡面一點也不容易走
[00:04:19.900 --> 00:04:22.660]  何況作為基督徒呢?
[00:04:22.660 --> 00:04:28.620]  不過我剛才也說了,這節的經文由起始是講婚姻的
[00:04:28.620 --> 00:04:34.220]  所以我們還回基本步,去到這段經文的基本
[00:04:34.220 --> 00:04:39.020]  我們之後再想進去,究竟引入是什麼樣的範疇
[00:04:39.020 --> 00:04:43.240]  因為這幾節的經文,雖然只講幾節而已,十分豐富
[00:04:43.240 --> 00:04:48.540]  所以我今天只講兩點而已,跟你旁邊的講兩點而已
[00:04:48.540 --> 00:04:53.980]  家裡的看節目跟你講兩點而已,好,第一點,馬上再進去
[00:04:53.980 --> 00:05:00.700]  看一看,在六章十四節,黑色這裡,啡色這裡,我只讀一讀啡色那裡,好嗎?
[00:05:00.700 --> 00:05:08.620]  預備起,你們和不信的,緣不相配,不要同乎一額
[00:05:08.620 --> 00:05:13.700]  當然,我們一定要去基本步,看看什麼是額
[00:05:13.700 --> 00:05:19.860]  額是什麼?額是肉,我們知道了,分享一下,也是這樣說
[00:05:19.860 --> 00:05:23.020]  今天的維基百科,也是解釋得非常好
[00:05:23.020 --> 00:05:29.740]  這個額,是一種木製的梁,有曲的,有直的
[00:05:29.740 --> 00:05:36.420]  是一個對生畜,箍著頭部頸肩的位置
[00:05:36.420 --> 00:05:45.260]  讓牠們一起用力來拉的時候,無論是拉車,或者是拉到耕田的泥
[00:05:45.260 --> 00:05:53.140]  都是可以這樣去配合,當然在不同的地方,都用不同的生畜
[00:05:53.140 --> 00:05:59.660]  可以用牛,可以用馬,也會,但是重點是什麼呢?
[00:05:59.660 --> 00:06:04.900]  就是要用同一種的生畜,才可以行得通
[00:06:04.900 --> 00:06:10.700]  不然的話,牠會因為不同,牠的步法會不同
[00:06:10.700 --> 00:06:16.100]  你試想一下,如果一邊是馬,一邊是牛
[00:06:16.100 --> 00:06:19.900]  一邊會跑得很快,另一邊又很大力
[00:06:19.900 --> 00:06:23.420]  究竟是快行前,還是大力拉停呢?
[00:06:23.420 --> 00:06:31.620]  牠就會不協調,失去平衡,令到困難重重,最終會崩潰
[00:06:31.620 --> 00:06:35.100]  其實在舊約我們也看到,有幾個經文也有提到
[00:06:35.100 --> 00:06:39.980]  例如,牠這樣說,我們一起讀,生命記22章第10節
[00:06:39.980 --> 00:06:44.900]  預備起,不可並用牛撈耕地
[00:06:44.900 --> 00:06:49.580]  不行的,不協調的,不可行的
[00:06:49.580 --> 00:06:58.180]  不僅如此,牠更加提到是交配,就是說種類不可以混雜
[00:06:58.180 --> 00:07:02.020]  牠記載在尼美記第19章第19節,我們一起讀
[00:07:02.020 --> 00:07:09.060]  123,你們要守我的律例,不可叫你的生畜與異類配合
[00:07:09.060 --> 00:07:13.860]  不可用兩種參雜的種種你的地
[00:07:13.860 --> 00:07:22.060]  也不可用兩種參雜的鳥做衣服穿在身上
[00:07:22.060 --> 00:07:32.700]  有個定律上說了,無論動物或醫療或物種,不可參雜
[00:07:32.700 --> 00:07:38.980]  這個定律、法則背後告訴我們,如果這樣參雜的話
[00:07:38.980 --> 00:07:43.820]  最終是不可行的,會破壞的
[00:07:43.820 --> 00:07:51.180]  甚至布料不同的物質,一個比較堅硬,一個沒那麼堅硬,會破壞
[00:07:51.180 --> 00:07:58.100]  所以我們知道,有些東西原來不是越多越雜越好
[00:07:58.100 --> 00:08:01.180]  有些東西是要單一的
[00:08:01.180 --> 00:08:07.900]  人多原來可以手腳亂,除非那些人一致去行
[00:08:07.900 --> 00:08:12.100]  當然這一節的聖經看起來好像很簡單
[00:08:12.100 --> 00:08:20.260]  但它背後說了很多豐富的解釋和比喻
[00:08:20.260 --> 00:08:23.460]  我們不如從頭讀一節,看下去
[00:08:23.460 --> 00:08:28.620]  究竟它用什麼比喻對比來講解這一節
[00:08:28.620 --> 00:08:31.740]  信和不信,緣不相配
[00:08:31.740 --> 00:08:35.620]  我們讀14、15、16節,預備起
[00:08:35.620 --> 00:08:38.620]  你們和不信的緣不相配
[00:08:38.620 --> 00:08:40.620]  不要同父一額
[00:08:40.620 --> 00:08:44.420]  依和不義有什麼相交呢?
[00:08:44.420 --> 00:08:48.220]  光明和黑暗有什麼相通呢?
[00:08:48.220 --> 00:08:52.060]  基督和彼烈有什麼相和呢?
[00:08:52.060 --> 00:08:56.260]  信主和不信主的有什麼相干呢?
[00:08:56.260 --> 00:09:00.660]  神的殿和偶像有什麼相同呢?
[00:09:00.660 --> 00:09:06.620]  你們和不信,很明顯你們是寶羅寫給誰的?
[00:09:06.620 --> 00:09:09.100]  哥林多人
[00:09:09.100 --> 00:09:12.580]  就是說信主的,你們是信主的
[00:09:12.580 --> 00:09:19.100]  和不信的,他立刻在背後用了很多
[00:09:19.100 --> 00:09:24.340]  很多如果負起了這個額裡面
[00:09:24.340 --> 00:09:28.020]  帶來的對立
[00:09:28.020 --> 00:09:32.260]  而這個對立豐富的描述
[00:09:32.260 --> 00:09:34.260]  到你不能相信
[00:09:34.260 --> 00:09:40.700]  他說義和不義是在講人心和人的行為
[00:09:40.700 --> 00:09:43.580]  其實不義的原文不單止是不義
[00:09:43.580 --> 00:09:47.580]  是在講Lawlessness
[00:09:47.580 --> 00:09:52.740]  就是完全是沒有法律的
[00:09:52.740 --> 00:09:58.020]  完全是不跟隨一些違非作歹
[00:09:58.020 --> 00:10:00.700]  而那個違非作歹不是人的律法
[00:10:00.700 --> 00:10:03.980]  是上帝的律法,是Lawlessness
[00:10:03.980 --> 00:10:11.500]  他說你和那些殺人、毀謗、淫亂的人
[00:10:11.500 --> 00:10:15.820]  那些Lawlessness是對立的
[00:10:15.820 --> 00:10:21.620]  然後他又講到大自然光明和黑暗
[00:10:21.620 --> 00:10:23.620]  他說去到另一個位置
[00:10:23.620 --> 00:10:26.140]  而這個位置又很不同了
[00:10:26.140 --> 00:10:29.700]  因為從人心去到環境的對比
[00:10:29.700 --> 00:10:34.300]  接著去到基督和彼列這個外邦人尊重的字
[00:10:34.300 --> 00:10:36.940]  是在講高級黑暗的天使
[00:10:36.940 --> 00:10:41.100]  而這個對比又去到屬靈的層面
[00:10:41.100 --> 00:10:45.020]  基督不會和撒旦做朋友的
[00:10:45.020 --> 00:10:47.820]  他們不會一起逛街的
[00:10:47.820 --> 00:10:51.820]  他們不會互相鼓勵支援的
[00:10:51.820 --> 00:10:53.260]  不會互相守望
[00:10:53.260 --> 00:10:57.660]  接著去到人信主和不信主的層面
[00:10:57.660 --> 00:11:01.660]  再去到神的殿和偶像的對比
[00:11:01.660 --> 00:11:04.420]  他的對比也非常驚人
[00:11:04.420 --> 00:11:08.540]  你想想,神的殿和偶像有什麼關係呢?
[00:11:08.540 --> 00:11:09.820]  等一下節目你想想
[00:11:09.820 --> 00:11:14.460]  如果我們三月重開崇拜你一來的時候
[00:11:14.460 --> 00:11:17.780]  這個是神的殿來的,Amen?
[00:11:17.780 --> 00:11:22.180]  你發現,掛在後面已經不是十字架了
[00:11:22.180 --> 00:11:25.860]  掛在後面是關公,有把刀
[00:11:25.860 --> 00:11:27.860]  所以一開始牧師跟你說
[00:11:27.860 --> 00:11:30.780]  今天我們敬拜關公
[00:11:30.780 --> 00:11:33.660]  這個對比很嚇人
[00:11:33.660 --> 00:11:35.660]  你說從來沒有發生過
[00:11:35.660 --> 00:11:38.460]  有啊,舊約有啊
[00:11:38.460 --> 00:11:43.220]  他當時的聖殿以往我們是獻祭、獻牛、獻羊
[00:11:43.220 --> 00:11:47.580]  他獻什麼?獻馬開始,雜亂了
[00:11:47.580 --> 00:11:51.900]  而神的殿在舊約甚至描述裡面
[00:11:51.900 --> 00:11:56.300]  不單有偶像,有拜,我們也知道
[00:11:56.300 --> 00:11:59.580]  有那些廟祭,很多東西
[00:11:59.580 --> 00:12:02.500]  他的對比大到信和不信
[00:12:02.500 --> 00:12:07.820]  一下子在很多層面上涉及了
[00:12:07.820 --> 00:12:12.820]  我記得特別在光和黑暗我有些感覺
[00:12:12.820 --> 00:12:14.820]  前陣子我們一起吃飯
[00:12:14.820 --> 00:12:21.140]  有些電影節目,我就在想去看日落
[00:12:21.140 --> 00:12:27.300]  日落我都知道香港如果夏天就晚一點,六七點
[00:12:27.300 --> 00:12:29.940]  冬天就早一點,可能五六點
[00:12:29.940 --> 00:12:31.780]  我就說我去看了
[00:12:31.780 --> 00:12:35.700]  看的時候哪個鐘數日落
[00:12:35.700 --> 00:12:39.940]  我就那個鐘數去到那個地方
[00:12:39.940 --> 00:12:42.260]  如果大家看過日落都知道
[00:12:42.260 --> 00:12:45.220]  如果五點半日落,你五點半去到
[00:12:45.220 --> 00:12:47.380]  你還看不看到日落?
[00:12:47.380 --> 00:12:49.620]  不如你看日出吧
[00:12:49.620 --> 00:12:51.540]  為什麼?如果你去過就知道了
[00:12:51.540 --> 00:12:53.060]  那天國盛還在
[00:12:53.060 --> 00:12:54.900]  我不知道哪天,誰在說話
[00:12:54.900 --> 00:12:56.700]  我們記得國盛很大聲
[00:12:56.700 --> 00:12:58.940]  什麼都看不到了
[00:12:58.940 --> 00:13:00.020]  為什麼呢?
[00:13:00.020 --> 00:13:03.620]  因為日落那一剎那幾分鐘
[00:13:03.620 --> 00:13:05.620]  一下子就黑了
[00:13:05.620 --> 00:13:10.420]  你必須在日落前半小時,九個小時穩定位置
[00:13:10.420 --> 00:13:12.380]  漂亮一點
[00:13:12.380 --> 00:13:13.980]  然後設定一下機
[00:13:13.980 --> 00:13:17.860]  因為很快就沒有了
[00:13:17.860 --> 00:13:22.180]  我記得幾年前我和我太太
[00:13:22.180 --> 00:13:24.740]  去了大峽谷
[00:13:24.740 --> 00:13:25.660]  Grand Canyon
[00:13:25.660 --> 00:13:30.020]  當時我去到洛杉磯
[00:13:30.020 --> 00:13:38.020]  然後開車去了拉斯維加斯
[00:13:38.020 --> 00:13:39.860]  如果你們試過開車就知道
[00:13:39.860 --> 00:13:41.940]  好像最少都開幾個小時
[00:13:41.940 --> 00:13:44.620]  再由拉斯維加斯開去大峽谷
[00:13:44.620 --> 00:13:48.580]  通常我和我太太,你猜誰開車呢?
[00:13:48.580 --> 00:13:51.300]  當然是我,因為我太太不開車
[00:13:51.300 --> 00:13:52.900]  她不是沒有車牌的
[00:13:52.900 --> 00:13:54.260]  有一次我們去旅行
[00:13:54.260 --> 00:13:56.140]  她打算開車
[00:13:56.140 --> 00:13:59.100]  誰知開了十五分鐘還是調回位置
[00:13:59.100 --> 00:14:01.820]  因為她左右軚弄得不清楚
[00:14:01.820 --> 00:14:03.740]  香港是右軚的
[00:14:03.740 --> 00:14:06.140]  在外面是左軚的
[00:14:06.140 --> 00:14:07.340]  她就當了右軚開
[00:14:07.340 --> 00:14:09.580]  你知道那輛車就開始不知去哪了
[00:14:09.580 --> 00:14:12.100]  結果我不開車比開車更緊張
[00:14:12.100 --> 00:14:13.780]  所以就調回位置了
[00:14:13.780 --> 00:14:16.300]  所以那天我們開了幾個小時
[00:14:16.300 --> 00:14:19.540]  休息一會,又開了很多個小時
[00:14:19.540 --> 00:14:20.940]  但一去到我們發現
[00:14:20.940 --> 00:14:22.860]  原來就快日落了
[00:14:22.860 --> 00:14:24.700]  所以我們一泊下車
[00:14:24.700 --> 00:14:26.060]  接著去到酒店
[00:14:26.060 --> 00:14:28.220]  我們馬上坐穿梭巴士
[00:14:28.220 --> 00:14:30.460]  預早半個小時
[00:14:30.460 --> 00:14:31.860]  去到找個地方
[00:14:31.860 --> 00:14:32.940]  嘩,你見不見到
[00:14:32.940 --> 00:14:35.340]  我們的手是不是很恩愛
[00:14:35.340 --> 00:14:38.340]  為什麼?因為日落就是這樣
[00:14:38.340 --> 00:14:41.700]  一下子就沒有了
[00:14:41.700 --> 00:14:46.140]  日落之後,因為在大峽谷是完全沒有燈的
[00:14:46.140 --> 00:14:48.180]  馬上,漆黑一片
[00:14:48.180 --> 00:14:50.660]  什麼都看不到
[00:14:50.660 --> 00:14:54.380]  真是很感受到黑和光
[00:14:54.380 --> 00:14:56.900]  是不會重疊的
[00:14:56.900 --> 00:14:59.100]  很快就沒有了
[00:14:59.100 --> 00:15:01.500]  而我記得那晚看完日落之後
[00:15:01.500 --> 00:15:03.620]  趕快去吃飯又沒有位置
[00:15:03.620 --> 00:15:05.540]  接著等了很久吃完飯
[00:15:05.540 --> 00:15:07.140]  再回到酒店11點
[00:15:07.140 --> 00:15:09.140]  接著我太太說了
[00:15:09.140 --> 00:15:11.820]  不如看日出
[00:15:11.820 --> 00:15:13.580]  幾個小時又日出
[00:15:13.580 --> 00:15:15.540]  我心想,你知不知道誰開車
[00:15:15.540 --> 00:15:16.940]  整天沒有休息
[00:15:16.940 --> 00:15:18.060]  他不會理的
[00:15:18.060 --> 00:15:19.100]  我明白了
[00:15:19.100 --> 00:15:20.460]  所以第二天
[00:15:20.460 --> 00:15:21.860]  三四點就起床
[00:15:21.860 --> 00:15:23.340]  四五點就日出
[00:15:23.340 --> 00:15:25.060]  我們又早九個小時去
[00:15:25.060 --> 00:15:26.060]  一去到
[00:15:26.060 --> 00:15:28.180]  全部都是人
[00:15:28.180 --> 00:15:29.340]  設置好相機
[00:15:29.340 --> 00:15:31.300]  就是等那一剎那
[00:15:31.300 --> 00:15:35.180]  黑和光的交接
[00:15:35.180 --> 00:15:39.020]  黑和光是不會交接的
[00:15:39.020 --> 00:15:42.260]  是很短時間就沒有了
[00:15:42.260 --> 00:15:43.780]  而他們兩個
[00:15:43.780 --> 00:15:45.140]  是不會在一起的
[00:15:45.140 --> 00:15:47.740]  就好像基督和比列
[00:15:47.740 --> 00:15:49.380]  異同不異
[00:15:49.380 --> 00:15:51.060]  無法無天的人
[00:15:51.060 --> 00:15:53.140]  無神法無天的人
[00:15:53.140 --> 00:15:54.940]  神的殿堂偶像
[00:15:54.940 --> 00:15:56.340]  是不會在一起的
[00:15:56.340 --> 00:15:59.180]  不過保祿不單止這樣說
[00:15:59.180 --> 00:16:01.780]  形容你們語不順
[00:16:01.780 --> 00:16:04.020]  他還說下去更驚人
[00:16:04.020 --> 00:16:06.100]  他說兩種對立
[00:16:06.100 --> 00:16:09.540]  完全不是什麼呢
[00:16:09.540 --> 00:16:11.100]  繼續說
[00:16:11.100 --> 00:16:13.260]  他說異同不異
[00:16:13.260 --> 00:16:16.180]  是不相交的
[00:16:16.180 --> 00:16:18.540]  不是夥伴
[00:16:18.540 --> 00:16:21.100]  接著光和黑暗
[00:16:21.100 --> 00:16:22.740]  不是fellowship
[00:16:22.740 --> 00:16:23.940]  不相通的
[00:16:23.940 --> 00:16:25.700]  不會開組的
[00:16:25.700 --> 00:16:29.300]  我們經常說團契小組
[00:16:29.300 --> 00:16:31.380]  接著基督和比列
[00:16:31.380 --> 00:16:34.260]  是沒有harmony的
[00:16:34.260 --> 00:16:37.060]  不會相和的
[00:16:37.060 --> 00:16:40.060]  接著他說信和不信
[00:16:40.060 --> 00:16:41.940]  nothing in common
[00:16:41.940 --> 00:16:43.860]  沒有相干
[00:16:43.860 --> 00:16:45.220]  不過我很欣賞
[00:16:45.220 --> 00:16:47.180]  譯中文聖經那個
[00:16:47.180 --> 00:16:48.500]  原文全部不同字
[00:16:48.500 --> 00:16:50.060]  他用了雙字
[00:16:50.060 --> 00:16:51.100]  最後
[00:16:51.100 --> 00:16:53.540]  他說神的殿堂偶像
[00:16:53.540 --> 00:16:55.940]  是沒有agreement
[00:16:55.940 --> 00:16:57.700]  沒有相同
[00:16:57.700 --> 00:17:03.460]  完全是九不搭八
[00:17:03.460 --> 00:17:05.300]  是沒有的
[00:17:05.300 --> 00:17:07.420]  不會的
[00:17:07.420 --> 00:17:09.460]  保祿很積極
[00:17:09.460 --> 00:17:11.020]  或者很激動
[00:17:11.020 --> 00:17:13.020]  用很多個對比
[00:17:13.020 --> 00:17:14.540]  帶出這件事
[00:17:14.540 --> 00:17:17.460]  他說騙本身是一夥人的
[00:17:17.460 --> 00:17:19.940]  你不會和那些人一夥
[00:17:19.940 --> 00:17:21.740]  你的行動行為
[00:17:21.740 --> 00:17:23.140]  都不可以一夥
[00:17:23.140 --> 00:17:25.580]  而騙不單止指
[00:17:25.580 --> 00:17:27.780]  某個地區一起
[00:17:27.780 --> 00:17:30.460]  更加是說我們的意念
[00:17:30.460 --> 00:17:31.700]  行為
[00:17:31.700 --> 00:17:32.700]  身份
[00:17:32.700 --> 00:17:33.740]  目標
[00:17:33.740 --> 00:17:34.860]  一樣
[00:17:34.860 --> 00:17:37.060]  而這個聯盟
[00:17:37.060 --> 00:17:39.700]  是緊扣的
[00:17:39.700 --> 00:17:40.900]  我們值得問一個問題
[00:17:40.900 --> 00:17:43.540]  究竟我們的人生
[00:17:43.540 --> 00:17:45.460]  究竟與什麼
[00:17:45.460 --> 00:17:47.100]  是聯盟著
[00:17:47.100 --> 00:17:48.340]  什麼
[00:17:48.340 --> 00:17:50.420]  是緊扣著
[00:17:50.420 --> 00:17:52.700]  就好像有很多不同的團體
[00:17:52.700 --> 00:17:53.500]  很忠誠
[00:17:53.500 --> 00:17:54.500]  沒什麼的
[00:17:54.500 --> 00:17:55.900]  但有些團體
[00:17:55.900 --> 00:17:58.300]  是不可以和他有聯盟的
[00:17:58.300 --> 00:18:00.020]  例如我們都知道
[00:18:00.020 --> 00:18:00.980]  有些團體
[00:18:00.980 --> 00:18:03.180]  例如法律界有法律的
[00:18:03.180 --> 00:18:05.380]  association
[00:18:05.380 --> 00:18:06.420]  律師
[00:18:06.420 --> 00:18:08.500]  會計師
[00:18:08.500 --> 00:18:09.780]  財務
[00:18:09.780 --> 00:18:10.540]  飲食
[00:18:10.540 --> 00:18:13.460]  這個問題是很忠誠的事
[00:18:13.460 --> 00:18:15.180]  但有些的群體
[00:18:15.180 --> 00:18:18.460]  我們不可以和他有聯繫的
[00:18:18.460 --> 00:18:20.900]  煙草業
[00:18:20.900 --> 00:18:23.020]  賭博業
[00:18:23.020 --> 00:18:25.380]  這些很清楚分明
[00:18:25.380 --> 00:18:27.580]  究竟某個群體
[00:18:27.580 --> 00:18:29.700]  他裏面的宗旨
[00:18:29.700 --> 00:18:31.260]  或者他的意象
[00:18:31.260 --> 00:18:33.180]  他的方向是什麼呢
[00:18:33.180 --> 00:18:36.220]  又或者當我們和某個群體
[00:18:36.220 --> 00:18:37.900]  出街的時候
[00:18:37.900 --> 00:18:40.340]  或者他代表什麼
[00:18:40.340 --> 00:18:42.820]  你要很小心分開
[00:18:42.820 --> 00:18:45.220]  又或者你和某個朋友
[00:18:45.220 --> 00:18:46.900]  某班人出去的時候
[00:18:46.900 --> 00:18:49.500]  他一被人見到是代表什麼
[00:18:49.500 --> 00:18:52.220]  你又是代表什麼
[00:18:52.220 --> 00:18:55.340]  我也知道很多不同的社福機構
[00:18:55.340 --> 00:18:57.020]  特別是教育社福機構
[00:18:57.020 --> 00:19:01.020]  他也拿了很多不同機構的funding
[00:19:01.020 --> 00:19:03.620]  不同機構的支援
[00:19:03.620 --> 00:19:05.780]  有些拿了東華三院
[00:19:05.780 --> 00:19:06.820]  沒問題
[00:19:06.820 --> 00:19:08.020]  有些拿了政府
[00:19:08.020 --> 00:19:09.020]  沒問題
[00:19:09.020 --> 00:19:11.300]  但有些他一定不拿一樣東西的
[00:19:11.300 --> 00:19:12.220]  例如
[00:19:12.220 --> 00:19:13.900]  他一定不拿什麼呢
[00:19:13.900 --> 00:19:15.180]  財馬會的
[00:19:15.180 --> 00:19:16.420]  不會的
[00:19:16.420 --> 00:19:17.900]  所以我們有些電影姊妹
[00:19:17.900 --> 00:19:19.820]  當我們去扶貧服事的時候
[00:19:19.820 --> 00:19:20.740]  哎呀他知道
[00:19:20.740 --> 00:19:24.460]  財馬會有些基金可以申請
[00:19:24.460 --> 00:19:26.700]  我說真的不用了
[00:19:26.700 --> 00:19:28.460]  都未必是和我們符合的
[00:19:28.460 --> 00:19:30.500]  因為他資金的來源是什麼
[00:19:30.500 --> 00:19:33.060]  是很多人破產回來的
[00:19:33.060 --> 00:19:35.260]  是很多人賭到破產回來的
[00:19:35.260 --> 00:19:36.100]  所以不會
[00:19:36.100 --> 00:19:37.140]  很多學校都是
[00:19:37.140 --> 00:19:39.140]  當他去行的時候申請
[00:19:39.140 --> 00:19:40.060]  是資金
[00:19:40.060 --> 00:19:41.980]  甚至他很大的負債
[00:19:41.980 --> 00:19:44.220]  有些機構他想支持
[00:19:44.220 --> 00:19:46.980]  但是他不符合的
[00:19:46.980 --> 00:19:48.580]  信和不信
[00:19:48.580 --> 00:19:50.020]  是不會的
[00:19:50.020 --> 00:19:51.580]  有些位置是不會在一起的
[00:19:51.580 --> 00:19:53.420]  我們要很小心
[00:19:53.420 --> 00:19:55.180]  我們生命也是
[00:19:55.180 --> 00:19:58.260]  而帶到我今天想說的第二點
[00:19:58.260 --> 00:20:00.060]  為什麼信和不信
[00:20:00.060 --> 00:20:00.980]  不可以同富相欺
[00:20:00.980 --> 00:20:02.140]  剛才說清楚了
[00:20:02.140 --> 00:20:04.540]  他更加說下去
[00:20:04.540 --> 00:20:06.740]  後面是有個後著的
[00:20:06.740 --> 00:20:08.980]  為什麼我們不可以和他相交
[00:20:08.980 --> 00:20:10.700]  為什麼不可以和他相通
[00:20:10.700 --> 00:20:12.260]  為什麼不和他相和
[00:20:12.260 --> 00:20:13.660]  為什麼不和他相干
[00:20:13.660 --> 00:20:15.020]  為什麼不和他相同
[00:20:15.020 --> 00:20:16.220]  因為
[00:20:16.220 --> 00:20:16.820]  啊
[00:20:16.820 --> 00:20:18.740]  我們看下去就知道了
[00:20:18.740 --> 00:20:20.300]  繼續下去第十六節
[00:20:20.300 --> 00:20:20.820]  他還沒說
[00:20:20.820 --> 00:20:23.580]  他是因為什麼呢
[00:20:23.580 --> 00:20:24.860]  我們一起讀好嗎
[00:20:24.860 --> 00:20:25.980]  一二三
[00:20:25.980 --> 00:20:30.180]  因為我們是永生神的殿
[00:20:30.180 --> 00:20:32.500]  周如晨曾說
[00:20:32.500 --> 00:20:36.940]  我們要在他們中間居住
[00:20:36.940 --> 00:20:39.740]  在他們中間來往
[00:20:39.740 --> 00:20:42.060]  我要作他們的神
[00:20:42.060 --> 00:20:44.420]  他們要作我的子民
[00:20:44.420 --> 00:20:45.540]  哎
[00:20:45.540 --> 00:20:47.260]  開始他繼續
[00:20:47.260 --> 00:20:49.260]  開啟一個的
[00:20:49.260 --> 00:20:51.340]  一個的空間出來
[00:20:51.340 --> 00:20:53.500]  你不可以和這些人這樣
[00:20:53.500 --> 00:20:55.860]  這個環境這樣
[00:20:55.860 --> 00:20:57.020]  這個偶像這樣
[00:20:57.020 --> 00:21:01.180]  因為你已經是什麼
[00:21:01.180 --> 00:21:04.380]  我們仔細看一看第十六節
[00:21:04.380 --> 00:21:10.820]  他說因為我們是永生神的殿
[00:21:10.820 --> 00:21:11.620]  咦
[00:21:11.620 --> 00:21:14.780]  原來這群人在代表
[00:21:14.780 --> 00:21:16.860]  不是永生的東西
[00:21:16.860 --> 00:21:17.900]  是一個對比
[00:21:17.900 --> 00:21:18.900]  是短暫
[00:21:18.900 --> 00:21:20.780]  是過去會吸引的
[00:21:20.780 --> 00:21:22.860]  我們摸到的在地上
[00:21:22.860 --> 00:21:25.460]  很容易拿到不過去過去的
[00:21:25.460 --> 00:21:27.620]  如果你和他一起
[00:21:27.620 --> 00:21:30.780]  你就不可以和永生神一起
[00:21:30.780 --> 00:21:33.500]  這個永生的神是永遠的
[00:21:33.500 --> 00:21:34.460]  永恆的
[00:21:34.460 --> 00:21:40.220]  而你是永生神的代表
[00:21:40.220 --> 00:21:44.060]  神的殿在地上是代表主耶穌基督的
[00:21:44.060 --> 00:21:46.060]  是神的肢體
[00:21:46.060 --> 00:21:48.780]  所以你和以往剛才提到
