
[00:00:00.000 --> 00:00:10.000]  我們今天和大家分享一種很有力量、很有感受的愛
[00:03:10.000 --> 00:03:12.000]  我們不知道
[00:03:12.000 --> 00:03:14.000]  大家只是看手機
[00:03:14.000 --> 00:03:15.000]  只是看
[00:03:15.000 --> 00:03:17.000]  你的手機是不是蘋果來的
[00:03:17.000 --> 00:03:19.000]  你的手機是不是三星來的
[00:03:19.000 --> 00:03:21.000]  來來去去只有幾隻
[00:03:21.000 --> 00:03:23.000]  我們只認識幾隻LG
[00:03:23.000 --> 00:03:25.000]  不知不覺
[00:03:25.000 --> 00:03:26.000]  1985年
[00:03:26.000 --> 00:03:28.000]  這間中興的公司才成立
[00:03:28.000 --> 00:03:30.000]  30年裏面
[00:03:30.000 --> 00:03:32.000]  它已經成為
[00:03:32.000 --> 00:03:35.000]  中國數一數二的大企業
[00:03:35.000 --> 00:03:37.000]  數一數二的大企業
[00:03:37.000 --> 00:03:39.000]  2017年
[00:03:39.000 --> 00:03:43.000]  它的收入是1000億人民幣
[00:03:43.000 --> 00:03:46.000]  一年裏面1000億人民幣
[00:03:46.000 --> 00:03:53.000]  它在2017年佔全美手機的銷售量是11%
[00:03:53.000 --> 00:03:55.000]  全美的手機11%
[00:03:55.000 --> 00:03:57.000]  很厲害的
[00:03:57.000 --> 00:04:02.000]  出產了1900萬部機
[00:04:02.000 --> 00:04:04.000]  厲不厲害
[00:04:04.000 --> 00:04:06.000]  我們不是那些財經人
[00:04:06.000 --> 00:04:09.000]  我們未必知道它厲害
[00:04:09.000 --> 00:04:13.000]  我們說香港裏面最大間教會是哪一間
[00:04:13.000 --> 00:04:14.000]  我們就知道是哪一間
[00:04:14.000 --> 00:04:16.000]  恩福堂
[00:04:16.000 --> 00:04:18.000]  幾千人十萬人
[00:04:18.000 --> 00:04:19.000]  我們就知道厲害
[00:04:19.000 --> 00:04:20.000]  但對剛才說的話
[00:04:20.000 --> 00:04:22.000]  大家就不知道厲害
[00:04:22.000 --> 00:04:23.000]  但告訴大家
[00:04:23.000 --> 00:04:25.000]  這個關我們很重要的事
[00:04:25.000 --> 00:04:27.000]  這間公司
[00:04:27.000 --> 00:04:28.000]  它是做手機的
[00:04:28.000 --> 00:04:30.000]  手機最重要是什麼
[00:04:30.000 --> 00:04:31.000]  性能
[00:04:31.000 --> 00:04:32.000]  厲害
[00:04:32.000 --> 00:04:34.000]  打又要硬朗
[00:04:34.000 --> 00:04:35.000]  又要走得快
[00:04:35.000 --> 00:04:37.000]  像小型電腦一樣隨身做
[00:04:37.000 --> 00:04:38.000]  什麼都可以
[00:04:38.000 --> 00:04:39.000]  最重要的一件事
[00:04:39.000 --> 00:04:41.000]  但為什麼手機這麼正
[00:04:41.000 --> 00:04:43.000]  是因為它有什麼
[00:04:43.000 --> 00:04:45.000]  是的
[00:04:45.000 --> 00:04:46.000]  有腦子
[00:04:46.000 --> 00:04:47.000]  有晶片
[00:04:47.000 --> 00:04:48.000]  最重要的是晶片
[00:04:48.000 --> 00:04:51.000]  晶片就是很小的集成電腦
[00:04:51.000 --> 00:04:56.000]  將所有的電腦指令的元件
[00:04:56.000 --> 00:05:00.000]  擠在很薄很薄一塊的片上面
[00:05:00.000 --> 00:05:02.000]  可惜
[00:05:02.000 --> 00:05:05.000]  我們為中國自豪的數一數二大企業
[00:05:05.000 --> 00:05:06.000]  三十年裏面
[00:05:06.000 --> 00:05:09.000]  佔了手機銷量的頭幾名裏面
[00:05:09.000 --> 00:05:11.000]  可惜
[00:05:11.000 --> 00:05:13.000]  它賺的錢
[00:05:13.000 --> 00:05:15.000]  大部份是送給別人的
[00:05:15.000 --> 00:05:19.000]  三星自從爆炸的機出現之後
[00:05:19.000 --> 00:05:20.000]  銷量下跌
[00:05:20.000 --> 00:05:22.000]  但它賺錢還多過以前
[00:05:22.000 --> 00:05:26.000]  因為它將晶片的價錢提高了
[00:05:26.000 --> 00:05:27.000]  你不買它不行
[00:05:27.000 --> 00:05:29.000]  因為我們沒有了中國心
[00:05:29.000 --> 00:05:31.000]  我們先看看powerpoint
[00:05:31.000 --> 00:05:33.000]  我們沒有了中國心
[00:05:33.000 --> 00:05:34.000]  哪個心
[00:05:34.000 --> 00:05:36.000]  心片就是晶片
[00:05:36.000 --> 00:05:39.000]  我們沒有了一個心的手機
[00:05:39.000 --> 00:05:41.000]  還是不是手機
[00:05:41.000 --> 00:05:43.000]  我們可以說
[00:05:43.000 --> 00:05:45.000]  我們中國最強的是山寨
[00:05:45.000 --> 00:05:47.000]  我們模仿呢
[00:05:47.000 --> 00:05:48.000]  做一個始無始後
[00:05:48.000 --> 00:05:49.000]  還可以動的
[00:05:49.000 --> 00:05:50.000]  可以動的機
[00:05:50.000 --> 00:05:52.000]  不是聰明手機
[00:05:52.000 --> 00:05:54.000]  是一部玩具手機
[00:05:54.000 --> 00:06:00.000]  我們不會只是用來算數
[00:06:00.000 --> 00:06:02.000]  我們要用來通訊
[00:06:02.000 --> 00:06:03.000]  看電影
[00:06:03.000 --> 00:06:04.000]  要很快很快
[00:06:04.000 --> 00:06:05.000]  腦要轉得快
[00:06:05.000 --> 00:06:08.000]  功能要多
[00:06:08.000 --> 00:06:12.000]  因為這個企業的緣故
[00:06:12.000 --> 00:06:13.000]  中國要動用到
[00:06:13.000 --> 00:06:15.000]  中國本身的政府
[00:06:15.000 --> 00:06:16.000]  來跟美國周旋
[00:06:16.000 --> 00:06:18.000]  因為這間公司牽涉到
[00:06:18.000 --> 00:06:20.000]  八萬個職位
[00:06:20.000 --> 00:06:23.000]  一間公司請八萬個人
[00:06:23.000 --> 00:06:24.000]  八萬個人
[00:06:24.000 --> 00:06:25.000]  他一間公司打工
[00:06:25.000 --> 00:06:27.000]  牽涉到他們的家庭
[00:06:27.000 --> 00:06:29.000]  幾十萬的人
[00:06:29.000 --> 00:06:32.000]  這個不是小事
[00:06:32.000 --> 00:06:35.000]  所以當中興事件一發生之後
[00:06:35.000 --> 00:06:36.000]  很多人就說
[00:06:36.000 --> 00:06:38.000]  哎呀 厲害了我們國
[00:06:38.000 --> 00:06:40.000]  原來糟糕了
[00:06:40.000 --> 00:06:42.000]  我們只做到外殼
[00:06:42.000 --> 00:06:45.000]  我們好像外面很厲害
[00:06:45.000 --> 00:06:48.000]  但是只是一個小小的晶片
[00:06:48.000 --> 00:06:50.000]  很小很小的晶片
[00:06:50.000 --> 00:06:54.000]  就會將這個國家的巨型企業
[00:06:54.000 --> 00:06:57.000]  打殘了
[00:06:57.000 --> 00:06:59.000]  鄧健梅
[00:06:59.000 --> 00:07:00.000]  思想一下
[00:07:00.000 --> 00:07:04.000]  我們經常為燒浸來自豪
[00:07:04.000 --> 00:07:06.000]  我們在這個區裏算是一個
[00:07:06.000 --> 00:07:09.000]  人家說我們龍頭大哥
[00:07:09.000 --> 00:07:10.000]  哇 燒浸一動
[00:07:10.000 --> 00:07:12.000]  我們的教會
[00:07:12.000 --> 00:07:14.000]  可以跟你一起去做了
[00:07:14.000 --> 00:07:15.000]  我們自己本身沒有資源
[00:07:15.000 --> 00:07:16.000]  燒浸來吧
[00:07:16.000 --> 00:07:17.000]  你開始的時候帶頭的時候
[00:07:17.000 --> 00:07:20.000]  我們就跟著上了
[00:07:20.000 --> 00:07:22.000]  如果我們燒浸
[00:07:22.000 --> 00:07:25.000]  只是一個
[00:07:25.000 --> 00:07:27.000]  讓人覺得
[00:07:27.000 --> 00:07:28.000]  我們無論裝潢
[00:07:28.000 --> 00:07:29.000]  無論設備
[00:07:29.000 --> 00:07:31.000]  是好的教會
[00:07:31.000 --> 00:07:35.000]  而我們少了一個最重要的心
[00:07:35.000 --> 00:07:38.000]  就不是晶片的心
[00:07:38.000 --> 00:07:40.000]  而是我們的心
[00:07:40.000 --> 00:07:43.000]  你猜燒浸最重要的心是什麼
[00:07:43.000 --> 00:07:46.000]  沒有了它就等於手機變玩具
[00:07:46.000 --> 00:07:48.000]  這樣的情況
[00:07:48.000 --> 00:07:50.000]  你猜燒浸最重要的是什麼
[00:07:50.000 --> 00:07:53.000]  大家可不可以告訴我
[00:07:53.000 --> 00:07:54.000]  燒浸很重要
[00:07:54.000 --> 00:07:55.000]  主耶穌在這裏
[00:07:55.000 --> 00:07:57.000]  剛才那首歌
[00:07:57.000 --> 00:08:00.000]  主耶穌為我們十誡而死
[00:08:00.000 --> 00:08:02.000]  主耶穌為我們忠心
[00:08:02.000 --> 00:08:04.000]  對
[00:08:04.000 --> 00:08:09.000]  主耶穌現在在哪裏呢
[00:08:09.000 --> 00:08:12.000]  主耶穌現在在哪裏呢
[00:08:12.000 --> 00:08:13.000]  在天上面
[00:08:13.000 --> 00:08:15.000]  還有呢
[00:08:15.000 --> 00:08:16.000]  哎呀 糟了
[00:08:16.000 --> 00:08:17.000]  不在這裏
[00:08:17.000 --> 00:08:18.000]  在天上面
[00:08:18.000 --> 00:08:19.000]  主耶穌還在這裏
[00:08:19.000 --> 00:08:22.000]  還在我們心裏
[00:08:22.000 --> 00:08:25.000]  我們有沒有想過呢
[00:08:25.000 --> 00:08:28.000]  當主耶穌是世界的王
[00:08:28.000 --> 00:08:29.000]  世界的主的時候
[00:08:29.000 --> 00:08:30.000]  既然在我們這裏
[00:08:30.000 --> 00:08:32.000]  在心裏
[00:08:32.000 --> 00:08:35.000]  我們不同凡響
[00:08:35.000 --> 00:08:39.000]  何止手機那麼簡單
[00:08:39.000 --> 00:08:42.000]  我們簡直是複雜的手機
[00:08:42.000 --> 00:08:43.000]  我們有感情
[00:08:43.000 --> 00:08:44.000]  我們有熱誠
[00:08:44.000 --> 00:08:46.000]  我們有真理
[00:08:46.000 --> 00:08:47.000]  燒浸
[00:08:47.000 --> 00:08:49.000]  既然有那麼多的時候
[00:08:49.000 --> 00:08:55.000]  我們豈不是影響力大於中興嗎
[00:08:55.000 --> 00:08:58.000]  但是看一看這間中興的大企業
[00:08:58.000 --> 00:09:01.000]  這間大到不可以倒的企業
[00:09:01.000 --> 00:09:04.000]  它沒有了心的時候
[00:09:04.000 --> 00:09:06.000]  現在幾個月裏
[00:09:06.000 --> 00:09:08.000]  很多人在那裏沒得睡
[00:09:08.000 --> 00:09:10.000]  有得顫抖
[00:09:10.000 --> 00:09:11.000]  中國裏面
[00:09:11.000 --> 00:09:13.000]  很多的聲音就說
[00:09:13.000 --> 00:09:14.000]  我們一定要
[00:09:14.000 --> 00:09:15.000]  無論如何
[00:09:15.000 --> 00:09:16.000]  用所有的代價
[00:09:16.000 --> 00:09:20.000]  我們要做一個中國心出來
[00:09:20.000 --> 00:09:21.000]  各位姐妹
[00:09:21.000 --> 00:09:22.000]  今天說的
[00:09:22.000 --> 00:09:26.000]  就是我們需要來去活出愛的味道
[00:09:26.000 --> 00:09:28.000]  中國有耶穌心的人
[00:09:28.000 --> 00:09:30.000]  以耶穌基督的心為心
[00:09:30.000 --> 00:09:31.000]  比勒比舒爾章
[00:09:31.000 --> 00:09:33.000]  那個心是甚麼心
[00:09:33.000 --> 00:09:36.000]  耶穌基督的心是怎樣的
[00:09:36.000 --> 00:09:37.000]  耶穌基督的心
[00:09:37.000 --> 00:09:38.000]  是一個愛的心
[00:09:38.000 --> 00:09:40.000]  以致他從天上面
[00:09:40.000 --> 00:09:42.000]  那種舒服的位置裏
[00:09:42.000 --> 00:09:43.000]  被人尊崇
[00:09:43.000 --> 00:09:44.000]  沒有其他的命
[00:09:44.000 --> 00:09:47.000]  可以跟他相比的命
[00:09:47.000 --> 00:09:49.000]  你都落在地上
[00:09:49.000 --> 00:09:53.000]  他最喜歡說的名字是甚麼呢
[00:09:53.000 --> 00:09:54.000]  他最喜歡說的名字
[00:09:54.000 --> 00:09:56.000]  不是我是基督
[00:09:56.000 --> 00:09:58.000]  不是我是主
[00:09:58.000 --> 00:09:59.000]  這個名字是別人尊崇他
[00:09:59.000 --> 00:10:00.000]  他實際的地位
[00:10:00.000 --> 00:10:01.000]  但是他說
[00:10:01.000 --> 00:10:04.000]  人只來
[00:10:04.000 --> 00:10:05.000]  是要服侍人
[00:10:05.000 --> 00:10:07.000]  不是實行服侍
[00:10:07.000 --> 00:10:09.000]  這個就是耶穌基督的心
[00:10:09.000 --> 00:10:11.000]  他為甚麼要來呢
[00:10:11.000 --> 00:10:13.000]  神就是愛
[00:10:13.000 --> 00:10:16.000]  愛讓耶穌來到這個世界上
[00:10:16.000 --> 00:10:18.000]  犧牲一切
[00:10:18.000 --> 00:10:21.000]  所以今天說哥林多十三章的時候
[00:10:21.000 --> 00:10:25.000]  我們只知道他是愛的篇章
[00:10:25.000 --> 00:10:26.000]  但是我們不知道
[00:10:26.000 --> 00:10:27.000]  哥林多傳說十三章
[00:10:27.000 --> 00:10:30.000]  是夾在十二章和十四章之間
[00:10:30.000 --> 00:10:32.000]  而這三章的聖經
[00:10:32.000 --> 00:10:33.000]  是說到
[00:10:33.000 --> 00:10:34.000]  當教會
[00:10:34.000 --> 00:10:36.000]  既然有耶穌基督在當中的時候
[00:10:36.000 --> 00:10:38.000]  既然有耶穌基督的愛在當中的時候
[00:10:38.000 --> 00:10:42.000]  教會所發出來的澎湃的動力
[00:10:42.000 --> 00:10:43.000]  簡直是爆炸的動力
[00:10:43.000 --> 00:10:44.000]  應該在教會裏面
[00:10:44.000 --> 00:10:46.000]  怎樣展現出來
[00:10:46.000 --> 00:10:48.000]  所以哥林多傳說十二章到十四章
[00:10:48.000 --> 00:10:49.000]  是說到
[00:10:49.000 --> 00:10:52.000]  屬靈的恩賜為教會帶來的影響
[00:10:52.000 --> 00:10:54.000]  和需要調節的地方
[00:10:54.000 --> 00:10:56.000]  哥林多教會是一間
[00:10:56.000 --> 00:10:59.000]  滿有恩賜的教會
[00:10:59.000 --> 00:11:00.000]  恩賜是甚麼呢
[00:11:00.000 --> 00:11:05.000]  是神來給我們屬靈的財幹
[00:11:05.000 --> 00:11:06.000]  來建立教會
[00:11:06.000 --> 00:11:08.000]  為要每一個人得到益處
[00:11:08.000 --> 00:11:11.000]  恩賜從聖靈而來
[00:11:11.000 --> 00:11:15.000]  當哥林多教會覺得
[00:11:15.000 --> 00:11:18.000]  我們已經有很多恩賜存備了
[00:11:18.000 --> 00:11:20.000]  所以我們已經很好
[00:11:20.000 --> 00:11:22.000]  保羅你不需要指指點點
[00:11:22.000 --> 00:11:25.000]  但是保羅只是抓住他的痛腳
[00:11:25.000 --> 00:11:29.000]  你沒有了耶穌基督的那種愛
[00:11:29.000 --> 00:11:31.000]  正如中興大家很清楚
[00:11:31.000 --> 00:11:34.000]  中興沒有心的時候會怎樣
[00:11:34.000 --> 00:11:38.000]  哥林多傳說十三章說到
[00:11:38.000 --> 00:11:40.000]  你就算有恩賜
[00:11:40.000 --> 00:11:41.000]  但你只是一個外殼
[00:11:41.000 --> 00:11:43.000]  你有這樣的能力
[00:11:43.000 --> 00:11:47.000]  但你腦裏沒有那個內涵
[00:11:47.000 --> 00:11:48.000]  你只是硬繃繃
[00:11:48.000 --> 00:11:49.000]  很多的力量
[00:11:49.000 --> 00:11:51.000]  但你卻沒有那種滋潤的溫柔
[00:11:51.000 --> 00:11:54.000]  沒有那種關係上的聯繫
[00:11:54.000 --> 00:11:57.000]  所以十二章最後說到
[00:11:57.000 --> 00:11:59.000]  說到一個真實就是
[00:11:59.000 --> 00:12:03.000]  愛比一切的恩賜更加重要
[00:12:03.000 --> 00:12:07.000]  那裡提到愛就是更美的道
[00:12:07.000 --> 00:12:10.000]  今天說的三節聖經裏面
[00:12:10.000 --> 00:12:13.000]  保羅引用了三個信仰生活的表現
[00:12:13.000 --> 00:12:16.000]  牽涉到五種恩賜的運用
[00:12:16.000 --> 00:12:19.000]  來說明只是一個事實
[00:12:19.000 --> 00:12:22.000]  就是如果你所有恩賜推到極點
[00:12:22.000 --> 00:12:25.000]  運用到淋漓盡致都好
[00:12:25.000 --> 00:12:29.000]  但是如果沒有那種愛的話
[00:12:29.000 --> 00:12:32.000]  這些恩賜對你是沒有益處
[00:12:32.000 --> 00:12:36.000]  對你自己的身份也不能起到什麼作用
[00:12:36.000 --> 00:12:38.000]  什麼的認同
[00:12:38.000 --> 00:12:42.000]  當我們說到愛這麼重要的時候
[00:12:42.000 --> 00:12:44.000]  就好像我們吃飯的時候
[00:12:44.000 --> 00:12:47.000]  我們很多湯很多菜
[00:12:47.000 --> 00:12:50.000]  如果你去過一些醫院
[00:12:50.000 --> 00:12:52.000]  吃一些病人餐的時候
[00:12:52.000 --> 00:12:55.000]  我不知道大家的感受如何呢
[00:12:55.000 --> 00:12:56.000]  你會不會
[00:12:56.000 --> 00:12:57.000]  嘩這麼正啊
[00:12:57.000 --> 00:12:59.000]  這個醫院吃的東西這麼正
[00:12:59.000 --> 00:13:01.000]  給病人當然是最好的
[00:13:01.000 --> 00:13:03.000]  又補身又好吃
[00:13:03.000 --> 00:13:04.000]  又讓他開胃
[00:13:04.000 --> 00:13:05.000]  你吃不吃
[00:13:05.000 --> 00:13:06.000]  不吃
[00:13:06.000 --> 00:13:07.000]  是因為什麼
[00:13:07.000 --> 00:13:08.000]  淡而無味
[00:13:08.000 --> 00:13:10.000]  淡而無味啊
[00:13:10.000 --> 00:13:14.000]  兄姐妹 教會一定有所有恩賜
[00:13:14.000 --> 00:13:17.000]  但是沒有了愛的時候
[00:13:17.000 --> 00:13:19.000]  就是淡而無味
[00:13:19.000 --> 00:13:21.000]  是不受歡迎
[00:13:21.000 --> 00:13:24.000]  你可以支持你的身體的健康
[00:13:24.000 --> 00:13:26.000]  但是淡而無味
[00:13:26.000 --> 00:13:28.000]  恩賜運用出來
[00:13:28.000 --> 00:13:31.000]  是淡而無味的恩賜
[00:13:31.000 --> 00:13:34.000]  所以保羅有一次
[00:13:34.000 --> 00:13:37.000]  愛需要去活出來
[00:13:37.000 --> 00:13:40.000]  在恩賜發展裡面活出來
[00:13:40.000 --> 00:13:43.000]  我們一起讀一下這三字的聖經
[00:13:43.000 --> 00:13:46.000]  我們一起讀吧
[00:13:46.000 --> 00:13:49.000]  我若能說萬人的方言
[00:13:49.000 --> 00:13:51.000]  並天使的華語
[00:13:51.000 --> 00:13:52.000]  卻沒有愛
[00:13:52.000 --> 00:13:56.000]  我就成了名的羅響的佛一般
[00:13:56.000 --> 00:13:59.000]  我若有先知講道之能
[00:13:59.000 --> 00:14:02.000]  也明白各樣的奧秘
[00:14:02.000 --> 00:14:03.000]  各樣的知識
[00:14:03.000 --> 00:14:05.000]  而且有傳遞的信
[00:14:05.000 --> 00:14:07.000]  叫我能夠而生
[00:14:07.000 --> 00:14:08.000]  卻沒有愛
[00:14:08.000 --> 00:14:11.000]  我就算不得什麼
[00:14:11.000 --> 00:14:14.000]  我若將所有的洲際窮人
[00:14:14.000 --> 00:14:17.000]  又寫幾身叫人焚燒
[00:14:17.000 --> 00:14:18.000]  卻沒有愛
[00:14:18.000 --> 00:14:21.000]  仍然與我無益
[00:14:21.000 --> 00:14:24.000]  這裡其實講到價值上
[00:14:24.000 --> 00:14:26.000]  如果大家留意到
[00:14:26.000 --> 00:14:28.000]  這個powerpoint下面
[00:14:28.000 --> 00:14:29.000]  有些英文的時候
[00:14:29.000 --> 00:14:31.000]  其實是講到
[00:14:31.000 --> 00:14:34.000]  第一節名的羅響的佛
[00:14:34.000 --> 00:14:35.000]  在英文來講
[00:14:35.000 --> 00:14:37.000]  就是resounding gong
[00:14:37.000 --> 00:14:41.000]  or clanging cymbal
[00:14:41.000 --> 00:14:42.000]  我不懂得讀
[00:14:42.000 --> 00:14:44.000]  總之就是說
[00:14:44.000 --> 00:14:46.000]  什麼叫羅
[00:14:46.000 --> 00:14:48.000]  萬打羅
[00:14:48.000 --> 00:14:50.000]  大家街頭賣藝的
[00:14:50.000 --> 00:14:52.000]  就有這些了
[00:14:52.000 --> 00:14:54.000]  什麼叫拔呢
[00:14:54.000 --> 00:14:57.000]  砰砰砰
[00:14:57.000 --> 00:14:59.000]  大家喜不喜歡這樣的敬拜
[00:14:59.000 --> 00:15:06.000]  砰砰砰
[00:15:06.000 --> 00:15:10.000]  這些就是單調無微
[00:15:10.000 --> 00:15:12.000]  人生裡面最重要的是什麼呢
[00:15:12.000 --> 00:15:14.000]  第二節
[00:15:14.000 --> 00:15:16.000]  第二節英文是什麼
[00:15:16.000 --> 00:15:18.000]  I am nothing
[00:15:18.000 --> 00:15:20.000]  I am nothing
[00:15:20.000 --> 00:15:22.000]  我算不得什麼
[00:15:22.000 --> 00:15:24.000]  真的不值一提
[00:15:24.000 --> 00:15:26.000]  就是你自己究竟身份是什麼
[00:15:26.000 --> 00:15:29.000]  接著轉
[00:15:29.000 --> 00:15:30.000]  下一個
[00:15:30.000 --> 00:15:31.000]  I gain nothing
[00:15:31.000 --> 00:15:33.000]  就是說上帝仍然與我無益
[00:15:33.000 --> 00:15:35.000]  與我無益
[00:15:35.000 --> 00:15:38.000]  我拿到什麼呢
[00:15:38.000 --> 00:15:41.000]  人生三大主要的問題
[00:15:41.000 --> 00:15:44.000]  就在這三節聖經裡面
[00:15:44.000 --> 00:15:47.000]  其實我的身份是什麼呢
[00:15:47.000 --> 00:15:48.000]  我在世間中活著
[00:15:48.000 --> 00:15:49.000]  究竟我是什麼呢
[00:15:49.000 --> 00:15:51.000]  很多人就用自己的title
[00:15:51.000 --> 00:15:52.000]  我是一個牧師
[00:15:52.000 --> 00:15:53.000]  我做了什麼
[00:15:53.000 --> 00:15:55.000]  擁有什麼身份
[00:15:55.000 --> 00:15:56.000]  聖經不是這樣說
[00:15:56.000 --> 00:15:58.000]  稍後會跟大家分享
[00:15:58.000 --> 00:16:00.000]  我人生裡面
[00:16:00.000 --> 00:16:02.000]  其實在世界上活著
[00:16:02.000 --> 00:16:04.000]  要做些什麼呢
[00:16:04.000 --> 00:16:07.000]  意義是什麼呢
[00:16:07.000 --> 00:16:10.000]  我將會可以發揮什麼恩賜
[00:16:10.000 --> 00:16:11.000]  財幹可以做到
[00:16:11.000 --> 00:16:14.000]  拿到什麼呢
[00:16:14.000 --> 00:16:15.000]  人生
[00:16:15.000 --> 00:16:17.000]  將來我的願景
[00:16:17.000 --> 00:16:20.000]  我將會去到什麼目的地呢
[00:16:20.000 --> 00:16:22.000]  你可以潛質
[00:16:22.000 --> 00:16:25.000]  或者發展
[00:16:25.000 --> 00:16:27.000]  這三個重要的問題
[00:16:27.000 --> 00:16:28.000]  人生的問題
[00:16:28.000 --> 00:16:30.000]  在這三節經文裡面
[00:16:30.000 --> 00:16:32.000]  保羅會和我們分享
[00:16:32.000 --> 00:16:35.000]  我們來看看part1
[00:16:35.000 --> 00:16:38.000]  還信仰生命的實質的味道
[00:16:38.000 --> 00:16:41.000]  我們信仰不應該淡而無味的
[00:16:41.000 --> 00:16:42.000]  信仰是精彩的
[00:16:42.000 --> 00:16:45.000]  信仰是充滿精彩爆發力的
