
[00:00:00.000 --> 00:00:02.240]  各位英雄姊妹朋友們早安
[00:04:30.720 --> 00:04:34.280]  十二生肖是怎麼來的
[00:04:34.280 --> 00:04:37.520]  是魏晉南北朝時代呢
[00:04:37.520 --> 00:04:40.280]  中國人就以十二生肖
[00:04:40.280 --> 00:04:50.440]  一楚二牛三虎四兔五龍六蛇七馬八羊九猴十雞十一狗十二老母豬
[00:04:50.440 --> 00:04:52.560]  十二豬 金豬
[00:04:52.560 --> 00:04:54.200]  但是您知道嗎
[00:04:54.200 --> 00:04:59.520]  十雞它是跟天竿地支連在一起的
[00:04:59.520 --> 00:05:01.600]  天竿就是說
[00:05:01.600 --> 00:05:04.280]  甲乙丙丁物體根心人鬼
[00:05:04.280 --> 00:05:16.600]  地支就是直丑引茅臣氏五位身求木孩
[00:05:16.600 --> 00:05:19.520]  今年是什麼年
[00:05:19.520 --> 00:05:20.720]  物孩年
[00:05:20.720 --> 00:05:22.240]  你要天竿地支在一起
[00:05:22.240 --> 00:05:23.120]  物孩年
[00:05:23.120 --> 00:05:25.560]  而且是豬年
[00:05:25.560 --> 00:05:27.440]  豬年的意思怎麼樣
[00:05:27.440 --> 00:05:30.760]  我們用民間的農曆來看一下
[00:05:30.760 --> 00:05:33.360]  其實今年屬豬的人不好
[00:05:33.360 --> 00:05:35.000]  為什麼
[00:05:35.000 --> 00:05:37.760]  因為犯太歲
[00:05:37.760 --> 00:05:39.240]  因為你今年是正好
[00:05:39.240 --> 00:05:41.680]  你是本命年
[00:05:41.680 --> 00:05:43.280]  臺灣人是你是本命年
[00:05:43.280 --> 00:05:44.800]  今年你豬年不會好
[00:05:44.800 --> 00:05:47.400]  二零一九年要當心
[00:05:47.400 --> 00:05:50.680]  其實今年大家都不好
[00:05:50.680 --> 00:05:51.960]  你仔細去看看
[00:05:51.960 --> 00:05:54.160]  今年中美貿易戰
[00:05:54.160 --> 00:05:56.680]  南海的情況
[00:05:56.680 --> 00:05:58.880]  中臺海的問題
[00:05:58.880 --> 00:06:01.880]  還有東海的事情等等
[00:06:01.880 --> 00:06:05.000]  今年通通是很危險
[00:06:05.000 --> 00:06:06.440]  你知道嗎
[00:06:06.440 --> 00:06:07.280]  我看了一下
[00:06:07.280 --> 00:06:10.280]  他說在事業上容易犯小人
[00:06:10.280 --> 00:06:12.120]  跟人發生口角
[00:06:12.120 --> 00:06:15.800]  在財運上今年不會穩定
[00:06:15.800 --> 00:06:18.680]  而且會破財消災
[00:06:18.680 --> 00:06:21.600]  感情上屬豬的人
[00:06:21.600 --> 00:06:23.760]  今年要多加提防
[00:06:23.760 --> 00:06:28.760]  事業上還有感情上是要格外的努力
[00:06:28.760 --> 00:06:30.360]  健康還不錯
[00:06:30.360 --> 00:06:33.560]  能吃能睡
[00:06:33.560 --> 00:06:36.240]  但我們屬什麼
[00:06:36.240 --> 00:06:38.120]  屬神的
[00:06:38.120 --> 00:06:40.560]  這是神跟你講的小遠
[00:06:40.560 --> 00:06:42.640]  我們屬主的人
[00:06:42.640 --> 00:06:45.360]  天天都靠主過
[00:06:45.360 --> 00:06:49.160]  吃喝拉撒睡一切正常
[00:06:49.160 --> 00:06:51.720]  哈雷路亞 讚美神
[00:06:51.720 --> 00:06:53.440]  讓我來跟各位來分享一些
[00:06:53.440 --> 00:06:55.920]  有關豬的經文
[00:06:55.920 --> 00:06:59.280]  聲音上面講豬講狗講了不少
[00:06:59.280 --> 00:07:01.840]  那麼都不太好
[00:07:01.840 --> 00:07:02.480]  第一個
[00:07:02.480 --> 00:07:04.920]  利維基十一章七節
[00:07:04.920 --> 00:07:08.920]  他說豬因為提分兩半卻不倒決
[00:07:08.920 --> 00:07:11.800]  就與你們不接近
[00:07:11.800 --> 00:07:14.080]  所以猶太人不吃豬肉
[00:07:14.080 --> 00:07:17.360]  所以浪子他潦倒的時候
[00:07:17.360 --> 00:07:20.480]  到豬圈去看豬
[00:07:20.480 --> 00:07:23.200]  他這真的是窮困潦倒
[00:07:23.200 --> 00:07:24.880]  看豬去了
[00:07:24.880 --> 00:07:26.720]  為什麼呢
[00:07:26.720 --> 00:07:29.240]  為什麼說豬不接近呢
[00:07:29.240 --> 00:07:31.560]  當然第一是他提不分體
[00:07:31.560 --> 00:07:33.280]  讓他胃沒有返
[00:07:33.280 --> 00:07:36.360]  沒有返足不像牛不像羊
[00:07:36.360 --> 00:07:39.560]  其實神是顧念我們
[00:07:39.560 --> 00:07:40.640]  你知道嗎
[00:07:40.640 --> 00:07:44.760]  神我常常講連十戒
[00:07:44.760 --> 00:07:46.800]  都是我們的祝福
[00:07:46.800 --> 00:07:48.240]  你說是吧
[00:07:48.240 --> 00:07:49.520]  不可殺人
[00:07:49.520 --> 00:07:51.760]  那我問你你殺不殺人呢
[00:07:51.760 --> 00:07:52.840]  不殺
[00:07:52.840 --> 00:07:55.640]  所以不可殺人是保護你的嘛
[00:07:55.640 --> 00:07:56.760]  是不是
[00:07:56.760 --> 00:07:59.640]  所以他叫講豬不接近呢
[00:07:59.640 --> 00:08:03.800]  他是因為當時迦南人喜歡養豬
[00:08:03.800 --> 00:08:05.080]  而且拜豬
[00:08:05.080 --> 00:08:09.120]  而且他們更是用豬來作為獻祭
[00:08:09.120 --> 00:08:14.440]  巴比倫跟敘利亞把豬當作是神明來供
[00:08:14.440 --> 00:08:16.800]  這是神所禁止的
[00:08:16.800 --> 00:08:20.520]  那另外一個跟衛生健康有關係
[00:08:20.520 --> 00:08:24.120]  豬它會有很多的乳蟲
[00:08:24.120 --> 00:08:26.320]  英文叫做 tapeworm
[00:08:26.320 --> 00:08:28.400]  那麼小孩子都常常有
[00:08:28.400 --> 00:08:32.200]  還有一些屍首蟲菌
[00:08:32.200 --> 00:08:35.160]  所以神要保守我們的身體健康
[00:08:35.160 --> 00:08:37.040]  要身形健壯
[00:08:37.040 --> 00:08:42.040]  尤其當猶太人出埃及在曠野漂流的時候
[00:08:42.040 --> 00:08:44.320]  沒有什麼條件你知道嗎
[00:08:44.320 --> 00:08:46.040]  我們今天還可以洗手
[00:08:46.040 --> 00:08:48.080]  我們今天還可以煮熟
[00:08:48.080 --> 00:08:51.240]  我們今天還可以洗乾淨才吃
[00:08:51.240 --> 00:08:54.200]  但是在他們在曠野沒有這個條件的時候
[00:08:54.200 --> 00:08:57.280]  神就給他們下了這個命令
[00:08:57.280 --> 00:08:58.280]  不可以吃
[00:08:58.280 --> 00:08:59.720]  因為不解禁
[00:08:59.720 --> 00:09:00.760]  好了
[00:09:00.760 --> 00:09:04.200]  正言十一章二十二節他說
[00:09:04.200 --> 00:09:07.320]  婦女美貌而無見識
[00:09:07.320 --> 00:09:10.600]  如同金環戴在豬鼻上
[00:09:10.600 --> 00:09:12.800]  哎呀
[00:09:12.800 --> 00:09:15.520]  你如果一心只求美貌
[00:09:15.520 --> 00:09:18.160]  不像我們姐妹今天各個美貌
[00:09:18.160 --> 00:09:19.160]  穿得
[00:09:19.160 --> 00:09:21.040]  哎呀真的漂漂亮亮
[00:09:21.040 --> 00:09:24.480]  但是我們有見識
[00:09:24.480 --> 00:09:26.040]  我們有內涵
[00:09:26.040 --> 00:09:28.040]  我們有神與我們同在
[00:09:28.040 --> 00:09:30.080]  所以只有那沒有見識
[00:09:30.080 --> 00:09:32.880]  只求外表的美麗的
[00:09:32.880 --> 00:09:36.880]  好像金環戴在豬的鼻子上面一樣
[00:09:36.880 --> 00:09:38.520]  這不太好
[00:09:38.520 --> 00:09:39.640]  對不對
[00:09:39.640 --> 00:09:46.480]  有一個男士跟他結婚好多年的太太
[00:09:46.480 --> 00:09:47.840]  他太太說
[00:09:47.840 --> 00:09:50.040]  你說我怎麼樣
[00:09:50.040 --> 00:09:51.200]  那個先生說
[00:09:51.200 --> 00:09:54.400]  我看你是十全八美
[00:09:54.400 --> 00:09:56.600]  哦十全八美
[00:09:56.600 --> 00:09:58.560]  哪兩個不美啊
[00:09:58.560 --> 00:10:00.480]  他說你沒有外在美
[00:10:00.480 --> 00:10:02.400]  你沒有內在美
[00:10:02.400 --> 00:10:03.800]  哈雷勒亞
[00:10:03.800 --> 00:10:07.600]  但是我們弟兄姐妹都是十全十美
[00:10:07.600 --> 00:10:09.320]  外在也美
[00:10:09.320 --> 00:10:11.080]  內在也美
[00:10:11.080 --> 00:10:12.640]  神與我們同在
[00:10:12.640 --> 00:10:15.160]  我們是屬神的人
[00:10:15.160 --> 00:10:17.480]  彼得在彼得前書他說
[00:10:17.480 --> 00:10:22.440]  你不要以外面的變頭髮戴金飾穿美衣為裝飾
[00:10:22.440 --> 00:10:26.520]  只要你們存著長久溫柔安靜的心為裝飾
[00:10:26.520 --> 00:10:29.120]  這在神面前是極寶貴的
[00:10:29.120 --> 00:10:30.240]  哈雷勒亞
[00:10:30.240 --> 00:10:34.680]  所以我說我們每一個在神面前是看為寶器
[00:10:34.680 --> 00:10:35.760]  你知道嗎
[00:10:35.760 --> 00:10:37.040]  聖經上面說
[00:10:37.040 --> 00:10:40.560]  我們是金器銀器木器瓦器還有大器
[00:10:40.560 --> 00:10:41.440]  是不是
[00:10:41.440 --> 00:10:43.040]  但是你如果是木器
[00:10:43.040 --> 00:10:44.680]  你如果是瓦器
[00:10:44.680 --> 00:10:46.080]  又加了一句話
[00:10:46.080 --> 00:10:48.000]  有神的寶貝
[00:10:48.000 --> 00:10:49.960]  在這瓦器裡面
[00:10:49.960 --> 00:10:51.080]  哈雷勒亞
[00:10:51.080 --> 00:10:54.600]  所以我們都是神所愛的
[00:10:54.600 --> 00:10:56.640]  我們都是最美的
[00:10:56.640 --> 00:10:57.840]  我們有外在美
[00:10:57.840 --> 00:10:59.760]  我們也有內在美
[00:10:59.760 --> 00:11:00.360]  是的
[00:11:00.360 --> 00:11:02.080]  感謝神
[00:11:02.080 --> 00:11:04.240]  《麻奈福音》七章六節
[00:11:04.240 --> 00:11:05.160]  他說
[00:11:05.160 --> 00:11:08.320]  不要把聖物給狗
[00:11:08.320 --> 00:11:11.720]  也不要把你們的珍珠丟在豬前
[00:11:11.720 --> 00:11:14.560]  恐怕牠踐踏了珍珠
[00:11:14.560 --> 00:11:16.880]  轉過來咬你們
[00:11:16.880 --> 00:11:17.680]  是不是
[00:11:17.680 --> 00:11:20.920]  這是跟我們說有些人頑梗
[00:11:20.920 --> 00:11:22.640]  你勉強讓他接受
[00:11:22.640 --> 00:11:26.800]  你不但是沒有遭到他的不能夠說服他
[00:11:26.800 --> 00:11:28.560]  或者是不能夠影響他
[00:11:28.560 --> 00:11:30.760]  你甚至招致他的拒絕
[00:11:30.760 --> 00:11:35.200]  甚至會受到反擊
[00:11:35.200 --> 00:11:37.360]  所以耶穌有一次講比喻
[00:11:37.360 --> 00:11:38.640]  他的門徒就說
[00:11:38.640 --> 00:11:39.600]  父子啊
[00:11:39.600 --> 00:11:41.240]  你怎麼用比喻講話呢
[00:11:41.240 --> 00:11:43.000]  耶穌說
[00:11:43.000 --> 00:11:47.920]  我講比喻是因為不要讓他們聽懂我講的是什麼
[00:11:47.920 --> 00:11:50.960]  這就是不要把聖物給狗吃
[00:11:50.960 --> 00:11:54.680]  不要把珍珠帶在豬的身上
[00:11:54.680 --> 00:11:57.280]  因為牠反過來牠會咬你的
[00:11:57.280 --> 00:11:59.760]  因為時間還沒有到
[00:11:59.760 --> 00:12:01.440]  當我們願意來到神的面前
[00:12:01.440 --> 00:12:04.240]  當我們願意放下我們自己的時候
[00:12:04.240 --> 00:12:05.320]  哦
[00:12:05.320 --> 00:12:09.360]  就讓我們來接受那有珍貴高讚美好的事
[00:12:09.360 --> 00:12:11.480]  真理在我們的裡面
[00:12:11.480 --> 00:12:13.160]  你有沒有看見呢
[00:12:13.160 --> 00:12:16.000]  你頭上寫的都是屬神的人
[00:12:16.000 --> 00:12:17.640]  真理在我裡面
[00:12:17.640 --> 00:12:20.280]  你臉上帶的都是喜樂
[00:12:20.280 --> 00:12:22.120]  你都是歡呼喜樂
[00:12:22.120 --> 00:12:24.800]  你不知得禱告你凡事謝恩
[00:12:24.800 --> 00:12:26.920]  因為神與你同在
[00:12:26.920 --> 00:12:28.720]  感謝神讚美神
[00:12:28.720 --> 00:12:29.480]  是的
[00:12:29.480 --> 00:12:31.920]  耶穌就說天國的奧秘
[00:12:31.920 --> 00:12:33.480]  是叫你們知道
[00:12:33.480 --> 00:12:36.400]  不叫他們知道
[00:12:36.400 --> 00:12:37.280]  各位
[00:12:37.280 --> 00:12:41.320]  真理有的時候很生硬
[00:12:41.320 --> 00:12:42.600]  不容易吃下去
[00:12:42.600 --> 00:12:44.560]  不容易消化
[00:12:44.560 --> 00:12:45.520]  我有的時候講說
[00:12:45.520 --> 00:12:49.400]  我只能夠把馬帶到水邊
[00:12:49.400 --> 00:12:51.600]  但是這個馬喝不喝水
[00:12:51.600 --> 00:12:54.040]  我真的是要求神來保守
[00:12:54.040 --> 00:12:55.280]  因為這個水
[00:12:55.280 --> 00:12:57.200]  如聖靈的江河
[00:12:57.200 --> 00:12:58.680]  耶穌在劫妻的末日
[00:12:58.680 --> 00:13:03.200]  就是祂站起來高聲說
[00:13:03.200 --> 00:13:05.600]  誰要渴了可以到我這裡來喝
[00:13:05.600 --> 00:13:08.880]  凡喝這水的就永遠不再渴
[00:13:08.880 --> 00:13:12.360]  但是這水就好像真理的泉源
[00:13:12.360 --> 00:13:14.160]  就好像聖靈的江河
[00:13:14.160 --> 00:13:16.160]  就好像生命的水
[00:13:16.160 --> 00:13:18.400]  充滿了益智充滿了喜樂
[00:13:18.400 --> 00:13:20.000]  這真理在那裡
[00:13:20.000 --> 00:13:22.920]  但是你有沒有去喝它呢
[00:13:22.920 --> 00:13:24.000]  是的
[00:13:24.000 --> 00:13:25.200]  我問你
[00:13:25.200 --> 00:13:27.760]  小孩子吃飯難不難胃啊
[00:13:27.760 --> 00:13:29.880]  很難胃的
[00:13:29.880 --> 00:13:32.880]  但是小孩子您知道嗎
[00:13:32.880 --> 00:13:34.880]  他就喜歡吃糖
[00:13:34.880 --> 00:13:36.040]  是不是
[00:13:36.040 --> 00:13:37.520]  所以我們不要信主
[00:13:37.520 --> 00:13:40.920]  信到最後還是像小孩子一樣
[00:13:40.920 --> 00:13:42.400]  新的一年到了
[00:13:42.400 --> 00:13:44.000]  我們祝福滿滿
[00:13:44.000 --> 00:13:47.040]  不要像小孩子一樣只喜歡吃糖
[00:13:47.040 --> 00:13:49.240]  有的時候人家跟我說牧師啊
[00:13:49.240 --> 00:13:50.440]  我以前還沒有信主
[00:13:50.440 --> 00:13:51.720]  以前你跟我說神愛我
[00:13:51.720 --> 00:13:52.720]  神祝福我
[00:13:52.720 --> 00:13:53.480]  神供應我
[00:13:53.480 --> 00:13:54.280]  神保護我
[00:13:54.280 --> 00:13:55.360]  神醫治我
[00:13:55.360 --> 00:13:56.720]  現在我信了主以後
[00:13:56.720 --> 00:13:58.280]  你說你要服事啊
[00:13:58.280 --> 00:13:59.080]  你要禱告啊
[00:13:59.080 --> 00:14:00.240]  你要奉獻啊
[00:14:00.240 --> 00:14:01.960]  你要來查經啊
[00:14:01.960 --> 00:14:03.960]  你要來聚會啊
[00:14:03.960 --> 00:14:06.640]  盼若天壤之別不是嗎
[00:14:06.640 --> 00:14:10.720]  我是希望你不要再像小孩子一樣
[00:14:10.720 --> 00:14:12.560]  小孩子只喜歡吃糖
[00:14:12.560 --> 00:14:16.480]  有的時候我小時候生活很苦的
[00:14:16.480 --> 00:14:17.920]  我家七個人
[00:14:17.920 --> 00:14:20.240]  而且我是1950年出生的
[00:14:20.240 --> 00:14:22.240]  那一家都是人
[00:14:22.240 --> 00:14:23.760]  我講過不只一次
[00:14:23.760 --> 00:14:26.600]  有的時候我在出去玩耍的時候
[00:14:26.600 --> 00:14:29.440]  我玩那個躲喵喵
[00:14:29.440 --> 00:14:31.360]  Hide and Seek
[00:14:31.360 --> 00:14:34.200]  哇我躲在臭水溝裡面
[00:14:34.200 --> 00:14:36.840]  天黑了我才出來啊
[00:14:36.840 --> 00:14:39.120]  人都已經回家了
[00:14:39.120 --> 00:14:41.040]  我趕快回家啊
[00:14:41.040 --> 00:14:43.880]  我們家好像不知道我出去了一樣
[00:14:43.880 --> 00:14:45.520]  你知道嗎
[00:14:45.520 --> 00:14:47.320]  但是
[00:14:47.320 --> 00:14:50.200]  真的是感覺到神祝福我一樣
[00:14:50.200 --> 00:14:52.320]  那麼我從小在很困苦
[00:14:52.320 --> 00:14:56.880]  很患難的環境中長大
[00:14:56.880 --> 00:14:59.200]  我的牙齒到今天非常好
[00:14:59.200 --> 00:15:00.600]  為什麼
[00:15:00.600 --> 00:15:02.600]  從來不吃糖
[00:15:02.600 --> 00:15:05.320]  沒糖吃那個時候
[00:15:05.320 --> 00:15:07.880]  牙齒反而特別好
[00:15:07.880 --> 00:15:10.400]  當然我現在快要70歲了
[00:15:10.400 --> 00:15:12.160]  一顆蛀牙都沒有
[00:15:12.160 --> 00:15:14.280]  感謝神 讚美神
[00:15:14.280 --> 00:15:15.160]  是的
[00:15:15.160 --> 00:15:18.320]  因為我們的小孩子
[00:15:18.320 --> 00:15:22.520]  我有的時候跟我的孩子說
[00:15:22.520 --> 00:15:24.800]  你們吃飯要快一點
[00:15:24.800 --> 00:15:26.200]  我以前吃飯
[00:15:26.200 --> 00:15:27.680]  早飯不吃快一點
[00:15:27.680 --> 00:15:29.480]  晚飯就沒了
[00:15:29.480 --> 00:15:31.080]  那小孩子啊
[00:15:31.080 --> 00:15:32.720]  他聽不懂是什麼意思
[00:15:32.720 --> 00:15:34.160]  您知道嗎
[00:15:34.160 --> 00:15:35.640]  真的是
[00:15:35.640 --> 00:15:37.600]  但是
[00:15:37.600 --> 00:15:39.240]  我不管吃什麼
[00:15:39.240 --> 00:15:41.120]  粗茶淡飯也好
[00:15:41.120 --> 00:15:43.360]  到現在身體反而好
[00:15:43.360 --> 00:15:45.520]  我們那時候也沒有什麼鼎泰豐
[00:15:45.520 --> 00:15:47.400]  也沒有什麼好吃的東西
[00:15:47.400 --> 00:15:49.000]  就是握握頭
[00:15:49.000 --> 00:15:50.000]  就是槓子頭
[00:15:50.000 --> 00:15:51.960]  就是挖地鼠來吃
[00:15:51.960 --> 00:15:55.320]  番薯
[00:15:55.320 --> 00:15:57.480]  我喝的就是深水
[00:15:57.480 --> 00:16:01.360]  那麼長得反而好
[00:16:01.360 --> 00:16:04.160]  因為只要你願意吃
[00:16:04.160 --> 00:16:06.400]  不管是多生硬的
[00:16:06.400 --> 00:16:07.800]  查經是如此
[00:16:07.800 --> 00:16:09.480]  禱告是如此
[00:16:09.480 --> 00:16:10.600]  牧師啊
[00:16:10.600 --> 00:16:13.760]  你查那個經我不喜歡
[00:16:13.760 --> 00:16:14.440]  牧師啊
[00:16:14.440 --> 00:16:16.240]  你講這個道我不喜歡
[00:16:16.240 --> 00:16:17.200]  牧師啊
[00:16:17.200 --> 00:16:19.680]  你唱這個歌我不喜歡等等
[00:16:19.680 --> 00:16:22.640]  小孩子只喜歡吃糖
[00:16:22.640 --> 00:16:24.520]  不管這個真理
[00:16:24.520 --> 00:16:26.200]  真理再生硬
[00:16:26.200 --> 00:16:27.800]  你只要吃下去
[00:16:27.800 --> 00:16:30.840]  你的身體一定會好的
[00:16:30.840 --> 00:16:31.880]  所以
[00:16:31.880 --> 00:16:34.320]  我們再一次來到神的面前
[00:16:34.320 --> 00:16:36.600]  讓我們能夠很快快樂樂
[00:16:36.600 --> 00:16:38.000]  來到神的面前
[00:16:38.000 --> 00:16:40.280]  因為祂說我們不要像狗一樣
[00:16:40.280 --> 00:16:41.600]  不要像豬一樣
[00:16:41.600 --> 00:16:45.000]  我們倒是要讓珍貴高尚
[00:16:45.000 --> 00:16:46.040]  美好的事情
[00:16:46.040 --> 00:16:47.720]  真理在我們裡面
[00:16:47.720 --> 00:16:50.200]  讓我們能夠去欣賞它
[00:16:50.200 --> 00:16:52.200]  你知道嗎
[00:16:52.200 --> 00:16:54.360]  真理不是道理
[00:16:54.360 --> 00:16:55.360]  有的時候你講說
[00:16:55.360 --> 00:16:57.520]  這樣子是對那樣子是錯
[00:16:57.520 --> 00:16:59.560]  這你講的是道理
[00:16:59.560 --> 00:17:02.320]  真理是完全不一樣的東西
[00:17:02.320 --> 00:17:04.440]  真理是說神說的
[00:17:04.440 --> 00:17:05.560]  這是真理
[00:17:05.560 --> 00:17:06.520]  哈雷諾亞
[00:17:06.520 --> 00:17:07.800]  是的感謝神
[00:17:07.800 --> 00:17:09.800]  所以讓我們願意來追求
[00:17:09.800 --> 00:17:10.560]  是的
[00:17:10.560 --> 00:17:12.240]  所以彼得又說
[00:17:12.240 --> 00:17:15.240]  倘若他們因認識救主耶穌基督
[00:17:15.240 --> 00:17:17.720]  得以脫離世上的污穢
[00:17:17.720 --> 00:17:20.880]  後來又在其中被糾纏制服
[00:17:20.880 --> 00:17:22.640]  他們末後的情況
[00:17:22.640 --> 00:17:24.720]  就比先前更不好了
[00:17:24.720 --> 00:17:26.080]  他們稍得易怒
[00:17:26.080 --> 00:17:28.760]  竟背叛了傳給他們的聖命
