
[00:00:00.000 --> 00:00:21.000]  餘生久美 平安
[00:03:07.400 --> 00:03:15.400]  你在幼年的時候要快樂在壯年的時候要使你的心歡暢
[00:03:15.400 --> 00:03:16.400]  好奇怪
[00:03:16.400 --> 00:03:18.400]  剛剛我們不是念過一段聖經
[00:03:18.400 --> 00:03:22.400]  剛纔我們說無論你是幼年是壯年都是虛空
[00:03:22.400 --> 00:03:25.400]  但是現在無論你是幼年武士的壯年都要快樂
[00:03:25.400 --> 00:03:28.400]  那麼要快樂還是要虛空
[00:03:28.400 --> 00:03:30.400]  是不是真的很矛盾
[00:03:30.400 --> 00:03:34.400]  究竟你說了聖經要我們去虛空
[00:03:34.400 --> 00:03:37.400]  要還是快樂
[00:03:37.400 --> 00:03:38.400]  這個是個矛盾
[00:03:38.400 --> 00:03:39.400]  等一下我們慢慢研究
[00:03:39.400 --> 00:03:41.400]  爲什麼聖經這樣說
[00:03:41.400 --> 00:03:42.400]  還沒有講完
[00:03:42.400 --> 00:03:45.400]  剛纔我們對十一講十節繼續在一起說
[00:03:45.400 --> 00:03:48.400]  你要除掉你心中的煩惱
[00:03:48.400 --> 00:03:52.400]  除去你弱體的疾苦
[00:03:52.400 --> 00:03:56.400]  就是說我們的人生要心中要煩惱嗎
[00:03:56.400 --> 00:03:57.400]  除去
[00:03:57.400 --> 00:03:58.400]  不要煩惱
[00:03:58.400 --> 00:03:59.400]  謙讓我們
[00:03:59.400 --> 00:04:02.400]  身體就不單單是心靈
[00:04:02.400 --> 00:04:04.400]  身體受苦沒所謂
[00:04:04.400 --> 00:04:05.400]  心靈快樂就可以
[00:04:05.400 --> 00:04:06.400]  不是
[00:04:06.400 --> 00:04:09.400]  基督教也強調我們身體的弱體
[00:04:09.400 --> 00:04:11.400]  弱體有不舒服的
[00:04:11.400 --> 00:04:13.400]  有疾病的
[00:04:13.400 --> 00:04:14.400]  除去它
[00:04:14.400 --> 00:04:15.400]  對不對
[00:04:15.400 --> 00:04:16.400]  有病嗎
[00:04:16.400 --> 00:04:17.400]  喫藥
[00:04:17.400 --> 00:04:18.400]  去休息
[00:04:18.400 --> 00:04:19.400]  對不對
[00:04:19.400 --> 00:04:20.400]  你疲倦嗎
[00:04:20.400 --> 00:04:21.400]  睡覺
[00:04:21.400 --> 00:04:22.400]  做點運動
[00:04:22.400 --> 00:04:24.400]  這個也是基督教教我們的
[00:04:24.400 --> 00:04:25.400]  聖經也是這樣說
[00:04:25.400 --> 00:04:26.400]  我弱體不舒服
[00:04:26.400 --> 00:04:29.400]  你就讓它解決
[00:04:29.400 --> 00:04:31.400]  讓它舒服
[00:04:31.400 --> 00:04:35.400]  那麼現在我們就開始要問這個問題了
[00:04:35.400 --> 00:04:37.400]  我看你已經聽清楚這個問題了
[00:04:37.400 --> 00:04:38.400]  這個問題就是說
[00:04:38.400 --> 00:04:41.400]  勾結在傳道士爲基督教裏面教導
[00:04:41.400 --> 00:04:44.400]  我們是人生是虛空的
[00:04:44.400 --> 00:04:47.400]  還是人生要快樂
[00:04:47.400 --> 00:04:48.400]  好
[00:04:48.400 --> 00:04:50.400]  現在我們來回答了
[00:04:50.400 --> 00:04:53.400]  我們的回答就是
[00:04:53.400 --> 00:04:56.400]  消極跟積極的人生
[00:04:56.400 --> 00:04:59.400]  在基督教都是對的
[00:04:59.400 --> 00:05:01.400]  你說更沒理由
[00:05:01.400 --> 00:05:03.400]  你這樣越講越糊塗了
[00:05:03.400 --> 00:05:05.400]  剛剛不是矛盾
[00:05:05.400 --> 00:05:07.400]  現在兩個矛盾都可以
[00:05:07.400 --> 00:05:08.400]  好
[00:05:08.400 --> 00:05:10.400]  現在我們一起來看
[00:05:10.400 --> 00:05:14.400]  最關鍵的是在哪裏
[00:05:14.400 --> 00:05:15.400]  我們看到
[00:05:15.400 --> 00:05:17.400]  剛纔我們所念的經文裏面
[00:05:17.400 --> 00:05:20.400]  有幾個小字可能你沒有留意
[00:05:20.400 --> 00:05:21.400]  第八節裏面說
[00:05:21.400 --> 00:05:24.400]  你們應該無論什麼年紀
[00:05:24.400 --> 00:05:27.400]  都應該快樂樂在其中
[00:05:27.400 --> 00:05:29.400]  不過
[00:05:29.400 --> 00:05:30.400]  還記得
[00:05:30.400 --> 00:05:31.400]  聖經有一個不過
[00:05:31.400 --> 00:05:33.400]  but
[00:05:33.400 --> 00:05:35.400]  他要想到他黑暗的日子
[00:05:35.400 --> 00:05:37.400]  這日子還有很多
[00:05:37.400 --> 00:05:38.400]  好
[00:05:38.400 --> 00:05:39.400]  還有一句話
[00:05:39.400 --> 00:05:40.400]  剛纔我們說第十節
[00:05:40.400 --> 00:05:42.400]  你當除掉你心中的煩惱
[00:05:42.400 --> 00:05:45.400]  肉體的疾苦
[00:05:45.400 --> 00:05:46.400]  這個講得很清楚了
[00:05:46.400 --> 00:05:47.400]  你要快樂
[00:05:47.400 --> 00:05:51.400]  令你舒服一點
[00:05:51.400 --> 00:05:53.400]  因爲
[00:05:53.400 --> 00:05:55.400]  有個因爲這個字在這裏
[00:05:55.400 --> 00:05:57.400]  因爲無論你幼年還是壯年
[00:05:57.400 --> 00:05:59.400]  都是虛空的
[00:05:59.400 --> 00:06:02.400]  你看原來聖經把我們
[00:06:02.400 --> 00:06:05.400]  兩種的人生好像對立的放在一起
[00:06:05.400 --> 00:06:08.400]  因爲當中有一個很關鍵的地方
[00:06:08.400 --> 00:06:11.400]  就是告訴我們說一件事
[00:06:11.400 --> 00:06:13.400]  是因爲人生
[00:06:13.400 --> 00:06:16.400]  就是認爲人生有消極的一面
[00:06:16.400 --> 00:06:18.400]  你逃不了
[00:06:18.400 --> 00:06:19.400]  所以
[00:06:19.400 --> 00:06:21.400]  你要積極的生活
[00:06:21.400 --> 00:06:22.400]  好
[00:06:22.400 --> 00:06:23.400]  開始有點明白了
[00:06:23.400 --> 00:06:26.400]  不過還要多加一點理解
[00:06:26.400 --> 00:06:27.400]  你怎麼可以
[00:06:27.400 --> 00:06:29.400]  聖經裏面說
[00:06:29.400 --> 00:06:30.400]  是的
[00:06:30.400 --> 00:06:33.400]  人生真的充滿了虛空
[00:06:33.400 --> 00:06:37.400]  但是大家就是因爲人生有很多的虛空
[00:06:37.400 --> 00:06:38.400]  所以
[00:06:38.400 --> 00:06:40.400]  我們要快樂
[00:06:40.400 --> 00:06:41.400]  爲什麼
[00:06:41.400 --> 00:06:42.400]  怎麼可以
[00:06:42.400 --> 00:06:43.400]  因爲
[00:06:43.400 --> 00:06:46.400]  首先我們要發掘一個事實
[00:06:46.400 --> 00:06:48.400]  聖經很清楚告訴我們說
[00:06:48.400 --> 00:06:50.400]  虛空是個人生的事實
[00:06:50.400 --> 00:06:52.400]  你逃不掉
[00:06:52.400 --> 00:06:54.400]  然後
[00:06:54.400 --> 00:06:57.400]  當你有個相應的態度
[00:06:57.400 --> 00:06:59.400]  就是既然有一天
[00:06:59.400 --> 00:07:01.400]  無論遲或早
[00:07:01.400 --> 00:07:04.400]  你都面對人生的黑暗的一天的話
[00:07:04.400 --> 00:07:06.400]  那麼現在
[00:07:06.400 --> 00:07:09.400]  你就要珍惜你仍然有的機會
[00:07:09.400 --> 00:07:11.400]  去享受一下
[00:07:11.400 --> 00:07:13.400]  基督徒不要先罵我
[00:07:13.400 --> 00:07:15.400]  我按照聖經裏面說的
[00:07:15.400 --> 00:07:17.400]  等一下我慢慢告訴你
[00:07:17.400 --> 00:07:19.400]  聖經裏面的真理是怎樣的
[00:07:19.400 --> 00:07:23.400]  你知道我每次講到了不是講問我要的東西
[00:07:23.400 --> 00:07:24.400]  雖然是我的體會
[00:07:24.400 --> 00:07:27.400]  但是最重要是聖經怎麼說
[00:07:27.400 --> 00:07:29.400]  我們先講第一個事實
[00:07:29.400 --> 00:07:32.400]  聖經很清楚的傳道書裏面
[00:07:32.400 --> 00:07:35.400]  很着意的告訴我們
[00:07:35.400 --> 00:07:39.400]  人生的黑暗是逃不掉的事實
[00:07:39.400 --> 00:07:42.400]  人生總有一天會變得
[00:07:42.400 --> 00:07:43.400]  最慘
[00:07:43.400 --> 00:07:46.400]  就是剛纔我們唸的十二章裏面
[00:07:46.400 --> 00:07:48.400]  最錯的六節講到這個
[00:07:48.400 --> 00:07:50.400]  你剛纔唸的時候可能沒有什麼印象
[00:07:50.400 --> 00:07:55.400]  我跟你再簡單的來唸一次
[00:07:55.400 --> 00:07:59.400]  看看裏面的事情
[00:07:59.400 --> 00:08:02.400]  十二章就是傳道書裏面最後一章
[00:08:02.400 --> 00:08:04.400]  最錯的六節是這樣說的
[00:08:04.400 --> 00:08:06.400]  他說你在壯年的日子
[00:08:06.400 --> 00:08:07.400]  要紀念壯年的主
[00:08:07.400 --> 00:08:09.400]  不要等到
[00:08:09.400 --> 00:08:11.400]  請你不要等
[00:08:11.400 --> 00:08:12.400]  等到什麼
[00:08:12.400 --> 00:08:14.400]  等到睡拜的日子
[00:08:14.400 --> 00:08:19.400]  就是那些你說我毫無喜樂的那些日子臨到
[00:08:19.400 --> 00:08:21.400]  然後我們看到聖經很有意思的
[00:08:21.400 --> 00:08:23.400]  聖經沒有說
[00:08:23.400 --> 00:08:24.400]  那些日子是這樣的
[00:08:24.400 --> 00:08:28.400]  他很仔細的從二節到六節
[00:08:28.400 --> 00:08:31.400]  描述他所謂的
[00:08:31.400 --> 00:08:33.400]  有一天你跟我都要碰到的
[00:08:33.400 --> 00:08:35.400]  要走到的那種
[00:08:35.400 --> 00:08:37.400]  睡拜的日子是怎樣的
[00:08:37.400 --> 00:08:40.400]  我覺得聖經真的很美麗
[00:08:40.400 --> 00:08:41.400]  就是單單談這幾句
[00:08:41.400 --> 00:08:43.400]  我覺得太美麗了
[00:08:43.400 --> 00:08:46.400]  所以我無論如何也要用幾分鐘
[00:08:46.400 --> 00:08:47.400]  來跟你分享一下
[00:08:47.400 --> 00:08:50.400]  這個文學信仰人生的深刻
[00:08:50.400 --> 00:08:51.400]  真的很美
[00:08:51.400 --> 00:08:54.400]  就是這幾節聖經裏面
[00:08:54.400 --> 00:08:57.400]  他就描述那些所謂的睡拜的日子
[00:08:57.400 --> 00:09:00.400]  是怎樣一種日子
[00:09:00.400 --> 00:09:01.400]  第二節說
[00:09:01.400 --> 00:09:05.400]  那個時候日頭光明月亮星宿都變暗
[00:09:05.400 --> 00:09:08.400]  雨後烏雲再現的時候
[00:09:08.400 --> 00:09:13.400]  那個時候日頭光明月亮星宿都變暗
[00:09:13.400 --> 00:09:15.400]  雨後烏雲再現的時候
[00:09:15.400 --> 00:09:20.400]  什麼意思
[00:09:20.400 --> 00:09:24.400]  過了五十歲你就明白是什麼意思
[00:09:24.400 --> 00:09:29.400]  光明日頭沒理由變暗的
[00:09:29.400 --> 00:09:32.400]  但是你看敘敘的時候
[00:09:32.400 --> 00:09:33.400]  爲什麼那麼暗
[00:09:33.400 --> 00:09:35.400]  我還記得我五十歲開始
[00:09:35.400 --> 00:09:36.400]  我就對太太說
[00:09:36.400 --> 00:09:39.400]  老婆爲什麼那個燈好暗
[00:09:39.400 --> 00:09:41.400]  老婆說不是燈的暗
[00:09:41.400 --> 00:09:44.400]  是你的眼睛有問題
[00:09:44.400 --> 00:09:45.400]  老花嘛
[00:09:45.400 --> 00:09:46.400]  大家都知道了
[00:09:46.400 --> 00:09:47.400]  這樣看
[00:09:47.400 --> 00:09:49.400]  爲什麼那麼暗
[00:09:49.400 --> 00:09:54.400]  眼睛看的本來是光明的變暗
[00:09:54.400 --> 00:09:57.400]  烏雲再現
[00:09:57.400 --> 00:09:58.400]  爲什麼看得不清楚
[00:09:58.400 --> 00:10:01.400]  因爲你的眼你逃不掉
[00:10:01.400 --> 00:10:03.400]  無論你做什麼運動
[00:10:03.400 --> 00:10:07.400]  但是到了時候你發覺到處都越來越暗
[00:10:07.400 --> 00:10:09.400]  又改了個燈泡
[00:10:09.400 --> 00:10:12.400]  越來越光亮
[00:10:12.400 --> 00:10:13.400]  第三節
[00:10:13.400 --> 00:10:17.400]  那個時候看守房子的法鬥
[00:10:17.400 --> 00:10:19.400]  強壯的歡邀
[00:10:19.400 --> 00:10:22.400]  吹磨的嘻笑都停了工
[00:10:22.400 --> 00:10:25.400]  向外看都分暗
[00:10:25.400 --> 00:10:26.400]  這裏講什麼
[00:10:26.400 --> 00:10:28.400]  你看這裏有個對比
[00:10:28.400 --> 00:10:31.400]  看守房子的法鬥
[00:10:31.400 --> 00:10:34.400]  看守房子的應該是最強大的
[00:10:34.400 --> 00:10:36.400]  我們在國內看守房子的
[00:10:36.400 --> 00:10:40.400]  大半都是以前做解放軍
[00:10:40.400 --> 00:10:42.400]  武警
[00:10:42.400 --> 00:10:43.400]  不過香港有點不同
[00:10:43.400 --> 00:10:48.400]  香港看房子的那些都是老人家
[00:10:48.400 --> 00:10:51.400]  我覺得不太合適
[00:10:51.400 --> 00:10:52.400]  但是無論如何
[00:10:52.400 --> 00:10:53.400]  這裏不是這個意思
[00:10:53.400 --> 00:10:55.400]  就是說應該
[00:10:55.400 --> 00:10:58.400]  爲什麼要請他來看守房子
[00:10:58.400 --> 00:10:59.400]  他有勢力
[00:10:59.400 --> 00:11:03.400]  但是那些應該有勢力的也發抖
[00:11:03.400 --> 00:11:05.400]  看到這幅圖
[00:11:05.400 --> 00:11:06.400]  強壯的
[00:11:06.400 --> 00:11:07.400]  本來很強壯的
[00:11:07.400 --> 00:11:08.400]  歡邀
[00:11:08.400 --> 00:11:09.400]  爲什麼要歡邀
[00:11:09.400 --> 00:11:10.400]  老了
[00:11:10.400 --> 00:11:12.400]  要美麗了
[00:11:12.400 --> 00:11:13.400]  吹磨的嘻笑
[00:11:13.400 --> 00:11:14.400]  有人說吹磨
[00:11:14.400 --> 00:11:16.400]  爲什麼突然間說吹磨
[00:11:16.400 --> 00:11:18.400]  你不明白
[00:11:18.400 --> 00:11:20.400]  猶太人的一個說語
[00:11:20.400 --> 00:11:21.400]  那個講法
[00:11:21.400 --> 00:11:23.400]  吹磨是什麼意思
[00:11:23.400 --> 00:11:24.400]  就是我們喫東西的時候
[00:11:24.400 --> 00:11:27.400]  兩個大牙
[00:11:27.400 --> 00:11:28.400]  這個磨
[00:11:28.400 --> 00:11:30.400]  所以他們說這個叫吹磨
[00:11:30.400 --> 00:11:32.400]  什麼什麼吹磨的嘻笑
[00:11:32.400 --> 00:11:34.400]  越吹越沒有了
[00:11:34.400 --> 00:11:35.400]  吹磨的嘻笑
[00:11:35.400 --> 00:11:38.400]  最後停了工
[00:11:38.400 --> 00:11:39.400]  就是這個意思
[00:11:39.400 --> 00:11:40.400]  很幽默
[00:11:40.400 --> 00:11:41.400]  我們吹磨
[00:11:41.400 --> 00:11:42.400]  年輕的時候
[00:11:42.400 --> 00:11:43.400]  吹磨好厲害
[00:11:43.400 --> 00:11:45.400]  喫什麼都可以
[00:11:45.400 --> 00:11:46.400]  現在我們發覺
[00:11:46.400 --> 00:11:48.400]  吹磨的嘻笑
[00:11:48.400 --> 00:11:51.400]  最後也停了工
[00:11:51.400 --> 00:11:52.400]  第四點
[00:11:52.400 --> 00:11:54.400]  當街的門口關閉
[00:11:54.400 --> 00:11:57.400]  吹磨的聲音微小
[00:11:57.400 --> 00:11:59.400]  吹磨一叫
[00:11:59.400 --> 00:12:00.400]  人就起來
[00:12:00.400 --> 00:12:03.400]  這個我過了五十多就開始明白
[00:12:03.400 --> 00:12:04.400]  爲什麼這個
[00:12:04.400 --> 00:12:07.400]  因爲我住在中文大學那個時候
[00:12:07.400 --> 00:12:09.400]  以前都沒有這個情況的
[00:12:09.400 --> 00:12:10.400]  後來發覺
[00:12:10.400 --> 00:12:13.400]  早上總是給鳥吵醒的
[00:12:13.400 --> 00:12:15.400]  這個非常好的地方
[00:12:15.400 --> 00:12:17.400]  宿舍外面就是樹
[00:12:17.400 --> 00:12:20.400]  爲什麼鳥很早地叫
[00:12:20.400 --> 00:12:21.400]  以前我聽不到的
[00:12:21.400 --> 00:12:22.400]  現在
[00:12:22.400 --> 00:12:23.400]  不知道爲什麼
[00:12:23.400 --> 00:12:25.400]  五點多六點鐘就要起來了
[00:12:25.400 --> 00:12:27.400]  人家說你老了
[00:12:27.400 --> 00:12:29.400]  你不能夠死的
[00:12:29.400 --> 00:12:30.400]  很奇怪
[00:12:30.400 --> 00:12:31.400]  到時候就醒來了
[00:12:31.400 --> 00:12:33.400]  你明白
[00:12:33.400 --> 00:12:34.400]  只要鳥一叫
[00:12:34.400 --> 00:12:35.400]  人就起來
[00:12:35.400 --> 00:12:38.400]  唱歌的歌聲都低微
[00:12:38.400 --> 00:12:40.400]  本來唱歌很好聽的
[00:12:40.400 --> 00:12:42.400]  很高音的
[00:12:42.400 --> 00:12:43.400]  很大聲的
[00:12:43.400 --> 00:12:46.400]  現在這個聲音越來越沒有了
[00:12:46.400 --> 00:12:47.400]  衰弱
[00:12:47.400 --> 00:12:49.400]  人是會衰弱的
[00:12:49.400 --> 00:12:51.400]  你不喜歡
[00:12:51.400 --> 00:12:52.400]  你不承認
[00:12:52.400 --> 00:12:54.400]  你也會衰弱的
[00:12:54.400 --> 00:12:56.400]  對不對
[00:12:56.400 --> 00:13:00.400]  你還可以穿着衣服
[00:13:00.400 --> 00:13:03.400]  壯壯氣勢
[00:13:03.400 --> 00:13:06.400]  但是你還是會衰弱的
[00:13:06.400 --> 00:13:08.400]  人怕高處
[00:13:08.400 --> 00:13:11.400]  路上有驚嚇
[00:13:11.400 --> 00:13:14.400]  人怕高處路上有驚嚇
[00:13:14.400 --> 00:13:16.400]  這個是什麼意思
[00:13:16.400 --> 00:13:17.400]  就是你
[00:13:17.400 --> 00:13:20.400]  我一段很長的時間住在加拿大
[00:13:20.400 --> 00:13:22.400]  多倫多就明白了
[00:13:22.400 --> 00:13:24.400]  到了冬天真的不敢外出了
[00:13:24.400 --> 00:13:26.400]  以前冬天大的孩子
[00:13:26.400 --> 00:13:27.400]  年輕的時候
[00:13:27.400 --> 00:13:28.400]  中年的時候
[00:13:28.400 --> 00:13:30.400]  大孩子是流病什麼的
[00:13:30.400 --> 00:13:31.400]  很厲害
[00:13:31.400 --> 00:13:34.400]  現在出外的時候很小心
[00:13:34.400 --> 00:13:35.400]  有雪
[00:13:35.400 --> 00:13:36.400]  有冰
[00:13:36.400 --> 00:13:38.400]  這很小心
[00:13:38.400 --> 00:13:41.400]  路上有驚嚇
[00:13:41.400 --> 00:13:42.400]  對不對
[00:13:42.400 --> 00:13:44.400]  有驚嚇的
[00:13:44.400 --> 00:13:46.400]  迅速開發
[00:13:46.400 --> 00:13:50.400]  爲什麼突然間來個迅速開發
[00:13:50.400 --> 00:13:54.400]  希伯來人又用了一種比較文學的手法來
[00:13:54.400 --> 00:13:57.400]  迅速的花是什麼顏色
[00:13:57.400 --> 00:14:00.400]  銀的就是我這個了
[00:14:00.400 --> 00:14:02.400]  迅速開花了
[00:14:02.400 --> 00:14:06.400]  我現在比較十來二十年前的照片的時候
[00:14:06.400 --> 00:14:10.400]  有一個最大的分別就是迅速開花
[00:14:10.400 --> 00:14:12.400]  現在全都迅速開花
[00:14:12.400 --> 00:14:13.400]  新花是什麼
[00:14:13.400 --> 00:14:14.400]  白色
[00:14:14.400 --> 00:14:15.400]  銀色的
[00:14:15.400 --> 00:14:16.400]  沒了
[00:14:16.400 --> 00:14:18.400]  迅速都開花了
[00:14:18.400 --> 00:14:20.400]  然後扎滿盤心而行
[00:14:20.400 --> 00:14:22.400]  炊情果實之上
[00:14:22.400 --> 00:14:23.400]  這個句話
[00:14:23.400 --> 00:14:25.400]  我覺得這個心意比意德真的好
[00:14:25.400 --> 00:14:28.400]  因爲這個是以前
[00:14:28.400 --> 00:14:29.400]  猶太人
[00:14:29.400 --> 00:14:30.400]  希伯來人
[00:14:30.400 --> 00:14:32.400]  是中東人就比較綏靖的
[00:14:32.400 --> 00:14:36.400]  他們講話就沒有那種彎彎轉轉的
[00:14:36.400 --> 00:14:37.400]  坦白說
[00:14:37.400 --> 00:14:38.400]  聖經是這樣說
[00:14:38.400 --> 00:14:39.400]  我就這樣說
[00:14:39.400 --> 00:14:40.400]  這裏講到什麼
[00:14:40.400 --> 00:14:43.400]  講到性的能力
[00:14:43.400 --> 00:14:45.400]  扎滿是什麼意思
[00:14:45.400 --> 00:14:47.400]  扎滿最厲害的
[00:14:47.400 --> 00:14:48.400]  就是那個大腿
[00:14:48.400 --> 00:14:50.400]  啪就跳了
[00:14:50.400 --> 00:14:53.400]  所以他是扎滿着盤心而行的時候
[00:14:53.400 --> 00:14:55.400]  就是大腿就沒力了
[00:14:55.400 --> 00:14:56.400]  你明白我講什麼
[00:14:56.400 --> 00:14:58.400]  比較意向的
[00:14:58.400 --> 00:14:59.400]  意念性
[00:14:59.400 --> 00:15:01.400]  不用講出來了
[00:15:01.400 --> 00:15:03.400]  然後還多加一句
[00:15:03.400 --> 00:15:04.400]  那個炊情果
[00:15:04.400 --> 00:15:05.400]  炊情果呢
[00:15:05.400 --> 00:15:06.400]  原來這個意思是
[00:15:06.400 --> 00:15:08.400]  Caparis Spinosa
[00:15:08.400 --> 00:15:13.400]  就是一種增加性能力有幫助的那些藥
[00:15:13.400 --> 00:15:14.400]  喫了那個藥
[00:15:14.400 --> 00:15:16.400]  也沒用了
[00:15:16.400 --> 00:15:17.400]  你明白意思了
[00:15:17.400 --> 00:15:20.400]  不用再解釋了
[00:15:20.400 --> 00:15:24.400]  那麼人要歸回他永遠的家
[00:15:24.400 --> 00:15:27.400]  哭喪的在街上游行
[00:15:27.400 --> 00:15:29.400]  我們現在已經沒有這個習慣了
[00:15:29.400 --> 00:15:31.400]  我小的時候
[00:15:31.400 --> 00:15:32.400]  小孩的時候
[00:15:32.400 --> 00:15:35.400]  還看到街上有人出奔
[00:15:35.400 --> 00:15:36.400]  記得嗎
[00:15:36.400 --> 00:15:39.400]  還有吹那個遊行的
[00:15:39.400 --> 00:15:42.400]  那個感覺給你一種很深的感覺
[00:15:42.400 --> 00:15:43.400]  你告訴自己
[00:15:43.400 --> 00:15:45.400]  你的同伴當中
[00:15:45.400 --> 00:15:48.400]  你的人類的其中一個又去了
[00:15:48.400 --> 00:15:51.400]  一個一個的去
[00:15:51.400 --> 00:15:53.400]  銀簾子
[00:15:53.400 --> 00:15:54.400]  喘掉
[00:15:54.400 --> 00:15:56.400]  今晚破裂
[00:15:56.400 --> 00:15:59.400]  瓶子在船旁破碎
[00:15:59.400 --> 00:16:03.400]  打水的輪子在枕邊破爛
[00:16:03.400 --> 00:16:07.400]  一片廢墟的那種蕭條的感覺
[00:16:07.400 --> 00:16:10.400]  井水是大家聚集的地方
[00:16:10.400 --> 00:16:11.400]  大家拿水的地方
[00:16:11.400 --> 00:16:12.400]  生命的源頭
[00:16:12.400 --> 00:16:14.400]  那古代都是這樣
[00:16:14.400 --> 00:16:17.400]  但是現在那個井都沒人用了
[00:16:17.400 --> 00:16:22.400]  那個打水的輪子也破裂了
[00:16:22.400 --> 00:16:25.400]  銀鏈斷斷
[00:16:25.400 --> 00:16:28.400]  今晚破裂
[00:16:28.400 --> 00:16:32.400]  銀的鏈斷
[00:16:32.400 --> 00:16:35.400]  今的碗破了
[00:16:35.400 --> 00:16:37.400]  你可以想象最初
[00:16:37.400 --> 00:16:39.400]  當那個銀子
[00:16:39.400 --> 00:16:41.400]  銀的鏈買回來的時候
[00:16:41.400 --> 00:16:43.400]  多麼珍貴
[00:16:43.400 --> 00:16:45.400]  好美啊
[00:16:45.400 --> 00:16:48.400]  難得買到這樣漂亮的鏈子
[00:16:48.400 --> 00:16:50.400]  今的碗
[00:16:50.400 --> 00:16:53.400]  可能是當初結婚的時候人家送的
[00:16:53.400 --> 00:16:56.400]  今的碗真的高寶貴
[00:16:56.400 --> 00:16:57.400]  但是一直沒用
[00:16:57.400 --> 00:17:00.400]  或者是過去一段時間以後
[00:17:00.400 --> 00:17:03.400]  今的碗也沒用的破了
[00:17:03.400 --> 00:17:05.400]  銀的鏈又斷了
[00:17:05.400 --> 00:17:07.400]  這是人生
[00:17:07.400 --> 00:17:09.400]  人生有一天會衰殘的
[00:17:09.400 --> 00:17:12.400]  人生有一天會過去的
[00:17:12.400 --> 00:17:15.400]  塵土要歸回原來之地
[00:17:15.400 --> 00:17:18.400]  靈要歸回次靈的神
[00:17:18.400 --> 00:17:20.400]  我夠多了
[00:17:20.400 --> 00:17:21.400]  我講了這段話
[00:17:21.400 --> 00:17:23.400]  我覺得給你一種感覺
[00:17:23.400 --> 00:17:26.400]  不單單是一種理論
