
[00:00:00.000 --> 00:00:03.000]  我們同心來到祷告
[00:03:39.000 --> 00:03:41.000]  從水而上
[00:03:41.000 --> 00:03:46.000]  然後聖靈就好像甲子降在祂的身上
[00:03:46.000 --> 00:03:48.000]  耶穌被聖靈充滿
[00:03:48.000 --> 00:03:52.000]  在老家福音四章一節的時間
[00:03:52.000 --> 00:03:57.000]  講到耶穌第一次在會堂裡面
[00:03:57.000 --> 00:03:59.000]  來到正道的時間
[00:03:59.000 --> 00:04:01.000]  經文裡說
[00:04:01.000 --> 00:04:04.000]  耶穌被聖靈充滿
[00:04:04.000 --> 00:04:09.000]  老家福音四章講到耶穌被聖靈充滿
[00:04:09.000 --> 00:04:13.000]  從約旦河來到印度被曠野
[00:04:13.000 --> 00:04:18.000]  然後講到耶穌四章第十四節
[00:04:18.000 --> 00:04:21.000]  耶穌滿有聖靈的能力
[00:04:21.000 --> 00:04:23.000]  回到迦勒里
[00:04:23.000 --> 00:04:28.000]  祂的名聲就傳遍了聖方
[00:04:28.000 --> 00:04:32.000]  在會堂、國會堂裡面教訓人
[00:04:32.000 --> 00:04:35.000]  眾人都稱讚祂
[00:04:35.000 --> 00:04:37.000]  不再是耶穌
[00:04:37.000 --> 00:04:40.000]  就是在《勒撒勒》裡面
[00:04:40.000 --> 00:04:42.000]  第一篇的講章
[00:04:42.000 --> 00:04:45.000]  就是引述先知而採下書
[00:04:45.000 --> 00:04:47.000]  來講主的靈
[00:04:47.000 --> 00:04:48.000]  在我身上面
[00:04:48.000 --> 00:04:50.000]  因為祂用高高我
[00:04:50.000 --> 00:04:53.000]  見我全副陰急貧窮人
[00:04:53.000 --> 00:04:54.000]  差遣我報告
[00:04:54.000 --> 00:04:56.000]  被老的得釋放
[00:04:56.000 --> 00:04:57.000]  恨眼得看見
[00:04:57.000 --> 00:05:00.000]  表達受壓制的得自由
[00:05:00.000 --> 00:05:04.000]  報告神越立人的欺騙
[00:05:04.000 --> 00:05:07.000]  明顯耶穌被聖靈充滿
[00:05:07.000 --> 00:05:09.000]  和門徒被聖靈充滿
[00:05:09.000 --> 00:05:12.000]  是一個互相來去平衡
[00:05:12.000 --> 00:05:14.000]  今年的聖靈降臨日
[00:05:14.000 --> 00:05:16.000]  是六月四日
[00:05:16.000 --> 00:05:18.000]  距離今天還有六日
[00:05:18.000 --> 00:05:20.000]  而過去的星期四
[00:05:20.000 --> 00:05:24.000]  就是耶穌升天
[00:05:24.000 --> 00:05:26.000]  我們這樣用聖經來計算
[00:05:26.000 --> 00:05:29.000]  因此特別揀選這個題目
[00:05:29.000 --> 00:05:31.000]  和這段經文來宣講
[00:05:31.000 --> 00:05:33.000]  讓我們來反思
[00:05:33.000 --> 00:05:35.000]  教會這個信仰群體
[00:05:35.000 --> 00:05:37.000]  如何被聖靈建立
[00:05:37.000 --> 00:05:42.000]  重尋教會存在的意義和使命
[00:05:42.000 --> 00:05:48.000]  《司徒傳》是一本很獨特的書卷
[00:05:48.000 --> 00:05:51.000]  因為它在四四封音之後
[00:05:51.000 --> 00:05:54.000]  又在書信之前
[00:05:54.000 --> 00:05:58.000]  它記載耶穌升天後的事蹟
[00:05:58.000 --> 00:06:03.000]  讓這段歷史記載下來
[00:06:03.000 --> 00:06:07.000]  也是說神如何透過不同的人物
[00:06:07.000 --> 00:06:09.000]  來建立這個教會
[00:06:09.000 --> 00:06:11.000]  特別是福音的傳播
[00:06:11.000 --> 00:06:13.000]  和教會的建立
[00:06:13.000 --> 00:06:15.000]  當時這個教會
[00:06:15.000 --> 00:06:19.000]  初期正處於一個新舊交替的時期
[00:06:19.000 --> 00:06:23.000]  使徒門徒承接耶穌的使命
[00:06:23.000 --> 00:06:26.000]  往普天下去傳福音
[00:06:26.000 --> 00:06:30.000]  以往是主耶穌帶著他們工作
[00:06:30.000 --> 00:06:35.000]  但是主耶穌在本丟貝拉多底下受害
[00:06:35.000 --> 00:06:38.000]  然後受死埋葬
[00:06:38.000 --> 00:06:40.000]  三天之後復活
[00:06:40.000 --> 00:06:42.000]  耶穌來到復活的大能
[00:06:42.000 --> 00:06:44.000]  顯明祂是神的兒子
[00:06:44.000 --> 00:06:46.000]  這班門徒都很驚訝
[00:06:46.000 --> 00:06:49.000]  祂降服在神的大能裡面
[00:06:49.000 --> 00:06:55.000]  但是轉頭這班人就走回去打魚
[00:06:55.000 --> 00:06:58.000]  《約翰福音》的末段
[00:06:58.000 --> 00:07:02.000]  講到彼得來到提比利亞海
[00:07:02.000 --> 00:07:05.000]  帶著門徒去打魚
[00:07:05.000 --> 00:07:08.000]  耶穌在提比利亞海邊
[00:07:08.000 --> 00:07:10.000]  三次地問彼得
[00:07:10.000 --> 00:07:14.000]  「你愛我,比這些更深?」
[00:07:14.000 --> 00:07:16.000]  然後呼喚門徒
[00:07:16.000 --> 00:07:19.000]  去毀身傳道牧羊的工作
[00:07:19.000 --> 00:07:21.000]  《路加福音》的末段
[00:07:21.000 --> 00:07:26.000]  主耶穌呼籲門徒在耶路撒冷等候
[00:07:26.000 --> 00:07:32.000]  直到領受從上帝上頭來的能力
[00:07:32.000 --> 00:07:34.000]  上傳一章
[00:07:34.000 --> 00:07:37.000]  「技術主耶穌升天之前再次應許聖靈降臨」
[00:07:37.000 --> 00:07:39.000]  吩咐在場的人
[00:07:39.000 --> 00:07:43.000]  在耶路撒冷、猶太傳地、撒瑪利亞
[00:07:43.000 --> 00:07:47.000]  直到地極作主的見證
[00:07:47.000 --> 00:07:51.000]  當時彼得的門徒
[00:07:51.000 --> 00:07:53.000]  或者當時的猶太人
[00:07:53.000 --> 00:07:57.000]  他們夢想來到去幻滅
[00:07:57.000 --> 00:07:59.000]  世界來到去破碎
[00:07:59.000 --> 00:08:01.000]  因為他們想耶穌來
[00:08:01.000 --> 00:08:05.000]  就是要重建以色列國
[00:08:05.000 --> 00:08:07.000]  他們來到去
[00:08:07.000 --> 00:08:11.000]  很歡迎耶穌進入耶路撒冷
[00:08:11.000 --> 00:08:13.000]  祂坐處在牢區的時間
[00:08:13.000 --> 00:08:17.000]  他們說禍失了、禍失了
[00:08:17.000 --> 00:08:19.000]  奉主明來的是應當稱眾
[00:08:19.000 --> 00:08:22.000]  但是轉頭一個星期
[00:08:22.000 --> 00:08:27.000]  這班歡呼來到歡迎耶穌的人
[00:08:27.000 --> 00:08:29.000]  就一齊來到說
[00:08:29.000 --> 00:08:31.000]  要釘耶穌上十字架
[00:08:31.000 --> 00:08:33.000]  要釘死祂
[00:08:33.000 --> 00:08:39.000]  滿肚子整個世界崩塌
[00:08:39.000 --> 00:08:43.000]  想著我們這個夢想能夠實現
[00:08:43.000 --> 00:08:47.000]  但是誰知道原來不是這樣的
[00:08:47.000 --> 00:08:50.000]  到耶穌來到去復活了
[00:08:50.000 --> 00:08:53.000]  耶穌來到去跟這班滿肚
[00:08:53.000 --> 00:08:55.000]  一齊去生活
[00:08:55.000 --> 00:08:56.000]  去時常教導
[00:08:56.000 --> 00:08:59.000]  《司徒行傳》一章
[00:08:59.000 --> 00:09:02.000]  它說有四十天之久
[00:09:02.000 --> 00:09:04.000]  耶穌活之後跟滿肚一齊
[00:09:04.000 --> 00:09:08.000]  去跟祂講天國的道理
[00:09:08.000 --> 00:09:09.000]  教訓祂們
[00:09:09.000 --> 00:09:11.000]  但是耶穌臨升天之前
[00:09:11.000 --> 00:09:13.000]  這班滿肚就問耶穌
[00:09:13.000 --> 00:09:14.000]  問什麼?
[00:09:14.000 --> 00:09:18.000]  主啊!以色列復興的時間何時呢?
[00:09:18.000 --> 00:09:22.000]  祂仍然是在想地上的角度
[00:09:22.000 --> 00:09:26.000]  仍然是在想要推翻羅馬這個政府
[00:09:26.000 --> 00:09:33.000]  祂希望能夠還真正的太平盛世
[00:09:33.000 --> 00:09:38.000]  但是耶穌說祂去主的時間
[00:09:38.000 --> 00:09:40.000]  是祂不知道的
[00:09:40.000 --> 00:09:43.000]  祂說祂要在耶路撒冷
[00:09:43.000 --> 00:09:45.000]  猶太傳遞撒瑪利亞
[00:09:45.000 --> 00:09:47.000]  直到地極作主的見證
[00:09:47.000 --> 00:09:55.000]  以福音來扭轉當時的世界
[00:09:55.000 --> 00:09:57.000]  今天我們同樣指出
[00:09:57.000 --> 00:10:00.000]  一個新舊交替的時刻
[00:10:00.000 --> 00:10:02.000]  疫情改變了我們的生活
[00:10:02.000 --> 00:10:04.000]  我們不能外遊
[00:10:04.000 --> 00:10:08.000]  我們在香港用不同的形式
[00:10:08.000 --> 00:10:12.000]  來希望可以發掘一些新的景點
[00:10:12.000 --> 00:10:14.000]  我們希望用正確的方法
[00:10:14.000 --> 00:10:16.000]  我們來消閒
[00:10:16.000 --> 00:10:19.000]  我們的子女
[00:10:19.000 --> 00:10:25.000]  其實上了兩年的課程
[00:10:25.000 --> 00:10:27.000]  其實好像沒有上過
[00:10:27.000 --> 00:10:30.000]  其實應該說三十個月
[00:10:30.000 --> 00:10:32.000]  好像都沒有上課
[00:10:32.000 --> 00:10:36.000]  有時候說這樣就升上中學
[00:10:36.000 --> 00:10:38.000]  這樣又一年
[00:10:38.000 --> 00:10:40.000]  好像都沒有上過
[00:10:40.000 --> 00:10:42.000]  有很多大學生
[00:10:42.000 --> 00:10:45.000]  這幾年的大學生活
[00:10:45.000 --> 00:10:47.000]  可能和同學一起上課
[00:10:47.000 --> 00:10:48.000]  或者見面
[00:10:48.000 --> 00:10:51.000]  十隻手指都數得到
[00:10:51.000 --> 00:10:55.000]  我們工作模式和生活都很大改變
[00:10:55.000 --> 00:11:00.000]  因著之前在家工作
[00:11:00.000 --> 00:11:05.000]  我們被迫夫妻子女一起
[00:11:05.000 --> 00:11:08.000]  同時空裏面在家
[00:11:08.000 --> 00:11:11.000]  很多磨擦和衝突
[00:11:11.000 --> 00:11:14.000]  平時可能大家不同的場景
[00:11:14.000 --> 00:11:16.000]  一個上學一個上班
[00:11:16.000 --> 00:11:19.000]  上學放工回來
[00:11:19.000 --> 00:11:20.000]  吃飯
[00:11:20.000 --> 00:11:22.000]  看電視聊幾句
[00:11:22.000 --> 00:11:23.000]  睡覺
[00:11:23.000 --> 00:11:25.000]  大家各有各
[00:11:25.000 --> 00:11:28.000]  但一起在空間裏面
[00:11:28.000 --> 00:11:31.000]  就很多衝突和矛盾
[00:11:31.000 --> 00:11:34.000]  這些事情到現在都未解決
[00:11:34.000 --> 00:11:38.000]  但是今天我們講到
[00:11:38.000 --> 00:11:41.000]  很多人都說疫情或各種原因
[00:11:41.000 --> 00:11:43.000]  很多的抑鬱
[00:11:43.000 --> 00:11:44.000]  很多的困難
[00:11:44.000 --> 00:11:48.000]  心靈裏面很多的掙扎
[00:11:48.000 --> 00:11:50.000]  疫情的轉變
[00:11:50.000 --> 00:11:53.000]  一波未停一波又起
[00:11:53.000 --> 00:11:56.000]  肺炎都未完又是好斗了
[00:11:56.000 --> 00:11:57.000]  沒完沒了
[00:11:57.000 --> 00:12:01.000]  俄羅斯和烏克蘭打到你死我活
[00:12:01.000 --> 00:12:04.000]  數以萬計的人死傷
[00:12:04.000 --> 00:12:07.000]  今天很多人情緒出現問題
[00:12:07.000 --> 00:12:10.000]  很多人好像溺水一樣
[00:12:10.000 --> 00:12:12.000]  不斷在掙扎
[00:12:12.000 --> 00:12:15.000]  努力去尋求出路和盼望
[00:12:15.000 --> 00:12:17.000]  卻是再浮再沉
[00:12:17.000 --> 00:12:20.000]  得不到主所致的真平安
[00:12:20.000 --> 00:12:24.000]  這正是一個全福音的契機
[00:12:24.000 --> 00:12:29.000]  昨天我和十位弟兄姊妹
[00:12:29.000 --> 00:12:33.000]  參與三福機構舉辦的荃灣區方便傳
[00:12:33.000 --> 00:12:37.000]  我們七十多人出去
[00:12:37.000 --> 00:12:39.000]  帶了六個人信耶穌
[00:12:39.000 --> 00:12:41.000]  我們小隊都帶了兩個
[00:12:41.000 --> 00:12:44.000]  我們都沒有想過
[00:12:44.000 --> 00:12:47.000]  我很久沒有做街頭報道
[00:12:47.000 --> 00:12:52.000]  正如當時的人分享
[00:12:52.000 --> 00:12:54.000]  整個氣氛都不同了
[00:12:54.000 --> 00:12:57.000]  很多人聽福音問他的時候
[00:12:57.000 --> 00:12:59.000]  以前是荒地來的
[00:12:59.000 --> 00:13:01.000]  人們沒有反應不會回應
[00:13:01.000 --> 00:13:02.000]  他說今天和他談
[00:13:02.000 --> 00:13:04.000]  他竟然肯和我們談
[00:13:04.000 --> 00:13:07.000]  竟然說他已經信了耶穌
[00:13:07.000 --> 00:13:09.000]  和他一起去唱詩歌
[00:13:09.000 --> 00:13:12.000]  整個環境和場景都不同
[00:13:12.000 --> 00:13:17.000]  面對不斷的新常態
[00:13:17.000 --> 00:13:20.000]  我們更加需要聖靈的工作
[00:13:20.000 --> 00:13:23.000]  我們講五神的信息
[00:13:23.000 --> 00:13:27.000]  首先是指向純復神的主權
[00:13:27.000 --> 00:13:32.000]  當使徒領受耶穌的差遣
[00:13:32.000 --> 00:13:34.000]  面對重重的困難
[00:13:34.000 --> 00:13:36.000]  正式來說是無人無物
[00:13:36.000 --> 00:13:38.000]  我們沒有資源
[00:13:38.000 --> 00:13:40.000]  沒有歷來的經費盈餘
[00:13:40.000 --> 00:13:42.000]  沒有貴重的地皮
[00:13:42.000 --> 00:13:44.000]  沒有高大的會址
[00:13:44.000 --> 00:13:45.000]  沒有什麼人才
[00:13:45.000 --> 00:13:47.000]  因為他們都只是什麼
[00:13:47.000 --> 00:13:49.000]  漁夫、瑞麗
[00:13:49.000 --> 00:13:52.000]  只是一些低下階層的人
[00:13:52.000 --> 00:13:57.000]  面對一個是寧環不寧的猶太民族
[00:13:57.000 --> 00:14:00.000]  面對一個是軍事的強國
[00:14:00.000 --> 00:14:02.000]  羅馬政權
[00:14:02.000 --> 00:14:05.000]  就是主耶穌都被送上刑場
[00:14:05.000 --> 00:14:10.000]  他憑什麼來執行使命
[00:14:10.000 --> 00:14:13.000]  面對這麼大又難的事
[00:14:13.000 --> 00:14:17.000]  他們沒有開很長的會議
[00:14:17.000 --> 00:14:19.000]  他們又不會開研討會
[00:14:19.000 --> 00:14:21.000]  又不會眾籌
[00:14:21.000 --> 00:14:24.000]  又不會開發佈會等等
[00:14:24.000 --> 00:14:27.000]  他們只是聚集
[00:14:27.000 --> 00:14:28.000]  在這裡祈禱
[00:14:28.000 --> 00:14:30.000]  在這裡等候
[00:14:30.000 --> 00:14:32.000]  我們看到一個重要的屬靈原則
[00:14:32.000 --> 00:14:34.000]  就是一切偉大的工作
[00:14:34.000 --> 00:14:37.000]  都是由禱告開始
[00:14:37.000 --> 00:14:39.000]  由禱告開始
[00:14:39.000 --> 00:14:40.000]  由禱告拖住
[00:14:40.000 --> 00:14:42.000]  由禱告引發
[00:14:42.000 --> 00:14:44.000]  由禱告交托
[00:14:44.000 --> 00:14:47.000]  以致由禱告完成
[00:14:47.000 --> 00:14:51.000]  我們看到十幾末的學生自願運動
[00:14:51.000 --> 00:14:55.000]  看到莫拉維大興會的猜傳工作
[00:14:55.000 --> 00:14:57.000]  看到大德生宣教時發起的
[00:14:57.000 --> 00:15:00.000]  中國內地的宣教運動等等
[00:15:00.000 --> 00:15:02.000]  都是由禱告開始
[00:15:02.000 --> 00:15:04.000]  不過我要聲明
[00:15:04.000 --> 00:15:06.000]  禱告不是一個魔術
[00:15:06.000 --> 00:15:11.000]  我們可以控制命令神工作
[00:15:11.000 --> 00:15:14.000]  反而禱告是等候
[00:15:14.000 --> 00:15:16.000]  是被動的主動
[00:15:16.000 --> 00:15:18.000]  是表達回應
[00:15:18.000 --> 00:15:21.000]  去臣服神的主權
[00:15:21.000 --> 00:15:24.000]  當我們來到大開的聖經
[00:15:24.000 --> 00:15:26.000]  看到一些歷史的
[00:15:26.000 --> 00:15:28.000]  看到一些屬靈的偉人
[00:15:28.000 --> 00:15:30.000]  好像先知以出尼爾地亞
[00:15:30.000 --> 00:15:36.000]  他怎樣厲害
[00:15:36.000 --> 00:15:39.000]  當他說不祈禱
[00:15:39.000 --> 00:15:41.000]  就不下雨
[00:15:41.000 --> 00:15:46.000]  當他一個人來到阿哈王的面前
[00:15:46.000 --> 00:15:49.000]  來到質問挑戰
[00:15:49.000 --> 00:15:51.000]  來頂撞
[00:15:51.000 --> 00:15:53.000]  在加密山上
[00:15:53.000 --> 00:15:56.000]  跟夜洗別五百位的假先知來較勁
[00:15:56.000 --> 00:16:00.000]  我們看到是一個屬靈的偉人
[00:16:00.000 --> 00:16:01.000]  但當我們看清楚
[00:16:01.000 --> 00:16:02.000]  以利亞的事蹟
[00:16:02.000 --> 00:16:04.000]  一切都是神在主動
[00:16:04.000 --> 00:16:06.000]  是神要降雨
[00:16:06.000 --> 00:16:08.000]  是神要以利亞找阿哈王
[00:16:08.000 --> 00:16:10.000]  是神主動去顯出大能
[00:16:10.000 --> 00:16:12.000]  去叫意識的人迴轉
[00:16:12.000 --> 00:16:14.000]  同樣聖靈降臨
[00:16:14.000 --> 00:16:16.000]  是神的心意和計劃
[00:16:16.000 --> 00:16:18.000]  在楊福音大祭司的討問
[00:16:18.000 --> 00:16:20.000]  耶穌說我要求父
[00:16:20.000 --> 00:16:22.000]  負責另外此一位保衛師
[00:16:22.000 --> 00:16:24.000]  路加福音的末段
[00:16:24.000 --> 00:16:26.000]  祂說我要將父所應許的
[00:16:26.000 --> 00:16:28.000]  降在你們身上
[00:16:28.000 --> 00:16:30.000]  你要在城裡面等候
[00:16:30.000 --> 00:16:35.000]  直到你們領受從上頭來的能力
[00:16:35.000 --> 00:16:40.000]  這是路加福音二十四章四十九節
[00:16:40.000 --> 00:16:42.000]  一小行傳
[00:16:42.000 --> 00:16:44.000]  一章教前經文都吩咐他們
[00:16:44.000 --> 00:16:46.000]  不要離開耶穌實冷
[00:16:46.000 --> 00:16:49.000]  要等候父所應許
[00:16:49.000 --> 00:16:51.000]  主耶穌來到呼籲使徒
[00:16:51.000 --> 00:16:54.000]  來到等候貞貞
[00:16:54.000 --> 00:16:56.000]  來到指向神已經作出計劃
[00:16:56.000 --> 00:16:59.000]  使徒只需要等候
[00:16:59.000 --> 00:17:01.000]  但這個等候獨特的地方
[00:17:01.000 --> 00:17:07.000]  就沒有說要等多久
[00:17:07.000 --> 00:17:10.000]  如果我約你在哪裏等
[00:17:10.000 --> 00:17:15.000]  譬如我約某個弟兄姊妹
[00:17:15.000 --> 00:17:17.000]  我打電話約你
[00:17:17.000 --> 00:17:19.000]  你通常都說
[00:17:19.000 --> 00:17:22.000]  什麼時候、幾點、幾時、幾日
[00:17:22.000 --> 00:17:24.000]  對不對
[00:17:24.000 --> 00:17:25.000]  他只是叫你等
[00:17:25.000 --> 00:17:28.000]  沒有說要等多久
[00:17:28.000 --> 00:17:31.000]  正正是一個這麼大口的時機
[00:17:31.000 --> 00:17:37.000]  耶穌剛剛來復活
[00:17:37.000 --> 00:17:40.000]  我們說打鐵趁熱
[00:17:40.000 --> 00:17:42.000]  應該是一個最適合時機
[00:17:42.000 --> 00:17:44.000]  走出去宣講
[00:17:44.000 --> 00:17:45.000]  來告訴別人
[00:17:45.000 --> 00:17:47.000]  這是好消息
[00:17:47.000 --> 00:17:49.000]  成世異想
[00:17:49.000 --> 00:17:52.000]  但竟然就是要他們等候
[00:17:52.000 --> 00:17:53.000]  不知等多久
[00:17:53.000 --> 00:17:55.000]  不知等到什麼時候
[00:17:55.000 --> 00:18:04.000]  最慘是他們等完又怎樣呢
[00:18:04.000 --> 00:18:07.000]  但這是正正來表達
[00:18:07.000 --> 00:18:10.000]  是一份仰望和交托
[00:18:10.000 --> 00:18:13.000]  我們可以看到
[00:18:13.000 --> 00:18:15.000]  這個禱告
[00:18:15.000 --> 00:18:18.000]  是你去表達、去臣服
[00:18:18.000 --> 00:18:19.000]  臣的主權
[00:18:19.000 --> 00:18:20.000]  禱告同時
[00:18:20.000 --> 00:18:22.000]  我們說是一件最容易
[00:18:22.000 --> 00:18:26.000]  我們可以去付出的
[00:18:26.000 --> 00:18:28.000]  其實某程度來說
[00:18:28.000 --> 00:18:30.000]  禱告是沒什麼成本的
[00:18:30.000 --> 00:18:31.000]  對不起我這麼說
[00:18:31.000 --> 00:18:33.000]  禱告沒什麼成本
[00:18:33.000 --> 00:18:34.000]  你肯付出時間就可以了
[00:18:34.000 --> 00:18:36.000]  對不對
[00:18:36.000 --> 00:18:38.000]  但禱告同時是一個
[00:18:38.000 --> 00:18:44.000]  最容易遺忘的即是
[00:18:44.000 --> 00:18:49.000]  很容易就不記得了
[00:18:49.000 --> 00:18:54.000]  今天我們借它
[00:18:54.000 --> 00:18:57.000]  每個禮拜我們都有程序表
[00:18:57.000 --> 00:19:00.000]  我們中間都有禱告的
[00:19:00.000 --> 00:19:03.000]  就是它內頁我們有說到
[00:19:03.000 --> 00:19:05.000]  有我們主題事功
[00:19:05.000 --> 00:19:06.000]  有我們感恩
[00:19:06.000 --> 00:19:07.000]  教會事項
[00:19:07.000 --> 00:19:08.000]  宣教報道
[00:19:08.000 --> 00:19:10.000]  肢體需要
[00:19:10.000 --> 00:19:11.000]  社會
[00:19:11.000 --> 00:19:13.000]  和世界
[00:19:13.000 --> 00:19:15.000]  坦白說
[00:19:15.000 --> 00:19:17.000]  就是很得罪的說法
[00:19:17.000 --> 00:19:18.000]  可能我講完這句說話
[00:19:18.000 --> 00:19:19.000]  會被人罵
[00:19:19.000 --> 00:19:20.000]  不過我照說
[00:19:20.000 --> 00:19:22.000]  就是我們這個程序表
[00:19:22.000 --> 00:19:24.000]  可能是我們去講講
[00:19:24.000 --> 00:19:25.000]  可能講得不好的時間
[00:19:25.000 --> 00:19:27.000]  大家就去無聊的時候
[00:19:27.000 --> 00:19:28.000]  拿一本程序表
[00:19:28.000 --> 00:19:29.000]  揭揭揭
[00:19:29.000 --> 00:19:31.000]  看看這本東西講什麼
[00:19:31.000 --> 00:19:35.000]  可能完了崇拜就塞在外面
[00:19:35.000 --> 00:19:36.000]  那就完了
[00:19:36.000 --> 00:19:38.000]  我們都沒想過拿回去
[00:19:38.000 --> 00:19:40.000]  可能環保什麼都好
[00:19:40.000 --> 00:19:42.000]  但我們又望上板
[00:19:42.000 --> 00:19:45.000]  但我們有沒有真的為了
[00:19:45.000 --> 00:19:47.000]  我們提出的禱告事項
[00:19:47.000 --> 00:19:49.000]  來祈禱
[00:19:49.000 --> 00:19:55.000]  我們覺得禱告是這麼重要的時間
[00:19:55.000 --> 00:19:57.000]  我們有多少時間
[00:19:57.000 --> 00:20:01.000]  來花在禱告上
[00:20:01.000 --> 00:20:04.000]  我們今年
[00:20:04.000 --> 00:20:06.000]  就是我們教會
[00:20:06.000 --> 00:20:07.000]  就是我們內部
[00:20:07.000 --> 00:20:09.000]  就是我們在硬件上面
[00:20:09.000 --> 00:20:11.000]  有些改變和更新
[00:20:11.000 --> 00:20:14.000]  我們有四大牧羊範疇
[00:20:14.000 --> 00:20:16.000]  我們有咖啡杯
[00:20:16.000 --> 00:20:18.000]  還有杯身和杯蓋
[00:20:18.000 --> 00:20:21.000]  我們有四個牧羊範疇
[00:20:21.000 --> 00:20:23.000]  我們有培訓
[00:20:23.000 --> 00:20:24.000]  關懷
[00:20:24.000 --> 00:20:25.000]  外展
[00:20:25.000 --> 00:20:26.000]  和報道
[00:20:26.000 --> 00:20:29.000]  我們分開四個不同的牧區
[00:20:29.000 --> 00:20:30.000]  長者
[00:20:30.000 --> 00:20:31.000]  成人
[00:20:31.000 --> 00:20:33.000]  青年
[00:20:33.000 --> 00:20:34.000]  和兒童
